County,State,State_FIPS,County_FIPS,gini_index
Wayne County,Illinois,17,191,0.4209
White County,Illinois,17,193,0.4502
Whiteside County,Illinois,17,195,0.4185
Will County,Illinois,17,197,0.4097
Williamson County,Illinois,17,199,0.4456
Winnebago County,Illinois,17,201,0.449
Woodford County,Illinois,17,203,0.4162
Adams County,Indiana,18,001,0.4281
Allen County,Indiana,18,003,0.4509
Bartholomew County,Indiana,18,005,0.4285
Benton County,Indiana,18,007,0.3792
Blackford County,Indiana,18,009,0.4147
Boone County,Indiana,18,011,0.4816
Brown County,Indiana,18,013,0.4503
Carroll County,Indiana,18,015,0.391
Cass County,Indiana,18,017,0.4249
Clark County,Indiana,18,019,0.4108
Clay County,Indiana,18,021,0.406
Clinton County,Indiana,18,023,0.3974
Crawford County,Indiana,18,025,0.3955
Daviess County,Indiana,18,027,0.4202
Dearborn County,Indiana,18,029,0.4059
Decatur County,Indiana,18,031,0.3806
DeKalb County,Indiana,18,033,0.4212
Delaware County,Indiana,18,035,0.4583
Dubois County,Indiana,18,037,0.4174
Elkhart County,Indiana,18,039,0.416
Fayette County,Indiana,18,041,0.4405
Floyd County,Indiana,18,043,0.4495
Fountain County,Indiana,18,045,0.438
Franklin County,Indiana,18,047,0.4067
Fulton County,Indiana,18,049,0.43
Gibson County,Indiana,18,051,0.4213
Grant County,Indiana,18,053,0.4149
Greene County,Indiana,18,055,0.4282
Hamilton County,Indiana,18,057,0.4353
Hancock County,Indiana,18,059,0.3842
Harrison County,Indiana,18,061,0.4011
Hendricks County,Indiana,18,063,0.3723
Henry County,Indiana,18,065,0.4402
Howard County,Indiana,18,067,0.4446
Huntington County,Indiana,18,069,0.3912
Jackson County,Indiana,18,071,0.4097
Jasper County,Indiana,18,073,0.3755
Jay County,Indiana,18,075,0.4074
Jefferson County,Indiana,18,077,0.4002
Jennings County,Indiana,18,079,0.3929
Johnson County,Indiana,18,081,0.4149
Knox County,Indiana,18,083,0.4242
Kosciusko County,Indiana,18,085,0.4231
LaGrange County,Indiana,18,087,0.4165
Lake County,Indiana,18,089,0.4483
LaPorte County,Indiana,18,091,0.4392
Lawrence County,Indiana,18,093,0.4116
Madison County,Indiana,18,095,0.4258
Marion County,Indiana,18,097,0.4826
Marshall County,Indiana,18,099,0.42
Martin County,Indiana,18,101,0.4168
Miami County,Indiana,18,103,0.4252
Monroe County,Indiana,18,105,0.5117
Montgomery County,Indiana,18,107,0.3926
Morgan County,Indiana,18,109,0.3996
Newton County,Indiana,18,111,0.3942
Noble County,Indiana,18,113,0.4087
Ohio County,Indiana,18,115,0.3554
Orange County,Indiana,18,117,0.4264
Owen County,Indiana,18,119,0.4009
Parke County,Indiana,18,121,0.4579
Perry County,Indiana,18,123,0.4044
Pike County,Indiana,18,125,0.3853
Porter County,Indiana,18,127,0.4214
Posey County,Indiana,18,129,0.4335
Pulaski County,Indiana,18,131,0.4321
Putnam County,Indiana,18,133,0.4039
Randolph County,Indiana,18,135,0.4328
Ripley County,Indiana,18,137,0.3773
Rush County,Indiana,18,139,0.4395
Saint Joseph County,Indiana,18,141,0.4645
Scott County,Indiana,18,143,0.4075
Shelby County,Indiana,18,145,0.4005
Spencer County,Indiana,18,147,0.3933
Starke County,Indiana,18,149,0.4139
Steuben County,Indiana,18,151,0.4094
Sullivan County,Indiana,18,153,0.4223
Switzerland County,Indiana,18,155,0.404
Tippecanoe County,Indiana,18,157,0.4711
Tipton County,Indiana,18,159,0.3913
Union County,Indiana,18,161,0.3894
Vanderburgh County,Indiana,18,163,0.4675
Vermillion County,Indiana,18,165,0.4077
Vigo County,Indiana,18,167,0.4624
Wabash County,Indiana,18,169,0.4003
Warren County,Indiana,18,171,0.3748
Warrick County,Indiana,18,173,0.4303
Washington County,Indiana,18,175,0.4211
Wayne County,Indiana,18,177,0.4684
Wells County,Indiana,18,179,0.3879
White County,Indiana,18,181,0.4104
Whitley County,Indiana,18,183,0.3888
Adair County,Iowa,19,001,0.418
Adams County,Iowa,19,003,0.4116
Allamakee County,Iowa,19,005,0.4337
Appanoose County,Iowa,19,007,0.4613
Audubon County,Iowa,19,009,0.4666
Benton County,Iowa,19,011,0.4281
Black Hawk County,Iowa,19,013,0.4472
Boone County,Iowa,19,015,0.4066
Bremer County,Iowa,19,017,0.4174
Buchanan County,Iowa,19,019,0.4697
Buena Vista County,Iowa,19,021,0.4423
Butler County,Iowa,19,023,0.4064
Calhoun County,Iowa,19,025,0.4588
Carroll County,Iowa,19,027,0.433
Cass County,Iowa,19,029,0.4216
Cedar County,Iowa,19,031,0.3739
Cerro Gordo County,Iowa,19,033,0.4496
Cherokee County,Iowa,19,035,0.4352
Chickasaw County,Iowa,19,037,0.4182
Clarke County,Iowa,19,039,0.399
Clay County,Iowa,19,041,0.4362
Clayton County,Iowa,19,043,0.4315
Clinton County,Iowa,19,045,0.4341
Crawford County,Iowa,19,047,0.4957
Dallas County,Iowa,19,049,0.4425
Davis County,Iowa,19,051,0.4496
Decatur County,Iowa,19,053,0.4465
Delaware County,Iowa,19,055,0.4243
Des Moines County,Iowa,19,057,0.4412
Dickinson County,Iowa,19,059,0.4455
Dubuque County,Iowa,19,061,0.4346
Emmet County,Iowa,19,063,0.4649
Fayette County,Iowa,19,065,0.4404
Floyd County,Iowa,19,067,0.4449
Franklin County,Iowa,19,069,0.4305
Fremont County,Iowa,19,071,0.4423
Greene County,Iowa,19,073,0.4182
Grundy County,Iowa,19,075,0.4321
Guthrie County,Iowa,19,077,0.4517
Hamilton County,Iowa,19,079,0.4384
Hancock County,Iowa,19,081,0.411
Hardin County,Iowa,19,083,0.4078
Harrison County,Iowa,19,085,0.4033
Henry County,Iowa,19,087,0.424
Howard County,Iowa,19,089,0.4172
Humboldt County,Iowa,19,091,0.4476
Ida County,Iowa,19,093,0.4623
Iowa County,Iowa,19,095,0.3964
Jackson County,Iowa,19,097,0.422
Jasper County,Iowa,19,099,0.4019
Jefferson County,Iowa,19,101,0.4661
Johnson County,Iowa,19,103,0.4904
Jones County,Iowa,19,105,0.4366
Keokuk County,Iowa,19,107,0.4175
Kossuth County,Iowa,19,109,0.4184
Lee County,Iowa,19,111,0.4118
Linn County,Iowa,19,113,0.4294
Louisa County,Iowa,19,115,0.419
Lucas County,Iowa,19,117,0.4319
Lyon County,Iowa,19,119,0.4047
Madison County,Iowa,19,121,0.4028
Mahaska County,Iowa,19,123,0.4459
Marion County,Iowa,19,125,0.3989
Marshall County,Iowa,19,127,0.3904
Mills County,Iowa,19,129,0.391
Mitchell County,Iowa,19,131,0.3938
Monona County,Iowa,19,133,0.4543
Monroe County,Iowa,19,135,0.4117
Montgomery County,Iowa,19,137,0.4278
Muscatine County,Iowa,19,139,0.4202
O'Brien County,Iowa,19,141,0.4665
Osceola County,Iowa,19,143,0.4065
Page County,Iowa,19,145,0.447
Palo Alto County,Iowa,19,147,0.411
Plymouth County,Iowa,19,149,0.3939
Pocahontas County,Iowa,19,151,0.4378
Polk County,Iowa,19,153,0.4481
Pottawattamie County,Iowa,19,155,0.432
Poweshiek County,Iowa,19,157,0.4239
Ringgold County,Iowa,19,159,0.4635
Sac County,Iowa,19,161,0.4037
Scott County,Iowa,19,163,0.4471
Shelby County,Iowa,19,165,0.419
Sioux County,Iowa,19,167,0.3943
Story County,Iowa,19,169,0.4661
Tama County,Iowa,19,171,0.4005
Taylor County,Iowa,19,173,0.4434
Union County,Iowa,19,175,0.4137
Van Buren County,Iowa,19,177,0.4017
Wapello County,Iowa,19,179,0.4445
Warren County,Iowa,19,181,0.398
Washington County,Iowa,19,183,0.398
Wayne County,Iowa,19,185,0.4149
Webster County,Iowa,19,187,0.4434
Winnebago County,Iowa,19,189,0.4153
Winneshiek County,Iowa,19,191,0.3927
Woodbury County,Iowa,19,193,0.4369
Worth County,Iowa,19,195,0.4091
Wright County,Iowa,19,197,0.4527
Allen County,Kansas,20,001,0.4153
Anderson County,Kansas,20,003,0.3953
Atchison County,Kansas,20,005,0.4512
Barber County,Kansas,20,007,0.4371
Barton County,Kansas,20,009,0.4486
Bourbon County,Kansas,20,011,0.4374
Brown County,Kansas,20,013,0.4208
Butler County,Kansas,20,015,0.4176
Chase County,Kansas,20,017,0.4281
Chautauqua County,Kansas,20,019,0.4511
Cherokee County,Kansas,20,021,0.4067
Cheyenne County,Kansas,20,023,0.3993
Clark County,Kansas,20,025,0.4123
Clay County,Kansas,20,027,0.4521
Cloud County,Kansas,20,029,0.4215
Coffey County,Kansas,20,031,0.4152
Comanche County,Kansas,20,033,0.4197
Cowley County,Kansas,20,035,0.4285
Crawford County,Kansas,20,037,0.4586
Decatur County,Kansas,20,039,0.4947
Dickinson County,Kansas,20,041,0.4172
Doniphan County,Kansas,20,043,0.407
Douglas County,Kansas,20,045,0.4763
Edwards County,Kansas,20,047,0.4226
Elk County,Kansas,20,049,0.3898
Ellis County,Kansas,20,051,0.4539
Ellsworth County,Kansas,20,053,0.414
Finney County,Kansas,20,055,0.4149
Ford County,Kansas,20,057,0.4162
Franklin County,Kansas,20,059,0.4094
Geary County,Kansas,20,061,0.3955
Gove County,Kansas,20,063,0.4348
Graham County,Kansas,20,065,0.4342
Grant County,Kansas,20,067,0.414
Gray County,Kansas,20,069,0.3823
Greeley County,Kansas,20,071,0.4047
Greenwood County,Kansas,20,073,0.443
Hamilton County,Kansas,20,075,0.4127
Harper County,Kansas,20,077,0.4469
Harvey County,Kansas,20,079,0.4044
Haskell County,Kansas,20,081,0.3977
Hodgeman County,Kansas,20,083,0.4573
Jackson County,Kansas,20,085,0.3996
Jefferson County,Kansas,20,087,0.3572
Jewell County,Kansas,20,089,0.4407
Johnson County,Kansas,20,091,0.45
Kearny County,Kansas,20,093,0.4443
Kingman County,Kansas,20,095,0.4239
Kiowa County,Kansas,20,097,0.4416
Labette County,Kansas,20,099,0.4172
Lane County,Kansas,20,101,0.4254
Leavenworth County,Kansas,20,103,0.4085
Lincoln County,Kansas,20,105,0.4192
Linn County,Kansas,20,107,0.49
Logan County,Kansas,20,109,0.4596
Lyon County,Kansas,20,111,0.4719
McPherson County,Kansas,20,113,0.3965
Marion County,Kansas,20,115,0.4127
Marshall County,Kansas,20,117,0.4463
Meade County,Kansas,20,119,0.4006
Miami County,Kansas,20,121,0.4135
Mitchell County,Kansas,20,123,0.4365
Montgomery County,Kansas,20,125,0.4421
Morris County,Kansas,20,127,0.4017
Morton County,Kansas,20,129,0.4218
Nemaha County,Kansas,20,131,0.4154
Neosho County,Kansas,20,133,0.4512
Ness County,Kansas,20,135,0.4406
Norton County,Kansas,20,137,0.3752
Osage County,Kansas,20,139,0.4203
Osborne County,Kansas,20,141,0.4755
Ottawa County,Kansas,20,143,0.3966
Pawnee County,Kansas,20,145,0.4072
Phillips County,Kansas,20,147,0.3924
Pottawatomie County,Kansas,20,149,0.3954
Pratt County,Kansas,20,151,0.453
Rawlins County,Kansas,20,153,0.3948
Reno County,Kansas,20,155,0.4304
Republic County,Kansas,20,157,0.42
Rice County,Kansas,20,159,0.3961
Riley County,Kansas,20,161,0.4762
Rooks County,Kansas,20,163,0.4228
Rush County,Kansas,20,165,0.416
Russell County,Kansas,20,167,0.4034
Saline County,Kansas,20,169,0.4481
Scott County,Kansas,20,171,0.3417
Sedgwick County,Kansas,20,173,0.4549
Seward County,Kansas,20,175,0.4216
Shawnee County,Kansas,20,177,0.4404
Sheridan County,Kansas,20,179,0.4049
Sherman County,Kansas,20,181,0.393
Smith County,Kansas,20,183,0.478
Stafford County,Kansas,20,185,0.4159
Stanton County,Kansas,20,187,0.3636
Stevens County,Kansas,20,189,0.436
Sumner County,Kansas,20,191,0.426
Thomas County,Kansas,20,193,0.4597
Trego County,Kansas,20,195,0.3658
Wabaunsee County,Kansas,20,197,0.359
Wallace County,Kansas,20,199,0.4885
Washington County,Kansas,20,201,0.3971
Wichita County,Kansas,20,203,0.3945
Wilson County,Kansas,20,205,0.439
Woodson County,Kansas,20,207,0.4285
Wyandotte County,Kansas,20,209,0.4276
Adair County,Kentucky,21,001,0.4495
Allen County,Kentucky,21,003,0.4333
Anderson County,Kentucky,21,005,0.3906
Ballard County,Kentucky,21,007,0.4353
Barren County,Kentucky,21,009,0.439
Bath County,Kentucky,21,011,0.4977
Bell County,Kentucky,21,013,0.4854
Boone County,Kentucky,21,015,0.4111
Bourbon County,Kentucky,21,017,0.4553
Boyd County,Kentucky,21,019,0.5091
Boyle County,Kentucky,21,021,0.4819
Bracken County,Kentucky,21,023,0.4612
Breathitt County,Kentucky,21,025,0.5063
Breckinridge County,Kentucky,21,027,0.4111
Bullitt County,Kentucky,21,029,0.3813
Butler County,Kentucky,21,031,0.4326
Caldwell County,Kentucky,21,033,0.4764
Calloway County,Kentucky,21,035,0.4985
Campbell County,Kentucky,21,037,0.4468
Carlisle County,Kentucky,21,039,0.4369
Carroll County,Kentucky,21,041,0.4594
Carter County,Kentucky,21,043,0.4312
Casey County,Kentucky,21,045,0.4673
Christian County,Kentucky,21,047,0.4498
Clark County,Kentucky,21,049,0.4416
Clay County,Kentucky,21,051,0.5069
Clinton County,Kentucky,21,053,0.4894
Crittenden County,Kentucky,21,055,0.4577
Cumberland County,Kentucky,21,057,0.4785
Daviess County,Kentucky,21,059,0.4491
Edmonson County,Kentucky,21,061,0.438
Elliott County,Kentucky,21,063,0.4756
Estill County,Kentucky,21,065,0.4551
Fayette County,Kentucky,21,067,0.4962
Fleming County,Kentucky,21,069,0.5094
Floyd County,Kentucky,21,071,0.5087
Franklin County,Kentucky,21,073,0.4087
Fulton County,Kentucky,21,075,0.479
Gallatin County,Kentucky,21,077,0.3838
Garrard County,Kentucky,21,079,0.4319
Grant County,Kentucky,21,081,0.4062
Graves County,Kentucky,21,083,0.4633
Grayson County,Kentucky,21,085,0.4797
Green County,Kentucky,21,087,0.4774
Greenup County,Kentucky,21,089,0.4544
Hancock County,Kentucky,21,091,0.4076
Hardin County,Kentucky,21,093,0.4207
Harlan County,Kentucky,21,095,0.4863
Harrison County,Kentucky,21,097,0.4679
Hart County,Kentucky,21,099,0.4726
Henderson County,Kentucky,21,101,0.4594
Henry County,Kentucky,21,103,0.4018
Hickman County,Kentucky,21,105,0.3768
Hopkins County,Kentucky,21,107,0.4365
Jackson County,Kentucky,21,109,0.4572
Jefferson County,Kentucky,21,111,0.4829
Jessamine County,Kentucky,21,113,0.4902
Johnson County,Kentucky,21,115,0.4518
Kenton County,Kentucky,21,117,0.4422
Knott County,Kentucky,21,119,0.484
Knox County,Kentucky,21,121,0.4815
Larue County,Kentucky,21,123,0.4273
Laurel County,Kentucky,21,125,0.4614
Lawrence County,Kentucky,21,127,0.4752
Lee County,Kentucky,21,129,0.4976
Leslie County,Kentucky,21,131,0.5006
Letcher County,Kentucky,21,133,0.4581
Lewis County,Kentucky,21,135,0.4864
Lincoln County,Kentucky,21,137,0.4632
Livingston County,Kentucky,21,139,0.4546
Logan County,Kentucky,21,141,0.4387
Lyon County,Kentucky,21,143,0.4549
McCracken County,Kentucky,21,145,0.52
McCreary County,Kentucky,21,147,0.4938
McLean County,Kentucky,21,149,0.4025
Madison County,Kentucky,21,151,0.4516
Magoffin County,Kentucky,21,153,0.457
Marion County,Kentucky,21,155,0.4565
Marshall County,Kentucky,21,157,0.4307
Martin County,Kentucky,21,159,0.4735
Mason County,Kentucky,21,161,0.5196
Meade County,Kentucky,21,163,0.423
Menifee County,Kentucky,21,165,0.4224
Mercer County,Kentucky,21,167,0.4371
Metcalfe County,Kentucky,21,169,0.4449
Monroe County,Kentucky,21,171,0.4879
Montgomery County,Kentucky,21,173,0.4532
Morgan County,Kentucky,21,175,0.4553
Muhlenberg County,Kentucky,21,177,0.4185
Nelson County,Kentucky,21,179,0.4542
Nicholas County,Kentucky,21,181,0.4719
Ohio County,Kentucky,21,183,0.461
Oldham County,Kentucky,21,185,0.4299
Owen County,Kentucky,21,187,0.4904
Owsley County,Kentucky,21,189,0.5285
Pendleton County,Kentucky,21,191,0.4238
Perry County,Kentucky,21,193,0.5076
Pike County,Kentucky,21,195,0.4932
Powell County,Kentucky,21,197,0.4574
Pulaski County,Kentucky,21,199,0.5063
Robertson County,Kentucky,21,201,0.5087
Rockcastle County,Kentucky,21,203,0.4578
Rowan County,Kentucky,21,205,0.4802
Russell County,Kentucky,21,207,0.4607
Scott County,Kentucky,21,209,0.4121
Shelby County,Kentucky,21,211,0.437
Simpson County,Kentucky,21,213,0.4317
Spencer County,Kentucky,21,215,0.368
Taylor County,Kentucky,21,217,0.4517
Todd County,Kentucky,21,219,0.4266
Trigg County,Kentucky,21,221,0.4441
Trimble County,Kentucky,21,223,0.4322
Union County,Kentucky,21,225,0.424
Warren County,Kentucky,21,227,0.4582
Washington County,Kentucky,21,229,0.4139
Wayne County,Kentucky,21,231,0.4477
Webster County,Kentucky,21,233,0.4439
Whitley County,Kentucky,21,235,0.4891
Wolfe County,Kentucky,21,237,0.5215
Woodford County,Kentucky,21,239,0.452
Acadia Parish,Louisiana,22,001,0.4644
Allen Parish,Louisiana,22,003,0.4771
Ascension Parish,Louisiana,22,005,0.4086
Assumption Parish,Louisiana,22,007,0.4732
Avoyelles Parish,Louisiana,22,009,0.492
Beauregard Parish,Louisiana,22,011,0.4457
Bienville Parish,Louisiana,22,013,0.4985
Bossier Parish,Louisiana,22,015,0.4443
Caddo Parish,Louisiana,22,017,0.5147
Calcasieu Parish,Louisiana,22,019,0.4653
Caldwell Parish,Louisiana,22,021,0.5299
Cameron Parish,Louisiana,22,023,0.4074
Catahoula Parish,Louisiana,22,025,0.5207
Claiborne Parish,Louisiana,22,027,0.5033
Concordia Parish,Louisiana,22,029,0.5043
De Soto Parish,Louisiana,22,031,0.4885
East Baton Rouge Parish,Louisiana,22,033,0.5004
East Carroll Parish,Louisiana,22,035,0.5026
East Feliciana Parish,Louisiana,22,037,0.4327
Evangeline Parish,Louisiana,22,039,0.496
Franklin Parish,Louisiana,22,041,0.4871
Grant Parish,Louisiana,22,043,0.4449
Iberia Parish,Louisiana,22,045,0.4924
Iberville Parish,Louisiana,22,047,0.4813
Jackson Parish,Louisiana,22,049,0.4573
Jefferson Parish,Louisiana,22,051,0.4722
Jefferson Davis Parish,Louisiana,22,053,0.4875
Lafayette Parish,Louisiana,22,055,0.4892
Lafourche Parish,Louisiana,22,057,0.4414
LaSalle Parish,Louisiana,22,059,0.4879
Lincoln Parish,Louisiana,22,061,0.5392
Livingston Parish,Louisiana,22,063,0.429
Madison Parish,Louisiana,22,065,0.5008
Morehouse Parish,Louisiana,22,067,0.5043
Natchitoches Parish,Louisiana,22,069,0.5513
Orleans Parish,Louisiana,22,071,0.5702
Ouachita Parish,Louisiana,22,073,0.4989
Plaquemines Parish,Louisiana,22,075,0.4625
Pointe Coupee Parish,Louisiana,22,077,0.4932
Rapides Parish,Louisiana,22,079,0.4747
Red River Parish,Louisiana,22,081,0.5482
Richland Parish,Louisiana,22,083,0.4767
Sabine Parish,Louisiana,22,085,0.4876
Saint Bernard Parish,Louisiana,22,087,0.4377
Saint Charles Parish,Louisiana,22,089,0.428
Saint Helena Parish,Louisiana,22,091,0.4904
Saint James Parish,Louisiana,22,093,0.4521
Saint John the Baptist Parish,Louisiana,22,095,0.4243
Saint Landry Parish,Louisiana,22,097,0.5131
Saint Martin Parish,Louisiana,22,099,0.4584
Saint Mary Parish,Louisiana,22,101,0.4641
Saint Tammany Parish,Louisiana,22,103,0.459
Tangipahoa Parish,Louisiana,22,105,0.4707
Tensas Parish,Louisiana,22,107,0.4999
Terrebonne Parish,Louisiana,22,109,0.4568
Union Parish,Louisiana,22,111,0.4738
Vermilion Parish,Louisiana,22,113,0.4513
Vernon Parish,Louisiana,22,115,0.422
Washington Parish,Louisiana,22,117,0.49
Webster Parish,Louisiana,22,119,0.4804
West Baton Rouge Parish,Louisiana,22,121,0.4448
West Carroll Parish,Louisiana,22,123,0.5012
West Feliciana Parish,Louisiana,22,125,0.4712
Winn Parish,Louisiana,22,127,0.5011
Androscoggin County,Maine,23,001,0.4338
Aroostook County,Maine,23,003,0.4454
Cumberland County,Maine,23,005,0.4638
Franklin County,Maine,23,007,0.4346
Hancock County,Maine,23,009,0.4702
Kennebec County,Maine,23,011,0.4335
Knox County,Maine,23,013,0.413
Lincoln County,Maine,23,015,0.4315
Oxford County,Maine,23,017,0.4219
Penobscot County,Maine,23,019,0.4484
Piscataquis County,Maine,23,021,0.4283
Sagadahoc County,Maine,23,023,0.4193
Somerset County,Maine,23,025,0.4305
Waldo County,Maine,23,027,0.4372
Washington County,Maine,23,029,0.454
York County,Maine,23,031,0.4322
Allegany County,Maryland,24,001,0.4542
Anne Arundel County,Maryland,24,003,0.4159
Baltimore County,Maryland,24,005,0.4454
Calvert County,Maryland,24,009,0.3794
Caroline County,Maryland,24,011,0.4206
Carroll County,Maryland,24,013,0.4035
Cecil County,Maryland,24,015,0.4069
Charles County,Maryland,24,017,0.3891
Dorchester County,Maryland,24,019,0.4682
Frederick County,Maryland,24,021,0.4002
Garrett County,Maryland,24,023,0.4423
Harford County,Maryland,24,025,0.4065
Howard County,Maryland,24,027,0.3966
Kent County,Maryland,24,029,0.4547
Queen Anne's County,Maryland,24,035,0.4091
Saint Mary's County,Maryland,24,037,0.3967
Somerset County,Maryland,24,039,0.4695
Talbot County,Maryland,24,041,0.5073
Washington County,Maryland,24,043,0.4354
Wicomico County,Maryland,24,045,0.4416
Worcester County,Maryland,24,047,0.4552
Baltimore City,Maryland,24,510,0.5156
Montgomery County,Maryland,24,031,0.4603
Prince George's County,Maryland,24,033,0.3951
Barnstable County,Massachusetts,25,001,0.4604
Berkshire County,Massachusetts,25,003,0.4656
Bristol County,Massachusetts,25,005,0.4539
Dukes County,Massachusetts,25,007,0.5239
Essex County,Massachusetts,25,009,0.4783
Franklin County,Massachusetts,25,011,0.4438
Hampden County,Massachusetts,25,013,0.4655
Hampshire County,Massachusetts,25,015,0.464
Middlesex County,Massachusetts,25,017,0.471
Nantucket County,Massachusetts,25,019,0.46
Norfolk County,Massachusetts,25,021,0.4806
Plymouth County,Massachusetts,25,023,0.4445
Suffolk County,Massachusetts,25,025,0.5327
Worcester County,Massachusetts,25,027,0.4516
Alcona County,Michigan,26,001,0.4202
Alger County,Michigan,26,003,0.422
Allegan County,Michigan,26,005,0.4129
Alpena County,Michigan,26,007,0.4314
Antrim County,Michigan,26,009,0.4583
Arenac County,Michigan,26,011,0.4252
Baraga County,Michigan,26,013,0.4305
Barry County,Michigan,26,015,0.3846
Bay County,Michigan,26,017,0.4371
Benzie County,Michigan,26,019,0.4007
Berrien County,Michigan,26,021,0.472
Branch County,Michigan,26,023,0.4089
Calhoun County,Michigan,26,025,0.4402
Cass County,Michigan,26,027,0.4503
Charlevoix County,Michigan,26,029,0.4687
Cheboygan County,Michigan,26,031,0.4549
Chippewa County,Michigan,26,033,0.4312
Clare County,Michigan,26,035,0.4471
Clinton County,Michigan,26,037,0.4311
Crawford County,Michigan,26,039,0.4028
Delta County,Michigan,26,041,0.4387
Dickinson County,Michigan,26,043,0.4532
Eaton County,Michigan,26,045,0.4065
Emmet County,Michigan,26,047,0.47
Genesee County,Michigan,26,049,0.4581
Gladwin County,Michigan,26,051,0.4386
Gogebic County,Michigan,26,053,0.4559
Grand Traverse County,Michigan,26,055,0.4477
Gratiot County,Michigan,26,057,0.4532
Hillsdale County,Michigan,26,059,0.4363
Houghton County,Michigan,26,061,0.4589
Huron County,Michigan,26,063,0.4295
Ingham County,Michigan,26,065,0.4794
Ionia County,Michigan,26,067,0.3949
Iosco County,Michigan,26,069,0.4383
Iron County,Michigan,26,071,0.4428
Isabella County,Michigan,26,073,0.4904
Jackson County,Michigan,26,075,0.4415
Kalamazoo County,Michigan,26,077,0.467
Kalkaska County,Michigan,26,079,0.4309
Kent County,Michigan,26,081,0.4596
Keweenaw County,Michigan,26,083,0.4564
Lake County,Michigan,26,085,0.4429
Lapeer County,Michigan,26,087,0.3992
Leelanau County,Michigan,26,089,0.4767
Lenawee County,Michigan,26,091,0.4204
Livingston County,Michigan,26,093,0.3952
Luce County,Michigan,26,095,0.406
Mackinac County,Michigan,26,097,0.4314
Macomb County,Michigan,26,099,0.4253
Manistee County,Michigan,26,101,0.4252
Marquette County,Michigan,26,103,0.4416
Mason County,Michigan,26,105,0.4469
Mecosta County,Michigan,26,107,0.4476
Menominee County,Michigan,26,109,0.4408
Midland County,Michigan,26,111,0.4654
Missaukee County,Michigan,26,113,0.4036
Monroe County,Michigan,26,115,0.414
Montcalm County,Michigan,26,117,0.4095
Montmorency County,Michigan,26,119,0.4083
Muskegon County,Michigan,26,121,0.4321
Newaygo County,Michigan,26,123,0.4315
Oakland County,Michigan,26,125,0.4683
Oceana County,Michigan,26,127,0.4186
Ogemaw County,Michigan,26,129,0.4347
Ontonagon County,Michigan,26,131,0.4135
Osceola County,Michigan,26,133,0.4308
Oscoda County,Michigan,26,135,0.4307
Otsego County,Michigan,26,137,0.4226
Ottawa County,Michigan,26,139,0.4156
Presque Isle County,Michigan,26,141,0.3994
Roscommon County,Michigan,26,143,0.4218
Saginaw County,Michigan,26,145,0.4563
Saint Clair County,Michigan,26,147,0.431
Saint Joseph County,Michigan,26,149,0.4138
Sanilac County,Michigan,26,151,0.4246
Schoolcraft County,Michigan,26,153,0.4433
Shiawassee County,Michigan,26,155,0.4079
Tuscola County,Michigan,26,157,0.4036
Van Buren County,Michigan,26,159,0.4432
Washtenaw County,Michigan,26,161,0.4796
Wayne County,Michigan,26,163,0.4955
Wexford County,Michigan,26,165,0.4331
Aitkin County,Minnesota,27,001,0.4224
Anoka County,Minnesota,27,003,0.3916
Becker County,Minnesota,27,005,0.4267
Beltrami County,Minnesota,27,007,0.4489
Benton County,Minnesota,27,009,0.4116
Big Stone County,Minnesota,27,011,0.4418
Blue Earth County,Minnesota,27,013,0.4533
Brown County,Minnesota,27,015,0.4138
Carlton County,Minnesota,27,017,0.4034
Carver County,Minnesota,27,019,0.4313
Cass County,Minnesota,27,021,0.4302
Chippewa County,Minnesota,27,023,0.4088
Chisago County,Minnesota,27,025,0.3668
Clay County,Minnesota,27,027,0.4143
Clearwater County,Minnesota,27,029,0.4545
Cook County,Minnesota,27,031,0.4635
Cottonwood County,Minnesota,27,033,0.4452
Crow Wing County,Minnesota,27,035,0.4539
Dakota County,Minnesota,27,037,0.4117
Dodge County,Minnesota,27,039,0.3903
Douglas County,Minnesota,27,041,0.4445
Faribault County,Minnesota,27,043,0.4387
Fillmore County,Minnesota,27,045,0.4178
Freeborn County,Minnesota,27,047,0.424
Goodhue County,Minnesota,27,049,0.4335
Grant County,Minnesota,27,051,0.4396
Hennepin County,Minnesota,27,053,0.4854
Houston County,Minnesota,27,055,0.4052
Hubbard County,Minnesota,27,057,0.4156
Isanti County,Minnesota,27,059,0.3872
Itasca County,Minnesota,27,061,0.4109
Jackson County,Minnesota,27,063,0.4101
Kanabec County,Minnesota,27,065,0.4125
Kandiyohi County,Minnesota,27,067,0.4353
Kittson County,Minnesota,27,069,0.4322
Koochiching County,Minnesota,27,071,0.445
Lac qui Parle County,Minnesota,27,073,0.4607
Lake County,Minnesota,27,075,0.4145
Lake of the Woods County,Minnesota,27,077,0.3443
Le Sueur County,Minnesota,27,079,0.4024
Lincoln County,Minnesota,27,081,0.4416
Lyon County,Minnesota,27,083,0.4623
McLeod County,Minnesota,27,085,0.3898
Mahnomen County,Minnesota,27,087,0.435
Marshall County,Minnesota,27,089,0.3885
Martin County,Minnesota,27,091,0.4282
Meeker County,Minnesota,27,093,0.4028
Mille Lacs County,Minnesota,27,095,0.4036
Morrison County,Minnesota,27,097,0.4352
Mower County,Minnesota,27,099,0.4516
Murray County,Minnesota,27,101,0.4184
Nicollet County,Minnesota,27,103,0.4005
Nobles County,Minnesota,27,105,0.4231
