County,State,State_FIPS,County_FIPS,median_home_value
Saint Clair County,Alabama,01,115,140000.0
Shelby County,Alabama,01,117,192800.0
Sumter County,Alabama,01,119,72900.0
Talladega County,Alabama,01,121,93400.0
Tallapoosa County,Alabama,01,123,103400.0
Tuscaloosa County,Alabama,01,125,156500.0
Walker County,Alabama,01,127,82800.0
Washington County,Alabama,01,129,85700.0
Wilcox County,Alabama,01,131,77300.0
Winston County,Alabama,01,133,81500.0
Anchorage Municipality,Alaska,02,020,290500.0
Bethel Census Area,Alaska,02,050,165700.0
Bristol Bay Borough,Alaska,02,060,187500.0
Fairbanks North Star Borough,Alaska,02,090,218100.0
Haines Borough,Alaska,02,100,211400.0
Juneau City and Borough,Alaska,02,110,323500.0
Kenai Peninsula Borough,Alaska,02,122,219100.0
Kodiak Island Borough,Alaska,02,150,245400.0
Matanuska-Susitna Borough,Alaska,02,170,224900.0
Nome Census Area,Alaska,02,180,123500.0
North Slope Borough,Alaska,02,185,141100.0
Sitka City and Borough,Alaska,02,220,338600.0
Southeast Fairbanks Census Area,Alaska,02,240,197300.0
Valdez-Cordova Census Area,Alaska,02,261,200700.0
Wade Hampton Census Area,Alaska,02,270,
Northwest Arctic Borough,Alaska,02,188,124500.0
Aleutians East Borough,Alaska,02,013,126100.0
Aleutians West Census Area,Alaska,02,016,217500.0
Dillingham Census Area,Alaska,02,070,195100.0
Lake and Peninsula Borough,Alaska,02,164,145000.0
Denali Borough,Alaska,02,068,190200.0
Yukon-Koyukuk Census Area,Alaska,02,290,88800.0
Hoonah-Angoon Census Area,Alaska,02,105,233400.0
Skagway Municipality,Alaska,02,230,324600.0
Yakutat City and Borough,Alaska,02,282,166000.0
Ketchikan Gateway Borough,Alaska,02,130,252500.0
Petersburg Borough,Alaska,02,195,218800.0
Prince of Wales-Hyder Census Area,Alaska,02,198,162600.0
Wrangell City and Borough,Alaska,02,275,171400.0
Apache County,Arizona,04,001,83300.0
Cochise County,Arizona,04,003,143900.0
Coconino County,Arizona,04,005,219300.0
Gila County,Arizona,04,007,134200.0
Graham County,Arizona,04,009,123300.0
Greenlee County,Arizona,04,011,82700.0
Maricopa County,Arizona,04,013,187100.0
Mohave County,Arizona,04,015,123200.0
Navajo County,Arizona,04,017,104400.0
Pima County,Arizona,04,019,159900.0
Pinal County,Arizona,04,021,128700.0
Santa Cruz County,Arizona,04,023,137000.0
Yavapai County,Arizona,04,025,188200.0
La Paz County,Arizona,04,012,69100.0
Yuma County,Arizona,04,027,112100.0
Arkansas County,Arkansas,05,001,75600.0
Ashley County,Arkansas,05,003,65700.0
Baxter County,Arkansas,05,005,120400.0
Benton County,Arkansas,05,007,150800.0
Boone County,Arkansas,05,009,111700.0
Bradley County,Arkansas,05,011,68700.0
Calhoun County,Arkansas,05,013,69000.0
Carroll County,Arkansas,05,015,116200.0
Chicot County,Arkansas,05,017,57300.0
Clark County,Arkansas,05,019,87200.0
Clay County,Arkansas,05,021,63900.0
Cleburne County,Arkansas,05,023,126500.0
Cleveland County,Arkansas,05,025,84700.0
Columbia County,Arkansas,05,027,79000.0
Conway County,Arkansas,05,029,91500.0
Craighead County,Arkansas,05,031,129700.0
Crawford County,Arkansas,05,033,108600.0
Crittenden County,Arkansas,05,035,104600.0
Cross County,Arkansas,05,037,82400.0
Dallas County,Arkansas,05,039,62000.0
Desha County,Arkansas,05,041,59300.0
Drew County,Arkansas,05,043,93600.0
Faulkner County,Arkansas,05,045,146100.0
Franklin County,Arkansas,05,047,93100.0
Fulton County,Arkansas,05,049,96700.0
Garland County,Arkansas,05,051,130700.0
Grant County,Arkansas,05,053,108300.0
Greene County,Arkansas,05,055,107700.0
Hempstead County,Arkansas,05,057,74700.0
Hot Spring County,Arkansas,05,059,83300.0
Howard County,Arkansas,05,061,83900.0
Independence County,Arkansas,05,063,96000.0
Izard County,Arkansas,05,065,78000.0
Jackson County,Arkansas,05,067,60600.0
Jefferson County,Arkansas,05,069,82000.0
Johnson County,Arkansas,05,071,89900.0
Lafayette County,Arkansas,05,073,61400.0
Lawrence County,Arkansas,05,075,64500.0
Lee County,Arkansas,05,077,59500.0
Lincoln County,Arkansas,05,079,59600.0
Little River County,Arkansas,05,081,75500.0
Logan County,Arkansas,05,083,83200.0
Lonoke County,Arkansas,05,085,126900.0
Madison County,Arkansas,05,087,96100.0
Marion County,Arkansas,05,089,102900.0
Miller County,Arkansas,05,091,94600.0
Mississippi County,Arkansas,05,093,79600.0
Monroe County,Arkansas,05,095,55000.0
Montgomery County,Arkansas,05,097,82200.0
Nevada County,Arkansas,05,099,66600.0
Newton County,Arkansas,05,101,82900.0
Ouachita County,Arkansas,05,103,66400.0
Perry County,Arkansas,05,105,84200.0
Phillips County,Arkansas,05,107,61200.0
Pike County,Arkansas,05,109,74700.0
Poinsett County,Arkansas,05,111,74200.0
Polk County,Arkansas,05,113,84300.0
Pope County,Arkansas,05,115,117100.0
Prairie County,Arkansas,05,117,66400.0
Pulaski County,Arkansas,05,119,142400.0
Randolph County,Arkansas,05,121,73700.0
Saint Francis County,Arkansas,05,123,60800.0
Saline County,Arkansas,05,125,141400.0
Scott County,Arkansas,05,127,76800.0
Searcy County,Arkansas,05,129,86300.0
Sebastian County,Arkansas,05,131,114600.0
Sevier County,Arkansas,05,133,68200.0
Sharp County,Arkansas,05,135,74800.0
Stone County,Arkansas,05,137,92700.0
Union County,Arkansas,05,139,74600.0
Van Buren County,Arkansas,05,141,89900.0
Washington County,Arkansas,05,143,151900.0
White County,Arkansas,05,145,108800.0
Woodruff County,Arkansas,05,147,60000.0
Yell County,Arkansas,05,149,94900.0
Alameda County,California,06,001,543100.0
Alpine County,California,06,003,295000.0
Amador County,California,06,005,251000.0
Butte County,California,06,007,221700.0
Calaveras County,California,06,009,243800.0
Colusa County,California,06,011,196000.0
Contra Costa County,California,06,013,439900.0
Del Norte County,California,06,015,183700.0
El Dorado County,California,06,017,363000.0
Fresno County,California,06,019,194600.0
Glenn County,California,06,021,204400.0
Humboldt County,California,06,023,279300.0
Imperial County,California,06,025,151600.0
Inyo County,California,06,027,240100.0
Kern County,California,06,029,167400.0
Kings County,California,06,031,169500.0
Lake County,California,06,033,164300.0
Lassen County,California,06,035,172900.0
Los Angeles County,California,06,037,441900.0
Madera County,California,06,039,189700.0
Marin County,California,06,041,815100.0
Mariposa County,California,06,043,235900.0
Mendocino County,California,06,045,308400.0
Merced County,California,06,047,161200.0
Modoc County,California,06,049,153100.0
Mono County,California,06,051,313000.0
Monterey County,California,06,053,369100.0
Napa County,California,06,055,466800.0
Nevada County,California,06,057,347000.0
Orange County,California,06,059,553600.0
Placer County,California,06,061,358500.0
Plumas County,California,06,063,217200.0
Riverside County,California,06,065,253200.0
Sacramento County,California,06,067,248400.0
San Benito County,California,06,069,380200.0
San Bernardino County,California,06,071,236700.0
San Diego County,California,06,073,429600.0
San Francisco County,California,06,075,799600.0
San Joaquin County,California,06,077,223000.0
San Luis Obispo County,California,06,079,445700.0
San Mateo County,California,06,081,776300.0
Santa Barbara County,California,06,083,465300.0
Santa Clara County,California,06,085,698600.0
Santa Cruz County,California,06,087,578800.0
Shasta County,California,06,089,216600.0
Sierra County,California,06,091,170400.0
Siskiyou County,California,06,093,174700.0
Solano County,California,06,095,279100.0
Sonoma County,California,06,097,436400.0
Stanislaus County,California,06,099,190800.0
Sutter County,California,06,101,198700.0
Tehama County,California,06,103,171500.0
Trinity County,California,06,105,263100.0
Tulare County,California,06,107,162700.0
Tuolumne County,California,06,109,259300.0
Ventura County,California,06,111,458100.0
Yolo County,California,06,113,325700.0
Yuba County,California,06,115,172100.0
Alamosa County,Colorado,08,003,144300.0
Archuleta County,Colorado,08,007,264200.0
Baca County,Colorado,08,009,73200.0
Bent County,Colorado,08,011,65700.0
Chaffee County,Colorado,08,015,274200.0
Cheyenne County,Colorado,08,017,82300.0
Clear Creek County,Colorado,08,019,283900.0
Conejos County,Colorado,08,021,107100.0
Costilla County,Colorado,08,023,102300.0
Crowley County,Colorado,08,025,76100.0
Custer County,Colorado,08,027,220400.0
Delta County,Colorado,08,029,193000.0
Dolores County,Colorado,08,033,119100.0
Douglas County,Colorado,08,035,354700.0
Eagle County,Colorado,08,037,419400.0
Elbert County,Colorado,08,039,337400.0
El Paso County,Colorado,08,041,218300.0
Fremont County,Colorado,08,043,158500.0
Garfield County,Colorado,08,045,287500.0
Gilpin County,Colorado,08,047,252800.0
Grand County,Colorado,08,049,282000.0
Gunnison County,Colorado,08,051,319200.0
Huerfano County,Colorado,08,055,147600.0
Jackson County,Colorado,08,057,158000.0
Kiowa County,Colorado,08,061,83600.0
Kit Carson County,Colorado,08,063,122300.0
Lake County,Colorado,08,065,168500.0
La Plata County,Colorado,08,067,332700.0
Larimer County,Colorado,08,069,263400.0
Las Animas County,Colorado,08,071,150600.0
Lincoln County,Colorado,08,073,118300.0
Logan County,Colorado,08,075,124700.0
Mesa County,Colorado,08,077,199000.0
Moffat County,Colorado,08,081,175800.0
Montezuma County,Colorado,08,083,180400.0
Montrose County,Colorado,08,085,190900.0
Morgan County,Colorado,08,087,145500.0
Otero County,Colorado,08,089,91900.0
Ouray County,Colorado,08,091,388600.0
Park County,Colorado,08,093,244800.0
Phillips County,Colorado,08,095,132500.0
Pitkin County,Colorado,08,097,620700.0
Prowers County,Colorado,08,099,87400.0
Pueblo County,Colorado,08,101,138600.0
Rio Blanco County,Colorado,08,103,204800.0
Rio Grande County,Colorado,08,105,133700.0
Routt County,Colorado,08,107,394600.0
Saguache County,Colorado,08,109,146700.0
San Miguel County,Colorado,08,113,512800.0
Sedgwick County,Colorado,08,115,86800.0
Summit County,Colorado,08,117,478800.0
Teller County,Colorado,08,119,239000.0
Washington County,Colorado,08,121,113200.0
Yuma County,Colorado,08,125,136400.0
Adams County,Colorado,08,001,198800.0
Arapahoe County,Colorado,08,005,247600.0
Boulder County,Colorado,08,013,368800.0
Broomfield County,Colorado,08,014,295500.0
Denver County,Colorado,08,031,271300.0
Jefferson County,Colorado,08,059,279500.0
Weld County,Colorado,08,123,210100.0
Fairfield County,Connecticut,09,001,416000.0
Hartford County,Connecticut,09,003,236400.0
Litchfield County,Connecticut,09,005,254600.0
Middlesex County,Connecticut,09,007,285100.0
New Haven County,Connecticut,09,009,245200.0
New London County,Connecticut,09,011,244000.0
Tolland County,Connecticut,09,013,247700.0
Windham County,Connecticut,09,015,197500.0
Kent County,Delaware,10,001,200500.0
New Castle County,Delaware,10,003,242400.0
Sussex County,Delaware,10,005,228500.0
Alachua County,Florida,12,001,164000.0
Baker County,Florida,12,003,114300.0
Bay County,Florida,12,005,157800.0
Bradford County,Florida,12,007,89200.0
Brevard County,Florida,12,009,142200.0
Broward County,Florida,12,011,185900.0
Calhoun County,Florida,12,013,75500.0
Charlotte County,Florida,12,015,145700.0
Citrus County,Florida,12,017,112300.0
Clay County,Florida,12,019,153000.0
Collier County,Florida,12,021,272800.0
Columbia County,Florida,12,023,103500.0
Miami-Dade County,Florida,12,086,203300.0
DeSoto County,Florida,12,027,80400.0
Dixie County,Florida,12,029,73800.0
Duval County,Florida,12,031,142300.0
Escambia County,Florida,12,033,120200.0
Flagler County,Florida,12,035,164100.0
Franklin County,Florida,12,037,122600.0
Gadsden County,Florida,12,039,108400.0
Gilchrist County,Florida,12,041,99900.0
Glades County,Florida,12,043,84500.0
Gulf County,Florida,12,045,142700.0
Hamilton County,Florida,12,047,69500.0
Hardee County,Florida,12,049,80700.0
Hendry County,Florida,12,051,72400.0
Hernando County,Florida,12,053,109300.0
Highlands County,Florida,12,055,85200.0
Hillsborough County,Florida,12,057,159200.0
Holmes County,Florida,12,059,85100.0
Indian River County,Florida,12,061,157800.0
Jackson County,Florida,12,063,92100.0
Jefferson County,Florida,12,065,135200.0
Lafayette County,Florida,12,067,109800.0
Lake County,Florida,12,069,140100.0
Lee County,Florida,12,071,157400.0
Leon County,Florida,12,073,180900.0
Levy County,Florida,12,075,88600.0
Liberty County,Florida,12,077,74000.0
Madison County,Florida,12,079,78500.0
Manatee County,Florida,12,081,169000.0
Marion County,Florida,12,083,111000.0
Martin County,Florida,12,085,200200.0
Monroe County,Florida,12,087,386400.0
Nassau County,Florida,12,089,177100.0
Okaloosa County,Florida,12,091,186300.0
Okeechobee County,Florida,12,093,93800.0
Orange County,Florida,12,095,163800.0
Osceola County,Florida,12,097,132100.0
Palm Beach County,Florida,12,099,204700.0
Pasco County,Florida,12,101,117800.0
Pinellas County,Florida,12,103,150200.0
Polk County,Florida,12,105,107300.0
Putnam County,Florida,12,107,85500.0
Saint Johns County,Florida,12,109,244400.0
Saint Lucie County,Florida,12,111,125600.0
Santa Rosa County,Florida,12,113,161400.0
Sarasota County,Florida,12,115,181400.0
Seminole County,Florida,12,117,176100.0
Sumter County,Florida,12,119,213900.0
Suwannee County,Florida,12,121,92600.0
Taylor County,Florida,12,123,83700.0
Union County,Florida,12,125,87500.0
Volusia County,Florida,12,127,131600.0
Wakulla County,Florida,12,129,122200.0
Walton County,Florida,12,131,169800.0
Washington County,Florida,12,133,82900.0
Appling County,Georgia,13,001,72300.0
Atkinson County,Georgia,13,003,74400.0
Bacon County,Georgia,13,005,62800.0
Baker County,Georgia,13,007,78500.0
Baldwin County,Georgia,13,009,101700.0
Banks County,Georgia,13,011,121600.0
Barrow County,Georgia,13,013,119700.0
Bartow County,Georgia,13,015,123800.0
Ben Hill County,Georgia,13,017,80900.0
Berrien County,Georgia,13,019,84300.0
Bibb County,Georgia,13,021,118700.0
Bleckley County,Georgia,13,023,87100.0
Brantley County,Georgia,13,025,67400.0
Brooks County,Georgia,13,027,94900.0
Bryan County,Georgia,13,029,195600.0
Bulloch County,Georgia,13,031,129700.0
Burke County,Georgia,13,033,81000.0
Butts County,Georgia,13,035,113900.0
Calhoun County,Georgia,13,037,56600.0
Camden County,Georgia,13,039,151100.0
Candler County,Georgia,13,043,89000.0
Carroll County,Georgia,13,045,112100.0
Catoosa County,Georgia,13,047,129800.0
Charlton County,Georgia,13,049,82000.0
Chatham County,Georgia,13,051,171500.0
Chattahoochee County,Georgia,13,053,64800.0
Chattooga County,Georgia,13,055,63900.0
Cherokee County,Georgia,13,057,190500.0
Clarke County,Georgia,13,059,150300.0
Clay County,Georgia,13,061,69400.0
Clayton County,Georgia,13,063,85200.0
Clinch County,Georgia,13,065,58000.0
Cobb County,Georgia,13,067,197400.0
Coffee County,Georgia,13,069,83400.0
Colquitt County,Georgia,13,071,79600.0
Columbia County,Georgia,13,073,170800.0
Cook County,Georgia,13,075,86000.0
Coweta County,Georgia,13,077,181000.0
Crawford County,Georgia,13,079,85800.0
Crisp County,Georgia,13,081,98200.0
Dade County,Georgia,13,083,118300.0
Dawson County,Georgia,13,085,188300.0
Decatur County,Georgia,13,087,114400.0
DeKalb County,Georgia,13,089,163000.0
Dodge County,Georgia,13,091,67900.0
Dooly County,Georgia,13,093,73000.0
Dougherty County,Georgia,13,095,101400.0
Douglas County,Georgia,13,097,121300.0
Early County,Georgia,13,099,81600.0
Echols County,Georgia,13,101,67600.0
Effingham County,Georgia,13,103,152600.0
Elbert County,Georgia,13,105,82400.0
Emanuel County,Georgia,13,107,67800.0
Evans County,Georgia,13,109,87900.0
Fannin County,Georgia,13,111,164600.0
Fayette County,Georgia,13,113,229500.0
Floyd County,Georgia,13,115,117100.0
Forsyth County,Georgia,13,117,267300.0
Franklin County,Georgia,13,119,102700.0
Fulton County,Georgia,13,121,241300.0
Gilmer County,Georgia,13,123,139600.0
Glascock County,Georgia,13,125,66300.0
Glynn County,Georgia,13,127,159200.0
Gordon County,Georgia,13,129,113000.0
Grady County,Georgia,13,131,115100.0
Greene County,Georgia,13,133,169300.0
Gwinnett County,Georgia,13,135,167700.0
Habersham County,Georgia,13,137,131500.0
Hall County,Georgia,13,139,159700.0
Hancock County,Georgia,13,141,66700.0
Haralson County,Georgia,13,143,103500.0
Harris County,Georgia,13,145,201100.0
Hart County,Georgia,13,147,116600.0
Heard County,Georgia,13,149,88200.0
Henry County,Georgia,13,151,140300.0
Houston County,Georgia,13,153,132400.0
Irwin County,Georgia,13,155,80000.0
Jackson County,Georgia,13,157,155700.0
Jasper County,Georgia,13,159,111200.0
Jeff Davis County,Georgia,13,161,71800.0
Jefferson County,Georgia,13,163,64800.0
Jenkins County,Georgia,13,165,54700.0
Johnson County,Georgia,13,167,67600.0
Jones County,Georgia,13,169,129300.0
Lamar County,Georgia,13,171,124300.0
Lanier County,Georgia,13,173,100900.0
Laurens County,Georgia,13,175,84100.0
Lee County,Georgia,13,177,157100.0
Liberty County,Georgia,13,179,122400.0
Lincoln County,Georgia,13,181,113800.0
Long County,Georgia,13,183,103300.0
Lowndes County,Georgia,13,185,135000.0
Lumpkin County,Georgia,13,187,167400.0
McDuffie County,Georgia,13,189,102300.0
McIntosh County,Georgia,13,191,108400.0
Macon County,Georgia,13,193,68100.0
Madison County,Georgia,13,195,122700.0
Marion County,Georgia,13,197,93300.0
Meriwether County,Georgia,13,199,89800.0
Miller County,Georgia,13,201,92500.0
Mitchell County,Georgia,13,205,76700.0
Monroe County,Georgia,13,207,153300.0
Montgomery County,Georgia,13,209,75200.0
Morgan County,Georgia,13,211,182900.0
Murray County,Georgia,13,213,89800.0
Muscogee County,Georgia,13,215,134500.0
Newton County,Georgia,13,217,115500.0
Oconee County,Georgia,13,219,235700.0
Oglethorpe County,Georgia,13,221,121200.0
Paulding County,Georgia,13,223,133500.0
Peach County,Georgia,13,225,124600.0
Pickens County,Georgia,13,227,175000.0
Pierce County,Georgia,13,229,98000.0
Pike County,Georgia,13,231,155200.0
Polk County,Georgia,13,233,102600.0
Pulaski County,Georgia,13,235,100700.0
Putnam County,Georgia,13,237,155100.0
Quitman County,Georgia,13,239,69200.0
Rabun County,Georgia,13,241,161500.0
Randolph County,Georgia,13,243,68400.0
Richmond County,Georgia,13,245,101900.0
Rockdale County,Georgia,13,247,140000.0
Schley County,Georgia,13,249,91500.0
Screven County,Georgia,13,251,80500.0
Seminole County,Georgia,13,253,75600.0
Spalding County,Georgia,13,255,111500.0
Stephens County,Georgia,13,257,101100.0
Stewart County,Georgia,13,259,52500.0
Sumter County,Georgia,13,261,84700.0
Talbot County,Georgia,13,263,72300.0
Taliaferro County,Georgia,13,265,63100.0
Tattnall County,Georgia,13,267,80600.0
Taylor County,Georgia,13,269,58000.0
Telfair County,Georgia,13,271,56400.0
Terrell County,Georgia,13,273,83700.0
Thomas County,Georgia,13,275,123100.0
Tift County,Georgia,13,277,112400.0
Toombs County,Georgia,13,279,89900.0
Towns County,Georgia,13,281,175100.0
Treutlen County,Georgia,13,283,71100.0
Troup County,Georgia,13,285,116300.0
Turner County,Georgia,13,287,70900.0
Twiggs County,Georgia,13,289,56900.0
Union County,Georgia,13,291,184900.0
Upson County,Georgia,13,293,85600.0
Walker County,Georgia,13,295,105900.0
Walton County,Georgia,13,297,152900.0
Ware County,Georgia,13,299,78600.0
Warren County,Georgia,13,301,62300.0
Washington County,Georgia,13,303,80400.0
Wayne County,Georgia,13,305,91400.0
Webster County,Georgia,13,307,46000.0
Wheeler County,Georgia,13,309,49400.0
White County,Georgia,13,311,155800.0
Whitfield County,Georgia,13,313,120400.0
Wilcox County,Georgia,13,315,64900.0
Wilkes County,Georgia,13,317,95200.0
Wilkinson County,Georgia,13,319,71500.0
Worth County,Georgia,13,321,70800.0
Hawaii County,Hawaii,15,001,301700.0
Honolulu County,Hawaii,15,003,580200.0
Kauai County,Hawaii,15,007,480600.0
Kalawao County,Hawaii,15,005,-666666666.0
Maui County,Hawaii,15,009,509700.0
Ada County,Idaho,16,001,188800.0
Adams County,Idaho,16,003,145000.0
Bannock County,Idaho,16,005,145300.0
Bear Lake County,Idaho,16,007,138900.0
Benewah County,Idaho,16,009,142800.0
Bingham County,Idaho,16,011,141400.0
Blaine County,Idaho,16,013,374800.0
Boise County,Idaho,16,015,188200.0
Bonner County,Idaho,16,017,211300.0
Bonneville County,Idaho,16,019,155600.0
Boundary County,Idaho,16,021,172800.0
Butte County,Idaho,16,023,105800.0
Camas County,Idaho,16,025,164500.0
Canyon County,Idaho,16,027,122200.0
Caribou County,Idaho,16,029,126600.0
Cassia County,Idaho,16,031,131500.0
Clearwater County,Idaho,16,035,126200.0
Custer County,Idaho,16,037,161500.0
Elmore County,Idaho,16,039,135300.0
Franklin County,Idaho,16,041,160900.0
Fremont County,Idaho,16,043,152100.0
Gem County,Idaho,16,045,140200.0
Gooding County,Idaho,16,047,127700.0
Idaho County,Idaho,16,049,153700.0
Jefferson County,Idaho,16,051,156000.0
Jerome County,Idaho,16,053,135800.0
Kootenai County,Idaho,16,055,185700.0
Latah County,Idaho,16,057,191100.0
Lemhi County,Idaho,16,059,172700.0
Lewis County,Idaho,16,061,115300.0
Lincoln County,Idaho,16,063,121000.0
Madison County,Idaho,16,065,177700.0
Minidoka County,Idaho,16,067,111000.0
Nez Perce County,Idaho,16,069,167900.0
Oneida County,Idaho,16,071,132500.0
Owyhee County,Idaho,16,073,122400.0
Payette County,Idaho,16,075,129300.0
Power County,Idaho,16,077,125500.0
Shoshone County,Idaho,16,079,119600.0
Teton County,Idaho,16,081,222900.0
Twin Falls County,Idaho,16,083,147900.0
Valley County,Idaho,16,085,221500.0
Washington County,Idaho,16,087,127400.0
Adams County,Illinois,17,001,110000.0
Alexander County,Illinois,17,003,50200.0
Bond County,Illinois,17,005,106900.0
Boone County,Illinois,17,007,143700.0
Brown County,Illinois,17,009,85800.0
Bureau County,Illinois,17,011,105600.0
Calhoun County,Illinois,17,013,121400.0
Carroll County,Illinois,17,015,95700.0
Cass County,Illinois,17,017,77000.0
Champaign County,Illinois,17,019,150200.0
Christian County,Illinois,17,021,83800.0
Clark County,Illinois,17,023,86200.0
Clay County,Illinois,17,025,77000.0
Clinton County,Illinois,17,027,134500.0
Coles County,Illinois,17,029,91800.0
Cook County,Illinois,17,031,218700.0
Crawford County,Illinois,17,033,81000.0
Cumberland County,Illinois,17,035,93400.0
DeKalb County,Illinois,17,037,165200.0
De Witt County,Illinois,17,039,105300.0
Douglas County,Illinois,17,041,100500.0
DuPage County,Illinois,17,043,278500.0
Edgar County,Illinois,17,045,76700.0
Edwards County,Illinois,17,047,69300.0
Effingham County,Illinois,17,049,128200.0
Fayette County,Illinois,17,051,82400.0
Ford County,Illinois,17,053,93100.0
Franklin County,Illinois,17,055,66300.0
Fulton County,Illinois,17,057,81500.0
Gallatin County,Illinois,17,059,65700.0
Greene County,Illinois,17,061,76000.0
Grundy County,Illinois,17,063,182400.0
Hamilton County,Illinois,17,065,84700.0
Hancock County,Illinois,17,067,83400.0
Hardin County,Illinois,17,069,68800.0
Henderson County,Illinois,17,071,87100.0
Henry County,Illinois,17,073,110800.0
Iroquois County,Illinois,17,075,95900.0
Jackson County,Illinois,17,077,103000.0
Jasper County,Illinois,17,079,94500.0
Jefferson County,Illinois,17,081,87300.0
Jersey County,Illinois,17,083,124300.0
Jo Daviess County,Illinois,17,085,138900.0
Johnson County,Illinois,17,087,93100.0
Kane County,Illinois,17,089,213200.0
Kankakee County,Illinois,17,091,138700.0
Kendall County,Illinois,17,093,200200.0
Knox County,Illinois,17,095,80400.0
Lake County,Illinois,17,097,245300.0
LaSalle County,Illinois,17,099,123100.0
Lawrence County,Illinois,17,101,66700.0
Lee County,Illinois,17,103,113600.0
Livingston County,Illinois,17,105,107200.0
Logan County,Illinois,17,107,98900.0
McDonough County,Illinois,17,109,89900.0
McHenry County,Illinois,17,111,208200.0
McLean County,Illinois,17,113,160500.0
Macon County,Illinois,17,115,94900.0
Macoupin County,Illinois,17,117,94300.0
Madison County,Illinois,17,119,126500.0
Marion County,Illinois,17,121,68600.0
Marshall County,Illinois,17,123,104600.0
Mason County,Illinois,17,125,81300.0
Massac County,Illinois,17,127,83900.0
Menard County,Illinois,17,129,127900.0
Mercer County,Illinois,17,131,98000.0
Monroe County,Illinois,17,133,191200.0
Montgomery County,Illinois,17,135,78300.0
Morgan County,Illinois,17,137,98500.0
Moultrie County,Illinois,17,139,100900.0
Ogle County,Illinois,17,141,140000.0
Peoria County,Illinois,17,143,126600.0
Perry County,Illinois,17,145,78400.0
Piatt County,Illinois,17,147,123600.0
Pike County,Illinois,17,149,75300.0
Pope County,Illinois,17,151,102000.0
Pulaski County,Illinois,17,153,57600.0
Putnam County,Illinois,17,155,121300.0
Randolph County,Illinois,17,157,96700.0
Richland County,Illinois,17,159,83800.0
Rock Island County,Illinois,17,161,113800.0
Saint Clair County,Illinois,17,163,120400.0
Saline County,Illinois,17,165,69400.0
Sangamon County,Illinois,17,167,130900.0
Schuyler County,Illinois,17,169,78100.0
Scott County,Illinois,17,171,84300.0
Shelby County,Illinois,17,173,85300.0
Stark County,Illinois,17,175,85100.0
Stephenson County,Illinois,17,177,98900.0
Tazewell County,Illinois,17,179,134900.0
Union County,Illinois,17,181,93900.0
Vermilion County,Illinois,17,183,75800.0
Wabash County,Illinois,17,185,81100.0
Warren County,Illinois,17,187,81900.0
Washington County,Illinois,17,189,106600.0
Wayne County,Illinois,17,191,77800.0
White County,Illinois,17,193,70900.0
Whiteside County,Illinois,17,195,99200.0
Will County,Illinois,17,197,209800.0
Williamson County,Illinois,17,199,99200.0
Winnebago County,Illinois,17,201,117700.0
Woodford County,Illinois,17,203,158200.0
Adams County,Indiana,18,001,116900.0
Allen County,Indiana,18,003,114600.0
Bartholomew County,Indiana,18,005,136000.0
Benton County,Indiana,18,007,83800.0
