County,State,State_FIPS,County_FIPS,gini_index
Yuma County,Arizona,04,027,0.4193
Arkansas County,Arkansas,05,001,0.4523
Ashley County,Arkansas,05,003,0.4446
Baxter County,Arkansas,05,005,0.4415
Benton County,Arkansas,05,007,0.4341
Boone County,Arkansas,05,009,0.459
Bradley County,Arkansas,05,011,0.4617
Calhoun County,Arkansas,05,013,0.4002
Carroll County,Arkansas,05,015,0.4407
Chicot County,Arkansas,05,017,0.494
Clark County,Arkansas,05,019,0.4822
Clay County,Arkansas,05,021,0.4477
Cleburne County,Arkansas,05,023,0.4418
Cleveland County,Arkansas,05,025,0.4532
Columbia County,Arkansas,05,027,0.4726
Conway County,Arkansas,05,029,0.4905
Craighead County,Arkansas,05,031,0.4848
Crawford County,Arkansas,05,033,0.4006
Crittenden County,Arkansas,05,035,0.4651
Cross County,Arkansas,05,037,0.4128
Dallas County,Arkansas,05,039,0.4768
Desha County,Arkansas,05,041,0.4943
Drew County,Arkansas,05,043,0.4593
Faulkner County,Arkansas,05,045,0.4391
Franklin County,Arkansas,05,047,0.4552
Fulton County,Arkansas,05,049,0.4222
Garland County,Arkansas,05,051,0.4658
Grant County,Arkansas,05,053,0.3928
Greene County,Arkansas,05,055,0.4199
Hempstead County,Arkansas,05,057,0.4467
Hot Spring County,Arkansas,05,059,0.4037
Howard County,Arkansas,05,061,0.4632
Independence County,Arkansas,05,063,0.4618
Izard County,Arkansas,05,065,0.4269
Jackson County,Arkansas,05,067,0.4556
Jefferson County,Arkansas,05,069,0.4581
Johnson County,Arkansas,05,071,0.476
Lafayette County,Arkansas,05,073,0.4869
Lawrence County,Arkansas,05,075,0.4169
Lee County,Arkansas,05,077,0.4371
Lincoln County,Arkansas,05,079,0.4835
Little River County,Arkansas,05,081,0.4168
Logan County,Arkansas,05,083,0.4308
Lonoke County,Arkansas,05,085,0.392
Madison County,Arkansas,05,087,0.4514
Marion County,Arkansas,05,089,0.4405
Miller County,Arkansas,05,091,0.4354
Mississippi County,Arkansas,05,093,0.4635
Monroe County,Arkansas,05,095,0.4697
Montgomery County,Arkansas,05,097,0.4917
Nevada County,Arkansas,05,099,0.4713
Newton County,Arkansas,05,101,0.4401
Ouachita County,Arkansas,05,103,0.4483
Perry County,Arkansas,05,105,0.4015
Phillips County,Arkansas,05,107,0.4737
Pike County,Arkansas,05,109,0.4335
Poinsett County,Arkansas,05,111,0.4456
Polk County,Arkansas,05,113,0.4531
Pope County,Arkansas,05,115,0.4377
Prairie County,Arkansas,05,117,0.4152
Pulaski County,Arkansas,05,119,0.4861
Randolph County,Arkansas,05,121,0.4773
Saint Francis County,Arkansas,05,123,0.4865
Saline County,Arkansas,05,125,0.391
Scott County,Arkansas,05,127,0.4286
Searcy County,Arkansas,05,129,0.4146
Sebastian County,Arkansas,05,131,0.4822
Sevier County,Arkansas,05,133,0.4005
Sharp County,Arkansas,05,135,0.4151
Stone County,Arkansas,05,137,0.4293
Union County,Arkansas,05,139,0.4703
Van Buren County,Arkansas,05,141,0.4388
Washington County,Arkansas,05,143,0.4756
White County,Arkansas,05,145,0.4491
Woodruff County,Arkansas,05,147,0.5245
Yell County,Arkansas,05,149,0.4055
Alameda County,California,06,001,0.4598
Alpine County,California,06,003,0.4302
Amador County,California,06,005,0.4328
Butte County,California,06,007,0.4525
Calaveras County,California,06,009,0.4154
Colusa County,California,06,011,0.4219
Contra Costa County,California,06,013,0.4547
Del Norte County,California,06,015,0.4478
El Dorado County,California,06,017,0.4238
Fresno County,California,06,019,0.4629
Glenn County,California,06,021,0.4619
Humboldt County,California,06,023,0.4789
Imperial County,California,06,025,0.4724
Inyo County,California,06,027,0.4226
Kern County,California,06,029,0.4523
Kings County,California,06,031,0.4254
Lake County,California,06,033,0.4484
Lassen County,California,06,035,0.4088
Los Angeles County,California,06,037,0.4937
Madera County,California,06,039,0.4334
Marin County,California,06,041,0.501
Mariposa County,California,06,043,0.4295
Mendocino County,California,06,045,0.4437
Merced County,California,06,047,0.463
Modoc County,California,06,049,0.4518
Mono County,California,06,051,0.3987
Monterey County,California,06,053,0.4531
Napa County,California,06,055,0.4616
Nevada County,California,06,057,0.4352
Orange County,California,06,059,0.4561
Placer County,California,06,061,0.423
Plumas County,California,06,063,0.4565
Riverside County,California,06,065,0.4409
Sacramento County,California,06,067,0.4345
San Benito County,California,06,069,0.417
San Bernardino County,California,06,071,0.4262
San Diego County,California,06,073,0.4548
San Francisco County,California,06,075,0.511
San Joaquin County,California,06,077,0.4399
San Luis Obispo County,California,06,079,0.4529
San Mateo County,California,06,081,0.4729
Santa Barbara County,California,06,083,0.4739
Santa Clara County,California,06,085,0.4521
Santa Cruz County,California,06,087,0.4655
Shasta County,California,06,089,0.4519
Sierra County,California,06,091,0.4122
Siskiyou County,California,06,093,0.4507
Solano County,California,06,095,0.408
Sonoma County,California,06,097,0.443
Stanislaus County,California,06,099,0.4396
Sutter County,California,06,101,0.4278
Tehama County,California,06,103,0.452
Trinity County,California,06,105,0.4333
Tulare County,California,06,107,0.4453
Tuolumne County,California,06,109,0.4361
Ventura County,California,06,111,0.4366
Yolo County,California,06,113,0.4726
Yuba County,California,06,115,0.4168
Alamosa County,Colorado,08,003,0.5016
Archuleta County,Colorado,08,007,0.4513
Baca County,Colorado,08,009,0.4641
Bent County,Colorado,08,011,0.4139
Chaffee County,Colorado,08,015,0.4517
Cheyenne County,Colorado,08,017,0.4085
Clear Creek County,Colorado,08,019,0.4358
Conejos County,Colorado,08,021,0.4346
Costilla County,Colorado,08,023,0.4958
Crowley County,Colorado,08,025,0.4473
Custer County,Colorado,08,027,0.4776
Delta County,Colorado,08,029,0.4519
Dolores County,Colorado,08,033,0.3965
Douglas County,Colorado,08,035,0.382
Eagle County,Colorado,08,037,0.4817
Elbert County,Colorado,08,039,0.3699
El Paso County,Colorado,08,041,0.4349
Fremont County,Colorado,08,043,0.4403
Garfield County,Colorado,08,045,0.388
Gilpin County,Colorado,08,047,0.3925
Grand County,Colorado,08,049,0.3884
Gunnison County,Colorado,08,051,0.4566
Huerfano County,Colorado,08,055,0.5124
Jackson County,Colorado,08,057,0.3437
Kiowa County,Colorado,08,061,0.4554
Kit Carson County,Colorado,08,063,0.3911
Lake County,Colorado,08,065,0.4067
La Plata County,Colorado,08,067,0.427
Larimer County,Colorado,08,069,0.4454
Las Animas County,Colorado,08,071,0.4544
Lincoln County,Colorado,08,073,0.4813
Logan County,Colorado,08,075,0.4315
Mesa County,Colorado,08,077,0.4423
Moffat County,Colorado,08,081,0.3989
Montezuma County,Colorado,08,083,0.4511
Montrose County,Colorado,08,085,0.4081
Morgan County,Colorado,08,087,0.3967
Otero County,Colorado,08,089,0.4575
Ouray County,Colorado,08,091,0.4259
Park County,Colorado,08,093,0.3681
Phillips County,Colorado,08,095,0.3746
Pitkin County,Colorado,08,097,0.5608
Prowers County,Colorado,08,099,0.4548
Pueblo County,Colorado,08,101,0.4537
Rio Blanco County,Colorado,08,103,0.3739
Rio Grande County,Colorado,08,105,0.4458
Routt County,Colorado,08,107,0.4065
Saguache County,Colorado,08,109,0.4728
San Miguel County,Colorado,08,113,0.4958
Sedgwick County,Colorado,08,115,0.4408
Summit County,Colorado,08,117,0.3946
Teller County,Colorado,08,119,0.3735
Washington County,Colorado,08,121,0.4272
Yuma County,Colorado,08,125,0.3896
Adams County,Colorado,08,001,0.4013
Arapahoe County,Colorado,08,005,0.4629
Boulder County,Colorado,08,013,0.48
Broomfield County,Colorado,08,014,0.4149
Denver County,Colorado,08,031,0.5086
Jefferson County,Colorado,08,059,0.428
Weld County,Colorado,08,123,0.4232
Fairfield County,Connecticut,09,001,0.5352
Hartford County,Connecticut,09,003,0.4602
Litchfield County,Connecticut,09,005,0.4372
Middlesex County,Connecticut,09,007,0.4277
New Haven County,Connecticut,09,009,0.4581
New London County,Connecticut,09,011,0.4182
Tolland County,Connecticut,09,013,0.3899
Windham County,Connecticut,09,015,0.4057
Kent County,Delaware,10,001,0.4008
New Castle County,Delaware,10,003,0.4434
Sussex County,Delaware,10,005,0.4281
Alachua County,Florida,12,001,0.5131
Baker County,Florida,12,003,0.4338
Bay County,Florida,12,005,0.4177
Bradford County,Florida,12,007,0.4234
Brevard County,Florida,12,009,0.4442
Broward County,Florida,12,011,0.472
Calhoun County,Florida,12,013,0.4374
Charlotte County,Florida,12,015,0.433
Citrus County,Florida,12,017,0.439
Clay County,Florida,12,019,0.3969
Collier County,Florida,12,021,0.5351
Columbia County,Florida,12,023,0.423
Miami-Dade County,Florida,12,086,0.5054
DeSoto County,Florida,12,027,0.418
Dixie County,Florida,12,029,0.4195
Duval County,Florida,12,031,0.4543
Escambia County,Florida,12,033,0.4584
Flagler County,Florida,12,035,0.4146
Franklin County,Florida,12,037,0.4721
Gadsden County,Florida,12,039,0.4842
Gilchrist County,Florida,12,041,0.4313
Glades County,Florida,12,043,0.4098
Gulf County,Florida,12,045,0.4008
Hamilton County,Florida,12,047,0.478
Hardee County,Florida,12,049,0.4473
Hendry County,Florida,12,051,0.4223
Hernando County,Florida,12,053,0.4158
Highlands County,Florida,12,055,0.4239
Hillsborough County,Florida,12,057,0.4697
Holmes County,Florida,12,059,0.4123
Indian River County,Florida,12,061,0.5171
Jackson County,Florida,12,063,0.4415
Jefferson County,Florida,12,065,0.42
Lafayette County,Florida,12,067,0.3934
Lake County,Florida,12,069,0.4295
Lee County,Florida,12,071,0.4734
Leon County,Florida,12,073,0.4907
Levy County,Florida,12,075,0.448
Liberty County,Florida,12,077,0.466
Madison County,Florida,12,079,0.4224
Manatee County,Florida,12,081,0.4574
Marion County,Florida,12,083,0.4412
Martin County,Florida,12,085,0.5102
Monroe County,Florida,12,087,0.5009
Nassau County,Florida,12,089,0.4265
Okaloosa County,Florida,12,091,0.4296
Okeechobee County,Florida,12,093,0.4771
Orange County,Florida,12,095,0.462
Osceola County,Florida,12,097,0.402
Palm Beach County,Florida,12,099,0.5123
Pasco County,Florida,12,101,0.4344
Pinellas County,Florida,12,103,0.4687
Polk County,Florida,12,105,0.4325
Putnam County,Florida,12,107,0.4539
Saint Johns County,Florida,12,109,0.4827
Saint Lucie County,Florida,12,111,0.4322
Santa Rosa County,Florida,12,113,0.4075
Sarasota County,Florida,12,115,0.483
Seminole County,Florida,12,117,0.4493
Sumter County,Florida,12,119,0.401
Suwannee County,Florida,12,121,0.4344
Taylor County,Florida,12,123,0.4334
Union County,Florida,12,125,0.3832
Volusia County,Florida,12,127,0.4503
Wakulla County,Florida,12,129,0.3835
Walton County,Florida,12,131,0.4757
Washington County,Florida,12,133,0.4338
Appling County,Georgia,13,001,0.4303
Atkinson County,Georgia,13,003,0.4764
Bacon County,Georgia,13,005,0.4668
Baker County,Georgia,13,007,0.5305
Baldwin County,Georgia,13,009,0.4683
Banks County,Georgia,13,011,0.4394
Barrow County,Georgia,13,013,0.3796
Bartow County,Georgia,13,015,0.4231
Ben Hill County,Georgia,13,017,0.46
Berrien County,Georgia,13,019,0.4304
Bibb County,Georgia,13,021,0.5091
Bleckley County,Georgia,13,023,0.4967
Brantley County,Georgia,13,025,0.4281
Brooks County,Georgia,13,027,0.4995
Bryan County,Georgia,13,029,0.4266
Bulloch County,Georgia,13,031,0.4929
Burke County,Georgia,13,033,0.4532
Butts County,Georgia,13,035,0.3937
Calhoun County,Georgia,13,037,0.4619
Camden County,Georgia,13,039,0.3986
Candler County,Georgia,13,043,0.4288
Carroll County,Georgia,13,045,0.4339
Catoosa County,Georgia,13,047,0.4083
Charlton County,Georgia,13,049,0.4297
Chatham County,Georgia,13,051,0.4706
Chattahoochee County,Georgia,13,053,0.3539
Chattooga County,Georgia,13,055,0.4075
Cherokee County,Georgia,13,057,0.4031
Clarke County,Georgia,13,059,0.5395
Clay County,Georgia,13,061,0.4412
Clayton County,Georgia,13,063,0.4029
Clinch County,Georgia,13,065,0.4348
Cobb County,Georgia,13,067,0.4497
Coffee County,Georgia,13,069,0.4703
Colquitt County,Georgia,13,071,0.4709
Columbia County,Georgia,13,073,0.4153
Cook County,Georgia,13,075,0.4591
Coweta County,Georgia,13,077,0.3908
Crawford County,Georgia,13,079,0.4536
Crisp County,Georgia,13,081,0.462
Dade County,Georgia,13,083,0.4321
Dawson County,Georgia,13,085,0.4188
Decatur County,Georgia,13,087,0.5018
DeKalb County,Georgia,13,089,0.477
Dodge County,Georgia,13,091,0.4563
Dooly County,Georgia,13,093,0.4937
Dougherty County,Georgia,13,095,0.5038
Douglas County,Georgia,13,097,0.4008
Early County,Georgia,13,099,0.4923
Echols County,Georgia,13,101,0.432
Effingham County,Georgia,13,103,0.3837
Elbert County,Georgia,13,105,0.4425
Emanuel County,Georgia,13,107,0.4608
Evans County,Georgia,13,109,0.4208
Fannin County,Georgia,13,111,0.4294
Fayette County,Georgia,13,113,0.4046
Floyd County,Georgia,13,115,0.4582
Forsyth County,Georgia,13,117,0.4042
Franklin County,Georgia,13,119,0.4673
Fulton County,Georgia,13,121,0.5348
Gilmer County,Georgia,13,123,0.4544
Glascock County,Georgia,13,125,0.4199
Glynn County,Georgia,13,127,0.4653
Gordon County,Georgia,13,129,0.4185
Grady County,Georgia,13,131,0.4875
Greene County,Georgia,13,133,0.54
Gwinnett County,Georgia,13,135,0.4119
Habersham County,Georgia,13,137,0.4283
Hall County,Georgia,13,139,0.4501
Hancock County,Georgia,13,141,0.4286
Haralson County,Georgia,13,143,0.4472
Harris County,Georgia,13,145,0.4355
Hart County,Georgia,13,147,0.4615
Heard County,Georgia,13,149,0.4106
Henry County,Georgia,13,151,0.3733
Houston County,Georgia,13,153,0.4064
Irwin County,Georgia,13,155,0.4073
Jackson County,Georgia,13,157,0.3978
Jasper County,Georgia,13,159,0.4381
Jeff Davis County,Georgia,13,161,0.4117
Jefferson County,Georgia,13,163,0.4405
Jenkins County,Georgia,13,165,0.4821
Johnson County,Georgia,13,167,0.4999
Jones County,Georgia,13,169,0.426
Lamar County,Georgia,13,171,0.4243
Lanier County,Georgia,13,173,0.4335
Laurens County,Georgia,13,175,0.4712
Lee County,Georgia,13,177,0.3952
Liberty County,Georgia,13,179,0.4117
Lincoln County,Georgia,13,181,0.4449
Long County,Georgia,13,183,0.3827
Lowndes County,Georgia,13,185,0.4639
Lumpkin County,Georgia,13,187,0.4335
McDuffie County,Georgia,13,189,0.4465
McIntosh County,Georgia,13,191,0.4344
Macon County,Georgia,13,193,0.4419
Madison County,Georgia,13,195,0.4167
Marion County,Georgia,13,197,0.4165
Meriwether County,Georgia,13,199,0.3935
Miller County,Georgia,13,201,0.4674
Mitchell County,Georgia,13,205,0.4468
Monroe County,Georgia,13,207,0.4346
Montgomery County,Georgia,13,209,0.4497
Morgan County,Georgia,13,211,0.5088
Murray County,Georgia,13,213,0.4131
Muscogee County,Georgia,13,215,0.4755
Newton County,Georgia,13,217,0.396
Oconee County,Georgia,13,219,0.4324
Oglethorpe County,Georgia,13,221,0.4203
Paulding County,Georgia,13,223,0.3502
Peach County,Georgia,13,225,0.455
Pickens County,Georgia,13,227,0.445
Pierce County,Georgia,13,229,0.4154
Pike County,Georgia,13,231,0.384
Polk County,Georgia,13,233,0.4382
Pulaski County,Georgia,13,235,0.4186
Putnam County,Georgia,13,237,0.5213
Quitman County,Georgia,13,239,0.3898
Rabun County,Georgia,13,241,0.5033
Randolph County,Georgia,13,243,0.5585
Richmond County,Georgia,13,245,0.4615
Rockdale County,Georgia,13,247,0.4062
Schley County,Georgia,13,249,0.4354
Screven County,Georgia,13,251,0.4557
Seminole County,Georgia,13,253,0.5257
Spalding County,Georgia,13,255,0.4485
Stephens County,Georgia,13,257,0.4563
Stewart County,Georgia,13,259,0.4479
Sumter County,Georgia,13,261,0.4753
Talbot County,Georgia,13,263,0.4753
Taliaferro County,Georgia,13,265,0.4566
Tattnall County,Georgia,13,267,0.4608
Taylor County,Georgia,13,269,0.5088
Telfair County,Georgia,13,271,0.4837
Terrell County,Georgia,13,273,0.4555
Thomas County,Georgia,13,275,0.5137
Tift County,Georgia,13,277,0.4605
Toombs County,Georgia,13,279,0.4819
Towns County,Georgia,13,281,0.4125
Treutlen County,Georgia,13,283,0.5143
Troup County,Georgia,13,285,0.4495
Turner County,Georgia,13,287,0.4786
Twiggs County,Georgia,13,289,0.5012
Union County,Georgia,13,291,0.4561
Upson County,Georgia,13,293,0.4153
Walker County,Georgia,13,295,0.4373
Walton County,Georgia,13,297,0.4206
Ware County,Georgia,13,299,0.4739
Warren County,Georgia,13,301,0.4639
Washington County,Georgia,13,303,0.4466
Wayne County,Georgia,13,305,0.4387
Webster County,Georgia,13,307,0.4596
Wheeler County,Georgia,13,309,0.4016
White County,Georgia,13,311,0.4584
Whitfield County,Georgia,13,313,0.4535
Wilcox County,Georgia,13,315,0.4554
Wilkes County,Georgia,13,317,0.4797
Wilkinson County,Georgia,13,319,0.4172
Worth County,Georgia,13,321,0.4336
Hawaii County,Hawaii,15,001,0.4519
Honolulu County,Hawaii,15,003,0.4213
Kauai County,Hawaii,15,007,0.4097
Kalawao County,Hawaii,15,005,0.362
Maui County,Hawaii,15,009,0.4322
Ada County,Idaho,16,001,0.4375
Adams County,Idaho,16,003,0.4745
Bannock County,Idaho,16,005,0.428
Bear Lake County,Idaho,16,007,0.3832
Benewah County,Idaho,16,009,0.3871
Bingham County,Idaho,16,011,0.4123
Blaine County,Idaho,16,013,0.4328
Boise County,Idaho,16,015,0.4173
Bonner County,Idaho,16,017,0.436
Bonneville County,Idaho,16,019,0.4234
Boundary County,Idaho,16,021,0.4174
Butte County,Idaho,16,023,0.4407
Camas County,Idaho,16,025,0.3887
Canyon County,Idaho,16,027,0.4035
Caribou County,Idaho,16,029,0.3784
Cassia County,Idaho,16,031,0.4391
Clearwater County,Idaho,16,035,0.3819
Custer County,Idaho,16,037,0.4225
Elmore County,Idaho,16,039,0.3742
Franklin County,Idaho,16,041,0.3812
Fremont County,Idaho,16,043,0.3918
Gem County,Idaho,16,045,0.4104
Gooding County,Idaho,16,047,0.4166
Idaho County,Idaho,16,049,0.3989
Jefferson County,Idaho,16,051,0.3703
Jerome County,Idaho,16,053,0.3893
Kootenai County,Idaho,16,055,0.4294
Latah County,Idaho,16,057,0.4559
Lemhi County,Idaho,16,059,0.4493
Lewis County,Idaho,16,061,0.3826
Lincoln County,Idaho,16,063,0.3696
Madison County,Idaho,16,065,0.4776
Minidoka County,Idaho,16,067,0.4118
Nez Perce County,Idaho,16,069,0.4338
Oneida County,Idaho,16,071,0.3972
Owyhee County,Idaho,16,073,0.4454
Payette County,Idaho,16,075,0.3957
Power County,Idaho,16,077,0.3668
Shoshone County,Idaho,16,079,0.3876
Teton County,Idaho,16,081,0.371
Twin Falls County,Idaho,16,083,0.4117
Valley County,Idaho,16,085,0.4052
Washington County,Idaho,16,087,0.4427
Adams County,Illinois,17,001,0.4495
Alexander County,Illinois,17,003,0.4538
Bond County,Illinois,17,005,0.4262
Boone County,Illinois,17,007,0.4241
Brown County,Illinois,17,009,0.4817
Bureau County,Illinois,17,011,0.4254
Calhoun County,Illinois,17,013,0.4162
Carroll County,Illinois,17,015,0.4355
Cass County,Illinois,17,017,0.397
Champaign County,Illinois,17,019,0.4912
Christian County,Illinois,17,021,0.4336
Clark County,Illinois,17,023,0.4209
Clay County,Illinois,17,025,0.429
Clinton County,Illinois,17,027,0.4001
Coles County,Illinois,17,029,0.4852
Cook County,Illinois,17,031,0.4908
Crawford County,Illinois,17,033,0.4136
Cumberland County,Illinois,17,035,0.4082
DeKalb County,Illinois,17,037,0.4261
De Witt County,Illinois,17,039,0.4211
Douglas County,Illinois,17,041,0.3875
DuPage County,Illinois,17,043,0.4454
Edgar County,Illinois,17,045,0.4368
Edwards County,Illinois,17,047,0.4097
Effingham County,Illinois,17,049,0.4407
Fayette County,Illinois,17,051,0.4273
Ford County,Illinois,17,053,0.4148
Franklin County,Illinois,17,055,0.4134
Fulton County,Illinois,17,057,0.4029
Gallatin County,Illinois,17,059,0.485
Greene County,Illinois,17,061,0.4252
Grundy County,Illinois,17,063,0.3771
Hamilton County,Illinois,17,065,0.4433
Hancock County,Illinois,17,067,0.4117
Hardin County,Illinois,17,069,0.4578
Henderson County,Illinois,17,071,0.3881
Henry County,Illinois,17,073,0.4133
Iroquois County,Illinois,17,075,0.4113
Jackson County,Illinois,17,077,0.5079
Jasper County,Illinois,17,079,0.3831
Jefferson County,Illinois,17,081,0.4579
Jersey County,Illinois,17,083,0.3851
Jo Daviess County,Illinois,17,085,0.4293
Johnson County,Illinois,17,087,0.407
Kane County,Illinois,17,089,0.423
Kankakee County,Illinois,17,091,0.4144
Kendall County,Illinois,17,093,0.3372
Knox County,Illinois,17,095,0.4346
Lake County,Illinois,17,097,0.471
LaSalle County,Illinois,17,099,0.4088
Lawrence County,Illinois,17,101,0.4326
Lee County,Illinois,17,103,0.431
Livingston County,Illinois,17,105,0.4056
Logan County,Illinois,17,107,0.4243
McDonough County,Illinois,17,109,0.4704
McHenry County,Illinois,17,111,0.3922
McLean County,Illinois,17,113,0.4419
Macon County,Illinois,17,115,0.458
Macoupin County,Illinois,17,117,0.3998
Madison County,Illinois,17,119,0.4335
Marion County,Illinois,17,121,0.4295
Marshall County,Illinois,17,123,0.3923
Mason County,Illinois,17,125,0.4236
Massac County,Illinois,17,127,0.402
Menard County,Illinois,17,129,0.3773
Mercer County,Illinois,17,131,0.3832
Monroe County,Illinois,17,133,0.3837
Montgomery County,Illinois,17,135,0.4379
Morgan County,Illinois,17,137,0.4233
Moultrie County,Illinois,17,139,0.4055
Ogle County,Illinois,17,141,0.3813
Peoria County,Illinois,17,143,0.4754
Perry County,Illinois,17,145,0.407
Piatt County,Illinois,17,147,0.3834
Pike County,Illinois,17,149,0.3976
Pope County,Illinois,17,151,0.3867
Pulaski County,Illinois,17,153,0.4563
Putnam County,Illinois,17,155,0.3779
Randolph County,Illinois,17,157,0.4027
Richland County,Illinois,17,159,0.4455
Rock Island County,Illinois,17,161,0.4386
Saint Clair County,Illinois,17,163,0.4469
Saline County,Illinois,17,165,0.4664
Sangamon County,Illinois,17,167,0.4369
Schuyler County,Illinois,17,169,0.387
Scott County,Illinois,17,171,0.4443
Shelby County,Illinois,17,173,0.4061
Stark County,Illinois,17,175,0.4415
Stephenson County,Illinois,17,177,0.4268
Tazewell County,Illinois,17,179,0.3984
Union County,Illinois,17,181,0.436
Vermilion County,Illinois,17,183,0.4264
Wabash County,Illinois,17,185,0.4276
Warren County,Illinois,17,187,0.4034
Washington County,Illinois,17,189,0.3736
Wayne County,Illinois,17,191,0.4286
White County,Illinois,17,193,0.4378
Whiteside County,Illinois,17,195,0.4158
Will County,Illinois,17,197,0.3883
Williamson County,Illinois,17,199,0.4496
Winnebago County,Illinois,17,201,0.4479
Woodford County,Illinois,17,203,0.4028
Adams County,Indiana,18,001,0.3744
Allen County,Indiana,18,003,0.4306
Bartholomew County,Indiana,18,005,0.4293
Benton County,Indiana,18,007,0.3769
Blackford County,Indiana,18,009,0.4148
Boone County,Indiana,18,011,0.4785
Brown County,Indiana,18,013,0.4147
