County,State,State_FIPS,County_FIPS,median_household_income
El Paso County,Colorado,08,041,57531
Fremont County,Colorado,08,043,40893
Garfield County,Colorado,08,045,60215
Gilpin County,Colorado,08,047,62286
Grand County,Colorado,08,049,64416
Gunnison County,Colorado,08,051,50091
Huerfano County,Colorado,08,055,32754
Jackson County,Colorado,08,057,45298
Kiowa County,Colorado,08,061,41739
Kit Carson County,Colorado,08,063,42832
Lake County,Colorado,08,065,45082
La Plata County,Colorado,08,067,57407
Larimer County,Colorado,08,069,57927
Las Animas County,Colorado,08,071,41623
Lincoln County,Colorado,08,073,43807
Logan County,Colorado,08,075,41369
Mesa County,Colorado,08,077,51029
Moffat County,Colorado,08,081,51008
Montezuma County,Colorado,08,083,44102
Montrose County,Colorado,08,085,47139
Morgan County,Colorado,08,087,42829
Otero County,Colorado,08,089,31860
Ouray County,Colorado,08,091,66474
Park County,Colorado,08,093,62594
Phillips County,Colorado,08,095,45339
Pitkin County,Colorado,08,097,68621
Prowers County,Colorado,08,099,33671
Pueblo County,Colorado,08,101,41820
Rio Blanco County,Colorado,08,103,58393
Rio Grande County,Colorado,08,105,38329
Routt County,Colorado,08,107,65041
Saguache County,Colorado,08,109,32429
San Miguel County,Colorado,08,113,63766
Sedgwick County,Colorado,08,115,38401
Summit County,Colorado,08,117,64680
Teller County,Colorado,08,119,57970
Washington County,Colorado,08,121,43925
Yuma County,Colorado,08,125,45033
Adams County,Colorado,08,001,56633
Arapahoe County,Colorado,08,005,60400
Boulder County,Colorado,08,013,67403
Broomfield County,Colorado,08,014,80483
Denver County,Colorado,08,031,49091
Jefferson County,Colorado,08,059,68748
Weld County,Colorado,08,123,56589
Fairfield County,Connecticut,09,001,82614
Hartford County,Connecticut,09,003,64752
Litchfield County,Connecticut,09,005,71345
Middlesex County,Connecticut,09,007,76659
New Haven County,Connecticut,09,009,62234
New London County,Connecticut,09,011,68310
Tolland County,Connecticut,09,013,80887
Windham County,Connecticut,09,015,58489
Kent County,Delaware,10,001,55786
New Castle County,Delaware,10,003,64670
Sussex County,Delaware,10,005,52692
Alachua County,Florida,12,001,42818
Baker County,Florida,12,003,47149
Bay County,Florida,12,005,47364
Bradford County,Florida,12,007,39082
Brevard County,Florida,12,009,49099
Broward County,Florida,12,011,51603
Calhoun County,Florida,12,013,32480
Charlotte County,Florida,12,015,44596
Citrus County,Florida,12,017,39034
Clay County,Florida,12,019,59649
Collier County,Florida,12,021,56104
Columbia County,Florida,12,023,37534
Miami-Dade County,Florida,12,086,43464
DeSoto County,Florida,12,027,35683
Dixie County,Florida,12,029,35476
Duval County,Florida,12,031,48906
Escambia County,Florida,12,033,43806
Flagler County,Florida,12,035,48134
Franklin County,Florida,12,037,37428
Gadsden County,Florida,12,039,35593
Gilchrist County,Florida,12,041,36521
Glades County,Florida,12,043,35219
Gulf County,Florida,12,045,39535
Hamilton County,Florida,12,047,36875
Hardee County,Florida,12,049,36115
Hendry County,Florida,12,051,35736
Hernando County,Florida,12,053,41098
Highlands County,Florida,12,055,35350
Hillsborough County,Florida,12,057,49450
Holmes County,Florida,12,059,34928
Indian River County,Florida,12,061,45274
Jackson County,Florida,12,063,38917
Jefferson County,Florida,12,065,41163
Lafayette County,Florida,12,067,44180
Lake County,Florida,12,069,45663
Lee County,Florida,12,071,48453
Leon County,Florida,12,073,45915
Levy County,Florida,12,075,35093
Liberty County,Florida,12,077,39225
Madison County,Florida,12,079,34361
Manatee County,Florida,12,081,47910
Marion County,Florida,12,083,39770
Martin County,Florida,12,085,50573
Monroe County,Florida,12,087,53418
Nassau County,Florida,12,089,57163
Okaloosa County,Florida,12,091,54118
Okeechobee County,Florida,12,093,34289
Orange County,Florida,12,095,48429
Osceola County,Florida,12,097,44887
Palm Beach County,Florida,12,099,52806
Pasco County,Florida,12,101,43787
Pinellas County,Florida,12,103,46051
Polk County,Florida,12,105,43606
Putnam County,Florida,12,107,34429
Saint Johns County,Florida,12,109,64346
Saint Lucie County,Florida,12,111,43923
Santa Rosa County,Florida,12,113,57491
Sarasota County,Florida,12,115,48900
Seminole County,Florida,12,117,58577
Sumter County,Florida,12,119,46981
Suwannee County,Florida,12,121,36159
Taylor County,Florida,12,123,34634
Union County,Florida,12,125,43750
Volusia County,Florida,12,127,43419
Wakulla County,Florida,12,129,53385
Walton County,Florida,12,131,44254
Washington County,Florida,12,133,38536
Appling County,Georgia,13,001,35875
Atkinson County,Georgia,13,003,28682
Bacon County,Georgia,13,005,33557
Baker County,Georgia,13,007,24219
Baldwin County,Georgia,13,009,35278
Banks County,Georgia,13,011,40162
Barrow County,Georgia,13,013,51202
Bartow County,Georgia,13,015,49543
Ben Hill County,Georgia,13,017,29162
Berrien County,Georgia,13,019,31506
Bibb County,Georgia,13,021,37920
Bleckley County,Georgia,13,023,37853
Brantley County,Georgia,13,025,37374
Brooks County,Georgia,13,027,35284
Bryan County,Georgia,13,029,63818
Bulloch County,Georgia,13,031,34403
Burke County,Georgia,13,033,31597
Butts County,Georgia,13,035,50722
Calhoun County,Georgia,13,037,30042
Camden County,Georgia,13,039,54155
Candler County,Georgia,13,043,35833
Carroll County,Georgia,13,045,46704
Catoosa County,Georgia,13,047,46143
Charlton County,Georgia,13,049,39511
Chatham County,Georgia,13,051,45653
Chattahoochee County,Georgia,13,053,48684
Chattooga County,Georgia,13,055,32825
Cherokee County,Georgia,13,057,67928
Clarke County,Georgia,13,059,33846
Clay County,Georgia,13,061,22582
Clayton County,Georgia,13,063,42569
Clinch County,Georgia,13,065,33967
Cobb County,Georgia,13,067,65180
Coffee County,Georgia,13,069,35583
Colquitt County,Georgia,13,071,33186
Columbia County,Georgia,13,073,67295
Cook County,Georgia,13,075,35983
Coweta County,Georgia,13,077,60675
Crawford County,Georgia,13,079,39403
Crisp County,Georgia,13,081,32320
Dade County,Georgia,13,083,41677
Dawson County,Georgia,13,085,53289
Decatur County,Georgia,13,087,30061
DeKalb County,Georgia,13,089,51252
Dodge County,Georgia,13,091,36042
Dooly County,Georgia,13,093,30789
Dougherty County,Georgia,13,095,31789
Douglas County,Georgia,13,097,54526
Early County,Georgia,13,099,29772
Echols County,Georgia,13,101,27933
Effingham County,Georgia,13,103,62953
Elbert County,Georgia,13,105,35053
Emanuel County,Georgia,13,107,31675
Evans County,Georgia,13,109,36602
Fannin County,Georgia,13,111,35446
Fayette County,Georgia,13,113,81242
Floyd County,Georgia,13,115,41442
Forsyth County,Georgia,13,117,87585
Franklin County,Georgia,13,119,32179
Fulton County,Georgia,13,121,57664
Gilmer County,Georgia,13,123,37257
Glascock County,Georgia,13,125,32346
Glynn County,Georgia,13,127,49986
Gordon County,Georgia,13,129,40661
Grady County,Georgia,13,131,32206
Greene County,Georgia,13,133,40728
Gwinnett County,Georgia,13,135,61944
Habersham County,Georgia,13,137,41894
Hall County,Georgia,13,139,52174
Hancock County,Georgia,13,141,22716
Haralson County,Georgia,13,143,39227
Harris County,Georgia,13,145,68816
Hart County,Georgia,13,147,35647
Heard County,Georgia,13,149,39947
Henry County,Georgia,13,151,62377
Houston County,Georgia,13,153,56265
Irwin County,Georgia,13,155,38770
Jackson County,Georgia,13,157,53393
Jasper County,Georgia,13,159,43768
Jeff Davis County,Georgia,13,161,35203
Jefferson County,Georgia,13,163,27612
Jenkins County,Georgia,13,165,27039
Johnson County,Georgia,13,167,34521
Jones County,Georgia,13,169,53085
Lamar County,Georgia,13,171,39224
Lanier County,Georgia,13,173,41867
Laurens County,Georgia,13,175,35912
Lee County,Georgia,13,177,58400
Liberty County,Georgia,13,179,44295
Lincoln County,Georgia,13,181,34347
Long County,Georgia,13,183,40044
Lowndes County,Georgia,13,185,38348
Lumpkin County,Georgia,13,187,44595
McDuffie County,Georgia,13,189,38855
McIntosh County,Georgia,13,191,39506
Macon County,Georgia,13,193,30906
Madison County,Georgia,13,195,41404
Marion County,Georgia,13,197,33875
Meriwether County,Georgia,13,199,37660
Miller County,Georgia,13,201,32432
Mitchell County,Georgia,13,205,32838
Monroe County,Georgia,13,207,47323
Montgomery County,Georgia,13,209,33569
Morgan County,Georgia,13,211,44908
Murray County,Georgia,13,213,36928
Muscogee County,Georgia,13,215,41443
Newton County,Georgia,13,217,51336
Oconee County,Georgia,13,219,77571
Oglethorpe County,Georgia,13,221,42428
Paulding County,Georgia,13,223,63190
Peach County,Georgia,13,225,41488
Pickens County,Georgia,13,227,50829
Pierce County,Georgia,13,229,39326
Pike County,Georgia,13,231,56658
Polk County,Georgia,13,233,38861
Pulaski County,Georgia,13,235,34659
Putnam County,Georgia,13,237,40115
Quitman County,Georgia,13,239,32750
Rabun County,Georgia,13,241,32995
Randolph County,Georgia,13,243,32688
Richmond County,Georgia,13,245,38952
Rockdale County,Georgia,13,247,54704
Schley County,Georgia,13,249,40612
Screven County,Georgia,13,251,34634
Seminole County,Georgia,13,253,28909
Spalding County,Georgia,13,255,40655
Stephens County,Georgia,13,257,37535
Stewart County,Georgia,13,259,28222
Sumter County,Georgia,13,261,33528
Talbot County,Georgia,13,263,26750
Taliaferro County,Georgia,13,265,24390
Tattnall County,Georgia,13,267,36520
Taylor County,Georgia,13,269,28402
Telfair County,Georgia,13,271,24469
Terrell County,Georgia,13,273,32855
Thomas County,Georgia,13,275,31471
Tift County,Georgia,13,277,37033
Toombs County,Georgia,13,279,31757
Towns County,Georgia,13,281,35843
Treutlen County,Georgia,13,283,35960
Troup County,Georgia,13,285,40246
Turner County,Georgia,13,287,27056
Twiggs County,Georgia,13,289,30533
Union County,Georgia,13,291,42125
Upson County,Georgia,13,293,34905
Walker County,Georgia,13,295,38504
Walton County,Georgia,13,297,52062
Ware County,Georgia,13,299,34700
Warren County,Georgia,13,301,32155
Washington County,Georgia,13,303,31441
Wayne County,Georgia,13,305,36496
Webster County,Georgia,13,307,29926
Wheeler County,Georgia,13,309,27601
White County,Georgia,13,311,40720
Whitfield County,Georgia,13,313,41832
Wilcox County,Georgia,13,315,31509
Wilkes County,Georgia,13,317,28224
Wilkinson County,Georgia,13,319,40331
Worth County,Georgia,13,321,39205
Hawaii County,Hawaii,15,001,52098
Honolulu County,Hawaii,15,003,72292
Kauai County,Hawaii,15,007,64752
Kalawao County,Hawaii,15,005,66250
Maui County,Hawaii,15,009,64058
Ada County,Idaho,16,001,55499
Adams County,Idaho,16,003,35756
Bannock County,Idaho,16,005,45860
Bear Lake County,Idaho,16,007,40242
Benewah County,Idaho,16,009,38536
Bingham County,Idaho,16,011,46817
Blaine County,Idaho,16,013,60160
Boise County,Idaho,16,015,45403
Bonner County,Idaho,16,017,41379
Bonneville County,Idaho,16,019,51254
Boundary County,Idaho,16,021,36300
Butte County,Idaho,16,023,40150
Camas County,Idaho,16,025,40515
Canyon County,Idaho,16,027,42691
Caribou County,Idaho,16,029,52134
Cassia County,Idaho,16,031,43039
Clearwater County,Idaho,16,035,41914
Custer County,Idaho,16,037,41698
Elmore County,Idaho,16,039,43886
Franklin County,Idaho,16,041,47598
Fremont County,Idaho,16,043,43053
Gem County,Idaho,16,045,41976
Gooding County,Idaho,16,047,37910
Idaho County,Idaho,16,049,37067
Jefferson County,Idaho,16,051,52980
Jerome County,Idaho,16,053,40309
Kootenai County,Idaho,16,055,49151
Latah County,Idaho,16,057,39466
Lemhi County,Idaho,16,059,36372
Lewis County,Idaho,16,061,37340
Lincoln County,Idaho,16,063,43926
Madison County,Idaho,16,065,33776
Minidoka County,Idaho,16,067,43301
Nez Perce County,Idaho,16,069,45587
Oneida County,Idaho,16,071,44298
Owyhee County,Idaho,16,073,33626
Payette County,Idaho,16,075,42747
Power County,Idaho,16,077,41950
Shoshone County,Idaho,16,079,38273
Teton County,Idaho,16,081,56532
Twin Falls County,Idaho,16,083,42639
Valley County,Idaho,16,085,51953
Washington County,Idaho,16,087,36311
Adams County,Illinois,17,001,45691
Alexander County,Illinois,17,003,27248
Bond County,Illinois,17,005,47705
Boone County,Illinois,17,007,63670
Brown County,Illinois,17,009,43915
Bureau County,Illinois,17,011,48102
Calhoun County,Illinois,17,013,47399
Carroll County,Illinois,17,015,48456
Cass County,Illinois,17,017,43180
Champaign County,Illinois,17,019,45088
Christian County,Illinois,17,021,44211
Clark County,Illinois,17,023,47176
Clay County,Illinois,17,025,39966
Clinton County,Illinois,17,027,60661
Coles County,Illinois,17,029,38088
Cook County,Illinois,17,031,54648
Crawford County,Illinois,17,033,44617
Cumberland County,Illinois,17,035,44430
DeKalb County,Illinois,17,037,53575
De Witt County,Illinois,17,039,49626
Douglas County,Illinois,17,041,50589
DuPage County,Illinois,17,043,78538
Edgar County,Illinois,17,045,42730
Edwards County,Illinois,17,047,39238
Effingham County,Illinois,17,049,51009
Fayette County,Illinois,17,051,43724
Ford County,Illinois,17,053,50203
Franklin County,Illinois,17,055,37158
Fulton County,Illinois,17,057,43363
Gallatin County,Illinois,17,059,38934
Greene County,Illinois,17,061,42556
Grundy County,Illinois,17,063,63840
Hamilton County,Illinois,17,065,37904
Hancock County,Illinois,17,067,42494
Hardin County,Illinois,17,069,35632
Henderson County,Illinois,17,071,49612
Henry County,Illinois,17,073,52284
Iroquois County,Illinois,17,075,47908
Jackson County,Illinois,17,077,32819
Jasper County,Illinois,17,079,48703
Jefferson County,Illinois,17,081,42272
Jersey County,Illinois,17,083,53692
Jo Daviess County,Illinois,17,085,52164
Johnson County,Illinois,17,087,42027
Kane County,Illinois,17,089,68674
Kankakee County,Illinois,17,091,49994
Kendall County,Illinois,17,093,83835
Knox County,Illinois,17,095,40419
Lake County,Illinois,17,097,79085
LaSalle County,Illinois,17,099,52356
Lawrence County,Illinois,17,101,39324
Lee County,Illinois,17,103,50342
Livingston County,Illinois,17,105,54339
Logan County,Illinois,17,107,46647
McDonough County,Illinois,17,109,35812
McHenry County,Illinois,17,111,77325
McLean County,Illinois,17,113,61049
Macon County,Illinois,17,115,46165
Macoupin County,Illinois,17,117,48788
Madison County,Illinois,17,119,52756
Marion County,Illinois,17,121,41723
Marshall County,Illinois,17,123,52565
Mason County,Illinois,17,125,42394
Massac County,Illinois,17,127,42190
Menard County,Illinois,17,129,59428
Mercer County,Illinois,17,131,52700
Monroe County,Illinois,17,133,71033
Montgomery County,Illinois,17,135,42261
Morgan County,Illinois,17,137,46763
Moultrie County,Illinois,17,139,50005
Ogle County,Illinois,17,141,55590
Peoria County,Illinois,17,143,50925
Perry County,Illinois,17,145,42013
Piatt County,Illinois,17,147,62125
Pike County,Illinois,17,149,40445
Pope County,Illinois,17,151,39854
Pulaski County,Illinois,17,153,31795
Putnam County,Illinois,17,155,54467
Randolph County,Illinois,17,157,48383
Richland County,Illinois,17,159,43240
Rock Island County,Illinois,17,161,48205
Saint Clair County,Illinois,17,163,50490
Saline County,Illinois,17,165,37139
Sangamon County,Illinois,17,167,55355
Schuyler County,Illinois,17,169,46934
Scott County,Illinois,17,171,49746
Shelby County,Illinois,17,173,46546
Stark County,Illinois,17,175,51392
Stephenson County,Illinois,17,177,44572
Tazewell County,Illinois,17,179,55580
Union County,Illinois,17,181,41869
Vermilion County,Illinois,17,183,40961
Wabash County,Illinois,17,185,45011
Warren County,Illinois,17,187,41138
Washington County,Illinois,17,189,54407
Wayne County,Illinois,17,191,41446
White County,Illinois,17,193,43151
Whiteside County,Illinois,17,195,46193
Will County,Illinois,17,197,76352
Williamson County,Illinois,17,199,41596
Winnebago County,Illinois,17,201,47573
Woodford County,Illinois,17,203,68552
Adams County,Indiana,18,001,45339
Allen County,Indiana,18,003,50030
Bartholomew County,Indiana,18,005,54481
Benton County,Indiana,18,007,47828
Blackford County,Indiana,18,009,39619
Boone County,Indiana,18,011,68774
Brown County,Indiana,18,013,48652
Carroll County,Indiana,18,015,49935
Cass County,Indiana,18,017,41135
Clark County,Indiana,18,019,50559
Clay County,Indiana,18,021,46817
Clinton County,Indiana,18,023,48321
Crawford County,Indiana,18,025,40027
Daviess County,Indiana,18,027,45927
Dearborn County,Indiana,18,029,58098
Decatur County,Indiana,18,031,48298
DeKalb County,Indiana,18,033,46065
Delaware County,Indiana,18,035,38215
Dubois County,Indiana,18,037,54168
Elkhart County,Indiana,18,039,46712
Fayette County,Indiana,18,041,36602
Floyd County,Indiana,18,043,53208
Fountain County,Indiana,18,045,45919
Franklin County,Indiana,18,047,50271
Fulton County,Indiana,18,049,40910
Gibson County,Indiana,18,051,48524
Grant County,Indiana,18,053,39751
Greene County,Indiana,18,055,43850
Hamilton County,Indiana,18,057,84821
Hancock County,Indiana,18,059,62702
Harrison County,Indiana,18,061,52184
Hendricks County,Indiana,18,063,68283
Henry County,Indiana,18,065,40197
Howard County,Indiana,18,067,44452
Huntington County,Indiana,18,069,46538
Jackson County,Indiana,18,071,45883
Jasper County,Indiana,18,073,57801
Jay County,Indiana,18,075,40926
Jefferson County,Indiana,18,077,43395
Jennings County,Indiana,18,079,45273
Johnson County,Indiana,18,081,62888
Knox County,Indiana,18,083,41089
Kosciusko County,Indiana,18,085,50822
LaGrange County,Indiana,18,087,46625
Lake County,Indiana,18,089,49315
LaPorte County,Indiana,18,091,47754
Lawrence County,Indiana,18,093,41600
Madison County,Indiana,18,095,44245
Marion County,Indiana,18,097,42603
Marshall County,Indiana,18,099,47218
Martin County,Indiana,18,101,44291
Miami County,Indiana,18,103,39816
Monroe County,Indiana,18,105,38675
Montgomery County,Indiana,18,107,46026
Morgan County,Indiana,18,109,56303
Newton County,Indiana,18,111,49816
Noble County,Indiana,18,113,46360
Ohio County,Indiana,18,115,49591
Orange County,Indiana,18,117,37410
Owen County,Indiana,18,119,42707
Parke County,Indiana,18,121,45489
Perry County,Indiana,18,123,47132
Pike County,Indiana,18,125,40760
Porter County,Indiana,18,127,62457
Posey County,Indiana,18,129,57777
Pulaski County,Indiana,18,131,43506
Putnam County,Indiana,18,133,50480
Randolph County,Indiana,18,135,40910
Ripley County,Indiana,18,137,49031
Rush County,Indiana,18,139,46125
Saint Joseph County,Indiana,18,141,44989
Scott County,Indiana,18,143,41610
Shelby County,Indiana,18,145,51829
Spencer County,Indiana,18,147,54832
Starke County,Indiana,18,149,39909
Steuben County,Indiana,18,151,48291
Sullivan County,Indiana,18,153,45330
Switzerland County,Indiana,18,155,44833
Tippecanoe County,Indiana,18,157,44047
Tipton County,Indiana,18,159,53368
Union County,Indiana,18,161,44263
