County,State,State_FIPS,County_FIPS,median_home_value
Switzerland County,Indiana,18,155,110800
Tippecanoe County,Indiana,18,157,130900
Tipton County,Indiana,18,159,108300
Union County,Indiana,18,161,103200
Vanderburgh County,Indiana,18,163,112900
Vermillion County,Indiana,18,165,75100
Vigo County,Indiana,18,167,91600
Wabash County,Indiana,18,169,95000
Warren County,Indiana,18,171,99500
Warrick County,Indiana,18,173,146300
Washington County,Indiana,18,175,101500
Wayne County,Indiana,18,177,94100
Wells County,Indiana,18,179,112500
White County,Indiana,18,181,109800
Whitley County,Indiana,18,183,126300
Adair County,Iowa,19,001,90900
Adams County,Iowa,19,003,85200
Allamakee County,Iowa,19,005,114400
Appanoose County,Iowa,19,007,77600
Audubon County,Iowa,19,009,71100
Benton County,Iowa,19,011,131500
Black Hawk County,Iowa,19,013,123600
Boone County,Iowa,19,015,117300
Bremer County,Iowa,19,017,145300
Buchanan County,Iowa,19,019,122200
Buena Vista County,Iowa,19,021,97700
Butler County,Iowa,19,023,100400
Calhoun County,Iowa,19,025,72200
Carroll County,Iowa,19,027,105700
Cass County,Iowa,19,029,88100
Cedar County,Iowa,19,031,132800
Cerro Gordo County,Iowa,19,033,110800
Cherokee County,Iowa,19,035,80200
Chickasaw County,Iowa,19,037,95900
Clarke County,Iowa,19,039,84900
Clay County,Iowa,19,041,105400
Clayton County,Iowa,19,043,102400
Clinton County,Iowa,19,045,110300
Crawford County,Iowa,19,047,83100
Dallas County,Iowa,19,049,184100
Davis County,Iowa,19,051,99700
Decatur County,Iowa,19,053,77700
Delaware County,Iowa,19,055,125300
Des Moines County,Iowa,19,057,93900
Dickinson County,Iowa,19,059,159700
Dubuque County,Iowa,19,061,145900
Emmet County,Iowa,19,063,82200
Fayette County,Iowa,19,065,85400
Floyd County,Iowa,19,067,90200
Franklin County,Iowa,19,069,87500
Fremont County,Iowa,19,071,94100
Greene County,Iowa,19,073,78200
Grundy County,Iowa,19,075,123700
Guthrie County,Iowa,19,077,97100
Hamilton County,Iowa,19,079,91400
Hancock County,Iowa,19,081,85300
Hardin County,Iowa,19,083,89900
Harrison County,Iowa,19,085,108200
Henry County,Iowa,19,087,103700
Howard County,Iowa,19,089,91800
Humboldt County,Iowa,19,091,84900
Ida County,Iowa,19,093,76400
Iowa County,Iowa,19,095,138000
Jackson County,Iowa,19,097,110000
Jasper County,Iowa,19,099,113100
Jefferson County,Iowa,19,101,92400
Johnson County,Iowa,19,103,186000
Jones County,Iowa,19,105,122100
Keokuk County,Iowa,19,107,75700
Kossuth County,Iowa,19,109,91100
Lee County,Iowa,19,111,83100
Linn County,Iowa,19,113,144300
Louisa County,Iowa,19,115,95400
Lucas County,Iowa,19,117,82700
Lyon County,Iowa,19,119,105700
Madison County,Iowa,19,121,160700
Mahaska County,Iowa,19,123,100900
Marion County,Iowa,19,125,132000
Marshall County,Iowa,19,127,105400
Mills County,Iowa,19,129,149400
Mitchell County,Iowa,19,131,108100
Monona County,Iowa,19,133,77800
Monroe County,Iowa,19,135,95200
Montgomery County,Iowa,19,137,79600
Muscatine County,Iowa,19,139,124400
O'Brien County,Iowa,19,141,93000
Osceola County,Iowa,19,143,75600
Page County,Iowa,19,145,77700
Palo Alto County,Iowa,19,147,83400
Plymouth County,Iowa,19,149,129800
Pocahontas County,Iowa,19,151,60600
Polk County,Iowa,19,153,154400
Pottawattamie County,Iowa,19,155,126300
Poweshiek County,Iowa,19,157,117600
Ringgold County,Iowa,19,159,78500
Sac County,Iowa,19,161,79700
Scott County,Iowa,19,163,143600
Shelby County,Iowa,19,165,104700
Sioux County,Iowa,19,167,131200
Story County,Iowa,19,169,162200
Tama County,Iowa,19,171,101300
Taylor County,Iowa,19,173,66400
Union County,Iowa,19,175,91600
Van Buren County,Iowa,19,177,69700
Wapello County,Iowa,19,179,78800
Warren County,Iowa,19,181,154100
Washington County,Iowa,19,183,121800
Wayne County,Iowa,19,185,62300
Webster County,Iowa,19,187,84300
Winnebago County,Iowa,19,189,91900
Winneshiek County,Iowa,19,191,151500
Woodbury County,Iowa,19,193,97900
Worth County,Iowa,19,195,96900
Wright County,Iowa,19,197,71700
Allen County,Kansas,20,001,63300
Anderson County,Kansas,20,003,96300
Atchison County,Kansas,20,005,87000
Barber County,Kansas,20,007,61900
Barton County,Kansas,20,009,75300
Bourbon County,Kansas,20,011,78400
Brown County,Kansas,20,013,77100
Butler County,Kansas,20,015,127800
Chase County,Kansas,20,017,81100
Chautauqua County,Kansas,20,019,46500
Cherokee County,Kansas,20,021,71600
Cheyenne County,Kansas,20,023,76700
Clark County,Kansas,20,025,59800
Clay County,Kansas,20,027,85700
Cloud County,Kansas,20,029,66100
Coffey County,Kansas,20,031,98200
Comanche County,Kansas,20,033,54100
Cowley County,Kansas,20,035,80600
Crawford County,Kansas,20,037,83800
Decatur County,Kansas,20,039,53500
Dickinson County,Kansas,20,041,106700
Doniphan County,Kansas,20,043,83300
Douglas County,Kansas,20,045,180300
Edwards County,Kansas,20,047,56500
Elk County,Kansas,20,049,52100
Ellis County,Kansas,20,051,138400
Ellsworth County,Kansas,20,053,73300
Finney County,Kansas,20,055,109700
Ford County,Kansas,20,057,88800
Franklin County,Kansas,20,059,119700
Geary County,Kansas,20,061,136500
Gove County,Kansas,20,063,71500
Graham County,Kansas,20,065,63800
Grant County,Kansas,20,067,90900
Gray County,Kansas,20,069,105900
Greeley County,Kansas,20,071,78500
Greenwood County,Kansas,20,073,56800
Hamilton County,Kansas,20,075,75100
Harper County,Kansas,20,077,66100
Harvey County,Kansas,20,079,111600
Haskell County,Kansas,20,081,103300
Hodgeman County,Kansas,20,083,76500
Jackson County,Kansas,20,085,118200
Jefferson County,Kansas,20,087,125800
Jewell County,Kansas,20,089,56500
Johnson County,Kansas,20,091,210900
Kearny County,Kansas,20,093,91700
Kingman County,Kansas,20,095,86700
Kiowa County,Kansas,20,097,102800
Labette County,Kansas,20,099,66100
Lane County,Kansas,20,101,58200
Leavenworth County,Kansas,20,103,165800
Lincoln County,Kansas,20,105,63500
Linn County,Kansas,20,107,98000
Logan County,Kansas,20,109,72700
Lyon County,Kansas,20,111,93100
McPherson County,Kansas,20,113,124600
Marion County,Kansas,20,115,83000
Marshall County,Kansas,20,117,81700
Meade County,Kansas,20,119,85500
Miami County,Kansas,20,121,162500
Mitchell County,Kansas,20,123,74600
Montgomery County,Kansas,20,125,71200
Morris County,Kansas,20,127,81900
Morton County,Kansas,20,129,82100
Nemaha County,Kansas,20,131,95200
Neosho County,Kansas,20,133,68900
Ness County,Kansas,20,135,57200
Norton County,Kansas,20,137,66000
Osage County,Kansas,20,139,99000
Osborne County,Kansas,20,141,51200
Ottawa County,Kansas,20,143,93400
Pawnee County,Kansas,20,145,73700
Phillips County,Kansas,20,147,64400
Pottawatomie County,Kansas,20,149,153700
Pratt County,Kansas,20,151,79000
Rawlins County,Kansas,20,153,66700
Reno County,Kansas,20,155,90600
Republic County,Kansas,20,157,49200
Rice County,Kansas,20,159,74200
Riley County,Kansas,20,161,170400
Rooks County,Kansas,20,163,62500
Rush County,Kansas,20,165,57300
Russell County,Kansas,20,167,65000
Saline County,Kansas,20,169,119500
Scott County,Kansas,20,171,104800
Sedgwick County,Kansas,20,173,124000
Seward County,Kansas,20,175,90000
Shawnee County,Kansas,20,177,120300
Sheridan County,Kansas,20,179,77900
Sherman County,Kansas,20,181,74200
Smith County,Kansas,20,183,60800
Stafford County,Kansas,20,185,60900
Stanton County,Kansas,20,187,81000
Stevens County,Kansas,20,189,86200
Sumner County,Kansas,20,191,85500
Thomas County,Kansas,20,193,97200
Trego County,Kansas,20,195,74500
Wabaunsee County,Kansas,20,197,112200
Wallace County,Kansas,20,199,61900
Washington County,Kansas,20,201,58300
Wichita County,Kansas,20,203,71100
Wilson County,Kansas,20,205,63200
Woodson County,Kansas,20,207,50900
Wyandotte County,Kansas,20,209,93800
Adair County,Kentucky,21,001,78600
Allen County,Kentucky,21,003,96800
Anderson County,Kentucky,21,005,132300
Ballard County,Kentucky,21,007,94400
Barren County,Kentucky,21,009,105400
Bath County,Kentucky,21,011,65400
Bell County,Kentucky,21,013,67300
Boone County,Kentucky,21,015,172700
Bourbon County,Kentucky,21,017,139900
Boyd County,Kentucky,21,019,96900
Boyle County,Kentucky,21,021,130700
Bracken County,Kentucky,21,023,90700
Breathitt County,Kentucky,21,025,47400
Breckinridge County,Kentucky,21,027,82700
Bullitt County,Kentucky,21,029,145500
Butler County,Kentucky,21,031,87300
Caldwell County,Kentucky,21,033,86600
Calloway County,Kentucky,21,035,114800
Campbell County,Kentucky,21,037,146300
Carlisle County,Kentucky,21,039,73800
Carroll County,Kentucky,21,041,99500
Carter County,Kentucky,21,043,74500
Casey County,Kentucky,21,045,70400
Christian County,Kentucky,21,047,101700
Clark County,Kentucky,21,049,141000
Clay County,Kentucky,21,051,57800
Clinton County,Kentucky,21,053,68000
Crittenden County,Kentucky,21,055,72500
Cumberland County,Kentucky,21,057,63400
Daviess County,Kentucky,21,059,110500
Edmonson County,Kentucky,21,061,90600
Elliott County,Kentucky,21,063,71400
Estill County,Kentucky,21,065,71900
Fayette County,Kentucky,21,067,165800
Fleming County,Kentucky,21,069,78700
Floyd County,Kentucky,21,071,70000
Franklin County,Kentucky,21,073,139300
Fulton County,Kentucky,21,075,60400
Gallatin County,Kentucky,21,077,98400
Garrard County,Kentucky,21,079,121400
Grant County,Kentucky,21,081,124300
Graves County,Kentucky,21,083,85900
Grayson County,Kentucky,21,085,87700
Green County,Kentucky,21,087,70100
Greenup County,Kentucky,21,089,92000
Hancock County,Kentucky,21,091,90800
Hardin County,Kentucky,21,093,140600
Harlan County,Kentucky,21,095,52000
Harrison County,Kentucky,21,097,109400
Hart County,Kentucky,21,099,78900
Henderson County,Kentucky,21,101,99400
Henry County,Kentucky,21,103,123300
Hickman County,Kentucky,21,105,62400
Hopkins County,Kentucky,21,107,83300
Jackson County,Kentucky,21,109,62100
Jefferson County,Kentucky,21,111,149100
Jessamine County,Kentucky,21,113,154300
Johnson County,Kentucky,21,115,78700
Kenton County,Kentucky,21,117,144300
Knott County,Kentucky,21,119,59600
Knox County,Kentucky,21,121,71400
Larue County,Kentucky,21,123,101000
Laurel County,Kentucky,21,125,91300
Lawrence County,Kentucky,21,127,80200
Lee County,Kentucky,21,129,62200
Leslie County,Kentucky,21,131,44700
Letcher County,Kentucky,21,133,54900
Lewis County,Kentucky,21,135,59900
Lincoln County,Kentucky,21,137,88500
Livingston County,Kentucky,21,139,74400
Logan County,Kentucky,21,141,89100
Lyon County,Kentucky,21,143,105500
McCracken County,Kentucky,21,145,117200
McCreary County,Kentucky,21,147,65000
McLean County,Kentucky,21,149,79000
Madison County,Kentucky,21,151,141100
Magoffin County,Kentucky,21,153,43700
Marion County,Kentucky,21,155,100200
Marshall County,Kentucky,21,157,101800
Martin County,Kentucky,21,159,84400
Mason County,Kentucky,21,161,99000
Meade County,Kentucky,21,163,120500
Menifee County,Kentucky,21,165,77300
Mercer County,Kentucky,21,167,128400
Metcalfe County,Kentucky,21,169,78800
Monroe County,Kentucky,21,171,72300
Montgomery County,Kentucky,21,173,109300
Morgan County,Kentucky,21,175,74500
Muhlenberg County,Kentucky,21,177,79500
Nelson County,Kentucky,21,179,124500
Nicholas County,Kentucky,21,181,84900
Ohio County,Kentucky,21,183,78800
Oldham County,Kentucky,21,185,245700
Owen County,Kentucky,21,187,96800
Owsley County,Kentucky,21,189,56200
Pendleton County,Kentucky,21,191,105000
Perry County,Kentucky,21,193,65600
Pike County,Kentucky,21,195,66400
Powell County,Kentucky,21,197,77800
Pulaski County,Kentucky,21,199,106700
Robertson County,Kentucky,21,201,81900
Rockcastle County,Kentucky,21,203,74800
Rowan County,Kentucky,21,205,96700
Russell County,Kentucky,21,207,86600
Scott County,Kentucky,21,209,161300
Shelby County,Kentucky,21,211,165000
Simpson County,Kentucky,21,213,115200
Spencer County,Kentucky,21,215,170300
Taylor County,Kentucky,21,217,96800
Todd County,Kentucky,21,219,85000
Trigg County,Kentucky,21,221,115000
Trimble County,Kentucky,21,223,107300
Union County,Kentucky,21,225,74900
Warren County,Kentucky,21,227,140700
Washington County,Kentucky,21,229,107300
Wayne County,Kentucky,21,231,80500
Webster County,Kentucky,21,233,70500
Whitley County,Kentucky,21,235,71500
Wolfe County,Kentucky,21,237,52800
Woodford County,Kentucky,21,239,185900
Acadia Parish,Louisiana,22,001,88600
Allen Parish,Louisiana,22,003,79600
Ascension Parish,Louisiana,22,005,167400
Assumption Parish,Louisiana,22,007,98100
Avoyelles Parish,Louisiana,22,009,86600
Beauregard Parish,Louisiana,22,011,93900
Bienville Parish,Louisiana,22,013,58100
Bossier Parish,Louisiana,22,015,146300
Caddo Parish,Louisiana,22,017,121700
Calcasieu Parish,Louisiana,22,019,118300
Caldwell Parish,Louisiana,22,021,66200
Cameron Parish,Louisiana,22,023,112900
Catahoula Parish,Louisiana,22,025,68500
Claiborne Parish,Louisiana,22,027,70500
Concordia Parish,Louisiana,22,029,75000
De Soto Parish,Louisiana,22,031,87900
East Baton Rouge Parish,Louisiana,22,033,166000
East Carroll Parish,Louisiana,22,035,48500
East Feliciana Parish,Louisiana,22,037,116600
Evangeline Parish,Louisiana,22,039,80000
Franklin Parish,Louisiana,22,041,75200
Grant Parish,Louisiana,22,043,78300
Iberia Parish,Louisiana,22,045,101200
Iberville Parish,Louisiana,22,047,93300
Jackson Parish,Louisiana,22,049,77800
Jefferson Parish,Louisiana,22,051,172500
Jefferson Davis Parish,Louisiana,22,053,86600
Lafayette Parish,Louisiana,22,055,162500
Lafourche Parish,Louisiana,22,057,126500
LaSalle Parish,Louisiana,22,059,73900
Lincoln Parish,Louisiana,22,061,116900
Livingston Parish,Louisiana,22,063,152500
Madison Parish,Louisiana,22,065,69500
Morehouse Parish,Louisiana,22,067,74600
Natchitoches Parish,Louisiana,22,069,97200
Orleans Parish,Louisiana,22,071,183700
Ouachita Parish,Louisiana,22,073,118200
Plaquemines Parish,Louisiana,22,075,176900
Pointe Coupee Parish,Louisiana,22,077,113100
Rapides Parish,Louisiana,22,079,120400
Red River Parish,Louisiana,22,081,78700
Richland Parish,Louisiana,22,083,76900
Sabine Parish,Louisiana,22,085,75300
Saint Bernard Parish,Louisiana,22,087,127200
Saint Charles Parish,Louisiana,22,089,186400
Saint Helena Parish,Louisiana,22,091,80600
Saint James Parish,Louisiana,22,093,125000
Saint John the Baptist Parish,Louisiana,22,095,149900
Saint Landry Parish,Louisiana,22,097,83600
Saint Martin Parish,Louisiana,22,099,97300
Saint Mary Parish,Louisiana,22,101,88800
Saint Tammany Parish,Louisiana,22,103,194500
Tangipahoa Parish,Louisiana,22,105,135400
Tensas Parish,Louisiana,22,107,58900
Terrebonne Parish,Louisiana,22,109,131600
Union Parish,Louisiana,22,111,79700
Vermilion Parish,Louisiana,22,113,96400
Vernon Parish,Louisiana,22,115,90800
Washington Parish,Louisiana,22,117,81900
Webster Parish,Louisiana,22,119,79300
West Baton Rouge Parish,Louisiana,22,121,141900
West Carroll Parish,Louisiana,22,123,68500
West Feliciana Parish,Louisiana,22,125,196300
Winn Parish,Louisiana,22,127,64300
Androscoggin County,Maine,23,001,154800
Aroostook County,Maine,23,003,90800
Cumberland County,Maine,23,005,241800
Franklin County,Maine,23,007,132400
Hancock County,Maine,23,009,198300
Kennebec County,Maine,23,011,152800
Knox County,Maine,23,013,195700
Lincoln County,Maine,23,015,208000
Oxford County,Maine,23,017,137200
Penobscot County,Maine,23,019,137700
Piscataquis County,Maine,23,021,105000
Sagadahoc County,Maine,23,023,189700
Somerset County,Maine,23,025,111100
Waldo County,Maine,23,027,156000
Washington County,Maine,23,029,103500
York County,Maine,23,031,227800
Allegany County,Maryland,24,001,121300
Anne Arundel County,Maryland,24,003,340000
Baltimore County,Maryland,24,005,253300
Calvert County,Maryland,24,009,357000
Caroline County,Maryland,24,011,212800
Carroll County,Maryland,24,013,325900
Cecil County,Maryland,24,015,254800
Charles County,Maryland,24,017,297900
Dorchester County,Maryland,24,019,191100
Frederick County,Maryland,24,021,307000
Garrett County,Maryland,24,023,168600
Harford County,Maryland,24,025,281800
Howard County,Maryland,24,027,428100
Kent County,Maryland,24,029,258200
Queen Anne's County,Maryland,24,035,348100
Saint Mary's County,Maryland,24,037,304700
Somerset County,Maryland,24,039,153600
Talbot County,Maryland,24,041,327400
Washington County,Maryland,24,043,206100
Wicomico County,Maryland,24,045,181900
Worcester County,Maryland,24,047,253400
Baltimore City,Maryland,24,510,157900
Montgomery County,Maryland,24,031,446300
Prince George's County,Maryland,24,033,269800
Barnstable County,Massachusetts,25,001,366700
Berkshire County,Massachusetts,25,003,206600
Bristol County,Massachusetts,25,005,278100
Dukes County,Massachusetts,25,007,665300
Essex County,Massachusetts,25,009,349400
Franklin County,Massachusetts,25,011,219500
Hampden County,Massachusetts,25,013,197900
Hampshire County,Massachusetts,25,015,262600
Middlesex County,Massachusetts,25,017,398200
Nantucket County,Massachusetts,25,019,929700
Norfolk County,Massachusetts,25,021,391100
Plymouth County,Massachusetts,25,023,332100
Suffolk County,Massachusetts,25,025,358700
Worcester County,Massachusetts,25,027,259200
Alcona County,Michigan,26,001,102800
Alger County,Michigan,26,003,117100
Allegan County,Michigan,26,005,140200
Alpena County,Michigan,26,007,96400
Antrim County,Michigan,26,009,141300
Arenac County,Michigan,26,011,90200
Baraga County,Michigan,26,013,84000
Barry County,Michigan,26,015,133900
Bay County,Michigan,26,017,93800
Benzie County,Michigan,26,019,149700
Berrien County,Michigan,26,021,129300
Branch County,Michigan,26,023,98000
Calhoun County,Michigan,26,025,98300
Cass County,Michigan,26,027,124800
Charlevoix County,Michigan,26,029,151400
Cheboygan County,Michigan,26,031,112500
Chippewa County,Michigan,26,033,101600
Clare County,Michigan,26,035,80000
Clinton County,Michigan,26,037,156300
Crawford County,Michigan,26,039,96400
Delta County,Michigan,26,041,100200
Dickinson County,Michigan,26,043,85500
Eaton County,Michigan,26,045,138300
Emmet County,Michigan,26,047,167700
Genesee County,Michigan,26,049,91700
Gladwin County,Michigan,26,051,103300
Gogebic County,Michigan,26,053,66800
Grand Traverse County,Michigan,26,055,168300
Gratiot County,Michigan,26,057,86600
Hillsdale County,Michigan,26,059,103700
Houghton County,Michigan,26,061,88400
Huron County,Michigan,26,063,96100
Ingham County,Michigan,26,065,120500
Ionia County,Michigan,26,067,111000
Iosco County,Michigan,26,069,90300
Iron County,Michigan,26,071,75100
Isabella County,Michigan,26,073,119800
Jackson County,Michigan,26,075,112800
Kalamazoo County,Michigan,26,077,136700
Kalkaska County,Michigan,26,079,98800
Kent County,Michigan,26,081,137500
Keweenaw County,Michigan,26,083,101700
Lake County,Michigan,26,085,79700
Lapeer County,Michigan,26,087,137600
Leelanau County,Michigan,26,089,235600
Lenawee County,Michigan,26,091,116900
Livingston County,Michigan,26,093,183100
Luce County,Michigan,26,095,79400
Mackinac County,Michigan,26,097,119300
Macomb County,Michigan,26,099,123100
Manistee County,Michigan,26,101,109900
Marquette County,Michigan,26,103,126600
Mason County,Michigan,26,105,117000
Mecosta County,Michigan,26,107,112200
Menominee County,Michigan,26,109,95300
Midland County,Michigan,26,111,128600
Missaukee County,Michigan,26,113,99400
Monroe County,Michigan,26,115,139100
Montcalm County,Michigan,26,117,95000
Montmorency County,Michigan,26,119,93700
Muskegon County,Michigan,26,121,100900
Newaygo County,Michigan,26,123,104100
Oakland County,Michigan,26,125,170500
Oceana County,Michigan,26,127,106100
Ogemaw County,Michigan,26,129,89500
Ontonagon County,Michigan,26,131,72600
Osceola County,Michigan,26,133,90500
Oscoda County,Michigan,26,135,83000
Otsego County,Michigan,26,137,116600
Ottawa County,Michigan,26,139,153200
Presque Isle County,Michigan,26,141,95000
Roscommon County,Michigan,26,143,92000
Saginaw County,Michigan,26,145,97800
Saint Clair County,Michigan,26,147,121600
Saint Joseph County,Michigan,26,149,108900
Sanilac County,Michigan,26,151,96500
Schoolcraft County,Michigan,26,153,86200
Shiawassee County,Michigan,26,155,108300
Tuscola County,Michigan,26,157,95700
Van Buren County,Michigan,26,159,118700
Washtenaw County,Michigan,26,161,198400
Wayne County,Michigan,26,163,86800
Wexford County,Michigan,26,165,100100
Aitkin County,Minnesota,27,001,168700
Anoka County,Minnesota,27,003,192300
Becker County,Minnesota,27,005,171500
Beltrami County,Minnesota,27,007,147100
Benton County,Minnesota,27,009,158200
Big Stone County,Minnesota,27,011,91300
Blue Earth County,Minnesota,27,013,158100
Brown County,Minnesota,27,015,121900
Carlton County,Minnesota,27,017,159000
Carver County,Minnesota,27,019,264700
Cass County,Minnesota,27,021,177100
Chippewa County,Minnesota,27,023,101100
Chisago County,Minnesota,27,025,197000
Clay County,Minnesota,27,027,155200
Clearwater County,Minnesota,27,029,118300
Cook County,Minnesota,27,031,240500
Cottonwood County,Minnesota,27,033,86800
Crow Wing County,Minnesota,27,035,180300
Dakota County,Minnesota,27,037,223300
Dodge County,Minnesota,27,039,161100
Douglas County,Minnesota,27,041,187300
Faribault County,Minnesota,27,043,85800
Fillmore County,Minnesota,27,045,135200
Freeborn County,Minnesota,27,047,104000
Goodhue County,Minnesota,27,049,181800
Grant County,Minnesota,27,051,98600
Hennepin County,Minnesota,27,053,230900
Houston County,Minnesota,27,055,156500
Hubbard County,Minnesota,27,057,170400
Isanti County,Minnesota,27,059,172000
Itasca County,Minnesota,27,061,152200
Jackson County,Minnesota,27,063,97700
Kanabec County,Minnesota,27,065,145600
Kandiyohi County,Minnesota,27,067,161800
Kittson County,Minnesota,27,069,68700
Koochiching County,Minnesota,27,071,101200
Lac qui Parle County,Minnesota,27,073,80200
Lake County,Minnesota,27,075,153200
Lake of the Woods County,Minnesota,27,077,121500
Le Sueur County,Minnesota,27,079,180100
Lincoln County,Minnesota,27,081,86100
Lyon County,Minnesota,27,083,136000
McLeod County,Minnesota,27,085,155400
Mahnomen County,Minnesota,27,087,97800
Marshall County,Minnesota,27,089,88100
Martin County,Minnesota,27,091,102600
Meeker County,Minnesota,27,093,156000
Mille Lacs County,Minnesota,27,095,146600
Morrison County,Minnesota,27,097,153600
Mower County,Minnesota,27,099,106000
Murray County,Minnesota,27,101,95300
Nicollet County,Minnesota,27,103,169800
Nobles County,Minnesota,27,105,107800
Norman County,Minnesota,27,107,84000
Olmsted County,Minnesota,27,109,171100
Otter Tail County,Minnesota,27,111,159700
Pennington County,Minnesota,27,113,107900
Pine County,Minnesota,27,115,145500
Pipestone County,Minnesota,27,117,90600
Polk County,Minnesota,27,119,128100
Pope County,Minnesota,27,121,148000
Ramsey County,Minnesota,27,123,198200
Red Lake County,Minnesota,27,125,87800
Redwood County,Minnesota,27,127,90500
Renville County,Minnesota,27,129,97600
Rice County,Minnesota,27,131,187500
Rock County,Minnesota,27,133,119300
Roseau County,Minnesota,27,135,103800
Saint Louis County,Minnesota,27,137,137500
Scott County,Minnesota,27,139,244400
Sherburne County,Minnesota,27,141,193400
Sibley County,Minnesota,27,143,136900
Stearns County,Minnesota,27,145,167600
Steele County,Minnesota,27,147,155400
Stevens County,Minnesota,27,149,127500
Swift County,Minnesota,27,151,91700
Todd County,Minnesota,27,153,130000
Traverse County,Minnesota,27,155,66400
Wabasha County,Minnesota,27,157,154000
Wadena County,Minnesota,27,159,114600
Waseca County,Minnesota,27,161,142700
Washington County,Minnesota,27,163,241900
Watonwan County,Minnesota,27,165,95700
Wilkin County,Minnesota,27,167,107300
Winona County,Minnesota,27,169,158000
Wright County,Minnesota,27,171,195000
Yellow Medicine County,Minnesota,27,173,97600
Adams County,Mississippi,28,001,80900
Alcorn County,Mississippi,28,003,84300
Amite County,Mississippi,28,005,70300
Attala County,Mississippi,28,007,71200
Benton County,Mississippi,28,009,81200
Bolivar County,Mississippi,28,011,83500
Calhoun County,Mississippi,28,013,61500
Carroll County,Mississippi,28,015,68800
Chickasaw County,Mississippi,28,017,64600
Choctaw County,Mississippi,28,019,70600
Claiborne County,Mississippi,28,021,54500
Clarke County,Mississippi,28,023,59900
Clay County,Mississippi,28,025,80600
Coahoma County,Mississippi,28,027,55600
Copiah County,Mississippi,28,029,74100
Covington County,Mississippi,28,031,71800
DeSoto County,Mississippi,28,033,152600
Forrest County,Mississippi,28,035,117500
Franklin County,Mississippi,28,037,63700
George County,Mississippi,28,039,94400
Greene County,Mississippi,28,041,83200
Grenada County,Mississippi,28,043,86500
Hancock County,Mississippi,28,045,133900
Harrison County,Mississippi,28,047,143000
Hinds County,Mississippi,28,049,106400
Holmes County,Mississippi,28,051,49000
Humphreys County,Mississippi,28,053,63000
Issaquena County,Mississippi,28,055,60800
Itawamba County,Mississippi,28,057,79300
Jackson County,Mississippi,28,059,123300
Jasper County,Mississippi,28,061,72700
Jefferson County,Mississippi,28,063,61500
Jefferson Davis County,Mississippi,28,065,78300
Jones County,Mississippi,28,067,84200
Kemper County,Mississippi,28,069,65500
Lafayette County,Mississippi,28,071,163000
Lamar County,Mississippi,28,073,163900
Lauderdale County,Mississippi,28,075,87400
Lawrence County,Mississippi,28,077,79600
Leake County,Mississippi,28,079,73800
Lee County,Mississippi,28,081,108300
Leflore County,Mississippi,28,083,69200
Lincoln County,Mississippi,28,085,84900
Lowndes County,Mississippi,28,087,115700
Madison County,Mississippi,28,089,201200
Marion County,Mississippi,28,091,77900
Marshall County,Mississippi,28,093,83700
Monroe County,Mississippi,28,095,78500
Montgomery County,Mississippi,28,097,68600
Neshoba County,Mississippi,28,099,75900
Newton County,Mississippi,28,101,72100
Noxubee County,Mississippi,28,103,59000
Oktibbeha County,Mississippi,28,105,129200
Panola County,Mississippi,28,107,77500
Pearl River County,Mississippi,28,109,111600
Perry County,Mississippi,28,111,81200
Pike County,Mississippi,28,113,82200
Pontotoc County,Mississippi,28,115,80000
Prentiss County,Mississippi,28,117,73200
Quitman County,Mississippi,28,119,49200
Rankin County,Mississippi,28,121,148900
Scott County,Mississippi,28,123,68600
Sharkey County,Mississippi,28,125,64900
Simpson County,Mississippi,28,127,80800
Smith County,Mississippi,28,129,77600
Stone County,Mississippi,28,131,107000
Sunflower County,Mississippi,28,133,69500
Tallahatchie County,Mississippi,28,135,64000
Tate County,Mississippi,28,137,112600
Tippah County,Mississippi,28,139,74800
Tishomingo County,Mississippi,28,141,72900
Tunica County,Mississippi,28,143,74000
Union County,Mississippi,28,145,85500
Walthall County,Mississippi,28,147,85100
Warren County,Mississippi,28,149,103600
Washington County,Mississippi,28,151,73700
Wayne County,Mississippi,28,153,68400
Webster County,Mississippi,28,155,70900
Wilkinson County,Mississippi,28,157,59400
Winston County,Mississippi,28,159,76300
Yalobusha County,Mississippi,28,161,67800
Yazoo County,Mississippi,28,163,64100
Adair County,Missouri,29,001,102600
Andrew County,Missouri,29,003,127700
Atchison County,Missouri,29,005,76400
Audrain County,Missouri,29,007,90500
Barry County,Missouri,29,009,107500
Barton County,Missouri,29,011,84700
Bates County,Missouri,29,013,99400
Benton County,Missouri,29,015,106400
Bollinger County,Missouri,29,017,96600
Boone County,Missouri,29,019,162200
Buchanan County,Missouri,29,021,109700
Butler County,Missouri,29,023,89700
Caldwell County,Missouri,29,025,83600
Callaway County,Missouri,29,027,124500
Camden County,Missouri,29,029,170200
Cape Girardeau County,Missouri,29,031,137500
Carroll County,Missouri,29,033,83900
Carter County,Missouri,29,035,98300
Cass County,Missouri,29,037,154900
Cedar County,Missouri,29,039,88500
Chariton County,Missouri,29,041,74700
Christian County,Missouri,29,043,142600
Clark County,Missouri,29,045,71300
Clay County,Missouri,29,047,153700
Clinton County,Missouri,29,049,142900
Cole County,Missouri,29,051,142400
Cooper County,Missouri,29,053,119800
Crawford County,Missouri,29,055,105100
Dade County,Missouri,29,057,78200
Dallas County,Missouri,29,059,101400
Daviess County,Missouri,29,061,104700
