County,State,State_FIPS,County_FIPS,median_household_income
Yukon-Koyukuk Census Area,Alaska,02,290,37796.0
Hoonah-Angoon Census Area,Alaska,02,105,50268.0
Skagway Municipality,Alaska,02,230,72868.0
Yakutat City and Borough,Alaska,02,282,69306.0
Ketchikan Gateway Borough,Alaska,02,130,61712.0
Petersburg Borough,Alaska,02,195,61492.0
Prince of Wales-Hyder Census Area,Alaska,02,198,46387.0
Wrangell City and Borough,Alaska,02,275,48324.0
Apache County,Arizona,04,001,32396.0
Cochise County,Arizona,04,003,45974.0
Coconino County,Arizona,04,005,48540.0
Gila County,Arizona,04,007,40042.0
Graham County,Arizona,04,009,46965.0
Greenlee County,Arizona,04,011,50818.0
Maricopa County,Arizona,04,013,53689.0
Mohave County,Arizona,04,015,38456.0
Navajo County,Arizona,04,017,36591.0
Pima County,Arizona,04,019,46233.0
Pinal County,Arizona,04,021,50248.0
Santa Cruz County,Arizona,04,023,38802.0
Yavapai County,Arizona,04,025,44000.0
La Paz County,Arizona,04,012,37009.0
Yuma County,Arizona,04,027,41380.0
Arkansas County,Arkansas,05,001,37813.0
Ashley County,Arkansas,05,003,35136.0
Baxter County,Arkansas,05,005,35594.0
Benton County,Arkansas,05,007,56325.0
Boone County,Arkansas,05,009,38705.0
Bradley County,Arkansas,05,011,33745.0
Calhoun County,Arkansas,05,013,35000.0
Carroll County,Arkansas,05,015,36897.0
Chicot County,Arkansas,05,017,28086.0
Clark County,Arkansas,05,019,34109.0
Clay County,Arkansas,05,021,32057.0
Cleburne County,Arkansas,05,023,40768.0
Cleveland County,Arkansas,05,025,41586.0
Columbia County,Arkansas,05,027,37509.0
Conway County,Arkansas,05,029,37314.0
Craighead County,Arkansas,05,031,42085.0
Crawford County,Arkansas,05,033,40712.0
Crittenden County,Arkansas,05,035,37781.0
Cross County,Arkansas,05,037,37725.0
Dallas County,Arkansas,05,039,32554.0
Desha County,Arkansas,05,041,28457.0
Drew County,Arkansas,05,043,32351.0
Faulkner County,Arkansas,05,045,51095.0
Franklin County,Arkansas,05,047,39879.0
Fulton County,Arkansas,05,049,36244.0
Garland County,Arkansas,05,051,39558.0
Grant County,Arkansas,05,053,46074.0
Greene County,Arkansas,05,055,39500.0
Hempstead County,Arkansas,05,057,32587.0
Hot Spring County,Arkansas,05,059,41353.0
Howard County,Arkansas,05,061,38050.0
Independence County,Arkansas,05,063,36186.0
Izard County,Arkansas,05,065,31219.0
Jackson County,Arkansas,05,067,31512.0
Jefferson County,Arkansas,05,069,36799.0
Johnson County,Arkansas,05,071,32553.0
Lafayette County,Arkansas,05,073,31215.0
Lawrence County,Arkansas,05,075,33481.0
Lee County,Arkansas,05,077,26986.0
Lincoln County,Arkansas,05,079,32615.0
Little River County,Arkansas,05,081,39494.0
Logan County,Arkansas,05,083,36062.0
Lonoke County,Arkansas,05,085,52805.0
Madison County,Arkansas,05,087,37351.0
Marion County,Arkansas,05,089,33293.0
Miller County,Arkansas,05,091,40829.0
Mississippi County,Arkansas,05,093,34424.0
Monroe County,Arkansas,05,095,27571.0
Montgomery County,Arkansas,05,097,32293.0
Nevada County,Arkansas,05,099,31614.0
Newton County,Arkansas,05,101,32500.0
Ouachita County,Arkansas,05,103,32220.0
Perry County,Arkansas,05,105,42030.0
Phillips County,Arkansas,05,107,27183.0
Pike County,Arkansas,05,109,32045.0
Poinsett County,Arkansas,05,111,33238.0
Polk County,Arkansas,05,113,33558.0
Pope County,Arkansas,05,115,40818.0
Prairie County,Arkansas,05,117,36904.0
Pulaski County,Arkansas,05,119,46410.0
Randolph County,Arkansas,05,121,36487.0
Saint Francis County,Arkansas,05,123,31336.0
Saline County,Arkansas,05,125,55697.0
Scott County,Arkansas,05,127,36754.0
Searcy County,Arkansas,05,129,33610.0
Sebastian County,Arkansas,05,131,39208.0
Sevier County,Arkansas,05,133,36218.0
Sharp County,Arkansas,05,135,30826.0
Stone County,Arkansas,05,137,29982.0
Union County,Arkansas,05,139,38762.0
Van Buren County,Arkansas,05,141,31030.0
Washington County,Arkansas,05,143,41983.0
White County,Arkansas,05,145,42852.0
Woodruff County,Arkansas,05,147,27165.0
Yell County,Arkansas,05,149,37378.0
Alameda County,California,06,001,73775.0
Alpine County,California,06,003,61343.0
Amador County,California,06,005,52964.0
Butte County,California,06,007,43165.0
Calaveras County,California,06,009,54936.0
Colusa County,California,06,011,50503.0
Contra Costa County,California,06,013,79799.0
Del Norte County,California,06,015,39302.0
El Dorado County,California,06,017,68507.0
Fresno County,California,06,019,45201.0
Glenn County,California,06,021,40106.0
Humboldt County,California,06,023,42153.0
Imperial County,California,06,025,41772.0
Inyo County,California,06,027,45625.0
Kern County,California,06,029,48574.0
Kings County,California,06,031,47341.0
Lake County,California,06,033,35997.0
Lassen County,California,06,035,53351.0
Los Angeles County,California,06,037,55870.0
Madera County,California,06,039,45490.0
Marin County,California,06,041,91529.0
Mariposa County,California,06,043,50560.0
Mendocino County,California,06,045,43290.0
Merced County,California,06,047,43066.0
Modoc County,California,06,049,38560.0
Mono County,California,06,051,61814.0
Monterey County,California,06,053,58582.0
Napa County,California,06,055,70925.0
Nevada County,California,06,057,56949.0
Orange County,California,06,059,75998.0
Placer County,California,06,061,73747.0
Plumas County,California,06,063,48032.0
Riverside County,California,06,065,56592.0
Sacramento County,California,06,067,55615.0
San Benito County,California,06,069,67874.0
San Bernardino County,California,06,071,54100.0
San Diego County,California,06,073,63996.0
San Francisco County,California,06,075,78378.0
San Joaquin County,California,06,077,53253.0
San Luis Obispo County,California,06,079,59454.0
San Mateo County,California,06,081,91421.0
Santa Barbara County,California,06,083,63409.0
Santa Clara County,California,06,085,93854.0
Santa Cruz County,California,06,087,66923.0
Shasta County,California,06,089,44556.0
Sierra County,California,06,091,43107.0
Siskiyou County,California,06,093,37495.0
Solano County,California,06,095,67341.0
Sonoma County,California,06,097,63799.0
Stanislaus County,California,06,099,49573.0
Sutter County,California,06,101,51527.0
Tehama County,California,06,103,42369.0
Trinity County,California,06,105,36862.0
Tulare County,California,06,107,42863.0
Tuolumne County,California,06,109,48493.0
Ventura County,California,06,111,77335.0
Yolo County,California,06,113,55508.0
Yuba County,California,06,115,45470.0
Alamosa County,Colorado,08,003,31400.0
Archuleta County,Colorado,08,007,48186.0
Baca County,Colorado,08,009,38625.0
Bent County,Colorado,08,011,39053.0
Chaffee County,Colorado,08,015,48528.0
Cheyenne County,Colorado,08,017,53900.0
Clear Creek County,Colorado,08,019,68531.0
Conejos County,Colorado,08,021,37357.0
Costilla County,Colorado,08,023,33594.0
Crowley County,Colorado,08,025,31534.0
Custer County,Colorado,08,027,32261.0
Delta County,Colorado,08,029,42389.0
Dolores County,Colorado,08,033,32578.0
Douglas County,Colorado,08,035,102626.0
Eagle County,Colorado,08,037,73774.0
Elbert County,Colorado,08,039,82154.0
El Paso County,Colorado,08,041,57487.0
Fremont County,Colorado,08,043,40569.0
Garfield County,Colorado,08,045,57214.0
Gilpin County,Colorado,08,047,65851.0
Grand County,Colorado,08,049,64109.0
Gunnison County,Colorado,08,051,51371.0
Huerfano County,Colorado,08,055,32932.0
Jackson County,Colorado,08,057,45606.0
Kiowa County,Colorado,08,061,39375.0
Kit Carson County,Colorado,08,063,41495.0
Lake County,Colorado,08,065,46174.0
La Plata County,Colorado,08,067,58456.0
Larimer County,Colorado,08,069,58844.0
Las Animas County,Colorado,08,071,45707.0
Lincoln County,Colorado,08,073,43701.0
Logan County,Colorado,08,075,41749.0
Mesa County,Colorado,08,077,48610.0
Moffat County,Colorado,08,081,50123.0
Montezuma County,Colorado,08,083,43431.0
Montrose County,Colorado,08,085,44885.0
Morgan County,Colorado,08,087,46223.0
Otero County,Colorado,08,089,32594.0
Ouray County,Colorado,08,091,60701.0
Park County,Colorado,08,093,60800.0
Phillips County,Colorado,08,095,44390.0
Pitkin County,Colorado,08,097,71060.0
Prowers County,Colorado,08,099,35408.0
Pueblo County,Colorado,08,101,41974.0
Rio Blanco County,Colorado,08,103,63910.0
Rio Grande County,Colorado,08,105,38673.0
Routt County,Colorado,08,107,61095.0
Saguache County,Colorado,08,109,33398.0
San Miguel County,Colorado,08,113,59490.0
Sedgwick County,Colorado,08,115,43864.0
Summit County,Colorado,08,117,64521.0
Teller County,Colorado,08,119,62559.0
Washington County,Colorado,08,121,44271.0
Yuma County,Colorado,08,125,43279.0
Adams County,Colorado,08,001,57421.0
Arapahoe County,Colorado,08,005,62213.0
Boulder County,Colorado,08,013,69407.0
Broomfield County,Colorado,08,014,80430.0
Denver County,Colorado,08,031,51800.0
Jefferson County,Colorado,08,059,69698.0
Weld County,Colorado,08,123,58100.0
Fairfield County,Connecticut,09,001,83163.0
Hartford County,Connecticut,09,003,65499.0
Litchfield County,Connecticut,09,005,72068.0
Middlesex County,Connecticut,09,007,77931.0
New Haven County,Connecticut,09,009,61646.0
New London County,Connecticut,09,011,66693.0
Tolland County,Connecticut,09,013,79988.0
Windham County,Connecticut,09,015,59218.0
Kent County,Delaware,10,001,55169.0
New Castle County,Delaware,10,003,64857.0
Sussex County,Delaware,10,005,53505.0
Alachua County,Florida,12,001,42045.0
Baker County,Florida,12,003,46865.0
Bay County,Florida,12,005,47274.0
Bradford County,Florida,12,007,40481.0
Brevard County,Florida,12,009,48483.0
Broward County,Florida,12,011,51574.0
Calhoun County,Florida,12,013,34053.0
Charlotte County,Florida,12,015,44265.0
Citrus County,Florida,12,017,38109.0
Clay County,Florida,12,019,59103.0
Collier County,Florida,12,021,56250.0
Columbia County,Florida,12,023,39194.0
Miami-Dade County,Florida,12,086,43099.0
DeSoto County,Florida,12,027,36114.0
Dixie County,Florida,12,029,35000.0
Duval County,Florida,12,031,47582.0
Escambia County,Florida,12,033,44883.0
Flagler County,Florida,12,035,47733.0
Franklin County,Florida,12,037,37815.0
Gadsden County,Florida,12,039,36146.0
Gilchrist County,Florida,12,041,40984.0
Glades County,Florida,12,043,33609.0
Gulf County,Florida,12,045,40964.0
Hamilton County,Florida,12,047,35629.0
Hardee County,Florida,12,049,36094.0
Hendry County,Florida,12,051,36504.0
Hernando County,Florida,12,053,40457.0
Highlands County,Florida,12,055,35911.0
Hillsborough County,Florida,12,057,50122.0
Holmes County,Florida,12,059,36236.0
Indian River County,Florida,12,061,44645.0
Jackson County,Florida,12,063,36310.0
Jefferson County,Florida,12,065,42866.0
Lafayette County,Florida,12,067,35720.0
Lake County,Florida,12,069,45465.0
Lee County,Florida,12,071,47908.0
Leon County,Florida,12,073,46620.0
Levy County,Florida,12,075,35483.0
Liberty County,Florida,12,077,38990.0
Madison County,Florida,12,079,33520.0
Manatee County,Florida,12,081,49228.0
Marion County,Florida,12,083,39339.0
Martin County,Florida,12,085,51703.0
Monroe County,Florida,12,087,55449.0
Nassau County,Florida,12,089,55256.0
Okaloosa County,Florida,12,091,55768.0
Okeechobee County,Florida,12,093,35490.0
Orange County,Florida,12,095,47556.0
Osceola County,Florida,12,097,44551.0
Palm Beach County,Florida,12,099,52878.0
Pasco County,Florida,12,101,44518.0
Pinellas County,Florida,12,103,45574.0
Polk County,Florida,12,105,43063.0
Putnam County,Florida,12,107,32714.0
Saint Johns County,Florida,12,109,65575.0
Saint Lucie County,Florida,12,111,42665.0
Santa Rosa County,Florida,12,113,58199.0
Sarasota County,Florida,12,115,50304.0
Seminole County,Florida,12,117,57875.0
Sumter County,Florida,12,119,49874.0
Suwannee County,Florida,12,121,37879.0
Taylor County,Florida,12,123,36907.0
Union County,Florida,12,125,41476.0
Volusia County,Florida,12,127,41714.0
Wakulla County,Florida,12,129,53143.0
Walton County,Florida,12,131,44468.0
Washington County,Florida,12,133,38563.0
Appling County,Georgia,13,001,38461.0
Atkinson County,Georgia,13,003,30403.0
Bacon County,Georgia,13,005,37698.0
Baker County,Georgia,13,007,45526.0
Baldwin County,Georgia,13,009,31758.0
Banks County,Georgia,13,011,42826.0
Barrow County,Georgia,13,013,53256.0
Bartow County,Georgia,13,015,48306.0
Ben Hill County,Georgia,13,017,30643.0
Berrien County,Georgia,13,019,31812.0
Bibb County,Georgia,13,021,36614.0
Bleckley County,Georgia,13,023,35507.0
Brantley County,Georgia,13,025,36301.0
Brooks County,Georgia,13,027,31686.0
Bryan County,Georgia,13,029,65123.0
Bulloch County,Georgia,13,031,35642.0
Burke County,Georgia,13,033,33299.0
Butts County,Georgia,13,035,47385.0
Calhoun County,Georgia,13,037,26309.0
Camden County,Georgia,13,039,52799.0
Candler County,Georgia,13,043,30518.0
Carroll County,Georgia,13,045,45009.0
Catoosa County,Georgia,13,047,50180.0
Charlton County,Georgia,13,049,41059.0
Chatham County,Georgia,13,051,46987.0
Chattahoochee County,Georgia,13,053,48488.0
Chattooga County,Georgia,13,055,32496.0
Cherokee County,Georgia,13,057,67371.0
Clarke County,Georgia,13,059,33430.0
Clay County,Georgia,13,061,21300.0
Clayton County,Georgia,13,063,40314.0
Clinch County,Georgia,13,065,29125.0
Cobb County,Georgia,13,067,64657.0
Coffee County,Georgia,13,069,34523.0
Colquitt County,Georgia,13,071,32233.0
Columbia County,Georgia,13,073,68516.0
Cook County,Georgia,13,075,34230.0
Coweta County,Georgia,13,077,61662.0
Crawford County,Georgia,13,079,41910.0
Crisp County,Georgia,13,081,36280.0
Dade County,Georgia,13,083,44992.0
Dawson County,Georgia,13,085,54457.0
Decatur County,Georgia,13,087,31090.0
DeKalb County,Georgia,13,089,50799.0
Dodge County,Georgia,13,091,34812.0
Dooly County,Georgia,13,093,28251.0
Dougherty County,Georgia,13,095,31458.0
Douglas County,Georgia,13,097,52997.0
Early County,Georgia,13,099,35000.0
Echols County,Georgia,13,101,32667.0
Effingham County,Georgia,13,103,63903.0
Elbert County,Georgia,13,105,35170.0
Emanuel County,Georgia,13,107,33142.0
Evans County,Georgia,13,109,37804.0
Fannin County,Georgia,13,111,35441.0
Fayette County,Georgia,13,113,79993.0
Floyd County,Georgia,13,115,41046.0
Forsyth County,Georgia,13,117,87657.0
Franklin County,Georgia,13,119,35878.0
Fulton County,Georgia,13,121,56642.0
Gilmer County,Georgia,13,123,39581.0
Glascock County,Georgia,13,125,40089.0
Glynn County,Georgia,13,127,45588.0
Gordon County,Georgia,13,129,42414.0
Grady County,Georgia,13,131,31653.0
Greene County,Georgia,13,133,41390.0
Gwinnett County,Georgia,13,135,60329.0
Habersham County,Georgia,13,137,40689.0
Hall County,Georgia,13,139,51036.0
Hancock County,Georgia,13,141,24552.0
Haralson County,Georgia,13,143,41482.0
Harris County,Georgia,13,145,69060.0
Hart County,Georgia,13,147,36867.0
Heard County,Georgia,13,149,41354.0
Henry County,Georgia,13,151,60269.0
Houston County,Georgia,13,153,55170.0
Irwin County,Georgia,13,155,36729.0
Jackson County,Georgia,13,157,52857.0
Jasper County,Georgia,13,159,42099.0
Jeff Davis County,Georgia,13,161,36707.0
Jefferson County,Georgia,13,163,26796.0
Jenkins County,Georgia,13,165,28910.0
Johnson County,Georgia,13,167,36466.0
Jones County,Georgia,13,169,54512.0
Lamar County,Georgia,13,171,41038.0
Lanier County,Georgia,13,173,36904.0
Laurens County,Georgia,13,175,33487.0
Lee County,Georgia,13,177,60667.0
Liberty County,Georgia,13,179,43209.0
Lincoln County,Georgia,13,181,34596.0
Long County,Georgia,13,183,49317.0
Lowndes County,Georgia,13,185,37248.0
Lumpkin County,Georgia,13,187,42764.0
McDuffie County,Georgia,13,189,37899.0
McIntosh County,Georgia,13,191,45216.0
Macon County,Georgia,13,193,29295.0
Madison County,Georgia,13,195,43746.0
Marion County,Georgia,13,197,36271.0
Meriwether County,Georgia,13,199,36606.0
Miller County,Georgia,13,201,33224.0
Mitchell County,Georgia,13,205,31101.0
Monroe County,Georgia,13,207,47815.0
Montgomery County,Georgia,13,209,34653.0
Morgan County,Georgia,13,211,49746.0
Murray County,Georgia,13,213,34478.0
Muscogee County,Georgia,13,215,41362.0
Newton County,Georgia,13,217,49208.0
Oconee County,Georgia,13,219,75057.0
Oglethorpe County,Georgia,13,221,46901.0
Paulding County,Georgia,13,223,61153.0
Peach County,Georgia,13,225,39085.0
Pickens County,Georgia,13,227,50452.0
Pierce County,Georgia,13,229,41685.0
Pike County,Georgia,13,231,51985.0
Polk County,Georgia,13,233,39121.0
Pulaski County,Georgia,13,235,35430.0
Putnam County,Georgia,13,237,44058.0
Quitman County,Georgia,13,239,30313.0
Rabun County,Georgia,13,241,34043.0
Randolph County,Georgia,13,243,26837.0
Richmond County,Georgia,13,245,37704.0
Rockdale County,Georgia,13,247,52341.0
Schley County,Georgia,13,249,38537.0
Screven County,Georgia,13,251,34097.0
Seminole County,Georgia,13,253,34894.0
Spalding County,Georgia,13,255,40243.0
Stephens County,Georgia,13,257,40103.0
Stewart County,Georgia,13,259,21880.0
Sumter County,Georgia,13,261,33694.0
Talbot County,Georgia,13,263,34073.0
Taliaferro County,Georgia,13,265,24783.0
Tattnall County,Georgia,13,267,35346.0
Taylor County,Georgia,13,269,30288.0
Telfair County,Georgia,13,271,27760.0
Terrell County,Georgia,13,273,32602.0
Thomas County,Georgia,13,275,35515.0
Tift County,Georgia,13,277,34830.0
Toombs County,Georgia,13,279,31291.0
Towns County,Georgia,13,281,37425.0
Treutlen County,Georgia,13,283,40143.0
Troup County,Georgia,13,285,41906.0
Turner County,Georgia,13,287,29763.0
Twiggs County,Georgia,13,289,31285.0
Union County,Georgia,13,291,39179.0
Upson County,Georgia,13,293,34614.0
Walker County,Georgia,13,295,39688.0
Walton County,Georgia,13,297,53454.0
Ware County,Georgia,13,299,35247.0
Warren County,Georgia,13,301,28929.0
Washington County,Georgia,13,303,34877.0
Wayne County,Georgia,13,305,37970.0
Webster County,Georgia,13,307,31809.0
Wheeler County,Georgia,13,309,27629.0
White County,Georgia,13,311,40547.0
Whitfield County,Georgia,13,313,40081.0
Wilcox County,Georgia,13,315,32545.0
Wilkes County,Georgia,13,317,30729.0
Wilkinson County,Georgia,13,319,37258.0
Worth County,Georgia,13,321,38339.0
Hawaii County,Hawaii,15,001,51213.0
Honolulu County,Hawaii,15,003,73581.0
Kauai County,Hawaii,15,007,62946.0
Kalawao County,Hawaii,15,005,61250.0
Maui County,Hawaii,15,009,64567.0
Ada County,Idaho,16,001,55805.0
Adams County,Idaho,16,003,38583.0
Bannock County,Idaho,16,005,43953.0
Bear Lake County,Idaho,16,007,44974.0
Benewah County,Idaho,16,009,38963.0
Bingham County,Idaho,16,011,48088.0
Blaine County,Idaho,16,013,62489.0
Boise County,Idaho,16,015,41194.0
Bonner County,Idaho,16,017,41879.0
Bonneville County,Idaho,16,019,50897.0
Boundary County,Idaho,16,021,39204.0
Butte County,Idaho,16,023,41000.0
Camas County,Idaho,16,025,41250.0
Canyon County,Idaho,16,027,43108.0
Caribou County,Idaho,16,029,54481.0
Cassia County,Idaho,16,031,44847.0
Clearwater County,Idaho,16,035,39750.0
Custer County,Idaho,16,037,39432.0
Elmore County,Idaho,16,039,43516.0
Franklin County,Idaho,16,041,45542.0
Fremont County,Idaho,16,043,44991.0
Gem County,Idaho,16,045,41969.0
Gooding County,Idaho,16,047,38447.0
Idaho County,Idaho,16,049,38320.0
Jefferson County,Idaho,16,051,52495.0
Jerome County,Idaho,16,053,40718.0
Kootenai County,Idaho,16,055,49292.0
Latah County,Idaho,16,057,41944.0
Lemhi County,Idaho,16,059,34457.0
Lewis County,Idaho,16,061,36159.0
Lincoln County,Idaho,16,063,41088.0
Madison County,Idaho,16,065,32052.0
Minidoka County,Idaho,16,067,44220.0
Nez Perce County,Idaho,16,069,46608.0
Oneida County,Idaho,16,071,43078.0
Owyhee County,Idaho,16,073,32589.0
Payette County,Idaho,16,075,44326.0
Power County,Idaho,16,077,45010.0
Shoshone County,Idaho,16,079,38006.0
Teton County,Idaho,16,081,52316.0
Twin Falls County,Idaho,16,083,44138.0
Valley County,Idaho,16,085,49722.0
Washington County,Idaho,16,087,36483.0
Adams County,Illinois,17,001,45472.0
Alexander County,Illinois,17,003,25495.0
Bond County,Illinois,17,005,48120.0
Boone County,Illinois,17,007,60166.0
Brown County,Illinois,17,009,45463.0
Bureau County,Illinois,17,011,49921.0
Calhoun County,Illinois,17,013,52661.0
Carroll County,Illinois,17,015,49629.0
Cass County,Illinois,17,017,47443.0
Champaign County,Illinois,17,019,46680.0
Christian County,Illinois,17,021,45727.0
Clark County,Illinois,17,023,50412.0
Clay County,Illinois,17,025,43189.0
Clinton County,Illinois,17,027,62407.0
Coles County,Illinois,17,029,38174.0
Cook County,Illinois,17,031,54828.0
Crawford County,Illinois,17,033,46057.0
Cumberland County,Illinois,17,035,43825.0
DeKalb County,Illinois,17,037,53771.0
De Witt County,Illinois,17,039,53129.0
Douglas County,Illinois,17,041,51701.0
DuPage County,Illinois,17,043,79016.0
Edgar County,Illinois,17,045,43075.0
Edwards County,Illinois,17,047,42779.0
Effingham County,Illinois,17,049,52374.0
Fayette County,Illinois,17,051,44603.0
Ford County,Illinois,17,053,48908.0
Franklin County,Illinois,17,055,37333.0
Fulton County,Illinois,17,057,45938.0
Gallatin County,Illinois,17,059,40721.0
Greene County,Illinois,17,061,43178.0
Grundy County,Illinois,17,063,65197.0
Hamilton County,Illinois,17,065,41801.0
Hancock County,Illinois,17,067,45741.0
Hardin County,Illinois,17,069,38170.0
Henderson County,Illinois,17,071,48438.0
Henry County,Illinois,17,073,52518.0
Iroquois County,Illinois,17,075,47184.0
Jackson County,Illinois,17,077,32681.0
Jasper County,Illinois,17,079,54133.0
Jefferson County,Illinois,17,081,43173.0
Jersey County,Illinois,17,083,54391.0
Jo Daviess County,Illinois,17,085,52065.0
Johnson County,Illinois,17,087,41414.0
Kane County,Illinois,17,089,70514.0
Kankakee County,Illinois,17,091,51000.0
Kendall County,Illinois,17,093,83844.0
Knox County,Illinois,17,095,39800.0
Lake County,Illinois,17,097,77873.0
LaSalle County,Illinois,17,099,51232.0
Lawrence County,Illinois,17,101,39569.0
Lee County,Illinois,17,103,52004.0
Livingston County,Illinois,17,105,54723.0
Logan County,Illinois,17,107,49882.0
McDonough County,Illinois,17,109,37959.0
McHenry County,Illinois,17,111,76345.0
McLean County,Illinois,17,113,61955.0
Macon County,Illinois,17,115,46696.0
Macoupin County,Illinois,17,117,50911.0
Madison County,Illinois,17,119,53912.0
Marion County,Illinois,17,121,41783.0
Marshall County,Illinois,17,123,53914.0
Mason County,Illinois,17,125,42476.0
Massac County,Illinois,17,127,43092.0
Menard County,Illinois,17,129,59989.0
Mercer County,Illinois,17,131,51259.0
Monroe County,Illinois,17,133,69592.0
Montgomery County,Illinois,17,135,45158.0
Morgan County,Illinois,17,137,46524.0
Moultrie County,Illinois,17,139,47438.0
Ogle County,Illinois,17,141,55894.0
Peoria County,Illinois,17,143,51454.0
Perry County,Illinois,17,145,40532.0
Piatt County,Illinois,17,147,63002.0
Pike County,Illinois,17,149,38740.0
Pope County,Illinois,17,151,39395.0
Pulaski County,Illinois,17,153,33946.0
Putnam County,Illinois,17,155,55360.0
Randolph County,Illinois,17,157,48901.0
Richland County,Illinois,17,159,44514.0
Rock Island County,Illinois,17,161,48226.0
Saint Clair County,Illinois,17,163,50728.0
Saline County,Illinois,17,165,38772.0
Sangamon County,Illinois,17,167,55565.0
Schuyler County,Illinois,17,169,48575.0
Scott County,Illinois,17,171,48500.0
Shelby County,Illinois,17,173,47411.0
Stark County,Illinois,17,175,52956.0
Stephenson County,Illinois,17,177,44631.0
Tazewell County,Illinois,17,179,57052.0
Union County,Illinois,17,181,41849.0
Vermilion County,Illinois,17,183,42548.0
Wabash County,Illinois,17,185,48679.0
Warren County,Illinois,17,187,43683.0
Washington County,Illinois,17,189,52761.0
Wayne County,Illinois,17,191,44535.0
White County,Illinois,17,193,45347.0
Whiteside County,Illinois,17,195,48343.0
Will County,Illinois,17,197,76142.0
Williamson County,Illinois,17,199,43855.0
Winnebago County,Illinois,17,201,47523.0
Woodford County,Illinois,17,203,68119.0
Adams County,Indiana,18,001,47964.0
Allen County,Indiana,18,003,49124.0
Bartholomew County,Indiana,18,005,54488.0
Benton County,Indiana,18,007,46909.0
