County,State,State_FIPS,County_FIPS,median_household_income
Tipton County,Indiana,18,159,53543
Union County,Indiana,18,161,43912
Vanderburgh County,Indiana,18,163,43334
Vermillion County,Indiana,18,165,43856
Vigo County,Indiana,18,167,39534
Wabash County,Indiana,18,169,44242
Warren County,Indiana,18,171,49615
Warrick County,Indiana,18,173,63446
Washington County,Indiana,18,175,39879
Wayne County,Indiana,18,177,40427
Wells County,Indiana,18,179,48154
White County,Indiana,18,181,47752
Whitley County,Indiana,18,183,51666
Adair County,Iowa,19,001,47623
Adams County,Iowa,19,003,44389
Allamakee County,Iowa,19,005,47096
Appanoose County,Iowa,19,007,35230
Audubon County,Iowa,19,009,41840
Benton County,Iowa,19,011,55810
Black Hawk County,Iowa,19,013,44567
Boone County,Iowa,19,015,51582
Bremer County,Iowa,19,017,58372
Buchanan County,Iowa,19,019,54879
Buena Vista County,Iowa,19,021,46145
Butler County,Iowa,19,023,50052
Calhoun County,Iowa,19,025,44331
Carroll County,Iowa,19,027,48038
Cass County,Iowa,19,029,41444
Cedar County,Iowa,19,031,57004
Cerro Gordo County,Iowa,19,033,45973
Cherokee County,Iowa,19,035,45668
Chickasaw County,Iowa,19,037,42098
Clarke County,Iowa,19,039,45610
Clay County,Iowa,19,041,45462
Clayton County,Iowa,19,043,46644
Clinton County,Iowa,19,045,48063
Crawford County,Iowa,19,047,45423
Dallas County,Iowa,19,049,71691
Davis County,Iowa,19,051,46651
Decatur County,Iowa,19,053,34185
Delaware County,Iowa,19,055,49375
Des Moines County,Iowa,19,057,43111
Dickinson County,Iowa,19,059,52704
Dubuque County,Iowa,19,061,49663
Emmet County,Iowa,19,063,44357
Fayette County,Iowa,19,065,42108
Floyd County,Iowa,19,067,42247
Franklin County,Iowa,19,069,46461
Fremont County,Iowa,19,071,49934
Greene County,Iowa,19,073,44981
Grundy County,Iowa,19,075,55848
Guthrie County,Iowa,19,077,50000
Hamilton County,Iowa,19,079,46603
Hancock County,Iowa,19,081,48996
Hardin County,Iowa,19,083,46930
Harrison County,Iowa,19,085,53750
Henry County,Iowa,19,087,43510
Howard County,Iowa,19,089,45682
Humboldt County,Iowa,19,091,48075
Ida County,Iowa,19,093,43918
Iowa County,Iowa,19,095,57476
Jackson County,Iowa,19,097,45042
Jasper County,Iowa,19,099,48881
Jefferson County,Iowa,19,101,47784
Johnson County,Iowa,19,103,53703
Jones County,Iowa,19,105,50745
Keokuk County,Iowa,19,107,42030
Kossuth County,Iowa,19,109,49548
Lee County,Iowa,19,111,42437
Linn County,Iowa,19,113,55666
Louisa County,Iowa,19,115,50982
Lucas County,Iowa,19,117,43184
Lyon County,Iowa,19,119,49938
Madison County,Iowa,19,121,56333
Mahaska County,Iowa,19,123,46477
Marion County,Iowa,19,125,53730
Marshall County,Iowa,19,127,47691
Mills County,Iowa,19,129,61796
Mitchell County,Iowa,19,131,49389
Monona County,Iowa,19,133,42283
Monroe County,Iowa,19,135,43913
Montgomery County,Iowa,19,137,38072
Muscatine County,Iowa,19,139,51134
O'Brien County,Iowa,19,141,45995
Osceola County,Iowa,19,143,45696
Page County,Iowa,19,145,41503
Palo Alto County,Iowa,19,147,44063
Plymouth County,Iowa,19,149,56387
Pocahontas County,Iowa,19,151,42545
Polk County,Iowa,19,153,57473
Pottawattamie County,Iowa,19,155,49924
Poweshiek County,Iowa,19,157,52413
Ringgold County,Iowa,19,159,42213
Sac County,Iowa,19,161,44392
Scott County,Iowa,19,163,51274
Shelby County,Iowa,19,165,46257
Sioux County,Iowa,19,167,53922
Story County,Iowa,19,169,49733
Tama County,Iowa,19,171,48836
Taylor County,Iowa,19,173,41554
Union County,Iowa,19,175,41782
Van Buren County,Iowa,19,177,40640
Wapello County,Iowa,19,179,40269
Warren County,Iowa,19,181,63292
Washington County,Iowa,19,183,51875
Wayne County,Iowa,19,185,36365
Webster County,Iowa,19,187,41695
Winnebago County,Iowa,19,189,46395
Winneshiek County,Iowa,19,191,52042
Woodbury County,Iowa,19,193,45844
Worth County,Iowa,19,195,50540
Wright County,Iowa,19,197,43105
Allen County,Kansas,20,001,40275
Anderson County,Kansas,20,003,40753
Atchison County,Kansas,20,005,44433
Barber County,Kansas,20,007,41677
Barton County,Kansas,20,009,44989
Bourbon County,Kansas,20,011,39843
Brown County,Kansas,20,013,36218
Butler County,Kansas,20,015,57573
Chase County,Kansas,20,017,39095
Chautauqua County,Kansas,20,019,35791
Cherokee County,Kansas,20,021,41513
Cheyenne County,Kansas,20,023,36364
Clark County,Kansas,20,025,42011
Clay County,Kansas,20,027,41829
Cloud County,Kansas,20,029,37073
Coffey County,Kansas,20,031,49552
Comanche County,Kansas,20,033,38750
Cowley County,Kansas,20,035,40924
Crawford County,Kansas,20,037,36043
Decatur County,Kansas,20,039,35887
Dickinson County,Kansas,20,041,49003
Doniphan County,Kansas,20,043,45000
Douglas County,Kansas,20,045,47063
Edwards County,Kansas,20,047,41406
Elk County,Kansas,20,049,34246
Ellis County,Kansas,20,051,43713
Ellsworth County,Kansas,20,053,43125
Finney County,Kansas,20,055,51179
Ford County,Kansas,20,057,49061
Franklin County,Kansas,20,059,50231
Geary County,Kansas,20,061,45649
Gove County,Kansas,20,063,41853
Graham County,Kansas,20,065,41008
Grant County,Kansas,20,067,59127
Gray County,Kansas,20,069,55559
Greeley County,Kansas,20,071,58971
Greenwood County,Kansas,20,073,37543
Hamilton County,Kansas,20,075,41351
Harper County,Kansas,20,077,42021
Harvey County,Kansas,20,079,48880
Haskell County,Kansas,20,081,49760
Hodgeman County,Kansas,20,083,44176
Jackson County,Kansas,20,085,54440
Jefferson County,Kansas,20,087,58083
Jewell County,Kansas,20,089,39713
Johnson County,Kansas,20,091,74761
Kearny County,Kansas,20,093,50612
Kingman County,Kansas,20,095,45817
Kiowa County,Kansas,20,097,39496
Labette County,Kansas,20,099,40587
Lane County,Kansas,20,101,41536
Leavenworth County,Kansas,20,103,62853
Lincoln County,Kansas,20,105,41050
Linn County,Kansas,20,107,44408
Logan County,Kansas,20,109,41289
Lyon County,Kansas,20,111,37954
McPherson County,Kansas,20,113,53332
Marion County,Kansas,20,115,45941
Marshall County,Kansas,20,117,42464
Meade County,Kansas,20,119,49551
Miami County,Kansas,20,121,59668
Mitchell County,Kansas,20,123,45237
Montgomery County,Kansas,20,125,40925
Morris County,Kansas,20,127,44070
Morton County,Kansas,20,129,44263
Nemaha County,Kansas,20,131,47476
Neosho County,Kansas,20,133,38883
Ness County,Kansas,20,135,46417
Norton County,Kansas,20,137,37656
Osage County,Kansas,20,139,51878
Osborne County,Kansas,20,141,36489
Ottawa County,Kansas,20,143,53287
Pawnee County,Kansas,20,145,43676
Phillips County,Kansas,20,147,43476
Pottawatomie County,Kansas,20,149,54309
Pratt County,Kansas,20,151,42825
Rawlins County,Kansas,20,153,40625
Reno County,Kansas,20,155,42207
Republic County,Kansas,20,157,40538
Rice County,Kansas,20,159,46155
Riley County,Kansas,20,161,41427
Rooks County,Kansas,20,163,40000
Rush County,Kansas,20,165,40036
Russell County,Kansas,20,167,38168
Saline County,Kansas,20,169,45635
Scott County,Kansas,20,171,58453
Sedgwick County,Kansas,20,173,49451
Seward County,Kansas,20,175,44550
Shawnee County,Kansas,20,177,47701
Sheridan County,Kansas,20,179,46821
Sherman County,Kansas,20,181,43012
Smith County,Kansas,20,183,42569
Stafford County,Kansas,20,185,42006
Stanton County,Kansas,20,187,49152
Stevens County,Kansas,20,189,56019
Sumner County,Kansas,20,191,48060
Thomas County,Kansas,20,193,45125
Trego County,Kansas,20,195,42009
Wabaunsee County,Kansas,20,197,53292
Wallace County,Kansas,20,199,46128
Washington County,Kansas,20,201,40469
Wichita County,Kansas,20,203,50324
Wilson County,Kansas,20,205,40069
Woodson County,Kansas,20,207,31779
Wyandotte County,Kansas,20,209,39812
Adair County,Kentucky,21,001,31775
Allen County,Kentucky,21,003,35357
Anderson County,Kentucky,21,005,52447
Ballard County,Kentucky,21,007,41875
Barren County,Kentucky,21,009,38616
Bath County,Kentucky,21,011,28776
Bell County,Kentucky,21,013,25269
Boone County,Kentucky,21,015,68087
Bourbon County,Kentucky,21,017,42192
Boyd County,Kentucky,21,019,38848
Boyle County,Kentucky,21,021,41035
Bracken County,Kentucky,21,023,39643
Breathitt County,Kentucky,21,025,22304
Breckinridge County,Kentucky,21,027,38325
Bullitt County,Kentucky,21,029,51857
Butler County,Kentucky,21,031,32508
Caldwell County,Kentucky,21,033,37078
Calloway County,Kentucky,21,035,39316
Campbell County,Kentucky,21,037,53018
Carlisle County,Kentucky,21,039,35699
Carroll County,Kentucky,21,041,42063
Carter County,Kentucky,21,043,35637
Casey County,Kentucky,21,045,27327
Christian County,Kentucky,21,047,37958
Clark County,Kentucky,21,049,45726
Clay County,Kentucky,21,051,20206
Clinton County,Kentucky,21,053,27654
Crittenden County,Kentucky,21,055,32545
Cumberland County,Kentucky,21,057,29528
Daviess County,Kentucky,21,059,44763
Edmonson County,Kentucky,21,061,35217
Elliott County,Kentucky,21,063,25769
Estill County,Kentucky,21,065,28148
Fayette County,Kentucky,21,067,48306
Fleming County,Kentucky,21,069,31979
Floyd County,Kentucky,21,071,28221
Franklin County,Kentucky,21,073,47062
Fulton County,Kentucky,21,075,34545
Gallatin County,Kentucky,21,077,45400
Garrard County,Kentucky,21,079,40137
Grant County,Kentucky,21,081,43755
Graves County,Kentucky,21,083,35514
Grayson County,Kentucky,21,085,32919
Green County,Kentucky,21,087,35313
Greenup County,Kentucky,21,089,41902
Hancock County,Kentucky,21,091,47895
Hardin County,Kentucky,21,093,48743
Harlan County,Kentucky,21,095,26914
Harrison County,Kentucky,21,097,38690
Hart County,Kentucky,21,099,31858
Henderson County,Kentucky,21,101,41473
Henry County,Kentucky,21,103,42506
Hickman County,Kentucky,21,105,37535
Hopkins County,Kentucky,21,107,39187
Jackson County,Kentucky,21,109,21448
Jefferson County,Kentucky,21,111,46298
Jessamine County,Kentucky,21,113,48547
Johnson County,Kentucky,21,115,32421
Kenton County,Kentucky,21,117,53375
Knott County,Kentucky,21,119,31735
Knox County,Kentucky,21,121,22364
Larue County,Kentucky,21,123,37920
Laurel County,Kentucky,21,125,37286
Lawrence County,Kentucky,21,127,32279
Lee County,Kentucky,21,129,24674
Leslie County,Kentucky,21,131,29050
Letcher County,Kentucky,21,133,29564
Lewis County,Kentucky,21,135,27181
Lincoln County,Kentucky,21,137,33398
Livingston County,Kentucky,21,139,40248
Logan County,Kentucky,21,141,35973
Lyon County,Kentucky,21,143,40546
McCracken County,Kentucky,21,145,44054
McCreary County,Kentucky,21,147,24292
McLean County,Kentucky,21,149,40183
Madison County,Kentucky,21,151,41876
Magoffin County,Kentucky,21,153,25410
Marion County,Kentucky,21,155,38202
Marshall County,Kentucky,21,157,45605
Martin County,Kentucky,21,159,23920
Mason County,Kentucky,21,161,40678
Meade County,Kentucky,21,163,45007
Menifee County,Kentucky,21,165,28279
Mercer County,Kentucky,21,167,47690
Metcalfe County,Kentucky,21,169,35199
Monroe County,Kentucky,21,171,28548
Montgomery County,Kentucky,21,173,37393
Morgan County,Kentucky,21,175,29872
Muhlenberg County,Kentucky,21,177,37440
Nelson County,Kentucky,21,179,45149
Nicholas County,Kentucky,21,181,39586
Ohio County,Kentucky,21,183,38252
Oldham County,Kentucky,21,185,82578
Owen County,Kentucky,21,187,45551
Owsley County,Kentucky,21,189,19344
Pendleton County,Kentucky,21,191,48354
Perry County,Kentucky,21,193,32538
Pike County,Kentucky,21,195,33148
Powell County,Kentucky,21,197,28382
Pulaski County,Kentucky,21,199,33282
Robertson County,Kentucky,21,201,26544
Rockcastle County,Kentucky,21,203,26967
Rowan County,Kentucky,21,205,32763
Russell County,Kentucky,21,207,31087
Scott County,Kentucky,21,209,57967
Shelby County,Kentucky,21,211,56417
Simpson County,Kentucky,21,213,41493
Spencer County,Kentucky,21,215,61921
Taylor County,Kentucky,21,217,35054
Todd County,Kentucky,21,219,39417
Trigg County,Kentucky,21,221,43331
Trimble County,Kentucky,21,223,52224
Union County,Kentucky,21,225,38651
Warren County,Kentucky,21,227,43018
Washington County,Kentucky,21,229,42516
Wayne County,Kentucky,21,231,26309
Webster County,Kentucky,21,233,42115
Whitley County,Kentucky,21,235,29280
Wolfe County,Kentucky,21,237,21968
Woodford County,Kentucky,21,239,55124
Acadia Parish,Louisiana,22,001,37970
Allen Parish,Louisiana,22,003,39007
Ascension Parish,Louisiana,22,005,66173
Assumption Parish,Louisiana,22,007,46699
Avoyelles Parish,Louisiana,22,009,32321
Beauregard Parish,Louisiana,22,011,45113
Bienville Parish,Louisiana,22,013,30594
Bossier Parish,Louisiana,22,015,51771
Caddo Parish,Louisiana,22,017,39086
Calcasieu Parish,Louisiana,22,019,43614
Caldwell Parish,Louisiana,22,021,38606
Cameron Parish,Louisiana,22,023,61679
Catahoula Parish,Louisiana,22,025,37115
Claiborne Parish,Louisiana,22,027,32972
Concordia Parish,Louisiana,22,029,28705
De Soto Parish,Louisiana,22,031,39213
East Baton Rouge Parish,Louisiana,22,033,46838
East Carroll Parish,Louisiana,22,035,25267
East Feliciana Parish,Louisiana,22,037,37403
Evangeline Parish,Louisiana,22,039,34848
Franklin Parish,Louisiana,22,041,34105
Grant Parish,Louisiana,22,043,39988
Iberia Parish,Louisiana,22,045,42989
Iberville Parish,Louisiana,22,047,43195
Jackson Parish,Louisiana,22,049,39809
Jefferson Parish,Louisiana,22,051,48374
Jefferson Davis Parish,Louisiana,22,053,43585
Lafayette Parish,Louisiana,22,055,48591
Lafourche Parish,Louisiana,22,057,49262
LaSalle Parish,Louisiana,22,059,42066
Lincoln Parish,Louisiana,22,061,34152
Livingston Parish,Louisiana,22,063,57254
Madison Parish,Louisiana,22,065,26178
Morehouse Parish,Louisiana,22,067,31269
Natchitoches Parish,Louisiana,22,069,31830
Orleans Parish,Louisiana,22,071,37325
Ouachita Parish,Louisiana,22,073,39724
Plaquemines Parish,Louisiana,22,075,55301
Pointe Coupee Parish,Louisiana,22,077,43030
Rapides Parish,Louisiana,22,079,40470
Red River Parish,Louisiana,22,081,37159
Richland Parish,Louisiana,22,083,38469
Sabine Parish,Louisiana,22,085,36959
Saint Bernard Parish,Louisiana,22,087,40450
Saint Charles Parish,Louisiana,22,089,60207
Saint Helena Parish,Louisiana,22,091,29632
Saint James Parish,Louisiana,22,093,52887
Saint John the Baptist Parish,Louisiana,22,095,49671
Saint Landry Parish,Louisiana,22,097,34350
Saint Martin Parish,Louisiana,22,099,40358
Saint Mary Parish,Louisiana,22,101,40171
Saint Tammany Parish,Louisiana,22,103,61442
Tangipahoa Parish,Louisiana,22,105,40214
Tensas Parish,Louisiana,22,107,28090
Terrebonne Parish,Louisiana,22,109,48166
Union Parish,Louisiana,22,111,37426
Vermilion Parish,Louisiana,22,113,43349
Vernon Parish,Louisiana,22,115,45292
Washington Parish,Louisiana,22,117,30554
Webster Parish,Louisiana,22,119,36225
West Baton Rouge Parish,Louisiana,22,121,49929
West Carroll Parish,Louisiana,22,123,30446
West Feliciana Parish,Louisiana,22,125,50685
Winn Parish,Louisiana,22,127,30938
Androscoggin County,Maine,23,001,45699
Aroostook County,Maine,23,003,37138
Cumberland County,Maine,23,005,57267
Franklin County,Maine,23,007,40502
Hancock County,Maine,23,009,47421
Kennebec County,Maine,23,011,46904
Knox County,Maine,23,013,46845
Lincoln County,Maine,23,015,48862
Oxford County,Maine,23,017,40889
Penobscot County,Maine,23,019,43601
Piscataquis County,Maine,23,021,35123
Sagadahoc County,Maine,23,023,56865
Somerset County,Maine,23,025,37875
Waldo County,Maine,23,027,41728
Washington County,Maine,23,029,35272
York County,Maine,23,031,56552
Allegany County,Maryland,24,001,39408
Anne Arundel County,Maryland,24,003,85690
Baltimore County,Maryland,24,005,65411
Calvert County,Maryland,24,009,92981
Caroline County,Maryland,24,011,61021
Carroll County,Maryland,24,013,83325
Cecil County,Maryland,24,015,66903
Charles County,Maryland,24,017,92135
Dorchester County,Maryland,24,019,46683
Frederick County,Maryland,24,021,82668
Garrett County,Maryland,24,023,45280
Harford County,Maryland,24,025,79953
Howard County,Maryland,24,027,105692
Kent County,Maryland,24,029,53480
Queen Anne's County,Maryland,24,035,84483
Saint Mary's County,Maryland,24,037,82529
Somerset County,Maryland,24,039,41420
Talbot County,Maryland,24,041,63399
Washington County,Maryland,24,043,53180
Wicomico County,Maryland,24,045,51739
Worcester County,Maryland,24,047,57474
Baltimore City,Maryland,24,510,40100
Montgomery County,Maryland,24,031,95660
Prince George's County,Maryland,24,033,73447
Barnstable County,Massachusetts,25,001,60525
Berkshire County,Massachusetts,25,003,48705
Bristol County,Massachusetts,25,005,55813
Dukes County,Massachusetts,25,007,69760
Essex County,Massachusetts,25,009,65785
Franklin County,Massachusetts,25,011,52246
Hampden County,Massachusetts,25,013,48866
Hampshire County,Massachusetts,25,015,60331
Middlesex County,Massachusetts,25,017,79691
Nantucket County,Massachusetts,25,019,84979
Norfolk County,Massachusetts,25,021,83733
Plymouth County,Massachusetts,25,023,74698
Suffolk County,Massachusetts,25,025,51638
Worcester County,Massachusetts,25,027,65772
Alcona County,Michigan,26,001,35490
Alger County,Michigan,26,003,38231
Allegan County,Michigan,26,005,51232
Alpena County,Michigan,26,007,38081
Antrim County,Michigan,26,009,42440
Arenac County,Michigan,26,011,36281
Baraga County,Michigan,26,013,40115
Barry County,Michigan,26,015,52061
Bay County,Michigan,26,017,45962
Benzie County,Michigan,26,019,47017
Berrien County,Michigan,26,021,42488
Branch County,Michigan,26,023,42505
Calhoun County,Michigan,26,025,42287
Cass County,Michigan,26,027,45432
Charlevoix County,Michigan,26,029,48745
Cheboygan County,Michigan,26,031,37844
Chippewa County,Michigan,26,033,41108
Clare County,Michigan,26,035,34431
Clinton County,Michigan,26,037,58244
Crawford County,Michigan,26,039,39597
Delta County,Michigan,26,041,42932
Dickinson County,Michigan,26,043,43651
Eaton County,Michigan,26,045,54170
Emmet County,Michigan,26,047,50269
Genesee County,Michigan,26,049,43418
Gladwin County,Michigan,26,051,38160
Gogebic County,Michigan,26,053,34917
Grand Traverse County,Michigan,26,055,50629
Gratiot County,Michigan,26,057,39867
Hillsdale County,Michigan,26,059,43139
Houghton County,Michigan,26,061,34625
Huron County,Michigan,26,063,40200
Ingham County,Michigan,26,065,45758
Ionia County,Michigan,26,067,46958
Iosco County,Michigan,26,069,36445
Iron County,Michigan,26,071,35390
Isabella County,Michigan,26,073,36815
Jackson County,Michigan,26,075,47169
Kalamazoo County,Michigan,26,077,46019
Kalkaska County,Michigan,26,079,39130
Kent County,Michigan,26,081,50801
Keweenaw County,Michigan,26,083,39821
Lake County,Michigan,26,085,30639
Lapeer County,Michigan,26,087,54240
Leelanau County,Michigan,26,089,55247
Lenawee County,Michigan,26,091,48595
Livingston County,Michigan,26,093,71694
Luce County,Michigan,26,095,42083
Mackinac County,Michigan,26,097,39055
Macomb County,Michigan,26,099,54087
Manistee County,Michigan,26,101,41169
Marquette County,Michigan,26,103,45495
Mason County,Michigan,26,105,40683
Mecosta County,Michigan,26,107,37677
Menominee County,Michigan,26,109,42014
Midland County,Michigan,26,111,52465
Missaukee County,Michigan,26,113,39735
Monroe County,Michigan,26,115,55826
Montcalm County,Michigan,26,117,40068
Montmorency County,Michigan,26,119,34490
Muskegon County,Michigan,26,121,40298
Newaygo County,Michigan,26,123,43864
Oakland County,Michigan,26,125,66456
Oceana County,Michigan,26,127,40422
Ogemaw County,Michigan,26,129,35988
Ontonagon County,Michigan,26,131,34786
Osceola County,Michigan,26,133,39035
Oscoda County,Michigan,26,135,32838
Otsego County,Michigan,26,137,46303
Ottawa County,Michigan,26,139,55661
Presque Isle County,Michigan,26,141,39240
Roscommon County,Michigan,26,143,33286
Saginaw County,Michigan,26,145,43258
Saint Clair County,Michigan,26,147,48869
Saint Joseph County,Michigan,26,149,44433
Sanilac County,Michigan,26,151,40437
Schoolcraft County,Michigan,26,153,38367
Shiawassee County,Michigan,26,155,47552
Tuscola County,Michigan,26,157,43315
Van Buren County,Michigan,26,159,44428
Washtenaw County,Michigan,26,161,59737
Wayne County,Michigan,26,163,41886
Wexford County,Michigan,26,165,42209
Aitkin County,Minnesota,27,001,41301
Anoka County,Minnesota,27,003,69139
Becker County,Minnesota,27,005,47959
Beltrami County,Minnesota,27,007,43989
Benton County,Minnesota,27,009,51159
Big Stone County,Minnesota,27,011,44438
Blue Earth County,Minnesota,27,013,48911
Brown County,Minnesota,27,015,48149
Carlton County,Minnesota,27,017,53553
Carver County,Minnesota,27,019,82710
Cass County,Minnesota,27,021,43042
Chippewa County,Minnesota,27,023,44712
Chisago County,Minnesota,27,025,67075
Clay County,Minnesota,27,027,52108
Clearwater County,Minnesota,27,029,39143
Cook County,Minnesota,27,031,49496
Cottonwood County,Minnesota,27,033,43111
Crow Wing County,Minnesota,27,035,45853
Dakota County,Minnesota,27,037,73723
Dodge County,Minnesota,27,039,66216
Douglas County,Minnesota,27,041,48436
Faribault County,Minnesota,27,043,43214
Fillmore County,Minnesota,27,045,47940
Freeborn County,Minnesota,27,047,43447
Goodhue County,Minnesota,27,049,56099
Grant County,Minnesota,27,051,43777
Hennepin County,Minnesota,27,053,62966
Houston County,Minnesota,27,055,53017
Hubbard County,Minnesota,27,057,45733
Isanti County,Minnesota,27,059,58721
Itasca County,Minnesota,27,061,47106
Jackson County,Minnesota,27,063,47455
Kanabec County,Minnesota,27,065,46863
Kandiyohi County,Minnesota,27,067,49915
Kittson County,Minnesota,27,069,50049
Koochiching County,Minnesota,27,071,41135
Lac qui Parle County,Minnesota,27,073,48269
Lake County,Minnesota,27,075,47450
Lake of the Woods County,Minnesota,27,077,43523
Le Sueur County,Minnesota,27,079,58074
Lincoln County,Minnesota,27,081,46270
Lyon County,Minnesota,27,083,47254
McLeod County,Minnesota,27,085,57323
Mahnomen County,Minnesota,27,087,39385
Marshall County,Minnesota,27,089,49636
Martin County,Minnesota,27,091,44791
Meeker County,Minnesota,27,093,51929
Mille Lacs County,Minnesota,27,095,46100
Morrison County,Minnesota,27,097,46054
Mower County,Minnesota,27,099,45596
Murray County,Minnesota,27,101,47833
Nicollet County,Minnesota,27,103,59877
Nobles County,Minnesota,27,105,45552
Norman County,Minnesota,27,107,43333
Olmsted County,Minnesota,27,109,66202
Otter Tail County,Minnesota,27,111,45494
Pennington County,Minnesota,27,113,45007
Pine County,Minnesota,27,115,44463
Pipestone County,Minnesota,27,117,42217
Polk County,Minnesota,27,119,49257
Pope County,Minnesota,27,121,49599
Ramsey County,Minnesota,27,123,52713
Red Lake County,Minnesota,27,125,47719
Redwood County,Minnesota,27,127,45177
Renville County,Minnesota,27,129,48442
Rice County,Minnesota,27,131,59533
Rock County,Minnesota,27,133,44510
Roseau County,Minnesota,27,135,48612
Saint Louis County,Minnesota,27,137,45399
Scott County,Minnesota,27,139,83415
Sherburne County,Minnesota,27,141,71819
Sibley County,Minnesota,27,143,52482
Stearns County,Minnesota,27,145,53035
Steele County,Minnesota,27,147,57290
Stevens County,Minnesota,27,149,47712
Swift County,Minnesota,27,151,43846
Todd County,Minnesota,27,153,44202
Traverse County,Minnesota,27,155,44773
Wabasha County,Minnesota,27,157,52346
Wadena County,Minnesota,27,159,35307
Waseca County,Minnesota,27,161,52357
Washington County,Minnesota,27,163,79571
Watonwan County,Minnesota,27,165,49307
Wilkin County,Minnesota,27,167,51957
Winona County,Minnesota,27,169,44848
Wright County,Minnesota,27,171,69674
Yellow Medicine County,Minnesota,27,173,50740
Adams County,Mississippi,28,001,26784
Alcorn County,Mississippi,28,003,32221
Amite County,Mississippi,28,005,31402
Attala County,Mississippi,28,007,29805
Benton County,Mississippi,28,009,28666
Bolivar County,Mississippi,28,011,27173
Calhoun County,Mississippi,28,013,29893
Carroll County,Mississippi,28,015,28793
Chickasaw County,Mississippi,28,017,30395
Choctaw County,Mississippi,28,019,29832
Claiborne County,Mississippi,28,021,21924
Clarke County,Mississippi,28,023,31059
Clay County,Mississippi,28,025,32919
Coahoma County,Mississippi,28,027,26050
Copiah County,Mississippi,28,029,38154
Covington County,Mississippi,28,031,31127
DeSoto County,Mississippi,28,033,59734
Forrest County,Mississippi,28,035,35805
Franklin County,Mississippi,28,037,33250
George County,Mississippi,28,039,45365
Greene County,Mississippi,28,041,40404
Grenada County,Mississippi,28,043,33123
Hancock County,Mississippi,28,045,42591
Harrison County,Mississippi,28,047,44550
Hinds County,Mississippi,28,049,39290
Holmes County,Mississippi,28,051,22259
Humphreys County,Mississippi,28,053,25730
Issaquena County,Mississippi,28,055,22396
Itawamba County,Mississippi,28,057,37769
Jackson County,Mississippi,28,059,49620
Jasper County,Mississippi,28,061,28914
Jefferson County,Mississippi,28,063,20375
Jefferson Davis County,Mississippi,28,065,25842
Jones County,Mississippi,28,067,37643
Kemper County,Mississippi,28,069,25584
Lafayette County,Mississippi,28,071,41166
Lamar County,Mississippi,28,073,50075
Lauderdale County,Mississippi,28,075,35420
Lawrence County,Mississippi,28,077,37000
Leake County,Mississippi,28,079,32537
Lee County,Mississippi,28,081,41150
Leflore County,Mississippi,28,083,22353
Lincoln County,Mississippi,28,085,38438
Lowndes County,Mississippi,28,087,37626
Madison County,Mississippi,28,089,59730
Marion County,Mississippi,28,091,32117
Marshall County,Mississippi,28,093,33279
Monroe County,Mississippi,28,095,35102
Montgomery County,Mississippi,28,097,33087
Neshoba County,Mississippi,28,099,36128
Newton County,Mississippi,28,101,37386
Noxubee County,Mississippi,28,103,21798
Oktibbeha County,Mississippi,28,105,29013
Panola County,Mississippi,28,107,34592
Pearl River County,Mississippi,28,109,42971
Perry County,Mississippi,28,111,39070
Pike County,Mississippi,28,113,32751
Pontotoc County,Mississippi,28,115,38574
Prentiss County,Mississippi,28,117,32518
Quitman County,Mississippi,28,119,24545
Rankin County,Mississippi,28,121,56159
Scott County,Mississippi,28,123,36999
Sharkey County,Mississippi,28,125,29451
Simpson County,Mississippi,28,127,36606
Smith County,Mississippi,28,129,36795
Stone County,Mississippi,28,131,43731
Sunflower County,Mississippi,28,133,27042
Tallahatchie County,Mississippi,28,135,27092
Tate County,Mississippi,28,137,41839
Tippah County,Mississippi,28,139,35769
Tishomingo County,Mississippi,28,141,30734
Tunica County,Mississippi,28,143,30470
Union County,Mississippi,28,145,36661
Walthall County,Mississippi,28,147,34045
Warren County,Mississippi,28,149,40469
Washington County,Mississippi,28,151,28591
Wayne County,Mississippi,28,153,31388
Webster County,Mississippi,28,155,36392
Wilkinson County,Mississippi,28,157,33732
Winston County,Mississippi,28,159,33007
Yalobusha County,Mississippi,28,161,33076
Yazoo County,Mississippi,28,163,27979
Adair County,Missouri,29,001,33157
Andrew County,Missouri,29,003,54148
Atchison County,Missouri,29,005,44330
Audrain County,Missouri,29,007,41567
Barry County,Missouri,29,009,38321
Barton County,Missouri,29,011,39144
Bates County,Missouri,29,013,38966
Benton County,Missouri,29,015,34512
Bollinger County,Missouri,29,017,36119
Boone County,Missouri,29,019,47123
Buchanan County,Missouri,29,021,43386
Butler County,Missouri,29,023,34080
Caldwell County,Missouri,29,025,40522
Callaway County,Missouri,29,027,50669
Camden County,Missouri,29,029,44961
Cape Girardeau County,Missouri,29,031,45795
Carroll County,Missouri,29,033,44015
Carter County,Missouri,29,035,26689
Cass County,Missouri,29,037,60807
Cedar County,Missouri,29,039,31353
Chariton County,Missouri,29,041,40958
Christian County,Missouri,29,043,51961
Clark County,Missouri,29,045,40333
Clay County,Missouri,29,047,60507
Clinton County,Missouri,29,049,51439
Cole County,Missouri,29,051,55580
Cooper County,Missouri,29,053,45869
Crawford County,Missouri,29,055,35947
Dade County,Missouri,29,057,32248
Dallas County,Missouri,29,059,39132
Daviess County,Missouri,29,061,41133
DeKalb County,Missouri,29,063,45252
Dent County,Missouri,29,065,36715
