County,State,State_FIPS,County_FIPS,per_capita_income
Yavapai County,Arizona,04,025,25068.0
La Paz County,Arizona,04,012,21772.0
Yuma County,Arizona,04,027,18887.0
Arkansas County,Arkansas,05,001,23237.0
Ashley County,Arkansas,05,003,19739.0
Baxter County,Arkansas,05,005,21693.0
Benton County,Arkansas,05,007,27522.0
Boone County,Arkansas,05,009,21348.0
Bradley County,Arkansas,05,011,20243.0
Calhoun County,Arkansas,05,013,19755.0
Carroll County,Arkansas,05,015,20604.0
Chicot County,Arkansas,05,017,19311.0
Clark County,Arkansas,05,019,18709.0
Clay County,Arkansas,05,021,18434.0
Cleburne County,Arkansas,05,023,24297.0
Cleveland County,Arkansas,05,025,21666.0
Columbia County,Arkansas,05,027,19893.0
Conway County,Arkansas,05,029,21742.0
Craighead County,Arkansas,05,031,23244.0
Crawford County,Arkansas,05,033,20104.0
Crittenden County,Arkansas,05,035,19732.0
Cross County,Arkansas,05,037,18919.0
Dallas County,Arkansas,05,039,18261.0
Desha County,Arkansas,05,041,19300.0
Drew County,Arkansas,05,043,17433.0
Faulkner County,Arkansas,05,045,24703.0
Franklin County,Arkansas,05,047,20021.0
Fulton County,Arkansas,05,049,19216.0
Garland County,Arkansas,05,051,23514.0
Grant County,Arkansas,05,053,22065.0
Greene County,Arkansas,05,055,20188.0
Hempstead County,Arkansas,05,057,17866.0
Hot Spring County,Arkansas,05,059,19819.0
Howard County,Arkansas,05,061,20341.0
Independence County,Arkansas,05,063,20222.0
Izard County,Arkansas,05,065,18650.0
Jackson County,Arkansas,05,067,15860.0
Jefferson County,Arkansas,05,069,19847.0
Johnson County,Arkansas,05,071,18993.0
Lafayette County,Arkansas,05,073,17707.0
Lawrence County,Arkansas,05,075,17064.0
Lee County,Arkansas,05,077,13297.0
Lincoln County,Arkansas,05,079,14501.0
Little River County,Arkansas,05,081,20073.0
Logan County,Arkansas,05,083,20114.0
Lonoke County,Arkansas,05,085,23339.0
Madison County,Arkansas,05,087,19930.0
Marion County,Arkansas,05,089,17429.0
Miller County,Arkansas,05,091,20853.0
Mississippi County,Arkansas,05,093,18732.0
Monroe County,Arkansas,05,095,17571.0
Montgomery County,Arkansas,05,097,18698.0
Nevada County,Arkansas,05,099,18254.0
Newton County,Arkansas,05,101,18127.0
Ouachita County,Arkansas,05,103,19358.0
Perry County,Arkansas,05,105,22534.0
Phillips County,Arkansas,05,107,17848.0
Pike County,Arkansas,05,109,18695.0
Poinsett County,Arkansas,05,111,17110.0
Polk County,Arkansas,05,113,19412.0
Pope County,Arkansas,05,115,20465.0
Prairie County,Arkansas,05,117,18977.0
Pulaski County,Arkansas,05,119,27506.0
Randolph County,Arkansas,05,121,19528.0
Saint Francis County,Arkansas,05,123,16076.0
Saline County,Arkansas,05,125,26179.0
Scott County,Arkansas,05,127,18525.0
Searcy County,Arkansas,05,129,17590.0
Sebastian County,Arkansas,05,131,23768.0
Sevier County,Arkansas,05,133,16266.0
Sharp County,Arkansas,05,135,16906.0
Stone County,Arkansas,05,137,19985.0
Union County,Arkansas,05,139,21911.0
Van Buren County,Arkansas,05,141,18727.0
Washington County,Arkansas,05,143,24018.0
White County,Arkansas,05,145,22132.0
Woodruff County,Arkansas,05,147,17296.0
Yell County,Arkansas,05,149,18170.0
Alameda County,California,06,001,36439.0
Alpine County,California,06,003,24375.0
Amador County,California,06,005,27373.0
Butte County,California,06,007,24430.0
Calaveras County,California,06,009,29296.0
Colusa County,California,06,011,22211.0
Contra Costa County,California,06,013,38770.0
Del Norte County,California,06,015,19424.0
El Dorado County,California,06,017,35128.0
Fresno County,California,06,019,20231.0
Glenn County,California,06,021,21698.0
Humboldt County,California,06,023,23516.0
Imperial County,California,06,025,16409.0
Inyo County,California,06,027,27028.0
Kern County,California,06,029,20467.0
Kings County,California,06,031,18518.0
Lake County,California,06,033,21310.0
Lassen County,California,06,035,19847.0
Los Angeles County,California,06,037,27987.0
Madera County,California,06,039,17797.0
Marin County,California,06,041,58004.0
Mariposa County,California,06,043,28327.0
Mendocino County,California,06,045,23712.0
Merced County,California,06,047,18464.0
Modoc County,California,06,049,21830.0
Mono County,California,06,051,29578.0
Monterey County,California,06,053,25048.0
Napa County,California,06,055,35092.0
Nevada County,California,06,057,32117.0
Orange County,California,06,059,34416.0
Placer County,California,06,061,35711.0
Plumas County,California,06,063,29167.0
Riverside County,California,06,065,23660.0
Sacramento County,California,06,067,27071.0
San Benito County,California,06,069,26317.0
San Bernardino County,California,06,071,21384.0
San Diego County,California,06,073,31043.0
San Francisco County,California,06,075,49986.0
San Joaquin County,California,06,077,22642.0
San Luis Obispo County,California,06,079,30392.0
San Mateo County,California,06,081,47198.0
Santa Barbara County,California,06,083,30526.0
Santa Clara County,California,06,085,42666.0
Santa Cruz County,California,06,087,33050.0
Shasta County,California,06,089,23763.0
Sierra County,California,06,091,28030.0
Siskiyou County,California,06,093,22482.0
Solano County,California,06,095,29132.0
Sonoma County,California,06,097,33361.0
Stanislaus County,California,06,099,21729.0
Sutter County,California,06,101,23828.0
Tehama County,California,06,103,21002.0
Trinity County,California,06,105,23145.0
Tulare County,California,06,107,17888.0
Tuolumne County,California,06,109,26063.0
Ventura County,California,06,111,33308.0
Yolo County,California,06,113,28080.0
Yuba County,California,06,115,19586.0
Alamosa County,Colorado,08,003,19481.0
Archuleta County,Colorado,08,007,28506.0
Baca County,Colorado,08,009,22558.0
Bent County,Colorado,08,011,15402.0
Chaffee County,Colorado,08,015,27467.0
Cheyenne County,Colorado,08,017,23415.0
Clear Creek County,Colorado,08,019,42446.0
Conejos County,Colorado,08,021,18247.0
Costilla County,Colorado,08,023,20592.0
Crowley County,Colorado,08,025,11726.0
Custer County,Colorado,08,027,25842.0
Delta County,Colorado,08,029,24590.0
Dolores County,Colorado,08,033,21543.0
Douglas County,Colorado,08,035,44105.0
Eagle County,Colorado,08,037,39355.0
Elbert County,Colorado,08,039,36421.0
El Paso County,Colorado,08,041,29314.0
Fremont County,Colorado,08,043,19161.0
Garfield County,Colorado,08,045,27022.0
Gilpin County,Colorado,08,047,37375.0
Grand County,Colorado,08,049,31713.0
Gunnison County,Colorado,08,051,27070.0
Huerfano County,Colorado,08,055,23440.0
Jackson County,Colorado,08,057,25818.0
Kiowa County,Colorado,08,061,22173.0
Kit Carson County,Colorado,08,063,21330.0
Lake County,Colorado,08,065,25998.0
La Plata County,Colorado,08,067,31016.0
Larimer County,Colorado,08,069,31082.0
Las Animas County,Colorado,08,071,23365.0
Lincoln County,Colorado,08,073,17594.0
Logan County,Colorado,08,075,23533.0
Mesa County,Colorado,08,077,26518.0
Moffat County,Colorado,08,081,24623.0
Montezuma County,Colorado,08,083,23611.0
Montrose County,Colorado,08,085,23408.0
Morgan County,Colorado,08,087,21297.0
Otero County,Colorado,08,089,18868.0
Ouray County,Colorado,08,091,32562.0
Park County,Colorado,08,093,31838.0
Phillips County,Colorado,08,095,22996.0
Pitkin County,Colorado,08,097,54441.0
Prowers County,Colorado,08,099,19039.0
Pueblo County,Colorado,08,101,22229.0
Rio Blanco County,Colorado,08,103,27776.0
Rio Grande County,Colorado,08,105,21104.0
Routt County,Colorado,08,107,35019.0
Saguache County,Colorado,08,109,20569.0
San Miguel County,Colorado,08,113,40993.0
Sedgwick County,Colorado,08,115,22124.0
Summit County,Colorado,08,117,34842.0
Teller County,Colorado,08,119,31732.0
Washington County,Colorado,08,121,24326.0
Yuma County,Colorado,08,125,22902.0
Adams County,Colorado,08,001,24667.0
Arapahoe County,Colorado,08,005,33574.0
Boulder County,Colorado,08,013,38524.0
Broomfield County,Colorado,08,014,38706.0
Denver County,Colorado,08,031,34423.0
Jefferson County,Colorado,08,059,36427.0
Weld County,Colorado,08,123,25959.0
Fairfield County,Connecticut,09,001,49688.0
Hartford County,Connecticut,09,003,35307.0
Litchfield County,Connecticut,09,005,37696.0
Middlesex County,Connecticut,09,007,40589.0
New Haven County,Connecticut,09,009,32794.0
New London County,Connecticut,09,011,34241.0
Tolland County,Connecticut,09,013,35022.0
Windham County,Connecticut,09,015,28044.0
Kent County,Delaware,10,001,25259.0
New Castle County,Delaware,10,003,32616.0
Sussex County,Delaware,10,005,27748.0
Alachua County,Florida,12,001,25020.0
Baker County,Florida,12,003,20346.0
Bay County,Florida,12,005,24937.0
Bradford County,Florida,12,007,18540.0
Brevard County,Florida,12,009,27360.0
Broward County,Florida,12,011,28329.0
Calhoun County,Florida,12,013,15463.0
Charlotte County,Florida,12,015,26374.0
Citrus County,Florida,12,017,23495.0
Clay County,Florida,12,019,26489.0
Collier County,Florida,12,021,37236.0
Columbia County,Florida,12,023,19884.0
Miami-Dade County,Florida,12,086,23433.0
DeSoto County,Florida,12,027,15596.0
Dixie County,Florida,12,029,16954.0
Duval County,Florida,12,031,26267.0
Escambia County,Florida,12,033,24014.0
Flagler County,Florida,12,035,24393.0
Franklin County,Florida,12,037,20287.0
Gadsden County,Florida,12,039,18101.0
Gilchrist County,Florida,12,041,20536.0
Glades County,Florida,12,043,16799.0
Gulf County,Florida,12,045,19411.0
Hamilton County,Florida,12,047,15012.0
Hardee County,Florida,12,049,15783.0
Hendry County,Florida,12,051,16381.0
Hernando County,Florida,12,053,21245.0
Highlands County,Florida,12,055,20455.0
Hillsborough County,Florida,12,057,27532.0
Holmes County,Florida,12,059,16946.0
Indian River County,Florida,12,061,31089.0
Jackson County,Florida,12,063,17611.0
Jefferson County,Florida,12,065,20972.0
Lafayette County,Florida,12,067,18125.0
Lake County,Florida,12,069,24103.0
Lee County,Florida,12,071,27578.0
Leon County,Florida,12,073,26486.0
Levy County,Florida,12,075,19655.0
Liberty County,Florida,12,077,16928.0
Madison County,Florida,12,079,15664.0
Manatee County,Florida,12,081,27948.0
Marion County,Florida,12,083,21752.0
Martin County,Florida,12,085,35183.0
Monroe County,Florida,12,087,34424.0
Nassau County,Florida,12,089,29321.0
Okaloosa County,Florida,12,091,29082.0
Okeechobee County,Florida,12,093,18087.0
Orange County,Florida,12,095,25052.0
Osceola County,Florida,12,097,18996.0
Palm Beach County,Florida,12,099,33072.0
Pasco County,Florida,12,101,24076.0
Pinellas County,Florida,12,103,29617.0
Polk County,Florida,12,105,21157.0
Putnam County,Florida,12,107,18587.0
Saint Johns County,Florida,12,109,37147.0
Saint Lucie County,Florida,12,111,23422.0
Santa Rosa County,Florida,12,113,27478.0
Sarasota County,Florida,12,115,33300.0
Seminole County,Florida,12,117,28870.0
Sumter County,Florida,12,119,28875.0
Suwannee County,Florida,12,121,18966.0
Taylor County,Florida,12,123,16748.0
Union County,Florida,12,125,13467.0
Volusia County,Florida,12,127,23844.0
Wakulla County,Florida,12,129,21738.0
Walton County,Florida,12,131,25854.0
Washington County,Florida,12,133,17950.0
Appling County,Georgia,13,001,19440.0
Atkinson County,Georgia,13,003,16228.0
Bacon County,Georgia,13,005,18109.0
Baker County,Georgia,13,007,22136.0
Baldwin County,Georgia,13,009,18582.0
Banks County,Georgia,13,011,20433.0
Barrow County,Georgia,13,013,21185.0
Bartow County,Georgia,13,015,21715.0
Ben Hill County,Georgia,13,017,15497.0
Berrien County,Georgia,13,019,16660.0
Bibb County,Georgia,13,021,21276.0
Bleckley County,Georgia,13,023,19191.0
Brantley County,Georgia,13,025,16774.0
Brooks County,Georgia,13,027,19473.0
Bryan County,Georgia,13,029,27941.0
Bulloch County,Georgia,13,031,18546.0
Burke County,Georgia,13,033,16663.0
Butts County,Georgia,13,035,20165.0
Calhoun County,Georgia,13,037,15410.0
Camden County,Georgia,13,039,23833.0
Candler County,Georgia,13,043,16943.0
Carroll County,Georgia,13,045,21384.0
Catoosa County,Georgia,13,047,22415.0
Charlton County,Georgia,13,049,17586.0
Chatham County,Georgia,13,051,25636.0
Chattahoochee County,Georgia,13,053,19538.0
Chattooga County,Georgia,13,055,15932.0
Cherokee County,Georgia,13,057,30299.0
Clarke County,Georgia,13,059,19333.0
Clay County,Georgia,13,061,12446.0
Clayton County,Georgia,13,063,18074.0
Clinch County,Georgia,13,065,18256.0
Cobb County,Georgia,13,067,33418.0
Coffee County,Georgia,13,069,16796.0
Colquitt County,Georgia,13,071,16972.0
Columbia County,Georgia,13,073,30411.0
Cook County,Georgia,13,075,18858.0
Coweta County,Georgia,13,077,27462.0
Crawford County,Georgia,13,079,21128.0
Crisp County,Georgia,13,081,19455.0
Dade County,Georgia,13,083,21760.0
Dawson County,Georgia,13,085,28138.0
Decatur County,Georgia,13,087,18387.0
DeKalb County,Georgia,13,089,28971.0
Dodge County,Georgia,13,091,17771.0
Dooly County,Georgia,13,093,14411.0
Dougherty County,Georgia,13,095,18770.0
Douglas County,Georgia,13,097,23356.0
Early County,Georgia,13,099,19302.0
Echols County,Georgia,13,101,17350.0
Effingham County,Georgia,13,103,25481.0
Elbert County,Georgia,13,105,19709.0
Emanuel County,Georgia,13,107,16960.0
Evans County,Georgia,13,109,19177.0
Fannin County,Georgia,13,111,19520.0
Fayette County,Georgia,13,113,35987.0
Floyd County,Georgia,13,115,20863.0
Forsyth County,Georgia,13,117,35118.0
Franklin County,Georgia,13,119,18242.0
Fulton County,Georgia,13,121,36827.0
Gilmer County,Georgia,13,123,21260.0
Glascock County,Georgia,13,125,19134.0
Glynn County,Georgia,13,127,26667.0
Gordon County,Georgia,13,129,19595.0
Grady County,Georgia,13,131,16286.0
Greene County,Georgia,13,133,28179.0
Gwinnett County,Georgia,13,135,26060.0
Habersham County,Georgia,13,137,18816.0
Hall County,Georgia,13,139,23551.0
Hancock County,Georgia,13,141,12661.0
Haralson County,Georgia,13,143,20468.0
Harris County,Georgia,13,145,32002.0
Hart County,Georgia,13,147,20881.0
Heard County,Georgia,13,149,19360.0
Henry County,Georgia,13,151,25123.0
Houston County,Georgia,13,153,24613.0
Irwin County,Georgia,13,155,18614.0
Jackson County,Georgia,13,157,23076.0
Jasper County,Georgia,13,159,21526.0
Jeff Davis County,Georgia,13,161,17898.0
Jefferson County,Georgia,13,163,14795.0
Jenkins County,Georgia,13,165,18351.0
Johnson County,Georgia,13,167,17078.0
Jones County,Georgia,13,169,25526.0
Lamar County,Georgia,13,171,19137.0
Lanier County,Georgia,13,173,16860.0
Laurens County,Georgia,13,175,19002.0
Lee County,Georgia,13,177,26886.0
Liberty County,Georgia,13,179,20308.0
Lincoln County,Georgia,13,181,21579.0
Long County,Georgia,13,183,18206.0
Lowndes County,Georgia,13,185,19353.0
Lumpkin County,Georgia,13,187,20333.0
McDuffie County,Georgia,13,189,18743.0
McIntosh County,Georgia,13,191,23286.0
Macon County,Georgia,13,193,13546.0
Madison County,Georgia,13,195,20661.0
Marion County,Georgia,13,197,19420.0
Meriwether County,Georgia,13,199,18441.0
Miller County,Georgia,13,201,20641.0
Mitchell County,Georgia,13,205,15547.0
Monroe County,Georgia,13,207,23196.0
Montgomery County,Georgia,13,209,17378.0
Morgan County,Georgia,13,211,25012.0
Murray County,Georgia,13,213,16481.0
Muscogee County,Georgia,13,215,23209.0
Newton County,Georgia,13,217,21811.0
Oconee County,Georgia,13,219,34086.0
Oglethorpe County,Georgia,13,221,21764.0
Paulding County,Georgia,13,223,24868.0
Peach County,Georgia,13,225,20256.0
Pickens County,Georgia,13,227,26444.0
Pierce County,Georgia,13,229,21601.0
Pike County,Georgia,13,231,23670.0
Polk County,Georgia,13,233,18773.0
Pulaski County,Georgia,13,235,17379.0
Putnam County,Georgia,13,237,24807.0
Quitman County,Georgia,13,239,15644.0
Rabun County,Georgia,13,241,22848.0
Randolph County,Georgia,13,243,24084.0
Richmond County,Georgia,13,245,20549.0
Rockdale County,Georgia,13,247,23409.0
Schley County,Georgia,13,249,20650.0
Screven County,Georgia,13,251,18650.0
Seminole County,Georgia,13,253,18939.0
Spalding County,Georgia,13,255,19656.0
Stephens County,Georgia,13,257,19624.0
Stewart County,Georgia,13,259,13354.0
Sumter County,Georgia,13,261,17838.0
Talbot County,Georgia,13,263,18545.0
Taliaferro County,Georgia,13,265,13742.0
Tattnall County,Georgia,13,267,14777.0
Taylor County,Georgia,13,269,17311.0
Telfair County,Georgia,13,271,12156.0
Terrell County,Georgia,13,273,16592.0
Thomas County,Georgia,13,275,19636.0
Tift County,Georgia,13,277,19560.0
Toombs County,Georgia,13,279,18663.0
Towns County,Georgia,13,281,20620.0
Treutlen County,Georgia,13,283,20643.0
Troup County,Georgia,13,285,21386.0
Turner County,Georgia,13,287,17215.0
Twiggs County,Georgia,13,289,17629.0
Union County,Georgia,13,291,21345.0
Upson County,Georgia,13,293,17728.0
Walker County,Georgia,13,295,20466.0
Walton County,Georgia,13,297,22987.0
Ware County,Georgia,13,299,18341.0
Warren County,Georgia,13,301,17344.0
Washington County,Georgia,13,303,17330.0
Wayne County,Georgia,13,305,18139.0
Webster County,Georgia,13,307,17740.0
Wheeler County,Georgia,13,309,8200.0
White County,Georgia,13,311,22016.0
Whitfield County,Georgia,13,313,20124.0
Wilcox County,Georgia,13,315,12919.0
Wilkes County,Georgia,13,317,17753.0
Wilkinson County,Georgia,13,319,18048.0
Worth County,Georgia,13,321,19048.0
Hawaii County,Hawaii,15,001,24395.0
Honolulu County,Hawaii,15,003,30735.0
Kauai County,Hawaii,15,007,27079.0
Kalawao County,Hawaii,15,005,43771.0
Maui County,Hawaii,15,009,29499.0
Ada County,Idaho,16,001,28318.0
Adams County,Idaho,16,003,21275.0
Bannock County,Idaho,16,005,21891.0
Bear Lake County,Idaho,16,007,21867.0
Benewah County,Idaho,16,009,21131.0
Bingham County,Idaho,16,011,19647.0
Blaine County,Idaho,16,013,34517.0
Boise County,Idaho,16,015,25562.0
Bonner County,Idaho,16,017,24333.0
Bonneville County,Idaho,16,019,23160.0
Boundary County,Idaho,16,021,20049.0
Butte County,Idaho,16,023,21444.0
Camas County,Idaho,16,025,22073.0
Canyon County,Idaho,16,027,17954.0
Caribou County,Idaho,16,029,24279.0
Cassia County,Idaho,16,031,17942.0
Clearwater County,Idaho,16,035,20154.0
Custer County,Idaho,16,037,22537.0
Elmore County,Idaho,16,039,21016.0
Franklin County,Idaho,16,041,17694.0
Fremont County,Idaho,16,043,19348.0
Gem County,Idaho,16,045,20623.0
Gooding County,Idaho,16,047,18965.0
Idaho County,Idaho,16,049,19527.0
Jefferson County,Idaho,16,051,19515.0
Jerome County,Idaho,16,053,17474.0
Kootenai County,Idaho,16,055,25190.0
Latah County,Idaho,16,057,22575.0
Lemhi County,Idaho,16,059,24178.0
Lewis County,Idaho,16,061,21542.0
Lincoln County,Idaho,16,063,16328.0
Madison County,Idaho,16,065,15406.0
Minidoka County,Idaho,16,067,20238.0
Nez Perce County,Idaho,16,069,24570.0
Oneida County,Idaho,16,071,21286.0
Owyhee County,Idaho,16,073,16733.0
Payette County,Idaho,16,075,20332.0
Power County,Idaho,16,077,18184.0
Shoshone County,Idaho,16,079,20803.0
Teton County,Idaho,16,081,23409.0
Twin Falls County,Idaho,16,083,21167.0
Valley County,Idaho,16,085,23880.0
Washington County,Idaho,16,087,19342.0
Adams County,Illinois,17,001,24247.0
Alexander County,Illinois,17,003,14052.0
Bond County,Illinois,17,005,23232.0
Boone County,Illinois,17,007,25950.0
Brown County,Illinois,17,009,20518.0
Bureau County,Illinois,17,011,26587.0
Calhoun County,Illinois,17,013,26446.0
Carroll County,Illinois,17,015,26918.0
Cass County,Illinois,17,017,23423.0
Champaign County,Illinois,17,019,26087.0
Christian County,Illinois,17,021,24016.0
Clark County,Illinois,17,023,25061.0
Clay County,Illinois,17,025,22160.0
Clinton County,Illinois,17,027,28255.0
Coles County,Illinois,17,029,22464.0
Cook County,Illinois,17,031,30468.0
Crawford County,Illinois,17,033,25613.0
Cumberland County,Illinois,17,035,22631.0
DeKalb County,Illinois,17,037,23903.0
De Witt County,Illinois,17,039,27575.0
Douglas County,Illinois,17,041,24330.0
DuPage County,Illinois,17,043,38931.0
Edgar County,Illinois,17,045,25018.0
Edwards County,Illinois,17,047,21896.0
Effingham County,Illinois,17,049,26774.0
Fayette County,Illinois,17,051,21845.0
Ford County,Illinois,17,053,25495.0
Franklin County,Illinois,17,055,20591.0
Fulton County,Illinois,17,057,22478.0
Gallatin County,Illinois,17,059,22890.0
Greene County,Illinois,17,061,22483.0
Grundy County,Illinois,17,063,29439.0
Hamilton County,Illinois,17,065,23160.0
Hancock County,Illinois,17,067,24418.0
Hardin County,Illinois,17,069,21901.0
Henderson County,Illinois,17,071,27132.0
Henry County,Illinois,17,073,26845.0
Iroquois County,Illinois,17,075,25234.0
Jackson County,Illinois,17,077,20729.0
Jasper County,Illinois,17,079,25063.0
Jefferson County,Illinois,17,081,22849.0
Jersey County,Illinois,17,083,26154.0
Jo Daviess County,Illinois,17,085,29477.0
Johnson County,Illinois,17,087,19684.0
Kane County,Illinois,17,089,30645.0
Kankakee County,Illinois,17,091,24117.0
Kendall County,Illinois,17,093,31110.0
Knox County,Illinois,17,095,22273.0
Lake County,Illinois,17,097,38459.0
LaSalle County,Illinois,17,099,25668.0
Lawrence County,Illinois,17,101,14208.0
Lee County,Illinois,17,103,24943.0
Livingston County,Illinois,17,105,25831.0
Logan County,Illinois,17,107,21986.0
McDonough County,Illinois,17,109,20592.0
McHenry County,Illinois,17,111,33118.0
McLean County,Illinois,17,113,30728.0
Macon County,Illinois,17,115,26259.0
Macoupin County,Illinois,17,117,25402.0
Madison County,Illinois,17,119,28093.0
Marion County,Illinois,17,121,22398.0
Marshall County,Illinois,17,123,26399.0
Mason County,Illinois,17,125,23937.0
Massac County,Illinois,17,127,23190.0
Menard County,Illinois,17,129,29391.0
Mercer County,Illinois,17,131,26739.0
Monroe County,Illinois,17,133,33059.0
Montgomery County,Illinois,17,135,20067.0
Morgan County,Illinois,17,137,24822.0
Moultrie County,Illinois,17,139,23801.0
Ogle County,Illinois,17,141,27337.0
Peoria County,Illinois,17,143,28414.0
Perry County,Illinois,17,145,19999.0
Piatt County,Illinois,17,147,31750.0
Pike County,Illinois,17,149,20925.0
Pope County,Illinois,17,151,21431.0
Pulaski County,Illinois,17,153,19575.0
Putnam County,Illinois,17,155,28158.0
Randolph County,Illinois,17,157,22771.0
Richland County,Illinois,17,159,23996.0
Rock Island County,Illinois,17,161,26257.0
Saint Clair County,Illinois,17,163,26459.0
Saline County,Illinois,17,165,21295.0
Sangamon County,Illinois,17,167,30594.0
Schuyler County,Illinois,17,169,23852.0
Scott County,Illinois,17,171,24395.0
Shelby County,Illinois,17,173,23279.0
Stark County,Illinois,17,175,27104.0
Stephenson County,Illinois,17,177,23686.0
Tazewell County,Illinois,17,179,28953.0
Union County,Illinois,17,181,22430.0
Vermilion County,Illinois,17,183,21924.0
Wabash County,Illinois,17,185,24493.0
Warren County,Illinois,17,187,22923.0
Washington County,Illinois,17,189,27996.0
Wayne County,Illinois,17,191,23897.0
White County,Illinois,17,193,26388.0
Whiteside County,Illinois,17,195,24815.0
Will County,Illinois,17,197,30791.0
Williamson County,Illinois,17,199,24096.0
Winnebago County,Illinois,17,201,24802.0
Woodford County,Illinois,17,203,30300.0
Adams County,Indiana,18,001,21161.0
Allen County,Indiana,18,003,25485.0
Bartholomew County,Indiana,18,005,27623.0
