County,State,State_FIPS,County_FIPS,per_capita_income
Yavapai County,Arizona,04,025,25418.0
La Paz County,Arizona,04,012,20439.0
Yuma County,Arizona,04,027,19102.0
Arkansas County,Arkansas,05,001,22473.0
Ashley County,Arkansas,05,003,19891.0
Baxter County,Arkansas,05,005,22475.0
Benton County,Arkansas,05,007,27934.0
Boone County,Arkansas,05,009,21946.0
Bradley County,Arkansas,05,011,20252.0
Calhoun County,Arkansas,05,013,20537.0
Carroll County,Arkansas,05,015,20195.0
Chicot County,Arkansas,05,017,19053.0
Clark County,Arkansas,05,019,19555.0
Clay County,Arkansas,05,021,19166.0
Cleburne County,Arkansas,05,023,24912.0
Cleveland County,Arkansas,05,025,21905.0
Columbia County,Arkansas,05,027,20045.0
Conway County,Arkansas,05,029,21897.0
Craighead County,Arkansas,05,031,23091.0
Crawford County,Arkansas,05,033,20849.0
Crittenden County,Arkansas,05,035,19682.0
Cross County,Arkansas,05,037,19543.0
Dallas County,Arkansas,05,039,17868.0
Desha County,Arkansas,05,041,17788.0
Drew County,Arkansas,05,043,17481.0
Faulkner County,Arkansas,05,045,24603.0
Franklin County,Arkansas,05,047,19550.0
Fulton County,Arkansas,05,049,19163.0
Garland County,Arkansas,05,051,24070.0
Grant County,Arkansas,05,053,23686.0
Greene County,Arkansas,05,055,20689.0
Hempstead County,Arkansas,05,057,17049.0
Hot Spring County,Arkansas,05,059,18956.0
Howard County,Arkansas,05,061,21273.0
Independence County,Arkansas,05,063,20242.0
Izard County,Arkansas,05,065,18995.0
Jackson County,Arkansas,05,067,17797.0
Jefferson County,Arkansas,05,069,19885.0
Johnson County,Arkansas,05,071,19341.0
Lafayette County,Arkansas,05,073,20904.0
Lawrence County,Arkansas,05,075,17312.0
Lee County,Arkansas,05,077,14298.0
Lincoln County,Arkansas,05,079,14377.0
Little River County,Arkansas,05,081,19858.0
Logan County,Arkansas,05,083,20011.0
Lonoke County,Arkansas,05,085,23555.0
Madison County,Arkansas,05,087,20693.0
Marion County,Arkansas,05,089,17779.0
Miller County,Arkansas,05,091,21104.0
Mississippi County,Arkansas,05,093,19073.0
Monroe County,Arkansas,05,095,17470.0
Montgomery County,Arkansas,05,097,19975.0
Nevada County,Arkansas,05,099,17277.0
Newton County,Arkansas,05,101,18038.0
Ouachita County,Arkansas,05,103,19810.0
Perry County,Arkansas,05,105,22328.0
Phillips County,Arkansas,05,107,16700.0
Pike County,Arkansas,05,109,19294.0
Poinsett County,Arkansas,05,111,17202.0
Polk County,Arkansas,05,113,19004.0
Pope County,Arkansas,05,115,20047.0
Prairie County,Arkansas,05,117,19329.0
Pulaski County,Arkansas,05,119,27708.0
Randolph County,Arkansas,05,121,19011.0
Saint Francis County,Arkansas,05,123,15971.0
Saline County,Arkansas,05,125,26050.0
Scott County,Arkansas,05,127,17833.0
Searcy County,Arkansas,05,129,18533.0
Sebastian County,Arkansas,05,131,23182.0
Sevier County,Arkansas,05,133,17371.0
Sharp County,Arkansas,05,135,16848.0
Stone County,Arkansas,05,137,18944.0
Union County,Arkansas,05,139,21779.0
Van Buren County,Arkansas,05,141,19047.0
Washington County,Arkansas,05,143,24638.0
White County,Arkansas,05,145,22547.0
Woodruff County,Arkansas,05,147,18377.0
Yell County,Arkansas,05,149,18288.0
Alameda County,California,06,001,37285.0
Alpine County,California,06,003,21415.0
Amador County,California,06,005,27473.0
Butte County,California,06,007,24259.0
Calaveras County,California,06,009,29553.0
Colusa County,California,06,011,21897.0
Contra Costa County,California,06,013,39313.0
Del Norte County,California,06,015,19560.0
El Dorado County,California,06,017,35588.0
Fresno County,California,06,019,20408.0
Glenn County,California,06,021,21313.0
Humboldt County,California,06,023,23367.0
Imperial County,California,06,025,16143.0
Inyo County,California,06,027,27850.0
Kern County,California,06,029,20644.0
Kings County,California,06,031,18707.0
Lake County,California,06,033,21407.0
Lassen County,California,06,035,19274.0
Los Angeles County,California,06,037,28337.0
Madera County,California,06,039,17970.0
Marin County,California,06,041,60236.0
Mariposa County,California,06,043,28316.0
Mendocino County,California,06,045,24059.0
Merced County,California,06,047,18204.0
Modoc County,California,06,049,21001.0
Mono County,California,06,051,29437.0
Monterey County,California,06,053,24994.0
Napa County,California,06,055,36475.0
Nevada County,California,06,057,32442.0
Orange County,California,06,059,34817.0
Placer County,California,06,061,36022.0
Plumas County,California,06,063,30842.0
Riverside County,California,06,065,23783.0
Sacramento County,California,06,067,27315.0
San Benito County,California,06,069,27239.0
San Bernardino County,California,06,071,21352.0
San Diego County,California,06,073,31266.0
San Francisco County,California,06,075,52220.0
San Joaquin County,California,06,077,22645.0
San Luis Obispo County,California,06,079,31060.0
San Mateo County,California,06,081,48278.0
Santa Barbara County,California,06,083,30589.0
Santa Clara County,California,06,085,43880.0
Santa Cruz County,California,06,087,33241.0
Shasta County,California,06,089,24107.0
Sierra County,California,06,091,29986.0
Siskiyou County,California,06,093,22561.0
Solano County,California,06,095,29185.0
Sonoma County,California,06,097,34235.0
Stanislaus County,California,06,099,21922.0
Sutter County,California,06,101,23689.0
Tehama County,California,06,103,21263.0
Trinity County,California,06,105,22975.0
Tulare County,California,06,107,17876.0
Tuolumne County,California,06,109,27054.0
Ventura County,California,06,111,33435.0
Yolo County,California,06,113,28116.0
Yuba County,California,06,115,20471.0
Alamosa County,Colorado,08,003,19524.0
Archuleta County,Colorado,08,007,28884.0
Baca County,Colorado,08,009,21361.0
Bent County,Colorado,08,011,13544.0
Chaffee County,Colorado,08,015,28064.0
Cheyenne County,Colorado,08,017,23553.0
Clear Creek County,Colorado,08,019,42812.0
Conejos County,Colorado,08,021,18844.0
Costilla County,Colorado,08,023,21809.0
Crowley County,Colorado,08,025,10742.0
Custer County,Colorado,08,027,22661.0
Delta County,Colorado,08,029,24417.0
Dolores County,Colorado,08,033,20199.0
Douglas County,Colorado,08,035,45500.0
Eagle County,Colorado,08,037,38193.0
Elbert County,Colorado,08,039,38021.0
El Paso County,Colorado,08,041,29659.0
Fremont County,Colorado,08,043,18619.0
Garfield County,Colorado,08,045,27574.0
Gilpin County,Colorado,08,047,38361.0
Grand County,Colorado,08,049,31432.0
Gunnison County,Colorado,08,051,25584.0
Huerfano County,Colorado,08,055,23467.0
Jackson County,Colorado,08,057,27938.0
Kiowa County,Colorado,08,061,22731.0
Kit Carson County,Colorado,08,063,21769.0
Lake County,Colorado,08,065,24399.0
La Plata County,Colorado,08,067,31822.0
Larimer County,Colorado,08,069,31304.0
Las Animas County,Colorado,08,071,22935.0
Lincoln County,Colorado,08,073,15203.0
Logan County,Colorado,08,075,23916.0
Mesa County,Colorado,08,077,26569.0
Moffat County,Colorado,08,081,24624.0
Montezuma County,Colorado,08,083,23470.0
Montrose County,Colorado,08,085,23144.0
Morgan County,Colorado,08,087,22101.0
Otero County,Colorado,08,089,19228.0
Ouray County,Colorado,08,091,33392.0
Park County,Colorado,08,093,31734.0
Phillips County,Colorado,08,095,24967.0
Pitkin County,Colorado,08,097,55519.0
Prowers County,Colorado,08,099,20087.0
Pueblo County,Colorado,08,101,22191.0
Rio Blanco County,Colorado,08,103,27274.0
Rio Grande County,Colorado,08,105,22269.0
Routt County,Colorado,08,107,36472.0
Saguache County,Colorado,08,109,21711.0
San Miguel County,Colorado,08,113,40149.0
Sedgwick County,Colorado,08,115,22857.0
Summit County,Colorado,08,117,35753.0
Teller County,Colorado,08,119,32707.0
Washington County,Colorado,08,121,24817.0
Yuma County,Colorado,08,125,23246.0
Adams County,Colorado,08,001,25039.0
Arapahoe County,Colorado,08,005,34190.0
Boulder County,Colorado,08,013,39074.0
Broomfield County,Colorado,08,014,40135.0
Denver County,Colorado,08,031,35218.0
Jefferson County,Colorado,08,059,37065.0
Weld County,Colorado,08,123,26751.0
Fairfield County,Connecticut,09,001,50137.0
Hartford County,Connecticut,09,003,35611.0
Litchfield County,Connecticut,09,005,38530.0
Middlesex County,Connecticut,09,007,41277.0
New Haven County,Connecticut,09,009,32852.0
New London County,Connecticut,09,011,34208.0
Tolland County,Connecticut,09,013,35446.0
Windham County,Connecticut,09,015,28140.0
Kent County,Delaware,10,001,25404.0
New Castle County,Delaware,10,003,32894.0
Sussex County,Delaware,10,005,28558.0
Alachua County,Florida,12,001,25498.0
Baker County,Florida,12,003,20471.0
Bay County,Florida,12,005,25246.0
Bradford County,Florida,12,007,19739.0
Brevard County,Florida,12,009,27571.0
Broward County,Florida,12,011,28381.0
Calhoun County,Florida,12,013,16536.0
Charlotte County,Florida,12,015,26984.0
Citrus County,Florida,12,017,23979.0
Clay County,Florida,12,019,26464.0
Collier County,Florida,12,021,38297.0
Columbia County,Florida,12,023,20563.0
Miami-Dade County,Florida,12,086,23850.0
DeSoto County,Florida,12,027,16441.0
Dixie County,Florida,12,029,17850.0
Duval County,Florida,12,031,26543.0
Escambia County,Florida,12,033,24161.0
Flagler County,Florida,12,035,24360.0
Franklin County,Florida,12,037,20868.0
Gadsden County,Florida,12,039,17834.0
Gilchrist County,Florida,12,041,21436.0
Glades County,Florida,12,043,17879.0
Gulf County,Florida,12,045,19631.0
Hamilton County,Florida,12,047,14742.0
Hardee County,Florida,12,049,16298.0
Hendry County,Florida,12,051,16980.0
Hernando County,Florida,12,053,21586.0
Highlands County,Florida,12,055,21117.0
Hillsborough County,Florida,12,057,27764.0
Holmes County,Florida,12,059,16468.0
Indian River County,Florida,12,061,31882.0
Jackson County,Florida,12,063,17196.0
Jefferson County,Florida,12,065,21080.0
Lafayette County,Florida,12,067,19404.0
Lake County,Florida,12,069,24236.0
Lee County,Florida,12,071,28010.0
Leon County,Florida,12,073,26522.0
Levy County,Florida,12,075,20299.0
Liberty County,Florida,12,077,16972.0
Madison County,Florida,12,079,16274.0
Manatee County,Florida,12,081,27958.0
Marion County,Florida,12,083,21675.0
Martin County,Florida,12,085,34742.0
Monroe County,Florida,12,087,36208.0
Nassau County,Florida,12,089,28670.0
Okaloosa County,Florida,12,091,28902.0
Okeechobee County,Florida,12,093,16931.0
Orange County,Florida,12,095,25411.0
Osceola County,Florida,12,097,19165.0
Palm Beach County,Florida,12,099,33650.0
Pasco County,Florida,12,101,24455.0
Pinellas County,Florida,12,103,30170.0
Polk County,Florida,12,105,21196.0
Putnam County,Florida,12,107,18082.0
Saint Johns County,Florida,12,109,37581.0
Saint Lucie County,Florida,12,111,23657.0
Santa Rosa County,Florida,12,113,27892.0
Sarasota County,Florida,12,115,34479.0
Seminole County,Florida,12,117,29162.0
Sumter County,Florida,12,119,30145.0
Suwannee County,Florida,12,121,18573.0
Taylor County,Florida,12,123,15811.0
Union County,Florida,12,125,12291.0
Volusia County,Florida,12,127,24026.0
Wakulla County,Florida,12,129,20823.0
Walton County,Florida,12,131,27393.0
Washington County,Florida,12,133,18164.0
Appling County,Georgia,13,001,19178.0
Atkinson County,Georgia,13,003,17022.0
Bacon County,Georgia,13,005,18349.0
Baker County,Georgia,13,007,20959.0
Baldwin County,Georgia,13,009,18611.0
Banks County,Georgia,13,011,19211.0
Barrow County,Georgia,13,013,21411.0
Bartow County,Georgia,13,015,22592.0
Ben Hill County,Georgia,13,017,15316.0
Berrien County,Georgia,13,019,16523.0
Bibb County,Georgia,13,021,21591.0
Bleckley County,Georgia,13,023,19503.0
Brantley County,Georgia,13,025,17276.0
Brooks County,Georgia,13,027,19744.0
Bryan County,Georgia,13,029,26934.0
Bulloch County,Georgia,13,031,18719.0
Burke County,Georgia,13,033,17546.0
Butts County,Georgia,13,035,19433.0
Calhoun County,Georgia,13,037,14242.0
Camden County,Georgia,13,039,23856.0
Candler County,Georgia,13,043,16897.0
Carroll County,Georgia,13,045,21320.0
Catoosa County,Georgia,13,047,22642.0
Charlton County,Georgia,13,049,18036.0
Chatham County,Georgia,13,051,25690.0
Chattahoochee County,Georgia,13,053,19487.0
Chattooga County,Georgia,13,055,16333.0
Cherokee County,Georgia,13,057,30595.0
Clarke County,Georgia,13,059,19276.0
Clay County,Georgia,13,061,12790.0
Clayton County,Georgia,13,063,18107.0
Clinch County,Georgia,13,065,17127.0
Cobb County,Georgia,13,067,33778.0
Coffee County,Georgia,13,069,17540.0
Colquitt County,Georgia,13,071,17353.0
Columbia County,Georgia,13,073,30603.0
Cook County,Georgia,13,075,18790.0
Coweta County,Georgia,13,077,28106.0
Crawford County,Georgia,13,079,20904.0
Crisp County,Georgia,13,081,19439.0
Dade County,Georgia,13,083,21547.0
Dawson County,Georgia,13,085,28832.0
Decatur County,Georgia,13,087,18310.0
DeKalb County,Georgia,13,089,29486.0
Dodge County,Georgia,13,091,17887.0
Dooly County,Georgia,13,093,14295.0
Dougherty County,Georgia,13,095,18999.0
Douglas County,Georgia,13,097,23158.0
Early County,Georgia,13,099,18116.0
Echols County,Georgia,13,101,16954.0
Effingham County,Georgia,13,103,25123.0
Elbert County,Georgia,13,105,19841.0
Emanuel County,Georgia,13,107,17096.0
Evans County,Georgia,13,109,19625.0
Fannin County,Georgia,13,111,20534.0
Fayette County,Georgia,13,113,36362.0
Floyd County,Georgia,13,115,21218.0
Forsyth County,Georgia,13,117,35696.0
Franklin County,Georgia,13,119,17743.0
Fulton County,Georgia,13,121,37926.0
Gilmer County,Georgia,13,123,21766.0
Glascock County,Georgia,13,125,18921.0
Glynn County,Georgia,13,127,26541.0
Gordon County,Georgia,13,129,19707.0
Grady County,Georgia,13,131,16953.0
Greene County,Georgia,13,133,28209.0
Gwinnett County,Georgia,13,135,25831.0
Habersham County,Georgia,13,137,19026.0
Hall County,Georgia,13,139,24292.0
Hancock County,Georgia,13,141,12358.0
Haralson County,Georgia,13,143,20740.0
Harris County,Georgia,13,145,30386.0
Hart County,Georgia,13,147,20733.0
Heard County,Georgia,13,149,19222.0
Henry County,Georgia,13,151,24996.0
Houston County,Georgia,13,153,24368.0
Irwin County,Georgia,13,155,17576.0
Jackson County,Georgia,13,157,23504.0
Jasper County,Georgia,13,159,20570.0
Jeff Davis County,Georgia,13,161,18446.0
Jefferson County,Georgia,13,163,16048.0
Jenkins County,Georgia,13,165,17366.0
Johnson County,Georgia,13,167,16954.0
Jones County,Georgia,13,169,26005.0
Lamar County,Georgia,13,171,19217.0
Lanier County,Georgia,13,173,16688.0
Laurens County,Georgia,13,175,19194.0
Lee County,Georgia,13,177,27999.0
Liberty County,Georgia,13,179,19785.0
Lincoln County,Georgia,13,181,22373.0
Long County,Georgia,13,183,18166.0
Lowndes County,Georgia,13,185,19173.0
Lumpkin County,Georgia,13,187,21963.0
McDuffie County,Georgia,13,189,19065.0
McIntosh County,Georgia,13,191,23887.0
Macon County,Georgia,13,193,13431.0
Madison County,Georgia,13,195,20857.0
Marion County,Georgia,13,197,19077.0
Meriwether County,Georgia,13,199,18059.0
Miller County,Georgia,13,201,18904.0
Mitchell County,Georgia,13,205,15297.0
Monroe County,Georgia,13,207,25539.0
Montgomery County,Georgia,13,209,17402.0
Morgan County,Georgia,13,211,24435.0
Murray County,Georgia,13,213,17043.0
Muscogee County,Georgia,13,215,23318.0
Newton County,Georgia,13,217,21717.0
Oconee County,Georgia,13,219,33528.0
Oglethorpe County,Georgia,13,221,21848.0
Paulding County,Georgia,13,223,24930.0
Peach County,Georgia,13,225,20689.0
Pickens County,Georgia,13,227,27720.0
Pierce County,Georgia,13,229,21619.0
Pike County,Georgia,13,231,23150.0
Polk County,Georgia,13,233,20293.0
Pulaski County,Georgia,13,235,17656.0
Putnam County,Georgia,13,237,25864.0
Quitman County,Georgia,13,239,17334.0
Rabun County,Georgia,13,241,22869.0
Randolph County,Georgia,13,243,26031.0
Richmond County,Georgia,13,245,20659.0
Rockdale County,Georgia,13,247,22614.0
Schley County,Georgia,13,249,19858.0
Screven County,Georgia,13,251,18597.0
Seminole County,Georgia,13,253,19891.0
Spalding County,Georgia,13,255,19588.0
Stephens County,Georgia,13,257,20001.0
Stewart County,Georgia,13,259,13721.0
Sumter County,Georgia,13,261,17404.0
Talbot County,Georgia,13,263,18971.0
Taliaferro County,Georgia,13,265,14805.0
Tattnall County,Georgia,13,267,14957.0
Taylor County,Georgia,13,269,16857.0
Telfair County,Georgia,13,271,12155.0
Terrell County,Georgia,13,273,16242.0
Thomas County,Georgia,13,275,20471.0
Tift County,Georgia,13,277,20078.0
Toombs County,Georgia,13,279,19564.0
Towns County,Georgia,13,281,19978.0
Treutlen County,Georgia,13,283,21127.0
Troup County,Georgia,13,285,21559.0
Turner County,Georgia,13,287,18227.0
Twiggs County,Georgia,13,289,17768.0
Union County,Georgia,13,291,21872.0
Upson County,Georgia,13,293,19069.0
Walker County,Georgia,13,295,21430.0
Walton County,Georgia,13,297,23625.0
Ware County,Georgia,13,299,18100.0
Warren County,Georgia,13,301,18174.0
Washington County,Georgia,13,303,18285.0
Wayne County,Georgia,13,305,18291.0
Webster County,Georgia,13,307,18767.0
Wheeler County,Georgia,13,309,8292.0
White County,Georgia,13,311,21718.0
Whitfield County,Georgia,13,313,20353.0
Wilcox County,Georgia,13,315,13521.0
Wilkes County,Georgia,13,317,18392.0
Wilkinson County,Georgia,13,319,18037.0
Worth County,Georgia,13,321,18762.0
Hawaii County,Hawaii,15,001,24548.0
Honolulu County,Hawaii,15,003,31041.0
Kauai County,Hawaii,15,007,27441.0
Kalawao County,Hawaii,15,005,46769.0
Maui County,Hawaii,15,009,29664.0
Ada County,Idaho,16,001,28851.0
Adams County,Idaho,16,003,21219.0
Bannock County,Idaho,16,005,21598.0
Bear Lake County,Idaho,16,007,22959.0
Benewah County,Idaho,16,009,20937.0
Bingham County,Idaho,16,011,20164.0
Blaine County,Idaho,16,013,34208.0
Boise County,Idaho,16,015,27276.0
Bonner County,Idaho,16,017,23981.0
Bonneville County,Idaho,16,019,23926.0
Boundary County,Idaho,16,021,20795.0
Butte County,Idaho,16,023,21982.0
Camas County,Idaho,16,025,24588.0
Canyon County,Idaho,16,027,17915.0
Caribou County,Idaho,16,029,25172.0
Cassia County,Idaho,16,031,18227.0
Clearwater County,Idaho,16,035,20079.0
Custer County,Idaho,16,037,22861.0
Elmore County,Idaho,16,039,21326.0
Franklin County,Idaho,16,041,18855.0
Fremont County,Idaho,16,043,20302.0
Gem County,Idaho,16,045,19726.0
Gooding County,Idaho,16,047,19688.0
Idaho County,Idaho,16,049,19611.0
Jefferson County,Idaho,16,051,19501.0
Jerome County,Idaho,16,053,17708.0
Kootenai County,Idaho,16,055,25744.0
Latah County,Idaho,16,057,22766.0
Lemhi County,Idaho,16,059,22134.0
Lewis County,Idaho,16,061,21152.0
Lincoln County,Idaho,16,063,17204.0
Madison County,Idaho,16,065,14653.0
Minidoka County,Idaho,16,067,20674.0
Nez Perce County,Idaho,16,069,25177.0
Oneida County,Idaho,16,071,20089.0
Owyhee County,Idaho,16,073,16854.0
Payette County,Idaho,16,075,20689.0
Power County,Idaho,16,077,18877.0
Shoshone County,Idaho,16,079,21254.0
Teton County,Idaho,16,081,24118.0
Twin Falls County,Idaho,16,083,21553.0
Valley County,Idaho,16,085,23962.0
Washington County,Idaho,16,087,18343.0
Adams County,Illinois,17,001,24380.0
Alexander County,Illinois,17,003,14729.0
Bond County,Illinois,17,005,22867.0
Boone County,Illinois,17,007,26170.0
Brown County,Illinois,17,009,21065.0
Bureau County,Illinois,17,011,27304.0
Calhoun County,Illinois,17,013,26407.0
Carroll County,Illinois,17,015,26493.0
Cass County,Illinois,17,017,24262.0
Champaign County,Illinois,17,019,26078.0
Christian County,Illinois,17,021,23263.0
Clark County,Illinois,17,023,25744.0
Clay County,Illinois,17,025,22797.0
Clinton County,Illinois,17,027,28839.0
Coles County,Illinois,17,029,23525.0
Cook County,Illinois,17,031,31013.0
Crawford County,Illinois,17,033,26351.0
Cumberland County,Illinois,17,035,22596.0
DeKalb County,Illinois,17,037,24025.0
De Witt County,Illinois,17,039,29100.0
Douglas County,Illinois,17,041,25455.0
DuPage County,Illinois,17,043,39336.0
Edgar County,Illinois,17,045,25389.0
Edwards County,Illinois,17,047,22885.0
Effingham County,Illinois,17,049,26775.0
Fayette County,Illinois,17,051,21472.0
Ford County,Illinois,17,053,26010.0
Franklin County,Illinois,17,055,21625.0
Fulton County,Illinois,17,057,22651.0
Gallatin County,Illinois,17,059,22125.0
Greene County,Illinois,17,061,22105.0
Grundy County,Illinois,17,063,29622.0
Hamilton County,Illinois,17,065,24110.0
Hancock County,Illinois,17,067,25085.0
Hardin County,Illinois,17,069,21415.0
Henderson County,Illinois,17,071,26603.0
Henry County,Illinois,17,073,27402.0
Iroquois County,Illinois,17,075,25565.0
Jackson County,Illinois,17,077,21147.0
Jasper County,Illinois,17,079,25303.0
Jefferson County,Illinois,17,081,22975.0
Jersey County,Illinois,17,083,25901.0
Jo Daviess County,Illinois,17,085,29362.0
Johnson County,Illinois,17,087,20014.0
Kane County,Illinois,17,089,31056.0
Kankakee County,Illinois,17,091,24449.0
Kendall County,Illinois,17,093,31053.0
Knox County,Illinois,17,095,22241.0
Lake County,Illinois,17,097,39299.0
LaSalle County,Illinois,17,099,25755.0
Lawrence County,Illinois,17,101,14468.0
Lee County,Illinois,17,103,25363.0
Livingston County,Illinois,17,105,25769.0
Logan County,Illinois,17,107,21786.0
McDonough County,Illinois,17,109,21664.0
McHenry County,Illinois,17,111,33735.0
McLean County,Illinois,17,113,31305.0
Macon County,Illinois,17,115,26895.0
Macoupin County,Illinois,17,117,25962.0
Madison County,Illinois,17,119,28337.0
Marion County,Illinois,17,121,22808.0
Marshall County,Illinois,17,123,27739.0
Mason County,Illinois,17,125,24173.0
Massac County,Illinois,17,127,22927.0
Menard County,Illinois,17,129,30578.0
Mercer County,Illinois,17,131,26823.0
Monroe County,Illinois,17,133,32889.0
Montgomery County,Illinois,17,135,19866.0
Morgan County,Illinois,17,137,24586.0
Moultrie County,Illinois,17,139,25053.0
Ogle County,Illinois,17,141,27451.0
Peoria County,Illinois,17,143,28610.0
Perry County,Illinois,17,145,21720.0
Piatt County,Illinois,17,147,32724.0
Pike County,Illinois,17,149,21594.0
Pope County,Illinois,17,151,21131.0
Pulaski County,Illinois,17,153,18923.0
Putnam County,Illinois,17,155,29918.0
Randolph County,Illinois,17,157,22895.0
Richland County,Illinois,17,159,23498.0
Rock Island County,Illinois,17,161,26391.0
Saint Clair County,Illinois,17,163,26738.0
Saline County,Illinois,17,165,21175.0
Sangamon County,Illinois,17,167,31024.0
Schuyler County,Illinois,17,169,24077.0
Scott County,Illinois,17,171,24978.0
Shelby County,Illinois,17,173,23697.0
Stark County,Illinois,17,175,27148.0
Stephenson County,Illinois,17,177,24253.0
Tazewell County,Illinois,17,179,29718.0
Union County,Illinois,17,181,23140.0
Vermilion County,Illinois,17,183,22233.0
Wabash County,Illinois,17,185,24155.0
Warren County,Illinois,17,187,22876.0
Washington County,Illinois,17,189,28683.0
Wayne County,Illinois,17,191,23869.0
White County,Illinois,17,193,25534.0
Whiteside County,Illinois,17,195,25490.0
Will County,Illinois,17,197,31310.0
Williamson County,Illinois,17,199,24669.0
Winnebago County,Illinois,17,201,25198.0
Woodford County,Illinois,17,203,30804.0
Adams County,Indiana,18,001,21274.0
Allen County,Indiana,18,003,25770.0
Bartholomew County,Indiana,18,005,27987.0
Benton County,Indiana,18,007,22526.0
