County,State,State_FIPS,County_FIPS,median_home_value
Boone County,Arkansas,05,009,105700
Bradley County,Arkansas,05,011,64800
Calhoun County,Arkansas,05,013,51700
Carroll County,Arkansas,05,015,119500
Chicot County,Arkansas,05,017,50700
Clark County,Arkansas,05,019,78900
Clay County,Arkansas,05,021,59800
Cleburne County,Arkansas,05,023,110000
Cleveland County,Arkansas,05,025,66900
Columbia County,Arkansas,05,027,76700
Conway County,Arkansas,05,029,82100
Craighead County,Arkansas,05,031,107300
Crawford County,Arkansas,05,033,98800
Crittenden County,Arkansas,05,035,101100
Cross County,Arkansas,05,037,75800
Dallas County,Arkansas,05,039,59200
Desha County,Arkansas,05,041,55500
Drew County,Arkansas,05,043,73100
Faulkner County,Arkansas,05,045,127500
Franklin County,Arkansas,05,047,81400
Fulton County,Arkansas,05,049,78200
Garland County,Arkansas,05,051,126900
Grant County,Arkansas,05,053,96600
Greene County,Arkansas,05,055,88900
Hempstead County,Arkansas,05,057,68100
Hot Spring County,Arkansas,05,059,77400
Howard County,Arkansas,05,061,71800
Independence County,Arkansas,05,063,82400
Izard County,Arkansas,05,065,76900
Jackson County,Arkansas,05,067,60100
Jefferson County,Arkansas,05,069,76200
Johnson County,Arkansas,05,071,83400
Lafayette County,Arkansas,05,073,49600
Lawrence County,Arkansas,05,075,57600
Lee County,Arkansas,05,077,54200
Lincoln County,Arkansas,05,079,71900
Little River County,Arkansas,05,081,73100
Logan County,Arkansas,05,083,78200
Lonoke County,Arkansas,05,085,117900
Madison County,Arkansas,05,087,97700
Marion County,Arkansas,05,089,91600
Miller County,Arkansas,05,091,86400
Mississippi County,Arkansas,05,093,68700
Monroe County,Arkansas,05,095,55600
Montgomery County,Arkansas,05,097,75300
Nevada County,Arkansas,05,099,62300
Newton County,Arkansas,05,101,77700
Ouachita County,Arkansas,05,103,61900
Perry County,Arkansas,05,105,80200
Phillips County,Arkansas,05,107,60200
Pike County,Arkansas,05,109,79400
Poinsett County,Arkansas,05,111,64900
Polk County,Arkansas,05,113,79300
Pope County,Arkansas,05,115,99500
Prairie County,Arkansas,05,117,74200
Pulaski County,Arkansas,05,119,134300
Randolph County,Arkansas,05,121,68500
Saint Francis County,Arkansas,05,123,66100
Saline County,Arkansas,05,125,130100
Scott County,Arkansas,05,127,69500
Searcy County,Arkansas,05,129,69500
Sebastian County,Arkansas,05,131,108000
Sevier County,Arkansas,05,133,73100
Sharp County,Arkansas,05,135,78000
Stone County,Arkansas,05,137,89000
Union County,Arkansas,05,139,71200
Van Buren County,Arkansas,05,141,79200
Washington County,Arkansas,05,143,154900
White County,Arkansas,05,145,92700
Woodruff County,Arkansas,05,147,55100
Yell County,Arkansas,05,149,75300
Alameda County,California,06,001,590900
Alpine County,California,06,003,453600
Amador County,California,06,005,341400
Butte County,California,06,007,265400
Calaveras County,California,06,009,350800
Colusa County,California,06,011,275400
Contra Costa County,California,06,013,548200
Del Norte County,California,06,015,240900
El Dorado County,California,06,017,445700
Fresno County,California,06,019,257000
Glenn County,California,06,021,244200
Humboldt County,California,06,023,324700
Imperial County,California,06,025,192600
Inyo County,California,06,027,290000
Kern County,California,06,029,217100
Kings County,California,06,031,220400
Lake County,California,06,033,265400
Lassen County,California,06,035,217300
Los Angeles County,California,06,037,508800
Madera County,California,06,039,276000
Marin County,California,06,041,868000
Mariposa County,California,06,043,278500
Mendocino County,California,06,045,410600
Merced County,California,06,047,241000
Modoc County,California,06,049,158600
Mono County,California,06,051,481300
Monterey County,California,06,053,566300
Napa County,California,06,055,571500
Nevada County,California,06,057,444100
Orange County,California,06,059,607900
Placer County,California,06,061,427600
Plumas County,California,06,063,289100
Riverside County,California,06,065,325300
Sacramento County,California,06,067,324200
San Benito County,California,06,069,542300
San Bernardino County,California,06,071,319000
San Diego County,California,06,073,486000
San Francisco County,California,06,075,785200
San Joaquin County,California,06,077,318600
San Luis Obispo County,California,06,079,513900
San Mateo County,California,06,081,784800
Santa Barbara County,California,06,083,576500
Santa Clara County,California,06,085,701000
Santa Cruz County,California,06,087,648700
Shasta County,California,06,089,267600
Sierra County,California,06,091,323300
Siskiyou County,California,06,093,237400
Solano County,California,06,095,389800
Sonoma County,California,06,097,524400
Stanislaus County,California,06,099,285200
Sutter County,California,06,101,262200
Tehama County,California,06,103,221400
Trinity County,California,06,105,268200
Tulare County,California,06,107,211200
Tuolumne County,California,06,109,332500
Ventura County,California,06,111,568700
Yolo County,California,06,113,391300
Yuba County,California,06,115,224200
Alamosa County,Colorado,08,003,131100
Archuleta County,Colorado,08,007,304400
Baca County,Colorado,08,009,72700
Bent County,Colorado,08,011,69400
Chaffee County,Colorado,08,015,248100
Cheyenne County,Colorado,08,017,80700
Clear Creek County,Colorado,08,019,280000
Conejos County,Colorado,08,021,112200
Costilla County,Colorado,08,023,105200
Crowley County,Colorado,08,025,81400
Custer County,Colorado,08,027,218400
Delta County,Colorado,08,029,193900
Dolores County,Colorado,08,033,136200
Douglas County,Colorado,08,035,338700
Eagle County,Colorado,08,037,530900
Elbert County,Colorado,08,039,346400
El Paso County,Colorado,08,041,216800
Fremont County,Colorado,08,043,152800
Garfield County,Colorado,08,045,341600
Gilpin County,Colorado,08,047,316400
Grand County,Colorado,08,049,269100
Gunnison County,Colorado,08,051,335100
Huerfano County,Colorado,08,055,154900
Jackson County,Colorado,08,057,144300
Kiowa County,Colorado,08,061,62200
Kit Carson County,Colorado,08,063,102300
Lake County,Colorado,08,065,168200
La Plata County,Colorado,08,067,343400
Larimer County,Colorado,08,069,246000
Las Animas County,Colorado,08,071,142300
Lincoln County,Colorado,08,073,103700
Logan County,Colorado,08,075,119900
Mesa County,Colorado,08,077,221000
Moffat County,Colorado,08,081,166300
Montezuma County,Colorado,08,083,191500
Montrose County,Colorado,08,085,201700
Morgan County,Colorado,08,087,136200
Otero County,Colorado,08,089,93800
Ouray County,Colorado,08,091,405800
Park County,Colorado,08,093,245800
Phillips County,Colorado,08,095,111600
Pitkin County,Colorado,08,097,670200
Prowers County,Colorado,08,099,83000
Pueblo County,Colorado,08,101,140700
Rio Blanco County,Colorado,08,103,193300
Rio Grande County,Colorado,08,105,129300
Routt County,Colorado,08,107,422300
Saguache County,Colorado,08,109,120500
San Miguel County,Colorado,08,113,493000
Sedgwick County,Colorado,08,115,83100
Summit County,Colorado,08,117,465700
Teller County,Colorado,08,119,226000
Washington County,Colorado,08,121,114300
Yuma County,Colorado,08,125,116200
Adams County,Colorado,08,001,196100
Arapahoe County,Colorado,08,005,232300
Boulder County,Colorado,08,013,353300
Broomfield County,Colorado,08,014,270500
Denver County,Colorado,08,031,240900
Jefferson County,Colorado,08,059,259300
Weld County,Colorado,08,123,195700
Fairfield County,Connecticut,09,001,477700
Hartford County,Connecticut,09,003,247400
Litchfield County,Connecticut,09,005,285800
Middlesex County,Connecticut,09,007,307400
New Haven County,Connecticut,09,009,273300
New London County,Connecticut,09,011,268900
Tolland County,Connecticut,09,013,266100
Windham County,Connecticut,09,015,230100
Kent County,Delaware,10,001,207500
New Castle County,Delaware,10,003,252800
Sussex County,Delaware,10,005,243700
Alachua County,Florida,12,001,189600
Baker County,Florida,12,003,137900
Bay County,Florida,12,005,175500
Bradford County,Florida,12,007,120500
Brevard County,Florida,12,009,186900
Broward County,Florida,12,011,247500
Calhoun County,Florida,12,013,89000
Charlotte County,Florida,12,015,184900
Citrus County,Florida,12,017,141800
Clay County,Florida,12,019,189700
Collier County,Florida,12,021,357400
Columbia County,Florida,12,023,134300
Miami-Dade County,Florida,12,086,269600
DeSoto County,Florida,12,027,114100
Dixie County,Florida,12,029,98200
Duval County,Florida,12,031,175900
Escambia County,Florida,12,033,148600
Flagler County,Florida,12,035,219100
Franklin County,Florida,12,037,177000
Gadsden County,Florida,12,039,104500
Gilchrist County,Florida,12,041,112700
Glades County,Florida,12,043,106900
Gulf County,Florida,12,045,131900
Hamilton County,Florida,12,047,75700
Hardee County,Florida,12,049,111000
Hendry County,Florida,12,051,117300
Hernando County,Florida,12,053,156400
Highlands County,Florida,12,055,122000
Hillsborough County,Florida,12,057,198900
Holmes County,Florida,12,059,87100
Indian River County,Florida,12,061,198200
Jackson County,Florida,12,063,97700
Jefferson County,Florida,12,065,127600
Lafayette County,Florida,12,067,162200
Lake County,Florida,12,069,178400
Lee County,Florida,12,071,210600
Leon County,Florida,12,073,196700
Levy County,Florida,12,075,112100
Liberty County,Florida,12,077,90700
Madison County,Florida,12,079,96400
Manatee County,Florida,12,081,214000
Marion County,Florida,12,083,150700
Martin County,Florida,12,085,254900
Monroe County,Florida,12,087,503900
Nassau County,Florida,12,089,213600
Okaloosa County,Florida,12,091,204400
Okeechobee County,Florida,12,093,136700
Orange County,Florida,12,095,228600
Osceola County,Florida,12,097,199200
Palm Beach County,Florida,12,099,261900
Pasco County,Florida,12,101,157400
Pinellas County,Florida,12,103,185700
Polk County,Florida,12,105,141900
Putnam County,Florida,12,107,109300
Saint Johns County,Florida,12,109,294100
Saint Lucie County,Florida,12,111,177200
Santa Rosa County,Florida,12,113,182300
Sarasota County,Florida,12,115,235100
Seminole County,Florida,12,117,241000
Sumter County,Florida,12,119,184000
Suwannee County,Florida,12,121,111600
Taylor County,Florida,12,123,87800
Union County,Florida,12,125,115100
Volusia County,Florida,12,127,186300
Wakulla County,Florida,12,129,143500
Walton County,Florida,12,131,199800
Washington County,Florida,12,133,103800
Appling County,Georgia,13,001,83600
Atkinson County,Georgia,13,003,54900
Bacon County,Georgia,13,005,71300
Baker County,Georgia,13,007,66400
Baldwin County,Georgia,13,009,112500
Banks County,Georgia,13,011,146800
Barrow County,Georgia,13,013,138900
Bartow County,Georgia,13,015,146800
Ben Hill County,Georgia,13,017,73100
Berrien County,Georgia,13,019,76200
Bibb County,Georgia,13,021,118100
Bleckley County,Georgia,13,023,71000
Brantley County,Georgia,13,025,68500
Brooks County,Georgia,13,027,93000
Bryan County,Georgia,13,029,187400
Bulloch County,Georgia,13,031,135500
Burke County,Georgia,13,033,77000
Butts County,Georgia,13,035,142900
Calhoun County,Georgia,13,037,61700
Camden County,Georgia,13,039,161900
Candler County,Georgia,13,043,76700
Carroll County,Georgia,13,045,139900
Catoosa County,Georgia,13,047,132600
Charlton County,Georgia,13,049,73400
Chatham County,Georgia,13,051,177100
Chattahoochee County,Georgia,13,053,91900
Chattooga County,Georgia,13,055,80400
Cherokee County,Georgia,13,057,201900
Clarke County,Georgia,13,059,161400
Clay County,Georgia,13,061,58500
Clayton County,Georgia,13,063,127800
Clinch County,Georgia,13,065,76700
Cobb County,Georgia,13,067,211000
Coffee County,Georgia,13,069,77700
Colquitt County,Georgia,13,071,84300
Columbia County,Georgia,13,073,168700
Cook County,Georgia,13,075,80000
Coweta County,Georgia,13,077,177900
Crawford County,Georgia,13,079,92400
Crisp County,Georgia,13,081,93900
Dade County,Georgia,13,083,123400
Dawson County,Georgia,13,085,201400
Decatur County,Georgia,13,087,98900
DeKalb County,Georgia,13,089,190000
Dodge County,Georgia,13,091,75500
Dooly County,Georgia,13,093,66000
Dougherty County,Georgia,13,095,100300
Douglas County,Georgia,13,097,157300
Early County,Georgia,13,099,75000
Echols County,Georgia,13,101,73800
Effingham County,Georgia,13,103,153500
Elbert County,Georgia,13,105,81400
Emanuel County,Georgia,13,107,77800
Evans County,Georgia,13,109,91500
Fannin County,Georgia,13,111,172400
Fayette County,Georgia,13,113,252700
Floyd County,Georgia,13,115,118300
Forsyth County,Georgia,13,117,276700
Franklin County,Georgia,13,119,124300
Fulton County,Georgia,13,121,253100
Gilmer County,Georgia,13,123,137600
Glascock County,Georgia,13,125,69500
Glynn County,Georgia,13,127,180900
Gordon County,Georgia,13,129,123200
Grady County,Georgia,13,131,90800
Greene County,Georgia,13,133,124300
Gwinnett County,Georgia,13,135,194200
Habersham County,Georgia,13,137,144600
Hall County,Georgia,13,139,175200
Hancock County,Georgia,13,141,73800
Haralson County,Georgia,13,143,109000
Harris County,Georgia,13,145,196000
Hart County,Georgia,13,147,129900
Heard County,Georgia,13,149,95300
Henry County,Georgia,13,151,171500
Houston County,Georgia,13,153,132500
Irwin County,Georgia,13,155,77500
Jackson County,Georgia,13,157,166000
Jasper County,Georgia,13,159,121800
Jeff Davis County,Georgia,13,161,74000
Jefferson County,Georgia,13,163,74500
Jenkins County,Georgia,13,165,69700
Johnson County,Georgia,13,167,64000
Jones County,Georgia,13,169,135200
Lamar County,Georgia,13,171,114100
Lanier County,Georgia,13,173,81300
Laurens County,Georgia,13,175,88800
Lee County,Georgia,13,177,145300
Liberty County,Georgia,13,179,120300
Lincoln County,Georgia,13,181,98100
Long County,Georgia,13,183,75700
Lowndes County,Georgia,13,185,128800
Lumpkin County,Georgia,13,187,170400
McDuffie County,Georgia,13,189,93600
McIntosh County,Georgia,13,191,103400
Macon County,Georgia,13,193,69000
Madison County,Georgia,13,195,128100
Marion County,Georgia,13,197,75900
Meriwether County,Georgia,13,199,95600
Miller County,Georgia,13,201,80200
Mitchell County,Georgia,13,205,76800
Monroe County,Georgia,13,207,152400
Montgomery County,Georgia,13,209,80300
Morgan County,Georgia,13,211,169400
Murray County,Georgia,13,213,98300
Muscogee County,Georgia,13,215,131900
Newton County,Georgia,13,217,148600
Oconee County,Georgia,13,219,228700
Oglethorpe County,Georgia,13,221,134400
Paulding County,Georgia,13,223,149600
Peach County,Georgia,13,225,113900
Pickens County,Georgia,13,227,170600
Pierce County,Georgia,13,229,75400
Pike County,Georgia,13,231,153300
Polk County,Georgia,13,233,108300
Pulaski County,Georgia,13,235,79000
Putnam County,Georgia,13,237,157600
Quitman County,Georgia,13,239,66700
Rabun County,Georgia,13,241,175700
Randolph County,Georgia,13,243,64300
Richmond County,Georgia,13,245,99300
Rockdale County,Georgia,13,247,169900
Schley County,Georgia,13,249,91300
Screven County,Georgia,13,251,76800
Seminole County,Georgia,13,253,72900
Spalding County,Georgia,13,255,124400
Stephens County,Georgia,13,257,108100
Stewart County,Georgia,13,259,49500
Sumter County,Georgia,13,261,86300
Talbot County,Georgia,13,263,85900
Taliaferro County,Georgia,13,265,67200
Tattnall County,Georgia,13,267,80700
Taylor County,Georgia,13,269,61500
Telfair County,Georgia,13,271,58900
Terrell County,Georgia,13,273,75100
Thomas County,Georgia,13,275,137200
Tift County,Georgia,13,277,109500
Toombs County,Georgia,13,279,86000
Towns County,Georgia,13,281,194600
Treutlen County,Georgia,13,283,69000
Troup County,Georgia,13,285,130300
Turner County,Georgia,13,287,83100
Twiggs County,Georgia,13,289,65500
Union County,Georgia,13,291,197000
Upson County,Georgia,13,293,93700
Walker County,Georgia,13,295,108100
Walton County,Georgia,13,297,164900
Ware County,Georgia,13,299,78000
Warren County,Georgia,13,301,61100
Washington County,Georgia,13,303,77500
Wayne County,Georgia,13,305,86800
Webster County,Georgia,13,307,62800
Wheeler County,Georgia,13,309,65000
White County,Georgia,13,311,171000
Whitfield County,Georgia,13,313,130000
Wilcox County,Georgia,13,315,56900
Wilkes County,Georgia,13,317,84700
Wilkinson County,Georgia,13,319,71200
Worth County,Georgia,13,321,85400
Hawaii County,Hawaii,15,001,361400
Honolulu County,Hawaii,15,003,559000
Kauai County,Hawaii,15,007,583200
Kalawao County,Hawaii,15,005,-666666666
Maui County,Hawaii,15,009,614600
Ada County,Idaho,16,001,214500
Adams County,Idaho,16,003,205100
Bannock County,Idaho,16,005,135500
Bear Lake County,Idaho,16,007,135900
Benewah County,Idaho,16,009,123000
Bingham County,Idaho,16,011,125300
Blaine County,Idaho,16,013,473600
Boise County,Idaho,16,015,186700
Bonner County,Idaho,16,017,236300
Bonneville County,Idaho,16,019,153400
Boundary County,Idaho,16,021,174600
Butte County,Idaho,16,023,108500
Camas County,Idaho,16,025,226100
Canyon County,Idaho,16,027,151300
Caribou County,Idaho,16,029,116000
Cassia County,Idaho,16,031,114600
Clearwater County,Idaho,16,035,124800
Custer County,Idaho,16,037,127600
Elmore County,Idaho,16,039,142600
Franklin County,Idaho,16,041,165300
Fremont County,Idaho,16,043,125200
Gem County,Idaho,16,045,161700
Gooding County,Idaho,16,047,127500
Idaho County,Idaho,16,049,140900
Jefferson County,Idaho,16,051,154000
Jerome County,Idaho,16,053,135200
Kootenai County,Idaho,16,055,220000
Latah County,Idaho,16,057,183800
Lemhi County,Idaho,16,059,174900
Lewis County,Idaho,16,061,112100
Lincoln County,Idaho,16,063,124600
Madison County,Idaho,16,065,169700
Minidoka County,Idaho,16,067,98400
Nez Perce County,Idaho,16,069,159600
Oneida County,Idaho,16,071,120400
Owyhee County,Idaho,16,073,133500
Payette County,Idaho,16,075,134800
Power County,Idaho,16,077,121900
Shoshone County,Idaho,16,079,145000
Teton County,Idaho,16,081,294800
Twin Falls County,Idaho,16,083,148400
Valley County,Idaho,16,085,287100
Washington County,Idaho,16,087,140200
Adams County,Illinois,17,001,98400
Alexander County,Illinois,17,003,58200
Bond County,Illinois,17,005,106500
Boone County,Illinois,17,007,174400
Brown County,Illinois,17,009,80100
Bureau County,Illinois,17,011,102000
Calhoun County,Illinois,17,013,101900
Carroll County,Illinois,17,015,98500
Cass County,Illinois,17,017,77300
Champaign County,Illinois,17,019,145200
Christian County,Illinois,17,021,80500
Clark County,Illinois,17,023,84100
Clay County,Illinois,17,025,72700
Clinton County,Illinois,17,027,124200
Coles County,Illinois,17,029,89500
Cook County,Illinois,17,031,265800
Crawford County,Illinois,17,033,70400
Cumberland County,Illinois,17,035,81300
DeKalb County,Illinois,17,037,192300
De Witt County,Illinois,17,039,96200
Douglas County,Illinois,17,041,93000
DuPage County,Illinois,17,043,316900
Edgar County,Illinois,17,045,74200
Edwards County,Illinois,17,047,61400
Effingham County,Illinois,17,049,106500
Fayette County,Illinois,17,051,73200
Ford County,Illinois,17,053,90700
Franklin County,Illinois,17,055,61100
Fulton County,Illinois,17,057,79000
Gallatin County,Illinois,17,059,56600
Greene County,Illinois,17,061,72000
Grundy County,Illinois,17,063,193300
Hamilton County,Illinois,17,065,67500
Hancock County,Illinois,17,067,80200
Hardin County,Illinois,17,069,63300
Henderson County,Illinois,17,071,77600
Henry County,Illinois,17,073,108800
Iroquois County,Illinois,17,075,101100
Jackson County,Illinois,17,077,96100
Jasper County,Illinois,17,079,77900
Jefferson County,Illinois,17,081,85800
Jersey County,Illinois,17,083,118200
Jo Daviess County,Illinois,17,085,138000
Johnson County,Illinois,17,087,94700
Kane County,Illinois,17,089,245000
Kankakee County,Illinois,17,091,148400
Kendall County,Illinois,17,093,248300
Knox County,Illinois,17,095,80600
Lake County,Illinois,17,097,287300
LaSalle County,Illinois,17,099,125500
Lawrence County,Illinois,17,101,67900
Lee County,Illinois,17,103,113400
Livingston County,Illinois,17,105,101700
Logan County,Illinois,17,107,95100
McDonough County,Illinois,17,109,85100
McHenry County,Illinois,17,111,249700
McLean County,Illinois,17,113,151700
Macon County,Illinois,17,115,90500
Macoupin County,Illinois,17,117,93400
Madison County,Illinois,17,119,122600
Marion County,Illinois,17,121,71400
Marshall County,Illinois,17,123,102700
Mason County,Illinois,17,125,81400
Massac County,Illinois,17,127,81800
Menard County,Illinois,17,129,113500
Mercer County,Illinois,17,131,102800
Monroe County,Illinois,17,133,197400
Montgomery County,Illinois,17,135,78100
Morgan County,Illinois,17,137,93300
Moultrie County,Illinois,17,139,89700
Ogle County,Illinois,17,141,152400
Peoria County,Illinois,17,143,119000
Perry County,Illinois,17,145,76900
Piatt County,Illinois,17,147,119100
Pike County,Illinois,17,149,76000
Pope County,Illinois,17,151,88300
Pulaski County,Illinois,17,153,48800
Putnam County,Illinois,17,155,123600
Randolph County,Illinois,17,157,86900
Richland County,Illinois,17,159,76000
Rock Island County,Illinois,17,161,111700
Saint Clair County,Illinois,17,163,122400
Saline County,Illinois,17,165,69400
Sangamon County,Illinois,17,167,118900
Schuyler County,Illinois,17,169,74900
Scott County,Illinois,17,171,82100
Shelby County,Illinois,17,173,84500
Stark County,Illinois,17,175,87500
Stephenson County,Illinois,17,177,103300
Tazewell County,Illinois,17,179,125700
Union County,Illinois,17,181,84200
Vermilion County,Illinois,17,183,76500
Wabash County,Illinois,17,185,77400
Warren County,Illinois,17,187,83300
Washington County,Illinois,17,189,103100
Wayne County,Illinois,17,191,65100
White County,Illinois,17,193,62900
Whiteside County,Illinois,17,195,98100
Will County,Illinois,17,197,240500
Williamson County,Illinois,17,199,87600
Winnebago County,Illinois,17,201,128100
Woodford County,Illinois,17,203,151500
Adams County,Indiana,18,001,111700
Allen County,Indiana,18,003,113200
Bartholomew County,Indiana,18,005,133100
Benton County,Indiana,18,007,85200
Blackford County,Indiana,18,009,77600
Boone County,Indiana,18,011,174300
Brown County,Indiana,18,013,158500
Carroll County,Indiana,18,015,107400
Cass County,Indiana,18,017,82400
Clark County,Indiana,18,019,125800
Clay County,Indiana,18,021,87100
Clinton County,Indiana,18,023,98700
Crawford County,Indiana,18,025,86300
Daviess County,Indiana,18,027,97200
Dearborn County,Indiana,18,029,160300
Decatur County,Indiana,18,031,118500
DeKalb County,Indiana,18,033,112300
Delaware County,Indiana,18,035,92400
Dubois County,Indiana,18,037,129600
Elkhart County,Indiana,18,039,128000
Fayette County,Indiana,18,041,84900
Floyd County,Indiana,18,043,147100
Fountain County,Indiana,18,045,87600
Franklin County,Indiana,18,047,144500
Fulton County,Indiana,18,049,93900
Gibson County,Indiana,18,051,99100
Grant County,Indiana,18,053,83100
Greene County,Indiana,18,055,87500
Hamilton County,Indiana,18,057,211200
Hancock County,Indiana,18,059,159200
Harrison County,Indiana,18,061,124200
Hendricks County,Indiana,18,063,161100
Henry County,Indiana,18,065,95200
Howard County,Indiana,18,067,108300
Huntington County,Indiana,18,069,96700
Jackson County,Indiana,18,071,113700
Jasper County,Indiana,18,073,142200
Jay County,Indiana,18,075,81300
Jefferson County,Indiana,18,077,106800
Jennings County,Indiana,18,079,92200
Johnson County,Indiana,18,081,143400
Knox County,Indiana,18,083,84700
Kosciusko County,Indiana,18,085,134600
LaGrange County,Indiana,18,087,148200
Lake County,Indiana,18,089,135400
LaPorte County,Indiana,18,091,119800
Lawrence County,Indiana,18,093,97400
Madison County,Indiana,18,095,96300
Marion County,Indiana,18,097,122200
Marshall County,Indiana,18,099,123400
Martin County,Indiana,18,101,84100
Miami County,Indiana,18,103,86100
Monroe County,Indiana,18,105,146700
Montgomery County,Indiana,18,107,107100
Morgan County,Indiana,18,109,141200
Newton County,Indiana,18,111,109600
Noble County,Indiana,18,113,112600
Ohio County,Indiana,18,115,134200
Orange County,Indiana,18,117,90500
Owen County,Indiana,18,119,95700
Parke County,Indiana,18,121,91600
Perry County,Indiana,18,123,93600
Pike County,Indiana,18,125,80700
Porter County,Indiana,18,127,164500
Posey County,Indiana,18,129,120500
Pulaski County,Indiana,18,131,97900
Putnam County,Indiana,18,133,119800
Randolph County,Indiana,18,135,80100
Ripley County,Indiana,18,137,138200
Rush County,Indiana,18,139,106800
Saint Joseph County,Indiana,18,141,116300
Scott County,Indiana,18,143,96600
Shelby County,Indiana,18,145,126400
Spencer County,Indiana,18,147,111600
Starke County,Indiana,18,149,98200
Steuben County,Indiana,18,151,121700
Sullivan County,Indiana,18,153,77000
Switzerland County,Indiana,18,155,119800
Tippecanoe County,Indiana,18,157,128900
Tipton County,Indiana,18,159,113500
Union County,Indiana,18,161,112600
