County,State,State_FIPS,County_FIPS,gini_index
Lake and Peninsula Borough,Alaska,02,164,0.4362
Denali Borough,Alaska,02,068,0.3756
Yukon-Koyukuk Census Area,Alaska,02,290,0.4509
Hoonah-Angoon Census Area,Alaska,02,105,0.4472
Skagway Municipality,Alaska,02,230,0.3761
Yakutat City and Borough,Alaska,02,282,0.3488
Ketchikan Gateway Borough,Alaska,02,130,0.4057
Petersburg Borough,Alaska,02,195,0.4422
Prince of Wales-Hyder Census Area,Alaska,02,198,0.4319
Wrangell City and Borough,Alaska,02,275,0.4157
Apache County,Arizona,04,001,0.4693
Cochise County,Arizona,04,003,0.4496
Coconino County,Arizona,04,005,0.4701
Gila County,Arizona,04,007,0.4274
Graham County,Arizona,04,009,0.4242
Greenlee County,Arizona,04,011,0.3889
Maricopa County,Arizona,04,013,0.4616
Mohave County,Arizona,04,015,0.435
Navajo County,Arizona,04,017,0.4702
Pima County,Arizona,04,019,0.4691
Pinal County,Arizona,04,021,0.4061
Santa Cruz County,Arizona,04,023,0.4662
Yavapai County,Arizona,04,025,0.4362
La Paz County,Arizona,04,012,0.4115
Yuma County,Arizona,04,027,0.4312
Arkansas County,Arkansas,05,001,0.4663
Ashley County,Arkansas,05,003,0.4573
Baxter County,Arkansas,05,005,0.4395
Benton County,Arkansas,05,007,0.437
Boone County,Arkansas,05,009,0.4486
Bradley County,Arkansas,05,011,0.4891
Calhoun County,Arkansas,05,013,0.4337
Carroll County,Arkansas,05,015,0.4315
Chicot County,Arkansas,05,017,0.5465
Clark County,Arkansas,05,019,0.4804
Clay County,Arkansas,05,021,0.4192
Cleburne County,Arkansas,05,023,0.4735
Cleveland County,Arkansas,05,025,0.4447
Columbia County,Arkansas,05,027,0.4634
Conway County,Arkansas,05,029,0.4646
Craighead County,Arkansas,05,031,0.4831
Crawford County,Arkansas,05,033,0.4281
Crittenden County,Arkansas,05,035,0.4558
Cross County,Arkansas,05,037,0.4468
Dallas County,Arkansas,05,039,0.4288
Desha County,Arkansas,05,041,0.527
Drew County,Arkansas,05,043,0.484
Faulkner County,Arkansas,05,045,0.441
Franklin County,Arkansas,05,047,0.4332
Fulton County,Arkansas,05,049,0.4105
Garland County,Arkansas,05,051,0.4763
Grant County,Arkansas,05,053,0.404
Greene County,Arkansas,05,055,0.4287
Hempstead County,Arkansas,05,057,0.4633
Hot Spring County,Arkansas,05,059,0.4241
Howard County,Arkansas,05,061,0.4683
Independence County,Arkansas,05,063,0.4578
Izard County,Arkansas,05,065,0.4442
Jackson County,Arkansas,05,067,0.4469
Jefferson County,Arkansas,05,069,0.4732
Johnson County,Arkansas,05,071,0.4784
Lafayette County,Arkansas,05,073,0.4594
Lawrence County,Arkansas,05,075,0.4238
Lee County,Arkansas,05,077,0.4856
Lincoln County,Arkansas,05,079,0.5077
Little River County,Arkansas,05,081,0.4214
Logan County,Arkansas,05,083,0.4596
Lonoke County,Arkansas,05,085,0.3871
Madison County,Arkansas,05,087,0.4481
Marion County,Arkansas,05,089,0.4025
Miller County,Arkansas,05,091,0.4337
Mississippi County,Arkansas,05,093,0.4688
Monroe County,Arkansas,05,095,0.4905
Montgomery County,Arkansas,05,097,0.4202
Nevada County,Arkansas,05,099,0.4563
Newton County,Arkansas,05,101,0.4478
Ouachita County,Arkansas,05,103,0.4582
Perry County,Arkansas,05,105,0.4287
Phillips County,Arkansas,05,107,0.5069
Pike County,Arkansas,05,109,0.4508
Poinsett County,Arkansas,05,111,0.4259
Polk County,Arkansas,05,113,0.4558
Pope County,Arkansas,05,115,0.4377
Prairie County,Arkansas,05,117,0.4121
Pulaski County,Arkansas,05,119,0.481
Randolph County,Arkansas,05,121,0.4552
Saint Francis County,Arkansas,05,123,0.4704
Saline County,Arkansas,05,125,0.3818
Scott County,Arkansas,05,127,0.4451
Searcy County,Arkansas,05,129,0.4383
Sebastian County,Arkansas,05,131,0.4991
Sevier County,Arkansas,05,133,0.4064
Sharp County,Arkansas,05,135,0.4103
Stone County,Arkansas,05,137,0.4937
Union County,Arkansas,05,139,0.4719
Van Buren County,Arkansas,05,141,0.4571
Washington County,Arkansas,05,143,0.4924
White County,Arkansas,05,145,0.4667
Woodruff County,Arkansas,05,147,0.4767
Yell County,Arkansas,05,149,0.4342
Alameda County,California,06,001,0.4692
Alpine County,California,06,003,0.4036
Amador County,California,06,005,0.4568
Butte County,California,06,007,0.4713
Calaveras County,California,06,009,0.4354
Colusa County,California,06,011,0.4335
Contra Costa County,California,06,013,0.4618
Del Norte County,California,06,015,0.4621
El Dorado County,California,06,017,0.453
Fresno County,California,06,019,0.4726
Glenn County,California,06,021,0.4897
Humboldt County,California,06,023,0.4576
Imperial County,California,06,025,0.459
Inyo County,California,06,027,0.4315
Kern County,California,06,029,0.4562
Kings County,California,06,031,0.4479
Lake County,California,06,033,0.4604
Lassen County,California,06,035,0.421
Los Angeles County,California,06,037,0.4992
Madera County,California,06,039,0.4441
Marin County,California,06,041,0.5218
Mariposa County,California,06,043,0.4507
Mendocino County,California,06,045,0.4712
Merced County,California,06,047,0.4607
Modoc County,California,06,049,0.4465
Mono County,California,06,051,0.3534
Monterey County,California,06,053,0.4579
Napa County,California,06,055,0.4585
Nevada County,California,06,057,0.4418
Orange County,California,06,059,0.4637
Placer County,California,06,061,0.4361
Plumas County,California,06,063,0.466
Riverside County,California,06,065,0.4437
Sacramento County,California,06,067,0.4518
San Benito County,California,06,069,0.4085
San Bernardino County,California,06,071,0.4383
San Diego County,California,06,073,0.4654
San Francisco County,California,06,075,0.5156
San Joaquin County,California,06,077,0.4476
San Luis Obispo County,California,06,079,0.4551
San Mateo County,California,06,081,0.4829
Santa Barbara County,California,06,083,0.4851
Santa Clara County,California,06,085,0.4627
Santa Cruz County,California,06,087,0.4686
Shasta County,California,06,089,0.4464
Sierra County,California,06,091,0.4618
Siskiyou County,California,06,093,0.4535
Solano County,California,06,095,0.4194
Sonoma County,California,06,097,0.451
Stanislaus County,California,06,099,0.4493
Sutter County,California,06,101,0.4552
Tehama County,California,06,103,0.4269
Trinity County,California,06,105,0.4517
Tulare County,California,06,107,0.4588
Tuolumne County,California,06,109,0.4378
Ventura County,California,06,111,0.4429
Yolo County,California,06,113,0.4815
Yuba County,California,06,115,0.4174
Alamosa County,Colorado,08,003,0.5202
Archuleta County,Colorado,08,007,0.4281
Baca County,Colorado,08,009,0.4474
Bent County,Colorado,08,011,0.4481
Chaffee County,Colorado,08,015,0.4192
Cheyenne County,Colorado,08,017,0.3911
Clear Creek County,Colorado,08,019,0.4655
Conejos County,Colorado,08,021,0.4257
Costilla County,Colorado,08,023,0.4943
Crowley County,Colorado,08,025,0.4565
Custer County,Colorado,08,027,0.497
Delta County,Colorado,08,029,0.4819
Dolores County,Colorado,08,033,0.4682
Douglas County,Colorado,08,035,0.3934
Eagle County,Colorado,08,037,0.454
Elbert County,Colorado,08,039,0.4055
El Paso County,Colorado,08,041,0.4421
Fremont County,Colorado,08,043,0.4323
Garfield County,Colorado,08,045,0.4089
Gilpin County,Colorado,08,047,0.4341
Grand County,Colorado,08,049,0.4028
Gunnison County,Colorado,08,051,0.4259
Huerfano County,Colorado,08,055,0.497
Jackson County,Colorado,08,057,0.3955
Kiowa County,Colorado,08,061,0.4562
Kit Carson County,Colorado,08,063,0.4219
Lake County,Colorado,08,065,0.3798
La Plata County,Colorado,08,067,0.4241
Larimer County,Colorado,08,069,0.4497
Las Animas County,Colorado,08,071,0.437
Lincoln County,Colorado,08,073,0.4701
Logan County,Colorado,08,075,0.4589
Mesa County,Colorado,08,077,0.4559
Moffat County,Colorado,08,081,0.4097
Montezuma County,Colorado,08,083,0.4273
Montrose County,Colorado,08,085,0.4153
Morgan County,Colorado,08,087,0.4021
Otero County,Colorado,08,089,0.4647
Ouray County,Colorado,08,091,0.4108
Park County,Colorado,08,093,0.3836
Phillips County,Colorado,08,095,0.4606
Pitkin County,Colorado,08,097,0.5384
Prowers County,Colorado,08,099,0.4472
Pueblo County,Colorado,08,101,0.4437
Rio Blanco County,Colorado,08,103,0.4044
Rio Grande County,Colorado,08,105,0.4441
Routt County,Colorado,08,107,0.4539
Saguache County,Colorado,08,109,0.4858
San Miguel County,Colorado,08,113,0.5133
Sedgwick County,Colorado,08,115,0.4201
Summit County,Colorado,08,117,0.4359
Teller County,Colorado,08,119,0.4013
Washington County,Colorado,08,121,0.4338
Yuma County,Colorado,08,125,0.4176
Adams County,Colorado,08,001,0.4047
Arapahoe County,Colorado,08,005,0.4623
Boulder County,Colorado,08,013,0.4758
Broomfield County,Colorado,08,014,0.4232
Denver County,Colorado,08,031,0.5058
Jefferson County,Colorado,08,059,0.4305
Weld County,Colorado,08,123,0.4225
Fairfield County,Connecticut,09,001,0.5426
Hartford County,Connecticut,09,003,0.4725
Litchfield County,Connecticut,09,005,0.4391
Middlesex County,Connecticut,09,007,0.4333
New Haven County,Connecticut,09,009,0.4675
New London County,Connecticut,09,011,0.4297
Tolland County,Connecticut,09,013,0.4004
Windham County,Connecticut,09,015,0.4158
Kent County,Delaware,10,001,0.4087
New Castle County,Delaware,10,003,0.4507
Sussex County,Delaware,10,005,0.4288
Alachua County,Florida,12,001,0.5168
Baker County,Florida,12,003,0.4348
Bay County,Florida,12,005,0.4347
Bradford County,Florida,12,007,0.4533
Brevard County,Florida,12,009,0.4474
Broward County,Florida,12,011,0.4782
Calhoun County,Florida,12,013,0.4378
Charlotte County,Florida,12,015,0.4314
Citrus County,Florida,12,017,0.4511
Clay County,Florida,12,019,0.407
Collier County,Florida,12,021,0.5324
Columbia County,Florida,12,023,0.4467
Miami-Dade County,Florida,12,086,0.5199
DeSoto County,Florida,12,027,0.4222
Dixie County,Florida,12,029,0.4071
Duval County,Florida,12,031,0.473
Escambia County,Florida,12,033,0.4504
Flagler County,Florida,12,035,0.4363
Franklin County,Florida,12,037,0.4904
Gadsden County,Florida,12,039,0.4535
Gilchrist County,Florida,12,041,0.4572
Glades County,Florida,12,043,0.4439
Gulf County,Florida,12,045,0.4413
Hamilton County,Florida,12,047,0.4664
Hardee County,Florida,12,049,0.4835
Hendry County,Florida,12,051,0.4594
Hernando County,Florida,12,053,0.4201
Highlands County,Florida,12,055,0.4375
Hillsborough County,Florida,12,057,0.4792
Holmes County,Florida,12,059,0.4458
Indian River County,Florida,12,061,0.5251
Jackson County,Florida,12,063,0.4511
Jefferson County,Florida,12,065,0.448
Lafayette County,Florida,12,067,0.4979
Lake County,Florida,12,069,0.4326
Lee County,Florida,12,071,0.4727
Leon County,Florida,12,073,0.4939
Levy County,Florida,12,075,0.4556
Liberty County,Florida,12,077,0.4579
Madison County,Florida,12,079,0.452
Manatee County,Florida,12,081,0.4626
Marion County,Florida,12,083,0.4356
Martin County,Florida,12,085,0.516
Monroe County,Florida,12,087,0.5037
Nassau County,Florida,12,089,0.4471
Okaloosa County,Florida,12,091,0.4349
Okeechobee County,Florida,12,093,0.4766
Orange County,Florida,12,095,0.4762
Osceola County,Florida,12,097,0.4175
Palm Beach County,Florida,12,099,0.5099
Pasco County,Florida,12,101,0.4419
Pinellas County,Florida,12,103,0.4791
Polk County,Florida,12,105,0.4328
Putnam County,Florida,12,107,0.4686
Saint Johns County,Florida,12,109,0.4825
Saint Lucie County,Florida,12,111,0.4615
Santa Rosa County,Florida,12,113,0.4229
Sarasota County,Florida,12,115,0.4811
Seminole County,Florida,12,117,0.453
Sumter County,Florida,12,119,0.4185
Suwannee County,Florida,12,121,0.448
Taylor County,Florida,12,123,0.4075
Union County,Florida,12,125,0.3982
Volusia County,Florida,12,127,0.4592
Wakulla County,Florida,12,129,0.3965
Walton County,Florida,12,131,0.4796
Washington County,Florida,12,133,0.4363
Appling County,Georgia,13,001,0.4479
Atkinson County,Georgia,13,003,0.4834
Bacon County,Georgia,13,005,0.4405
Baker County,Georgia,13,007,0.4761
Baldwin County,Georgia,13,009,0.5123
Banks County,Georgia,13,011,0.4094
Barrow County,Georgia,13,013,0.3726
Bartow County,Georgia,13,015,0.4173
Ben Hill County,Georgia,13,017,0.4829
Berrien County,Georgia,13,019,0.4526
Bibb County,Georgia,13,021,0.515
Bleckley County,Georgia,13,023,0.5324
Brantley County,Georgia,13,025,0.4061
Brooks County,Georgia,13,027,0.4828
Bryan County,Georgia,13,029,0.4065
Bulloch County,Georgia,13,031,0.4998
Burke County,Georgia,13,033,0.4637
Butts County,Georgia,13,035,0.4143
Calhoun County,Georgia,13,037,0.6064
Camden County,Georgia,13,039,0.4048
Candler County,Georgia,13,043,0.5024
Carroll County,Georgia,13,045,0.4543
Catoosa County,Georgia,13,047,0.3924
Charlton County,Georgia,13,049,0.4529
Chatham County,Georgia,13,051,0.471
Chattahoochee County,Georgia,13,053,0.3433
Chattooga County,Georgia,13,055,0.4422
Cherokee County,Georgia,13,057,0.4112
Clarke County,Georgia,13,059,0.5398
Clay County,Georgia,13,061,0.4742
Clayton County,Georgia,13,063,0.4229
Clinch County,Georgia,13,065,0.5403
Cobb County,Georgia,13,067,0.4566
Coffee County,Georgia,13,069,0.4737
Colquitt County,Georgia,13,071,0.4772
Columbia County,Georgia,13,073,0.4189
Cook County,Georgia,13,075,0.4688
Coweta County,Georgia,13,077,0.4175
Crawford County,Georgia,13,079,0.4181
Crisp County,Georgia,13,081,0.5032
Dade County,Georgia,13,083,0.4207
Dawson County,Georgia,13,085,0.4677
Decatur County,Georgia,13,087,0.5228
DeKalb County,Georgia,13,089,0.4903
Dodge County,Georgia,13,091,0.4458
Dooly County,Georgia,13,093,0.4639
Dougherty County,Georgia,13,095,0.5197
Douglas County,Georgia,13,097,0.4079
Early County,Georgia,13,099,0.4844
Echols County,Georgia,13,101,0.4583
Effingham County,Georgia,13,103,0.3834
Elbert County,Georgia,13,105,0.4641
Emanuel County,Georgia,13,107,0.4855
Evans County,Georgia,13,109,0.4651
Fannin County,Georgia,13,111,0.4404
Fayette County,Georgia,13,113,0.4196
Floyd County,Georgia,13,115,0.4612
Forsyth County,Georgia,13,117,0.4168
Franklin County,Georgia,13,119,0.4278
Fulton County,Georgia,13,121,0.54
Gilmer County,Georgia,13,123,0.4577
Glascock County,Georgia,13,125,0.3916
Glynn County,Georgia,13,127,0.4881
Gordon County,Georgia,13,129,0.4362
Grady County,Georgia,13,131,0.4735
Greene County,Georgia,13,133,0.5503
Gwinnett County,Georgia,13,135,0.4248
Habersham County,Georgia,13,137,0.4226
Hall County,Georgia,13,139,0.4461
Hancock County,Georgia,13,141,0.4712
Haralson County,Georgia,13,143,0.4388
Harris County,Georgia,13,145,0.43
Hart County,Georgia,13,147,0.4686
Heard County,Georgia,13,149,0.4092
Henry County,Georgia,13,151,0.3976
Houston County,Georgia,13,153,0.4163
Irwin County,Georgia,13,155,0.4848
Jackson County,Georgia,13,157,0.4194
Jasper County,Georgia,13,159,0.451
Jeff Davis County,Georgia,13,161,0.4245
Jefferson County,Georgia,13,163,0.4608
Jenkins County,Georgia,13,165,0.4985
Johnson County,Georgia,13,167,0.4594
Jones County,Georgia,13,169,0.4378
Lamar County,Georgia,13,171,0.4305
Lanier County,Georgia,13,173,0.4482
Laurens County,Georgia,13,175,0.5039
Lee County,Georgia,13,177,0.4193
Liberty County,Georgia,13,179,0.4224
Lincoln County,Georgia,13,181,0.4532
Long County,Georgia,13,183,0.367
Lowndes County,Georgia,13,185,0.4734
Lumpkin County,Georgia,13,187,0.4362
McDuffie County,Georgia,13,189,0.4652
McIntosh County,Georgia,13,191,0.457
Macon County,Georgia,13,193,0.4655
Madison County,Georgia,13,195,0.4088
Marion County,Georgia,13,197,0.455
Meriwether County,Georgia,13,199,0.4537
Miller County,Georgia,13,201,0.4872
Mitchell County,Georgia,13,205,0.4712
Monroe County,Georgia,13,207,0.4318
Montgomery County,Georgia,13,209,0.4552
Morgan County,Georgia,13,211,0.4438
Murray County,Georgia,13,213,0.4066
Muscogee County,Georgia,13,215,0.49
Newton County,Georgia,13,217,0.4207
Oconee County,Georgia,13,219,0.4354
Oglethorpe County,Georgia,13,221,0.4011
Paulding County,Georgia,13,223,0.3937
Peach County,Georgia,13,225,0.4532
Pickens County,Georgia,13,227,0.4431
Pierce County,Georgia,13,229,0.4682
Pike County,Georgia,13,231,0.4204
Polk County,Georgia,13,233,0.4311
Pulaski County,Georgia,13,235,0.4273
Putnam County,Georgia,13,237,0.4594
Quitman County,Georgia,13,239,0.4071
Rabun County,Georgia,13,241,0.5062
Randolph County,Georgia,13,243,0.6519
Richmond County,Georgia,13,245,0.479
Rockdale County,Georgia,13,247,0.4171
Schley County,Georgia,13,249,0.479
Screven County,Georgia,13,251,0.4796
Seminole County,Georgia,13,253,0.4595
Spalding County,Georgia,13,255,0.4629
Stephens County,Georgia,13,257,0.4449
Stewart County,Georgia,13,259,0.4647
Sumter County,Georgia,13,261,0.4814
Talbot County,Georgia,13,263,0.4858
Taliaferro County,Georgia,13,265,0.4115
Tattnall County,Georgia,13,267,0.4575
Taylor County,Georgia,13,269,0.4671
Telfair County,Georgia,13,271,0.4484
Terrell County,Georgia,13,273,0.4664
Thomas County,Georgia,13,275,0.4927
Tift County,Georgia,13,277,0.5123
Toombs County,Georgia,13,279,0.497
Towns County,Georgia,13,281,0.4524
Treutlen County,Georgia,13,283,0.4742
Troup County,Georgia,13,285,0.4781
Turner County,Georgia,13,287,0.4926
Twiggs County,Georgia,13,289,0.5104
Union County,Georgia,13,291,0.427
Upson County,Georgia,13,293,0.4307
Walker County,Georgia,13,295,0.4468
Walton County,Georgia,13,297,0.4144
Ware County,Georgia,13,299,0.4661
Warren County,Georgia,13,301,0.476
Washington County,Georgia,13,303,0.4738
Wayne County,Georgia,13,305,0.4457
Webster County,Georgia,13,307,0.4276
Wheeler County,Georgia,13,309,0.434
White County,Georgia,13,311,0.4301
Whitfield County,Georgia,13,313,0.4628
Wilcox County,Georgia,13,315,0.4484
Wilkes County,Georgia,13,317,0.4525
Wilkinson County,Georgia,13,319,0.4229
Worth County,Georgia,13,321,0.4351
Hawaii County,Hawaii,15,001,0.4647
Honolulu County,Hawaii,15,003,0.4198
Kauai County,Hawaii,15,007,0.4259
Kalawao County,Hawaii,15,005,0.4378
Maui County,Hawaii,15,009,0.4423
Ada County,Idaho,16,001,0.4458
Adams County,Idaho,16,003,0.443
Bannock County,Idaho,16,005,0.4394
Bear Lake County,Idaho,16,007,0.3987
Benewah County,Idaho,16,009,0.4062
Bingham County,Idaho,16,011,0.4028
Blaine County,Idaho,16,013,0.455
Boise County,Idaho,16,015,0.4572
Bonner County,Idaho,16,017,0.4657
Bonneville County,Idaho,16,019,0.4291
Boundary County,Idaho,16,021,0.4456
Butte County,Idaho,16,023,0.4622
Camas County,Idaho,16,025,0.4507
Canyon County,Idaho,16,027,0.4069
Caribou County,Idaho,16,029,0.4045
Cassia County,Idaho,16,031,0.4107
Clearwater County,Idaho,16,035,0.3978
Custer County,Idaho,16,037,0.4224
Elmore County,Idaho,16,039,0.4057
Franklin County,Idaho,16,041,0.3622
Fremont County,Idaho,16,043,0.3716
Gem County,Idaho,16,045,0.4279
Gooding County,Idaho,16,047,0.437
Idaho County,Idaho,16,049,0.3791
Jefferson County,Idaho,16,051,0.3759
Jerome County,Idaho,16,053,0.3856
Kootenai County,Idaho,16,055,0.432
Latah County,Idaho,16,057,0.4669
Lemhi County,Idaho,16,059,0.4664
Lewis County,Idaho,16,061,0.4288
Lincoln County,Idaho,16,063,0.365
Madison County,Idaho,16,065,0.5116
Minidoka County,Idaho,16,067,0.4186
Nez Perce County,Idaho,16,069,0.4079
Oneida County,Idaho,16,071,0.4209
Owyhee County,Idaho,16,073,0.4489
Payette County,Idaho,16,075,0.4243
Power County,Idaho,16,077,0.3358
Shoshone County,Idaho,16,079,0.4157
Teton County,Idaho,16,081,0.378
Twin Falls County,Idaho,16,083,0.4244
Valley County,Idaho,16,085,0.4031
Washington County,Idaho,16,087,0.4317
Adams County,Illinois,17,001,0.4265
Alexander County,Illinois,17,003,0.4756
Bond County,Illinois,17,005,0.4549
Boone County,Illinois,17,007,0.4211
Brown County,Illinois,17,009,0.4322
Bureau County,Illinois,17,011,0.4291
Calhoun County,Illinois,17,013,0.4215
Carroll County,Illinois,17,015,0.4219
Cass County,Illinois,17,017,0.403
Champaign County,Illinois,17,019,0.4948
Christian County,Illinois,17,021,0.4332
Clark County,Illinois,17,023,0.4185
Clay County,Illinois,17,025,0.4038
Clinton County,Illinois,17,027,0.4041
Coles County,Illinois,17,029,0.4887
Cook County,Illinois,17,031,0.4982
Crawford County,Illinois,17,033,0.4436
Cumberland County,Illinois,17,035,0.4056
DeKalb County,Illinois,17,037,0.4294
De Witt County,Illinois,17,039,0.4327
Douglas County,Illinois,17,041,0.4029
DuPage County,Illinois,17,043,0.4501
Edgar County,Illinois,17,045,0.4625
Edwards County,Illinois,17,047,0.4101
Effingham County,Illinois,17,049,0.439
Fayette County,Illinois,17,051,0.4118
Ford County,Illinois,17,053,0.4286
Franklin County,Illinois,17,055,0.4308
Fulton County,Illinois,17,057,0.4055
Gallatin County,Illinois,17,059,0.454
Greene County,Illinois,17,061,0.4119
Grundy County,Illinois,17,063,0.4114
Hamilton County,Illinois,17,065,0.4408
Hancock County,Illinois,17,067,0.4031
Hardin County,Illinois,17,069,0.4788
Henderson County,Illinois,17,071,0.4139
Henry County,Illinois,17,073,0.4172
Iroquois County,Illinois,17,075,0.436
Jackson County,Illinois,17,077,0.5352
Jasper County,Illinois,17,079,0.3655
Jefferson County,Illinois,17,081,0.4564
Jersey County,Illinois,17,083,0.4011
Jo Daviess County,Illinois,17,085,0.4319
Johnson County,Illinois,17,087,0.4478
Kane County,Illinois,17,089,0.4346
Kankakee County,Illinois,17,091,0.4198
Kendall County,Illinois,17,093,0.3525
Knox County,Illinois,17,095,0.4327
Lake County,Illinois,17,097,0.4772
LaSalle County,Illinois,17,099,0.4213
Lawrence County,Illinois,17,101,0.4087
Lee County,Illinois,17,103,0.4098
Livingston County,Illinois,17,105,0.4203
Logan County,Illinois,17,107,0.4326
McDonough County,Illinois,17,109,0.4858
McHenry County,Illinois,17,111,0.3992
McLean County,Illinois,17,113,0.4562
Macon County,Illinois,17,115,0.4637
Macoupin County,Illinois,17,117,0.4048
Madison County,Illinois,17,119,0.4401
Marion County,Illinois,17,121,0.4336
Marshall County,Illinois,17,123,0.3838
Mason County,Illinois,17,125,0.426
Massac County,Illinois,17,127,0.4407
Menard County,Illinois,17,129,0.4126
Mercer County,Illinois,17,131,0.4024
Monroe County,Illinois,17,133,0.3958
Montgomery County,Illinois,17,135,0.4228
Morgan County,Illinois,17,137,0.4277
Moultrie County,Illinois,17,139,0.4073
Ogle County,Illinois,17,141,0.4059
Peoria County,Illinois,17,143,0.4614
Perry County,Illinois,17,145,0.4305
Piatt County,Illinois,17,147,0.4041
Pike County,Illinois,17,149,0.4187
Pope County,Illinois,17,151,0.4125
Pulaski County,Illinois,17,153,0.4575
Putnam County,Illinois,17,155,0.3989
Randolph County,Illinois,17,157,0.3987
Richland County,Illinois,17,159,0.4285
Rock Island County,Illinois,17,161,0.4366
Saint Clair County,Illinois,17,163,0.464
Saline County,Illinois,17,165,0.4537
Sangamon County,Illinois,17,167,0.4487
Schuyler County,Illinois,17,169,0.3946
Scott County,Illinois,17,171,0.435
Shelby County,Illinois,17,173,0.3872
Stark County,Illinois,17,175,0.4152
Stephenson County,Illinois,17,177,0.4241
Tazewell County,Illinois,17,179,0.4107
Union County,Illinois,17,181,0.4511
Vermilion County,Illinois,17,183,0.4272
Wabash County,Illinois,17,185,0.4265
Warren County,Illinois,17,187,0.4274
Washington County,Illinois,17,189,0.426
Wayne County,Illinois,17,191,0.4277
White County,Illinois,17,193,0.4666
Whiteside County,Illinois,17,195,0.4081
Will County,Illinois,17,197,0.4005
Williamson County,Illinois,17,199,0.4411
Winnebago County,Illinois,17,201,0.4511
Woodford County,Illinois,17,203,0.3954
Adams County,Indiana,18,001,0.4196
Allen County,Indiana,18,003,0.4457
Bartholomew County,Indiana,18,005,0.4292
Benton County,Indiana,18,007,0.3832
Blackford County,Indiana,18,009,0.4197
Boone County,Indiana,18,011,0.4896
Brown County,Indiana,18,013,0.4399
