County,State,State_FIPS,County_FIPS,gini_index
Amador County,California,06,005,0.449
Butte County,California,06,007,0.4944
Calaveras County,California,06,009,0.4414
Colusa County,California,06,011,0.4554
Contra Costa County,California,06,013,0.4672
Del Norte County,California,06,015,0.4743
El Dorado County,California,06,017,0.4556
Fresno County,California,06,019,0.4746
Glenn County,California,06,021,0.4442
Humboldt County,California,06,023,0.4841
Imperial County,California,06,025,0.4704
Inyo County,California,06,027,0.4104
Kern County,California,06,029,0.4668
Kings County,California,06,031,0.4272
Lake County,California,06,033,0.4817
Lassen County,California,06,035,0.4171
Los Angeles County,California,06,037,0.5002
Madera County,California,06,039,0.4422
Marin County,California,06,041,0.5178
Mariposa County,California,06,043,0.4234
Mendocino County,California,06,045,0.4704
Merced County,California,06,047,0.4719
Modoc County,California,06,049,0.4003
Mono County,California,06,051,0.415
Monterey County,California,06,053,0.457
Napa County,California,06,055,0.4712
Nevada County,California,06,057,0.4697
Orange County,California,06,059,0.4685
Placer County,California,06,061,0.4467
Plumas County,California,06,063,0.4667
Riverside County,California,06,065,0.4572
Sacramento County,California,06,067,0.4538
San Benito County,California,06,069,0.4054
San Bernardino County,California,06,071,0.4375
San Diego County,California,06,073,0.4627
San Francisco County,California,06,075,0.5099
San Joaquin County,California,06,077,0.4529
San Luis Obispo County,California,06,079,0.4496
San Mateo County,California,06,081,0.4849
Santa Barbara County,California,06,083,0.4815
Santa Clara County,California,06,085,0.4664
Santa Cruz County,California,06,087,0.4819
Shasta County,California,06,089,0.4588
Sierra County,California,06,091,0.4594
Siskiyou County,California,06,093,0.4772
Solano County,California,06,095,0.4207
Sonoma County,California,06,097,0.4536
Stanislaus County,California,06,099,0.4396
Sutter County,California,06,101,0.453
Tehama County,California,06,103,0.4656
Trinity County,California,06,105,0.4638
Tulare County,California,06,107,0.4728
Tuolumne County,California,06,109,0.4832
Ventura County,California,06,111,0.4455
Yolo County,California,06,113,0.4928
Yuba County,California,06,115,0.426
Alamosa County,Colorado,08,003,0.487
Archuleta County,Colorado,08,007,0.4511
Baca County,Colorado,08,009,0.4562
Bent County,Colorado,08,011,0.4527
Chaffee County,Colorado,08,015,0.4231
Cheyenne County,Colorado,08,017,0.4367
Clear Creek County,Colorado,08,019,0.4205
Conejos County,Colorado,08,021,0.4533
Costilla County,Colorado,08,023,0.4988
Crowley County,Colorado,08,025,0.4013
Custer County,Colorado,08,027,0.4154
Delta County,Colorado,08,029,0.4805
Dolores County,Colorado,08,033,0.4306
Douglas County,Colorado,08,035,0.3993
Eagle County,Colorado,08,037,0.4694
Elbert County,Colorado,08,039,0.4013
El Paso County,Colorado,08,041,0.4322
Fremont County,Colorado,08,043,0.4364
Garfield County,Colorado,08,045,0.4031
Gilpin County,Colorado,08,047,0.4468
Grand County,Colorado,08,049,0.4137
Gunnison County,Colorado,08,051,0.4321
Huerfano County,Colorado,08,055,0.4341
Jackson County,Colorado,08,057,0.3906
Kiowa County,Colorado,08,061,0.4434
Kit Carson County,Colorado,08,063,0.4595
Lake County,Colorado,08,065,0.4414
La Plata County,Colorado,08,067,0.4703
Larimer County,Colorado,08,069,0.4463
Las Animas County,Colorado,08,071,0.4708
Lincoln County,Colorado,08,073,0.4737
Logan County,Colorado,08,075,0.4217
Mesa County,Colorado,08,077,0.4419
Moffat County,Colorado,08,081,0.4418
Montezuma County,Colorado,08,083,0.4162
Montrose County,Colorado,08,085,0.4518
Morgan County,Colorado,08,087,0.4076
Otero County,Colorado,08,089,0.4568
Ouray County,Colorado,08,091,0.4666
Park County,Colorado,08,093,0.3978
Phillips County,Colorado,08,095,0.3953
Pitkin County,Colorado,08,097,0.509
Prowers County,Colorado,08,099,0.4428
Pueblo County,Colorado,08,101,0.4547
Rio Blanco County,Colorado,08,103,0.4096
Rio Grande County,Colorado,08,105,0.4661
Routt County,Colorado,08,107,0.4632
Saguache County,Colorado,08,109,0.4521
San Miguel County,Colorado,08,113,0.5175
Sedgwick County,Colorado,08,115,0.5065
Summit County,Colorado,08,117,0.405
Teller County,Colorado,08,119,0.4099
Washington County,Colorado,08,121,0.4305
Yuma County,Colorado,08,125,0.4235
Adams County,Colorado,08,001,0.4052
Arapahoe County,Colorado,08,005,0.4522
Boulder County,Colorado,08,013,0.4848
Broomfield County,Colorado,08,014,0.4343
Denver County,Colorado,08,031,0.4909
Jefferson County,Colorado,08,059,0.4329
Weld County,Colorado,08,123,0.4157
Fairfield County,Connecticut,09,001,0.5422
Hartford County,Connecticut,09,003,0.4716
Litchfield County,Connecticut,09,005,0.4566
Middlesex County,Connecticut,09,007,0.4462
New Haven County,Connecticut,09,009,0.4691
New London County,Connecticut,09,011,0.4425
Tolland County,Connecticut,09,013,0.4383
Windham County,Connecticut,09,015,0.4217
Kent County,Delaware,10,001,0.4279
New Castle County,Delaware,10,003,0.4584
Sussex County,Delaware,10,005,0.4505
Alachua County,Florida,12,001,0.5111
Baker County,Florida,12,003,0.422
Bay County,Florida,12,005,0.4427
Bradford County,Florida,12,007,0.4487
Brevard County,Florida,12,009,0.4505
Broward County,Florida,12,011,0.4884
Calhoun County,Florida,12,013,0.4571
Charlotte County,Florida,12,015,0.4602
Citrus County,Florida,12,017,0.4517
Clay County,Florida,12,019,0.4171
Collier County,Florida,12,021,0.5257
Columbia County,Florida,12,023,0.4589
Miami-Dade County,Florida,12,086,0.5231
DeSoto County,Florida,12,027,0.4404
Dixie County,Florida,12,029,0.4751
Duval County,Florida,12,031,0.4704
Escambia County,Florida,12,033,0.4448
Flagler County,Florida,12,035,0.4359
Franklin County,Florida,12,037,0.5056
Gadsden County,Florida,12,039,0.4448
Gilchrist County,Florida,12,041,0.4266
Glades County,Florida,12,043,0.4343
Gulf County,Florida,12,045,0.4158
Hamilton County,Florida,12,047,0.4683
Hardee County,Florida,12,049,0.4684
Hendry County,Florida,12,051,0.4681
Hernando County,Florida,12,053,0.4293
Highlands County,Florida,12,055,0.4855
Hillsborough County,Florida,12,057,0.4787
Holmes County,Florida,12,059,0.4525
Indian River County,Florida,12,061,0.5246
Jackson County,Florida,12,063,0.4585
Jefferson County,Florida,12,065,0.4601
Lafayette County,Florida,12,067,0.4203
Lake County,Florida,12,069,0.4231
Lee County,Florida,12,071,0.4798
Leon County,Florida,12,073,0.4896
Levy County,Florida,12,075,0.4524
Liberty County,Florida,12,077,0.4305
Madison County,Florida,12,079,0.4797
Manatee County,Florida,12,081,0.4709
Marion County,Florida,12,083,0.4544
Martin County,Florida,12,085,0.5278
Monroe County,Florida,12,087,0.5049
Nassau County,Florida,12,089,0.4433
Okaloosa County,Florida,12,091,0.4328
Okeechobee County,Florida,12,093,0.4556
Orange County,Florida,12,095,0.4848
Osceola County,Florida,12,097,0.4258
Palm Beach County,Florida,12,099,0.5219
Pasco County,Florida,12,101,0.4517
Pinellas County,Florida,12,103,0.4851
Polk County,Florida,12,105,0.4452
Putnam County,Florida,12,107,0.4584
Saint Johns County,Florida,12,109,0.4667
Saint Lucie County,Florida,12,111,0.4416
Santa Rosa County,Florida,12,113,0.4196
Sarasota County,Florida,12,115,0.4809
Seminole County,Florida,12,117,0.4568
Sumter County,Florida,12,119,0.4354
Suwannee County,Florida,12,121,0.459
Taylor County,Florida,12,123,0.4115
Union County,Florida,12,125,0.4873
Volusia County,Florida,12,127,0.4594
Wakulla County,Florida,12,129,0.4175
Walton County,Florida,12,131,0.483
Washington County,Florida,12,133,0.4277
Appling County,Georgia,13,001,0.4586
Atkinson County,Georgia,13,003,0.4735
Bacon County,Georgia,13,005,0.462
Baker County,Georgia,13,007,0.4874
Baldwin County,Georgia,13,009,0.4639
Banks County,Georgia,13,011,0.4162
Barrow County,Georgia,13,013,0.3931
Bartow County,Georgia,13,015,0.4388
Ben Hill County,Georgia,13,017,0.4845
Berrien County,Georgia,13,019,0.4356
Bibb County,Georgia,13,021,0.52
Bleckley County,Georgia,13,023,0.4415
Brantley County,Georgia,13,025,0.4322
Brooks County,Georgia,13,027,0.5482
Bryan County,Georgia,13,029,0.428
Bulloch County,Georgia,13,031,0.4689
Burke County,Georgia,13,033,0.447
Butts County,Georgia,13,035,0.5216
Calhoun County,Georgia,13,037,0.4748
Camden County,Georgia,13,039,0.4535
Candler County,Georgia,13,043,0.5252
Carroll County,Georgia,13,045,0.428
Catoosa County,Georgia,13,047,0.4179
Charlton County,Georgia,13,049,0.4222
Chatham County,Georgia,13,051,0.4869
Chattahoochee County,Georgia,13,053,0.4658
Chattooga County,Georgia,13,055,0.4476
Cherokee County,Georgia,13,057,0.4078
Clarke County,Georgia,13,059,0.522
Clay County,Georgia,13,061,0.4824
Clayton County,Georgia,13,063,0.4147
Clinch County,Georgia,13,065,0.5192
Cobb County,Georgia,13,067,0.4501
Coffee County,Georgia,13,069,0.4783
Colquitt County,Georgia,13,071,0.4841
Columbia County,Georgia,13,073,0.4004
Cook County,Georgia,13,075,0.4604
Coweta County,Georgia,13,077,0.419
Crawford County,Georgia,13,079,0.4662
Crisp County,Georgia,13,081,0.5545
Dade County,Georgia,13,083,0.4437
Dawson County,Georgia,13,085,0.4338
Decatur County,Georgia,13,087,0.479
DeKalb County,Georgia,13,089,0.4894
Dodge County,Georgia,13,091,0.469
Dooly County,Georgia,13,093,0.4815
Dougherty County,Georgia,13,095,0.4933
Douglas County,Georgia,13,097,0.41
Early County,Georgia,13,099,0.4996
Echols County,Georgia,13,101,0.5002
Effingham County,Georgia,13,103,0.4409
Elbert County,Georgia,13,105,0.4702
Emanuel County,Georgia,13,107,0.461
Evans County,Georgia,13,109,0.4574
Fannin County,Georgia,13,111,0.4539
Fayette County,Georgia,13,113,0.4369
Floyd County,Georgia,13,115,0.475
Forsyth County,Georgia,13,117,0.4017
Franklin County,Georgia,13,119,0.4911
Fulton County,Georgia,13,121,0.5414
Gilmer County,Georgia,13,123,0.4561
Glascock County,Georgia,13,125,0.4538
Glynn County,Georgia,13,127,0.5123
Gordon County,Georgia,13,129,0.4646
Grady County,Georgia,13,131,0.4599
Greene County,Georgia,13,133,0.5604
Gwinnett County,Georgia,13,135,0.4267
Habersham County,Georgia,13,137,0.4348
Hall County,Georgia,13,139,0.4596
Hancock County,Georgia,13,141,0.4697
Haralson County,Georgia,13,143,0.4394
Harris County,Georgia,13,145,0.4436
Hart County,Georgia,13,147,0.4498
Heard County,Georgia,13,149,0.4038
Henry County,Georgia,13,151,0.3919
Houston County,Georgia,13,153,0.4327
Irwin County,Georgia,13,155,0.4814
Jackson County,Georgia,13,157,0.4291
Jasper County,Georgia,13,159,0.4159
Jeff Davis County,Georgia,13,161,0.4357
Jefferson County,Georgia,13,163,0.473
Jenkins County,Georgia,13,165,0.4417
Johnson County,Georgia,13,167,0.4208
Jones County,Georgia,13,169,0.4271
Lamar County,Georgia,13,171,0.4783
Lanier County,Georgia,13,173,0.4687
Laurens County,Georgia,13,175,0.4997
Lee County,Georgia,13,177,0.397
Liberty County,Georgia,13,179,0.3971
Lincoln County,Georgia,13,181,0.4995
Long County,Georgia,13,183,0.3787
Lowndes County,Georgia,13,185,0.5179
Lumpkin County,Georgia,13,187,0.4738
McDuffie County,Georgia,13,189,0.4518
McIntosh County,Georgia,13,191,0.4294
Macon County,Georgia,13,193,0.4998
Madison County,Georgia,13,195,0.4205
Marion County,Georgia,13,197,0.4344
Meriwether County,Georgia,13,199,0.4689
Miller County,Georgia,13,201,0.4732
Mitchell County,Georgia,13,205,0.4683
Monroe County,Georgia,13,207,0.5327
Montgomery County,Georgia,13,209,0.4991
Morgan County,Georgia,13,211,0.4517
Murray County,Georgia,13,213,0.4096
Muscogee County,Georgia,13,215,0.498
Newton County,Georgia,13,217,0.4388
Oconee County,Georgia,13,219,0.4623
Oglethorpe County,Georgia,13,221,0.4158
Paulding County,Georgia,13,223,0.3762
Peach County,Georgia,13,225,0.4976
Pickens County,Georgia,13,227,0.4204
Pierce County,Georgia,13,229,0.4682
Pike County,Georgia,13,231,0.4197
Polk County,Georgia,13,233,0.4768
Pulaski County,Georgia,13,235,0.446
Putnam County,Georgia,13,237,0.4855
Quitman County,Georgia,13,239,0.4874
Rabun County,Georgia,13,241,0.5086
Randolph County,Georgia,13,243,0.45
Richmond County,Georgia,13,245,0.4738
Rockdale County,Georgia,13,247,0.4229
Schley County,Georgia,13,249,0.444
Screven County,Georgia,13,251,0.4607
Seminole County,Georgia,13,253,0.6006
Spalding County,Georgia,13,255,0.4536
Stephens County,Georgia,13,257,0.4525
Stewart County,Georgia,13,259,0.488
Sumter County,Georgia,13,261,0.4751
Talbot County,Georgia,13,263,0.4411
Taliaferro County,Georgia,13,265,0.4557
Tattnall County,Georgia,13,267,0.4543
Taylor County,Georgia,13,269,0.4839
Telfair County,Georgia,13,271,0.4803
Terrell County,Georgia,13,273,0.4709
Thomas County,Georgia,13,275,0.5001
Tift County,Georgia,13,277,0.4571
Toombs County,Georgia,13,279,0.5396
Towns County,Georgia,13,281,0.4437
Treutlen County,Georgia,13,283,0.5255
Troup County,Georgia,13,285,0.4715
Turner County,Georgia,13,287,0.4761
Twiggs County,Georgia,13,289,0.4787
Union County,Georgia,13,291,0.4685
Upson County,Georgia,13,293,0.4773
Walker County,Georgia,13,295,0.45
Walton County,Georgia,13,297,0.4221
Ware County,Georgia,13,299,0.4652
Warren County,Georgia,13,301,0.5202
Washington County,Georgia,13,303,0.4593
Wayne County,Georgia,13,305,0.4345
Webster County,Georgia,13,307,0.4952
Wheeler County,Georgia,13,309,0.4452
White County,Georgia,13,311,0.4204
Whitfield County,Georgia,13,313,0.4585
Wilcox County,Georgia,13,315,0.4679
Wilkes County,Georgia,13,317,0.5082
Wilkinson County,Georgia,13,319,0.4838
Worth County,Georgia,13,321,0.4566
Hawaii County,Hawaii,15,001,0.4708
Honolulu County,Hawaii,15,003,0.4336
Kauai County,Hawaii,15,007,0.4161
Kalawao County,Hawaii,15,005,0.3124
Maui County,Hawaii,15,009,0.4403
Ada County,Idaho,16,001,0.4615
Adams County,Idaho,16,003,0.4392
Bannock County,Idaho,16,005,0.4402
Bear Lake County,Idaho,16,007,0.4051
Benewah County,Idaho,16,009,0.4029
Bingham County,Idaho,16,011,0.4048
Blaine County,Idaho,16,013,0.4757
Boise County,Idaho,16,015,0.4139
Bonner County,Idaho,16,017,0.4436
Bonneville County,Idaho,16,019,0.4504
Boundary County,Idaho,16,021,0.4787
Butte County,Idaho,16,023,0.5235
Camas County,Idaho,16,025,0.5179
Canyon County,Idaho,16,027,0.408
Caribou County,Idaho,16,029,0.4049
Cassia County,Idaho,16,031,0.4115
Clearwater County,Idaho,16,035,0.4242
Custer County,Idaho,16,037,0.4454
Elmore County,Idaho,16,039,0.3976
Franklin County,Idaho,16,041,0.3944
Fremont County,Idaho,16,043,0.4028
Gem County,Idaho,16,045,0.4175
Gooding County,Idaho,16,047,0.4134
Idaho County,Idaho,16,049,0.4286
Jefferson County,Idaho,16,051,0.3712
Jerome County,Idaho,16,053,0.4114
Kootenai County,Idaho,16,055,0.4278
Latah County,Idaho,16,057,0.4568
Lemhi County,Idaho,16,059,0.4323
Lewis County,Idaho,16,061,0.4534
Lincoln County,Idaho,16,063,0.4175
Madison County,Idaho,16,065,0.4795
Minidoka County,Idaho,16,067,0.4463
Nez Perce County,Idaho,16,069,0.4223
Oneida County,Idaho,16,071,0.3583
Owyhee County,Idaho,16,073,0.4434
Payette County,Idaho,16,075,0.4412
Power County,Idaho,16,077,0.4024
Shoshone County,Idaho,16,079,0.4429
Teton County,Idaho,16,081,0.3995
Twin Falls County,Idaho,16,083,0.4369
Valley County,Idaho,16,085,0.4613
Washington County,Idaho,16,087,0.4444
Adams County,Illinois,17,001,0.4503
Alexander County,Illinois,17,003,0.4413
Bond County,Illinois,17,005,0.4307
Boone County,Illinois,17,007,0.4412
Brown County,Illinois,17,009,0.3958
Bureau County,Illinois,17,011,0.4206
Calhoun County,Illinois,17,013,0.4125
Carroll County,Illinois,17,015,0.4198
Cass County,Illinois,17,017,0.4227
Champaign County,Illinois,17,019,0.5061
Christian County,Illinois,17,021,0.423
Clark County,Illinois,17,023,0.4221
Clay County,Illinois,17,025,0.4286
Clinton County,Illinois,17,027,0.4101
Coles County,Illinois,17,029,0.5022
Cook County,Illinois,17,031,0.5081
Crawford County,Illinois,17,033,0.4608
Cumberland County,Illinois,17,035,0.4103
DeKalb County,Illinois,17,037,0.4361
De Witt County,Illinois,17,039,0.4206
Douglas County,Illinois,17,041,0.424
DuPage County,Illinois,17,043,0.454
Edgar County,Illinois,17,045,0.4004
Edwards County,Illinois,17,047,0.4144
Effingham County,Illinois,17,049,0.4544
Fayette County,Illinois,17,051,0.4373
Ford County,Illinois,17,053,0.4239
Franklin County,Illinois,17,055,0.4501
Fulton County,Illinois,17,057,0.4538
Gallatin County,Illinois,17,059,0.5553
Greene County,Illinois,17,061,0.4204
Grundy County,Illinois,17,063,0.3859
Hamilton County,Illinois,17,065,0.4165
Hancock County,Illinois,17,067,0.4286
Hardin County,Illinois,17,069,0.5011
Henderson County,Illinois,17,071,0.393
Henry County,Illinois,17,073,0.4151
Iroquois County,Illinois,17,075,0.4164
Jackson County,Illinois,17,077,0.5249
Jasper County,Illinois,17,079,0.4192
Jefferson County,Illinois,17,081,0.4516
Jersey County,Illinois,17,083,0.3975
Jo Daviess County,Illinois,17,085,0.4334
Johnson County,Illinois,17,087,0.4409
Kane County,Illinois,17,089,0.4431
Kankakee County,Illinois,17,091,0.4301
Kendall County,Illinois,17,093,0.3599
Knox County,Illinois,17,095,0.4523
Lake County,Illinois,17,097,0.4847
LaSalle County,Illinois,17,099,0.4314
Lawrence County,Illinois,17,101,0.4263
Lee County,Illinois,17,103,0.436
Livingston County,Illinois,17,105,0.4302
Logan County,Illinois,17,107,0.4201
McDonough County,Illinois,17,109,0.4685
McHenry County,Illinois,17,111,0.4028
McLean County,Illinois,17,113,0.4725
Macon County,Illinois,17,115,0.4746
Macoupin County,Illinois,17,117,0.4203
Madison County,Illinois,17,119,0.4416
Marion County,Illinois,17,121,0.4314
Marshall County,Illinois,17,123,0.4162
Mason County,Illinois,17,125,0.4294
Massac County,Illinois,17,127,0.4097
Menard County,Illinois,17,129,0.4
Mercer County,Illinois,17,131,0.3801
Monroe County,Illinois,17,133,0.4253
Montgomery County,Illinois,17,135,0.4378
Morgan County,Illinois,17,137,0.4234
Moultrie County,Illinois,17,139,0.392
Ogle County,Illinois,17,141,0.4052
Peoria County,Illinois,17,143,0.4842
Perry County,Illinois,17,145,0.459
Piatt County,Illinois,17,147,0.3865
Pike County,Illinois,17,149,0.4368
Pope County,Illinois,17,151,0.4328
Pulaski County,Illinois,17,153,0.4972
Putnam County,Illinois,17,155,0.3998
Randolph County,Illinois,17,157,0.4295
Richland County,Illinois,17,159,0.4302
Rock Island County,Illinois,17,161,0.4286
Saint Clair County,Illinois,17,163,0.4688
Saline County,Illinois,17,165,0.4692
Sangamon County,Illinois,17,167,0.4589
Schuyler County,Illinois,17,169,0.3828
Scott County,Illinois,17,171,0.3907
Shelby County,Illinois,17,173,0.394
Stark County,Illinois,17,175,0.4554
Stephenson County,Illinois,17,177,0.4363
Tazewell County,Illinois,17,179,0.4181
Union County,Illinois,17,181,0.437
Vermilion County,Illinois,17,183,0.4506
Wabash County,Illinois,17,185,0.434
Warren County,Illinois,17,187,0.412
Washington County,Illinois,17,189,0.3973
Wayne County,Illinois,17,191,0.4049
White County,Illinois,17,193,0.4205
Whiteside County,Illinois,17,195,0.4345
Will County,Illinois,17,197,0.4068
Williamson County,Illinois,17,199,0.4509
Winnebago County,Illinois,17,201,0.4489
Woodford County,Illinois,17,203,0.4386
Adams County,Indiana,18,001,0.4228
Allen County,Indiana,18,003,0.4458
Bartholomew County,Indiana,18,005,0.4298
Benton County,Indiana,18,007,0.4039
Blackford County,Indiana,18,009,0.4259
Boone County,Indiana,18,011,0.4894
Brown County,Indiana,18,013,0.4588
