County,State,State_FIPS,County_FIPS,median_household_income
Pima County,Arizona,04,019,53379.0
Pinal County,Arizona,04,021,58174.0
Santa Cruz County,Arizona,04,023,41259.0
Yavapai County,Arizona,04,025,52451.0
La Paz County,Arizona,04,012,34643.0
Yuma County,Arizona,04,027,45243.0
Arkansas County,Arkansas,05,001,46696.0
Ashley County,Arkansas,05,003,44744.0
Baxter County,Arkansas,05,005,42260.0
Benton County,Arkansas,05,007,66362.0
Boone County,Arkansas,05,009,45374.0
Bradley County,Arkansas,05,011,43184.0
Calhoun County,Arkansas,05,013,46417.0
Carroll County,Arkansas,05,015,46110.0
Chicot County,Arkansas,05,017,34147.0
Clark County,Arkansas,05,019,41620.0
Clay County,Arkansas,05,021,37233.0
Cleburne County,Arkansas,05,023,44483.0
Cleveland County,Arkansas,05,025,46684.0
Columbia County,Arkansas,05,027,36193.0
Conway County,Arkansas,05,029,42802.0
Craighead County,Arkansas,05,031,47286.0
Crawford County,Arkansas,05,033,46828.0
Crittenden County,Arkansas,05,035,40161.0
Cross County,Arkansas,05,037,46787.0
Dallas County,Arkansas,05,039,38072.0
Desha County,Arkansas,05,041,31893.0
Drew County,Arkansas,05,043,46997.0
Faulkner County,Arkansas,05,045,52827.0
Franklin County,Arkansas,05,047,38923.0
Fulton County,Arkansas,05,049,35405.0
Garland County,Arkansas,05,051,44777.0
Grant County,Arkansas,05,053,55388.0
Greene County,Arkansas,05,055,47056.0
Hempstead County,Arkansas,05,057,42860.0
Hot Spring County,Arkansas,05,059,43889.0
Howard County,Arkansas,05,061,36059.0
Independence County,Arkansas,05,063,44319.0
Izard County,Arkansas,05,065,42876.0
Jackson County,Arkansas,05,067,34109.0
Jefferson County,Arkansas,05,069,40726.0
Johnson County,Arkansas,05,071,38511.0
Lafayette County,Arkansas,05,073,32397.0
Lawrence County,Arkansas,05,075,39993.0
Lee County,Arkansas,05,077,29681.0
Lincoln County,Arkansas,05,079,46596.0
Little River County,Arkansas,05,081,45113.0
Logan County,Arkansas,05,083,41466.0
Lonoke County,Arkansas,05,085,59094.0
Madison County,Arkansas,05,087,41682.0
Marion County,Arkansas,05,089,36719.0
Miller County,Arkansas,05,091,43371.0
Mississippi County,Arkansas,05,093,39962.0
Monroe County,Arkansas,05,095,38468.0
Montgomery County,Arkansas,05,097,35741.0
Nevada County,Arkansas,05,099,38042.0
Newton County,Arkansas,05,101,38082.0
Ouachita County,Arkansas,05,103,35425.0
Perry County,Arkansas,05,105,48667.0
Phillips County,Arkansas,05,107,29320.0
Pike County,Arkansas,05,109,40401.0
Poinsett County,Arkansas,05,111,40921.0
Polk County,Arkansas,05,113,37974.0
Pope County,Arkansas,05,115,43462.0
Prairie County,Arkansas,05,117,42660.0
Pulaski County,Arkansas,05,119,51749.0
Randolph County,Arkansas,05,121,37218.0
Saint Francis County,Arkansas,05,123,35348.0
Saline County,Arkansas,05,125,64412.0
Scott County,Arkansas,05,127,36092.0
Searcy County,Arkansas,05,129,36438.0
Sebastian County,Arkansas,05,131,46228.0
Sevier County,Arkansas,05,133,47704.0
Sharp County,Arkansas,05,135,34671.0
Stone County,Arkansas,05,137,38188.0
Union County,Arkansas,05,139,44663.0
Van Buren County,Arkansas,05,141,38499.0
Washington County,Arkansas,05,143,50451.0
White County,Arkansas,05,145,44029.0
Woodruff County,Arkansas,05,147,32845.0
Yell County,Arkansas,05,149,43923.0
Alameda County,California,06,001,99406.0
Alpine County,California,06,003,63750.0
Amador County,California,06,005,62772.0
Butte County,California,06,007,52537.0
Calaveras County,California,06,009,63158.0
Colusa County,California,06,011,59401.0
Contra Costa County,California,06,013,99716.0
Del Norte County,California,06,015,45283.0
El Dorado County,California,06,017,83377.0
Fresno County,California,06,019,53969.0
Glenn County,California,06,021,49633.0
Humboldt County,California,06,023,48041.0
Imperial County,California,06,025,47622.0
Inyo County,California,06,027,57316.0
Kern County,California,06,029,53350.0
Kings County,California,06,031,57848.0
Lake County,California,06,033,47040.0
Lassen County,California,06,035,56352.0
Los Angeles County,California,06,037,68044.0
Madera County,California,06,039,57585.0
Marin County,California,06,041,115246.0
Mariposa County,California,06,043,48820.0
Mendocino County,California,06,045,51416.0
Merced County,California,06,047,53672.0
Modoc County,California,06,049,45507.0
Mono County,California,06,051,62260.0
Monterey County,California,06,053,71015.0
Napa County,California,06,055,88596.0
Nevada County,California,06,057,66096.0
Orange County,California,06,059,90234.0
Placer County,California,06,061,89691.0
Plumas County,California,06,063,55359.0
Riverside County,California,06,065,67005.0
Sacramento County,California,06,067,67151.0
San Benito County,California,06,069,86958.0
San Bernardino County,California,06,071,63362.0
San Diego County,California,06,073,78980.0
San Francisco County,California,06,075,112449.0
San Joaquin County,California,06,077,64432.0
San Luis Obispo County,California,06,079,73518.0
San Mateo County,California,06,081,122641.0
Santa Barbara County,California,06,083,74624.0
Santa Clara County,California,06,085,124055.0
Santa Cruz County,California,06,087,82234.0
Shasta County,California,06,089,54667.0
Sierra County,California,06,091,52148.0
Siskiyou County,California,06,093,45241.0
Solano County,California,06,095,81472.0
Sonoma County,California,06,097,81018.0
Stanislaus County,California,06,099,60704.0
Sutter County,California,06,101,59050.0
Tehama County,California,06,103,44514.0
Trinity County,California,06,105,40846.0
Tulare County,California,06,107,49687.0
Tuolumne County,California,06,109,60108.0
Ventura County,California,06,111,88131.0
Yolo County,California,06,113,70228.0
Yuba County,California,06,115,58054.0
Alamosa County,Colorado,08,003,37515.0
Archuleta County,Colorado,08,007,52221.0
Baca County,Colorado,08,009,35878.0
Bent County,Colorado,08,011,30900.0
Chaffee County,Colorado,08,015,55771.0
Cheyenne County,Colorado,08,017,53977.0
Clear Creek County,Colorado,08,019,67060.0
Conejos County,Colorado,08,021,36084.0
Costilla County,Colorado,08,023,30965.0
Crowley County,Colorado,08,025,42135.0
Custer County,Colorado,08,027,53119.0
Delta County,Colorado,08,029,45269.0
Dolores County,Colorado,08,033,45972.0
Douglas County,Colorado,08,035,119730.0
Eagle County,Colorado,08,037,84790.0
Elbert County,Colorado,08,039,99199.0
El Paso County,Colorado,08,041,68779.0
Fremont County,Colorado,08,043,49409.0
Garfield County,Colorado,08,045,75937.0
Gilpin County,Colorado,08,047,76429.0
Grand County,Colorado,08,049,71198.0
Gunnison County,Colorado,08,051,56577.0
Huerfano County,Colorado,08,055,38137.0
Jackson County,Colorado,08,057,53300.0
Kiowa County,Colorado,08,061,41731.0
Kit Carson County,Colorado,08,063,49349.0
Lake County,Colorado,08,065,50565.0
La Plata County,Colorado,08,067,68685.0
Larimer County,Colorado,08,069,71881.0
Las Animas County,Colorado,08,071,41817.0
Lincoln County,Colorado,08,073,47258.0
Logan County,Colorado,08,075,53318.0
Mesa County,Colorado,08,077,55379.0
Moffat County,Colorado,08,081,57229.0
Montezuma County,Colorado,08,083,49470.0
Montrose County,Colorado,08,085,50489.0
Morgan County,Colorado,08,087,53682.0
Otero County,Colorado,08,089,38169.0
Ouray County,Colorado,08,091,66417.0
Park County,Colorado,08,093,73622.0
Phillips County,Colorado,08,095,51155.0
Pitkin County,Colorado,08,097,78935.0
Prowers County,Colorado,08,099,41929.0
Pueblo County,Colorado,08,101,46783.0
Rio Blanco County,Colorado,08,103,54357.0
Rio Grande County,Colorado,08,105,39123.0
Routt County,Colorado,08,107,77443.0
Saguache County,Colorado,08,109,38571.0
San Miguel County,Colorado,08,113,67038.0
Sedgwick County,Colorado,08,115,43150.0
Summit County,Colorado,08,117,79277.0
Teller County,Colorado,08,119,66592.0
Washington County,Colorado,08,121,50094.0
Yuma County,Colorado,08,125,52022.0
Adams County,Colorado,08,001,71202.0
Arapahoe County,Colorado,08,005,77469.0
Boulder County,Colorado,08,013,83019.0
Broomfield County,Colorado,08,014,96416.0
Denver County,Colorado,08,031,68592.0
Jefferson County,Colorado,08,059,82986.0
Weld County,Colorado,08,123,74150.0
Fairfield County,Connecticut,09,001,95645.0
Hartford County,Connecticut,09,003,75148.0
Litchfield County,Connecticut,09,005,79906.0
Middlesex County,Connecticut,09,007,85898.0
New Haven County,Connecticut,09,009,69905.0
New London County,Connecticut,09,011,73490.0
Tolland County,Connecticut,09,013,87069.0
Windham County,Connecticut,09,015,66550.0
Kent County,Delaware,10,001,60910.0
New Castle County,Delaware,10,003,73892.0
Sussex County,Delaware,10,005,63162.0
Alachua County,Florida,12,001,49689.0
Baker County,Florida,12,003,63275.0
Bay County,Florida,12,005,54316.0
Bradford County,Florida,12,007,45921.0
Brevard County,Florida,12,009,56775.0
Broward County,Florida,12,011,59547.0
Calhoun County,Florida,12,013,38568.0
Charlotte County,Florida,12,015,51499.0
Citrus County,Florida,12,017,44237.0
Clay County,Florida,12,019,65740.0
Collier County,Florida,12,021,69653.0
Columbia County,Florida,12,023,46494.0
Miami-Dade County,Florida,12,086,51347.0
DeSoto County,Florida,12,027,35438.0
Dixie County,Florida,12,029,39828.0
Duval County,Florida,12,031,55807.0
Escambia County,Florida,12,033,50915.0
Flagler County,Florida,12,035,54514.0
Franklin County,Florida,12,037,46643.0
Gadsden County,Florida,12,039,41401.0
Gilchrist County,Florida,12,041,43640.0
Glades County,Florida,12,043,40977.0
Gulf County,Florida,12,045,47712.0
Hamilton County,Florida,12,047,38569.0
Hardee County,Florida,12,049,38682.0
Hendry County,Florida,12,051,40820.0
Hernando County,Florida,12,053,48812.0
Highlands County,Florida,12,055,40942.0
Hillsborough County,Florida,12,057,58884.0
Holmes County,Florida,12,059,39102.0
Indian River County,Florida,12,061,54740.0
Jackson County,Florida,12,063,39872.0
Jefferson County,Florida,12,065,47240.0
Lafayette County,Florida,12,067,50165.0
Lake County,Florida,12,069,54513.0
Lee County,Florida,12,071,57832.0
Leon County,Florida,12,073,53106.0
Levy County,Florida,12,075,37326.0
Liberty County,Florida,12,077,38015.0
Madison County,Florida,12,079,37037.0
Manatee County,Florida,12,081,59009.0
Marion County,Florida,12,083,45371.0
Martin County,Florida,12,085,61133.0
Monroe County,Florida,12,087,70033.0
Nassau County,Florida,12,089,69943.0
Okaloosa County,Florida,12,091,63412.0
Okeechobee County,Florida,12,093,41760.0
Orange County,Florida,12,095,58254.0
Osceola County,Florida,12,097,52279.0
Palm Beach County,Florida,12,099,63299.0
Pasco County,Florida,12,101,52828.0
Pinellas County,Florida,12,103,54090.0
Polk County,Florida,12,105,50584.0
Putnam County,Florida,12,107,37670.0
Saint Johns County,Florida,12,109,82252.0
Saint Lucie County,Florida,12,111,52322.0
Santa Rosa County,Florida,12,113,67949.0
Sarasota County,Florida,12,115,62236.0
Seminole County,Florida,12,117,66768.0
Sumter County,Florida,12,119,57226.0
Suwannee County,Florida,12,121,47839.0
Taylor County,Florida,12,123,40306.0
Union County,Florida,12,125,44270.0
Volusia County,Florida,12,127,49494.0
Wakulla County,Florida,12,129,61410.0
Walton County,Florida,12,131,58093.0
Washington County,Florida,12,133,37022.0
Appling County,Georgia,13,001,40304.0
Atkinson County,Georgia,13,003,37197.0
Bacon County,Georgia,13,005,37519.0
Baker County,Georgia,13,007,32917.0
Baldwin County,Georgia,13,009,43672.0
Banks County,Georgia,13,011,47811.0
Barrow County,Georgia,13,013,62345.0
Bartow County,Georgia,13,015,57423.0
Ben Hill County,Georgia,13,017,32229.0
Berrien County,Georgia,13,019,40415.0
Bibb County,Georgia,13,021,41334.0
Bleckley County,Georgia,13,023,48174.0
Brantley County,Georgia,13,025,38857.0
Brooks County,Georgia,13,027,38285.0
Bryan County,Georgia,13,029,72624.0
Bulloch County,Georgia,13,031,45550.0
Burke County,Georgia,13,033,44151.0
Butts County,Georgia,13,035,43471.0
Calhoun County,Georgia,13,037,34167.0
Camden County,Georgia,13,039,56951.0
Candler County,Georgia,13,043,33736.0
Carroll County,Georgia,13,045,53737.0
Catoosa County,Georgia,13,047,56235.0
Charlton County,Georgia,13,049,41961.0
Chatham County,Georgia,13,051,56842.0
Chattahoochee County,Georgia,13,053,47096.0
Chattooga County,Georgia,13,055,36807.0
Cherokee County,Georgia,13,057,82740.0
Clarke County,Georgia,13,059,38623.0
Clay County,Georgia,13,061,22325.0
Clayton County,Georgia,13,063,47864.0
Clinch County,Georgia,13,065,27658.0
Cobb County,Georgia,13,067,77932.0
Coffee County,Georgia,13,069,40859.0
Colquitt County,Georgia,13,071,36435.0
Columbia County,Georgia,13,073,82339.0
Cook County,Georgia,13,075,41854.0
Coweta County,Georgia,13,077,75913.0
Crawford County,Georgia,13,079,46283.0
Crisp County,Georgia,13,081,36042.0
Dade County,Georgia,13,083,42581.0
Dawson County,Georgia,13,085,66281.0
Decatur County,Georgia,13,087,41481.0
DeKalb County,Georgia,13,089,62399.0
Dodge County,Georgia,13,091,39302.0
Dooly County,Georgia,13,093,37340.0
Dougherty County,Georgia,13,095,39584.0
Douglas County,Georgia,13,097,63835.0
Early County,Georgia,13,099,30640.0
Echols County,Georgia,13,101,39494.0
Effingham County,Georgia,13,103,66822.0
Elbert County,Georgia,13,105,38678.0
Emanuel County,Georgia,13,107,37453.0
Evans County,Georgia,13,109,42607.0
Fannin County,Georgia,13,111,47997.0
Fayette County,Georgia,13,113,90145.0
Floyd County,Georgia,13,115,48336.0
Forsyth County,Georgia,13,117,107218.0
Franklin County,Georgia,13,119,42488.0
Fulton County,Georgia,13,121,69673.0
Gilmer County,Georgia,13,123,52625.0
Glascock County,Georgia,13,125,45000.0
Glynn County,Georgia,13,127,52977.0
Gordon County,Georgia,13,129,45865.0
Grady County,Georgia,13,131,43531.0
Greene County,Georgia,13,133,52129.0
Gwinnett County,Georgia,13,135,71026.0
Habersham County,Georgia,13,137,50563.0
Hall County,Georgia,13,139,62984.0
Hancock County,Georgia,13,141,31860.0
Haralson County,Georgia,13,143,48550.0
Harris County,Georgia,13,145,76319.0
Hart County,Georgia,13,147,43204.0
Heard County,Georgia,13,149,51358.0
Henry County,Georgia,13,151,71288.0
Houston County,Georgia,13,153,61723.0
Irwin County,Georgia,13,155,37736.0
Jackson County,Georgia,13,157,65385.0
Jasper County,Georgia,13,159,51250.0
Jeff Davis County,Georgia,13,161,36669.0
Jefferson County,Georgia,13,163,33944.0
Jenkins County,Georgia,13,165,27375.0
Johnson County,Georgia,13,167,42446.0
Jones County,Georgia,13,169,56020.0
Lamar County,Georgia,13,171,44846.0
Lanier County,Georgia,13,173,40986.0
Laurens County,Georgia,13,175,39120.0
Lee County,Georgia,13,177,69280.0
Liberty County,Georgia,13,179,48007.0
Lincoln County,Georgia,13,181,39742.0
Long County,Georgia,13,183,54605.0
Lowndes County,Georgia,13,185,42441.0
Lumpkin County,Georgia,13,187,51790.0
McDuffie County,Georgia,13,189,43468.0
McIntosh County,Georgia,13,191,49504.0
Macon County,Georgia,13,193,32161.0
Madison County,Georgia,13,195,52500.0
Marion County,Georgia,13,197,44643.0
Meriwether County,Georgia,13,199,37121.0
Miller County,Georgia,13,201,44542.0
Mitchell County,Georgia,13,205,38116.0
Monroe County,Georgia,13,207,54754.0
Montgomery County,Georgia,13,209,41996.0
Morgan County,Georgia,13,211,66178.0
Murray County,Georgia,13,213,48033.0
Muscogee County,Georgia,13,215,46408.0
Newton County,Georgia,13,217,56316.0
Oconee County,Georgia,13,219,90751.0
Oglethorpe County,Georgia,13,221,47120.0
Paulding County,Georgia,13,223,68370.0
Peach County,Georgia,13,225,46636.0
Pickens County,Georgia,13,227,67631.0
Pierce County,Georgia,13,229,42804.0
Pike County,Georgia,13,231,64878.0
Polk County,Georgia,13,233,44891.0
Pulaski County,Georgia,13,235,45148.0
Putnam County,Georgia,13,237,51606.0
Quitman County,Georgia,13,239,26667.0
Rabun County,Georgia,13,241,42500.0
Randolph County,Georgia,13,243,31699.0
Richmond County,Georgia,13,245,42728.0
Rockdale County,Georgia,13,247,60189.0
Schley County,Georgia,13,249,44448.0
Screven County,Georgia,13,251,39842.0
Seminole County,Georgia,13,253,33357.0
Spalding County,Georgia,13,255,47111.0
Stephens County,Georgia,13,257,47164.0
Stewart County,Georgia,13,259,29732.0
Sumter County,Georgia,13,261,36681.0
Talbot County,Georgia,13,263,38549.0
Taliaferro County,Georgia,13,265,37446.0
Tattnall County,Georgia,13,267,40730.0
Taylor County,Georgia,13,269,33832.0
Telfair County,Georgia,13,271,32405.0
Terrell County,Georgia,13,273,34768.0
Thomas County,Georgia,13,275,43740.0
Tift County,Georgia,13,277,45639.0
Toombs County,Georgia,13,279,40175.0
Towns County,Georgia,13,281,48219.0
Treutlen County,Georgia,13,283,32241.0
Troup County,Georgia,13,285,45649.0
Turner County,Georgia,13,287,37039.0
Twiggs County,Georgia,13,289,34879.0
Union County,Georgia,13,291,50021.0
Upson County,Georgia,13,293,37640.0
Walker County,Georgia,13,295,46157.0
Walton County,Georgia,13,297,61599.0
Ware County,Georgia,13,299,36869.0
Warren County,Georgia,13,301,37203.0
Washington County,Georgia,13,303,38068.0
Wayne County,Georgia,13,305,45483.0
Webster County,Georgia,13,307,37297.0
Wheeler County,Georgia,13,309,30192.0
White County,Georgia,13,311,52493.0
Whitfield County,Georgia,13,313,48623.0
Wilcox County,Georgia,13,315,36964.0
Wilkes County,Georgia,13,317,37838.0
Wilkinson County,Georgia,13,319,38996.0
Worth County,Georgia,13,321,45398.0
Hawaii County,Hawaii,15,001,62409.0
Honolulu County,Hawaii,15,003,85857.0
Kauai County,Hawaii,15,007,83554.0
Kalawao County,Hawaii,15,005,69375.0
Maui County,Hawaii,15,009,80948.0
Ada County,Idaho,16,001,66293.0
Adams County,Idaho,16,003,48856.0
Bannock County,Idaho,16,005,51734.0
Bear Lake County,Idaho,16,007,54167.0
Benewah County,Idaho,16,009,47556.0
Bingham County,Idaho,16,011,55472.0
Blaine County,Idaho,16,013,56694.0
Boise County,Idaho,16,015,59646.0
Bonner County,Idaho,16,017,50256.0
Bonneville County,Idaho,16,019,60615.0
Boundary County,Idaho,16,021,43423.0
Butte County,Idaho,16,023,42132.0
Camas County,Idaho,16,025,39688.0
Canyon County,Idaho,16,027,52134.0
Caribou County,Idaho,16,029,59053.0
Cassia County,Idaho,16,031,52935.0
Clearwater County,Idaho,16,035,43915.0
Custer County,Idaho,16,037,40875.0
Elmore County,Idaho,16,039,46855.0
Franklin County,Idaho,16,041,57215.0
Fremont County,Idaho,16,043,58065.0
Gem County,Idaho,16,045,45492.0
Gooding County,Idaho,16,047,47204.0
Idaho County,Idaho,16,049,41516.0
Jefferson County,Idaho,16,051,63048.0
Jerome County,Idaho,16,053,52921.0
Kootenai County,Idaho,16,055,57242.0
Latah County,Idaho,16,057,49158.0
Lemhi County,Idaho,16,059,39324.0
Lewis County,Idaho,16,061,41198.0
Lincoln County,Idaho,16,063,50053.0
Madison County,Idaho,16,065,39160.0
Minidoka County,Idaho,16,067,53370.0
Nez Perce County,Idaho,16,069,58107.0
Oneida County,Idaho,16,071,53841.0
Owyhee County,Idaho,16,073,43798.0
Payette County,Idaho,16,075,50579.0
Power County,Idaho,16,077,48823.0
Shoshone County,Idaho,16,079,39386.0
Teton County,Idaho,16,081,74216.0
Twin Falls County,Idaho,16,083,52919.0
Valley County,Idaho,16,085,64475.0
Washington County,Idaho,16,087,40992.0
Adams County,Illinois,17,001,52993.0
Alexander County,Illinois,17,003,36806.0
Bond County,Illinois,17,005,57289.0
Boone County,Illinois,17,007,69272.0
Brown County,Illinois,17,009,61655.0
Bureau County,Illinois,17,011,57436.0
Calhoun County,Illinois,17,013,63009.0
Carroll County,Illinois,17,015,52410.0
Cass County,Illinois,17,017,52373.0
Champaign County,Illinois,17,019,52797.0
Christian County,Illinois,17,021,52834.0
Clark County,Illinois,17,023,56531.0
Clay County,Illinois,17,025,48500.0
Clinton County,Illinois,17,027,66639.0
Coles County,Illinois,17,029,46202.0
Cook County,Illinois,17,031,64660.0
Crawford County,Illinois,17,033,49779.0
Cumberland County,Illinois,17,035,56206.0
DeKalb County,Illinois,17,037,63317.0
De Witt County,Illinois,17,039,55587.0
Douglas County,Illinois,17,041,56714.0
DuPage County,Illinois,17,043,92809.0
Edgar County,Illinois,17,045,53647.0
Edwards County,Illinois,17,047,51080.0
Effingham County,Illinois,17,049,56685.0
Fayette County,Illinois,17,051,46650.0
Ford County,Illinois,17,053,52092.0
Franklin County,Illinois,17,055,42769.0
Fulton County,Illinois,17,057,51643.0
Gallatin County,Illinois,17,059,44076.0
Greene County,Illinois,17,061,49885.0
Grundy County,Illinois,17,063,77350.0
Hamilton County,Illinois,17,065,54046.0
Hancock County,Illinois,17,067,52561.0
Hardin County,Illinois,17,069,51250.0
Henderson County,Illinois,17,071,53676.0
Henry County,Illinois,17,073,59933.0
Iroquois County,Illinois,17,075,52700.0
Jackson County,Illinois,17,077,37241.0
Jasper County,Illinois,17,079,54256.0
Jefferson County,Illinois,17,081,49896.0
Jersey County,Illinois,17,083,63028.0
Jo Daviess County,Illinois,17,085,57946.0
Johnson County,Illinois,17,087,52774.0
Kane County,Illinois,17,089,79394.0
Kankakee County,Illinois,17,091,58902.0
Kendall County,Illinois,17,093,96563.0
Knox County,Illinois,17,095,44129.0
Lake County,Illinois,17,097,89427.0
LaSalle County,Illinois,17,099,58142.0
Lawrence County,Illinois,17,101,46636.0
Lee County,Illinois,17,103,58194.0
Livingston County,Illinois,17,105,55160.0
Logan County,Illinois,17,107,57308.0
McDonough County,Illinois,17,109,44471.0
McHenry County,Illinois,17,111,86799.0
McLean County,Illinois,17,113,67675.0
Macon County,Illinois,17,115,50480.0
Macoupin County,Illinois,17,117,55159.0
Madison County,Illinois,17,119,60738.0
Marion County,Illinois,17,121,47519.0
Marshall County,Illinois,17,123,58465.0
Mason County,Illinois,17,125,48417.0
Massac County,Illinois,17,127,47481.0
Menard County,Illinois,17,129,74684.0
Mercer County,Illinois,17,131,59787.0
Monroe County,Illinois,17,133,85747.0
Montgomery County,Illinois,17,135,52748.0
Morgan County,Illinois,17,137,51437.0
Moultrie County,Illinois,17,139,61456.0
Ogle County,Illinois,17,141,60986.0
Peoria County,Illinois,17,143,55842.0
Perry County,Illinois,17,145,52428.0
Piatt County,Illinois,17,147,70849.0
Pike County,Illinois,17,149,47492.0
Pope County,Illinois,17,151,38056.0
Pulaski County,Illinois,17,153,34640.0
Putnam County,Illinois,17,155,63638.0
Randolph County,Illinois,17,157,53816.0
Richland County,Illinois,17,159,48894.0
Rock Island County,Illinois,17,161,54858.0
Saint Clair County,Illinois,17,163,55179.0
Saline County,Illinois,17,165,44090.0
Sangamon County,Illinois,17,167,61912.0
Schuyler County,Illinois,17,169,52357.0
Scott County,Illinois,17,171,57118.0
Shelby County,Illinois,17,173,52953.0
Stark County,Illinois,17,175,54907.0
Stephenson County,Illinois,17,177,48805.0
Tazewell County,Illinois,17,179,63454.0
Union County,Illinois,17,181,50625.0
Vermilion County,Illinois,17,183,46515.0
Wabash County,Illinois,17,185,50770.0
Warren County,Illinois,17,187,50310.0
Washington County,Illinois,17,189,61763.0
Wayne County,Illinois,17,191,50251.0
White County,Illinois,17,193,49290.0
Whiteside County,Illinois,17,195,54232.0
Will County,Illinois,17,197,86961.0
Williamson County,Illinois,17,199,50734.0
Winnebago County,Illinois,17,201,54489.0
Woodford County,Illinois,17,203,72808.0
Adams County,Indiana,18,001,52504.0
Allen County,Indiana,18,003,54857.0
Bartholomew County,Indiana,18,005,63431.0
Benton County,Indiana,18,007,49488.0
