County,State,State_FIPS,County_FIPS,median_household_income
Lafayette County,Arkansas,05,073,27515
Lawrence County,Arkansas,05,075,30288
Lee County,Arkansas,05,077,30494
Lincoln County,Arkansas,05,079,35737
Little River County,Arkansas,05,081,33416
Logan County,Arkansas,05,083,37551
Lonoke County,Arkansas,05,085,50757
Madison County,Arkansas,05,087,36502
Marion County,Arkansas,05,089,34109
Miller County,Arkansas,05,091,40307
Mississippi County,Arkansas,05,093,33407
Monroe County,Arkansas,05,095,29964
Montgomery County,Arkansas,05,097,35705
Nevada County,Arkansas,05,099,38375
Newton County,Arkansas,05,101,27441
Ouachita County,Arkansas,05,103,31259
Perry County,Arkansas,05,105,43635
Phillips County,Arkansas,05,107,27361
Pike County,Arkansas,05,109,32806
Poinsett County,Arkansas,05,111,32267
Polk County,Arkansas,05,113,32525
Pope County,Arkansas,05,115,39841
Prairie County,Arkansas,05,117,35346
Pulaski County,Arkansas,05,119,45121
Randolph County,Arkansas,05,121,30222
Saint Francis County,Arkansas,05,123,27019
Saline County,Arkansas,05,125,51502
Scott County,Arkansas,05,127,36417
Searcy County,Arkansas,05,129,28811
Sebastian County,Arkansas,05,131,39482
Sevier County,Arkansas,05,133,34383
Sharp County,Arkansas,05,135,31135
Stone County,Arkansas,05,137,30380
Union County,Arkansas,05,139,36464
Van Buren County,Arkansas,05,141,31960
Washington County,Arkansas,05,143,42303
White County,Arkansas,05,145,39178
Woodruff County,Arkansas,05,147,27186
Yell County,Arkansas,05,149,36606
Alameda County,California,06,001,69384
Alpine County,California,06,003,63478
Amador County,California,06,005,54758
Butte County,California,06,007,43170
Calaveras County,California,06,009,54971
Colusa County,California,06,011,48016
Contra Costa County,California,06,013,78385
Del Norte County,California,06,015,36118
El Dorado County,California,06,017,70000
Fresno County,California,06,019,46430
Glenn County,California,06,021,43074
Humboldt County,California,06,023,40089
Imperial County,California,06,025,38685
Inyo County,California,06,027,44808
Kern County,California,06,029,47089
Kings County,California,06,031,48684
Lake County,California,06,033,39491
Lassen County,California,06,035,50317
Los Angeles County,California,06,037,55476
Madera County,California,06,039,46039
Marin County,California,06,041,89268
Mariposa County,California,06,043,49098
Mendocino County,California,06,045,43759
Merced County,California,06,047,43844
Modoc County,California,06,049,34588
Mono County,California,06,051,55087
Monterey County,California,06,053,59271
Napa County,California,06,055,67389
Nevada County,California,06,057,57121
Orange County,California,06,059,74344
Placer County,California,06,061,74447
Plumas County,California,06,063,44000
Riverside County,California,06,065,57768
Sacramento County,California,06,067,56439
San Benito County,California,06,069,65771
San Bernardino County,California,06,071,55845
San Diego County,California,06,073,63069
San Francisco County,California,06,075,71304
San Joaquin County,California,06,077,54341
San Luis Obispo County,California,06,079,57365
San Mateo County,California,06,081,85648
Santa Barbara County,California,06,083,60078
Santa Clara County,California,06,085,86850
Santa Cruz County,California,06,087,65253
Shasta County,California,06,089,43944
Sierra County,California,06,091,52950
Siskiyou County,California,06,093,36981
Solano County,California,06,095,68409
Sonoma County,California,06,097,63274
Stanislaus County,California,06,099,51094
Sutter County,California,06,101,50944
Tehama County,California,06,103,38137
Trinity County,California,06,105,38725
Tulare County,California,06,107,43851
Tuolumne County,California,06,109,47462
Ventura County,California,06,111,75348
Yolo County,California,06,113,57077
Yuba County,California,06,115,46807
Alamosa County,Colorado,08,003,35935
Archuleta County,Colorado,08,007,56068
Baca County,Colorado,08,009,36017
Bent County,Colorado,08,011,36412
Chaffee County,Colorado,08,015,42941
Cheyenne County,Colorado,08,017,47125
Clear Creek County,Colorado,08,019,60426
Conejos County,Colorado,08,021,33627
Costilla County,Colorado,08,023,24388
Crowley County,Colorado,08,025,38189
Custer County,Colorado,08,027,39909
Delta County,Colorado,08,029,40451
Dolores County,Colorado,08,033,43058
Douglas County,Colorado,08,035,99198
Eagle County,Colorado,08,037,71337
Elbert County,Colorado,08,039,78958
El Paso County,Colorado,08,041,56268
Fremont County,Colorado,08,043,37847
Garfield County,Colorado,08,045,64902
Gilpin County,Colorado,08,047,58036
Grand County,Colorado,08,049,60433
Gunnison County,Colorado,08,051,49356
Huerfano County,Colorado,08,055,30058
Jackson County,Colorado,08,057,37222
Kiowa County,Colorado,08,061,40089
Kit Carson County,Colorado,08,063,41678
Lake County,Colorado,08,065,41103
La Plata County,Colorado,08,067,56422
Larimer County,Colorado,08,069,56447
Las Animas County,Colorado,08,071,38134
Lincoln County,Colorado,08,073,41616
Logan County,Colorado,08,075,40961
Mesa County,Colorado,08,077,52067
Moffat County,Colorado,08,081,53587
Montezuma County,Colorado,08,083,44103
Montrose County,Colorado,08,085,46590
Morgan County,Colorado,08,087,43111
Otero County,Colorado,08,089,34142
Ouray County,Colorado,08,091,58393
Park County,Colorado,08,093,64098
Phillips County,Colorado,08,095,44084
Pitkin County,Colorado,08,097,64502
Prowers County,Colorado,08,099,33969
Pueblo County,Colorado,08,101,40699
Rio Blanco County,Colorado,08,103,57992
Rio Grande County,Colorado,08,105,39871
Routt County,Colorado,08,107,60876
Saguache County,Colorado,08,109,30430
San Miguel County,Colorado,08,113,66399
Sedgwick County,Colorado,08,115,37625
Summit County,Colorado,08,117,68750
Teller County,Colorado,08,119,58080
Washington County,Colorado,08,121,39735
Yuma County,Colorado,08,125,42114
Adams County,Colorado,08,001,54666
Arapahoe County,Colorado,08,005,58719
Boulder County,Colorado,08,013,64839
Broomfield County,Colorado,08,014,75590
Denver County,Colorado,08,031,45501
Jefferson County,Colorado,08,059,66075
Weld County,Colorado,08,123,55596
Fairfield County,Connecticut,09,001,81268
Hartford County,Connecticut,09,003,62590
Litchfield County,Connecticut,09,005,69639
Middlesex County,Connecticut,09,007,74906
New Haven County,Connecticut,09,009,61114
New London County,Connecticut,09,011,65419
Tolland County,Connecticut,09,013,77175
Windham County,Connecticut,09,015,59370
Kent County,Delaware,10,001,53183
New Castle County,Delaware,10,003,62474
Sussex County,Delaware,10,005,51046
Alachua County,Florida,12,001,40644
Baker County,Florida,12,003,47276
Bay County,Florida,12,005,47770
Bradford County,Florida,12,007,41126
Brevard County,Florida,12,009,49523
Broward County,Florida,12,011,51694
Calhoun County,Florida,12,013,31699
Charlotte County,Florida,12,015,45037
Citrus County,Florida,12,017,37933
Clay County,Florida,12,019,61185
Collier County,Florida,12,021,58106
Columbia County,Florida,12,023,38214
Miami-Dade County,Florida,12,086,43605
DeSoto County,Florida,12,027,35979
Dixie County,Florida,12,029,32312
Duval County,Florida,12,031,49463
Escambia County,Florida,12,033,43573
Flagler County,Florida,12,035,48090
Franklin County,Florida,12,037,36490
Gadsden County,Florida,12,039,35728
Gilchrist County,Florida,12,041,37039
Glades County,Florida,12,043,39429
Gulf County,Florida,12,045,39178
Hamilton County,Florida,12,047,37613
Hardee County,Florida,12,049,37466
Hendry County,Florida,12,051,37298
Hernando County,Florida,12,053,42011
Highlands County,Florida,12,055,34946
Hillsborough County,Florida,12,057,49536
Holmes County,Florida,12,059,32247
Indian River County,Florida,12,061,47341
Jackson County,Florida,12,063,38257
Jefferson County,Florida,12,065,41359
Lafayette County,Florida,12,067,46445
Lake County,Florida,12,069,46477
Lee County,Florida,12,071,50014
Leon County,Florida,12,073,44490
Levy County,Florida,12,075,35737
Liberty County,Florida,12,077,40777
Madison County,Florida,12,079,37459
Manatee County,Florida,12,081,47812
Marion County,Florida,12,083,40339
Martin County,Florida,12,085,53210
Monroe County,Florida,12,087,53821
Nassau County,Florida,12,089,58712
Okaloosa County,Florida,12,091,54242
Okeechobee County,Florida,12,093,38339
Orange County,Florida,12,095,50138
Osceola County,Florida,12,097,46328
Palm Beach County,Florida,12,099,53242
Pasco County,Florida,12,101,44228
Pinellas County,Florida,12,103,45258
Polk County,Florida,12,105,43946
Putnam County,Florida,12,107,34645
Saint Johns County,Florida,12,109,62663
Saint Lucie County,Florida,12,111,45196
Santa Rosa County,Florida,12,113,55129
Sarasota County,Florida,12,115,49388
Seminole County,Florida,12,117,58971
Sumter County,Florida,12,119,43079
Suwannee County,Florida,12,121,36352
Taylor County,Florida,12,123,37408
Union County,Florida,12,125,41794
Volusia County,Florida,12,127,44400
Wakulla County,Florida,12,129,53301
Walton County,Florida,12,131,47273
Washington County,Florida,12,133,36216
Appling County,Georgia,13,001,36155
Atkinson County,Georgia,13,003,33834
Bacon County,Georgia,13,005,31429
Baker County,Georgia,13,007,27462
Baldwin County,Georgia,13,009,37237
Banks County,Georgia,13,011,40455
Barrow County,Georgia,13,013,48958
Bartow County,Georgia,13,015,49216
Ben Hill County,Georgia,13,017,30134
Berrien County,Georgia,13,019,32202
Bibb County,Georgia,13,021,38798
Bleckley County,Georgia,13,023,35661
Brantley County,Georgia,13,025,37343
Brooks County,Georgia,13,027,41309
Bryan County,Georgia,13,029,63244
Bulloch County,Georgia,13,031,34327
Burke County,Georgia,13,033,33155
Butts County,Georgia,13,035,52257
Calhoun County,Georgia,13,037,30522
Camden County,Georgia,13,039,49230
Candler County,Georgia,13,043,35828
Carroll County,Georgia,13,045,45559
Catoosa County,Georgia,13,047,46544
Charlton County,Georgia,13,049,40850
Chatham County,Georgia,13,051,44928
Chattahoochee County,Georgia,13,053,51089
Chattooga County,Georgia,13,055,32419
Cherokee County,Georgia,13,057,66320
Clarke County,Georgia,13,059,34253
Clay County,Georgia,13,061,26250
Clayton County,Georgia,13,063,43311
Clinch County,Georgia,13,065,31963
Cobb County,Georgia,13,067,65522
Coffee County,Georgia,13,069,35202
Colquitt County,Georgia,13,071,32902
Columbia County,Georgia,13,073,66333
Cook County,Georgia,13,075,31390
Coweta County,Georgia,13,077,61550
Crawford County,Georgia,13,079,37062
Crisp County,Georgia,13,081,29960
Dade County,Georgia,13,083,39760
Dawson County,Georgia,13,085,51128
Decatur County,Georgia,13,087,33297
DeKalb County,Georgia,13,089,51349
Dodge County,Georgia,13,091,33580
Dooly County,Georgia,13,093,31038
Dougherty County,Georgia,13,095,32435
Douglas County,Georgia,13,097,55852
Early County,Georgia,13,099,26928
Echols County,Georgia,13,101,32390
Effingham County,Georgia,13,103,56903
Elbert County,Georgia,13,105,30543
Emanuel County,Georgia,13,107,30205
Evans County,Georgia,13,109,40796
Fannin County,Georgia,13,111,34145
Fayette County,Georgia,13,113,82216
Floyd County,Georgia,13,115,41066
Forsyth County,Georgia,13,117,87605
Franklin County,Georgia,13,119,36739
Fulton County,Georgia,13,121,56709
Gilmer County,Georgia,13,123,36741
Glascock County,Georgia,13,125,37149
Glynn County,Georgia,13,127,50337
Gordon County,Georgia,13,129,40916
Grady County,Georgia,13,131,32247
Greene County,Georgia,13,133,38513
Gwinnett County,Georgia,13,135,63219
Habersham County,Georgia,13,137,40192
Hall County,Georgia,13,139,50876
Hancock County,Georgia,13,141,22283
Haralson County,Georgia,13,143,38996
Harris County,Georgia,13,145,67018
Hart County,Georgia,13,147,36109
Heard County,Georgia,13,149,42685
Henry County,Georgia,13,151,63923
Houston County,Georgia,13,153,55098
Irwin County,Georgia,13,155,38376
Jackson County,Georgia,13,157,51506
Jasper County,Georgia,13,159,42081
Jeff Davis County,Georgia,13,161,32928
Jefferson County,Georgia,13,163,29268
Jenkins County,Georgia,13,165,27686
Johnson County,Georgia,13,167,27607
Jones County,Georgia,13,169,50717
Lamar County,Georgia,13,171,37536
Lanier County,Georgia,13,173,37522
Laurens County,Georgia,13,175,38280
Lee County,Georgia,13,177,59811
Liberty County,Georgia,13,179,42674
Lincoln County,Georgia,13,181,36399
Long County,Georgia,13,183,41186
Lowndes County,Georgia,13,185,39096
Lumpkin County,Georgia,13,187,43394
McDuffie County,Georgia,13,189,35414
McIntosh County,Georgia,13,191,39075
Macon County,Georgia,13,193,27950
Madison County,Georgia,13,195,41343
Marion County,Georgia,13,197,31581
Meriwether County,Georgia,13,199,37845
Miller County,Georgia,13,201,33196
Mitchell County,Georgia,13,205,36198
Monroe County,Georgia,13,207,48297
Montgomery County,Georgia,13,209,35182
Morgan County,Georgia,13,211,45817
Murray County,Georgia,13,213,38226
Muscogee County,Georgia,13,215,41331
Newton County,Georgia,13,217,52361
Oconee County,Georgia,13,219,74352
Oglethorpe County,Georgia,13,221,39319
Paulding County,Georgia,13,223,62348
Peach County,Georgia,13,225,41014
Pickens County,Georgia,13,227,49945
Pierce County,Georgia,13,229,37062
Pike County,Georgia,13,231,53213
Polk County,Georgia,13,233,38646
Pulaski County,Georgia,13,235,36262
Putnam County,Georgia,13,237,41529
Quitman County,Georgia,13,239,28912
Rabun County,Georgia,13,241,34406
Randolph County,Georgia,13,243,26194
Richmond County,Georgia,13,245,37882
Rockdale County,Georgia,13,247,55779
Schley County,Georgia,13,249,35096
Screven County,Georgia,13,251,32155
Seminole County,Georgia,13,253,32666
Spalding County,Georgia,13,255,41100
Stephens County,Georgia,13,257,34938
Stewart County,Georgia,13,259,30954
Sumter County,Georgia,13,261,32430
Talbot County,Georgia,13,263,33873
Taliaferro County,Georgia,13,265,22188
Tattnall County,Georgia,13,267,38522
Taylor County,Georgia,13,269,25237
Telfair County,Georgia,13,271,23876
Terrell County,Georgia,13,273,27909
Thomas County,Georgia,13,275,35797
Tift County,Georgia,13,277,36847
Toombs County,Georgia,13,279,31635
Towns County,Georgia,13,281,39540
Treutlen County,Georgia,13,283,36467
Troup County,Georgia,13,285,41770
Turner County,Georgia,13,287,30763
Twiggs County,Georgia,13,289,26521
Union County,Georgia,13,291,41298
Upson County,Georgia,13,293,34509
Walker County,Georgia,13,295,38723
Walton County,Georgia,13,297,51721
Ware County,Georgia,13,299,35517
Warren County,Georgia,13,301,31043
Washington County,Georgia,13,303,31382
Wayne County,Georgia,13,305,37340
Webster County,Georgia,13,307,25708
Wheeler County,Georgia,13,309,35422
White County,Georgia,13,311,41756
Whitfield County,Georgia,13,313,42345
Wilcox County,Georgia,13,315,30784
Wilkes County,Georgia,13,317,28022
Wilkinson County,Georgia,13,319,37902
Worth County,Georgia,13,321,38670
Hawaii County,Hawaii,15,001,54996
Honolulu County,Hawaii,15,003,70093
Kauai County,Hawaii,15,007,62531
Kalawao County,Hawaii,15,005,41806
Maui County,Hawaii,15,009,63989
Ada County,Idaho,16,001,55835
Adams County,Idaho,16,003,36004
Bannock County,Idaho,16,005,44848
Bear Lake County,Idaho,16,007,43374
Benewah County,Idaho,16,009,37500
Bingham County,Idaho,16,011,44128
Blaine County,Idaho,16,013,61854
Boise County,Idaho,16,015,48789
Bonner County,Idaho,16,017,41943
Bonneville County,Idaho,16,019,50445
Boundary County,Idaho,16,021,37712
Butte County,Idaho,16,023,39413
Camas County,Idaho,16,025,44145
Canyon County,Idaho,16,027,43218
Caribou County,Idaho,16,029,44958
Cassia County,Idaho,16,031,39866
Clearwater County,Idaho,16,035,41835
Custer County,Idaho,16,037,41910
Elmore County,Idaho,16,039,43089
Franklin County,Idaho,16,041,45682
Fremont County,Idaho,16,043,42523
Gem County,Idaho,16,045,42794
Gooding County,Idaho,16,047,37228
Idaho County,Idaho,16,049,34536
Jefferson County,Idaho,16,051,51579
Jerome County,Idaho,16,053,39188
Kootenai County,Idaho,16,055,46336
Latah County,Idaho,16,057,36974
Lemhi County,Idaho,16,059,36411
Lewis County,Idaho,16,061,35808
Lincoln County,Idaho,16,063,45714
Madison County,Idaho,16,065,35461
Minidoka County,Idaho,16,067,40350
Nez Perce County,Idaho,16,069,44395
Oneida County,Idaho,16,071,44599
Owyhee County,Idaho,16,073,33441
Payette County,Idaho,16,075,43559
Power County,Idaho,16,077,40843
Shoshone County,Idaho,16,079,36654
Teton County,Idaho,16,081,53364
Twin Falls County,Idaho,16,083,42455
Valley County,Idaho,16,085,50851
Washington County,Idaho,16,087,36542
Adams County,Illinois,17,001,43824
Alexander County,Illinois,17,003,28833
Bond County,Illinois,17,005,51946
Boone County,Illinois,17,007,61210
Brown County,Illinois,17,009,38696
Bureau County,Illinois,17,011,45692
Calhoun County,Illinois,17,013,44891
Carroll County,Illinois,17,015,44805
Cass County,Illinois,17,017,41544
Champaign County,Illinois,17,019,45262
Christian County,Illinois,17,021,41712
Clark County,Illinois,17,023,43597
Clay County,Illinois,17,025,38016
Clinton County,Illinois,17,027,55278
Coles County,Illinois,17,029,36457
Cook County,Illinois,17,031,53942
Crawford County,Illinois,17,033,41434
Cumberland County,Illinois,17,035,42101
DeKalb County,Illinois,17,037,54002
De Witt County,Illinois,17,039,45347
Douglas County,Illinois,17,041,46941
DuPage County,Illinois,17,043,76581
Edgar County,Illinois,17,045,39904
Edwards County,Illinois,17,047,40430
Effingham County,Illinois,17,049,49509
Fayette County,Illinois,17,051,41269
Ford County,Illinois,17,053,48667
Franklin County,Illinois,17,055,34381
Fulton County,Illinois,17,057,41268
Gallatin County,Illinois,17,059,38003
Greene County,Illinois,17,061,41450
Grundy County,Illinois,17,063,64297
Hamilton County,Illinois,17,065,35032
Hancock County,Illinois,17,067,42857
Hardin County,Illinois,17,069,27578
Henderson County,Illinois,17,071,43450
Henry County,Illinois,17,073,49164
Iroquois County,Illinois,17,075,47323
Jackson County,Illinois,17,077,32169
Jasper County,Illinois,17,079,46546
Jefferson County,Illinois,17,081,41161
Jersey County,Illinois,17,083,53470
Jo Daviess County,Illinois,17,085,50279
Johnson County,Illinois,17,087,41619
Kane County,Illinois,17,089,67767
Kankakee County,Illinois,17,091,50484
Kendall County,Illinois,17,093,79897
Knox County,Illinois,17,095,39545
Lake County,Illinois,17,097,78948
LaSalle County,Illinois,17,099,51705
Lawrence County,Illinois,17,101,38771
Lee County,Illinois,17,103,48502
Livingston County,Illinois,17,105,50500
Logan County,Illinois,17,107,48999
McDonough County,Illinois,17,109,33702
McHenry County,Illinois,17,111,76482
McLean County,Illinois,17,113,57642
Macon County,Illinois,17,115,44337
Macoupin County,Illinois,17,117,47178
Madison County,Illinois,17,119,51941
Marion County,Illinois,17,121,38974
Marshall County,Illinois,17,123,49116
Mason County,Illinois,17,125,42461
Massac County,Illinois,17,127,41077
Menard County,Illinois,17,129,56230
Mercer County,Illinois,17,131,50909
Monroe County,Illinois,17,133,68253
Montgomery County,Illinois,17,135,40864
Morgan County,Illinois,17,137,44645
Moultrie County,Illinois,17,139,46364
Ogle County,Illinois,17,141,55733
Peoria County,Illinois,17,143,49747
Perry County,Illinois,17,145,40696
Piatt County,Illinois,17,147,55752
Pike County,Illinois,17,149,40205
Pope County,Illinois,17,151,39672
Pulaski County,Illinois,17,153,31173
Putnam County,Illinois,17,155,56458
Randolph County,Illinois,17,157,45020
Richland County,Illinois,17,159,41917
Rock Island County,Illinois,17,161,46226
Saint Clair County,Illinois,17,163,48562
Saline County,Illinois,17,165,35644
Sangamon County,Illinois,17,167,52232
Schuyler County,Illinois,17,169,43686
Scott County,Illinois,17,171,49462
Shelby County,Illinois,17,173,44627
Stark County,Illinois,17,175,49195
Stephenson County,Illinois,17,177,43304
Tazewell County,Illinois,17,179,54232
Union County,Illinois,17,181,39760
Vermilion County,Illinois,17,183,39456
Wabash County,Illinois,17,185,46026
Warren County,Illinois,17,187,41636
Washington County,Illinois,17,189,51440
Wayne County,Illinois,17,191,39207
White County,Illinois,17,193,39728
Whiteside County,Illinois,17,195,45266
Will County,Illinois,17,197,75906
Williamson County,Illinois,17,199,40579
Winnebago County,Illinois,17,201,47198
Woodford County,Illinois,17,203,65890
Adams County,Indiana,18,001,43317
Allen County,Indiana,18,003,48714
Bartholomew County,Indiana,18,005,52742
Benton County,Indiana,18,007,46318
Blackford County,Indiana,18,009,41989
Boone County,Indiana,18,011,68594
Brown County,Indiana,18,013,50139
Carroll County,Indiana,18,015,48055
Cass County,Indiana,18,017,42587
Clark County,Indiana,18,019,47368
Clay County,Indiana,18,021,44666
Clinton County,Indiana,18,023,48416
Crawford County,Indiana,18,025,37988
Daviess County,Indiana,18,027,44592
Dearborn County,Indiana,18,029,56789
Decatur County,Indiana,18,031,46894
DeKalb County,Indiana,18,033,46722
Delaware County,Indiana,18,035,38066
Dubois County,Indiana,18,037,52871
Elkhart County,Indiana,18,039,47258
Fayette County,Indiana,18,041,37038
Floyd County,Indiana,18,043,52422
Fountain County,Indiana,18,045,42817
Franklin County,Indiana,18,047,51649
Fulton County,Indiana,18,049,40372
Gibson County,Indiana,18,051,46872
Grant County,Indiana,18,053,38985
Greene County,Indiana,18,055,41103
Hamilton County,Indiana,18,057,81947
Hancock County,Indiana,18,059,61052
Harrison County,Indiana,18,061,51272
Hendricks County,Indiana,18,063,67180
Henry County,Indiana,18,065,41087
Howard County,Indiana,18,067,45003
Huntington County,Indiana,18,069,45964
Jackson County,Indiana,18,071,43980
Jasper County,Indiana,18,073,55093
Jay County,Indiana,18,075,39886
Jefferson County,Indiana,18,077,42707
Jennings County,Indiana,18,079,43755
Johnson County,Indiana,18,081,61629
Knox County,Indiana,18,083,39523
Kosciusko County,Indiana,18,085,50217
LaGrange County,Indiana,18,087,47792
Lake County,Indiana,18,089,48723
LaPorte County,Indiana,18,091,46014
Lawrence County,Indiana,18,093,40380
Madison County,Indiana,18,095,43256
Marion County,Indiana,18,097,43541
Marshall County,Indiana,18,099,50141
Martin County,Indiana,18,101,43406
Miami County,Indiana,18,103,39485
Monroe County,Indiana,18,105,38137
Montgomery County,Indiana,18,107,47694
Morgan County,Indiana,18,109,55427
Newton County,Indiana,18,111,50721
Noble County,Indiana,18,113,45818
Ohio County,Indiana,18,115,50966
Orange County,Indiana,18,117,37120
Owen County,Indiana,18,119,44285
Parke County,Indiana,18,121,40512
Perry County,Indiana,18,123,45108
Pike County,Indiana,18,125,41222
Porter County,Indiana,18,127,60889
Posey County,Indiana,18,129,57530
Pulaski County,Indiana,18,131,44016
Putnam County,Indiana,18,133,48992
Randolph County,Indiana,18,135,40990
Ripley County,Indiana,18,137,48093
Rush County,Indiana,18,139,46685
Saint Joseph County,Indiana,18,141,44644
Scott County,Indiana,18,143,39588
Shelby County,Indiana,18,145,52292
Spencer County,Indiana,18,147,52105
Starke County,Indiana,18,149,37480
Steuben County,Indiana,18,151,47479
Sullivan County,Indiana,18,153,44184
Switzerland County,Indiana,18,155,44503
Tippecanoe County,Indiana,18,157,42632
Tipton County,Indiana,18,159,51485
Union County,Indiana,18,161,43257
