County,State,State_FIPS,County_FIPS,per_capita_income
Bartholomew County,Indiana,18,005,26860.0
Benton County,Indiana,18,007,21949.0
Blackford County,Indiana,18,009,21783.0
Boone County,Indiana,18,011,38696.0
Brown County,Indiana,18,013,24312.0
Carroll County,Indiana,18,015,23163.0
Cass County,Indiana,18,017,20562.0
Clark County,Indiana,18,019,23592.0
Clay County,Indiana,18,021,20569.0
Clinton County,Indiana,18,023,21131.0
Crawford County,Indiana,18,025,18598.0
Daviess County,Indiana,18,027,20254.0
Dearborn County,Indiana,18,029,25023.0
Decatur County,Indiana,18,031,22719.0
DeKalb County,Indiana,18,033,21779.0
Delaware County,Indiana,18,035,20405.0
Dubois County,Indiana,18,037,24801.0
Elkhart County,Indiana,18,039,22187.0
Fayette County,Indiana,18,041,18928.0
Floyd County,Indiana,18,043,25971.0
Fountain County,Indiana,18,045,20949.0
Franklin County,Indiana,18,047,23090.0
Fulton County,Indiana,18,049,21119.0
Gibson County,Indiana,18,051,22542.0
Grant County,Indiana,18,053,19792.0
Greene County,Indiana,18,055,20676.0
Hamilton County,Indiana,18,057,38500.0
Hancock County,Indiana,18,059,28017.0
Harrison County,Indiana,18,061,23539.0
Hendricks County,Indiana,18,063,28880.0
Henry County,Indiana,18,065,19879.0
Howard County,Indiana,18,067,23759.0
Huntington County,Indiana,18,069,21575.0
Jackson County,Indiana,18,071,21498.0
Jasper County,Indiana,18,073,23676.0
Jay County,Indiana,18,075,18946.0
Jefferson County,Indiana,18,077,21278.0
Jennings County,Indiana,18,079,18636.0
Johnson County,Indiana,18,081,28224.0
Knox County,Indiana,18,083,20381.0
Kosciusko County,Indiana,18,085,24019.0
LaGrange County,Indiana,18,087,18388.0
Lake County,Indiana,18,089,23142.0
LaPorte County,Indiana,18,091,22599.0
Lawrence County,Indiana,18,093,21352.0
Madison County,Indiana,18,095,21722.0
Marion County,Indiana,18,097,24498.0
Marshall County,Indiana,18,099,22493.0
Martin County,Indiana,18,101,21750.0
Miami County,Indiana,18,103,18854.0
Monroe County,Indiana,18,105,21882.0
Montgomery County,Indiana,18,107,22788.0
Morgan County,Indiana,18,109,23972.0
Newton County,Indiana,18,111,24055.0
Noble County,Indiana,18,113,19783.0
Ohio County,Indiana,18,115,25703.0
Orange County,Indiana,18,117,19119.0
Owen County,Indiana,18,119,20581.0
Parke County,Indiana,18,121,19494.0
Perry County,Indiana,18,123,20806.0
Pike County,Indiana,18,125,20005.0
Porter County,Indiana,18,127,27922.0
Posey County,Indiana,18,129,26727.0
Pulaski County,Indiana,18,131,20491.0
Putnam County,Indiana,18,133,20441.0
Randolph County,Indiana,18,135,19552.0
Ripley County,Indiana,18,137,22025.0
Rush County,Indiana,18,139,21215.0
Saint Joseph County,Indiana,18,141,23082.0
Scott County,Indiana,18,143,19414.0
Shelby County,Indiana,18,145,26398.0
Spencer County,Indiana,18,147,23609.0
Starke County,Indiana,18,149,17991.0
Steuben County,Indiana,18,151,22950.0
Sullivan County,Indiana,18,153,20093.0
Switzerland County,Indiana,18,155,21214.0
Tippecanoe County,Indiana,18,157,22203.0
Tipton County,Indiana,18,159,23499.0
Union County,Indiana,18,161,19243.0
Vanderburgh County,Indiana,18,163,23945.0
Vermillion County,Indiana,18,165,22178.0
Vigo County,Indiana,18,167,20398.0
Wabash County,Indiana,18,169,20475.0
Warren County,Indiana,18,171,23670.0
Warrick County,Indiana,18,173,29737.0
Washington County,Indiana,18,175,19278.0
Wayne County,Indiana,18,177,21789.0
Wells County,Indiana,18,179,23169.0
White County,Indiana,18,181,22323.0
Whitley County,Indiana,18,183,24644.0
Adair County,Iowa,19,001,23497.0
Adams County,Iowa,19,003,23549.0
Allamakee County,Iowa,19,005,21349.0
Appanoose County,Iowa,19,007,20084.0
Audubon County,Iowa,19,009,24207.0
Benton County,Iowa,19,011,25111.0
Black Hawk County,Iowa,19,013,23357.0
Boone County,Iowa,19,015,25998.0
Bremer County,Iowa,19,017,26522.0
Buchanan County,Iowa,19,019,23437.0
Buena Vista County,Iowa,19,021,21256.0
Butler County,Iowa,19,023,24030.0
Calhoun County,Iowa,19,025,23049.0
Carroll County,Iowa,19,027,25094.0
Cass County,Iowa,19,029,21787.0
Cedar County,Iowa,19,031,24742.0
Cerro Gordo County,Iowa,19,033,25463.0
Cherokee County,Iowa,19,035,24507.0
Chickasaw County,Iowa,19,037,22447.0
Clarke County,Iowa,19,039,23271.0
Clay County,Iowa,19,041,25398.0
Clayton County,Iowa,19,043,22303.0
Clinton County,Iowa,19,045,23573.0
Crawford County,Iowa,19,047,21181.0
Dallas County,Iowa,19,049,33051.0
Davis County,Iowa,19,051,21970.0
Decatur County,Iowa,19,053,18195.0
Delaware County,Iowa,19,055,22578.0
Des Moines County,Iowa,19,057,22555.0
Dickinson County,Iowa,19,059,29459.0
Dubuque County,Iowa,19,061,25045.0
Emmet County,Iowa,19,063,24371.0
Fayette County,Iowa,19,065,21566.0
Floyd County,Iowa,19,067,21416.0
Franklin County,Iowa,19,069,22507.0
Fremont County,Iowa,19,071,23612.0
Greene County,Iowa,19,073,23947.0
Grundy County,Iowa,19,075,26916.0
Guthrie County,Iowa,19,077,26590.0
Hamilton County,Iowa,19,079,24765.0
Hancock County,Iowa,19,081,22713.0
Hardin County,Iowa,19,083,24154.0
Harrison County,Iowa,19,085,24221.0
Henry County,Iowa,19,087,23056.0
Howard County,Iowa,19,089,22417.0
Humboldt County,Iowa,19,091,24568.0
Ida County,Iowa,19,093,23841.0
Iowa County,Iowa,19,095,26721.0
Jackson County,Iowa,19,097,23008.0
Jasper County,Iowa,19,099,23160.0
Jefferson County,Iowa,19,101,23853.0
Johnson County,Iowa,19,103,28008.0
Jones County,Iowa,19,105,22873.0
Keokuk County,Iowa,19,107,22088.0
Kossuth County,Iowa,19,109,27415.0
Lee County,Iowa,19,111,21324.0
Linn County,Iowa,19,113,28239.0
Louisa County,Iowa,19,115,20367.0
Lucas County,Iowa,19,117,19967.0
Lyon County,Iowa,19,119,21613.0
Madison County,Iowa,19,121,25711.0
Mahaska County,Iowa,19,123,21568.0
Marion County,Iowa,19,125,24613.0
Marshall County,Iowa,19,127,22407.0
Mills County,Iowa,19,129,25400.0
Mitchell County,Iowa,19,131,22820.0
Monona County,Iowa,19,133,22774.0
Monroe County,Iowa,19,135,21228.0
Montgomery County,Iowa,19,137,21301.0
Muscatine County,Iowa,19,139,24138.0
O'Brien County,Iowa,19,141,24771.0
Osceola County,Iowa,19,143,23063.0
Page County,Iowa,19,145,21204.0
Palo Alto County,Iowa,19,147,23071.0
Plymouth County,Iowa,19,149,28060.0
Pocahontas County,Iowa,19,151,23385.0
Polk County,Iowa,19,153,29246.0
Pottawattamie County,Iowa,19,155,23782.0
Poweshiek County,Iowa,19,157,25218.0
Ringgold County,Iowa,19,159,21858.0
Sac County,Iowa,19,161,23837.0
Scott County,Iowa,19,163,27408.0
Shelby County,Iowa,19,165,22389.0
Sioux County,Iowa,19,167,21333.0
Story County,Iowa,19,169,25450.0
Tama County,Iowa,19,171,23041.0
Taylor County,Iowa,19,173,21335.0
Union County,Iowa,19,175,20435.0
Van Buren County,Iowa,19,177,20209.0
Wapello County,Iowa,19,179,22376.0
Warren County,Iowa,19,181,28798.0
Washington County,Iowa,19,183,23979.0
Wayne County,Iowa,19,185,18795.0
Webster County,Iowa,19,187,22653.0
Winnebago County,Iowa,19,189,22684.0
Winneshiek County,Iowa,19,191,23608.0
Woodbury County,Iowa,19,193,22069.0
Worth County,Iowa,19,195,27240.0
Wright County,Iowa,19,197,23068.0
Allen County,Kansas,20,001,20195.0
Anderson County,Kansas,20,003,20558.0
Atchison County,Kansas,20,005,20995.0
Barber County,Kansas,20,007,23542.0
Barton County,Kansas,20,009,23688.0
Bourbon County,Kansas,20,011,18596.0
Brown County,Kansas,20,013,19555.0
Butler County,Kansas,20,015,26436.0
Chase County,Kansas,20,017,21890.0
Chautauqua County,Kansas,20,019,21613.0
Cherokee County,Kansas,20,021,20075.0
Cheyenne County,Kansas,20,023,19460.0
Clark County,Kansas,20,025,24605.0
Clay County,Kansas,20,027,24858.0
Cloud County,Kansas,20,029,18690.0
Coffey County,Kansas,20,031,23744.0
Comanche County,Kansas,20,033,22974.0
Cowley County,Kansas,20,035,20720.0
Crawford County,Kansas,20,037,19753.0
Decatur County,Kansas,20,039,21966.0
Dickinson County,Kansas,20,041,22009.0
Doniphan County,Kansas,20,043,21704.0
Douglas County,Kansas,20,045,24851.0
Edwards County,Kansas,20,047,24899.0
Elk County,Kansas,20,049,20958.0
Ellis County,Kansas,20,051,24093.0
Ellsworth County,Kansas,20,053,21704.0
Finney County,Kansas,20,055,20976.0
Ford County,Kansas,20,057,19348.0
Franklin County,Kansas,20,059,22294.0
Geary County,Kansas,20,061,20709.0
Gove County,Kansas,20,063,22775.0
Graham County,Kansas,20,065,25026.0
Grant County,Kansas,20,067,25188.0
Gray County,Kansas,20,069,22606.0
Greeley County,Kansas,20,071,28698.0
Greenwood County,Kansas,20,073,21325.0
Hamilton County,Kansas,20,075,20190.0
Harper County,Kansas,20,077,22467.0
Harvey County,Kansas,20,079,22890.0
Haskell County,Kansas,20,081,21966.0
Hodgeman County,Kansas,20,083,20859.0
Jackson County,Kansas,20,085,23306.0
Jefferson County,Kansas,20,087,25580.0
Jewell County,Kansas,20,089,22443.0
Johnson County,Kansas,20,091,37882.0
Kearny County,Kansas,20,093,20888.0
Kingman County,Kansas,20,095,22861.0
Kiowa County,Kansas,20,097,19430.0
Labette County,Kansas,20,099,21021.0
Lane County,Kansas,20,101,25261.0
Leavenworth County,Kansas,20,103,25925.0
Lincoln County,Kansas,20,105,23084.0
Linn County,Kansas,20,107,22472.0
Logan County,Kansas,20,109,22856.0
Lyon County,Kansas,20,111,18245.0
McPherson County,Kansas,20,113,26467.0
Marion County,Kansas,20,115,21166.0
Marshall County,Kansas,20,117,21295.0
Meade County,Kansas,20,119,23909.0
Miami County,Kansas,20,121,26218.0
Mitchell County,Kansas,20,123,23350.0
Montgomery County,Kansas,20,125,21037.0
Morris County,Kansas,20,127,23967.0
Morton County,Kansas,20,129,22862.0
Nemaha County,Kansas,20,131,22484.0
Neosho County,Kansas,20,133,18683.0
Ness County,Kansas,20,135,27622.0
Norton County,Kansas,20,137,19080.0
Osage County,Kansas,20,139,22697.0
Osborne County,Kansas,20,141,22536.0
Ottawa County,Kansas,20,143,22665.0
Pawnee County,Kansas,20,145,17927.0
Phillips County,Kansas,20,147,21870.0
Pottawatomie County,Kansas,20,149,25157.0
Pratt County,Kansas,20,151,23585.0
Rawlins County,Kansas,20,153,22895.0
Reno County,Kansas,20,155,22149.0
Republic County,Kansas,20,157,24731.0
Rice County,Kansas,20,159,19316.0
Riley County,Kansas,20,161,19999.0
Rooks County,Kansas,20,163,23435.0
Rush County,Kansas,20,165,23608.0
Russell County,Kansas,20,167,23243.0
Saline County,Kansas,20,169,23669.0
Scott County,Kansas,20,171,28872.0
Sedgwick County,Kansas,20,173,25297.0
Seward County,Kansas,20,175,18083.0
Shawnee County,Kansas,20,177,25705.0
Sheridan County,Kansas,20,179,24933.0
Sherman County,Kansas,20,181,22651.0
Smith County,Kansas,20,183,23644.0
Stafford County,Kansas,20,185,23171.0
Stanton County,Kansas,20,187,19196.0
Stevens County,Kansas,20,189,21633.0
Sumner County,Kansas,20,191,23114.0
Thomas County,Kansas,20,193,23883.0
Trego County,Kansas,20,195,22095.0
Wabaunsee County,Kansas,20,197,23072.0
Wallace County,Kansas,20,199,23269.0
Washington County,Kansas,20,201,20577.0
Wichita County,Kansas,20,203,20375.0
Wilson County,Kansas,20,205,18708.0
Woodson County,Kansas,20,207,23986.0
Wyandotte County,Kansas,20,209,18827.0
Adair County,Kentucky,21,001,15790.0
Allen County,Kentucky,21,003,16897.0
Anderson County,Kentucky,21,005,24516.0
Ballard County,Kentucky,21,007,23001.0
Barren County,Kentucky,21,009,20067.0
Bath County,Kentucky,21,011,15487.0
Bell County,Kentucky,21,013,14627.0
Boone County,Kentucky,21,015,28520.0
Bourbon County,Kentucky,21,017,21355.0
Boyd County,Kentucky,21,019,22064.0
Boyle County,Kentucky,21,021,22534.0
Bracken County,Kentucky,21,023,18671.0
Breathitt County,Kentucky,21,025,16442.0
Breckinridge County,Kentucky,21,027,17757.0
Bullitt County,Kentucky,21,029,22791.0
Butler County,Kentucky,21,031,17236.0
Caldwell County,Kentucky,21,033,19498.0
Calloway County,Kentucky,21,035,20951.0
Campbell County,Kentucky,21,037,27096.0
Carlisle County,Kentucky,21,039,17260.0
Carroll County,Kentucky,21,041,21845.0
Carter County,Kentucky,21,043,18147.0
Casey County,Kentucky,21,045,14252.0
Christian County,Kentucky,21,047,18476.0
Clark County,Kentucky,21,049,23966.0
Clay County,Kentucky,21,051,12300.0
Clinton County,Kentucky,21,053,14802.0
Crittenden County,Kentucky,21,055,19463.0
Cumberland County,Kentucky,21,057,15025.0
Daviess County,Kentucky,21,059,22064.0
Edmonson County,Kentucky,21,061,18959.0
Elliott County,Kentucky,21,063,13072.0
Estill County,Kentucky,21,065,15725.0
Fayette County,Kentucky,21,067,28345.0
Fleming County,Kentucky,21,069,17629.0
Floyd County,Kentucky,21,071,15883.0
Franklin County,Kentucky,21,073,26857.0
Fulton County,Kentucky,21,075,16908.0
Gallatin County,Kentucky,21,077,17810.0
Garrard County,Kentucky,21,079,18735.0
Grant County,Kentucky,21,081,20257.0
Graves County,Kentucky,21,083,19976.0
Grayson County,Kentucky,21,085,17443.0
Green County,Kentucky,21,087,21281.0
Greenup County,Kentucky,21,089,21533.0
Hancock County,Kentucky,21,091,19952.0
Hardin County,Kentucky,21,093,22997.0
Harlan County,Kentucky,21,095,15224.0
Harrison County,Kentucky,21,097,20037.0
Hart County,Kentucky,21,099,16726.0
Henderson County,Kentucky,21,101,22192.0
Henry County,Kentucky,21,103,21090.0
Hickman County,Kentucky,21,105,19953.0
Hopkins County,Kentucky,21,107,21347.0
Jackson County,Kentucky,21,109,13935.0
Jefferson County,Kentucky,21,111,26473.0
Jessamine County,Kentucky,21,113,24097.0
Johnson County,Kentucky,21,115,18486.0
Kenton County,Kentucky,21,117,27205.0
Knott County,Kentucky,21,119,16110.0
Knox County,Kentucky,21,121,14101.0
Larue County,Kentucky,21,123,18474.0
Laurel County,Kentucky,21,125,19604.0
Lawrence County,Kentucky,21,127,15903.0
Lee County,Kentucky,21,129,12983.0
Leslie County,Kentucky,21,131,14753.0
Letcher County,Kentucky,21,133,17393.0
Lewis County,Kentucky,21,135,14915.0
Lincoln County,Kentucky,21,137,16985.0
Livingston County,Kentucky,21,139,20800.0
Logan County,Kentucky,21,141,19443.0
Lyon County,Kentucky,21,143,19036.0
McCracken County,Kentucky,21,145,24709.0
McCreary County,Kentucky,21,147,12197.0
McLean County,Kentucky,21,149,21071.0
Madison County,Kentucky,21,151,21536.0
Magoffin County,Kentucky,21,153,13849.0
Marion County,Kentucky,21,155,18445.0
Marshall County,Kentucky,21,157,23056.0
Martin County,Kentucky,21,159,14785.0
Mason County,Kentucky,21,161,21717.0
Meade County,Kentucky,21,163,18823.0
Menifee County,Kentucky,21,165,15418.0
Mercer County,Kentucky,21,167,23645.0
Metcalfe County,Kentucky,21,169,16835.0
Monroe County,Kentucky,21,171,15534.0
Montgomery County,Kentucky,21,173,20004.0
Morgan County,Kentucky,21,175,17705.0
Muhlenberg County,Kentucky,21,177,18538.0
Nelson County,Kentucky,21,179,21763.0
Nicholas County,Kentucky,21,181,18452.0
Ohio County,Kentucky,21,183,18258.0
Oldham County,Kentucky,21,185,32702.0
Owen County,Kentucky,21,187,21754.0
Owsley County,Kentucky,21,189,10767.0
Pendleton County,Kentucky,21,191,19523.0
Perry County,Kentucky,21,193,19049.0
Pike County,Kentucky,21,195,18973.0
Powell County,Kentucky,21,197,15796.0
Pulaski County,Kentucky,21,199,19540.0
Robertson County,Kentucky,21,201,15374.0
Rockcastle County,Kentucky,21,203,15621.0
Rowan County,Kentucky,21,205,17435.0
Russell County,Kentucky,21,207,17868.0
Scott County,Kentucky,21,209,26838.0
Shelby County,Kentucky,21,211,27593.0
Simpson County,Kentucky,21,213,20426.0
Spencer County,Kentucky,21,215,25589.0
Taylor County,Kentucky,21,217,18014.0
Todd County,Kentucky,21,219,17460.0
Trigg County,Kentucky,21,221,23387.0
Trimble County,Kentucky,21,223,21161.0
Union County,Kentucky,21,225,18811.0
Warren County,Kentucky,21,227,23206.0
Washington County,Kentucky,21,229,20873.0
Wayne County,Kentucky,21,231,16109.0
Webster County,Kentucky,21,233,18879.0
Whitley County,Kentucky,21,235,15258.0
Wolfe County,Kentucky,21,237,11214.0
Woodford County,Kentucky,21,239,28501.0
Acadia Parish,Louisiana,22,001,18116.0
Allen Parish,Louisiana,22,003,17108.0
Ascension Parish,Louisiana,22,005,26888.0
Assumption Parish,Louisiana,22,007,20348.0
Avoyelles Parish,Louisiana,22,009,16944.0
Beauregard Parish,Louisiana,22,011,21543.0
Bienville Parish,Louisiana,22,013,18873.0
Bossier Parish,Louisiana,22,015,25630.0
Caddo Parish,Louisiana,22,017,22594.0
Calcasieu Parish,Louisiana,22,019,23591.0
Caldwell Parish,Louisiana,22,021,19888.0
Cameron Parish,Louisiana,22,023,24634.0
Catahoula Parish,Louisiana,22,025,17166.0
Claiborne Parish,Louisiana,22,027,16925.0
Concordia Parish,Louisiana,22,029,15911.0
De Soto Parish,Louisiana,22,031,20112.0
East Baton Rouge Parish,Louisiana,22,033,26260.0
East Carroll Parish,Louisiana,22,035,15947.0
East Feliciana Parish,Louisiana,22,037,18376.0
Evangeline Parish,Louisiana,22,039,17561.0
Franklin Parish,Louisiana,22,041,18676.0
Grant Parish,Louisiana,22,043,18536.0
Iberia Parish,Louisiana,22,045,20112.0
Iberville Parish,Louisiana,22,047,19379.0
Jackson Parish,Louisiana,22,049,19308.0
Jefferson Parish,Louisiana,22,051,25842.0
Jefferson Davis Parish,Louisiana,22,053,20487.0
Lafayette Parish,Louisiana,22,055,26791.0
Lafourche Parish,Louisiana,22,057,22898.0
LaSalle Parish,Louisiana,22,059,20049.0
Lincoln Parish,Louisiana,22,061,19665.0
Livingston Parish,Louisiana,22,063,23372.0
Madison Parish,Louisiana,22,065,13089.0
Morehouse Parish,Louisiana,22,067,15713.0
Natchitoches Parish,Louisiana,22,069,18207.0
Orleans Parish,Louisiana,22,071,24929.0
Ouachita Parish,Louisiana,22,073,21893.0
Plaquemines Parish,Louisiana,22,075,23378.0
Pointe Coupee Parish,Louisiana,22,077,21533.0
Rapides Parish,Louisiana,22,079,21982.0
Red River Parish,Louisiana,22,081,20044.0
Richland Parish,Louisiana,22,083,18060.0
Sabine Parish,Louisiana,22,085,20626.0
Saint Bernard Parish,Louisiana,22,087,19448.0
Saint Charles Parish,Louisiana,22,089,25728.0
Saint Helena Parish,Louisiana,22,091,16387.0
Saint James Parish,Louisiana,22,093,22509.0
Saint John the Baptist Parish,Louisiana,22,095,20842.0
Saint Landry Parish,Louisiana,22,097,17839.0
Saint Martin Parish,Louisiana,22,099,20687.0
Saint Mary Parish,Louisiana,22,101,20057.0
Saint Tammany Parish,Louisiana,22,103,29282.0
Tangipahoa Parish,Louisiana,22,105,19788.0
Tensas Parish,Louisiana,22,107,15218.0
Terrebonne Parish,Louisiana,22,109,22931.0
Union Parish,Louisiana,22,111,20375.0
Vermilion Parish,Louisiana,22,113,21389.0
Vernon Parish,Louisiana,22,115,20191.0
Washington Parish,Louisiana,22,117,17120.0
Webster Parish,Louisiana,22,119,19254.0
West Baton Rouge Parish,Louisiana,22,121,22101.0
West Carroll Parish,Louisiana,22,123,16462.0
West Feliciana Parish,Louisiana,22,125,18118.0
Winn Parish,Louisiana,22,127,15833.0
Androscoggin County,Maine,23,001,22752.0
Aroostook County,Maine,23,003,20251.0
Cumberland County,Maine,23,005,31041.0
Franklin County,Maine,23,007,20838.0
Hancock County,Maine,23,009,26876.0
Kennebec County,Maine,23,011,24656.0
Knox County,Maine,23,013,25291.0
Lincoln County,Maine,23,015,28003.0
Oxford County,Maine,23,017,21254.0
Penobscot County,Maine,23,019,22977.0
Piscataquis County,Maine,23,021,19870.0
Sagadahoc County,Maine,23,023,26983.0
Somerset County,Maine,23,025,20709.0
Waldo County,Maine,23,027,22213.0
Washington County,Maine,23,029,19401.0
York County,Maine,23,031,27137.0
Allegany County,Maryland,24,001,20764.0
Anne Arundel County,Maryland,24,003,38660.0
Baltimore County,Maryland,24,005,33719.0
Calvert County,Maryland,24,009,36323.0
Caroline County,Maryland,24,011,24294.0
Carroll County,Maryland,24,013,33938.0
Cecil County,Maryland,24,015,28640.0
Charles County,Maryland,24,017,35780.0
Dorchester County,Maryland,24,019,25139.0
Frederick County,Maryland,24,021,35172.0
Garrett County,Maryland,24,023,23888.0
Harford County,Maryland,24,025,33559.0
Howard County,Maryland,24,027,45294.0
Kent County,Maryland,24,029,29536.0
Queen Anne's County,Maryland,24,035,35964.0
Saint Mary's County,Maryland,24,037,34000.0
Somerset County,Maryland,24,039,16919.0
Talbot County,Maryland,24,041,37958.0
Washington County,Maryland,24,043,26588.0
Wicomico County,Maryland,24,045,25505.0
Worcester County,Maryland,24,047,31520.0
Baltimore City,Maryland,24,510,23333.0
Montgomery County,Maryland,24,031,47310.0
Prince George's County,Maryland,24,033,31215.0
Barnstable County,Massachusetts,25,001,35246.0
Berkshire County,Massachusetts,25,003,28300.0
Bristol County,Massachusetts,25,005,27736.0
Dukes County,Massachusetts,25,007,33390.0
Essex County,Massachusetts,25,009,33828.0
Franklin County,Massachusetts,25,011,27544.0
Hampden County,Massachusetts,25,013,24718.0
Hampshire County,Massachusetts,25,015,28367.0
Middlesex County,Massachusetts,25,017,40139.0
Nantucket County,Massachusetts,25,019,53410.0
Norfolk County,Massachusetts,25,021,42371.0
Plymouth County,Massachusetts,25,023,33333.0
Suffolk County,Massachusetts,25,025,30720.0
Worcester County,Massachusetts,25,027,30557.0
Alcona County,Michigan,26,001,19904.0
Alger County,Michigan,26,003,19858.0
Allegan County,Michigan,26,005,23108.0
Alpena County,Michigan,26,007,21140.0
Antrim County,Michigan,26,009,23912.0
Arenac County,Michigan,26,011,19073.0
Baraga County,Michigan,26,013,19107.0
Barry County,Michigan,26,015,24493.0
Bay County,Michigan,26,017,23049.0
Benzie County,Michigan,26,019,23649.0
Berrien County,Michigan,26,021,24025.0
Branch County,Michigan,26,023,19049.0
Calhoun County,Michigan,26,025,22166.0
Cass County,Michigan,26,027,22698.0
Charlevoix County,Michigan,26,029,28403.0
Cheboygan County,Michigan,26,031,23038.0
Chippewa County,Michigan,26,033,20309.0
Clare County,Michigan,26,035,18491.0
Clinton County,Michigan,26,037,27223.0
Crawford County,Michigan,26,039,21002.0
Delta County,Michigan,26,041,22064.0
Dickinson County,Michigan,26,043,23854.0
Eaton County,Michigan,26,045,25963.0
Emmet County,Michigan,26,047,28308.0
Genesee County,Michigan,26,049,22458.0
Gladwin County,Michigan,26,051,20571.0
Gogebic County,Michigan,26,053,19933.0
Grand Traverse County,Michigan,26,055,27091.0
Gratiot County,Michigan,26,057,18388.0
Hillsdale County,Michigan,26,059,20006.0
Houghton County,Michigan,26,061,18267.0
Huron County,Michigan,26,063,22098.0
Ingham County,Michigan,26,065,23883.0
Ionia County,Michigan,26,067,19386.0
Iosco County,Michigan,26,069,20513.0
Iron County,Michigan,26,071,19986.0
Isabella County,Michigan,26,073,18510.0
Jackson County,Michigan,26,075,21947.0
Kalamazoo County,Michigan,26,077,25138.0
Kalkaska County,Michigan,26,079,19770.0
Kent County,Michigan,26,081,24791.0
Keweenaw County,Michigan,26,083,21307.0
Lake County,Michigan,26,085,16084.0
Lapeer County,Michigan,26,087,25110.0
Leelanau County,Michigan,26,089,32194.0
Lenawee County,Michigan,26,091,22529.0
Livingston County,Michigan,26,093,31609.0
Luce County,Michigan,26,095,17195.0
Mackinac County,Michigan,26,097,22170.0
Macomb County,Michigan,26,099,26524.0
Manistee County,Michigan,26,101,21612.0
Marquette County,Michigan,26,103,23347.0
Mason County,Michigan,26,105,21760.0
Mecosta County,Michigan,26,107,18745.0
Menominee County,Michigan,26,109,21624.0
Midland County,Michigan,26,111,28363.0
Missaukee County,Michigan,26,113,19560.0
Monroe County,Michigan,26,115,25520.0
Montcalm County,Michigan,26,117,18569.0
Montmorency County,Michigan,26,119,19102.0
Muskegon County,Michigan,26,121,19719.0
Newaygo County,Michigan,26,123,20870.0
Oakland County,Michigan,26,125,36138.0
Oceana County,Michigan,26,127,18402.0
Ogemaw County,Michigan,26,129,18321.0
Ontonagon County,Michigan,26,131,21448.0
Osceola County,Michigan,26,133,17861.0
Oscoda County,Michigan,26,135,18524.0
Otsego County,Michigan,26,137,22568.0
Ottawa County,Michigan,26,139,25045.0
Presque Isle County,Michigan,26,141,20870.0
Roscommon County,Michigan,26,143,20194.0
Saginaw County,Michigan,26,145,21662.0
Saint Clair County,Michigan,26,147,23828.0
Saint Joseph County,Michigan,26,149,20192.0
Sanilac County,Michigan,26,151,19645.0
Schoolcraft County,Michigan,26,153,20455.0
Shiawassee County,Michigan,26,155,21869.0
Tuscola County,Michigan,26,157,19937.0
Van Buren County,Michigan,26,159,22002.0
Washtenaw County,Michigan,26,161,31316.0
Wayne County,Michigan,26,163,22125.0
Wexford County,Michigan,26,165,19952.0
Aitkin County,Minnesota,27,001,22966.0
Anoka County,Minnesota,27,003,29347.0
Becker County,Minnesota,27,005,24385.0
Beltrami County,Minnesota,27,007,21016.0
Benton County,Minnesota,27,009,23648.0
Big Stone County,Minnesota,27,011,23746.0
Blue Earth County,Minnesota,27,013,23691.0
Brown County,Minnesota,27,015,24591.0
Carlton County,Minnesota,27,017,23932.0
Carver County,Minnesota,27,019,35807.0
Cass County,Minnesota,27,021,24348.0
Chippewa County,Minnesota,27,023,23610.0
Chisago County,Minnesota,27,025,26576.0
Clay County,Minnesota,27,027,23011.0
Clearwater County,Minnesota,27,029,20913.0
Cook County,Minnesota,27,031,28873.0
Cottonwood County,Minnesota,27,033,23162.0
Crow Wing County,Minnesota,27,035,24282.0
Dakota County,Minnesota,27,037,34142.0
Dodge County,Minnesota,27,039,26969.0
Douglas County,Minnesota,27,041,25633.0
Faribault County,Minnesota,27,043,22667.0
Fillmore County,Minnesota,27,045,23758.0
Freeborn County,Minnesota,27,047,23645.0
Goodhue County,Minnesota,27,049,27472.0
Grant County,Minnesota,27,051,23233.0
Hennepin County,Minnesota,27,053,35902.0
Houston County,Minnesota,27,055,24865.0
Hubbard County,Minnesota,27,057,24413.0
Isanti County,Minnesota,27,059,25165.0
Itasca County,Minnesota,27,061,23465.0
Jackson County,Minnesota,27,063,25144.0
Kanabec County,Minnesota,27,065,21304.0
Kandiyohi County,Minnesota,27,067,25844.0
Kittson County,Minnesota,27,069,25030.0
Koochiching County,Minnesota,27,071,24576.0
Lac qui Parle County,Minnesota,27,073,24291.0
Lake County,Minnesota,27,075,26087.0
Lake of the Woods County,Minnesota,27,077,27192.0
Le Sueur County,Minnesota,27,079,25958.0
Lincoln County,Minnesota,27,081,24922.0
Lyon County,Minnesota,27,083,23755.0
McLeod County,Minnesota,27,085,27590.0
Mahnomen County,Minnesota,27,087,17999.0
Marshall County,Minnesota,27,089,24552.0
Martin County,Minnesota,27,091,25321.0
Meeker County,Minnesota,27,093,23839.0
Mille Lacs County,Minnesota,27,095,21744.0
Morrison County,Minnesota,27,097,22934.0
Mower County,Minnesota,27,099,23740.0
Murray County,Minnesota,27,101,24045.0
Nicollet County,Minnesota,27,103,25656.0
Nobles County,Minnesota,27,105,20953.0
Norman County,Minnesota,27,107,22817.0
Olmsted County,Minnesota,27,109,32704.0
Otter Tail County,Minnesota,27,111,23445.0
Pennington County,Minnesota,27,113,22687.0
