County,State,State_FIPS,County_FIPS,median_household_income
Switzerland County,Indiana,18,155,44143
Tippecanoe County,Indiana,18,157,44246
Tipton County,Indiana,18,159,52686
Union County,Indiana,18,161,44161
Vanderburgh County,Indiana,18,163,43540
Vermillion County,Indiana,18,165,42524
Vigo County,Indiana,18,167,40692
Wabash County,Indiana,18,169,45286
Warren County,Indiana,18,171,52317
Warrick County,Indiana,18,173,62351
Washington County,Indiana,18,175,41986
Wayne County,Indiana,18,177,38350
Wells County,Indiana,18,179,48136
White County,Indiana,18,181,51444
Whitley County,Indiana,18,183,51914
Adair County,Iowa,19,001,47892
Adams County,Iowa,19,003,45871
Allamakee County,Iowa,19,005,48831
Appanoose County,Iowa,19,007,39208
Audubon County,Iowa,19,009,48313
Benton County,Iowa,19,011,56669
Black Hawk County,Iowa,19,013,45747
Boone County,Iowa,19,015,51826
Bremer County,Iowa,19,017,61216
Buchanan County,Iowa,19,019,55553
Buena Vista County,Iowa,19,021,46951
Butler County,Iowa,19,023,52026
Calhoun County,Iowa,19,025,44484
Carroll County,Iowa,19,027,48361
Cass County,Iowa,19,029,43481
Cedar County,Iowa,19,031,58088
Cerro Gordo County,Iowa,19,033,44795
Cherokee County,Iowa,19,035,48977
Chickasaw County,Iowa,19,037,43971
Clarke County,Iowa,19,039,43216
Clay County,Iowa,19,041,49035
Clayton County,Iowa,19,043,47494
Clinton County,Iowa,19,045,49559
Crawford County,Iowa,19,047,46548
Dallas County,Iowa,19,049,73847
Davis County,Iowa,19,051,45040
Decatur County,Iowa,19,053,36326
Delaware County,Iowa,19,055,54076
Des Moines County,Iowa,19,057,42451
Dickinson County,Iowa,19,059,56136
Dubuque County,Iowa,19,061,51475
Emmet County,Iowa,19,063,48601
Fayette County,Iowa,19,065,45542
Floyd County,Iowa,19,067,43826
Franklin County,Iowa,19,069,48355
Fremont County,Iowa,19,071,50520
Greene County,Iowa,19,073,45865
Grundy County,Iowa,19,075,56827
Guthrie County,Iowa,19,077,50609
Hamilton County,Iowa,19,079,43589
Hancock County,Iowa,19,081,50105
Hardin County,Iowa,19,083,49342
Harrison County,Iowa,19,085,54583
Henry County,Iowa,19,087,46376
Howard County,Iowa,19,089,46429
Humboldt County,Iowa,19,091,47897
Ida County,Iowa,19,093,43449
Iowa County,Iowa,19,095,58008
Jackson County,Iowa,19,097,46467
Jasper County,Iowa,19,099,50513
Jefferson County,Iowa,19,101,48814
Johnson County,Iowa,19,103,53424
Jones County,Iowa,19,105,55041
Keokuk County,Iowa,19,107,42167
Kossuth County,Iowa,19,109,51812
Lee County,Iowa,19,111,42469
Linn County,Iowa,19,113,57260
Louisa County,Iowa,19,115,50583
Lucas County,Iowa,19,117,43288
Lyon County,Iowa,19,119,52152
Madison County,Iowa,19,121,57581
Mahaska County,Iowa,19,123,47967
Marion County,Iowa,19,125,54723
Marshall County,Iowa,19,127,51555
Mills County,Iowa,19,129,63076
Mitchell County,Iowa,19,131,51078
Monona County,Iowa,19,133,42025
Monroe County,Iowa,19,135,45997
Montgomery County,Iowa,19,137,44281
Muscatine County,Iowa,19,139,51425
O'Brien County,Iowa,19,141,48185
Osceola County,Iowa,19,143,48659
Page County,Iowa,19,145,43010
Palo Alto County,Iowa,19,147,44663
Plymouth County,Iowa,19,149,58888
Pocahontas County,Iowa,19,151,44073
Polk County,Iowa,19,153,59018
Pottawattamie County,Iowa,19,155,51304
Poweshiek County,Iowa,19,157,50349
Ringgold County,Iowa,19,159,44551
Sac County,Iowa,19,161,48093
Scott County,Iowa,19,163,52735
Shelby County,Iowa,19,165,48783
Sioux County,Iowa,19,167,57227
Story County,Iowa,19,169,50516
Tama County,Iowa,19,171,51670
Taylor County,Iowa,19,173,43804
Union County,Iowa,19,175,44838
Van Buren County,Iowa,19,177,43181
Wapello County,Iowa,19,179,41425
Warren County,Iowa,19,181,62535
Washington County,Iowa,19,183,54554
Wayne County,Iowa,19,185,40024
Webster County,Iowa,19,187,41624
Winnebago County,Iowa,19,189,45603
Winneshiek County,Iowa,19,191,53122
Woodbury County,Iowa,19,193,45856
Worth County,Iowa,19,195,50476
Wright County,Iowa,19,197,45205
Allen County,Kansas,20,001,40554
Anderson County,Kansas,20,003,41713
Atchison County,Kansas,20,005,45212
Barber County,Kansas,20,007,45920
Barton County,Kansas,20,009,44981
Bourbon County,Kansas,20,011,39591
Brown County,Kansas,20,013,39968
Butler County,Kansas,20,015,56454
Chase County,Kansas,20,017,36815
Chautauqua County,Kansas,20,019,39529
Cherokee County,Kansas,20,021,39746
Cheyenne County,Kansas,20,023,37875
Clark County,Kansas,20,025,41129
Clay County,Kansas,20,027,45233
Cloud County,Kansas,20,029,38534
Coffey County,Kansas,20,031,51793
Comanche County,Kansas,20,033,39375
Cowley County,Kansas,20,035,41878
Crawford County,Kansas,20,037,37378
Decatur County,Kansas,20,039,39333
Dickinson County,Kansas,20,041,48890
Doniphan County,Kansas,20,043,46512
Douglas County,Kansas,20,045,49508
Edwards County,Kansas,20,047,46551
Elk County,Kansas,20,049,34089
Ellis County,Kansas,20,051,43085
Ellsworth County,Kansas,20,053,45865
Finney County,Kansas,20,055,47945
Ford County,Kansas,20,057,51178
Franklin County,Kansas,20,059,49543
Geary County,Kansas,20,061,46908
Gove County,Kansas,20,063,44866
Graham County,Kansas,20,065,47500
Grant County,Kansas,20,067,53213
Gray County,Kansas,20,069,57808
Greeley County,Kansas,20,071,52847
Greenwood County,Kansas,20,073,38346
Hamilton County,Kansas,20,075,43357
Harper County,Kansas,20,077,38313
Harvey County,Kansas,20,079,50287
Haskell County,Kansas,20,081,52415
Hodgeman County,Kansas,20,083,52375
Jackson County,Kansas,20,085,54546
Jefferson County,Kansas,20,087,56875
Jewell County,Kansas,20,089,39884
Johnson County,Kansas,20,091,74717
Kearny County,Kansas,20,093,52264
Kingman County,Kansas,20,095,47466
Kiowa County,Kansas,20,097,44650
Labette County,Kansas,20,099,40916
Lane County,Kansas,20,101,53021
Leavenworth County,Kansas,20,103,63435
Lincoln County,Kansas,20,105,40811
Linn County,Kansas,20,107,45519
Logan County,Kansas,20,109,41765
Lyon County,Kansas,20,111,38981
McPherson County,Kansas,20,113,54167
Marion County,Kansas,20,115,45830
Marshall County,Kansas,20,117,44032
Meade County,Kansas,20,119,51000
Miami County,Kansas,20,121,58936
Mitchell County,Kansas,20,123,46667
Montgomery County,Kansas,20,125,39669
Morris County,Kansas,20,127,47445
Morton County,Kansas,20,129,46607
Nemaha County,Kansas,20,131,47122
Neosho County,Kansas,20,133,42071
Ness County,Kansas,20,135,48800
Norton County,Kansas,20,137,46029
Osage County,Kansas,20,139,50205
Osborne County,Kansas,20,141,37925
Ottawa County,Kansas,20,143,58396
Pawnee County,Kansas,20,145,44078
Phillips County,Kansas,20,147,43059
Pottawatomie County,Kansas,20,149,56854
Pratt County,Kansas,20,151,46035
Rawlins County,Kansas,20,153,43482
Reno County,Kansas,20,155,43798
Republic County,Kansas,20,157,39572
Rice County,Kansas,20,159,45336
Riley County,Kansas,20,161,43962
Rooks County,Kansas,20,163,42449
Rush County,Kansas,20,165,42610
Russell County,Kansas,20,167,37111
Saline County,Kansas,20,169,47215
Scott County,Kansas,20,171,50605
Sedgwick County,Kansas,20,173,49865
Seward County,Kansas,20,175,50185
Shawnee County,Kansas,20,177,48451
Sheridan County,Kansas,20,179,48674
Sherman County,Kansas,20,181,38634
Smith County,Kansas,20,183,45556
Stafford County,Kansas,20,185,43292
Stanton County,Kansas,20,187,46382
Stevens County,Kansas,20,189,54494
Sumner County,Kansas,20,191,47894
Thomas County,Kansas,20,193,48187
Trego County,Kansas,20,195,45714
Wabaunsee County,Kansas,20,197,54694
Wallace County,Kansas,20,199,47454
Washington County,Kansas,20,201,42515
Wichita County,Kansas,20,203,53018
Wilson County,Kansas,20,205,38917
Woodson County,Kansas,20,207,33839
Wyandotte County,Kansas,20,209,39402
Adair County,Kentucky,21,001,32524
Allen County,Kentucky,21,003,40008
Anderson County,Kentucky,21,005,52646
Ballard County,Kentucky,21,007,44588
Barren County,Kentucky,21,009,38873
Bath County,Kentucky,21,011,30797
Bell County,Kentucky,21,013,26228
Boone County,Kentucky,21,015,67225
Bourbon County,Kentucky,21,017,40933
Boyd County,Kentucky,21,019,40379
Boyle County,Kentucky,21,021,41473
Bracken County,Kentucky,21,023,39196
Breathitt County,Kentucky,21,025,24045
Breckinridge County,Kentucky,21,027,38907
Bullitt County,Kentucky,21,029,54836
Butler County,Kentucky,21,031,35430
Caldwell County,Kentucky,21,033,37127
Calloway County,Kentucky,21,035,39677
Campbell County,Kentucky,21,037,54306
Carlisle County,Kentucky,21,039,39049
Carroll County,Kentucky,21,041,40160
Carter County,Kentucky,21,043,36406
Casey County,Kentucky,21,045,29934
Christian County,Kentucky,21,047,38904
Clark County,Kentucky,21,049,45853
Clay County,Kentucky,21,051,21883
Clinton County,Kentucky,21,053,27100
Crittenden County,Kentucky,21,055,34261
Cumberland County,Kentucky,21,057,31593
Daviess County,Kentucky,21,059,46555
Edmonson County,Kentucky,21,061,37646
Elliott County,Kentucky,21,063,24246
Estill County,Kentucky,21,065,29184
Fayette County,Kentucky,21,067,48398
Fleming County,Kentucky,21,069,32495
Floyd County,Kentucky,21,071,30476
Franklin County,Kentucky,21,073,46071
Fulton County,Kentucky,21,075,33582
Gallatin County,Kentucky,21,077,43793
Garrard County,Kentucky,21,079,44652
Grant County,Kentucky,21,081,46159
Graves County,Kentucky,21,083,38394
Grayson County,Kentucky,21,085,32399
Green County,Kentucky,21,087,34406
Greenup County,Kentucky,21,089,44060
Hancock County,Kentucky,21,091,51189
Hardin County,Kentucky,21,093,48687
Harlan County,Kentucky,21,095,25906
Harrison County,Kentucky,21,097,36048
Hart County,Kentucky,21,099,33408
Henderson County,Kentucky,21,101,41940
Henry County,Kentucky,21,103,46016
Hickman County,Kentucky,21,105,34029
Hopkins County,Kentucky,21,107,40891
Jackson County,Kentucky,21,109,26156
Jefferson County,Kentucky,21,111,46959
Jessamine County,Kentucky,21,113,49024
Johnson County,Kentucky,21,115,34090
Kenton County,Kentucky,21,117,54270
Knott County,Kentucky,21,119,33889
Knox County,Kentucky,21,121,24038
Larue County,Kentucky,21,123,39753
Laurel County,Kentucky,21,125,36570
Lawrence County,Kentucky,21,127,33525
Lee County,Kentucky,21,129,22920
Leslie County,Kentucky,21,131,29293
Letcher County,Kentucky,21,133,31200
Lewis County,Kentucky,21,135,28388
Lincoln County,Kentucky,21,137,33651
Livingston County,Kentucky,21,139,40313
Logan County,Kentucky,21,141,36590
Lyon County,Kentucky,21,143,40112
McCracken County,Kentucky,21,145,44898
McCreary County,Kentucky,21,147,20972
McLean County,Kentucky,21,149,38833
Madison County,Kentucky,21,151,42312
Magoffin County,Kentucky,21,153,26877
Marion County,Kentucky,21,155,38719
Marshall County,Kentucky,21,157,43907
Martin County,Kentucky,21,159,26261
Mason County,Kentucky,21,161,41137
Meade County,Kentucky,21,163,46756
Menifee County,Kentucky,21,165,29108
Mercer County,Kentucky,21,167,45396
Metcalfe County,Kentucky,21,169,31750
Monroe County,Kentucky,21,171,29808
Montgomery County,Kentucky,21,173,37312
Morgan County,Kentucky,21,175,30658
Muhlenberg County,Kentucky,21,177,38105
Nelson County,Kentucky,21,179,43833
Nicholas County,Kentucky,21,181,43081
Ohio County,Kentucky,21,183,40830
Oldham County,Kentucky,21,185,83391
Owen County,Kentucky,21,187,41009
Owsley County,Kentucky,21,189,19986
Pendleton County,Kentucky,21,191,45480
Perry County,Kentucky,21,193,33528
Pike County,Kentucky,21,195,32961
Powell County,Kentucky,21,197,26839
Pulaski County,Kentucky,21,199,34092
Robertson County,Kentucky,21,201,31786
Rockcastle County,Kentucky,21,203,30674
Rowan County,Kentucky,21,205,35236
Russell County,Kentucky,21,207,29721
Scott County,Kentucky,21,209,61893
Shelby County,Kentucky,21,211,57298
Simpson County,Kentucky,21,213,39546
Spencer County,Kentucky,21,215,65209
Taylor County,Kentucky,21,217,36384
Todd County,Kentucky,21,219,41541
Trigg County,Kentucky,21,221,45629
Trimble County,Kentucky,21,223,49718
Union County,Kentucky,21,225,39125
Warren County,Kentucky,21,227,44135
Washington County,Kentucky,21,229,40845
Wayne County,Kentucky,21,231,29497
Webster County,Kentucky,21,233,41415
Whitley County,Kentucky,21,235,29769
Wolfe County,Kentucky,21,237,22574
Woodford County,Kentucky,21,239,57580
Acadia Parish,Louisiana,22,001,37587
Allen Parish,Louisiana,22,003,38429
Ascension Parish,Louisiana,22,005,69070
Assumption Parish,Louisiana,22,007,46116
Avoyelles Parish,Louisiana,22,009,33942
Beauregard Parish,Louisiana,22,011,46385
Bienville Parish,Louisiana,22,013,31543
Bossier Parish,Louisiana,22,015,53248
Caddo Parish,Louisiana,22,017,41053
Calcasieu Parish,Louisiana,22,019,43499
Caldwell Parish,Louisiana,22,021,39385
Cameron Parish,Louisiana,22,023,64574
Catahoula Parish,Louisiana,22,025,36165
Claiborne Parish,Louisiana,22,027,32996
Concordia Parish,Louisiana,22,029,29022
De Soto Parish,Louisiana,22,031,39162
East Baton Rouge Parish,Louisiana,22,033,48506
East Carroll Parish,Louisiana,22,035,25321
East Feliciana Parish,Louisiana,22,037,47225
Evangeline Parish,Louisiana,22,039,31832
Franklin Parish,Louisiana,22,041,31214
Grant Parish,Louisiana,22,043,39654
Iberia Parish,Louisiana,22,045,44262
Iberville Parish,Louisiana,22,047,45368
Jackson Parish,Louisiana,22,049,37388
Jefferson Parish,Louisiana,22,051,48261
Jefferson Davis Parish,Louisiana,22,053,41622
Lafayette Parish,Louisiana,22,055,51462
Lafourche Parish,Louisiana,22,057,50572
LaSalle Parish,Louisiana,22,059,42528
Lincoln Parish,Louisiana,22,061,35769
Livingston Parish,Louisiana,22,063,56811
Madison Parish,Louisiana,22,065,25498
Morehouse Parish,Louisiana,22,067,28585
Natchitoches Parish,Louisiana,22,069,33953
Orleans Parish,Louisiana,22,071,37146
Ouachita Parish,Louisiana,22,073,38955
Plaquemines Parish,Louisiana,22,075,55138
Pointe Coupee Parish,Louisiana,22,077,45363
Rapides Parish,Louisiana,22,079,40930
Red River Parish,Louisiana,22,081,39346
Richland Parish,Louisiana,22,083,36835
Sabine Parish,Louisiana,22,085,35159
Saint Bernard Parish,Louisiana,22,087,41353
Saint Charles Parish,Louisiana,22,089,58758
Saint Helena Parish,Louisiana,22,091,33143
Saint James Parish,Louisiana,22,093,55443
Saint John the Baptist Parish,Louisiana,22,095,50635
Saint Landry Parish,Louisiana,22,097,35503
Saint Martin Parish,Louisiana,22,099,42186
Saint Mary Parish,Louisiana,22,101,41571
Saint Tammany Parish,Louisiana,22,103,60799
Tangipahoa Parish,Louisiana,22,105,40654
Tensas Parish,Louisiana,22,107,27543
Terrebonne Parish,Louisiana,22,109,49960
Union Parish,Louisiana,22,111,35828
Vermilion Parish,Louisiana,22,113,44665
Vernon Parish,Louisiana,22,115,46572
Washington Parish,Louisiana,22,117,31778
Webster Parish,Louisiana,22,119,35071
West Baton Rouge Parish,Louisiana,22,121,50926
West Carroll Parish,Louisiana,22,123,33848
West Feliciana Parish,Louisiana,22,125,61616
Winn Parish,Louisiana,22,127,34322
Androscoggin County,Maine,23,001,44921
Aroostook County,Maine,23,003,37855
Cumberland County,Maine,23,005,57461
Franklin County,Maine,23,007,41626
Hancock County,Maine,23,009,47460
Kennebec County,Maine,23,011,46808
Knox County,Maine,23,013,49755
Lincoln County,Maine,23,015,50181
Oxford County,Maine,23,017,40674
Penobscot County,Maine,23,019,43734
Piscataquis County,Maine,23,021,36646
Sagadahoc County,Maine,23,023,56733
Somerset County,Maine,23,025,38642
Waldo County,Maine,23,027,42221
Washington County,Maine,23,029,37236
York County,Maine,23,031,57348
Allegany County,Maryland,24,001,39293
Anne Arundel County,Maryland,24,003,87430
Baltimore County,Maryland,24,005,66486
Calvert County,Maryland,24,009,95477
Caroline County,Maryland,24,011,58632
Carroll County,Maryland,24,013,84790
Cecil County,Maryland,24,015,66689
Charles County,Maryland,24,017,93160
Dorchester County,Maryland,24,019,46361
Frederick County,Maryland,24,021,84570
Garrett County,Maryland,24,023,45206
Harford County,Maryland,24,025,80622
Howard County,Maryland,24,027,109865
Kent County,Maryland,24,029,56259
Queen Anne's County,Maryland,24,035,87256
Saint Mary's County,Maryland,24,037,85672
Somerset County,Maryland,24,039,38447
Talbot County,Maryland,24,041,61597
Washington County,Maryland,24,043,55609
Wicomico County,Maryland,24,045,51092
Worcester County,Maryland,24,047,57952
Baltimore City,Maryland,24,510,41385
Montgomery County,Maryland,24,031,98221
Prince George's County,Maryland,24,033,73623
Barnstable County,Massachusetts,25,001,60526
Berkshire County,Massachusetts,25,003,48450
Bristol County,Massachusetts,25,005,55298
Dukes County,Massachusetts,25,007,66288
Essex County,Massachusetts,25,009,67311
Franklin County,Massachusetts,25,011,53663
Hampden County,Massachusetts,25,013,49094
Hampshire County,Massachusetts,25,015,61227
Middlesex County,Massachusetts,25,017,82090
Nantucket County,Massachusetts,25,019,85478
Norfolk County,Massachusetts,25,021,84916
Plymouth County,Massachusetts,25,023,75092
Suffolk County,Massachusetts,25,025,53540
Worcester County,Massachusetts,25,027,65223
Alcona County,Michigan,26,001,37189
Alger County,Michigan,26,003,37586
Allegan County,Michigan,26,005,52061
Alpena County,Michigan,26,007,38016
Antrim County,Michigan,26,009,45362
Arenac County,Michigan,26,011,38874
Baraga County,Michigan,26,013,41189
Barry County,Michigan,26,015,52186
Bay County,Michigan,26,017,45376
Benzie County,Michigan,26,019,47366
Berrien County,Michigan,26,021,43633
Branch County,Michigan,26,023,41856
Calhoun County,Michigan,26,025,42110
Cass County,Michigan,26,027,44346
Charlevoix County,Michigan,26,029,45949
Cheboygan County,Michigan,26,031,38410
Chippewa County,Michigan,26,033,41637
Clare County,Michigan,26,035,32668
Clinton County,Michigan,26,037,60466
Crawford County,Michigan,26,039,40295
Delta County,Michigan,26,041,42676
Dickinson County,Michigan,26,043,44136
Eaton County,Michigan,26,045,54115
Emmet County,Michigan,26,047,50929
Genesee County,Michigan,26,049,42089
Gladwin County,Michigan,26,051,37626
Gogebic County,Michigan,26,053,34252
Grand Traverse County,Michigan,26,055,51766
Gratiot County,Michigan,26,057,40359
Hillsdale County,Michigan,26,059,41759
Houghton County,Michigan,26,061,35430
Huron County,Michigan,26,063,40204
Ingham County,Michigan,26,065,45321
Ionia County,Michigan,26,067,47892
Iosco County,Michigan,26,069,36236
Iron County,Michigan,26,071,34685
Isabella County,Michigan,26,073,36372
Jackson County,Michigan,26,075,46615
Kalamazoo County,Michigan,26,077,45775
Kalkaska County,Michigan,26,079,40140
Kent County,Michigan,26,081,51667
Keweenaw County,Michigan,26,083,39038
Lake County,Michigan,26,085,29379
Lapeer County,Michigan,26,087,52939
Leelanau County,Michigan,26,089,55018
Lenawee County,Michigan,26,091,47766
Livingston County,Michigan,26,093,72359
Luce County,Michigan,26,095,39469
Mackinac County,Michigan,26,097,38704
Macomb County,Michigan,26,099,53451
Manistee County,Michigan,26,101,41551
Marquette County,Michigan,26,103,45622
Mason County,Michigan,26,105,41136
Mecosta County,Michigan,26,107,39470
Menominee County,Michigan,26,109,41739
Midland County,Michigan,26,111,53076
Missaukee County,Michigan,26,113,41061
Monroe County,Michigan,26,115,53972
Montcalm County,Michigan,26,117,40451
Montmorency County,Michigan,26,119,35261
Muskegon County,Michigan,26,121,40979
Newaygo County,Michigan,26,123,42571
Oakland County,Michigan,26,125,65594
Oceana County,Michigan,26,127,40023
Ogemaw County,Michigan,26,129,34619
Ontonagon County,Michigan,26,131,34620
Osceola County,Michigan,26,133,37788
Oscoda County,Michigan,26,135,33239
Otsego County,Michigan,26,137,47584
Ottawa County,Michigan,26,139,56453
Presque Isle County,Michigan,26,141,39652
Roscommon County,Michigan,26,143,33334
Saginaw County,Michigan,26,145,42331
Saint Clair County,Michigan,26,147,48066
Saint Joseph County,Michigan,26,149,44051
Sanilac County,Michigan,26,151,40478
Schoolcraft County,Michigan,26,153,35260
Shiawassee County,Michigan,26,155,46217
Tuscola County,Michigan,26,157,43039
Van Buren County,Michigan,26,159,45129
Washtenaw County,Michigan,26,161,59055
Wayne County,Michigan,26,163,41184
Wexford County,Michigan,26,165,40965
Aitkin County,Minnesota,27,001,41617
Anoka County,Minnesota,27,003,70380
Becker County,Minnesota,27,005,50214
Beltrami County,Minnesota,27,007,43231
Benton County,Minnesota,27,009,52200
Big Stone County,Minnesota,27,011,46313
Blue Earth County,Minnesota,27,013,49935
Brown County,Minnesota,27,015,48256
Carlton County,Minnesota,27,017,53016
Carver County,Minnesota,27,019,83773
Cass County,Minnesota,27,021,45045
Chippewa County,Minnesota,27,023,49434
Chisago County,Minnesota,27,025,67157
Clay County,Minnesota,27,027,52410
Clearwater County,Minnesota,27,029,43269
Cook County,Minnesota,27,031,52215
Cottonwood County,Minnesota,27,033,45294
Crow Wing County,Minnesota,27,035,47058
Dakota County,Minnesota,27,037,73732
Dodge County,Minnesota,27,039,69301
Douglas County,Minnesota,27,041,50905
Faribault County,Minnesota,27,043,44264
Fillmore County,Minnesota,27,045,50657
Freeborn County,Minnesota,27,047,44683
Goodhue County,Minnesota,27,049,56836
Grant County,Minnesota,27,051,50030
Hennepin County,Minnesota,27,053,64403
Houston County,Minnesota,27,055,52545
Hubbard County,Minnesota,27,057,45961
Isanti County,Minnesota,27,059,57353
Itasca County,Minnesota,27,061,46912
Jackson County,Minnesota,27,063,51681
Kanabec County,Minnesota,27,065,47068
Kandiyohi County,Minnesota,27,067,50149
Kittson County,Minnesota,27,069,48875
Koochiching County,Minnesota,27,071,41108
Lac qui Parle County,Minnesota,27,073,48468
Lake County,Minnesota,27,075,46939
Lake of the Woods County,Minnesota,27,077,44069
Le Sueur County,Minnesota,27,079,58922
Lincoln County,Minnesota,27,081,47861
Lyon County,Minnesota,27,083,49594
McLeod County,Minnesota,27,085,55170
Mahnomen County,Minnesota,27,087,40282
Marshall County,Minnesota,27,089,52198
Martin County,Minnesota,27,091,48530
Meeker County,Minnesota,27,093,53904
Mille Lacs County,Minnesota,27,095,47862
Morrison County,Minnesota,27,097,47649
Mower County,Minnesota,27,099,46004
Murray County,Minnesota,27,101,52160
Nicollet County,Minnesota,27,103,60115
Nobles County,Minnesota,27,105,48208
Norman County,Minnesota,27,107,45389
Olmsted County,Minnesota,27,109,66252
Otter Tail County,Minnesota,27,111,48961
Pennington County,Minnesota,27,113,45633
Pine County,Minnesota,27,115,43928
Pipestone County,Minnesota,27,117,46019
Polk County,Minnesota,27,119,50695
Pope County,Minnesota,27,121,52350
Ramsey County,Minnesota,27,123,54247
Red Lake County,Minnesota,27,125,47569
Redwood County,Minnesota,27,127,47447
Renville County,Minnesota,27,129,50802
Rice County,Minnesota,27,131,59915
Rock County,Minnesota,27,133,46623
Roseau County,Minnesota,27,135,50759
Saint Louis County,Minnesota,27,137,46517
Scott County,Minnesota,27,139,86112
Sherburne County,Minnesota,27,141,73098
Sibley County,Minnesota,27,143,54017
Stearns County,Minnesota,27,145,54551
Steele County,Minnesota,27,147,56480
Stevens County,Minnesota,27,149,54206
Swift County,Minnesota,27,151,48026
Todd County,Minnesota,27,153,45000
Traverse County,Minnesota,27,155,45714
Wabasha County,Minnesota,27,157,53057
Wadena County,Minnesota,27,159,36928
Waseca County,Minnesota,27,161,53657
Washington County,Minnesota,27,163,81540
Watonwan County,Minnesota,27,165,49698
Wilkin County,Minnesota,27,167,50507
Winona County,Minnesota,27,169,47468
Wright County,Minnesota,27,171,71598
Yellow Medicine County,Minnesota,27,173,52510
Adams County,Mississippi,28,001,27381
Alcorn County,Mississippi,28,003,33600
Amite County,Mississippi,28,005,30750
Attala County,Mississippi,28,007,31641
Benton County,Mississippi,28,009,31060
Bolivar County,Mississippi,28,011,28599
Calhoun County,Mississippi,28,013,30000
Carroll County,Mississippi,28,015,31039
Chickasaw County,Mississippi,28,017,31061
Choctaw County,Mississippi,28,019,29876
Claiborne County,Mississippi,28,021,23689
Clarke County,Mississippi,28,023,31362
Clay County,Mississippi,28,025,30764
Coahoma County,Mississippi,28,027,26407
Copiah County,Mississippi,28,029,35421
Covington County,Mississippi,28,031,33381
DeSoto County,Mississippi,28,033,58505
Forrest County,Mississippi,28,035,36726
Franklin County,Mississippi,28,037,32372
George County,Mississippi,28,039,43958
Greene County,Mississippi,28,041,36888
Grenada County,Mississippi,28,043,34129
Hancock County,Mississippi,28,045,44522
Harrison County,Mississippi,28,047,43124
Hinds County,Mississippi,28,049,37626
Holmes County,Mississippi,28,051,22325
Humphreys County,Mississippi,28,053,23600
Issaquena County,Mississippi,28,055,24767
Itawamba County,Mississippi,28,057,36073
Jackson County,Mississippi,28,059,48943
Jasper County,Mississippi,28,061,31170
Jefferson County,Mississippi,28,063,26028
Jefferson Davis County,Mississippi,28,065,27186
Jones County,Mississippi,28,067,38074
Kemper County,Mississippi,28,069,29003
Lafayette County,Mississippi,28,071,43328
Lamar County,Mississippi,28,073,51154
Lauderdale County,Mississippi,28,075,36203
Lawrence County,Mississippi,28,077,38393
Leake County,Mississippi,28,079,32521
Lee County,Mississippi,28,081,42074
Leflore County,Mississippi,28,083,24480
Lincoln County,Mississippi,28,085,36498
Lowndes County,Mississippi,28,087,37868
Madison County,Mississippi,28,089,59904
Marion County,Mississippi,28,091,29400
Marshall County,Mississippi,28,093,36022
Monroe County,Mississippi,28,095,36308
Montgomery County,Mississippi,28,097,30466
Neshoba County,Mississippi,28,099,37050
Newton County,Mississippi,28,101,39190
Noxubee County,Mississippi,28,103,24338
Oktibbeha County,Mississippi,28,105,30987
Panola County,Mississippi,28,107,35715
Pearl River County,Mississippi,28,109,42510
Perry County,Mississippi,28,111,36124
Pike County,Mississippi,28,113,34841
Pontotoc County,Mississippi,28,115,39899
Prentiss County,Mississippi,28,117,32503
Quitman County,Mississippi,28,119,22863
Rankin County,Mississippi,28,121,57380
Scott County,Mississippi,28,123,34534
Sharkey County,Mississippi,28,125,35125
Simpson County,Mississippi,28,127,38362
Smith County,Mississippi,28,129,34753
Stone County,Mississippi,28,131,42963
Sunflower County,Mississippi,28,133,26619
Tallahatchie County,Mississippi,28,135,29853
Tate County,Mississippi,28,137,41494
Tippah County,Mississippi,28,139,34636
Tishomingo County,Mississippi,28,141,32592
Tunica County,Mississippi,28,143,31446
Union County,Mississippi,28,145,38373
Walthall County,Mississippi,28,147,31090
Warren County,Mississippi,28,149,41025
Washington County,Mississippi,28,151,28093
Wayne County,Mississippi,28,153,29925
Webster County,Mississippi,28,155,33524
Wilkinson County,Mississippi,28,157,33618
Winston County,Mississippi,28,159,30821
Yalobusha County,Mississippi,28,161,32930
Yazoo County,Mississippi,28,163,26336
Adair County,Missouri,29,001,34733
Andrew County,Missouri,29,003,54336
Atchison County,Missouri,29,005,44426
Audrain County,Missouri,29,007,43013
Barry County,Missouri,29,009,38710
Barton County,Missouri,29,011,40580
Bates County,Missouri,29,013,38579
Benton County,Missouri,29,015,32951
Bollinger County,Missouri,29,017,37716
Boone County,Missouri,29,019,48627
Buchanan County,Missouri,29,021,44363
Butler County,Missouri,29,023,34969
Caldwell County,Missouri,29,025,41169
Callaway County,Missouri,29,027,47964
Camden County,Missouri,29,029,43458
Cape Girardeau County,Missouri,29,031,46516
Carroll County,Missouri,29,033,46002
Carter County,Missouri,29,035,30962
Cass County,Missouri,29,037,60350
Cedar County,Missouri,29,039,30302
Chariton County,Missouri,29,041,39385
Christian County,Missouri,29,043,52838
Clark County,Missouri,29,045,40204
Clay County,Missouri,29,047,60936
Clinton County,Missouri,29,049,53826
Cole County,Missouri,29,051,53931
Cooper County,Missouri,29,053,45992
Crawford County,Missouri,29,055,35897
Dade County,Missouri,29,057,35483
Dallas County,Missouri,29,059,40120
Daviess County,Missouri,29,061,42393
