County,State,State_FIPS,County_FIPS,median_home_value
Kenai Peninsula Borough,Alaska,02,122,242200.0
Kodiak Island Borough,Alaska,02,150,282100.0
Matanuska-Susitna Borough,Alaska,02,170,249000.0
Nome Census Area,Alaska,02,180,154600.0
North Slope Borough,Alaska,02,185,152500.0
Sitka City and Borough,Alaska,02,220,358600.0
Southeast Fairbanks Census Area,Alaska,02,240,170900.0
Valdez-Cordova Census Area,Alaska,02,261,222200.0
Wade Hampton Census Area,Alaska,02,270,
Northwest Arctic Borough,Alaska,02,188,141400.0
Aleutians East Borough,Alaska,02,013,119900.0
Aleutians West Census Area,Alaska,02,016,279200.0
Dillingham Census Area,Alaska,02,070,183500.0
Lake and Peninsula Borough,Alaska,02,164,114900.0
Denali Borough,Alaska,02,068,223000.0
Yukon-Koyukuk Census Area,Alaska,02,290,76500.0
Hoonah-Angoon Census Area,Alaska,02,105,223600.0
Skagway Municipality,Alaska,02,230,338500.0
Yakutat City and Borough,Alaska,02,282,202300.0
Ketchikan Gateway Borough,Alaska,02,130,289900.0
Petersburg Borough,Alaska,02,195,227400.0
Prince of Wales-Hyder Census Area,Alaska,02,198,174900.0
Wrangell City and Borough,Alaska,02,275,216200.0
Apache County,Arizona,04,001,59900.0
Cochise County,Arizona,04,003,146800.0
Coconino County,Arizona,04,005,280900.0
Gila County,Arizona,04,007,165800.0
Graham County,Arizona,04,009,138700.0
Greenlee County,Arizona,04,011,83800.0
Maricopa County,Arizona,04,013,260200.0
Mohave County,Arizona,04,015,160500.0
Navajo County,Arizona,04,017,126100.0
Pima County,Arizona,04,019,184100.0
Pinal County,Arizona,04,021,183100.0
Santa Cruz County,Arizona,04,023,151200.0
Yavapai County,Arizona,04,025,252000.0
La Paz County,Arizona,04,012,79200.0
Yuma County,Arizona,04,027,127900.0
Arkansas County,Arkansas,05,001,88600.0
Ashley County,Arkansas,05,003,76400.0
Baxter County,Arkansas,05,005,133400.0
Benton County,Arkansas,05,007,183400.0
Boone County,Arkansas,05,009,124300.0
Bradley County,Arkansas,05,011,89800.0
Calhoun County,Arkansas,05,013,70000.0
Carroll County,Arkansas,05,015,136900.0
Chicot County,Arkansas,05,017,69700.0
Clark County,Arkansas,05,019,111600.0
Clay County,Arkansas,05,021,77400.0
Cleburne County,Arkansas,05,023,129900.0
Cleveland County,Arkansas,05,025,97100.0
Columbia County,Arkansas,05,027,81900.0
Conway County,Arkansas,05,029,107600.0
Craighead County,Arkansas,05,031,140700.0
Crawford County,Arkansas,05,033,115200.0
Crittenden County,Arkansas,05,035,114600.0
Cross County,Arkansas,05,037,86100.0
Dallas County,Arkansas,05,039,70400.0
Desha County,Arkansas,05,041,70300.0
Drew County,Arkansas,05,043,99800.0
Faulkner County,Arkansas,05,045,161500.0
Franklin County,Arkansas,05,047,100900.0
Fulton County,Arkansas,05,049,86400.0
Garland County,Arkansas,05,051,139900.0
Grant County,Arkansas,05,053,124600.0
Greene County,Arkansas,05,055,118800.0
Hempstead County,Arkansas,05,057,81100.0
Hot Spring County,Arkansas,05,059,96700.0
Howard County,Arkansas,05,061,95900.0
Independence County,Arkansas,05,063,98900.0
Izard County,Arkansas,05,065,82700.0
Jackson County,Arkansas,05,067,66600.0
Jefferson County,Arkansas,05,069,83500.0
Johnson County,Arkansas,05,071,103500.0
Lafayette County,Arkansas,05,073,64600.0
Lawrence County,Arkansas,05,075,76800.0
Lee County,Arkansas,05,077,74000.0
Lincoln County,Arkansas,05,079,76300.0
Little River County,Arkansas,05,081,77900.0
Logan County,Arkansas,05,083,99000.0
Lonoke County,Arkansas,05,085,142500.0
Madison County,Arkansas,05,087,120400.0
Marion County,Arkansas,05,089,120700.0
Miller County,Arkansas,05,091,109100.0
Mississippi County,Arkansas,05,093,84500.0
Monroe County,Arkansas,05,095,61400.0
Montgomery County,Arkansas,05,097,102800.0
Nevada County,Arkansas,05,099,66300.0
Newton County,Arkansas,05,101,114700.0
Ouachita County,Arkansas,05,103,75300.0
Perry County,Arkansas,05,105,106300.0
Phillips County,Arkansas,05,107,70700.0
Pike County,Arkansas,05,109,84900.0
Poinsett County,Arkansas,05,111,78800.0
Polk County,Arkansas,05,113,99300.0
Pope County,Arkansas,05,115,126400.0
Prairie County,Arkansas,05,117,67400.0
Pulaski County,Arkansas,05,119,157200.0
Randolph County,Arkansas,05,121,87200.0
Saint Francis County,Arkansas,05,123,64600.0
Saline County,Arkansas,05,125,156800.0
Scott County,Arkansas,05,127,76300.0
Searcy County,Arkansas,05,129,103500.0
Sebastian County,Arkansas,05,131,123100.0
Sevier County,Arkansas,05,133,84300.0
Sharp County,Arkansas,05,135,80700.0
Stone County,Arkansas,05,137,121100.0
Union County,Arkansas,05,139,86500.0
Van Buren County,Arkansas,05,141,101700.0
Washington County,Arkansas,05,143,173400.0
White County,Arkansas,05,145,120100.0
Woodruff County,Arkansas,05,147,66400.0
Yell County,Arkansas,05,149,109400.0
Alameda County,California,06,001,769300.0
Alpine County,California,06,003,365300.0
Amador County,California,06,005,313700.0
Butte County,California,06,007,271700.0
Calaveras County,California,06,009,319500.0
Colusa County,California,06,011,265200.0
Contra Costa County,California,06,013,625800.0
Del Norte County,California,06,015,218800.0
El Dorado County,California,06,017,460900.0
Fresno County,California,06,019,255000.0
Glenn County,California,06,021,233200.0
Humboldt County,California,06,023,313200.0
Imperial County,California,06,025,195800.0
Inyo County,California,06,027,269100.0
Kern County,California,06,029,213900.0
Kings County,California,06,031,215900.0
Lake County,California,06,033,219400.0
Lassen County,California,06,035,203000.0
Los Angeles County,California,06,037,583200.0
Madera County,California,06,039,251200.0
Marin County,California,06,041,995800.0
Mariposa County,California,06,043,275700.0
Mendocino County,California,06,045,377500.0
Merced County,California,06,047,252700.0
Modoc County,California,06,049,140600.0
Mono County,California,06,051,312500.0
Monterey County,California,06,053,516600.0
Napa County,California,06,055,635900.0
Nevada County,California,06,057,431000.0
Orange County,California,06,059,679300.0
Placer County,California,06,061,471500.0
Plumas County,California,06,063,242300.0
Riverside County,California,06,065,350100.0
Sacramento County,California,06,067,351900.0
San Benito County,California,06,069,551500.0
San Bernardino County,California,06,071,328200.0
San Diego County,California,06,073,563700.0
San Francisco County,California,06,075,1097800.0
San Joaquin County,California,06,077,342100.0
San Luis Obispo County,California,06,079,574000.0
San Mateo County,California,06,081,1089400.0
Santa Barbara County,California,06,083,577400.0
Santa Clara County,California,06,085,984000.0
Santa Cruz County,California,06,087,756600.0
Shasta County,California,06,089,252300.0
Sierra County,California,06,091,231400.0
Siskiyou County,California,06,093,198900.0
Solano County,California,06,095,406900.0
Sonoma County,California,06,097,609600.0
Stanislaus County,California,06,099,291600.0
Sutter County,California,06,101,279400.0
Tehama County,California,06,103,215900.0
Trinity County,California,06,105,287700.0
Tulare County,California,06,107,205000.0
Tuolumne County,California,06,109,289200.0
Ventura County,California,06,111,588400.0
Yolo County,California,06,113,424900.0
Yuba County,California,06,115,257100.0
Alamosa County,Colorado,08,003,157500.0
Archuleta County,Colorado,08,007,314400.0
Baca County,Colorado,08,009,83500.0
Bent County,Colorado,08,011,81000.0
Chaffee County,Colorado,08,015,357800.0
Cheyenne County,Colorado,08,017,108000.0
Clear Creek County,Colorado,08,019,378300.0
Conejos County,Colorado,08,021,120500.0
Costilla County,Colorado,08,023,113000.0
Crowley County,Colorado,08,025,79400.0
Custer County,Colorado,08,027,281900.0
Delta County,Colorado,08,029,241500.0
Dolores County,Colorado,08,033,116600.0
Douglas County,Colorado,08,035,468700.0
Eagle County,Colorado,08,037,562300.0
Elbert County,Colorado,08,039,463600.0
El Paso County,Colorado,08,041,275000.0
Fremont County,Colorado,08,043,174000.0
Garfield County,Colorado,08,045,360600.0
Gilpin County,Colorado,08,047,353400.0
Grand County,Colorado,08,049,308200.0
Gunnison County,Colorado,08,051,367300.0
Huerfano County,Colorado,08,055,161600.0
Jackson County,Colorado,08,057,196700.0
Kiowa County,Colorado,08,061,86500.0
Kit Carson County,Colorado,08,063,122400.0
Lake County,Colorado,08,065,232100.0
La Plata County,Colorado,08,067,395600.0
Larimer County,Colorado,08,069,363800.0
Las Animas County,Colorado,08,071,151100.0
Lincoln County,Colorado,08,073,147100.0
Logan County,Colorado,08,075,157900.0
Mesa County,Colorado,08,077,227000.0
Moffat County,Colorado,08,081,182300.0
Montezuma County,Colorado,08,083,222800.0
Montrose County,Colorado,08,085,224400.0
Morgan County,Colorado,08,087,201200.0
Otero County,Colorado,08,089,94900.0
Ouray County,Colorado,08,091,449000.0
Park County,Colorado,08,093,327200.0
Phillips County,Colorado,08,095,158500.0
Pitkin County,Colorado,08,097,615900.0
Prowers County,Colorado,08,099,106100.0
Pueblo County,Colorado,08,101,164600.0
Rio Blanco County,Colorado,08,103,197100.0
Rio Grande County,Colorado,08,105,172000.0
Routt County,Colorado,08,107,535300.0
Saguache County,Colorado,08,109,152700.0
San Miguel County,Colorado,08,113,479300.0
Sedgwick County,Colorado,08,115,97100.0
Summit County,Colorado,08,117,579600.0
Teller County,Colorado,08,119,292700.0
Washington County,Colorado,08,121,151300.0
Yuma County,Colorado,08,125,191800.0
Adams County,Colorado,08,001,307600.0
Arapahoe County,Colorado,08,005,358200.0
Boulder County,Colorado,08,013,497300.0
Broomfield County,Colorado,08,014,413500.0
Denver County,Colorado,08,031,390600.0
Jefferson County,Colorado,08,059,397700.0
Weld County,Colorado,08,123,299000.0
Fairfield County,Connecticut,09,001,428500.0
Hartford County,Connecticut,09,003,240600.0
Litchfield County,Connecticut,09,005,251000.0
Middlesex County,Connecticut,09,007,286800.0
New Haven County,Connecticut,09,009,248600.0
New London County,Connecticut,09,011,241700.0
Tolland County,Connecticut,09,013,253100.0
Windham County,Connecticut,09,015,204400.0
Kent County,Delaware,10,001,220600.0
New Castle County,Delaware,10,003,260800.0
Sussex County,Delaware,10,005,258600.0
Alachua County,Florida,12,001,186700.0
Baker County,Florida,12,003,138900.0
Bay County,Florida,12,005,178400.0
Bradford County,Florida,12,007,110800.0
Brevard County,Florida,12,009,196400.0
Broward County,Florida,12,011,265000.0
Calhoun County,Florida,12,013,85000.0
Charlotte County,Florida,12,015,195400.0
Citrus County,Florida,12,017,131500.0
Clay County,Florida,12,019,185400.0
Collier County,Florida,12,021,360800.0
Columbia County,Florida,12,023,124200.0
Miami-Dade County,Florida,12,086,289600.0
DeSoto County,Florida,12,027,87700.0
Dixie County,Florida,12,029,78500.0
Duval County,Florida,12,031,180700.0
Escambia County,Florida,12,033,146200.0
Flagler County,Florida,12,035,217500.0
Franklin County,Florida,12,037,166000.0
Gadsden County,Florida,12,039,96800.0
Gilchrist County,Florida,12,041,104800.0
Glades County,Florida,12,043,76700.0
Gulf County,Florida,12,045,160700.0
Hamilton County,Florida,12,047,80100.0
Hardee County,Florida,12,049,83400.0
Hendry County,Florida,12,051,94500.0
Hernando County,Florida,12,053,142500.0
Highlands County,Florida,12,055,108100.0
Hillsborough County,Florida,12,057,216300.0
Holmes County,Florida,12,059,92700.0
Indian River County,Florida,12,061,202300.0
Jackson County,Florida,12,063,99000.0
Jefferson County,Florida,12,065,133500.0
Lafayette County,Florida,12,067,104700.0
Lake County,Florida,12,069,181400.0
Lee County,Florida,12,071,224800.0
Leon County,Florida,12,073,203100.0
Levy County,Florida,12,075,105700.0
Liberty County,Florida,12,077,75100.0
Madison County,Florida,12,079,89100.0
Manatee County,Florida,12,081,238500.0
Marion County,Florida,12,083,139900.0
Martin County,Florida,12,085,273700.0
Monroe County,Florida,12,087,494100.0
Nassau County,Florida,12,089,230900.0
Okaloosa County,Florida,12,091,219100.0
Okeechobee County,Florida,12,093,106000.0
Orange County,Florida,12,095,235800.0
Osceola County,Florida,12,097,201000.0
Palm Beach County,Florida,12,099,283600.0
Pasco County,Florida,12,101,162100.0
Pinellas County,Florida,12,103,201200.0
Polk County,Florida,12,105,150800.0
Putnam County,Florida,12,107,89100.0
Saint Johns County,Florida,12,109,304700.0
Saint Lucie County,Florida,12,111,186900.0
Santa Rosa County,Florida,12,113,199200.0
Sarasota County,Florida,12,115,251600.0
Seminole County,Florida,12,117,242600.0
Sumter County,Florida,12,119,258600.0
Suwannee County,Florida,12,121,101300.0
Taylor County,Florida,12,123,85100.0
Union County,Florida,12,125,118400.0
Volusia County,Florida,12,127,175000.0
Wakulla County,Florida,12,129,144000.0
Walton County,Florida,12,131,229500.0
Washington County,Florida,12,133,113200.0
Appling County,Georgia,13,001,80200.0
Atkinson County,Georgia,13,003,62700.0
Bacon County,Georgia,13,005,81100.0
Baker County,Georgia,13,007,81800.0
Baldwin County,Georgia,13,009,120300.0
Banks County,Georgia,13,011,151100.0
Barrow County,Georgia,13,013,159700.0
Bartow County,Georgia,13,015,163900.0
Ben Hill County,Georgia,13,017,83400.0
Berrien County,Georgia,13,019,88000.0
Bibb County,Georgia,13,021,120200.0
Bleckley County,Georgia,13,023,102300.0
Brantley County,Georgia,13,025,72300.0
Brooks County,Georgia,13,027,107800.0
Bryan County,Georgia,13,029,223900.0
Bulloch County,Georgia,13,031,140700.0
Burke County,Georgia,13,033,88700.0
Butts County,Georgia,13,035,132600.0
Calhoun County,Georgia,13,037,51500.0
Camden County,Georgia,13,039,165700.0
Candler County,Georgia,13,043,96100.0
Carroll County,Georgia,13,045,137800.0
Catoosa County,Georgia,13,047,144300.0
Charlton County,Georgia,13,049,83300.0
Chatham County,Georgia,13,051,194500.0
Chattahoochee County,Georgia,13,053,71300.0
Chattooga County,Georgia,13,055,72200.0
Cherokee County,Georgia,13,057,253500.0
Clarke County,Georgia,13,059,170700.0
Clay County,Georgia,13,061,71400.0
Clayton County,Georgia,13,063,108500.0
Clinch County,Georgia,13,065,61000.0
Cobb County,Georgia,13,067,253900.0
Coffee County,Georgia,13,069,100600.0
Colquitt County,Georgia,13,071,85600.0
Columbia County,Georgia,13,073,203400.0
Cook County,Georgia,13,075,87500.0
Coweta County,Georgia,13,077,211600.0
Crawford County,Georgia,13,079,93400.0
Crisp County,Georgia,13,081,83100.0
Dade County,Georgia,13,083,123500.0
Dawson County,Georgia,13,085,230300.0
Decatur County,Georgia,13,087,110900.0
DeKalb County,Georgia,13,089,215600.0
Dodge County,Georgia,13,091,76300.0
Dooly County,Georgia,13,093,83300.0
Dougherty County,Georgia,13,095,103500.0
Douglas County,Georgia,13,097,161600.0
Early County,Georgia,13,099,86900.0
Echols County,Georgia,13,101,59100.0
Effingham County,Georgia,13,103,163600.0
Elbert County,Georgia,13,105,84700.0
Emanuel County,Georgia,13,107,73100.0
Evans County,Georgia,13,109,87900.0
Fannin County,Georgia,13,111,197800.0
Fayette County,Georgia,13,113,281400.0
Floyd County,Georgia,13,115,132400.0
Forsyth County,Georgia,13,117,339700.0
Franklin County,Georgia,13,119,108700.0
Fulton County,Georgia,13,121,313300.0
Gilmer County,Georgia,13,123,177500.0
Glascock County,Georgia,13,125,81700.0
Glynn County,Georgia,13,127,179000.0
Gordon County,Georgia,13,129,136000.0
Grady County,Georgia,13,131,119800.0
Greene County,Georgia,13,133,210300.0
Gwinnett County,Georgia,13,135,217900.0
Habersham County,Georgia,13,137,150500.0
Hall County,Georgia,13,139,201300.0
Hancock County,Georgia,13,141,85000.0
Haralson County,Georgia,13,143,124200.0
Harris County,Georgia,13,145,217000.0
Hart County,Georgia,13,147,137700.0
Heard County,Georgia,13,149,109000.0
Henry County,Georgia,13,151,175300.0
Houston County,Georgia,13,153,142600.0
Irwin County,Georgia,13,155,79800.0
Jackson County,Georgia,13,157,189700.0
Jasper County,Georgia,13,159,139400.0
Jeff Davis County,Georgia,13,161,79800.0
Jefferson County,Georgia,13,163,72500.0
Jenkins County,Georgia,13,165,74500.0
Johnson County,Georgia,13,167,64100.0
Jones County,Georgia,13,169,124100.0
Lamar County,Georgia,13,171,145600.0
Lanier County,Georgia,13,173,114900.0
Laurens County,Georgia,13,175,94600.0
Lee County,Georgia,13,177,152800.0
Liberty County,Georgia,13,179,124500.0
Lincoln County,Georgia,13,181,127700.0
Long County,Georgia,13,183,122100.0
Lowndes County,Georgia,13,185,140600.0
Lumpkin County,Georgia,13,187,185800.0
McDuffie County,Georgia,13,189,109500.0
McIntosh County,Georgia,13,191,128000.0
Macon County,Georgia,13,193,63800.0
Madison County,Georgia,13,195,131300.0
Marion County,Georgia,13,197,90000.0
Meriwether County,Georgia,13,199,103300.0
Miller County,Georgia,13,201,89400.0
Mitchell County,Georgia,13,205,85400.0
Monroe County,Georgia,13,207,166900.0
Montgomery County,Georgia,13,209,84000.0
Morgan County,Georgia,13,211,229000.0
Murray County,Georgia,13,213,108300.0
Muscogee County,Georgia,13,215,141300.0
Newton County,Georgia,13,217,151800.0
Oconee County,Georgia,13,219,286600.0
Oglethorpe County,Georgia,13,221,118500.0
Paulding County,Georgia,13,223,173600.0
Peach County,Georgia,13,225,135100.0
Pickens County,Georgia,13,227,200200.0
Pierce County,Georgia,13,229,104400.0
Pike County,Georgia,13,231,173000.0
Polk County,Georgia,13,233,110700.0
Pulaski County,Georgia,13,235,120100.0
Putnam County,Georgia,13,237,160400.0
Quitman County,Georgia,13,239,59900.0
Rabun County,Georgia,13,241,174500.0
Randolph County,Georgia,13,243,71900.0
Richmond County,Georgia,13,245,108000.0
Rockdale County,Georgia,13,247,163900.0
Schley County,Georgia,13,249,125300.0
Screven County,Georgia,13,251,81200.0
Seminole County,Georgia,13,253,81100.0
Spalding County,Georgia,13,255,122800.0
Stephens County,Georgia,13,257,105300.0
Stewart County,Georgia,13,259,49200.0
Sumter County,Georgia,13,261,95700.0
Talbot County,Georgia,13,263,86400.0
Taliaferro County,Georgia,13,265,80200.0
Tattnall County,Georgia,13,267,89200.0
Taylor County,Georgia,13,269,83600.0
Telfair County,Georgia,13,271,64600.0
Terrell County,Georgia,13,273,92100.0
Thomas County,Georgia,13,275,146800.0
Tift County,Georgia,13,277,118100.0
Toombs County,Georgia,13,279,95300.0
Towns County,Georgia,13,281,230500.0
Treutlen County,Georgia,13,283,69400.0
Troup County,Georgia,13,285,136700.0
Turner County,Georgia,13,287,79700.0
Twiggs County,Georgia,13,289,65100.0
Union County,Georgia,13,291,196500.0
Upson County,Georgia,13,293,93300.0
Walker County,Georgia,13,295,120600.0
Walton County,Georgia,13,297,190300.0
Ware County,Georgia,13,299,83100.0
Warren County,Georgia,13,301,66200.0
Washington County,Georgia,13,303,84800.0
Wayne County,Georgia,13,305,105400.0
Webster County,Georgia,13,307,65700.0
Wheeler County,Georgia,13,309,58800.0
White County,Georgia,13,311,176300.0
Whitfield County,Georgia,13,313,133400.0
Wilcox County,Georgia,13,315,61800.0
Wilkes County,Georgia,13,317,87200.0
Wilkinson County,Georgia,13,319,70700.0
Worth County,Georgia,13,321,98700.0
Hawaii County,Hawaii,15,001,350000.0
Honolulu County,Hawaii,15,003,678200.0
Kauai County,Hawaii,15,007,570700.0
Kalawao County,Hawaii,15,005,-666666666.0
Maui County,Hawaii,15,009,633500.0
Ada County,Idaho,16,001,270800.0
Adams County,Idaho,16,003,215500.0
Bannock County,Idaho,16,005,160000.0
Bear Lake County,Idaho,16,007,149800.0
Benewah County,Idaho,16,009,167000.0
Bingham County,Idaho,16,011,160100.0
Blaine County,Idaho,16,013,428900.0
Boise County,Idaho,16,015,232300.0
Bonner County,Idaho,16,017,254200.0
Bonneville County,Idaho,16,019,181200.0
Boundary County,Idaho,16,021,205000.0
Butte County,Idaho,16,023,128900.0
Camas County,Idaho,16,025,183300.0
Canyon County,Idaho,16,027,178300.0
Caribou County,Idaho,16,029,145900.0
Cassia County,Idaho,16,031,162100.0
Clearwater County,Idaho,16,035,155900.0
Custer County,Idaho,16,037,191600.0
Elmore County,Idaho,16,039,153800.0
Franklin County,Idaho,16,041,211900.0
Fremont County,Idaho,16,043,169900.0
Gem County,Idaho,16,045,168700.0
Gooding County,Idaho,16,047,157800.0
Idaho County,Idaho,16,049,173200.0
Jefferson County,Idaho,16,051,203700.0
Jerome County,Idaho,16,053,164600.0
Kootenai County,Idaho,16,055,260300.0
Latah County,Idaho,16,057,228200.0
Lemhi County,Idaho,16,059,177000.0
Lewis County,Idaho,16,061,132300.0
Lincoln County,Idaho,16,063,145600.0
Madison County,Idaho,16,065,219100.0
Minidoka County,Idaho,16,067,149600.0
Nez Perce County,Idaho,16,069,191500.0
Oneida County,Idaho,16,071,167100.0
Owyhee County,Idaho,16,073,147800.0
Payette County,Idaho,16,075,165600.0
Power County,Idaho,16,077,151300.0
Shoshone County,Idaho,16,079,127900.0
Teton County,Idaho,16,081,346600.0
Twin Falls County,Idaho,16,083,166800.0
Valley County,Idaho,16,085,314800.0
Washington County,Idaho,16,087,148900.0
Adams County,Illinois,17,001,127800.0
Alexander County,Illinois,17,003,56000.0
Bond County,Illinois,17,005,119700.0
Boone County,Illinois,17,007,153400.0
Brown County,Illinois,17,009,96200.0
Bureau County,Illinois,17,011,111700.0
Calhoun County,Illinois,17,013,121000.0
Carroll County,Illinois,17,015,106100.0
Cass County,Illinois,17,017,80800.0
Champaign County,Illinois,17,019,162100.0
Christian County,Illinois,17,021,90900.0
Clark County,Illinois,17,023,92500.0
Clay County,Illinois,17,025,84500.0
Clinton County,Illinois,17,027,146200.0
Coles County,Illinois,17,029,100500.0
Cook County,Illinois,17,031,246600.0
Crawford County,Illinois,17,033,87800.0
Cumberland County,Illinois,17,035,105800.0
DeKalb County,Illinois,17,037,173100.0
De Witt County,Illinois,17,039,99500.0
Douglas County,Illinois,17,041,111400.0
DuPage County,Illinois,17,043,308500.0
Edgar County,Illinois,17,045,82800.0
Edwards County,Illinois,17,047,79300.0
Effingham County,Illinois,17,049,143600.0
Fayette County,Illinois,17,051,88300.0
Ford County,Illinois,17,053,98300.0
Franklin County,Illinois,17,055,76100.0
Fulton County,Illinois,17,057,88600.0
Gallatin County,Illinois,17,059,73900.0
Greene County,Illinois,17,061,81000.0
Grundy County,Illinois,17,063,199300.0
Hamilton County,Illinois,17,065,93500.0
Hancock County,Illinois,17,067,85600.0
Hardin County,Illinois,17,069,80500.0
Henderson County,Illinois,17,071,92000.0
Henry County,Illinois,17,073,119200.0
Iroquois County,Illinois,17,075,102800.0
Jackson County,Illinois,17,077,108600.0
Jasper County,Illinois,17,079,99500.0
Jefferson County,Illinois,17,081,96700.0
Jersey County,Illinois,17,083,147900.0
Jo Daviess County,Illinois,17,085,149100.0
Johnson County,Illinois,17,087,109500.0
Kane County,Illinois,17,089,238300.0
Kankakee County,Illinois,17,091,147900.0
Kendall County,Illinois,17,093,235600.0
Knox County,Illinois,17,095,83000.0
Lake County,Illinois,17,097,265100.0
LaSalle County,Illinois,17,099,127200.0
Lawrence County,Illinois,17,101,78400.0
Lee County,Illinois,17,103,119900.0
Livingston County,Illinois,17,105,109400.0
Logan County,Illinois,17,107,103200.0
McDonough County,Illinois,17,109,91800.0
McHenry County,Illinois,17,111,224500.0
McLean County,Illinois,17,113,167000.0
Macon County,Illinois,17,115,98400.0
Macoupin County,Illinois,17,117,100600.0
Madison County,Illinois,17,119,135600.0
Marion County,Illinois,17,121,77900.0
Marshall County,Illinois,17,123,104900.0
Mason County,Illinois,17,125,83000.0
Massac County,Illinois,17,127,83600.0
Menard County,Illinois,17,129,146900.0
Mercer County,Illinois,17,131,107600.0
Monroe County,Illinois,17,133,211300.0
Montgomery County,Illinois,17,135,84100.0
Morgan County,Illinois,17,137,110100.0
Moultrie County,Illinois,17,139,107400.0
Ogle County,Illinois,17,141,146900.0
Peoria County,Illinois,17,143,129800.0
Perry County,Illinois,17,145,86500.0
Piatt County,Illinois,17,147,138600.0
Pike County,Illinois,17,149,85400.0
Pope County,Illinois,17,151,93000.0
Pulaski County,Illinois,17,153,61300.0
Putnam County,Illinois,17,155,126800.0
Randolph County,Illinois,17,157,110200.0
Richland County,Illinois,17,159,89600.0
Rock Island County,Illinois,17,161,119400.0
Saint Clair County,Illinois,17,163,128000.0
Saline County,Illinois,17,165,73800.0
Sangamon County,Illinois,17,167,141200.0
Schuyler County,Illinois,17,169,86600.0
Scott County,Illinois,17,171,89200.0
Shelby County,Illinois,17,173,96500.0
Stark County,Illinois,17,175,87700.0
Stephenson County,Illinois,17,177,97800.0
Tazewell County,Illinois,17,179,142000.0
Union County,Illinois,17,181,109900.0
Vermilion County,Illinois,17,183,79900.0
Wabash County,Illinois,17,185,82800.0
Warren County,Illinois,17,187,83900.0
Washington County,Illinois,17,189,113500.0
Wayne County,Illinois,17,191,86400.0
White County,Illinois,17,193,71500.0
Whiteside County,Illinois,17,195,106700.0
Will County,Illinois,17,197,232000.0
Williamson County,Illinois,17,199,114900.0
Winnebago County,Illinois,17,201,120400.0
Woodford County,Illinois,17,203,168700.0
Adams County,Indiana,18,001,129300.0
Allen County,Indiana,18,003,129300.0
Bartholomew County,Indiana,18,005,153500.0
Benton County,Indiana,18,007,92500.0
