County,State,State_FIPS,County_FIPS,gini_index
Tallapoosa County,Alabama,01,123,0.452
Tuscaloosa County,Alabama,01,125,0.4678
Walker County,Alabama,01,127,0.4588
Washington County,Alabama,01,129,0.4381
Wilcox County,Alabama,01,131,0.5292
Winston County,Alabama,01,133,0.4661
Anchorage Municipality,Alaska,02,020,0.4132
Bethel Census Area,Alaska,02,050,0.4486
Bristol Bay Borough,Alaska,02,060,0.3485
Fairbanks North Star Borough,Alaska,02,090,0.4081
Haines Borough,Alaska,02,100,0.3759
Juneau City and Borough,Alaska,02,110,0.3831
Kenai Peninsula Borough,Alaska,02,122,0.4198
Kodiak Island Borough,Alaska,02,150,0.3878
Matanuska-Susitna Borough,Alaska,02,170,0.4042
Nome Census Area,Alaska,02,180,0.4356
North Slope Borough,Alaska,02,185,0.356
Sitka City and Borough,Alaska,02,220,0.3813
Southeast Fairbanks Census Area,Alaska,02,240,0.413
Valdez-Cordova Census Area,Alaska,02,261,0.392
Wade Hampton Census Area,Alaska,02,270,0.398
Northwest Arctic Borough,Alaska,02,188,0.405
Aleutians East Borough,Alaska,02,013,0.3727
Aleutians West Census Area,Alaska,02,016,0.3827
Dillingham Census Area,Alaska,02,070,0.4378
Lake and Peninsula Borough,Alaska,02,164,0.4257
Denali Borough,Alaska,02,068,0.3741
Yukon-Koyukuk Census Area,Alaska,02,290,0.4571
Hoonah-Angoon Census Area,Alaska,02,105,0.44
Skagway Municipality,Alaska,02,230,0.3781
Yakutat City and Borough,Alaska,02,282,0.3296
Ketchikan Gateway Borough,Alaska,02,130,0.3981
Petersburg Borough,Alaska,02,195,0.4365
Prince of Wales-Hyder Census Area,Alaska,02,198,0.4239
Wrangell City and Borough,Alaska,02,275,0.4184
Apache County,Arizona,04,001,0.4738
Cochise County,Arizona,04,003,0.445
Coconino County,Arizona,04,005,0.4617
Gila County,Arizona,04,007,0.4215
Graham County,Arizona,04,009,0.4205
Greenlee County,Arizona,04,011,0.3722
Maricopa County,Arizona,04,013,0.4582
Mohave County,Arizona,04,015,0.4318
Navajo County,Arizona,04,017,0.4702
Pima County,Arizona,04,019,0.4672
Pinal County,Arizona,04,021,0.399
Santa Cruz County,Arizona,04,023,0.4793
Yavapai County,Arizona,04,025,0.4462
La Paz County,Arizona,04,012,0.4221
Yuma County,Arizona,04,027,0.4251
Arkansas County,Arkansas,05,001,0.4455
Ashley County,Arkansas,05,003,0.4555
Baxter County,Arkansas,05,005,0.4382
Benton County,Arkansas,05,007,0.4384
Boone County,Arkansas,05,009,0.4643
Bradley County,Arkansas,05,011,0.4984
Calhoun County,Arkansas,05,013,0.4255
Carroll County,Arkansas,05,015,0.438
Chicot County,Arkansas,05,017,0.5181
Clark County,Arkansas,05,019,0.4731
Clay County,Arkansas,05,021,0.4298
Cleburne County,Arkansas,05,023,0.4542
Cleveland County,Arkansas,05,025,0.4465
Columbia County,Arkansas,05,027,0.463
Conway County,Arkansas,05,029,0.4621
Craighead County,Arkansas,05,031,0.4874
Crawford County,Arkansas,05,033,0.4301
Crittenden County,Arkansas,05,035,0.4611
Cross County,Arkansas,05,037,0.4319
Dallas County,Arkansas,05,039,0.4638
Desha County,Arkansas,05,041,0.525
Drew County,Arkansas,05,043,0.4782
Faulkner County,Arkansas,05,045,0.4374
Franklin County,Arkansas,05,047,0.4409
Fulton County,Arkansas,05,049,0.4142
Garland County,Arkansas,05,051,0.4677
Grant County,Arkansas,05,053,0.4094
Greene County,Arkansas,05,055,0.4303
Hempstead County,Arkansas,05,057,0.4508
Hot Spring County,Arkansas,05,059,0.4189
Howard County,Arkansas,05,061,0.4466
Independence County,Arkansas,05,063,0.4768
Izard County,Arkansas,05,065,0.4422
Jackson County,Arkansas,05,067,0.4568
Jefferson County,Arkansas,05,069,0.4679
Johnson County,Arkansas,05,071,0.4993
Lafayette County,Arkansas,05,073,0.475
Lawrence County,Arkansas,05,075,0.4212
Lee County,Arkansas,05,077,0.4708
Lincoln County,Arkansas,05,079,0.4968
Little River County,Arkansas,05,081,0.4003
Logan County,Arkansas,05,083,0.4377
Lonoke County,Arkansas,05,085,0.39
Madison County,Arkansas,05,087,0.4378
Marion County,Arkansas,05,089,0.4045
Miller County,Arkansas,05,091,0.4247
Mississippi County,Arkansas,05,093,0.4607
Monroe County,Arkansas,05,095,0.479
Montgomery County,Arkansas,05,097,0.4517
Nevada County,Arkansas,05,099,0.4638
Newton County,Arkansas,05,101,0.4596
Ouachita County,Arkansas,05,103,0.4453
Perry County,Arkansas,05,105,0.4476
Phillips County,Arkansas,05,107,0.4953
Pike County,Arkansas,05,109,0.4539
Poinsett County,Arkansas,05,111,0.4365
Polk County,Arkansas,05,113,0.4601
Pope County,Arkansas,05,115,0.4308
Prairie County,Arkansas,05,117,0.4159
Pulaski County,Arkansas,05,119,0.4853
Randolph County,Arkansas,05,121,0.4544
Saint Francis County,Arkansas,05,123,0.4728
Saline County,Arkansas,05,125,0.3841
Scott County,Arkansas,05,127,0.4428
Searcy County,Arkansas,05,129,0.4469
Sebastian County,Arkansas,05,131,0.4877
Sevier County,Arkansas,05,133,0.4159
Sharp County,Arkansas,05,135,0.4117
Stone County,Arkansas,05,137,0.4535
Union County,Arkansas,05,139,0.4643
Van Buren County,Arkansas,05,141,0.4473
Washington County,Arkansas,05,143,0.4847
White County,Arkansas,05,145,0.4537
Woodruff County,Arkansas,05,147,0.5166
Yell County,Arkansas,05,149,0.4293
Alameda County,California,06,001,0.4664
Alpine County,California,06,003,0.4288
Amador County,California,06,005,0.4451
Butte County,California,06,007,0.457
Calaveras County,California,06,009,0.4316
Colusa County,California,06,011,0.4087
Contra Costa County,California,06,013,0.4589
Del Norte County,California,06,015,0.4597
El Dorado County,California,06,017,0.44
Fresno County,California,06,019,0.4686
Glenn County,California,06,021,0.4896
Humboldt County,California,06,023,0.4588
Imperial County,California,06,025,0.4681
Inyo County,California,06,027,0.4323
Kern County,California,06,029,0.4545
Kings County,California,06,031,0.4454
Lake County,California,06,033,0.4637
Lassen County,California,06,035,0.4168
Los Angeles County,California,06,037,0.4957
Madera County,California,06,039,0.4412
Marin County,California,06,041,0.5164
Mariposa County,California,06,043,0.436
Mendocino County,California,06,045,0.4592
Merced County,California,06,047,0.4633
Modoc County,California,06,049,0.446
Mono County,California,06,051,0.3577
Monterey County,California,06,053,0.4503
Napa County,California,06,055,0.455
Nevada County,California,06,057,0.445
Orange County,California,06,059,0.4601
Placer County,California,06,061,0.4294
Plumas County,California,06,063,0.474
Riverside County,California,06,065,0.441
Sacramento County,California,06,067,0.4456
San Benito County,California,06,069,0.4094
San Bernardino County,California,06,071,0.436
San Diego County,California,06,073,0.4625
San Francisco County,California,06,075,0.5157
San Joaquin County,California,06,077,0.4415
San Luis Obispo County,California,06,079,0.4485
San Mateo County,California,06,081,0.4772
Santa Barbara County,California,06,083,0.4814
Santa Clara County,California,06,085,0.4592
Santa Cruz County,California,06,087,0.4631
Shasta County,California,06,089,0.4464
Sierra County,California,06,091,0.5064
Siskiyou County,California,06,093,0.4547
Solano County,California,06,095,0.4188
Sonoma County,California,06,097,0.4458
Stanislaus County,California,06,099,0.4484
Sutter County,California,06,101,0.4556
Tehama County,California,06,103,0.4251
Trinity County,California,06,105,0.4413
Tulare County,California,06,107,0.4561
Tuolumne County,California,06,109,0.4449
Ventura County,California,06,111,0.44
Yolo County,California,06,113,0.4702
Yuba County,California,06,115,0.4116
Alamosa County,Colorado,08,003,0.5129
Archuleta County,Colorado,08,007,0.4688
Baca County,Colorado,08,009,0.4416
Bent County,Colorado,08,011,0.4307
Chaffee County,Colorado,08,015,0.4216
Cheyenne County,Colorado,08,017,0.3707
Clear Creek County,Colorado,08,019,0.4839
Conejos County,Colorado,08,021,0.4225
Costilla County,Colorado,08,023,0.5276
Crowley County,Colorado,08,025,0.4641
Custer County,Colorado,08,027,0.4806
Delta County,Colorado,08,029,0.4788
Dolores County,Colorado,08,033,0.4359
Douglas County,Colorado,08,035,0.391
Eagle County,Colorado,08,037,0.4766
Elbert County,Colorado,08,039,0.3935
El Paso County,Colorado,08,041,0.4371
Fremont County,Colorado,08,043,0.4306
Garfield County,Colorado,08,045,0.4027
Gilpin County,Colorado,08,047,0.4275
Grand County,Colorado,08,049,0.381
Gunnison County,Colorado,08,051,0.4424
Huerfano County,Colorado,08,055,0.4959
Jackson County,Colorado,08,057,0.391
Kiowa County,Colorado,08,061,0.4638
Kit Carson County,Colorado,08,063,0.4045
Lake County,Colorado,08,065,0.3946
La Plata County,Colorado,08,067,0.4234
Larimer County,Colorado,08,069,0.448
Las Animas County,Colorado,08,071,0.4409
Lincoln County,Colorado,08,073,0.4728
Logan County,Colorado,08,075,0.4535
Mesa County,Colorado,08,077,0.4554
Moffat County,Colorado,08,081,0.3921
Montezuma County,Colorado,08,083,0.4408
Montrose County,Colorado,08,085,0.4122
Morgan County,Colorado,08,087,0.4071
Otero County,Colorado,08,089,0.4573
Ouray County,Colorado,08,091,0.383
Park County,Colorado,08,093,0.3856
Phillips County,Colorado,08,095,0.4177
Pitkin County,Colorado,08,097,0.5254
Prowers County,Colorado,08,099,0.4632
Pueblo County,Colorado,08,101,0.4426
Rio Blanco County,Colorado,08,103,0.3968
Rio Grande County,Colorado,08,105,0.4348
Routt County,Colorado,08,107,0.4443
Saguache County,Colorado,08,109,0.4735
San Miguel County,Colorado,08,113,0.5098
Sedgwick County,Colorado,08,115,0.4272
Summit County,Colorado,08,117,0.4256
Teller County,Colorado,08,119,0.4061
Washington County,Colorado,08,121,0.4333
Yuma County,Colorado,08,125,0.4192
Adams County,Colorado,08,001,0.399
Arapahoe County,Colorado,08,005,0.4612
Boulder County,Colorado,08,013,0.477
Broomfield County,Colorado,08,014,0.4179
Denver County,Colorado,08,031,0.5059
Jefferson County,Colorado,08,059,0.4294
Weld County,Colorado,08,123,0.4248
Fairfield County,Connecticut,09,001,0.5391
Hartford County,Connecticut,09,003,0.4682
Litchfield County,Connecticut,09,005,0.4413
Middlesex County,Connecticut,09,007,0.4333
New Haven County,Connecticut,09,009,0.4625
New London County,Connecticut,09,011,0.4253
Tolland County,Connecticut,09,013,0.3934
Windham County,Connecticut,09,015,0.4147
Kent County,Delaware,10,001,0.4046
New Castle County,Delaware,10,003,0.4475
Sussex County,Delaware,10,005,0.4275
Alachua County,Florida,12,001,0.517
Baker County,Florida,12,003,0.4155
Bay County,Florida,12,005,0.4234
Bradford County,Florida,12,007,0.4435
Brevard County,Florida,12,009,0.4437
Broward County,Florida,12,011,0.4769
Calhoun County,Florida,12,013,0.4313
Charlotte County,Florida,12,015,0.4324
Citrus County,Florida,12,017,0.4404
Clay County,Florida,12,019,0.4043
Collier County,Florida,12,021,0.5306
Columbia County,Florida,12,023,0.4366
Miami-Dade County,Florida,12,086,0.515
DeSoto County,Florida,12,027,0.4177
Dixie County,Florida,12,029,0.4053
Duval County,Florida,12,031,0.468
Escambia County,Florida,12,033,0.4526
Flagler County,Florida,12,035,0.4387
Franklin County,Florida,12,037,0.4701
Gadsden County,Florida,12,039,0.4588
Gilchrist County,Florida,12,041,0.4715
Glades County,Florida,12,043,0.4151
Gulf County,Florida,12,045,0.4281
Hamilton County,Florida,12,047,0.4636
Hardee County,Florida,12,049,0.4652
Hendry County,Florida,12,051,0.4562
Hernando County,Florida,12,053,0.419
Highlands County,Florida,12,055,0.4339
Hillsborough County,Florida,12,057,0.4771
Holmes County,Florida,12,059,0.4252
Indian River County,Florida,12,061,0.5181
Jackson County,Florida,12,063,0.455
Jefferson County,Florida,12,065,0.448
Lafayette County,Florida,12,067,0.4818
Lake County,Florida,12,069,0.4343
Lee County,Florida,12,071,0.472
Leon County,Florida,12,073,0.4907
Levy County,Florida,12,075,0.4429
Liberty County,Florida,12,077,0.4669
Madison County,Florida,12,079,0.4334
Manatee County,Florida,12,081,0.4597
Marion County,Florida,12,083,0.4438
Martin County,Florida,12,085,0.5142
Monroe County,Florida,12,087,0.506
Nassau County,Florida,12,089,0.442
Okaloosa County,Florida,12,091,0.4308
Okeechobee County,Florida,12,093,0.4794
Orange County,Florida,12,095,0.4693
Osceola County,Florida,12,097,0.4146
Palm Beach County,Florida,12,099,0.5089
Pasco County,Florida,12,101,0.4414
Pinellas County,Florida,12,103,0.4736
Polk County,Florida,12,105,0.4354
Putnam County,Florida,12,107,0.466
Saint Johns County,Florida,12,109,0.4876
Saint Lucie County,Florida,12,111,0.457
Santa Rosa County,Florida,12,113,0.4146
Sarasota County,Florida,12,115,0.4781
Seminole County,Florida,12,117,0.4457
Sumter County,Florida,12,119,0.4086
Suwannee County,Florida,12,121,0.4391
Taylor County,Florida,12,123,0.4187
Union County,Florida,12,125,0.3877
Volusia County,Florida,12,127,0.4571
Wakulla County,Florida,12,129,0.3914
Walton County,Florida,12,131,0.4832
Washington County,Florida,12,133,0.4156
Appling County,Georgia,13,001,0.4548
Atkinson County,Georgia,13,003,0.4944
Bacon County,Georgia,13,005,0.4662
Baker County,Georgia,13,007,0.5071
Baldwin County,Georgia,13,009,0.5064
Banks County,Georgia,13,011,0.4243
Barrow County,Georgia,13,013,0.3787
Bartow County,Georgia,13,015,0.4204
Ben Hill County,Georgia,13,017,0.4719
Berrien County,Georgia,13,019,0.4469
Bibb County,Georgia,13,021,0.5032
Bleckley County,Georgia,13,023,0.5355
Brantley County,Georgia,13,025,0.4138
Brooks County,Georgia,13,027,0.4742
Bryan County,Georgia,13,029,0.3979
Bulloch County,Georgia,13,031,0.4996
Burke County,Georgia,13,033,0.4654
Butts County,Georgia,13,035,0.3969
Calhoun County,Georgia,13,037,0.5503
Camden County,Georgia,13,039,0.4023
Candler County,Georgia,13,043,0.4766
Carroll County,Georgia,13,045,0.4467
Catoosa County,Georgia,13,047,0.3953
Charlton County,Georgia,13,049,0.4487
Chatham County,Georgia,13,051,0.4722
Chattahoochee County,Georgia,13,053,0.3586
Chattooga County,Georgia,13,055,0.435
Cherokee County,Georgia,13,057,0.4039
Clarke County,Georgia,13,059,0.5457
Clay County,Georgia,13,061,0.4516
Clayton County,Georgia,13,063,0.4185
Clinch County,Georgia,13,065,0.5134
Cobb County,Georgia,13,067,0.4553
Coffee County,Georgia,13,069,0.4598
Colquitt County,Georgia,13,071,0.4672
Columbia County,Georgia,13,073,0.4207
Cook County,Georgia,13,075,0.4598
Coweta County,Georgia,13,077,0.4091
Crawford County,Georgia,13,079,0.4403
Crisp County,Georgia,13,081,0.4775
Dade County,Georgia,13,083,0.4284
Dawson County,Georgia,13,085,0.4536
Decatur County,Georgia,13,087,0.5052
DeKalb County,Georgia,13,089,0.4865
Dodge County,Georgia,13,091,0.4335
Dooly County,Georgia,13,093,0.4679
Dougherty County,Georgia,13,095,0.5133
Douglas County,Georgia,13,097,0.4093
Early County,Georgia,13,099,0.4936
Echols County,Georgia,13,101,0.466
Effingham County,Georgia,13,103,0.3793
Elbert County,Georgia,13,105,0.4411
Emanuel County,Georgia,13,107,0.4809
Evans County,Georgia,13,109,0.4565
Fannin County,Georgia,13,111,0.4411
Fayette County,Georgia,13,113,0.4126
Floyd County,Georgia,13,115,0.4571
Forsyth County,Georgia,13,117,0.414
Franklin County,Georgia,13,119,0.4286
Fulton County,Georgia,13,121,0.5388
Gilmer County,Georgia,13,123,0.4563
Glascock County,Georgia,13,125,0.4026
Glynn County,Georgia,13,127,0.4822
Gordon County,Georgia,13,129,0.4454
Grady County,Georgia,13,131,0.4737
Greene County,Georgia,13,133,0.5546
Gwinnett County,Georgia,13,135,0.4218
Habersham County,Georgia,13,137,0.4297
Hall County,Georgia,13,139,0.4467
Hancock County,Georgia,13,141,0.4564
Haralson County,Georgia,13,143,0.441
Harris County,Georgia,13,145,0.4354
Hart County,Georgia,13,147,0.473
Heard County,Georgia,13,149,0.4189
Henry County,Georgia,13,151,0.3904
Houston County,Georgia,13,153,0.4157
Irwin County,Georgia,13,155,0.4622
Jackson County,Georgia,13,157,0.4156
Jasper County,Georgia,13,159,0.4359
Jeff Davis County,Georgia,13,161,0.4356
Jefferson County,Georgia,13,163,0.4565
Jenkins County,Georgia,13,165,0.5157
Johnson County,Georgia,13,167,0.4781
Jones County,Georgia,13,169,0.4419
Lamar County,Georgia,13,171,0.4193
Lanier County,Georgia,13,173,0.4517
Laurens County,Georgia,13,175,0.4888
Lee County,Georgia,13,177,0.4296
Liberty County,Georgia,13,179,0.4353
Lincoln County,Georgia,13,181,0.4506
Long County,Georgia,13,183,0.369
Lowndes County,Georgia,13,185,0.4594
Lumpkin County,Georgia,13,187,0.4412
McDuffie County,Georgia,13,189,0.4536
McIntosh County,Georgia,13,191,0.4453
Macon County,Georgia,13,193,0.4369
Madison County,Georgia,13,195,0.4097
Marion County,Georgia,13,197,0.4554
Meriwether County,Georgia,13,199,0.4345
Miller County,Georgia,13,201,0.4739
Mitchell County,Georgia,13,205,0.453
Monroe County,Georgia,13,207,0.424
Montgomery County,Georgia,13,209,0.4577
Morgan County,Georgia,13,211,0.4794
Murray County,Georgia,13,213,0.4183
Muscogee County,Georgia,13,215,0.4851
Newton County,Georgia,13,217,0.4058
Oconee County,Georgia,13,219,0.4456
Oglethorpe County,Georgia,13,221,0.4079
Paulding County,Georgia,13,223,0.378
Peach County,Georgia,13,225,0.4549
Pickens County,Georgia,13,227,0.4478
Pierce County,Georgia,13,229,0.4563
Pike County,Georgia,13,231,0.3872
Polk County,Georgia,13,233,0.4302
Pulaski County,Georgia,13,235,0.4208
Putnam County,Georgia,13,237,0.483
Quitman County,Georgia,13,239,0.3947
Rabun County,Georgia,13,241,0.4833
Randolph County,Georgia,13,243,0.476
Richmond County,Georgia,13,245,0.4754
Rockdale County,Georgia,13,247,0.4081
Schley County,Georgia,13,249,0.4677
Screven County,Georgia,13,251,0.468
Seminole County,Georgia,13,253,0.4821
Spalding County,Georgia,13,255,0.448
Stephens County,Georgia,13,257,0.4415
Stewart County,Georgia,13,259,0.4803
Sumter County,Georgia,13,261,0.4841
Talbot County,Georgia,13,263,0.487
Taliaferro County,Georgia,13,265,0.4251
Tattnall County,Georgia,13,267,0.4569
Taylor County,Georgia,13,269,0.4806
Telfair County,Georgia,13,271,0.4637
Terrell County,Georgia,13,273,0.4557
Thomas County,Georgia,13,275,0.5121
Tift County,Georgia,13,277,0.5126
Toombs County,Georgia,13,279,0.5036
Towns County,Georgia,13,281,0.4489
Treutlen County,Georgia,13,283,0.5092
Troup County,Georgia,13,285,0.4855
Turner County,Georgia,13,287,0.4929
Twiggs County,Georgia,13,289,0.5057
Union County,Georgia,13,291,0.4389
Upson County,Georgia,13,293,0.4243
Walker County,Georgia,13,295,0.4479
Walton County,Georgia,13,297,0.4203
Ware County,Georgia,13,299,0.4783
Warren County,Georgia,13,301,0.5036
Washington County,Georgia,13,303,0.4812
Wayne County,Georgia,13,305,0.4315
Webster County,Georgia,13,307,0.4397
Wheeler County,Georgia,13,309,0.4455
White County,Georgia,13,311,0.4422
Whitfield County,Georgia,13,313,0.4502
Wilcox County,Georgia,13,315,0.4573
Wilkes County,Georgia,13,317,0.4629
Wilkinson County,Georgia,13,319,0.4086
Worth County,Georgia,13,321,0.4447
Hawaii County,Hawaii,15,001,0.4613
Honolulu County,Hawaii,15,003,0.4195
Kauai County,Hawaii,15,007,0.4213
Kalawao County,Hawaii,15,005,0.3975
Maui County,Hawaii,15,009,0.4443
Ada County,Idaho,16,001,0.4393
Adams County,Idaho,16,003,0.4628
Bannock County,Idaho,16,005,0.4323
Bear Lake County,Idaho,16,007,0.415
Benewah County,Idaho,16,009,0.382
Bingham County,Idaho,16,011,0.4018
Blaine County,Idaho,16,013,0.4493
Boise County,Idaho,16,015,0.4557
Bonner County,Idaho,16,017,0.4434
Bonneville County,Idaho,16,019,0.419
Boundary County,Idaho,16,021,0.4483
Butte County,Idaho,16,023,0.4731
Camas County,Idaho,16,025,0.4349
Canyon County,Idaho,16,027,0.407
Caribou County,Idaho,16,029,0.3859
Cassia County,Idaho,16,031,0.4262
Clearwater County,Idaho,16,035,0.4019
Custer County,Idaho,16,037,0.4229
Elmore County,Idaho,16,039,0.3936
Franklin County,Idaho,16,041,0.3619
Fremont County,Idaho,16,043,0.3806
Gem County,Idaho,16,045,0.4109
Gooding County,Idaho,16,047,0.4309
Idaho County,Idaho,16,049,0.375
Jefferson County,Idaho,16,051,0.3735
Jerome County,Idaho,16,053,0.3915
Kootenai County,Idaho,16,055,0.4248
Latah County,Idaho,16,057,0.4552
Lemhi County,Idaho,16,059,0.4699
Lewis County,Idaho,16,061,0.3871
Lincoln County,Idaho,16,063,0.3667
Madison County,Idaho,16,065,0.5053
Minidoka County,Idaho,16,067,0.4196
Nez Perce County,Idaho,16,069,0.4075
Oneida County,Idaho,16,071,0.405
Owyhee County,Idaho,16,073,0.4369
Payette County,Idaho,16,075,0.4177
Power County,Idaho,16,077,0.3321
Shoshone County,Idaho,16,079,0.4141
Teton County,Idaho,16,081,0.3668
Twin Falls County,Idaho,16,083,0.4148
Valley County,Idaho,16,085,0.4108
Washington County,Idaho,16,087,0.4386
Adams County,Illinois,17,001,0.4356
Alexander County,Illinois,17,003,0.4416
Bond County,Illinois,17,005,0.4494
Boone County,Illinois,17,007,0.4265
Brown County,Illinois,17,009,0.4479
Bureau County,Illinois,17,011,0.4475
Calhoun County,Illinois,17,013,0.424
Carroll County,Illinois,17,015,0.4438
Cass County,Illinois,17,017,0.3916
Champaign County,Illinois,17,019,0.4911
Christian County,Illinois,17,021,0.44
Clark County,Illinois,17,023,0.4194
Clay County,Illinois,17,025,0.4241
Clinton County,Illinois,17,027,0.4012
Coles County,Illinois,17,029,0.4899
Cook County,Illinois,17,031,0.4973
Crawford County,Illinois,17,033,0.434
Cumberland County,Illinois,17,035,0.4183
DeKalb County,Illinois,17,037,0.4303
De Witt County,Illinois,17,039,0.435
Douglas County,Illinois,17,041,0.3895
DuPage County,Illinois,17,043,0.4478
Edgar County,Illinois,17,045,0.4464
Edwards County,Illinois,17,047,0.4056
Effingham County,Illinois,17,049,0.4404
Fayette County,Illinois,17,051,0.4149
Ford County,Illinois,17,053,0.4319
Franklin County,Illinois,17,055,0.4269
Fulton County,Illinois,17,057,0.4005
Gallatin County,Illinois,17,059,0.475
Greene County,Illinois,17,061,0.4007
Grundy County,Illinois,17,063,0.404
Hamilton County,Illinois,17,065,0.4386
Hancock County,Illinois,17,067,0.4006
Hardin County,Illinois,17,069,0.4904
Henderson County,Illinois,17,071,0.4072
Henry County,Illinois,17,073,0.4166
Iroquois County,Illinois,17,075,0.4274
Jackson County,Illinois,17,077,0.5222
Jasper County,Illinois,17,079,0.3661
Jefferson County,Illinois,17,081,0.4517
Jersey County,Illinois,17,083,0.392
Jo Daviess County,Illinois,17,085,0.4521
Johnson County,Illinois,17,087,0.4381
Kane County,Illinois,17,089,0.4305
Kankakee County,Illinois,17,091,0.4227
Kendall County,Illinois,17,093,0.3505
Knox County,Illinois,17,095,0.4319
Lake County,Illinois,17,097,0.4741
LaSalle County,Illinois,17,099,0.4134
Lawrence County,Illinois,17,101,0.4131
Lee County,Illinois,17,103,0.432
Livingston County,Illinois,17,105,0.4192
Logan County,Illinois,17,107,0.4363
McDonough County,Illinois,17,109,0.479
McHenry County,Illinois,17,111,0.3951
McLean County,Illinois,17,113,0.4493
Macon County,Illinois,17,115,0.4629
Macoupin County,Illinois,17,117,0.3966
Madison County,Illinois,17,119,0.4377
Marion County,Illinois,17,121,0.4329
Marshall County,Illinois,17,123,0.4001
Mason County,Illinois,17,125,0.4155
Massac County,Illinois,17,127,0.4116
Menard County,Illinois,17,129,0.4018
Mercer County,Illinois,17,131,0.3942
Monroe County,Illinois,17,133,0.389
Montgomery County,Illinois,17,135,0.4222
Morgan County,Illinois,17,137,0.4227
Moultrie County,Illinois,17,139,0.4057
Ogle County,Illinois,17,141,0.3991
Peoria County,Illinois,17,143,0.4679
Perry County,Illinois,17,145,0.4186
Piatt County,Illinois,17,147,0.4139
Pike County,Illinois,17,149,0.4179
Pope County,Illinois,17,151,0.3954
Pulaski County,Illinois,17,153,0.4491
Putnam County,Illinois,17,155,0.3929
Randolph County,Illinois,17,157,0.4007
Richland County,Illinois,17,159,0.4283
Rock Island County,Illinois,17,161,0.4389
Saint Clair County,Illinois,17,163,0.4626
Saline County,Illinois,17,165,0.4707
Sangamon County,Illinois,17,167,0.44
Schuyler County,Illinois,17,169,0.386
Scott County,Illinois,17,171,0.4171
Shelby County,Illinois,17,173,0.3883
Stark County,Illinois,17,175,0.413
Stephenson County,Illinois,17,177,0.4248
Tazewell County,Illinois,17,179,0.4039
Union County,Illinois,17,181,0.4452
Vermilion County,Illinois,17,183,0.4262
Wabash County,Illinois,17,185,0.4241
Warren County,Illinois,17,187,0.4185
Washington County,Illinois,17,189,0.3878
Wayne County,Illinois,17,191,0.4096
White County,Illinois,17,193,0.4733
Whiteside County,Illinois,17,195,0.4085
Will County,Illinois,17,197,0.3948
Williamson County,Illinois,17,199,0.4377
Winnebago County,Illinois,17,201,0.4497
Woodford County,Illinois,17,203,0.4148
Adams County,Indiana,18,001,0.4006
Allen County,Indiana,18,003,0.4426
Bartholomew County,Indiana,18,005,0.4265
Benton County,Indiana,18,007,0.3847
Blackford County,Indiana,18,009,0.4107
Boone County,Indiana,18,011,0.4843
Brown County,Indiana,18,013,0.4202
Carroll County,Indiana,18,015,0.3902
