County,State,State_FIPS,County_FIPS,median_home_value
De Witt County,Illinois,17,039,98000.0
Douglas County,Illinois,17,041,102700.0
DuPage County,Illinois,17,043,289900.0
Edgar County,Illinois,17,045,80000.0
Edwards County,Illinois,17,047,73500.0
Effingham County,Illinois,17,049,137300.0
Fayette County,Illinois,17,051,84000.0
Ford County,Illinois,17,053,100600.0
Franklin County,Illinois,17,055,69900.0
Fulton County,Illinois,17,057,84800.0
Gallatin County,Illinois,17,059,71500.0
Greene County,Illinois,17,061,76900.0
Grundy County,Illinois,17,063,188300.0
Hamilton County,Illinois,17,065,91500.0
Hancock County,Illinois,17,067,85100.0
Hardin County,Illinois,17,069,63200.0
Henderson County,Illinois,17,071,88100.0
Henry County,Illinois,17,073,115800.0
Iroquois County,Illinois,17,075,96800.0
Jackson County,Illinois,17,077,108600.0
Jasper County,Illinois,17,079,99000.0
Jefferson County,Illinois,17,081,92700.0
Jersey County,Illinois,17,083,135400.0
Jo Daviess County,Illinois,17,085,143300.0
Johnson County,Illinois,17,087,96600.0
Kane County,Illinois,17,089,223400.0
Kankakee County,Illinois,17,091,140100.0
Kendall County,Illinois,17,093,214700.0
Knox County,Illinois,17,095,81700.0
Lake County,Illinois,17,097,251400.0
LaSalle County,Illinois,17,099,126100.0
Lawrence County,Illinois,17,101,72400.0
Lee County,Illinois,17,103,116500.0
Livingston County,Illinois,17,105,109500.0
Logan County,Illinois,17,107,101300.0
McDonough County,Illinois,17,109,94600.0
McHenry County,Illinois,17,111,212600.0
McLean County,Illinois,17,113,163800.0
Macon County,Illinois,17,115,95900.0
Macoupin County,Illinois,17,117,98400.0
Madison County,Illinois,17,119,130200.0
Marion County,Illinois,17,121,71900.0
Marshall County,Illinois,17,123,103300.0
Mason County,Illinois,17,125,81000.0
Massac County,Illinois,17,127,82500.0
Menard County,Illinois,17,129,132500.0
Mercer County,Illinois,17,131,105100.0
Monroe County,Illinois,17,133,195500.0
Montgomery County,Illinois,17,135,81000.0
Morgan County,Illinois,17,137,103400.0
Moultrie County,Illinois,17,139,107500.0
Ogle County,Illinois,17,141,139900.0
Peoria County,Illinois,17,143,128000.0
Perry County,Illinois,17,145,80500.0
Piatt County,Illinois,17,147,128100.0
Pike County,Illinois,17,149,74700.0
Pope County,Illinois,17,151,84100.0
Pulaski County,Illinois,17,153,63500.0
Putnam County,Illinois,17,155,120800.0
Randolph County,Illinois,17,157,99900.0
Richland County,Illinois,17,159,83200.0
Rock Island County,Illinois,17,161,115600.0
Saint Clair County,Illinois,17,163,122600.0
Saline County,Illinois,17,165,70500.0
Sangamon County,Illinois,17,167,136100.0
Schuyler County,Illinois,17,169,83400.0
Scott County,Illinois,17,171,87500.0
Shelby County,Illinois,17,173,86800.0
Stark County,Illinois,17,175,85600.0
Stephenson County,Illinois,17,177,97700.0
Tazewell County,Illinois,17,179,137300.0
Union County,Illinois,17,181,98600.0
Vermilion County,Illinois,17,183,75900.0
Wabash County,Illinois,17,185,79000.0
Warren County,Illinois,17,187,83900.0
Washington County,Illinois,17,189,108100.0
Wayne County,Illinois,17,191,78600.0
White County,Illinois,17,193,69700.0
Whiteside County,Illinois,17,195,102200.0
Will County,Illinois,17,197,216400.0
Williamson County,Illinois,17,199,106400.0
Winnebago County,Illinois,17,201,115900.0
Woodford County,Illinois,17,203,160300.0
Adams County,Indiana,18,001,118900.0
Allen County,Indiana,18,003,119400.0
Bartholomew County,Indiana,18,005,139400.0
Benton County,Indiana,18,007,84900.0
