County,State,State_FIPS,County_FIPS,median_home_value
Southeast Fairbanks Census Area,Alaska,02,240,158900
Valdez-Cordova Census Area,Alaska,02,261,167700
Wade Hampton Census Area,Alaska,02,270,85100
Northwest Arctic Borough,Alaska,02,188,131100
Aleutians East Borough,Alaska,02,013,121700
Aleutians West Census Area,Alaska,02,016,193800
Dillingham Census Area,Alaska,02,070,182500
Lake and Peninsula Borough,Alaska,02,164,157600
Denali Borough,Alaska,02,068,179500
Yukon-Koyukuk Census Area,Alaska,02,290,102500
Hoonah-Angoon Census Area,Alaska,02,105,208200
Skagway Municipality,Alaska,02,230,310300
Yakutat City and Borough,Alaska,02,282,155500
Ketchikan Gateway Borough,Alaska,02,130,254900
Petersburg Borough,Alaska,02,195,182200
Prince of Wales-Hyder Census Area,Alaska,02,198,145000
Wrangell City and Borough,Alaska,02,275,168500
Apache County,Arizona,04,001,83200
Cochise County,Arizona,04,003,155700
Coconino County,Arizona,04,005,246600
Gila County,Arizona,04,007,154200
Graham County,Arizona,04,009,121100
Greenlee County,Arizona,04,011,73200
Maricopa County,Arizona,04,013,219300
Mohave County,Arizona,04,015,158200
Navajo County,Arizona,04,017,130400
Pima County,Arizona,04,019,190500
Pinal County,Arizona,04,021,144500
Santa Cruz County,Arizona,04,023,152700
Yavapai County,Arizona,04,025,216900
La Paz County,Arizona,04,012,95700
Yuma County,Arizona,04,027,138600
Arkansas County,Arkansas,05,001,79000
Ashley County,Arkansas,05,003,61800
Baxter County,Arkansas,05,005,121900
Benton County,Arkansas,05,007,155700
Boone County,Arkansas,05,009,108400
Bradley County,Arkansas,05,011,63900
Calhoun County,Arkansas,05,013,51300
Carroll County,Arkansas,05,015,118200
Chicot County,Arkansas,05,017,54700
Clark County,Arkansas,05,019,78700
Clay County,Arkansas,05,021,59100
Cleburne County,Arkansas,05,023,116800
Cleveland County,Arkansas,05,025,74900
Columbia County,Arkansas,05,027,79500
Conway County,Arkansas,05,029,82900
Craighead County,Arkansas,05,031,111900
Crawford County,Arkansas,05,033,99400
Crittenden County,Arkansas,05,035,99200
Cross County,Arkansas,05,037,73600
Dallas County,Arkansas,05,039,58400
Desha County,Arkansas,05,041,58100
Drew County,Arkansas,05,043,73500
Faulkner County,Arkansas,05,045,130900
Franklin County,Arkansas,05,047,85800
Fulton County,Arkansas,05,049,87300
Garland County,Arkansas,05,051,128400
Grant County,Arkansas,05,053,102500
Greene County,Arkansas,05,055,92800
Hempstead County,Arkansas,05,057,69000
Hot Spring County,Arkansas,05,059,81600
Howard County,Arkansas,05,061,71900
Independence County,Arkansas,05,063,86700
Izard County,Arkansas,05,065,79200
Jackson County,Arkansas,05,067,58100
Jefferson County,Arkansas,05,069,78400
Johnson County,Arkansas,05,071,86200
Lafayette County,Arkansas,05,073,50600
Lawrence County,Arkansas,05,075,58700
Lee County,Arkansas,05,077,51600
Lincoln County,Arkansas,05,079,61900
Little River County,Arkansas,05,081,78200
Logan County,Arkansas,05,083,80200
Lonoke County,Arkansas,05,085,117200
Madison County,Arkansas,05,087,99400
Marion County,Arkansas,05,089,92100
Miller County,Arkansas,05,091,89400
Mississippi County,Arkansas,05,093,72400
Monroe County,Arkansas,05,095,58900
Montgomery County,Arkansas,05,097,75500
Nevada County,Arkansas,05,099,57800
Newton County,Arkansas,05,101,76400
Ouachita County,Arkansas,05,103,63400
Perry County,Arkansas,05,105,82400
Phillips County,Arkansas,05,107,60400
Pike County,Arkansas,05,109,74900
Poinsett County,Arkansas,05,111,66000
Polk County,Arkansas,05,113,82500
Pope County,Arkansas,05,115,103300
Prairie County,Arkansas,05,117,73800
Pulaski County,Arkansas,05,119,139800
Randolph County,Arkansas,05,121,69800
Saint Francis County,Arkansas,05,123,66400
Saline County,Arkansas,05,125,135300
Scott County,Arkansas,05,127,76700
Searcy County,Arkansas,05,129,79000
Sebastian County,Arkansas,05,131,113100
Sevier County,Arkansas,05,133,73900
Sharp County,Arkansas,05,135,77300
Stone County,Arkansas,05,137,93200
Union County,Arkansas,05,139,72300
Van Buren County,Arkansas,05,141,81600
Washington County,Arkansas,05,143,153700
White County,Arkansas,05,145,94400
Woodruff County,Arkansas,05,147,57300
Yell County,Arkansas,05,149,79900
Alameda County,California,06,001,558300
Alpine County,California,06,003,395600
Amador County,California,06,005,318400
Butte County,California,06,007,254900
Calaveras County,California,06,009,312000
Colusa County,California,06,011,244200
Contra Costa County,California,06,013,490200
Del Norte County,California,06,015,239800
El Dorado County,California,06,017,409400
Fresno County,California,06,019,236400
Glenn County,California,06,021,233800
Humboldt County,California,06,023,314400
Imperial County,California,06,025,169600
Inyo County,California,06,027,271100
Kern County,California,06,029,196000
Kings County,California,06,031,208100
Lake County,California,06,033,235900
Lassen County,California,06,035,199200
Los Angeles County,California,06,037,478300
Madera County,California,06,039,245500
Marin County,California,06,041,840900
Mariposa County,California,06,043,248900
Mendocino County,California,06,045,380800
Merced County,California,06,047,197700
Modoc County,California,06,049,162500
Mono County,California,06,051,428600
Monterey County,California,06,053,497400
Napa County,California,06,055,521700
Nevada County,California,06,057,412600
Orange County,California,06,059,575100
Placer County,California,06,061,387400
Plumas County,California,06,063,266100
Riverside County,California,06,065,284100
Sacramento County,California,06,067,285000
San Benito County,California,06,069,432900
San Bernardino County,California,06,071,278400
San Diego County,California,06,073,455000
San Francisco County,California,06,075,767300
San Joaquin County,California,06,077,264600
San Luis Obispo County,California,06,079,480200
San Mateo County,California,06,081,763100
Santa Barbara County,California,06,083,523800
Santa Clara County,California,06,085,681100
Santa Cruz County,California,06,087,613500
Shasta County,California,06,089,246800
Sierra County,California,06,091,304700
Siskiyou County,California,06,093,232200
Solano County,California,06,095,340100
Sonoma County,California,06,097,477300
Stanislaus County,California,06,099,232000
Sutter County,California,06,101,233000
Tehama County,California,06,103,208000
Trinity County,California,06,105,264200
Tulare County,California,06,107,191500
Tuolumne County,California,06,109,304700
Ventura County,California,06,111,515900
Yolo County,California,06,113,365500
Yuba County,California,06,115,194200
Alamosa County,Colorado,08,003,130400
Archuleta County,Colorado,08,007,303800
Baca County,Colorado,08,009,71500
Bent County,Colorado,08,011,74300
Chaffee County,Colorado,08,015,244600
Cheyenne County,Colorado,08,017,83200
Clear Creek County,Colorado,08,019,279600
Conejos County,Colorado,08,021,110200
Costilla County,Colorado,08,023,102600
Crowley County,Colorado,08,025,83600
Custer County,Colorado,08,027,225600
Delta County,Colorado,08,029,198400
Dolores County,Colorado,08,033,130800
Douglas County,Colorado,08,035,337900
Eagle County,Colorado,08,037,530200
Elbert County,Colorado,08,039,344200
El Paso County,Colorado,08,041,217000
Fremont County,Colorado,08,043,158200
Garfield County,Colorado,08,045,343700
Gilpin County,Colorado,08,047,320700
Grand County,Colorado,08,049,283200
Gunnison County,Colorado,08,051,338100
Huerfano County,Colorado,08,055,149100
Jackson County,Colorado,08,057,122600
Kiowa County,Colorado,08,061,75100
Kit Carson County,Colorado,08,063,115900
Lake County,Colorado,08,065,171600
La Plata County,Colorado,08,067,342800
Larimer County,Colorado,08,069,244600
Las Animas County,Colorado,08,071,147600
Lincoln County,Colorado,08,073,104600
Logan County,Colorado,08,075,121400
Mesa County,Colorado,08,077,222800
Moffat County,Colorado,08,081,178400
Montezuma County,Colorado,08,083,191500
Montrose County,Colorado,08,085,202200
Morgan County,Colorado,08,087,136700
Otero County,Colorado,08,089,93300
Ouray County,Colorado,08,091,442600
Park County,Colorado,08,093,246100
Phillips County,Colorado,08,095,121200
Pitkin County,Colorado,08,097,664300
Prowers County,Colorado,08,099,83100
Pueblo County,Colorado,08,101,140700
Rio Blanco County,Colorado,08,103,201600
Rio Grande County,Colorado,08,105,141600
Routt County,Colorado,08,107,434700
Saguache County,Colorado,08,109,131400
San Miguel County,Colorado,08,113,487100
Sedgwick County,Colorado,08,115,83500
Summit County,Colorado,08,117,465200
Teller County,Colorado,08,119,229600
Washington County,Colorado,08,121,117000
Yuma County,Colorado,08,125,117700
Adams County,Colorado,08,001,192300
Arapahoe County,Colorado,08,005,231200
Boulder County,Colorado,08,013,353000
Broomfield County,Colorado,08,014,270500
Denver County,Colorado,08,031,243400
Jefferson County,Colorado,08,059,259400
Weld County,Colorado,08,123,193300
Fairfield County,Connecticut,09,001,466700
Hartford County,Connecticut,09,003,248000
Litchfield County,Connecticut,09,005,279600
Middlesex County,Connecticut,09,007,306900
New Haven County,Connecticut,09,009,270900
New London County,Connecticut,09,011,265700
Tolland County,Connecticut,09,013,266300
Windham County,Connecticut,09,015,227000
Kent County,Delaware,10,001,208300
New Castle County,Delaware,10,003,254400
Sussex County,Delaware,10,005,246900
Alachua County,Florida,12,001,185100
Baker County,Florida,12,003,142600
Bay County,Florida,12,005,168400
Bradford County,Florida,12,007,121400
Brevard County,Florida,12,009,171200
Broward County,Florida,12,011,225300
Calhoun County,Florida,12,013,80200
Charlotte County,Florida,12,015,166700
Citrus County,Florida,12,017,134800
Clay County,Florida,12,019,178900
Collier County,Florida,12,021,317200
Columbia County,Florida,12,023,127100
Miami-Dade County,Florida,12,086,246800
DeSoto County,Florida,12,027,114900
Dixie County,Florida,12,029,104400
Duval County,Florida,12,031,170300
Escambia County,Florida,12,033,145000
Flagler County,Florida,12,035,201300
Franklin County,Florida,12,037,170100
Gadsden County,Florida,12,039,109000
Gilchrist County,Florida,12,041,119600
Glades County,Florida,12,043,95200
Gulf County,Florida,12,045,150600
Hamilton County,Florida,12,047,75600
Hardee County,Florida,12,049,104100
Hendry County,Florida,12,051,103400
Hernando County,Florida,12,053,145000
Highlands County,Florida,12,055,115600
Hillsborough County,Florida,12,057,185900
Holmes County,Florida,12,059,86800
Indian River County,Florida,12,061,179300
Jackson County,Florida,12,063,97200
Jefferson County,Florida,12,065,125000
Lafayette County,Florida,12,067,153500
Lake County,Florida,12,069,167900
Lee County,Florida,12,071,181000
Leon County,Florida,12,073,195300
Levy County,Florida,12,075,108400
Liberty County,Florida,12,077,80600
Madison County,Florida,12,079,94100
Manatee County,Florida,12,081,195300
Marion County,Florida,12,083,142000
Martin County,Florida,12,085,238200
Monroe County,Florida,12,087,463100
Nassau County,Florida,12,089,202300
Okaloosa County,Florida,12,091,196800
Okeechobee County,Florida,12,093,124300
Orange County,Florida,12,095,211100
Osceola County,Florida,12,097,170200
Palm Beach County,Florida,12,099,236600
Pasco County,Florida,12,101,145100
Pinellas County,Florida,12,103,172900
Polk County,Florida,12,105,133200
Putnam County,Florida,12,107,105300
Saint Johns County,Florida,12,109,279700
Saint Lucie County,Florida,12,111,157600
Santa Rosa County,Florida,12,113,173400
Sarasota County,Florida,12,115,213400
Seminole County,Florida,12,117,225500
Sumter County,Florida,12,119,186800
Suwannee County,Florida,12,121,108900
Taylor County,Florida,12,123,89700
Union County,Florida,12,125,113500
Volusia County,Florida,12,127,172100
Wakulla County,Florida,12,129,136900
Walton County,Florida,12,131,174000
Washington County,Florida,12,133,96600
Appling County,Georgia,13,001,82300
Atkinson County,Georgia,13,003,61100
Bacon County,Georgia,13,005,67300
Baker County,Georgia,13,007,71200
Baldwin County,Georgia,13,009,113700
Banks County,Georgia,13,011,149300
Barrow County,Georgia,13,013,137300
Bartow County,Georgia,13,015,147000
Ben Hill County,Georgia,13,017,77100
Berrien County,Georgia,13,019,74500
Bibb County,Georgia,13,021,121900
Bleckley County,Georgia,13,023,81200
Brantley County,Georgia,13,025,74400
Brooks County,Georgia,13,027,96300
Bryan County,Georgia,13,029,182200
Bulloch County,Georgia,13,031,140100
Burke County,Georgia,13,033,78900
Butts County,Georgia,13,035,140400
Calhoun County,Georgia,13,037,60100
Camden County,Georgia,13,039,163000
Candler County,Georgia,13,043,79400
Carroll County,Georgia,13,045,136100
Catoosa County,Georgia,13,047,133100
Charlton County,Georgia,13,049,84900
Chatham County,Georgia,13,051,176400
Chattahoochee County,Georgia,13,053,88300
Chattooga County,Georgia,13,055,78300
Cherokee County,Georgia,13,057,198000
Clarke County,Georgia,13,059,161100
Clay County,Georgia,13,061,71700
Clayton County,Georgia,13,063,121300
Clinch County,Georgia,13,065,70800
Cobb County,Georgia,13,067,210100
Coffee County,Georgia,13,069,79400
Colquitt County,Georgia,13,071,85600
Columbia County,Georgia,13,073,169600
Cook County,Georgia,13,075,87500
Coweta County,Georgia,13,077,178500
Crawford County,Georgia,13,079,88300
Crisp County,Georgia,13,081,92100
Dade County,Georgia,13,083,125500
Dawson County,Georgia,13,085,193800
Decatur County,Georgia,13,087,105400
DeKalb County,Georgia,13,089,185100
Dodge County,Georgia,13,091,70400
Dooly County,Georgia,13,093,66800
Dougherty County,Georgia,13,095,102100
Douglas County,Georgia,13,097,153900
Early County,Georgia,13,099,77900
Echols County,Georgia,13,101,100200
Effingham County,Georgia,13,103,154600
Elbert County,Georgia,13,105,82200
Emanuel County,Georgia,13,107,80200
Evans County,Georgia,13,109,89800
Fannin County,Georgia,13,111,168900
Fayette County,Georgia,13,113,247500
Floyd County,Georgia,13,115,120000
Forsyth County,Georgia,13,117,274200
Franklin County,Georgia,13,119,129100
Fulton County,Georgia,13,121,250300
Gilmer County,Georgia,13,123,152100
Glascock County,Georgia,13,125,68700
Glynn County,Georgia,13,127,180400
Gordon County,Georgia,13,129,124500
Grady County,Georgia,13,131,98000
Greene County,Georgia,13,133,125000
Gwinnett County,Georgia,13,135,190100
Habersham County,Georgia,13,137,146900
Hall County,Georgia,13,139,174400
Hancock County,Georgia,13,141,72000
Haralson County,Georgia,13,143,112900
Harris County,Georgia,13,145,209400
Hart County,Georgia,13,147,114600
Heard County,Georgia,13,149,86800
Henry County,Georgia,13,151,167600
Houston County,Georgia,13,153,134200
Irwin County,Georgia,13,155,78900
Jackson County,Georgia,13,157,163700
Jasper County,Georgia,13,159,121600
Jeff Davis County,Georgia,13,161,83800
Jefferson County,Georgia,13,163,69800
Jenkins County,Georgia,13,165,67300
Johnson County,Georgia,13,167,66000
Jones County,Georgia,13,169,137300
Lamar County,Georgia,13,171,120800
Lanier County,Georgia,13,173,130600
Laurens County,Georgia,13,175,89600
Lee County,Georgia,13,177,149700
Liberty County,Georgia,13,179,125700
Lincoln County,Georgia,13,181,103600
Long County,Georgia,13,183,85100
Lowndes County,Georgia,13,185,132200
Lumpkin County,Georgia,13,187,169800
McDuffie County,Georgia,13,189,99600
McIntosh County,Georgia,13,191,99000
Macon County,Georgia,13,193,68900
Madison County,Georgia,13,195,128000
Marion County,Georgia,13,197,78200
Meriwether County,Georgia,13,199,94200
Miller County,Georgia,13,201,81000
Mitchell County,Georgia,13,205,81100
Monroe County,Georgia,13,207,143000
Montgomery County,Georgia,13,209,76600
Morgan County,Georgia,13,211,184700
Murray County,Georgia,13,213,99200
Muscogee County,Georgia,13,215,134900
Newton County,Georgia,13,217,144500
Oconee County,Georgia,13,219,234400
Oglethorpe County,Georgia,13,221,134500
Paulding County,Georgia,13,223,147700
Peach County,Georgia,13,225,118900
Pickens County,Georgia,13,227,169900
Pierce County,Georgia,13,229,79900
Pike County,Georgia,13,231,156500
Polk County,Georgia,13,233,109200
Pulaski County,Georgia,13,235,81200
Putnam County,Georgia,13,237,150200
Quitman County,Georgia,13,239,68600
Rabun County,Georgia,13,241,183600
Randolph County,Georgia,13,243,61100
Richmond County,Georgia,13,245,101700
Rockdale County,Georgia,13,247,164700
Schley County,Georgia,13,249,98200
Screven County,Georgia,13,251,79700
Seminole County,Georgia,13,253,74800
Spalding County,Georgia,13,255,121000
Stephens County,Georgia,13,257,111700
Stewart County,Georgia,13,259,48800
Sumter County,Georgia,13,261,87500
Talbot County,Georgia,13,263,83300
Taliaferro County,Georgia,13,265,67400
Tattnall County,Georgia,13,267,78900
Taylor County,Georgia,13,269,64100
Telfair County,Georgia,13,271,56700
Terrell County,Georgia,13,273,75400
Thomas County,Georgia,13,275,128100
Tift County,Georgia,13,277,109700
Toombs County,Georgia,13,279,92200
Towns County,Georgia,13,281,187600
Treutlen County,Georgia,13,283,66000
Troup County,Georgia,13,285,129100
Turner County,Georgia,13,287,84300
Twiggs County,Georgia,13,289,68900
Union County,Georgia,13,291,199600
Upson County,Georgia,13,293,92500
Walker County,Georgia,13,295,109300
Walton County,Georgia,13,297,163100
Ware County,Georgia,13,299,83900
Warren County,Georgia,13,301,60100
Washington County,Georgia,13,303,81800
Wayne County,Georgia,13,305,86400
Webster County,Georgia,13,307,59800
Wheeler County,Georgia,13,309,62300
White County,Georgia,13,311,176000
Whitfield County,Georgia,13,313,129100
Wilcox County,Georgia,13,315,65800
Wilkes County,Georgia,13,317,96500
Wilkinson County,Georgia,13,319,71500
Worth County,Georgia,13,321,83500
Hawaii County,Hawaii,15,001,342100
Honolulu County,Hawaii,15,003,560300
Kauai County,Hawaii,15,007,561600
Kalawao County,Hawaii,15,005,-666666666
Maui County,Hawaii,15,009,594400
Ada County,Idaho,16,001,206200
Adams County,Idaho,16,003,174300
Bannock County,Idaho,16,005,140100
Bear Lake County,Idaho,16,007,135600
Benewah County,Idaho,16,009,119400
Bingham County,Idaho,16,011,133300
Blaine County,Idaho,16,013,415500
Boise County,Idaho,16,015,195800
Bonner County,Idaho,16,017,236200
Bonneville County,Idaho,16,019,157400
Boundary County,Idaho,16,021,177500
Butte County,Idaho,16,023,111500
Camas County,Idaho,16,025,184300
Canyon County,Idaho,16,027,145400
Caribou County,Idaho,16,029,115700
Cassia County,Idaho,16,031,120000
Clearwater County,Idaho,16,035,127600
Custer County,Idaho,16,037,144900
Elmore County,Idaho,16,039,144400
Franklin County,Idaho,16,041,167000
Fremont County,Idaho,16,043,139800
Gem County,Idaho,16,045,160400
Gooding County,Idaho,16,047,124700
Idaho County,Idaho,16,049,142300
Jefferson County,Idaho,16,051,158200
Jerome County,Idaho,16,053,135900
Kootenai County,Idaho,16,055,212300
Latah County,Idaho,16,057,187300
Lemhi County,Idaho,16,059,173300
Lewis County,Idaho,16,061,117400
Lincoln County,Idaho,16,063,121600
Madison County,Idaho,16,065,174900
Minidoka County,Idaho,16,067,106400
Nez Perce County,Idaho,16,069,164700
Oneida County,Idaho,16,071,122500
Owyhee County,Idaho,16,073,135100
Payette County,Idaho,16,075,135500
Power County,Idaho,16,077,135600
Shoshone County,Idaho,16,079,140100
Teton County,Idaho,16,081,263100
Twin Falls County,Idaho,16,083,150900
Valley County,Idaho,16,085,278500
Washington County,Idaho,16,087,145900
Adams County,Illinois,17,001,99900
Alexander County,Illinois,17,003,56300
Bond County,Illinois,17,005,107300
Boone County,Illinois,17,007,171300
Brown County,Illinois,17,009,80000
Bureau County,Illinois,17,011,103800
Calhoun County,Illinois,17,013,109400
Carroll County,Illinois,17,015,102500
Cass County,Illinois,17,017,76900
Champaign County,Illinois,17,019,147800
Christian County,Illinois,17,021,82000
Clark County,Illinois,17,023,84700
Clay County,Illinois,17,025,71500
Clinton County,Illinois,17,027,125200
Coles County,Illinois,17,029,93100
Cook County,Illinois,17,031,256900
Crawford County,Illinois,17,033,70000
Cumberland County,Illinois,17,035,82100
DeKalb County,Illinois,17,037,188100
De Witt County,Illinois,17,039,104400
Douglas County,Illinois,17,041,95000
DuPage County,Illinois,17,043,309800
Edgar County,Illinois,17,045,72400
Edwards County,Illinois,17,047,61500
Effingham County,Illinois,17,049,108100
Fayette County,Illinois,17,051,78400
Ford County,Illinois,17,053,89900
Franklin County,Illinois,17,055,63200
Fulton County,Illinois,17,057,80800
Gallatin County,Illinois,17,059,58700
Greene County,Illinois,17,061,71800
Grundy County,Illinois,17,063,191500
Hamilton County,Illinois,17,065,74100
Hancock County,Illinois,17,067,81700
Hardin County,Illinois,17,069,65700
Henderson County,Illinois,17,071,82900
Henry County,Illinois,17,073,109900
Iroquois County,Illinois,17,075,99400
Jackson County,Illinois,17,077,95100
Jasper County,Illinois,17,079,82700
Jefferson County,Illinois,17,081,87000
Jersey County,Illinois,17,083,120800
Jo Daviess County,Illinois,17,085,142200
Johnson County,Illinois,17,087,93400
Kane County,Illinois,17,089,241600
Kankakee County,Illinois,17,091,147700
Kendall County,Illinois,17,093,239300
Knox County,Illinois,17,095,80700
Lake County,Illinois,17,097,280900
LaSalle County,Illinois,17,099,127500
Lawrence County,Illinois,17,101,68300
Lee County,Illinois,17,103,114700
Livingston County,Illinois,17,105,105600
Logan County,Illinois,17,107,95700
McDonough County,Illinois,17,109,87000
McHenry County,Illinois,17,111,243500
McLean County,Illinois,17,113,154600
Macon County,Illinois,17,115,92300
Macoupin County,Illinois,17,117,94900
Madison County,Illinois,17,119,124300
Marion County,Illinois,17,121,71300
Marshall County,Illinois,17,123,103200
Mason County,Illinois,17,125,81500
Massac County,Illinois,17,127,80500
Menard County,Illinois,17,129,115200
Mercer County,Illinois,17,131,98200
Monroe County,Illinois,17,133,201300
Montgomery County,Illinois,17,135,79500
Morgan County,Illinois,17,137,93000
Moultrie County,Illinois,17,139,93300
Ogle County,Illinois,17,141,153400
Peoria County,Illinois,17,143,121900
Perry County,Illinois,17,145,76600
Piatt County,Illinois,17,147,122200
Pike County,Illinois,17,149,75300
Pope County,Illinois,17,151,87400
Pulaski County,Illinois,17,153,50500
Putnam County,Illinois,17,155,126800
Randolph County,Illinois,17,157,88700
Richland County,Illinois,17,159,76000
Rock Island County,Illinois,17,161,113100
Saint Clair County,Illinois,17,163,126300
Saline County,Illinois,17,165,69400
Sangamon County,Illinois,17,167,120900
Schuyler County,Illinois,17,169,72500
Scott County,Illinois,17,171,83100
Shelby County,Illinois,17,173,86500
Stark County,Illinois,17,175,86000
Stephenson County,Illinois,17,177,104500
Tazewell County,Illinois,17,179,128900
Union County,Illinois,17,181,88200
Vermilion County,Illinois,17,183,76100
Wabash County,Illinois,17,185,79500
Warren County,Illinois,17,187,84700
Washington County,Illinois,17,189,104400
Wayne County,Illinois,17,191,69300
White County,Illinois,17,193,67800
Whiteside County,Illinois,17,195,99700
Will County,Illinois,17,197,236300
Williamson County,Illinois,17,199,89100
Winnebago County,Illinois,17,201,129200
Woodford County,Illinois,17,203,152200
Adams County,Indiana,18,001,114100
Allen County,Indiana,18,003,113100
Bartholomew County,Indiana,18,005,135400
Benton County,Indiana,18,007,85000
Blackford County,Indiana,18,009,76900
Boone County,Indiana,18,011,178300
Brown County,Indiana,18,013,159000
Carroll County,Indiana,18,015,105600
Cass County,Indiana,18,017,82400
Clark County,Indiana,18,019,127800
Clay County,Indiana,18,021,87300
Clinton County,Indiana,18,023,99100
Crawford County,Indiana,18,025,86200
Daviess County,Indiana,18,027,100200
Dearborn County,Indiana,18,029,161400
Decatur County,Indiana,18,031,118000
DeKalb County,Indiana,18,033,110500
Delaware County,Indiana,18,035,92200
Dubois County,Indiana,18,037,133100
Elkhart County,Indiana,18,039,126600
Fayette County,Indiana,18,041,84600
Floyd County,Indiana,18,043,150700
Fountain County,Indiana,18,045,90600
Franklin County,Indiana,18,047,151600
Fulton County,Indiana,18,049,93100
Gibson County,Indiana,18,051,99600
Grant County,Indiana,18,053,82500
Greene County,Indiana,18,055,89100
Hamilton County,Indiana,18,057,212800
Hancock County,Indiana,18,059,157200
Harrison County,Indiana,18,061,124500
Hendricks County,Indiana,18,063,161700
Henry County,Indiana,18,065,94400
Howard County,Indiana,18,067,104200
Huntington County,Indiana,18,069,98800
Jackson County,Indiana,18,071,117400
Jasper County,Indiana,18,073,143200
Jay County,Indiana,18,075,78600
Jefferson County,Indiana,18,077,109900
Jennings County,Indiana,18,079,90500
Johnson County,Indiana,18,081,145000
Knox County,Indiana,18,083,84700
Kosciusko County,Indiana,18,085,133100
LaGrange County,Indiana,18,087,148900
Lake County,Indiana,18,089,136400
LaPorte County,Indiana,18,091,120500
Lawrence County,Indiana,18,093,99500
Madison County,Indiana,18,095,95900
Marion County,Indiana,18,097,120700
Marshall County,Indiana,18,099,124300
Martin County,Indiana,18,101,85400
Miami County,Indiana,18,103,86800
Monroe County,Indiana,18,105,151000
Montgomery County,Indiana,18,107,109500
Morgan County,Indiana,18,109,143600
Newton County,Indiana,18,111,108800
Noble County,Indiana,18,113,114500
Ohio County,Indiana,18,115,132600
Orange County,Indiana,18,117,91400
Owen County,Indiana,18,119,98500
Parke County,Indiana,18,121,91000
Perry County,Indiana,18,123,95400
Pike County,Indiana,18,125,81600
Porter County,Indiana,18,127,167000
Posey County,Indiana,18,129,119400
Pulaski County,Indiana,18,131,97100
Putnam County,Indiana,18,133,120500
Randolph County,Indiana,18,135,78500
Ripley County,Indiana,18,137,136300
Rush County,Indiana,18,139,107000
Saint Joseph County,Indiana,18,141,116600
Scott County,Indiana,18,143,98300
Shelby County,Indiana,18,145,127100
Spencer County,Indiana,18,147,110700
Starke County,Indiana,18,149,99400
Steuben County,Indiana,18,151,125600
Sullivan County,Indiana,18,153,78300
Switzerland County,Indiana,18,155,118300
Tippecanoe County,Indiana,18,157,130400
Tipton County,Indiana,18,159,113000
Union County,Indiana,18,161,112500
