County,State,State_FIPS,County_FIPS,total_population_for_poverty
Benton County,Indiana,18,007,8620.0
Blackford County,Indiana,18,009,12134.0
Boone County,Indiana,18,011,59817.0
Brown County,Indiana,18,013,14859.0
Carroll County,Indiana,18,015,19812.0
Cass County,Indiana,18,017,37650.0
Clark County,Indiana,18,019,111396.0
Clay County,Indiana,18,021,26200.0
Clinton County,Indiana,18,023,32032.0
Crawford County,Indiana,18,025,10488.0
Daviess County,Indiana,18,027,31859.0
Dearborn County,Indiana,18,029,48816.0
Decatur County,Indiana,18,031,25771.0
DeKalb County,Indiana,18,033,41929.0
Delaware County,Indiana,18,035,109815.0
Dubois County,Indiana,18,037,41416.0
Elkhart County,Indiana,18,039,196763.0
Fayette County,Indiana,18,041,23386.0
Floyd County,Indiana,18,043,74648.0
Fountain County,Indiana,18,045,16535.0
Franklin County,Indiana,18,047,22847.0
Fulton County,Indiana,18,049,20257.0
Gibson County,Indiana,18,051,32802.0
Grant County,Indiana,18,053,63186.0
Greene County,Indiana,18,055,32428.0
Hamilton County,Indiana,18,057,294779.0
Hancock County,Indiana,18,059,70610.0
Harrison County,Indiana,18,061,38736.0
Hendricks County,Indiana,18,063,150389.0
Henry County,Indiana,18,065,45720.0
Howard County,Indiana,18,067,81324.0
Huntington County,Indiana,18,069,35288.0
Jackson County,Indiana,18,071,42415.0
Jasper County,Indiana,18,073,32413.0
Jay County,Indiana,18,075,20893.0
Jefferson County,Indiana,18,077,30053.0
Jennings County,Indiana,18,079,27692.0
Johnson County,Indiana,18,081,142977.0
Knox County,Indiana,18,083,35405.0
Kosciusko County,Indiana,18,085,76130.0
LaGrange County,Indiana,18,087,37642.0
Lake County,Indiana,18,089,485813.0
LaPorte County,Indiana,18,091,102066.0
Lawrence County,Indiana,18,093,44841.0
Madison County,Indiana,18,095,123300.0
Marion County,Indiana,18,097,907057.0
Marshall County,Indiana,18,099,46208.0
Martin County,Indiana,18,101,10159.0
Miami County,Indiana,18,103,33949.0
Monroe County,Indiana,18,105,127702.0
Montgomery County,Indiana,18,107,36392.0
Morgan County,Indiana,18,109,68207.0
Newton County,Indiana,18,111,13814.0
Noble County,Indiana,18,113,46457.0
Ohio County,Indiana,18,115,5920.0
Orange County,Indiana,18,117,19285.0
Owen County,Indiana,18,119,20943.0
Parke County,Indiana,18,121,15512.0
Perry County,Indiana,18,123,17506.0
Pike County,Indiana,18,125,12461.0
Porter County,Indiana,18,127,162742.0
Posey County,Indiana,18,129,25249.0
Pulaski County,Indiana,18,131,12768.0
Putnam County,Indiana,18,133,31837.0
Randolph County,Indiana,18,135,25091.0
Ripley County,Indiana,18,137,28052.0
Rush County,Indiana,18,139,16717.0
Saint Joseph County,Indiana,18,141,255704.0
Scott County,Indiana,18,143,23269.0
Shelby County,Indiana,18,145,43548.0
Spencer County,Indiana,18,147,20501.0
Starke County,Indiana,18,149,23004.0
Steuben County,Indiana,18,151,32656.0
Sullivan County,Indiana,18,153,18889.0
Switzerland County,Indiana,18,155,10334.0
Tippecanoe County,Indiana,18,157,166546.0
Tipton County,Indiana,18,159,15365.0
Union County,Indiana,18,161,7228.0
Vanderburgh County,Indiana,18,163,174293.0
Vermillion County,Indiana,18,165,15531.0
Vigo County,Indiana,18,167,98777.0
Wabash County,Indiana,18,169,30445.0
Warren County,Indiana,18,171,8147.0
Warrick County,Indiana,18,173,59759.0
Washington County,Indiana,18,175,27492.0
Wayne County,Indiana,18,177,65183.0
Wells County,Indiana,18,179,27201.0
White County,Indiana,18,181,23968.0
Whitley County,Indiana,18,183,32819.0
Adair County,Iowa,19,001,7201.0
Adams County,Iowa,19,003,3816.0
Allamakee County,Iowa,19,005,13687.0
Appanoose County,Iowa,19,007,12512.0
Audubon County,Iowa,19,009,5678.0
Benton County,Iowa,19,011,25510.0
Black Hawk County,Iowa,19,013,126742.0
Boone County,Iowa,19,015,25707.0
Bremer County,Iowa,19,017,22909.0
Buchanan County,Iowa,19,019,20689.0
Buena Vista County,Iowa,19,021,19405.0
Butler County,Iowa,19,023,14683.0
Calhoun County,Iowa,19,025,9355.0
Carroll County,Iowa,19,027,20264.0
Cass County,Iowa,19,029,13311.0
Cedar County,Iowa,19,031,18122.0
Cerro Gordo County,Iowa,19,033,42380.0
Cherokee County,Iowa,19,035,11422.0
Chickasaw County,Iowa,19,037,12088.0
Clarke County,Iowa,19,039,9092.0
Clay County,Iowa,19,041,16089.0
Clayton County,Iowa,19,043,17533.0
Clinton County,Iowa,19,045,47465.0
Crawford County,Iowa,19,047,17019.0
Dallas County,Iowa,19,049,74338.0
Davis County,Iowa,19,051,8601.0
Decatur County,Iowa,19,053,7489.0
Delaware County,Iowa,19,055,17166.0
Des Moines County,Iowa,19,057,39489.0
Dickinson County,Iowa,19,059,16672.0
Dubuque County,Iowa,19,061,92026.0
Emmet County,Iowa,19,063,9209.0
Fayette County,Iowa,19,065,19795.0
Floyd County,Iowa,19,067,15801.0
Franklin County,Iowa,19,069,10336.0
Fremont County,Iowa,19,071,6910.0
Greene County,Iowa,19,073,9022.0
Grundy County,Iowa,19,075,12174.0
Guthrie County,Iowa,19,077,10547.0
Hamilton County,Iowa,19,079,15010.0
Hancock County,Iowa,19,081,10893.0
Hardin County,Iowa,19,083,16508.0
Harrison County,Iowa,19,085,14129.0
Henry County,Iowa,19,087,18526.0
Howard County,Iowa,19,089,9264.0
Humboldt County,Iowa,19,091,9496.0
Ida County,Iowa,19,093,6931.0
Iowa County,Iowa,19,095,16029.0
Jackson County,Iowa,19,097,19363.0
Jasper County,Iowa,19,099,34741.0
Jefferson County,Iowa,19,101,15440.0
Johnson County,Iowa,19,103,131346.0
Jones County,Iowa,19,105,19125.0
Keokuk County,Iowa,19,107,10143.0
Kossuth County,Iowa,19,109,14996.0
Lee County,Iowa,19,111,34570.0
Linn County,Iowa,19,113,211140.0
Louisa County,Iowa,19,115,11118.0
Lucas County,Iowa,19,117,8591.0
Lyon County,Iowa,19,119,11552.0
Madison County,Iowa,19,121,15406.0
Mahaska County,Iowa,19,123,21757.0
Marion County,Iowa,19,125,31589.0
Marshall County,Iowa,19,127,39768.0
Mills County,Iowa,19,129,14607.0
Mitchell County,Iowa,19,131,10522.0
Monona County,Iowa,19,133,8855.0
Monroe County,Iowa,19,135,7825.0
Montgomery County,Iowa,19,137,10242.0
Muscatine County,Iowa,19,139,42133.0
O'Brien County,Iowa,19,141,13855.0
Osceola County,Iowa,19,143,6099.0
Page County,Iowa,19,145,14752.0
Palo Alto County,Iowa,19,147,8842.0
Plymouth County,Iowa,19,149,24487.0
Pocahontas County,Iowa,19,151,6961.0
Polk County,Iowa,19,153,443463.0
Pottawattamie County,Iowa,19,155,90692.0
Poweshiek County,Iowa,19,157,16962.0
Ringgold County,Iowa,19,159,4855.0
Sac County,Iowa,19,161,9876.0
Scott County,Iowa,19,163,166804.0
Shelby County,Iowa,19,165,11712.0
Sioux County,Iowa,19,167,32111.0
Story County,Iowa,19,169,84288.0
Tama County,Iowa,19,171,17034.0
Taylor County,Iowa,19,173,6088.0
Union County,Iowa,19,175,12287.0
Van Buren County,Iowa,19,177,7344.0
Wapello County,Iowa,19,179,34353.0
Warren County,Iowa,19,181,45680.0
Washington County,Iowa,19,183,21565.0
Wayne County,Iowa,19,185,6280.0
Webster County,Iowa,19,187,34373.0
Winnebago County,Iowa,19,189,10033.0
Winneshiek County,Iowa,19,191,18498.0
Woodbury County,Iowa,19,193,99501.0
Worth County,Iowa,19,195,7418.0
Wright County,Iowa,19,197,12692.0
Allen County,Kansas,20,001,12571.0
Anderson County,Kansas,20,003,7780.0
Atchison County,Kansas,20,005,15431.0
Barber County,Kansas,20,007,4701.0
Barton County,Kansas,20,009,26883.0
Bourbon County,Kansas,20,011,14361.0
Brown County,Kansas,20,013,9763.0
Butler County,Kansas,20,015,63604.0
Chase County,Kansas,20,017,2602.0
Chautauqua County,Kansas,20,019,3442.0
Cherokee County,Kansas,20,021,20634.0
Cheyenne County,Kansas,20,023,2641.0
Clark County,Kansas,20,025,2081.0
Clay County,Kansas,20,027,8271.0
Cloud County,Kansas,20,029,8934.0
Coffey County,Kansas,20,031,8331.0
Comanche County,Kansas,20,033,1936.0
Cowley County,Kansas,20,035,33923.0
Crawford County,Kansas,20,037,37434.0
Decatur County,Kansas,20,039,2817.0
Dickinson County,Kansas,20,041,19095.0
Doniphan County,Kansas,20,043,7198.0
Douglas County,Kansas,20,045,105954.0
Edwards County,Kansas,20,047,2873.0
Elk County,Kansas,20,049,2635.0
Ellis County,Kansas,20,051,27833.0
Ellsworth County,Kansas,20,053,5361.0
Finney County,Kansas,20,055,36576.0
Ford County,Kansas,20,057,33924.0
Franklin County,Kansas,20,059,24931.0
Geary County,Kansas,20,061,35972.0
Gove County,Kansas,20,063,2677.0
Graham County,Kansas,20,065,2553.0
Grant County,Kansas,20,067,7734.0
Gray County,Kansas,20,069,5977.0
Greeley County,Kansas,20,071,1196.0
Greenwood County,Kansas,20,073,6265.0
Hamilton County,Kansas,20,075,2586.0
Harper County,Kansas,20,077,5699.0
Harvey County,Kansas,20,079,33476.0
Haskell County,Kansas,20,081,4086.0
Hodgeman County,Kansas,20,083,1905.0
Jackson County,Kansas,20,085,13152.0
Jefferson County,Kansas,20,087,18485.0
Jewell County,Kansas,20,089,3011.0
Johnson County,Kansas,20,091,560643.0
Kearny County,Kansas,20,093,3855.0
Kingman County,Kansas,20,095,7615.0
Kiowa County,Kansas,20,097,2350.0
Labette County,Kansas,20,099,20562.0
Lane County,Kansas,20,101,1657.0
Leavenworth County,Kansas,20,103,72365.0
Lincoln County,Kansas,20,105,3037.0
Linn County,Kansas,20,107,9439.0
Logan County,Kansas,20,109,2752.0
Lyon County,Kansas,20,111,32167.0
McPherson County,Kansas,20,113,27870.0
Marion County,Kansas,20,115,11459.0
Marshall County,Kansas,20,117,9824.0
Meade County,Kansas,20,119,4256.0
Miami County,Kansas,20,121,32047.0
Mitchell County,Kansas,20,123,6030.0
Montgomery County,Kansas,20,125,33149.0
Morris County,Kansas,20,127,5651.0
Morton County,Kansas,20,129,3014.0
Nemaha County,Kansas,20,131,9872.0
Neosho County,Kansas,20,133,15921.0
Ness County,Kansas,20,135,3017.0
Norton County,Kansas,20,137,4673.0
Osage County,Kansas,20,139,15860.0
Osborne County,Kansas,20,141,3655.0
Ottawa County,Kansas,20,143,5915.0
Pawnee County,Kansas,20,145,5935.0
Phillips County,Kansas,20,147,5369.0
Pottawatomie County,Kansas,20,149,22336.0
Pratt County,Kansas,20,151,9334.0
Rawlins County,Kansas,20,153,2504.0
Reno County,Kansas,20,155,61100.0
Republic County,Kansas,20,157,4698.0
Rice County,Kansas,20,159,9285.0
Riley County,Kansas,20,161,66205.0
Rooks County,Kansas,20,163,5026.0
Rush County,Kansas,20,165,3118.0
Russell County,Kansas,20,167,6871.0
Saline County,Kansas,20,169,54112.0
Scott County,Kansas,20,171,4847.0
Sedgwick County,Kansas,20,173,499569.0
Seward County,Kansas,20,175,22741.0
Shawnee County,Kansas,20,177,174372.0
Sheridan County,Kansas,20,179,2500.0
Sherman County,Kansas,20,181,5929.0
Smith County,Kansas,20,183,3679.0
Stafford County,Kansas,20,185,4183.0
Stanton County,Kansas,20,187,2113.0
Stevens County,Kansas,20,189,5697.0
Sumner County,Kansas,20,191,23144.0
Thomas County,Kansas,20,193,7572.0
Trego County,Kansas,20,195,2872.0
Wabaunsee County,Kansas,20,197,6866.0
Wallace County,Kansas,20,199,1567.0
Washington County,Kansas,20,201,5538.0
Wichita County,Kansas,20,203,2152.0
Wilson County,Kansas,20,205,8825.0
Woodson County,Kansas,20,207,3126.0
Wyandotte County,Kansas,20,209,159088.0
Adair County,Kentucky,21,001,17523.0
Allen County,Kentucky,21,003,20058.0
Anderson County,Kentucky,21,005,21591.0
Ballard County,Kentucky,21,007,7927.0
Barren County,Kentucky,21,009,42050.0
Bath County,Kentucky,21,011,11806.0
Bell County,Kentucky,21,013,26963.0
Boone County,Kentucky,21,015,123255.0
Bourbon County,Kentucky,21,017,19695.0
Boyd County,Kentucky,21,019,46589.0
Boyle County,Kentucky,21,021,26590.0
Bracken County,Kentucky,21,023,8336.0
Breathitt County,Kentucky,21,025,13288.0
Breckinridge County,Kentucky,21,027,19631.0
Bullitt County,Kentucky,21,029,76385.0
Butler County,Kentucky,21,031,12532.0
Caldwell County,Kentucky,21,033,12630.0
Calloway County,Kentucky,21,035,34671.0
Campbell County,Kentucky,21,037,88310.0
Carlisle County,Kentucky,21,039,4900.0
Carroll County,Kentucky,21,041,10388.0
Carter County,Kentucky,21,043,26536.0
Casey County,Kentucky,21,045,15570.0
Christian County,Kentucky,21,047,68099.0
Clark County,Kentucky,21,049,34990.0
Clay County,Kentucky,21,051,19453.0
Clinton County,Kentucky,21,053,10017.0
Crittenden County,Kentucky,21,055,9000.0
Cumberland County,Kentucky,21,057,6700.0
Daviess County,Kentucky,21,059,95592.0
Edmonson County,Kentucky,21,061,11979.0
Elliott County,Kentucky,21,063,6639.0
Estill County,Kentucky,21,065,14337.0
Fayette County,Kentucky,21,067,295289.0
Fleming County,Kentucky,21,069,14458.0
Floyd County,Kentucky,21,071,38077.0
Franklin County,Kentucky,21,073,47859.0
Fulton County,Kentucky,21,075,5983.0
Gallatin County,Kentucky,21,077,8430.0
Garrard County,Kentucky,21,079,16833.0
Grant County,Kentucky,21,081,24104.0
Graves County,Kentucky,21,083,36760.0
Grayson County,Kentucky,21,085,25510.0
Green County,Kentucky,21,087,10998.0
Greenup County,Kentucky,21,089,35902.0
Hancock County,Kentucky,21,091,8596.0
Hardin County,Kentucky,21,093,103997.0
Harlan County,Kentucky,21,095,27740.0
Harrison County,Kentucky,21,097,18350.0
Hart County,Kentucky,21,099,18127.0
Henderson County,Kentucky,21,101,45389.0
Henry County,Kentucky,21,103,15314.0
Hickman County,Kentucky,21,105,4498.0
Hopkins County,Kentucky,21,107,45287.0
Jackson County,Kentucky,21,109,13243.0
Jefferson County,Kentucky,21,111,740545.0
Jessamine County,Kentucky,21,113,48188.0
Johnson County,Kentucky,21,115,22743.0
Kenton County,Kentucky,21,117,160458.0
Knott County,Kentucky,21,119,15331.0
Knox County,Kentucky,21,121,30968.0
Larue County,Kentucky,21,123,13839.0
Laurel County,Kentucky,21,125,58727.0
Lawrence County,Kentucky,21,127,15635.0
Lee County,Kentucky,21,129,6256.0
Leslie County,Kentucky,21,131,10724.0
Letcher County,Kentucky,21,133,23250.0
Lewis County,Kentucky,21,135,13469.0
Lincoln County,Kentucky,21,137,24190.0
Livingston County,Kentucky,21,139,9272.0
Logan County,Kentucky,21,141,26474.0
Lyon County,Kentucky,21,143,7024.0
McCracken County,Kentucky,21,145,64049.0
McCreary County,Kentucky,21,147,16393.0
McLean County,Kentucky,21,149,9395.0
Madison County,Kentucky,21,151,79904.0
Magoffin County,Kentucky,21,153,12817.0
Marion County,Kentucky,21,155,18610.0
Marshall County,Kentucky,21,157,30505.0
Martin County,Kentucky,21,159,11079.0
Mason County,Kentucky,21,161,16969.0
Meade County,Kentucky,21,163,28822.0
Menifee County,Kentucky,21,165,6193.0
Mercer County,Kentucky,21,167,21136.0
Metcalfe County,Kentucky,21,169,9872.0
Monroe County,Kentucky,21,171,10619.0
Montgomery County,Kentucky,21,173,26780.0
Morgan County,Kentucky,21,175,11719.0
Muhlenberg County,Kentucky,21,177,30118.0
Nelson County,Kentucky,21,179,44171.0
Nicholas County,Kentucky,21,181,6924.0
Ohio County,Kentucky,21,183,23658.0
Oldham County,Kentucky,21,185,58701.0
Owen County,Kentucky,21,187,10590.0
Owsley County,Kentucky,21,189,4510.0
Pendleton County,Kentucky,21,191,14269.0
Perry County,Kentucky,21,193,27125.0
Pike County,Kentucky,21,195,62259.0
Powell County,Kentucky,21,197,12061.0
Pulaski County,Kentucky,21,199,62608.0
Robertson County,Kentucky,21,201,2147.0
Rockcastle County,Kentucky,21,203,16605.0
Rowan County,Kentucky,21,205,20823.0
Russell County,Kentucky,21,207,17372.0
Scott County,Kentucky,21,209,48452.0
Shelby County,Kentucky,21,211,42890.0
Simpson County,Kentucky,21,213,17281.0
Spencer County,Kentucky,21,215,17416.0
Taylor County,Kentucky,21,217,23846.0
Todd County,Kentucky,21,219,12326.0
Trigg County,Kentucky,21,221,14022.0
Trimble County,Kentucky,21,223,8558.0
Union County,Kentucky,21,225,14758.0
Warren County,Kentucky,21,227,111979.0
Washington County,Kentucky,21,229,11573.0
Wayne County,Kentucky,21,231,20255.0
Webster County,Kentucky,21,233,13019.0
Whitley County,Kentucky,21,235,34104.0
Wolfe County,Kentucky,21,237,7114.0
Woodford County,Kentucky,21,239,24954.0
Acadia Parish,Louisiana,22,001,60773.0
Allen Parish,Louisiana,22,003,21269.0
Ascension Parish,Louisiana,22,005,113698.0
Assumption Parish,Louisiana,22,007,22806.0
Avoyelles Parish,Louisiana,22,009,37742.0
Beauregard Parish,Louisiana,22,011,35308.0
Bienville Parish,Louisiana,22,013,13634.0
Bossier Parish,Louisiana,22,015,120972.0
Caddo Parish,Louisiana,22,017,249717.0
Calcasieu Parish,Louisiana,22,019,192124.0
Caldwell Parish,Louisiana,22,021,9499.0
Cameron Parish,Louisiana,22,023,6680.0
Catahoula Parish,Louisiana,22,025,9260.0
Claiborne Parish,Louisiana,22,027,14673.0
Concordia Parish,Louisiana,22,029,18334.0
De Soto Parish,Louisiana,22,031,26693.0
East Baton Rouge Parish,Louisiana,22,033,434995.0
East Carroll Parish,Louisiana,22,035,6051.0
East Feliciana Parish,Louisiana,22,037,17121.0
Evangeline Parish,Louisiana,22,039,31469.0
Franklin Parish,Louisiana,22,041,19061.0
Grant Parish,Louisiana,22,043,18893.0
Iberia Parish,Louisiana,22,045,72872.0
Iberville Parish,Louisiana,22,047,29378.0
Jackson Parish,Louisiana,22,049,15021.0
Jefferson Parish,Louisiana,22,051,431581.0
Jefferson Davis Parish,Louisiana,22,053,30689.0
Lafayette Parish,Louisiana,22,055,226932.0
Lafourche Parish,Louisiana,22,057,95143.0
LaSalle Parish,Louisiana,22,059,13626.0
Lincoln Parish,Louisiana,22,061,44103.0
Livingston Parish,Louisiana,22,063,132328.0
Madison Parish,Louisiana,22,065,10326.0
Morehouse Parish,Louisiana,22,067,26069.0
Natchitoches Parish,Louisiana,22,069,38357.0
Orleans Parish,Louisiana,22,071,365569.0
Ouachita Parish,Louisiana,22,073,147145.0
Plaquemines Parish,Louisiana,22,075,23267.0
Pointe Coupee Parish,Louisiana,22,077,22338.0
Rapides Parish,Louisiana,22,079,128313.0
Red River Parish,Louisiana,22,081,8701.0
Richland Parish,Louisiana,22,083,19873.0
Sabine Parish,Louisiana,22,085,23694.0
Saint Bernard Parish,Louisiana,22,087,42438.0
Saint Charles Parish,Louisiana,22,089,51919.0
Saint Helena Parish,Louisiana,22,091,10604.0
Saint James Parish,Louisiana,22,093,21345.0
Saint John the Baptist Parish,Louisiana,22,095,43445.0
Saint Landry Parish,Louisiana,22,097,82279.0
Saint Martin Parish,Louisiana,22,099,52519.0
Saint Mary Parish,Louisiana,22,101,52356.0
Saint Tammany Parish,Louisiana,22,103,240198.0
Tangipahoa Parish,Louisiana,22,105,121627.0
Tensas Parish,Louisiana,22,107,4757.0
Terrebonne Parish,Louisiana,22,109,110879.0
Union Parish,Louisiana,22,111,21964.0
Vermilion Parish,Louisiana,22,113,58278.0
Vernon Parish,Louisiana,22,115,50278.0
Washington Parish,Louisiana,22,117,44676.0
Webster Parish,Louisiana,22,119,39581.0
West Baton Rouge Parish,Louisiana,22,121,23988.0
West Carroll Parish,Louisiana,22,123,10646.0
West Feliciana Parish,Louisiana,22,125,11992.0
Winn Parish,Louisiana,22,127,13121.0
Androscoggin County,Maine,23,001,104094.0
Aroostook County,Maine,23,003,68052.0
Cumberland County,Maine,23,005,278195.0
Franklin County,Maine,23,007,29227.0
Hancock County,Maine,23,009,53186.0
Kennebec County,Maine,23,011,117441.0
Knox County,Maine,23,013,38531.0
Lincoln County,Maine,23,015,33557.0
Oxford County,Maine,23,017,56649.0
Penobscot County,Maine,23,019,146534.0
Piscataquis County,Maine,23,021,16834.0
Sagadahoc County,Maine,23,023,34838.0
Somerset County,Maine,23,025,50692.0
Waldo County,Maine,23,027,38067.0
Washington County,Maine,23,029,31177.0
York County,Maine,23,031,196439.0
Allegany County,Maryland,24,001,66139.0
Anne Arundel County,Maryland,24,003,539312.0
Baltimore County,Maryland,24,005,802202.0
Calvert County,Maryland,24,009,89205.0
Caroline County,Maryland,24,011,32109.0
Carroll County,Maryland,24,013,163907.0
Cecil County,Maryland,24,015,100599.0
Charles County,Maryland,24,017,150803.0
Dorchester County,Maryland,24,019,32059.0
Frederick County,Maryland,24,021,236846.0
Garrett County,Maryland,24,023,29124.0
Harford County,Maryland,24,025,246799.0
Howard County,Maryland,24,027,302318.0
Kent County,Maryland,24,029,18392.0
Queen Anne's County,Maryland,24,035,48046.0
Saint Mary's County,Maryland,24,037,106780.0
Somerset County,Maryland,24,039,18969.0
Talbot County,Maryland,24,041,37378.0
Washington County,Maryland,24,043,140358.0
Wicomico County,Maryland,24,045,97226.0
Worcester County,Maryland,24,047,50748.0
Baltimore City,Maryland,24,510,598639.0
Montgomery County,Maryland,24,031,1009546.0
Prince George's County,Maryland,24,033,871724.0
Barnstable County,Massachusetts,25,001,211827.0
Berkshire County,Massachusetts,25,003,122987.0
Bristol County,Massachusetts,25,005,536309.0
Dukes County,Massachusetts,25,007,16894.0
Essex County,Massachusetts,25,009,747718.0
Franklin County,Massachusetts,25,011,69969.0
Hampden County,Massachusetts,25,013,454023.0
Hampshire County,Massachusetts,25,015,138273.0
Middlesex County,Massachusetts,25,017,1500602.0
Nantucket County,Massachusetts,25,019,10409.0
Norfolk County,Massachusetts,25,021,669933.0
Plymouth County,Massachusetts,25,023,492339.0
Suffolk County,Massachusetts,25,025,715178.0
Worcester County,Massachusetts,25,027,784852.0
Alcona County,Michigan,26,001,10385.0
Alger County,Michigan,26,003,8482.0
Allegan County,Michigan,26,005,111582.0
Alpena County,Michigan,26,007,28462.0
Antrim County,Michigan,26,009,22907.0
Arenac County,Michigan,26,011,15169.0
Baraga County,Michigan,26,013,6356.0
Barry County,Michigan,26,015,58224.0
Bay County,Michigan,26,017,105290.0
Benzie County,Michigan,26,019,17217.0
Berrien County,Michigan,26,021,151174.0
Branch County,Michigan,26,023,41231.0
Calhoun County,Michigan,26,025,131171.0
Cass County,Michigan,26,027,51481.0
Charlevoix County,Michigan,26,029,25774.0
Cheboygan County,Michigan,26,031,25286.0
Chippewa County,Michigan,26,033,34303.0
Clare County,Michigan,26,035,30237.0
Clinton County,Michigan,26,037,75971.0
Crawford County,Michigan,26,039,13677.0
Delta County,Michigan,26,041,36122.0
Dickinson County,Michigan,26,043,25546.0
Eaton County,Michigan,26,045,106599.0
Emmet County,Michigan,26,047,32363.0
Genesee County,Michigan,26,049,410451.0
Gladwin County,Michigan,26,051,25176.0
Gogebic County,Michigan,26,053,14173.0
Grand Traverse County,Michigan,26,055,87214.0
Gratiot County,Michigan,26,057,35950.0
Hillsdale County,Michigan,26,059,44579.0
Houghton County,Michigan,26,061,34534.0
Huron County,Michigan,26,063,31813.0
Ingham County,Michigan,26,065,265418.0
Ionia County,Michigan,26,067,59990.0
Iosco County,Michigan,26,069,24896.0
Iron County,Michigan,26,071,11178.0
Isabella County,Michigan,26,073,64243.0
Jackson County,Michigan,26,075,149895.0
Kalamazoo County,Michigan,26,077,248202.0
Kalkaska County,Michigan,26,079,16881.0
Kent County,Michigan,26,081,612556.0
Keweenaw County,Michigan,26,083,2189.0
Lake County,Michigan,26,085,11008.0
Lapeer County,Michigan,26,087,86492.0
Leelanau County,Michigan,26,089,21578.0
Lenawee County,Michigan,26,091,93589.0
Livingston County,Michigan,26,093,183384.0
Luce County,Michigan,26,095,5419.0
Mackinac County,Michigan,26,097,10864.0
Macomb County,Michigan,26,099,846592.0
Manistee County,Michigan,26,101,23138.0
Marquette County,Michigan,26,103,62940.0
Mason County,Michigan,26,105,28241.0
Mecosta County,Michigan,26,107,40366.0
Menominee County,Michigan,26,109,23346.0
Midland County,Michigan,26,111,82092.0
Missaukee County,Michigan,26,113,14812.0
Monroe County,Michigan,26,115,148739.0
Montcalm County,Michigan,26,117,60132.0
Montmorency County,Michigan,26,119,9270.0
Muskegon County,Michigan,26,121,164467.0
Newaygo County,Michigan,26,123,47274.0
Oakland County,Michigan,26,125,1219315.0
Oceana County,Michigan,26,127,25943.0
Ogemaw County,Michigan,26,129,20852.0
Ontonagon County,Michigan,26,131,6226.0
Osceola County,Michigan,26,133,22862.0
Oscoda County,Michigan,26,135,8365.0
Otsego County,Michigan,26,137,23632.0
Ottawa County,Michigan,26,139,263682.0
Presque Isle County,Michigan,26,141,12835.0
Roscommon County,Michigan,26,143,23756.0
Saginaw County,Michigan,26,145,190506.0
Saint Clair County,Michigan,26,147,158700.0
Saint Joseph County,Michigan,26,149,60060.0
Sanilac County,Michigan,26,151,41563.0
Schoolcraft County,Michigan,26,153,8116.0
Shiawassee County,Michigan,26,155,67994.0
Tuscola County,Michigan,26,157,53138.0
Van Buren County,Michigan,26,159,74517.0
Washtenaw County,Michigan,26,161,336356.0
Wayne County,Michigan,26,163,1759388.0
Wexford County,Michigan,26,165,32307.0
Aitkin County,Minnesota,27,001,15586.0
Anoka County,Minnesota,27,003,335395.0
Becker County,Minnesota,27,005,32603.0
Beltrami County,Minnesota,27,007,43119.0
Benton County,Minnesota,27,009,38593.0
Big Stone County,Minnesota,27,011,4997.0
Blue Earth County,Minnesota,27,013,61509.0
Brown County,Minnesota,27,015,24160.0
Carlton County,Minnesota,27,017,34410.0
Carver County,Minnesota,27,019,94781.0
Cass County,Minnesota,27,021,28074.0
Chippewa County,Minnesota,27,023,11923.0
Chisago County,Minnesota,27,025,52311.0
Clay County,Minnesota,27,027,56914.0
Clearwater County,Minnesota,27,029,8595.0
Cook County,Minnesota,27,031,5150.0
Cottonwood County,Minnesota,27,033,11329.0
Crow Wing County,Minnesota,27,035,62283.0
Dakota County,Minnesota,27,037,405771.0
Dodge County,Minnesota,27,039,20173.0
Douglas County,Minnesota,27,041,35993.0
Faribault County,Minnesota,27,043,13867.0
Fillmore County,Minnesota,27,045,20452.0
Freeborn County,Minnesota,27,047,30372.0
Goodhue County,Minnesota,27,049,45472.0
Grant County,Minnesota,27,051,5887.0
Hennepin County,Minnesota,27,053,1175446.0
Houston County,Minnesota,27,055,18546.0
Hubbard County,Minnesota,27,057,20389.0
Isanti County,Minnesota,27,059,37831.0
Itasca County,Minnesota,27,061,44350.0
Jackson County,Minnesota,27,063,10065.0
Kanabec County,Minnesota,27,065,15824.0
Kandiyohi County,Minnesota,27,067,41796.0
Kittson County,Minnesota,27,069,4354.0
Koochiching County,Minnesota,27,071,12739.0
Lac qui Parle County,Minnesota,27,073,6873.0
Lake County,Minnesota,27,075,10531.0
Lake of the Woods County,Minnesota,27,077,3892.0
Le Sueur County,Minnesota,27,079,27383.0
Lincoln County,Minnesota,27,081,5636.0
Lyon County,Minnesota,27,083,24552.0
McLeod County,Minnesota,27,085,35449.0
Mahnomen County,Minnesota,27,087,5416.0
Marshall County,Minnesota,27,089,9314.0
Martin County,Minnesota,27,091,20047.0
Meeker County,Minnesota,27,093,22691.0
Mille Lacs County,Minnesota,27,095,25235.0
Morrison County,Minnesota,27,097,32495.0
Mower County,Minnesota,27,099,38738.0
Murray County,Minnesota,27,101,8386.0
Nicollet County,Minnesota,27,103,30728.0
Nobles County,Minnesota,27,105,21302.0
Norman County,Minnesota,27,107,6543.0
Olmsted County,Minnesota,27,109,146331.0
Otter Tail County,Minnesota,27,111,56451.0
Pennington County,Minnesota,27,113,13833.0
Pine County,Minnesota,27,115,27442.0
