County,State,State_FIPS,County_FIPS,total_population_for_poverty
Chicot County,Arkansas,05,017,10517.0
Clark County,Arkansas,05,019,19833.0
Clay County,Arkansas,05,021,15032.0
Cleburne County,Arkansas,05,023,25183.0
Cleveland County,Arkansas,05,025,8335.0
Columbia County,Arkansas,05,027,22375.0
Conway County,Arkansas,05,029,20823.0
Craighead County,Arkansas,05,031,98732.0
Crawford County,Arkansas,05,033,61197.0
Crittenden County,Arkansas,05,035,48771.0
Cross County,Arkansas,05,037,17025.0
Dallas County,Arkansas,05,039,7157.0
Desha County,Arkansas,05,041,12064.0
Drew County,Arkansas,05,043,17490.0
Faulkner County,Arkansas,05,045,115514.0
Franklin County,Arkansas,05,047,17448.0
Fulton County,Arkansas,05,049,11948.0
Garland County,Arkansas,05,051,95184.0
Grant County,Arkansas,05,053,17829.0
Greene County,Arkansas,05,055,42953.0
Hempstead County,Arkansas,05,057,21926.0
Hot Spring County,Arkansas,05,059,31364.0
Howard County,Arkansas,05,061,13277.0
Independence County,Arkansas,05,063,35875.0
Izard County,Arkansas,05,065,12627.0
Jackson County,Arkansas,05,067,14262.0
Jefferson County,Arkansas,05,069,66502.0
Johnson County,Arkansas,05,071,25345.0
Lafayette County,Arkansas,05,073,6937.0
Lawrence County,Arkansas,05,075,16240.0
Lee County,Arkansas,05,077,8142.0
Lincoln County,Arkansas,05,079,9246.0
Little River County,Arkansas,05,081,12295.0
Logan County,Arkansas,05,083,21428.0
Lonoke County,Arkansas,05,085,70527.0
Madison County,Arkansas,05,087,15601.0
Marion County,Arkansas,05,089,16213.0
Miller County,Arkansas,05,091,42383.0
Mississippi County,Arkansas,05,093,43312.0
Monroe County,Arkansas,05,095,7471.0
Montgomery County,Arkansas,05,097,8923.0
Nevada County,Arkansas,05,099,8495.0
Newton County,Arkansas,05,101,7916.0
Ouachita County,Arkansas,05,103,24337.0
Perry County,Arkansas,05,105,10125.0
Phillips County,Arkansas,05,107,19688.0
Pike County,Arkansas,05,109,10813.0
Poinsett County,Arkansas,05,111,23685.0
Polk County,Arkansas,05,113,20116.0
Pope County,Arkansas,05,115,59367.0
Prairie County,Arkansas,05,117,8170.0
Pulaski County,Arkansas,05,119,386191.0
Randolph County,Arkansas,05,121,17171.0
Saint Francis County,Arkansas,05,123,23389.0
Saline County,Arkansas,05,125,113889.0
Scott County,Arkansas,05,127,10558.0
Searcy County,Arkansas,05,129,7836.0
Sebastian County,Arkansas,05,131,125084.0
Sevier County,Arkansas,05,133,16979.0
Sharp County,Arkansas,05,135,16680.0
Stone County,Arkansas,05,137,12387.0
Union County,Arkansas,05,139,39676.0
Van Buren County,Arkansas,05,141,16696.0
Washington County,Arkansas,05,143,212185.0
White County,Arkansas,05,145,74752.0
Woodruff County,Arkansas,05,147,6734.0
Yell County,Arkansas,05,149,21383.0
Alameda County,California,06,001,1577618.0
Alpine County,California,06,003,1170.0
Amador County,California,06,005,32969.0
Butte County,California,06,007,218439.0
Calaveras County,California,06,009,44280.0
Colusa County,California,06,011,21150.0
Contra Costa County,California,06,013,1098165.0
Del Norte County,California,06,015,24011.0
El Dorado County,California,06,017,181369.0
Fresno County,California,06,019,946765.0
Glenn County,California,06,021,27541.0
Humboldt County,California,06,023,131865.0
Imperial County,California,06,025,168279.0
Inyo County,California,06,027,17706.0
Kern County,California,06,029,839619.0
Kings County,California,06,031,132716.0
Lake County,California,06,033,63263.0
Lassen County,California,06,035,21974.0
Los Angeles County,California,06,037,9906013.0
Madera County,California,06,039,145251.0
Marin County,California,06,041,253100.0
Mariposa County,California,06,043,17457.0
Mendocino County,California,06,045,86001.0
Merced County,California,06,047,258684.0
Modoc County,California,06,049,8761.0
Mono County,California,06,051,13936.0
Monterey County,California,06,053,411820.0
Napa County,California,06,055,137140.0
Nevada County,California,06,057,97760.0
Orange County,California,06,059,3094893.0
Placer County,California,06,061,367202.0
Plumas County,California,06,063,18363.0
Riverside County,California,06,065,2289086.0
Sacramento County,California,06,067,1458871.0
San Benito County,California,06,069,57696.0
San Bernardino County,California,06,071,2050839.0
San Diego County,California,06,073,3172544.0
San Francisco County,California,06,075,836561.0
San Joaquin County,California,06,077,701338.0
San Luis Obispo County,California,06,079,262763.0
San Mateo County,California,06,081,748756.0
Santa Barbara County,California,06,083,420739.0
Santa Clara County,California,06,085,1856096.0
Santa Cruz County,California,06,087,259991.0
Shasta County,California,06,089,176464.0
Sierra County,California,06,091,2902.0
Siskiyou County,California,06,093,43259.0
Solano County,California,06,095,418688.0
Sonoma County,California,06,097,491031.0
Stanislaus County,California,06,099,524616.0
Sutter County,California,06,101,94349.0
Tehama County,California,06,103,62205.0
Trinity County,California,06,105,12947.0
Tulare County,California,06,107,449819.0
Tuolumne County,California,06,109,50446.0
Ventura County,California,06,111,831731.0
Yolo County,California,06,113,201542.0
Yuba County,California,06,115,72585.0
Alamosa County,Colorado,08,003,15262.0
Archuleta County,Colorado,08,007,12210.0
Baca County,Colorado,08,009,3523.0
Bent County,Colorado,08,011,3735.0
Chaffee County,Colorado,08,015,17393.0
Cheyenne County,Colorado,08,017,2021.0
Clear Creek County,Colorado,08,019,9088.0
Conejos County,Colorado,08,021,8169.0
Costilla County,Colorado,08,023,3590.0
Crowley County,Colorado,08,025,4335.0
Custer County,Colorado,08,027,4304.0
Delta County,Colorado,08,029,29039.0
Dolores County,Colorado,08,033,1789.0
Douglas County,Colorado,08,035,312998.0
Eagle County,Colorado,08,037,52524.0
Elbert County,Colorado,08,039,24084.0
El Paso County,Colorado,08,041,647099.0
Fremont County,Colorado,08,043,36293.0
Garfield County,Colorado,08,045,56525.0
Gilpin County,Colorado,08,047,5536.0
Grand County,Colorado,08,049,14380.0
Gunnison County,Colorado,08,051,15086.0
Huerfano County,Colorado,08,055,6361.0
Jackson County,Colorado,08,057,1300.0
Kiowa County,Colorado,08,061,1441.0
Kit Carson County,Colorado,08,063,7274.0
Lake County,Colorado,08,065,7255.0
La Plata County,Colorado,08,067,51998.0
Larimer County,Colorado,08,069,316186.0
Las Animas County,Colorado,08,071,13458.0
Lincoln County,Colorado,08,073,3510.0
Logan County,Colorado,08,075,20785.0
Mesa County,Colorado,08,077,144701.0
Moffat County,Colorado,08,081,12817.0
Montezuma County,Colorado,08,083,25729.0
Montrose County,Colorado,08,085,40360.0
Morgan County,Colorado,08,087,27825.0
Otero County,Colorado,08,089,17957.0
Ouray County,Colorado,08,091,4643.0
Park County,Colorado,08,093,16285.0
Phillips County,Colorado,08,095,4280.0
Pitkin County,Colorado,08,097,17442.0
Prowers County,Colorado,08,099,11761.0
Pueblo County,Colorado,08,101,157795.0
Rio Blanco County,Colorado,08,103,6333.0
Rio Grande County,Colorado,08,105,11337.0
Routt County,Colorado,08,107,23679.0
Saguache County,Colorado,08,109,6228.0
San Miguel County,Colorado,08,113,7736.0
Sedgwick County,Colorado,08,115,2328.0
Summit County,Colorado,08,117,29157.0
Teller County,Colorado,08,119,23252.0
Washington County,Colorado,08,121,4510.0
Yuma County,Colorado,08,125,10003.0
Adams County,Colorado,08,001,475099.0
Arapahoe County,Colorado,08,005,611958.0
Boulder County,Colorado,08,013,303247.0
Broomfield County,Colorado,08,014,62079.0
Denver County,Colorado,08,031,650979.0
Jefferson County,Colorado,08,059,549606.0
Weld County,Colorado,08,123,271179.0
Fairfield County,Connecticut,09,001,923385.0
Hartford County,Connecticut,09,003,871828.0
Litchfield County,Connecticut,09,005,183040.0
Middlesex County,Connecticut,09,007,159157.0
New Haven County,Connecticut,09,009,834779.0
New London County,Connecticut,09,011,259970.0
Tolland County,Connecticut,09,013,135726.0
Windham County,Connecticut,09,015,111787.0
Kent County,Delaware,10,001,166004.0
New Castle County,Delaware,10,003,535278.0
Sussex County,Delaware,10,005,207691.0
Alachua County,Florida,12,001,241136.0
Baker County,Florida,12,003,24423.0
Bay County,Florida,12,005,175670.0
Bradford County,Florida,12,007,23584.0
Brevard County,Florida,12,009,554061.0
Broward County,Florida,12,011,1848230.0
Calhoun County,Florida,12,013,12400.0
Charlotte County,Florida,12,015,165780.0
Citrus County,Florida,12,017,137723.0
Clay County,Florida,12,019,198623.0
Collier County,Florida,12,021,344693.0
Columbia County,Florida,12,023,63169.0
Miami-Dade County,Florida,12,086,2622942.0
DeSoto County,Florida,12,027,33164.0
Dixie County,Florida,12,029,14446.0
Duval County,Florida,12,031,880061.0
Escambia County,Florida,12,033,289896.0
Flagler County,Florida,12,035,101857.0
Franklin County,Florida,12,037,9961.0
Gadsden County,Florida,12,039,43187.0
Gilchrist County,Florida,12,041,15656.0
Glades County,Florida,12,043,12092.0
Gulf County,Florida,12,045,13524.0
Hamilton County,Florida,12,047,10989.0
Hardee County,Florida,12,049,25421.0
Hendry County,Florida,12,051,37209.0
Hernando County,Florida,12,053,173848.0
Highlands County,Florida,12,055,97459.0
Hillsborough County,Florida,12,057,1302724.0
Holmes County,Florida,12,059,17593.0
Indian River County,Florida,12,061,143755.0
Jackson County,Florida,12,063,40794.0
Jefferson County,Florida,12,065,11542.0
Lafayette County,Florida,12,067,7056.0
Lake County,Florida,12,069,313583.0
Lee County,Florida,12,071,670684.0
Leon County,Florida,12,073,272572.0
Levy County,Florida,12,075,39046.0
Liberty County,Florida,12,077,6773.0
Madison County,Florida,12,079,16519.0
Manatee County,Florida,12,081,349305.0
Marion County,Florida,12,083,330812.0
Martin County,Florida,12,085,150573.0
Monroe County,Florida,12,087,75673.0
Nassau County,Florida,12,089,76318.0
Okaloosa County,Florida,12,091,190091.0
Okeechobee County,Florida,12,093,36016.0
Orange County,Florida,12,095,1223236.0
Osceola County,Florida,12,097,309282.0
Palm Beach County,Florida,12,099,1380170.0
Pasco County,Florida,12,101,480261.0
Pinellas County,Florida,12,103,924925.0
Polk County,Florida,12,105,623485.0
Putnam County,Florida,12,107,70824.0
Saint Johns County,Florida,12,109,215608.0
Saint Lucie County,Florida,12,111,290330.0
Santa Rosa County,Florida,12,113,157279.0
Sarasota County,Florida,12,115,392290.0
Seminole County,Florida,12,117,439311.0
Sumter County,Florida,12,119,104106.0
Suwannee County,Florida,12,121,41932.0
Taylor County,Florida,12,123,18580.0
Union County,Florida,12,125,9967.0
Volusia County,Florida,12,127,500851.0
Wakulla County,Florida,12,129,27759.0
Walton County,Florida,12,131,59405.0
Washington County,Florida,12,133,22100.0
Appling County,Georgia,13,001,17900.0
Atkinson County,Georgia,13,003,8236.0
Bacon County,Georgia,13,005,10651.0
Baker County,Georgia,13,007,3250.0
Baldwin County,Georgia,13,009,42091.0
Banks County,Georgia,13,011,18281.0
Barrow County,Georgia,13,013,72897.0
Bartow County,Georgia,13,015,100959.0
Ben Hill County,Georgia,13,017,16989.0
Berrien County,Georgia,13,019,18808.0
Bibb County,Georgia,13,021,147779.0
Bleckley County,Georgia,13,023,11265.0
Brantley County,Georgia,13,025,18162.0
Brooks County,Georgia,13,027,15458.0
Bryan County,Georgia,13,029,33977.0
Bulloch County,Georgia,13,031,66315.0
Burke County,Georgia,13,033,22502.0
Butts County,Georgia,13,035,20726.0
Calhoun County,Georgia,13,037,4552.0
Camden County,Georgia,13,039,50293.0
Candler County,Georgia,13,043,10614.0
Carroll County,Georgia,13,045,109827.0
Catoosa County,Georgia,13,047,64991.0
Charlton County,Georgia,13,049,11757.0
Chatham County,Georgia,13,051,269919.0
Chattahoochee County,Georgia,13,053,8210.0
Chattooga County,Georgia,13,055,23131.0
Cherokee County,Georgia,13,057,228531.0
Clarke County,Georgia,13,059,111731.0
Clay County,Georgia,13,061,3012.0
Clayton County,Georgia,13,063,264924.0
Clinch County,Georgia,13,065,6708.0
Cobb County,Georgia,13,067,717350.0
Coffee County,Georgia,13,069,39265.0
Colquitt County,Georgia,13,071,45234.0
Columbia County,Georgia,13,073,139315.0
Cook County,Georgia,13,075,16887.0
Coweta County,Georgia,13,077,134707.0
Crawford County,Georgia,13,079,12279.0
Crisp County,Georgia,13,081,22587.0
Dade County,Georgia,13,083,15063.0
Dawson County,Georgia,13,085,22555.0
Decatur County,Georgia,13,087,26005.0
DeKalb County,Georgia,13,089,709879.0
Dodge County,Georgia,13,091,18992.0
Dooly County,Georgia,13,093,12422.0
Dougherty County,Georgia,13,095,88450.0
Douglas County,Georgia,13,097,136800.0
Early County,Georgia,13,099,10300.0
Echols County,Georgia,13,101,4018.0
Effingham County,Georgia,13,103,55227.0
Elbert County,Georgia,13,105,19075.0
Emanuel County,Georgia,13,107,21923.0
Evans County,Georgia,13,109,10221.0
Fannin County,Georgia,13,111,23673.0
Fayette County,Georgia,13,113,108826.0
Floyd County,Georgia,13,115,92094.0
Forsyth County,Georgia,13,117,202958.0
Franklin County,Georgia,13,119,21496.0
Fulton County,Georgia,13,121,965446.0
Gilmer County,Georgia,13,123,28572.0
Glascock County,Georgia,13,125,2962.0
Glynn County,Georgia,13,127,81134.0
Gordon County,Georgia,13,129,55287.0
Grady County,Georgia,13,131,24774.0
Greene County,Georgia,13,133,16381.0
Gwinnett County,Georgia,13,135,867945.0
Habersham County,Georgia,13,137,40766.0
Hall County,Georgia,13,139,188250.0
Hancock County,Georgia,13,141,6732.0
Haralson County,Georgia,13,143,28205.0
Harris County,Georgia,13,145,32488.0
Hart County,Georgia,13,147,24637.0
Heard County,Georgia,13,149,11329.0
Henry County,Georgia,13,151,212389.0
Houston County,Georgia,13,153,147112.0
Irwin County,Georgia,13,155,8908.0
Jackson County,Georgia,13,157,61590.0
Jasper County,Georgia,13,159,13383.0
Jeff Davis County,Georgia,13,161,14844.0
Jefferson County,Georgia,13,163,15687.0
Jenkins County,Georgia,13,165,8964.0
Johnson County,Georgia,13,167,9389.0
Jones County,Georgia,13,169,28400.0
Lamar County,Georgia,13,171,16894.0
Lanier County,Georgia,13,173,10017.0
Laurens County,Georgia,13,175,46753.0
Lee County,Georgia,13,177,27997.0
Liberty County,Georgia,13,179,61676.0
Lincoln County,Georgia,13,181,7645.0
Long County,Georgia,13,183,17083.0
Lowndes County,Georgia,13,185,109841.0
Lumpkin County,Georgia,13,187,29697.0
McDuffie County,Georgia,13,189,21248.0
McIntosh County,Georgia,13,191,13847.0
Macon County,Georgia,13,193,11970.0
Madison County,Georgia,13,195,28081.0
Marion County,Georgia,13,197,8526.0
Meriwether County,Georgia,13,199,20844.0
Miller County,Georgia,13,201,5731.0
Mitchell County,Georgia,13,205,20378.0
Monroe County,Georgia,13,207,25808.0
Montgomery County,Georgia,13,209,8234.0
Morgan County,Georgia,13,211,17739.0
Murray County,Georgia,13,213,38847.0
Muscogee County,Georgia,13,215,191291.0
Newton County,Georgia,13,217,102205.0
Oconee County,Georgia,13,219,34807.0
Oglethorpe County,Georgia,13,221,14586.0
Paulding County,Georgia,13,223,148725.0
Peach County,Georgia,13,225,24770.0
Pickens County,Georgia,13,227,29764.0
Pierce County,Georgia,13,229,18881.0
Pike County,Georgia,13,231,17482.0
Polk County,Georgia,13,233,40849.0
Pulaski County,Georgia,13,235,9859.0
Putnam County,Georgia,13,237,20990.0
Quitman County,Georgia,13,239,2095.0
Rabun County,Georgia,13,241,16037.0
Randolph County,Georgia,13,243,7041.0
Richmond County,Georgia,13,245,192485.0
Rockdale County,Georgia,13,247,86594.0
Schley County,Georgia,13,249,5089.0
Screven County,Georgia,13,251,13701.0
Seminole County,Georgia,13,253,8590.0
Spalding County,Georgia,13,255,62777.0
Stephens County,Georgia,13,257,24920.0
Stewart County,Georgia,13,259,4023.0
Sumter County,Georgia,13,261,28997.0
Talbot County,Georgia,13,263,6318.0
Taliaferro County,Georgia,13,265,1890.0
Tattnall County,Georgia,13,267,19108.0
Taylor County,Georgia,13,269,8136.0
Telfair County,Georgia,13,271,12583.0
Terrell County,Georgia,13,273,8793.0
Thomas County,Georgia,13,275,44017.0
Tift County,Georgia,13,277,38716.0
Toombs County,Georgia,13,279,26796.0
Towns County,Georgia,13,281,10139.0
Treutlen County,Georgia,13,283,6341.0
Troup County,Georgia,13,285,67495.0
Turner County,Georgia,13,287,7802.0
Twiggs County,Georgia,13,289,8259.0
Union County,Georgia,13,291,21515.0
Upson County,Georgia,13,293,25758.0
Walker County,Georgia,13,295,66549.0
Walton County,Georgia,13,297,86071.0
Ware County,Georgia,13,299,33166.0
Warren County,Georgia,13,301,5428.0
Washington County,Georgia,13,303,18925.0
Wayne County,Georgia,13,305,27616.0
Webster County,Georgia,13,307,2659.0
Wheeler County,Georgia,13,309,5046.0
White County,Georgia,13,311,27715.0
Whitfield County,Georgia,13,313,102552.0
Wilcox County,Georgia,13,315,6814.0
Wilkes County,Georgia,13,317,9797.0
Wilkinson County,Georgia,13,319,9210.0
Worth County,Georgia,13,321,20807.0
Hawaii County,Hawaii,15,001,190811.0
Honolulu County,Hawaii,15,003,955262.0
Kauai County,Hawaii,15,007,69628.0
Kalawao County,Hawaii,15,005,85.0
Maui County,Hawaii,15,009,160142.0
Ada County,Idaho,16,001,417930.0
Adams County,Idaho,16,003,3835.0
Bannock County,Idaho,16,005,81426.0
Bear Lake County,Idaho,16,007,5857.0
Benewah County,Idaho,16,009,8964.0
Bingham County,Idaho,16,011,44837.0
Blaine County,Idaho,16,013,21392.0
Boise County,Idaho,16,015,6844.0
Bonner County,Idaho,16,017,40670.0
Bonneville County,Idaho,16,019,107582.0
Boundary County,Idaho,16,021,10944.0
Butte County,Idaho,16,023,2548.0
Camas County,Idaho,16,025,968.0
Canyon County,Idaho,16,027,199459.0
Caribou County,Idaho,16,029,6674.0
Cassia County,Idaho,16,031,23040.0
Clearwater County,Idaho,16,035,7444.0
Custer County,Idaho,16,037,4139.0
Elmore County,Idaho,16,039,25277.0
Franklin County,Idaho,16,041,12967.0
Fremont County,Idaho,16,043,12245.0
Gem County,Idaho,16,045,16702.0
Gooding County,Idaho,16,047,15038.0
Idaho County,Idaho,16,049,15708.0
Jefferson County,Idaho,16,051,27010.0
Jerome County,Idaho,16,053,22371.0
Kootenai County,Idaho,16,055,145863.0
Latah County,Idaho,16,057,35341.0
Lemhi County,Idaho,16,059,7615.0
Lewis County,Idaho,16,061,3756.0
Lincoln County,Idaho,16,063,5241.0
Madison County,Idaho,16,065,37450.0
Minidoka County,Idaho,16,067,20118.0
Nez Perce County,Idaho,16,069,38803.0
Oneida County,Idaho,16,071,4238.0
Owyhee County,Idaho,16,073,11204.0
Payette County,Idaho,16,075,22263.0
Power County,Idaho,16,077,7621.0
Shoshone County,Idaho,16,079,12338.0
Teton County,Idaho,16,081,10437.0
Twin Falls County,Idaho,16,083,79635.0
Valley County,Idaho,16,085,9757.0
Washington County,Idaho,16,087,9858.0
Adams County,Illinois,17,001,65315.0
Alexander County,Illinois,17,003,6826.0
Bond County,Illinois,17,005,15431.0
Boone County,Illinois,17,007,53163.0
Brown County,Illinois,17,009,5047.0
Bureau County,Illinois,17,011,33249.0
Calhoun County,Illinois,17,013,4782.0
Carroll County,Illinois,17,015,14538.0
Cass County,Illinois,17,017,12873.0
Champaign County,Illinois,17,019,190404.0
Christian County,Illinois,17,021,32042.0
Clark County,Illinois,17,023,15804.0
Clay County,Illinois,17,025,13172.0
Clinton County,Illinois,17,027,35853.0
Coles County,Illinois,17,029,48934.0
Cook County,Illinois,17,031,5141824.0
Crawford County,Illinois,17,033,17883.0
Cumberland County,Illinois,17,035,10737.0
DeKalb County,Illinois,17,037,98753.0
De Witt County,Illinois,17,039,16059.0
Douglas County,Illinois,17,041,19555.0
DuPage County,Illinois,17,043,917734.0
Edgar County,Illinois,17,045,17515.0
Edwards County,Illinois,17,047,6496.0
Effingham County,Illinois,17,049,33716.0
Fayette County,Illinois,17,051,20136.0
Ford County,Illinois,17,053,13329.0
Franklin County,Illinois,17,055,38793.0
Fulton County,Illinois,17,057,33568.0
Gallatin County,Illinois,17,059,5295.0
Greene County,Illinois,17,061,12899.0
Grundy County,Illinois,17,063,49926.0
Hamilton County,Illinois,17,065,8134.0
Hancock County,Illinois,17,067,18407.0
Hardin County,Illinois,17,069,4111.0
Henderson County,Illinois,17,071,6905.0
Henry County,Illinois,17,073,48825.0
Iroquois County,Illinois,17,075,28265.0
Jackson County,Illinois,17,077,54979.0
Jasper County,Illinois,17,079,9407.0
Jefferson County,Illinois,17,081,36082.0
Jersey County,Illinois,17,083,21472.0
Jo Daviess County,Illinois,17,085,21973.0
Johnson County,Illinois,17,087,10811.0
Kane County,Illinois,17,089,520150.0
Kankakee County,Illinois,17,091,106808.0
Kendall County,Illinois,17,093,120780.0
Knox County,Illinois,17,095,47777.0
Lake County,Illinois,17,097,685353.0
LaSalle County,Illinois,17,099,108498.0
Lawrence County,Illinois,17,101,12073.0
Lee County,Illinois,17,103,31655.0
Livingston County,Illinois,17,105,34038.0
Logan County,Illinois,17,107,24035.0
McDonough County,Illinois,17,109,27736.0
McHenry County,Illinois,17,111,304979.0
McLean County,Illinois,17,113,165599.0
Macon County,Illinois,17,115,104765.0
Macoupin County,Illinois,17,117,45358.0
Madison County,Illinois,17,119,260745.0
Marion County,Illinois,17,121,37466.0
Marshall County,Illinois,17,123,11757.0
Mason County,Illinois,17,125,13658.0
Massac County,Illinois,17,127,14623.0
Menard County,Illinois,17,129,12346.0
Mercer County,Illinois,17,131,15717.0
Monroe County,Illinois,17,133,33391.0
Montgomery County,Illinois,17,135,24252.0
Morgan County,Illinois,17,137,31329.0
Moultrie County,Illinois,17,139,14601.0
Ogle County,Illinois,17,141,51376.0
Peoria County,Illinois,17,143,181453.0
Perry County,Illinois,17,145,19234.0
Piatt County,Illinois,17,147,16375.0
Pike County,Illinois,17,149,15487.0
Pope County,Illinois,17,151,4053.0
Pulaski County,Illinois,17,153,5748.0
Putnam County,Illinois,17,155,5699.0
Randolph County,Illinois,17,157,28971.0
Richland County,Illinois,17,159,15763.0
Rock Island County,Illinois,17,161,141583.0
Saint Clair County,Illinois,17,163,261458.0
Saline County,Illinois,17,165,23958.0
Sangamon County,Illinois,17,167,194579.0
Schuyler County,Illinois,17,169,7034.0
Scott County,Illinois,17,171,5010.0
Shelby County,Illinois,17,173,21750.0
Stark County,Illinois,17,175,5719.0
Stephenson County,Illinois,17,177,45426.0
Tazewell County,Illinois,17,179,132301.0
Union County,Illinois,17,181,17253.0
Vermilion County,Illinois,17,183,76473.0
Wabash County,Illinois,17,185,11473.0
Warren County,Illinois,17,187,16376.0
Washington County,Illinois,17,189,14111.0
Wayne County,Illinois,17,191,16391.0
White County,Illinois,17,193,14004.0
Whiteside County,Illinois,17,195,56025.0
Will County,Illinois,17,197,675615.0
Williamson County,Illinois,17,199,65293.0
Winnebago County,Illinois,17,201,283925.0
Woodford County,Illinois,17,203,38111.0
Adams County,Indiana,18,001,34021.0
Allen County,Indiana,18,003,359216.0
Bartholomew County,Indiana,18,005,79013.0
