County,State,State_FIPS,County_FIPS,people_below_poverty
Randolph County,Arkansas,05,121,3472
Saint Francis County,Arkansas,05,123,7229
Saline County,Arkansas,05,125,9954
Scott County,Arkansas,05,127,2618
Searcy County,Arkansas,05,129,1802
Sebastian County,Arkansas,05,131,22008
Sevier County,Arkansas,05,133,3755
Sharp County,Arkansas,05,135,3654
Stone County,Arkansas,05,137,2849
Union County,Arkansas,05,139,8827
Van Buren County,Arkansas,05,141,3855
Washington County,Arkansas,05,143,33934
White County,Arkansas,05,145,11122
Woodruff County,Arkansas,05,147,1713
Yell County,Arkansas,05,149,3826
Alameda County,California,06,001,165417
Alpine County,California,06,003,145
Amador County,California,06,005,2720
Butte County,California,06,007,39290
Calaveras County,California,06,009,3773
Colusa County,California,06,011,3107
Contra Costa County,California,06,013,91142
Del Norte County,California,06,015,5526
El Dorado County,California,06,017,14003
Fresno County,California,06,019,200288
Glenn County,California,06,021,4875
Humboldt County,California,06,023,22973
Imperial County,California,06,025,33784
Inyo County,California,06,027,2178
Kern County,California,06,029,159967
Kings County,California,06,031,25713
Lake County,California,06,033,12087
Lassen County,California,06,035,3438
Los Angeles County,California,06,037,1508618
Madera County,California,06,039,26656
Marin County,California,06,041,16796
Mariposa County,California,06,043,2286
Mendocino County,California,06,045,14710
Merced County,California,06,047,53738
Modoc County,California,06,049,1709
Mono County,California,06,051,1664
Monterey County,California,06,053,54276
Napa County,California,06,055,12948
Nevada County,California,06,057,8740
Orange County,California,06,059,296846
Placer County,California,06,061,22090
Plumas County,California,06,063,2437
Riverside County,California,06,065,278358
Sacramento County,California,06,067,190768
San Benito County,California,06,069,6323
San Bernardino County,California,06,071,291020
San Diego County,California,06,073,361248
San Francisco County,California,06,075,92600
San Joaquin County,California,06,077,105502
San Luis Obispo County,California,06,079,32183
San Mateo County,California,06,081,48744
Santa Barbara County,California,06,083,57463
Santa Clara County,California,06,085,152066
Santa Cruz County,California,06,087,31445
Shasta County,California,06,089,28772
Sierra County,California,06,091,365
Siskiyou County,California,06,093,7487
Solano County,California,06,095,41158
Sonoma County,California,06,097,48005
Stanislaus County,California,06,099,82480
Sutter County,California,06,101,13194
Tehama County,California,06,103,12397
Trinity County,California,06,105,1993
Tulare County,California,06,107,97012
Tuolumne County,California,06,109,5925
Ventura County,California,06,111,73842
Yolo County,California,06,113,31895
Yuba County,California,06,115,13760
Alamosa County,Colorado,08,003,3353
Archuleta County,Colorado,08,007,1032
Baca County,Colorado,08,009,522
Bent County,Colorado,08,011,1136
Chaffee County,Colorado,08,015,1858
Cheyenne County,Colorado,08,017,253
Clear Creek County,Colorado,08,019,725
Conejos County,Colorado,08,021,1434
Costilla County,Colorado,08,023,1001
Crowley County,Colorado,08,025,771
Custer County,Colorado,08,027,589
Delta County,Colorado,08,029,3906
Dolores County,Colorado,08,033,321
Douglas County,Colorado,08,035,7774
Eagle County,Colorado,08,037,4763
Elbert County,Colorado,08,039,793
El Paso County,Colorado,08,041,64393
Fremont County,Colorado,08,043,5494
Garfield County,Colorado,08,045,4943
Gilpin County,Colorado,08,047,560
Grand County,Colorado,08,049,963
Gunnison County,Colorado,08,051,1525
Huerfano County,Colorado,08,055,1283
Jackson County,Colorado,08,057,204
Kiowa County,Colorado,08,061,198
Kit Carson County,Colorado,08,063,640
Lake County,Colorado,08,065,1495
La Plata County,Colorado,08,067,4929
Larimer County,Colorado,08,069,37759
Las Animas County,Colorado,08,071,2577
Lincoln County,Colorado,08,073,567
Logan County,Colorado,08,075,2664
Mesa County,Colorado,08,077,17346
Moffat County,Colorado,08,081,1757
Montezuma County,Colorado,08,083,4414
Montrose County,Colorado,08,085,4364
Morgan County,Colorado,08,087,4013
Otero County,Colorado,08,089,3741
Ouray County,Colorado,08,091,355
Park County,Colorado,08,093,951
Phillips County,Colorado,08,095,405
Pitkin County,Colorado,08,097,1368
Prowers County,Colorado,08,099,2702
Pueblo County,Colorado,08,101,26097
Rio Blanco County,Colorado,08,103,342
Rio Grande County,Colorado,08,105,1934
Routt County,Colorado,08,107,1543
Saguache County,Colorado,08,109,1455
San Miguel County,Colorado,08,113,712
Sedgwick County,Colorado,08,115,313
Summit County,Colorado,08,117,1955
Teller County,Colorado,08,119,1718
Washington County,Colorado,08,121,676
Yuma County,Colorado,08,125,964
Adams County,Colorado,08,001,58550
Arapahoe County,Colorado,08,005,63615
Boulder County,Colorado,08,013,35657
Broomfield County,Colorado,08,014,2886
Denver County,Colorado,08,031,108813
Jefferson County,Colorado,08,059,41840
Weld County,Colorado,08,123,33084
Fairfield County,Connecticut,09,001,70391
Hartford County,Connecticut,09,003,92361
Litchfield County,Connecticut,09,005,10947
Middlesex County,Connecticut,09,007,9738
New Haven County,Connecticut,09,009,90426
New London County,Connecticut,09,011,18672
Tolland County,Connecticut,09,013,8776
Windham County,Connecticut,09,015,12995
Kent County,Delaware,10,001,19057
New Castle County,Delaware,10,003,52882
Sussex County,Delaware,10,005,21918
Alachua County,Florida,12,001,53992
Baker County,Florida,12,003,4182
Bay County,Florida,12,005,19966
Bradford County,Florida,12,007,3930
Brevard County,Florida,12,009,55981
Broward County,Florida,12,011,210964
Calhoun County,Florida,12,013,2577
Charlotte County,Florida,12,015,16543
Citrus County,Florida,12,017,19921
Clay County,Florida,12,019,15751
Collier County,Florida,12,021,38196
Columbia County,Florida,12,023,9837
Miami-Dade County,Florida,12,086,410093
DeSoto County,Florida,12,027,8708
Dixie County,Florida,12,029,2453
Duval County,Florida,12,031,118808
Escambia County,Florida,12,033,45222
Flagler County,Florida,12,035,10861
Franklin County,Florida,12,037,2630
Gadsden County,Florida,12,039,11910
Gilchrist County,Florida,12,041,3188
Glades County,Florida,12,043,2309
Gulf County,Florida,12,045,2593
Hamilton County,Florida,12,047,2492
Hardee County,Florida,12,049,6701
Hendry County,Florida,12,051,9713
Hernando County,Florida,12,053,19803
Highlands County,Florida,12,055,16458
Hillsborough County,Florida,12,057,167388
Holmes County,Florida,12,059,3654
Indian River County,Florida,12,061,16984
Jackson County,Florida,12,063,8084
Jefferson County,Florida,12,065,2586
Lafayette County,Florida,12,067,1437
Lake County,Florida,12,069,31843
Lee County,Florida,12,071,72075
Leon County,Florida,12,073,56690
Levy County,Florida,12,075,8545
Liberty County,Florida,12,077,1087
Madison County,Florida,12,079,3617
Manatee County,Florida,12,081,40182
Marion County,Florida,12,083,48749
Martin County,Florida,12,085,14724
Monroe County,Florida,12,087,7776
Nassau County,Florida,12,089,6547
Okaloosa County,Florida,12,091,18702
Okeechobee County,Florida,12,093,7614
Orange County,Florida,12,095,147225
Osceola County,Florida,12,097,33839
Palm Beach County,Florida,12,099,156759
Pasco County,Florida,12,101,55327
Pinellas County,Florida,12,103,108944
Polk County,Florida,12,105,87335
Putnam County,Florida,12,107,17003
Saint Johns County,Florida,12,109,16165
Saint Lucie County,Florida,12,111,36457
Santa Rosa County,Florida,12,113,16326
Sarasota County,Florida,12,115,38849
Seminole County,Florida,12,117,40758
Sumter County,Florida,12,119,8594
Suwannee County,Florida,12,121,6918
Taylor County,Florida,12,123,3893
Union County,Florida,12,125,2540
Volusia County,Florida,12,127,66312
Wakulla County,Florida,12,129,3317
Walton County,Florida,12,131,7401
Washington County,Florida,12,133,4337
Appling County,Georgia,13,001,3964
Atkinson County,Georgia,13,003,2331
Bacon County,Georgia,13,005,1723
Baker County,Georgia,13,007,1092
Baldwin County,Georgia,13,009,10269
Banks County,Georgia,13,011,2833
Barrow County,Georgia,13,013,8295
Bartow County,Georgia,13,015,13472
Ben Hill County,Georgia,13,017,4635
Berrien County,Georgia,13,019,4145
Bibb County,Georgia,13,021,33051
Bleckley County,Georgia,13,023,2397
Brantley County,Georgia,13,025,3730
Brooks County,Georgia,13,027,2687
Bryan County,Georgia,13,029,3176
Bulloch County,Georgia,13,031,17795
Burke County,Georgia,13,033,5785
Butts County,Georgia,13,035,2610
Calhoun County,Georgia,13,037,1515
Camden County,Georgia,13,039,7354
Candler County,Georgia,13,043,2312
Carroll County,Georgia,13,045,18339
Catoosa County,Georgia,13,047,6978
Charlton County,Georgia,13,049,2261
Chatham County,Georgia,13,051,41102
Chattahoochee County,Georgia,13,053,1365
Chattooga County,Georgia,13,055,4706
Cherokee County,Georgia,13,057,15143
Clarke County,Georgia,13,059,35134
Clay County,Georgia,13,061,989
Clayton County,Georgia,13,063,42408
Clinch County,Georgia,13,065,1732
Cobb County,Georgia,13,067,71201
Coffee County,Georgia,13,069,8274
Colquitt County,Georgia,13,071,10245
Columbia County,Georgia,13,073,8351
Cook County,Georgia,13,075,3854
Coweta County,Georgia,13,077,12317
Crawford County,Georgia,13,079,2627
Crisp County,Georgia,13,081,6590
Dade County,Georgia,13,083,2413
Dawson County,Georgia,13,085,2584
Decatur County,Georgia,13,087,6399
DeKalb County,Georgia,13,089,107715
Dodge County,Georgia,13,091,3809
Dooly County,Georgia,13,093,3139
Dougherty County,Georgia,13,095,26358
Douglas County,Georgia,13,097,14309
Early County,Georgia,13,099,3204
Echols County,Georgia,13,101,1274
Effingham County,Georgia,13,103,5189
Elbert County,Georgia,13,105,4657
Emanuel County,Georgia,13,107,5171
Evans County,Georgia,13,109,2185
Fannin County,Georgia,13,111,3759
Fayette County,Georgia,13,113,4906
Floyd County,Georgia,13,115,17085
Forsyth County,Georgia,13,117,9828
Franklin County,Georgia,13,119,3883
Fulton County,Georgia,13,121,131531
Gilmer County,Georgia,13,123,5003
Glascock County,Georgia,13,125,490
Glynn County,Georgia,13,127,11619
Gordon County,Georgia,13,129,9099
Grady County,Georgia,13,131,6373
Greene County,Georgia,13,133,3726
Gwinnett County,Georgia,13,135,85096
Habersham County,Georgia,13,137,7410
Hall County,Georgia,13,139,25132
Hancock County,Georgia,13,141,2202
Haralson County,Georgia,13,143,5685
Harris County,Georgia,13,145,2739
Hart County,Georgia,13,147,5477
Heard County,Georgia,13,149,2299
Henry County,Georgia,13,151,15898
Houston County,Georgia,13,153,16917
Irwin County,Georgia,13,155,2344
Jackson County,Georgia,13,157,8677
Jasper County,Georgia,13,159,2602
Jeff Davis County,Georgia,13,161,3477
Jefferson County,Georgia,13,163,4456
Jenkins County,Georgia,13,165,1589
Johnson County,Georgia,13,167,2313
Jones County,Georgia,13,169,3596
Lamar County,Georgia,13,171,3521
Lanier County,Georgia,13,173,1858
Laurens County,Georgia,13,175,9861
Lee County,Georgia,13,177,2189
Liberty County,Georgia,13,179,11113
Lincoln County,Georgia,13,181,2095
Long County,Georgia,13,183,2019
Lowndes County,Georgia,13,185,21690
Lumpkin County,Georgia,13,187,4095
McDuffie County,Georgia,13,189,4141
McIntosh County,Georgia,13,191,2296
Macon County,Georgia,13,193,4235
Madison County,Georgia,13,195,4888
Marion County,Georgia,13,197,1831
Meriwether County,Georgia,13,199,3635
Miller County,Georgia,13,201,1068
Mitchell County,Georgia,13,205,4888
Monroe County,Georgia,13,207,3008
Montgomery County,Georgia,13,209,1487
Morgan County,Georgia,13,211,2665
Murray County,Georgia,13,213,6771
Muscogee County,Georgia,13,215,31418
Newton County,Georgia,13,217,12049
Oconee County,Georgia,13,219,2310
Oglethorpe County,Georgia,13,221,2764
Paulding County,Georgia,13,223,10967
Peach County,Georgia,13,225,6184
Pickens County,Georgia,13,227,3316
Pierce County,Georgia,13,229,2767
Pike County,Georgia,13,231,1790
Polk County,Georgia,13,233,7794
Pulaski County,Georgia,13,235,1203
Putnam County,Georgia,13,237,2550
Quitman County,Georgia,13,239,798
Rabun County,Georgia,13,241,2977
Randolph County,Georgia,13,243,2040
Richmond County,Georgia,13,245,43625
Rockdale County,Georgia,13,247,10149
Schley County,Georgia,13,249,911
Screven County,Georgia,13,251,2929
Seminole County,Georgia,13,253,2181
Spalding County,Georgia,13,255,13224
Stephens County,Georgia,13,257,4636
Stewart County,Georgia,13,259,1380
Sumter County,Georgia,13,261,8536
Talbot County,Georgia,13,263,1621
Taliaferro County,Georgia,13,265,699
Tattnall County,Georgia,13,267,4616
Taylor County,Georgia,13,269,2769
Telfair County,Georgia,13,271,4067
Terrell County,Georgia,13,273,2777
Thomas County,Georgia,13,275,9893
Tift County,Georgia,13,277,8919
Toombs County,Georgia,13,279,6858
Towns County,Georgia,13,281,884
Treutlen County,Georgia,13,283,1609
Troup County,Georgia,13,285,12537
Turner County,Georgia,13,287,2130
Twiggs County,Georgia,13,289,1981
Union County,Georgia,13,291,2858
Upson County,Georgia,13,293,5385
Walker County,Georgia,13,295,10050
Walton County,Georgia,13,297,10114
Ware County,Georgia,13,299,6869
Warren County,Georgia,13,301,1500
Washington County,Georgia,13,303,5464
Wayne County,Georgia,13,305,5003
Webster County,Georgia,13,307,644
Wheeler County,Georgia,13,309,1164
White County,Georgia,13,311,5081
Whitfield County,Georgia,13,313,18910
Wilcox County,Georgia,13,315,1823
Wilkes County,Georgia,13,317,2660
Wilkinson County,Georgia,13,319,2154
Worth County,Georgia,13,321,4457
Hawaii County,Hawaii,15,001,25392
Honolulu County,Hawaii,15,003,80309
Kauai County,Hawaii,15,007,5710
Kalawao County,Hawaii,15,005,3
Maui County,Hawaii,15,009,13213
Ada County,Idaho,16,001,37763
Adams County,Idaho,16,003,485
Bannock County,Idaho,16,005,11098
Bear Lake County,Idaho,16,007,839
Benewah County,Idaho,16,009,1399
Bingham County,Idaho,16,011,6498
Blaine County,Idaho,16,013,1979
Boise County,Idaho,16,015,1133
Bonner County,Idaho,16,017,5752
Bonneville County,Idaho,16,019,10882
Boundary County,Idaho,16,021,2014
Butte County,Idaho,16,023,381
Camas County,Idaho,16,025,192
Canyon County,Idaho,16,027,30995
Caribou County,Idaho,16,029,569
Cassia County,Idaho,16,031,3360
Clearwater County,Idaho,16,035,942
Custer County,Idaho,16,037,592
Elmore County,Idaho,16,039,3127
Franklin County,Idaho,16,041,1705
Fremont County,Idaho,16,043,1104
Gem County,Idaho,16,045,2436
Gooding County,Idaho,16,047,2490
Idaho County,Idaho,16,049,2940
Jefferson County,Idaho,16,051,2479
Jerome County,Idaho,16,053,3268
Kootenai County,Idaho,16,055,15836
Latah County,Idaho,16,057,7138
Lemhi County,Idaho,16,059,1553
Lewis County,Idaho,16,061,594
Lincoln County,Idaho,16,063,757
Madison County,Idaho,16,065,11082
Minidoka County,Idaho,16,067,2518
Nez Perce County,Idaho,16,069,4414
Oneida County,Idaho,16,071,561
Owyhee County,Idaho,16,073,2510
Payette County,Idaho,16,075,3509
Power County,Idaho,16,077,848
Shoshone County,Idaho,16,079,2247
Teton County,Idaho,16,081,679
Twin Falls County,Idaho,16,083,9576
Valley County,Idaho,16,085,1515
Washington County,Idaho,16,087,1321
Adams County,Illinois,17,001,7954
Alexander County,Illinois,17,003,1600
Bond County,Illinois,17,005,1870
Boone County,Illinois,17,007,5508
Brown County,Illinois,17,009,555
Bureau County,Illinois,17,011,3854
Calhoun County,Illinois,17,013,586
Carroll County,Illinois,17,015,1786
Cass County,Illinois,17,017,1686
Champaign County,Illinois,17,019,37125
Christian County,Illinois,17,021,5453
Clark County,Illinois,17,023,1740
Clay County,Illinois,17,025,2247
Clinton County,Illinois,17,027,2715
Coles County,Illinois,17,029,9270
Cook County,Illinois,17,031,778340
Crawford County,Illinois,17,033,3261
Cumberland County,Illinois,17,035,1371
DeKalb County,Illinois,17,037,14003
De Witt County,Illinois,17,039,1417
Douglas County,Illinois,17,041,1997
DuPage County,Illinois,17,043,50996
Edgar County,Illinois,17,045,2465
Edwards County,Illinois,17,047,811
Effingham County,Illinois,17,049,3552
Fayette County,Illinois,17,051,3520
Ford County,Illinois,17,053,1104
Franklin County,Illinois,17,055,7692
Fulton County,Illinois,17,057,4693
Gallatin County,Illinois,17,059,1008
Greene County,Illinois,17,061,2073
Grundy County,Illinois,17,063,3357
Hamilton County,Illinois,17,065,1222
Hancock County,Illinois,17,067,2392
Hardin County,Illinois,17,069,943
Henderson County,Illinois,17,071,838
Henry County,Illinois,17,073,5133
Iroquois County,Illinois,17,075,2854
Jackson County,Illinois,17,077,15482
Jasper County,Illinois,17,079,816
Jefferson County,Illinois,17,081,6264
Jersey County,Illinois,17,083,1864
Jo Daviess County,Illinois,17,085,1881
Johnson County,Illinois,17,087,1339
Kane County,Illinois,17,089,45352
Kankakee County,Illinois,17,091,16244
Kendall County,Illinois,17,093,4130
Knox County,Illinois,17,095,7494
Lake County,Illinois,17,097,47543
LaSalle County,Illinois,17,099,12133
Lawrence County,Illinois,17,101,2452
Lee County,Illinois,17,103,3358
Livingston County,Illinois,17,105,3865
Logan County,Illinois,17,107,2431
McDonough County,Illinois,17,109,6372
McHenry County,Illinois,17,111,18795
McLean County,Illinois,17,113,20245
Macon County,Illinois,17,115,16867
Macoupin County,Illinois,17,117,5536
Madison County,Illinois,17,119,33633
Marion County,Illinois,17,121,6464
Marshall County,Illinois,17,123,1185
Mason County,Illinois,17,125,2241
Massac County,Illinois,17,127,2050
Menard County,Illinois,17,129,964
Mercer County,Illinois,17,131,1512
Monroe County,Illinois,17,133,1442
Montgomery County,Illinois,17,135,3825
Morgan County,Illinois,17,137,5333
Moultrie County,Illinois,17,139,1579
Ogle County,Illinois,17,141,4677
Peoria County,Illinois,17,143,25780
Perry County,Illinois,17,145,2737
Piatt County,Illinois,17,147,1249
Pike County,Illinois,17,149,2468
Pope County,Illinois,17,151,547
Pulaski County,Illinois,17,153,1396
Putnam County,Illinois,17,155,646
Randolph County,Illinois,17,157,2987
Richland County,Illinois,17,159,2202
Rock Island County,Illinois,17,161,17642
Saint Clair County,Illinois,17,163,40617
Saline County,Illinois,17,165,4481
Sangamon County,Illinois,17,167,25691
Schuyler County,Illinois,17,169,1024
Scott County,Illinois,17,171,484
Shelby County,Illinois,17,173,2474
Stark County,Illinois,17,175,665
Stephenson County,Illinois,17,177,6980
Tazewell County,Illinois,17,179,10310
Union County,Illinois,17,181,3686
Vermilion County,Illinois,17,183,15043
Wabash County,Illinois,17,185,1562
Warren County,Illinois,17,187,2216
Washington County,Illinois,17,189,1343
Wayne County,Illinois,17,191,2396
White County,Illinois,17,193,2129
Whiteside County,Illinois,17,195,6430
Will County,Illinois,17,197,43442
Williamson County,Illinois,17,199,10617
Winnebago County,Illinois,17,201,45855
Woodford County,Illinois,17,203,2590
Adams County,Indiana,18,001,5496
Allen County,Indiana,18,003,42448
Bartholomew County,Indiana,18,005,7756
Benton County,Indiana,18,007,876
Blackford County,Indiana,18,009,1821
Boone County,Indiana,18,011,3833
Brown County,Indiana,18,013,1636
Carroll County,Indiana,18,015,1869
Cass County,Indiana,18,017,5331
Clark County,Indiana,18,019,12531
Clay County,Indiana,18,021,3307
Clinton County,Indiana,18,023,3797
Crawford County,Indiana,18,025,1991
Daviess County,Indiana,18,027,3770
Dearborn County,Indiana,18,029,3531
Decatur County,Indiana,18,031,2697
DeKalb County,Indiana,18,033,3742
Delaware County,Indiana,18,035,22081
Dubois County,Indiana,18,037,3936
Elkhart County,Indiana,18,039,26573
Fayette County,Indiana,18,041,4654
Floyd County,Indiana,18,043,7835
Fountain County,Indiana,18,045,2253
Franklin County,Indiana,18,047,2682
Fulton County,Indiana,18,049,2262
Gibson County,Indiana,18,051,3952
Grant County,Indiana,18,053,11166
Greene County,Indiana,18,055,4673
Hamilton County,Indiana,18,057,11783
Hancock County,Indiana,18,059,4903
Harrison County,Indiana,18,061,3815
Hendricks County,Indiana,18,063,7729
Henry County,Indiana,18,065,6318
Howard County,Indiana,18,067,13216
Huntington County,Indiana,18,069,4095
Jackson County,Indiana,18,071,4574
Jasper County,Indiana,18,073,2837
Jay County,Indiana,18,075,2829
Jefferson County,Indiana,18,077,4580
Jennings County,Indiana,18,079,3451
Johnson County,Indiana,18,081,10630
Knox County,Indiana,18,083,5867
Kosciusko County,Indiana,18,085,7588
LaGrange County,Indiana,18,087,5868
Lake County,Indiana,18,089,78588
LaPorte County,Indiana,18,091,14204
Lawrence County,Indiana,18,093,7199
Madison County,Indiana,18,095,18506
Marion County,Indiana,18,097,150932
Marshall County,Indiana,18,099,5664
Martin County,Indiana,18,101,1317
Miami County,Indiana,18,103,5908
Monroe County,Indiana,18,105,30606
Montgomery County,Indiana,18,107,4471
Morgan County,Indiana,18,109,6872
Newton County,Indiana,18,111,1155
Noble County,Indiana,18,113,5284
Ohio County,Indiana,18,115,506
Orange County,Indiana,18,117,3915
Owen County,Indiana,18,119,2628
Parke County,Indiana,18,121,2430
Perry County,Indiana,18,123,1833
Pike County,Indiana,18,125,1613
Porter County,Indiana,18,127,14965
Posey County,Indiana,18,129,2146
Pulaski County,Indiana,18,131,2306
Putnam County,Indiana,18,133,3359
Randolph County,Indiana,18,135,3415
Ripley County,Indiana,18,137,2757
Rush County,Indiana,18,139,2214
Saint Joseph County,Indiana,18,141,36891
Scott County,Indiana,18,143,3778
Shelby County,Indiana,18,145,4387
Spencer County,Indiana,18,147,2497
Starke County,Indiana,18,149,3614
Steuben County,Indiana,18,151,3594
Sullivan County,Indiana,18,153,2290
Switzerland County,Indiana,18,155,1463
Tippecanoe County,Indiana,18,157,30660
Tipton County,Indiana,18,159,1015
Union County,Indiana,18,161,889
Vanderburgh County,Indiana,18,163,26685
Vermillion County,Indiana,18,165,2336
Vigo County,Indiana,18,167,19088
Wabash County,Indiana,18,169,3582
