County,State,State_FIPS,County_FIPS,people_below_poverty
Windham County,Connecticut,09,015,12442
Kent County,Delaware,10,001,19275
New Castle County,Delaware,10,003,55563
Sussex County,Delaware,10,005,21967
Alachua County,Florida,12,001,54318
Baker County,Florida,12,003,4095
Bay County,Florida,12,005,20297
Bradford County,Florida,12,007,4421
Brevard County,Florida,12,009,60030
Broward County,Florida,12,011,223485
Calhoun County,Florida,12,013,3131
Charlotte County,Florida,12,015,17856
Citrus County,Florida,12,017,21922
Clay County,Florida,12,019,18166
Collier County,Florida,12,021,42750
Columbia County,Florida,12,023,10333
Miami-Dade County,Florida,12,086,434174
DeSoto County,Florida,12,027,8445
Dixie County,Florida,12,029,2578
Duval County,Florida,12,031,125918
Escambia County,Florida,12,033,46793
Flagler County,Florida,12,035,12418
Franklin County,Florida,12,037,2336
Gadsden County,Florida,12,039,12919
Gilchrist County,Florida,12,041,2792
Glades County,Florida,12,043,2279
Gulf County,Florida,12,045,2353
Hamilton County,Florida,12,047,2727
Hardee County,Florida,12,049,7381
Hendry County,Florida,12,051,9564
Hernando County,Florida,12,053,21658
Highlands County,Florida,12,055,17869
Hillsborough County,Florida,12,057,180266
Holmes County,Florida,12,059,3998
Indian River County,Florida,12,061,18102
Jackson County,Florida,12,063,6343
Jefferson County,Florida,12,065,2131
Lafayette County,Florida,12,067,1175
Lake County,Florida,12,069,33293
Lee County,Florida,12,071,82069
Leon County,Florida,12,073,57476
Levy County,Florida,12,075,9006
Liberty County,Florida,12,077,1436
Madison County,Florida,12,079,3496
Manatee County,Florida,12,081,43122
Marion County,Florida,12,083,52945
Martin County,Florida,12,085,15397
Monroe County,Florida,12,087,8299
Nassau County,Florida,12,089,6749
Okaloosa County,Florida,12,091,20705
Okeechobee County,Florida,12,093,9049
Orange County,Florida,12,095,165065
Osceola County,Florida,12,097,36458
Palm Beach County,Florida,12,099,171135
Pasco County,Florida,12,101,63670
Pinellas County,Florida,12,103,113151
Polk County,Florida,12,105,96003
Putnam County,Florida,12,107,17916
Saint Johns County,Florida,12,109,17402
Saint Lucie County,Florida,12,111,41477
Santa Rosa County,Florida,12,113,15868
Sarasota County,Florida,12,115,40886
Seminole County,Florida,12,117,41675
Sumter County,Florida,12,119,9098
Suwannee County,Florida,12,121,7861
Taylor County,Florida,12,123,3478
Union County,Florida,12,125,2067
Volusia County,Florida,12,127,72356
Wakulla County,Florida,12,129,3450
Walton County,Florida,12,131,7748
Washington County,Florida,12,133,4571
Appling County,Georgia,13,001,4146
Atkinson County,Georgia,13,003,2627
Bacon County,Georgia,13,005,2142
Baker County,Georgia,13,007,1241
Baldwin County,Georgia,13,009,11116
Banks County,Georgia,13,011,3076
Barrow County,Georgia,13,013,8912
Bartow County,Georgia,13,015,15076
Ben Hill County,Georgia,13,017,4507
Berrien County,Georgia,13,019,4393
Bibb County,Georgia,13,021,34210
Bleckley County,Georgia,13,023,2385
Brantley County,Georgia,13,025,3816
Brooks County,Georgia,13,027,3248
Bryan County,Georgia,13,029,3482
Bulloch County,Georgia,13,031,19565
Burke County,Georgia,13,033,6581
Butts County,Georgia,13,035,2658
Calhoun County,Georgia,13,037,1841
Camden County,Georgia,13,039,7804
Candler County,Georgia,13,043,2000
Carroll County,Georgia,13,045,19253
Catoosa County,Georgia,13,047,7679
Charlton County,Georgia,13,049,1679
Chatham County,Georgia,13,051,45790
Chattahoochee County,Georgia,13,053,935
Chattooga County,Georgia,13,055,4670
Cherokee County,Georgia,13,057,16113
Clarke County,Georgia,13,059,36199
Clay County,Georgia,13,061,1351
Clayton County,Georgia,13,063,46881
Clinch County,Georgia,13,065,1837
Cobb County,Georgia,13,067,76183
Coffee County,Georgia,13,069,9141
Colquitt County,Georgia,13,071,10805
Columbia County,Georgia,13,073,9228
Cook County,Georgia,13,075,3863
Coweta County,Georgia,13,077,13724
Crawford County,Georgia,13,079,3018
Crisp County,Georgia,13,081,6356
Dade County,Georgia,13,083,2533
Dawson County,Georgia,13,085,2949
Decatur County,Georgia,13,087,7143
DeKalb County,Georgia,13,089,115584
Dodge County,Georgia,13,091,4266
Dooly County,Georgia,13,093,3463
Dougherty County,Georgia,13,095,26234
Douglas County,Georgia,13,097,16287
Early County,Georgia,13,099,3180
Echols County,Georgia,13,101,1568
Effingham County,Georgia,13,103,5303
Elbert County,Georgia,13,105,4415
Emanuel County,Georgia,13,107,5265
Evans County,Georgia,13,109,2283
Fannin County,Georgia,13,111,4382
Fayette County,Georgia,13,113,6218
Floyd County,Georgia,13,115,17357
Forsyth County,Georgia,13,117,11157
Franklin County,Georgia,13,119,4376
Fulton County,Georgia,13,121,139609
Gilmer County,Georgia,13,123,5664
Glascock County,Georgia,13,125,615
Glynn County,Georgia,13,127,12294
Gordon County,Georgia,13,129,9980
Grady County,Georgia,13,131,6838
Greene County,Georgia,13,133,3657
Gwinnett County,Georgia,13,135,97463
Habersham County,Georgia,13,137,7936
Hall County,Georgia,13,139,26184
Hancock County,Georgia,13,141,1960
Haralson County,Georgia,13,143,5748
Harris County,Georgia,13,145,2417
Hart County,Georgia,13,147,5034
Heard County,Georgia,13,149,2867
Henry County,Georgia,13,151,18872
Houston County,Georgia,13,153,17279
Irwin County,Georgia,13,155,1819
Jackson County,Georgia,13,157,8589
Jasper County,Georgia,13,159,2697
Jeff Davis County,Georgia,13,161,3466
Jefferson County,Georgia,13,163,4690
Jenkins County,Georgia,13,165,2500
Johnson County,Georgia,13,167,2117
Jones County,Georgia,13,169,4250
Lamar County,Georgia,13,171,3492
Lanier County,Georgia,13,173,1958
Laurens County,Georgia,13,175,10071
Lee County,Georgia,13,177,2793
Liberty County,Georgia,13,179,10601
Lincoln County,Georgia,13,181,2056
Long County,Georgia,13,183,2881
Lowndes County,Georgia,13,185,22908
Lumpkin County,Georgia,13,187,4495
McDuffie County,Georgia,13,189,4107
McIntosh County,Georgia,13,191,2127
Macon County,Georgia,13,193,3554
Madison County,Georgia,13,195,5097
Marion County,Georgia,13,197,1824
Meriwether County,Georgia,13,199,4071
Miller County,Georgia,13,201,1096
Mitchell County,Georgia,13,205,5215
Monroe County,Georgia,13,207,3398
Montgomery County,Georgia,13,209,1791
Morgan County,Georgia,13,211,2799
Murray County,Georgia,13,213,7649
Muscogee County,Georgia,13,215,33164
Newton County,Georgia,13,217,13599
Oconee County,Georgia,13,219,2616
Oglethorpe County,Georgia,13,221,2350
Paulding County,Georgia,13,223,12377
Peach County,Georgia,13,225,6507
Pickens County,Georgia,13,227,3422
Pierce County,Georgia,13,229,3380
Pike County,Georgia,13,231,2009
Polk County,Georgia,13,233,8975
Pulaski County,Georgia,13,235,1376
Putnam County,Georgia,13,237,2572
Quitman County,Georgia,13,239,624
Rabun County,Georgia,13,241,3365
Randolph County,Georgia,13,243,1730
Richmond County,Georgia,13,245,45117
Rockdale County,Georgia,13,247,10723
Schley County,Georgia,13,249,1109
Screven County,Georgia,13,251,3673
Seminole County,Georgia,13,253,2363
Spalding County,Georgia,13,255,13107
Stephens County,Georgia,13,257,5400
Stewart County,Georgia,13,259,1281
Sumter County,Georgia,13,261,8638
Talbot County,Georgia,13,263,1682
Taliaferro County,Georgia,13,265,542
Tattnall County,Georgia,13,267,5263
Taylor County,Georgia,13,269,2476
Telfair County,Georgia,13,271,4189
Terrell County,Georgia,13,273,2818
Thomas County,Georgia,13,275,10698
Tift County,Georgia,13,277,9062
Toombs County,Georgia,13,279,6619
Towns County,Georgia,13,281,1222
Treutlen County,Georgia,13,283,1493
Troup County,Georgia,13,285,13167
Turner County,Georgia,13,287,2091
Twiggs County,Georgia,13,289,2054
Union County,Georgia,13,291,3180
Upson County,Georgia,13,293,5343
Walker County,Georgia,13,295,10671
Walton County,Georgia,13,297,11303
Ware County,Georgia,13,299,7492
Warren County,Georgia,13,301,1467
Washington County,Georgia,13,303,4952
Wayne County,Georgia,13,305,5148
Webster County,Georgia,13,307,614
Wheeler County,Georgia,13,309,1302
White County,Georgia,13,311,4646
Whitfield County,Georgia,13,313,19192
Wilcox County,Georgia,13,315,1959
Wilkes County,Georgia,13,317,2577
Wilkinson County,Georgia,13,319,1881
Worth County,Georgia,13,321,4860
Hawaii County,Hawaii,15,001,28362
Honolulu County,Hawaii,15,003,85542
Kauai County,Hawaii,15,007,6513
Kalawao County,Hawaii,15,005,4
Maui County,Hawaii,15,009,13966
Ada County,Idaho,16,001,42464
Adams County,Idaho,16,003,440
Bannock County,Idaho,16,005,11677
Bear Lake County,Idaho,16,007,811
Benewah County,Idaho,16,009,1344
Bingham County,Idaho,16,011,6874
Blaine County,Idaho,16,013,1644
Boise County,Idaho,16,015,1218
Bonner County,Idaho,16,017,6135
Bonneville County,Idaho,16,019,10782
Boundary County,Idaho,16,021,1881
Butte County,Idaho,16,023,448
Camas County,Idaho,16,025,185
Canyon County,Idaho,16,027,33139
Caribou County,Idaho,16,029,635
Cassia County,Idaho,16,031,3975
Clearwater County,Idaho,16,035,825
Custer County,Idaho,16,037,674
Elmore County,Idaho,16,039,3038
Franklin County,Idaho,16,041,1418
Fremont County,Idaho,16,043,1313
Gem County,Idaho,16,045,2710
Gooding County,Idaho,16,047,2570
Idaho County,Idaho,16,049,2660
Jefferson County,Idaho,16,051,2661
Jerome County,Idaho,16,053,3706
Kootenai County,Idaho,16,055,17350
Latah County,Idaho,16,057,7213
Lemhi County,Idaho,16,059,1530
Lewis County,Idaho,16,061,679
Lincoln County,Idaho,16,063,747
Madison County,Idaho,16,065,12811
Minidoka County,Idaho,16,067,3023
Nez Perce County,Idaho,16,069,4337
Oneida County,Idaho,16,071,645
Owyhee County,Idaho,16,073,2799
Payette County,Idaho,16,075,3689
Power County,Idaho,16,077,979
Shoshone County,Idaho,16,079,2014
Teton County,Idaho,16,081,690
Twin Falls County,Idaho,16,083,10287
Valley County,Idaho,16,085,1309
Washington County,Idaho,16,087,1304
Adams County,Illinois,17,001,8229
Alexander County,Illinois,17,003,2009
Bond County,Illinois,17,005,1775
Boone County,Illinois,17,007,5472
Brown County,Illinois,17,009,607
Bureau County,Illinois,17,011,3697
Calhoun County,Illinois,17,013,622
Carroll County,Illinois,17,015,1993
Cass County,Illinois,17,017,2069
Champaign County,Illinois,17,019,39710
Christian County,Illinois,17,021,5200
Clark County,Illinois,17,023,1639
Clay County,Illinois,17,025,2306
Clinton County,Illinois,17,027,2816
Coles County,Illinois,17,029,10767
Cook County,Illinois,17,031,804501
Crawford County,Illinois,17,033,3154
Cumberland County,Illinois,17,035,1420
DeKalb County,Illinois,17,037,15305
De Witt County,Illinois,17,039,1266
Douglas County,Illinois,17,041,1994
DuPage County,Illinois,17,043,56040
Edgar County,Illinois,17,045,2718
Edwards County,Illinois,17,047,763
Effingham County,Illinois,17,049,3602
Fayette County,Illinois,17,051,3586
Ford County,Illinois,17,053,1256
Franklin County,Illinois,17,055,7192
Fulton County,Illinois,17,057,4709
Gallatin County,Illinois,17,059,1012
Greene County,Illinois,17,061,1743
Grundy County,Illinois,17,063,3626
Hamilton County,Illinois,17,065,831
Hancock County,Illinois,17,067,2408
Hardin County,Illinois,17,069,998
Henderson County,Illinois,17,071,830
Henry County,Illinois,17,073,5025
Iroquois County,Illinois,17,075,3332
Jackson County,Illinois,17,077,15624
Jasper County,Illinois,17,079,734
Jefferson County,Illinois,17,081,6341
Jersey County,Illinois,17,083,1952
Jo Daviess County,Illinois,17,085,1907
Johnson County,Illinois,17,087,1193
Kane County,Illinois,17,089,50592
Kankakee County,Illinois,17,091,16366
Kendall County,Illinois,17,093,4214
Knox County,Illinois,17,095,8333
Lake County,Illinois,17,097,55794
LaSalle County,Illinois,17,099,11537
Lawrence County,Illinois,17,101,2055
Lee County,Illinois,17,103,3221
Livingston County,Illinois,17,105,3696
Logan County,Illinois,17,107,2745
McDonough County,Illinois,17,109,6185
McHenry County,Illinois,17,111,21156
McLean County,Illinois,17,113,21256
Macon County,Illinois,17,115,16039
Macoupin County,Illinois,17,117,5473
Madison County,Illinois,17,119,34689
Marion County,Illinois,17,121,6410
Marshall County,Illinois,17,123,1153
Mason County,Illinois,17,125,2263
Massac County,Illinois,17,127,2524
Menard County,Illinois,17,129,982
Mercer County,Illinois,17,131,1544
Monroe County,Illinois,17,133,1814
Montgomery County,Illinois,17,135,3857
Morgan County,Illinois,17,137,4927
Moultrie County,Illinois,17,139,1508
Ogle County,Illinois,17,141,5409
Peoria County,Illinois,17,143,27622
Perry County,Illinois,17,145,3363
Piatt County,Illinois,17,147,1076
Pike County,Illinois,17,149,2571
Pope County,Illinois,17,151,514
Pulaski County,Illinois,17,153,1356
Putnam County,Illinois,17,155,688
Randolph County,Illinois,17,157,3689
Richland County,Illinois,17,159,2141
Rock Island County,Illinois,17,161,17731
Saint Clair County,Illinois,17,163,43026
Saline County,Illinois,17,165,4104
Sangamon County,Illinois,17,167,25838
Schuyler County,Illinois,17,169,1103
Scott County,Illinois,17,171,420
Shelby County,Illinois,17,173,2297
Stark County,Illinois,17,175,704
Stephenson County,Illinois,17,177,6875
Tazewell County,Illinois,17,179,11138
Union County,Illinois,17,181,3568
Vermilion County,Illinois,17,183,15052
Wabash County,Illinois,17,185,1515
Warren County,Illinois,17,187,2391
Washington County,Illinois,17,189,1208
Wayne County,Illinois,17,191,2259
White County,Illinois,17,193,2174
Whiteside County,Illinois,17,195,6721
Will County,Illinois,17,197,47306
Williamson County,Illinois,17,199,10773
Winnebago County,Illinois,17,201,48784
Woodford County,Illinois,17,203,2706
Adams County,Indiana,18,001,5233
Allen County,Indiana,18,003,46550
Bartholomew County,Indiana,18,005,8575
Benton County,Indiana,18,007,1029
Blackford County,Indiana,18,009,1976
Boone County,Indiana,18,011,4380
Brown County,Indiana,18,013,1679
Carroll County,Indiana,18,015,2054
Cass County,Indiana,18,017,5702
Clark County,Indiana,18,019,12781
Clay County,Indiana,18,021,3350
Clinton County,Indiana,18,023,4520
Crawford County,Indiana,18,025,1960
Daviess County,Indiana,18,027,4032
Dearborn County,Indiana,18,029,3622
Decatur County,Indiana,18,031,3171
DeKalb County,Indiana,18,033,4428
Delaware County,Indiana,18,035,22465
Dubois County,Indiana,18,037,3508
Elkhart County,Indiana,18,039,30325
Fayette County,Indiana,18,041,5234
Floyd County,Indiana,18,043,8317
Fountain County,Indiana,18,045,2120
Franklin County,Indiana,18,047,2840
Fulton County,Indiana,18,049,2603
Gibson County,Indiana,18,051,4121
Grant County,Indiana,18,053,11554
Greene County,Indiana,18,055,4170
Hamilton County,Indiana,18,057,12604
Hancock County,Indiana,18,059,5010
Harrison County,Indiana,18,061,4551
Hendricks County,Indiana,18,063,7114
Henry County,Indiana,18,065,6714
Howard County,Indiana,18,067,12450
Huntington County,Indiana,18,069,4008
Jackson County,Indiana,18,071,5219
Jasper County,Indiana,18,073,2471
Jay County,Indiana,18,075,3146
Jefferson County,Indiana,18,077,3833
Jennings County,Indiana,18,079,3403
Johnson County,Indiana,18,081,11532
Knox County,Indiana,18,083,5696
Kosciusko County,Indiana,18,085,8115
LaGrange County,Indiana,18,087,5689
Lake County,Indiana,18,089,81086
LaPorte County,Indiana,18,091,15725
Lawrence County,Indiana,18,093,7184
Madison County,Indiana,18,095,20087
Marion County,Indiana,18,097,161125
Marshall County,Indiana,18,099,5579
Martin County,Indiana,18,101,1454
Miami County,Indiana,18,103,6189
Monroe County,Indiana,18,105,30683
Montgomery County,Indiana,18,107,4816
Morgan County,Indiana,18,109,6525
Newton County,Indiana,18,111,1591
Noble County,Indiana,18,113,5389
Ohio County,Indiana,18,115,502
Orange County,Indiana,18,117,3526
Owen County,Indiana,18,119,2918
Parke County,Indiana,18,121,2329
Perry County,Indiana,18,123,1795
Pike County,Indiana,18,125,1701
Porter County,Indiana,18,127,15348
Posey County,Indiana,18,129,2599
Pulaski County,Indiana,18,131,2189
Putnam County,Indiana,18,133,3720
Randolph County,Indiana,18,135,3822
Ripley County,Indiana,18,137,2980
Rush County,Indiana,18,139,2438
Saint Joseph County,Indiana,18,141,40583
Scott County,Indiana,18,143,4228
Shelby County,Indiana,18,145,4854
Spencer County,Indiana,18,147,2552
Starke County,Indiana,18,149,3805
Steuben County,Indiana,18,151,3394
Sullivan County,Indiana,18,153,2566
Switzerland County,Indiana,18,155,1473
Tippecanoe County,Indiana,18,157,32628
Tipton County,Indiana,18,159,1102
Union County,Indiana,18,161,903
Vanderburgh County,Indiana,18,163,26643
Vermillion County,Indiana,18,165,2167
Vigo County,Indiana,18,167,18150
Wabash County,Indiana,18,169,4237
