County,State,State_FIPS,County_FIPS,people_below_poverty
Benton County,Indiana,18,007,1096.0
Blackford County,Indiana,18,009,1447.0
Boone County,Indiana,18,011,3719.0
Brown County,Indiana,18,013,1882.0
Carroll County,Indiana,18,015,2139.0
Cass County,Indiana,18,017,5640.0
Clark County,Indiana,18,019,11153.0
Clay County,Indiana,18,021,4358.0
Clinton County,Indiana,18,023,4052.0
Crawford County,Indiana,18,025,2034.0
Daviess County,Indiana,18,027,4329.0
Dearborn County,Indiana,18,029,4537.0
Decatur County,Indiana,18,031,3375.0
DeKalb County,Indiana,18,033,5387.0
Delaware County,Indiana,18,035,23995.0
Dubois County,Indiana,18,037,3545.0
Elkhart County,Indiana,18,039,29381.0
Fayette County,Indiana,18,041,4472.0
Floyd County,Indiana,18,043,9050.0
Fountain County,Indiana,18,045,2081.0
Franklin County,Indiana,18,047,2591.0
Fulton County,Indiana,18,049,2828.0
Gibson County,Indiana,18,051,3610.0
Grant County,Indiana,18,053,12183.0
Greene County,Indiana,18,055,4810.0
Hamilton County,Indiana,18,057,15381.0
Hancock County,Indiana,18,059,5274.0
Harrison County,Indiana,18,061,5139.0
Hendricks County,Indiana,18,063,7834.0
Henry County,Indiana,18,065,7349.0
Howard County,Indiana,18,067,13665.0
Huntington County,Indiana,18,069,4227.0
Jackson County,Indiana,18,071,6317.0
Jasper County,Indiana,18,073,2488.0
Jay County,Indiana,18,075,3317.0
Jefferson County,Indiana,18,077,4344.0
Jennings County,Indiana,18,079,4217.0
Johnson County,Indiana,18,081,13473.0
Knox County,Indiana,18,083,4980.0
Kosciusko County,Indiana,18,085,8423.0
LaGrange County,Indiana,18,087,4728.0
Lake County,Indiana,18,089,84905.0
LaPorte County,Indiana,18,091,17621.0
Lawrence County,Indiana,18,093,5771.0
Madison County,Indiana,18,095,20618.0
Marion County,Indiana,18,097,187586.0
Marshall County,Indiana,18,099,5351.0
Martin County,Indiana,18,101,1228.0
Miami County,Indiana,18,103,5416.0
Monroe County,Indiana,18,105,32044.0
Montgomery County,Indiana,18,107,4635.0
Morgan County,Indiana,18,109,8547.0
Newton County,Indiana,18,111,1833.0
Noble County,Indiana,18,113,5320.0
Ohio County,Indiana,18,115,397.0
Orange County,Indiana,18,117,3154.0
Owen County,Indiana,18,119,3074.0
Parke County,Indiana,18,121,2312.0
Perry County,Indiana,18,123,2561.0
Pike County,Indiana,18,125,1244.0
Porter County,Indiana,18,127,17560.0
Posey County,Indiana,18,129,2451.0
Pulaski County,Indiana,18,131,1710.0
Putnam County,Indiana,18,133,3298.0
Randolph County,Indiana,18,135,4319.0
Ripley County,Indiana,18,137,2834.0
Rush County,Indiana,18,139,2981.0
Saint Joseph County,Indiana,18,141,43926.0
Scott County,Indiana,18,143,3267.0
Shelby County,Indiana,18,145,5446.0
Spencer County,Indiana,18,147,2013.0
Starke County,Indiana,18,149,3596.0
Steuben County,Indiana,18,151,3407.0
Sullivan County,Indiana,18,153,3265.0
Switzerland County,Indiana,18,155,2221.0
Tippecanoe County,Indiana,18,157,36513.0
Tipton County,Indiana,18,159,1328.0
Union County,Indiana,18,161,681.0
Vanderburgh County,Indiana,18,163,29710.0
Vermillion County,Indiana,18,165,2077.0
Vigo County,Indiana,18,167,20053.0
Wabash County,Indiana,18,169,3839.0
Warren County,Indiana,18,171,639.0
Warrick County,Indiana,18,173,5757.0
Washington County,Indiana,18,175,4100.0
Wayne County,Indiana,18,177,12903.0
Wells County,Indiana,18,179,3421.0
White County,Indiana,18,181,2376.0
Whitley County,Indiana,18,183,2876.0
Adair County,Iowa,19,001,687.0
Adams County,Iowa,19,003,368.0
Allamakee County,Iowa,19,005,1388.0
Appanoose County,Iowa,19,007,1998.0
Audubon County,Iowa,19,009,651.0
Benton County,Iowa,19,011,2324.0
Black Hawk County,Iowa,19,013,19605.0
Boone County,Iowa,19,015,2659.0
Bremer County,Iowa,19,017,1677.0
Buchanan County,Iowa,19,019,1905.0
Buena Vista County,Iowa,19,021,2575.0
Butler County,Iowa,19,023,1289.0
Calhoun County,Iowa,19,025,1364.0
Carroll County,Iowa,19,027,1899.0
Cass County,Iowa,19,029,1985.0
Cedar County,Iowa,19,031,1162.0
Cerro Gordo County,Iowa,19,033,5422.0
Cherokee County,Iowa,19,035,1321.0
Chickasaw County,Iowa,19,037,1073.0
Clarke County,Iowa,19,039,1454.0
Clay County,Iowa,19,041,1907.0
Clayton County,Iowa,19,043,1841.0
Clinton County,Iowa,19,045,6405.0
Crawford County,Iowa,19,047,3681.0
Dallas County,Iowa,19,049,4424.0
Davis County,Iowa,19,051,1617.0
Decatur County,Iowa,19,053,1552.0
Delaware County,Iowa,19,055,1645.0
Des Moines County,Iowa,19,057,6574.0
Dickinson County,Iowa,19,059,1153.0
Dubuque County,Iowa,19,061,11616.0
Emmet County,Iowa,19,063,1223.0
Fayette County,Iowa,19,065,2581.0
Floyd County,Iowa,19,067,2219.0
Franklin County,Iowa,19,069,1509.0
Fremont County,Iowa,19,071,713.0
Greene County,Iowa,19,073,950.0
Grundy County,Iowa,19,075,722.0
Guthrie County,Iowa,19,077,1116.0
Hamilton County,Iowa,19,079,1612.0
Hancock County,Iowa,19,081,1026.0
Hardin County,Iowa,19,083,1328.0
Harrison County,Iowa,19,085,1474.0
Henry County,Iowa,19,087,2508.0
Howard County,Iowa,19,089,1063.0
Humboldt County,Iowa,19,091,1286.0
Ida County,Iowa,19,093,760.0
Iowa County,Iowa,19,095,1575.0
Jackson County,Iowa,19,097,2653.0
Jasper County,Iowa,19,099,3227.0
Jefferson County,Iowa,19,101,2504.0
Johnson County,Iowa,19,103,23911.0
Jones County,Iowa,19,105,2034.0
Keokuk County,Iowa,19,107,1296.0
Kossuth County,Iowa,19,109,1454.0
Lee County,Iowa,19,111,5615.0
Linn County,Iowa,19,113,19912.0
Louisa County,Iowa,19,115,1392.0
Lucas County,Iowa,19,117,910.0
Lyon County,Iowa,19,119,675.0
Madison County,Iowa,19,121,1054.0
Mahaska County,Iowa,19,123,3010.0
Marion County,Iowa,19,125,3108.0
Marshall County,Iowa,19,127,4267.0
Mills County,Iowa,19,129,1203.0
Mitchell County,Iowa,19,131,970.0
Monona County,Iowa,19,133,1273.0
Monroe County,Iowa,19,135,1032.0
Montgomery County,Iowa,19,137,1529.0
Muscatine County,Iowa,19,139,4802.0
O'Brien County,Iowa,19,141,1278.0
Osceola County,Iowa,19,143,631.0
Page County,Iowa,19,145,2193.0
Palo Alto County,Iowa,19,147,797.0
Plymouth County,Iowa,19,149,2111.0
Pocahontas County,Iowa,19,151,885.0
Polk County,Iowa,19,153,55972.0
Pottawattamie County,Iowa,19,155,10668.0
Poweshiek County,Iowa,19,157,1687.0
Ringgold County,Iowa,19,159,533.0
Sac County,Iowa,19,161,997.0
Scott County,Iowa,19,163,20413.0
Shelby County,Iowa,19,165,1174.0
Sioux County,Iowa,19,167,2444.0
Story County,Iowa,19,169,19039.0
Tama County,Iowa,19,171,2195.0
Taylor County,Iowa,19,173,802.0
Union County,Iowa,19,175,1585.0
Van Buren County,Iowa,19,177,1060.0
Wapello County,Iowa,19,179,6033.0
Warren County,Iowa,19,181,3402.0
Washington County,Iowa,19,183,1947.0
Wayne County,Iowa,19,185,924.0
Webster County,Iowa,19,187,5362.0
Winnebago County,Iowa,19,189,1023.0
Winneshiek County,Iowa,19,191,1472.0
Woodbury County,Iowa,19,193,14084.0
Worth County,Iowa,19,195,775.0
Wright County,Iowa,19,197,1625.0
Allen County,Kansas,20,001,1916.0
Anderson County,Kansas,20,003,1171.0
Atchison County,Kansas,20,005,2941.0
Barber County,Kansas,20,007,674.0
Barton County,Kansas,20,009,4137.0
Bourbon County,Kansas,20,011,2489.0
Brown County,Kansas,20,013,1408.0
Butler County,Kansas,20,015,6171.0
Chase County,Kansas,20,017,324.0
Chautauqua County,Kansas,20,019,504.0
Cherokee County,Kansas,20,021,3315.0
Cheyenne County,Kansas,20,023,234.0
Clark County,Kansas,20,025,281.0
Clay County,Kansas,20,027,797.0
Cloud County,Kansas,20,029,1154.0
Coffey County,Kansas,20,031,892.0
Comanche County,Kansas,20,033,156.0
Cowley County,Kansas,20,035,5546.0
Crawford County,Kansas,20,037,8176.0
Decatur County,Kansas,20,039,373.0
Dickinson County,Kansas,20,041,2131.0
Doniphan County,Kansas,20,043,873.0
Douglas County,Kansas,20,045,20668.0
Edwards County,Kansas,20,047,318.0
Elk County,Kansas,20,049,449.0
Ellis County,Kansas,20,051,4008.0
Ellsworth County,Kansas,20,053,460.0
Finney County,Kansas,20,055,5790.0
Ford County,Kansas,20,057,5871.0
Franklin County,Kansas,20,059,3357.0
Geary County,Kansas,20,061,4482.0
Gove County,Kansas,20,063,241.0
Graham County,Kansas,20,065,262.0
Grant County,Kansas,20,067,870.0
Gray County,Kansas,20,069,495.0
Greeley County,Kansas,20,071,85.0
Greenwood County,Kansas,20,073,890.0
Hamilton County,Kansas,20,075,282.0
Harper County,Kansas,20,077,771.0
Harvey County,Kansas,20,079,4180.0
Haskell County,Kansas,20,081,521.0
Hodgeman County,Kansas,20,083,108.0
Jackson County,Kansas,20,085,1075.0
Jefferson County,Kansas,20,087,1690.0
Jewell County,Kansas,20,089,454.0
Johnson County,Kansas,20,091,34189.0
Kearny County,Kansas,20,093,483.0
Kingman County,Kansas,20,095,662.0
Kiowa County,Kansas,20,097,254.0
Labette County,Kansas,20,099,3699.0
Lane County,Kansas,20,101,148.0
Leavenworth County,Kansas,20,103,7238.0
Lincoln County,Kansas,20,105,325.0
Linn County,Kansas,20,107,1413.0
Logan County,Kansas,20,109,264.0
Lyon County,Kansas,20,111,6671.0
McPherson County,Kansas,20,113,1833.0
Marion County,Kansas,20,115,1243.0
Marshall County,Kansas,20,117,923.0
Meade County,Kansas,20,119,591.0
Miami County,Kansas,20,121,3079.0
Mitchell County,Kansas,20,123,697.0
Montgomery County,Kansas,20,125,6225.0
Morris County,Kansas,20,127,492.0
Morton County,Kansas,20,129,297.0
Nemaha County,Kansas,20,131,1078.0
Neosho County,Kansas,20,133,3113.0
Ness County,Kansas,20,135,338.0
Norton County,Kansas,20,137,419.0
Osage County,Kansas,20,139,1826.0
Osborne County,Kansas,20,141,631.0
Ottawa County,Kansas,20,143,501.0
Pawnee County,Kansas,20,145,423.0
Phillips County,Kansas,20,147,503.0
Pottawatomie County,Kansas,20,149,2045.0
Pratt County,Kansas,20,151,1226.0
Rawlins County,Kansas,20,153,204.0
Reno County,Kansas,20,155,8727.0
Republic County,Kansas,20,157,530.0
Rice County,Kansas,20,159,1404.0
Riley County,Kansas,20,161,14347.0
Rooks County,Kansas,20,163,673.0
Rush County,Kansas,20,165,230.0
Russell County,Kansas,20,167,893.0
Saline County,Kansas,20,169,7986.0
Scott County,Kansas,20,171,250.0
Sedgwick County,Kansas,20,173,75476.0
Seward County,Kansas,20,175,4285.0
Shawnee County,Kansas,20,177,25190.0
Sheridan County,Kansas,20,179,152.0
Sherman County,Kansas,20,181,1010.0
Smith County,Kansas,20,183,505.0
Stafford County,Kansas,20,185,654.0
Stanton County,Kansas,20,187,153.0
Stevens County,Kansas,20,189,1014.0
Sumner County,Kansas,20,191,2872.0
Thomas County,Kansas,20,193,756.0
Trego County,Kansas,20,195,123.0
Wabaunsee County,Kansas,20,197,459.0
Wallace County,Kansas,20,199,158.0
Washington County,Kansas,20,201,574.0
Wichita County,Kansas,20,203,127.0
Wilson County,Kansas,20,205,1456.0
Woodson County,Kansas,20,207,726.0
Wyandotte County,Kansas,20,209,36409.0
Adair County,Kentucky,21,001,4146.0
Allen County,Kentucky,21,003,3420.0
Anderson County,Kentucky,21,005,2453.0
Ballard County,Kentucky,21,007,1298.0
Barren County,Kentucky,21,009,9066.0
Bath County,Kentucky,21,011,2931.0
Bell County,Kentucky,21,013,9776.0
Boone County,Kentucky,21,015,9856.0
Bourbon County,Kentucky,21,017,3347.0
Boyd County,Kentucky,21,019,8795.0
Boyle County,Kentucky,21,021,4381.0
Bracken County,Kentucky,21,023,1718.0
Breathitt County,Kentucky,21,025,4411.0
Breckinridge County,Kentucky,21,027,3350.0
Bullitt County,Kentucky,21,029,7904.0
Butler County,Kentucky,21,031,3080.0
Caldwell County,Kentucky,21,033,2647.0
Calloway County,Kentucky,21,035,8615.0
Campbell County,Kentucky,21,037,13138.0
Carlisle County,Kentucky,21,039,798.0
Carroll County,Kentucky,21,041,2698.0
Carter County,Kentucky,21,043,4933.0
Casey County,Kentucky,21,045,4114.0
Christian County,Kentucky,21,047,13719.0
Clark County,Kentucky,21,049,5300.0
Clay County,Kentucky,21,051,7961.0
Clinton County,Kentucky,21,053,2245.0
Crittenden County,Kentucky,21,055,1909.0
Cumberland County,Kentucky,21,057,1484.0
Daviess County,Kentucky,21,059,15599.0
Edmonson County,Kentucky,21,061,2606.0
Elliott County,Kentucky,21,063,2210.0
Estill County,Kentucky,21,065,4326.0
Fayette County,Kentucky,21,067,56444.0
Fleming County,Kentucky,21,069,3226.0
Floyd County,Kentucky,21,071,11532.0
Franklin County,Kentucky,21,073,7054.0
Fulton County,Kentucky,21,075,1566.0
Gallatin County,Kentucky,21,077,1131.0
Garrard County,Kentucky,21,079,3259.0
Grant County,Kentucky,21,081,4857.0
Graves County,Kentucky,21,083,6758.0
Grayson County,Kentucky,21,085,6212.0
Green County,Kentucky,21,087,2151.0
Greenup County,Kentucky,21,089,6268.0
Hancock County,Kentucky,21,091,1481.0
Hardin County,Kentucky,21,093,14847.0
Harlan County,Kentucky,21,095,8857.0
Harrison County,Kentucky,21,097,3476.0
Hart County,Kentucky,21,099,4398.0
Henderson County,Kentucky,21,101,8696.0
Henry County,Kentucky,21,103,2661.0
Hickman County,Kentucky,21,105,753.0
Hopkins County,Kentucky,21,107,7280.0
Jackson County,Kentucky,21,109,4381.0
Jefferson County,Kentucky,21,111,119158.0
Jessamine County,Kentucky,21,113,9139.0
Johnson County,Kentucky,21,115,5964.0
Kenton County,Kentucky,21,117,21805.0
Knott County,Kentucky,21,119,4784.0
Knox County,Kentucky,21,121,10613.0
Larue County,Kentucky,21,123,2260.0
Laurel County,Kentucky,21,125,13475.0
Lawrence County,Kentucky,21,127,3519.0
Lee County,Kentucky,21,129,2360.0
Leslie County,Kentucky,21,131,3435.0
Letcher County,Kentucky,21,133,6889.0
Lewis County,Kentucky,21,135,3773.0
Lincoln County,Kentucky,21,137,6049.0
Livingston County,Kentucky,21,139,1282.0
Logan County,Kentucky,21,141,4778.0
Lyon County,Kentucky,21,143,1030.0
McCracken County,Kentucky,21,145,11342.0
McCreary County,Kentucky,21,147,6906.0
McLean County,Kentucky,21,149,1718.0
Madison County,Kentucky,21,151,17222.0
Magoffin County,Kentucky,21,153,3751.0
Marion County,Kentucky,21,155,3541.0
Marshall County,Kentucky,21,157,3201.0
Martin County,Kentucky,21,159,3538.0
Mason County,Kentucky,21,161,3446.0
Meade County,Kentucky,21,163,4426.0
Menifee County,Kentucky,21,165,1495.0
Mercer County,Kentucky,21,167,3846.0
Metcalfe County,Kentucky,21,169,2250.0
Monroe County,Kentucky,21,171,2749.0
Montgomery County,Kentucky,21,173,6777.0
Morgan County,Kentucky,21,175,2889.0
Muhlenberg County,Kentucky,21,177,5914.0
Nelson County,Kentucky,21,179,6185.0
Nicholas County,Kentucky,21,181,1804.0
Ohio County,Kentucky,21,183,5003.0
Oldham County,Kentucky,21,185,3566.0
Owen County,Kentucky,21,187,1858.0
Owsley County,Kentucky,21,189,1652.0
Pendleton County,Kentucky,21,191,2126.0
Perry County,Kentucky,21,193,7394.0
Pike County,Kentucky,21,195,15528.0
Powell County,Kentucky,21,197,3115.0
Pulaski County,Kentucky,21,199,15643.0
Robertson County,Kentucky,21,201,520.0
Rockcastle County,Kentucky,21,203,3875.0
Rowan County,Kentucky,21,205,5510.0
Russell County,Kentucky,21,207,4606.0
Scott County,Kentucky,21,209,5309.0
Shelby County,Kentucky,21,211,5600.0
Simpson County,Kentucky,21,213,3317.0
Spencer County,Kentucky,21,215,1782.0
Taylor County,Kentucky,21,217,6090.0
Todd County,Kentucky,21,219,2107.0
Trigg County,Kentucky,21,221,2262.0
Trimble County,Kentucky,21,223,1539.0
Union County,Kentucky,21,225,3528.0
Warren County,Kentucky,21,227,21838.0
Washington County,Kentucky,21,229,2060.0
Wayne County,Kentucky,21,231,5138.0
Webster County,Kentucky,21,233,2615.0
Whitley County,Kentucky,21,235,9191.0
Wolfe County,Kentucky,21,237,2896.0
Woodford County,Kentucky,21,239,3636.0
Acadia Parish,Louisiana,22,001,12579.0
Allen Parish,Louisiana,22,003,3367.0
Ascension Parish,Louisiana,22,005,13320.0
Assumption Parish,Louisiana,22,007,4186.0
Avoyelles Parish,Louisiana,22,009,8671.0
Beauregard Parish,Louisiana,22,011,6815.0
Bienville Parish,Louisiana,22,013,3406.0
Bossier Parish,Louisiana,22,015,18867.0
Caddo Parish,Louisiana,22,017,55675.0
Calcasieu Parish,Louisiana,22,019,33266.0
Caldwell Parish,Louisiana,22,021,2391.0
Cameron Parish,Louisiana,22,023,601.0
Catahoula Parish,Louisiana,22,025,1875.0
Claiborne Parish,Louisiana,22,027,4367.0
Concordia Parish,Louisiana,22,029,5794.0
De Soto Parish,Louisiana,22,031,7097.0
East Baton Rouge Parish,Louisiana,22,033,85171.0
East Carroll Parish,Louisiana,22,035,2671.0
East Feliciana Parish,Louisiana,22,037,2885.0
Evangeline Parish,Louisiana,22,039,8807.0
Franklin Parish,Louisiana,22,041,6017.0
Grant Parish,Louisiana,22,043,3590.0
Iberia Parish,Louisiana,22,045,14437.0
Iberville Parish,Louisiana,22,047,5465.0
Jackson Parish,Louisiana,22,049,4035.0
Jefferson Parish,Louisiana,22,051,69402.0
Jefferson Davis Parish,Louisiana,22,053,6020.0
Lafayette Parish,Louisiana,22,055,37976.0
Lafourche Parish,Louisiana,22,057,14646.0
LaSalle Parish,Louisiana,22,059,3134.0
Lincoln Parish,Louisiana,22,061,13916.0
Livingston Parish,Louisiana,22,063,19472.0
Madison Parish,Louisiana,22,065,3973.0
Morehouse Parish,Louisiana,22,067,7441.0
Natchitoches Parish,Louisiana,22,069,11401.0
Orleans Parish,Louisiana,22,071,97252.0
Ouachita Parish,Louisiana,22,073,35652.0
Plaquemines Parish,Louisiana,22,075,3990.0
Pointe Coupee Parish,Louisiana,22,077,4182.0
Rapides Parish,Louisiana,22,079,25882.0
Red River Parish,Louisiana,22,081,1953.0
Richland Parish,Louisiana,22,083,4751.0
Sabine Parish,Louisiana,22,085,4612.0
Saint Bernard Parish,Louisiana,22,087,8784.0
Saint Charles Parish,Louisiana,22,089,6522.0
Saint Helena Parish,Louisiana,22,091,2895.0
Saint James Parish,Louisiana,22,093,3496.0
Saint John the Baptist Parish,Louisiana,22,095,7851.0
Saint Landry Parish,Louisiana,22,097,23007.0
Saint Martin Parish,Louisiana,22,099,9103.0
Saint Mary Parish,Louisiana,22,101,11227.0
Saint Tammany Parish,Louisiana,22,103,27094.0
Tangipahoa Parish,Louisiana,22,105,27460.0
Tensas Parish,Louisiana,22,107,1615.0
Terrebonne Parish,Louisiana,22,109,22457.0
Union Parish,Louisiana,22,111,5438.0
Vermilion Parish,Louisiana,22,113,10150.0
Vernon Parish,Louisiana,22,115,7286.0
Washington Parish,Louisiana,22,117,11756.0
Webster Parish,Louisiana,22,119,9693.0
West Baton Rouge Parish,Louisiana,22,121,4933.0
West Carroll Parish,Louisiana,22,123,2551.0
West Feliciana Parish,Louisiana,22,125,1923.0
Winn Parish,Louisiana,22,127,3319.0
Androscoggin County,Maine,23,001,15370.0
Aroostook County,Maine,23,003,11929.0
Cumberland County,Maine,23,005,31192.0
Franklin County,Maine,23,007,4089.0
Hancock County,Maine,23,009,6420.0
Kennebec County,Maine,23,011,17110.0
Knox County,Maine,23,013,4577.0
Lincoln County,Maine,23,015,4050.0
Oxford County,Maine,23,017,9447.0
Penobscot County,Maine,23,019,23793.0
Piscataquis County,Maine,23,021,3448.0
Sagadahoc County,Maine,23,023,3718.0
Somerset County,Maine,23,025,9118.0
Waldo County,Maine,23,027,6097.0
Washington County,Maine,23,029,5561.0
York County,Maine,23,031,18486.0
Allegany County,Maryland,24,001,11430.0
Anne Arundel County,Maryland,24,003,33168.0
Baltimore County,Maryland,24,005,74876.0
Calvert County,Maryland,24,009,5400.0
Caroline County,Maryland,24,011,5484.0
Carroll County,Maryland,24,013,9383.0
Cecil County,Maryland,24,015,10729.0
Charles County,Maryland,24,017,11637.0
Dorchester County,Maryland,24,019,5435.0
Frederick County,Maryland,24,021,16995.0
Garrett County,Maryland,24,023,3666.0
Harford County,Maryland,24,025,19012.0
Howard County,Maryland,24,027,15109.0
Kent County,Maryland,24,029,2193.0
Queen Anne's County,Maryland,24,035,3139.0
Saint Mary's County,Maryland,24,037,8440.0
Somerset County,Maryland,24,039,4826.0
Talbot County,Maryland,24,041,4064.0
Washington County,Maryland,24,043,18166.0
Wicomico County,Maryland,24,045,15924.0
Worcester County,Maryland,24,047,5162.0
Baltimore City,Maryland,24,510,137964.0
Montgomery County,Maryland,24,031,69889.0
Prince George's County,Maryland,24,033,84744.0
Barnstable County,Massachusetts,25,001,17433.0
Berkshire County,Massachusetts,25,003,15136.0
Bristol County,Massachusetts,25,005,67338.0
Dukes County,Massachusetts,25,007,1544.0
Essex County,Massachusetts,25,009,84757.0
Franklin County,Massachusetts,25,011,7881.0
Hampden County,Massachusetts,25,013,80119.0
Hampshire County,Massachusetts,25,015,20315.0
Middlesex County,Massachusetts,25,017,124652.0
Nantucket County,Massachusetts,25,019,1083.0
Norfolk County,Massachusetts,25,021,45372.0
Plymouth County,Massachusetts,25,023,39602.0
Suffolk County,Massachusetts,25,025,145744.0
Worcester County,Massachusetts,25,027,89860.0
Alcona County,Michigan,26,001,1536.0
Alger County,Michigan,26,003,1096.0
Allegan County,Michigan,26,005,13093.0
Alpena County,Michigan,26,007,4615.0
Antrim County,Michigan,26,009,2962.0
Arenac County,Michigan,26,011,2897.0
Baraga County,Michigan,26,013,947.0
Barry County,Michigan,26,015,5461.0
Bay County,Michigan,26,017,16515.0
Benzie County,Michigan,26,019,1926.0
Berrien County,Michigan,26,021,26963.0
Branch County,Michigan,26,023,7368.0
Calhoun County,Michigan,26,025,22245.0
Cass County,Michigan,26,027,7636.0
Charlevoix County,Michigan,26,029,3208.0
Cheboygan County,Michigan,26,031,4704.0
Chippewa County,Michigan,26,033,5995.0
Clare County,Michigan,26,035,7289.0
Clinton County,Michigan,26,037,8665.0
Crawford County,Michigan,26,039,2326.0
Delta County,Michigan,26,041,5961.0
Dickinson County,Michigan,26,043,3720.0
Eaton County,Michigan,26,045,11895.0
Emmet County,Michigan,26,047,3426.0
Genesee County,Michigan,26,049,85283.0
Gladwin County,Michigan,26,051,5099.0
Gogebic County,Michigan,26,053,2908.0
Grand Traverse County,Michigan,26,055,8649.0
Gratiot County,Michigan,26,057,6807.0
Hillsdale County,Michigan,26,059,8261.0
Houghton County,Michigan,26,061,7821.0
Huron County,Michigan,26,063,4399.0
Ingham County,Michigan,26,065,59145.0
Ionia County,Michigan,26,067,8597.0
Iosco County,Michigan,26,069,4205.0
Iron County,Michigan,26,071,1907.0
Isabella County,Michigan,26,073,18428.0
Jackson County,Michigan,26,075,25032.0
Kalamazoo County,Michigan,26,077,43657.0
Kalkaska County,Michigan,26,079,2839.0
Kent County,Michigan,26,081,92049.0
Keweenaw County,Michigan,26,083,371.0
Lake County,Michigan,26,085,3001.0
Lapeer County,Michigan,26,087,8914.0
Leelanau County,Michigan,26,089,1872.0
Lenawee County,Michigan,26,091,13434.0
Livingston County,Michigan,26,093,10972.0
Luce County,Michigan,26,095,1140.0
Mackinac County,Michigan,26,097,1687.0
Macomb County,Michigan,26,099,102536.0
Manistee County,Michigan,26,101,3723.0
Marquette County,Michigan,26,103,10403.0
Mason County,Michigan,26,105,4601.0
Mecosta County,Michigan,26,107,9084.0
Menominee County,Michigan,26,109,3492.0
Midland County,Michigan,26,111,10065.0
Missaukee County,Michigan,26,113,2234.0
Monroe County,Michigan,26,115,16078.0
Montcalm County,Michigan,26,117,10448.0
Montmorency County,Michigan,26,119,1496.0
Muskegon County,Michigan,26,121,32351.0
Newaygo County,Michigan,26,123,8596.0
Oakland County,Michigan,26,125,117008.0
Oceana County,Michigan,26,127,5136.0
Ogemaw County,Michigan,26,129,4135.0
Ontonagon County,Michigan,26,131,928.0
Osceola County,Michigan,26,133,5172.0
Oscoda County,Michigan,26,135,1621.0
Otsego County,Michigan,26,137,3365.0
Ottawa County,Michigan,26,139,26511.0
Presque Isle County,Michigan,26,141,1729.0
Roscommon County,Michigan,26,143,4644.0
Saginaw County,Michigan,26,145,33795.0
Saint Clair County,Michigan,26,147,22366.0
Saint Joseph County,Michigan,26,149,9697.0
Sanilac County,Michigan,26,151,6476.0
Schoolcraft County,Michigan,26,153,1728.0
Shiawassee County,Michigan,26,155,9649.0
Tuscola County,Michigan,26,157,8330.0
Van Buren County,Michigan,26,159,12998.0
Washtenaw County,Michigan,26,161,51476.0
Wayne County,Michigan,26,163,428189.0
Wexford County,Michigan,26,165,6080.0
Aitkin County,Minnesota,27,001,1978.0
Anoka County,Minnesota,27,003,24864.0
Becker County,Minnesota,27,005,4209.0
Beltrami County,Minnesota,27,007,8247.0
Benton County,Minnesota,27,009,5220.0
Big Stone County,Minnesota,27,011,562.0
Blue Earth County,Minnesota,27,013,11323.0
Brown County,Minnesota,27,015,1925.0
Carlton County,Minnesota,27,017,4507.0
Carver County,Minnesota,27,019,3957.0
Cass County,Minnesota,27,021,4468.0
Chippewa County,Minnesota,27,023,1285.0
Chisago County,Minnesota,27,025,3137.0
Clay County,Minnesota,27,027,6827.0
Clearwater County,Minnesota,27,029,1435.0
Cook County,Minnesota,27,031,617.0
Cottonwood County,Minnesota,27,033,1802.0
Crow Wing County,Minnesota,27,035,6531.0
Dakota County,Minnesota,27,037,29265.0
Dodge County,Minnesota,27,039,1341.0
Douglas County,Minnesota,27,041,3141.0
Faribault County,Minnesota,27,043,1728.0
Fillmore County,Minnesota,27,045,2476.0
Freeborn County,Minnesota,27,047,3383.0
Goodhue County,Minnesota,27,049,4980.0
Grant County,Minnesota,27,051,676.0
Hennepin County,Minnesota,27,053,141453.0
Houston County,Minnesota,27,055,1910.0
Hubbard County,Minnesota,27,057,2363.0
Isanti County,Minnesota,27,059,2732.0
Itasca County,Minnesota,27,061,5886.0
Jackson County,Minnesota,27,063,895.0
Kanabec County,Minnesota,27,065,2130.0
Kandiyohi County,Minnesota,27,067,4732.0
Kittson County,Minnesota,27,069,481.0
Koochiching County,Minnesota,27,071,2139.0
Lac qui Parle County,Minnesota,27,073,574.0
Lake County,Minnesota,27,075,1255.0
Lake of the Woods County,Minnesota,27,077,312.0
Le Sueur County,Minnesota,27,079,2339.0
Lincoln County,Minnesota,27,081,652.0
Lyon County,Minnesota,27,083,3396.0
McLeod County,Minnesota,27,085,2885.0
Mahnomen County,Minnesota,27,087,1209.0
Marshall County,Minnesota,27,089,698.0
Martin County,Minnesota,27,091,2308.0
Meeker County,Minnesota,27,093,2116.0
Mille Lacs County,Minnesota,27,095,2970.0
Morrison County,Minnesota,27,097,3801.0
Mower County,Minnesota,27,099,5403.0
Murray County,Minnesota,27,101,761.0
Nicollet County,Minnesota,27,103,3655.0
Nobles County,Minnesota,27,105,3004.0
Norman County,Minnesota,27,107,761.0
Olmsted County,Minnesota,27,109,13635.0
Otter Tail County,Minnesota,27,111,5497.0
Pennington County,Minnesota,27,113,1211.0
Pine County,Minnesota,27,115,3737.0
Pipestone County,Minnesota,27,117,1155.0
Polk County,Minnesota,27,119,3950.0
Pope County,Minnesota,27,121,1026.0
Ramsey County,Minnesota,27,123,82252.0
Red Lake County,Minnesota,27,125,418.0
