County,State,State_FIPS,County_FIPS,total_population_for_poverty
Haines Borough,Alaska,02,100,2504
Juneau City and Borough,Alaska,02,110,31375
Kenai Peninsula Borough,Alaska,02,122,54858
Kodiak Island Borough,Alaska,02,150,13500
Matanuska-Susitna Borough,Alaska,02,170,90001
Nome Census Area,Alaska,02,180,9429
North Slope Borough,Alaska,02,185,9320
Sitka City and Borough,Alaska,02,220,8769
Southeast Fairbanks Census Area,Alaska,02,240,6970
Valdez-Cordova Census Area,Alaska,02,261,9521
Wade Hampton Census Area,Alaska,02,270,7643
Northwest Arctic Borough,Alaska,02,188,7555
Aleutians East Borough,Alaska,02,013,3135
Aleutians West Census Area,Alaska,02,016,5302
Dillingham Census Area,Alaska,02,070,4896
Lake and Peninsula Borough,Alaska,02,164,1443
Denali Borough,Alaska,02,068,1921
Yukon-Koyukuk Census Area,Alaska,02,290,5612
Hoonah-Angoon Census Area,Alaska,02,105,2132
Skagway Municipality,Alaska,02,230,1078
Yakutat City and Borough,Alaska,02,282,607
Ketchikan Gateway Borough,Alaska,02,130,13327
Petersburg Borough,Alaska,02,195,3782
Prince of Wales-Hyder Census Area,Alaska,02,198,5615
Wrangell City and Borough,Alaska,02,275,2342
Apache County,Arizona,04,001,70653
Cochise County,Arizona,04,003,121476
Coconino County,Arizona,04,005,126967
Gila County,Arizona,04,007,52403
Graham County,Arizona,04,009,33193
Greenlee County,Arizona,04,011,8522
Maricopa County,Arizona,04,013,3839007
Mohave County,Arizona,04,015,194456
Navajo County,Arizona,04,017,104641
Pima County,Arizona,04,019,961965
Pinal County,Arizona,04,021,353747
Santa Cruz County,Arizona,04,023,46780
Yavapai County,Arizona,04,025,208864
La Paz County,Arizona,04,012,20161
Yuma County,Arizona,04,027,190956
Arkansas County,Arkansas,05,001,18530
Ashley County,Arkansas,05,003,21396
Baxter County,Arkansas,05,005,40487
Benton County,Arkansas,05,007,224485
Boone County,Arkansas,05,009,36527
Bradley County,Arkansas,05,011,11266
Calhoun County,Arkansas,05,013,5211
Carroll County,Arkansas,05,015,27106
Chicot County,Arkansas,05,017,10870
Clark County,Arkansas,05,019,20181
Clay County,Arkansas,05,021,15662
Cleburne County,Arkansas,05,023,25327
Cleveland County,Arkansas,05,025,8565
Columbia County,Arkansas,05,027,22953
Conway County,Arkansas,05,029,20972
Craighead County,Arkansas,05,031,94835
Crawford County,Arkansas,05,033,61201
Crittenden County,Arkansas,05,035,49832
Cross County,Arkansas,05,037,17516
Dallas County,Arkansas,05,039,7606
Desha County,Arkansas,05,041,12656
Drew County,Arkansas,05,043,17559
Faulkner County,Arkansas,05,045,110974
Franklin County,Arkansas,05,047,17724
Fulton County,Arkansas,05,049,12000
Garland County,Arkansas,05,051,94467
Grant County,Arkansas,05,053,17705
Greene County,Arkansas,05,055,41882
Hempstead County,Arkansas,05,057,22214
Hot Spring County,Arkansas,05,059,31407
Howard County,Arkansas,05,061,13516
Independence County,Arkansas,05,063,35536
Izard County,Arkansas,05,065,12822
Jackson County,Arkansas,05,067,14913
Jefferson County,Arkansas,05,069,69940
Johnson County,Arkansas,05,071,24925
Lafayette County,Arkansas,05,073,7322
Lawrence County,Arkansas,05,075,16468
Lee County,Arkansas,05,077,8839
Lincoln County,Arkansas,05,079,10612
Little River County,Arkansas,05,081,12764
Logan County,Arkansas,05,083,21634
Lonoke County,Arkansas,05,085,68507
Madison County,Arkansas,05,087,15536
Marion County,Arkansas,05,089,16402
Miller County,Arkansas,05,091,42348
Mississippi County,Arkansas,05,093,44955
Monroe County,Arkansas,05,095,7882
Montgomery County,Arkansas,05,097,9228
Nevada County,Arkansas,05,099,8805
Newton County,Arkansas,05,101,8142
Ouachita County,Arkansas,05,103,25306
Perry County,Arkansas,05,105,10168
Phillips County,Arkansas,05,107,20988
Pike County,Arkansas,05,109,11058
Poinsett County,Arkansas,05,111,23750
Polk County,Arkansas,05,113,20393
Pope County,Arkansas,05,115,59385
Prairie County,Arkansas,05,117,8430
Pulaski County,Arkansas,05,119,380137
Randolph County,Arkansas,05,121,17475
Saint Francis County,Arkansas,05,123,24022
Saline County,Arkansas,05,125,108232
Scott County,Arkansas,05,127,10920
Searcy County,Arkansas,05,129,8015
Sebastian County,Arkansas,05,131,124637
Sevier County,Arkansas,05,133,16894
Sharp County,Arkansas,05,135,16964
Stone County,Arkansas,05,137,12389
Union County,Arkansas,05,139,40693
Van Buren County,Arkansas,05,141,16825
Washington County,Arkansas,05,143,200254
White County,Arkansas,05,145,73788
Woodruff County,Arkansas,05,147,7042
Yell County,Arkansas,05,149,21664
Alameda County,California,06,001,1507575
Alpine County,California,06,003,1110
Amador County,California,06,005,33041
Butte County,California,06,007,215300
Calaveras County,California,06,009,44423
Colusa County,California,06,011,21106
Contra Costa County,California,06,013,1055915
Del Norte County,California,06,015,24749
El Dorado County,California,06,017,179742
Fresno County,California,06,019,922739
Glenn County,California,06,021,27581
Humboldt County,California,06,023,130625
Imperial County,California,06,025,164573
Inyo County,California,06,027,18026
Kern County,California,06,029,814695
Kings County,California,06,031,133560
Lake County,California,06,033,63375
Lassen County,California,06,035,23414
Los Angeles County,California,06,037,9738370
Madera County,California,06,039,143293
Marin County,California,06,041,247026
Mariposa County,California,06,043,17908
Mendocino County,California,06,045,86125
Merced County,California,06,047,253641
Modoc County,California,06,049,9113
Mono County,California,06,051,14110
Monterey County,California,06,053,401700
Napa County,California,06,055,134215
Nevada County,California,06,057,97710
Orange County,California,06,059,3014416
Placer County,California,06,061,353029
Plumas County,California,06,063,19177
Riverside County,California,06,065,2193762
Sacramento County,California,06,067,1410857
San Benito County,California,06,069,55838
San Bernardino County,California,06,071,2010188
San Diego County,California,06,073,3057308
San Francisco County,California,06,075,804936
San Joaquin County,California,06,077,678214
San Luis Obispo County,California,06,079,256119
San Mateo County,California,06,081,722517
Santa Barbara County,California,06,083,410047
Santa Clara County,California,06,085,1785360
Santa Cruz County,California,06,087,255345
Shasta County,California,06,089,175181
Sierra County,California,06,091,3092
Siskiyou County,California,06,093,43908
Solano County,California,06,095,403059
Sonoma County,California,06,097,480328
Stanislaus County,California,06,099,512206
Sutter County,California,06,101,93559
Tehama County,California,06,103,62412
Trinity County,California,06,105,13398
Tulare County,California,06,107,440509
Tuolumne County,California,06,109,50941
Ventura County,California,06,111,817365
Yolo County,California,06,113,194302
Yuba County,California,06,115,71271
Alamosa County,Colorado,08,003,14825
Archuleta County,Colorado,08,007,11975
Baca County,Colorado,08,009,3634
Bent County,Colorado,08,011,4086
Chaffee County,Colorado,08,015,16894
Cheyenne County,Colorado,08,017,2141
Clear Creek County,Colorado,08,019,8872
Conejos County,Colorado,08,021,8162
Costilla County,Colorado,08,023,3533
Crowley County,Colorado,08,025,3981
Custer County,Colorado,08,027,4185
Delta County,Colorado,08,029,29518
Dolores County,Colorado,08,033,1702
Douglas County,Colorado,08,035,291975
Eagle County,Colorado,08,037,51878
Elbert County,Colorado,08,039,23153
El Paso County,Colorado,08,041,615640
Fremont County,Colorado,08,043,35483
Garfield County,Colorado,08,045,55656
Gilpin County,Colorado,08,047,5430
Grand County,Colorado,08,049,14428
Gunnison County,Colorado,08,051,14373
Huerfano County,Colorado,08,055,6128
Jackson County,Colorado,08,057,1354
Kiowa County,Colorado,08,061,1397
Kit Carson County,Colorado,08,063,7424
Lake County,Colorado,08,065,7192
La Plata County,Colorado,08,067,50091
Larimer County,Colorado,08,069,297704
Las Animas County,Colorado,08,071,14595
Lincoln County,Colorado,08,073,3876
Logan County,Colorado,08,075,21525
Mesa County,Colorado,08,077,144186
Moffat County,Colorado,08,081,13214
Montezuma County,Colorado,08,083,25092
Montrose County,Colorado,08,085,40447
Morgan County,Colorado,08,087,27609
Otero County,Colorado,08,089,18173
Ouray County,Colorado,08,091,4470
Park County,Colorado,08,093,16008
Phillips County,Colorado,08,095,4322
Pitkin County,Colorado,08,097,17137
Prowers County,Colorado,08,099,12074
Pueblo County,Colorado,08,101,155331
Rio Blanco County,Colorado,08,103,6519
Rio Grande County,Colorado,08,105,11576
Routt County,Colorado,08,107,23085
Saguache County,Colorado,08,109,6138
San Miguel County,Colorado,08,113,7471
Sedgwick County,Colorado,08,115,2338
Summit County,Colorado,08,117,27961
Teller County,Colorado,08,119,22985
Washington County,Colorado,08,121,4576
Yuma County,Colorado,08,125,9949
Adams County,Colorado,08,001,447014
Arapahoe County,Colorado,08,005,580235
Boulder County,Colorado,08,013,291393
Broomfield County,Colorado,08,014,56871
Denver County,Colorado,08,031,607237
Jefferson County,Colorado,08,059,532023
Weld County,Colorado,08,123,252116
Fairfield County,Connecticut,09,001,908123
Hartford County,Connecticut,09,003,870674
Litchfield County,Connecticut,09,005,185973
Middlesex County,Connecticut,09,007,160116
New Haven County,Connecticut,09,009,836211
New London County,Connecticut,09,011,261637
Tolland County,Connecticut,09,013,137062
Windham County,Connecticut,09,015,113459
Kent County,Delaware,10,001,160007
New Castle County,Delaware,10,003,525936
Sussex County,Delaware,10,005,197061
Alachua County,Florida,12,001,234919
Baker County,Florida,12,003,24530
Bay County,Florida,12,005,166901
Bradford County,Florida,12,007,24142
Brevard County,Florida,12,009,538138
Broward County,Florida,12,011,1769326
Calhoun County,Florida,12,013,12589
Charlotte County,Florida,12,015,157965
Citrus County,Florida,12,017,137597
Clay County,Florida,12,019,190917
Collier County,Florida,12,021,324845
Columbia County,Florida,12,023,63589
Miami-Dade County,Florida,12,086,2502559
DeSoto County,Florida,12,027,32405
Dixie County,Florida,12,029,15176
Duval County,Florida,12,031,854989
Escambia County,Florida,12,033,280065
Flagler County,Florida,12,035,96435
Franklin County,Florida,12,037,9574
Gadsden County,Florida,12,039,44509
Gilchrist County,Florida,12,041,15683
Glades County,Florida,12,043,11831
Gulf County,Florida,12,045,13472
Hamilton County,Florida,12,047,11392
Hardee County,Florida,12,049,25531
Hendry County,Florida,12,051,36137
Hernando County,Florida,12,053,170632
Highlands County,Florida,12,055,96764
Hillsborough County,Florida,12,057,1238654
Holmes County,Florida,12,059,18026
Indian River County,Florida,12,061,137759
Jackson County,Florida,12,063,41536
Jefferson County,Florida,12,065,12585
Lafayette County,Florida,12,067,7489
Lake County,Florida,12,069,297139
Lee County,Florida,12,071,625055
Leon County,Florida,12,073,265043
Levy County,Florida,12,075,39509
Liberty County,Florida,12,077,6716
Madison County,Florida,12,079,16946
Manatee County,Florida,12,081,325249
Marion County,Florida,12,083,325289
Martin County,Florida,12,085,144762
Monroe County,Florida,12,087,72900
Nassau County,Florida,12,089,73150
Okaloosa County,Florida,12,091,180619
Okeechobee County,Florida,12,093,37013
Orange County,Florida,12,095,1147558
Osceola County,Florida,12,097,276826
Palm Beach County,Florida,12,099,1321039
Pasco County,Florida,12,101,461264
Pinellas County,Florida,12,103,904792
Polk County,Florida,12,105,595622
Putnam County,Florida,12,107,72118
Saint Johns County,Florida,12,109,194672
Saint Lucie County,Florida,12,111,277929
Santa Rosa County,Florida,12,113,151119
Sarasota County,Florida,12,115,377594
Seminole County,Florida,12,117,423580
Sumter County,Florida,12,119,89121
Suwannee County,Florida,12,121,41463
Taylor County,Florida,12,123,19405
Union County,Florida,12,125,10614
Volusia County,Florida,12,127,484717
Wakulla County,Florida,12,129,27274
Walton County,Florida,12,131,54418
Washington County,Florida,12,133,22389
Appling County,Georgia,13,001,17924
Atkinson County,Georgia,13,003,8290
Bacon County,Georgia,13,005,10702
Baker County,Georgia,13,007,3377
Baldwin County,Georgia,13,009,41682
Banks County,Georgia,13,011,18282
Barrow County,Georgia,13,013,69491
Bartow County,Georgia,13,015,99188
Ben Hill County,Georgia,13,017,17202
Berrien County,Georgia,13,019,18831
Bibb County,Georgia,13,021,148772
Bleckley County,Georgia,13,023,11447
Brantley County,Georgia,13,025,18271
Brooks County,Georgia,13,027,15637
Bryan County,Georgia,13,029,31207
Bulloch County,Georgia,13,031,66112
Burke County,Georgia,13,033,22933
Butts County,Georgia,13,035,21032
Calhoun County,Georgia,13,037,5102
Camden County,Georgia,13,039,49212
Candler County,Georgia,13,043,10678
Carroll County,Georgia,13,045,107366
Catoosa County,Georgia,13,047,64062
Charlton County,Georgia,13,049,11617
Chatham County,Georgia,13,051,261230
Chattahoochee County,Georgia,13,053,9217
Chattooga County,Georgia,13,055,23810
Cherokee County,Georgia,13,057,216640
Clarke County,Georgia,13,059,108111
Clay County,Georgia,13,061,3075
Clayton County,Georgia,13,063,257143
Clinch County,Georgia,13,065,6647
Cobb County,Georgia,13,067,689829
Coffee County,Georgia,13,069,39456
Colquitt County,Georgia,13,071,44858
Columbia County,Georgia,13,073,127382
Cook County,Georgia,13,075,16819
Coweta County,Georgia,13,077,128621
Crawford County,Georgia,13,079,12450
Crisp County,Georgia,13,081,22986
Dade County,Georgia,13,083,15391
Dawson County,Georgia,13,085,21998
Decatur County,Georgia,13,087,26432
DeKalb County,Georgia,13,089,685493
Dodge County,Georgia,13,091,19375
Dooly County,Georgia,13,093,12146
Dougherty County,Georgia,13,095,90791
Douglas County,Georgia,13,097,131796
Early County,Georgia,13,099,10506
Echols County,Georgia,13,101,4053
Effingham County,Georgia,13,103,52484
Elbert County,Georgia,13,105,19616
Emanuel County,Georgia,13,107,21743
Evans County,Georgia,13,109,10266
Fannin County,Georgia,13,111,23336
Fayette County,Georgia,13,113,106285
Floyd County,Georgia,13,115,92054
Forsyth County,Georgia,13,117,182087
Franklin County,Georgia,13,119,21289
Fulton County,Georgia,13,121,918658
Gilmer County,Georgia,13,123,27907
Glascock County,Georgia,13,125,2990
Glynn County,Georgia,13,127,78905
Gordon County,Georgia,13,129,54432
Grady County,Georgia,13,131,24756
Greene County,Georgia,13,133,15910
Gwinnett County,Georgia,13,135,819354
Habersham County,Georgia,13,137,40365
Hall County,Georgia,13,139,179143
Hancock County,Georgia,13,141,7591
Haralson County,Georgia,13,143,28105
Harris County,Georgia,13,145,31892
Hart County,Georgia,13,147,24611
Heard County,Georgia,13,149,11566
Henry County,Georgia,13,151,204743
Houston County,Georgia,13,153,141235
Irwin County,Georgia,13,155,8816
Jackson County,Georgia,13,157,59976
Jasper County,Georgia,13,159,13632
Jeff Davis County,Georgia,13,161,14899
Jefferson County,Georgia,13,163,16125
Jenkins County,Georgia,13,165,8519
Johnson County,Georgia,13,167,8806
Jones County,Georgia,13,169,28334
Lamar County,Georgia,13,171,16965
Lanier County,Georgia,13,173,9891
Laurens County,Georgia,13,175,47017
Lee County,Georgia,13,177,27311
Liberty County,Georgia,13,179,62648
Lincoln County,Georgia,13,181,7817
Long County,Georgia,13,183,15054
Lowndes County,Georgia,13,185,106932
Lumpkin County,Georgia,13,187,28854
McDuffie County,Georgia,13,189,21296
McIntosh County,Georgia,13,191,13967
Macon County,Georgia,13,193,12877
Madison County,Georgia,13,195,27886
Marion County,Georgia,13,197,8595
Meriwether County,Georgia,13,199,21058
Miller County,Georgia,13,201,5889
Mitchell County,Georgia,13,205,21137
Monroe County,Georgia,13,207,25286
Montgomery County,Georgia,13,209,8256
Morgan County,Georgia,13,211,17669
Murray County,Georgia,13,213,39033
Muscogee County,Georgia,13,215,182645
Newton County,Georgia,13,217,98976
Oconee County,Georgia,13,219,33002
Oglethorpe County,Georgia,13,221,14569
Paulding County,Georgia,13,223,142885
Peach County,Georgia,13,225,24921
Pickens County,Georgia,13,227,29035
Pierce County,Georgia,13,229,18549
Pike County,Georgia,13,231,17418
Polk County,Georgia,13,233,40701
Pulaski County,Georgia,13,235,10228
Putnam County,Georgia,13,237,21015
Quitman County,Georgia,13,239,2396
Rabun County,Georgia,13,241,16105
Randolph County,Georgia,13,243,7189
Richmond County,Georgia,13,245,193120
Rockdale County,Georgia,13,247,84723
Schley County,Georgia,13,249,4993
Screven County,Georgia,13,251,14079
Seminole County,Georgia,13,253,8713
Spalding County,Georgia,13,255,62854
Stephens County,Georgia,13,257,24870
Stewart County,Georgia,13,259,5069
Sumter County,Georgia,13,261,30050
Talbot County,Georgia,13,263,6665
Taliaferro County,Georgia,13,265,1745
Tattnall County,Georgia,13,267,20382
Taylor County,Georgia,13,269,8312
Telfair County,Georgia,13,271,12574
Terrell County,Georgia,13,273,8891
Thomas County,Georgia,13,275,43726
Tift County,Georgia,13,277,38947
Toombs County,Georgia,13,279,26900
Towns County,Georgia,13,281,9784
Treutlen County,Georgia,13,283,6367
Troup County,Georgia,13,285,65971
Turner County,Georgia,13,287,8318
Twiggs County,Georgia,13,289,8698
Union County,Georgia,13,291,20992
Upson County,Georgia,13,293,26363
Walker County,Georgia,13,295,66872
Walton County,Georgia,13,297,83288
Ware County,Georgia,13,299,33328
Warren County,Georgia,13,301,5618
Washington County,Georgia,13,303,19402
Wayne County,Georgia,13,305,27941
Webster County,Georgia,13,307,2758
Wheeler County,Georgia,13,309,4226
White County,Georgia,13,311,26925
Whitfield County,Georgia,13,313,101222
Wilcox County,Georgia,13,315,7046
Wilkes County,Georgia,13,317,10051
Wilkinson County,Georgia,13,319,9418
Worth County,Georgia,13,321,21494
Hawaii County,Hawaii,15,001,184108
Honolulu County,Hawaii,15,003,934319
Kauai County,Hawaii,15,007,66900
Kalawao County,Hawaii,15,005,68
Maui County,Hawaii,15,009,154666
Ada County,Idaho,16,001,393764
Adams County,Idaho,16,003,3862
Bannock County,Idaho,16,005,81025
Bear Lake County,Idaho,16,007,5893
Benewah County,Idaho,16,009,9069
Bingham County,Idaho,16,011,45139
Blaine County,Idaho,16,013,21184
Boise County,Idaho,16,015,6873
Bonner County,Idaho,16,017,40161
Bonneville County,Idaho,16,019,104582
Boundary County,Idaho,16,021,10651
Butte County,Idaho,16,023,2737
Camas County,Idaho,16,025,1265
Canyon County,Idaho,16,027,188869
Caribou County,Idaho,16,029,6672
Cassia County,Idaho,16,031,22583
Clearwater County,Idaho,16,035,7771
Custer County,Idaho,16,037,4280
Elmore County,Idaho,16,039,25717
Franklin County,Idaho,16,041,12732
Fremont County,Idaho,16,043,12537
Gem County,Idaho,16,045,16512
Gooding County,Idaho,16,047,15011
Idaho County,Idaho,16,049,15778
Jefferson County,Idaho,16,051,26262
Jerome County,Idaho,16,053,22220
Kootenai County,Idaho,16,055,139113
Latah County,Idaho,16,057,34469
Lemhi County,Idaho,16,059,7722
Lewis County,Idaho,16,061,3784
Lincoln County,Idaho,16,063,5128
Madison County,Idaho,16,065,36460
Minidoka County,Idaho,16,067,19940
Nez Perce County,Idaho,16,069,38570
Oneida County,Idaho,16,071,4223
Owyhee County,Idaho,16,073,11341
Payette County,Idaho,16,075,22395
Power County,Idaho,16,077,7696
Shoshone County,Idaho,16,079,12177
Teton County,Idaho,16,081,10012
Twin Falls County,Idaho,16,083,76362
Valley County,Idaho,16,085,9545
Washington County,Idaho,16,087,9930
Adams County,Illinois,17,001,65311
Alexander County,Illinois,17,003,7590
Bond County,Illinois,17,005,16852
Boone County,Illinois,17,007,53691
Brown County,Illinois,17,009,5201
Bureau County,Illinois,17,011,34048
Calhoun County,Illinois,17,013,4976
Carroll County,Illinois,17,015,14922
Cass County,Illinois,17,017,13300
Champaign County,Illinois,17,019,185847
Christian County,Illinois,17,021,32690
Clark County,Illinois,17,023,15879
Clay County,Illinois,17,025,13458
Clinton County,Illinois,17,027,35847
Coles County,Illinois,17,029,49249
Cook County,Illinois,17,031,5133185
Crawford County,Illinois,17,033,18693
Cumberland County,Illinois,17,035,10807
DeKalb County,Illinois,17,037,97822
De Witt County,Illinois,17,039,16119
Douglas County,Illinois,17,041,19673
DuPage County,Illinois,17,043,909861
Edgar County,Illinois,17,045,18019
Edwards County,Illinois,17,047,6661
Effingham County,Illinois,17,049,33628
Fayette County,Illinois,17,051,20816
Ford County,Illinois,17,053,13504
Franklin County,Illinois,17,055,38829
Fulton County,Illinois,17,057,34343
Gallatin County,Illinois,17,059,5415
Greene County,Illinois,17,061,13427
Grundy County,Illinois,17,063,49595
Hamilton County,Illinois,17,065,8276
Hancock County,Illinois,17,067,18646
Hardin County,Illinois,17,069,4205
Henderson County,Illinois,17,071,7078
Henry County,Illinois,17,073,49230
Iroquois County,Illinois,17,075,28722
Jackson County,Illinois,17,077,54889
Jasper County,Illinois,17,079,9588
Jefferson County,Illinois,17,081,36746
Jersey County,Illinois,17,083,21850
Jo Daviess County,Illinois,17,085,22379
Johnson County,Illinois,17,087,10668
Kane County,Illinois,17,089,511598
Kankakee County,Illinois,17,091,108808
Kendall County,Illinois,17,093,115658
Knox County,Illinois,17,095,48385
Lake County,Illinois,17,097,684391
LaSalle County,Illinois,17,099,110425
Lawrence County,Illinois,17,101,10982
Lee County,Illinois,17,103,33110
Livingston County,Illinois,17,105,34271
Logan County,Illinois,17,107,23419
McDonough County,Illinois,17,109,27400
McHenry County,Illinois,17,111,306350
McLean County,Illinois,17,113,162590
Macon County,Illinois,17,115,106491
Macoupin County,Illinois,17,117,46263
Madison County,Illinois,17,119,261594
Marion County,Illinois,17,121,38032
Marshall County,Illinois,17,123,12127
Mason County,Illinois,17,125,14270
Massac County,Illinois,17,127,15062
Menard County,Illinois,17,129,12477
Mercer County,Illinois,17,131,16099
Monroe County,Illinois,17,133,32764
Montgomery County,Illinois,17,135,24504
Morgan County,Illinois,17,137,32479
Moultrie County,Illinois,17,139,14447
Ogle County,Illinois,17,141,52172
Peoria County,Illinois,17,143,181283
Perry County,Illinois,17,145,19974
Piatt County,Illinois,17,147,16433
Pike County,Illinois,17,149,15759
Pope County,Illinois,17,151,4208
Pulaski County,Illinois,17,153,5932
Putnam County,Illinois,17,155,5889
Randolph County,Illinois,17,157,29767
Richland County,Illinois,17,159,15966
Rock Island County,Illinois,17,161,142735
Saint Clair County,Illinois,17,163,264432
Saline County,Illinois,17,165,24061
Sangamon County,Illinois,17,167,194579
Schuyler County,Illinois,17,169,7255
Scott County,Illinois,17,171,5193
Shelby County,Illinois,17,173,21948
Stark County,Illinois,17,175,5787
Stephenson County,Illinois,17,177,46378
Tazewell County,Illinois,17,179,132958
Union County,Illinois,17,181,17370
Vermilion County,Illinois,17,183,79005
Wabash County,Illinois,17,185,11734
Warren County,Illinois,17,187,16511
Washington County,Illinois,17,189,14339
Wayne County,Illinois,17,191,16494
White County,Illinois,17,193,14286
Whiteside County,Illinois,17,195,57002
Will County,Illinois,17,197,671346
Williamson County,Illinois,17,199,64509
Winnebago County,Illinois,17,201,288471
Woodford County,Illinois,17,203,37759
Adams County,Indiana,18,001,33885
Allen County,Indiana,18,003,352041
Bartholomew County,Indiana,18,005,76601
Benton County,Indiana,18,007,8671
Blackford County,Indiana,18,009,12324
Boone County,Indiana,18,011,57441
Brown County,Indiana,18,013,14983
Carroll County,Indiana,18,015,19825
Cass County,Indiana,18,017,37828
Clark County,Indiana,18,019,109626
Clay County,Indiana,18,021,26369
Clinton County,Indiana,18,023,32307
Crawford County,Indiana,18,025,10518
Daviess County,Indiana,18,027,31280
Dearborn County,Indiana,18,029,49186
Decatur County,Indiana,18,031,25523
DeKalb County,Indiana,18,033,41794
Delaware County,Indiana,18,035,109304
Dubois County,Indiana,18,037,41241
Elkhart County,Indiana,18,039,194908
Fayette County,Indiana,18,041,23592
Floyd County,Indiana,18,043,73947
Fountain County,Indiana,18,045,16793
Franklin County,Indiana,18,047,22912
Fulton County,Indiana,18,049,20471
Gibson County,Indiana,18,051,32610
Grant County,Indiana,18,053,64229
Greene County,Indiana,18,055,32613
Hamilton County,Indiana,18,057,281143
Hancock County,Indiana,18,059,69610
Harrison County,Indiana,18,061,38619
Hendricks County,Indiana,18,063,145277
Henry County,Indiana,18,065,45991
Howard County,Indiana,18,067,81292
Huntington County,Indiana,18,069,35639
Jackson County,Indiana,18,071,41672
Jasper County,Indiana,18,073,32334
Jay County,Indiana,18,075,20944
Jefferson County,Indiana,18,077,30247
Jennings County,Indiana,18,079,27888
Johnson County,Indiana,18,081,138808
Knox County,Indiana,18,083,35447
Kosciusko County,Indiana,18,085,76050
LaGrange County,Indiana,18,087,37027
Lake County,Indiana,18,089,488360
LaPorte County,Indiana,18,091,102759
Lawrence County,Indiana,18,093,45303
Madison County,Indiana,18,095,124088
Marion County,Indiana,18,097,893663
Marshall County,Indiana,18,099,46293
Martin County,Indiana,18,101,10160
Miami County,Indiana,18,103,34612
Monroe County,Indiana,18,105,125117
Montgomery County,Indiana,18,107,36753
Morgan County,Indiana,18,109,68437
Newton County,Indiana,18,111,13958
Noble County,Indiana,18,113,46484
Ohio County,Indiana,18,115,5955
Orange County,Indiana,18,117,19383
Owen County,Indiana,18,119,21007
Parke County,Indiana,18,121,15626
Perry County,Indiana,18,123,17689
Pike County,Indiana,18,125,12536
Porter County,Indiana,18,127,161397
Posey County,Indiana,18,129,25443
Pulaski County,Indiana,18,131,12936
Putnam County,Indiana,18,133,32190
Randolph County,Indiana,18,135,25535
Ripley County,Indiana,18,137,28151
Rush County,Indiana,18,139,16981
Saint Joseph County,Indiana,18,141,254447
Scott County,Indiana,18,143,23587
Shelby County,Indiana,18,145,43683
Spencer County,Indiana,18,147,20618
Starke County,Indiana,18,149,23102
Steuben County,Indiana,18,151,32773
Sullivan County,Indiana,18,153,19040
Switzerland County,Indiana,18,155,10397
Tippecanoe County,Indiana,18,157,161749
Tipton County,Indiana,18,159,15624
