County,State,State_FIPS,County_FIPS,age_15_to_44_percentage
Saint Francis County,Arkansas,05,123,80.3
Saline County,Arkansas,05,125,77.4
Scott County,Arkansas,05,127,74.6
Searcy County,Arkansas,05,129,80.8
Sebastian County,Arkansas,05,131,76.3
Sevier County,Arkansas,05,133,71.9
Sharp County,Arkansas,05,135,80.7
Stone County,Arkansas,05,137,81.7
Union County,Arkansas,05,139,77.6
Van Buren County,Arkansas,05,141,80.9
Washington County,Arkansas,05,143,76.7
White County,Arkansas,05,145,78.1
Woodruff County,Arkansas,05,147,79.4
Yell County,Arkansas,05,149,75.9
Alameda County,California,06,001,79.0
Alpine County,California,06,003,83.6
Amador County,California,06,005,86.7
Butte County,California,06,007,81.3
Calaveras County,California,06,009,82.9
Colusa County,California,06,011,72.9
Contra Costa County,California,06,013,76.9
Del Norte County,California,06,015,82.3
El Dorado County,California,06,017,79.5
Fresno County,California,06,019,73.0
Glenn County,California,06,021,74.0
Humboldt County,California,06,023,82.1
Imperial County,California,06,025,74.3
Inyo County,California,06,027,80.5
Kern County,California,06,029,73.5
Kings County,California,06,031,77.7
Lake County,California,06,033,80.5
Lassen County,California,06,035,87.6
Los Angeles County,California,06,037,77.5
Madera County,California,06,039,73.6
Marin County,California,06,041,81.2
Mariposa County,California,06,043,84.7
Mendocino County,California,06,045,79.5
Merced County,California,06,047,71.2
Modoc County,California,06,049,81.2
Mono County,California,06,051,82.7
Monterey County,California,06,053,76.3
Napa County,California,06,055,79.4
Nevada County,California,06,057,82.5
Orange County,California,06,059,77.6
Placer County,California,06,061,77.5
Plumas County,California,06,063,82.3
Riverside County,California,06,065,74.3
Sacramento County,California,06,067,76.3
San Benito County,California,06,069,73.5
San Bernardino County,California,06,071,73.4
San Diego County,California,06,073,78.9
San Francisco County,California,06,075,88.0
San Joaquin County,California,06,077,73.3
San Luis Obispo County,California,06,079,83.5
San Mateo County,California,06,081,79.4
Santa Barbara County,California,06,083,79.5
Santa Clara County,California,06,085,78.0
Santa Cruz County,California,06,087,81.0
Shasta County,California,06,089,79.4
Sierra County,California,06,091,88.8
Siskiyou County,California,06,093,81.2
Solano County,California,06,095,77.7
Sonoma County,California,06,097,79.8
Stanislaus County,California,06,099,73.7
Sutter County,California,06,101,75.1
Tehama County,California,06,103,77.2
Trinity County,California,06,105,84.6
Tulare County,California,06,107,70.6
Tuolumne County,California,06,109,84.8
Ventura County,California,06,111,76.7
Yolo County,California,06,113,79.4
Yuba County,California,06,115,73.2
Alamosa County,Colorado,08,003,78.0
Archuleta County,Colorado,08,007,81.8
Baca County,Colorado,08,009,82.1
Bent County,Colorado,08,011,88.5
Chaffee County,Colorado,08,015,85.8
Cheyenne County,Colorado,08,017,83.2
Clear Creek County,Colorado,08,019,83.4
Conejos County,Colorado,08,021,75.7
Costilla County,Colorado,08,023,82.9
Crowley County,Colorado,08,025,90.4
Custer County,Colorado,08,027,83.2
Delta County,Colorado,08,029,81.2
Dolores County,Colorado,08,033,73.5
Douglas County,Colorado,08,035,71.7
Eagle County,Colorado,08,037,78.9
Elbert County,Colorado,08,039,78.2
El Paso County,Colorado,08,041,76.1
Fremont County,Colorado,08,043,87.7
Garfield County,Colorado,08,045,76.1
Gilpin County,Colorado,08,047,85.9
Grand County,Colorado,08,049,82.5
Gunnison County,Colorado,08,051,85.0
Huerfano County,Colorado,08,055,83.4
Jackson County,Colorado,08,057,79.9
Kiowa County,Colorado,08,061,80.6
Kit Carson County,Colorado,08,063,82.9
Lake County,Colorado,08,065,77.1
La Plata County,Colorado,08,067,82.4
Larimer County,Colorado,08,069,80.5
Las Animas County,Colorado,08,071,80.9
Lincoln County,Colorado,08,073,85.1
Logan County,Colorado,08,075,82.2
Mesa County,Colorado,08,077,78.5
Moffat County,Colorado,08,081,76.2
Montezuma County,Colorado,08,083,79.0
Montrose County,Colorado,08,085,77.5
Morgan County,Colorado,08,087,74.5
Otero County,Colorado,08,089,77.4
Ouray County,Colorado,08,091,82.1
Park County,Colorado,08,093,81.8
Phillips County,Colorado,08,095,75.3
Pitkin County,Colorado,08,097,85.8
Prowers County,Colorado,08,099,73.7
Pueblo County,Colorado,08,101,76.8
Rio Blanco County,Colorado,08,103,79.0
Rio Grande County,Colorado,08,105,77.4
Routt County,Colorado,08,107,82.1
Saguache County,Colorado,08,109,81.4
San Miguel County,Colorado,08,113,83.4
Sedgwick County,Colorado,08,115,82.6
Summit County,Colorado,08,117,84.7
Teller County,Colorado,08,119,81.3
Washington County,Colorado,08,121,82.0
Yuma County,Colorado,08,125,77.1
Adams County,Colorado,08,001,73.9
Arapahoe County,Colorado,08,005,76.1
Boulder County,Colorado,08,013,81.0
Broomfield County,Colorado,08,014,76.3
Denver County,Colorado,08,031,80.2
Jefferson County,Colorado,08,059,79.8
Weld County,Colorado,08,123,74.4
Fairfield County,Connecticut,09,001,76.8
Hartford County,Connecticut,09,003,78.6
Litchfield County,Connecticut,09,005,80.3
Middlesex County,Connecticut,09,007,80.2
New Haven County,Connecticut,09,009,79.1
New London County,Connecticut,09,011,80.5
Tolland County,Connecticut,09,013,81.8
Windham County,Connecticut,09,015,79.3
Kent County,Delaware,10,001,76.2
New Castle County,Delaware,10,003,78.4
Sussex County,Delaware,10,005,80.8
Alachua County,Florida,12,001,83.2
Baker County,Florida,12,003,77.1
Bay County,Florida,12,005,79.7
Bradford County,Florida,12,007,84.5
Brevard County,Florida,12,009,82.0
Broward County,Florida,12,011,79.2
Calhoun County,Florida,12,013,84.0
Charlotte County,Florida,12,015,86.9
Citrus County,Florida,12,017,85.3
Clay County,Florida,12,019,76.0
Collier County,Florida,12,021,81.5
Columbia County,Florida,12,023,80.4
Miami-Dade County,Florida,12,086,79.6
DeSoto County,Florida,12,027,81.7
Dixie County,Florida,12,029,82.9
Duval County,Florida,12,031,77.8
Escambia County,Florida,12,033,80.5
Flagler County,Florida,12,035,81.5
Franklin County,Florida,12,037,86.3
Gadsden County,Florida,12,039,77.8
Gilchrist County,Florida,12,041,81.0
Glades County,Florida,12,043,83.0
Gulf County,Florida,12,045,87.2
Hamilton County,Florida,12,047,84.1
Hardee County,Florida,12,049,76.7
Hendry County,Florida,12,051,76.6
Hernando County,Florida,12,053,81.4
Highlands County,Florida,12,055,82.8
Hillsborough County,Florida,12,057,77.6
Holmes County,Florida,12,059,81.8
Indian River County,Florida,12,061,82.7
Jackson County,Florida,12,063,84.1
Jefferson County,Florida,12,065,83.5
Lafayette County,Florida,12,067,79.4
Lake County,Florida,12,069,80.4
Lee County,Florida,12,071,81.7
Leon County,Florida,12,073,81.7
Levy County,Florida,12,075,79.9
Liberty County,Florida,12,077,88.5
Madison County,Florida,12,079,82.9
Manatee County,Florida,12,081,80.9
Marion County,Florida,12,083,81.7
Martin County,Florida,12,085,84.1
Monroe County,Florida,12,087,87.0
Nassau County,Florida,12,089,80.4
Okaloosa County,Florida,12,091,80.0
Okeechobee County,Florida,12,093,79.3
Orange County,Florida,12,095,78.4
Osceola County,Florida,12,097,75.9
Palm Beach County,Florida,12,099,81.0
Pasco County,Florida,12,101,80.3
Pinellas County,Florida,12,103,83.3
Polk County,Florida,12,105,78.1
Putnam County,Florida,12,107,79.1
Saint Johns County,Florida,12,109,78.7
Saint Lucie County,Florida,12,111,79.2
Santa Rosa County,Florida,12,113,78.8
Sarasota County,Florida,12,115,85.0
Seminole County,Florida,12,117,78.9
Sumter County,Florida,12,119,92.0
Suwannee County,Florida,12,121,78.6
Taylor County,Florida,12,123,82.5
Union County,Florida,12,125,87.0
Volusia County,Florida,12,127,82.6
Wakulla County,Florida,12,129,81.0
Walton County,Florida,12,131,81.7
Washington County,Florida,12,133,82.8
Appling County,Georgia,13,001,75.7
Atkinson County,Georgia,13,003,74.8
Bacon County,Georgia,13,005,75.3
Baker County,Georgia,13,007,71.3
Baldwin County,Georgia,13,009,82.0
Banks County,Georgia,13,011,76.0
Barrow County,Georgia,13,013,73.0
Bartow County,Georgia,13,015,75.3
Ben Hill County,Georgia,13,017,75.6
Berrien County,Georgia,13,019,76.8
Bibb County,Georgia,13,021,75.1
Bleckley County,Georgia,13,023,78.2
Brantley County,Georgia,13,025,75.0
Brooks County,Georgia,13,027,78.3
Bryan County,Georgia,13,029,72.8
Bulloch County,Georgia,13,031,81.9
Burke County,Georgia,13,033,73.2
Butts County,Georgia,13,035,81.0
Calhoun County,Georgia,13,037,85.6
Camden County,Georgia,13,039,76.1
Candler County,Georgia,13,043,76.7
Carroll County,Georgia,13,045,75.8
Catoosa County,Georgia,13,047,76.2
Charlton County,Georgia,13,049,83.3
Chatham County,Georgia,13,051,78.5
Chattahoochee County,Georgia,13,053,79.2
Chattooga County,Georgia,13,055,79.9
Cherokee County,Georgia,13,057,74.3
Clarke County,Georgia,13,059,83.1
Clay County,Georgia,13,061,72.6
Clayton County,Georgia,13,063,71.9
Clinch County,Georgia,13,065,78.7
Cobb County,Georgia,13,067,76.0
Coffee County,Georgia,13,069,76.1
Colquitt County,Georgia,13,071,75.1
Columbia County,Georgia,13,073,75.0
Cook County,Georgia,13,075,73.9
Coweta County,Georgia,13,077,75.0
Crawford County,Georgia,13,079,76.9
Crisp County,Georgia,13,081,73.5
Dade County,Georgia,13,083,79.7
Dawson County,Georgia,13,085,79.4
Decatur County,Georgia,13,087,76.8
DeKalb County,Georgia,13,089,77.0
Dodge County,Georgia,13,091,79.7
Dooly County,Georgia,13,093,81.4
Dougherty County,Georgia,13,095,74.8
Douglas County,Georgia,13,097,74.0
Early County,Georgia,13,099,75.0
Echols County,Georgia,13,101,77.7
Effingham County,Georgia,13,103,74.3
Elbert County,Georgia,13,105,78.2
Emanuel County,Georgia,13,107,77.8
Evans County,Georgia,13,109,76.6
Fannin County,Georgia,13,111,82.2
Fayette County,Georgia,13,113,76.0
Floyd County,Georgia,13,115,77.2
Forsyth County,Georgia,13,117,72.0
Franklin County,Georgia,13,119,79.6
Fulton County,Georgia,13,121,77.7
Gilmer County,Georgia,13,123,79.8
Glascock County,Georgia,13,125,76.7
Glynn County,Georgia,13,127,76.1
Gordon County,Georgia,13,129,75.2
Grady County,Georgia,13,131,76.4
Greene County,Georgia,13,133,81.6
Gwinnett County,Georgia,13,135,73.1
Habersham County,Georgia,13,137,77.7
Hall County,Georgia,13,139,74.4
Hancock County,Georgia,13,141,83.9
Haralson County,Georgia,13,143,78.2
Harris County,Georgia,13,145,78.0
Hart County,Georgia,13,147,79.7
Heard County,Georgia,13,149,77.0
Henry County,Georgia,13,151,72.5
Houston County,Georgia,13,153,75.2
Irwin County,Georgia,13,155,76.2
Jackson County,Georgia,13,157,76.7
Jasper County,Georgia,13,159,77.5
Jeff Davis County,Georgia,13,161,74.0
Jefferson County,Georgia,13,163,74.8
Jenkins County,Georgia,13,165,71.7
Johnson County,Georgia,13,167,83.0
Jones County,Georgia,13,169,77.3
Lamar County,Georgia,13,171,79.8
Lanier County,Georgia,13,173,77.5
Laurens County,Georgia,13,175,75.3
Lee County,Georgia,13,177,74.1
Liberty County,Georgia,13,179,71.6
Lincoln County,Georgia,13,181,80.9
Long County,Georgia,13,183,75.4
Lowndes County,Georgia,13,185,77.2
Lumpkin County,Georgia,13,187,81.3
McDuffie County,Georgia,13,189,74.8
McIntosh County,Georgia,13,191,80.8
Macon County,Georgia,13,193,80.6
Madison County,Georgia,13,195,77.5
Marion County,Georgia,13,197,75.8
Meriwether County,Georgia,13,199,77.2
Miller County,Georgia,13,201,77.0
Mitchell County,Georgia,13,205,77.5
Monroe County,Georgia,13,207,79.9
Montgomery County,Georgia,13,209,82.1
Morgan County,Georgia,13,211,77.8
Murray County,Georgia,13,213,75.1
Muscogee County,Georgia,13,215,76.0
Newton County,Georgia,13,217,72.7
Oconee County,Georgia,13,219,74.0
Oglethorpe County,Georgia,13,221,77.7
Paulding County,Georgia,13,223,72.0
Peach County,Georgia,13,225,78.8
Pickens County,Georgia,13,227,79.0
Pierce County,Georgia,13,229,76.2
Pike County,Georgia,13,231,75.3
Polk County,Georgia,13,233,75.4
Pulaski County,Georgia,13,235,76.9
Putnam County,Georgia,13,237,80.8
Quitman County,Georgia,13,239,78.0
Rabun County,Georgia,13,241,81.4
Randolph County,Georgia,13,243,79.3
Richmond County,Georgia,13,245,76.7
Rockdale County,Georgia,13,247,75.3
Schley County,Georgia,13,249,76.6
Screven County,Georgia,13,251,77.4
Seminole County,Georgia,13,253,78.3
Spalding County,Georgia,13,255,75.3
Stephens County,Georgia,13,257,77.3
Stewart County,Georgia,13,259,80.2
Sumter County,Georgia,13,261,75.6
Talbot County,Georgia,13,263,82.5
Taliaferro County,Georgia,13,265,82.6
Tattnall County,Georgia,13,267,82.8
Taylor County,Georgia,13,269,76.1
Telfair County,Georgia,13,271,85.6
Terrell County,Georgia,13,273,76.4
Thomas County,Georgia,13,275,76.4
Tift County,Georgia,13,277,76.5
Toombs County,Georgia,13,279,73.7
Towns County,Georgia,13,281,84.9
Treutlen County,Georgia,13,283,76.3
Troup County,Georgia,13,285,75.3
Turner County,Georgia,13,287,75.6
Twiggs County,Georgia,13,289,80.5
Union County,Georgia,13,291,82.2
Upson County,Georgia,13,293,77.0
Walker County,Georgia,13,295,77.7
Walton County,Georgia,13,297,74.8
Ware County,Georgia,13,299,78.3
Warren County,Georgia,13,301,77.1
Washington County,Georgia,13,303,78.3
Wayne County,Georgia,13,305,77.5
Webster County,Georgia,13,307,85.0
Wheeler County,Georgia,13,309,89.3
White County,Georgia,13,311,79.9
Whitfield County,Georgia,13,313,73.5
Wilcox County,Georgia,13,315,84.9
Wilkes County,Georgia,13,317,79.4
Wilkinson County,Georgia,13,319,76.3
Worth County,Georgia,13,321,76.8
Hawaii County,Hawaii,15,001,79.1
Honolulu County,Hawaii,15,003,79.8
Kauai County,Hawaii,15,007,79.3
Kalawao County,Hawaii,15,005,100.0
Maui County,Hawaii,15,009,78.7
Ada County,Idaho,16,001,75.8
Adams County,Idaho,16,003,84.5
Bannock County,Idaho,16,005,74.5
Bear Lake County,Idaho,16,007,76.8
Benewah County,Idaho,16,009,78.1
Bingham County,Idaho,16,011,70.3
Blaine County,Idaho,16,013,78.9
Boise County,Idaho,16,015,80.5
Bonner County,Idaho,16,017,81.0
Bonneville County,Idaho,16,019,70.9
Boundary County,Idaho,16,021,78.6
Butte County,Idaho,16,023,76.3
Camas County,Idaho,16,025,73.6
Canyon County,Idaho,16,027,70.6
Caribou County,Idaho,16,029,75.3
Cassia County,Idaho,16,031,70.4
Clearwater County,Idaho,16,035,85.0
Custer County,Idaho,16,037,80.9
Elmore County,Idaho,16,039,75.0
Franklin County,Idaho,16,041,68.1
Fremont County,Idaho,16,043,72.6
Gem County,Idaho,16,045,76.7
Gooding County,Idaho,16,047,72.8
Idaho County,Idaho,16,049,82.7
Jefferson County,Idaho,16,051,68.2
Jerome County,Idaho,16,053,71.9
Kootenai County,Idaho,16,055,77.1
Latah County,Idaho,16,057,83.1
Lemhi County,Idaho,16,059,83.0
Lewis County,Idaho,16,061,82.6
Lincoln County,Idaho,16,063,74.3
Madison County,Idaho,16,065,74.7
Minidoka County,Idaho,16,067,73.1
Nez Perce County,Idaho,16,069,79.8
Oneida County,Idaho,16,071,73.4
Owyhee County,Idaho,16,073,74.3
Payette County,Idaho,16,075,73.0
Power County,Idaho,16,077,75.4
Shoshone County,Idaho,16,079,81.7
Teton County,Idaho,16,081,75.1
Twin Falls County,Idaho,16,083,75.1
Valley County,Idaho,16,085,82.6
Washington County,Idaho,16,087,79.0
Adams County,Illinois,17,001,78.8
Alexander County,Illinois,17,003,81.9
Bond County,Illinois,17,005,81.1
Boone County,Illinois,17,007,73.7
Brown County,Illinois,17,009,88.7
Bureau County,Illinois,17,011,79.4
Calhoun County,Illinois,17,013,81.1
Carroll County,Illinois,17,015,82.3
Cass County,Illinois,17,017,76.2
Champaign County,Illinois,17,019,82.7
Christian County,Illinois,17,021,80.1
Clark County,Illinois,17,023,79.0
Clay County,Illinois,17,025,79.0
Clinton County,Illinois,17,027,80.3
Coles County,Illinois,17,029,82.8
Cook County,Illinois,17,031,77.9
Crawford County,Illinois,17,033,82.4
Cumberland County,Illinois,17,035,79.3
DeKalb County,Illinois,17,037,79.5
De Witt County,Illinois,17,039,79.3
Douglas County,Illinois,17,041,76.0
DuPage County,Illinois,17,043,77.3
Edgar County,Illinois,17,045,80.3
Edwards County,Illinois,17,047,79.0
Effingham County,Illinois,17,049,76.4
Fayette County,Illinois,17,051,80.5
Ford County,Illinois,17,053,78.4
Franklin County,Illinois,17,055,78.6
Fulton County,Illinois,17,057,81.1
Gallatin County,Illinois,17,059,80.4
Greene County,Illinois,17,061,79.2
Grundy County,Illinois,17,063,74.8
Hamilton County,Illinois,17,065,78.7
Hancock County,Illinois,17,067,80.4
Hardin County,Illinois,17,069,79.0
Henderson County,Illinois,17,071,82.8
Henry County,Illinois,17,073,77.9
Iroquois County,Illinois,17,075,78.6
Jackson County,Illinois,17,077,84.6
Jasper County,Illinois,17,079,80.5
Jefferson County,Illinois,17,081,81.1
Jersey County,Illinois,17,083,79.2
Jo Daviess County,Illinois,17,085,80.7
Johnson County,Illinois,17,087,84.4
Kane County,Illinois,17,089,73.3
Kankakee County,Illinois,17,091,76.4
Kendall County,Illinois,17,093,70.3
Knox County,Illinois,17,095,81.3
Lake County,Illinois,17,097,75.2
LaSalle County,Illinois,17,099,79.1
Lawrence County,Illinois,17,101,84.3
Lee County,Illinois,17,103,81.5
Livingston County,Illinois,17,105,79.8
Logan County,Illinois,17,107,82.4
McDonough County,Illinois,17,109,86.5
McHenry County,Illinois,17,111,75.4
McLean County,Illinois,17,113,78.9
Macon County,Illinois,17,115,79.2
Macoupin County,Illinois,17,117,78.6
Madison County,Illinois,17,119,78.8
Marion County,Illinois,17,121,78.9
Marshall County,Illinois,17,123,80.2
Mason County,Illinois,17,125,79.5
Massac County,Illinois,17,127,79.5
Menard County,Illinois,17,129,78.6
Mercer County,Illinois,17,131,79.2
Monroe County,Illinois,17,133,76.9
Montgomery County,Illinois,17,135,81.4
Morgan County,Illinois,17,137,80.6
Moultrie County,Illinois,17,139,77.3
Ogle County,Illinois,17,141,78.0
Peoria County,Illinois,17,143,77.3
Perry County,Illinois,17,145,82.7
Piatt County,Illinois,17,147,77.9
Pike County,Illinois,17,149,78.0
Pope County,Illinois,17,151,83.1
Pulaski County,Illinois,17,153,75.4
Putnam County,Illinois,17,155,79.1
Randolph County,Illinois,17,157,83.6
Richland County,Illinois,17,159,79.5
Rock Island County,Illinois,17,161,78.9
Saint Clair County,Illinois,17,163,76.3
Saline County,Illinois,17,165,79.1
Sangamon County,Illinois,17,167,77.7
Schuyler County,Illinois,17,169,80.1
Scott County,Illinois,17,171,77.1
Shelby County,Illinois,17,173,79.6
Stark County,Illinois,17,175,77.9
Stephenson County,Illinois,17,177,78.6
Tazewell County,Illinois,17,179,78.1
Union County,Illinois,17,181,80.3
Vermilion County,Illinois,17,183,77.8
Wabash County,Illinois,17,185,79.3
Warren County,Illinois,17,187,78.9
Washington County,Illinois,17,189,81.4
Wayne County,Illinois,17,191,80.2
White County,Illinois,17,193,80.7
Whiteside County,Illinois,17,195,78.6
Will County,Illinois,17,197,73.5
Williamson County,Illinois,17,199,79.4
Winnebago County,Illinois,17,201,76.9
Woodford County,Illinois,17,203,76.5
Adams County,Indiana,18,001,70.9
Allen County,Indiana,18,003,75.2
Bartholomew County,Indiana,18,005,77.0
Benton County,Indiana,18,007,75.5
Blackford County,Indiana,18,009,78.7
Boone County,Indiana,18,011,73.1
Brown County,Indiana,18,013,81.1
Carroll County,Indiana,18,015,77.9
Cass County,Indiana,18,017,76.3
Clark County,Indiana,18,019,78.1
Clay County,Indiana,18,021,78.0
Clinton County,Indiana,18,023,75.4
Crawford County,Indiana,18,025,79.5
Daviess County,Indiana,18,027,73.7
Dearborn County,Indiana,18,029,77.5
Decatur County,Indiana,18,031,76.8
DeKalb County,Indiana,18,033,75.8
Delaware County,Indiana,18,035,81.3
Dubois County,Indiana,18,037,78.3
Elkhart County,Indiana,18,039,73.7
Fayette County,Indiana,18,041,77.6
Floyd County,Indiana,18,043,77.9
Fountain County,Indiana,18,045,78.5
Franklin County,Indiana,18,047,76.9
Fulton County,Indiana,18,049,78.0
Gibson County,Indiana,18,051,77.4
Grant County,Indiana,18,053,79.5
Greene County,Indiana,18,055,77.8
Hamilton County,Indiana,18,057,71.9
Hancock County,Indiana,18,059,75.4
Harrison County,Indiana,18,061,78.9
Hendricks County,Indiana,18,063,75.1
Henry County,Indiana,18,065,80.4
Howard County,Indiana,18,067,78.4
Huntington County,Indiana,18,069,77.7
Jackson County,Indiana,18,071,77.0
Jasper County,Indiana,18,073,76.5
Jay County,Indiana,18,075,75.9
Jefferson County,Indiana,18,077,78.9
Jennings County,Indiana,18,079,76.3
