County,State,State_FIPS,County_FIPS,high_school_grads
Bartholomew County,Indiana,18,005,15840.0
Benton County,Indiana,18,007,2325.0
Blackford County,Indiana,18,009,3748.0
Boone County,Indiana,18,011,9031.0
Brown County,Indiana,18,013,3295.0
Carroll County,Indiana,18,015,5071.0
Cass County,Indiana,18,017,8775.0
Clark County,Indiana,18,019,21686.0
Clay County,Indiana,18,021,7071.0
Clinton County,Indiana,18,023,8429.0
Crawford County,Indiana,18,025,2767.0
Daviess County,Indiana,18,027,6372.0
Dearborn County,Indiana,18,029,12022.0
Decatur County,Indiana,18,031,6566.0
DeKalb County,Indiana,18,033,10147.0
Delaware County,Indiana,18,035,21028.0
Dubois County,Indiana,18,037,10649.0
Elkhart County,Indiana,18,039,38397.0
Fayette County,Indiana,18,041,5477.0
Floyd County,Indiana,18,043,14201.0
Fountain County,Indiana,18,045,4401.0
Franklin County,Indiana,18,047,5769.0
Fulton County,Indiana,18,049,4675.0
Gibson County,Indiana,18,051,7952.0
Grant County,Indiana,18,053,15285.0
Greene County,Indiana,18,055,7533.0
Hamilton County,Indiana,18,057,26964.0
Hancock County,Indiana,18,059,13481.0
Harrison County,Indiana,18,061,9481.0
Hendricks County,Indiana,18,063,25971.0
Henry County,Indiana,18,065,12250.0
Howard County,Indiana,18,067,17186.0
Huntington County,Indiana,18,069,9181.0
Jackson County,Indiana,18,071,11480.0
Jasper County,Indiana,18,073,8019.0
Jay County,Indiana,18,075,5796.0
Jefferson County,Indiana,18,077,7206.0
Jennings County,Indiana,18,079,7533.0
Johnson County,Indiana,18,081,27036.0
Knox County,Indiana,18,083,7736.0
Kosciusko County,Indiana,18,085,16474.0
LaGrange County,Indiana,18,087,6077.0
Lake County,Indiana,18,089,100821.0
LaPorte County,Indiana,18,091,24215.0
Lawrence County,Indiana,18,093,11460.0
Madison County,Indiana,18,095,29336.0
Marion County,Indiana,18,097,142135.0
Marshall County,Indiana,18,099,10765.0
Martin County,Indiana,18,101,2602.0
Miami County,Indiana,18,103,8684.0
Monroe County,Indiana,18,105,15216.0
Montgomery County,Indiana,18,107,9712.0
Morgan County,Indiana,18,109,16995.0
Newton County,Indiana,18,111,3855.0
Noble County,Indiana,18,113,10791.0
Ohio County,Indiana,18,115,1713.0
Orange County,Indiana,18,117,5038.0
Owen County,Indiana,18,119,5118.0
Parke County,Indiana,18,121,4238.0
Perry County,Indiana,18,123,5390.0
Pike County,Indiana,18,125,3500.0
Porter County,Indiana,18,127,35238.0
Posey County,Indiana,18,129,6265.0
Pulaski County,Indiana,18,131,3584.0
Putnam County,Indiana,18,133,8347.0
Randolph County,Indiana,18,135,6628.0
Ripley County,Indiana,18,137,7465.0
Rush County,Indiana,18,139,4814.0
Saint Joseph County,Indiana,18,141,44846.0
Scott County,Indiana,18,143,5919.0
Shelby County,Indiana,18,145,11038.0
Spencer County,Indiana,18,147,5656.0
Starke County,Indiana,18,149,5342.0
Steuben County,Indiana,18,151,7744.0
Sullivan County,Indiana,18,153,5346.0
Switzerland County,Indiana,18,155,2992.0
Tippecanoe County,Indiana,18,157,22940.0
Tipton County,Indiana,18,159,3712.0
Union County,Indiana,18,161,1926.0
Vanderburgh County,Indiana,18,163,35228.0
Vermillion County,Indiana,18,165,4215.0
Vigo County,Indiana,18,167,18137.0
Wabash County,Indiana,18,169,8354.0
Warren County,Indiana,18,171,2261.0
Warrick County,Indiana,18,173,11781.0
Washington County,Indiana,18,175,7324.0
Wayne County,Indiana,18,177,14888.0
Wells County,Indiana,18,179,6729.0
White County,Indiana,18,181,6413.0
Whitley County,Indiana,18,183,8209.0
Adair County,Iowa,19,001,2087.0
Adams County,Iowa,19,003,1008.0
Allamakee County,Iowa,19,005,3613.0
Appanoose County,Iowa,19,007,2872.0
Audubon County,Iowa,19,009,1622.0
Benton County,Iowa,19,011,5612.0
Black Hawk County,Iowa,19,013,23121.0
Boone County,Iowa,19,015,5467.0
Bremer County,Iowa,19,017,5096.0
Buchanan County,Iowa,19,019,4950.0
Buena Vista County,Iowa,19,021,3532.0
Butler County,Iowa,19,023,3871.0
Calhoun County,Iowa,19,025,2187.0
Carroll County,Iowa,19,027,5039.0
Cass County,Iowa,19,029,3545.0
Cedar County,Iowa,19,031,4177.0
Cerro Gordo County,Iowa,19,033,8483.0
Cherokee County,Iowa,19,035,2517.0
Chickasaw County,Iowa,19,037,3281.0
Clarke County,Iowa,19,039,2543.0
Clay County,Iowa,19,041,3550.0
Clayton County,Iowa,19,043,5169.0
Clinton County,Iowa,19,045,10732.0
Crawford County,Iowa,19,047,3714.0
Dallas County,Iowa,19,049,8962.0
Davis County,Iowa,19,051,1852.0
Decatur County,Iowa,19,053,1564.0
Delaware County,Iowa,19,055,4768.0
Des Moines County,Iowa,19,057,8226.0
Dickinson County,Iowa,19,059,3338.0
Dubuque County,Iowa,19,061,19930.0
Emmet County,Iowa,19,063,2042.0
Fayette County,Iowa,19,065,4648.0
Floyd County,Iowa,19,067,3606.0
Franklin County,Iowa,19,069,2506.0
Fremont County,Iowa,19,071,1536.0
Greene County,Iowa,19,073,2033.0
Grundy County,Iowa,19,075,2775.0
Guthrie County,Iowa,19,077,2687.0
Hamilton County,Iowa,19,079,3089.0
Hancock County,Iowa,19,081,2579.0
Hardin County,Iowa,19,083,3593.0
Harrison County,Iowa,19,085,3416.0
Henry County,Iowa,19,087,4180.0
Howard County,Iowa,19,089,2509.0
Humboldt County,Iowa,19,091,2216.0
Ida County,Iowa,19,093,1803.0
Iowa County,Iowa,19,095,4360.0
Jackson County,Iowa,19,097,5423.0
Jasper County,Iowa,19,099,8707.0
Jefferson County,Iowa,19,101,3127.0
Johnson County,Iowa,19,103,11954.0
Jones County,Iowa,19,105,4968.0
Keokuk County,Iowa,19,107,2749.0
Kossuth County,Iowa,19,109,3744.0
Lee County,Iowa,19,111,8582.0
Linn County,Iowa,19,113,33838.0
Louisa County,Iowa,19,115,2524.0
Lucas County,Iowa,19,117,2443.0
Lyon County,Iowa,19,119,2652.0
Madison County,Iowa,19,121,3681.0
Mahaska County,Iowa,19,123,4814.0
Marion County,Iowa,19,125,6870.0
Marshall County,Iowa,19,127,7817.0
Mills County,Iowa,19,129,3105.0
Mitchell County,Iowa,19,131,2914.0
Monona County,Iowa,19,133,2249.0
Monroe County,Iowa,19,135,2140.0
Montgomery County,Iowa,19,137,2322.0
Muscatine County,Iowa,19,139,8247.0
O'Brien County,Iowa,19,141,3265.0
Osceola County,Iowa,19,143,1563.0
Page County,Iowa,19,145,3067.0
Palo Alto County,Iowa,19,147,1651.0
Plymouth County,Iowa,19,149,5261.0
Pocahontas County,Iowa,19,151,1814.0
Polk County,Iowa,19,153,63551.0
Pottawattamie County,Iowa,19,155,18718.0
Poweshiek County,Iowa,19,157,4197.0
Ringgold County,Iowa,19,159,1201.0
Sac County,Iowa,19,161,2490.0
Scott County,Iowa,19,163,29146.0
Shelby County,Iowa,19,165,2844.0
Sioux County,Iowa,19,167,5674.0
Story County,Iowa,19,169,7995.0
Tama County,Iowa,19,171,4341.0
Taylor County,Iowa,19,173,1613.0
Union County,Iowa,19,175,2969.0
Van Buren County,Iowa,19,177,1998.0
Wapello County,Iowa,19,179,7683.0
Warren County,Iowa,19,181,9085.0
Washington County,Iowa,19,183,4947.0
Wayne County,Iowa,19,185,1762.0
Webster County,Iowa,19,187,6716.0
Winnebago County,Iowa,19,189,2097.0
Winneshiek County,Iowa,19,191,4223.0
Woodbury County,Iowa,19,193,18433.0
Worth County,Iowa,19,195,1624.0
Wright County,Iowa,19,197,2919.0
Allen County,Kansas,20,001,2297.0
Anderson County,Kansas,20,003,1700.0
Atchison County,Kansas,20,005,3716.0
Barber County,Kansas,20,007,1108.0
Barton County,Kansas,20,009,4968.0
Bourbon County,Kansas,20,011,2436.0
Brown County,Kansas,20,013,2212.0
Butler County,Kansas,20,015,9333.0
Chase County,Kansas,20,017,480.0
Chautauqua County,Kansas,20,019,865.0
Cherokee County,Kansas,20,021,4194.0
Cheyenne County,Kansas,20,023,557.0
Clark County,Kansas,20,025,355.0
Clay County,Kansas,20,027,1620.0
Cloud County,Kansas,20,029,1760.0
Coffey County,Kansas,20,031,1908.0
Comanche County,Kansas,20,033,388.0
Cowley County,Kansas,20,035,5583.0
Crawford County,Kansas,20,037,5712.0
Decatur County,Kansas,20,039,696.0
Dickinson County,Kansas,20,041,4263.0
Doniphan County,Kansas,20,043,1815.0
Douglas County,Kansas,20,045,10603.0
Edwards County,Kansas,20,047,530.0
Elk County,Kansas,20,049,638.0
Ellis County,Kansas,20,051,3857.0
Ellsworth County,Kansas,20,053,1223.0
Finney County,Kansas,20,055,3926.0
Ford County,Kansas,20,057,4286.0
Franklin County,Kansas,20,059,5149.0
Geary County,Kansas,20,061,4498.0
Gove County,Kansas,20,063,640.0
Graham County,Kansas,20,065,604.0
Grant County,Kansas,20,067,1227.0
Gray County,Kansas,20,069,814.0
Greeley County,Kansas,20,071,230.0
Greenwood County,Kansas,20,073,1378.0
Hamilton County,Kansas,20,075,547.0
Harper County,Kansas,20,077,1338.0
Harvey County,Kansas,20,079,5351.0
Haskell County,Kansas,20,081,418.0
Hodgeman County,Kansas,20,083,300.0
Jackson County,Kansas,20,085,3108.0
Jefferson County,Kansas,20,087,4414.0
Jewell County,Kansas,20,089,903.0
Johnson County,Kansas,20,091,49386.0
Kearny County,Kansas,20,093,624.0
Kingman County,Kansas,20,095,1577.0
Kiowa County,Kansas,20,097,409.0
Labette County,Kansas,20,099,3707.0
Lane County,Kansas,20,101,307.0
Leavenworth County,Kansas,20,103,11975.0
Lincoln County,Kansas,20,105,641.0
Linn County,Kansas,20,107,2107.0
Logan County,Kansas,20,109,546.0
Lyon County,Kansas,20,111,5351.0
McPherson County,Kansas,20,113,4834.0
Marion County,Kansas,20,115,2545.0
Marshall County,Kansas,20,117,2688.0
Meade County,Kansas,20,119,770.0
Miami County,Kansas,20,121,6038.0
Mitchell County,Kansas,20,123,1183.0
Montgomery County,Kansas,20,125,5599.0
Morris County,Kansas,20,127,1380.0
Morton County,Kansas,20,129,658.0
Nemaha County,Kansas,20,131,2629.0
Neosho County,Kansas,20,133,2681.0
Ness County,Kansas,20,135,695.0
Norton County,Kansas,20,137,1097.0
Osage County,Kansas,20,139,3607.0
Osborne County,Kansas,20,141,828.0
Ottawa County,Kansas,20,143,1303.0
Pawnee County,Kansas,20,145,990.0
Phillips County,Kansas,20,147,1233.0
Pottawatomie County,Kansas,20,149,3768.0
Pratt County,Kansas,20,151,1484.0
Rawlins County,Kansas,20,153,530.0
Reno County,Kansas,20,155,10466.0
Republic County,Kansas,20,157,1053.0
Rice County,Kansas,20,159,1572.0
Riley County,Kansas,20,161,5445.0
Rooks County,Kansas,20,163,1087.0
Rush County,Kansas,20,165,589.0
Russell County,Kansas,20,167,1283.0
Saline County,Kansas,20,169,10415.0
Scott County,Kansas,20,171,982.0
Sedgwick County,Kansas,20,173,72643.0
Seward County,Kansas,20,175,2908.0
Shawnee County,Kansas,20,177,30806.0
Sheridan County,Kansas,20,179,529.0
Sherman County,Kansas,20,181,1157.0
Smith County,Kansas,20,183,845.0
Stafford County,Kansas,20,185,739.0
Stanton County,Kansas,20,187,357.0
Stevens County,Kansas,20,189,969.0
Sumner County,Kansas,20,191,4677.0
Thomas County,Kansas,20,193,1239.0
Trego County,Kansas,20,195,640.0
Wabaunsee County,Kansas,20,197,1555.0
Wallace County,Kansas,20,199,303.0
Washington County,Kansas,20,201,1300.0
Wichita County,Kansas,20,203,358.0
Wilson County,Kansas,20,205,1752.0
Woodson County,Kansas,20,207,652.0
Wyandotte County,Kansas,20,209,27978.0
Adair County,Kentucky,21,001,3303.0
Allen County,Kentucky,21,003,3928.0
Anderson County,Kentucky,21,005,4607.0
Ballard County,Kentucky,21,007,1664.0
Barren County,Kentucky,21,009,9477.0
Bath County,Kentucky,21,011,2510.0
Bell County,Kentucky,21,013,5477.0
Boone County,Kentucky,21,015,18171.0
Bourbon County,Kentucky,21,017,4386.0
Boyd County,Kentucky,21,019,9387.0
Boyle County,Kentucky,21,021,5601.0
Bracken County,Kentucky,21,023,2060.0
Breathitt County,Kentucky,21,025,2597.0
Breckinridge County,Kentucky,21,027,4673.0
Bullitt County,Kentucky,21,029,16881.0
Butler County,Kentucky,21,031,3229.0
Caldwell County,Kentucky,21,033,3210.0
Calloway County,Kentucky,21,035,6117.0
Campbell County,Kentucky,21,037,15758.0
Carlisle County,Kentucky,21,039,956.0
Carroll County,Kentucky,21,041,2033.0
Carter County,Kentucky,21,043,6271.0
Casey County,Kentucky,21,045,2841.0
Christian County,Kentucky,21,047,11154.0
Clark County,Kentucky,21,049,7368.0
Clay County,Kentucky,21,051,3349.0
Clinton County,Kentucky,21,053,2178.0
Crittenden County,Kentucky,21,055,1976.0
Cumberland County,Kentucky,21,057,1427.0
Daviess County,Kentucky,21,059,19821.0
Edmonson County,Kentucky,21,061,2621.0
Elliott County,Kentucky,21,063,1636.0
Estill County,Kentucky,21,065,3791.0
Fayette County,Kentucky,21,067,32966.0
Fleming County,Kentucky,21,069,3001.0
Floyd County,Kentucky,21,071,7931.0
Franklin County,Kentucky,21,073,7842.0
Fulton County,Kentucky,21,075,1138.0
Gallatin County,Kentucky,21,077,1963.0
Garrard County,Kentucky,21,079,3543.0
Grant County,Kentucky,21,081,5852.0
Graves County,Kentucky,21,083,7538.0
Grayson County,Kentucky,21,085,5888.0
Green County,Kentucky,21,087,2726.0
Greenup County,Kentucky,21,089,8354.0
Hancock County,Kentucky,21,091,2248.0
Hardin County,Kentucky,21,093,17531.0
Harlan County,Kentucky,21,095,5432.0
Harrison County,Kentucky,21,097,4216.0
Hart County,Kentucky,21,099,3914.0
Henderson County,Kentucky,21,101,8637.0
Henry County,Kentucky,21,103,3910.0
Hickman County,Kentucky,21,105,998.0
Hopkins County,Kentucky,21,107,10715.0
Jackson County,Kentucky,21,109,2970.0
Jefferson County,Kentucky,21,111,113375.0
Jessamine County,Kentucky,21,113,7246.0
Johnson County,Kentucky,21,115,5089.0
Kenton County,Kentucky,21,117,26540.0
Knott County,Kentucky,21,119,2934.0
Knox County,Kentucky,21,121,6659.0
Larue County,Kentucky,21,123,3256.0
Laurel County,Kentucky,21,125,12652.0
Lawrence County,Kentucky,21,127,3765.0
Lee County,Kentucky,21,129,1568.0
Leslie County,Kentucky,21,131,2172.0
Letcher County,Kentucky,21,133,5149.0
Lewis County,Kentucky,21,135,3171.0
Lincoln County,Kentucky,21,137,5698.0
Livingston County,Kentucky,21,139,2647.0
Logan County,Kentucky,21,141,5745.0
Lyon County,Kentucky,21,143,1978.0
McCracken County,Kentucky,21,145,11469.0
McCreary County,Kentucky,21,147,3368.0
McLean County,Kentucky,21,149,2265.0
Madison County,Kentucky,21,151,12085.0
Magoffin County,Kentucky,21,153,2602.0
Marion County,Kentucky,21,155,4447.0
Marshall County,Kentucky,21,157,7342.0
Martin County,Kentucky,21,159,2517.0
Mason County,Kentucky,21,161,3761.0
Meade County,Kentucky,21,163,5719.0
Menifee County,Kentucky,21,165,1356.0
Mercer County,Kentucky,21,167,4349.0
Metcalfe County,Kentucky,21,169,2005.0
Monroe County,Kentucky,21,171,2699.0
Montgomery County,Kentucky,21,173,5388.0
Morgan County,Kentucky,21,175,2461.0
Muhlenberg County,Kentucky,21,177,7568.0
Nelson County,Kentucky,21,179,10185.0
Nicholas County,Kentucky,21,181,1701.0
Ohio County,Kentucky,21,183,5362.0
Oldham County,Kentucky,21,185,7402.0
Owen County,Kentucky,21,187,2607.0
Owsley County,Kentucky,21,189,979.0
Pendleton County,Kentucky,21,191,3826.0
Perry County,Kentucky,21,193,5290.0
Pike County,Kentucky,21,195,13811.0
Powell County,Kentucky,21,197,2466.0
Pulaski County,Kentucky,21,199,13198.0
Robertson County,Kentucky,21,201,459.0
Rockcastle County,Kentucky,21,203,4091.0
Rowan County,Kentucky,21,205,3219.0
Russell County,Kentucky,21,207,3330.0
Scott County,Kentucky,21,209,8388.0
Shelby County,Kentucky,21,211,7978.0
Simpson County,Kentucky,21,213,4092.0
Spencer County,Kentucky,21,215,3437.0
Taylor County,Kentucky,21,217,5143.0
Todd County,Kentucky,21,219,2542.0
Trigg County,Kentucky,21,221,2377.0
Trimble County,Kentucky,21,223,2078.0
Union County,Kentucky,21,225,3079.0
Warren County,Kentucky,21,227,17208.0
Washington County,Kentucky,21,229,2472.0
Wayne County,Kentucky,21,231,4196.0
Webster County,Kentucky,21,233,3167.0
Whitley County,Kentucky,21,235,6265.0
Wolfe County,Kentucky,21,237,1749.0
Woodford County,Kentucky,21,239,3949.0
Acadia Parish,Louisiana,22,001,13985.0
Allen Parish,Louisiana,22,003,5935.0
Ascension Parish,Louisiana,22,005,22354.0
Assumption Parish,Louisiana,22,007,5337.0
Avoyelles Parish,Louisiana,22,009,9653.0
Beauregard Parish,Louisiana,22,011,8212.0
Bienville Parish,Louisiana,22,013,3472.0
Bossier Parish,Louisiana,22,015,19603.0
Caddo Parish,Louisiana,22,017,46940.0
Calcasieu Parish,Louisiana,22,019,37417.0
Caldwell Parish,Louisiana,22,021,2214.0
Cameron Parish,Louisiana,22,023,1448.0
Catahoula Parish,Louisiana,22,025,2484.0
Claiborne Parish,Louisiana,22,027,3687.0
Concordia Parish,Louisiana,22,029,4422.0
De Soto Parish,Louisiana,22,031,6254.0
East Baton Rouge Parish,Louisiana,22,033,68401.0
East Carroll Parish,Louisiana,22,035,1419.0
East Feliciana Parish,Louisiana,22,037,5240.0
Evangeline Parish,Louisiana,22,039,6852.0
Franklin Parish,Louisiana,22,041,4450.0
Grant Parish,Louisiana,22,043,4654.0
Iberia Parish,Louisiana,22,045,16179.0
Iberville Parish,Louisiana,22,047,7602.0
Jackson Parish,Louisiana,22,049,4007.0
Jefferson Parish,Louisiana,22,051,80483.0
Jefferson Davis Parish,Louisiana,22,053,7405.0
Lafayette Parish,Louisiana,22,055,37115.0
Lafourche Parish,Louisiana,22,057,21655.0
LaSalle Parish,Louisiana,22,059,3303.0
Lincoln Parish,Louisiana,22,061,5624.0
Livingston Parish,Louisiana,22,063,29312.0
Madison Parish,Louisiana,22,065,2681.0
Morehouse Parish,Louisiana,22,067,6566.0
Natchitoches Parish,Louisiana,22,069,6371.0
Orleans Parish,Louisiana,22,071,53374.0
Ouachita Parish,Louisiana,22,073,26991.0
Plaquemines Parish,Louisiana,22,075,4762.0
Pointe Coupee Parish,Louisiana,22,077,5650.0
Rapides Parish,Louisiana,22,079,26551.0
Red River Parish,Louisiana,22,081,2229.0
Richland Parish,Louisiana,22,083,4573.0
Sabine Parish,Louisiana,22,085,5693.0
Saint Bernard Parish,Louisiana,22,087,9616.0
Saint Charles Parish,Louisiana,22,089,10704.0
Saint Helena Parish,Louisiana,22,091,2830.0
Saint James Parish,Louisiana,22,093,5797.0
Saint John the Baptist Parish,Louisiana,22,095,9266.0
Saint Landry Parish,Louisiana,22,097,20840.0
Saint Martin Parish,Louisiana,22,099,12602.0
Saint Mary Parish,Louisiana,22,101,14019.0
Saint Tammany Parish,Louisiana,22,103,35337.0
Tangipahoa Parish,Louisiana,22,105,24586.0
Tensas Parish,Louisiana,22,107,1381.0
Terrebonne Parish,Louisiana,22,109,24293.0
Union Parish,Louisiana,22,111,6230.0
Vermilion Parish,Louisiana,22,113,13462.0
Vernon Parish,Louisiana,22,115,9500.0
Washington Parish,Louisiana,22,117,10397.0
Webster Parish,Louisiana,22,119,9542.0
West Baton Rouge Parish,Louisiana,22,121,5039.0
West Carroll Parish,Louisiana,22,123,2650.0
West Feliciana Parish,Louisiana,22,125,2347.0
Winn Parish,Louisiana,22,127,3227.0
Androscoggin County,Maine,23,001,22530.0
Aroostook County,Maine,23,003,16586.0
Cumberland County,Maine,23,005,41141.0
Franklin County,Maine,23,007,6597.0
Hancock County,Maine,23,009,11953.0
Kennebec County,Maine,23,011,25329.0
Knox County,Maine,23,013,8885.0
Lincoln County,Maine,23,015,7444.0
Oxford County,Maine,23,017,15868.0
Penobscot County,Maine,23,019,31972.0
Piscataquis County,Maine,23,021,4325.0
Sagadahoc County,Maine,23,023,6853.0
Somerset County,Maine,23,025,13241.0
Waldo County,Maine,23,027,8374.0
Washington County,Maine,23,029,7484.0
York County,Maine,23,031,39385.0
Allegany County,Maryland,24,001,18100.0
Anne Arundel County,Maryland,24,003,81360.0
Baltimore County,Maryland,24,005,134790.0
Calvert County,Maryland,24,009,16397.0
Caroline County,Maryland,24,011,8401.0
Carroll County,Maryland,24,013,31549.0
Cecil County,Maryland,24,015,22953.0
Charles County,Maryland,24,017,29941.0
Dorchester County,Maryland,24,019,7922.0
Frederick County,Maryland,24,021,37327.0
Garrett County,Maryland,24,023,8126.0
Harford County,Maryland,24,025,41701.0
Howard County,Maryland,24,027,26407.0
Kent County,Maryland,24,029,4061.0
Queen Anne's County,Maryland,24,035,8978.0
Saint Mary's County,Maryland,24,037,19330.0
Somerset County,Maryland,24,039,5511.0
Talbot County,Maryland,24,041,6435.0
Washington County,Maryland,24,043,33653.0
Wicomico County,Maryland,24,045,18849.0
Worcester County,Maryland,24,047,11141.0
Baltimore City,Maryland,24,510,103844.0
Montgomery County,Maryland,24,031,89905.0
Prince George's County,Maryland,24,033,138214.0
Barnstable County,Massachusetts,25,001,37428.0
Berkshire County,Massachusetts,25,003,24994.0
Bristol County,Massachusetts,25,005,98982.0
Dukes County,Massachusetts,25,007,2868.0
Essex County,Massachusetts,25,009,122211.0
Franklin County,Massachusetts,25,011,12550.0
Hampden County,Massachusetts,25,013,80870.0
Hampshire County,Massachusetts,25,015,20992.0
Middlesex County,Massachusetts,25,017,201742.0
Nantucket County,Massachusetts,25,019,1785.0
Norfolk County,Massachusetts,25,021,90698.0
Plymouth County,Massachusetts,25,023,90757.0
Suffolk County,Massachusetts,25,025,105776.0
Worcester County,Massachusetts,25,027,140807.0
Alcona County,Michigan,26,001,2983.0
Alger County,Michigan,26,003,2450.0
Allegan County,Michigan,26,005,25456.0
Alpena County,Michigan,26,007,6151.0
Antrim County,Michigan,26,009,5167.0
Arenac County,Michigan,26,011,4354.0
Baraga County,Michigan,26,013,1801.0
Barry County,Michigan,26,015,13680.0
Bay County,Michigan,26,017,23698.0
Benzie County,Michigan,26,019,3868.0
Berrien County,Michigan,26,021,27191.0
Branch County,Michigan,26,023,10016.0
Calhoun County,Michigan,26,025,27515.0
Cass County,Michigan,26,027,10663.0
Charlevoix County,Michigan,26,029,5341.0
Cheboygan County,Michigan,26,031,6674.0
Chippewa County,Michigan,26,033,7232.0
Clare County,Michigan,26,035,7315.0
Clinton County,Michigan,26,037,13293.0
Crawford County,Michigan,26,039,3177.0
Delta County,Michigan,26,041,8013.0
Dickinson County,Michigan,26,043,6700.0
Eaton County,Michigan,26,045,19377.0
Emmet County,Michigan,26,047,5528.0
Genesee County,Michigan,26,049,77706.0
Gladwin County,Michigan,26,051,6711.0
Gogebic County,Michigan,26,053,3750.0
Grand Traverse County,Michigan,26,055,14849.0
Gratiot County,Michigan,26,057,9404.0
Hillsdale County,Michigan,26,059,10624.0
Houghton County,Michigan,26,061,6573.0
Huron County,Michigan,26,063,9402.0
Ingham County,Michigan,26,065,30834.0
Ionia County,Michigan,26,067,13640.0
Iosco County,Michigan,26,069,6883.0
Iron County,Michigan,26,071,3607.0
Isabella County,Michigan,26,073,10370.0
Jackson County,Michigan,26,075,30099.0
Kalamazoo County,Michigan,26,077,31625.0
Kalkaska County,Michigan,26,079,4379.0
Kent County,Michigan,26,081,88026.0
Keweenaw County,Michigan,26,083,538.0
Lake County,Michigan,26,085,2985.0
Lapeer County,Michigan,26,087,19497.0
Leelanau County,Michigan,26,089,3410.0
Lenawee County,Michigan,26,091,21545.0
Livingston County,Michigan,26,093,29313.0
Luce County,Michigan,26,095,1507.0
Mackinac County,Michigan,26,097,2619.0
Macomb County,Michigan,26,099,163556.0
Manistee County,Michigan,26,101,5511.0
Marquette County,Michigan,26,103,12455.0
Mason County,Michigan,26,105,6263.0
Mecosta County,Michigan,26,107,8187.0
Menominee County,Michigan,26,109,6863.0
Midland County,Michigan,26,111,15036.0
Missaukee County,Michigan,26,113,3663.0
Monroe County,Michigan,26,115,32523.0
Montcalm County,Michigan,26,117,14174.0
Montmorency County,Michigan,26,119,2585.0
Muskegon County,Michigan,26,121,32283.0
Newaygo County,Michigan,26,123,11525.0
Oakland County,Michigan,26,125,149479.0
Oceana County,Michigan,26,127,5408.0
Ogemaw County,Michigan,26,129,5371.0
Ontonagon County,Michigan,26,131,1947.0
Osceola County,Michigan,26,133,6197.0
Oscoda County,Michigan,26,135,2075.0
Otsego County,Michigan,26,137,5855.0
Ottawa County,Michigan,26,139,43364.0
Presque Isle County,Michigan,26,141,3685.0
Roscommon County,Michigan,26,143,6643.0
Saginaw County,Michigan,26,145,38974.0
Saint Clair County,Michigan,26,147,34524.0
Saint Joseph County,Michigan,26,149,13533.0
Sanilac County,Michigan,26,151,11567.0
Schoolcraft County,Michigan,26,153,2394.0
Shiawassee County,Michigan,26,155,15326.0
Tuscola County,Michigan,26,157,14509.0
Van Buren County,Michigan,26,159,14046.0
Washtenaw County,Michigan,26,161,29286.0
Wayne County,Michigan,26,163,296345.0
Wexford County,Michigan,26,165,7391.0
Aitkin County,Minnesota,27,001,4111.0
Anoka County,Minnesota,27,003,55861.0
Becker County,Minnesota,27,005,6480.0
Beltrami County,Minnesota,27,007,5972.0
Benton County,Minnesota,27,009,7616.0
Big Stone County,Minnesota,27,011,1460.0
Blue Earth County,Minnesota,27,013,9440.0
Brown County,Minnesota,27,015,6020.0
Carlton County,Minnesota,27,017,7948.0
Carver County,Minnesota,27,019,11699.0
Cass County,Minnesota,27,021,6157.0
Chippewa County,Minnesota,27,023,2858.0
Chisago County,Minnesota,27,025,11146.0
Clay County,Minnesota,27,027,8931.0
Clearwater County,Minnesota,27,029,1947.0
Cook County,Minnesota,27,031,861.0
Cottonwood County,Minnesota,27,033,2473.0
Crow Wing County,Minnesota,27,035,11793.0
Dakota County,Minnesota,27,037,51088.0
Dodge County,Minnesota,27,039,3974.0
Douglas County,Minnesota,27,041,7266.0
Faribault County,Minnesota,27,043,3861.0
Fillmore County,Minnesota,27,045,4520.0
Freeborn County,Minnesota,27,047,7018.0
Goodhue County,Minnesota,27,049,9371.0
Grant County,Minnesota,27,051,1310.0
Hennepin County,Minnesota,27,053,126031.0
Houston County,Minnesota,27,055,4039.0
Hubbard County,Minnesota,27,057,4158.0
Isanti County,Minnesota,27,059,8261.0
Itasca County,Minnesota,27,061,8511.0
Jackson County,Minnesota,27,063,2218.0
Kanabec County,Minnesota,27,065,3887.0
Kandiyohi County,Minnesota,27,067,6696.0
Kittson County,Minnesota,27,069,1034.0
Koochiching County,Minnesota,27,071,3029.0
Lac qui Parle County,Minnesota,27,073,1743.0
Lake County,Minnesota,27,075,2391.0
Lake of the Woods County,Minnesota,27,077,1123.0
Le Sueur County,Minnesota,27,079,6077.0
Lincoln County,Minnesota,27,081,1556.0
Lyon County,Minnesota,27,083,5067.0
McLeod County,Minnesota,27,085,8325.0
Mahnomen County,Minnesota,27,087,952.0
Marshall County,Minnesota,27,089,2176.0
Martin County,Minnesota,27,091,5109.0
Meeker County,Minnesota,27,093,5431.0
Mille Lacs County,Minnesota,27,095,5764.0
Morrison County,Minnesota,27,097,7754.0
Mower County,Minnesota,27,099,7406.0
Murray County,Minnesota,27,101,2117.0
Nicollet County,Minnesota,27,103,5373.0
Nobles County,Minnesota,27,105,4259.0
Norman County,Minnesota,27,107,1682.0
Olmsted County,Minnesota,27,109,18138.0
Otter Tail County,Minnesota,27,111,11217.0
Pennington County,Minnesota,27,113,3018.0
Pine County,Minnesota,27,115,7176.0
Pipestone County,Minnesota,27,117,1928.0
Polk County,Minnesota,27,119,5787.0
