County,State,State_FIPS,County_FIPS,less_than_9th_grade_percentage
Johnson County,Indiana,18,081,2.0
Knox County,Indiana,18,083,2.6
Kosciusko County,Indiana,18,085,5.6
LaGrange County,Indiana,18,087,29.6
Lake County,Indiana,18,089,4.1
LaPorte County,Indiana,18,091,3.0
Lawrence County,Indiana,18,093,3.5
Madison County,Indiana,18,095,2.7
Marion County,Indiana,18,097,4.9
Marshall County,Indiana,18,099,5.2
Martin County,Indiana,18,101,3.0
Miami County,Indiana,18,103,3.7
Monroe County,Indiana,18,105,1.9
Montgomery County,Indiana,18,107,2.1
Morgan County,Indiana,18,109,2.5
Newton County,Indiana,18,111,3.3
Noble County,Indiana,18,113,7.6
Ohio County,Indiana,18,115,4.0
Orange County,Indiana,18,117,5.4
Owen County,Indiana,18,119,4.1
Parke County,Indiana,18,121,5.4
Perry County,Indiana,18,123,2.4
Pike County,Indiana,18,125,3.0
Porter County,Indiana,18,127,1.7
Posey County,Indiana,18,129,1.5
Pulaski County,Indiana,18,131,3.0
Putnam County,Indiana,18,133,3.6
Randolph County,Indiana,18,135,3.1
Ripley County,Indiana,18,137,3.1
Rush County,Indiana,18,139,4.0
Saint Joseph County,Indiana,18,141,3.5
Scott County,Indiana,18,143,6.3
Shelby County,Indiana,18,145,3.5
Spencer County,Indiana,18,147,2.0
Starke County,Indiana,18,149,5.2
Steuben County,Indiana,18,151,2.4
Sullivan County,Indiana,18,153,3.4
Switzerland County,Indiana,18,155,4.0
Tippecanoe County,Indiana,18,157,2.7
Tipton County,Indiana,18,159,3.1
Union County,Indiana,18,161,2.4
Vanderburgh County,Indiana,18,163,2.3
Vermillion County,Indiana,18,165,2.5
Vigo County,Indiana,18,167,2.8
Wabash County,Indiana,18,169,3.0
Warren County,Indiana,18,171,2.4
Warrick County,Indiana,18,173,1.9
Washington County,Indiana,18,175,5.2
Wayne County,Indiana,18,177,4.5
Wells County,Indiana,18,179,1.8
White County,Indiana,18,181,3.7
Whitley County,Indiana,18,183,2.0
Adair County,Iowa,19,001,2.1
Adams County,Iowa,19,003,3.0
Allamakee County,Iowa,19,005,6.6
Appanoose County,Iowa,19,007,3.4
Audubon County,Iowa,19,009,2.2
Benton County,Iowa,19,011,1.7
Black Hawk County,Iowa,19,013,3.1
Boone County,Iowa,19,015,1.4
Bremer County,Iowa,19,017,1.5
Buchanan County,Iowa,19,019,3.1
Buena Vista County,Iowa,19,021,11.1
Butler County,Iowa,19,023,2.1
Calhoun County,Iowa,19,025,2.0
Carroll County,Iowa,19,027,3.5
Cass County,Iowa,19,029,3.4
Cedar County,Iowa,19,031,1.7
Cerro Gordo County,Iowa,19,033,2.4
Cherokee County,Iowa,19,035,1.2
Chickasaw County,Iowa,19,037,3.1
Clarke County,Iowa,19,039,4.6
Clay County,Iowa,19,041,2.1
Clayton County,Iowa,19,043,3.9
Clinton County,Iowa,19,045,2.7
Crawford County,Iowa,19,047,10.5
Dallas County,Iowa,19,049,2.0
Davis County,Iowa,19,051,14.4
Decatur County,Iowa,19,053,3.8
Delaware County,Iowa,19,055,2.7
Des Moines County,Iowa,19,057,2.3
Dickinson County,Iowa,19,059,0.8
Dubuque County,Iowa,19,061,2.2
Emmet County,Iowa,19,063,3.8
Fayette County,Iowa,19,065,2.5
Floyd County,Iowa,19,067,4.4
Franklin County,Iowa,19,069,3.2
Fremont County,Iowa,19,071,2.7
Greene County,Iowa,19,073,1.5
Grundy County,Iowa,19,075,1.6
Guthrie County,Iowa,19,077,1.7
Hamilton County,Iowa,19,079,2.9
Hancock County,Iowa,19,081,2.0
Hardin County,Iowa,19,083,2.9
Harrison County,Iowa,19,085,2.0
Henry County,Iowa,19,087,2.3
Howard County,Iowa,19,089,5.1
Humboldt County,Iowa,19,091,2.6
Ida County,Iowa,19,093,1.5
Iowa County,Iowa,19,095,2.1
Jackson County,Iowa,19,097,3.1
Jasper County,Iowa,19,099,1.9
Jefferson County,Iowa,19,101,1.4
Johnson County,Iowa,19,103,2.5
Jones County,Iowa,19,105,2.1
Keokuk County,Iowa,19,107,1.9
Kossuth County,Iowa,19,109,1.4
Lee County,Iowa,19,111,1.4
Linn County,Iowa,19,113,1.7
Louisa County,Iowa,19,115,5.4
Lucas County,Iowa,19,117,2.5
Lyon County,Iowa,19,119,4.7
Madison County,Iowa,19,121,2.7
Mahaska County,Iowa,19,123,2.9
Marion County,Iowa,19,125,2.8
Marshall County,Iowa,19,127,9.1
Mills County,Iowa,19,129,1.8
Mitchell County,Iowa,19,131,5.1
Monona County,Iowa,19,133,2.5
Monroe County,Iowa,19,135,4.8
Montgomery County,Iowa,19,137,3.0
Muscatine County,Iowa,19,139,4.6
O'Brien County,Iowa,19,141,2.7
Osceola County,Iowa,19,143,4.0
Page County,Iowa,19,145,2.0
Palo Alto County,Iowa,19,147,1.7
Plymouth County,Iowa,19,149,3.3
Pocahontas County,Iowa,19,151,2.2
Polk County,Iowa,19,153,3.8
Pottawattamie County,Iowa,19,155,3.3
Poweshiek County,Iowa,19,157,2.3
Ringgold County,Iowa,19,159,1.6
Sac County,Iowa,19,161,2.6
Scott County,Iowa,19,163,2.5
Shelby County,Iowa,19,165,2.8
Sioux County,Iowa,19,167,4.4
Story County,Iowa,19,169,0.9
Tama County,Iowa,19,171,3.8
Taylor County,Iowa,19,173,4.2
Union County,Iowa,19,175,3.0
Van Buren County,Iowa,19,177,6.1
Wapello County,Iowa,19,179,4.4
Warren County,Iowa,19,181,1.1
Washington County,Iowa,19,183,4.5
Wayne County,Iowa,19,185,6.8
Webster County,Iowa,19,187,2.6
Winnebago County,Iowa,19,189,2.6
Winneshiek County,Iowa,19,191,1.9
Woodbury County,Iowa,19,193,6.1
Worth County,Iowa,19,195,1.7
Wright County,Iowa,19,197,2.1
Allen County,Kansas,20,001,2.7
Anderson County,Kansas,20,003,4.4
Atchison County,Kansas,20,005,2.0
Barber County,Kansas,20,007,1.8
Barton County,Kansas,20,009,4.4
Bourbon County,Kansas,20,011,2.9
Brown County,Kansas,20,013,1.5
Butler County,Kansas,20,015,1.9
Chase County,Kansas,20,017,2.6
Chautauqua County,Kansas,20,019,3.9
Cherokee County,Kansas,20,021,2.9
Cheyenne County,Kansas,20,023,1.8
Clark County,Kansas,20,025,2.5
Clay County,Kansas,20,027,2.4
Cloud County,Kansas,20,029,3.4
Coffey County,Kansas,20,031,2.6
Comanche County,Kansas,20,033,3.0
Cowley County,Kansas,20,035,3.1
Crawford County,Kansas,20,037,2.5
Decatur County,Kansas,20,039,1.7
Dickinson County,Kansas,20,041,3.5
Doniphan County,Kansas,20,043,3.6
Douglas County,Kansas,20,045,1.2
Edwards County,Kansas,20,047,5.0
Elk County,Kansas,20,049,4.1
Ellis County,Kansas,20,051,2.0
Ellsworth County,Kansas,20,053,2.2
Finney County,Kansas,20,055,16.6
Ford County,Kansas,20,057,17.9
Franklin County,Kansas,20,059,2.7
Geary County,Kansas,20,061,2.2
Gove County,Kansas,20,063,3.7
Graham County,Kansas,20,065,2.8
Grant County,Kansas,20,067,13.4
Gray County,Kansas,20,069,16.3
Greeley County,Kansas,20,071,8.3
Greenwood County,Kansas,20,073,2.6
Hamilton County,Kansas,20,075,8.3
Harper County,Kansas,20,077,2.2
Harvey County,Kansas,20,079,4.0
Haskell County,Kansas,20,081,20.3
Hodgeman County,Kansas,20,083,4.7
Jackson County,Kansas,20,085,0.9
Jefferson County,Kansas,20,087,1.6
Jewell County,Kansas,20,089,2.3
Johnson County,Kansas,20,091,1.6
Kearny County,Kansas,20,093,11.2
Kingman County,Kansas,20,095,2.3
Kiowa County,Kansas,20,097,4.3
Labette County,Kansas,20,099,3.9
Lane County,Kansas,20,101,0.8
Leavenworth County,Kansas,20,103,2.1
Lincoln County,Kansas,20,105,2.6
Linn County,Kansas,20,107,3.3
Logan County,Kansas,20,109,4.6
Lyon County,Kansas,20,111,6.0
McPherson County,Kansas,20,113,5.0
Marion County,Kansas,20,115,3.0
Marshall County,Kansas,20,117,3.1
Meade County,Kansas,20,119,11.7
Miami County,Kansas,20,121,1.3
Mitchell County,Kansas,20,123,1.4
Montgomery County,Kansas,20,125,3.0
Morris County,Kansas,20,127,2.5
Morton County,Kansas,20,129,9.0
Nemaha County,Kansas,20,131,2.6
Neosho County,Kansas,20,133,2.8
Ness County,Kansas,20,135,3.0
Norton County,Kansas,20,137,2.5
Osage County,Kansas,20,139,2.8
Osborne County,Kansas,20,141,2.4
Ottawa County,Kansas,20,143,0.9
Pawnee County,Kansas,20,145,2.2
Phillips County,Kansas,20,147,2.1
Pottawatomie County,Kansas,20,149,1.4
Pratt County,Kansas,20,151,3.2
Rawlins County,Kansas,20,153,1.7
Reno County,Kansas,20,155,3.6
Republic County,Kansas,20,157,1.4
Rice County,Kansas,20,159,2.4
Riley County,Kansas,20,161,1.3
Rooks County,Kansas,20,163,2.2
Rush County,Kansas,20,165,1.8
Russell County,Kansas,20,167,6.2
Saline County,Kansas,20,169,2.8
Scott County,Kansas,20,171,4.9
Sedgwick County,Kansas,20,173,3.9
Seward County,Kansas,20,175,22.4
Shawnee County,Kansas,20,177,2.7
Sheridan County,Kansas,20,179,1.7
Sherman County,Kansas,20,181,1.6
Smith County,Kansas,20,183,2.8
Stafford County,Kansas,20,185,3.5
Stanton County,Kansas,20,187,11.1
Stevens County,Kansas,20,189,11.8
Sumner County,Kansas,20,191,1.9
Thomas County,Kansas,20,193,1.7
Trego County,Kansas,20,195,1.4
Wabaunsee County,Kansas,20,197,0.9
Wallace County,Kansas,20,199,4.1
Washington County,Kansas,20,201,3.4
Wichita County,Kansas,20,203,7.2
Wilson County,Kansas,20,205,3.3
Woodson County,Kansas,20,207,2.3
Wyandotte County,Kansas,20,209,9.4
Adair County,Kentucky,21,001,9.5
Allen County,Kentucky,21,003,9.7
Anderson County,Kentucky,21,005,3.8
Ballard County,Kentucky,21,007,3.8
Barren County,Kentucky,21,009,8.3
Bath County,Kentucky,21,011,11.7
Bell County,Kentucky,21,013,13.6
Boone County,Kentucky,21,015,2.4
Bourbon County,Kentucky,21,017,6.7
Boyd County,Kentucky,21,019,3.7
Boyle County,Kentucky,21,021,4.0
Bracken County,Kentucky,21,023,5.2
Breathitt County,Kentucky,21,025,10.1
Breckinridge County,Kentucky,21,027,5.9
Bullitt County,Kentucky,21,029,3.4
Butler County,Kentucky,21,031,9.6
Caldwell County,Kentucky,21,033,4.2
Calloway County,Kentucky,21,035,4.2
Campbell County,Kentucky,21,037,2.9
Carlisle County,Kentucky,21,039,6.3
Carroll County,Kentucky,21,041,8.0
Carter County,Kentucky,21,043,11.0
Casey County,Kentucky,21,045,12.1
Christian County,Kentucky,21,047,5.9
Clark County,Kentucky,21,049,5.3
Clay County,Kentucky,21,051,16.1
Clinton County,Kentucky,21,053,10.6
Crittenden County,Kentucky,21,055,6.7
Cumberland County,Kentucky,21,057,7.6
Daviess County,Kentucky,21,059,3.3
Edmonson County,Kentucky,21,061,9.8
Elliott County,Kentucky,21,063,11.7
Estill County,Kentucky,21,065,12.4
Fayette County,Kentucky,21,067,3.7
Fleming County,Kentucky,21,069,8.0
Floyd County,Kentucky,21,071,12.0
Franklin County,Kentucky,21,073,4.6
Fulton County,Kentucky,21,075,8.8
Gallatin County,Kentucky,21,077,7.0
Garrard County,Kentucky,21,079,7.0
Grant County,Kentucky,21,081,4.8
Graves County,Kentucky,21,083,4.7
Grayson County,Kentucky,21,085,7.1
Green County,Kentucky,21,087,13.2
Greenup County,Kentucky,21,089,3.9
Hancock County,Kentucky,21,091,4.7
Hardin County,Kentucky,21,093,3.1
Harlan County,Kentucky,21,095,10.8
Harrison County,Kentucky,21,097,8.3
Hart County,Kentucky,21,099,10.6
Henderson County,Kentucky,21,101,3.7
Henry County,Kentucky,21,103,5.9
Hickman County,Kentucky,21,105,9.8
Hopkins County,Kentucky,21,107,5.4
Jackson County,Kentucky,21,109,10.7
Jefferson County,Kentucky,21,111,3.0
Jessamine County,Kentucky,21,113,3.6
Johnson County,Kentucky,21,115,9.5
Kenton County,Kentucky,21,117,3.2
Knott County,Kentucky,21,119,13.1
Knox County,Kentucky,21,121,13.8
Larue County,Kentucky,21,123,5.7
Laurel County,Kentucky,21,125,8.5
Lawrence County,Kentucky,21,127,9.7
Lee County,Kentucky,21,129,18.5
Leslie County,Kentucky,21,131,10.9
Letcher County,Kentucky,21,133,9.7
Lewis County,Kentucky,21,135,11.6
Lincoln County,Kentucky,21,137,9.8
Livingston County,Kentucky,21,139,4.5
Logan County,Kentucky,21,141,6.7
Lyon County,Kentucky,21,143,3.4
McCracken County,Kentucky,21,145,3.1
McCreary County,Kentucky,21,147,10.9
McLean County,Kentucky,21,149,3.9
Madison County,Kentucky,21,151,4.8
Magoffin County,Kentucky,21,153,15.4
Marion County,Kentucky,21,155,6.5
Marshall County,Kentucky,21,157,4.2
Martin County,Kentucky,21,159,13.7
Mason County,Kentucky,21,161,5.0
Meade County,Kentucky,21,163,3.6
Menifee County,Kentucky,21,165,13.3
Mercer County,Kentucky,21,167,7.3
Metcalfe County,Kentucky,21,169,13.3
Monroe County,Kentucky,21,171,12.1
Montgomery County,Kentucky,21,173,6.4
Morgan County,Kentucky,21,175,11.9
Muhlenberg County,Kentucky,21,177,6.8
Nelson County,Kentucky,21,179,3.0
Nicholas County,Kentucky,21,181,8.6
Ohio County,Kentucky,21,183,7.8
Oldham County,Kentucky,21,185,2.2
Owen County,Kentucky,21,187,7.2
Owsley County,Kentucky,21,189,18.4
Pendleton County,Kentucky,21,191,5.6
Perry County,Kentucky,21,193,11.2
Pike County,Kentucky,21,195,10.3
Powell County,Kentucky,21,197,9.5
Pulaski County,Kentucky,21,199,8.0
Robertson County,Kentucky,21,201,8.4
Rockcastle County,Kentucky,21,203,12.2
Rowan County,Kentucky,21,205,6.3
Russell County,Kentucky,21,207,9.8
Scott County,Kentucky,21,209,3.3
Shelby County,Kentucky,21,211,5.4
Simpson County,Kentucky,21,213,3.8
Spencer County,Kentucky,21,215,2.4
Taylor County,Kentucky,21,217,5.2
Todd County,Kentucky,21,219,12.8
Trigg County,Kentucky,21,221,4.6
Trimble County,Kentucky,21,223,3.3
Union County,Kentucky,21,225,3.6
Warren County,Kentucky,21,227,5.6
Washington County,Kentucky,21,229,7.4
Wayne County,Kentucky,21,231,12.5
Webster County,Kentucky,21,233,6.8
Whitley County,Kentucky,21,235,7.4
Wolfe County,Kentucky,21,237,11.1
Woodford County,Kentucky,21,239,3.6
Acadia Parish,Louisiana,22,001,8.9
Allen Parish,Louisiana,22,003,6.6
Ascension Parish,Louisiana,22,005,3.4
Assumption Parish,Louisiana,22,007,9.3
Avoyelles Parish,Louisiana,22,009,6.8
Beauregard Parish,Louisiana,22,011,5.6
Bienville Parish,Louisiana,22,013,4.0
Bossier Parish,Louisiana,22,015,3.2
Caddo Parish,Louisiana,22,017,3.4
Calcasieu Parish,Louisiana,22,019,4.2
Caldwell Parish,Louisiana,22,021,7.1
Cameron Parish,Louisiana,22,023,3.9
Catahoula Parish,Louisiana,22,025,7.0
Claiborne Parish,Louisiana,22,027,6.0
Concordia Parish,Louisiana,22,029,7.8
De Soto Parish,Louisiana,22,031,4.9
East Baton Rouge Parish,Louisiana,22,033,2.9
East Carroll Parish,Louisiana,22,035,6.9
East Feliciana Parish,Louisiana,22,037,4.5
Evangeline Parish,Louisiana,22,039,12.1
Franklin Parish,Louisiana,22,041,8.4
Grant Parish,Louisiana,22,043,5.0
Iberia Parish,Louisiana,22,045,7.7
Iberville Parish,Louisiana,22,047,5.6
Jackson Parish,Louisiana,22,049,5.9
Jefferson Parish,Louisiana,22,051,5.6
Jefferson Davis Parish,Louisiana,22,053,6.7
Lafayette Parish,Louisiana,22,055,3.8
Lafourche Parish,Louisiana,22,057,8.9
LaSalle Parish,Louisiana,22,059,8.2
Lincoln Parish,Louisiana,22,061,3.7
Livingston Parish,Louisiana,22,063,4.9
Madison Parish,Louisiana,22,065,9.2
Morehouse Parish,Louisiana,22,067,6.7
Natchitoches Parish,Louisiana,22,069,2.7
Orleans Parish,Louisiana,22,071,3.7
Ouachita Parish,Louisiana,22,073,3.4
Plaquemines Parish,Louisiana,22,075,8.6
Pointe Coupee Parish,Louisiana,22,077,5.7
Rapides Parish,Louisiana,22,079,4.8
Red River Parish,Louisiana,22,081,4.8
Richland Parish,Louisiana,22,083,5.5
Sabine Parish,Louisiana,22,085,4.0
Saint Bernard Parish,Louisiana,22,087,6.1
Saint Charles Parish,Louisiana,22,089,3.1
Saint Helena Parish,Louisiana,22,091,5.4
Saint James Parish,Louisiana,22,093,4.0
Saint John the Baptist Parish,Louisiana,22,095,3.6
Saint Landry Parish,Louisiana,22,097,9.0
Saint Martin Parish,Louisiana,22,099,7.1
Saint Mary Parish,Louisiana,22,101,5.9
Saint Tammany Parish,Louisiana,22,103,2.9
Tangipahoa Parish,Louisiana,22,105,4.4
Tensas Parish,Louisiana,22,107,4.5
Terrebonne Parish,Louisiana,22,109,9.4
Union Parish,Louisiana,22,111,5.5
Vermilion Parish,Louisiana,22,113,8.0
Vernon Parish,Louisiana,22,115,3.6
Washington Parish,Louisiana,22,117,6.7
Webster Parish,Louisiana,22,119,3.3
West Baton Rouge Parish,Louisiana,22,121,3.8
West Carroll Parish,Louisiana,22,123,7.9
West Feliciana Parish,Louisiana,22,125,5.8
Winn Parish,Louisiana,22,127,6.5
Androscoggin County,Maine,23,001,3.9
Aroostook County,Maine,23,003,4.8
Cumberland County,Maine,23,005,1.7
Franklin County,Maine,23,007,1.5
Hancock County,Maine,23,009,2.0
Kennebec County,Maine,23,011,3.0
Knox County,Maine,23,013,1.6
Lincoln County,Maine,23,015,2.1
Oxford County,Maine,23,017,2.2
Penobscot County,Maine,23,019,2.7
Piscataquis County,Maine,23,021,3.5
Sagadahoc County,Maine,23,023,1.5
Somerset County,Maine,23,025,3.4
Waldo County,Maine,23,027,2.4
Washington County,Maine,23,029,4.0
York County,Maine,23,031,2.4
Allegany County,Maryland,24,001,2.5
Anne Arundel County,Maryland,24,003,2.3
Baltimore County,Maryland,24,005,3.1
Calvert County,Maryland,24,009,1.4
Caroline County,Maryland,24,011,5.2
Carroll County,Maryland,24,013,1.8
Cecil County,Maryland,24,015,2.8
Charles County,Maryland,24,017,2.4
Dorchester County,Maryland,24,019,3.1
Frederick County,Maryland,24,021,3.3
Garrett County,Maryland,24,023,3.3
Harford County,Maryland,24,025,2.3
Howard County,Maryland,24,027,2.0
Kent County,Maryland,24,029,4.4
Queen Anne's County,Maryland,24,035,1.7
Saint Mary's County,Maryland,24,037,3.3
Somerset County,Maryland,24,039,4.8
Talbot County,Maryland,24,041,3.1
Washington County,Maryland,24,043,3.3
Wicomico County,Maryland,24,045,4.4
Worcester County,Maryland,24,047,2.5
Baltimore City,Maryland,24,510,4.7
Montgomery County,Maryland,24,031,5.2
Prince George's County,Maryland,24,033,6.9
Barnstable County,Massachusetts,25,001,1.4
Berkshire County,Massachusetts,25,003,2.5
Bristol County,Massachusetts,25,005,7.5
Dukes County,Massachusetts,25,007,1.3
Essex County,Massachusetts,25,009,5.7
Franklin County,Massachusetts,25,011,1.9
Hampden County,Massachusetts,25,013,5.6
Hampshire County,Massachusetts,25,015,1.5
Middlesex County,Massachusetts,25,017,3.3
Nantucket County,Massachusetts,25,019,0.6
Norfolk County,Massachusetts,25,021,2.6
Plymouth County,Massachusetts,25,023,3.0
Suffolk County,Massachusetts,25,025,7.9
Worcester County,Massachusetts,25,027,3.2
Alcona County,Michigan,26,001,2.9
Alger County,Michigan,26,003,4.0
Allegan County,Michigan,26,005,3.2
Alpena County,Michigan,26,007,2.3
Antrim County,Michigan,26,009,2.4
Arenac County,Michigan,26,011,2.5
Baraga County,Michigan,26,013,2.6
Barry County,Michigan,26,015,1.8
Bay County,Michigan,26,017,2.5
Benzie County,Michigan,26,019,2.6
Berrien County,Michigan,26,021,2.8
Branch County,Michigan,26,023,4.5
Calhoun County,Michigan,26,025,2.5
Cass County,Michigan,26,027,2.9
Charlevoix County,Michigan,26,029,1.0
Cheboygan County,Michigan,26,031,2.3
Chippewa County,Michigan,26,033,2.2
Clare County,Michigan,26,035,5.2
Clinton County,Michigan,26,037,1.5
Crawford County,Michigan,26,039,2.0
Delta County,Michigan,26,041,1.9
Dickinson County,Michigan,26,043,0.9
Eaton County,Michigan,26,045,1.8
Emmet County,Michigan,26,047,1.1
Genesee County,Michigan,26,049,2.3
Gladwin County,Michigan,26,051,4.3
Gogebic County,Michigan,26,053,1.4
Grand Traverse County,Michigan,26,055,1.2
Gratiot County,Michigan,26,057,2.7
Hillsdale County,Michigan,26,059,4.1
Houghton County,Michigan,26,061,1.8
Huron County,Michigan,26,063,3.7
Ingham County,Michigan,26,065,2.5
Ionia County,Michigan,26,067,2.5
Iosco County,Michigan,26,069,2.1
Iron County,Michigan,26,071,1.3
Isabella County,Michigan,26,073,2.6
Jackson County,Michigan,26,075,2.1
Kalamazoo County,Michigan,26,077,1.9
Kalkaska County,Michigan,26,079,2.4
Kent County,Michigan,26,081,3.9
Keweenaw County,Michigan,26,083,1.8
Lake County,Michigan,26,085,4.2
Lapeer County,Michigan,26,087,2.6
Leelanau County,Michigan,26,089,1.4
Lenawee County,Michigan,26,091,2.6
Livingston County,Michigan,26,093,1.0
Luce County,Michigan,26,095,3.2
Mackinac County,Michigan,26,097,2.7
Macomb County,Michigan,26,099,3.6
Manistee County,Michigan,26,101,2.3
Marquette County,Michigan,26,103,1.5
Mason County,Michigan,26,105,2.5
Mecosta County,Michigan,26,107,3.0
Menominee County,Michigan,26,109,1.9
Midland County,Michigan,26,111,1.8
Missaukee County,Michigan,26,113,2.7
Monroe County,Michigan,26,115,1.8
Montcalm County,Michigan,26,117,2.9
Montmorency County,Michigan,26,119,2.8
Muskegon County,Michigan,26,121,2.6
Newaygo County,Michigan,26,123,3.5
Oakland County,Michigan,26,125,1.9
Oceana County,Michigan,26,127,4.9
Ogemaw County,Michigan,26,129,2.9
Ontonagon County,Michigan,26,131,1.7
Osceola County,Michigan,26,133,3.8
Oscoda County,Michigan,26,135,6.2
Otsego County,Michigan,26,137,1.6
Ottawa County,Michigan,26,139,2.6
Presque Isle County,Michigan,26,141,3.0
Roscommon County,Michigan,26,143,2.4
Saginaw County,Michigan,26,145,3.0
Saint Clair County,Michigan,26,147,1.9
Saint Joseph County,Michigan,26,149,5.6
Sanilac County,Michigan,26,151,4.0
Schoolcraft County,Michigan,26,153,3.0
Shiawassee County,Michigan,26,155,1.6
Tuscola County,Michigan,26,157,2.6
Van Buren County,Michigan,26,159,5.1
Washtenaw County,Michigan,26,161,1.4
Wayne County,Michigan,26,163,4.2
Wexford County,Michigan,26,165,3.0
Aitkin County,Minnesota,27,001,2.0
Anoka County,Minnesota,27,003,2.0
Becker County,Minnesota,27,005,2.3
Beltrami County,Minnesota,27,007,1.9
Benton County,Minnesota,27,009,2.5
Big Stone County,Minnesota,27,011,4.3
Blue Earth County,Minnesota,27,013,1.8
Brown County,Minnesota,27,015,2.1
Carlton County,Minnesota,27,017,1.3
Carver County,Minnesota,27,019,1.7
Cass County,Minnesota,27,021,2.0
Chippewa County,Minnesota,27,023,5.7
Chisago County,Minnesota,27,025,1.1
Clay County,Minnesota,27,027,2.0
Clearwater County,Minnesota,27,029,4.3
Cook County,Minnesota,27,031,0.7
Cottonwood County,Minnesota,27,033,5.2
Crow Wing County,Minnesota,27,035,1.1
Dakota County,Minnesota,27,037,2.0
Dodge County,Minnesota,27,039,1.4
Douglas County,Minnesota,27,041,1.3
Faribault County,Minnesota,27,043,3.2
Fillmore County,Minnesota,27,045,4.5
Freeborn County,Minnesota,27,047,3.7
Goodhue County,Minnesota,27,049,1.9
Grant County,Minnesota,27,051,1.8
Hennepin County,Minnesota,27,053,3.3
Houston County,Minnesota,27,055,1.9
Hubbard County,Minnesota,27,057,1.7
Isanti County,Minnesota,27,059,1.3
Itasca County,Minnesota,27,061,1.3
Jackson County,Minnesota,27,063,2.5
Kanabec County,Minnesota,27,065,2.8
Kandiyohi County,Minnesota,27,067,5.4
Kittson County,Minnesota,27,069,2.4
Koochiching County,Minnesota,27,071,2.8
Lac qui Parle County,Minnesota,27,073,2.5
Lake County,Minnesota,27,075,0.9
Lake of the Woods County,Minnesota,27,077,2.2
Le Sueur County,Minnesota,27,079,2.1
Lincoln County,Minnesota,27,081,2.2
Lyon County,Minnesota,27,083,3.5
McLeod County,Minnesota,27,085,2.4
Mahnomen County,Minnesota,27,087,3.3
Marshall County,Minnesota,27,089,3.5
Martin County,Minnesota,27,091,2.3
Meeker County,Minnesota,27,093,2.5
Mille Lacs County,Minnesota,27,095,2.6
Morrison County,Minnesota,27,097,3.1
Mower County,Minnesota,27,099,5.8
Murray County,Minnesota,27,101,4.6
Nicollet County,Minnesota,27,103,2.5
Nobles County,Minnesota,27,105,14.9
Norman County,Minnesota,27,107,3.2
Olmsted County,Minnesota,27,109,2.6
Otter Tail County,Minnesota,27,111,2.9
Pennington County,Minnesota,27,113,2.6
Pine County,Minnesota,27,115,2.4
Pipestone County,Minnesota,27,117,4.4
Polk County,Minnesota,27,119,3.0
Pope County,Minnesota,27,121,1.9
Ramsey County,Minnesota,27,123,5.4
Red Lake County,Minnesota,27,125,2.9
Redwood County,Minnesota,27,127,3.2
Renville County,Minnesota,27,129,3.6
Rice County,Minnesota,27,131,3.5
Rock County,Minnesota,27,133,3.3
Roseau County,Minnesota,27,135,2.8
Saint Louis County,Minnesota,27,137,1.4
Scott County,Minnesota,27,139,2.4
Sherburne County,Minnesota,27,141,1.4
Sibley County,Minnesota,27,143,4.5
Stearns County,Minnesota,27,145,4.5
Steele County,Minnesota,27,147,2.4
Stevens County,Minnesota,27,149,2.8
Swift County,Minnesota,27,151,3.5
Todd County,Minnesota,27,153,5.8
Traverse County,Minnesota,27,155,3.3
Wabasha County,Minnesota,27,157,2.6
Wadena County,Minnesota,27,159,2.7
Waseca County,Minnesota,27,161,3.0
Washington County,Minnesota,27,163,1.6
Watonwan County,Minnesota,27,165,9.1
Wilkin County,Minnesota,27,167,0.9
Winona County,Minnesota,27,169,2.4
Wright County,Minnesota,27,171,1.6
Yellow Medicine County,Minnesota,27,173,3.4
Adams County,Mississippi,28,001,7.3
Alcorn County,Mississippi,28,003,7.3
Amite County,Mississippi,28,005,4.5
Attala County,Mississippi,28,007,7.6
Benton County,Mississippi,28,009,9.2
Bolivar County,Mississippi,28,011,7.2
Calhoun County,Mississippi,28,013,7.2
Carroll County,Mississippi,28,015,6.0
Chickasaw County,Mississippi,28,017,7.5
Choctaw County,Mississippi,28,019,7.0
Claiborne County,Mississippi,28,021,7.2
Clarke County,Mississippi,28,023,4.6
Clay County,Mississippi,28,025,4.9
Coahoma County,Mississippi,28,027,8.1
Copiah County,Mississippi,28,029,6.5
Covington County,Mississippi,28,031,5.8
DeSoto County,Mississippi,28,033,2.9
Forrest County,Mississippi,28,035,4.0
Franklin County,Mississippi,28,037,7.1
George County,Mississippi,28,039,4.0
Greene County,Mississippi,28,041,6.7
Grenada County,Mississippi,28,043,5.0
Hancock County,Mississippi,28,045,3.2
Harrison County,Mississippi,28,047,3.7
Hinds County,Mississippi,28,049,3.9
Holmes County,Mississippi,28,051,10.6
Humphreys County,Mississippi,28,053,11.4
Issaquena County,Mississippi,28,055,13.3
Itawamba County,Mississippi,28,057,6.4
Jackson County,Mississippi,28,059,3.8
Jasper County,Mississippi,28,061,4.1
Jefferson County,Mississippi,28,063,11.5
Jefferson Davis County,Mississippi,28,065,4.4
Jones County,Mississippi,28,067,6.7
Kemper County,Mississippi,28,069,6.0
Lafayette County,Mississippi,28,071,3.0
Lamar County,Mississippi,28,073,3.9
Lauderdale County,Mississippi,28,075,5.3
Lawrence County,Mississippi,28,077,5.4
