County,State,State_FIPS,County_FIPS,masters_degree
Cass County,Iowa,19,029,380
Cedar County,Iowa,19,031,470
Cerro Gordo County,Iowa,19,033,1193
Cherokee County,Iowa,19,035,252
Chickasaw County,Iowa,19,037,291
Clarke County,Iowa,19,039,211
Clay County,Iowa,19,041,305
Clayton County,Iowa,19,043,432
Clinton County,Iowa,19,045,1185
Crawford County,Iowa,19,047,318
Dallas County,Iowa,19,049,3508
Davis County,Iowa,19,051,174
Decatur County,Iowa,19,053,193
Delaware County,Iowa,19,055,329
Des Moines County,Iowa,19,057,1237
Dickinson County,Iowa,19,059,649
Dubuque County,Iowa,19,061,4208
Emmet County,Iowa,19,063,206
Fayette County,Iowa,19,065,596
Floyd County,Iowa,19,067,401
Franklin County,Iowa,19,069,230
Fremont County,Iowa,19,071,164
Greene County,Iowa,19,073,123
Grundy County,Iowa,19,075,383
Guthrie County,Iowa,19,077,199
Hamilton County,Iowa,19,079,369
Hancock County,Iowa,19,081,239
Hardin County,Iowa,19,083,575
Harrison County,Iowa,19,085,307
Henry County,Iowa,19,087,532
Howard County,Iowa,19,089,150
Humboldt County,Iowa,19,091,253
Ida County,Iowa,19,093,201
Iowa County,Iowa,19,095,565
Jackson County,Iowa,19,097,452
Jasper County,Iowa,19,099,849
Jefferson County,Iowa,19,101,1315
Johnson County,Iowa,19,103,10262
Jones County,Iowa,19,105,473
Keokuk County,Iowa,19,107,185
Kossuth County,Iowa,19,109,386
Lee County,Iowa,19,111,814
Linn County,Iowa,19,113,9940
Louisa County,Iowa,19,115,155
Lucas County,Iowa,19,117,115
Lyon County,Iowa,19,119,256
Madison County,Iowa,19,121,378
Mahaska County,Iowa,19,123,573
Marion County,Iowa,19,125,919
Marshall County,Iowa,19,127,1097
Mills County,Iowa,19,129,543
Mitchell County,Iowa,19,131,168
Monona County,Iowa,19,133,163
Monroe County,Iowa,19,135,257
Montgomery County,Iowa,19,137,219
Muscatine County,Iowa,19,139,1044
O'Brien County,Iowa,19,141,272
Osceola County,Iowa,19,143,92
Page County,Iowa,19,145,431
Palo Alto County,Iowa,19,147,180
Plymouth County,Iowa,19,149,695
Pocahontas County,Iowa,19,151,106
Polk County,Iowa,19,153,20171
Pottawattamie County,Iowa,19,155,2657
Poweshiek County,Iowa,19,157,570
Ringgold County,Iowa,19,159,185
Sac County,Iowa,19,161,283
Scott County,Iowa,19,163,8867
Shelby County,Iowa,19,165,296
Sioux County,Iowa,19,167,994
Story County,Iowa,19,169,5261
Tama County,Iowa,19,171,420
Taylor County,Iowa,19,173,128
Union County,Iowa,19,175,260
Van Buren County,Iowa,19,177,177
Wapello County,Iowa,19,179,1040
Warren County,Iowa,19,181,1543
Washington County,Iowa,19,183,675
Wayne County,Iowa,19,185,123
Webster County,Iowa,19,187,1053
Winnebago County,Iowa,19,189,223
Winneshiek County,Iowa,19,191,751
Woodbury County,Iowa,19,193,3167
Worth County,Iowa,19,195,175
Wright County,Iowa,19,197,360
Allen County,Kansas,20,001,315
Anderson County,Kansas,20,003,197
Atchison County,Kansas,20,005,702
Barber County,Kansas,20,007,164
Barton County,Kansas,20,009,701
Bourbon County,Kansas,20,011,583
Brown County,Kansas,20,013,401
Butler County,Kansas,20,015,2949
Chase County,Kansas,20,017,107
Chautauqua County,Kansas,20,019,106
Cherokee County,Kansas,20,021,679
Cheyenne County,Kansas,20,023,91
Clark County,Kansas,20,025,58
Clay County,Kansas,20,027,266
Cloud County,Kansas,20,029,300
Coffey County,Kansas,20,031,208
Comanche County,Kansas,20,033,82
Cowley County,Kansas,20,035,1306
Crawford County,Kansas,20,037,1670
Decatur County,Kansas,20,039,85
Dickinson County,Kansas,20,041,491
Doniphan County,Kansas,20,043,200
Douglas County,Kansas,20,045,9037
Edwards County,Kansas,20,047,97
Elk County,Kansas,20,049,85
Ellis County,Kansas,20,051,1257
Ellsworth County,Kansas,20,053,208
Finney County,Kansas,20,055,1068
Ford County,Kansas,20,057,697
Franklin County,Kansas,20,059,866
Geary County,Kansas,20,061,1179
Gove County,Kansas,20,063,45
Graham County,Kansas,20,065,71
Grant County,Kansas,20,067,90
Gray County,Kansas,20,069,114
Greeley County,Kansas,20,071,38
Greenwood County,Kansas,20,073,190
Hamilton County,Kansas,20,075,43
Harper County,Kansas,20,077,209
Harvey County,Kansas,20,079,1449
Haskell County,Kansas,20,081,132
Hodgeman County,Kansas,20,083,76
Jackson County,Kansas,20,085,422
Jefferson County,Kansas,20,087,731
Jewell County,Kansas,20,089,48
Johnson County,Kansas,20,091,49500
Kearny County,Kansas,20,093,96
Kingman County,Kansas,20,095,251
Kiowa County,Kansas,20,097,112
Labette County,Kansas,20,099,813
Lane County,Kansas,20,101,58
Leavenworth County,Kansas,20,103,5040
Lincoln County,Kansas,20,105,115
Linn County,Kansas,20,107,239
Logan County,Kansas,20,109,49
Lyon County,Kansas,20,111,1246
McPherson County,Kansas,20,113,1162
Marion County,Kansas,20,115,509
Marshall County,Kansas,20,117,209
Meade County,Kansas,20,119,172
Miami County,Kansas,20,121,1128
Mitchell County,Kansas,20,123,248
Montgomery County,Kansas,20,125,1125
Morris County,Kansas,20,127,289
Morton County,Kansas,20,129,45
Nemaha County,Kansas,20,131,289
Neosho County,Kansas,20,133,448
Ness County,Kansas,20,135,92
Norton County,Kansas,20,137,86
Osage County,Kansas,20,139,558
Osborne County,Kansas,20,141,60
Ottawa County,Kansas,20,143,201
Pawnee County,Kansas,20,145,355
Phillips County,Kansas,20,147,121
Pottawatomie County,Kansas,20,149,933
Pratt County,Kansas,20,151,518
Rawlins County,Kansas,20,153,60
Reno County,Kansas,20,155,2138
Republic County,Kansas,20,157,145
Rice County,Kansas,20,159,383
Riley County,Kansas,20,161,4350
Rooks County,Kansas,20,163,164
Rush County,Kansas,20,165,127
Russell County,Kansas,20,167,320
Saline County,Kansas,20,169,2515
Scott County,Kansas,20,171,101
Sedgwick County,Kansas,20,173,21962
Seward County,Kansas,20,175,492
Shawnee County,Kansas,20,177,8531
Sheridan County,Kansas,20,179,91
Sherman County,Kansas,20,181,156
Smith County,Kansas,20,183,81
Stafford County,Kansas,20,185,105
Stanton County,Kansas,20,187,62
Stevens County,Kansas,20,189,144
Sumner County,Kansas,20,191,692
Thomas County,Kansas,20,193,431
Trego County,Kansas,20,195,85
Wabaunsee County,Kansas,20,197,199
Wallace County,Kansas,20,199,31
Washington County,Kansas,20,201,135
Wichita County,Kansas,20,203,35
Wilson County,Kansas,20,205,192
Woodson County,Kansas,20,207,51
Wyandotte County,Kansas,20,209,3643
Adair County,Kentucky,21,001,546
Allen County,Kentucky,21,003,514
Anderson County,Kentucky,21,005,1065
Ballard County,Kentucky,21,007,303
Barren County,Kentucky,21,009,1280
Bath County,Kentucky,21,011,195
Bell County,Kentucky,21,013,745
Boone County,Kentucky,21,015,6401
Bourbon County,Kentucky,21,017,476
Boyd County,Kentucky,21,019,1690
Boyle County,Kentucky,21,021,1272
Bracken County,Kentucky,21,023,185
Breathitt County,Kentucky,21,025,405
Breckinridge County,Kentucky,21,027,473
Bullitt County,Kentucky,21,029,1852
Butler County,Kentucky,21,031,218
Caldwell County,Kentucky,21,033,588
Calloway County,Kentucky,21,035,1875
Campbell County,Kentucky,21,037,4762
Carlisle County,Kentucky,21,039,156
Carroll County,Kentucky,21,041,187
Carter County,Kentucky,21,043,725
Casey County,Kentucky,21,045,313
Christian County,Kentucky,21,047,1760
Clark County,Kentucky,21,049,1237
Clay County,Kentucky,21,051,507
Clinton County,Kentucky,21,053,210
Crittenden County,Kentucky,21,055,220
Cumberland County,Kentucky,21,057,212
Daviess County,Kentucky,21,059,3839
Edmonson County,Kentucky,21,061,219
Elliott County,Kentucky,21,063,169
Estill County,Kentucky,21,065,363
Fayette County,Kentucky,21,067,20753
Fleming County,Kentucky,21,069,398
Floyd County,Kentucky,21,071,1194
Franklin County,Kentucky,21,073,2598
Fulton County,Kentucky,21,075,133
Gallatin County,Kentucky,21,077,107
Garrard County,Kentucky,21,079,364
Grant County,Kentucky,21,081,363
Graves County,Kentucky,21,083,1206
Grayson County,Kentucky,21,085,687
Green County,Kentucky,21,087,340
Greenup County,Kentucky,21,089,1272
Hancock County,Kentucky,21,091,124
Hardin County,Kentucky,21,093,4492
Harlan County,Kentucky,21,095,740
Harrison County,Kentucky,21,097,440
Hart County,Kentucky,21,099,365
Henderson County,Kentucky,21,101,1589
Henry County,Kentucky,21,103,445
Hickman County,Kentucky,21,105,62
Hopkins County,Kentucky,21,107,1532
Jackson County,Kentucky,21,109,301
Jefferson County,Kentucky,21,111,43254
Jessamine County,Kentucky,21,113,2523
Johnson County,Kentucky,21,115,546
Kenton County,Kentucky,21,117,8376
Knott County,Kentucky,21,119,592
Knox County,Kentucky,21,121,627
Larue County,Kentucky,21,123,395
Laurel County,Kentucky,21,125,1367
Lawrence County,Kentucky,21,127,424
Lee County,Kentucky,21,129,166
Leslie County,Kentucky,21,131,185
Letcher County,Kentucky,21,133,551
Lewis County,Kentucky,21,135,309
Lincoln County,Kentucky,21,137,519
Livingston County,Kentucky,21,139,321
Logan County,Kentucky,21,141,781
Lyon County,Kentucky,21,143,231
McCracken County,Kentucky,21,145,3076
McCreary County,Kentucky,21,147,409
McLean County,Kentucky,21,149,274
Madison County,Kentucky,21,151,4159
Magoffin County,Kentucky,21,153,239
Marion County,Kentucky,21,155,615
Marshall County,Kentucky,21,157,994
Martin County,Kentucky,21,159,223
Mason County,Kentucky,21,161,619
Meade County,Kentucky,21,163,940
Menifee County,Kentucky,21,165,189
Mercer County,Kentucky,21,167,951
Metcalfe County,Kentucky,21,169,233
Monroe County,Kentucky,21,171,219
Montgomery County,Kentucky,21,173,823
Morgan County,Kentucky,21,175,397
Muhlenberg County,Kentucky,21,177,986
Nelson County,Kentucky,21,179,1574
Nicholas County,Kentucky,21,181,229
Ohio County,Kentucky,21,183,484
Oldham County,Kentucky,21,185,4658
Owen County,Kentucky,21,187,265
Owsley County,Kentucky,21,189,155
Pendleton County,Kentucky,21,191,288
Perry County,Kentucky,21,193,835
Pike County,Kentucky,21,195,1894
Powell County,Kentucky,21,197,450
Pulaski County,Kentucky,21,199,2014
Robertson County,Kentucky,21,201,38
Rockcastle County,Kentucky,21,203,528
Rowan County,Kentucky,21,205,1270
Russell County,Kentucky,21,207,465
Scott County,Kentucky,21,209,2436
Shelby County,Kentucky,21,211,1910
Simpson County,Kentucky,21,213,455
Spencer County,Kentucky,21,215,447
Taylor County,Kentucky,21,217,817
Todd County,Kentucky,21,219,183
Trigg County,Kentucky,21,221,622
Trimble County,Kentucky,21,223,204
Union County,Kentucky,21,225,367
Warren County,Kentucky,21,227,5551
Washington County,Kentucky,21,229,578
Wayne County,Kentucky,21,231,597
Webster County,Kentucky,21,233,318
Whitley County,Kentucky,21,235,875
Wolfe County,Kentucky,21,237,232
Woodford County,Kentucky,21,239,1442
Acadia Parish,Louisiana,22,001,700
Allen Parish,Louisiana,22,003,742
Ascension Parish,Louisiana,22,005,3410
Assumption Parish,Louisiana,22,007,287
Avoyelles Parish,Louisiana,22,009,754
Beauregard Parish,Louisiana,22,011,817
Bienville Parish,Louisiana,22,013,324
Bossier Parish,Louisiana,22,015,5193
Caddo Parish,Louisiana,22,017,8659
Calcasieu Parish,Louisiana,22,019,5294
Caldwell Parish,Louisiana,22,021,159
Cameron Parish,Louisiana,22,023,116
Catahoula Parish,Louisiana,22,025,112
Claiborne Parish,Louisiana,22,027,337
Concordia Parish,Louisiana,22,029,370
De Soto Parish,Louisiana,22,031,467
East Baton Rouge Parish,Louisiana,22,033,21829
East Carroll Parish,Louisiana,22,035,132
East Feliciana Parish,Louisiana,22,037,232
Evangeline Parish,Louisiana,22,039,558
Franklin Parish,Louisiana,22,041,463
Grant Parish,Louisiana,22,043,419
Iberia Parish,Louisiana,22,045,1439
Iberville Parish,Louisiana,22,047,628
Jackson Parish,Louisiana,22,049,422
Jefferson Parish,Louisiana,22,051,14469
Jefferson Davis Parish,Louisiana,22,053,699
Lafayette Parish,Louisiana,22,055,7912
Lafourche Parish,Louisiana,22,057,2034
LaSalle Parish,Louisiana,22,059,316
Lincoln Parish,Louisiana,22,061,2465
Livingston Parish,Louisiana,22,063,2210
Madison Parish,Louisiana,22,065,186
Morehouse Parish,Louisiana,22,067,500
Natchitoches Parish,Louisiana,22,069,1501
Orleans Parish,Louisiana,22,071,19860
Ouachita Parish,Louisiana,22,073,5139
Plaquemines Parish,Louisiana,22,075,275
Pointe Coupee Parish,Louisiana,22,077,528
Rapides Parish,Louisiana,22,079,3611
Red River Parish,Louisiana,22,081,149
Richland Parish,Louisiana,22,083,417
Sabine Parish,Louisiana,22,085,505
Saint Bernard Parish,Louisiana,22,087,515
Saint Charles Parish,Louisiana,22,089,1426
Saint Helena Parish,Louisiana,22,091,177
Saint James Parish,Louisiana,22,093,515
Saint John the Baptist Parish,Louisiana,22,095,714
Saint Landry Parish,Louisiana,22,097,1563
Saint Martin Parish,Louisiana,22,099,974
Saint Mary Parish,Louisiana,22,101,821
Saint Tammany Parish,Louisiana,22,103,10289
Tangipahoa Parish,Louisiana,22,105,3333
Tensas Parish,Louisiana,22,107,65
Terrebonne Parish,Louisiana,22,109,2187
Union Parish,Louisiana,22,111,508
Vermilion Parish,Louisiana,22,113,815
Vernon Parish,Louisiana,22,115,1328
Washington Parish,Louisiana,22,117,833
Webster Parish,Louisiana,22,119,713
West Baton Rouge Parish,Louisiana,22,121,560
West Carroll Parish,Louisiana,22,123,241
West Feliciana Parish,Louisiana,22,125,425
Winn Parish,Louisiana,22,127,226
Androscoggin County,Maine,23,001,3500
Aroostook County,Maine,23,003,1702
Cumberland County,Maine,23,005,20912
Franklin County,Maine,23,007,1338
Hancock County,Maine,23,009,3562
Kennebec County,Maine,23,011,5689
Knox County,Maine,23,013,2018
Lincoln County,Maine,23,015,2509
Oxford County,Maine,23,017,2283
Penobscot County,Maine,23,019,6244
Piscataquis County,Maine,23,021,530
Sagadahoc County,Maine,23,023,2164
Somerset County,Maine,23,025,1060
Waldo County,Maine,23,027,2122
Washington County,Maine,23,029,1195
York County,Maine,23,031,10021
Allegany County,Maryland,24,001,2932
Anne Arundel County,Maryland,24,003,41886
Baltimore County,Maryland,24,005,58431
Calvert County,Maryland,24,009,5568
Caroline County,Maryland,24,011,796
Carroll County,Maryland,24,013,11554
Cecil County,Maryland,24,015,3940
Charles County,Maryland,24,017,7862
Dorchester County,Maryland,24,019,1269
Frederick County,Maryland,24,021,17832
Garrett County,Maryland,24,023,1335
Harford County,Maryland,24,025,16902
Howard County,Maryland,24,027,38475
Kent County,Maryland,24,029,1095
Queen Anne's County,Maryland,24,035,3210
Saint Mary's County,Maryland,24,037,6728
Somerset County,Maryland,24,039,639
Talbot County,Maryland,24,041,3104
Washington County,Maryland,24,043,5782
Wicomico County,Maryland,24,045,4758
Worcester County,Maryland,24,047,2810
Baltimore City,Maryland,24,510,32843
Montgomery County,Maryland,24,031,122996
Prince George's County,Maryland,24,033,53243
Barnstable County,Massachusetts,25,001,18975
Berkshire County,Massachusetts,25,003,8942
Bristol County,Massachusetts,25,005,25680
Dukes County,Massachusetts,25,007,1434
Essex County,Massachusetts,25,009,56435
Franklin County,Massachusetts,25,011,5855
Hampden County,Massachusetts,25,013,22017
Hampshire County,Massachusetts,25,015,13891
Middlesex County,Massachusetts,25,017,176471
Nantucket County,Massachusetts,25,019,813
Norfolk County,Massachusetts,25,021,68228
Plymouth County,Massachusetts,25,023,31152
Suffolk County,Massachusetts,25,025,55138
Worcester County,Massachusetts,25,027,53193
Alcona County,Michigan,26,001,314
Alger County,Michigan,26,003,259
Allegan County,Michigan,26,005,3842
Alpena County,Michigan,26,007,1049
Antrim County,Michigan,26,009,1219
Arenac County,Michigan,26,011,451
Baraga County,Michigan,26,013,168
Barry County,Michigan,26,015,2041
Bay County,Michigan,26,017,3224
Benzie County,Michigan,26,019,1072
Berrien County,Michigan,26,021,7909
Branch County,Michigan,26,023,1052
Calhoun County,Michigan,26,025,4893
Cass County,Michigan,26,027,1550
Charlevoix County,Michigan,26,029,1509
Cheboygan County,Michigan,26,031,868
Chippewa County,Michigan,26,033,1288
Clare County,Michigan,26,035,682
Clinton County,Michigan,26,037,3583
Crawford County,Michigan,26,039,376
Delta County,Michigan,26,041,883
Dickinson County,Michigan,26,043,951
Eaton County,Michigan,26,045,4965
Emmet County,Michigan,26,047,2007
Genesee County,Michigan,26,049,14952
Gladwin County,Michigan,26,051,777
Gogebic County,Michigan,26,053,534
Grand Traverse County,Michigan,26,055,5528
Gratiot County,Michigan,26,057,1046
Hillsdale County,Michigan,26,059,1530
Houghton County,Michigan,26,061,1527
Huron County,Michigan,26,063,825
Ingham County,Michigan,26,065,16937
Ionia County,Michigan,26,067,1460
Iosco County,Michigan,26,069,831
Iron County,Michigan,26,071,397
Isabella County,Michigan,26,073,2738
Jackson County,Michigan,26,075,5005
Kalamazoo County,Michigan,26,077,14541
Kalkaska County,Michigan,26,079,454
Kent County,Michigan,26,081,30685
Keweenaw County,Michigan,26,083,80
Lake County,Michigan,26,085,255
Lapeer County,Michigan,26,087,2826
Leelanau County,Michigan,26,089,1987
Lenawee County,Michigan,26,091,3663
Livingston County,Michigan,26,093,11117
Luce County,Michigan,26,095,128
Mackinac County,Michigan,26,097,450
Macomb County,Michigan,26,099,36829
Manistee County,Michigan,26,101,1026
Marquette County,Michigan,26,103,2796
Mason County,Michigan,26,105,1136
Mecosta County,Michigan,26,107,1627
Menominee County,Michigan,26,109,463
Midland County,Michigan,26,111,4932
Missaukee County,Michigan,26,113,367
Monroe County,Michigan,26,115,5296
Montcalm County,Michigan,26,117,1642
Montmorency County,Michigan,26,119,223
Muskegon County,Michigan,26,121,4772
Newaygo County,Michigan,26,123,1196
Oakland County,Michigan,26,125,109741
Oceana County,Michigan,26,127,793
Ogemaw County,Michigan,26,129,475
Ontonagon County,Michigan,26,131,205
Osceola County,Michigan,26,133,498
Oscoda County,Michigan,26,135,168
Otsego County,Michigan,26,137,773
Ottawa County,Michigan,26,139,12720
Presque Isle County,Michigan,26,141,457
Roscommon County,Michigan,26,143,699
Saginaw County,Michigan,26,145,6063
Saint Clair County,Michigan,26,147,5584
Saint Joseph County,Michigan,26,149,1517
Sanilac County,Michigan,26,151,1082
Schoolcraft County,Michigan,26,153,197
Shiawassee County,Michigan,26,155,1962
Tuscola County,Michigan,26,157,1300
Van Buren County,Michigan,26,159,2627
Washtenaw County,Michigan,26,161,35629
Wayne County,Michigan,26,163,74118
Wexford County,Michigan,26,165,942
Aitkin County,Minnesota,27,001,368
Anoka County,Minnesota,27,003,13059
Becker County,Minnesota,27,005,1023
Beltrami County,Minnesota,27,007,1872
Benton County,Minnesota,27,009,1175
Big Stone County,Minnesota,27,011,104
Blue Earth County,Minnesota,27,013,2334
Brown County,Minnesota,27,015,790
Carlton County,Minnesota,27,017,1288
Carver County,Minnesota,27,019,5636
Cass County,Minnesota,27,021,877
Chippewa County,Minnesota,27,023,234
Chisago County,Minnesota,27,025,1521
Clay County,Minnesota,27,027,2121
Clearwater County,Minnesota,27,029,157
Cook County,Minnesota,27,031,398
Cottonwood County,Minnesota,27,033,335
Crow Wing County,Minnesota,27,035,2247
Dakota County,Minnesota,27,037,24250
Dodge County,Minnesota,27,039,598
Douglas County,Minnesota,27,041,1111
Faribault County,Minnesota,27,043,293
Fillmore County,Minnesota,27,045,625
Freeborn County,Minnesota,27,047,691
Goodhue County,Minnesota,27,049,1505
Grant County,Minnesota,27,051,140
Hennepin County,Minnesota,27,053,86010
Houston County,Minnesota,27,055,660
Hubbard County,Minnesota,27,057,766
Isanti County,Minnesota,27,059,928
Itasca County,Minnesota,27,061,1663
Jackson County,Minnesota,27,063,219
Kanabec County,Minnesota,27,065,414
Kandiyohi County,Minnesota,27,067,1104
Kittson County,Minnesota,27,069,94
Koochiching County,Minnesota,27,071,271
Lac qui Parle County,Minnesota,27,073,142
Lake County,Minnesota,27,075,341
Lake of the Woods County,Minnesota,27,077,40
Le Sueur County,Minnesota,27,079,918
Lincoln County,Minnesota,27,081,121
Lyon County,Minnesota,27,083,802
McLeod County,Minnesota,27,085,871
Mahnomen County,Minnesota,27,087,76
Marshall County,Minnesota,27,089,189
Martin County,Minnesota,27,091,412
Meeker County,Minnesota,27,093,549
Mille Lacs County,Minnesota,27,095,528
Morrison County,Minnesota,27,097,711
Mower County,Minnesota,27,099,860
Murray County,Minnesota,27,101,194
Nicollet County,Minnesota,27,103,1284
Nobles County,Minnesota,27,105,382
Norman County,Minnesota,27,107,64
Olmsted County,Minnesota,27,109,9084
Otter Tail County,Minnesota,27,111,1798
Pennington County,Minnesota,27,113,331
Pine County,Minnesota,27,115,704
Pipestone County,Minnesota,27,117,234
Polk County,Minnesota,27,119,1130
Pope County,Minnesota,27,121,319
Ramsey County,Minnesota,27,123,33120
Red Lake County,Minnesota,27,125,84
Redwood County,Minnesota,27,127,251
Renville County,Minnesota,27,129,181
Rice County,Minnesota,27,131,2454
Rock County,Minnesota,27,133,209
Roseau County,Minnesota,27,135,306
Saint Louis County,Minnesota,27,137,7474
Scott County,Minnesota,27,139,6850
Sherburne County,Minnesota,27,141,3175
Sibley County,Minnesota,27,143,189
Stearns County,Minnesota,27,145,4739
Steele County,Minnesota,27,147,1182
Stevens County,Minnesota,27,149,240
Swift County,Minnesota,27,151,253
Todd County,Minnesota,27,153,377
Traverse County,Minnesota,27,155,64
Wabasha County,Minnesota,27,157,738
Wadena County,Minnesota,27,159,281
Waseca County,Minnesota,27,161,464
Washington County,Minnesota,27,163,15541
Watonwan County,Minnesota,27,165,258
Wilkin County,Minnesota,27,167,146
Winona County,Minnesota,27,169,1975
Wright County,Minnesota,27,171,4254
Yellow Medicine County,Minnesota,27,173,183
Adams County,Mississippi,28,001,1125
Alcorn County,Mississippi,28,003,895
Amite County,Mississippi,28,005,401
Attala County,Mississippi,28,007,602
Benton County,Mississippi,28,009,157
Bolivar County,Mississippi,28,011,1223
Calhoun County,Mississippi,28,013,230
Carroll County,Mississippi,28,015,222
Chickasaw County,Mississippi,28,017,225
Choctaw County,Mississippi,28,019,200
Claiborne County,Mississippi,28,021,380
Clarke County,Mississippi,28,023,310
Clay County,Mississippi,28,025,560
Coahoma County,Mississippi,28,027,551
Copiah County,Mississippi,28,029,613
Covington County,Mississippi,28,031,475
DeSoto County,Mississippi,28,033,5036
Forrest County,Mississippi,28,035,3453
Franklin County,Mississippi,28,037,98
George County,Mississippi,28,039,305
Greene County,Mississippi,28,041,293
Grenada County,Mississippi,28,043,577
Hancock County,Mississippi,28,045,1838
Harrison County,Mississippi,28,047,7516
Hinds County,Mississippi,28,049,10970
Holmes County,Mississippi,28,051,391
Humphreys County,Mississippi,28,053,157
Issaquena County,Mississippi,28,055,16
Itawamba County,Mississippi,28,057,576
Jackson County,Mississippi,28,059,4721
Jasper County,Mississippi,28,061,419
Jefferson County,Mississippi,28,063,417
Jefferson Davis County,Mississippi,28,065,374
Jones County,Mississippi,28,067,2042
Kemper County,Mississippi,28,069,102
Lafayette County,Mississippi,28,071,2462
Lamar County,Mississippi,28,073,2795
Lauderdale County,Mississippi,28,075,2115
Lawrence County,Mississippi,28,077,262
Leake County,Mississippi,28,079,319
Lee County,Mississippi,28,081,2625
Leflore County,Mississippi,28,083,978
Lincoln County,Mississippi,28,085,1187
Lowndes County,Mississippi,28,087,2015
Madison County,Mississippi,28,089,7110
Marion County,Mississippi,28,091,479
Marshall County,Mississippi,28,093,466
Monroe County,Mississippi,28,095,852
Montgomery County,Mississippi,28,097,172
Neshoba County,Mississippi,28,099,704
Newton County,Mississippi,28,101,585
Noxubee County,Mississippi,28,103,261
Oktibbeha County,Mississippi,28,105,2933
Panola County,Mississippi,28,107,664
Pearl River County,Mississippi,28,109,1247
Perry County,Mississippi,28,111,154
Pike County,Mississippi,28,113,1251
Pontotoc County,Mississippi,28,115,541
Prentiss County,Mississippi,28,117,735
Quitman County,Mississippi,28,119,131
Rankin County,Mississippi,28,121,6501
Scott County,Mississippi,28,123,262
Sharkey County,Mississippi,28,125,107
Simpson County,Mississippi,28,127,603
Smith County,Mississippi,28,129,402
Stone County,Mississippi,28,131,530
Sunflower County,Mississippi,28,133,769
Tallahatchie County,Mississippi,28,135,258
Tate County,Mississippi,28,137,725
Tippah County,Mississippi,28,139,495
Tishomingo County,Mississippi,28,141,372
Tunica County,Mississippi,28,143,213
Union County,Mississippi,28,145,614
Walthall County,Mississippi,28,147,380
Warren County,Mississippi,28,149,2215
Washington County,Mississippi,28,151,1295
Wayne County,Mississippi,28,153,521
Webster County,Mississippi,28,155,372
Wilkinson County,Mississippi,28,157,132
Winston County,Mississippi,28,159,504
Yalobusha County,Mississippi,28,161,522
Yazoo County,Mississippi,28,163,523
Adair County,Missouri,29,001,982
Andrew County,Missouri,29,003,905
Atchison County,Missouri,29,005,163
Audrain County,Missouri,29,007,606
Barry County,Missouri,29,009,889
Barton County,Missouri,29,011,377
Bates County,Missouri,29,013,470
Benton County,Missouri,29,015,470
Bollinger County,Missouri,29,017,216
Boone County,Missouri,29,019,11805
Buchanan County,Missouri,29,021,2868
Butler County,Missouri,29,023,1147
Caldwell County,Missouri,29,025,204
Callaway County,Missouri,29,027,1298
Camden County,Missouri,29,029,1862
Cape Girardeau County,Missouri,29,031,3417
Carroll County,Missouri,29,033,308
Carter County,Missouri,29,035,208
Cass County,Missouri,29,037,3930
Cedar County,Missouri,29,039,305
Chariton County,Missouri,29,041,177
Christian County,Missouri,29,043,2832
Clark County,Missouri,29,045,136
Clay County,Missouri,29,047,11891
Clinton County,Missouri,29,049,558
Cole County,Missouri,29,051,4019
Cooper County,Missouri,29,053,498
Crawford County,Missouri,29,055,624
Dade County,Missouri,29,057,195
Dallas County,Missouri,29,059,357
Daviess County,Missouri,29,061,146
DeKalb County,Missouri,29,063,171
Dent County,Missouri,29,065,411
Douglas County,Missouri,29,067,274
Dunklin County,Missouri,29,069,718
Franklin County,Missouri,29,071,3267
Gasconade County,Missouri,29,073,404
Gentry County,Missouri,29,075,171
Greene County,Missouri,29,077,11879
Grundy County,Missouri,29,079,292
Harrison County,Missouri,29,081,76
Henry County,Missouri,29,083,564
Hickory County,Missouri,29,085,133
Holt County,Missouri,29,087,166
Howard County,Missouri,29,089,406
Howell County,Missouri,29,091,1436
Iron County,Missouri,29,093,225
Jackson County,Missouri,29,095,33934
Jasper County,Missouri,29,097,3634
Jefferson County,Missouri,29,099,6899
Johnson County,Missouri,29,101,2159
Knox County,Missouri,29,103,112
Laclede County,Missouri,29,105,935
Lafayette County,Missouri,29,107,972
Lawrence County,Missouri,29,109,900
Lewis County,Missouri,29,111,158
Lincoln County,Missouri,29,113,1124
Linn County,Missouri,29,115,316
Livingston County,Missouri,29,117,465
McDonald County,Missouri,29,119,339
Macon County,Missouri,29,121,468
Madison County,Missouri,29,123,181
Maries County,Missouri,29,125,273
Marion County,Missouri,29,127,974
Mercer County,Missouri,29,129,90
Miller County,Missouri,29,131,617
Mississippi County,Missouri,29,133,248
Moniteau County,Missouri,29,135,498
Monroe County,Missouri,29,137,184
Montgomery County,Missouri,29,139,271
Morgan County,Missouri,29,141,418
New Madrid County,Missouri,29,143,552
Newton County,Missouri,29,145,1825
Nodaway County,Missouri,29,147,867
Oregon County,Missouri,29,149,204
Osage County,Missouri,29,151,353
Ozark County,Missouri,29,153,255
Pemiscot County,Missouri,29,155,343
Perry County,Missouri,29,157,429
Pettis County,Missouri,29,159,1060
Phelps County,Missouri,29,161,2087
Pike County,Missouri,29,163,323
Platte County,Missouri,29,165,6484
Polk County,Missouri,29,167,1081
Pulaski County,Missouri,29,169,1875
Putnam County,Missouri,29,171,174
Ralls County,Missouri,29,173,272
Randolph County,Missouri,29,175,557
