County,State,State_FIPS,County_FIPS,population_aged_25_plus
Apache County,Arizona,04,001,43194.0
Cochise County,Arizona,04,003,88549.0
Coconino County,Arizona,04,005,79562.0
Gila County,Arizona,04,007,38397.0
Graham County,Arizona,04,009,22786.0
Greenlee County,Arizona,04,011,5648.0
Maricopa County,Arizona,04,013,2612345.0
Mohave County,Arizona,04,015,150498.0
Navajo County,Arizona,04,017,67160.0
Pima County,Arizona,04,019,658596.0
Pinal County,Arizona,04,021,261865.0
Santa Cruz County,Arizona,04,023,29062.0
Yavapai County,Arizona,04,025,162724.0
La Paz County,Arizona,04,012,15508.0
Yuma County,Arizona,04,027,125410.0
Arkansas County,Arkansas,05,001,12947.0
Ashley County,Arkansas,05,003,14457.0
Baxter County,Arkansas,05,005,31405.0
Benton County,Arkansas,05,007,154240.0
Boone County,Arkansas,05,009,25902.0
Bradley County,Arkansas,05,011,7649.0
Calhoun County,Arkansas,05,013,3736.0
Carroll County,Arkansas,05,015,19373.0
Chicot County,Arkansas,05,017,7815.0
Clark County,Arkansas,05,019,13182.0
Clay County,Arkansas,05,021,10922.0
Cleburne County,Arkansas,05,023,18855.0
Cleveland County,Arkansas,05,025,5778.0
Columbia County,Arkansas,05,027,15036.0
Conway County,Arkansas,05,029,14483.0
Craighead County,Arkansas,05,031,64232.0
Crawford County,Arkansas,05,033,41042.0
Crittenden County,Arkansas,05,035,31179.0
Cross County,Arkansas,05,037,11826.0
Dallas County,Arkansas,05,039,5394.0
Desha County,Arkansas,05,041,8183.0
Drew County,Arkansas,05,043,11640.0
Faulkner County,Arkansas,05,045,71977.0
Franklin County,Arkansas,05,047,12091.0
Fulton County,Arkansas,05,049,8973.0
Garland County,Arkansas,05,051,69253.0
Grant County,Arkansas,05,053,12395.0
Greene County,Arkansas,05,055,28719.0
Hempstead County,Arkansas,05,057,14794.0
Hot Spring County,Arkansas,05,059,23321.0
Howard County,Arkansas,05,061,8942.0
Independence County,Arkansas,05,063,24951.0
Izard County,Arkansas,05,065,10050.0
Jackson County,Arkansas,05,067,12592.0
Jefferson County,Arkansas,05,069,48746.0
Johnson County,Arkansas,05,071,16978.0
Lafayette County,Arkansas,05,073,5153.0
Lawrence County,Arkansas,05,075,11492.0
Lee County,Arkansas,05,077,6975.0
Lincoln County,Arkansas,05,079,10087.0
Little River County,Arkansas,05,081,9010.0
Logan County,Arkansas,05,083,15203.0
Lonoke County,Arkansas,05,085,45833.0
Madison County,Arkansas,05,087,10775.0
Marion County,Arkansas,05,089,12588.0
Miller County,Arkansas,05,091,29405.0
Mississippi County,Arkansas,05,093,28519.0
Monroe County,Arkansas,05,095,5415.0
Montgomery County,Arkansas,05,097,6722.0
Nevada County,Arkansas,05,099,6032.0
Newton County,Arkansas,05,101,5924.0
Ouachita County,Arkansas,05,103,17318.0
Perry County,Arkansas,05,105,7171.0
Phillips County,Arkansas,05,107,12913.0
Pike County,Arkansas,05,109,7673.0
Poinsett County,Arkansas,05,111,16304.0
Polk County,Arkansas,05,113,14125.0
Pope County,Arkansas,05,115,39501.0
Prairie County,Arkansas,05,117,6072.0
Pulaski County,Arkansas,05,119,261924.0
Randolph County,Arkansas,05,121,12271.0
Saint Francis County,Arkansas,05,123,18682.0
Saline County,Arkansas,05,125,78379.0
Scott County,Arkansas,05,127,7265.0
Searcy County,Arkansas,05,129,5842.0
Sebastian County,Arkansas,05,131,83713.0
Sevier County,Arkansas,05,133,10662.0
Sharp County,Arkansas,05,135,12274.0
Stone County,Arkansas,05,137,9015.0
Union County,Arkansas,05,139,27648.0
Van Buren County,Arkansas,05,141,12440.0
Washington County,Arkansas,05,143,129651.0
White County,Arkansas,05,145,50205.0
Woodruff County,Arkansas,05,147,4924.0
Yell County,Arkansas,05,149,14578.0
Alameda County,California,06,001,1092189.0
Alpine County,California,06,003,764.0
Amador County,California,06,005,28676.0
Butte County,California,06,007,143094.0
Calaveras County,California,06,009,33649.0
Colusa County,California,06,011,13296.0
Contra Costa County,California,06,013,742043.0
Del Norte County,California,06,015,19572.0
El Dorado County,California,06,017,128896.0
Fresno County,California,06,019,571585.0
Glenn County,California,06,021,17876.0
Humboldt County,California,06,023,90585.0
Imperial County,California,06,025,107251.0
Inyo County,California,06,027,13236.0
Kern County,California,06,029,513437.0
Kings County,California,06,031,92122.0
Lake County,California,06,033,46120.0
Lassen County,California,06,035,23860.0
Los Angeles County,California,06,037,6653174.0
Madera County,California,06,039,94739.0
Marin County,California,06,041,189160.0
Mariposa County,California,06,043,13687.0
Mendocino County,California,06,045,61297.0
Merced County,California,06,047,152405.0
Modoc County,California,06,049,6734.0
Mono County,California,06,051,9690.0
Monterey County,California,06,053,268809.0
Napa County,California,06,055,96568.0
Nevada County,California,06,057,73917.0
Orange County,California,06,059,2077783.0
Placer County,California,06,061,252156.0
Plumas County,California,06,063,14470.0
Riverside County,California,06,065,1441999.0
Sacramento County,California,06,067,962874.0
San Benito County,California,06,069,36178.0
San Bernardino County,California,06,071,1277155.0
San Diego County,California,06,073,2128434.0
San Francisco County,California,06,075,659772.0
San Joaquin County,California,06,077,435702.0
San Luis Obispo County,California,06,079,182629.0
San Mateo County,California,06,081,530221.0
Santa Barbara County,California,06,083,268017.0
Santa Clara County,California,06,085,1268629.0
Santa Cruz County,California,06,087,173902.0
Shasta County,California,06,089,124396.0
Sierra County,California,06,091,2435.0
Siskiyou County,California,06,093,31835.0
Solano County,California,06,095,284771.0
Sonoma County,California,06,097,346159.0
Stanislaus County,California,06,099,327571.0
Sutter County,California,06,101,60812.0
Tehama County,California,06,103,42760.0
Trinity County,California,06,105,10320.0
Tulare County,California,06,107,260964.0
Tuolumne County,California,06,109,40871.0
Ventura County,California,06,111,550767.0
Yolo County,California,06,113,120693.0
Yuba County,California,06,115,45152.0
Alamosa County,Colorado,08,003,9250.0
Archuleta County,Colorado,08,007,9056.0
Baca County,Colorado,08,009,2674.0
Bent County,Colorado,08,011,4859.0
Chaffee County,Colorado,08,015,14310.0
Cheyenne County,Colorado,08,017,1286.0
Clear Creek County,Colorado,08,019,7050.0
Conejos County,Colorado,08,021,5297.0
Costilla County,Colorado,08,023,2647.0
Crowley County,Colorado,08,025,3562.0
Custer County,Colorado,08,027,3371.0
Delta County,Colorado,08,029,21764.0
Dolores County,Colorado,08,033,1339.0
Douglas County,Colorado,08,035,197863.0
Eagle County,Colorado,08,037,36139.0
Elbert County,Colorado,08,039,16623.0
El Paso County,Colorado,08,041,414724.0
Fremont County,Colorado,08,043,35871.0
Garfield County,Colorado,08,045,37456.0
Gilpin County,Colorado,08,047,4322.0
Grand County,Colorado,08,049,10462.0
Gunnison County,Colorado,08,051,9831.0
Huerfano County,Colorado,08,055,5136.0
Jackson County,Colorado,08,057,1032.0
Kiowa County,Colorado,08,061,957.0
Kit Carson County,Colorado,08,063,5538.0
Lake County,Colorado,08,065,5000.0
La Plata County,Colorado,08,067,37134.0
Larimer County,Colorado,08,069,205285.0
Las Animas County,Colorado,08,071,10400.0
Lincoln County,Colorado,08,073,3967.0
Logan County,Colorado,08,075,14659.0
Mesa County,Colorado,08,077,99217.0
Moffat County,Colorado,08,081,8617.0
Montezuma County,Colorado,08,083,18073.0
Montrose County,Colorado,08,085,28760.0
Morgan County,Colorado,08,087,18219.0
Otero County,Colorado,08,089,12406.0
Ouray County,Colorado,08,091,3696.0
Park County,Colorado,08,093,12524.0
Phillips County,Colorado,08,095,2976.0
Pitkin County,Colorado,08,097,13284.0
Prowers County,Colorado,08,099,7783.0
Pueblo County,Colorado,08,101,108247.0
Rio Blanco County,Colorado,08,103,4314.0
Rio Grande County,Colorado,08,105,7987.0
Routt County,Colorado,08,107,16961.0
Saguache County,Colorado,08,109,4431.0
San Miguel County,Colorado,08,113,5751.0
Sedgwick County,Colorado,08,115,1702.0
Summit County,Colorado,08,117,21453.0
Teller County,Colorado,08,119,17391.0
Washington County,Colorado,08,121,3414.0
Yuma County,Colorado,08,125,6762.0
Adams County,Colorado,08,001,296842.0
Arapahoe County,Colorado,08,005,405311.0
Boulder County,Colorado,08,013,198949.0
Broomfield County,Colorado,08,014,40880.0
Denver County,Colorado,08,031,455409.0
Jefferson County,Colorado,08,059,388427.0
Weld County,Colorado,08,123,169668.0
Fairfield County,Connecticut,09,001,634872.0
Hartford County,Connecticut,09,003,618464.0
Litchfield County,Connecticut,09,005,135358.0
Middlesex County,Connecticut,09,007,118409.0
New Haven County,Connecticut,09,009,591088.0
New London County,Connecticut,09,011,188870.0
Tolland County,Connecticut,09,013,95408.0
Windham County,Connecticut,09,015,80386.0
Kent County,Delaware,10,001,110480.0
New Castle County,Delaware,10,003,369089.0
Sussex County,Delaware,10,005,151549.0
Alachua County,Florida,12,001,151184.0
Baker County,Florida,12,003,17786.0
Bay County,Florida,12,005,121739.0
Bradford County,Florida,12,007,19499.0
Brevard County,Florida,12,009,405195.0
Broward County,Florida,12,011,1286262.0
Calhoun County,Florida,12,013,10326.0
Charlotte County,Florida,12,015,134210.0
Citrus County,Florida,12,017,110144.0
Clay County,Florida,12,019,131378.0
Collier County,Florida,12,021,254178.0
Columbia County,Florida,12,023,46593.0
Miami-Dade County,Florida,12,086,1838746.0
DeSoto County,Florida,12,027,23946.0
Dixie County,Florida,12,029,11981.0
Duval County,Florida,12,031,597484.0
Escambia County,Florida,12,033,202078.0
Flagler County,Florida,12,035,75111.0
Franklin County,Florida,12,037,8845.0
Gadsden County,Florida,12,039,31887.0
Gilchrist County,Florida,12,041,11298.0
Glades County,Florida,12,043,9919.0
Gulf County,Florida,12,045,11884.0
Hamilton County,Florida,12,047,9611.0
Hardee County,Florida,12,049,17531.0
Hendry County,Florida,12,051,23915.0
Hernando County,Florida,12,053,129497.0
Highlands County,Florida,12,055,74390.0
Hillsborough County,Florida,12,057,871891.0
Holmes County,Florida,12,059,13884.0
Indian River County,Florida,12,061,107647.0
Jackson County,Florida,12,063,35317.0
Jefferson County,Florida,12,065,10838.0
Lafayette County,Florida,12,067,5946.0
Lake County,Florida,12,069,226558.0
Lee County,Florida,12,071,489379.0
Leon County,Florida,12,073,163429.0
Levy County,Florida,12,075,28861.0
Liberty County,Florida,12,077,5716.0
Madison County,Florida,12,079,13112.0
Manatee County,Florida,12,081,251699.0
Marion County,Florida,12,083,248893.0
Martin County,Florida,12,085,115814.0
Monroe County,Florida,12,087,59040.0
Nassau County,Florida,12,089,54293.0
Okaloosa County,Florida,12,091,130117.0
Okeechobee County,Florida,12,093,26698.0
Orange County,Florida,12,095,802130.0
Osceola County,Florida,12,097,195118.0
Palm Beach County,Florida,12,099,996222.0
Pasco County,Florida,12,101,345901.0
Pinellas County,Florida,12,103,703720.0
Polk County,Florida,12,105,427658.0
Putnam County,Florida,12,107,51118.0
Saint Johns County,Florida,12,109,147127.0
Saint Lucie County,Florida,12,111,204758.0
Santa Rosa County,Florida,12,113,110220.0
Sarasota County,Florida,12,115,308938.0
Seminole County,Florida,12,117,300693.0
Sumter County,Florida,12,119,96219.0
Suwannee County,Florida,12,121,30323.0
Taylor County,Florida,12,123,16448.0
Union County,Florida,12,125,11003.0
Volusia County,Florida,12,127,367935.0
Wakulla County,Florida,12,129,22141.0
Walton County,Florida,12,131,43287.0
Washington County,Florida,12,133,17497.0
Appling County,Georgia,13,001,12197.0
Atkinson County,Georgia,13,003,5244.0
Bacon County,Georgia,13,005,7335.0
Baker County,Georgia,13,007,2262.0
Baldwin County,Georgia,13,009,27773.0
Banks County,Georgia,13,011,12394.0
Barrow County,Georgia,13,013,46437.0
Bartow County,Georgia,13,015,66442.0
Ben Hill County,Georgia,13,017,11366.0
Berrien County,Georgia,13,019,12743.0
Bibb County,Georgia,13,021,99442.0
Bleckley County,Georgia,13,023,7898.0
Brantley County,Georgia,13,025,12057.0
Brooks County,Georgia,13,027,10722.0
Bryan County,Georgia,13,029,20937.0
Bulloch County,Georgia,13,031,38297.0
Burke County,Georgia,13,033,14667.0
Butts County,Georgia,13,035,16079.0
Calhoun County,Georgia,13,037,4536.0
Camden County,Georgia,13,039,31575.0
Candler County,Georgia,13,043,7100.0
Carroll County,Georgia,13,045,69642.0
Catoosa County,Georgia,13,047,44169.0
Charlton County,Georgia,13,049,9394.0
Chatham County,Georgia,13,051,182813.0
Chattahoochee County,Georgia,13,053,5205.0
Chattooga County,Georgia,13,055,17336.0
Cherokee County,Georgia,13,057,148064.0
Clarke County,Georgia,13,059,64822.0
Clay County,Georgia,13,061,2043.0
Clayton County,Georgia,13,063,163245.0
Clinch County,Georgia,13,065,4483.0
Cobb County,Georgia,13,067,473749.0
Coffee County,Georgia,13,069,27341.0
Colquitt County,Georgia,13,071,29476.0
Columbia County,Georgia,13,073,88824.0
Cook County,Georgia,13,075,11159.0
Coweta County,Georgia,13,077,87515.0
Crawford County,Georgia,13,079,8765.0
Crisp County,Georgia,13,081,15358.0
Dade County,Georgia,13,083,11182.0
Dawson County,Georgia,13,085,15974.0
Decatur County,Georgia,13,087,17999.0
DeKalb County,Georgia,13,089,479320.0
Dodge County,Georgia,13,091,14509.0
Dooly County,Georgia,13,093,9955.0
Dougherty County,Georgia,13,095,58304.0
Douglas County,Georgia,13,097,87156.0
Early County,Georgia,13,099,7058.0
Echols County,Georgia,13,101,2565.0
Effingham County,Georgia,13,103,34974.0
Elbert County,Georgia,13,105,13539.0
Emanuel County,Georgia,13,107,14801.0
Evans County,Georgia,13,109,6971.0
Fannin County,Georgia,13,111,18036.0
Fayette County,Georgia,13,113,72846.0
Floyd County,Georgia,13,115,63344.0
Forsyth County,Georgia,13,117,125848.0
Franklin County,Georgia,13,119,15104.0
Fulton County,Georgia,13,121,650445.0
Gilmer County,Georgia,13,123,20596.0
Glascock County,Georgia,13,125,2077.0
Glynn County,Georgia,13,127,55802.0
Gordon County,Georgia,13,129,36477.0
Grady County,Georgia,13,131,16745.0
Greene County,Georgia,13,133,12038.0
Gwinnett County,Georgia,13,135,540173.0
Habersham County,Georgia,13,137,29403.0
Hall County,Georgia,13,139,119969.0
Hancock County,Georgia,13,141,6471.0
Haralson County,Georgia,13,143,19040.0
Harris County,Georgia,13,145,22842.0
Hart County,Georgia,13,147,17817.0
Heard County,Georgia,13,149,7792.0
Henry County,Georgia,13,151,133759.0
Houston County,Georgia,13,153,94781.0
Irwin County,Georgia,13,155,6446.0
Jackson County,Georgia,13,157,40623.0
Jasper County,Georgia,13,159,9171.0
Jeff Davis County,Georgia,13,161,9631.0
Jefferson County,Georgia,13,163,10893.0
Jenkins County,Georgia,13,165,5944.0
Johnson County,Georgia,13,167,6724.0
Jones County,Georgia,13,169,19232.0
Lamar County,Georgia,13,171,11645.0
Lanier County,Georgia,13,173,6970.0
Laurens County,Georgia,13,175,31873.0
Lee County,Georgia,13,177,18801.0
Liberty County,Georgia,13,179,35998.0
Lincoln County,Georgia,13,181,5625.0
Long County,Georgia,13,183,9879.0
Lowndes County,Georgia,13,185,64465.0
Lumpkin County,Georgia,13,187,19966.0
McDuffie County,Georgia,13,189,14240.0
McIntosh County,Georgia,13,191,10378.0
Macon County,Georgia,13,193,9718.0
Madison County,Georgia,13,195,19272.0
Marion County,Georgia,13,197,6059.0
Meriwether County,Georgia,13,199,14714.0
Miller County,Georgia,13,201,4028.0
Mitchell County,Georgia,13,205,15371.0
Monroe County,Georgia,13,207,18753.0
Montgomery County,Georgia,13,209,5937.0
Morgan County,Georgia,13,211,12106.0
Murray County,Georgia,13,213,25666.0
Muscogee County,Georgia,13,215,127557.0
Newton County,Georgia,13,217,64747.0
Oconee County,Georgia,13,219,22334.0
Oglethorpe County,Georgia,13,221,10523.0
Paulding County,Georgia,13,223,92676.0
Peach County,Georgia,13,225,16643.0
Pickens County,Georgia,13,227,21577.0
Pierce County,Georgia,13,229,12456.0
Pike County,Georgia,13,231,11886.0
Polk County,Georgia,13,233,26815.0
Pulaski County,Georgia,13,235,8459.0
Putnam County,Georgia,13,237,15700.0
Quitman County,Georgia,13,239,1704.0
Rabun County,Georgia,13,241,12051.0
Randolph County,Georgia,13,243,4927.0
Richmond County,Georgia,13,245,128857.0
Rockdale County,Georgia,13,247,56170.0
Schley County,Georgia,13,249,3198.0
Screven County,Georgia,13,251,9401.0
Seminole County,Georgia,13,253,6092.0
Spalding County,Georgia,13,255,42434.0
Stephens County,Georgia,13,257,17162.0
Stewart County,Georgia,13,259,4247.0
Sumter County,Georgia,13,261,19621.0
Talbot County,Georgia,13,263,4716.0
Taliaferro County,Georgia,13,265,1309.0
Tattnall County,Georgia,13,267,17465.0
Taylor County,Georgia,13,269,5717.0
Telfair County,Georgia,13,271,12291.0
Terrell County,Georgia,13,273,6130.0
Thomas County,Georgia,13,275,30269.0
Tift County,Georgia,13,277,25552.0
Toombs County,Georgia,13,279,17427.0
Towns County,Georgia,13,281,7897.0
Treutlen County,Georgia,13,283,4770.0
Troup County,Georgia,13,285,44007.0
Turner County,Georgia,13,287,5501.0
Twiggs County,Georgia,13,289,6043.0
Union County,Georgia,13,291,16789.0
Upson County,Georgia,13,293,18037.0
Walker County,Georgia,13,295,47214.0
Walton County,Georgia,13,297,56685.0
Ware County,Georgia,13,299,23849.0
Warren County,Georgia,13,301,3831.0
Washington County,Georgia,13,303,14154.0
Wayne County,Georgia,13,305,20136.0
Webster County,Georgia,13,307,1857.0
Wheeler County,Georgia,13,309,5931.0
White County,Georgia,13,311,19365.0
Whitfield County,Georgia,13,313,65109.0
Wilcox County,Georgia,13,315,6418.0
Wilkes County,Georgia,13,317,7041.0
Wilkinson County,Georgia,13,319,6406.0
Worth County,Georgia,13,321,14306.0
Hawaii County,Hawaii,15,001,133135.0
Honolulu County,Hawaii,15,003,667370.0
Kauai County,Hawaii,15,007,48963.0
Kalawao County,Hawaii,15,005,78.0
Maui County,Hawaii,15,009,112506.0
Ada County,Idaho,16,001,274388.0
Adams County,Idaho,16,003,2890.0
Bannock County,Idaho,16,005,51764.0
Bear Lake County,Idaho,16,007,3915.0
Benewah County,Idaho,16,009,6382.0
Bingham County,Idaho,16,011,27044.0
Blaine County,Idaho,16,013,14992.0
Boise County,Idaho,16,015,5205.0
Bonner County,Idaho,16,017,30068.0
Bonneville County,Idaho,16,019,65086.0
Boundary County,Idaho,16,021,7648.0
Butte County,Idaho,16,023,1753.0
Camas County,Idaho,16,025,726.0
Canyon County,Idaho,16,027,119771.0
Caribou County,Idaho,16,029,4407.0
Cassia County,Idaho,16,031,13650.0
Clearwater County,Idaho,16,035,6667.0
Custer County,Idaho,16,037,3292.0
Elmore County,Idaho,16,039,15650.0
Franklin County,Idaho,16,041,7447.0
Fremont County,Idaho,16,043,8184.0
Gem County,Idaho,16,045,11804.0
Gooding County,Idaho,16,047,9564.0
Idaho County,Idaho,16,049,11919.0
Jefferson County,Idaho,16,051,15227.0
Jerome County,Idaho,16,053,13470.0
Kootenai County,Idaho,16,055,98196.0
Latah County,Idaho,16,057,21379.0
Lemhi County,Idaho,16,059,5955.0
Lewis County,Idaho,16,061,2730.0
Lincoln County,Idaho,16,063,3150.0
Madison County,Idaho,16,065,15633.0
Minidoka County,Idaho,16,067,12691.0
Nez Perce County,Idaho,16,069,27509.0
Oneida County,Idaho,16,071,2679.0
Owyhee County,Idaho,16,073,7305.0
Payette County,Idaho,16,075,14774.0
Power County,Idaho,16,077,4686.0
Shoshone County,Idaho,16,079,9187.0
Teton County,Idaho,16,081,6644.0
Twin Falls County,Idaho,16,083,50530.0
Valley County,Idaho,16,085,7268.0
Washington County,Idaho,16,087,6980.0
Adams County,Illinois,17,001,46090.0
Alexander County,Illinois,17,003,4951.0
Bond County,Illinois,17,005,11964.0
Boone County,Illinois,17,007,34670.0
Brown County,Illinois,17,009,5059.0
Bureau County,Illinois,17,011,23976.0
Calhoun County,Illinois,17,013,3605.0
Carroll County,Illinois,17,015,10925.0
Cass County,Illinois,17,017,8913.0
Champaign County,Illinois,17,019,117746.0
Christian County,Illinois,17,021,24019.0
Clark County,Illinois,17,023,11221.0
Clay County,Illinois,17,025,9366.0
Clinton County,Illinois,17,027,26599.0
Coles County,Illinois,17,029,32350.0
Cook County,Illinois,17,031,3537179.0
Crawford County,Illinois,17,033,13928.0
Cumberland County,Illinois,17,035,7587.0
DeKalb County,Illinois,17,037,60466.0
De Witt County,Illinois,17,039,11618.0
Douglas County,Illinois,17,041,13182.0
DuPage County,Illinois,17,043,627482.0
Edgar County,Illinois,17,045,12791.0
Edwards County,Illinois,17,047,4631.0
Effingham County,Illinois,17,049,23140.0
Fayette County,Illinois,17,051,15284.0
Ford County,Illinois,17,053,9665.0
Franklin County,Illinois,17,055,27687.0
Fulton County,Illinois,17,057,26041.0
Gallatin County,Illinois,17,059,3893.0
Greene County,Illinois,17,061,9490.0
Grundy County,Illinois,17,063,33005.0
Hamilton County,Illinois,17,065,5842.0
Hancock County,Illinois,17,067,13470.0
Hardin County,Illinois,17,069,3055.0
Henderson County,Illinois,17,071,5206.0
Henry County,Illinois,17,073,34483.0
Iroquois County,Illinois,17,075,20316.0
Jackson County,Illinois,17,077,35056.0
Jasper County,Illinois,17,079,6768.0
Jefferson County,Illinois,17,081,26773.0
Jersey County,Illinois,17,083,15521.0
Jo Daviess County,Illinois,17,085,16422.0
Johnson County,Illinois,17,087,9346.0
Kane County,Illinois,17,089,334407.0
Kankakee County,Illinois,17,091,73073.0
Kendall County,Illinois,17,093,75012.0
Knox County,Illinois,17,095,36351.0
Lake County,Illinois,17,097,451898.0
LaSalle County,Illinois,17,099,78046.0
Lawrence County,Illinois,17,101,12313.0
Lee County,Illinois,17,103,24945.0
Livingston County,Illinois,17,105,26556.0
Logan County,Illinois,17,107,20846.0
McDonough County,Illinois,17,109,18342.0
McHenry County,Illinois,17,111,202962.0
McLean County,Illinois,17,113,103933.0
Macon County,Illinois,17,115,74408.0
Macoupin County,Illinois,17,117,32811.0
Madison County,Illinois,17,119,182966.0
Marion County,Illinois,17,121,26574.0
Marshall County,Illinois,17,123,8713.0
Mason County,Illinois,17,125,10047.0
Massac County,Illinois,17,127,10598.0
Menard County,Illinois,17,129,8817.0
Mercer County,Illinois,17,131,11377.0
Monroe County,Illinois,17,133,23364.0
Montgomery County,Illinois,17,135,20886.0
Morgan County,Illinois,17,137,24088.0
Moultrie County,Illinois,17,139,10186.0
Ogle County,Illinois,17,141,35909.0
Peoria County,Illinois,17,143,124036.0
Perry County,Illinois,17,145,15317.0
Piatt County,Illinois,17,147,11567.0
Pike County,Illinois,17,149,11247.0
Pope County,Illinois,17,151,3148.0
Pulaski County,Illinois,17,153,4054.0
Putnam County,Illinois,17,155,4200.0
Randolph County,Illinois,17,157,24041.0
Richland County,Illinois,17,159,11243.0
Rock Island County,Illinois,17,161,100858.0
Saint Clair County,Illinois,17,163,177595.0
Saline County,Illinois,17,165,17210.0
Sangamon County,Illinois,17,167,135955.0
Schuyler County,Illinois,17,169,5409.0
Scott County,Illinois,17,171,3637.0
Shelby County,Illinois,17,173,15670.0
Stark County,Illinois,17,175,4177.0
Stephenson County,Illinois,17,177,32774.0
Tazewell County,Illinois,17,179,94102.0
Union County,Illinois,17,181,12480.0
Vermilion County,Illinois,17,183,54239.0
Wabash County,Illinois,17,185,8113.0
Warren County,Illinois,17,187,11603.0
Washington County,Illinois,17,189,10266.0
Wayne County,Illinois,17,191,11549.0
White County,Illinois,17,193,10318.0
Whiteside County,Illinois,17,195,39785.0
Will County,Illinois,17,197,437079.0
Williamson County,Illinois,17,199,47041.0
Winnebago County,Illinois,17,201,195388.0
Woodford County,Illinois,17,203,25868.0
Adams County,Indiana,18,001,20912.0
Allen County,Indiana,18,003,233222.0
Bartholomew County,Indiana,18,005,53618.0
