County,State,State_FIPS,County_FIPS,population_aged_25_plus
Bartholomew County,Indiana,18,005,55986.0
Benton County,Indiana,18,007,5845.0
Blackford County,Indiana,18,009,8503.0
Boone County,Indiana,18,011,43307.0
Brown County,Indiana,18,013,11431.0
Carroll County,Indiana,18,015,14011.0
Cass County,Indiana,18,017,25806.0
Clark County,Indiana,18,019,80741.0
Clay County,Indiana,18,021,18227.0
Clinton County,Indiana,18,023,21158.0
Crawford County,Indiana,18,025,7389.0
Daviess County,Indiana,18,027,20565.0
Dearborn County,Indiana,18,029,34269.0
Decatur County,Indiana,18,031,17861.0
DeKalb County,Indiana,18,033,28949.0
Delaware County,Indiana,18,035,71040.0
Dubois County,Indiana,18,037,28618.0
Elkhart County,Indiana,18,039,129685.0
Fayette County,Indiana,18,041,16222.0
Floyd County,Indiana,18,043,53163.0
Fountain County,Indiana,18,045,11517.0
Franklin County,Indiana,18,047,15546.0
Fulton County,Indiana,18,049,13842.0
Gibson County,Indiana,18,051,22808.0
Grant County,Indiana,18,053,44057.0
Greene County,Indiana,18,055,22764.0
Hamilton County,Indiana,18,057,209983.0
Hancock County,Indiana,18,059,51482.0
Harrison County,Indiana,18,061,27997.0
Hendricks County,Indiana,18,063,108921.0
Henry County,Indiana,18,065,34362.0
Howard County,Indiana,18,067,56983.0
Huntington County,Indiana,18,069,25019.0
Jackson County,Indiana,18,071,29972.0
Jasper County,Indiana,18,073,22532.0
Jay County,Indiana,18,075,13745.0
Jefferson County,Indiana,18,077,22311.0
Jennings County,Indiana,18,079,18962.0
Johnson County,Indiana,18,081,102467.0
Knox County,Indiana,18,083,24510.0
Kosciusko County,Indiana,18,085,52826.0
LaGrange County,Indiana,18,087,22631.0
Lake County,Indiana,18,089,327862.0
LaPorte County,Indiana,18,091,77222.0
Lawrence County,Indiana,18,093,32163.0
Madison County,Indiana,18,095,90080.0
Marion County,Indiana,18,097,626402.0
Marshall County,Indiana,18,099,30735.0
Martin County,Indiana,18,101,7120.0
Miami County,Indiana,18,103,24955.0
Monroe County,Indiana,18,105,84496.0
Montgomery County,Indiana,18,107,26020.0
Morgan County,Indiana,18,109,48244.0
Newton County,Indiana,18,111,9907.0
Noble County,Indiana,18,113,31520.0
Ohio County,Indiana,18,115,4379.0
Orange County,Indiana,18,117,13561.0
Owen County,Indiana,18,119,14959.0
Parke County,Indiana,18,121,12036.0
Perry County,Indiana,18,123,13615.0
Pike County,Indiana,18,125,8713.0
Porter County,Indiana,18,127,115646.0
Posey County,Indiana,18,129,17933.0
Pulaski County,Indiana,18,131,8719.0
Putnam County,Indiana,18,133,24810.0
Randolph County,Indiana,18,135,17321.0
Ripley County,Indiana,18,137,19244.0
Rush County,Indiana,18,139,11516.0
Saint Joseph County,Indiana,18,141,176171.0
Scott County,Indiana,18,143,16448.0
Shelby County,Indiana,18,145,30884.0
Spencer County,Indiana,18,147,14394.0
Starke County,Indiana,18,149,15797.0
Steuben County,Indiana,18,151,23759.0
Sullivan County,Indiana,18,153,14914.0
Switzerland County,Indiana,18,155,7253.0
Tippecanoe County,Indiana,18,157,105826.0
Tipton County,Indiana,18,159,10828.0
Union County,Indiana,18,161,5038.0
Vanderburgh County,Indiana,18,163,124059.0
Vermillion County,Indiana,18,165,10913.0
Vigo County,Indiana,18,167,69229.0
Wabash County,Indiana,18,169,21643.0
Warren County,Indiana,18,171,5880.0
Warrick County,Indiana,18,173,42882.0
Washington County,Indiana,18,175,19329.0
Wayne County,Indiana,18,177,45550.0
Wells County,Indiana,18,179,18973.0
White County,Indiana,18,181,16625.0
Whitley County,Indiana,18,183,23372.0
Adair County,Iowa,19,001,5115.0
Adams County,Iowa,19,003,2662.0
Allamakee County,Iowa,19,005,9672.0
Appanoose County,Iowa,19,007,8901.0
Audubon County,Iowa,19,009,4030.0
Benton County,Iowa,19,011,17751.0
Black Hawk County,Iowa,19,013,83718.0
Boone County,Iowa,19,015,18546.0
Bremer County,Iowa,19,017,16428.0
Buchanan County,Iowa,19,019,14005.0
Buena Vista County,Iowa,19,021,12564.0
Butler County,Iowa,19,023,10281.0
Calhoun County,Iowa,19,025,6997.0
Carroll County,Iowa,19,027,13762.0
Cass County,Iowa,19,029,9331.0
Cedar County,Iowa,19,031,12951.0
Cerro Gordo County,Iowa,19,033,30568.0
Cherokee County,Iowa,19,035,8182.0
Chickasaw County,Iowa,19,037,8289.0
Clarke County,Iowa,19,039,6390.0
Clay County,Iowa,19,041,11372.0
Clayton County,Iowa,19,043,12709.0
Clinton County,Iowa,19,045,32650.0
Crawford County,Iowa,19,047,11112.0
Dallas County,Iowa,19,049,56905.0
Davis County,Iowa,19,051,5592.0
Decatur County,Iowa,19,053,4840.0
Delaware County,Iowa,19,055,11792.0
Des Moines County,Iowa,19,057,27429.0
Dickinson County,Iowa,19,059,12748.0
Dubuque County,Iowa,19,061,64854.0
Emmet County,Iowa,19,063,6476.0
Fayette County,Iowa,19,065,13770.0
Floyd County,Iowa,19,067,10861.0
Franklin County,Iowa,19,069,7079.0
Fremont County,Iowa,19,071,4988.0
Greene County,Iowa,19,073,6304.0
Grundy County,Iowa,19,075,8628.0
Guthrie County,Iowa,19,077,7536.0
Hamilton County,Iowa,19,079,10550.0
Hancock County,Iowa,19,081,7682.0
Hardin County,Iowa,19,083,12155.0
Harrison County,Iowa,19,085,9882.0
Henry County,Iowa,19,087,13657.0
Howard County,Iowa,19,089,6280.0
Humboldt County,Iowa,19,091,6701.0
Ida County,Iowa,19,093,4793.0
Iowa County,Iowa,19,095,11276.0
Jackson County,Iowa,19,097,13639.0
Jasper County,Iowa,19,099,26027.0
Jefferson County,Iowa,19,101,13636.0
Johnson County,Iowa,19,103,87536.0
Jones County,Iowa,19,105,14675.0
Keokuk County,Iowa,19,107,7157.0
Kossuth County,Iowa,19,109,10525.0
Lee County,Iowa,19,111,24245.0
Linn County,Iowa,19,113,150555.0
Louisa County,Iowa,19,115,7716.0
Lucas County,Iowa,19,117,5956.0
Lyon County,Iowa,19,119,7621.0
Madison County,Iowa,19,121,10982.0
Mahaska County,Iowa,19,123,14944.0
Marion County,Iowa,19,125,21980.0
Marshall County,Iowa,19,127,26497.0
Mills County,Iowa,19,129,10327.0
Mitchell County,Iowa,19,131,7264.0
Monona County,Iowa,19,133,6351.0
Monroe County,Iowa,19,135,5371.0
Montgomery County,Iowa,19,137,6986.0
Muscatine County,Iowa,19,139,28635.0
O'Brien County,Iowa,19,141,9578.0
Osceola County,Iowa,19,143,4250.0
Page County,Iowa,19,145,11135.0
Palo Alto County,Iowa,19,147,6145.0
Plymouth County,Iowa,19,149,16820.0
Pocahontas County,Iowa,19,151,4877.0
Polk County,Iowa,19,153,318032.0
Pottawattamie County,Iowa,19,155,63198.0
Poweshiek County,Iowa,19,157,12033.0
Ringgold County,Iowa,19,159,3446.0
Sac County,Iowa,19,161,6941.0
Scott County,Iowa,19,163,116769.0
Shelby County,Iowa,19,165,8236.0
Sioux County,Iowa,19,167,20725.0
Story County,Iowa,19,169,50812.0
Tama County,Iowa,19,171,11620.0
Taylor County,Iowa,19,173,4265.0
Union County,Iowa,19,175,8439.0
Van Buren County,Iowa,19,177,5018.0
Wapello County,Iowa,19,179,23951.0
Warren County,Iowa,19,181,32901.0
Washington County,Iowa,19,183,14862.0
Wayne County,Iowa,19,185,4363.0
Webster County,Iowa,19,187,24654.0
Winnebago County,Iowa,19,189,7117.0
Winneshiek County,Iowa,19,191,13265.0
Woodbury County,Iowa,19,193,65818.0
Worth County,Iowa,19,195,5275.0
Wright County,Iowa,19,197,8851.0
Allen County,Kansas,20,001,8560.0
Anderson County,Kansas,20,003,5225.0
Atchison County,Kansas,20,005,10135.0
Barber County,Kansas,20,007,3216.0
Barton County,Kansas,20,009,17859.0
Bourbon County,Kansas,20,011,9530.0
Brown County,Kansas,20,013,6548.0
Butler County,Kansas,20,015,43819.0
Chase County,Kansas,20,017,1820.0
Chautauqua County,Kansas,20,019,2388.0
Cherokee County,Kansas,20,021,13859.0
Cheyenne County,Kansas,20,023,1910.0
Clark County,Kansas,20,025,1413.0
Clay County,Kansas,20,027,5642.0
Cloud County,Kansas,20,029,6001.0
Coffey County,Kansas,20,031,5833.0
Comanche County,Kansas,20,033,1248.0
Cowley County,Kansas,20,035,23347.0
Crawford County,Kansas,20,037,23261.0
Decatur County,Kansas,20,039,2147.0
Dickinson County,Kansas,20,041,13044.0
Doniphan County,Kansas,20,043,5003.0
Douglas County,Kansas,20,045,69728.0
Edwards County,Kansas,20,047,2113.0
Elk County,Kansas,20,049,1884.0
Ellis County,Kansas,20,051,17454.0
Ellsworth County,Kansas,20,053,4521.0
Finney County,Kansas,20,055,21521.0
Ford County,Kansas,20,057,20338.0
Franklin County,Kansas,20,059,17113.0
Geary County,Kansas,20,061,18276.0
Gove County,Kansas,20,063,1925.0
Graham County,Kansas,20,065,1899.0
Grant County,Kansas,20,067,4408.0
Gray County,Kansas,20,069,3778.0
Greeley County,Kansas,20,071,810.0
Greenwood County,Kansas,20,073,4415.0
Hamilton County,Kansas,20,075,1665.0
Harper County,Kansas,20,077,3868.0
Harvey County,Kansas,20,079,22727.0
Haskell County,Kansas,20,081,2482.0
Hodgeman County,Kansas,20,083,1310.0
Jackson County,Kansas,20,085,8930.0
Jefferson County,Kansas,20,087,13246.0
Jewell County,Kansas,20,089,2200.0
Johnson County,Kansas,20,091,399177.0
Kearny County,Kansas,20,093,2306.0
Kingman County,Kansas,20,095,5200.0
Kiowa County,Kansas,20,097,1617.0
Labette County,Kansas,20,099,13830.0
Lane County,Kansas,20,101,1067.0
Leavenworth County,Kansas,20,103,54570.0
Lincoln County,Kansas,20,105,2132.0
Linn County,Kansas,20,107,6840.0
Logan County,Kansas,20,109,1915.0
Lyon County,Kansas,20,111,19903.0
McPherson County,Kansas,20,113,19422.0
Marion County,Kansas,20,115,8204.0
Marshall County,Kansas,20,117,6779.0
Meade County,Kansas,20,119,2754.0
Miami County,Kansas,20,121,22700.0
Mitchell County,Kansas,20,123,4150.0
Montgomery County,Kansas,20,125,21944.0
Morris County,Kansas,20,127,4041.0
Morton County,Kansas,20,129,1862.0
Nemaha County,Kansas,20,131,6623.0
Neosho County,Kansas,20,133,10778.0
Ness County,Kansas,20,135,2102.0
Norton County,Kansas,20,137,3992.0
Osage County,Kansas,20,139,10992.0
Osborne County,Kansas,20,141,2536.0
Ottawa County,Kansas,20,143,4084.0
Pawnee County,Kansas,20,145,4956.0
Phillips County,Kansas,20,147,3728.0
Pottawatomie County,Kansas,20,149,15081.0
Pratt County,Kansas,20,151,6102.0
Rawlins County,Kansas,20,153,1846.0
Reno County,Kansas,20,155,43069.0
Republic County,Kansas,20,157,3414.0
Rice County,Kansas,20,159,6234.0
Riley County,Kansas,20,161,37747.0
Rooks County,Kansas,20,163,3586.0
Rush County,Kansas,20,165,2185.0
Russell County,Kansas,20,167,5041.0
Saline County,Kansas,20,169,37090.0
Scott County,Kansas,20,171,3221.0
Sedgwick County,Kansas,20,173,332612.0
Seward County,Kansas,20,175,12923.0
Shawnee County,Kansas,20,177,120578.0
Sheridan County,Kansas,20,179,1817.0
Sherman County,Kansas,20,181,4095.0
Smith County,Kansas,20,183,2701.0
Stafford County,Kansas,20,185,2886.0
Stanton County,Kansas,20,187,1275.0
Stevens County,Kansas,20,189,3521.0
Sumner County,Kansas,20,191,15616.0
Thomas County,Kansas,20,193,5015.0
Trego County,Kansas,20,195,2133.0
Wabaunsee County,Kansas,20,197,4724.0
Wallace County,Kansas,20,199,1070.0
Washington County,Kansas,20,201,3857.0
Wichita County,Kansas,20,203,1500.0
Wilson County,Kansas,20,205,5997.0
Woodson County,Kansas,20,207,2308.0
Wyandotte County,Kansas,20,209,104412.0
Adair County,Kentucky,21,001,13199.0
Allen County,Kentucky,21,003,14417.0
Anderson County,Kentucky,21,005,15369.0
Ballard County,Kentucky,21,007,5624.0
Barren County,Kentucky,21,009,29872.0
Bath County,Kentucky,21,011,8210.0
Bell County,Kentucky,21,013,18922.0
Boone County,Kentucky,21,015,85741.0
Bourbon County,Kentucky,21,017,14060.0
Boyd County,Kentucky,21,019,34109.0
Boyle County,Kentucky,21,021,20026.0
Bracken County,Kentucky,21,023,5726.0
Breathitt County,Kentucky,21,025,9207.0
Breckinridge County,Kentucky,21,027,14050.0
Bullitt County,Kentucky,21,029,55897.0
Butler County,Kentucky,21,031,8989.0
Caldwell County,Kentucky,21,033,8957.0
Calloway County,Kentucky,21,035,24156.0
Campbell County,Kentucky,21,037,63705.0
Carlisle County,Kentucky,21,039,3355.0
Carroll County,Kentucky,21,041,7178.0
Carter County,Kentucky,21,043,18616.0
Casey County,Kentucky,21,045,11006.0
Christian County,Kentucky,21,047,40647.0
Clark County,Kentucky,21,049,25282.0
Clay County,Kentucky,21,051,14540.0
Clinton County,Kentucky,21,053,7129.0
Crittenden County,Kentucky,21,055,6367.0
Cumberland County,Kentucky,21,057,4875.0
Daviess County,Kentucky,21,059,67786.0
Edmonson County,Kentucky,21,061,8797.0
Elliott County,Kentucky,21,063,5531.0
Estill County,Kentucky,21,065,10112.0
Fayette County,Kentucky,21,067,208172.0
Fleming County,Kentucky,21,069,9862.0
Floyd County,Kentucky,21,071,25653.0
Franklin County,Kentucky,21,073,35540.0
Fulton County,Kentucky,21,075,4346.0
Gallatin County,Kentucky,21,077,5842.0
Garrard County,Kentucky,21,079,12390.0
Grant County,Kentucky,21,081,16107.0
Graves County,Kentucky,21,083,25178.0
Grayson County,Kentucky,21,085,17868.0
Green County,Kentucky,21,087,7940.0
Greenup County,Kentucky,21,089,25337.0
Hancock County,Kentucky,21,091,5828.0
Hardin County,Kentucky,21,093,71716.0
Harlan County,Kentucky,21,095,18697.0
Harrison County,Kentucky,21,097,12944.0
Hart County,Kentucky,21,099,12601.0
Henderson County,Kentucky,21,101,31970.0
Henry County,Kentucky,21,103,10894.0
Hickman County,Kentucky,21,105,3285.0
Hopkins County,Kentucky,21,107,31625.0
Jackson County,Kentucky,21,109,9379.0
Jefferson County,Kentucky,21,111,530358.0
Jessamine County,Kentucky,21,113,34774.0
Johnson County,Kentucky,21,115,15883.0
Kenton County,Kentucky,21,117,112529.0
Knott County,Kentucky,21,119,10563.0
Knox County,Kentucky,21,121,21016.0
Larue County,Kentucky,21,123,9945.0
Laurel County,Kentucky,21,125,41644.0
Lawrence County,Kentucky,21,127,10818.0
Lee County,Kentucky,21,129,4962.0
Leslie County,Kentucky,21,131,7345.0
Letcher County,Kentucky,21,133,15928.0
Lewis County,Kentucky,21,135,9442.0
Lincoln County,Kentucky,21,137,16950.0
Livingston County,Kentucky,21,139,6726.0
Logan County,Kentucky,21,141,18421.0
Lyon County,Kentucky,21,143,6563.0
McCracken County,Kentucky,21,145,45941.0
McCreary County,Kentucky,21,147,12115.0
McLean County,Kentucky,21,149,6456.0
Madison County,Kentucky,21,151,55635.0
Magoffin County,Kentucky,21,153,8736.0
Marion County,Kentucky,21,155,12887.0
Marshall County,Kentucky,21,157,22678.0
Martin County,Kentucky,21,159,8470.0
Mason County,Kentucky,21,161,11758.0
Meade County,Kentucky,21,163,19302.0
Menifee County,Kentucky,21,165,4699.0
Mercer County,Kentucky,21,167,15096.0
Metcalfe County,Kentucky,21,169,7032.0
Monroe County,Kentucky,21,171,7416.0
Montgomery County,Kentucky,21,173,19038.0
Morgan County,Kentucky,21,175,9845.0
Muhlenberg County,Kentucky,21,177,21740.0
Nelson County,Kentucky,21,179,30980.0
Nicholas County,Kentucky,21,181,4859.0
Ohio County,Kentucky,21,183,16371.0
Oldham County,Kentucky,21,185,43619.0
Owen County,Kentucky,21,187,7574.0
Owsley County,Kentucky,21,189,3089.0
Pendleton County,Kentucky,21,191,10066.0
Perry County,Kentucky,21,193,18747.0
Pike County,Kentucky,21,195,42254.0
Powell County,Kentucky,21,197,8379.0
Pulaski County,Kentucky,21,199,45156.0
Robertson County,Kentucky,21,201,1507.0
Rockcastle County,Kentucky,21,203,11876.0
Rowan County,Kentucky,21,205,14255.0
Russell County,Kentucky,21,207,12565.0
Scott County,Kentucky,21,209,35600.0
Shelby County,Kentucky,21,211,32385.0
Simpson County,Kentucky,21,213,12280.0
Spencer County,Kentucky,21,215,12988.0
Taylor County,Kentucky,21,217,16685.0
Todd County,Kentucky,21,219,8146.0
Trigg County,Kentucky,21,221,10313.0
Trimble County,Kentucky,21,223,6011.0
Union County,Kentucky,21,225,9525.0
Warren County,Kentucky,21,227,78027.0
Washington County,Kentucky,21,229,8195.0
Wayne County,Kentucky,21,231,14703.0
Webster County,Kentucky,21,233,9044.0
Whitley County,Kentucky,21,235,23076.0
Wolfe County,Kentucky,21,237,5174.0
Woodford County,Kentucky,21,239,18302.0
Acadia Parish,Louisiana,22,001,41205.0
Allen Parish,Louisiana,22,003,17895.0
Ascension Parish,Louisiana,22,005,79773.0
Assumption Parish,Louisiana,22,007,15486.0
Avoyelles Parish,Louisiana,22,009,27757.0
Beauregard Parish,Louisiana,22,011,24684.0
Bienville Parish,Louisiana,22,013,9456.0
Bossier Parish,Louisiana,22,015,83544.0
Caddo Parish,Louisiana,22,017,165903.0
Calcasieu Parish,Louisiana,22,019,133430.0
Caldwell Parish,Louisiana,22,021,6748.0
Cameron Parish,Louisiana,22,023,4809.0
Catahoula Parish,Louisiana,22,025,6661.0
Claiborne Parish,Louisiana,22,027,11958.0
Concordia Parish,Louisiana,22,029,13283.0
De Soto Parish,Louisiana,22,031,18514.0
East Baton Rouge Parish,Louisiana,22,033,280581.0
East Carroll Parish,Louisiana,22,035,4885.0
East Feliciana Parish,Louisiana,22,037,14264.0
Evangeline Parish,Louisiana,22,039,21855.0
Franklin Parish,Louisiana,22,041,13529.0
Grant Parish,Louisiana,22,043,15999.0
Iberia Parish,Louisiana,22,045,46765.0
Iberville Parish,Louisiana,22,047,23035.0
Jackson Parish,Louisiana,22,049,11232.0
Jefferson Parish,Louisiana,22,051,305524.0
Jefferson Davis Parish,Louisiana,22,053,20782.0
Lafayette Parish,Louisiana,22,055,161920.0
Lafourche Parish,Louisiana,22,057,66569.0
LaSalle Parish,Louisiana,22,059,10005.0
Lincoln Parish,Louisiana,22,061,25824.0
Livingston Parish,Louisiana,22,063,91789.0
Madison Parish,Louisiana,22,065,7519.0
Morehouse Parish,Louisiana,22,067,17069.0
Natchitoches Parish,Louisiana,22,069,22998.0
Orleans Parish,Louisiana,22,071,277484.0
Ouachita Parish,Louisiana,22,073,101096.0
Plaquemines Parish,Louisiana,22,075,15328.0
Pointe Coupee Parish,Louisiana,22,077,15380.0
Rapides Parish,Louisiana,22,079,86912.0
Red River Parish,Louisiana,22,081,5790.0
Richland Parish,Louisiana,22,083,13792.0
Sabine Parish,Louisiana,22,085,16559.0
Saint Bernard Parish,Louisiana,22,087,30278.0
Saint Charles Parish,Louisiana,22,089,35205.0
Saint Helena Parish,Louisiana,22,091,7413.0
Saint James Parish,Louisiana,22,093,14633.0
Saint John the Baptist Parish,Louisiana,22,095,28718.0
Saint Landry Parish,Louisiana,22,097,53804.0
Saint Martin Parish,Louisiana,22,099,35929.0
Saint Mary Parish,Louisiana,22,101,34510.0
Saint Tammany Parish,Louisiana,22,103,174332.0
Tangipahoa Parish,Louisiana,22,105,85899.0
Tensas Parish,Louisiana,22,107,3171.0
Terrebonne Parish,Louisiana,22,109,74110.0
Union Parish,Louisiana,22,111,15686.0
Vermilion Parish,Louisiana,22,113,39895.0
Vernon Parish,Louisiana,22,115,30172.0
Washington Parish,Louisiana,22,117,31520.0
Webster Parish,Louisiana,22,119,27212.0
West Baton Rouge Parish,Louisiana,22,121,17647.0
West Carroll Parish,Louisiana,22,123,7690.0
West Feliciana Parish,Louisiana,22,125,11556.0
Winn Parish,Louisiana,22,127,10182.0
Androscoggin County,Maine,23,001,74726.0
Aroostook County,Maine,23,003,50280.0
Cumberland County,Maine,23,005,211601.0
Franklin County,Maine,23,007,21589.0
Hancock County,Maine,23,009,41572.0
Kennebec County,Maine,23,011,87875.0
Knox County,Maine,23,013,30014.0
Lincoln County,Maine,23,015,26321.0
Oxford County,Maine,23,017,42832.0
Penobscot County,Maine,23,019,107888.0
Piscataquis County,Maine,23,021,12888.0
Sagadahoc County,Maine,23,023,26547.0
Somerset County,Maine,23,025,37376.0
Waldo County,Maine,23,027,29220.0
Washington County,Maine,23,029,23107.0
York County,Maine,23,031,150281.0
Allegany County,Maryland,24,001,49921.0
Anne Arundel County,Maryland,24,003,393584.0
Baltimore County,Maryland,24,005,575300.0
Calvert County,Maryland,24,009,62546.0
Caroline County,Maryland,24,011,22557.0
Carroll County,Maryland,24,013,116607.0
Cecil County,Maryland,24,015,70955.0
Charles County,Maryland,24,017,106804.0
Dorchester County,Maryland,24,019,23058.0
Frederick County,Maryland,24,021,170910.0
Garrett County,Maryland,24,023,21472.0
Harford County,Maryland,24,025,174831.0
Howard County,Maryland,24,027,215300.0
Kent County,Maryland,24,029,13933.0
Queen Anne's County,Maryland,24,035,35106.0
Saint Mary's County,Maryland,24,037,74327.0
Somerset County,Maryland,24,039,17025.0
Talbot County,Maryland,24,041,27939.0
Washington County,Maryland,24,043,105079.0
Wicomico County,Maryland,24,045,64556.0
Worcester County,Maryland,24,047,39386.0
Baltimore City,Maryland,24,510,423638.0
Montgomery County,Maryland,24,031,717900.0
Prince George's County,Maryland,24,033,616274.0
Barnstable County,Massachusetts,25,001,165855.0
Berkshire County,Massachusetts,25,003,92628.0
Bristol County,Massachusetts,25,005,392815.0
Dukes County,Massachusetts,25,007,12824.0
Essex County,Massachusetts,25,009,542962.0
Franklin County,Massachusetts,25,011,53146.0
Hampden County,Massachusetts,25,013,317450.0
Hampshire County,Massachusetts,25,015,100133.0
Middlesex County,Massachusetts,25,017,1123325.0
Nantucket County,Massachusetts,25,019,8192.0
Norfolk County,Massachusetts,25,021,491428.0
Plymouth County,Massachusetts,25,023,359125.0
Suffolk County,Massachusetts,25,025,553283.0
Worcester County,Massachusetts,25,027,568517.0
Alcona County,Michigan,26,001,8514.0
Alger County,Michigan,26,003,6992.0
Allegan County,Michigan,26,005,78753.0
Alpena County,Michigan,26,007,21155.0
Antrim County,Michigan,26,009,17456.0
Arenac County,Michigan,26,011,11390.0
Baraga County,Michigan,26,013,6242.0
Barry County,Michigan,26,015,42357.0
Bay County,Michigan,26,017,74642.0
Benzie County,Michigan,26,019,13287.0
Berrien County,Michigan,26,021,107629.0
Branch County,Michigan,26,023,30314.0
Calhoun County,Michigan,26,025,91137.0
Cass County,Michigan,26,027,36775.0
Charlevoix County,Michigan,26,029,19276.0
Cheboygan County,Michigan,26,031,19486.0
Chippewa County,Michigan,26,033,26027.0
Clare County,Michigan,26,035,22457.0
Clinton County,Michigan,26,037,53883.0
Crawford County,Michigan,26,039,10469.0
Delta County,Michigan,26,041,26468.0
Dickinson County,Michigan,26,043,18590.0
Eaton County,Michigan,26,045,76765.0
Emmet County,Michigan,26,047,24091.0
Genesee County,Michigan,26,049,279412.0
Gladwin County,Michigan,26,051,18845.0
Gogebic County,Michigan,26,053,11535.0
Grand Traverse County,Michigan,26,055,66588.0
Gratiot County,Michigan,26,057,28240.0
Hillsdale County,Michigan,26,059,31260.0
Houghton County,Michigan,26,061,21169.0
Huron County,Michigan,26,063,23078.0
Ingham County,Michigan,26,065,176299.0
Ionia County,Michigan,26,067,43681.0
Iosco County,Michigan,26,069,19541.0
Iron County,Michigan,26,071,8710.0
Isabella County,Michigan,26,073,38770.0
Jackson County,Michigan,26,075,110176.0
Kalamazoo County,Michigan,26,077,164642.0
Kalkaska County,Michigan,26,079,12716.0
Kent County,Michigan,26,081,427937.0
Keweenaw County,Michigan,26,083,1703.0
Lake County,Michigan,26,085,9151.0
Lapeer County,Michigan,26,087,62492.0
Leelanau County,Michigan,26,089,16727.0
Lenawee County,Michigan,26,091,68399.0
Livingston County,Michigan,26,093,132951.0
Luce County,Michigan,26,095,4783.0
Mackinac County,Michigan,26,097,8381.0
Macomb County,Michigan,26,099,613496.0
Manistee County,Michigan,26,101,18346.0
Marquette County,Michigan,26,103,44463.0
Mason County,Michigan,26,105,20993.0
Mecosta County,Michigan,26,107,26926.0
Menominee County,Michigan,26,109,17185.0
Midland County,Michigan,26,111,58374.0
Missaukee County,Michigan,26,113,10439.0
Monroe County,Michigan,26,115,105199.0
Montcalm County,Michigan,26,117,44114.0
Montmorency County,Michigan,26,119,7389.0
Muskegon County,Michigan,26,121,118362.0
Newaygo County,Michigan,26,123,33734.0
Oakland County,Michigan,26,125,884264.0
Oceana County,Michigan,26,127,18085.0
Ogemaw County,Michigan,26,129,15670.0
Ontonagon County,Michigan,26,131,4855.0
Osceola County,Michigan,26,133,16313.0
Oscoda County,Michigan,26,135,6137.0
Otsego County,Michigan,26,137,17417.0
Ottawa County,Michigan,26,139,178343.0
Presque Isle County,Michigan,26,141,9933.0
Roscommon County,Michigan,26,143,18913.0
Saginaw County,Michigan,26,145,131963.0
Saint Clair County,Michigan,26,147,112812.0
Saint Joseph County,Michigan,26,149,40926.0
Sanilac County,Michigan,26,151,29346.0
Schoolcraft County,Michigan,26,153,6167.0
Shiawassee County,Michigan,26,155,48017.0
Tuscola County,Michigan,26,157,37942.0
Van Buren County,Michigan,26,159,51685.0
Washtenaw County,Michigan,26,161,229268.0
Wayne County,Michigan,26,163,1181985.0
Wexford County,Michigan,26,165,23078.0
Aitkin County,Minnesota,27,001,12375.0
Anoka County,Minnesota,27,003,238608.0
Becker County,Minnesota,27,005,23293.0
Beltrami County,Minnesota,27,007,28514.0
Benton County,Minnesota,27,009,26759.0
Big Stone County,Minnesota,27,011,3646.0
Blue Earth County,Minnesota,27,013,38917.0
Brown County,Minnesota,27,015,17339.0
Carlton County,Minnesota,27,017,24961.0
Carver County,Minnesota,27,019,66298.0
Cass County,Minnesota,27,021,21333.0
Chippewa County,Minnesota,27,023,8245.0
Chisago County,Minnesota,27,025,38402.0
Clay County,Minnesota,27,027,38567.0
Clearwater County,Minnesota,27,029,6029.0
Cook County,Minnesota,27,031,4282.0
Cottonwood County,Minnesota,27,033,7810.0
Crow Wing County,Minnesota,27,035,45892.0
Dakota County,Minnesota,27,037,284431.0
Dodge County,Minnesota,27,039,13606.0
Douglas County,Minnesota,27,041,26849.0
Faribault County,Minnesota,27,043,9863.0
Fillmore County,Minnesota,27,045,14435.0
Freeborn County,Minnesota,27,047,21772.0
Goodhue County,Minnesota,27,049,32680.0
Grant County,Minnesota,27,051,4232.0
Hennepin County,Minnesota,27,053,864170.0
Houston County,Minnesota,27,055,13329.0
Hubbard County,Minnesota,27,057,15310.0
Isanti County,Minnesota,27,059,27065.0
Itasca County,Minnesota,27,061,32592.0
Jackson County,Minnesota,27,063,7139.0
Kanabec County,Minnesota,27,065,11455.0
Kandiyohi County,Minnesota,27,067,28805.0
Kittson County,Minnesota,27,069,3077.0
Koochiching County,Minnesota,27,071,9360.0
Lac qui Parle County,Minnesota,27,073,4972.0
Lake County,Minnesota,27,075,8104.0
Lake of the Woods County,Minnesota,27,077,2808.0
Le Sueur County,Minnesota,27,079,19335.0
Lincoln County,Minnesota,27,081,3989.0
Lyon County,Minnesota,27,083,16428.0
McLeod County,Minnesota,27,085,24734.0
Mahnomen County,Minnesota,27,087,3345.0
Marshall County,Minnesota,27,089,6545.0
Martin County,Minnesota,27,091,14055.0
Meeker County,Minnesota,27,093,15767.0
Mille Lacs County,Minnesota,27,095,17808.0
Morrison County,Minnesota,27,097,22963.0
Mower County,Minnesota,27,099,26837.0
Murray County,Minnesota,27,101,5972.0
Nicollet County,Minnesota,27,103,22161.0
Nobles County,Minnesota,27,105,13986.0
Norman County,Minnesota,27,107,4509.0
Olmsted County,Minnesota,27,109,104693.0
Otter Tail County,Minnesota,27,111,41487.0
Pennington County,Minnesota,27,113,9748.0
