County,State,State_FIPS,County_FIPS,less_than_9th_grade_percentage
Howard County,Indiana,18,067,3.2
Huntington County,Indiana,18,069,2.9
Jackson County,Indiana,18,071,5.3
Jasper County,Indiana,18,073,3.2
Jay County,Indiana,18,075,3.0
Jefferson County,Indiana,18,077,4.7
Jennings County,Indiana,18,079,5.1
Johnson County,Indiana,18,081,3.4
Knox County,Indiana,18,083,4.3
Kosciusko County,Indiana,18,085,6.9
LaGrange County,Indiana,18,087,27.2
Lake County,Indiana,18,089,4.8
LaPorte County,Indiana,18,091,4.1
Lawrence County,Indiana,18,093,6.8
Madison County,Indiana,18,095,4.4
Marion County,Indiana,18,097,5.5
Marshall County,Indiana,18,099,6.9
Martin County,Indiana,18,101,7.5
Miami County,Indiana,18,103,4.2
Monroe County,Indiana,18,105,2.7
Montgomery County,Indiana,18,107,3.0
Morgan County,Indiana,18,109,4.3
Newton County,Indiana,18,111,4.3
Noble County,Indiana,18,113,8.9
Ohio County,Indiana,18,115,5.5
Orange County,Indiana,18,117,8.5
Owen County,Indiana,18,119,6.2
Parke County,Indiana,18,121,6.9
Perry County,Indiana,18,123,4.7
Pike County,Indiana,18,125,6.6
Porter County,Indiana,18,127,2.5
Posey County,Indiana,18,129,3.9
Pulaski County,Indiana,18,131,3.4
Putnam County,Indiana,18,133,3.7
Randolph County,Indiana,18,135,5.2
Ripley County,Indiana,18,137,5.2
Rush County,Indiana,18,139,4.9
Saint Joseph County,Indiana,18,141,3.5
Scott County,Indiana,18,143,9.7
Shelby County,Indiana,18,145,4.1
Spencer County,Indiana,18,147,3.6
Starke County,Indiana,18,149,8.0
Steuben County,Indiana,18,151,2.8
Sullivan County,Indiana,18,153,4.6
Switzerland County,Indiana,18,155,6.2
Tippecanoe County,Indiana,18,157,3.4
Tipton County,Indiana,18,159,4.6
Union County,Indiana,18,161,7.2
Vanderburgh County,Indiana,18,163,3.1
Vermillion County,Indiana,18,165,4.3
Vigo County,Indiana,18,167,3.6
Wabash County,Indiana,18,169,5.5
Warren County,Indiana,18,171,6.4
Warrick County,Indiana,18,173,1.8
Washington County,Indiana,18,175,5.9
Wayne County,Indiana,18,177,5.3
Wells County,Indiana,18,179,2.5
White County,Indiana,18,181,2.8
Whitley County,Indiana,18,183,1.5
Adair County,Iowa,19,001,3.4
Adams County,Iowa,19,003,4.8
Allamakee County,Iowa,19,005,5.8
Appanoose County,Iowa,19,007,7.0
Audubon County,Iowa,19,009,4.1
Benton County,Iowa,19,011,2.4
Black Hawk County,Iowa,19,013,4.0
Boone County,Iowa,19,015,3.0
Bremer County,Iowa,19,017,2.9
Buchanan County,Iowa,19,019,4.0
Buena Vista County,Iowa,19,021,10.1
Butler County,Iowa,19,023,5.7
Calhoun County,Iowa,19,025,4.5
Carroll County,Iowa,19,027,6.3
Cass County,Iowa,19,029,2.8
Cedar County,Iowa,19,031,2.7
Cerro Gordo County,Iowa,19,033,3.1
Cherokee County,Iowa,19,035,3.3
Chickasaw County,Iowa,19,037,6.8
Clarke County,Iowa,19,039,7.0
Clay County,Iowa,19,041,1.9
Clayton County,Iowa,19,043,5.6
Clinton County,Iowa,19,045,4.1
Crawford County,Iowa,19,047,13.9
Dallas County,Iowa,19,049,3.2
Davis County,Iowa,19,051,11.8
Decatur County,Iowa,19,053,6.1
Delaware County,Iowa,19,055,5.7
Des Moines County,Iowa,19,057,3.2
Dickinson County,Iowa,19,059,2.3
Dubuque County,Iowa,19,061,4.3
Emmet County,Iowa,19,063,6.8
Fayette County,Iowa,19,065,4.1
Floyd County,Iowa,19,067,2.9
Franklin County,Iowa,19,069,8.5
Fremont County,Iowa,19,071,2.9
Greene County,Iowa,19,073,3.3
Grundy County,Iowa,19,075,2.7
Guthrie County,Iowa,19,077,2.8
Hamilton County,Iowa,19,079,3.6
Hancock County,Iowa,19,081,5.9
Hardin County,Iowa,19,083,4.5
Harrison County,Iowa,19,085,2.9
Henry County,Iowa,19,087,3.3
Howard County,Iowa,19,089,8.7
Humboldt County,Iowa,19,091,4.1
Ida County,Iowa,19,093,4.3
Iowa County,Iowa,19,095,2.5
Jackson County,Iowa,19,097,7.5
Jasper County,Iowa,19,099,2.9
Jefferson County,Iowa,19,101,2.1
Johnson County,Iowa,19,103,2.1
Jones County,Iowa,19,105,3.3
Keokuk County,Iowa,19,107,4.6
Kossuth County,Iowa,19,109,4.0
Lee County,Iowa,19,111,4.0
Linn County,Iowa,19,113,1.8
Louisa County,Iowa,19,115,9.8
Lucas County,Iowa,19,117,5.3
Lyon County,Iowa,19,119,9.8
Madison County,Iowa,19,121,1.9
Mahaska County,Iowa,19,123,3.9
Marion County,Iowa,19,125,3.7
Marshall County,Iowa,19,127,9.2
Mills County,Iowa,19,129,4.6
Mitchell County,Iowa,19,131,8.0
Monona County,Iowa,19,133,5.7
Monroe County,Iowa,19,135,3.0
Montgomery County,Iowa,19,137,9.2
Muscatine County,Iowa,19,139,6.4
O'Brien County,Iowa,19,141,5.9
Osceola County,Iowa,19,143,10.4
Page County,Iowa,19,145,4.0
Palo Alto County,Iowa,19,147,7.1
Plymouth County,Iowa,19,149,5.1
Pocahontas County,Iowa,19,151,3.3
Polk County,Iowa,19,153,3.2
Pottawattamie County,Iowa,19,155,4.3
Poweshiek County,Iowa,19,157,2.6
Ringgold County,Iowa,19,159,5.4
Sac County,Iowa,19,161,2.7
Scott County,Iowa,19,163,2.8
Shelby County,Iowa,19,165,5.2
Sioux County,Iowa,19,167,8.0
Story County,Iowa,19,169,2.0
Tama County,Iowa,19,171,4.3
Taylor County,Iowa,19,173,4.5
Union County,Iowa,19,175,3.5
Van Buren County,Iowa,19,177,6.2
Wapello County,Iowa,19,179,6.4
Warren County,Iowa,19,181,2.0
Washington County,Iowa,19,183,8.3
Wayne County,Iowa,19,185,5.8
Webster County,Iowa,19,187,4.1
Winnebago County,Iowa,19,189,2.7
Winneshiek County,Iowa,19,191,5.0
Woodbury County,Iowa,19,193,7.4
Worth County,Iowa,19,195,4.7
Wright County,Iowa,19,197,5.4
Allen County,Kansas,20,001,4.4
Anderson County,Kansas,20,003,5.8
Atchison County,Kansas,20,005,2.9
Barber County,Kansas,20,007,3.1
Barton County,Kansas,20,009,6.9
Bourbon County,Kansas,20,011,5.1
Brown County,Kansas,20,013,4.4
Butler County,Kansas,20,015,1.9
Chase County,Kansas,20,017,5.0
Chautauqua County,Kansas,20,019,8.7
Cherokee County,Kansas,20,021,7.6
Cheyenne County,Kansas,20,023,4.4
Clark County,Kansas,20,025,2.9
Clay County,Kansas,20,027,1.8
Cloud County,Kansas,20,029,4.6
Coffey County,Kansas,20,031,4.1
Comanche County,Kansas,20,033,7.4
Cowley County,Kansas,20,035,7.1
Crawford County,Kansas,20,037,5.4
Decatur County,Kansas,20,039,1.1
Dickinson County,Kansas,20,041,3.2
Doniphan County,Kansas,20,043,5.5
Douglas County,Kansas,20,045,1.3
Edwards County,Kansas,20,047,6.3
Elk County,Kansas,20,049,4.7
Ellis County,Kansas,20,051,3.2
Ellsworth County,Kansas,20,053,2.6
Finney County,Kansas,20,055,18.9
Ford County,Kansas,20,057,19.7
Franklin County,Kansas,20,059,3.6
Geary County,Kansas,20,061,2.3
Gove County,Kansas,20,063,5.2
Graham County,Kansas,20,065,3.6
Grant County,Kansas,20,067,10.8
Gray County,Kansas,20,069,15.1
Greeley County,Kansas,20,071,7.8
Greenwood County,Kansas,20,073,2.5
Hamilton County,Kansas,20,075,11.4
Harper County,Kansas,20,077,5.3
Harvey County,Kansas,20,079,3.9
Haskell County,Kansas,20,081,14.7
Hodgeman County,Kansas,20,083,2.7
Jackson County,Kansas,20,085,2.4
Jefferson County,Kansas,20,087,2.8
Jewell County,Kansas,20,089,3.7
Johnson County,Kansas,20,091,1.9
Kearny County,Kansas,20,093,11.3
Kingman County,Kansas,20,095,3.9
Kiowa County,Kansas,20,097,2.4
Labette County,Kansas,20,099,4.5
Lane County,Kansas,20,101,3.4
Leavenworth County,Kansas,20,103,3.2
Lincoln County,Kansas,20,105,1.8
Linn County,Kansas,20,107,6.0
Logan County,Kansas,20,109,3.7
Lyon County,Kansas,20,111,6.9
McPherson County,Kansas,20,113,6.2
Marion County,Kansas,20,115,6.1
Marshall County,Kansas,20,117,4.3
Meade County,Kansas,20,119,6.8
Miami County,Kansas,20,121,1.5
Mitchell County,Kansas,20,123,5.3
Montgomery County,Kansas,20,125,5.0
Morris County,Kansas,20,127,3.0
Morton County,Kansas,20,129,6.2
Nemaha County,Kansas,20,131,4.4
Neosho County,Kansas,20,133,4.2
Ness County,Kansas,20,135,5.2
Norton County,Kansas,20,137,5.8
Osage County,Kansas,20,139,2.8
Osborne County,Kansas,20,141,4.9
Ottawa County,Kansas,20,143,2.9
Pawnee County,Kansas,20,145,4.6
Phillips County,Kansas,20,147,5.1
Pottawatomie County,Kansas,20,149,1.7
Pratt County,Kansas,20,151,3.8
Rawlins County,Kansas,20,153,1.5
Reno County,Kansas,20,155,3.7
Republic County,Kansas,20,157,2.9
Rice County,Kansas,20,159,3.1
Riley County,Kansas,20,161,0.8
Rooks County,Kansas,20,163,2.3
Rush County,Kansas,20,165,4.4
Russell County,Kansas,20,167,3.1
Saline County,Kansas,20,169,3.9
Scott County,Kansas,20,171,8.3
Sedgwick County,Kansas,20,173,4.4
Seward County,Kansas,20,175,26.0
Shawnee County,Kansas,20,177,3.8
Sheridan County,Kansas,20,179,4.1
Sherman County,Kansas,20,181,3.6
Smith County,Kansas,20,183,3.4
Stafford County,Kansas,20,185,6.2
Stanton County,Kansas,20,187,15.4
Stevens County,Kansas,20,189,10.5
Sumner County,Kansas,20,191,3.2
Thomas County,Kansas,20,193,4.0
Trego County,Kansas,20,195,4.9
Wabaunsee County,Kansas,20,197,1.2
Wallace County,Kansas,20,199,8.6
Washington County,Kansas,20,201,4.9
Wichita County,Kansas,20,203,8.8
Wilson County,Kansas,20,205,6.0
Woodson County,Kansas,20,207,3.8
Wyandotte County,Kansas,20,209,10.9
Adair County,Kentucky,21,001,15.4
Allen County,Kentucky,21,003,14.0
Anderson County,Kentucky,21,005,4.2
Ballard County,Kentucky,21,007,5.1
Barren County,Kentucky,21,009,11.9
Bath County,Kentucky,21,011,14.6
Bell County,Kentucky,21,013,17.4
Boone County,Kentucky,21,015,3.3
Bourbon County,Kentucky,21,017,8.9
Boyd County,Kentucky,21,019,4.8
Boyle County,Kentucky,21,021,7.6
Bracken County,Kentucky,21,023,16.6
Breathitt County,Kentucky,21,025,17.9
Breckinridge County,Kentucky,21,027,9.9
Bullitt County,Kentucky,21,029,5.7
Butler County,Kentucky,21,031,12.7
Caldwell County,Kentucky,21,033,7.8
Calloway County,Kentucky,21,035,5.6
Campbell County,Kentucky,21,037,4.9
Carlisle County,Kentucky,21,039,6.3
Carroll County,Kentucky,21,041,9.5
Carter County,Kentucky,21,043,13.1
Casey County,Kentucky,21,045,21.6
Christian County,Kentucky,21,047,7.6
Clark County,Kentucky,21,049,8.3
Clay County,Kentucky,21,051,25.6
Clinton County,Kentucky,21,053,23.0
Crittenden County,Kentucky,21,055,11.7
Cumberland County,Kentucky,21,057,13.0
Daviess County,Kentucky,21,059,4.7
Edmonson County,Kentucky,21,061,12.7
Elliott County,Kentucky,21,063,17.4
Estill County,Kentucky,21,065,17.4
Fayette County,Kentucky,21,067,5.1
Fleming County,Kentucky,21,069,14.4
Floyd County,Kentucky,21,071,18.1
Franklin County,Kentucky,21,073,6.4
Fulton County,Kentucky,21,075,7.1
Gallatin County,Kentucky,21,077,13.9
Garrard County,Kentucky,21,079,12.5
Grant County,Kentucky,21,081,6.9
Graves County,Kentucky,21,083,8.6
Grayson County,Kentucky,21,085,15.0
Green County,Kentucky,21,087,14.3
Greenup County,Kentucky,21,089,8.0
Hancock County,Kentucky,21,091,7.1
Hardin County,Kentucky,21,093,4.1
Harlan County,Kentucky,21,095,17.6
Harrison County,Kentucky,21,097,11.0
Hart County,Kentucky,21,099,14.6
Henderson County,Kentucky,21,101,5.0
Henry County,Kentucky,21,103,9.7
Hickman County,Kentucky,21,105,9.2
Hopkins County,Kentucky,21,107,10.3
Jackson County,Kentucky,21,109,23.3
Jefferson County,Kentucky,21,111,3.8
Jessamine County,Kentucky,21,113,6.8
Johnson County,Kentucky,21,115,13.8
Kenton County,Kentucky,21,117,4.5
Knott County,Kentucky,21,119,26.5
Knox County,Kentucky,21,121,19.4
Larue County,Kentucky,21,123,9.9
Laurel County,Kentucky,21,125,12.9
Lawrence County,Kentucky,21,127,17.1
Lee County,Kentucky,21,129,14.7
Leslie County,Kentucky,21,131,23.3
Letcher County,Kentucky,21,133,15.1
Lewis County,Kentucky,21,135,19.4
Lincoln County,Kentucky,21,137,12.2
Livingston County,Kentucky,21,139,7.8
Logan County,Kentucky,21,141,13.0
Lyon County,Kentucky,21,143,6.1
McCracken County,Kentucky,21,145,4.7
McCreary County,Kentucky,21,147,16.1
McLean County,Kentucky,21,149,8.9
Madison County,Kentucky,21,151,7.7
Magoffin County,Kentucky,21,153,17.0
Marion County,Kentucky,21,155,8.3
Marshall County,Kentucky,21,157,4.5
Martin County,Kentucky,21,159,17.1
Mason County,Kentucky,21,161,9.1
Meade County,Kentucky,21,163,5.3
Menifee County,Kentucky,21,165,18.4
Mercer County,Kentucky,21,167,8.5
Metcalfe County,Kentucky,21,169,17.9
Monroe County,Kentucky,21,171,15.9
Montgomery County,Kentucky,21,173,8.6
Morgan County,Kentucky,21,175,16.9
Muhlenberg County,Kentucky,21,177,10.9
Nelson County,Kentucky,21,179,5.5
Nicholas County,Kentucky,21,181,14.5
Ohio County,Kentucky,21,183,10.2
Oldham County,Kentucky,21,185,3.5
Owen County,Kentucky,21,187,6.5
Owsley County,Kentucky,21,189,28.9
Pendleton County,Kentucky,21,191,10.0
Perry County,Kentucky,21,193,15.8
Pike County,Kentucky,21,195,16.8
Powell County,Kentucky,21,197,16.5
Pulaski County,Kentucky,21,199,12.1
Robertson County,Kentucky,21,201,22.4
Rockcastle County,Kentucky,21,203,23.1
Rowan County,Kentucky,21,205,12.7
Russell County,Kentucky,21,207,15.4
Scott County,Kentucky,21,209,4.7
Shelby County,Kentucky,21,211,7.9
Simpson County,Kentucky,21,213,8.3
Spencer County,Kentucky,21,215,7.4
Taylor County,Kentucky,21,217,13.3
Todd County,Kentucky,21,219,13.8
Trigg County,Kentucky,21,221,7.1
Trimble County,Kentucky,21,223,5.0
Union County,Kentucky,21,225,7.4
Warren County,Kentucky,21,227,5.8
Washington County,Kentucky,21,229,11.7
Wayne County,Kentucky,21,231,21.0
Webster County,Kentucky,21,233,9.9
Whitley County,Kentucky,21,235,14.5
Wolfe County,Kentucky,21,237,22.9
Woodford County,Kentucky,21,239,6.1
Acadia Parish,Louisiana,22,001,14.5
Allen Parish,Louisiana,22,003,10.6
Ascension Parish,Louisiana,22,005,3.9
Assumption Parish,Louisiana,22,007,17.4
Avoyelles Parish,Louisiana,22,009,11.8
Beauregard Parish,Louisiana,22,011,5.7
Bienville Parish,Louisiana,22,013,5.9
Bossier Parish,Louisiana,22,015,4.1
Caddo Parish,Louisiana,22,017,4.1
Calcasieu Parish,Louisiana,22,019,6.1
Caldwell Parish,Louisiana,22,021,7.6
Cameron Parish,Louisiana,22,023,10.8
Catahoula Parish,Louisiana,22,025,17.0
Claiborne Parish,Louisiana,22,027,9.5
Concordia Parish,Louisiana,22,029,11.2
De Soto Parish,Louisiana,22,031,8.0
East Baton Rouge Parish,Louisiana,22,033,4.1
East Carroll Parish,Louisiana,22,035,9.6
East Feliciana Parish,Louisiana,22,037,8.9
Evangeline Parish,Louisiana,22,039,19.4
Franklin Parish,Louisiana,22,041,13.4
Grant Parish,Louisiana,22,043,8.4
Iberia Parish,Louisiana,22,045,11.3
Iberville Parish,Louisiana,22,047,10.5
Jackson Parish,Louisiana,22,049,7.9
Jefferson Parish,Louisiana,22,051,7.4
Jefferson Davis Parish,Louisiana,22,053,9.2
Lafayette Parish,Louisiana,22,055,6.1
Lafourche Parish,Louisiana,22,057,14.8
LaSalle Parish,Louisiana,22,059,6.6
Lincoln Parish,Louisiana,22,061,5.8
Livingston Parish,Louisiana,22,063,6.0
Madison Parish,Louisiana,22,065,9.1
Morehouse Parish,Louisiana,22,067,9.9
Natchitoches Parish,Louisiana,22,069,7.4
Orleans Parish,Louisiana,22,071,6.3
Ouachita Parish,Louisiana,22,073,5.9
Plaquemines Parish,Louisiana,22,075,7.8
Pointe Coupee Parish,Louisiana,22,077,11.5
Rapides Parish,Louisiana,22,079,7.9
Red River Parish,Louisiana,22,081,7.6
Richland Parish,Louisiana,22,083,12.8
Sabine Parish,Louisiana,22,085,7.7
Saint Bernard Parish,Louisiana,22,087,8.3
Saint Charles Parish,Louisiana,22,089,3.9
Saint Helena Parish,Louisiana,22,091,6.9
Saint James Parish,Louisiana,22,093,6.5
Saint John the Baptist Parish,Louisiana,22,095,4.9
Saint Landry Parish,Louisiana,22,097,13.7
Saint Martin Parish,Louisiana,22,099,12.9
Saint Mary Parish,Louisiana,22,101,13.3
Saint Tammany Parish,Louisiana,22,103,3.7
Tangipahoa Parish,Louisiana,22,105,7.6
Tensas Parish,Louisiana,22,107,11.2
Terrebonne Parish,Louisiana,22,109,12.9
Union Parish,Louisiana,22,111,6.6
Vermilion Parish,Louisiana,22,113,9.4
Vernon Parish,Louisiana,22,115,4.8
Washington Parish,Louisiana,22,117,10.6
Webster Parish,Louisiana,22,119,8.0
West Baton Rouge Parish,Louisiana,22,121,6.0
West Carroll Parish,Louisiana,22,123,13.0
West Feliciana Parish,Louisiana,22,125,12.0
Winn Parish,Louisiana,22,127,9.2
Androscoggin County,Maine,23,001,5.6
Aroostook County,Maine,23,003,8.2
Cumberland County,Maine,23,005,2.0
Franklin County,Maine,23,007,3.9
Hancock County,Maine,23,009,2.7
Kennebec County,Maine,23,011,3.7
Knox County,Maine,23,013,5.1
Lincoln County,Maine,23,015,3.9
Oxford County,Maine,23,017,5.5
Penobscot County,Maine,23,019,4.9
Piscataquis County,Maine,23,021,4.7
Sagadahoc County,Maine,23,023,2.7
Somerset County,Maine,23,025,4.1
Waldo County,Maine,23,027,4.0
Washington County,Maine,23,029,6.1
York County,Maine,23,031,3.7
Allegany County,Maryland,24,001,3.8
Anne Arundel County,Maryland,24,003,3.1
Baltimore County,Maryland,24,005,3.9
Calvert County,Maryland,24,009,2.2
Caroline County,Maryland,24,011,6.5
Carroll County,Maryland,24,013,3.0
Cecil County,Maryland,24,015,4.8
Charles County,Maryland,24,017,2.9
Dorchester County,Maryland,24,019,5.5
Frederick County,Maryland,24,021,3.2
Garrett County,Maryland,24,023,5.0
Harford County,Maryland,24,025,2.6
Howard County,Maryland,24,027,2.6
Kent County,Maryland,24,029,4.6
Queen Anne's County,Maryland,24,035,2.8
Saint Mary's County,Maryland,24,037,3.0
Somerset County,Maryland,24,039,5.6
Talbot County,Maryland,24,041,4.4
Washington County,Maryland,24,043,5.0
Wicomico County,Maryland,24,045,5.6
Worcester County,Maryland,24,047,3.4
Baltimore City,Maryland,24,510,7.3
Montgomery County,Maryland,24,031,4.9
Prince George's County,Maryland,24,033,8.3
Barnstable County,Massachusetts,25,001,1.8
Berkshire County,Massachusetts,25,003,2.8
Bristol County,Massachusetts,25,005,9.4
Dukes County,Massachusetts,25,007,1.7
Essex County,Massachusetts,25,009,5.4
Franklin County,Massachusetts,25,011,2.8
Hampden County,Massachusetts,25,013,6.5
Hampshire County,Massachusetts,25,015,2.0
Middlesex County,Massachusetts,25,017,3.6
Nantucket County,Massachusetts,25,019,4.6
Norfolk County,Massachusetts,25,021,2.6
Plymouth County,Massachusetts,25,023,2.7
Suffolk County,Massachusetts,25,025,8.9
Worcester County,Massachusetts,25,027,4.1
Alcona County,Michigan,26,001,4.9
Alger County,Michigan,26,003,6.9
Allegan County,Michigan,26,005,4.6
Alpena County,Michigan,26,007,3.8
Antrim County,Michigan,26,009,3.5
Arenac County,Michigan,26,011,6.4
Baraga County,Michigan,26,013,7.8
Barry County,Michigan,26,015,2.8
Bay County,Michigan,26,017,3.4
Benzie County,Michigan,26,019,3.0
Berrien County,Michigan,26,021,5.2
Branch County,Michigan,26,023,4.7
Calhoun County,Michigan,26,025,3.6
Cass County,Michigan,26,027,3.6
Charlevoix County,Michigan,26,029,2.2
Cheboygan County,Michigan,26,031,3.1
Chippewa County,Michigan,26,033,2.7
Clare County,Michigan,26,035,6.1
Clinton County,Michigan,26,037,2.5
Crawford County,Michigan,26,039,4.5
Delta County,Michigan,26,041,2.6
Dickinson County,Michigan,26,043,1.8
Eaton County,Michigan,26,045,1.8
Emmet County,Michigan,26,047,2.4
Genesee County,Michigan,26,049,3.0
Gladwin County,Michigan,26,051,5.0
Gogebic County,Michigan,26,053,3.3
Grand Traverse County,Michigan,26,055,1.5
Gratiot County,Michigan,26,057,3.3
Hillsdale County,Michigan,26,059,4.8
Houghton County,Michigan,26,061,3.1
Huron County,Michigan,26,063,5.7
Ingham County,Michigan,26,065,3.3
Ionia County,Michigan,26,067,4.8
Iosco County,Michigan,26,069,4.4
Iron County,Michigan,26,071,4.5
Isabella County,Michigan,26,073,3.0
Jackson County,Michigan,26,075,2.7
Kalamazoo County,Michigan,26,077,2.3
Kalkaska County,Michigan,26,079,4.0
Kent County,Michigan,26,081,4.3
Keweenaw County,Michigan,26,083,2.4
Lake County,Michigan,26,085,6.4
Lapeer County,Michigan,26,087,2.6
Leelanau County,Michigan,26,089,2.2
Lenawee County,Michigan,26,091,4.4
Livingston County,Michigan,26,093,1.3
Luce County,Michigan,26,095,4.7
Mackinac County,Michigan,26,097,4.7
Macomb County,Michigan,26,099,3.3
Manistee County,Michigan,26,101,5.1
Marquette County,Michigan,26,103,2.6
Mason County,Michigan,26,105,4.6
Mecosta County,Michigan,26,107,3.5
Menominee County,Michigan,26,109,3.4
Midland County,Michigan,26,111,3.0
Missaukee County,Michigan,26,113,5.0
Monroe County,Michigan,26,115,2.9
Montcalm County,Michigan,26,117,5.3
Montmorency County,Michigan,26,119,6.0
Muskegon County,Michigan,26,121,3.8
Newaygo County,Michigan,26,123,4.8
Oakland County,Michigan,26,125,2.1
Oceana County,Michigan,26,127,8.9
Ogemaw County,Michigan,26,129,3.9
Ontonagon County,Michigan,26,131,3.5
Osceola County,Michigan,26,133,4.5
Oscoda County,Michigan,26,135,7.7
Otsego County,Michigan,26,137,2.7
Ottawa County,Michigan,26,139,3.9
Presque Isle County,Michigan,26,141,5.3
Roscommon County,Michigan,26,143,4.1
Saginaw County,Michigan,26,145,3.8
Saint Clair County,Michigan,26,147,3.0
Saint Joseph County,Michigan,26,149,6.3
Sanilac County,Michigan,26,151,5.5
Schoolcraft County,Michigan,26,153,3.6
Shiawassee County,Michigan,26,155,3.1
Tuscola County,Michigan,26,157,5.0
Van Buren County,Michigan,26,159,6.9
Washtenaw County,Michigan,26,161,1.9
Wayne County,Michigan,26,163,5.3
Wexford County,Michigan,26,165,4.0
Aitkin County,Minnesota,27,001,4.1
Anoka County,Minnesota,27,003,1.9
Becker County,Minnesota,27,005,3.5
Beltrami County,Minnesota,27,007,2.8
Benton County,Minnesota,27,009,4.2
Big Stone County,Minnesota,27,011,4.2
Blue Earth County,Minnesota,27,013,2.4
Brown County,Minnesota,27,015,5.6
Carlton County,Minnesota,27,017,3.6
Carver County,Minnesota,27,019,2.1
Cass County,Minnesota,27,021,3.6
Chippewa County,Minnesota,27,023,5.8
Chisago County,Minnesota,27,025,1.7
Clay County,Minnesota,27,027,3.1
Clearwater County,Minnesota,27,029,7.7
Cook County,Minnesota,27,031,1.7
Cottonwood County,Minnesota,27,033,7.0
Crow Wing County,Minnesota,27,035,2.4
Dakota County,Minnesota,27,037,1.8
Dodge County,Minnesota,27,039,3.6
Douglas County,Minnesota,27,041,4.4
Faribault County,Minnesota,27,043,4.3
Fillmore County,Minnesota,27,045,7.7
Freeborn County,Minnesota,27,047,5.0
Goodhue County,Minnesota,27,049,3.9
Grant County,Minnesota,27,051,3.9
Hennepin County,Minnesota,27,053,3.3
Houston County,Minnesota,27,055,4.9
Hubbard County,Minnesota,27,057,2.5
Isanti County,Minnesota,27,059,2.5
Itasca County,Minnesota,27,061,3.0
Jackson County,Minnesota,27,063,5.5
Kanabec County,Minnesota,27,065,5.1
Kandiyohi County,Minnesota,27,067,5.7
Kittson County,Minnesota,27,069,5.9
Koochiching County,Minnesota,27,071,3.9
Lac qui Parle County,Minnesota,27,073,6.2
Lake County,Minnesota,27,075,2.4
Lake of the Woods County,Minnesota,27,077,2.5
Le Sueur County,Minnesota,27,079,4.2
Lincoln County,Minnesota,27,081,7.8
Lyon County,Minnesota,27,083,6.7
McLeod County,Minnesota,27,085,5.0
Mahnomen County,Minnesota,27,087,8.1
Marshall County,Minnesota,27,089,6.2
Martin County,Minnesota,27,091,4.5
Meeker County,Minnesota,27,093,4.1
Mille Lacs County,Minnesota,27,095,4.0
Morrison County,Minnesota,27,097,5.3
Mower County,Minnesota,27,099,7.4
Murray County,Minnesota,27,101,6.3
Nicollet County,Minnesota,27,103,2.9
Nobles County,Minnesota,27,105,14.3
Norman County,Minnesota,27,107,5.4
Olmsted County,Minnesota,27,109,2.1
Otter Tail County,Minnesota,27,111,5.7
Pennington County,Minnesota,27,113,4.2
Pine County,Minnesota,27,115,4.5
Pipestone County,Minnesota,27,117,7.2
Polk County,Minnesota,27,119,7.0
Pope County,Minnesota,27,121,4.4
Ramsey County,Minnesota,27,123,5.0
Red Lake County,Minnesota,27,125,8.1
Redwood County,Minnesota,27,127,6.3
Renville County,Minnesota,27,129,6.2
Rice County,Minnesota,27,131,3.1
Rock County,Minnesota,27,133,7.0
Roseau County,Minnesota,27,135,4.6
Saint Louis County,Minnesota,27,137,2.3
Scott County,Minnesota,27,139,1.8
Sherburne County,Minnesota,27,141,2.1
Sibley County,Minnesota,27,143,5.2
Stearns County,Minnesota,27,145,4.7
Steele County,Minnesota,27,147,4.8
Stevens County,Minnesota,27,149,5.1
Swift County,Minnesota,27,151,5.1
Todd County,Minnesota,27,153,8.5
Traverse County,Minnesota,27,155,7.5
Wabasha County,Minnesota,27,157,3.6
Wadena County,Minnesota,27,159,4.7
Waseca County,Minnesota,27,161,2.8
Washington County,Minnesota,27,163,1.4
Watonwan County,Minnesota,27,165,10.8
Wilkin County,Minnesota,27,167,3.9
Winona County,Minnesota,27,169,4.3
Wright County,Minnesota,27,171,2.6
Yellow Medicine County,Minnesota,27,173,5.4
Adams County,Mississippi,28,001,7.6
Alcorn County,Mississippi,28,003,8.8
Amite County,Mississippi,28,005,12.8
Attala County,Mississippi,28,007,12.5
Benton County,Mississippi,28,009,12.4
Bolivar County,Mississippi,28,011,13.2
Calhoun County,Mississippi,28,013,13.5
Carroll County,Mississippi,28,015,8.9
Chickasaw County,Mississippi,28,017,12.6
Choctaw County,Mississippi,28,019,10.1
Claiborne County,Mississippi,28,021,7.9
Clarke County,Mississippi,28,023,9.5
Clay County,Mississippi,28,025,7.1
Coahoma County,Mississippi,28,027,10.7
Copiah County,Mississippi,28,029,7.5
Covington County,Mississippi,28,031,11.3
DeSoto County,Mississippi,28,033,4.0
Forrest County,Mississippi,28,035,6.4
Franklin County,Mississippi,28,037,6.1
George County,Mississippi,28,039,5.3
Greene County,Mississippi,28,041,9.2
Grenada County,Mississippi,28,043,12.0
Hancock County,Mississippi,28,045,6.7
Harrison County,Mississippi,28,047,6.6
Hinds County,Mississippi,28,049,5.0
Holmes County,Mississippi,28,051,12.8
Humphreys County,Mississippi,28,053,19.3
Issaquena County,Mississippi,28,055,14.0
Itawamba County,Mississippi,28,057,8.4
Jackson County,Mississippi,28,059,5.1
Jasper County,Mississippi,28,061,8.1
Jefferson County,Mississippi,28,063,9.3
Jefferson Davis County,Mississippi,28,065,10.5
