County,State,State_FIPS,County_FIPS,high_school_grads
Pike County,Alabama,01,109,5806.0
Randolph County,Alabama,01,111,4395.0
Russell County,Alabama,01,113,9912.0
Saint Clair County,Alabama,01,115,17569.0
Shelby County,Alabama,01,117,24189.0
Sumter County,Alabama,01,119,2702.0
Talladega County,Alabama,01,121,15142.0
Tallapoosa County,Alabama,01,123,7538.0
Tuscaloosa County,Alabama,01,125,32395.0
Walker County,Alabama,01,127,13156.0
Washington County,Alabama,01,129,4442.0
Wilcox County,Alabama,01,131,2584.0
Winston County,Alabama,01,133,5522.0
Anchorage Municipality,Alaska,02,020,36524.0
Bethel Census Area,Alaska,02,050,3885.0
Bristol Bay Borough,Alaska,02,060,197.0
Fairbanks North Star Borough,Alaska,02,090,10486.0
Haines Borough,Alaska,02,100,441.0
Juneau City and Borough,Alaska,02,110,3651.0
Kenai Peninsula Borough,Alaska,02,122,9830.0
Kodiak Island Borough,Alaska,02,150,2183.0
Matanuska-Susitna Borough,Alaska,02,170,17763.0
Nome Census Area,Alaska,02,180,1918.0
North Slope Borough,Alaska,02,185,2546.0
Sitka City and Borough,Alaska,02,220,1400.0
Southeast Fairbanks Census Area,Alaska,02,240,1297.0
Valdez-Cordova Census Area,Alaska,02,261,1872.0
Wade Hampton Census Area,Alaska,02,270,
Northwest Arctic Borough,Alaska,02,188,1627.0
Aleutians East Borough,Alaska,02,013,1069.0
Aleutians West Census Area,Alaska,02,016,1439.0
Dillingham Census Area,Alaska,02,070,919.0
Lake and Peninsula Borough,Alaska,02,164,369.0
Denali Borough,Alaska,02,068,345.0
Yukon-Koyukuk Census Area,Alaska,02,290,1160.0
Hoonah-Angoon Census Area,Alaska,02,105,577.0
Skagway Municipality,Alaska,02,230,219.0
Yakutat City and Borough,Alaska,02,282,135.0
Ketchikan Gateway Borough,Alaska,02,130,2280.0
Petersburg Borough,Alaska,02,195,628.0
Prince of Wales-Hyder Census Area,Alaska,02,198,1425.0
Wrangell City and Borough,Alaska,02,275,608.0
Apache County,Arizona,04,001,13267.0
Cochise County,Arizona,04,003,17128.0
Coconino County,Arizona,04,005,16072.0
Gila County,Arizona,04,007,9184.0
Graham County,Arizona,04,009,5364.0
Greenlee County,Arizona,04,011,1702.0
Maricopa County,Arizona,04,013,544183.0
Mohave County,Arizona,04,015,46240.0
Navajo County,Arizona,04,017,17925.0
Pima County,Arizona,04,019,124980.0
Pinal County,Arizona,04,021,68558.0
Santa Cruz County,Arizona,04,023,6895.0
Yavapai County,Arizona,04,025,36789.0
La Paz County,Arizona,04,012,4107.0
Yuma County,Arizona,04,027,27774.0
Arkansas County,Arkansas,05,001,4030.0
Ashley County,Arkansas,05,003,5005.0
Baxter County,Arkansas,05,005,9360.0
Benton County,Arkansas,05,007,43326.0
Boone County,Arkansas,05,009,7147.0
Bradley County,Arkansas,05,011,2748.0
Calhoun County,Arkansas,05,013,1468.0
Carroll County,Arkansas,05,015,5978.0
Chicot County,Arkansas,05,017,2244.0
Clark County,Arkansas,05,019,3330.0
Clay County,Arkansas,05,021,3389.0
Cleburne County,Arkansas,05,023,6479.0
Cleveland County,Arkansas,05,025,2264.0
Columbia County,Arkansas,05,027,5537.0
Conway County,Arkansas,05,029,5079.0
Craighead County,Arkansas,05,031,18137.0
Crawford County,Arkansas,05,033,12725.0
Crittenden County,Arkansas,05,035,9079.0
Cross County,Arkansas,05,037,3979.0
Dallas County,Arkansas,05,039,2077.0
Desha County,Arkansas,05,041,3036.0
Drew County,Arkansas,05,043,3531.0
Faulkner County,Arkansas,05,045,18376.0
Franklin County,Arkansas,05,047,3959.0
Fulton County,Arkansas,05,049,2596.0
Garland County,Arkansas,05,051,18221.0
Grant County,Arkansas,05,053,4344.0
Greene County,Arkansas,05,055,10284.0
Hempstead County,Arkansas,05,057,4674.0
Hot Spring County,Arkansas,05,059,7646.0
Howard County,Arkansas,05,061,2924.0
Independence County,Arkansas,05,063,7470.0
Izard County,Arkansas,05,065,2996.0
Jackson County,Arkansas,05,067,3687.0
Jefferson County,Arkansas,05,069,15029.0
Johnson County,Arkansas,05,071,5419.0
Lafayette County,Arkansas,05,073,1663.0
Lawrence County,Arkansas,05,075,3561.0
Lee County,Arkansas,05,077,1930.0
Lincoln County,Arkansas,05,079,3129.0
Little River County,Arkansas,05,081,3435.0
Logan County,Arkansas,05,083,5541.0
Lonoke County,Arkansas,05,085,14227.0
Madison County,Arkansas,05,087,4005.0
Marion County,Arkansas,05,089,3803.0
Miller County,Arkansas,05,091,8684.0
Mississippi County,Arkansas,05,093,8438.0
Monroe County,Arkansas,05,095,1806.0
Montgomery County,Arkansas,05,097,1972.0
Nevada County,Arkansas,05,099,2208.0
Newton County,Arkansas,05,101,1685.0
Ouachita County,Arkansas,05,103,5899.0
Perry County,Arkansas,05,105,2423.0
Phillips County,Arkansas,05,107,3216.0
Pike County,Arkansas,05,109,2364.0
Poinsett County,Arkansas,05,111,5557.0
Polk County,Arkansas,05,113,3975.0
Pope County,Arkansas,05,115,11275.0
Prairie County,Arkansas,05,117,1915.0
Pulaski County,Arkansas,05,119,58785.0
Randolph County,Arkansas,05,121,3448.0
Saint Francis County,Arkansas,05,123,5161.0
Saline County,Arkansas,05,125,21952.0
Scott County,Arkansas,05,127,2379.0
Searcy County,Arkansas,05,129,1814.0
Sebastian County,Arkansas,05,131,21020.0
Sevier County,Arkansas,05,133,3287.0
Sharp County,Arkansas,05,135,4131.0
Stone County,Arkansas,05,137,2540.0
Union County,Arkansas,05,139,7814.0
Van Buren County,Arkansas,05,141,4097.0
Washington County,Arkansas,05,143,29805.0
White County,Arkansas,05,145,16476.0
Woodruff County,Arkansas,05,147,1838.0
Yell County,Arkansas,05,149,4985.0
Alameda County,California,06,001,186812.0
Alpine County,California,06,003,173.0
Amador County,California,06,005,7047.0
Butte County,California,06,007,27149.0
Calaveras County,California,06,009,8455.0
Colusa County,California,06,011,3335.0
Contra Costa County,California,06,013,118959.0
Del Norte County,California,06,015,4868.0
El Dorado County,California,06,017,24868.0
Fresno County,California,06,019,119093.0
Glenn County,California,06,021,4002.0
Humboldt County,California,06,023,17777.0
Imperial County,California,06,025,22355.0
Inyo County,California,06,027,3375.0
Kern County,California,06,029,128346.0
Kings County,California,06,031,19600.0
Lake County,California,06,033,11805.0
Lassen County,California,06,035,5459.0
Los Angeles County,California,06,037,1296682.0
Madera County,California,06,039,20595.0
Marin County,California,06,041,17748.0
Mariposa County,California,06,043,2942.0
Mendocino County,California,06,045,13636.0
Merced County,California,06,047,34532.0
Modoc County,California,06,049,1946.0
Mono County,California,06,051,2247.0
Monterey County,California,06,053,46727.0
Napa County,California,06,055,15395.0
Nevada County,California,06,057,11919.0
Orange County,California,06,059,334731.0
Placer County,California,06,061,43847.0
Plumas County,California,06,063,3331.0
Riverside County,California,06,065,374779.0
Sacramento County,California,06,067,202229.0
San Benito County,California,06,069,8640.0
San Bernardino County,California,06,071,313190.0
San Diego County,California,06,073,358937.0
San Francisco County,California,06,075,73521.0
San Joaquin County,California,06,077,116010.0
San Luis Obispo County,California,06,079,32377.0
San Mateo County,California,06,081,72718.0
Santa Barbara County,California,06,083,42132.0
Santa Clara County,California,06,085,167502.0
Santa Cruz County,California,06,087,23507.0
Shasta County,California,06,089,26943.0
Sierra County,California,06,091,704.0
Siskiyou County,California,06,093,7150.0
Solano County,California,06,095,62268.0
Sonoma County,California,06,097,57875.0
Stanislaus County,California,06,099,88216.0
Sutter County,California,06,101,13067.0
Tehama County,California,06,103,11026.0
Trinity County,California,06,105,3167.0
Tulare County,California,06,107,59589.0
Tuolumne County,California,06,109,9702.0
Ventura County,California,06,111,98987.0
Yolo County,California,06,113,19759.0
Yuba County,California,06,115,9499.0
Alamosa County,Colorado,08,003,2156.0
Archuleta County,Colorado,08,007,1792.0
Baca County,Colorado,08,009,641.0
Bent County,Colorado,08,011,1182.0
Chaffee County,Colorado,08,015,2991.0
Cheyenne County,Colorado,08,017,444.0
Clear Creek County,Colorado,08,019,1258.0
Conejos County,Colorado,08,021,1571.0
Costilla County,Colorado,08,023,585.0
Crowley County,Colorado,08,025,845.0
Custer County,Colorado,08,027,766.0
Delta County,Colorado,08,029,6733.0
Dolores County,Colorado,08,033,442.0
Douglas County,Colorado,08,035,22535.0
Eagle County,Colorado,08,037,5384.0
Elbert County,Colorado,08,039,4070.0
El Paso County,Colorado,08,041,75868.0
Fremont County,Colorado,08,043,8453.0
Garfield County,Colorado,08,045,8780.0
Gilpin County,Colorado,08,047,776.0
Grand County,Colorado,08,049,2524.0
Gunnison County,Colorado,08,051,1410.0
Huerfano County,Colorado,08,055,1387.0
Jackson County,Colorado,08,057,258.0
Kiowa County,Colorado,08,061,311.0
Kit Carson County,Colorado,08,063,1541.0
Lake County,Colorado,08,065,1187.0
La Plata County,Colorado,08,067,6758.0
Larimer County,Colorado,08,069,36161.0
Las Animas County,Colorado,08,071,2314.0
Lincoln County,Colorado,08,073,1009.0
Logan County,Colorado,08,075,3819.0
Mesa County,Colorado,08,077,23342.0
Moffat County,Colorado,08,081,2734.0
Montezuma County,Colorado,08,083,4745.0
Montrose County,Colorado,08,085,7911.0
Morgan County,Colorado,08,087,4605.0
Otero County,Colorado,08,089,2882.0
Ouray County,Colorado,08,091,534.0
Park County,Colorado,08,093,3943.0
Phillips County,Colorado,08,095,735.0
Pitkin County,Colorado,08,097,1890.0
Prowers County,Colorado,08,099,1651.0
Pueblo County,Colorado,08,101,26520.0
Rio Blanco County,Colorado,08,103,1148.0
Rio Grande County,Colorado,08,105,2026.0
Routt County,Colorado,08,107,3048.0
Saguache County,Colorado,08,109,1204.0
San Miguel County,Colorado,08,113,854.0
Sedgwick County,Colorado,08,115,386.0
Summit County,Colorado,08,117,3358.0
Teller County,Colorado,08,119,3449.0
Washington County,Colorado,08,121,984.0
Yuma County,Colorado,08,125,1928.0
Adams County,Colorado,08,001,75974.0
Arapahoe County,Colorado,08,005,77137.0
Boulder County,Colorado,08,013,20549.0
Broomfield County,Colorado,08,014,5814.0
Denver County,Colorado,08,031,67690.0
Jefferson County,Colorado,08,059,70051.0
Weld County,Colorado,08,123,44419.0
Fairfield County,Connecticut,09,001,124093.0
Hartford County,Connecticut,09,003,144043.0
Litchfield County,Connecticut,09,005,35187.0
Middlesex County,Connecticut,09,007,27772.0
New Haven County,Connecticut,09,009,163773.0
New London County,Connecticut,09,011,47900.0
Tolland County,Connecticut,09,013,22541.0
Windham County,Connecticut,09,015,22723.0
Kent County,Delaware,10,001,33850.0
New Castle County,Delaware,10,003,106963.0
Sussex County,Delaware,10,005,46510.0
Alachua County,Florida,12,001,28898.0
Baker County,Florida,12,003,6507.0
Bay County,Florida,12,005,31966.0
Bradford County,Florida,12,007,6157.0
Brevard County,Florida,12,009,102313.0
Broward County,Florida,12,011,327417.0
Calhoun County,Florida,12,013,3317.0
Charlotte County,Florida,12,015,44004.0
Citrus County,Florida,12,017,34895.0
Clay County,Florida,12,019,36216.0
Collier County,Florida,12,021,65284.0
Columbia County,Florida,12,023,13990.0
Miami-Dade County,Florida,12,086,471520.0
DeSoto County,Florida,12,027,9518.0
Dixie County,Florida,12,029,3757.0
Duval County,Florida,12,031,150350.0
Escambia County,Florida,12,033,48282.0
Flagler County,Florida,12,035,24495.0
Franklin County,Florida,12,037,2206.0
Gadsden County,Florida,12,039,9381.0
Gilchrist County,Florida,12,041,4109.0
Glades County,Florida,12,043,3190.0
Gulf County,Florida,12,045,3382.0
Hamilton County,Florida,12,047,3601.0
Hardee County,Florida,12,049,7236.0
Hendry County,Florida,12,051,7047.0
Hernando County,Florida,12,053,40711.0
Highlands County,Florida,12,055,26431.0
Hillsborough County,Florida,12,057,225367.0
Holmes County,Florida,12,059,4389.0
Indian River County,Florida,12,061,30133.0
Jackson County,Florida,12,063,10039.0
Jefferson County,Florida,12,065,2783.0
Lafayette County,Florida,12,067,1519.0
Lake County,Florida,12,069,69849.0
Lee County,Florida,12,071,148776.0
Leon County,Florida,12,073,25890.0
Levy County,Florida,12,075,9959.0
Liberty County,Florida,12,077,1902.0
Madison County,Florida,12,079,3937.0
Manatee County,Florida,12,081,73748.0
Marion County,Florida,12,083,82295.0
Martin County,Florida,12,085,25750.0
Monroe County,Florida,12,087,13970.0
Nassau County,Florida,12,089,16297.0
Okaloosa County,Florida,12,091,27987.0
Okeechobee County,Florida,12,093,9244.0
Orange County,Florida,12,095,186340.0
Osceola County,Florida,12,097,60296.0
Palm Beach County,Florida,12,099,226788.0
Pasco County,Florida,12,101,106806.0
Pinellas County,Florida,12,103,174204.0
Polk County,Florida,12,105,138636.0
Putnam County,Florida,12,107,17056.0
Saint Johns County,Florida,12,109,30746.0
Saint Lucie County,Florida,12,111,62399.0
Santa Rosa County,Florida,12,113,27068.0
Sarasota County,Florida,12,115,85165.0
Seminole County,Florida,12,117,56806.0
Sumter County,Florida,12,119,27694.0
Suwannee County,Florida,12,121,9811.0
Taylor County,Florida,12,123,4764.0
Union County,Florida,12,125,3031.0
Volusia County,Florida,12,127,106811.0
Wakulla County,Florida,12,129,6304.0
Walton County,Florida,12,131,11247.0
Washington County,Florida,12,133,5528.0
Appling County,Georgia,13,001,4137.0
Atkinson County,Georgia,13,003,1548.0
Bacon County,Georgia,13,005,2590.0
Baker County,Georgia,13,007,684.0
Baldwin County,Georgia,13,009,8159.0
Banks County,Georgia,13,011,3715.0
Barrow County,Georgia,13,013,13862.0
Bartow County,Georgia,13,015,17925.0
Ben Hill County,Georgia,13,017,4407.0
Berrien County,Georgia,13,019,4833.0
Bibb County,Georgia,13,021,25752.0
Bleckley County,Georgia,13,023,2588.0
Brantley County,Georgia,13,025,4429.0
Brooks County,Georgia,13,027,3384.0
Bryan County,Georgia,13,029,4800.0
Bulloch County,Georgia,13,031,9545.0
Burke County,Georgia,13,033,4902.0
Butts County,Georgia,13,035,6278.0
Calhoun County,Georgia,13,037,1169.0
Camden County,Georgia,13,039,9131.0
Candler County,Georgia,13,043,2091.0
Carroll County,Georgia,13,045,19443.0
Catoosa County,Georgia,13,047,12248.0
Charlton County,Georgia,13,049,2820.0
Chatham County,Georgia,13,051,38910.0
Chattahoochee County,Georgia,13,053,1161.0
Chattooga County,Georgia,13,055,4665.0
Cherokee County,Georgia,13,057,30714.0
Clarke County,Georgia,13,059,11566.0
Clay County,Georgia,13,061,736.0
Clayton County,Georgia,13,063,51995.0
Clinch County,Georgia,13,065,1214.0
Cobb County,Georgia,13,067,81635.0
Coffee County,Georgia,13,069,8365.0
Colquitt County,Georgia,13,071,8981.0
Columbia County,Georgia,13,073,19466.0
Cook County,Georgia,13,075,3624.0
Coweta County,Georgia,13,077,23389.0
Crawford County,Georgia,13,079,2711.0
Crisp County,Georgia,13,081,4863.0
Dade County,Georgia,13,083,3323.0
Dawson County,Georgia,13,085,4049.0
Decatur County,Georgia,13,087,5181.0
DeKalb County,Georgia,13,089,93543.0
Dodge County,Georgia,13,091,4822.0
Dooly County,Georgia,13,093,3167.0
Dougherty County,Georgia,13,095,13788.0
Douglas County,Georgia,13,097,23283.0
Early County,Georgia,13,099,2104.0
Echols County,Georgia,13,101,990.0
Effingham County,Georgia,13,103,12155.0
Elbert County,Georgia,13,105,4500.0
Emanuel County,Georgia,13,107,4799.0
Evans County,Georgia,13,109,2349.0
Fannin County,Georgia,13,111,5364.0
Fayette County,Georgia,13,113,13955.0
Floyd County,Georgia,13,115,17033.0
Forsyth County,Georgia,13,117,19349.0
Franklin County,Georgia,13,119,4815.0
Fulton County,Georgia,13,121,107552.0
Gilmer County,Georgia,13,123,6280.0
Glascock County,Georgia,13,125,703.0
Glynn County,Georgia,13,127,13103.0
Gordon County,Georgia,13,129,10558.0
Grady County,Georgia,13,131,5654.0
Greene County,Georgia,13,133,3650.0
Gwinnett County,Georgia,13,135,113528.0
Habersham County,Georgia,13,137,7446.0
Hall County,Georgia,13,139,29397.0
Hancock County,Georgia,13,141,1999.0
Haralson County,Georgia,13,143,5528.0
Harris County,Georgia,13,145,4626.0
Hart County,Georgia,13,147,5637.0
Heard County,Georgia,13,149,2818.0
Henry County,Georgia,13,151,39696.0
Houston County,Georgia,13,153,22291.0
Irwin County,Georgia,13,155,1979.0
Jackson County,Georgia,13,157,11388.0
Jasper County,Georgia,13,159,3072.0
Jeff Davis County,Georgia,13,161,2881.0
Jefferson County,Georgia,13,163,3814.0
Jenkins County,Georgia,13,165,2381.0
Johnson County,Georgia,13,167,2464.0
Jones County,Georgia,13,169,6647.0
Lamar County,Georgia,13,171,3882.0
Lanier County,Georgia,13,173,2005.0
Laurens County,Georgia,13,175,11550.0
Lee County,Georgia,13,177,4326.0
Liberty County,Georgia,13,179,9257.0
Lincoln County,Georgia,13,181,2047.0
Long County,Georgia,13,183,3460.0
Lowndes County,Georgia,13,185,18151.0
Lumpkin County,Georgia,13,187,4562.0
McDuffie County,Georgia,13,189,4725.0
McIntosh County,Georgia,13,191,3028.0
Macon County,Georgia,13,193,2446.0
Madison County,Georgia,13,195,6232.0
Marion County,Georgia,13,197,1692.0
Meriwether County,Georgia,13,199,4726.0
Miller County,Georgia,13,201,1289.0
Mitchell County,Georgia,13,205,4145.0
Monroe County,Georgia,13,207,5023.0
Montgomery County,Georgia,13,209,1942.0
Morgan County,Georgia,13,211,3942.0
Murray County,Georgia,13,213,7213.0
Muscogee County,Georgia,13,215,28126.0
Newton County,Georgia,13,217,19419.0
Oconee County,Georgia,13,219,4146.0
Oglethorpe County,Georgia,13,221,3396.0
Paulding County,Georgia,13,223,28455.0
Peach County,Georgia,13,225,4272.0
Pickens County,Georgia,13,227,5805.0
Pierce County,Georgia,13,229,4497.0
Pike County,Georgia,13,231,4058.0
Polk County,Georgia,13,233,8206.0
Pulaski County,Georgia,13,235,2500.0
Putnam County,Georgia,13,237,5195.0
Quitman County,Georgia,13,239,487.0
Rabun County,Georgia,13,241,3335.0
Randolph County,Georgia,13,243,1458.0
Richmond County,Georgia,13,245,34051.0
Rockdale County,Georgia,13,247,16570.0
Schley County,Georgia,13,249,952.0
Screven County,Georgia,13,251,3423.0
Seminole County,Georgia,13,253,1893.0
Spalding County,Georgia,13,255,14328.0
Stephens County,Georgia,13,257,5218.0
Stewart County,Georgia,13,259,1614.0
Sumter County,Georgia,13,261,5522.0
Talbot County,Georgia,13,263,1821.0
Taliaferro County,Georgia,13,265,504.0
Tattnall County,Georgia,13,267,4802.0
Taylor County,Georgia,13,269,1660.0
Telfair County,Georgia,13,271,4610.0
Terrell County,Georgia,13,273,1611.0
Thomas County,Georgia,13,275,8038.0
Tift County,Georgia,13,277,7773.0
Toombs County,Georgia,13,279,5155.0
Towns County,Georgia,13,281,2133.0
Treutlen County,Georgia,13,283,1514.0
Troup County,Georgia,13,285,12643.0
Turner County,Georgia,13,287,1818.0
Twiggs County,Georgia,13,289,2093.0
Union County,Georgia,13,291,5025.0
Upson County,Georgia,13,293,5227.0
Walker County,Georgia,13,295,12122.0
Walton County,Georgia,13,297,18602.0
Ware County,Georgia,13,299,7499.0
Warren County,Georgia,13,301,1355.0
Washington County,Georgia,13,303,4970.0
Wayne County,Georgia,13,305,6144.0
Webster County,Georgia,13,307,670.0
Wheeler County,Georgia,13,309,2084.0
White County,Georgia,13,311,4973.0
Whitfield County,Georgia,13,313,15387.0
Wilcox County,Georgia,13,315,2140.0
Wilkes County,Georgia,13,317,2586.0
Wilkinson County,Georgia,13,319,2621.0
Worth County,Georgia,13,321,4749.0
Hawaii County,Hawaii,15,001,39338.0
Honolulu County,Hawaii,15,003,161156.0
Kauai County,Hawaii,15,007,14020.0
Kalawao County,Hawaii,15,005,14.0
Maui County,Hawaii,15,009,33450.0
Ada County,Idaho,16,001,53815.0
Adams County,Idaho,16,003,931.0
Bannock County,Idaho,16,005,12072.0
Bear Lake County,Idaho,16,007,1348.0
Benewah County,Idaho,16,009,2108.0
Bingham County,Idaho,16,011,7381.0
Blaine County,Idaho,16,013,3637.0
Boise County,Idaho,16,015,1572.0
Bonner County,Idaho,16,017,8016.0
Bonneville County,Idaho,16,019,14223.0
Boundary County,Idaho,16,021,2800.0
Butte County,Idaho,16,023,593.0
Camas County,Idaho,16,025,278.0
Canyon County,Idaho,16,027,32619.0
Caribou County,Idaho,16,029,1260.0
Cassia County,Idaho,16,031,3541.0
Clearwater County,Idaho,16,035,1756.0
Custer County,Idaho,16,037,820.0
Elmore County,Idaho,16,039,3622.0
Franklin County,Idaho,16,041,2716.0
Fremont County,Idaho,16,043,2098.0
Gem County,Idaho,16,045,3511.0
Gooding County,Idaho,16,047,3073.0
Idaho County,Idaho,16,049,3702.0
Jefferson County,Idaho,16,051,3714.0
Jerome County,Idaho,16,053,3771.0
Kootenai County,Idaho,16,055,24148.0
Latah County,Idaho,16,057,3611.0
Lemhi County,Idaho,16,059,1502.0
Lewis County,Idaho,16,061,636.0
Lincoln County,Idaho,16,063,1002.0
Madison County,Idaho,16,065,2124.0
Minidoka County,Idaho,16,067,3483.0
Nez Perce County,Idaho,16,069,7671.0
Oneida County,Idaho,16,071,751.0
Owyhee County,Idaho,16,073,2022.0
Payette County,Idaho,16,075,4019.0
Power County,Idaho,16,077,1306.0
Shoshone County,Idaho,16,079,2561.0
Teton County,Idaho,16,081,1192.0
Twin Falls County,Idaho,16,083,11408.0
Valley County,Idaho,16,085,1860.0
Washington County,Idaho,16,087,1964.0
Adams County,Illinois,17,001,14212.0
Alexander County,Illinois,17,003,1579.0
Bond County,Illinois,17,005,3162.0
Boone County,Illinois,17,007,9946.0
Brown County,Illinois,17,009,1495.0
Bureau County,Illinois,17,011,7407.0
Calhoun County,Illinois,17,013,1379.0
Carroll County,Illinois,17,015,3447.0
Cass County,Illinois,17,017,3139.0
Champaign County,Illinois,17,019,23480.0
Christian County,Illinois,17,021,8352.0
Clark County,Illinois,17,023,3848.0
Clay County,Illinois,17,025,2679.0
Clinton County,Illinois,17,027,7135.0
Coles County,Illinois,17,029,8223.0
Cook County,Illinois,17,031,729745.0
Crawford County,Illinois,17,033,3139.0
Cumberland County,Illinois,17,035,2590.0
DeKalb County,Illinois,17,037,12627.0
De Witt County,Illinois,17,039,3592.0
Douglas County,Illinois,17,041,3771.0
DuPage County,Illinois,17,043,103558.0
Edgar County,Illinois,17,045,3774.0
Edwards County,Illinois,17,047,1380.0
Effingham County,Illinois,17,049,7277.0
Fayette County,Illinois,17,051,5019.0
Ford County,Illinois,17,053,2759.0
Franklin County,Illinois,17,055,7418.0
Fulton County,Illinois,17,057,7232.0
Gallatin County,Illinois,17,059,1262.0
Greene County,Illinois,17,061,3685.0
Grundy County,Illinois,17,063,10074.0
Hamilton County,Illinois,17,065,1712.0
Hancock County,Illinois,17,067,4157.0
Hardin County,Illinois,17,069,873.0
Henderson County,Illinois,17,071,1809.0
Henry County,Illinois,17,073,10286.0
Iroquois County,Illinois,17,075,6903.0
Jackson County,Illinois,17,077,6897.0
Jasper County,Illinois,17,079,2220.0
Jefferson County,Illinois,17,081,6578.0
Jersey County,Illinois,17,083,5209.0
Jo Daviess County,Illinois,17,085,5085.0
Johnson County,Illinois,17,087,2247.0
Kane County,Illinois,17,089,66479.0
Kankakee County,Illinois,17,091,21682.0
Kendall County,Illinois,17,093,16047.0
Knox County,Illinois,17,095,10181.0
Lake County,Illinois,17,097,81992.0
LaSalle County,Illinois,17,099,23498.0
Lawrence County,Illinois,17,101,3223.0
Lee County,Illinois,17,103,7005.0
Livingston County,Illinois,17,105,9553.0
Logan County,Illinois,17,107,5818.0
McDonough County,Illinois,17,109,5054.0
McHenry County,Illinois,17,111,49405.0
McLean County,Illinois,17,113,22105.0
Macon County,Illinois,17,115,20899.0
Macoupin County,Illinois,17,117,10973.0
Madison County,Illinois,17,119,45997.0
Marion County,Illinois,17,121,7522.0
Marshall County,Illinois,17,123,2850.0
Mason County,Illinois,17,125,3497.0
Massac County,Illinois,17,127,2919.0
Menard County,Illinois,17,129,2729.0
Mercer County,Illinois,17,131,3815.0
Monroe County,Illinois,17,133,6007.0
Montgomery County,Illinois,17,135,6757.0
Morgan County,Illinois,17,137,8262.0
Moultrie County,Illinois,17,139,2840.0
Ogle County,Illinois,17,141,10278.0
Peoria County,Illinois,17,143,28832.0
Perry County,Illinois,17,145,4256.0
Piatt County,Illinois,17,147,3377.0
Pike County,Illinois,17,149,3685.0
Pope County,Illinois,17,151,1001.0
Pulaski County,Illinois,17,153,1219.0
Putnam County,Illinois,17,155,1430.0
Randolph County,Illinois,17,157,6970.0
Richland County,Illinois,17,159,2650.0
Rock Island County,Illinois,17,161,24279.0
Saint Clair County,Illinois,17,163,42345.0
Saline County,Illinois,17,165,3828.0
Sangamon County,Illinois,17,167,31778.0
Schuyler County,Illinois,17,169,1496.0
Scott County,Illinois,17,171,1534.0
Shelby County,Illinois,17,173,6172.0
Stark County,Illinois,17,175,1380.0
Stephenson County,Illinois,17,177,9650.0
Tazewell County,Illinois,17,179,24916.0
Union County,Illinois,17,181,3415.0
Vermilion County,Illinois,17,183,17265.0
Wabash County,Illinois,17,185,2028.0
Warren County,Illinois,17,187,3135.0
Washington County,Illinois,17,189,2804.0
Wayne County,Illinois,17,191,3296.0
White County,Illinois,17,193,3150.0
Whiteside County,Illinois,17,195,12487.0
Will County,Illinois,17,197,106108.0
Williamson County,Illinois,17,199,11830.0
Winnebago County,Illinois,17,201,48492.0
Woodford County,Illinois,17,203,7358.0
Adams County,Indiana,18,001,7576.0
Allen County,Indiana,18,003,58658.0
Bartholomew County,Indiana,18,005,14000.0
Benton County,Indiana,18,007,2140.0
Blackford County,Indiana,18,009,3775.0
Boone County,Indiana,18,011,7117.0
