County,State,State_FIPS,County_FIPS,some_college_1_plus_year
Wayne County,Indiana,18,177,5698
Wells County,Indiana,18,179,2387
White County,Indiana,18,181,2068
Whitley County,Indiana,18,183,2945
Adair County,Iowa,19,001,741
Adams County,Iowa,19,003,423
Allamakee County,Iowa,19,005,1308
Appanoose County,Iowa,19,007,1112
Audubon County,Iowa,19,009,557
Benton County,Iowa,19,011,2555
Black Hawk County,Iowa,19,013,11339
Boone County,Iowa,19,015,2713
Bremer County,Iowa,19,017,2019
Buchanan County,Iowa,19,019,1469
Buena Vista County,Iowa,19,021,1597
Butler County,Iowa,19,023,1403
Calhoun County,Iowa,19,025,1072
Carroll County,Iowa,19,027,1788
Cass County,Iowa,19,029,1341
Cedar County,Iowa,19,031,1631
Cerro Gordo County,Iowa,19,033,4674
Cherokee County,Iowa,19,035,1231
Chickasaw County,Iowa,19,037,1032
Clarke County,Iowa,19,039,951
Clay County,Iowa,19,041,1829
Clayton County,Iowa,19,043,1510
Clinton County,Iowa,19,045,4720
Crawford County,Iowa,19,047,1328
Dallas County,Iowa,19,049,5412
Davis County,Iowa,19,051,661
Decatur County,Iowa,19,053,826
Delaware County,Iowa,19,055,1718
Des Moines County,Iowa,19,057,4310
Dickinson County,Iowa,19,059,2108
Dubuque County,Iowa,19,061,8130
Emmet County,Iowa,19,063,1138
Fayette County,Iowa,19,065,1809
Floyd County,Iowa,19,067,1506
Franklin County,Iowa,19,069,1184
Fremont County,Iowa,19,071,757
Greene County,Iowa,19,073,990
Grundy County,Iowa,19,075,1256
Guthrie County,Iowa,19,077,1173
Hamilton County,Iowa,19,079,1718
Hancock County,Iowa,19,081,1057
Hardin County,Iowa,19,083,1879
Harrison County,Iowa,19,085,1567
Henry County,Iowa,19,087,2105
Howard County,Iowa,19,089,1021
Humboldt County,Iowa,19,091,1110
Ida County,Iowa,19,093,727
Iowa County,Iowa,19,095,1553
Jackson County,Iowa,19,097,1610
Jasper County,Iowa,19,099,3794
Jefferson County,Iowa,19,101,1475
Johnson County,Iowa,19,103,10097
Jones County,Iowa,19,105,1920
Keokuk County,Iowa,19,107,899
Kossuth County,Iowa,19,109,1539
Lee County,Iowa,19,111,3332
Linn County,Iowa,19,113,21848
Louisa County,Iowa,19,115,963
Lucas County,Iowa,19,117,863
Lyon County,Iowa,19,119,905
Madison County,Iowa,19,121,1396
Mahaska County,Iowa,19,123,1791
Marion County,Iowa,19,125,2863
Marshall County,Iowa,19,127,3713
Mills County,Iowa,19,129,1525
Mitchell County,Iowa,19,131,957
Monona County,Iowa,19,133,934
Monroe County,Iowa,19,135,566
Montgomery County,Iowa,19,137,1135
Muscatine County,Iowa,19,139,3886
O'Brien County,Iowa,19,141,1544
Osceola County,Iowa,19,143,631
Page County,Iowa,19,145,1697
Palo Alto County,Iowa,19,147,1209
Plymouth County,Iowa,19,149,2763
Pocahontas County,Iowa,19,151,773
Polk County,Iowa,19,153,40731
Pottawattamie County,Iowa,19,155,9702
Poweshiek County,Iowa,19,157,1786
Ringgold County,Iowa,19,159,475
Sac County,Iowa,19,161,957
Scott County,Iowa,19,163,15961
Shelby County,Iowa,19,165,1159
Sioux County,Iowa,19,167,2734
Story County,Iowa,19,169,6581
Tama County,Iowa,19,171,1619
Taylor County,Iowa,19,173,660
Union County,Iowa,19,175,1448
Van Buren County,Iowa,19,177,764
Wapello County,Iowa,19,179,3022
Warren County,Iowa,19,181,4528
Washington County,Iowa,19,183,2005
Wayne County,Iowa,19,185,468
Webster County,Iowa,19,187,3600
Winnebago County,Iowa,19,189,1377
Winneshiek County,Iowa,19,191,1681
Woodbury County,Iowa,19,193,9827
Worth County,Iowa,19,195,1009
Wright County,Iowa,19,197,1407
Allen County,Kansas,20,001,1545
Anderson County,Kansas,20,003,605
Atchison County,Kansas,20,005,1244
Barber County,Kansas,20,007,551
Barton County,Kansas,20,009,2992
Bourbon County,Kansas,20,011,1434
Brown County,Kansas,20,013,1127
Butler County,Kansas,20,015,7843
Chase County,Kansas,20,017,395
Chautauqua County,Kansas,20,019,304
Cherokee County,Kansas,20,021,2559
Cheyenne County,Kansas,20,023,389
Clark County,Kansas,20,025,315
Clay County,Kansas,20,027,1113
Cloud County,Kansas,20,029,1173
Coffey County,Kansas,20,031,1008
Comanche County,Kansas,20,033,282
Cowley County,Kansas,20,035,3898
Crawford County,Kansas,20,037,3723
Decatur County,Kansas,20,039,384
Dickinson County,Kansas,20,041,2180
Doniphan County,Kansas,20,043,893
Douglas County,Kansas,20,045,8826
Edwards County,Kansas,20,047,306
Elk County,Kansas,20,049,318
Ellis County,Kansas,20,051,2837
Ellsworth County,Kansas,20,053,754
Finney County,Kansas,20,055,2706
Ford County,Kansas,20,057,2848
Franklin County,Kansas,20,059,2618
Geary County,Kansas,20,061,4475
Gove County,Kansas,20,063,322
Graham County,Kansas,20,065,319
Grant County,Kansas,20,067,760
Gray County,Kansas,20,069,468
Greeley County,Kansas,20,071,195
Greenwood County,Kansas,20,073,616
Hamilton County,Kansas,20,075,332
Harper County,Kansas,20,077,760
Harvey County,Kansas,20,079,3620
Haskell County,Kansas,20,081,396
Hodgeman County,Kansas,20,083,276
Jackson County,Kansas,20,085,1451
Jefferson County,Kansas,20,087,1854
Jewell County,Kansas,20,089,399
Johnson County,Kansas,20,091,54236
Kearny County,Kansas,20,093,539
Kingman County,Kansas,20,095,984
Kiowa County,Kansas,20,097,351
Labette County,Kansas,20,099,2487
Lane County,Kansas,20,101,274
Leavenworth County,Kansas,20,103,7326
Lincoln County,Kansas,20,105,407
Linn County,Kansas,20,107,1170
Logan County,Kansas,20,109,305
Lyon County,Kansas,20,111,3534
McPherson County,Kansas,20,113,3229
Marion County,Kansas,20,115,1343
Marshall County,Kansas,20,117,1069
Meade County,Kansas,20,119,464
Miami County,Kansas,20,121,3621
Mitchell County,Kansas,20,123,879
Montgomery County,Kansas,20,125,3722
Morris County,Kansas,20,127,611
Morton County,Kansas,20,129,374
Nemaha County,Kansas,20,131,761
Neosho County,Kansas,20,133,1861
Ness County,Kansas,20,135,391
Norton County,Kansas,20,137,670
Osage County,Kansas,20,139,1737
Osborne County,Kansas,20,141,467
Ottawa County,Kansas,20,143,805
Pawnee County,Kansas,20,145,1073
Phillips County,Kansas,20,147,627
Pottawatomie County,Kansas,20,149,2486
Pratt County,Kansas,20,151,1093
Rawlins County,Kansas,20,153,403
Reno County,Kansas,20,155,8291
Republic County,Kansas,20,157,729
Rice County,Kansas,20,159,1106
Riley County,Kansas,20,161,6455
Rooks County,Kansas,20,163,592
Rush County,Kansas,20,165,492
Russell County,Kansas,20,167,836
Saline County,Kansas,20,169,6161
Scott County,Kansas,20,171,588
Sedgwick County,Kansas,20,173,55468
Seward County,Kansas,20,175,1402
Shawnee County,Kansas,20,177,18134
Sheridan County,Kansas,20,179,351
Sherman County,Kansas,20,181,794
Smith County,Kansas,20,183,417
Stafford County,Kansas,20,185,570
Stanton County,Kansas,20,187,260
Stevens County,Kansas,20,189,505
Sumner County,Kansas,20,191,2517
Thomas County,Kansas,20,193,830
Trego County,Kansas,20,195,331
Wabaunsee County,Kansas,20,197,809
Wallace County,Kansas,20,199,157
Washington County,Kansas,20,201,605
Wichita County,Kansas,20,203,242
Wilson County,Kansas,20,205,1020
Woodson County,Kansas,20,207,306
Wyandotte County,Kansas,20,209,14737
Adair County,Kentucky,21,001,1336
Allen County,Kentucky,21,003,1740
Anderson County,Kentucky,21,005,1936
Ballard County,Kentucky,21,007,933
Barren County,Kentucky,21,009,3253
Bath County,Kentucky,21,011,795
Bell County,Kentucky,21,013,2009
Boone County,Kentucky,21,015,12572
Bourbon County,Kentucky,21,017,1851
Boyd County,Kentucky,21,019,5683
Boyle County,Kentucky,21,021,2440
Bracken County,Kentucky,21,023,466
Breathitt County,Kentucky,21,025,912
Breckinridge County,Kentucky,21,027,1434
Bullitt County,Kentucky,21,029,7042
Butler County,Kentucky,21,031,830
Caldwell County,Kentucky,21,033,1182
Calloway County,Kentucky,21,035,3282
Campbell County,Kentucky,21,037,8091
Carlisle County,Kentucky,21,039,560
Carroll County,Kentucky,21,041,826
Carter County,Kentucky,21,043,2461
Casey County,Kentucky,21,045,1135
Christian County,Kentucky,21,047,7631
Clark County,Kentucky,21,049,3499
Clay County,Kentucky,21,051,1139
Clinton County,Kentucky,21,053,825
Crittenden County,Kentucky,21,055,832
Cumberland County,Kentucky,21,057,417
Daviess County,Kentucky,21,059,8508
Edmonson County,Kentucky,21,061,873
Elliott County,Kentucky,21,063,721
Estill County,Kentucky,21,065,1001
Fayette County,Kentucky,21,067,30542
Fleming County,Kentucky,21,069,969
Floyd County,Kentucky,21,071,3773
Franklin County,Kentucky,21,073,4996
Fulton County,Kentucky,21,075,758
Gallatin County,Kentucky,21,077,694
Garrard County,Kentucky,21,079,1353
Grant County,Kentucky,21,081,2536
Graves County,Kentucky,21,083,3501
Grayson County,Kentucky,21,085,1967
Green County,Kentucky,21,087,668
Greenup County,Kentucky,21,089,3682
Hancock County,Kentucky,21,091,795
Hardin County,Kentucky,21,093,11017
Harlan County,Kentucky,21,095,2014
Harrison County,Kentucky,21,097,1715
Hart County,Kentucky,21,099,1301
Henderson County,Kentucky,21,101,4356
Henry County,Kentucky,21,103,1086
Hickman County,Kentucky,21,105,648
Hopkins County,Kentucky,21,107,4514
Jackson County,Kentucky,21,109,902
Jefferson County,Kentucky,21,111,80061
Jessamine County,Kentucky,21,113,4433
Johnson County,Kentucky,21,115,2177
Kenton County,Kentucky,21,117,15978
Knott County,Kentucky,21,119,1062
Knox County,Kentucky,21,121,2028
Larue County,Kentucky,21,123,1034
Laurel County,Kentucky,21,125,5304
Lawrence County,Kentucky,21,127,1226
Lee County,Kentucky,21,129,781
Leslie County,Kentucky,21,131,819
Letcher County,Kentucky,21,133,2095
Lewis County,Kentucky,21,135,866
Lincoln County,Kentucky,21,137,1653
Livingston County,Kentucky,21,139,951
Logan County,Kentucky,21,141,2208
Lyon County,Kentucky,21,143,970
McCracken County,Kentucky,21,145,7096
McCreary County,Kentucky,21,147,1459
McLean County,Kentucky,21,149,929
Madison County,Kentucky,21,151,7426
Magoffin County,Kentucky,21,153,1118
Marion County,Kentucky,21,155,1460
Marshall County,Kentucky,21,157,3325
Martin County,Kentucky,21,159,1306
Mason County,Kentucky,21,161,1436
Meade County,Kentucky,21,163,3177
Menifee County,Kentucky,21,165,602
Mercer County,Kentucky,21,167,1765
Metcalfe County,Kentucky,21,169,718
Monroe County,Kentucky,21,171,619
Montgomery County,Kentucky,21,173,2239
Morgan County,Kentucky,21,175,1009
Muhlenberg County,Kentucky,21,177,2894
Nelson County,Kentucky,21,179,3093
Nicholas County,Kentucky,21,181,530
Ohio County,Kentucky,21,183,1827
Oldham County,Kentucky,21,185,5837
Owen County,Kentucky,21,187,1069
Owsley County,Kentucky,21,189,307
Pendleton County,Kentucky,21,191,707
Perry County,Kentucky,21,193,1925
Pike County,Kentucky,21,195,5666
Powell County,Kentucky,21,197,778
Pulaski County,Kentucky,21,199,5107
Robertson County,Kentucky,21,201,133
Rockcastle County,Kentucky,21,203,1287
Rowan County,Kentucky,21,205,1484
Russell County,Kentucky,21,207,1346
Scott County,Kentucky,21,209,4884
Shelby County,Kentucky,21,211,4143
Simpson County,Kentucky,21,213,1542
Spencer County,Kentucky,21,215,1916
Taylor County,Kentucky,21,217,1607
Todd County,Kentucky,21,219,966
Trigg County,Kentucky,21,221,1487
Trimble County,Kentucky,21,223,875
Union County,Kentucky,21,225,1010
Warren County,Kentucky,21,227,10227
Washington County,Kentucky,21,229,728
Wayne County,Kentucky,21,231,1684
Webster County,Kentucky,21,233,1116
Whitley County,Kentucky,21,235,2945
Wolfe County,Kentucky,21,237,255
Woodford County,Kentucky,21,239,2378
Acadia Parish,Louisiana,22,001,4584
Allen Parish,Louisiana,22,003,2227
Ascension Parish,Louisiana,22,005,11120
Assumption Parish,Louisiana,22,007,1813
Avoyelles Parish,Louisiana,22,009,3334
Beauregard Parish,Louisiana,22,011,3404
Bienville Parish,Louisiana,22,013,1626
Bossier Parish,Louisiana,22,015,13506
Caddo Parish,Louisiana,22,017,29083
Calcasieu Parish,Louisiana,22,019,18672
Caldwell Parish,Louisiana,22,021,960
Cameron Parish,Louisiana,22,023,511
Catahoula Parish,Louisiana,22,025,755
Claiborne Parish,Louisiana,22,027,1635
Concordia Parish,Louisiana,22,029,1905
De Soto Parish,Louisiana,22,031,2664
East Baton Rouge Parish,Louisiana,22,033,49960
East Carroll Parish,Louisiana,22,035,534
East Feliciana Parish,Louisiana,22,037,1931
Evangeline Parish,Louisiana,22,039,1837
Franklin Parish,Louisiana,22,041,1741
Grant Parish,Louisiana,22,043,2156
Iberia Parish,Louisiana,22,045,6218
Iberville Parish,Louisiana,22,047,3426
Jackson Parish,Louisiana,22,049,1873
Jefferson Parish,Louisiana,22,051,52071
Jefferson Davis Parish,Louisiana,22,053,2793
Lafayette Parish,Louisiana,22,055,23625
Lafourche Parish,Louisiana,22,057,6656
LaSalle Parish,Louisiana,22,059,1506
Lincoln Parish,Louisiana,22,061,3732
Livingston Parish,Louisiana,22,063,11967
Madison Parish,Louisiana,22,065,1112
Morehouse Parish,Louisiana,22,067,2357
Natchitoches Parish,Louisiana,22,069,3472
Orleans Parish,Louisiana,22,071,40700
Ouachita Parish,Louisiana,22,073,16537
Plaquemines Parish,Louisiana,22,075,2206
Pointe Coupee Parish,Louisiana,22,077,2333
Rapides Parish,Louisiana,22,079,14984
Red River Parish,Louisiana,22,081,634
Richland Parish,Louisiana,22,083,1866
Sabine Parish,Louisiana,22,085,2415
Saint Bernard Parish,Louisiana,22,087,3980
Saint Charles Parish,Louisiana,22,089,5531
Saint Helena Parish,Louisiana,22,091,1177
Saint James Parish,Louisiana,22,093,1788
Saint John the Baptist Parish,Louisiana,22,095,5600
Saint Landry Parish,Louisiana,22,097,5756
Saint Martin Parish,Louisiana,22,099,3916
Saint Mary Parish,Louisiana,22,101,5104
Saint Tammany Parish,Louisiana,22,103,28971
Tangipahoa Parish,Louisiana,22,105,11721
Tensas Parish,Louisiana,22,107,615
Terrebonne Parish,Louisiana,22,109,8580
Union Parish,Louisiana,22,111,1693
Vermilion Parish,Louisiana,22,113,3902
Vernon Parish,Louisiana,22,115,5087
Washington Parish,Louisiana,22,117,4182
Webster Parish,Louisiana,22,119,3964
West Baton Rouge Parish,Louisiana,22,121,2403
West Carroll Parish,Louisiana,22,123,957
West Feliciana Parish,Louisiana,22,125,1700
Winn Parish,Louisiana,22,127,1304
Androscoggin County,Maine,23,001,9728
Aroostook County,Maine,23,003,7636
Cumberland County,Maine,23,005,26805
Franklin County,Maine,23,007,2931
Hancock County,Maine,23,009,5941
Kennebec County,Maine,23,011,12226
Knox County,Maine,23,013,3986
Lincoln County,Maine,23,015,3900
Oxford County,Maine,23,017,5529
Penobscot County,Maine,23,019,14907
Piscataquis County,Maine,23,021,1629
Sagadahoc County,Maine,23,023,3706
Somerset County,Maine,23,025,5057
Waldo County,Maine,23,027,3864
Washington County,Maine,23,029,3463
York County,Maine,23,031,18556
Allegany County,Maryland,24,001,6029
Anne Arundel County,Maryland,24,003,51192
Baltimore County,Maryland,24,005,77084
Calvert County,Maryland,24,009,8633
Caroline County,Maryland,24,011,3026
Carroll County,Maryland,24,013,14343
Cecil County,Maryland,24,015,9523
Charles County,Maryland,24,017,17137
Dorchester County,Maryland,24,019,2915
Frederick County,Maryland,24,021,21498
Garrett County,Maryland,24,023,2271
Harford County,Maryland,24,025,24357
Howard County,Maryland,24,027,20964
Kent County,Maryland,24,029,1481
Queen Anne's County,Maryland,24,035,4575
Saint Mary's County,Maryland,24,037,10480
Somerset County,Maryland,24,039,2087
Talbot County,Maryland,24,041,3869
Washington County,Maryland,24,043,12785
Wicomico County,Maryland,24,045,9167
Worcester County,Maryland,24,047,5433
Baltimore City,Maryland,24,510,58495
Montgomery County,Maryland,24,031,73508
Prince George's County,Maryland,24,033,94872
Barnstable County,Massachusetts,25,001,23632
Berkshire County,Massachusetts,25,003,11991
Bristol County,Massachusetts,25,005,43821
Dukes County,Massachusetts,25,007,2008
Essex County,Massachusetts,25,009,62675
Franklin County,Massachusetts,25,011,7335
Hampden County,Massachusetts,25,013,38342
Hampshire County,Massachusetts,25,015,11313
Middlesex County,Massachusetts,25,017,101856
Nantucket County,Massachusetts,25,019,1014
Norfolk County,Massachusetts,25,021,49486
Plymouth County,Massachusetts,25,023,43881
Suffolk County,Massachusetts,25,025,52220
Worcester County,Massachusetts,25,027,63684
Alcona County,Michigan,26,001,1466
Alger County,Michigan,26,003,1004
Allegan County,Michigan,26,005,10440
Alpena County,Michigan,26,007,3667
Antrim County,Michigan,26,009,2786
Arenac County,Michigan,26,011,1664
Baraga County,Michigan,26,013,863
Barry County,Michigan,26,015,6233
Bay County,Michigan,26,017,11352
Benzie County,Michigan,26,019,2008
Berrien County,Michigan,26,021,16271
Branch County,Michigan,26,023,4509
Calhoun County,Michigan,26,025,14907
Cass County,Michigan,26,027,5281
Charlevoix County,Michigan,26,029,2929
Cheboygan County,Michigan,26,031,2886
Chippewa County,Michigan,26,033,4614
Clare County,Michigan,26,035,3666
Clinton County,Michigan,26,037,8387
Crawford County,Michigan,26,039,1525
Delta County,Michigan,26,041,4093
Dickinson County,Michigan,26,043,2949
Eaton County,Michigan,26,045,13690
Emmet County,Michigan,26,047,3716
Genesee County,Michigan,26,049,49538
Gladwin County,Michigan,26,051,2898
Gogebic County,Michigan,26,053,2015
Grand Traverse County,Michigan,26,055,9920
Gratiot County,Michigan,26,057,4503
Hillsdale County,Michigan,26,059,4519
Houghton County,Michigan,26,061,2800
Huron County,Michigan,26,063,3094
Ingham County,Michigan,26,065,27055
Ionia County,Michigan,26,067,6847
Iosco County,Michigan,26,069,3177
Iron County,Michigan,26,071,1295
Isabella County,Michigan,26,073,5673
Jackson County,Michigan,26,075,18787
Kalamazoo County,Michigan,26,077,27101
Kalkaska County,Michigan,26,079,1955
Kent County,Michigan,26,081,59698
Keweenaw County,Michigan,26,083,351
Lake County,Michigan,26,085,1246
Lapeer County,Michigan,26,087,10238
Leelanau County,Michigan,26,089,2675
Lenawee County,Michigan,26,091,11055
Livingston County,Michigan,26,093,21892
Luce County,Michigan,26,095,634
Mackinac County,Michigan,26,097,1406
Macomb County,Michigan,26,099,95791
Manistee County,Michigan,26,101,2751
Marquette County,Michigan,26,103,7034
Mason County,Michigan,26,105,3372
Mecosta County,Michigan,26,107,4050
Menominee County,Michigan,26,109,2578
Midland County,Michigan,26,111,8033
Missaukee County,Michigan,26,113,1357
Monroe County,Michigan,26,115,15643
Montcalm County,Michigan,26,117,6363
Montmorency County,Michigan,26,119,1196
Muskegon County,Michigan,26,121,18461
Newaygo County,Michigan,26,123,4777
Oakland County,Michigan,26,125,126689
Oceana County,Michigan,26,127,2736
Ogemaw County,Michigan,26,129,2253
Ontonagon County,Michigan,26,131,818
Osceola County,Michigan,26,133,2026
Oscoda County,Michigan,26,135,1083
Otsego County,Michigan,26,137,2963
Ottawa County,Michigan,26,139,23896
Presque Isle County,Michigan,26,141,1313
Roscommon County,Michigan,26,143,2954
Saginaw County,Michigan,26,145,20501
Saint Clair County,Michigan,26,147,18330
Saint Joseph County,Michigan,26,149,5829
Sanilac County,Michigan,26,151,3864
Schoolcraft County,Michigan,26,153,762
Shiawassee County,Michigan,26,155,8085
Tuscola County,Michigan,26,157,5621
Van Buren County,Michigan,26,159,8304
Washtenaw County,Michigan,26,161,30423
Wayne County,Michigan,26,163,206302
Wexford County,Michigan,26,165,3129
Aitkin County,Minnesota,27,001,1938
Anoka County,Minnesota,27,003,37430
Becker County,Minnesota,27,005,3794
Beltrami County,Minnesota,27,007,4717
Benton County,Minnesota,27,009,4405
Big Stone County,Minnesota,27,011,514
Blue Earth County,Minnesota,27,013,6191
Brown County,Minnesota,27,015,2629
Carlton County,Minnesota,27,017,4278
Carver County,Minnesota,27,019,7973
Cass County,Minnesota,27,021,3671
Chippewa County,Minnesota,27,023,1326
Chisago County,Minnesota,27,025,6069
Clay County,Minnesota,27,027,5189
Clearwater County,Minnesota,27,029,913
Cook County,Minnesota,27,031,596
Cottonwood County,Minnesota,27,033,1147
Crow Wing County,Minnesota,27,035,8244
Dakota County,Minnesota,27,037,42614
Dodge County,Minnesota,27,039,2163
Douglas County,Minnesota,27,041,3946
Faribault County,Minnesota,27,043,1531
Fillmore County,Minnesota,27,045,1972
Freeborn County,Minnesota,27,047,3607
Goodhue County,Minnesota,27,049,5471
Grant County,Minnesota,27,051,732
Hennepin County,Minnesota,27,053,115655
Houston County,Minnesota,27,055,1803
Hubbard County,Minnesota,27,057,2405
Isanti County,Minnesota,27,059,4416
Itasca County,Minnesota,27,061,5811
Jackson County,Minnesota,27,063,1176
Kanabec County,Minnesota,27,065,1565
Kandiyohi County,Minnesota,27,067,4550
Kittson County,Minnesota,27,069,619
Koochiching County,Minnesota,27,071,1515
Lac qui Parle County,Minnesota,27,073,793
Lake County,Minnesota,27,075,1201
Lake of the Woods County,Minnesota,27,077,490
Le Sueur County,Minnesota,27,079,2948
Lincoln County,Minnesota,27,081,583
Lyon County,Minnesota,27,083,2489
McLeod County,Minnesota,27,085,3961
Mahnomen County,Minnesota,27,087,602
Marshall County,Minnesota,27,089,995
Martin County,Minnesota,27,091,2132
Meeker County,Minnesota,27,093,2414
Mille Lacs County,Minnesota,27,095,2845
Morrison County,Minnesota,27,097,3392
Mower County,Minnesota,27,099,4213
Murray County,Minnesota,27,101,1069
Nicollet County,Minnesota,27,103,3279
Nobles County,Minnesota,27,105,1951
Norman County,Minnesota,27,107,653
Olmsted County,Minnesota,27,109,14210
Otter Tail County,Minnesota,27,111,6501
Pennington County,Minnesota,27,113,1668
Pine County,Minnesota,27,115,3318
Pipestone County,Minnesota,27,117,1041
Polk County,Minnesota,27,119,3299
Pope County,Minnesota,27,121,1207
Ramsey County,Minnesota,27,123,47340
Red Lake County,Minnesota,27,125,471
Redwood County,Minnesota,27,127,1680
Renville County,Minnesota,27,129,1674
Rice County,Minnesota,27,131,5733
Rock County,Minnesota,27,133,1053
Roseau County,Minnesota,27,135,1710
Saint Louis County,Minnesota,27,137,23834
Scott County,Minnesota,27,139,12719
Sherburne County,Minnesota,27,141,11007
Sibley County,Minnesota,27,143,1721
Stearns County,Minnesota,27,145,15362
Steele County,Minnesota,27,147,3583
Stevens County,Minnesota,27,149,1016
Swift County,Minnesota,27,151,1050
Todd County,Minnesota,27,153,2916
Traverse County,Minnesota,27,155,412
Wabasha County,Minnesota,27,157,2315
Wadena County,Minnesota,27,159,1454
Waseca County,Minnesota,27,161,2190
Washington County,Minnesota,27,163,23778
Watonwan County,Minnesota,27,165,1004
Wilkin County,Minnesota,27,167,707
Winona County,Minnesota,27,169,4633
Wright County,Minnesota,27,171,12591
Yellow Medicine County,Minnesota,27,173,1175
Adams County,Mississippi,28,001,3607
Alcorn County,Mississippi,28,003,2951
Amite County,Mississippi,28,005,1547
Attala County,Mississippi,28,007,1865
Benton County,Mississippi,28,009,914
Bolivar County,Mississippi,28,011,3749
Calhoun County,Mississippi,28,013,1410
Carroll County,Mississippi,28,015,1000
Chickasaw County,Mississippi,28,017,1372
Choctaw County,Mississippi,28,019,1021
Claiborne County,Mississippi,28,021,1419
Clarke County,Mississippi,28,023,1940
Clay County,Mississippi,28,025,2304
Coahoma County,Mississippi,28,027,2549
Copiah County,Mississippi,28,029,3368
Covington County,Mississippi,28,031,1925
DeSoto County,Mississippi,28,033,20995
Forrest County,Mississippi,28,035,7449
Franklin County,Mississippi,28,037,902
George County,Mississippi,28,039,1997
Greene County,Mississippi,28,041,1569
Grenada County,Mississippi,28,043,2526
Hancock County,Mississippi,28,045,4957
Harrison County,Mississippi,28,047,23794
Hinds County,Mississippi,28,049,30422
Holmes County,Mississippi,28,051,1728
Humphreys County,Mississippi,28,053,968
Issaquena County,Mississippi,28,055,104
Itawamba County,Mississippi,28,057,2305
Jackson County,Mississippi,28,059,14518
Jasper County,Mississippi,28,061,1807
Jefferson County,Mississippi,28,063,677
Jefferson Davis County,Mississippi,28,065,1524
Jones County,Mississippi,28,067,7704
Kemper County,Mississippi,28,069,1079
Lafayette County,Mississippi,28,071,3943
Lamar County,Mississippi,28,073,6422
Lauderdale County,Mississippi,28,075,9844
Lawrence County,Mississippi,28,077,1675
Leake County,Mississippi,28,079,1963
Lee County,Mississippi,28,081,9941
Leflore County,Mississippi,28,083,2801
Lincoln County,Mississippi,28,085,3683
Lowndes County,Mississippi,28,087,6447
Madison County,Mississippi,28,089,9669
Marion County,Mississippi,28,091,2364
Marshall County,Mississippi,28,093,3529
Monroe County,Mississippi,28,095,3862
Montgomery County,Mississippi,28,097,1172
Neshoba County,Mississippi,28,099,3101
Newton County,Mississippi,28,101,2576
Noxubee County,Mississippi,28,103,716
Oktibbeha County,Mississippi,28,105,3626
Panola County,Mississippi,28,107,2930
Pearl River County,Mississippi,28,109,6012
Perry County,Mississippi,28,111,1167
Pike County,Mississippi,28,113,4446
Pontotoc County,Mississippi,28,115,2653
Prentiss County,Mississippi,28,117,2043
Quitman County,Mississippi,28,119,831
Rankin County,Mississippi,28,121,17295
Scott County,Mississippi,28,123,2460
Sharkey County,Mississippi,28,125,327
Simpson County,Mississippi,28,127,3012
Smith County,Mississippi,28,129,1506
Stone County,Mississippi,28,131,2049
Sunflower County,Mississippi,28,133,3673
Tallahatchie County,Mississippi,28,135,1137
Tate County,Mississippi,28,137,2974
Tippah County,Mississippi,28,139,1798
Tishomingo County,Mississippi,28,141,1947
Tunica County,Mississippi,28,143,895
Union County,Mississippi,28,145,2768
Walthall County,Mississippi,28,147,1006
Warren County,Mississippi,28,149,5876
Washington County,Mississippi,28,151,5480
Wayne County,Mississippi,28,153,1886
Webster County,Mississippi,28,155,1003
Wilkinson County,Mississippi,28,157,874
Winston County,Mississippi,28,159,1791
Yalobusha County,Mississippi,28,161,1305
Yazoo County,Mississippi,28,163,2517
Adair County,Missouri,29,001,1829
Andrew County,Missouri,29,003,2018
Atchison County,Missouri,29,005,608
Audrain County,Missouri,29,007,1960
Barry County,Missouri,29,009,3632
Barton County,Missouri,29,011,1087
Bates County,Missouri,29,013,1449
Benton County,Missouri,29,015,1980
Bollinger County,Missouri,29,017,1030
Boone County,Missouri,29,019,11660
Buchanan County,Missouri,29,021,8655
Butler County,Missouri,29,023,3588
Caldwell County,Missouri,29,025,842
Callaway County,Missouri,29,027,4147
Camden County,Missouri,29,029,5831
Cape Girardeau County,Missouri,29,031,6870
Carroll County,Missouri,29,033,687
Carter County,Missouri,29,035,557
Cass County,Missouri,29,037,10723
Cedar County,Missouri,29,039,1499
Chariton County,Missouri,29,041,602
Christian County,Missouri,29,043,9807
Clark County,Missouri,29,045,675
Clay County,Missouri,29,047,24523
Clinton County,Missouri,29,049,2375
Cole County,Missouri,29,051,8132
Cooper County,Missouri,29,053,1640
Crawford County,Missouri,29,055,2158
Dade County,Missouri,29,057,764
Dallas County,Missouri,29,059,1390
Daviess County,Missouri,29,061,673
DeKalb County,Missouri,29,063,1202
Dent County,Missouri,29,065,1624
Douglas County,Missouri,29,067,1430
Dunklin County,Missouri,29,069,1847
Franklin County,Missouri,29,071,11033
Gasconade County,Missouri,29,073,1448
Gentry County,Missouri,29,075,653
Greene County,Missouri,29,077,33338
Grundy County,Missouri,29,079,813
Harrison County,Missouri,29,081,768
Henry County,Missouri,29,083,2385
Hickory County,Missouri,29,085,1162
Holt County,Missouri,29,087,547
Howard County,Missouri,29,089,704
Howell County,Missouri,29,091,3453
Iron County,Missouri,29,093,1151
Jackson County,Missouri,29,095,75472
Jasper County,Missouri,29,097,11456
Jefferson County,Missouri,29,099,23744
Johnson County,Missouri,29,101,5696
