County,State,State_FIPS,County_FIPS,ged_or_alternative
Decatur County,Indiana,18,031,1083.0
DeKalb County,Indiana,18,033,1588.0
Delaware County,Indiana,18,035,4066.0
Dubois County,Indiana,18,037,975.0
Elkhart County,Indiana,18,039,8254.0
Fayette County,Indiana,18,041,1511.0
Floyd County,Indiana,18,043,2488.0
Fountain County,Indiana,18,045,630.0
Franklin County,Indiana,18,047,786.0
Fulton County,Indiana,18,049,1045.0
Gibson County,Indiana,18,051,1167.0
Grant County,Indiana,18,053,3102.0
Greene County,Indiana,18,055,1599.0
Hamilton County,Indiana,18,057,3351.0
Hancock County,Indiana,18,059,2680.0
Harrison County,Indiana,18,061,2240.0
Hendricks County,Indiana,18,063,3088.0
Henry County,Indiana,18,065,2749.0
Howard County,Indiana,18,067,3809.0
Huntington County,Indiana,18,069,1670.0
Jackson County,Indiana,18,071,2094.0
Jasper County,Indiana,18,073,1267.0
Jay County,Indiana,18,075,892.0
Jefferson County,Indiana,18,077,1623.0
Jennings County,Indiana,18,079,1305.0
Johnson County,Indiana,18,081,4748.0
Knox County,Indiana,18,083,1214.0
Kosciusko County,Indiana,18,085,2419.0
LaGrange County,Indiana,18,087,1016.0
Lake County,Indiana,18,089,14115.0
LaPorte County,Indiana,18,091,5508.0
Lawrence County,Indiana,18,093,2170.0
Madison County,Indiana,18,095,5909.0
Marion County,Indiana,18,097,28524.0
Marshall County,Indiana,18,099,1692.0
Martin County,Indiana,18,101,498.0
Miami County,Indiana,18,103,1762.0
Monroe County,Indiana,18,105,2716.0
Montgomery County,Indiana,18,107,1520.0
Morgan County,Indiana,18,109,3101.0
Newton County,Indiana,18,111,761.0
Noble County,Indiana,18,113,2018.0
Ohio County,Indiana,18,115,414.0
Orange County,Indiana,18,117,1016.0
Owen County,Indiana,18,119,1365.0
Parke County,Indiana,18,121,747.0
Perry County,Indiana,18,123,1460.0
Pike County,Indiana,18,125,614.0
Porter County,Indiana,18,127,4223.0
Posey County,Indiana,18,129,657.0
Pulaski County,Indiana,18,131,576.0
Putnam County,Indiana,18,133,2029.0
Randolph County,Indiana,18,135,944.0
Ripley County,Indiana,18,137,881.0
Rush County,Indiana,18,139,635.0
Saint Joseph County,Indiana,18,141,8019.0
Scott County,Indiana,18,143,1314.0
Shelby County,Indiana,18,145,2046.0
Spencer County,Indiana,18,147,714.0
Starke County,Indiana,18,149,1227.0
Steuben County,Indiana,18,151,1037.0
Sullivan County,Indiana,18,153,1183.0
Switzerland County,Indiana,18,155,414.0
Tippecanoe County,Indiana,18,157,3807.0
Tipton County,Indiana,18,159,638.0
Union County,Indiana,18,161,265.0
Vanderburgh County,Indiana,18,163,6151.0
Vermillion County,Indiana,18,165,843.0
Vigo County,Indiana,18,167,4582.0
Wabash County,Indiana,18,169,1093.0
Warren County,Indiana,18,171,299.0
Warrick County,Indiana,18,173,1896.0
Washington County,Indiana,18,175,1400.0
Wayne County,Indiana,18,177,3127.0
Wells County,Indiana,18,179,748.0
White County,Indiana,18,181,884.0
Whitley County,Indiana,18,183,1191.0
Adair County,Iowa,19,001,220.0
Adams County,Iowa,19,003,79.0
Allamakee County,Iowa,19,005,402.0
Appanoose County,Iowa,19,007,397.0
Audubon County,Iowa,19,009,162.0
Benton County,Iowa,19,011,734.0
Black Hawk County,Iowa,19,013,4009.0
Boone County,Iowa,19,015,821.0
Bremer County,Iowa,19,017,449.0
Buchanan County,Iowa,19,019,692.0
Buena Vista County,Iowa,19,021,418.0
Butler County,Iowa,19,023,362.0
Calhoun County,Iowa,19,025,345.0
Carroll County,Iowa,19,027,447.0
Cass County,Iowa,19,029,486.0
Cedar County,Iowa,19,031,499.0
Cerro Gordo County,Iowa,19,033,1320.0
Cherokee County,Iowa,19,035,447.0
Chickasaw County,Iowa,19,037,402.0
Clarke County,Iowa,19,039,323.0
Clay County,Iowa,19,041,463.0
Clayton County,Iowa,19,043,485.0
Clinton County,Iowa,19,045,1401.0
Crawford County,Iowa,19,047,398.0
Dallas County,Iowa,19,049,1006.0
Davis County,Iowa,19,051,234.0
Decatur County,Iowa,19,053,283.0
Delaware County,Iowa,19,055,431.0
Des Moines County,Iowa,19,057,1451.0
Dickinson County,Iowa,19,059,383.0
Dubuque County,Iowa,19,061,2518.0
Emmet County,Iowa,19,063,229.0
Fayette County,Iowa,19,065,727.0
Floyd County,Iowa,19,067,359.0
Franklin County,Iowa,19,069,233.0
Fremont County,Iowa,19,071,237.0
Greene County,Iowa,19,073,309.0
Grundy County,Iowa,19,075,226.0
Guthrie County,Iowa,19,077,294.0
Hamilton County,Iowa,19,079,307.0
Hancock County,Iowa,19,081,236.0
Hardin County,Iowa,19,083,590.0
Harrison County,Iowa,19,085,388.0
Henry County,Iowa,19,087,857.0
Howard County,Iowa,19,089,255.0
Humboldt County,Iowa,19,091,277.0
Ida County,Iowa,19,093,158.0
Iowa County,Iowa,19,095,294.0
Jackson County,Iowa,19,097,553.0
Jasper County,Iowa,19,099,1914.0
Jefferson County,Iowa,19,101,663.0
Johnson County,Iowa,19,103,1693.0
Jones County,Iowa,19,105,783.0
Keokuk County,Iowa,19,107,294.0
Kossuth County,Iowa,19,109,332.0
Lee County,Iowa,19,111,1668.0
Linn County,Iowa,19,113,5600.0
Louisa County,Iowa,19,115,311.0
Lucas County,Iowa,19,117,314.0
Lyon County,Iowa,19,119,159.0
Madison County,Iowa,19,121,475.0
Mahaska County,Iowa,19,123,736.0
Marion County,Iowa,19,125,885.0
Marshall County,Iowa,19,127,1103.0
Mills County,Iowa,19,129,436.0
Mitchell County,Iowa,19,131,294.0
Monona County,Iowa,19,133,403.0
Monroe County,Iowa,19,135,263.0
Montgomery County,Iowa,19,137,353.0
Muscatine County,Iowa,19,139,1464.0
O'Brien County,Iowa,19,141,310.0
Osceola County,Iowa,19,143,177.0
Page County,Iowa,19,145,625.0
Palo Alto County,Iowa,19,147,229.0
Plymouth County,Iowa,19,149,578.0
Pocahontas County,Iowa,19,151,143.0
Polk County,Iowa,19,153,11755.0
Pottawattamie County,Iowa,19,155,3003.0
Poweshiek County,Iowa,19,157,497.0
Ringgold County,Iowa,19,159,122.0
Sac County,Iowa,19,161,238.0
Scott County,Iowa,19,163,4357.0
Shelby County,Iowa,19,165,312.0
Sioux County,Iowa,19,167,754.0
Story County,Iowa,19,169,879.0
Tama County,Iowa,19,171,478.0
Taylor County,Iowa,19,173,224.0
Union County,Iowa,19,175,396.0
Van Buren County,Iowa,19,177,207.0
Wapello County,Iowa,19,179,1077.0
Warren County,Iowa,19,181,933.0
Washington County,Iowa,19,183,715.0
Wayne County,Iowa,19,185,218.0
Webster County,Iowa,19,187,1399.0
Winnebago County,Iowa,19,189,344.0
Winneshiek County,Iowa,19,191,344.0
Woodbury County,Iowa,19,193,3588.0
Worth County,Iowa,19,195,257.0
Wright County,Iowa,19,197,271.0
Allen County,Kansas,20,001,548.0
Anderson County,Kansas,20,003,308.0
Atchison County,Kansas,20,005,616.0
Barber County,Kansas,20,007,125.0
Barton County,Kansas,20,009,1146.0
Bourbon County,Kansas,20,011,510.0
Brown County,Kansas,20,013,449.0
Butler County,Kansas,20,015,2052.0
Chase County,Kansas,20,017,128.0
Chautauqua County,Kansas,20,019,108.0
Cherokee County,Kansas,20,021,798.0
Cheyenne County,Kansas,20,023,36.0
Clark County,Kansas,20,025,44.0
Clay County,Kansas,20,027,181.0
Cloud County,Kansas,20,029,309.0
Coffey County,Kansas,20,031,292.0
Comanche County,Kansas,20,033,67.0
Cowley County,Kansas,20,035,1551.0
Crawford County,Kansas,20,037,1004.0
Decatur County,Kansas,20,039,98.0
Dickinson County,Kansas,20,041,652.0
Doniphan County,Kansas,20,043,222.0
Douglas County,Kansas,20,045,2112.0
Edwards County,Kansas,20,047,67.0
Elk County,Kansas,20,049,95.0
Ellis County,Kansas,20,051,735.0
Ellsworth County,Kansas,20,053,348.0
Finney County,Kansas,20,055,1115.0
Ford County,Kansas,20,057,640.0
Franklin County,Kansas,20,059,945.0
Geary County,Kansas,20,061,1097.0
Gove County,Kansas,20,063,73.0
Graham County,Kansas,20,065,78.0
Grant County,Kansas,20,067,186.0
Gray County,Kansas,20,069,186.0
Greeley County,Kansas,20,071,49.0
Greenwood County,Kansas,20,073,250.0
Hamilton County,Kansas,20,075,36.0
Harper County,Kansas,20,077,166.0
Harvey County,Kansas,20,079,1016.0
Haskell County,Kansas,20,081,52.0
Hodgeman County,Kansas,20,083,47.0
Jackson County,Kansas,20,085,460.0
Jefferson County,Kansas,20,087,782.0
Jewell County,Kansas,20,089,49.0
Johnson County,Kansas,20,091,7571.0
Kearny County,Kansas,20,093,44.0
Kingman County,Kansas,20,095,230.0
Kiowa County,Kansas,20,097,48.0
Labette County,Kansas,20,099,953.0
Lane County,Kansas,20,101,35.0
Leavenworth County,Kansas,20,103,3824.0
Lincoln County,Kansas,20,105,68.0
Linn County,Kansas,20,107,408.0
Logan County,Kansas,20,109,68.0
Lyon County,Kansas,20,111,1237.0
McPherson County,Kansas,20,113,793.0
Marion County,Kansas,20,115,440.0
Marshall County,Kansas,20,117,360.0
Meade County,Kansas,20,119,90.0
Miami County,Kansas,20,121,1067.0
Mitchell County,Kansas,20,123,134.0
Montgomery County,Kansas,20,125,1504.0
Morris County,Kansas,20,127,164.0
Morton County,Kansas,20,129,55.0
Nemaha County,Kansas,20,131,267.0
Neosho County,Kansas,20,133,813.0
Ness County,Kansas,20,135,74.0
Norton County,Kansas,20,137,282.0
Osage County,Kansas,20,139,775.0
Osborne County,Kansas,20,141,96.0
Ottawa County,Kansas,20,143,163.0
Pawnee County,Kansas,20,145,362.0
Phillips County,Kansas,20,147,141.0
Pottawatomie County,Kansas,20,149,523.0
Pratt County,Kansas,20,151,212.0
Rawlins County,Kansas,20,153,59.0
Reno County,Kansas,20,155,2334.0
Republic County,Kansas,20,157,135.0
Rice County,Kansas,20,159,305.0
Riley County,Kansas,20,161,812.0
Rooks County,Kansas,20,163,103.0
Rush County,Kansas,20,165,102.0
Russell County,Kansas,20,167,307.0
Saline County,Kansas,20,169,1851.0
Scott County,Kansas,20,171,88.0
Sedgwick County,Kansas,20,173,13876.0
Seward County,Kansas,20,175,442.0
Shawnee County,Kansas,20,177,6732.0
Sheridan County,Kansas,20,179,68.0
Sherman County,Kansas,20,181,128.0
Smith County,Kansas,20,183,86.0
Stafford County,Kansas,20,185,126.0
Stanton County,Kansas,20,187,13.0
Stevens County,Kansas,20,189,213.0
Sumner County,Kansas,20,191,777.0
Thomas County,Kansas,20,193,263.0
Trego County,Kansas,20,195,90.0
Wabaunsee County,Kansas,20,197,140.0
Wallace County,Kansas,20,199,29.0
Washington County,Kansas,20,201,132.0
Wichita County,Kansas,20,203,27.0
Wilson County,Kansas,20,205,446.0
Woodson County,Kansas,20,207,242.0
Wyandotte County,Kansas,20,209,5164.0
Adair County,Kentucky,21,001,1244.0
Allen County,Kentucky,21,003,1065.0
Anderson County,Kentucky,21,005,1217.0
Ballard County,Kentucky,21,007,453.0
Barren County,Kentucky,21,009,2468.0
Bath County,Kentucky,21,011,671.0
Bell County,Kentucky,21,013,1403.0
Boone County,Kentucky,21,015,3880.0
Bourbon County,Kentucky,21,017,770.0
Boyd County,Kentucky,21,019,2809.0
Boyle County,Kentucky,21,021,1444.0
Bracken County,Kentucky,21,023,412.0
Breathitt County,Kentucky,21,025,670.0
Breckinridge County,Kentucky,21,027,1350.0
Bullitt County,Kentucky,21,029,4624.0
Butler County,Kentucky,21,031,676.0
Caldwell County,Kentucky,21,033,1016.0
Calloway County,Kentucky,21,035,1349.0
Campbell County,Kentucky,21,037,3297.0
Carlisle County,Kentucky,21,039,244.0
Carroll County,Kentucky,21,041,851.0
Carter County,Kentucky,21,043,1305.0
Casey County,Kentucky,21,045,1328.0
Christian County,Kentucky,21,047,2808.0
Clark County,Kentucky,21,049,1644.0
Clay County,Kentucky,21,051,1594.0
Clinton County,Kentucky,21,053,359.0
Crittenden County,Kentucky,21,055,549.0
Cumberland County,Kentucky,21,057,321.0
Daviess County,Kentucky,21,059,4332.0
Edmonson County,Kentucky,21,061,753.0
Elliott County,Kentucky,21,063,729.0
Estill County,Kentucky,21,065,1221.0
Fayette County,Kentucky,21,067,8467.0
Fleming County,Kentucky,21,069,797.0
Floyd County,Kentucky,21,071,1861.0
Franklin County,Kentucky,21,073,3061.0
Fulton County,Kentucky,21,075,421.0
Gallatin County,Kentucky,21,077,639.0
Garrard County,Kentucky,21,079,1058.0
Grant County,Kentucky,21,081,1271.0
Graves County,Kentucky,21,083,1737.0
Grayson County,Kentucky,21,085,1646.0
Green County,Kentucky,21,087,734.0
Greenup County,Kentucky,21,089,1282.0
Hancock County,Kentucky,21,091,484.0
Hardin County,Kentucky,21,093,4354.0
Harlan County,Kentucky,21,095,1437.0
Harrison County,Kentucky,21,097,1249.0
Hart County,Kentucky,21,099,1331.0
Henderson County,Kentucky,21,101,2916.0
Henry County,Kentucky,21,103,910.0
Hickman County,Kentucky,21,105,359.0
Hopkins County,Kentucky,21,107,2328.0
Jackson County,Kentucky,21,109,1134.0
Jefferson County,Kentucky,21,111,28576.0
Jessamine County,Kentucky,21,113,2297.0
Johnson County,Kentucky,21,115,878.0
Kenton County,Kentucky,21,117,5516.0
Knott County,Kentucky,21,119,768.0
Knox County,Kentucky,21,121,1437.0
Larue County,Kentucky,21,123,896.0
Laurel County,Kentucky,21,125,3352.0
Lawrence County,Kentucky,21,127,820.0
Lee County,Kentucky,21,129,537.0
Leslie County,Kentucky,21,131,506.0
Letcher County,Kentucky,21,133,1101.0
Lewis County,Kentucky,21,135,661.0
Lincoln County,Kentucky,21,137,1619.0
Livingston County,Kentucky,21,139,472.0
Logan County,Kentucky,21,141,1338.0
Lyon County,Kentucky,21,143,672.0
McCracken County,Kentucky,21,145,2648.0
McCreary County,Kentucky,21,147,1721.0
McLean County,Kentucky,21,149,431.0
Madison County,Kentucky,21,151,3522.0
Magoffin County,Kentucky,21,153,653.0
Marion County,Kentucky,21,155,1387.0
Marshall County,Kentucky,21,157,1942.0
Martin County,Kentucky,21,159,806.0
Mason County,Kentucky,21,161,790.0
Meade County,Kentucky,21,163,1531.0
Menifee County,Kentucky,21,165,463.0
Mercer County,Kentucky,21,167,1221.0
Metcalfe County,Kentucky,21,169,734.0
Monroe County,Kentucky,21,171,418.0
Montgomery County,Kentucky,21,173,1527.0
Morgan County,Kentucky,21,175,1299.0
Muhlenberg County,Kentucky,21,177,1673.0
Nelson County,Kentucky,21,179,2127.0
Nicholas County,Kentucky,21,181,336.0
Ohio County,Kentucky,21,183,1740.0
Oldham County,Kentucky,21,185,2200.0
Owen County,Kentucky,21,187,811.0
Owsley County,Kentucky,21,189,250.0
Pendleton County,Kentucky,21,191,767.0
Perry County,Kentucky,21,193,1328.0
Pike County,Kentucky,21,195,2968.0
Powell County,Kentucky,21,197,1155.0
Pulaski County,Kentucky,21,199,4476.0
Robertson County,Kentucky,21,201,95.0
Rockcastle County,Kentucky,21,203,1212.0
Rowan County,Kentucky,21,205,1043.0
Russell County,Kentucky,21,207,1104.0
Scott County,Kentucky,21,209,1984.0
Shelby County,Kentucky,21,211,1993.0
Simpson County,Kentucky,21,213,1031.0
Spencer County,Kentucky,21,215,835.0
Taylor County,Kentucky,21,217,1560.0
Todd County,Kentucky,21,219,813.0
Trigg County,Kentucky,21,221,713.0
Trimble County,Kentucky,21,223,693.0
Union County,Kentucky,21,225,807.0
Warren County,Kentucky,21,227,4646.0
Washington County,Kentucky,21,229,763.0
Wayne County,Kentucky,21,231,1460.0
Webster County,Kentucky,21,233,755.0
Whitley County,Kentucky,21,235,2163.0
Wolfe County,Kentucky,21,237,220.0
Woodford County,Kentucky,21,239,1149.0
Acadia Parish,Louisiana,22,001,2302.0
Allen Parish,Louisiana,22,003,1782.0
Ascension Parish,Louisiana,22,005,3384.0
Assumption Parish,Louisiana,22,007,1032.0
Avoyelles Parish,Louisiana,22,009,2149.0
Beauregard Parish,Louisiana,22,011,1802.0
Bienville Parish,Louisiana,22,013,509.0
Bossier Parish,Louisiana,22,015,3815.0
Caddo Parish,Louisiana,22,017,8024.0
Calcasieu Parish,Louisiana,22,019,6795.0
Caldwell Parish,Louisiana,22,021,792.0
Cameron Parish,Louisiana,22,023,283.0
Catahoula Parish,Louisiana,22,025,402.0
Claiborne Parish,Louisiana,22,027,1078.0
Concordia Parish,Louisiana,22,029,1267.0
De Soto Parish,Louisiana,22,031,1038.0
East Baton Rouge Parish,Louisiana,22,033,7457.0
East Carroll Parish,Louisiana,22,035,302.0
East Feliciana Parish,Louisiana,22,037,1107.0
Evangeline Parish,Louisiana,22,039,1277.0
Franklin Parish,Louisiana,22,041,919.0
Grant Parish,Louisiana,22,043,1962.0
Iberia Parish,Louisiana,22,045,3511.0
Iberville Parish,Louisiana,22,047,1510.0
Jackson Parish,Louisiana,22,049,876.0
Jefferson Parish,Louisiana,22,051,13267.0
Jefferson Davis Parish,Louisiana,22,053,1163.0
Lafayette Parish,Louisiana,22,055,5976.0
Lafourche Parish,Louisiana,22,057,4086.0
LaSalle Parish,Louisiana,22,059,1006.0
Lincoln Parish,Louisiana,22,061,1460.0
Livingston Parish,Louisiana,22,063,6073.0
Madison Parish,Louisiana,22,065,495.0
Morehouse Parish,Louisiana,22,067,1326.0
Natchitoches Parish,Louisiana,22,069,1344.0
Orleans Parish,Louisiana,22,071,7074.0
Ouachita Parish,Louisiana,22,073,6075.0
Plaquemines Parish,Louisiana,22,075,931.0
Pointe Coupee Parish,Louisiana,22,077,668.0
Rapides Parish,Louisiana,22,079,5890.0
Red River Parish,Louisiana,22,081,393.0
Richland Parish,Louisiana,22,083,1000.0
Sabine Parish,Louisiana,22,085,1367.0
Saint Bernard Parish,Louisiana,22,087,1426.0
Saint Charles Parish,Louisiana,22,089,2022.0
Saint Helena Parish,Louisiana,22,091,446.0
Saint James Parish,Louisiana,22,093,553.0
Saint John the Baptist Parish,Louisiana,22,095,1315.0
Saint Landry Parish,Louisiana,22,097,2678.0
Saint Martin Parish,Louisiana,22,099,2167.0
Saint Mary Parish,Louisiana,22,101,2878.0
Saint Tammany Parish,Louisiana,22,103,8517.0
Tangipahoa Parish,Louisiana,22,105,4534.0
Tensas Parish,Louisiana,22,107,112.0
Terrebonne Parish,Louisiana,22,109,4827.0
Union Parish,Louisiana,22,111,792.0
Vermilion Parish,Louisiana,22,113,2429.0
Vernon Parish,Louisiana,22,115,1957.0
Washington Parish,Louisiana,22,117,2799.0
Webster Parish,Louisiana,22,119,1795.0
West Baton Rouge Parish,Louisiana,22,121,1168.0
West Carroll Parish,Louisiana,22,123,756.0
West Feliciana Parish,Louisiana,22,125,1163.0
Winn Parish,Louisiana,22,127,1133.0
Androscoggin County,Maine,23,001,5226.0
Aroostook County,Maine,23,003,2905.0
Cumberland County,Maine,23,005,8036.0
Franklin County,Maine,23,007,1225.0
Hancock County,Maine,23,009,1678.0
Kennebec County,Maine,23,011,5273.0
Knox County,Maine,23,013,1419.0
Lincoln County,Maine,23,015,1074.0
Oxford County,Maine,23,017,3054.0
Penobscot County,Maine,23,019,5687.0
Piscataquis County,Maine,23,021,979.0
Sagadahoc County,Maine,23,023,1144.0
Somerset County,Maine,23,025,2503.0
Waldo County,Maine,23,027,1303.0
Washington County,Maine,23,029,1480.0
York County,Maine,23,031,6921.0
Allegany County,Maryland,24,001,3325.0
Anne Arundel County,Maryland,24,003,11898.0
Baltimore County,Maryland,24,005,19586.0
Calvert County,Maryland,24,009,2048.0
Caroline County,Maryland,24,011,742.0
Carroll County,Maryland,24,013,3627.0
Cecil County,Maryland,24,015,3039.0
Charles County,Maryland,24,017,3109.0
Dorchester County,Maryland,24,019,949.0
Frederick County,Maryland,24,021,3693.0
Garrett County,Maryland,24,023,934.0
Harford County,Maryland,24,025,5533.0
Howard County,Maryland,24,027,2587.0
Kent County,Maryland,24,029,564.0
Queen Anne's County,Maryland,24,035,1178.0
Saint Mary's County,Maryland,24,037,2480.0
Somerset County,Maryland,24,039,1771.0
Talbot County,Maryland,24,041,932.0
Washington County,Maryland,24,043,5445.0
Wicomico County,Maryland,24,045,2007.0
Worcester County,Maryland,24,047,1214.0
Baltimore City,Maryland,24,510,20620.0
Montgomery County,Maryland,24,031,8517.0
Prince George's County,Maryland,24,033,15626.0
Barnstable County,Massachusetts,25,001,3949.0
Berkshire County,Massachusetts,25,003,3579.0
Bristol County,Massachusetts,25,005,16629.0
Dukes County,Massachusetts,25,007,214.0
Essex County,Massachusetts,25,009,13486.0
Franklin County,Massachusetts,25,011,1841.0
Hampden County,Massachusetts,25,013,13775.0
Hampshire County,Massachusetts,25,015,2983.0
Middlesex County,Massachusetts,25,017,22487.0
Nantucket County,Massachusetts,25,019,101.0
Norfolk County,Massachusetts,25,021,9920.0
Plymouth County,Massachusetts,25,023,9981.0
Suffolk County,Massachusetts,25,025,15409.0
Worcester County,Massachusetts,25,027,19252.0
Alcona County,Michigan,26,001,425.0
Alger County,Michigan,26,003,679.0
Allegan County,Michigan,26,005,3401.0
Alpena County,Michigan,26,007,922.0
Antrim County,Michigan,26,009,587.0
Arenac County,Michigan,26,011,588.0
Baraga County,Michigan,26,013,976.0
Barry County,Michigan,26,015,1527.0
Bay County,Michigan,26,017,2872.0
Benzie County,Michigan,26,019,487.0
Berrien County,Michigan,26,021,4292.0
Branch County,Michigan,26,023,2044.0
Calhoun County,Michigan,26,025,5027.0
Cass County,Michigan,26,027,1942.0
Charlevoix County,Michigan,26,029,665.0
Cheboygan County,Michigan,26,031,710.0
Chippewa County,Michigan,26,033,2609.0
Clare County,Michigan,26,035,1356.0
Clinton County,Michigan,26,037,1145.0
Crawford County,Michigan,26,039,568.0
Delta County,Michigan,26,041,1021.0
Dickinson County,Michigan,26,043,641.0
Eaton County,Michigan,26,045,2597.0
Emmet County,Michigan,26,047,593.0
Genesee County,Michigan,26,049,11594.0
Gladwin County,Michigan,26,051,812.0
Gogebic County,Michigan,26,053,965.0
Grand Traverse County,Michigan,26,055,2286.0
Gratiot County,Michigan,26,057,2271.0
Hillsdale County,Michigan,26,059,1496.0
Houghton County,Michigan,26,061,649.0
Huron County,Michigan,26,063,698.0
Ingham County,Michigan,26,065,5950.0
Ionia County,Michigan,26,067,3229.0
Iosco County,Michigan,26,069,846.0
Iron County,Michigan,26,071,346.0
Isabella County,Michigan,26,073,1252.0
Jackson County,Michigan,26,075,6844.0
Kalamazoo County,Michigan,26,077,4950.0
Kalkaska County,Michigan,26,079,772.0
Kent County,Michigan,26,081,13427.0
Keweenaw County,Michigan,26,083,45.0
Lake County,Michigan,26,085,740.0
Lapeer County,Michigan,26,087,2969.0
Leelanau County,Michigan,26,089,284.0
Lenawee County,Michigan,26,091,3506.0
Livingston County,Michigan,26,093,3409.0
Luce County,Michigan,26,095,606.0
Mackinac County,Michigan,26,097,344.0
Macomb County,Michigan,26,099,18260.0
Manistee County,Michigan,26,101,1158.0
Marquette County,Michigan,26,103,1842.0
Mason County,Michigan,26,105,856.0
Mecosta County,Michigan,26,107,1210.0
Menominee County,Michigan,26,109,587.0
Midland County,Michigan,26,111,1809.0
Missaukee County,Michigan,26,113,696.0
Monroe County,Michigan,26,115,4747.0
Montcalm County,Michigan,26,117,2881.0
Montmorency County,Michigan,26,119,506.0
Muskegon County,Michigan,26,121,7829.0
Newaygo County,Michigan,26,123,1991.0
Oakland County,Michigan,26,125,18808.0
Oceana County,Michigan,26,127,923.0
Ogemaw County,Michigan,26,129,916.0
Ontonagon County,Michigan,26,131,149.0
Osceola County,Michigan,26,133,964.0
Oscoda County,Michigan,26,135,360.0
Otsego County,Michigan,26,137,524.0
Ottawa County,Michigan,26,139,6104.0
Presque Isle County,Michigan,26,141,399.0
Roscommon County,Michigan,26,143,871.0
Saginaw County,Michigan,26,145,6001.0
Saint Clair County,Michigan,26,147,4602.0
Saint Joseph County,Michigan,26,149,2199.0
Sanilac County,Michigan,26,151,1191.0
Schoolcraft County,Michigan,26,153,379.0
Shiawassee County,Michigan,26,155,2039.0
Tuscola County,Michigan,26,157,1623.0
Van Buren County,Michigan,26,159,3075.0
Washtenaw County,Michigan,26,161,5345.0
Wayne County,Michigan,26,163,56147.0
Wexford County,Michigan,26,165,1256.0
Aitkin County,Minnesota,27,001,592.0
Anoka County,Minnesota,27,003,8398.0
Becker County,Minnesota,27,005,986.0
Beltrami County,Minnesota,27,007,1554.0
Benton County,Minnesota,27,009,1026.0
Big Stone County,Minnesota,27,011,131.0
Blue Earth County,Minnesota,27,013,1359.0
Brown County,Minnesota,27,015,458.0
Carlton County,Minnesota,27,017,1162.0
Carver County,Minnesota,27,019,963.0
Cass County,Minnesota,27,021,1007.0
Chippewa County,Minnesota,27,023,204.0
Chisago County,Minnesota,27,025,1554.0
Clay County,Minnesota,27,027,952.0
Clearwater County,Minnesota,27,029,300.0
Cook County,Minnesota,27,031,125.0
Cottonwood County,Minnesota,27,033,262.0
Crow Wing County,Minnesota,27,035,1873.0
Dakota County,Minnesota,27,037,6377.0
Dodge County,Minnesota,27,039,532.0
Douglas County,Minnesota,27,041,489.0
Faribault County,Minnesota,27,043,208.0
Fillmore County,Minnesota,27,045,405.0
Freeborn County,Minnesota,27,047,929.0
Goodhue County,Minnesota,27,049,1208.0
Grant County,Minnesota,27,051,123.0
Hennepin County,Minnesota,27,053,19250.0
Houston County,Minnesota,27,055,485.0
Hubbard County,Minnesota,27,057,643.0
Isanti County,Minnesota,27,059,1405.0
Itasca County,Minnesota,27,061,1673.0
Jackson County,Minnesota,27,063,168.0
Kanabec County,Minnesota,27,065,718.0
Kandiyohi County,Minnesota,27,067,853.0
Kittson County,Minnesota,27,069,125.0
Koochiching County,Minnesota,27,071,500.0
Lac qui Parle County,Minnesota,27,073,184.0
Lake County,Minnesota,27,075,399.0
Lake of the Woods County,Minnesota,27,077,99.0
Le Sueur County,Minnesota,27,079,672.0
Lincoln County,Minnesota,27,081,131.0
Lyon County,Minnesota,27,083,425.0
McLeod County,Minnesota,27,085,718.0
Mahnomen County,Minnesota,27,087,299.0
Marshall County,Minnesota,27,089,223.0
Martin County,Minnesota,27,091,497.0
Meeker County,Minnesota,27,093,504.0
Mille Lacs County,Minnesota,27,095,1037.0
Morrison County,Minnesota,27,097,823.0
Mower County,Minnesota,27,099,861.0
Murray County,Minnesota,27,101,182.0
Nicollet County,Minnesota,27,103,436.0
Nobles County,Minnesota,27,105,442.0
Norman County,Minnesota,27,107,242.0
Olmsted County,Minnesota,27,109,2499.0
Otter Tail County,Minnesota,27,111,1388.0
Pennington County,Minnesota,27,113,469.0
Pine County,Minnesota,27,115,1558.0
Pipestone County,Minnesota,27,117,272.0
Polk County,Minnesota,27,119,674.0
Pope County,Minnesota,27,121,209.0
Ramsey County,Minnesota,27,123,10304.0
Red Lake County,Minnesota,27,125,99.0
Redwood County,Minnesota,27,127,433.0
Renville County,Minnesota,27,129,306.0
Rice County,Minnesota,27,131,1867.0
Rock County,Minnesota,27,133,225.0
Roseau County,Minnesota,27,135,291.0
Saint Louis County,Minnesota,27,137,6088.0
Scott County,Minnesota,27,139,2337.0
Sherburne County,Minnesota,27,141,2418.0
Sibley County,Minnesota,27,143,329.0
Stearns County,Minnesota,27,145,2331.0
Steele County,Minnesota,27,147,815.0
Stevens County,Minnesota,27,149,104.0
Swift County,Minnesota,27,151,201.0
Todd County,Minnesota,27,153,622.0
Traverse County,Minnesota,27,155,77.0
Wabasha County,Minnesota,27,157,528.0
Wadena County,Minnesota,27,159,410.0
Waseca County,Minnesota,27,161,743.0
Washington County,Minnesota,27,163,4720.0
Watonwan County,Minnesota,27,165,198.0
Wilkin County,Minnesota,27,167,173.0
Winona County,Minnesota,27,169,961.0
Wright County,Minnesota,27,171,2499.0
Yellow Medicine County,Minnesota,27,173,339.0
