County,State,State_FIPS,County_FIPS,some_college_1_plus_year
Clark County,Indiana,18,019,12354.0
Clay County,Indiana,18,021,2228.0
Clinton County,Indiana,18,023,2486.0
Crawford County,Indiana,18,025,744.0
Daviess County,Indiana,18,027,1916.0
Dearborn County,Indiana,18,029,5239.0
Decatur County,Indiana,18,031,1963.0
DeKalb County,Indiana,18,033,4051.0
Delaware County,Indiana,18,035,10482.0
Dubois County,Indiana,18,037,3108.0
Elkhart County,Indiana,18,039,15624.0
Fayette County,Indiana,18,041,2100.0
Floyd County,Indiana,18,043,7850.0
Fountain County,Indiana,18,045,1707.0
Franklin County,Indiana,18,047,1716.0
Fulton County,Indiana,18,049,1871.0
Gibson County,Indiana,18,051,3688.0
Grant County,Indiana,18,053,6017.0
Greene County,Indiana,18,055,3173.0
Hamilton County,Indiana,18,057,24064.0
Hancock County,Indiana,18,059,7040.0
Harrison County,Indiana,18,061,3674.0
Hendricks County,Indiana,18,063,15074.0
Henry County,Indiana,18,065,4127.0
Howard County,Indiana,18,067,9244.0
Huntington County,Indiana,18,069,3252.0
Jackson County,Indiana,18,071,3237.0
Jasper County,Indiana,18,073,2889.0
Jay County,Indiana,18,075,1543.0
Jefferson County,Indiana,18,077,3127.0
Jennings County,Indiana,18,079,2295.0
Johnson County,Indiana,18,081,12553.0
Knox County,Indiana,18,083,3142.0
Kosciusko County,Indiana,18,085,6082.0
LaGrange County,Indiana,18,087,1941.0
Lake County,Indiana,18,089,55577.0
LaPorte County,Indiana,18,091,11074.0
Lawrence County,Indiana,18,093,4185.0
Madison County,Indiana,18,095,13325.0
Marion County,Indiana,18,097,90467.0
Marshall County,Indiana,18,099,3668.0
Martin County,Indiana,18,101,834.0
Miami County,Indiana,18,103,3995.0
Monroe County,Indiana,18,105,9578.0
Montgomery County,Indiana,18,107,3621.0
Morgan County,Indiana,18,109,6435.0
Newton County,Indiana,18,111,1334.0
Noble County,Indiana,18,113,4045.0
Ohio County,Indiana,18,115,526.0
Orange County,Indiana,18,117,1539.0
Owen County,Indiana,18,119,2084.0
Parke County,Indiana,18,121,1695.0
Perry County,Indiana,18,123,1387.0
Pike County,Indiana,18,125,1008.0
Porter County,Indiana,18,127,16614.0
Posey County,Indiana,18,129,2627.0
Pulaski County,Indiana,18,131,1226.0
Putnam County,Indiana,18,133,3481.0
Randolph County,Indiana,18,135,2259.0
Ripley County,Indiana,18,137,2128.0
Rush County,Indiana,18,139,1171.0
Saint Joseph County,Indiana,18,141,25395.0
Scott County,Indiana,18,143,2095.0
Shelby County,Indiana,18,145,3878.0
Spencer County,Indiana,18,147,1734.0
Starke County,Indiana,18,149,1966.0
Steuben County,Indiana,18,151,3222.0
Sullivan County,Indiana,18,153,1892.0
Switzerland County,Indiana,18,155,796.0
Tippecanoe County,Indiana,18,157,14475.0
Tipton County,Indiana,18,159,1618.0
Union County,Indiana,18,161,752.0
Vanderburgh County,Indiana,18,163,19977.0
Vermillion County,Indiana,18,165,1450.0
Vigo County,Indiana,18,167,10791.0
Wabash County,Indiana,18,169,2901.0
Warren County,Indiana,18,171,633.0
Warrick County,Indiana,18,173,5874.0
Washington County,Indiana,18,175,2160.0
Wayne County,Indiana,18,177,6014.0
Wells County,Indiana,18,179,2477.0
White County,Indiana,18,181,2314.0
Whitley County,Indiana,18,183,2982.0
Adair County,Iowa,19,001,765.0
Adams County,Iowa,19,003,383.0
Allamakee County,Iowa,19,005,1345.0
Appanoose County,Iowa,19,007,1235.0
Audubon County,Iowa,19,009,544.0
Benton County,Iowa,19,011,2343.0
Black Hawk County,Iowa,19,013,10666.0
Boone County,Iowa,19,015,2491.0
Bremer County,Iowa,19,017,2096.0
Buchanan County,Iowa,19,019,1564.0
Buena Vista County,Iowa,19,021,1784.0
Butler County,Iowa,19,023,1522.0
Calhoun County,Iowa,19,025,1080.0
Carroll County,Iowa,19,027,1730.0
Cass County,Iowa,19,029,1323.0
Cedar County,Iowa,19,031,1682.0
Cerro Gordo County,Iowa,19,033,4729.0
Cherokee County,Iowa,19,035,1299.0
Chickasaw County,Iowa,19,037,1056.0
Clarke County,Iowa,19,039,694.0
Clay County,Iowa,19,041,1614.0
Clayton County,Iowa,19,043,1756.0
Clinton County,Iowa,19,045,5062.0
Crawford County,Iowa,19,047,1304.0
Dallas County,Iowa,19,049,6317.0
Davis County,Iowa,19,051,634.0
Decatur County,Iowa,19,053,806.0
Delaware County,Iowa,19,055,1586.0
Des Moines County,Iowa,19,057,4309.0
Dickinson County,Iowa,19,059,2152.0
Dubuque County,Iowa,19,061,8235.0
Emmet County,Iowa,19,063,1153.0
Fayette County,Iowa,19,065,1873.0
Floyd County,Iowa,19,067,1508.0
Franklin County,Iowa,19,069,1096.0
Fremont County,Iowa,19,071,813.0
Greene County,Iowa,19,073,1037.0
Grundy County,Iowa,19,075,1383.0
Guthrie County,Iowa,19,077,1108.0
Hamilton County,Iowa,19,079,1826.0
Hancock County,Iowa,19,081,1117.0
Hardin County,Iowa,19,083,1941.0
Harrison County,Iowa,19,085,1494.0
Henry County,Iowa,19,087,2114.0
Howard County,Iowa,19,089,855.0
Humboldt County,Iowa,19,091,1134.0
Ida County,Iowa,19,093,788.0
Iowa County,Iowa,19,095,1693.0
Jackson County,Iowa,19,097,1792.0
Jasper County,Iowa,19,099,3804.0
Jefferson County,Iowa,19,101,1423.0
Johnson County,Iowa,19,103,10723.0
Jones County,Iowa,19,105,2081.0
Keokuk County,Iowa,19,107,887.0
Kossuth County,Iowa,19,109,1723.0
Lee County,Iowa,19,111,3178.0
Linn County,Iowa,19,113,21531.0
Louisa County,Iowa,19,115,1006.0
Lucas County,Iowa,19,117,728.0
Lyon County,Iowa,19,119,845.0
Madison County,Iowa,19,121,1530.0
Mahaska County,Iowa,19,123,2004.0
Marion County,Iowa,19,125,3029.0
Marshall County,Iowa,19,127,4030.0
Mills County,Iowa,19,129,1576.0
Mitchell County,Iowa,19,131,792.0
Monona County,Iowa,19,133,916.0
Monroe County,Iowa,19,135,511.0
Montgomery County,Iowa,19,137,1047.0
Muscatine County,Iowa,19,139,3678.0
O'Brien County,Iowa,19,141,1447.0
Osceola County,Iowa,19,143,624.0
Page County,Iowa,19,145,1587.0
Palo Alto County,Iowa,19,147,1090.0
Plymouth County,Iowa,19,149,2796.0
Pocahontas County,Iowa,19,151,736.0
Polk County,Iowa,19,153,41014.0
Pottawattamie County,Iowa,19,155,9629.0
Poweshiek County,Iowa,19,157,1605.0
Ringgold County,Iowa,19,159,491.0
Sac County,Iowa,19,161,1130.0
Scott County,Iowa,19,163,14954.0
Shelby County,Iowa,19,165,1104.0
Sioux County,Iowa,19,167,2664.0
Story County,Iowa,19,169,6779.0
Tama County,Iowa,19,171,1403.0
Taylor County,Iowa,19,173,639.0
Union County,Iowa,19,175,1487.0
Van Buren County,Iowa,19,177,660.0
Wapello County,Iowa,19,179,2985.0
Warren County,Iowa,19,181,4724.0
Washington County,Iowa,19,183,2166.0
Wayne County,Iowa,19,185,474.0
Webster County,Iowa,19,187,3903.0
Winnebago County,Iowa,19,189,1300.0
Winneshiek County,Iowa,19,191,1765.0
Woodbury County,Iowa,19,193,9478.0
Worth County,Iowa,19,195,986.0
Wright County,Iowa,19,197,1372.0
Allen County,Kansas,20,001,1674.0
Anderson County,Kansas,20,003,752.0
Atchison County,Kansas,20,005,1420.0
Barber County,Kansas,20,007,544.0
Barton County,Kansas,20,009,2767.0
Bourbon County,Kansas,20,011,1444.0
Brown County,Kansas,20,013,1050.0
Butler County,Kansas,20,015,7870.0
Chase County,Kansas,20,017,405.0
Chautauqua County,Kansas,20,019,359.0
Cherokee County,Kansas,20,021,2570.0
Cheyenne County,Kansas,20,023,354.0
Clark County,Kansas,20,025,312.0
Clay County,Kansas,20,027,1277.0
Cloud County,Kansas,20,029,1139.0
Coffey County,Kansas,20,031,962.0
Comanche County,Kansas,20,033,306.0
Cowley County,Kansas,20,035,4261.0
Crawford County,Kansas,20,037,3738.0
Decatur County,Kansas,20,039,293.0
Dickinson County,Kansas,20,041,2060.0
Doniphan County,Kansas,20,043,878.0
Douglas County,Kansas,20,045,8746.0
Edwards County,Kansas,20,047,318.0
Elk County,Kansas,20,049,369.0
Ellis County,Kansas,20,051,3213.0
Ellsworth County,Kansas,20,053,794.0
Finney County,Kansas,20,055,2922.0
Ford County,Kansas,20,057,2705.0
Franklin County,Kansas,20,059,2726.0
Geary County,Kansas,20,061,4070.0
Gove County,Kansas,20,063,351.0
Graham County,Kansas,20,065,347.0
Grant County,Kansas,20,067,480.0
Gray County,Kansas,20,069,435.0
Greeley County,Kansas,20,071,155.0
Greenwood County,Kansas,20,073,659.0
Hamilton County,Kansas,20,075,299.0
Harper County,Kansas,20,077,536.0
Harvey County,Kansas,20,079,3982.0
Haskell County,Kansas,20,081,379.0
Hodgeman County,Kansas,20,083,302.0
Jackson County,Kansas,20,085,1600.0
Jefferson County,Kansas,20,087,1682.0
Jewell County,Kansas,20,089,374.0
Johnson County,Kansas,20,091,55532.0
Kearny County,Kansas,20,093,546.0
Kingman County,Kansas,20,095,1056.0
Kiowa County,Kansas,20,097,335.0
Labette County,Kansas,20,099,2134.0
Lane County,Kansas,20,101,204.0
Leavenworth County,Kansas,20,103,7621.0
Lincoln County,Kansas,20,105,385.0
Linn County,Kansas,20,107,1191.0
Logan County,Kansas,20,109,277.0
Lyon County,Kansas,20,111,3003.0
McPherson County,Kansas,20,113,3254.0
Marion County,Kansas,20,115,1277.0
Marshall County,Kansas,20,117,1012.0
Meade County,Kansas,20,119,538.0
Miami County,Kansas,20,121,4018.0
Mitchell County,Kansas,20,123,758.0
Montgomery County,Kansas,20,125,3919.0
Morris County,Kansas,20,127,721.0
Morton County,Kansas,20,129,454.0
Nemaha County,Kansas,20,131,671.0
Neosho County,Kansas,20,133,1855.0
Ness County,Kansas,20,135,375.0
Norton County,Kansas,20,137,760.0
Osage County,Kansas,20,139,1680.0
Osborne County,Kansas,20,141,499.0
Ottawa County,Kansas,20,143,739.0
Pawnee County,Kansas,20,145,998.0
Phillips County,Kansas,20,147,601.0
Pottawatomie County,Kansas,20,149,2326.0
Pratt County,Kansas,20,151,1064.0
Rawlins County,Kansas,20,153,350.0
Reno County,Kansas,20,155,8401.0
Republic County,Kansas,20,157,563.0
Rice County,Kansas,20,159,1150.0
Riley County,Kansas,20,161,7043.0
Rooks County,Kansas,20,163,636.0
Rush County,Kansas,20,165,429.0
Russell County,Kansas,20,167,832.0
Saline County,Kansas,20,169,5961.0
Scott County,Kansas,20,171,404.0
Sedgwick County,Kansas,20,173,55530.0
Seward County,Kansas,20,175,1654.0
Shawnee County,Kansas,20,177,18265.0
Sheridan County,Kansas,20,179,329.0
Sherman County,Kansas,20,181,740.0
Smith County,Kansas,20,183,444.0
Stafford County,Kansas,20,185,579.0
Stanton County,Kansas,20,187,241.0
Stevens County,Kansas,20,189,567.0
Sumner County,Kansas,20,191,2555.0
Thomas County,Kansas,20,193,727.0
Trego County,Kansas,20,195,372.0
Wabaunsee County,Kansas,20,197,725.0
Wallace County,Kansas,20,199,203.0
Washington County,Kansas,20,201,573.0
Wichita County,Kansas,20,203,241.0
Wilson County,Kansas,20,205,1057.0
Woodson County,Kansas,20,207,302.0
Wyandotte County,Kansas,20,209,15561.0
Adair County,Kentucky,21,001,1280.0
Allen County,Kentucky,21,003,1539.0
Anderson County,Kentucky,21,005,2113.0
Ballard County,Kentucky,21,007,995.0
Barren County,Kentucky,21,009,3246.0
Bath County,Kentucky,21,011,913.0
Bell County,Kentucky,21,013,2053.0
Boone County,Kentucky,21,015,13405.0
Bourbon County,Kentucky,21,017,1955.0
Boyd County,Kentucky,21,019,5841.0
Boyle County,Kentucky,21,021,2487.0
Bracken County,Kentucky,21,023,568.0
Breathitt County,Kentucky,21,025,1022.0
Breckinridge County,Kentucky,21,027,1521.0
Bullitt County,Kentucky,21,029,7604.0
Butler County,Kentucky,21,031,815.0
Caldwell County,Kentucky,21,033,1205.0
Calloway County,Kentucky,21,035,3476.0
Campbell County,Kentucky,21,037,8921.0
Carlisle County,Kentucky,21,039,614.0
Carroll County,Kentucky,21,041,660.0
Carter County,Kentucky,21,043,2432.0
Casey County,Kentucky,21,045,1335.0
Christian County,Kentucky,21,047,7601.0
Clark County,Kentucky,21,049,3275.0
Clay County,Kentucky,21,051,1322.0
Clinton County,Kentucky,21,053,888.0
Crittenden County,Kentucky,21,055,954.0
Cumberland County,Kentucky,21,057,542.0
Daviess County,Kentucky,21,059,8764.0
Edmonson County,Kentucky,21,061,837.0
Elliott County,Kentucky,21,063,814.0
Estill County,Kentucky,21,065,952.0
Fayette County,Kentucky,21,067,30029.0
Fleming County,Kentucky,21,069,1106.0
Floyd County,Kentucky,21,071,3988.0
Franklin County,Kentucky,21,073,5343.0
Fulton County,Kentucky,21,075,693.0
Gallatin County,Kentucky,21,077,761.0
Garrard County,Kentucky,21,079,1496.0
Grant County,Kentucky,21,081,2128.0
Graves County,Kentucky,21,083,3230.0
Grayson County,Kentucky,21,085,1871.0
Green County,Kentucky,21,087,718.0
Greenup County,Kentucky,21,089,3874.0
Hancock County,Kentucky,21,091,863.0
Hardin County,Kentucky,21,093,10795.0
Harlan County,Kentucky,21,095,1837.0
Harrison County,Kentucky,21,097,1792.0
Hart County,Kentucky,21,099,1331.0
Henderson County,Kentucky,21,101,5011.0
Henry County,Kentucky,21,103,1095.0
Hickman County,Kentucky,21,105,679.0
Hopkins County,Kentucky,21,107,3736.0
Jackson County,Kentucky,21,109,927.0
Jefferson County,Kentucky,21,111,80755.0
Jessamine County,Kentucky,21,113,4670.0
Johnson County,Kentucky,21,115,2298.0
Kenton County,Kentucky,21,117,16983.0
Knott County,Kentucky,21,119,1067.0
Knox County,Kentucky,21,121,2017.0
Larue County,Kentucky,21,123,988.0
Laurel County,Kentucky,21,125,5433.0
Lawrence County,Kentucky,21,127,1434.0
Lee County,Kentucky,21,129,748.0
Leslie County,Kentucky,21,131,939.0
Letcher County,Kentucky,21,133,1960.0
Lewis County,Kentucky,21,135,913.0
Lincoln County,Kentucky,21,137,1861.0
Livingston County,Kentucky,21,139,912.0
Logan County,Kentucky,21,141,2327.0
Lyon County,Kentucky,21,143,1053.0
McCracken County,Kentucky,21,145,7308.0
McCreary County,Kentucky,21,147,1354.0
McLean County,Kentucky,21,149,1049.0
Madison County,Kentucky,21,151,7678.0
Magoffin County,Kentucky,21,153,1063.0
Marion County,Kentucky,21,155,1439.0
Marshall County,Kentucky,21,157,3605.0
Martin County,Kentucky,21,159,1558.0
Mason County,Kentucky,21,161,1395.0
Meade County,Kentucky,21,163,3082.0
Menifee County,Kentucky,21,165,522.0
Mercer County,Kentucky,21,167,1812.0
Metcalfe County,Kentucky,21,169,868.0
Monroe County,Kentucky,21,171,712.0
Montgomery County,Kentucky,21,173,2611.0
Morgan County,Kentucky,21,175,1241.0
Muhlenberg County,Kentucky,21,177,2672.0
Nelson County,Kentucky,21,179,3347.0
Nicholas County,Kentucky,21,181,470.0
Ohio County,Kentucky,21,183,1860.0
Oldham County,Kentucky,21,185,5827.0
Owen County,Kentucky,21,187,1210.0
Owsley County,Kentucky,21,189,254.0
Pendleton County,Kentucky,21,191,843.0
Perry County,Kentucky,21,193,2215.0
Pike County,Kentucky,21,195,5373.0
Powell County,Kentucky,21,197,896.0
Pulaski County,Kentucky,21,199,4974.0
Robertson County,Kentucky,21,201,176.0
Rockcastle County,Kentucky,21,203,1362.0
Rowan County,Kentucky,21,205,1622.0
Russell County,Kentucky,21,207,1451.0
Scott County,Kentucky,21,209,4885.0
Shelby County,Kentucky,21,211,4386.0
Simpson County,Kentucky,21,213,1633.0
Spencer County,Kentucky,21,215,1795.0
Taylor County,Kentucky,21,217,1913.0
Todd County,Kentucky,21,219,1048.0
Trigg County,Kentucky,21,221,1792.0
Trimble County,Kentucky,21,223,749.0
Union County,Kentucky,21,225,1182.0
Warren County,Kentucky,21,227,10927.0
Washington County,Kentucky,21,229,1010.0
Wayne County,Kentucky,21,231,1443.0
Webster County,Kentucky,21,233,1247.0
Whitley County,Kentucky,21,235,2991.0
Wolfe County,Kentucky,21,237,416.0
Woodford County,Kentucky,21,239,2126.0
Acadia Parish,Louisiana,22,001,4853.0
Allen Parish,Louisiana,22,003,2525.0
Ascension Parish,Louisiana,22,005,10248.0
Assumption Parish,Louisiana,22,007,1999.0
Avoyelles Parish,Louisiana,22,009,3287.0
Beauregard Parish,Louisiana,22,011,3276.0
Bienville Parish,Louisiana,22,013,1677.0
Bossier Parish,Louisiana,22,015,14779.0
Caddo Parish,Louisiana,22,017,30269.0
Calcasieu Parish,Louisiana,22,019,20402.0
Caldwell Parish,Louisiana,22,021,972.0
Cameron Parish,Louisiana,22,023,478.0
Catahoula Parish,Louisiana,22,025,867.0
Claiborne Parish,Louisiana,22,027,1618.0
Concordia Parish,Louisiana,22,029,1979.0
De Soto Parish,Louisiana,22,031,3042.0
East Baton Rouge Parish,Louisiana,22,033,49712.0
East Carroll Parish,Louisiana,22,035,647.0
East Feliciana Parish,Louisiana,22,037,2218.0
Evangeline Parish,Louisiana,22,039,2211.0
Franklin Parish,Louisiana,22,041,1664.0
Grant Parish,Louisiana,22,043,2004.0
Iberia Parish,Louisiana,22,045,6083.0
Iberville Parish,Louisiana,22,047,3761.0
Jackson Parish,Louisiana,22,049,1622.0
Jefferson Parish,Louisiana,22,051,53202.0
Jefferson Davis Parish,Louisiana,22,053,3032.0
Lafayette Parish,Louisiana,22,055,24353.0
Lafourche Parish,Louisiana,22,057,6672.0
LaSalle Parish,Louisiana,22,059,1313.0
Lincoln Parish,Louisiana,22,061,3541.0
Livingston Parish,Louisiana,22,063,12973.0
Madison Parish,Louisiana,22,065,1283.0
Morehouse Parish,Louisiana,22,067,2383.0
Natchitoches Parish,Louisiana,22,069,3346.0
Orleans Parish,Louisiana,22,071,44717.0
Ouachita Parish,Louisiana,22,073,16692.0
Plaquemines Parish,Louisiana,22,075,2184.0
Pointe Coupee Parish,Louisiana,22,077,2430.0
Rapides Parish,Louisiana,22,079,15628.0
Red River Parish,Louisiana,22,081,778.0
Richland Parish,Louisiana,22,083,2285.0
Sabine Parish,Louisiana,22,085,2335.0
Saint Bernard Parish,Louisiana,22,087,4469.0
Saint Charles Parish,Louisiana,22,089,5570.0
Saint Helena Parish,Louisiana,22,091,1117.0
Saint James Parish,Louisiana,22,093,2046.0
Saint John the Baptist Parish,Louisiana,22,095,5102.0
Saint Landry Parish,Louisiana,22,097,5263.0
Saint Martin Parish,Louisiana,22,099,4184.0
Saint Mary Parish,Louisiana,22,101,4508.0
Saint Tammany Parish,Louisiana,22,103,29473.0
Tangipahoa Parish,Louisiana,22,105,12140.0
Tensas Parish,Louisiana,22,107,477.0
Terrebonne Parish,Louisiana,22,109,10011.0
Union Parish,Louisiana,22,111,2125.0
Vermilion Parish,Louisiana,22,113,4185.0
Vernon Parish,Louisiana,22,115,5735.0
Washington Parish,Louisiana,22,117,4151.0
Webster Parish,Louisiana,22,119,3845.0
West Baton Rouge Parish,Louisiana,22,121,2461.0
West Carroll Parish,Louisiana,22,123,939.0
West Feliciana Parish,Louisiana,22,125,1731.0
Winn Parish,Louisiana,22,127,1503.0
Androscoggin County,Maine,23,001,10188.0
Aroostook County,Maine,23,003,7306.0
Cumberland County,Maine,23,005,26563.0
Franklin County,Maine,23,007,3111.0
Hancock County,Maine,23,009,5931.0
Kennebec County,Maine,23,011,12145.0
Knox County,Maine,23,013,4150.0
Lincoln County,Maine,23,015,3731.0
Oxford County,Maine,23,017,5370.0
Penobscot County,Maine,23,019,15138.0
Piscataquis County,Maine,23,021,1791.0
Sagadahoc County,Maine,23,023,3975.0
Somerset County,Maine,23,025,5159.0
Waldo County,Maine,23,027,3878.0
Washington County,Maine,23,029,3498.0
York County,Maine,23,031,19834.0
Allegany County,Maryland,24,001,5914.0
Anne Arundel County,Maryland,24,003,52548.0
Baltimore County,Maryland,24,005,75888.0
Calvert County,Maryland,24,009,9930.0
Caroline County,Maryland,24,011,2899.0
Carroll County,Maryland,24,013,14887.0
Cecil County,Maryland,24,015,9319.0
Charles County,Maryland,24,017,17304.0
Dorchester County,Maryland,24,019,2833.0
Frederick County,Maryland,24,021,21238.0
Garrett County,Maryland,24,023,2381.0
Harford County,Maryland,24,025,24822.0
Howard County,Maryland,24,027,21655.0
Kent County,Maryland,24,029,1520.0
Queen Anne's County,Maryland,24,035,4286.0
Saint Mary's County,Maryland,24,037,10399.0
Somerset County,Maryland,24,039,1922.0
Talbot County,Maryland,24,041,3671.0
Washington County,Maryland,24,043,12951.0
Wicomico County,Maryland,24,045,9314.0
Worcester County,Maryland,24,047,5069.0
Baltimore City,Maryland,24,510,58374.0
Montgomery County,Maryland,24,031,73881.0
Prince George's County,Maryland,24,033,96626.0
Barnstable County,Massachusetts,25,001,23038.0
Berkshire County,Massachusetts,25,003,11323.0
Bristol County,Massachusetts,25,005,44169.0
Dukes County,Massachusetts,25,007,2163.0
Essex County,Massachusetts,25,009,64694.0
Franklin County,Massachusetts,25,011,6692.0
Hampden County,Massachusetts,25,013,38665.0
Hampshire County,Massachusetts,25,015,11494.0
Middlesex County,Massachusetts,25,017,99548.0
Nantucket County,Massachusetts,25,019,1070.0
Norfolk County,Massachusetts,25,021,48764.0
Plymouth County,Massachusetts,25,023,45015.0
Suffolk County,Massachusetts,25,025,54540.0
Worcester County,Massachusetts,25,027,64375.0
Alcona County,Michigan,26,001,1501.0
Alger County,Michigan,26,003,994.0
Allegan County,Michigan,26,005,10488.0
Alpena County,Michigan,26,007,3744.0
Antrim County,Michigan,26,009,2860.0
Arenac County,Michigan,26,011,1636.0
Baraga County,Michigan,26,013,942.0
Barry County,Michigan,26,015,6374.0
Bay County,Michigan,26,017,11287.0
Benzie County,Michigan,26,019,1996.0
Berrien County,Michigan,26,021,15963.0
Branch County,Michigan,26,023,4546.0
Calhoun County,Michigan,26,025,15029.0
Cass County,Michigan,26,027,5518.0
Charlevoix County,Michigan,26,029,2954.0
Cheboygan County,Michigan,26,031,3051.0
Chippewa County,Michigan,26,033,3959.0
Clare County,Michigan,26,035,3634.0
Clinton County,Michigan,26,037,8672.0
Crawford County,Michigan,26,039,1628.0
Delta County,Michigan,26,041,4360.0
Dickinson County,Michigan,26,043,2810.0
Eaton County,Michigan,26,045,13564.0
Emmet County,Michigan,26,047,3904.0
Genesee County,Michigan,26,049,51903.0
Gladwin County,Michigan,26,051,2756.0
Gogebic County,Michigan,26,053,1982.0
Grand Traverse County,Michigan,26,055,9759.0
Gratiot County,Michigan,26,057,4805.0
Hillsdale County,Michigan,26,059,4571.0
Houghton County,Michigan,26,061,2786.0
Huron County,Michigan,26,063,3054.0
Ingham County,Michigan,26,065,28085.0
Ionia County,Michigan,26,067,6619.0
Iosco County,Michigan,26,069,3165.0
Iron County,Michigan,26,071,1259.0
Isabella County,Michigan,26,073,5865.0
Jackson County,Michigan,26,075,19080.0
Kalamazoo County,Michigan,26,077,27292.0
Kalkaska County,Michigan,26,079,1903.0
Kent County,Michigan,26,081,59224.0
Keweenaw County,Michigan,26,083,340.0
Lake County,Michigan,26,085,1239.0
Lapeer County,Michigan,26,087,10212.0
Leelanau County,Michigan,26,089,2676.0
Lenawee County,Michigan,26,091,11025.0
Livingston County,Michigan,26,093,22134.0
Luce County,Michigan,26,095,618.0
Mackinac County,Michigan,26,097,1378.0
Macomb County,Michigan,26,099,98523.0
Manistee County,Michigan,26,101,2761.0
Marquette County,Michigan,26,103,7443.0
Mason County,Michigan,26,105,3591.0
Mecosta County,Michigan,26,107,3769.0
Menominee County,Michigan,26,109,2441.0
Midland County,Michigan,26,111,8261.0
Missaukee County,Michigan,26,113,1313.0
Monroe County,Michigan,26,115,16829.0
Montcalm County,Michigan,26,117,6521.0
Montmorency County,Michigan,26,119,1345.0
Muskegon County,Michigan,26,121,18767.0
Newaygo County,Michigan,26,123,4729.0
Oakland County,Michigan,26,125,126212.0
Oceana County,Michigan,26,127,2729.0
Ogemaw County,Michigan,26,129,2328.0
Ontonagon County,Michigan,26,131,884.0
Osceola County,Michigan,26,133,2081.0
Oscoda County,Michigan,26,135,1073.0
Otsego County,Michigan,26,137,2908.0
Ottawa County,Michigan,26,139,24717.0
Presque Isle County,Michigan,26,141,1388.0
Roscommon County,Michigan,26,143,2992.0
Saginaw County,Michigan,26,145,20777.0
Saint Clair County,Michigan,26,147,18127.0
Saint Joseph County,Michigan,26,149,6359.0
Sanilac County,Michigan,26,151,3826.0
Schoolcraft County,Michigan,26,153,736.0
Shiawassee County,Michigan,26,155,8610.0
Tuscola County,Michigan,26,157,5835.0
Van Buren County,Michigan,26,159,8402.0
Washtenaw County,Michigan,26,161,31039.0
Wayne County,Michigan,26,163,207215.0
Wexford County,Michigan,26,165,2927.0
Aitkin County,Minnesota,27,001,1898.0
Anoka County,Minnesota,27,003,38094.0
Becker County,Minnesota,27,005,3758.0
Beltrami County,Minnesota,27,007,4616.0
Benton County,Minnesota,27,009,4644.0
Big Stone County,Minnesota,27,011,454.0
Blue Earth County,Minnesota,27,013,6377.0
Brown County,Minnesota,27,015,2604.0
Carlton County,Minnesota,27,017,4209.0
Carver County,Minnesota,27,019,7854.0
Cass County,Minnesota,27,021,3718.0
Chippewa County,Minnesota,27,023,1328.0
Chisago County,Minnesota,27,025,6254.0
Clay County,Minnesota,27,027,5357.0
Clearwater County,Minnesota,27,029,951.0
Cook County,Minnesota,27,031,652.0
Cottonwood County,Minnesota,27,033,1393.0
Crow Wing County,Minnesota,27,035,7993.0
Dakota County,Minnesota,27,037,42126.0
Dodge County,Minnesota,27,039,2152.0
Douglas County,Minnesota,27,041,4091.0
Faribault County,Minnesota,27,043,1439.0
Fillmore County,Minnesota,27,045,2235.0
Freeborn County,Minnesota,27,047,3484.0
Goodhue County,Minnesota,27,049,5437.0
Grant County,Minnesota,27,051,711.0
Hennepin County,Minnesota,27,053,116292.0
Houston County,Minnesota,27,055,1922.0
Hubbard County,Minnesota,27,057,2464.0
Isanti County,Minnesota,27,059,4393.0
Itasca County,Minnesota,27,061,5509.0
Jackson County,Minnesota,27,063,1250.0
Kanabec County,Minnesota,27,065,1597.0
Kandiyohi County,Minnesota,27,067,4633.0
Kittson County,Minnesota,27,069,627.0
Koochiching County,Minnesota,27,071,1458.0
Lac qui Parle County,Minnesota,27,073,798.0
Lake County,Minnesota,27,075,1137.0
Lake of the Woods County,Minnesota,27,077,490.0
Le Sueur County,Minnesota,27,079,2866.0
Lincoln County,Minnesota,27,081,554.0
Lyon County,Minnesota,27,083,2368.0
McLeod County,Minnesota,27,085,3875.0
Mahnomen County,Minnesota,27,087,602.0
Marshall County,Minnesota,27,089,915.0
Martin County,Minnesota,27,091,2169.0
Meeker County,Minnesota,27,093,2394.0
Mille Lacs County,Minnesota,27,095,2837.0
Morrison County,Minnesota,27,097,3358.0
Mower County,Minnesota,27,099,4253.0
Murray County,Minnesota,27,101,987.0
Nicollet County,Minnesota,27,103,3455.0
Nobles County,Minnesota,27,105,1887.0
Norman County,Minnesota,27,107,654.0
Olmsted County,Minnesota,27,109,14313.0
Otter Tail County,Minnesota,27,111,6461.0
Pennington County,Minnesota,27,113,1671.0
Pine County,Minnesota,27,115,3250.0
Pipestone County,Minnesota,27,117,1051.0
Polk County,Minnesota,27,119,3510.0
Pope County,Minnesota,27,121,1322.0
Ramsey County,Minnesota,27,123,47221.0
Red Lake County,Minnesota,27,125,422.0
Redwood County,Minnesota,27,127,1680.0
Renville County,Minnesota,27,129,1899.0
Rice County,Minnesota,27,131,5930.0
Rock County,Minnesota,27,133,916.0
Roseau County,Minnesota,27,135,2020.0
Saint Louis County,Minnesota,27,137,23291.0
Scott County,Minnesota,27,139,12883.0
Sherburne County,Minnesota,27,141,11331.0
