County,State,State_FIPS,County_FIPS,population_aged_25_plus
Vanderburgh County,Indiana,18,163,118973
Vermillion County,Indiana,18,165,11291
Vigo County,Indiana,18,167,69194
Wabash County,Indiana,18,169,22062
Warren County,Indiana,18,171,5905
Warrick County,Indiana,18,173,40208
Washington County,Indiana,18,175,18889
Wayne County,Indiana,18,177,46523
Wells County,Indiana,18,179,18675
White County,Indiana,18,181,16916
Whitley County,Indiana,18,183,22478
Adair County,Iowa,19,001,5460
Adams County,Iowa,19,003,2924
Allamakee County,Iowa,19,005,10012
Appanoose County,Iowa,19,007,9030
Audubon County,Iowa,19,009,4402
Benton County,Iowa,19,011,17713
Black Hawk County,Iowa,19,013,81889
Boone County,Iowa,19,015,18060
Bremer County,Iowa,19,017,15792
Buchanan County,Iowa,19,019,13803
Buena Vista County,Iowa,19,021,12755
Butler County,Iowa,19,023,10470
Calhoun County,Iowa,19,025,7283
Carroll County,Iowa,19,027,14163
Cass County,Iowa,19,029,9746
Cedar County,Iowa,19,031,12835
Cerro Gordo County,Iowa,19,033,31064
Cherokee County,Iowa,19,035,8606
Chickasaw County,Iowa,19,037,8629
Clarke County,Iowa,19,039,6319
Clay County,Iowa,19,041,11680
Clayton County,Iowa,19,043,12690
Clinton County,Iowa,19,045,33582
Crawford County,Iowa,19,047,11154
Dallas County,Iowa,19,049,43479
Davis County,Iowa,19,051,5534
Decatur County,Iowa,19,053,5247
Delaware County,Iowa,19,055,12100
Des Moines County,Iowa,19,057,27921
Dickinson County,Iowa,19,059,12601
Dubuque County,Iowa,19,061,61790
Emmet County,Iowa,19,063,6893
Fayette County,Iowa,19,065,14081
Floyd County,Iowa,19,067,11227
Franklin County,Iowa,19,069,7434
Fremont County,Iowa,19,071,5200
Greene County,Iowa,19,073,6560
Grundy County,Iowa,19,075,8645
Guthrie County,Iowa,19,077,7783
Hamilton County,Iowa,19,079,10778
Hancock County,Iowa,19,081,8032
Hardin County,Iowa,19,083,12024
Harrison County,Iowa,19,085,10263
Henry County,Iowa,19,087,13843
Howard County,Iowa,19,089,6467
Humboldt County,Iowa,19,091,6845
Ida County,Iowa,19,093,4973
Iowa County,Iowa,19,095,11327
Jackson County,Iowa,19,097,13884
Jasper County,Iowa,19,099,25868
Jefferson County,Iowa,19,101,11757
Johnson County,Iowa,19,103,76798
Jones County,Iowa,19,105,14652
Keokuk County,Iowa,19,107,7320
Kossuth County,Iowa,19,109,11088
Lee County,Iowa,19,111,24949
Linn County,Iowa,19,113,139321
Louisa County,Iowa,19,115,7654
Lucas County,Iowa,19,117,6166
Lyon County,Iowa,19,119,7609
Madison County,Iowa,19,121,10481
Mahaska County,Iowa,19,123,14738
Marion County,Iowa,19,125,21670
Marshall County,Iowa,19,127,26960
Mills County,Iowa,19,129,10260
Mitchell County,Iowa,19,131,7435
Monona County,Iowa,19,133,6646
Monroe County,Iowa,19,135,5527
Montgomery County,Iowa,19,137,7591
Muscatine County,Iowa,19,139,28171
O'Brien County,Iowa,19,141,10015
Osceola County,Iowa,19,143,4477
Page County,Iowa,19,145,11350
Palo Alto County,Iowa,19,147,6470
Plymouth County,Iowa,19,149,16910
Pocahontas County,Iowa,19,151,5257
Polk County,Iowa,19,153,282156
Pottawattamie County,Iowa,19,155,61779
Poweshiek County,Iowa,19,157,12308
Ringgold County,Iowa,19,159,3530
Sac County,Iowa,19,161,7404
Scott County,Iowa,19,163,110061
Shelby County,Iowa,19,165,8551
Sioux County,Iowa,19,167,20046
Story County,Iowa,19,169,47243
Tama County,Iowa,19,171,11992
Taylor County,Iowa,19,173,4467
Union County,Iowa,19,175,8494
Van Buren County,Iowa,19,177,5319
Wapello County,Iowa,19,179,23935
Warren County,Iowa,19,181,29869
Washington County,Iowa,19,183,14873
Wayne County,Iowa,19,185,4404
Webster County,Iowa,19,187,25424
Winnebago County,Iowa,19,189,7488
Winneshiek County,Iowa,19,191,13356
Woodbury County,Iowa,19,193,64212
Worth County,Iowa,19,195,5357
Wright County,Iowa,19,197,9229
Allen County,Kansas,20,001,8960
Anderson County,Kansas,20,003,5486
Atchison County,Kansas,20,005,10319
Barber County,Kansas,20,007,3468
Barton County,Kansas,20,009,18389
Bourbon County,Kansas,20,011,9883
Brown County,Kansas,20,013,6770
Butler County,Kansas,20,015,41985
Chase County,Kansas,20,017,1961
Chautauqua County,Kansas,20,019,2671
Cherokee County,Kansas,20,021,14567
Cheyenne County,Kansas,20,023,2066
Clark County,Kansas,20,025,1526
Clay County,Kansas,20,027,5944
Cloud County,Kansas,20,029,6408
Coffey County,Kansas,20,031,5978
Comanche County,Kansas,20,033,1329
Cowley County,Kansas,20,035,23483
Crawford County,Kansas,20,037,23771
Decatur County,Kansas,20,039,2328
Dickinson County,Kansas,20,041,13425
Doniphan County,Kansas,20,043,5147
Douglas County,Kansas,20,045,62136
Edwards County,Kansas,20,047,2147
Elk County,Kansas,20,049,2110
Ellis County,Kansas,20,051,17337
Ellsworth County,Kansas,20,053,4699
Finney County,Kansas,20,055,21025
Ford County,Kansas,20,057,19724
Franklin County,Kansas,20,059,17033
Geary County,Kansas,20,061,19017
Gove County,Kansas,20,063,1989
Graham County,Kansas,20,065,1956
Grant County,Kansas,20,067,4662
Gray County,Kansas,20,069,3716
Greeley County,Kansas,20,071,903
Greenwood County,Kansas,20,073,4730
Hamilton County,Kansas,20,075,1721
Harper County,Kansas,20,077,4173
Harvey County,Kansas,20,079,22641
Haskell County,Kansas,20,081,2581
Hodgeman County,Kansas,20,083,1369
Jackson County,Kansas,20,085,8940
Jefferson County,Kansas,20,087,13171
Jewell County,Kansas,20,089,2347
Johnson County,Kansas,20,091,363513
Kearny County,Kansas,20,093,2488
Kingman County,Kansas,20,095,5465
Kiowa County,Kansas,20,097,1717
Labette County,Kansas,20,099,14346
Lane County,Kansas,20,101,1181
Leavenworth County,Kansas,20,103,51222
Lincoln County,Kansas,20,105,2335
Linn County,Kansas,20,107,6781
Logan County,Kansas,20,109,1956
Lyon County,Kansas,20,111,20235
McPherson County,Kansas,20,113,19839
Marion County,Kansas,20,115,8544
Marshall County,Kansas,20,117,7166
Meade County,Kansas,20,119,2959
Miami County,Kansas,20,121,21513
Mitchell County,Kansas,20,123,4438
Montgomery County,Kansas,20,125,23338
Morris County,Kansas,20,127,4233
Morton County,Kansas,20,129,2130
Nemaha County,Kansas,20,131,6942
Neosho County,Kansas,20,133,10936
Ness County,Kansas,20,135,2357
Norton County,Kansas,20,137,4137
Osage County,Kansas,20,139,11157
Osborne County,Kansas,20,141,2810
Ottawa County,Kansas,20,143,4237
Pawnee County,Kansas,20,145,4829
Phillips County,Kansas,20,147,3930
Pottawatomie County,Kansas,20,149,13640
Pratt County,Kansas,20,151,6423
Rawlins County,Kansas,20,153,1930
Reno County,Kansas,20,155,43221
Republic County,Kansas,20,157,3739
Rice County,Kansas,20,159,6575
Riley County,Kansas,20,161,34514
Rooks County,Kansas,20,163,3676
Rush County,Kansas,20,165,2438
Russell County,Kansas,20,167,5117
Saline County,Kansas,20,169,36430
Scott County,Kansas,20,171,3440
Sedgwick County,Kansas,20,173,314709
Seward County,Kansas,20,175,12891
Shawnee County,Kansas,20,177,118361
Sheridan County,Kansas,20,179,1773
Sherman County,Kansas,20,181,4269
Smith County,Kansas,20,183,2963
Stafford County,Kansas,20,185,3073
Stanton County,Kansas,20,187,1350
Stevens County,Kansas,20,189,3662
Sumner County,Kansas,20,191,15874
Thomas County,Kansas,20,193,4928
Trego County,Kansas,20,195,2096
Wabaunsee County,Kansas,20,197,4831
Wallace County,Kansas,20,199,1056
Washington County,Kansas,20,201,4163
Wichita County,Kansas,20,203,1510
Wilson County,Kansas,20,205,6447
Woodson County,Kansas,20,207,2431
Wyandotte County,Kansas,20,209,97824
Adair County,Kentucky,21,001,12372
Allen County,Kentucky,21,003,13429
Anderson County,Kentucky,21,005,14469
Ballard County,Kentucky,21,007,5870
Barren County,Kentucky,21,009,28802
Bath County,Kentucky,21,011,7892
Bell County,Kentucky,21,013,19753
Boone County,Kentucky,21,015,76832
Bourbon County,Kentucky,21,017,13686
Boyd County,Kentucky,21,019,35131
Boyle County,Kentucky,21,021,19188
Bracken County,Kentucky,21,023,5637
Breathitt County,Kentucky,21,025,9538
Breckinridge County,Kentucky,21,027,13729
Bullitt County,Kentucky,21,029,49779
Butler County,Kentucky,21,031,8739
Caldwell County,Kentucky,21,033,9071
Calloway County,Kentucky,21,035,22450
Campbell County,Kentucky,21,037,59501
Carlisle County,Kentucky,21,039,3562
Carroll County,Kentucky,21,041,7147
Carter County,Kentucky,21,043,18538
Casey County,Kentucky,21,045,10916
Christian County,Kentucky,21,047,42375
Clark County,Kentucky,21,049,24650
Clay County,Kentucky,21,051,14994
Clinton County,Kentucky,21,053,6987
Crittenden County,Kentucky,21,055,6545
Cumberland County,Kentucky,21,057,4787
Daviess County,Kentucky,21,059,64744
Edmonson County,Kentucky,21,061,8232
Elliott County,Kentucky,21,063,5401
Estill County,Kentucky,21,065,10297
Fayette County,Kentucky,21,067,191699
Fleming County,Kentucky,21,069,9745
Floyd County,Kentucky,21,071,27304
Franklin County,Kentucky,21,073,33701
Fulton County,Kentucky,21,075,4831
Gallatin County,Kentucky,21,077,5501
Garrard County,Kentucky,21,079,11785
Grant County,Kentucky,21,081,15701
Graves County,Kentucky,21,083,25197
Grayson County,Kentucky,21,085,17431
Green County,Kentucky,21,087,7947
Greenup County,Kentucky,21,089,25908
Hancock County,Kentucky,21,091,5752
Hardin County,Kentucky,21,093,67321
Harlan County,Kentucky,21,095,20019
Harrison County,Kentucky,21,097,12958
Hart County,Kentucky,21,099,12251
Henderson County,Kentucky,21,101,31596
Henry County,Kentucky,21,103,10490
Hickman County,Kentucky,21,105,3497
Hopkins County,Kentucky,21,107,32593
Jackson County,Kentucky,21,109,9260
Jefferson County,Kentucky,21,111,502301
Jessamine County,Kentucky,21,113,31042
Johnson County,Kentucky,21,115,16200
Kenton County,Kentucky,21,117,106148
Knott County,Kentucky,21,119,11239
Knox County,Kentucky,21,121,21112
Larue County,Kentucky,21,123,9675
Laurel County,Kentucky,21,125,39784
Lawrence County,Kentucky,21,127,10828
Lee County,Kentucky,21,129,5652
Leslie County,Kentucky,21,131,7872
Letcher County,Kentucky,21,133,17061
Lewis County,Kentucky,21,135,9574
Lincoln County,Kentucky,21,137,16621
Livingston County,Kentucky,21,139,6817
Logan County,Kentucky,21,141,18222
Lyon County,Kentucky,21,143,6644
McCracken County,Kentucky,21,145,45985
McCreary County,Kentucky,21,147,12408
McLean County,Kentucky,21,149,6557
Madison County,Kentucky,21,151,51198
Magoffin County,Kentucky,21,153,8981
Marion County,Kentucky,21,155,13416
Marshall County,Kentucky,21,157,22594
Martin County,Kentucky,21,159,8955
Mason County,Kentucky,21,161,11821
Meade County,Kentucky,21,163,18579
Menifee County,Kentucky,21,165,4374
Mercer County,Kentucky,21,167,14753
Metcalfe County,Kentucky,21,169,6928
Monroe County,Kentucky,21,171,7565
Montgomery County,Kentucky,21,173,17848
Morgan County,Kentucky,21,175,9817
Muhlenberg County,Kentucky,21,177,21930
Nelson County,Kentucky,21,179,28821
Nicholas County,Kentucky,21,181,4907
Ohio County,Kentucky,21,183,16165
Oldham County,Kentucky,21,185,39808
Owen County,Kentucky,21,187,7443
Owsley County,Kentucky,21,189,3417
Pendleton County,Kentucky,21,191,9832
Perry County,Kentucky,21,193,19752
Pike County,Kentucky,21,195,45351
Powell County,Kentucky,21,197,8426
Pulaski County,Kentucky,21,199,43888
Robertson County,Kentucky,21,201,1417
Rockcastle County,Kentucky,21,203,11762
Rowan County,Kentucky,21,205,13602
Russell County,Kentucky,21,207,12273
Scott County,Kentucky,21,209,30259
Shelby County,Kentucky,21,211,28443
Simpson County,Kentucky,21,213,11615
Spencer County,Kentucky,21,215,11551
Taylor County,Kentucky,21,217,16085
Todd County,Kentucky,21,219,7949
Trigg County,Kentucky,21,221,10142
Trimble County,Kentucky,21,223,6035
Union County,Kentucky,21,225,9288
Warren County,Kentucky,21,227,69306
Washington County,Kentucky,21,229,7806
Wayne County,Kentucky,21,231,14453
Webster County,Kentucky,21,233,9312
Whitley County,Kentucky,21,235,23107
Wolfe County,Kentucky,21,237,4917
Woodford County,Kentucky,21,239,17133
Acadia Parish,Louisiana,22,001,39069
Allen Parish,Louisiana,22,003,17849
Ascension Parish,Louisiana,22,005,67993
Assumption Parish,Louisiana,22,007,15570
Avoyelles Parish,Louisiana,22,009,28074
Beauregard Parish,Louisiana,22,011,23409
Bienville Parish,Louisiana,22,013,9633
Bossier Parish,Louisiana,22,015,75802
Caddo Parish,Louisiana,22,017,166717
Calcasieu Parish,Louisiana,22,019,124016
Caldwell Parish,Louisiana,22,021,6904
Cameron Parish,Louisiana,22,023,4619
Catahoula Parish,Louisiana,22,025,7064
Claiborne Parish,Louisiana,22,027,11827
Concordia Parish,Louisiana,22,029,13658
De Soto Parish,Louisiana,22,031,17800
East Baton Rouge Parish,Louisiana,22,033,272956
East Carroll Parish,Louisiana,22,035,4955
East Feliciana Parish,Louisiana,22,037,14180
Evangeline Parish,Louisiana,22,039,21477
Franklin Parish,Louisiana,22,041,13749
Grant Parish,Louisiana,22,043,15049
Iberia Parish,Louisiana,22,045,46540
Iberville Parish,Louisiana,22,047,22598
Jackson Parish,Louisiana,22,049,11077
Jefferson Parish,Louisiana,22,051,296099
Jefferson Davis Parish,Louisiana,22,053,20506
Lafayette Parish,Louisiana,22,055,140270
Lafourche Parish,Louisiana,22,057,62777
LaSalle Parish,Louisiana,22,059,10063
Lincoln Parish,Louisiana,22,061,25453
Livingston Parish,Louisiana,22,063,82060
Madison Parish,Louisiana,22,065,7855
Morehouse Parish,Louisiana,22,067,18616
Natchitoches Parish,Louisiana,22,069,23665
Orleans Parish,Louisiana,22,071,226231
Ouachita Parish,Louisiana,22,073,96551
Plaquemines Parish,Louisiana,22,075,14841
Pointe Coupee Parish,Louisiana,22,077,15558
Rapides Parish,Louisiana,22,079,85884
Red River Parish,Louisiana,22,081,5912
Richland Parish,Louisiana,22,083,13632
Sabine Parish,Louisiana,22,085,16280
Saint Bernard Parish,Louisiana,22,087,22907
Saint Charles Parish,Louisiana,22,089,33812
Saint Helena Parish,Louisiana,22,091,7231
Saint James Parish,Louisiana,22,093,14276
Saint John the Baptist Parish,Louisiana,22,095,28923
Saint Landry Parish,Louisiana,22,097,53440
Saint Martin Parish,Louisiana,22,099,33782
Saint Mary Parish,Louisiana,22,101,35364
Saint Tammany Parish,Louisiana,22,103,157072
Tangipahoa Parish,Louisiana,22,105,75464
Tensas Parish,Louisiana,22,107,3573
Terrebonne Parish,Louisiana,22,109,71403
Union Parish,Louisiana,22,111,15409
Vermilion Parish,Louisiana,22,113,37534
Vernon Parish,Louisiana,22,115,30503
Washington Parish,Louisiana,22,117,31384
Webster Parish,Louisiana,22,119,27874
West Baton Rouge Parish,Louisiana,22,121,15410
West Carroll Parish,Louisiana,22,123,7780
West Feliciana Parish,Louisiana,22,125,11747
Winn Parish,Louisiana,22,127,10572
Androscoggin County,Maine,23,001,73530
Aroostook County,Maine,23,003,51691
Cumberland County,Maine,23,005,197811
Franklin County,Maine,23,007,21042
Hancock County,Maine,23,009,40168
Kennebec County,Maine,23,011,85911
Knox County,Maine,23,013,29589
Lincoln County,Maine,23,015,25870
Oxford County,Maine,23,017,41380
Penobscot County,Maine,23,019,103428
Piscataquis County,Maine,23,021,13095
Sagadahoc County,Maine,23,023,25567
Somerset County,Maine,23,025,37417
Waldo County,Maine,23,027,27703
Washington County,Maine,23,029,23840
York County,Maine,23,031,140582
Allegany County,Maryland,24,001,51686
Anne Arundel County,Maryland,24,003,364860
Baltimore County,Maryland,24,005,548613
Calvert County,Maryland,24,009,58491
Caroline County,Maryland,24,011,21862
Carroll County,Maryland,24,013,111921
Cecil County,Maryland,24,015,66837
Charles County,Maryland,24,017,95518
Dorchester County,Maryland,24,019,22999
Frederick County,Maryland,24,021,155400
Garrett County,Maryland,24,023,21093
Harford County,Maryland,24,025,164923
Howard County,Maryland,24,027,192975
Kent County,Maryland,24,029,14080
Queen Anne's County,Maryland,24,035,33060
Saint Mary's County,Maryland,24,037,67411
Somerset County,Maryland,24,039,17046
Talbot County,Maryland,24,041,27955
Washington County,Maryland,24,043,101722
Wicomico County,Maryland,24,045,62312
Worcester County,Maryland,24,047,38247
Baltimore City,Maryland,24,510,409318
Montgomery County,Maryland,24,031,667634
Prince George's County,Maryland,24,033,559319
Barnstable County,Massachusetts,25,001,164127
Berkshire County,Massachusetts,25,003,93083
Bristol County,Massachusetts,25,005,374421
Dukes County,Massachusetts,25,007,12393
Essex County,Massachusetts,25,009,507496
Franklin County,Massachusetts,25,011,51643
Hampden County,Massachusetts,25,013,305343
Hampshire County,Massachusetts,25,015,97486
Middlesex County,Massachusetts,25,017,1043896
Nantucket County,Massachusetts,25,019,7346
Norfolk County,Massachusetts,25,021,465774
Plymouth County,Massachusetts,25,023,336325
Suffolk County,Massachusetts,25,025,470810
Worcester County,Massachusetts,25,027,535755
Alcona County,Michigan,26,001,8820
Alger County,Michigan,26,003,7278
Allegan County,Michigan,26,005,73931
Alpena County,Michigan,26,007,21278
Antrim County,Michigan,26,009,17309
Arenac County,Michigan,26,011,11726
Baraga County,Michigan,26,013,6486
Barry County,Michigan,26,015,40367
Bay County,Michigan,26,017,74580
Benzie County,Michigan,26,019,12864
Berrien County,Michigan,26,021,106849
Branch County,Michigan,26,023,30416
Calhoun County,Michigan,26,025,90610
Cass County,Michigan,26,027,36261
Charlevoix County,Michigan,26,029,18639
Cheboygan County,Michigan,26,031,19184
Chippewa County,Michigan,26,033,27040
Clare County,Michigan,26,035,22082
Clinton County,Michigan,26,037,48898
Crawford County,Michigan,26,039,10483
Delta County,Michigan,26,041,26634
Dickinson County,Michigan,26,043,18871
Eaton County,Michigan,26,045,73139
Emmet County,Michigan,26,047,22929
Genesee County,Michigan,26,049,281162
Gladwin County,Michigan,26,051,18842
Gogebic County,Michigan,26,053,12273
Grand Traverse County,Michigan,26,055,61071
Gratiot County,Michigan,26,057,28313
Hillsdale County,Michigan,26,059,31073
Houghton County,Michigan,26,061,21481
Huron County,Michigan,26,063,24060
Ingham County,Michigan,26,065,167192
Ionia County,Michigan,26,067,42364
Iosco County,Michigan,26,069,19674
Iron County,Michigan,26,071,9173
Isabella County,Michigan,26,073,35364
Jackson County,Michigan,26,075,108456
Kalamazoo County,Michigan,26,077,155239
Kalkaska County,Michigan,26,079,12144
Kent County,Michigan,26,081,383460
Keweenaw County,Michigan,26,083,1692
Lake County,Michigan,26,085,8779
Lapeer County,Michigan,26,087,60320
Leelanau County,Michigan,26,089,16265
Lenawee County,Michigan,26,091,67174
Livingston County,Michigan,26,093,122614
Luce County,Michigan,26,095,4982
Mackinac County,Michigan,26,097,8472
Macomb County,Michigan,26,099,578467
Manistee County,Michigan,26,101,18227
Marquette County,Michigan,26,103,44588
Mason County,Michigan,26,105,20384
Mecosta County,Michigan,26,107,25435
Menominee County,Michigan,26,109,17490
Midland County,Michigan,26,111,56302
Missaukee County,Michigan,26,113,10207
Monroe County,Michigan,26,115,102574
Montcalm County,Michigan,26,117,42482
Montmorency County,Michigan,26,119,7573
Muskegon County,Michigan,26,121,113430
Newaygo County,Michigan,26,123,32541
Oakland County,Michigan,26,125,832647
Oceana County,Michigan,26,127,18053
Ogemaw County,Michigan,26,129,15838
Ontonagon County,Michigan,26,131,5383
Osceola County,Michigan,26,133,15917
Oscoda County,Michigan,26,135,6379
Otsego County,Michigan,26,137,16816
Ottawa County,Michigan,26,139,162341
Presque Isle County,Michigan,26,141,10353
Roscommon County,Michigan,26,143,19137
Saginaw County,Michigan,26,145,132235
Saint Clair County,Michigan,26,147,111358
Saint Joseph County,Michigan,26,149,40437
Sanilac County,Michigan,26,151,29711
Schoolcraft County,Michigan,26,153,6255
Shiawassee County,Michigan,26,155,47480
Tuscola County,Michigan,26,157,38176
Van Buren County,Michigan,26,159,50755
Washtenaw County,Michigan,26,161,214432
Wayne County,Michigan,26,163,1184493
Wexford County,Michigan,26,165,22310
Aitkin County,Minnesota,27,001,12498
Anoka County,Minnesota,27,003,218748
Becker County,Minnesota,27,005,22392
Beltrami County,Minnesota,27,007,27032
Benton County,Minnesota,27,009,25018
Big Stone County,Minnesota,27,011,3846
Blue Earth County,Minnesota,27,013,37008
Brown County,Minnesota,27,015,17626
Carlton County,Minnesota,27,017,24415
Carver County,Minnesota,27,019,58109
Cass County,Minnesota,27,021,20526
Chippewa County,Minnesota,27,023,8547
Chisago County,Minnesota,27,025,35856
Clay County,Minnesota,27,027,35241
Clearwater County,Minnesota,27,029,5948
Cook County,Minnesota,27,031,4047
Cottonwood County,Minnesota,27,033,8052
Crow Wing County,Minnesota,27,035,43425
Dakota County,Minnesota,27,037,263512
Dodge County,Minnesota,27,039,12828
Douglas County,Minnesota,27,041,25453
Faribault County,Minnesota,27,043,10360
Fillmore County,Minnesota,27,045,14427
Freeborn County,Minnesota,27,047,22010
Goodhue County,Minnesota,27,049,31976
Grant County,Minnesota,27,051,4340
Hennepin County,Minnesota,27,053,782754
Houston County,Minnesota,27,055,13404
Hubbard County,Minnesota,27,057,14748
Isanti County,Minnesota,27,059,25082
Itasca County,Minnesota,27,061,32071
Jackson County,Minnesota,27,063,7265
Kanabec County,Minnesota,27,065,11343
Kandiyohi County,Minnesota,27,067,28068
Kittson County,Minnesota,27,069,3283
Koochiching County,Minnesota,27,071,9664
Lac qui Parle County,Minnesota,27,073,5340
Lake County,Minnesota,27,075,8147
Lake of the Woods County,Minnesota,27,077,2999
Le Sueur County,Minnesota,27,079,18813
Lincoln County,Minnesota,27,081,4233
Lyon County,Minnesota,27,083,16119
McLeod County,Minnesota,27,085,24614
Mahnomen County,Minnesota,27,087,3407
Marshall County,Minnesota,27,089,6694
Martin County,Minnesota,27,091,14763
Meeker County,Minnesota,27,093,15796
Mille Lacs County,Minnesota,27,095,17517
Morrison County,Minnesota,27,097,22612
Mower County,Minnesota,27,099,25836
Murray County,Minnesota,27,101,6290
Nicollet County,Minnesota,27,103,20284
Nobles County,Minnesota,27,105,13842
Norman County,Minnesota,27,107,4788
Olmsted County,Minnesota,27,109,96974
Otter Tail County,Minnesota,27,111,41024
Pennington County,Minnesota,27,113,9389
Pine County,Minnesota,27,115,21058
Pipestone County,Minnesota,27,117,6524
Polk County,Minnesota,27,119,20819
Pope County,Minnesota,27,121,7951
Ramsey County,Minnesota,27,123,330997
Red Lake County,Minnesota,27,125,2831
Redwood County,Minnesota,27,127,10936
Renville County,Minnesota,27,129,10983
Rice County,Minnesota,27,131,39613
Rock County,Minnesota,27,133,6563
Roseau County,Minnesota,27,135,10538
Saint Louis County,Minnesota,27,137,135277
Scott County,Minnesota,27,139,82721
Sherburne County,Minnesota,27,141,55424
Sibley County,Minnesota,27,143,10345
Stearns County,Minnesota,27,145,91804
Steele County,Minnesota,27,147,24266
Stevens County,Minnesota,27,149,5865
Swift County,Minnesota,27,151,6968
Todd County,Minnesota,27,153,16707
Traverse County,Minnesota,27,155,2607
Wabasha County,Minnesota,27,157,15052
Wadena County,Minnesota,27,159,9468
Waseca County,Minnesota,27,161,13238
Washington County,Minnesota,27,163,157894
Watonwan County,Minnesota,27,165,7618
Wilkin County,Minnesota,27,167,4550
Winona County,Minnesota,27,169,30476
Wright County,Minnesota,27,171,79179
Yellow Medicine County,Minnesota,27,173,7175
Adams County,Mississippi,28,001,22526
Alcorn County,Mississippi,28,003,24975
Amite County,Mississippi,28,005,9026
Attala County,Mississippi,28,007,12753
Benton County,Mississippi,28,009,5740
Bolivar County,Mississippi,28,011,21252
Calhoun County,Mississippi,28,013,9961
Carroll County,Mississippi,28,015,7361
Chickasaw County,Mississippi,28,017,11346
Choctaw County,Mississippi,28,019,5809
Claiborne County,Mississippi,28,021,5886
Clarke County,Mississippi,28,023,11253
Clay County,Mississippi,28,025,13476
Coahoma County,Mississippi,28,027,15635
Copiah County,Mississippi,28,029,18761
Covington County,Mississippi,28,031,12690
DeSoto County,Mississippi,28,033,103255
Forrest County,Mississippi,28,035,45044
Franklin County,Mississippi,28,037,5413
George County,Mississippi,28,039,14517
Greene County,Mississippi,28,041,9897
Grenada County,Mississippi,28,043,14355
Hancock County,Mississippi,28,045,30237
Harrison County,Mississippi,28,047,121953
Hinds County,Mississippi,28,049,152048
Holmes County,Mississippi,28,051,11308
Humphreys County,Mississippi,28,053,5845
Issaquena County,Mississippi,28,055,1105
Itawamba County,Mississippi,28,057,15431
Jackson County,Mississippi,28,059,91448
Jasper County,Mississippi,28,061,11450
Jefferson County,Mississippi,28,063,5027
Jefferson Davis County,Mississippi,28,065,8436
Jones County,Mississippi,28,067,43863
Kemper County,Mississippi,28,069,6989
Lafayette County,Mississippi,28,071,25733
Lamar County,Mississippi,28,073,34815
Lauderdale County,Mississippi,28,075,52282
Lawrence County,Mississippi,28,077,8547
Leake County,Mississippi,28,079,14190
Lee County,Mississippi,28,081,53938
Leflore County,Mississippi,28,083,19503
Lincoln County,Mississippi,28,085,22843
Lowndes County,Mississippi,28,087,38149
Madison County,Mississippi,28,089,61582
Marion County,Mississippi,28,091,17616
Marshall County,Mississippi,28,093,24631
Monroe County,Mississippi,28,095,24789
Montgomery County,Mississippi,28,097,7001
Neshoba County,Mississippi,28,099,18566
Newton County,Mississippi,28,101,14039
Noxubee County,Mississippi,28,103,7332
Oktibbeha County,Mississippi,28,105,24016
Panola County,Mississippi,28,107,22090
Pearl River County,Mississippi,28,109,36987
Perry County,Mississippi,28,111,8108
Pike County,Mississippi,28,113,25850
Pontotoc County,Mississippi,28,115,19364
Prentiss County,Mississippi,28,117,16583
Quitman County,Mississippi,28,119,5187
Rankin County,Mississippi,28,121,94911
Scott County,Mississippi,28,123,17761
Sharkey County,Mississippi,28,125,3064
Simpson County,Mississippi,28,127,17819
Smith County,Mississippi,28,129,10754
Stone County,Mississippi,28,131,11210
Sunflower County,Mississippi,28,133,18570
Tallahatchie County,Mississippi,28,135,10054
Tate County,Mississippi,28,137,18004
Tippah County,Mississippi,28,139,14487
Tishomingo County,Mississippi,28,141,13527
Tunica County,Mississippi,28,143,6501
Union County,Mississippi,28,145,17886
Walthall County,Mississippi,28,147,10100
Warren County,Mississippi,28,149,31943
Washington County,Mississippi,28,151,31742
Wayne County,Mississippi,28,153,13427
Webster County,Mississippi,28,155,6781
Wilkinson County,Mississippi,28,157,6614
Winston County,Mississippi,28,159,12733
Yalobusha County,Mississippi,28,161,8436
Yazoo County,Mississippi,28,163,18713
Adair County,Missouri,29,001,13918
Andrew County,Missouri,29,003,11777
Atchison County,Missouri,29,005,4066
Audrain County,Missouri,29,007,17325
Barry County,Missouri,29,009,24220
Barton County,Missouri,29,011,8307
Bates County,Missouri,29,013,11574
Benton County,Missouri,29,015,14500
Bollinger County,Missouri,29,017,8442
Boone County,Missouri,29,019,94366
Buchanan County,Missouri,29,021,58436
Butler County,Missouri,29,023,29332
Caldwell County,Missouri,29,025,6346
Callaway County,Missouri,29,027,29091
Camden County,Missouri,29,029,32421
Cape Girardeau County,Missouri,29,031,48597
Carroll County,Missouri,29,033,6420
Carter County,Missouri,29,035,4186
Cass County,Missouri,29,037,65579
Cedar County,Missouri,29,039,9774
Chariton County,Missouri,29,041,5504
Christian County,Missouri,29,043,50598
Clark County,Missouri,29,045,4931
Clay County,Missouri,29,047,146957
Clinton County,Missouri,29,049,14056
Cole County,Missouri,29,051,51170
Cooper County,Missouri,29,053,11750
Crawford County,Missouri,29,055,16795
Dade County,Missouri,29,057,5580
Dallas County,Missouri,29,059,11460
Daviess County,Missouri,29,061,5534
DeKalb County,Missouri,29,063,9567
Dent County,Missouri,29,065,10834
Douglas County,Missouri,29,067,9571
Dunklin County,Missouri,29,069,21188
