County,State,State_FIPS,County_FIPS,associates_degree
Boone County,Iowa,19,015,2125
Bremer County,Iowa,19,017,1838
Buchanan County,Iowa,19,019,1732
Buena Vista County,Iowa,19,021,947
Butler County,Iowa,19,023,1133
Calhoun County,Iowa,19,025,883
Carroll County,Iowa,19,027,1471
Cass County,Iowa,19,029,877
Cedar County,Iowa,19,031,1499
Cerro Gordo County,Iowa,19,033,4914
Cherokee County,Iowa,19,035,889
Chickasaw County,Iowa,19,037,867
Clarke County,Iowa,19,039,518
Clay County,Iowa,19,041,1457
Clayton County,Iowa,19,043,1176
Clinton County,Iowa,19,045,3900
Crawford County,Iowa,19,047,738
Dallas County,Iowa,19,049,5045
Davis County,Iowa,19,051,570
Decatur County,Iowa,19,053,365
Delaware County,Iowa,19,055,1204
Des Moines County,Iowa,19,057,2919
Dickinson County,Iowa,19,059,1354
Dubuque County,Iowa,19,061,5155
Emmet County,Iowa,19,063,897
Fayette County,Iowa,19,065,1395
Floyd County,Iowa,19,067,1355
Franklin County,Iowa,19,069,828
Fremont County,Iowa,19,071,395
Greene County,Iowa,19,073,775
Grundy County,Iowa,19,075,1134
Guthrie County,Iowa,19,077,830
Hamilton County,Iowa,19,079,1169
Hancock County,Iowa,19,081,1141
Hardin County,Iowa,19,083,1757
Harrison County,Iowa,19,085,796
Henry County,Iowa,19,087,1368
Howard County,Iowa,19,089,624
Humboldt County,Iowa,19,091,819
Ida County,Iowa,19,093,412
Iowa County,Iowa,19,095,1345
Jackson County,Iowa,19,097,1154
Jasper County,Iowa,19,099,2278
Jefferson County,Iowa,19,101,1311
Johnson County,Iowa,19,103,6644
Jones County,Iowa,19,105,1510
Keokuk County,Iowa,19,107,753
Kossuth County,Iowa,19,109,1407
Lee County,Iowa,19,111,2383
Linn County,Iowa,19,113,16045
Louisa County,Iowa,19,115,661
Lucas County,Iowa,19,117,444
Lyon County,Iowa,19,119,887
Madison County,Iowa,19,121,1061
Mahaska County,Iowa,19,123,1369
Marion County,Iowa,19,125,2081
Marshall County,Iowa,19,127,2711
Mills County,Iowa,19,129,1005
Mitchell County,Iowa,19,131,958
Monona County,Iowa,19,133,550
Monroe County,Iowa,19,135,638
Montgomery County,Iowa,19,137,866
Muscatine County,Iowa,19,139,2969
O'Brien County,Iowa,19,141,991
Osceola County,Iowa,19,143,443
Page County,Iowa,19,145,1144
Palo Alto County,Iowa,19,147,791
Plymouth County,Iowa,19,149,1688
Pocahontas County,Iowa,19,151,617
Polk County,Iowa,19,153,27498
Pottawattamie County,Iowa,19,155,6431
Poweshiek County,Iowa,19,157,1163
Ringgold County,Iowa,19,159,378
Sac County,Iowa,19,161,746
Scott County,Iowa,19,163,11868
Shelby County,Iowa,19,165,1069
Sioux County,Iowa,19,167,2292
Story County,Iowa,19,169,4217
Tama County,Iowa,19,171,1407
Taylor County,Iowa,19,173,432
Union County,Iowa,19,175,928
Van Buren County,Iowa,19,177,441
Wapello County,Iowa,19,179,2397
Warren County,Iowa,19,181,2981
Washington County,Iowa,19,183,1551
Wayne County,Iowa,19,185,472
Webster County,Iowa,19,187,3279
Winnebago County,Iowa,19,189,763
Winneshiek County,Iowa,19,191,1410
Woodbury County,Iowa,19,193,5279
Worth County,Iowa,19,195,683
Wright County,Iowa,19,197,976
Allen County,Kansas,20,001,928
Anderson County,Kansas,20,003,493
Atchison County,Kansas,20,005,619
Barber County,Kansas,20,007,253
Barton County,Kansas,20,009,1645
Bourbon County,Kansas,20,011,1162
Brown County,Kansas,20,013,502
Butler County,Kansas,20,015,3863
Chase County,Kansas,20,017,66
Chautauqua County,Kansas,20,019,196
Cherokee County,Kansas,20,021,1248
Cheyenne County,Kansas,20,023,190
Clark County,Kansas,20,025,148
Clay County,Kansas,20,027,391
Cloud County,Kansas,20,029,684
Coffey County,Kansas,20,031,485
Comanche County,Kansas,20,033,96
Cowley County,Kansas,20,035,2503
Crawford County,Kansas,20,037,1852
Decatur County,Kansas,20,039,162
Dickinson County,Kansas,20,041,963
Doniphan County,Kansas,20,043,352
Douglas County,Kansas,20,045,3745
Edwards County,Kansas,20,047,192
Elk County,Kansas,20,049,197
Ellis County,Kansas,20,051,1237
Ellsworth County,Kansas,20,053,382
Finney County,Kansas,20,055,1567
Ford County,Kansas,20,057,1407
Franklin County,Kansas,20,059,1468
Geary County,Kansas,20,061,1798
Gove County,Kansas,20,063,180
Graham County,Kansas,20,065,166
Grant County,Kansas,20,067,400
Gray County,Kansas,20,069,319
Greeley County,Kansas,20,071,72
Greenwood County,Kansas,20,073,337
Hamilton County,Kansas,20,075,151
Harper County,Kansas,20,077,350
Harvey County,Kansas,20,079,1764
Haskell County,Kansas,20,081,160
Hodgeman County,Kansas,20,083,156
Jackson County,Kansas,20,085,712
Jefferson County,Kansas,20,087,876
Jewell County,Kansas,20,089,265
Johnson County,Kansas,20,091,25598
Kearny County,Kansas,20,093,215
Kingman County,Kansas,20,095,510
Kiowa County,Kansas,20,097,191
Labette County,Kansas,20,099,1816
Lane County,Kansas,20,101,87
Leavenworth County,Kansas,20,103,4174
Lincoln County,Kansas,20,105,318
Linn County,Kansas,20,107,528
Logan County,Kansas,20,109,191
Lyon County,Kansas,20,111,1068
McPherson County,Kansas,20,113,1361
Marion County,Kansas,20,115,601
Marshall County,Kansas,20,117,483
Meade County,Kansas,20,119,205
Miami County,Kansas,20,121,2107
Mitchell County,Kansas,20,123,375
Montgomery County,Kansas,20,125,2512
Morris County,Kansas,20,127,239
Morton County,Kansas,20,129,190
Nemaha County,Kansas,20,131,426
Neosho County,Kansas,20,133,1338
Ness County,Kansas,20,135,204
Norton County,Kansas,20,137,451
Osage County,Kansas,20,139,654
Osborne County,Kansas,20,141,201
Ottawa County,Kansas,20,143,334
Pawnee County,Kansas,20,145,377
Phillips County,Kansas,20,147,370
Pottawatomie County,Kansas,20,149,982
Pratt County,Kansas,20,151,595
Rawlins County,Kansas,20,153,186
Reno County,Kansas,20,155,4320
Republic County,Kansas,20,157,405
Rice County,Kansas,20,159,423
Riley County,Kansas,20,161,2298
Rooks County,Kansas,20,163,279
Rush County,Kansas,20,165,166
Russell County,Kansas,20,167,438
Saline County,Kansas,20,169,2497
Scott County,Kansas,20,171,304
Sedgwick County,Kansas,20,173,20923
Seward County,Kansas,20,175,807
Shawnee County,Kansas,20,177,7779
Sheridan County,Kansas,20,179,194
Sherman County,Kansas,20,181,528
Smith County,Kansas,20,183,333
Stafford County,Kansas,20,185,240
Stanton County,Kansas,20,187,75
Stevens County,Kansas,20,189,198
Sumner County,Kansas,20,191,1219
Thomas County,Kansas,20,193,686
Trego County,Kansas,20,195,152
Wabaunsee County,Kansas,20,197,341
Wallace County,Kansas,20,199,82
Washington County,Kansas,20,201,391
Wichita County,Kansas,20,203,196
Wilson County,Kansas,20,205,479
Woodson County,Kansas,20,207,195
Wyandotte County,Kansas,20,209,6652
Adair County,Kentucky,21,001,853
Allen County,Kentucky,21,003,1011
Anderson County,Kentucky,21,005,992
Ballard County,Kentucky,21,007,444
Barren County,Kentucky,21,009,1953
Bath County,Kentucky,21,011,465
Bell County,Kentucky,21,013,1202
Boone County,Kentucky,21,015,7005
Bourbon County,Kentucky,21,017,900
Boyd County,Kentucky,21,019,2988
Boyle County,Kentucky,21,021,1489
Bracken County,Kentucky,21,023,509
Breathitt County,Kentucky,21,025,568
Breckinridge County,Kentucky,21,027,925
Bullitt County,Kentucky,21,029,3901
Butler County,Kentucky,21,031,638
Caldwell County,Kentucky,21,033,373
Calloway County,Kentucky,21,035,1243
Campbell County,Kentucky,21,037,4261
Carlisle County,Kentucky,21,039,259
Carroll County,Kentucky,21,041,286
Carter County,Kentucky,21,043,1111
Casey County,Kentucky,21,045,652
Christian County,Kentucky,21,047,3250
Clark County,Kentucky,21,049,1544
Clay County,Kentucky,21,051,553
Clinton County,Kentucky,21,053,357
Crittenden County,Kentucky,21,055,422
Cumberland County,Kentucky,21,057,329
Daviess County,Kentucky,21,059,5131
Edmonson County,Kentucky,21,061,528
Elliott County,Kentucky,21,063,210
Estill County,Kentucky,21,065,484
Fayette County,Kentucky,21,067,13144
Fleming County,Kentucky,21,069,999
Floyd County,Kentucky,21,071,1503
Franklin County,Kentucky,21,073,1404
Fulton County,Kentucky,21,075,151
Gallatin County,Kentucky,21,077,360
Garrard County,Kentucky,21,079,742
Grant County,Kentucky,21,081,908
Graves County,Kentucky,21,083,1864
Grayson County,Kentucky,21,085,893
Green County,Kentucky,21,087,403
Greenup County,Kentucky,21,089,2137
Hancock County,Kentucky,21,091,422
Hardin County,Kentucky,21,093,6326
Harlan County,Kentucky,21,095,1663
Harrison County,Kentucky,21,097,630
Hart County,Kentucky,21,099,510
Henderson County,Kentucky,21,101,2677
Henry County,Kentucky,21,103,563
Hickman County,Kentucky,21,105,280
Hopkins County,Kentucky,21,107,2574
Jackson County,Kentucky,21,109,396
Jefferson County,Kentucky,21,111,34561
Jessamine County,Kentucky,21,113,2244
Johnson County,Kentucky,21,115,899
Kenton County,Kentucky,21,117,7832
Knott County,Kentucky,21,119,657
Knox County,Kentucky,21,121,511
Larue County,Kentucky,21,123,669
Laurel County,Kentucky,21,125,2374
Lawrence County,Kentucky,21,127,654
Lee County,Kentucky,21,129,255
Leslie County,Kentucky,21,131,353
Letcher County,Kentucky,21,133,1467
Lewis County,Kentucky,21,135,480
Lincoln County,Kentucky,21,137,982
Livingston County,Kentucky,21,139,468
Logan County,Kentucky,21,141,898
Lyon County,Kentucky,21,143,476
McCracken County,Kentucky,21,145,4441
McCreary County,Kentucky,21,147,895
McLean County,Kentucky,21,149,451
Madison County,Kentucky,21,151,3487
Magoffin County,Kentucky,21,153,352
Marion County,Kentucky,21,155,1097
Marshall County,Kentucky,21,157,1532
Martin County,Kentucky,21,159,545
Mason County,Kentucky,21,161,956
Meade County,Kentucky,21,163,1606
Menifee County,Kentucky,21,165,163
Mercer County,Kentucky,21,167,1130
Metcalfe County,Kentucky,21,169,273
Monroe County,Kentucky,21,171,423
Montgomery County,Kentucky,21,173,893
Morgan County,Kentucky,21,175,368
Muhlenberg County,Kentucky,21,177,1847
Nelson County,Kentucky,21,179,2450
Nicholas County,Kentucky,21,181,408
Ohio County,Kentucky,21,183,1143
Oldham County,Kentucky,21,185,2920
Owen County,Kentucky,21,187,249
Owsley County,Kentucky,21,189,108
Pendleton County,Kentucky,21,191,866
Perry County,Kentucky,21,193,1409
Pike County,Kentucky,21,195,2346
Powell County,Kentucky,21,197,458
Pulaski County,Kentucky,21,199,3490
Robertson County,Kentucky,21,201,71
Rockcastle County,Kentucky,21,203,846
Rowan County,Kentucky,21,205,703
Russell County,Kentucky,21,207,830
Scott County,Kentucky,21,209,1896
Shelby County,Kentucky,21,211,1729
Simpson County,Kentucky,21,213,611
Spencer County,Kentucky,21,215,983
Taylor County,Kentucky,21,217,902
Todd County,Kentucky,21,219,448
Trigg County,Kentucky,21,221,919
Trimble County,Kentucky,21,223,415
Union County,Kentucky,21,225,1044
Warren County,Kentucky,21,227,5045
Washington County,Kentucky,21,229,589
Wayne County,Kentucky,21,231,518
Webster County,Kentucky,21,233,571
Whitley County,Kentucky,21,235,750
Wolfe County,Kentucky,21,237,278
Woodford County,Kentucky,21,239,1321
Acadia Parish,Louisiana,22,001,2248
Allen Parish,Louisiana,22,003,914
Ascension Parish,Louisiana,22,005,3894
Assumption Parish,Louisiana,22,007,690
Avoyelles Parish,Louisiana,22,009,1258
Beauregard Parish,Louisiana,22,011,1313
Bienville Parish,Louisiana,22,013,415
Bossier Parish,Louisiana,22,015,5733
Caddo Parish,Louisiana,22,017,10288
Calcasieu Parish,Louisiana,22,019,8114
Caldwell Parish,Louisiana,22,021,274
Cameron Parish,Louisiana,22,023,263
Catahoula Parish,Louisiana,22,025,219
Claiborne Parish,Louisiana,22,027,347
Concordia Parish,Louisiana,22,029,520
De Soto Parish,Louisiana,22,031,1063
East Baton Rouge Parish,Louisiana,22,033,12370
East Carroll Parish,Louisiana,22,035,150
East Feliciana Parish,Louisiana,22,037,581
Evangeline Parish,Louisiana,22,039,1013
Franklin Parish,Louisiana,22,041,390
Grant Parish,Louisiana,22,043,723
Iberia Parish,Louisiana,22,045,1976
Iberville Parish,Louisiana,22,047,823
Jackson Parish,Louisiana,22,049,569
Jefferson Parish,Louisiana,22,051,15926
Jefferson Davis Parish,Louisiana,22,053,859
Lafayette Parish,Louisiana,22,055,6842
Lafourche Parish,Louisiana,22,057,2558
LaSalle Parish,Louisiana,22,059,401
Lincoln Parish,Louisiana,22,061,1273
Livingston Parish,Louisiana,22,063,3880
Madison Parish,Louisiana,22,065,370
Morehouse Parish,Louisiana,22,067,727
Natchitoches Parish,Louisiana,22,069,959
Orleans Parish,Louisiana,22,071,9641
Ouachita Parish,Louisiana,22,073,3983
Plaquemines Parish,Louisiana,22,075,868
Pointe Coupee Parish,Louisiana,22,077,603
Rapides Parish,Louisiana,22,079,4880
Red River Parish,Louisiana,22,081,271
Richland Parish,Louisiana,22,083,493
Sabine Parish,Louisiana,22,085,647
Saint Bernard Parish,Louisiana,22,087,1202
Saint Charles Parish,Louisiana,22,089,2654
Saint Helena Parish,Louisiana,22,091,274
Saint James Parish,Louisiana,22,093,914
Saint John the Baptist Parish,Louisiana,22,095,1489
Saint Landry Parish,Louisiana,22,097,2726
Saint Martin Parish,Louisiana,22,099,930
Saint Mary Parish,Louisiana,22,101,1278
Saint Tammany Parish,Louisiana,22,103,10507
Tangipahoa Parish,Louisiana,22,105,3691
Tensas Parish,Louisiana,22,107,80
Terrebonne Parish,Louisiana,22,109,2787
Union Parish,Louisiana,22,111,842
Vermilion Parish,Louisiana,22,113,1770
Vernon Parish,Louisiana,22,115,1808
Washington Parish,Louisiana,22,117,1695
Webster Parish,Louisiana,22,119,1186
West Baton Rouge Parish,Louisiana,22,121,855
West Carroll Parish,Louisiana,22,123,183
West Feliciana Parish,Louisiana,22,125,336
Winn Parish,Louisiana,22,127,480
Androscoggin County,Maine,23,001,7078
Aroostook County,Maine,23,003,4495
Cumberland County,Maine,23,005,17635
Franklin County,Maine,23,007,1790
Hancock County,Maine,23,009,3057
Kennebec County,Maine,23,011,8348
Knox County,Maine,23,013,2182
Lincoln County,Maine,23,015,2180
Oxford County,Maine,23,017,2928
Penobscot County,Maine,23,019,10389
Piscataquis County,Maine,23,021,1284
Sagadahoc County,Maine,23,023,2056
Somerset County,Maine,23,025,3415
Waldo County,Maine,23,027,2119
Washington County,Maine,23,029,1802
York County,Maine,23,031,13478
Allegany County,Maryland,24,001,4133
Anne Arundel County,Maryland,24,003,26453
Baltimore County,Maryland,24,005,34591
Calvert County,Maryland,24,009,4284
Caroline County,Maryland,24,011,1404
Carroll County,Maryland,24,013,8189
Cecil County,Maryland,24,015,4650
Charles County,Maryland,24,017,7207
Dorchester County,Maryland,24,019,1313
Frederick County,Maryland,24,021,11918
Garrett County,Maryland,24,023,1467
Harford County,Maryland,24,025,13618
Howard County,Maryland,24,027,11200
Kent County,Maryland,24,029,913
Queen Anne's County,Maryland,24,035,2572
Saint Mary's County,Maryland,24,037,4826
Somerset County,Maryland,24,039,849
Talbot County,Maryland,24,041,2077
Washington County,Maryland,24,043,8002
Wicomico County,Maryland,24,045,3904
Worcester County,Maryland,24,047,3056
Baltimore City,Maryland,24,510,17456
Montgomery County,Maryland,24,031,34499
Prince George's County,Maryland,24,033,33338
Barnstable County,Massachusetts,25,001,15622
Berkshire County,Massachusetts,25,003,7444
Bristol County,Massachusetts,25,005,32145
Dukes County,Massachusetts,25,007,919
Essex County,Massachusetts,25,009,41700
Franklin County,Massachusetts,25,011,4978
Hampden County,Massachusetts,25,013,28170
Hampshire County,Massachusetts,25,015,8628
Middlesex County,Massachusetts,25,017,63971
Nantucket County,Massachusetts,25,019,545
Norfolk County,Massachusetts,25,021,37380
Plymouth County,Massachusetts,25,023,31769
Suffolk County,Massachusetts,25,025,22845
Worcester County,Massachusetts,25,027,48608
Alcona County,Michigan,26,001,670
Alger County,Michigan,26,003,433
Allegan County,Michigan,26,005,6071
Alpena County,Michigan,26,007,2569
Antrim County,Michigan,26,009,1193
Arenac County,Michigan,26,011,902
Baraga County,Michigan,26,013,359
Barry County,Michigan,26,015,3905
Bay County,Michigan,26,017,7887
Benzie County,Michigan,26,019,1133
Berrien County,Michigan,26,021,9309
Branch County,Michigan,26,023,2322
Calhoun County,Michigan,26,025,8091
Cass County,Michigan,26,027,3285
Charlevoix County,Michigan,26,029,1683
Cheboygan County,Michigan,26,031,1641
Chippewa County,Michigan,26,033,1933
Clare County,Michigan,26,035,1588
Clinton County,Michigan,26,037,4908
Crawford County,Michigan,26,039,877
Delta County,Michigan,26,041,3193
Dickinson County,Michigan,26,043,1669
Eaton County,Michigan,26,045,7929
Emmet County,Michigan,26,047,2303
Genesee County,Michigan,26,049,25610
Gladwin County,Michigan,26,051,1510
Gogebic County,Michigan,26,053,1245
Grand Traverse County,Michigan,26,055,5890
Gratiot County,Michigan,26,057,2227
Hillsdale County,Michigan,26,059,2224
Houghton County,Michigan,26,061,1796
Huron County,Michigan,26,063,2095
Ingham County,Michigan,26,065,14271
Ionia County,Michigan,26,067,3631
Iosco County,Michigan,26,069,1391
Iron County,Michigan,26,071,711
Isabella County,Michigan,26,073,2712
Jackson County,Michigan,26,075,8992
Kalamazoo County,Michigan,26,077,13196
Kalkaska County,Michigan,26,079,769
Kent County,Michigan,26,081,32214
Keweenaw County,Michigan,26,083,176
Lake County,Michigan,26,085,599
Lapeer County,Michigan,26,087,5699
Leelanau County,Michigan,26,089,1356
Lenawee County,Michigan,26,091,5736
Livingston County,Michigan,26,093,11373
Luce County,Michigan,26,095,386
Mackinac County,Michigan,26,097,559
Macomb County,Michigan,26,099,54924
Manistee County,Michigan,26,101,1693
Marquette County,Michigan,26,103,3621
Mason County,Michigan,26,105,1801
Mecosta County,Michigan,26,107,1971
Menominee County,Michigan,26,109,1660
Midland County,Michigan,26,111,5621
Missaukee County,Michigan,26,113,871
Monroe County,Michigan,26,115,9521
Montcalm County,Michigan,26,117,3614
Montmorency County,Michigan,26,119,705
Muskegon County,Michigan,26,121,11677
Newaygo County,Michigan,26,123,2601
Oakland County,Michigan,26,125,63582
Oceana County,Michigan,26,127,1722
Ogemaw County,Michigan,26,129,1258
Ontonagon County,Michigan,26,131,508
Osceola County,Michigan,26,133,1335
Oscoda County,Michigan,26,135,364
Otsego County,Michigan,26,137,1352
Ottawa County,Michigan,26,139,13622
Presque Isle County,Michigan,26,141,1002
Roscommon County,Michigan,26,143,1632
Saginaw County,Michigan,26,145,11783
Saint Clair County,Michigan,26,147,10677
Saint Joseph County,Michigan,26,149,3155
Sanilac County,Michigan,26,151,2350
Schoolcraft County,Michigan,26,153,531
Shiawassee County,Michigan,26,155,4849
Tuscola County,Michigan,26,157,3364
Van Buren County,Michigan,26,159,4110
Washtenaw County,Michigan,26,161,14568
Wayne County,Michigan,26,163,85424
Wexford County,Michigan,26,165,1963
Aitkin County,Minnesota,27,001,1337
Anoka County,Minnesota,27,003,25106
Becker County,Minnesota,27,005,2361
Beltrami County,Minnesota,27,007,2711
Benton County,Minnesota,27,009,2802
Big Stone County,Minnesota,27,011,423
Blue Earth County,Minnesota,27,013,3937
Brown County,Minnesota,27,015,1576
Carlton County,Minnesota,27,017,2499
Carver County,Minnesota,27,019,5754
Cass County,Minnesota,27,021,1866
Chippewa County,Minnesota,27,023,1085
Chisago County,Minnesota,27,025,4095
Clay County,Minnesota,27,027,4257
Clearwater County,Minnesota,27,029,687
Cook County,Minnesota,27,031,350
Cottonwood County,Minnesota,27,033,753
Crow Wing County,Minnesota,27,035,5371
Dakota County,Minnesota,27,037,28853
Dodge County,Minnesota,27,039,1597
Douglas County,Minnesota,27,041,3880
Faribault County,Minnesota,27,043,1095
Fillmore County,Minnesota,27,045,1590
Freeborn County,Minnesota,27,047,2562
Goodhue County,Minnesota,27,049,3645
Grant County,Minnesota,27,051,563
Hennepin County,Minnesota,27,053,62232
Houston County,Minnesota,27,055,1843
Hubbard County,Minnesota,27,057,1632
Isanti County,Minnesota,27,059,2465
Itasca County,Minnesota,27,061,3534
Jackson County,Minnesota,27,063,890
Kanabec County,Minnesota,27,065,1112
Kandiyohi County,Minnesota,27,067,3679
Kittson County,Minnesota,27,069,303
Koochiching County,Minnesota,27,071,917
Lac qui Parle County,Minnesota,27,073,635
Lake County,Minnesota,27,075,915
Lake of the Woods County,Minnesota,27,077,262
Le Sueur County,Minnesota,27,079,1775
Lincoln County,Minnesota,27,081,429
Lyon County,Minnesota,27,083,1466
McLeod County,Minnesota,27,085,3244
Mahnomen County,Minnesota,27,087,339
Marshall County,Minnesota,27,089,729
Martin County,Minnesota,27,091,1598
Meeker County,Minnesota,27,093,1681
Mille Lacs County,Minnesota,27,095,1618
Morrison County,Minnesota,27,097,2214
Mower County,Minnesota,27,099,3065
Murray County,Minnesota,27,101,592
Nicollet County,Minnesota,27,103,2106
Nobles County,Minnesota,27,105,1350
Norman County,Minnesota,27,107,610
Olmsted County,Minnesota,27,109,10722
Otter Tail County,Minnesota,27,111,4900
Pennington County,Minnesota,27,113,1355
Pine County,Minnesota,27,115,1621
Pipestone County,Minnesota,27,117,654
Polk County,Minnesota,27,119,2568
Pope County,Minnesota,27,121,1034
Ramsey County,Minnesota,27,123,24433
Red Lake County,Minnesota,27,125,323
Redwood County,Minnesota,27,127,966
Renville County,Minnesota,27,129,1256
Rice County,Minnesota,27,131,3316
Rock County,Minnesota,27,133,677
Roseau County,Minnesota,27,135,951
Saint Louis County,Minnesota,27,137,15105
Scott County,Minnesota,27,139,8813
Sherburne County,Minnesota,27,141,7195
Sibley County,Minnesota,27,143,981
Stearns County,Minnesota,27,145,10394
Steele County,Minnesota,27,147,2404
Stevens County,Minnesota,27,149,658
Swift County,Minnesota,27,151,705
Todd County,Minnesota,27,153,1728
Traverse County,Minnesota,27,155,354
Wabasha County,Minnesota,27,157,1726
Wadena County,Minnesota,27,159,1346
Waseca County,Minnesota,27,161,1204
Washington County,Minnesota,27,163,16863
Watonwan County,Minnesota,27,165,710
Wilkin County,Minnesota,27,167,787
Winona County,Minnesota,27,169,3442
Wright County,Minnesota,27,171,9481
Yellow Medicine County,Minnesota,27,173,770
Adams County,Mississippi,28,001,1643
Alcorn County,Mississippi,28,003,2149
Amite County,Mississippi,28,005,518
Attala County,Mississippi,28,007,875
Benton County,Mississippi,28,009,405
Bolivar County,Mississippi,28,011,1249
Calhoun County,Mississippi,28,013,552
Carroll County,Mississippi,28,015,470
Chickasaw County,Mississippi,28,017,508
Choctaw County,Mississippi,28,019,491
Claiborne County,Mississippi,28,021,396
Clarke County,Mississippi,28,023,845
Clay County,Mississippi,28,025,920
Coahoma County,Mississippi,28,027,1321
Copiah County,Mississippi,28,029,1544
Covington County,Mississippi,28,031,872
DeSoto County,Mississippi,28,033,9540
Forrest County,Mississippi,28,035,3035
Franklin County,Mississippi,28,037,429
George County,Mississippi,28,039,1001
Greene County,Mississippi,28,041,668
Grenada County,Mississippi,28,043,1024
Hancock County,Mississippi,28,045,2383
Harrison County,Mississippi,28,047,11868
Hinds County,Mississippi,28,049,11635
Holmes County,Mississippi,28,051,545
Humphreys County,Mississippi,28,053,339
Issaquena County,Mississippi,28,055,34
Itawamba County,Mississippi,28,057,1328
Jackson County,Mississippi,28,059,8914
Jasper County,Mississippi,28,061,921
Jefferson County,Mississippi,28,063,211
Jefferson Davis County,Mississippi,28,065,428
Jones County,Mississippi,28,067,4490
Kemper County,Mississippi,28,069,650
Lafayette County,Mississippi,28,071,1668
Lamar County,Mississippi,28,073,3226
Lauderdale County,Mississippi,28,075,4830
Lawrence County,Mississippi,28,077,603
Leake County,Mississippi,28,079,1054
Lee County,Mississippi,28,081,4564
Leflore County,Mississippi,28,083,757
Lincoln County,Mississippi,28,085,1972
Lowndes County,Mississippi,28,087,2646
Madison County,Mississippi,28,089,4030
Marion County,Mississippi,28,091,1397
Marshall County,Mississippi,28,093,1096
Monroe County,Mississippi,28,095,1803
Montgomery County,Mississippi,28,097,324
Neshoba County,Mississippi,28,099,1820
Newton County,Mississippi,28,101,1491
Noxubee County,Mississippi,28,103,535
Oktibbeha County,Mississippi,28,105,1389
Panola County,Mississippi,28,107,2180
Pearl River County,Mississippi,28,109,3975
Perry County,Mississippi,28,111,888
Pike County,Mississippi,28,113,2360
Pontotoc County,Mississippi,28,115,1794
Prentiss County,Mississippi,28,117,1460
Quitman County,Mississippi,28,119,481
Rankin County,Mississippi,28,121,8541
Scott County,Mississippi,28,123,1034
Sharkey County,Mississippi,28,125,200
Simpson County,Mississippi,28,127,1210
Smith County,Mississippi,28,129,680
Stone County,Mississippi,28,131,1223
Sunflower County,Mississippi,28,133,891
Tallahatchie County,Mississippi,28,135,781
Tate County,Mississippi,28,137,1940
Tippah County,Mississippi,28,139,1459
Tishomingo County,Mississippi,28,141,1198
Tunica County,Mississippi,28,143,684
Union County,Mississippi,28,145,1220
Walthall County,Mississippi,28,147,769
Warren County,Mississippi,28,149,2536
Washington County,Mississippi,28,151,1940
Wayne County,Mississippi,28,153,721
Webster County,Mississippi,28,155,434
Wilkinson County,Mississippi,28,157,357
Winston County,Mississippi,28,159,1083
Yalobusha County,Mississippi,28,161,603
Yazoo County,Mississippi,28,163,1001
Adair County,Missouri,29,001,808
Andrew County,Missouri,29,003,547
Atchison County,Missouri,29,005,222
Audrain County,Missouri,29,007,1003
Barry County,Missouri,29,009,1378
Barton County,Missouri,29,011,538
Bates County,Missouri,29,013,833
Benton County,Missouri,29,015,820
Bollinger County,Missouri,29,017,359
Boone County,Missouri,29,019,6032
Buchanan County,Missouri,29,021,3105
Butler County,Missouri,29,023,2126
Caldwell County,Missouri,29,025,444
Callaway County,Missouri,29,027,1921
Camden County,Missouri,29,029,2254
Cape Girardeau County,Missouri,29,031,2315
Carroll County,Missouri,29,033,285
Carter County,Missouri,29,035,357
Cass County,Missouri,29,037,5181
Cedar County,Missouri,29,039,472
Chariton County,Missouri,29,041,301
Christian County,Missouri,29,043,3780
Clark County,Missouri,29,045,381
Clay County,Missouri,29,047,11111
Clinton County,Missouri,29,049,957
Cole County,Missouri,29,051,3480
Cooper County,Missouri,29,053,836
Crawford County,Missouri,29,055,1007
Dade County,Missouri,29,057,420
Dallas County,Missouri,29,059,533
Daviess County,Missouri,29,061,366
DeKalb County,Missouri,29,063,654
Dent County,Missouri,29,065,686
Douglas County,Missouri,29,067,529
Dunklin County,Missouri,29,069,917
Franklin County,Missouri,29,071,5694
Gasconade County,Missouri,29,073,673
Gentry County,Missouri,29,075,241
Greene County,Missouri,29,077,12174
Grundy County,Missouri,29,079,655
Harrison County,Missouri,29,081,418
Henry County,Missouri,29,083,942
Hickory County,Missouri,29,085,323
Holt County,Missouri,29,087,145
Howard County,Missouri,29,089,341
Howell County,Missouri,29,091,1449
Iron County,Missouri,29,093,477
Jackson County,Missouri,29,095,30188
Jasper County,Missouri,29,097,4944
Jefferson County,Missouri,29,099,14196
Johnson County,Missouri,29,101,2692
Knox County,Missouri,29,103,144
Laclede County,Missouri,29,105,1063
Lafayette County,Missouri,29,107,1352
Lawrence County,Missouri,29,109,1596
Lewis County,Missouri,29,111,335
Lincoln County,Missouri,29,113,2506
Linn County,Missouri,29,115,422
Livingston County,Missouri,29,117,558
McDonald County,Missouri,29,119,726
Macon County,Missouri,29,121,774
Madison County,Missouri,29,123,599
Maries County,Missouri,29,125,467
Marion County,Missouri,29,127,1183
Mercer County,Missouri,29,129,161
Miller County,Missouri,29,131,795
Mississippi County,Missouri,29,133,281
Moniteau County,Missouri,29,135,509
Monroe County,Missouri,29,137,369
Montgomery County,Missouri,29,139,655
Morgan County,Missouri,29,141,842
New Madrid County,Missouri,29,143,492
Newton County,Missouri,29,145,3156
