County,State,State_FIPS,County_FIPS,some_college_less_1_year
Dubois County,Indiana,18,037,1325.0
Elkhart County,Indiana,18,039,8477.0
Fayette County,Indiana,18,041,1173.0
Floyd County,Indiana,18,043,3755.0
Fountain County,Indiana,18,045,923.0
Franklin County,Indiana,18,047,848.0
Fulton County,Indiana,18,049,1281.0
Gibson County,Indiana,18,051,1673.0
Grant County,Indiana,18,053,3201.0
Greene County,Indiana,18,055,1413.0
Hamilton County,Indiana,18,057,9303.0
Hancock County,Indiana,18,059,3915.0
Harrison County,Indiana,18,061,2314.0
Hendricks County,Indiana,18,063,6784.0
Henry County,Indiana,18,065,2554.0
Howard County,Indiana,18,067,4009.0
Huntington County,Indiana,18,069,1760.0
Jackson County,Indiana,18,071,2140.0
Jasper County,Indiana,18,073,1529.0
Jay County,Indiana,18,075,752.0
Jefferson County,Indiana,18,077,1730.0
Jennings County,Indiana,18,079,1351.0
Johnson County,Indiana,18,081,7004.0
Knox County,Indiana,18,083,1708.0
Kosciusko County,Indiana,18,085,4110.0
LaGrange County,Indiana,18,087,1092.0
Lake County,Indiana,18,089,23014.0
LaPorte County,Indiana,18,091,5693.0
Lawrence County,Indiana,18,093,2105.0
Madison County,Indiana,18,095,6647.0
Marion County,Indiana,18,097,37413.0
Marshall County,Indiana,18,099,1942.0
Martin County,Indiana,18,101,477.0
Miami County,Indiana,18,103,1791.0
Monroe County,Indiana,18,105,4249.0
Montgomery County,Indiana,18,107,1837.0
Morgan County,Indiana,18,109,3338.0
Newton County,Indiana,18,111,521.0
Noble County,Indiana,18,113,2239.0
Ohio County,Indiana,18,115,331.0
Orange County,Indiana,18,117,1082.0
Owen County,Indiana,18,119,1227.0
Parke County,Indiana,18,121,1003.0
Perry County,Indiana,18,123,871.0
Pike County,Indiana,18,125,547.0
Porter County,Indiana,18,127,7009.0
Posey County,Indiana,18,129,1318.0
Pulaski County,Indiana,18,131,762.0
Putnam County,Indiana,18,133,1686.0
Randolph County,Indiana,18,135,1475.0
Ripley County,Indiana,18,137,1271.0
Rush County,Indiana,18,139,762.0
Saint Joseph County,Indiana,18,141,12306.0
Scott County,Indiana,18,143,1165.0
Shelby County,Indiana,18,145,2262.0
Spencer County,Indiana,18,147,1004.0
Starke County,Indiana,18,149,1498.0
Steuben County,Indiana,18,151,1749.0
Sullivan County,Indiana,18,153,901.0
Switzerland County,Indiana,18,155,506.0
Tippecanoe County,Indiana,18,157,5683.0
Tipton County,Indiana,18,159,638.0
Union County,Indiana,18,161,244.0
Vanderburgh County,Indiana,18,163,8351.0
Vermillion County,Indiana,18,165,830.0
Vigo County,Indiana,18,167,5482.0
Wabash County,Indiana,18,169,1671.0
Warren County,Indiana,18,171,379.0
Warrick County,Indiana,18,173,3013.0
Washington County,Indiana,18,175,1097.0
Wayne County,Indiana,18,177,3589.0
Wells County,Indiana,18,179,1213.0
White County,Indiana,18,181,1086.0
Whitley County,Indiana,18,183,1811.0
Adair County,Iowa,19,001,452.0
Adams County,Iowa,19,003,319.0
Allamakee County,Iowa,19,005,670.0
Appanoose County,Iowa,19,007,1005.0
Audubon County,Iowa,19,009,363.0
Benton County,Iowa,19,011,1416.0
Black Hawk County,Iowa,19,013,5151.0
Boone County,Iowa,19,015,1277.0
Bremer County,Iowa,19,017,1098.0
Buchanan County,Iowa,19,019,985.0
Buena Vista County,Iowa,19,021,865.0
Butler County,Iowa,19,023,746.0
Calhoun County,Iowa,19,025,636.0
Carroll County,Iowa,19,027,856.0
Cass County,Iowa,19,029,644.0
Cedar County,Iowa,19,031,986.0
Cerro Gordo County,Iowa,19,033,2463.0
Cherokee County,Iowa,19,035,629.0
Chickasaw County,Iowa,19,037,514.0
Clarke County,Iowa,19,039,399.0
Clay County,Iowa,19,041,883.0
Clayton County,Iowa,19,043,882.0
Clinton County,Iowa,19,045,3019.0
Crawford County,Iowa,19,047,678.0
Dallas County,Iowa,19,049,3183.0
Davis County,Iowa,19,051,528.0
Decatur County,Iowa,19,053,384.0
Delaware County,Iowa,19,055,965.0
Des Moines County,Iowa,19,057,2439.0
Dickinson County,Iowa,19,059,1110.0
Dubuque County,Iowa,19,061,4146.0
Emmet County,Iowa,19,063,605.0
Fayette County,Iowa,19,065,1102.0
Floyd County,Iowa,19,067,870.0
Franklin County,Iowa,19,069,542.0
Fremont County,Iowa,19,071,362.0
Greene County,Iowa,19,073,531.0
Grundy County,Iowa,19,075,613.0
Guthrie County,Iowa,19,077,650.0
Hamilton County,Iowa,19,079,717.0
Hancock County,Iowa,19,081,447.0
Hardin County,Iowa,19,083,807.0
Harrison County,Iowa,19,085,908.0
Henry County,Iowa,19,087,975.0
Howard County,Iowa,19,089,428.0
Humboldt County,Iowa,19,091,487.0
Ida County,Iowa,19,093,406.0
Iowa County,Iowa,19,095,840.0
Jackson County,Iowa,19,097,1010.0
Jasper County,Iowa,19,099,2103.0
Jefferson County,Iowa,19,101,929.0
Johnson County,Iowa,19,103,3467.0
Jones County,Iowa,19,105,1224.0
Keokuk County,Iowa,19,107,475.0
Kossuth County,Iowa,19,109,875.0
Lee County,Iowa,19,111,1981.0
Linn County,Iowa,19,113,12272.0
Louisa County,Iowa,19,115,455.0
Lucas County,Iowa,19,117,563.0
Lyon County,Iowa,19,119,561.0
Madison County,Iowa,19,121,939.0
Mahaska County,Iowa,19,123,1047.0
Marion County,Iowa,19,125,1445.0
Marshall County,Iowa,19,127,2062.0
Mills County,Iowa,19,129,957.0
Mitchell County,Iowa,19,131,458.0
Monona County,Iowa,19,133,602.0
Monroe County,Iowa,19,135,359.0
Montgomery County,Iowa,19,137,716.0
Muscatine County,Iowa,19,139,1753.0
O'Brien County,Iowa,19,141,736.0
Osceola County,Iowa,19,143,301.0
Page County,Iowa,19,145,1025.0
Palo Alto County,Iowa,19,147,489.0
Plymouth County,Iowa,19,149,1279.0
Pocahontas County,Iowa,19,151,399.0
Polk County,Iowa,19,153,21252.0
Pottawattamie County,Iowa,19,155,5796.0
Poweshiek County,Iowa,19,157,1110.0
Ringgold County,Iowa,19,159,262.0
Sac County,Iowa,19,161,417.0
Scott County,Iowa,19,163,8547.0
Shelby County,Iowa,19,165,689.0
Sioux County,Iowa,19,167,1259.0
Story County,Iowa,19,169,2818.0
Tama County,Iowa,19,171,967.0
Taylor County,Iowa,19,173,381.0
Union County,Iowa,19,175,829.0
Van Buren County,Iowa,19,177,465.0
Wapello County,Iowa,19,179,2143.0
Warren County,Iowa,19,181,2449.0
Washington County,Iowa,19,183,1158.0
Wayne County,Iowa,19,185,372.0
Webster County,Iowa,19,187,1905.0
Winnebago County,Iowa,19,189,565.0
Winneshiek County,Iowa,19,191,677.0
Woodbury County,Iowa,19,193,4950.0
Worth County,Iowa,19,195,479.0
Wright County,Iowa,19,197,749.0
Allen County,Kansas,20,001,830.0
Anderson County,Kansas,20,003,341.0
Atchison County,Kansas,20,005,735.0
Barber County,Kansas,20,007,379.0
Barton County,Kansas,20,009,1864.0
Bourbon County,Kansas,20,011,1016.0
Brown County,Kansas,20,013,539.0
Butler County,Kansas,20,015,4171.0
Chase County,Kansas,20,017,259.0
Chautauqua County,Kansas,20,019,232.0
Cherokee County,Kansas,20,021,1101.0
Cheyenne County,Kansas,20,023,162.0
Clark County,Kansas,20,025,110.0
Clay County,Kansas,20,027,643.0
Cloud County,Kansas,20,029,594.0
Coffey County,Kansas,20,031,552.0
Comanche County,Kansas,20,033,162.0
Cowley County,Kansas,20,035,2114.0
Crawford County,Kansas,20,037,1952.0
Decatur County,Kansas,20,039,294.0
Dickinson County,Kansas,20,041,1273.0
Doniphan County,Kansas,20,043,440.0
Douglas County,Kansas,20,045,4227.0
Edwards County,Kansas,20,047,214.0
Elk County,Kansas,20,049,197.0
Ellis County,Kansas,20,051,1402.0
Ellsworth County,Kansas,20,053,486.0
Finney County,Kansas,20,055,1879.0
Ford County,Kansas,20,057,1578.0
Franklin County,Kansas,20,059,1468.0
Geary County,Kansas,20,061,2248.0
Gove County,Kansas,20,063,155.0
Graham County,Kansas,20,065,162.0
Grant County,Kansas,20,067,282.0
Gray County,Kansas,20,069,294.0
Greeley County,Kansas,20,071,34.0
Greenwood County,Kansas,20,073,491.0
Hamilton County,Kansas,20,075,104.0
Harper County,Kansas,20,077,495.0
Harvey County,Kansas,20,079,1917.0
Haskell County,Kansas,20,081,139.0
Hodgeman County,Kansas,20,083,145.0
Jackson County,Kansas,20,085,857.0
Jefferson County,Kansas,20,087,1257.0
Jewell County,Kansas,20,089,208.0
Johnson County,Kansas,20,091,22800.0
Kearny County,Kansas,20,093,259.0
Kingman County,Kansas,20,095,826.0
Kiowa County,Kansas,20,097,201.0
Labette County,Kansas,20,099,1401.0
Lane County,Kansas,20,101,106.0
Leavenworth County,Kansas,20,103,4278.0
Lincoln County,Kansas,20,105,188.0
Linn County,Kansas,20,107,597.0
Logan County,Kansas,20,109,226.0
Lyon County,Kansas,20,111,1451.0
McPherson County,Kansas,20,113,1951.0
Marion County,Kansas,20,115,921.0
Marshall County,Kansas,20,117,652.0
Meade County,Kansas,20,119,271.0
Miami County,Kansas,20,121,2139.0
Mitchell County,Kansas,20,123,370.0
Montgomery County,Kansas,20,125,2586.0
Morris County,Kansas,20,127,502.0
Morton County,Kansas,20,129,141.0
Nemaha County,Kansas,20,131,485.0
Neosho County,Kansas,20,133,1226.0
Ness County,Kansas,20,135,206.0
Norton County,Kansas,20,137,382.0
Osage County,Kansas,20,139,951.0
Osborne County,Kansas,20,141,203.0
Ottawa County,Kansas,20,143,431.0
Pawnee County,Kansas,20,145,546.0
Phillips County,Kansas,20,147,331.0
Pottawatomie County,Kansas,20,149,1405.0
Pratt County,Kansas,20,151,803.0
Rawlins County,Kansas,20,153,176.0
Reno County,Kansas,20,155,4989.0
Republic County,Kansas,20,157,451.0
Rice County,Kansas,20,159,654.0
Riley County,Kansas,20,161,2628.0
Rooks County,Kansas,20,163,355.0
Rush County,Kansas,20,165,243.0
Russell County,Kansas,20,167,404.0
Saline County,Kansas,20,169,3346.0
Scott County,Kansas,20,171,310.0
Sedgwick County,Kansas,20,173,26669.0
Seward County,Kansas,20,175,803.0
Shawnee County,Kansas,20,177,9982.0
Sheridan County,Kansas,20,179,146.0
Sherman County,Kansas,20,181,401.0
Smith County,Kansas,20,183,279.0
Stafford County,Kansas,20,185,299.0
Stanton County,Kansas,20,187,61.0
Stevens County,Kansas,20,189,258.0
Sumner County,Kansas,20,191,1487.0
Thomas County,Kansas,20,193,430.0
Trego County,Kansas,20,195,243.0
Wabaunsee County,Kansas,20,197,458.0
Wallace County,Kansas,20,199,77.0
Washington County,Kansas,20,201,399.0
Wichita County,Kansas,20,203,124.0
Wilson County,Kansas,20,205,576.0
Woodson County,Kansas,20,207,319.0
Wyandotte County,Kansas,20,209,6950.0
Adair County,Kentucky,21,001,635.0
Allen County,Kentucky,21,003,892.0
Anderson County,Kentucky,21,005,1102.0
Ballard County,Kentucky,21,007,358.0
Barren County,Kentucky,21,009,1933.0
Bath County,Kentucky,21,011,421.0
Bell County,Kentucky,21,013,905.0
Boone County,Kentucky,21,015,6231.0
Bourbon County,Kentucky,21,017,932.0
Boyd County,Kentucky,21,019,3021.0
Boyle County,Kentucky,21,021,1237.0
Bracken County,Kentucky,21,023,325.0
Breathitt County,Kentucky,21,025,386.0
Breckinridge County,Kentucky,21,027,955.0
Bullitt County,Kentucky,21,029,4368.0
Butler County,Kentucky,21,031,511.0
Caldwell County,Kentucky,21,033,611.0
Calloway County,Kentucky,21,035,1889.0
Campbell County,Kentucky,21,037,4048.0
Carlisle County,Kentucky,21,039,267.0
Carroll County,Kentucky,21,041,480.0
Carter County,Kentucky,21,043,1136.0
Casey County,Kentucky,21,045,593.0
Christian County,Kentucky,21,047,3425.0
Clark County,Kentucky,21,049,1970.0
Clay County,Kentucky,21,051,947.0
Clinton County,Kentucky,21,053,305.0
Crittenden County,Kentucky,21,055,559.0
Cumberland County,Kentucky,21,057,327.0
Daviess County,Kentucky,21,059,5417.0
Edmonson County,Kentucky,21,061,667.0
Elliott County,Kentucky,21,063,166.0
Estill County,Kentucky,21,065,602.0
Fayette County,Kentucky,21,067,10394.0
Fleming County,Kentucky,21,069,783.0
Floyd County,Kentucky,21,071,1483.0
Franklin County,Kentucky,21,073,2582.0
Fulton County,Kentucky,21,075,368.0
Gallatin County,Kentucky,21,077,394.0
Garrard County,Kentucky,21,079,797.0
Grant County,Kentucky,21,081,863.0
Graves County,Kentucky,21,083,1686.0
Grayson County,Kentucky,21,085,1122.0
Green County,Kentucky,21,087,577.0
Greenup County,Kentucky,21,089,1969.0
Hancock County,Kentucky,21,091,448.0
Hardin County,Kentucky,21,093,5796.0
Harlan County,Kentucky,21,095,1116.0
Harrison County,Kentucky,21,097,807.0
Hart County,Kentucky,21,099,691.0
Henderson County,Kentucky,21,101,2501.0
Henry County,Kentucky,21,103,756.0
Hickman County,Kentucky,21,105,132.0
Hopkins County,Kentucky,21,107,2970.0
Jackson County,Kentucky,21,109,551.0
Jefferson County,Kentucky,21,111,35169.0
Jessamine County,Kentucky,21,113,2028.0
Johnson County,Kentucky,21,115,1126.0
Kenton County,Kentucky,21,117,8381.0
Knott County,Kentucky,21,119,552.0
Knox County,Kentucky,21,121,900.0
Larue County,Kentucky,21,123,549.0
Laurel County,Kentucky,21,125,2268.0
Lawrence County,Kentucky,21,127,449.0
Lee County,Kentucky,21,129,205.0
Leslie County,Kentucky,21,131,422.0
Letcher County,Kentucky,21,133,880.0
Lewis County,Kentucky,21,135,474.0
Lincoln County,Kentucky,21,137,1004.0
Livingston County,Kentucky,21,139,504.0
Logan County,Kentucky,21,141,1104.0
Lyon County,Kentucky,21,143,500.0
McCracken County,Kentucky,21,145,3152.0
McCreary County,Kentucky,21,147,573.0
McLean County,Kentucky,21,149,380.0
Madison County,Kentucky,21,151,3214.0
Magoffin County,Kentucky,21,153,528.0
Marion County,Kentucky,21,155,782.0
Marshall County,Kentucky,21,157,1683.0
Martin County,Kentucky,21,159,360.0
Mason County,Kentucky,21,161,953.0
Meade County,Kentucky,21,163,1716.0
Menifee County,Kentucky,21,165,300.0
Mercer County,Kentucky,21,167,963.0
Metcalfe County,Kentucky,21,169,395.0
Monroe County,Kentucky,21,171,351.0
Montgomery County,Kentucky,21,173,1224.0
Morgan County,Kentucky,21,175,609.0
Muhlenberg County,Kentucky,21,177,1375.0
Nelson County,Kentucky,21,179,2432.0
Nicholas County,Kentucky,21,181,330.0
Ohio County,Kentucky,21,183,1039.0
Oldham County,Kentucky,21,185,3039.0
Owen County,Kentucky,21,187,370.0
Owsley County,Kentucky,21,189,93.0
Pendleton County,Kentucky,21,191,867.0
Perry County,Kentucky,21,193,1034.0
Pike County,Kentucky,21,195,2692.0
Powell County,Kentucky,21,197,361.0
Pulaski County,Kentucky,21,199,3117.0
Robertson County,Kentucky,21,201,95.0
Rockcastle County,Kentucky,21,203,649.0
Rowan County,Kentucky,21,205,909.0
Russell County,Kentucky,21,207,555.0
Scott County,Kentucky,21,209,2212.0
Shelby County,Kentucky,21,211,2181.0
Simpson County,Kentucky,21,213,914.0
Spencer County,Kentucky,21,215,885.0
Taylor County,Kentucky,21,217,1255.0
Todd County,Kentucky,21,219,478.0
Trigg County,Kentucky,21,221,953.0
Trimble County,Kentucky,21,223,429.0
Union County,Kentucky,21,225,753.0
Warren County,Kentucky,21,227,4054.0
Washington County,Kentucky,21,229,491.0
Wayne County,Kentucky,21,231,746.0
Webster County,Kentucky,21,233,505.0
Whitley County,Kentucky,21,235,1293.0
Wolfe County,Kentucky,21,237,157.0
Woodford County,Kentucky,21,239,1148.0
Acadia Parish,Louisiana,22,001,2408.0
Allen Parish,Louisiana,22,003,1048.0
Ascension Parish,Louisiana,22,005,4251.0
Assumption Parish,Louisiana,22,007,599.0
Avoyelles Parish,Louisiana,22,009,1209.0
Beauregard Parish,Louisiana,22,011,1769.0
Bienville Parish,Louisiana,22,013,544.0
Bossier Parish,Louisiana,22,015,5831.0
Caddo Parish,Louisiana,22,017,8872.0
Calcasieu Parish,Louisiana,22,019,7932.0
Caldwell Parish,Louisiana,22,021,346.0
Cameron Parish,Louisiana,22,023,283.0
Catahoula Parish,Louisiana,22,025,263.0
Claiborne Parish,Louisiana,22,027,553.0
Concordia Parish,Louisiana,22,029,544.0
De Soto Parish,Louisiana,22,031,1076.0
East Baton Rouge Parish,Louisiana,22,033,15340.0
East Carroll Parish,Louisiana,22,035,168.0
East Feliciana Parish,Louisiana,22,037,745.0
Evangeline Parish,Louisiana,22,039,1331.0
Franklin Parish,Louisiana,22,041,712.0
Grant Parish,Louisiana,22,043,1308.0
Iberia Parish,Louisiana,22,045,2366.0
Iberville Parish,Louisiana,22,047,1155.0
Jackson Parish,Louisiana,22,049,590.0
Jefferson Parish,Louisiana,22,051,15543.0
Jefferson Davis Parish,Louisiana,22,053,920.0
Lafayette Parish,Louisiana,22,055,8186.0
Lafourche Parish,Louisiana,22,057,3129.0
LaSalle Parish,Louisiana,22,059,376.0
Lincoln Parish,Louisiana,22,061,1393.0
Livingston Parish,Louisiana,22,063,4649.0
Madison Parish,Louisiana,22,065,365.0
Morehouse Parish,Louisiana,22,067,1063.0
Natchitoches Parish,Louisiana,22,069,2033.0
Orleans Parish,Louisiana,22,071,11808.0
Ouachita Parish,Louisiana,22,073,6195.0
Plaquemines Parish,Louisiana,22,075,1010.0
Pointe Coupee Parish,Louisiana,22,077,774.0
Rapides Parish,Louisiana,22,079,5083.0
Red River Parish,Louisiana,22,081,237.0
Richland Parish,Louisiana,22,083,709.0
Sabine Parish,Louisiana,22,085,1055.0
Saint Bernard Parish,Louisiana,22,087,1934.0
Saint Charles Parish,Louisiana,22,089,1854.0
Saint Helena Parish,Louisiana,22,091,204.0
Saint James Parish,Louisiana,22,093,598.0
Saint John the Baptist Parish,Louisiana,22,095,1644.0
Saint Landry Parish,Louisiana,22,097,2187.0
Saint Martin Parish,Louisiana,22,099,2126.0
Saint Mary Parish,Louisiana,22,101,1703.0
Saint Tammany Parish,Louisiana,22,103,10842.0
Tangipahoa Parish,Louisiana,22,105,4077.0
Tensas Parish,Louisiana,22,107,197.0
Terrebonne Parish,Louisiana,22,109,3837.0
Union Parish,Louisiana,22,111,1186.0
Vermilion Parish,Louisiana,22,113,2061.0
Vernon Parish,Louisiana,22,115,2478.0
Washington Parish,Louisiana,22,117,1676.0
Webster Parish,Louisiana,22,119,1667.0
West Baton Rouge Parish,Louisiana,22,121,689.0
West Carroll Parish,Louisiana,22,123,345.0
West Feliciana Parish,Louisiana,22,125,549.0
Winn Parish,Louisiana,22,127,458.0
Androscoggin County,Maine,23,001,5392.0
Aroostook County,Maine,23,003,3201.0
Cumberland County,Maine,23,005,10190.0
Franklin County,Maine,23,007,1309.0
Hancock County,Maine,23,009,2516.0
Kennebec County,Maine,23,011,6294.0
Knox County,Maine,23,013,1429.0
Lincoln County,Maine,23,015,1492.0
Oxford County,Maine,23,017,2948.0
Penobscot County,Maine,23,019,6556.0
Piscataquis County,Maine,23,021,827.0
Sagadahoc County,Maine,23,023,1754.0
Somerset County,Maine,23,025,2189.0
Waldo County,Maine,23,027,1712.0
Washington County,Maine,23,029,1386.0
York County,Maine,23,031,9502.0
Allegany County,Maryland,24,001,3933.0
Anne Arundel County,Maryland,24,003,26602.0
Baltimore County,Maryland,24,005,35950.0
Calvert County,Maryland,24,009,5392.0
Caroline County,Maryland,24,011,1474.0
Carroll County,Maryland,24,013,8537.0
Cecil County,Maryland,24,015,5730.0
Charles County,Maryland,24,017,7382.0
Dorchester County,Maryland,24,019,1438.0
Frederick County,Maryland,24,021,11311.0
Garrett County,Maryland,24,023,1507.0
Harford County,Maryland,24,025,13955.0
Howard County,Maryland,24,027,8071.0
Kent County,Maryland,24,029,881.0
Queen Anne's County,Maryland,24,035,2497.0
Saint Mary's County,Maryland,24,037,5299.0
Somerset County,Maryland,24,039,1069.0
Talbot County,Maryland,24,041,2044.0
Washington County,Maryland,24,043,8895.0
Wicomico County,Maryland,24,045,3751.0
Worcester County,Maryland,24,047,2945.0
Baltimore City,Maryland,24,510,21810.0
Montgomery County,Maryland,24,031,26861.0
Prince George's County,Maryland,24,033,37850.0
Barnstable County,Massachusetts,25,001,10431.0
Berkshire County,Massachusetts,25,003,6169.0
Bristol County,Massachusetts,25,005,23299.0
Dukes County,Massachusetts,25,007,542.0
Essex County,Massachusetts,25,009,26703.0
Franklin County,Massachusetts,25,011,3252.0
Hampden County,Massachusetts,25,013,20164.0
Hampshire County,Massachusetts,25,015,4502.0
Middlesex County,Massachusetts,25,017,43968.0
Nantucket County,Massachusetts,25,019,438.0
Norfolk County,Massachusetts,25,021,20319.0
Plymouth County,Massachusetts,25,023,20614.0
Suffolk County,Massachusetts,25,025,16651.0
Worcester County,Massachusetts,25,027,30992.0
Alcona County,Michigan,26,001,698.0
Alger County,Michigan,26,003,435.0
Allegan County,Michigan,26,005,5854.0
Alpena County,Michigan,26,007,1681.0
Antrim County,Michigan,26,009,1293.0
Arenac County,Michigan,26,011,867.0
Baraga County,Michigan,26,013,367.0
Barry County,Michigan,26,015,3531.0
Bay County,Michigan,26,017,6541.0
Benzie County,Michigan,26,019,862.0
Berrien County,Michigan,26,021,8680.0
Branch County,Michigan,26,023,2949.0
Calhoun County,Michigan,26,025,7972.0
Cass County,Michigan,26,027,4018.0
Charlevoix County,Michigan,26,029,1691.0
Cheboygan County,Michigan,26,031,1503.0
Chippewa County,Michigan,26,033,2140.0
Clare County,Michigan,26,035,2083.0
Clinton County,Michigan,26,037,4418.0
Crawford County,Michigan,26,039,831.0
Delta County,Michigan,26,041,2284.0
Dickinson County,Michigan,26,043,1246.0
Eaton County,Michigan,26,045,7380.0
Emmet County,Michigan,26,047,1844.0
Genesee County,Michigan,26,049,22765.0
Gladwin County,Michigan,26,051,1545.0
Gogebic County,Michigan,26,053,892.0
Grand Traverse County,Michigan,26,055,5666.0
Gratiot County,Michigan,26,057,2395.0
Hillsdale County,Michigan,26,059,2635.0
Houghton County,Michigan,26,061,1234.0
Huron County,Michigan,26,063,1815.0
Ingham County,Michigan,26,065,12440.0
Ionia County,Michigan,26,067,4359.0
Iosco County,Michigan,26,069,1622.0
Iron County,Michigan,26,071,585.0
Isabella County,Michigan,26,073,3204.0
Jackson County,Michigan,26,075,10660.0
Kalamazoo County,Michigan,26,077,12618.0
Kalkaska County,Michigan,26,079,1031.0
Kent County,Michigan,26,081,29361.0
Keweenaw County,Michigan,26,083,103.0
Lake County,Michigan,26,085,832.0
Lapeer County,Michigan,26,087,5726.0
Leelanau County,Michigan,26,089,926.0
Lenawee County,Michigan,26,091,6022.0
Livingston County,Michigan,26,093,11646.0
Luce County,Michigan,26,095,550.0
Mackinac County,Michigan,26,097,618.0
Macomb County,Michigan,26,099,46877.0
Manistee County,Michigan,26,101,1602.0
Marquette County,Michigan,26,103,3122.0
Mason County,Michigan,26,105,1935.0
Mecosta County,Michigan,26,107,2416.0
Menominee County,Michigan,26,109,1342.0
Midland County,Michigan,26,111,4042.0
Missaukee County,Michigan,26,113,967.0
Monroe County,Michigan,26,115,9733.0
Montcalm County,Michigan,26,117,4390.0
Montmorency County,Michigan,26,119,590.0
Muskegon County,Michigan,26,121,10668.0
Newaygo County,Michigan,26,123,2887.0
Oakland County,Michigan,26,125,52641.0
Oceana County,Michigan,26,127,1535.0
Ogemaw County,Michigan,26,129,1520.0
Ontonagon County,Michigan,26,131,378.0
Osceola County,Michigan,26,133,1280.0
Oscoda County,Michigan,26,135,620.0
Otsego County,Michigan,26,137,1332.0
Ottawa County,Michigan,26,139,12795.0
Presque Isle County,Michigan,26,141,834.0
Roscommon County,Michigan,26,143,1793.0
Saginaw County,Michigan,26,145,10689.0
Saint Clair County,Michigan,26,147,10924.0
Saint Joseph County,Michigan,26,149,3459.0
Sanilac County,Michigan,26,151,2265.0
Schoolcraft County,Michigan,26,153,515.0
Shiawassee County,Michigan,26,155,3870.0
Tuscola County,Michigan,26,157,3155.0
Van Buren County,Michigan,26,159,4496.0
Washtenaw County,Michigan,26,161,11780.0
Wayne County,Michigan,26,163,79130.0
Wexford County,Michigan,26,165,2058.0
Aitkin County,Minnesota,27,001,1157.0
Anoka County,Minnesota,27,003,17832.0
Becker County,Minnesota,27,005,1627.0
Beltrami County,Minnesota,27,007,1907.0
Benton County,Minnesota,27,009,2151.0
Big Stone County,Minnesota,27,011,224.0
Blue Earth County,Minnesota,27,013,2303.0
Brown County,Minnesota,27,015,1123.0
Carlton County,Minnesota,27,017,1842.0
Carver County,Minnesota,27,019,3495.0
Cass County,Minnesota,27,021,1688.0
Chippewa County,Minnesota,27,023,693.0
Chisago County,Minnesota,27,025,3263.0
Clay County,Minnesota,27,027,3090.0
Clearwater County,Minnesota,27,029,425.0
Cook County,Minnesota,27,031,268.0
Cottonwood County,Minnesota,27,033,561.0
Crow Wing County,Minnesota,27,035,4006.0
Dakota County,Minnesota,27,037,17609.0
Dodge County,Minnesota,27,039,1032.0
Douglas County,Minnesota,27,041,1939.0
Faribault County,Minnesota,27,043,676.0
Fillmore County,Minnesota,27,045,1289.0
Freeborn County,Minnesota,27,047,1687.0
Goodhue County,Minnesota,27,049,2584.0
Grant County,Minnesota,27,051,279.0
Hennepin County,Minnesota,27,053,47847.0
Houston County,Minnesota,27,055,906.0
Hubbard County,Minnesota,27,057,1059.0
Isanti County,Minnesota,27,059,2634.0
Itasca County,Minnesota,27,061,2925.0
Jackson County,Minnesota,27,063,541.0
Kanabec County,Minnesota,27,065,1042.0
Kandiyohi County,Minnesota,27,067,1980.0
Kittson County,Minnesota,27,069,178.0
Koochiching County,Minnesota,27,071,817.0
Lac qui Parle County,Minnesota,27,073,385.0
Lake County,Minnesota,27,075,671.0
Lake of the Woods County,Minnesota,27,077,205.0
Le Sueur County,Minnesota,27,079,1435.0
Lincoln County,Minnesota,27,081,217.0
Lyon County,Minnesota,27,083,1114.0
McLeod County,Minnesota,27,085,1716.0
Mahnomen County,Minnesota,27,087,228.0
Marshall County,Minnesota,27,089,427.0
Martin County,Minnesota,27,091,1055.0
Meeker County,Minnesota,27,093,1167.0
Mille Lacs County,Minnesota,27,095,1775.0
Morrison County,Minnesota,27,097,1830.0
Mower County,Minnesota,27,099,1900.0
Murray County,Minnesota,27,101,470.0
Nicollet County,Minnesota,27,103,1274.0
Nobles County,Minnesota,27,105,931.0
Norman County,Minnesota,27,107,319.0
Olmsted County,Minnesota,27,109,6599.0
Otter Tail County,Minnesota,27,111,3028.0
Pennington County,Minnesota,27,113,678.0
Pine County,Minnesota,27,115,2121.0
Pipestone County,Minnesota,27,117,394.0
Polk County,Minnesota,27,119,1674.0
Pope County,Minnesota,27,121,568.0
Ramsey County,Minnesota,27,123,21090.0
Red Lake County,Minnesota,27,125,205.0
Redwood County,Minnesota,27,127,644.0
Renville County,Minnesota,27,129,534.0
Rice County,Minnesota,27,131,2876.0
Rock County,Minnesota,27,133,389.0
Roseau County,Minnesota,27,135,725.0
Saint Louis County,Minnesota,27,137,9662.0
Scott County,Minnesota,27,139,5432.0
Sherburne County,Minnesota,27,141,5165.0
Sibley County,Minnesota,27,143,692.0
Stearns County,Minnesota,27,145,6522.0
Steele County,Minnesota,27,147,1733.0
Stevens County,Minnesota,27,149,308.0
Swift County,Minnesota,27,151,417.0
Todd County,Minnesota,27,153,1180.0
Traverse County,Minnesota,27,155,131.0
Wabasha County,Minnesota,27,157,1323.0
Wadena County,Minnesota,27,159,836.0
Waseca County,Minnesota,27,161,1057.0
Washington County,Minnesota,27,163,11279.0
Watonwan County,Minnesota,27,165,440.0
Wilkin County,Minnesota,27,167,362.0
Winona County,Minnesota,27,169,2363.0
Wright County,Minnesota,27,171,6976.0
Yellow Medicine County,Minnesota,27,173,579.0
