County,State,State_FIPS,County_FIPS,population_aged_25_plus
Palm Beach County,Florida,12,099,1037150.0
Pasco County,Florida,12,101,360564.0
Pinellas County,Florida,12,103,722933.0
Polk County,Florida,12,105,448680.0
Putnam County,Florida,12,107,51221.0
Saint Johns County,Florida,12,109,159705.0
Saint Lucie County,Florida,12,111,214460.0
Santa Rosa County,Florida,12,113,115208.0
Sarasota County,Florida,12,115,321126.0
Seminole County,Florida,12,117,313146.0
Sumter County,Florida,12,119,104244.0
Suwannee County,Florida,12,121,30583.0
Taylor County,Florida,12,123,16155.0
Union County,Florida,12,125,11304.0
Volusia County,Florida,12,127,381262.0
Wakulla County,Florida,12,129,22804.0
Walton County,Florida,12,131,46316.0
Washington County,Florida,12,133,17464.0
Appling County,Georgia,13,001,12366.0
Atkinson County,Georgia,13,003,5242.0
Bacon County,Georgia,13,005,7454.0
Baker County,Georgia,13,007,2308.0
Baldwin County,Georgia,13,009,28061.0
Banks County,Georgia,13,011,12610.0
Barrow County,Georgia,13,013,48812.0
Bartow County,Georgia,13,015,68263.0
Ben Hill County,Georgia,13,017,11412.0
Berrien County,Georgia,13,019,12923.0
Bibb County,Georgia,13,021,99658.0
Bleckley County,Georgia,13,023,8035.0
Brantley County,Georgia,13,025,12397.0
Brooks County,Georgia,13,027,11034.0
Bryan County,Georgia,13,029,21990.0
Bulloch County,Georgia,13,031,40497.0
Burke County,Georgia,13,033,14663.0
Butts County,Georgia,13,035,16454.0
Calhoun County,Georgia,13,037,4864.0
Camden County,Georgia,13,039,32402.0
Candler County,Georgia,13,043,7228.0
Carroll County,Georgia,13,045,71749.0
Catoosa County,Georgia,13,047,45081.0
Charlton County,Georgia,13,049,8975.0
Chatham County,Georgia,13,051,189667.0
Chattahoochee County,Georgia,13,053,4948.0
Chattooga County,Georgia,13,055,17190.0
Cherokee County,Georgia,13,057,156284.0
Clarke County,Georgia,13,059,68176.0
Clay County,Georgia,13,061,2063.0
Clayton County,Georgia,13,063,168512.0
Clinch County,Georgia,13,065,4475.0
Cobb County,Georgia,13,067,490883.0
Coffee County,Georgia,13,069,27849.0
Colquitt County,Georgia,13,071,29544.0
Columbia County,Georgia,13,073,94536.0
Cook County,Georgia,13,075,11247.0
Coweta County,Georgia,13,077,91386.0
Crawford County,Georgia,13,079,8781.0
Crisp County,Georgia,13,081,15148.0
Dade County,Georgia,13,083,11143.0
Dawson County,Georgia,13,085,16644.0
Decatur County,Georgia,13,087,17863.0
DeKalb County,Georgia,13,089,497255.0
Dodge County,Georgia,13,091,14874.0
Dooly County,Georgia,13,093,10097.0
Dougherty County,Georgia,13,095,58166.0
Douglas County,Georgia,13,097,90072.0
Early County,Georgia,13,099,6965.0
Echols County,Georgia,13,101,2631.0
Effingham County,Georgia,13,103,36802.0
Elbert County,Georgia,13,105,13469.0
Emanuel County,Georgia,13,107,14815.0
Evans County,Georgia,13,109,7155.0
Fannin County,Georgia,13,111,18656.0
Fayette County,Georgia,13,113,74267.0
Floyd County,Georgia,13,115,63693.0
Forsyth County,Georgia,13,117,136116.0
Franklin County,Georgia,13,119,15254.0
Fulton County,Georgia,13,121,674996.0
Gilmer County,Georgia,13,123,21559.0
Glascock County,Georgia,13,125,2067.0
Glynn County,Georgia,13,127,57587.0
Gordon County,Georgia,13,129,37612.0
Grady County,Georgia,13,131,16885.0
Greene County,Georgia,13,133,12443.0
Gwinnett County,Georgia,13,135,562979.0
Habersham County,Georgia,13,137,29498.0
Hall County,Georgia,13,139,124695.0
Hancock County,Georgia,13,141,6709.0
Haralson County,Georgia,13,143,19468.0
Harris County,Georgia,13,145,23065.0
Hart County,Georgia,13,147,18073.0
Heard County,Georgia,13,149,7914.0
Henry County,Georgia,13,151,138840.0
Houston County,Georgia,13,153,97589.0
Irwin County,Georgia,13,155,6360.0
Jackson County,Georgia,13,157,42968.0
Jasper County,Georgia,13,159,9416.0
Jeff Davis County,Georgia,13,161,9716.0
Jefferson County,Georgia,13,163,10706.0
Jenkins County,Georgia,13,165,5838.0
Johnson County,Georgia,13,167,6970.0
Jones County,Georgia,13,169,19462.0
Lamar County,Georgia,13,171,11670.0
Lanier County,Georgia,13,173,6829.0
Laurens County,Georgia,13,175,31623.0
Lee County,Georgia,13,177,19114.0
Liberty County,Georgia,13,179,35487.0
Lincoln County,Georgia,13,181,5687.0
Long County,Georgia,13,183,10865.0
Lowndes County,Georgia,13,185,66466.0
Lumpkin County,Georgia,13,187,19786.0
McDuffie County,Georgia,13,189,14103.0
McIntosh County,Georgia,13,191,10558.0
Macon County,Georgia,13,193,9658.0
Madison County,Georgia,13,195,19636.0
Marion County,Georgia,13,197,6102.0
Meriwether County,Georgia,13,199,14731.0
Miller County,Georgia,13,201,4095.0
Mitchell County,Georgia,13,205,15298.0
Monroe County,Georgia,13,207,18924.0
Montgomery County,Georgia,13,209,5966.0
Morgan County,Georgia,13,211,12387.0
Murray County,Georgia,13,213,26017.0
Muscogee County,Georgia,13,215,127882.0
Newton County,Georgia,13,217,66904.0
Oconee County,Georgia,13,219,23495.0
Oglethorpe County,Georgia,13,221,10457.0
Paulding County,Georgia,13,223,97288.0
Peach County,Georgia,13,225,17205.0
Pickens County,Georgia,13,227,22087.0
Pierce County,Georgia,13,229,12969.0
Pike County,Georgia,13,231,12147.0
Polk County,Georgia,13,233,27250.0
Pulaski County,Georgia,13,235,8466.0
Putnam County,Georgia,13,237,15663.0
Quitman County,Georgia,13,239,1658.0
Rabun County,Georgia,13,241,12302.0
Randolph County,Georgia,13,243,4982.0
Richmond County,Georgia,13,245,130545.0
Rockdale County,Georgia,13,247,57669.0
Schley County,Georgia,13,249,3346.0
Screven County,Georgia,13,251,9671.0
Seminole County,Georgia,13,253,5940.0
Spalding County,Georgia,13,255,43193.0
Stephens County,Georgia,13,257,17196.0
Stewart County,Georgia,13,259,4316.0
Sumter County,Georgia,13,261,19209.0
Talbot County,Georgia,13,263,4775.0
Taliaferro County,Georgia,13,265,1361.0
Tattnall County,Georgia,13,267,17799.0
Taylor County,Georgia,13,269,5741.0
Telfair County,Georgia,13,271,12318.0
Terrell County,Georgia,13,273,6069.0
Thomas County,Georgia,13,275,30451.0
Tift County,Georgia,13,277,25690.0
Toombs County,Georgia,13,279,17485.0
Towns County,Georgia,13,281,8133.0
Treutlen County,Georgia,13,283,4764.0
Troup County,Georgia,13,285,44844.0
Turner County,Georgia,13,287,5555.0
Twiggs County,Georgia,13,289,6007.0
Union County,Georgia,13,291,17387.0
Upson County,Georgia,13,293,18022.0
Walker County,Georgia,13,295,48020.0
Walton County,Georgia,13,297,58380.0
Ware County,Georgia,13,299,24214.0
Warren County,Georgia,13,301,3962.0
Washington County,Georgia,13,303,14069.0
Wayne County,Georgia,13,305,20139.0
Webster County,Georgia,13,307,1804.0
Wheeler County,Georgia,13,309,5426.0
White County,Georgia,13,311,20066.0
Whitfield County,Georgia,13,313,66225.0
Wilcox County,Georgia,13,315,6390.0
Wilkes County,Georgia,13,317,6979.0
Wilkinson County,Georgia,13,319,6253.0
Worth County,Georgia,13,321,14137.0
Hawaii County,Hawaii,15,001,138132.0
Honolulu County,Hawaii,15,003,679932.0
Kauai County,Hawaii,15,007,50275.0
Kalawao County,Hawaii,15,005,79.0
Maui County,Hawaii,15,009,115902.0
Ada County,Idaho,16,001,289374.0
Adams County,Idaho,16,003,3041.0
Bannock County,Idaho,16,005,52599.0
Bear Lake County,Idaho,16,007,3904.0
Benewah County,Idaho,16,009,6422.0
Bingham County,Idaho,16,011,27152.0
Blaine County,Idaho,16,013,15157.0
Boise County,Idaho,16,015,5350.0
Bonner County,Idaho,16,017,30832.0
Bonneville County,Idaho,16,019,66489.0
Boundary County,Idaho,16,021,7869.0
Butte County,Idaho,16,023,1897.0
Camas County,Idaho,16,025,611.0
Canyon County,Idaho,16,027,125936.0
Caribou County,Idaho,16,029,4413.0
Cassia County,Idaho,16,031,13738.0
Clearwater County,Idaho,16,035,6659.0
Custer County,Idaho,16,037,3235.0
Elmore County,Idaho,16,039,16039.0
Franklin County,Idaho,16,041,7619.0
Fremont County,Idaho,16,043,8210.0
Gem County,Idaho,16,045,11696.0
Gooding County,Idaho,16,047,9639.0
Idaho County,Idaho,16,049,11941.0
Jefferson County,Idaho,16,051,15686.0
Jerome County,Idaho,16,053,13837.0
Kootenai County,Idaho,16,055,102732.0
Latah County,Idaho,16,057,21464.0
Lemhi County,Idaho,16,059,5950.0
Lewis County,Idaho,16,061,2692.0
Lincoln County,Idaho,16,063,3237.0
Madison County,Idaho,16,065,16168.0
Minidoka County,Idaho,16,067,12715.0
Nez Perce County,Idaho,16,069,27742.0
Oneida County,Idaho,16,071,2643.0
Owyhee County,Idaho,16,073,7334.0
Payette County,Idaho,16,075,14877.0
Power County,Idaho,16,077,4663.0
Shoshone County,Idaho,16,079,9109.0
Teton County,Idaho,16,081,7054.0
Twin Falls County,Idaho,16,083,52179.0
Valley County,Idaho,16,085,7748.0
Washington County,Idaho,16,087,7074.0
Adams County,Illinois,17,001,46161.0
Alexander County,Illinois,17,003,4625.0
Bond County,Illinois,17,005,11904.0
Boone County,Illinois,17,007,34783.0
Brown County,Illinois,17,009,5047.0
Bureau County,Illinois,17,011,23618.0
Calhoun County,Illinois,17,013,3524.0
Carroll County,Illinois,17,015,10746.0
Cass County,Illinois,17,017,8729.0
Champaign County,Illinois,17,019,119960.0
Christian County,Illinois,17,021,23940.0
Clark County,Illinois,17,023,11047.0
Clay County,Illinois,17,025,9445.0
Clinton County,Illinois,17,027,26627.0
Coles County,Illinois,17,029,32910.0
Cook County,Illinois,17,031,3578782.0
Crawford County,Illinois,17,033,13948.0
Cumberland County,Illinois,17,035,7630.0
DeKalb County,Illinois,17,037,61324.0
De Witt County,Illinois,17,039,11463.0
Douglas County,Illinois,17,041,13199.0
DuPage County,Illinois,17,043,632912.0
Edgar County,Illinois,17,045,12639.0
Edwards County,Illinois,17,047,4568.0
Effingham County,Illinois,17,049,23094.0
Fayette County,Illinois,17,051,15451.0
Ford County,Illinois,17,053,9393.0
Franklin County,Illinois,17,055,27627.0
Fulton County,Illinois,17,057,25732.0
Gallatin County,Illinois,17,059,3751.0
Greene County,Illinois,17,061,9378.0
Grundy County,Illinois,17,063,33231.0
Hamilton County,Illinois,17,065,5818.0
Hancock County,Illinois,17,067,13130.0
Hardin County,Illinois,17,069,3129.0
Henderson County,Illinois,17,071,5114.0
Henry County,Illinois,17,073,34567.0
Iroquois County,Illinois,17,075,20091.0
Jackson County,Illinois,17,077,35285.0
Jasper County,Illinois,17,079,6700.0
Jefferson County,Illinois,17,081,26760.0
Jersey County,Illinois,17,083,15267.0
Jo Daviess County,Illinois,17,085,16312.0
Johnson County,Illinois,17,087,9404.0
Kane County,Illinois,17,089,340594.0
Kankakee County,Illinois,17,091,72871.0
Kendall County,Illinois,17,093,77030.0
Knox County,Illinois,17,095,35756.0
Lake County,Illinois,17,097,455774.0
LaSalle County,Illinois,17,099,77586.0
Lawrence County,Illinois,17,101,11891.0
Lee County,Illinois,17,103,24995.0
Livingston County,Illinois,17,105,25661.0
Logan County,Illinois,17,107,20844.0
McDonough County,Illinois,17,109,18357.0
McHenry County,Illinois,17,111,205777.0
McLean County,Illinois,17,113,104486.0
Macon County,Illinois,17,115,73678.0
Macoupin County,Illinois,17,117,32422.0
Madison County,Illinois,17,119,184528.0
Marion County,Illinois,17,121,26532.0
Marshall County,Illinois,17,123,8583.0
Mason County,Illinois,17,125,10022.0
Massac County,Illinois,17,127,10348.0
Menard County,Illinois,17,129,8740.0
Mercer County,Illinois,17,131,11246.0
Monroe County,Illinois,17,133,23611.0
Montgomery County,Illinois,17,135,20954.0
Morgan County,Illinois,17,137,23818.0
Moultrie County,Illinois,17,139,9931.0
Ogle County,Illinois,17,141,35732.0
Peoria County,Illinois,17,143,124320.0
Perry County,Illinois,17,145,15244.0
Piatt County,Illinois,17,147,11539.0
Pike County,Illinois,17,149,11115.0
Pope County,Illinois,17,151,3403.0
Pulaski County,Illinois,17,153,4063.0
Putnam County,Illinois,17,155,4235.0
Randolph County,Illinois,17,157,23893.0
Richland County,Illinois,17,159,11155.0
Rock Island County,Illinois,17,161,100347.0
Saint Clair County,Illinois,17,163,177839.0
Saline County,Illinois,17,165,17140.0
Sangamon County,Illinois,17,167,136402.0
Schuyler County,Illinois,17,169,5409.0
Scott County,Illinois,17,171,3605.0
Shelby County,Illinois,17,173,15576.0
Stark County,Illinois,17,175,3919.0
Stephenson County,Illinois,17,177,32234.0
Tazewell County,Illinois,17,179,93706.0
Union County,Illinois,17,181,12359.0
Vermilion County,Illinois,17,183,53825.0
Wabash County,Illinois,17,185,8038.0
Warren County,Illinois,17,187,11404.0
Washington County,Illinois,17,189,10164.0
Wayne County,Illinois,17,191,11631.0
White County,Illinois,17,193,10088.0
Whiteside County,Illinois,17,195,39619.0
Will County,Illinois,17,197,444963.0
Williamson County,Illinois,17,199,47536.0
Winnebago County,Illinois,17,201,194834.0
Woodford County,Illinois,17,203,25942.0
Adams County,Indiana,18,001,21052.0
Allen County,Indiana,18,003,237509.0
Bartholomew County,Indiana,18,005,54857.0
