County,State,State_FIPS,County_FIPS,ged_or_alternative
Honolulu County,Hawaii,15,003,15513.0
Kauai County,Hawaii,15,007,1293.0
Kalawao County,Hawaii,15,005,3.0
Maui County,Hawaii,15,009,3462.0
Ada County,Idaho,16,001,15044.0
Adams County,Idaho,16,003,188.0
Bannock County,Idaho,16,005,2280.0
Bear Lake County,Idaho,16,007,179.0
Benewah County,Idaho,16,009,383.0
Bingham County,Idaho,16,011,1246.0
Blaine County,Idaho,16,013,415.0
Boise County,Idaho,16,015,184.0
Bonner County,Idaho,16,017,1599.0
Bonneville County,Idaho,16,019,3397.0
Boundary County,Idaho,16,021,680.0
Butte County,Idaho,16,023,96.0
Camas County,Idaho,16,025,38.0
Canyon County,Idaho,16,027,10311.0
Caribou County,Idaho,16,029,165.0
Cassia County,Idaho,16,031,625.0
Clearwater County,Idaho,16,035,646.0
Custer County,Idaho,16,037,93.0
Elmore County,Idaho,16,039,864.0
Franklin County,Idaho,16,041,287.0
Fremont County,Idaho,16,043,440.0
Gem County,Idaho,16,045,909.0
Gooding County,Idaho,16,047,340.0
Idaho County,Idaho,16,049,667.0
Jefferson County,Idaho,16,051,477.0
Jerome County,Idaho,16,053,644.0
Kootenai County,Idaho,16,055,5514.0
Latah County,Idaho,16,057,793.0
Lemhi County,Idaho,16,059,291.0
Lewis County,Idaho,16,061,169.0
Lincoln County,Idaho,16,063,116.0
Madison County,Idaho,16,065,361.0
Minidoka County,Idaho,16,067,671.0
Nez Perce County,Idaho,16,069,1330.0
Oneida County,Idaho,16,071,204.0
Owyhee County,Idaho,16,073,493.0
Payette County,Idaho,16,075,1281.0
Power County,Idaho,16,077,315.0
Shoshone County,Idaho,16,079,841.0
Teton County,Idaho,16,081,86.0
Twin Falls County,Idaho,16,083,3274.0
Valley County,Idaho,16,085,412.0
Washington County,Idaho,16,087,442.0
Adams County,Illinois,17,001,2123.0
Alexander County,Illinois,17,003,253.0
Bond County,Illinois,17,005,726.0
Boone County,Illinois,17,007,2246.0
Brown County,Illinois,17,009,330.0
Bureau County,Illinois,17,011,1223.0
Calhoun County,Illinois,17,013,137.0
Carroll County,Illinois,17,015,619.0
Cass County,Illinois,17,017,524.0
Champaign County,Illinois,17,019,3379.0
Christian County,Illinois,17,021,1540.0
Clark County,Illinois,17,023,523.0
Clay County,Illinois,17,025,926.0
Clinton County,Illinois,17,027,1381.0
Coles County,Illinois,17,029,1825.0
Cook County,Illinois,17,031,99706.0
Crawford County,Illinois,17,033,799.0
Cumberland County,Illinois,17,035,464.0
DeKalb County,Illinois,17,037,2662.0
De Witt County,Illinois,17,039,705.0
Douglas County,Illinois,17,041,607.0
DuPage County,Illinois,17,043,12428.0
Edgar County,Illinois,17,045,947.0
Edwards County,Illinois,17,047,180.0
Effingham County,Illinois,17,049,1091.0
Fayette County,Illinois,17,051,1127.0
Ford County,Illinois,17,053,540.0
Franklin County,Illinois,17,055,1661.0
Fulton County,Illinois,17,057,1547.0
Gallatin County,Illinois,17,059,212.0
Greene County,Illinois,17,061,759.0
Grundy County,Illinois,17,063,1343.0
Hamilton County,Illinois,17,065,310.0
Hancock County,Illinois,17,067,580.0
Hardin County,Illinois,17,069,94.0
Henderson County,Illinois,17,071,306.0
Henry County,Illinois,17,073,1374.0
Iroquois County,Illinois,17,075,939.0
Jackson County,Illinois,17,077,1539.0
Jasper County,Illinois,17,079,409.0
Jefferson County,Illinois,17,081,1523.0
Jersey County,Illinois,17,083,711.0
Jo Daviess County,Illinois,17,085,703.0
Johnson County,Illinois,17,087,659.0
Kane County,Illinois,17,089,12248.0
Kankakee County,Illinois,17,091,3375.0
Kendall County,Illinois,17,093,2080.0
Knox County,Illinois,17,095,2684.0
Lake County,Illinois,17,097,13015.0
LaSalle County,Illinois,17,099,4044.0
Lawrence County,Illinois,17,101,890.0
Lee County,Illinois,17,103,1441.0
Livingston County,Illinois,17,105,1819.0
Logan County,Illinois,17,107,1378.0
McDonough County,Illinois,17,109,632.0
McHenry County,Illinois,17,111,5770.0
McLean County,Illinois,17,113,3693.0
Macon County,Illinois,17,115,4843.0
Macoupin County,Illinois,17,117,1877.0
Madison County,Illinois,17,119,9167.0
Marion County,Illinois,17,121,1709.0
Marshall County,Illinois,17,123,459.0
Mason County,Illinois,17,125,723.0
Massac County,Illinois,17,127,446.0
Menard County,Illinois,17,129,401.0
Mercer County,Illinois,17,131,593.0
Monroe County,Illinois,17,133,667.0
Montgomery County,Illinois,17,135,1480.0
Morgan County,Illinois,17,137,1312.0
Moultrie County,Illinois,17,139,463.0
Ogle County,Illinois,17,141,1613.0
Peoria County,Illinois,17,143,5102.0
Perry County,Illinois,17,145,1380.0
Piatt County,Illinois,17,147,553.0
Pike County,Illinois,17,149,551.0
Pope County,Illinois,17,151,198.0
Pulaski County,Illinois,17,153,194.0
Putnam County,Illinois,17,155,184.0
Randolph County,Illinois,17,157,1782.0
Richland County,Illinois,17,159,637.0
Rock Island County,Illinois,17,161,4919.0
Saint Clair County,Illinois,17,163,7842.0
Saline County,Illinois,17,165,874.0
Sangamon County,Illinois,17,167,5353.0
Schuyler County,Illinois,17,169,354.0
Scott County,Illinois,17,171,162.0
Shelby County,Illinois,17,173,750.0
Stark County,Illinois,17,175,235.0
Stephenson County,Illinois,17,177,1554.0
Tazewell County,Illinois,17,179,4678.0
Union County,Illinois,17,181,918.0
Vermilion County,Illinois,17,183,4503.0
Wabash County,Illinois,17,185,480.0
Warren County,Illinois,17,187,447.0
Washington County,Illinois,17,189,569.0
Wayne County,Illinois,17,191,726.0
White County,Illinois,17,193,562.0
Whiteside County,Illinois,17,195,2336.0
Will County,Illinois,17,197,15430.0
Williamson County,Illinois,17,199,2957.0
Winnebago County,Illinois,17,201,13076.0
Woodford County,Illinois,17,203,802.0
Adams County,Indiana,18,001,1044.0
Allen County,Indiana,18,003,9784.0
Bartholomew County,Indiana,18,005,3270.0
Benton County,Indiana,18,007,364.0
Blackford County,Indiana,18,009,441.0
Boone County,Indiana,18,011,1319.0
Brown County,Indiana,18,013,671.0
Carroll County,Indiana,18,015,793.0
Cass County,Indiana,18,017,1658.0
Clark County,Indiana,18,019,5485.0
Clay County,Indiana,18,021,1056.0
Clinton County,Indiana,18,023,1238.0
Crawford County,Indiana,18,025,598.0
Daviess County,Indiana,18,027,893.0
Dearborn County,Indiana,18,029,1533.0
Decatur County,Indiana,18,031,1169.0
DeKalb County,Indiana,18,033,1943.0
Delaware County,Indiana,18,035,3885.0
Dubois County,Indiana,18,037,783.0
