County,State,State_FIPS,County_FIPS,population_aged_25_plus
Anchorage Municipality,Alaska,02,020,191431.0
Bethel Census Area,Alaska,02,050,9503.0
Bristol Bay Borough,Alaska,02,060,649.0
Fairbanks North Star Borough,Alaska,02,090,61221.0
Haines Borough,Alaska,02,100,1847.0
Juneau City and Borough,Alaska,02,110,22288.0
Kenai Peninsula Borough,Alaska,02,122,39538.0
Kodiak Island Borough,Alaska,02,150,8998.0
Matanuska-Susitna Borough,Alaska,02,170,62756.0
Nome Census Area,Alaska,02,180,5406.0
North Slope Borough,Alaska,02,185,6318.0
Sitka City and Borough,Alaska,02,220,6296.0
Southeast Fairbanks Census Area,Alaska,02,240,4495.0
Valdez-Cordova Census Area,Alaska,02,261,6265.0
Wade Hampton Census Area,Alaska,02,270,
Northwest Arctic Borough,Alaska,02,188,4042.0
Aleutians East Borough,Alaska,02,013,2545.0
Aleutians West Census Area,Alaska,02,016,4153.0
Dillingham Census Area,Alaska,02,070,2824.0
Lake and Peninsula Borough,Alaska,02,164,835.0
Denali Borough,Alaska,02,068,1503.0
Yukon-Koyukuk Census Area,Alaska,02,290,3541.0
Hoonah-Angoon Census Area,Alaska,02,105,1579.0
Skagway Municipality,Alaska,02,230,807.0
Yakutat City and Borough,Alaska,02,282,451.0
Ketchikan Gateway Borough,Alaska,02,130,9428.0
Petersburg Borough,Alaska,02,195,2115.0
Prince of Wales-Hyder Census Area,Alaska,02,198,4325.0
Wrangell City and Borough,Alaska,02,275,1767.0
Apache County,Arizona,04,001,43657.0
Cochise County,Arizona,04,003,88171.0
Coconino County,Arizona,04,005,80322.0
Gila County,Arizona,04,007,38557.0
Graham County,Arizona,04,009,22996.0
Greenlee County,Arizona,04,011,5772.0
Maricopa County,Arizona,04,013,2672410.0
Mohave County,Arizona,04,015,151909.0
Navajo County,Arizona,04,017,68065.0
Pima County,Arizona,04,019,662883.0
Pinal County,Arizona,04,021,269816.0
Santa Cruz County,Arizona,04,023,28782.0
Yavapai County,Arizona,04,025,165655.0
La Paz County,Arizona,04,012,15369.0
Yuma County,Arizona,04,027,126271.0
Arkansas County,Arkansas,05,001,12745.0
Ashley County,Arkansas,05,003,14337.0
Baxter County,Arkansas,05,005,31435.0
Benton County,Arkansas,05,007,158777.0
Boone County,Arkansas,05,009,26136.0
Bradley County,Arkansas,05,011,7582.0
Calhoun County,Arkansas,05,013,3704.0
Carroll County,Arkansas,05,015,19478.0
Chicot County,Arkansas,05,017,7728.0
Clark County,Arkansas,05,019,13141.0
Clay County,Arkansas,05,021,10812.0
Cleburne County,Arkansas,05,023,18821.0
Cleveland County,Arkansas,05,025,5760.0
Columbia County,Arkansas,05,027,15040.0
Conway County,Arkansas,05,029,14516.0
Craighead County,Arkansas,05,031,65447.0
Crawford County,Arkansas,05,033,41418.0
Crittenden County,Arkansas,05,035,31056.0
Cross County,Arkansas,05,037,11608.0
Dallas County,Arkansas,05,039,5399.0
Desha County,Arkansas,05,041,8010.0
Drew County,Arkansas,05,043,11575.0
Faulkner County,Arkansas,05,045,72992.0
Franklin County,Arkansas,05,047,12041.0
Fulton County,Arkansas,05,049,8909.0
Garland County,Arkansas,05,051,69592.0
Grant County,Arkansas,05,053,12376.0
Greene County,Arkansas,05,055,29009.0
Hempstead County,Arkansas,05,057,14775.0
Hot Spring County,Arkansas,05,059,23482.0
Howard County,Arkansas,05,061,9063.0
Independence County,Arkansas,05,063,25007.0
Izard County,Arkansas,05,065,10025.0
Jackson County,Arkansas,05,067,12561.0
Jefferson County,Arkansas,05,069,48054.0
Johnson County,Arkansas,05,071,17050.0
Lafayette County,Arkansas,05,073,5074.0
Lawrence County,Arkansas,05,075,11438.0
Lee County,Arkansas,05,077,6939.0
Lincoln County,Arkansas,05,079,10073.0
Little River County,Arkansas,05,081,8921.0
Logan County,Arkansas,05,083,15278.0
Lonoke County,Arkansas,05,085,46472.0
Madison County,Arkansas,05,087,10820.0
Marion County,Arkansas,05,089,12503.0
Miller County,Arkansas,05,091,29461.0
Mississippi County,Arkansas,05,093,28100.0
Monroe County,Arkansas,05,095,5247.0
Montgomery County,Arkansas,05,097,6746.0
Nevada County,Arkansas,05,099,6017.0
Newton County,Arkansas,05,101,5893.0
Ouachita County,Arkansas,05,103,17182.0
Perry County,Arkansas,05,105,7171.0
Phillips County,Arkansas,05,107,12645.0
Pike County,Arkansas,05,109,7692.0
Poinsett County,Arkansas,05,111,16322.0
Polk County,Arkansas,05,113,14094.0
Pope County,Arkansas,05,115,39650.0
Prairie County,Arkansas,05,117,5997.0
Pulaski County,Arkansas,05,119,263171.0
Randolph County,Arkansas,05,121,12276.0
Saint Francis County,Arkansas,05,123,18555.0
Saline County,Arkansas,05,125,79783.0
Scott County,Arkansas,05,127,7144.0
Searcy County,Arkansas,05,129,5871.0
Sebastian County,Arkansas,05,131,83893.0
Sevier County,Arkansas,05,133,10638.0
Sharp County,Arkansas,05,135,12290.0
Stone County,Arkansas,05,137,9144.0
Union County,Arkansas,05,139,27433.0
Van Buren County,Arkansas,05,141,12417.0
Washington County,Arkansas,05,143,131905.0
White County,Arkansas,05,145,50487.0
Woodruff County,Arkansas,05,147,4845.0
Yell County,Arkansas,05,149,14543.0
Alameda County,California,06,001,1113279.0
Alpine County,California,06,003,790.0
Amador County,California,06,005,28746.0
Butte County,California,06,007,144395.0
Calaveras County,California,06,009,33853.0
Colusa County,California,06,011,13392.0
Contra Costa County,California,06,013,752880.0
Del Norte County,California,06,015,19394.0
El Dorado County,California,06,017,130300.0
Fresno County,California,06,019,579136.0
Glenn County,California,06,021,17855.0
Humboldt County,California,06,023,90903.0
Imperial County,California,06,025,107679.0
Inyo County,California,06,027,13233.0
Kern County,California,06,029,518804.0
Kings County,California,06,031,91823.0
Lake County,California,06,033,46222.0
Lassen County,California,06,035,22818.0
Los Angeles County,California,06,037,6712079.0
Madera County,California,06,039,95172.0
Marin County,California,06,041,189717.0
Mariposa County,California,06,043,13540.0
Mendocino County,California,06,045,61660.0
Merced County,California,06,047,154008.0
Modoc County,California,06,049,6683.0
Mono County,California,06,051,9287.0
Monterey County,California,06,053,270496.0
Napa County,California,06,055,97243.0
Nevada County,California,06,057,74327.0
Orange County,California,06,059,2100472.0
Placer County,California,06,061,256598.0
Plumas County,California,06,063,14499.0
Riverside County,California,06,065,1468896.0
Sacramento County,California,06,067,978644.0
San Benito County,California,06,069,36661.0
San Bernardino County,California,06,071,1293779.0
San Diego County,California,06,073,2161760.0
San Francisco County,California,06,075,668995.0
San Joaquin County,California,06,077,442112.0
San Luis Obispo County,California,06,079,184345.0
San Mateo County,California,06,081,535502.0
Santa Barbara County,California,06,083,270363.0
Santa Clara County,California,06,085,1284765.0
Santa Cruz County,California,06,087,175387.0
Shasta County,California,06,089,125235.0
Sierra County,California,06,091,2381.0
Siskiyou County,California,06,093,31725.0
Solano County,California,06,095,289265.0
Sonoma County,California,06,097,350617.0
Stanislaus County,California,06,099,331349.0
Sutter County,California,06,101,61269.0
Tehama County,California,06,103,42822.0
Trinity County,California,06,105,10187.0
Tulare County,California,06,107,263099.0
Tuolumne County,California,06,109,40694.0
Ventura County,California,06,111,555316.0
Yolo County,California,06,113,122238.0
Yuba County,California,06,115,45723.0
Alamosa County,Colorado,08,003,9332.0
Archuleta County,Colorado,08,007,9115.0
Baca County,Colorado,08,009,2619.0
Bent County,Colorado,08,011,4688.0
Chaffee County,Colorado,08,015,14370.0
Cheyenne County,Colorado,08,017,1323.0
Clear Creek County,Colorado,08,019,7172.0
Conejos County,Colorado,08,021,5289.0
Costilla County,Colorado,08,023,2611.0
Crowley County,Colorado,08,025,3737.0
Custer County,Colorado,08,027,3350.0
Delta County,Colorado,08,029,21753.0
Dolores County,Colorado,08,033,1336.0
Douglas County,Colorado,08,035,203279.0
Eagle County,Colorado,08,037,36594.0
Elbert County,Colorado,08,039,16940.0
El Paso County,Colorado,08,041,422966.0
Fremont County,Colorado,08,043,36329.0
Garfield County,Colorado,08,045,37845.0
Gilpin County,Colorado,08,047,4394.0
Grand County,Colorado,08,049,10737.0
Gunnison County,Colorado,08,051,10085.0
Huerfano County,Colorado,08,055,5148.0
Jackson County,Colorado,08,057,991.0
Kiowa County,Colorado,08,061,944.0
Kit Carson County,Colorado,08,063,5813.0
Lake County,Colorado,08,065,5098.0
La Plata County,Colorado,08,067,37860.0
Larimer County,Colorado,08,069,210378.0
Las Animas County,Colorado,08,071,10360.0
Lincoln County,Colorado,08,073,4079.0
Logan County,Colorado,08,075,14675.0
Mesa County,Colorado,08,077,99979.0
Moffat County,Colorado,08,081,8676.0
Montezuma County,Colorado,08,083,18206.0
Montrose County,Colorado,08,085,28950.0
Morgan County,Colorado,08,087,18182.0
Otero County,Colorado,08,089,12348.0
Ouray County,Colorado,08,091,3762.0
Park County,Colorado,08,093,12809.0
Phillips County,Colorado,08,095,3035.0
Pitkin County,Colorado,08,097,13484.0
Prowers County,Colorado,08,099,7821.0
Pueblo County,Colorado,08,101,108786.0
Rio Blanco County,Colorado,08,103,4261.0
Rio Grande County,Colorado,08,105,7808.0
Routt County,Colorado,08,107,17382.0
Saguache County,Colorado,08,109,4429.0
San Miguel County,Colorado,08,113,5766.0
Sedgwick County,Colorado,08,115,1701.0
Summit County,Colorado,08,117,21914.0
Teller County,Colorado,08,119,17572.0
Washington County,Colorado,08,121,3383.0
Yuma County,Colorado,08,125,6671.0
Adams County,Colorado,08,001,303509.0
Arapahoe County,Colorado,08,005,413227.0
Boulder County,Colorado,08,013,202434.0
Broomfield County,Colorado,08,014,42402.0
Denver County,Colorado,08,031,468263.0
Jefferson County,Colorado,08,059,395230.0
Weld County,Colorado,08,123,175279.0
Fairfield County,Connecticut,09,001,636392.0
Hartford County,Connecticut,09,003,619328.0
Litchfield County,Connecticut,09,005,135352.0
Middlesex County,Connecticut,09,007,118519.0
New Haven County,Connecticut,09,009,591915.0
New London County,Connecticut,09,011,188716.0
Tolland County,Connecticut,09,013,95330.0
Windham County,Connecticut,09,015,80577.0
Kent County,Delaware,10,001,112384.0
New Castle County,Delaware,10,003,373316.0
Sussex County,Delaware,10,005,155215.0
Alachua County,Florida,12,001,153641.0
Baker County,Florida,12,003,17878.0
Bay County,Florida,12,005,124142.0
Bradford County,Florida,12,007,19390.0
Brevard County,Florida,12,009,412117.0
Broward County,Florida,12,011,1304351.0
Calhoun County,Florida,12,013,10376.0
Charlotte County,Florida,12,015,137850.0
Citrus County,Florida,12,017,111198.0
Clay County,Florida,12,019,134708.0
Collier County,Florida,12,021,260789.0
Columbia County,Florida,12,023,46923.0
Miami-Dade County,Florida,12,086,1869613.0
DeSoto County,Florida,12,027,24454.0
Dixie County,Florida,12,029,12021.0
Duval County,Florida,12,031,607088.0
Escambia County,Florida,12,033,204939.0
Flagler County,Florida,12,035,77355.0
Franklin County,Florida,12,037,8952.0
Gadsden County,Florida,12,039,31799.0
Gilchrist County,Florida,12,041,11397.0
Glades County,Florida,12,043,9954.0
Gulf County,Florida,12,045,12106.0
Hamilton County,Florida,12,047,9842.0
Hardee County,Florida,12,049,17163.0
Hendry County,Florida,12,051,23888.0
Hernando County,Florida,12,053,131317.0
Highlands County,Florida,12,055,74900.0
Hillsborough County,Florida,12,057,888930.0
Holmes County,Florida,12,059,13910.0
Indian River County,Florida,12,061,110018.0
Jackson County,Florida,12,063,35443.0
Jefferson County,Florida,12,065,10797.0
Lafayette County,Florida,12,067,6120.0
Lake County,Florida,12,069,232300.0
Lee County,Florida,12,071,504918.0
Leon County,Florida,12,073,165868.0
Levy County,Florida,12,075,28729.0
Liberty County,Florida,12,077,5633.0
Madison County,Florida,12,079,13207.0
Manatee County,Florida,12,081,259773.0
Marion County,Florida,12,083,252140.0
Martin County,Florida,12,085,117748.0
Monroe County,Florida,12,087,59901.0
Nassau County,Florida,12,089,55772.0
Okaloosa County,Florida,12,091,133072.0
Okeechobee County,Florida,12,093,26976.0
Orange County,Florida,12,095,825249.0
Osceola County,Florida,12,097,203314.0
Palm Beach County,Florida,12,099,1013381.0
Pasco County,Florida,12,101,353206.0
Pinellas County,Florida,12,103,712289.0
Polk County,Florida,12,105,437227.0
Putnam County,Florida,12,107,50941.0
Saint Johns County,Florida,12,109,153706.0
Saint Lucie County,Florida,12,111,209615.0
Santa Rosa County,Florida,12,113,112777.0
Sarasota County,Florida,12,115,314565.0
Seminole County,Florida,12,117,307232.0
Sumter County,Florida,12,119,101207.0
Suwannee County,Florida,12,121,30818.0
Taylor County,Florida,12,123,16320.0
Union County,Florida,12,125,11038.0
Volusia County,Florida,12,127,374690.0
Wakulla County,Florida,12,129,22313.0
Walton County,Florida,12,131,44776.0
Washington County,Florida,12,133,17617.0
Appling County,Georgia,13,001,12326.0
Atkinson County,Georgia,13,003,5211.0
Bacon County,Georgia,13,005,7312.0
Baker County,Georgia,13,007,2391.0
Baldwin County,Georgia,13,009,27875.0
Banks County,Georgia,13,011,12525.0
Barrow County,Georgia,13,013,47542.0
Bartow County,Georgia,13,015,67331.0
Ben Hill County,Georgia,13,017,11400.0
Berrien County,Georgia,13,019,12799.0
Bibb County,Georgia,13,021,99419.0
Bleckley County,Georgia,13,023,7938.0
Brantley County,Georgia,13,025,12177.0
Brooks County,Georgia,13,027,10790.0
Bryan County,Georgia,13,029,21502.0
Bulloch County,Georgia,13,031,39691.0
Burke County,Georgia,13,033,14706.0
Butts County,Georgia,13,035,16306.0
Calhoun County,Georgia,13,037,4751.0
Camden County,Georgia,13,039,31946.0
Candler County,Georgia,13,043,7238.0
Carroll County,Georgia,13,045,70887.0
Catoosa County,Georgia,13,047,44671.0
Charlton County,Georgia,13,049,9123.0
Chatham County,Georgia,13,051,186212.0
Chattahoochee County,Georgia,13,053,5090.0
Chattooga County,Georgia,13,055,17270.0
Cherokee County,Georgia,13,057,152050.0
Clarke County,Georgia,13,059,66272.0
Clay County,Georgia,13,061,2084.0
Clayton County,Georgia,13,063,165413.0
Clinch County,Georgia,13,065,4422.0
Cobb County,Georgia,13,067,481463.0
Coffee County,Georgia,13,069,27606.0
Colquitt County,Georgia,13,071,29348.0
Columbia County,Georgia,13,073,91502.0
Cook County,Georgia,13,075,11114.0
Coweta County,Georgia,13,077,89400.0
Crawford County,Georgia,13,079,8944.0
Crisp County,Georgia,13,081,15182.0
Dade County,Georgia,13,083,11161.0
Dawson County,Georgia,13,085,16263.0
Decatur County,Georgia,13,087,17982.0
DeKalb County,Georgia,13,089,485606.0
Dodge County,Georgia,13,091,14510.0
Dooly County,Georgia,13,093,9953.0
Dougherty County,Georgia,13,095,58156.0
Douglas County,Georgia,13,097,88440.0
Early County,Georgia,13,099,6993.0
Echols County,Georgia,13,101,2555.0
Effingham County,Georgia,13,103,35904.0
Elbert County,Georgia,13,105,13464.0
Emanuel County,Georgia,13,107,14837.0
Evans County,Georgia,13,109,7134.0
Fannin County,Georgia,13,111,18198.0
Fayette County,Georgia,13,113,73601.0
Floyd County,Georgia,13,115,63533.0
Forsyth County,Georgia,13,117,131143.0
Franklin County,Georgia,13,119,15156.0
Fulton County,Georgia,13,121,663465.0
Gilmer County,Georgia,13,123,20808.0
Glascock County,Georgia,13,125,2068.0
Glynn County,Georgia,13,127,56717.0
Gordon County,Georgia,13,129,37178.0
Grady County,Georgia,13,131,16758.0
Greene County,Georgia,13,133,12252.0
Gwinnett County,Georgia,13,135,551242.0
Habersham County,Georgia,13,137,29334.0
Hall County,Georgia,13,139,122335.0
Hancock County,Georgia,13,141,6529.0
Haralson County,Georgia,13,143,19290.0
Harris County,Georgia,13,145,22924.0
Hart County,Georgia,13,147,17939.0
Heard County,Georgia,13,149,7846.0
Henry County,Georgia,13,151,136110.0
Houston County,Georgia,13,153,96336.0
Irwin County,Georgia,13,155,6386.0
Jackson County,Georgia,13,157,41310.0
Jasper County,Georgia,13,159,9206.0
Jeff Davis County,Georgia,13,161,9527.0
Jefferson County,Georgia,13,163,10734.0
Jenkins County,Georgia,13,165,6157.0
Johnson County,Georgia,13,167,6444.0
Jones County,Georgia,13,169,19454.0
Lamar County,Georgia,13,171,11639.0
Lanier County,Georgia,13,173,6876.0
Laurens County,Georgia,13,175,31817.0
Lee County,Georgia,13,177,18946.0
Liberty County,Georgia,13,179,35858.0
Lincoln County,Georgia,13,181,5626.0
Long County,Georgia,13,183,10290.0
Lowndes County,Georgia,13,185,65985.0
Lumpkin County,Georgia,13,187,19281.0
McDuffie County,Georgia,13,189,14220.0
McIntosh County,Georgia,13,191,10293.0
Macon County,Georgia,13,193,9578.0
Madison County,Georgia,13,195,19410.0
Marion County,Georgia,13,197,6040.0
Meriwether County,Georgia,13,199,14705.0
Miller County,Georgia,13,201,4078.0
Mitchell County,Georgia,13,205,15341.0
Monroe County,Georgia,13,207,18968.0
Montgomery County,Georgia,13,209,5999.0
Morgan County,Georgia,13,211,12277.0
Murray County,Georgia,13,213,25808.0
Muscogee County,Georgia,13,215,128278.0
Newton County,Georgia,13,217,65767.0
Oconee County,Georgia,13,219,22922.0
Oglethorpe County,Georgia,13,221,10448.0
Paulding County,Georgia,13,223,94847.0
Peach County,Georgia,13,225,16724.0
Pickens County,Georgia,13,227,21707.0
Pierce County,Georgia,13,229,12828.0
Pike County,Georgia,13,231,11962.0
Polk County,Georgia,13,233,27025.0
Pulaski County,Georgia,13,235,8381.0
Putnam County,Georgia,13,237,15427.0
Quitman County,Georgia,13,239,1577.0
Rabun County,Georgia,13,241,12185.0
Randolph County,Georgia,13,243,4800.0
Richmond County,Georgia,13,245,129729.0
Rockdale County,Georgia,13,247,56812.0
Schley County,Georgia,13,249,3310.0
Screven County,Georgia,13,251,9604.0
Seminole County,Georgia,13,253,6067.0
Spalding County,Georgia,13,255,42819.0
Stephens County,Georgia,13,257,17097.0
Stewart County,Georgia,13,259,4204.0
Sumter County,Georgia,13,261,19329.0
Talbot County,Georgia,13,263,4665.0
Taliaferro County,Georgia,13,265,1437.0
Tattnall County,Georgia,13,267,17578.0
Taylor County,Georgia,13,269,5724.0
Telfair County,Georgia,13,271,12296.0
Terrell County,Georgia,13,273,6128.0
Thomas County,Georgia,13,275,30456.0
Tift County,Georgia,13,277,25633.0
Toombs County,Georgia,13,279,17410.0
Towns County,Georgia,13,281,8085.0
Treutlen County,Georgia,13,283,4602.0
Troup County,Georgia,13,285,44457.0
Turner County,Georgia,13,287,5498.0
Twiggs County,Georgia,13,289,5884.0
Union County,Georgia,13,291,17105.0
Upson County,Georgia,13,293,17921.0
Walker County,Georgia,13,295,47314.0
Walton County,Georgia,13,297,57494.0
Ware County,Georgia,13,299,23805.0
Warren County,Georgia,13,301,3896.0
Washington County,Georgia,13,303,14146.0
Wayne County,Georgia,13,305,20107.0
Webster County,Georgia,13,307,1804.0
Wheeler County,Georgia,13,309,5691.0
White County,Georgia,13,311,19738.0
Whitfield County,Georgia,13,313,65576.0
Wilcox County,Georgia,13,315,6359.0
Wilkes County,Georgia,13,317,6884.0
Wilkinson County,Georgia,13,319,6423.0
Worth County,Georgia,13,321,14295.0
Hawaii County,Hawaii,15,001,135381.0
Honolulu County,Hawaii,15,003,673882.0
Kauai County,Hawaii,15,007,49582.0
Kalawao County,Hawaii,15,005,84.0
Maui County,Hawaii,15,009,114016.0
Ada County,Idaho,16,001,281818.0
Adams County,Idaho,16,003,2945.0
Bannock County,Idaho,16,005,52263.0
Bear Lake County,Idaho,16,007,3923.0
Benewah County,Idaho,16,009,6379.0
Bingham County,Idaho,16,011,27068.0
Blaine County,Idaho,16,013,15049.0
Boise County,Idaho,16,015,5247.0
Bonner County,Idaho,16,017,30431.0
Bonneville County,Idaho,16,019,65861.0
Boundary County,Idaho,16,021,7716.0
Butte County,Idaho,16,023,1826.0
Camas County,Idaho,16,025,643.0
Canyon County,Idaho,16,027,122815.0
Caribou County,Idaho,16,029,4411.0
Cassia County,Idaho,16,031,13705.0
Clearwater County,Idaho,16,035,6721.0
Custer County,Idaho,16,037,3236.0
Elmore County,Idaho,16,039,15788.0
Franklin County,Idaho,16,041,7555.0
Fremont County,Idaho,16,043,8169.0
Gem County,Idaho,16,045,11858.0
Gooding County,Idaho,16,047,9560.0
Idaho County,Idaho,16,049,11886.0
Jefferson County,Idaho,16,051,15446.0
Jerome County,Idaho,16,053,13618.0
Kootenai County,Idaho,16,055,100600.0
Latah County,Idaho,16,057,21318.0
Lemhi County,Idaho,16,059,5972.0
Lewis County,Idaho,16,061,2710.0
Lincoln County,Idaho,16,063,3205.0
Madison County,Idaho,16,065,15798.0
Minidoka County,Idaho,16,067,12667.0
Nez Perce County,Idaho,16,069,27701.0
Oneida County,Idaho,16,071,2667.0
Owyhee County,Idaho,16,073,7353.0
Payette County,Idaho,16,075,14810.0
Power County,Idaho,16,077,4582.0
Shoshone County,Idaho,16,079,9156.0
Teton County,Idaho,16,081,6796.0
Twin Falls County,Idaho,16,083,51370.0
Valley County,Idaho,16,085,7445.0
Washington County,Idaho,16,087,6974.0
Adams County,Illinois,17,001,46128.0
Alexander County,Illinois,17,003,4808.0
Bond County,Illinois,17,005,11958.0
Boone County,Illinois,17,007,34640.0
Brown County,Illinois,17,009,4979.0
Bureau County,Illinois,17,011,23786.0
Calhoun County,Illinois,17,013,3570.0
Carroll County,Illinois,17,015,10832.0
Cass County,Illinois,17,017,8835.0
Champaign County,Illinois,17,019,118545.0
Christian County,Illinois,17,021,23974.0
Clark County,Illinois,17,023,11175.0
Clay County,Illinois,17,025,9366.0
Clinton County,Illinois,17,027,26690.0
Coles County,Illinois,17,029,32608.0
Cook County,Illinois,17,031,3546688.0
Crawford County,Illinois,17,033,13957.0
Cumberland County,Illinois,17,035,7576.0
DeKalb County,Illinois,17,037,60786.0
De Witt County,Illinois,17,039,11591.0
Douglas County,Illinois,17,041,13135.0
DuPage County,Illinois,17,043,629381.0
Edgar County,Illinois,17,045,12713.0
Edwards County,Illinois,17,047,4603.0
Effingham County,Illinois,17,049,23212.0
Fayette County,Illinois,17,051,15228.0
Ford County,Illinois,17,053,9602.0
Franklin County,Illinois,17,055,27710.0
Fulton County,Illinois,17,057,25866.0
Gallatin County,Illinois,17,059,3813.0
Greene County,Illinois,17,061,9435.0
Grundy County,Illinois,17,063,33114.0
Hamilton County,Illinois,17,065,5798.0
Hancock County,Illinois,17,067,13424.0
Hardin County,Illinois,17,069,3118.0
Henderson County,Illinois,17,071,5132.0
Henry County,Illinois,17,073,34409.0
Iroquois County,Illinois,17,075,20276.0
Jackson County,Illinois,17,077,35084.0
Jasper County,Illinois,17,079,6696.0
Jefferson County,Illinois,17,081,26805.0
Jersey County,Illinois,17,083,15435.0
Jo Daviess County,Illinois,17,085,16281.0
Johnson County,Illinois,17,087,9347.0
Kane County,Illinois,17,089,336969.0
Kankakee County,Illinois,17,091,72888.0
Kendall County,Illinois,17,093,76080.0
Knox County,Illinois,17,095,36060.0
Lake County,Illinois,17,097,452827.0
LaSalle County,Illinois,17,099,77885.0
Lawrence County,Illinois,17,101,12081.0
Lee County,Illinois,17,103,24854.0
Livingston County,Illinois,17,105,26071.0
Logan County,Illinois,17,107,20958.0
McDonough County,Illinois,17,109,18326.0
McHenry County,Illinois,17,111,203847.0
McLean County,Illinois,17,113,104229.0
Macon County,Illinois,17,115,74063.0
Macoupin County,Illinois,17,117,32705.0
Madison County,Illinois,17,119,183772.0
Marion County,Illinois,17,121,26548.0
Marshall County,Illinois,17,123,8659.0
Mason County,Illinois,17,125,9982.0
Massac County,Illinois,17,127,10547.0
Menard County,Illinois,17,129,8816.0
Mercer County,Illinois,17,131,11325.0
Monroe County,Illinois,17,133,23552.0
Montgomery County,Illinois,17,135,20959.0
Morgan County,Illinois,17,137,24005.0
Moultrie County,Illinois,17,139,10154.0
Ogle County,Illinois,17,141,35891.0
Peoria County,Illinois,17,143,124198.0
Perry County,Illinois,17,145,15253.0
Piatt County,Illinois,17,147,11576.0
Pike County,Illinois,17,149,11188.0
Pope County,Illinois,17,151,3260.0
Pulaski County,Illinois,17,153,4052.0
Putnam County,Illinois,17,155,4188.0
Randolph County,Illinois,17,157,23979.0
Richland County,Illinois,17,159,11168.0
Rock Island County,Illinois,17,161,100539.0
Saint Clair County,Illinois,17,163,177512.0
Saline County,Illinois,17,165,17189.0
Sangamon County,Illinois,17,167,136182.0
Schuyler County,Illinois,17,169,5383.0
Scott County,Illinois,17,171,3638.0
Shelby County,Illinois,17,173,15620.0
Stark County,Illinois,17,175,4180.0
Stephenson County,Illinois,17,177,32576.0
Tazewell County,Illinois,17,179,94070.0
Union County,Illinois,17,181,12524.0
Vermilion County,Illinois,17,183,53999.0
Wabash County,Illinois,17,185,8034.0
Warren County,Illinois,17,187,11556.0
Washington County,Illinois,17,189,10257.0
Wayne County,Illinois,17,191,11569.0
White County,Illinois,17,193,10266.0
Whiteside County,Illinois,17,195,39744.0
Will County,Illinois,17,197,440254.0
Williamson County,Illinois,17,199,47275.0
Winnebago County,Illinois,17,201,194929.0
Woodford County,Illinois,17,203,25964.0
Adams County,Indiana,18,001,20942.0
Allen County,Indiana,18,003,235198.0
Bartholomew County,Indiana,18,005,54155.0
