County,State,State_FIPS,County_FIPS,high_school_only_percentage
Johnson County,Indiana,18,081,32.7
Knox County,Indiana,18,083,36.6
Kosciusko County,Indiana,18,085,37.0
LaGrange County,Indiana,18,087,32.0
Lake County,Indiana,18,089,35.3
LaPorte County,Indiana,18,091,38.9
Lawrence County,Indiana,18,093,42.5
Madison County,Indiana,18,095,39.2
Marion County,Indiana,18,097,28.1
Marshall County,Indiana,18,099,40.6
Martin County,Indiana,18,101,42.8
Miami County,Indiana,18,103,42.6
Monroe County,Indiana,18,105,22.7
Montgomery County,Indiana,18,107,43.5
Morgan County,Indiana,18,109,42.1
Newton County,Indiana,18,111,46.5
Noble County,Indiana,18,113,41.1
Ohio County,Indiana,18,115,46.8
Orange County,Indiana,18,117,45.1
Owen County,Indiana,18,119,43.2
Parke County,Indiana,18,121,42.3
Perry County,Indiana,18,123,51.1
Pike County,Indiana,18,125,45.9
Porter County,Indiana,18,127,34.9
Posey County,Indiana,18,129,38.8
Pulaski County,Indiana,18,131,46.0
Putnam County,Indiana,18,133,41.6
Randolph County,Indiana,18,135,43.7
Ripley County,Indiana,18,137,43.2
Rush County,Indiana,18,139,47.9
Saint Joseph County,Indiana,18,141,30.9
Scott County,Indiana,18,143,42.6
Shelby County,Indiana,18,145,43.0
Spencer County,Indiana,18,147,44.0
Starke County,Indiana,18,149,41.4
Steuben County,Indiana,18,151,38.0
Sullivan County,Indiana,18,153,42.7
Switzerland County,Indiana,18,155,48.3
Tippecanoe County,Indiana,18,157,26.6
Tipton County,Indiana,18,159,39.4
Union County,Indiana,18,161,44.7
Vanderburgh County,Indiana,18,163,33.8
Vermillion County,Indiana,18,165,45.3
Vigo County,Indiana,18,167,33.0
Wabash County,Indiana,18,169,42.0
Warren County,Indiana,18,171,43.2
Warrick County,Indiana,18,173,32.9
Washington County,Indiana,18,175,45.6
Wayne County,Indiana,18,177,39.2
Wells County,Indiana,18,179,40.4
White County,Indiana,18,181,43.2
Whitley County,Indiana,18,183,41.4
Adair County,Iowa,19,001,43.2
Adams County,Iowa,19,003,40.1
Allamakee County,Iowa,19,005,40.4
Appanoose County,Iowa,19,007,35.7
Audubon County,Iowa,19,009,42.4
Benton County,Iowa,19,011,35.7
Black Hawk County,Iowa,19,013,32.7
Boone County,Iowa,19,015,34.4
Bremer County,Iowa,19,017,34.5
Buchanan County,Iowa,19,019,40.6
Buena Vista County,Iowa,19,021,30.5
Butler County,Iowa,19,023,40.3
Calhoun County,Iowa,19,025,36.4
Carroll County,Iowa,19,027,39.5
Cass County,Iowa,19,029,42.8
Cedar County,Iowa,19,031,36.2
Cerro Gordo County,Iowa,19,033,31.4
Cherokee County,Iowa,19,035,34.8
Chickasaw County,Iowa,19,037,44.1
Clarke County,Iowa,19,039,44.3
Clay County,Iowa,19,041,34.6
Clayton County,Iowa,19,043,44.7
Clinton County,Iowa,19,045,36.5
Crawford County,Iowa,19,047,37.7
Dallas County,Iowa,19,049,19.4
Davis County,Iowa,19,051,38.2
Decatur County,Iowa,19,053,37.2
Delaware County,Iowa,19,055,43.5
Des Moines County,Iowa,19,057,35.0
Dickinson County,Iowa,19,059,29.3
Dubuque County,Iowa,19,061,34.7
Emmet County,Iowa,19,063,34.1
Fayette County,Iowa,19,065,38.5
Floyd County,Iowa,19,067,35.3
Franklin County,Iowa,19,069,38.3
Fremont County,Iowa,19,071,35.6
Greene County,Iowa,19,073,37.4
Grundy County,Iowa,19,075,34.3
Guthrie County,Iowa,19,077,39.1
Hamilton County,Iowa,19,079,31.5
Hancock County,Iowa,19,081,36.7
Hardin County,Iowa,19,083,33.8
Harrison County,Iowa,19,085,38.2
Henry County,Iowa,19,087,37.4
Howard County,Iowa,19,089,43.5
Humboldt County,Iowa,19,091,36.9
Ida County,Iowa,19,093,40.3
Iowa County,Iowa,19,095,40.8
Jackson County,Iowa,19,097,43.2
Jasper County,Iowa,19,099,40.8
Jefferson County,Iowa,19,101,29.1
Johnson County,Iowa,19,103,16.5
Jones County,Iowa,19,105,39.5
Keokuk County,Iowa,19,107,42.9
Kossuth County,Iowa,19,109,37.9
Lee County,Iowa,19,111,41.2
Linn County,Iowa,19,113,27.2
Louisa County,Iowa,19,115,37.3
Lucas County,Iowa,19,117,45.1
Lyon County,Iowa,19,119,37.3
Madison County,Iowa,19,121,37.4
Mahaska County,Iowa,19,123,37.2
Marion County,Iowa,19,125,35.8
Marshall County,Iowa,19,127,32.7
Mills County,Iowa,19,129,35.3
Mitchell County,Iowa,19,131,43.9
Monona County,Iowa,19,133,39.8
Monroe County,Iowa,19,135,45.8
Montgomery County,Iowa,19,137,36.1
Muscatine County,Iowa,19,139,33.9
O'Brien County,Iowa,19,141,36.4
Osceola County,Iowa,19,143,39.6
Page County,Iowa,19,145,33.9
Palo Alto County,Iowa,19,147,30.2
Plymouth County,Iowa,19,149,34.6
Pocahontas County,Iowa,19,151,39.2
Polk County,Iowa,19,153,25.0
Pottawattamie County,Iowa,19,155,34.7
Poweshiek County,Iowa,19,157,39.3
Ringgold County,Iowa,19,159,37.3
Sac County,Iowa,19,161,38.6
Scott County,Iowa,19,163,29.4
Shelby County,Iowa,19,165,37.8
Sioux County,Iowa,19,167,30.9
Story County,Iowa,19,169,18.5
Tama County,Iowa,19,171,40.7
Taylor County,Iowa,19,173,41.8
Union County,Iowa,19,175,38.9
Van Buren County,Iowa,19,177,42.2
Wapello County,Iowa,19,179,36.6
Warren County,Iowa,19,181,32.1
Washington County,Iowa,19,183,37.5
Wayne County,Iowa,19,185,45.7
Webster County,Iowa,19,187,32.5
Winnebago County,Iowa,19,189,32.9
Winneshiek County,Iowa,19,191,33.7
Woodbury County,Iowa,19,193,34.0
Worth County,Iowa,19,195,35.3
Wright County,Iowa,19,197,35.7
Allen County,Kansas,20,001,32.6
Anderson County,Kansas,20,003,37.0
Atchison County,Kansas,20,005,41.5
Barber County,Kansas,20,007,36.5
Barton County,Kansas,20,009,32.2
Bourbon County,Kansas,20,011,29.6
Brown County,Kansas,20,013,39.4
Butler County,Kansas,20,015,26.6
Chase County,Kansas,20,017,29.6
Chautauqua County,Kansas,20,019,38.4
Cherokee County,Kansas,20,021,34.2
Cheyenne County,Kansas,20,023,31.8
Clark County,Kansas,20,025,26.3
Clay County,Kansas,20,027,31.0
Cloud County,Kansas,20,029,32.4
Coffey County,Kansas,20,031,37.3
Comanche County,Kansas,20,033,34.1
Cowley County,Kansas,20,035,30.4
Crawford County,Kansas,20,037,28.8
Decatur County,Kansas,20,039,35.7
Dickinson County,Kansas,20,041,36.0
Doniphan County,Kansas,20,043,39.2
Douglas County,Kansas,20,045,19.4
Edwards County,Kansas,20,047,29.1
Elk County,Kansas,20,049,36.4
Ellis County,Kansas,20,051,26.4
Ellsworth County,Kansas,20,053,33.2
Finney County,Kansas,20,055,23.1
Ford County,Kansas,20,057,24.1
Franklin County,Kansas,20,059,36.1
Geary County,Kansas,20,061,28.9
Gove County,Kansas,20,063,36.5
Graham County,Kansas,20,065,35.5
Grant County,Kansas,20,067,30.2
Gray County,Kansas,20,069,25.9
Greeley County,Kansas,20,071,31.2
Greenwood County,Kansas,20,073,36.3
Hamilton County,Kansas,20,075,36.8
Harper County,Kansas,20,077,37.0
Harvey County,Kansas,20,079,27.8
Haskell County,Kansas,20,081,19.0
Hodgeman County,Kansas,20,083,26.0
Jackson County,Kansas,20,085,39.6
Jefferson County,Kansas,20,087,39.7
Jewell County,Kansas,20,089,43.2
Johnson County,Kansas,20,091,14.9
Kearny County,Kansas,20,093,27.3
Kingman County,Kansas,20,095,33.6
Kiowa County,Kansas,20,097,27.8
Labette County,Kansas,20,099,32.6
Lane County,Kansas,20,101,30.4
Leavenworth County,Kansas,20,103,29.5
Lincoln County,Kansas,20,105,32.7
Linn County,Kansas,20,107,37.7
Logan County,Kansas,20,109,31.8
Lyon County,Kansas,20,111,33.0
McPherson County,Kansas,20,113,28.9
Marion County,Kansas,20,115,35.6
Marshall County,Kansas,20,117,42.4
Meade County,Kansas,20,119,30.6
Miami County,Kansas,20,121,32.2
Mitchell County,Kansas,20,123,30.9
Montgomery County,Kansas,20,125,30.4
Morris County,Kansas,20,127,36.5
Morton County,Kansas,20,129,37.1
Nemaha County,Kansas,20,131,42.4
Neosho County,Kansas,20,133,31.4
Ness County,Kansas,20,135,34.3
Norton County,Kansas,20,137,32.9
Osage County,Kansas,20,139,39.4
Osborne County,Kansas,20,141,35.3
Ottawa County,Kansas,20,143,35.5
Pawnee County,Kansas,20,145,27.4
Phillips County,Kansas,20,147,35.7
Pottawatomie County,Kansas,20,149,30.1
Pratt County,Kansas,20,151,27.0
Rawlins County,Kansas,20,153,30.9
Reno County,Kansas,20,155,29.9
Republic County,Kansas,20,157,33.1
Rice County,Kansas,20,159,29.1
Riley County,Kansas,20,161,17.1
Rooks County,Kansas,20,163,33.3
Rush County,Kansas,20,165,29.9
Russell County,Kansas,20,167,31.2
Saline County,Kansas,20,169,33.4
Scott County,Kansas,20,171,32.3
Sedgwick County,Kansas,20,173,26.6
Seward County,Kansas,20,175,25.3
Shawnee County,Kansas,20,177,30.9
Sheridan County,Kansas,20,179,31.7
Sherman County,Kansas,20,181,30.5
Smith County,Kansas,20,183,34.4
Stafford County,Kansas,20,185,28.9
Stanton County,Kansas,20,187,26.0
Stevens County,Kansas,20,189,32.6
Sumner County,Kansas,20,191,34.8
Thomas County,Kansas,20,193,29.4
Trego County,Kansas,20,195,32.4
Wabaunsee County,Kansas,20,197,36.3
Wallace County,Kansas,20,199,31.6
Washington County,Kansas,20,201,36.0
Wichita County,Kansas,20,203,27.3
Wilson County,Kansas,20,205,36.3
Woodson County,Kansas,20,207,38.3
Wyandotte County,Kansas,20,209,32.8
Adair County,Kentucky,21,001,36.4
Allen County,Kentucky,21,003,35.8
Anderson County,Kentucky,21,005,39.6
Ballard County,Kentucky,21,007,36.8
Barren County,Kentucky,21,009,40.5
Bath County,Kentucky,21,011,40.0
Bell County,Kentucky,21,013,36.5
Boone County,Kentucky,21,015,27.0
Bourbon County,Kentucky,21,017,37.4
Boyd County,Kentucky,21,019,35.2
Boyle County,Kentucky,21,021,35.4
Bracken County,Kentucky,21,023,43.8
Breathitt County,Kentucky,21,025,34.4
Breckinridge County,Kentucky,21,027,44.0
Bullitt County,Kentucky,21,029,41.1
Butler County,Kentucky,21,031,43.2
Caldwell County,Kentucky,21,033,46.5
Calloway County,Kentucky,21,035,31.5
Campbell County,Kentucky,21,037,30.8
Carlisle County,Kentucky,21,039,33.9
Carroll County,Kentucky,21,041,39.7
Carter County,Kentucky,21,043,40.6
Casey County,Kentucky,21,045,36.3
Christian County,Kentucky,21,047,33.5
Clark County,Kentucky,21,049,36.1
Clay County,Kentucky,21,051,34.2
Clinton County,Kentucky,21,053,38.1
Crittenden County,Kentucky,21,055,39.0
Cumberland County,Kentucky,21,057,34.5
Daviess County,Kentucky,21,059,36.2
Edmonson County,Kentucky,21,061,40.2
Elliott County,Kentucky,21,063,42.3
Estill County,Kentucky,21,065,47.9
Fayette County,Kentucky,21,067,20.6
Fleming County,Kentucky,21,069,38.4
Floyd County,Kentucky,21,071,36.2
Franklin County,Kentucky,21,073,30.7
Fulton County,Kentucky,21,075,35.1
Gallatin County,Kentucky,21,077,44.4
Garrard County,Kentucky,21,079,38.1
Grant County,Kentucky,21,081,45.8
Graves County,Kentucky,21,083,37.2
Grayson County,Kentucky,21,085,42.8
Green County,Kentucky,21,087,43.5
Greenup County,Kentucky,21,089,37.3
Hancock County,Kentucky,21,091,45.3
Hardin County,Kentucky,21,093,31.4
Harlan County,Kentucky,21,095,35.2
Harrison County,Kentucky,21,097,42.5
Hart County,Kentucky,21,099,41.6
Henderson County,Kentucky,21,101,35.6
Henry County,Kentucky,21,103,44.9
Hickman County,Kentucky,21,105,41.0
Hopkins County,Kentucky,21,107,41.0
Jackson County,Kentucky,21,109,44.6
Jefferson County,Kentucky,21,111,27.1
Jessamine County,Kentucky,21,113,29.1
Johnson County,Kentucky,21,115,36.3
Kenton County,Kentucky,21,117,29.0
Knott County,Kentucky,21,119,34.9
Knox County,Kentucky,21,121,38.1
Larue County,Kentucky,21,123,41.7
Laurel County,Kentucky,21,125,39.2
Lawrence County,Kentucky,21,127,42.8
Lee County,Kentucky,21,129,41.3
Leslie County,Kentucky,21,131,34.6
Letcher County,Kentucky,21,133,38.2
Lewis County,Kentucky,21,135,41.0
Lincoln County,Kentucky,21,137,44.3
Livingston County,Kentucky,21,139,46.2
Logan County,Kentucky,21,141,39.5
Lyon County,Kentucky,21,143,40.1
McCracken County,Kentucky,21,145,30.5
McCreary County,Kentucky,21,147,40.3
McLean County,Kentucky,21,149,41.2
Madison County,Kentucky,21,151,29.3
Magoffin County,Kentucky,21,153,36.8
Marion County,Kentucky,21,155,42.8
Marshall County,Kentucky,21,157,40.0
Martin County,Kentucky,21,159,38.6
Mason County,Kentucky,21,161,38.9
Meade County,Kentucky,21,163,37.4
Menifee County,Kentucky,21,165,39.8
Mercer County,Kentucky,21,167,37.5
Metcalfe County,Kentucky,21,169,38.2
Monroe County,Kentucky,21,171,41.2
Montgomery County,Kentucky,21,173,37.7
Morgan County,Kentucky,21,175,36.9
Muhlenberg County,Kentucky,21,177,42.8
Nelson County,Kentucky,21,179,40.7
Nicholas County,Kentucky,21,181,43.0
Ohio County,Kentucky,21,183,43.8
Oldham County,Kentucky,21,185,23.0
Owen County,Kentucky,21,187,47.7
Owsley County,Kentucky,21,189,37.8
Pendleton County,Kentucky,21,191,46.4
Perry County,Kentucky,21,193,33.7
Pike County,Kentucky,21,195,37.9
Powell County,Kentucky,21,197,41.8
Pulaski County,Kentucky,21,199,39.3
Robertson County,Kentucky,21,201,34.6
Rockcastle County,Kentucky,21,203,45.5
Rowan County,Kentucky,21,205,29.8
Russell County,Kentucky,21,207,35.1
Scott County,Kentucky,21,209,31.7
Shelby County,Kentucky,21,211,32.1
Simpson County,Kentucky,21,213,43.2
Spencer County,Kentucky,21,215,35.0
Taylor County,Kentucky,21,217,40.3
Todd County,Kentucky,21,219,41.3
Trigg County,Kentucky,21,221,30.8
Trimble County,Kentucky,21,223,46.1
Union County,Kentucky,21,225,39.9
Warren County,Kentucky,21,227,30.0
Washington County,Kentucky,21,229,42.5
Wayne County,Kentucky,21,231,39.2
Webster County,Kentucky,21,233,43.2
Whitley County,Kentucky,21,235,36.2
Wolfe County,Kentucky,21,237,39.3
Woodford County,Kentucky,21,239,28.0
Acadia Parish,Louisiana,22,001,40.4
Allen Parish,Louisiana,22,003,42.9
Ascension Parish,Louisiana,22,005,34.8
Assumption Parish,Louisiana,22,007,41.5
Avoyelles Parish,Louisiana,22,009,41.5
Beauregard Parish,Louisiana,22,011,41.3
Bienville Parish,Louisiana,22,013,41.6
Bossier Parish,Louisiana,22,015,28.6
Caddo Parish,Louisiana,22,017,32.8
Calcasieu Parish,Louisiana,22,019,34.6
Caldwell Parish,Louisiana,22,021,43.2
Cameron Parish,Louisiana,22,023,36.7
Catahoula Parish,Louisiana,22,025,42.1
Claiborne Parish,Louisiana,22,027,39.7
Concordia Parish,Louisiana,22,029,41.2
De Soto Parish,Louisiana,22,031,40.2
East Baton Rouge Parish,Louisiana,22,033,27.4
East Carroll Parish,Louisiana,22,035,36.6
East Feliciana Parish,Louisiana,22,037,44.2
Evangeline Parish,Louisiana,22,039,36.6
Franklin Parish,Louisiana,22,041,40.3
Grant Parish,Louisiana,22,043,42.9
Iberia Parish,Louisiana,22,045,41.3
Iberville Parish,Louisiana,22,047,39.7
Jackson Parish,Louisiana,22,049,43.3
Jefferson Parish,Louisiana,22,051,31.1
Jefferson Davis Parish,Louisiana,22,053,41.3
Lafayette Parish,Louisiana,22,055,28.2
Lafourche Parish,Louisiana,22,057,39.3
LaSalle Parish,Louisiana,22,059,42.8
Lincoln Parish,Louisiana,22,061,27.5
Livingston Parish,Louisiana,22,063,40.2
Madison Parish,Louisiana,22,065,40.4
Morehouse Parish,Louisiana,22,067,44.2
Natchitoches Parish,Louisiana,22,069,32.9
Orleans Parish,Louisiana,22,071,22.9
Ouachita Parish,Louisiana,22,073,33.5
Plaquemines Parish,Louisiana,22,075,38.0
Pointe Coupee Parish,Louisiana,22,077,41.2
Rapides Parish,Louisiana,22,079,37.5
Red River Parish,Louisiana,22,081,45.0
Richland Parish,Louisiana,22,083,41.2
Sabine Parish,Louisiana,22,085,43.0
Saint Bernard Parish,Louisiana,22,087,39.5
Saint Charles Parish,Louisiana,22,089,35.7
Saint Helena Parish,Louisiana,22,091,45.8
Saint James Parish,Louisiana,22,093,44.5
Saint John the Baptist Parish,Louisiana,22,095,36.5
Saint Landry Parish,Louisiana,22,097,43.5
Saint Martin Parish,Louisiana,22,099,41.1
Saint Mary Parish,Louisiana,22,101,47.3
Saint Tammany Parish,Louisiana,22,103,26.6
Tangipahoa Parish,Louisiana,22,105,35.7
Tensas Parish,Louisiana,22,107,46.1
Terrebonne Parish,Louisiana,22,109,39.8
Union Parish,Louisiana,22,111,46.1
Vermilion Parish,Louisiana,22,113,41.3
Vernon Parish,Louisiana,22,115,37.2
Washington Parish,Louisiana,22,117,41.8
Webster Parish,Louisiana,22,119,41.0
West Baton Rouge Parish,Louisiana,22,121,38.2
West Carroll Parish,Louisiana,22,123,42.6
West Feliciana Parish,Louisiana,22,125,31.7
Winn Parish,Louisiana,22,127,41.6
Androscoggin County,Maine,23,001,37.5
Aroostook County,Maine,23,003,38.2
Cumberland County,Maine,23,005,23.7
Franklin County,Maine,23,007,36.9
Hancock County,Maine,23,009,33.2
Kennebec County,Maine,23,011,35.1
Knox County,Maine,23,013,34.9
Lincoln County,Maine,23,015,33.0
Oxford County,Maine,23,017,45.1
Penobscot County,Maine,23,019,35.5
Piscataquis County,Maine,23,021,40.9
Sagadahoc County,Maine,23,023,30.8
Somerset County,Maine,23,025,41.8
Waldo County,Maine,23,027,34.1
Washington County,Maine,23,029,38.5
York County,Maine,23,031,32.0
Allegany County,Maryland,24,001,41.9
Anne Arundel County,Maryland,24,003,24.5
Baltimore County,Maryland,24,005,27.2
Calvert County,Maryland,24,009,30.9
Caroline County,Maryland,24,011,41.8
Carroll County,Maryland,24,013,30.6
Cecil County,Maryland,24,015,37.5
Charles County,Maryland,24,017,32.3
Dorchester County,Maryland,24,019,38.5
Frederick County,Maryland,24,021,25.2
Garrett County,Maryland,24,023,42.4
Harford County,Maryland,24,025,27.8
Howard County,Maryland,24,027,14.0
Kent County,Maryland,24,029,32.9
Queen Anne's County,Maryland,24,035,29.8
Saint Mary's County,Maryland,24,037,30.2
Somerset County,Maryland,24,039,41.7
Talbot County,Maryland,24,041,26.2
Washington County,Maryland,24,043,37.9
Wicomico County,Maryland,24,045,33.5
Worcester County,Maryland,24,047,32.3
Baltimore City,Maryland,24,510,29.6
Montgomery County,Maryland,24,031,14.0
Prince George's County,Maryland,24,033,25.9
Barnstable County,Massachusetts,25,001,25.1
Berkshire County,Massachusetts,25,003,30.7
Bristol County,Massachusetts,25,005,30.0
Dukes County,Massachusetts,25,007,24.6
Essex County,Massachusetts,25,009,25.7
Franklin County,Massachusetts,25,011,27.6
Hampden County,Massachusetts,25,013,30.4
Hampshire County,Massachusetts,25,015,24.3
Middlesex County,Massachusetts,25,017,20.6
Nantucket County,Massachusetts,25,019,25.0
Norfolk County,Massachusetts,25,021,20.9
Plymouth County,Massachusetts,25,023,29.0
Suffolk County,Massachusetts,25,025,23.3
Worcester County,Massachusetts,25,027,28.9
Alcona County,Michigan,26,001,40.2
Alger County,Michigan,26,003,44.3
Allegan County,Michigan,26,005,37.9
Alpena County,Michigan,26,007,33.6
Antrim County,Michigan,26,009,33.1
Arenac County,Michigan,26,011,43.0
Baraga County,Michigan,26,013,42.3
Barry County,Michigan,26,015,37.4
Bay County,Michigan,26,017,35.8
Benzie County,Michigan,26,019,33.5
Berrien County,Michigan,26,021,29.6
Branch County,Michigan,26,023,40.5
Calhoun County,Michigan,26,025,35.7
Cass County,Michigan,26,027,34.7
Charlevoix County,Michigan,26,029,31.9
Cheboygan County,Michigan,26,031,38.3
Chippewa County,Michigan,26,033,37.8
Clare County,Michigan,26,035,39.2
Clinton County,Michigan,26,037,28.0
Crawford County,Michigan,26,039,35.9
Delta County,Michigan,26,041,33.8
Dickinson County,Michigan,26,043,39.0
Eaton County,Michigan,26,045,29.4
Emmet County,Michigan,26,047,25.8
Genesee County,Michigan,26,049,32.3
Gladwin County,Michigan,26,051,40.6
Gogebic County,Michigan,26,053,38.9
Grand Traverse County,Michigan,26,055,26.2
Gratiot County,Michigan,26,057,41.3
Hillsdale County,Michigan,26,059,38.9
Houghton County,Michigan,26,061,34.4
Huron County,Michigan,26,063,43.2
Ingham County,Michigan,26,065,21.6
Ionia County,Michigan,26,067,39.1
Iosco County,Michigan,26,069,39.6
Iron County,Michigan,26,071,44.7
Isabella County,Michigan,26,073,31.2
Jackson County,Michigan,26,075,33.6
Kalamazoo County,Michigan,26,077,22.9
Kalkaska County,Michigan,26,079,40.3
Kent County,Michigan,26,081,25.0
Keweenaw County,Michigan,26,083,34.3
Lake County,Michigan,26,085,42.6
Lapeer County,Michigan,26,087,36.9
Leelanau County,Michigan,26,089,22.2
Lenawee County,Michigan,26,091,36.9
Livingston County,Michigan,26,093,25.8
Luce County,Michigan,26,095,44.1
Mackinac County,Michigan,26,097,35.3
Macomb County,Michigan,26,099,30.4
Manistee County,Michigan,26,101,36.9
Marquette County,Michigan,26,103,31.7
Mason County,Michigan,26,105,34.1
Mecosta County,Michigan,26,107,35.2
Menominee County,Michigan,26,109,43.1
Midland County,Michigan,26,111,29.6
Missaukee County,Michigan,26,113,41.5
Monroe County,Michigan,26,115,36.1
Montcalm County,Michigan,26,117,38.8
Montmorency County,Michigan,26,119,42.2
Muskegon County,Michigan,26,121,34.8
Newaygo County,Michigan,26,123,40.7
Oakland County,Michigan,26,125,19.5
Oceana County,Michigan,26,127,35.6
Ogemaw County,Michigan,26,129,39.5
Ontonagon County,Michigan,26,131,41.6
Osceola County,Michigan,26,133,44.9
Oscoda County,Michigan,26,135,39.0
Otsego County,Michigan,26,137,37.6
Ottawa County,Michigan,26,139,29.2
Presque Isle County,Michigan,26,141,40.4
Roscommon County,Michigan,26,143,40.0
Saginaw County,Michigan,26,145,34.0
Saint Clair County,Michigan,26,147,35.0
Saint Joseph County,Michigan,26,149,38.9
Sanilac County,Michigan,26,151,43.3
Schoolcraft County,Michigan,26,153,45.8
Shiawassee County,Michigan,26,155,36.7
Tuscola County,Michigan,26,157,42.3
Van Buren County,Michigan,26,159,33.4
Washtenaw County,Michigan,26,161,15.6
Wayne County,Michigan,26,163,30.2
Wexford County,Michigan,26,165,38.2
Aitkin County,Minnesota,27,001,39.0
Anoka County,Minnesota,27,003,28.1
Becker County,Minnesota,27,005,32.8
Beltrami County,Minnesota,27,007,27.2
Benton County,Minnesota,27,009,32.3
Big Stone County,Minnesota,27,011,42.7
Blue Earth County,Minnesota,27,013,28.5
Brown County,Minnesota,27,015,37.8
Carlton County,Minnesota,27,017,36.8
Carver County,Minnesota,27,019,20.5
Cass County,Minnesota,27,021,34.2
Chippewa County,Minnesota,27,023,36.1
Chisago County,Minnesota,27,025,34.1
Clay County,Minnesota,27,027,26.5
Clearwater County,Minnesota,27,029,38.0
Cook County,Minnesota,27,031,24.3
Cottonwood County,Minnesota,27,033,34.7
Crow Wing County,Minnesota,27,035,30.4
Dakota County,Minnesota,27,037,21.0
Dodge County,Minnesota,27,039,34.2
Douglas County,Minnesota,27,041,29.8
Faribault County,Minnesota,27,043,40.5
Fillmore County,Minnesota,27,045,34.3
Freeborn County,Minnesota,27,047,36.1
Goodhue County,Minnesota,27,049,33.1
Grant County,Minnesota,27,051,33.5
Hennepin County,Minnesota,27,053,17.5
Houston County,Minnesota,27,055,33.8
Hubbard County,Minnesota,27,057,31.9
Isanti County,Minnesota,27,059,36.8
Itasca County,Minnesota,27,061,31.0
Jackson County,Minnesota,27,063,33.0
Kanabec County,Minnesota,27,065,40.7
Kandiyohi County,Minnesota,27,067,26.5
Kittson County,Minnesota,27,069,36.2
Koochiching County,Minnesota,27,071,37.1
Lac qui Parle County,Minnesota,27,073,38.8
Lake County,Minnesota,27,075,33.5
Lake of the Woods County,Minnesota,27,077,42.0
Le Sueur County,Minnesota,27,079,36.0
Lincoln County,Minnesota,27,081,40.5
Lyon County,Minnesota,27,083,33.5
McLeod County,Minnesota,27,085,36.5
Mahnomen County,Minnesota,27,087,36.0
Marshall County,Minnesota,27,089,36.7
Martin County,Minnesota,27,091,38.8
Meeker County,Minnesota,27,093,37.3
Mille Lacs County,Minnesota,27,095,37.9
Morrison County,Minnesota,27,097,37.9
Mower County,Minnesota,27,099,31.6
Murray County,Minnesota,27,101,37.5
Nicollet County,Minnesota,27,103,27.1
Nobles County,Minnesota,27,105,33.2
Norman County,Minnesota,27,107,40.9
Olmsted County,Minnesota,27,109,20.5
Otter Tail County,Minnesota,27,111,30.7
Pennington County,Minnesota,27,113,36.0
Pine County,Minnesota,27,115,41.3
Pipestone County,Minnesota,27,117,34.8
Polk County,Minnesota,27,119,30.9
Pope County,Minnesota,27,121,33.7
Ramsey County,Minnesota,27,123,21.9
Red Lake County,Minnesota,27,125,40.9
Redwood County,Minnesota,27,127,37.6
Renville County,Minnesota,27,129,35.9
Rice County,Minnesota,27,131,31.2
Rock County,Minnesota,27,133,38.0
Roseau County,Minnesota,27,135,36.0
Saint Louis County,Minnesota,27,137,29.2
Scott County,Minnesota,27,139,23.0
Sherburne County,Minnesota,27,141,27.2
Sibley County,Minnesota,27,143,40.2
Stearns County,Minnesota,27,145,29.8
Steele County,Minnesota,27,147,35.6
Stevens County,Minnesota,27,149,26.8
Swift County,Minnesota,27,151,35.5
Todd County,Minnesota,27,153,36.7
Traverse County,Minnesota,27,155,36.0
Wabasha County,Minnesota,27,157,37.1
Wadena County,Minnesota,27,159,38.2
Waseca County,Minnesota,27,161,36.2
Washington County,Minnesota,27,163,21.6
Watonwan County,Minnesota,27,165,40.7
Wilkin County,Minnesota,27,167,29.4
Winona County,Minnesota,27,169,29.2
Wright County,Minnesota,27,171,28.8
Yellow Medicine County,Minnesota,27,173,36.8
Adams County,Mississippi,28,001,34.5
Alcorn County,Mississippi,28,003,34.9
Amite County,Mississippi,28,005,38.1
Attala County,Mississippi,28,007,29.8
Benton County,Mississippi,28,009,36.7
Bolivar County,Mississippi,28,011,25.2
Calhoun County,Mississippi,28,013,34.2
Carroll County,Mississippi,28,015,35.9
Chickasaw County,Mississippi,28,017,36.9
Choctaw County,Mississippi,28,019,36.1
Claiborne County,Mississippi,28,021,28.8
Clarke County,Mississippi,28,023,35.8
Clay County,Mississippi,28,025,32.1
Coahoma County,Mississippi,28,027,26.4
Copiah County,Mississippi,28,029,31.5
Covington County,Mississippi,28,031,38.1
DeSoto County,Mississippi,28,033,29.1
Forrest County,Mississippi,28,035,28.5
Franklin County,Mississippi,28,037,38.0
George County,Mississippi,28,039,40.0
Greene County,Mississippi,28,041,36.7
Grenada County,Mississippi,28,043,29.2
Hancock County,Mississippi,28,045,28.4
Harrison County,Mississippi,28,047,29.5
Hinds County,Mississippi,28,049,25.0
Holmes County,Mississippi,28,051,40.6
Humphreys County,Mississippi,28,053,27.5
Issaquena County,Mississippi,28,055,34.4
Itawamba County,Mississippi,28,057,29.9
Jackson County,Mississippi,28,059,31.3
Jasper County,Mississippi,28,061,37.7
Jefferson County,Mississippi,28,063,36.0
Jefferson Davis County,Mississippi,28,065,37.9
Jones County,Mississippi,28,067,29.3
Kemper County,Mississippi,28,069,30.8
Lafayette County,Mississippi,28,071,20.9
Lamar County,Mississippi,28,073,24.2
Lauderdale County,Mississippi,28,075,31.2
Lawrence County,Mississippi,28,077,35.9
