County,State,State_FIPS,County_FIPS,bachelors_degree
Dearborn County,Indiana,18,029,5262.0
Decatur County,Indiana,18,031,2543.0
DeKalb County,Indiana,18,033,3713.0
Delaware County,Indiana,18,035,9484.0
Dubois County,Indiana,18,037,4935.0
Elkhart County,Indiana,18,039,16854.0
Fayette County,Indiana,18,041,1476.0
Floyd County,Indiana,18,043,9888.0
Fountain County,Indiana,18,045,1129.0
Franklin County,Indiana,18,047,2221.0
Fulton County,Indiana,18,049,1420.0
Gibson County,Indiana,18,051,2934.0
Grant County,Indiana,18,053,4555.0
Greene County,Indiana,18,055,2211.0
Hamilton County,Indiana,18,057,78268.0
Hancock County,Indiana,18,059,11213.0
Harrison County,Indiana,18,061,3302.0
Hendricks County,Indiana,18,063,26982.0
Henry County,Indiana,18,065,3702.0
Howard County,Indiana,18,067,8006.0
Huntington County,Indiana,18,069,3247.0
Jackson County,Indiana,18,071,3320.0
Jasper County,Indiana,18,073,2287.0
Jay County,Indiana,18,075,999.0
Jefferson County,Indiana,18,077,2560.0
Jennings County,Indiana,18,079,1659.0
Johnson County,Indiana,18,081,22567.0
Knox County,Indiana,18,083,2485.0
Kosciusko County,Indiana,18,085,7857.0
LaGrange County,Indiana,18,087,1777.0
Lake County,Indiana,18,089,48938.0
LaPorte County,Indiana,18,091,9297.0
Lawrence County,Indiana,18,093,3120.0
Madison County,Indiana,18,095,11083.0
Marion County,Indiana,18,097,125906.0
Marshall County,Indiana,18,099,3697.0
Martin County,Indiana,18,101,649.0
Miami County,Indiana,18,103,2044.0
Monroe County,Indiana,18,105,20575.0
Montgomery County,Indiana,18,107,3307.0
Morgan County,Indiana,18,109,5459.0
Newton County,Indiana,18,111,826.0
Noble County,Indiana,18,113,3071.0
Ohio County,Indiana,18,115,401.0
Orange County,Indiana,18,117,910.0
Owen County,Indiana,18,119,1219.0
Parke County,Indiana,18,121,897.0
Perry County,Indiana,18,123,1213.0
Pike County,Indiana,18,125,804.0
Porter County,Indiana,18,127,20684.0
Posey County,Indiana,18,129,2782.0
Pulaski County,Indiana,18,131,808.0
Putnam County,Indiana,18,133,2500.0
Randolph County,Indiana,18,135,1469.0
Ripley County,Indiana,18,137,2188.0
Rush County,Indiana,18,139,1082.0
Saint Joseph County,Indiana,18,141,31458.0
Scott County,Indiana,18,143,1147.0
Shelby County,Indiana,18,145,3910.0
Spencer County,Indiana,18,147,1364.0
Starke County,Indiana,18,149,1267.0
Steuben County,Indiana,18,151,3223.0
Sullivan County,Indiana,18,153,1172.0
Switzerland County,Indiana,18,155,572.0
Tippecanoe County,Indiana,18,157,22605.0
Tipton County,Indiana,18,159,1742.0
Union County,Indiana,18,161,581.0
Vanderburgh County,Indiana,18,163,22164.0
Vermillion County,Indiana,18,165,1139.0
Vigo County,Indiana,18,167,10392.0
Wabash County,Indiana,18,169,2295.0
Warren County,Indiana,18,171,830.0
Warrick County,Indiana,18,173,8208.0
Washington County,Indiana,18,175,1714.0
Wayne County,Indiana,18,177,4778.0
Wells County,Indiana,18,179,2310.0
White County,Indiana,18,181,1789.0
Whitley County,Indiana,18,183,3320.0
Adair County,Iowa,19,001,730.0
Adams County,Iowa,19,003,318.0
Allamakee County,Iowa,19,005,1259.0
Appanoose County,Iowa,19,007,1024.0
Audubon County,Iowa,19,009,482.0
Benton County,Iowa,19,011,2794.0
Black Hawk County,Iowa,19,013,16176.0
Boone County,Iowa,19,015,3356.0
Bremer County,Iowa,19,017,3309.0
Buchanan County,Iowa,19,019,2155.0
Buena Vista County,Iowa,19,021,1690.0
Butler County,Iowa,19,023,1366.0
Calhoun County,Iowa,19,025,863.0
Carroll County,Iowa,19,027,2354.0
Cass County,Iowa,19,029,1363.0
Cedar County,Iowa,19,031,2186.0
Cerro Gordo County,Iowa,19,033,5040.0
Cherokee County,Iowa,19,035,1237.0
Chickasaw County,Iowa,19,037,1062.0
Clarke County,Iowa,19,039,721.0
Clay County,Iowa,19,041,1885.0
Clayton County,Iowa,19,043,1740.0
Clinton County,Iowa,19,045,4037.0
Crawford County,Iowa,19,047,1179.0
Dallas County,Iowa,19,049,19892.0
Davis County,Iowa,19,051,832.0
Decatur County,Iowa,19,053,697.0
Delaware County,Iowa,19,055,1394.0
Des Moines County,Iowa,19,057,3808.0
Dickinson County,Iowa,19,059,3132.0
Dubuque County,Iowa,19,061,12828.0
Emmet County,Iowa,19,063,913.0
Fayette County,Iowa,19,065,1727.0
Floyd County,Iowa,19,067,1682.0
Franklin County,Iowa,19,069,981.0
Fremont County,Iowa,19,071,635.0
Greene County,Iowa,19,073,816.0
Grundy County,Iowa,19,075,1889.0
Guthrie County,Iowa,19,077,1028.0
Hamilton County,Iowa,19,079,1935.0
Hancock County,Iowa,19,081,1453.0
Hardin County,Iowa,19,083,1707.0
Harrison County,Iowa,19,085,1402.0
Henry County,Iowa,19,087,1974.0
Howard County,Iowa,19,089,726.0
Humboldt County,Iowa,19,091,1124.0
Ida County,Iowa,19,093,694.0
Iowa County,Iowa,19,095,1621.0
Jackson County,Iowa,19,097,1798.0
Jasper County,Iowa,19,099,3537.0
Jefferson County,Iowa,19,101,2403.0
Johnson County,Iowa,19,103,24275.0
Jones County,Iowa,19,105,2062.0
Keokuk County,Iowa,19,107,901.0
Kossuth County,Iowa,19,109,1443.0
Lee County,Iowa,19,111,2893.0
Linn County,Iowa,19,113,35190.0
Louisa County,Iowa,19,115,828.0
Lucas County,Iowa,19,117,806.0
Lyon County,Iowa,19,119,1163.0
Madison County,Iowa,19,121,2037.0
Mahaska County,Iowa,19,123,2314.0
Marion County,Iowa,19,125,4192.0
Marshall County,Iowa,19,127,3671.0
Mills County,Iowa,19,129,1759.0
Mitchell County,Iowa,19,131,985.0
Monona County,Iowa,19,133,686.0
Monroe County,Iowa,19,135,792.0
Montgomery County,Iowa,19,137,976.0
Muscatine County,Iowa,19,139,4189.0
O'Brien County,Iowa,19,141,1352.0
Osceola County,Iowa,19,143,563.0
Page County,Iowa,19,145,1667.0
Palo Alto County,Iowa,19,147,1124.0
Plymouth County,Iowa,19,149,2975.0
Pocahontas County,Iowa,19,151,580.0
Polk County,Iowa,19,153,81079.0
Pottawattamie County,Iowa,19,155,9315.0
Poweshiek County,Iowa,19,157,1788.0
Ringgold County,Iowa,19,159,514.0
Sac County,Iowa,19,161,989.0
Scott County,Iowa,19,163,23285.0
Shelby County,Iowa,19,165,1379.0
Sioux County,Iowa,19,167,4173.0
Story County,Iowa,19,169,15136.0
Tama County,Iowa,19,171,1362.0
Taylor County,Iowa,19,173,473.0
Union County,Iowa,19,175,1024.0
Van Buren County,Iowa,19,177,464.0
Wapello County,Iowa,19,179,2748.0
Warren County,Iowa,19,181,7495.0
Washington County,Iowa,19,183,2273.0
Wayne County,Iowa,19,185,383.0
Webster County,Iowa,19,187,3585.0
Winnebago County,Iowa,19,189,1176.0
Winneshiek County,Iowa,19,191,2470.0
Woodbury County,Iowa,19,193,10464.0
Worth County,Iowa,19,195,680.0
Wright County,Iowa,19,197,1169.0
Allen County,Kansas,20,001,1097.0
Anderson County,Kansas,20,003,546.0
Atchison County,Kansas,20,005,1307.0
Barber County,Kansas,20,007,419.0
Barton County,Kansas,20,009,2611.0
Bourbon County,Kansas,20,011,1408.0
Brown County,Kansas,20,013,995.0
Butler County,Kansas,20,015,8481.0
Chase County,Kansas,20,017,330.0
Chautauqua County,Kansas,20,019,290.0
Cherokee County,Kansas,20,021,1719.0
Cheyenne County,Kansas,20,023,450.0
Clark County,Kansas,20,025,283.0
Clay County,Kansas,20,027,947.0
Cloud County,Kansas,20,029,848.0
Coffey County,Kansas,20,031,999.0
Comanche County,Kansas,20,033,166.0
Cowley County,Kansas,20,035,3356.0
Crawford County,Kansas,20,037,4365.0
Decatur County,Kansas,20,039,407.0
Dickinson County,Kansas,20,041,2176.0
Doniphan County,Kansas,20,043,753.0
Douglas County,Kansas,20,045,18084.0
Edwards County,Kansas,20,047,293.0
Elk County,Kansas,20,049,144.0
Ellis County,Kansas,20,051,4096.0
Ellsworth County,Kansas,20,053,603.0
Finney County,Kansas,20,055,2342.0
Ford County,Kansas,20,057,2293.0
Franklin County,Kansas,20,059,2274.0
Geary County,Kansas,20,061,2828.0
Gove County,Kansas,20,063,307.0
Graham County,Kansas,20,065,370.0
Grant County,Kansas,20,067,453.0
Gray County,Kansas,20,069,555.0
Greeley County,Kansas,20,071,173.0
Greenwood County,Kansas,20,073,650.0
Hamilton County,Kansas,20,075,260.0
Harper County,Kansas,20,077,366.0
Harvey County,Kansas,20,079,4662.0
Haskell County,Kansas,20,081,318.0
Hodgeman County,Kansas,20,083,275.0
Jackson County,Kansas,20,085,1166.0
Jefferson County,Kansas,20,087,2084.0
Jewell County,Kansas,20,089,304.0
Johnson County,Kansas,20,091,138255.0
Kearny County,Kansas,20,093,185.0
Kingman County,Kansas,20,095,965.0
Kiowa County,Kansas,20,097,321.0
Labette County,Kansas,20,099,1699.0
Lane County,Kansas,20,101,166.0
Leavenworth County,Kansas,20,103,10151.0
Lincoln County,Kansas,20,105,286.0
Linn County,Kansas,20,107,756.0
Logan County,Kansas,20,109,251.0
Lyon County,Kansas,20,111,3296.0
McPherson County,Kansas,20,113,3874.0
Marion County,Kansas,20,115,1444.0
Marshall County,Kansas,20,117,849.0
Meade County,Kansas,20,119,371.0
Miami County,Kansas,20,121,4352.0
Mitchell County,Kansas,20,123,734.0
Montgomery County,Kansas,20,125,3043.0
Morris County,Kansas,20,127,623.0
Morton County,Kansas,20,129,243.0
Nemaha County,Kansas,20,131,1180.0
Neosho County,Kansas,20,133,1048.0
Ness County,Kansas,20,135,314.0
Norton County,Kansas,20,137,570.0
Osage County,Kansas,20,139,1372.0
Osborne County,Kansas,20,141,468.0
Ottawa County,Kansas,20,143,772.0
Pawnee County,Kansas,20,145,728.0
Phillips County,Kansas,20,147,575.0
Pottawatomie County,Kansas,20,149,3346.0
Pratt County,Kansas,20,151,1298.0
Rawlins County,Kansas,20,153,325.0
Reno County,Kansas,20,155,6038.0
Republic County,Kansas,20,157,537.0
Rice County,Kansas,20,159,966.0
Riley County,Kansas,20,161,9451.0
Rooks County,Kansas,20,163,604.0
Rush County,Kansas,20,165,395.0
Russell County,Kansas,20,167,722.0
Saline County,Kansas,20,169,6623.0
Scott County,Kansas,20,171,617.0
Sedgwick County,Kansas,20,173,65492.0
Seward County,Kansas,20,175,960.0
Shawnee County,Kansas,20,177,23983.0
Sheridan County,Kansas,20,179,304.0
Sherman County,Kansas,20,181,693.0
Smith County,Kansas,20,183,456.0
Stafford County,Kansas,20,185,520.0
Stanton County,Kansas,20,187,209.0
Stevens County,Kansas,20,189,321.0
Sumner County,Kansas,20,191,2633.0
Thomas County,Kansas,20,193,820.0
Trego County,Kansas,20,195,366.0
Wabaunsee County,Kansas,20,197,749.0
Wallace County,Kansas,20,199,272.0
Washington County,Kansas,20,201,576.0
Wichita County,Kansas,20,203,239.0
Wilson County,Kansas,20,205,665.0
Woodson County,Kansas,20,207,282.0
Wyandotte County,Kansas,20,209,12732.0
Adair County,Kentucky,21,001,1023.0
Allen County,Kentucky,21,003,1493.0
Anderson County,Kentucky,21,005,1881.0
Ballard County,Kentucky,21,007,542.0
Barren County,Kentucky,21,009,3067.0
Bath County,Kentucky,21,011,758.0
Bell County,Kentucky,21,013,803.0
Boone County,Kentucky,21,015,17748.0
Bourbon County,Kentucky,21,017,1703.0
Boyd County,Kentucky,21,019,3622.0
Boyle County,Kentucky,21,021,2711.0
Bracken County,Kentucky,21,023,435.0
Breathitt County,Kentucky,21,025,630.0
Breckinridge County,Kentucky,21,027,990.0
Bullitt County,Kentucky,21,029,5315.0
Butler County,Kentucky,21,031,706.0
Caldwell County,Kentucky,21,033,688.0
Calloway County,Kentucky,21,035,3714.0
Campbell County,Kentucky,21,037,14971.0
Carlisle County,Kentucky,21,039,283.0
Carroll County,Kentucky,21,041,387.0
Carter County,Kentucky,21,043,1367.0
Casey County,Kentucky,21,045,738.0
Christian County,Kentucky,21,047,4310.0
Clark County,Kentucky,21,049,3238.0
Clay County,Kentucky,21,051,621.0
Clinton County,Kentucky,21,053,411.0
Crittenden County,Kentucky,21,055,488.0
Cumberland County,Kentucky,21,057,417.0
Daviess County,Kentucky,21,059,9453.0
Edmonson County,Kentucky,21,061,493.0
Elliott County,Kentucky,21,063,392.0
Estill County,Kentucky,21,065,647.0
Fayette County,Kentucky,21,067,50718.0
Fleming County,Kentucky,21,069,728.0
Floyd County,Kentucky,21,071,1651.0
Franklin County,Kentucky,21,073,6563.0
Fulton County,Kentucky,21,075,382.0
Gallatin County,Kentucky,21,077,539.0
Garrard County,Kentucky,21,079,1215.0
Grant County,Kentucky,21,081,1382.0
Graves County,Kentucky,21,083,2483.0
Grayson County,Kentucky,21,085,1136.0
Green County,Kentucky,21,087,559.0
Greenup County,Kentucky,21,089,2511.0
Hancock County,Kentucky,21,091,429.0
Hardin County,Kentucky,21,093,8877.0
Harlan County,Kentucky,21,095,1057.0
Harrison County,Kentucky,21,097,981.0
Hart County,Kentucky,21,099,845.0
Henderson County,Kentucky,21,101,3142.0
Henry County,Kentucky,21,103,867.0
Hickman County,Kentucky,21,105,360.0
Hopkins County,Kentucky,21,107,2863.0
Jackson County,Kentucky,21,109,794.0
Jefferson County,Kentucky,21,111,105125.0
Jessamine County,Kentucky,21,113,6122.0
Johnson County,Kentucky,21,115,1432.0
Kenton County,Kentucky,21,117,22031.0
Knott County,Kentucky,21,119,759.0
Knox County,Kentucky,21,121,1340.0
Larue County,Kentucky,21,123,501.0
Laurel County,Kentucky,21,125,3640.0
Lawrence County,Kentucky,21,127,496.0
Lee County,Kentucky,21,129,211.0
Leslie County,Kentucky,21,131,397.0
Letcher County,Kentucky,21,133,951.0
Lewis County,Kentucky,21,135,483.0
Lincoln County,Kentucky,21,137,1320.0
Livingston County,Kentucky,21,139,566.0
Logan County,Kentucky,21,141,1891.0
Lyon County,Kentucky,21,143,557.0
McCracken County,Kentucky,21,145,6884.0
McCreary County,Kentucky,21,147,569.0
McLean County,Kentucky,21,149,551.0
Madison County,Kentucky,21,151,9998.0
Magoffin County,Kentucky,21,153,413.0
Marion County,Kentucky,21,155,881.0
Marshall County,Kentucky,21,157,2483.0
Martin County,Kentucky,21,159,723.0
Mason County,Kentucky,21,161,1228.0
Meade County,Kentucky,21,163,2106.0
Menifee County,Kentucky,21,165,394.0
Mercer County,Kentucky,21,167,1616.0
Metcalfe County,Kentucky,21,169,495.0
Monroe County,Kentucky,21,171,507.0
Montgomery County,Kentucky,21,173,1705.0
Morgan County,Kentucky,21,175,640.0
Muhlenberg County,Kentucky,21,177,1711.0
Nelson County,Kentucky,21,179,3400.0
Nicholas County,Kentucky,21,181,228.0
Ohio County,Kentucky,21,183,1166.0
Oldham County,Kentucky,21,185,10959.0
Owen County,Kentucky,21,187,588.0
Owsley County,Kentucky,21,189,224.0
Pendleton County,Kentucky,21,191,702.0
Perry County,Kentucky,21,193,1085.0
Pike County,Kentucky,21,195,2833.0
Powell County,Kentucky,21,197,855.0
Pulaski County,Kentucky,21,199,4260.0
Robertson County,Kentucky,21,201,198.0
Rockcastle County,Kentucky,21,203,789.0
Rowan County,Kentucky,21,205,1670.0
Russell County,Kentucky,21,207,1092.0
Scott County,Kentucky,21,209,6122.0
Shelby County,Kentucky,21,211,4793.0
Simpson County,Kentucky,21,213,1085.0
Spencer County,Kentucky,21,215,1604.0
Taylor County,Kentucky,21,217,1719.0
Todd County,Kentucky,21,219,632.0
Trigg County,Kentucky,21,221,1107.0
Trimble County,Kentucky,21,223,501.0
Union County,Kentucky,21,225,598.0
Warren County,Kentucky,21,227,15116.0
Washington County,Kentucky,21,229,765.0
Wayne County,Kentucky,21,231,1060.0
Webster County,Kentucky,21,233,621.0
Whitley County,Kentucky,21,235,2403.0
Wolfe County,Kentucky,21,237,138.0
Woodford County,Kentucky,21,239,3680.0
Acadia Parish,Louisiana,22,001,4113.0
Allen Parish,Louisiana,22,003,1405.0
Ascension Parish,Louisiana,22,005,14489.0
Assumption Parish,Louisiana,22,007,832.0
Avoyelles Parish,Louisiana,22,009,2192.0
Beauregard Parish,Louisiana,22,011,2958.0
Bienville Parish,Louisiana,22,013,767.0
Bossier Parish,Louisiana,22,015,13857.0
Caddo Parish,Louisiana,22,017,24159.0
Calcasieu Parish,Louisiana,22,019,19776.0
Caldwell Parish,Louisiana,22,021,717.0
Cameron Parish,Louisiana,22,023,417.0
Catahoula Parish,Louisiana,22,025,618.0
Claiborne Parish,Louisiana,22,027,955.0
Concordia Parish,Louisiana,22,029,1302.0
De Soto Parish,Louisiana,22,031,1742.0
East Baton Rouge Parish,Louisiana,22,033,60977.0
East Carroll Parish,Louisiana,22,035,329.0
East Feliciana Parish,Louisiana,22,037,1310.0
Evangeline Parish,Louisiana,22,039,1906.0
Franklin Parish,Louisiana,22,041,1055.0
Grant Parish,Louisiana,22,043,959.0
Iberia Parish,Louisiana,22,045,4507.0
Iberville Parish,Louisiana,22,047,2325.0
Jackson Parish,Louisiana,22,049,1087.0
Jefferson Parish,Louisiana,22,051,54300.0
Jefferson Davis Parish,Louisiana,22,053,2250.0
Lafayette Parish,Louisiana,22,055,36900.0
Lafourche Parish,Louisiana,22,057,7749.0
LaSalle Parish,Louisiana,22,059,1028.0
Lincoln Parish,Louisiana,22,061,5485.0
Livingston Parish,Louisiana,22,063,13014.0
Madison Parish,Louisiana,22,065,616.0
Morehouse Parish,Louisiana,22,067,1815.0
Natchitoches Parish,Louisiana,22,069,2620.0
Orleans Parish,Louisiana,22,071,58954.0
Ouachita Parish,Louisiana,22,073,16344.0
Plaquemines Parish,Louisiana,22,075,2109.0
Pointe Coupee Parish,Louisiana,22,077,1772.0
Rapides Parish,Louisiana,22,079,11295.0
Red River Parish,Louisiana,22,081,489.0
Richland Parish,Louisiana,22,083,990.0
Sabine Parish,Louisiana,22,085,1443.0
Saint Bernard Parish,Louisiana,22,087,2585.0
Saint Charles Parish,Louisiana,22,089,6695.0
Saint Helena Parish,Louisiana,22,091,740.0
Saint James Parish,Louisiana,22,093,1719.0
Saint John the Baptist Parish,Louisiana,22,095,3165.0
Saint Landry Parish,Louisiana,22,097,5379.0
Saint Martin Parish,Louisiana,22,099,3955.0
Saint Mary Parish,Louisiana,22,101,2419.0
Saint Tammany Parish,Louisiana,22,103,38209.0
Tangipahoa Parish,Louisiana,22,105,11919.0
Tensas Parish,Louisiana,22,107,264.0
Terrebonne Parish,Louisiana,22,109,8182.0
Union Parish,Louisiana,22,111,2019.0
Vermilion Parish,Louisiana,22,113,3931.0
Vernon Parish,Louisiana,22,115,3804.0
Washington Parish,Louisiana,22,117,2416.0
Webster Parish,Louisiana,22,119,2934.0
West Baton Rouge Parish,Louisiana,22,121,2635.0
West Carroll Parish,Louisiana,22,123,629.0
West Feliciana Parish,Louisiana,22,125,2042.0
Winn Parish,Louisiana,22,127,946.0
Androscoggin County,Maine,23,001,11335.0
Aroostook County,Maine,23,003,6606.0
Cumberland County,Maine,23,005,61773.0
Franklin County,Maine,23,007,3370.0
Hancock County,Maine,23,009,8328.0
Kennebec County,Maine,23,011,15073.0
Knox County,Maine,23,013,6348.0
Lincoln County,Maine,23,015,4811.0
Oxford County,Maine,23,017,5456.0
Penobscot County,Maine,23,019,18842.0
Piscataquis County,Maine,23,021,1659.0
Sagadahoc County,Maine,23,023,5558.0
Somerset County,Maine,23,025,4368.0
Waldo County,Maine,23,027,5876.0
Washington County,Maine,23,029,3251.0
York County,Maine,23,031,32107.0
Allegany County,Maryland,24,001,5405.0
Anne Arundel County,Maryland,24,003,94465.0
Baltimore County,Maryland,24,005,130113.0
Calvert County,Maryland,24,009,11234.0
Caroline County,Maryland,24,011,2368.0
Carroll County,Maryland,24,013,26207.0
Cecil County,Maryland,24,015,10518.0
Charles County,Maryland,24,017,18379.0
Dorchester County,Maryland,24,019,3040.0
Frederick County,Maryland,24,021,39685.0
Garrett County,Maryland,24,023,2479.0
Harford County,Maryland,24,025,37313.0
Howard County,Maryland,24,027,66899.0
Kent County,Maryland,24,029,2723.0
Queen Anne's County,Maryland,24,035,7684.0
Saint Mary's County,Maryland,24,037,14049.0
Somerset County,Maryland,24,039,1653.0
Talbot County,Maryland,24,041,5878.0
Washington County,Maryland,24,043,13654.0
Wicomico County,Maryland,24,045,10206.0
Worcester County,Maryland,24,047,7309.0
Baltimore City,Maryland,24,510,71022.0
Montgomery County,Maryland,24,031,194014.0
Prince George's County,Maryland,24,033,115214.0
Barnstable County,Massachusetts,25,001,41225.0
Berkshire County,Massachusetts,25,003,17354.0
Bristol County,Massachusetts,25,005,71837.0
Dukes County,Massachusetts,25,007,3390.0
Essex County,Massachusetts,25,009,128568.0
Franklin County,Massachusetts,25,011,10832.0
Hampden County,Massachusetts,25,013,52427.0
Hampshire County,Massachusetts,25,015,23906.0
Middlesex County,Massachusetts,25,017,308958.0
Nantucket County,Massachusetts,25,019,2563.0
Norfolk County,Massachusetts,25,021,140563.0
Plymouth County,Massachusetts,25,023,85080.0
Suffolk County,Massachusetts,25,025,140212.0
Worcester County,Massachusetts,25,027,124955.0
Alcona County,Michigan,26,001,960.0
Alger County,Michigan,26,003,813.0
Allegan County,Michigan,26,005,11862.0
Alpena County,Michigan,26,007,2416.0
Antrim County,Michigan,26,009,3155.0
Arenac County,Michigan,26,011,995.0
Baraga County,Michigan,26,013,605.0
Barry County,Michigan,26,015,6284.0
Bay County,Michigan,26,017,9689.0
Benzie County,Michigan,26,019,2478.0
Berrien County,Michigan,26,021,17947.0
Branch County,Michigan,26,023,3048.0
Calhoun County,Michigan,26,025,12525.0
Cass County,Michigan,26,027,4657.0
Charlevoix County,Michigan,26,029,3494.0
Cheboygan County,Michigan,26,031,2471.0
Chippewa County,Michigan,26,033,3711.0
Clare County,Michigan,26,035,1779.0
Clinton County,Michigan,26,037,10929.0
Crawford County,Michigan,26,039,1300.0
Delta County,Michigan,26,041,3827.0
Dickinson County,Michigan,26,043,3219.0
Eaton County,Michigan,26,045,13684.0
Emmet County,Michigan,26,047,4865.0
Genesee County,Michigan,26,049,37711.0
Gladwin County,Michigan,26,051,1501.0
Gogebic County,Michigan,26,053,1484.0
Grand Traverse County,Michigan,26,055,15020.0
Gratiot County,Michigan,26,057,2780.0
Hillsdale County,Michigan,26,059,3334.0
Houghton County,Michigan,26,061,3952.0
Huron County,Michigan,26,063,2486.0
Ingham County,Michigan,26,065,37435.0
Ionia County,Michigan,26,067,5026.0
Iosco County,Michigan,26,069,1960.0
Iron County,Michigan,26,071,1017.0
Isabella County,Michigan,26,073,6088.0
Jackson County,Michigan,26,075,16535.0
Kalamazoo County,Michigan,26,077,38045.0
Kalkaska County,Michigan,26,079,955.0
Kent County,Michigan,26,081,101442.0
Keweenaw County,Michigan,26,083,313.0
Lake County,Michigan,26,085,703.0
Lapeer County,Michigan,26,087,7816.0
Leelanau County,Michigan,26,089,4318.0
Lenawee County,Michigan,26,091,9361.0
Livingston County,Michigan,26,093,31116.0
Luce County,Michigan,26,095,585.0
Mackinac County,Michigan,26,097,1066.0
Macomb County,Michigan,26,099,99029.0
Manistee County,Michigan,26,101,2430.0
Marquette County,Michigan,26,103,10120.0
Mason County,Michigan,26,105,2833.0
Mecosta County,Michigan,26,107,3568.0
Menominee County,Michigan,26,109,1941.0
Midland County,Michigan,26,111,12272.0
Missaukee County,Michigan,26,113,984.0
Monroe County,Michigan,26,115,14257.0
Montcalm County,Michigan,26,117,3923.0
Montmorency County,Michigan,26,119,636.0
Muskegon County,Michigan,26,121,16129.0
Newaygo County,Michigan,26,123,3686.0
Oakland County,Michigan,26,125,237197.0
Oceana County,Michigan,26,127,2353.0
Ogemaw County,Michigan,26,129,1246.0
Ontonagon County,Michigan,26,131,550.0
Osceola County,Michigan,26,133,1516.0
Oscoda County,Michigan,26,135,409.0
Otsego County,Michigan,26,137,2699.0
Ottawa County,Michigan,26,139,40781.0
Presque Isle County,Michigan,26,141,1085.0
Roscommon County,Michigan,26,143,1699.0
Saginaw County,Michigan,26,145,17593.0
Saint Clair County,Michigan,26,147,13344.0
Saint Joseph County,Michigan,26,149,4273.0
Sanilac County,Michigan,26,151,2708.0
Schoolcraft County,Michigan,26,153,630.0
Shiawassee County,Michigan,26,155,5521.0
Tuscola County,Michigan,26,157,3426.0
Van Buren County,Michigan,26,159,7375.0
Washtenaw County,Michigan,26,161,60380.0
Wayne County,Michigan,26,163,169603.0
Wexford County,Michigan,26,165,2871.0
Aitkin County,Minnesota,27,001,1568.0
Anoka County,Minnesota,27,003,51511.0
Becker County,Minnesota,27,005,4068.0
Beltrami County,Minnesota,27,007,5097.0
Benton County,Minnesota,27,009,4776.0
Big Stone County,Minnesota,27,011,397.0
Blue Earth County,Minnesota,27,013,8886.0
Brown County,Minnesota,27,015,2935.0
Carlton County,Minnesota,27,017,4008.0
Carver County,Minnesota,27,019,22273.0
Cass County,Minnesota,27,021,3404.0
Chippewa County,Minnesota,27,023,1203.0
Chisago County,Minnesota,27,025,5884.0
Clay County,Minnesota,27,027,9465.0
Clearwater County,Minnesota,27,029,781.0
Cook County,Minnesota,27,031,1167.0
Cottonwood County,Minnesota,27,033,1184.0
Crow Wing County,Minnesota,27,035,7305.0
Dakota County,Minnesota,27,037,82825.0
Dodge County,Minnesota,27,039,2529.0
Douglas County,Minnesota,27,041,4911.0
Faribault County,Minnesota,27,043,1425.0
Fillmore County,Minnesota,27,045,2262.0
Freeborn County,Minnesota,27,047,2686.0
Goodhue County,Minnesota,27,049,5894.0
Grant County,Minnesota,27,051,564.0
Hennepin County,Minnesota,27,053,273222.0
Houston County,Minnesota,27,055,2317.0
Hubbard County,Minnesota,27,057,2752.0
Isanti County,Minnesota,27,059,3502.0
Itasca County,Minnesota,27,061,5156.0
Jackson County,Minnesota,27,063,1294.0
Kanabec County,Minnesota,27,065,1067.0
Kandiyohi County,Minnesota,27,067,4634.0
Kittson County,Minnesota,27,069,542.0
Koochiching County,Minnesota,27,071,1049.0
Lac qui Parle County,Minnesota,27,073,688.0
Lake County,Minnesota,27,075,1592.0
Lake of the Woods County,Minnesota,27,077,374.0
Le Sueur County,Minnesota,27,079,3293.0
Lincoln County,Minnesota,27,081,575.0
Lyon County,Minnesota,27,083,3085.0
McLeod County,Minnesota,27,085,3114.0
Mahnomen County,Minnesota,27,087,322.0
Marshall County,Minnesota,27,089,940.0
Martin County,Minnesota,27,091,2104.0
Meeker County,Minnesota,27,093,2212.0
Mille Lacs County,Minnesota,27,095,1821.0
Morrison County,Minnesota,27,097,2865.0
Mower County,Minnesota,27,099,3943.0
Murray County,Minnesota,27,101,891.0
Nicollet County,Minnesota,27,103,4939.0
Nobles County,Minnesota,27,105,1557.0
Norman County,Minnesota,27,107,670.0
Olmsted County,Minnesota,27,109,26461.0
Otter Tail County,Minnesota,27,111,7221.0
Pennington County,Minnesota,27,113,1414.0
Pine County,Minnesota,27,115,2211.0
Pipestone County,Minnesota,27,117,1086.0
Polk County,Minnesota,27,119,3791.0
Pope County,Minnesota,27,121,1282.0
Ramsey County,Minnesota,27,123,92403.0
Red Lake County,Minnesota,27,125,363.0
Redwood County,Minnesota,27,127,1537.0
Renville County,Minnesota,27,129,1200.0
Rice County,Minnesota,27,131,7550.0
Rock County,Minnesota,27,133,1085.0
Roseau County,Minnesota,27,135,1664.0
Saint Louis County,Minnesota,27,137,26220.0
Scott County,Minnesota,27,139,26721.0
Sherburne County,Minnesota,27,141,11757.0
Sibley County,Minnesota,27,143,1300.0
Stearns County,Minnesota,27,145,18248.0
Steele County,Minnesota,27,147,4432.0
Stevens County,Minnesota,27,149,1237.0
Swift County,Minnesota,27,151,1044.0
Todd County,Minnesota,27,153,1860.0
Traverse County,Minnesota,27,155,308.0
