County,State,State_FIPS,County_FIPS,some_college_less_1_year
Dearborn County,Indiana,18,029,2060.0
Decatur County,Indiana,18,031,1247.0
DeKalb County,Indiana,18,033,2033.0
Delaware County,Indiana,18,035,4824.0
Dubois County,Indiana,18,037,1300.0
Elkhart County,Indiana,18,039,8464.0
Fayette County,Indiana,18,041,1192.0
Floyd County,Indiana,18,043,3685.0
Fountain County,Indiana,18,045,936.0
Franklin County,Indiana,18,047,844.0
Fulton County,Indiana,18,049,1268.0
Gibson County,Indiana,18,051,1726.0
Grant County,Indiana,18,053,3217.0
Greene County,Indiana,18,055,1550.0
Hamilton County,Indiana,18,057,9194.0
Hancock County,Indiana,18,059,3744.0
Harrison County,Indiana,18,061,2322.0
Hendricks County,Indiana,18,063,6488.0
Henry County,Indiana,18,065,2510.0
Howard County,Indiana,18,067,3919.0
Huntington County,Indiana,18,069,1755.0
Jackson County,Indiana,18,071,2187.0
Jasper County,Indiana,18,073,1531.0
Jay County,Indiana,18,075,812.0
Jefferson County,Indiana,18,077,1750.0
Jennings County,Indiana,18,079,1341.0
Johnson County,Indiana,18,081,6834.0
Knox County,Indiana,18,083,1616.0
Kosciusko County,Indiana,18,085,4165.0
LaGrange County,Indiana,18,087,1168.0
Lake County,Indiana,18,089,23606.0
LaPorte County,Indiana,18,091,6005.0
Lawrence County,Indiana,18,093,2069.0
Madison County,Indiana,18,095,6667.0
Marion County,Indiana,18,097,37342.0
Marshall County,Indiana,18,099,1981.0
Martin County,Indiana,18,101,496.0
Miami County,Indiana,18,103,1699.0
Monroe County,Indiana,18,105,4054.0
Montgomery County,Indiana,18,107,1909.0
Morgan County,Indiana,18,109,3605.0
Newton County,Indiana,18,111,639.0
Noble County,Indiana,18,113,2360.0
Ohio County,Indiana,18,115,338.0
Orange County,Indiana,18,117,1059.0
Owen County,Indiana,18,119,1288.0
Parke County,Indiana,18,121,1085.0
Perry County,Indiana,18,123,909.0
Pike County,Indiana,18,125,438.0
Porter County,Indiana,18,127,6828.0
Posey County,Indiana,18,129,1373.0
Pulaski County,Indiana,18,131,572.0
Putnam County,Indiana,18,133,1864.0
Randolph County,Indiana,18,135,1510.0
Ripley County,Indiana,18,137,1470.0
Rush County,Indiana,18,139,716.0
Saint Joseph County,Indiana,18,141,12837.0
Scott County,Indiana,18,143,1055.0
Shelby County,Indiana,18,145,2093.0
Spencer County,Indiana,18,147,898.0
Starke County,Indiana,18,149,1400.0
Steuben County,Indiana,18,151,1692.0
Sullivan County,Indiana,18,153,1103.0
Switzerland County,Indiana,18,155,476.0
Tippecanoe County,Indiana,18,157,5802.0
Tipton County,Indiana,18,159,524.0
Union County,Indiana,18,161,303.0
Vanderburgh County,Indiana,18,163,8439.0
Vermillion County,Indiana,18,165,971.0
Vigo County,Indiana,18,167,5557.0
Wabash County,Indiana,18,169,1503.0
Warren County,Indiana,18,171,438.0
Warrick County,Indiana,18,173,2757.0
Washington County,Indiana,18,175,1093.0
Wayne County,Indiana,18,177,3728.0
Wells County,Indiana,18,179,1315.0
White County,Indiana,18,181,1099.0
Whitley County,Indiana,18,183,1763.0
Adair County,Iowa,19,001,460.0
Adams County,Iowa,19,003,284.0
Allamakee County,Iowa,19,005,615.0
Appanoose County,Iowa,19,007,972.0
Audubon County,Iowa,19,009,318.0
Benton County,Iowa,19,011,1389.0
Black Hawk County,Iowa,19,013,5546.0
Boone County,Iowa,19,015,1325.0
Bremer County,Iowa,19,017,982.0
Buchanan County,Iowa,19,019,909.0
Buena Vista County,Iowa,19,021,869.0
Butler County,Iowa,19,023,846.0
Calhoun County,Iowa,19,025,651.0
Carroll County,Iowa,19,027,948.0
Cass County,Iowa,19,029,804.0
Cedar County,Iowa,19,031,1044.0
Cerro Gordo County,Iowa,19,033,2290.0
Cherokee County,Iowa,19,035,603.0
Chickasaw County,Iowa,19,037,522.0
Clarke County,Iowa,19,039,475.0
Clay County,Iowa,19,041,757.0
Clayton County,Iowa,19,043,957.0
Clinton County,Iowa,19,045,3215.0
Crawford County,Iowa,19,047,721.0
Dallas County,Iowa,19,049,3508.0
Davis County,Iowa,19,051,429.0
Decatur County,Iowa,19,053,381.0
Delaware County,Iowa,19,055,911.0
Des Moines County,Iowa,19,057,2413.0
Dickinson County,Iowa,19,059,1046.0
Dubuque County,Iowa,19,061,4289.0
Emmet County,Iowa,19,063,581.0
Fayette County,Iowa,19,065,1039.0
Floyd County,Iowa,19,067,893.0
Franklin County,Iowa,19,069,604.0
Fremont County,Iowa,19,071,411.0
Greene County,Iowa,19,073,513.0
Grundy County,Iowa,19,075,579.0
Guthrie County,Iowa,19,077,704.0
Hamilton County,Iowa,19,079,724.0
Hancock County,Iowa,19,081,480.0
Hardin County,Iowa,19,083,769.0
Harrison County,Iowa,19,085,878.0
Henry County,Iowa,19,087,951.0
Howard County,Iowa,19,089,423.0
Humboldt County,Iowa,19,091,429.0
Ida County,Iowa,19,093,385.0
Iowa County,Iowa,19,095,991.0
Jackson County,Iowa,19,097,1134.0
Jasper County,Iowa,19,099,2022.0
Jefferson County,Iowa,19,101,942.0
Johnson County,Iowa,19,103,4076.0
Jones County,Iowa,19,105,1175.0
Keokuk County,Iowa,19,107,495.0
Kossuth County,Iowa,19,109,899.0
Lee County,Iowa,19,111,2050.0
Linn County,Iowa,19,113,11621.0
Louisa County,Iowa,19,115,541.0
Lucas County,Iowa,19,117,605.0
Lyon County,Iowa,19,119,537.0
Madison County,Iowa,19,121,977.0
Mahaska County,Iowa,19,123,1059.0
Marion County,Iowa,19,125,1463.0
Marshall County,Iowa,19,127,1892.0
Mills County,Iowa,19,129,918.0
Mitchell County,Iowa,19,131,469.0
Monona County,Iowa,19,133,600.0
Monroe County,Iowa,19,135,373.0
Montgomery County,Iowa,19,137,666.0
Muscatine County,Iowa,19,139,1661.0
O'Brien County,Iowa,19,141,700.0
Osceola County,Iowa,19,143,333.0
Page County,Iowa,19,145,950.0
Palo Alto County,Iowa,19,147,572.0
Plymouth County,Iowa,19,149,1170.0
Pocahontas County,Iowa,19,151,388.0
Polk County,Iowa,19,153,21156.0
Pottawattamie County,Iowa,19,155,5932.0
Poweshiek County,Iowa,19,157,942.0
Ringgold County,Iowa,19,159,257.0
Sac County,Iowa,19,161,420.0
Scott County,Iowa,19,163,8545.0
Shelby County,Iowa,19,165,772.0
Sioux County,Iowa,19,167,1461.0
Story County,Iowa,19,169,2809.0
Tama County,Iowa,19,171,952.0
Taylor County,Iowa,19,173,400.0
Union County,Iowa,19,175,815.0
Van Buren County,Iowa,19,177,404.0
Wapello County,Iowa,19,179,2294.0
Warren County,Iowa,19,181,2452.0
Washington County,Iowa,19,183,1129.0
Wayne County,Iowa,19,185,381.0
Webster County,Iowa,19,187,1861.0
Winnebago County,Iowa,19,189,597.0
Winneshiek County,Iowa,19,191,674.0
Woodbury County,Iowa,19,193,5181.0
Worth County,Iowa,19,195,554.0
Wright County,Iowa,19,197,687.0
Allen County,Kansas,20,001,787.0
Anderson County,Kansas,20,003,434.0
Atchison County,Kansas,20,005,703.0
Barber County,Kansas,20,007,418.0
Barton County,Kansas,20,009,1675.0
Bourbon County,Kansas,20,011,964.0
Brown County,Kansas,20,013,546.0
Butler County,Kansas,20,015,4118.0
Chase County,Kansas,20,017,250.0
Chautauqua County,Kansas,20,019,271.0
Cherokee County,Kansas,20,021,1208.0
Cheyenne County,Kansas,20,023,158.0
Clark County,Kansas,20,025,87.0
Clay County,Kansas,20,027,617.0
Cloud County,Kansas,20,029,608.0
Coffey County,Kansas,20,031,605.0
Comanche County,Kansas,20,033,146.0
Cowley County,Kansas,20,035,2146.0
Crawford County,Kansas,20,037,1912.0
Decatur County,Kansas,20,039,300.0
Dickinson County,Kansas,20,041,1334.0
Doniphan County,Kansas,20,043,446.0
Douglas County,Kansas,20,045,4136.0
Edwards County,Kansas,20,047,190.0
Elk County,Kansas,20,049,173.0
Ellis County,Kansas,20,051,1420.0
Ellsworth County,Kansas,20,053,451.0
Finney County,Kansas,20,055,1990.0
Ford County,Kansas,20,057,1419.0
Franklin County,Kansas,20,059,1482.0
Geary County,Kansas,20,061,2299.0
Gove County,Kansas,20,063,160.0
Graham County,Kansas,20,065,168.0
Grant County,Kansas,20,067,337.0
Gray County,Kansas,20,069,322.0
Greeley County,Kansas,20,071,43.0
Greenwood County,Kansas,20,073,447.0
Hamilton County,Kansas,20,075,76.0
Harper County,Kansas,20,077,527.0
Harvey County,Kansas,20,079,1798.0
Haskell County,Kansas,20,081,131.0
Hodgeman County,Kansas,20,083,147.0
Jackson County,Kansas,20,085,882.0
Jefferson County,Kansas,20,087,1125.0
Jewell County,Kansas,20,089,171.0
Johnson County,Kansas,20,091,23530.0
Kearny County,Kansas,20,093,179.0
Kingman County,Kansas,20,095,770.0
Kiowa County,Kansas,20,097,170.0
Labette County,Kansas,20,099,1263.0
Lane County,Kansas,20,101,96.0
Leavenworth County,Kansas,20,103,4019.0
Lincoln County,Kansas,20,105,189.0
Linn County,Kansas,20,107,677.0
Logan County,Kansas,20,109,233.0
Lyon County,Kansas,20,111,1413.0
McPherson County,Kansas,20,113,1935.0
Marion County,Kansas,20,115,933.0
Marshall County,Kansas,20,117,613.0
Meade County,Kansas,20,119,285.0
Miami County,Kansas,20,121,1941.0
Mitchell County,Kansas,20,123,313.0
Montgomery County,Kansas,20,125,2445.0
Morris County,Kansas,20,127,494.0
Morton County,Kansas,20,129,152.0
Nemaha County,Kansas,20,131,460.0
Neosho County,Kansas,20,133,1143.0
Ness County,Kansas,20,135,216.0
Norton County,Kansas,20,137,471.0
Osage County,Kansas,20,139,1070.0
Osborne County,Kansas,20,141,220.0
Ottawa County,Kansas,20,143,400.0
Pawnee County,Kansas,20,145,518.0
Phillips County,Kansas,20,147,330.0
Pottawatomie County,Kansas,20,149,1537.0
Pratt County,Kansas,20,151,783.0
Rawlins County,Kansas,20,153,177.0
Reno County,Kansas,20,155,5224.0
Republic County,Kansas,20,157,406.0
Rice County,Kansas,20,159,634.0
Riley County,Kansas,20,161,2732.0
Rooks County,Kansas,20,163,380.0
Rush County,Kansas,20,165,262.0
Russell County,Kansas,20,167,466.0
Saline County,Kansas,20,169,3444.0
Scott County,Kansas,20,171,269.0
Sedgwick County,Kansas,20,173,26919.0
Seward County,Kansas,20,175,714.0
Shawnee County,Kansas,20,177,9748.0
Sheridan County,Kansas,20,179,161.0
Sherman County,Kansas,20,181,417.0
Smith County,Kansas,20,183,267.0
Stafford County,Kansas,20,185,263.0
Stanton County,Kansas,20,187,82.0
Stevens County,Kansas,20,189,353.0
Sumner County,Kansas,20,191,1428.0
Thomas County,Kansas,20,193,406.0
Trego County,Kansas,20,195,232.0
Wabaunsee County,Kansas,20,197,481.0
Wallace County,Kansas,20,199,76.0
Washington County,Kansas,20,201,389.0
Wichita County,Kansas,20,203,134.0
Wilson County,Kansas,20,205,625.0
Woodson County,Kansas,20,207,269.0
Wyandotte County,Kansas,20,209,6920.0
Adair County,Kentucky,21,001,603.0
Allen County,Kentucky,21,003,1042.0
Anderson County,Kentucky,21,005,1029.0
Ballard County,Kentucky,21,007,366.0
Barren County,Kentucky,21,009,2001.0
Bath County,Kentucky,21,011,413.0
Bell County,Kentucky,21,013,810.0
Boone County,Kentucky,21,015,6242.0
Bourbon County,Kentucky,21,017,1043.0
Boyd County,Kentucky,21,019,2896.0
Boyle County,Kentucky,21,021,1240.0
Bracken County,Kentucky,21,023,379.0
Breathitt County,Kentucky,21,025,380.0
Breckinridge County,Kentucky,21,027,965.0
Bullitt County,Kentucky,21,029,4425.0
Butler County,Kentucky,21,031,458.0
Caldwell County,Kentucky,21,033,695.0
Calloway County,Kentucky,21,035,1827.0
Campbell County,Kentucky,21,037,4136.0
Carlisle County,Kentucky,21,039,280.0
Carroll County,Kentucky,21,041,563.0
Carter County,Kentucky,21,043,1021.0
Casey County,Kentucky,21,045,510.0
Christian County,Kentucky,21,047,3314.0
Clark County,Kentucky,21,049,1959.0
Clay County,Kentucky,21,051,916.0
Clinton County,Kentucky,21,053,365.0
Crittenden County,Kentucky,21,055,431.0
Cumberland County,Kentucky,21,057,251.0
Daviess County,Kentucky,21,059,5345.0
Edmonson County,Kentucky,21,061,603.0
Elliott County,Kentucky,21,063,215.0
Estill County,Kentucky,21,065,537.0
Fayette County,Kentucky,21,067,10708.0
Fleming County,Kentucky,21,069,762.0
Floyd County,Kentucky,21,071,1479.0
Franklin County,Kentucky,21,073,2314.0
Fulton County,Kentucky,21,075,330.0
Gallatin County,Kentucky,21,077,389.0
Garrard County,Kentucky,21,079,637.0
Grant County,Kentucky,21,081,795.0
Graves County,Kentucky,21,083,1562.0
Grayson County,Kentucky,21,085,1178.0
Green County,Kentucky,21,087,566.0
Greenup County,Kentucky,21,089,1934.0
Hancock County,Kentucky,21,091,517.0
Hardin County,Kentucky,21,093,5851.0
Harlan County,Kentucky,21,095,1090.0
Harrison County,Kentucky,21,097,905.0
Hart County,Kentucky,21,099,737.0
Henderson County,Kentucky,21,101,2802.0
Henry County,Kentucky,21,103,808.0
Hickman County,Kentucky,21,105,164.0
Hopkins County,Kentucky,21,107,2623.0
Jackson County,Kentucky,21,109,537.0
Jefferson County,Kentucky,21,111,34818.0
Jessamine County,Kentucky,21,113,2253.0
Johnson County,Kentucky,21,115,1219.0
Kenton County,Kentucky,21,117,8549.0
Knott County,Kentucky,21,119,636.0
Knox County,Kentucky,21,121,905.0
Larue County,Kentucky,21,123,711.0
Laurel County,Kentucky,21,125,2239.0
Lawrence County,Kentucky,21,127,422.0
Lee County,Kentucky,21,129,253.0
Leslie County,Kentucky,21,131,320.0
Letcher County,Kentucky,21,133,948.0
Lewis County,Kentucky,21,135,553.0
Lincoln County,Kentucky,21,137,885.0
Livingston County,Kentucky,21,139,449.0
Logan County,Kentucky,21,141,1094.0
Lyon County,Kentucky,21,143,486.0
McCracken County,Kentucky,21,145,3366.0
McCreary County,Kentucky,21,147,677.0
McLean County,Kentucky,21,149,421.0
Madison County,Kentucky,21,151,3101.0
Magoffin County,Kentucky,21,153,545.0
Marion County,Kentucky,21,155,767.0
Marshall County,Kentucky,21,157,1516.0
Martin County,Kentucky,21,159,421.0
Mason County,Kentucky,21,161,878.0
Meade County,Kentucky,21,163,1741.0
Menifee County,Kentucky,21,165,178.0
Mercer County,Kentucky,21,167,879.0
Metcalfe County,Kentucky,21,169,476.0
Monroe County,Kentucky,21,171,371.0
Montgomery County,Kentucky,21,173,1410.0
Morgan County,Kentucky,21,175,576.0
Muhlenberg County,Kentucky,21,177,1485.0
Nelson County,Kentucky,21,179,2710.0
Nicholas County,Kentucky,21,181,304.0
Ohio County,Kentucky,21,183,1095.0
Oldham County,Kentucky,21,185,2995.0
Owen County,Kentucky,21,187,461.0
Owsley County,Kentucky,21,189,109.0
Pendleton County,Kentucky,21,191,865.0
Perry County,Kentucky,21,193,1184.0
Pike County,Kentucky,21,195,2913.0
Powell County,Kentucky,21,197,422.0
Pulaski County,Kentucky,21,199,3267.0
Robertson County,Kentucky,21,201,110.0
Rockcastle County,Kentucky,21,203,884.0
Rowan County,Kentucky,21,205,892.0
Russell County,Kentucky,21,207,455.0
Scott County,Kentucky,21,209,2554.0
Shelby County,Kentucky,21,211,2312.0
Simpson County,Kentucky,21,213,916.0
Spencer County,Kentucky,21,215,1067.0
Taylor County,Kentucky,21,217,1463.0
Todd County,Kentucky,21,219,545.0
Trigg County,Kentucky,21,221,874.0
Trimble County,Kentucky,21,223,411.0
Union County,Kentucky,21,225,717.0
Warren County,Kentucky,21,227,4368.0
Washington County,Kentucky,21,229,450.0
Wayne County,Kentucky,21,231,707.0
Webster County,Kentucky,21,233,487.0
Whitley County,Kentucky,21,235,1260.0
Wolfe County,Kentucky,21,237,245.0
Woodford County,Kentucky,21,239,1197.0
Acadia Parish,Louisiana,22,001,2602.0
Allen Parish,Louisiana,22,003,1106.0
Ascension Parish,Louisiana,22,005,4697.0
Assumption Parish,Louisiana,22,007,836.0
Avoyelles Parish,Louisiana,22,009,1221.0
Beauregard Parish,Louisiana,22,011,1783.0
Bienville Parish,Louisiana,22,013,597.0
Bossier Parish,Louisiana,22,015,5952.0
Caddo Parish,Louisiana,22,017,8926.0
Calcasieu Parish,Louisiana,22,019,8064.0
Caldwell Parish,Louisiana,22,021,288.0
Cameron Parish,Louisiana,22,023,231.0
Catahoula Parish,Louisiana,22,025,227.0
Claiborne Parish,Louisiana,22,027,586.0
Concordia Parish,Louisiana,22,029,607.0
De Soto Parish,Louisiana,22,031,1145.0
East Baton Rouge Parish,Louisiana,22,033,14785.0
East Carroll Parish,Louisiana,22,035,190.0
East Feliciana Parish,Louisiana,22,037,747.0
Evangeline Parish,Louisiana,22,039,1132.0
Franklin Parish,Louisiana,22,041,647.0
Grant Parish,Louisiana,22,043,1258.0
Iberia Parish,Louisiana,22,045,2345.0
Iberville Parish,Louisiana,22,047,1137.0
Jackson Parish,Louisiana,22,049,494.0
Jefferson Parish,Louisiana,22,051,15728.0
Jefferson Davis Parish,Louisiana,22,053,996.0
Lafayette Parish,Louisiana,22,055,7969.0
Lafourche Parish,Louisiana,22,057,3142.0
LaSalle Parish,Louisiana,22,059,451.0
Lincoln Parish,Louisiana,22,061,1330.0
Livingston Parish,Louisiana,22,063,4832.0
Madison Parish,Louisiana,22,065,363.0
Morehouse Parish,Louisiana,22,067,932.0
Natchitoches Parish,Louisiana,22,069,2280.0
Orleans Parish,Louisiana,22,071,12247.0
Ouachita Parish,Louisiana,22,073,5963.0
Plaquemines Parish,Louisiana,22,075,1125.0
Pointe Coupee Parish,Louisiana,22,077,734.0
Rapides Parish,Louisiana,22,079,5141.0
Red River Parish,Louisiana,22,081,207.0
Richland Parish,Louisiana,22,083,734.0
Sabine Parish,Louisiana,22,085,1228.0
Saint Bernard Parish,Louisiana,22,087,2258.0
Saint Charles Parish,Louisiana,22,089,1848.0
Saint Helena Parish,Louisiana,22,091,195.0
Saint James Parish,Louisiana,22,093,693.0
Saint John the Baptist Parish,Louisiana,22,095,1633.0
Saint Landry Parish,Louisiana,22,097,2139.0
Saint Martin Parish,Louisiana,22,099,2027.0
Saint Mary Parish,Louisiana,22,101,1656.0
Saint Tammany Parish,Louisiana,22,103,10586.0
Tangipahoa Parish,Louisiana,22,105,4226.0
Tensas Parish,Louisiana,22,107,153.0
Terrebonne Parish,Louisiana,22,109,3893.0
Union Parish,Louisiana,22,111,1006.0
Vermilion Parish,Louisiana,22,113,2106.0
Vernon Parish,Louisiana,22,115,2444.0
Washington Parish,Louisiana,22,117,1695.0
Webster Parish,Louisiana,22,119,1667.0
West Baton Rouge Parish,Louisiana,22,121,658.0
West Carroll Parish,Louisiana,22,123,383.0
West Feliciana Parish,Louisiana,22,125,645.0
Winn Parish,Louisiana,22,127,527.0
Androscoggin County,Maine,23,001,5657.0
Aroostook County,Maine,23,003,3109.0
Cumberland County,Maine,23,005,10004.0
Franklin County,Maine,23,007,1318.0
Hancock County,Maine,23,009,2504.0
Kennebec County,Maine,23,011,6236.0
Knox County,Maine,23,013,1790.0
Lincoln County,Maine,23,015,1466.0
Oxford County,Maine,23,017,2845.0
Penobscot County,Maine,23,019,6615.0
Piscataquis County,Maine,23,021,775.0
Sagadahoc County,Maine,23,023,1695.0
Somerset County,Maine,23,025,2276.0
Waldo County,Maine,23,027,1948.0
Washington County,Maine,23,029,1387.0
York County,Maine,23,031,9779.0
Allegany County,Maryland,24,001,3877.0
Anne Arundel County,Maryland,24,003,26221.0
Baltimore County,Maryland,24,005,35765.0
Calvert County,Maryland,24,009,5321.0
Caroline County,Maryland,24,011,1425.0
Carroll County,Maryland,24,013,8416.0
Cecil County,Maryland,24,015,5784.0
Charles County,Maryland,24,017,7555.0
Dorchester County,Maryland,24,019,1679.0
Frederick County,Maryland,24,021,11491.0
Garrett County,Maryland,24,023,1325.0
Harford County,Maryland,24,025,14222.0
Howard County,Maryland,24,027,8207.0
Kent County,Maryland,24,029,894.0
Queen Anne's County,Maryland,24,035,2555.0
Saint Mary's County,Maryland,24,037,5046.0
Somerset County,Maryland,24,039,1016.0
Talbot County,Maryland,24,041,1896.0
Washington County,Maryland,24,043,9190.0
Wicomico County,Maryland,24,045,4046.0
Worcester County,Maryland,24,047,3046.0
Baltimore City,Maryland,24,510,21809.0
Montgomery County,Maryland,24,031,26483.0
Prince George's County,Maryland,24,033,37194.0
Barnstable County,Massachusetts,25,001,9920.0
Berkshire County,Massachusetts,25,003,6050.0
Bristol County,Massachusetts,25,005,23549.0
Dukes County,Massachusetts,25,007,535.0
Essex County,Massachusetts,25,009,26287.0
Franklin County,Massachusetts,25,011,3343.0
Hampden County,Massachusetts,25,013,20415.0
Hampshire County,Massachusetts,25,015,4703.0
Middlesex County,Massachusetts,25,017,43814.0
Nantucket County,Massachusetts,25,019,521.0
Norfolk County,Massachusetts,25,021,20526.0
Plymouth County,Massachusetts,25,023,20593.0
Suffolk County,Massachusetts,25,025,16879.0
Worcester County,Massachusetts,25,027,31342.0
Alcona County,Michigan,26,001,688.0
Alger County,Michigan,26,003,458.0
Allegan County,Michigan,26,005,5648.0
Alpena County,Michigan,26,007,1716.0
Antrim County,Michigan,26,009,1319.0
Arenac County,Michigan,26,011,956.0
Baraga County,Michigan,26,013,434.0
Barry County,Michigan,26,015,3498.0
Bay County,Michigan,26,017,6384.0
Benzie County,Michigan,26,019,948.0
Berrien County,Michigan,26,021,9199.0
Branch County,Michigan,26,023,2965.0
Calhoun County,Michigan,26,025,7957.0
Cass County,Michigan,26,027,4133.0
Charlevoix County,Michigan,26,029,1682.0
Cheboygan County,Michigan,26,031,1479.0
Chippewa County,Michigan,26,033,2137.0
Clare County,Michigan,26,035,2153.0
Clinton County,Michigan,26,037,4496.0
Crawford County,Michigan,26,039,795.0
Delta County,Michigan,26,041,2177.0
Dickinson County,Michigan,26,043,1410.0
Eaton County,Michigan,26,045,7862.0
Emmet County,Michigan,26,047,1904.0
Genesee County,Michigan,26,049,22901.0
Gladwin County,Michigan,26,051,1739.0
Gogebic County,Michigan,26,053,844.0
Grand Traverse County,Michigan,26,055,5533.0
Gratiot County,Michigan,26,057,2751.0
Hillsdale County,Michigan,26,059,2461.0
Houghton County,Michigan,26,061,1129.0
Huron County,Michigan,26,063,1721.0
Ingham County,Michigan,26,065,13010.0
Ionia County,Michigan,26,067,4185.0
Iosco County,Michigan,26,069,1676.0
Iron County,Michigan,26,071,630.0
Isabella County,Michigan,26,073,3229.0
Jackson County,Michigan,26,075,10648.0
Kalamazoo County,Michigan,26,077,12429.0
Kalkaska County,Michigan,26,079,1086.0
Kent County,Michigan,26,081,29175.0
Keweenaw County,Michigan,26,083,104.0
Lake County,Michigan,26,085,761.0
Lapeer County,Michigan,26,087,6071.0
Leelanau County,Michigan,26,089,865.0
Lenawee County,Michigan,26,091,5859.0
Livingston County,Michigan,26,093,12161.0
Luce County,Michigan,26,095,476.0
Mackinac County,Michigan,26,097,671.0
Macomb County,Michigan,26,099,48958.0
Manistee County,Michigan,26,101,1656.0
Marquette County,Michigan,26,103,3047.0
Mason County,Michigan,26,105,1867.0
Mecosta County,Michigan,26,107,2233.0
Menominee County,Michigan,26,109,1303.0
Midland County,Michigan,26,111,3983.0
Missaukee County,Michigan,26,113,866.0
Monroe County,Michigan,26,115,10189.0
Montcalm County,Michigan,26,117,4342.0
Montmorency County,Michigan,26,119,556.0
Muskegon County,Michigan,26,121,10734.0
Newaygo County,Michigan,26,123,2772.0
Oakland County,Michigan,26,125,52555.0
Oceana County,Michigan,26,127,1517.0
Ogemaw County,Michigan,26,129,1532.0
Ontonagon County,Michigan,26,131,395.0
Osceola County,Michigan,26,133,1282.0
Oscoda County,Michigan,26,135,631.0
Otsego County,Michigan,26,137,1356.0
Ottawa County,Michigan,26,139,12605.0
Presque Isle County,Michigan,26,141,844.0
Roscommon County,Michigan,26,143,1783.0
Saginaw County,Michigan,26,145,11025.0
Saint Clair County,Michigan,26,147,11036.0
Saint Joseph County,Michigan,26,149,3583.0
Sanilac County,Michigan,26,151,2358.0
Schoolcraft County,Michigan,26,153,535.0
Shiawassee County,Michigan,26,155,3978.0
Tuscola County,Michigan,26,157,3139.0
Van Buren County,Michigan,26,159,4580.0
Washtenaw County,Michigan,26,161,11805.0
Wayne County,Michigan,26,163,79648.0
Wexford County,Michigan,26,165,2060.0
Aitkin County,Minnesota,27,001,1140.0
Anoka County,Minnesota,27,003,17987.0
Becker County,Minnesota,27,005,1603.0
Beltrami County,Minnesota,27,007,1841.0
Benton County,Minnesota,27,009,2004.0
Big Stone County,Minnesota,27,011,233.0
Blue Earth County,Minnesota,27,013,2207.0
Brown County,Minnesota,27,015,1065.0
Carlton County,Minnesota,27,017,1905.0
Carver County,Minnesota,27,019,3507.0
Cass County,Minnesota,27,021,1842.0
Chippewa County,Minnesota,27,023,611.0
Chisago County,Minnesota,27,025,3425.0
Clay County,Minnesota,27,027,2905.0
Clearwater County,Minnesota,27,029,403.0
Cook County,Minnesota,27,031,205.0
Cottonwood County,Minnesota,27,033,526.0
Crow Wing County,Minnesota,27,035,4261.0
Dakota County,Minnesota,27,037,17251.0
Dodge County,Minnesota,27,039,958.0
Douglas County,Minnesota,27,041,1800.0
Faribault County,Minnesota,27,043,656.0
Fillmore County,Minnesota,27,045,1243.0
Freeborn County,Minnesota,27,047,1653.0
Goodhue County,Minnesota,27,049,2532.0
Grant County,Minnesota,27,051,288.0
Hennepin County,Minnesota,27,053,47580.0
Houston County,Minnesota,27,055,928.0
Hubbard County,Minnesota,27,057,1202.0
Isanti County,Minnesota,27,059,2773.0
Itasca County,Minnesota,27,061,2924.0
Jackson County,Minnesota,27,063,550.0
Kanabec County,Minnesota,27,065,1072.0
Kandiyohi County,Minnesota,27,067,1894.0
Kittson County,Minnesota,27,069,198.0
Koochiching County,Minnesota,27,071,921.0
Lac qui Parle County,Minnesota,27,073,389.0
Lake County,Minnesota,27,075,682.0
Lake of the Woods County,Minnesota,27,077,183.0
Le Sueur County,Minnesota,27,079,1421.0
Lincoln County,Minnesota,27,081,240.0
Lyon County,Minnesota,27,083,1052.0
McLeod County,Minnesota,27,085,1826.0
Mahnomen County,Minnesota,27,087,237.0
Marshall County,Minnesota,27,089,400.0
Martin County,Minnesota,27,091,1007.0
Meeker County,Minnesota,27,093,1307.0
Mille Lacs County,Minnesota,27,095,1743.0
Morrison County,Minnesota,27,097,1811.0
Mower County,Minnesota,27,099,2014.0
Murray County,Minnesota,27,101,478.0
Nicollet County,Minnesota,27,103,1454.0
Nobles County,Minnesota,27,105,982.0
Norman County,Minnesota,27,107,305.0
Olmsted County,Minnesota,27,109,6475.0
Otter Tail County,Minnesota,27,111,3054.0
Pennington County,Minnesota,27,113,689.0
Pine County,Minnesota,27,115,2143.0
Pipestone County,Minnesota,27,117,471.0
Polk County,Minnesota,27,119,1793.0
Pope County,Minnesota,27,121,646.0
Ramsey County,Minnesota,27,123,21695.0
Red Lake County,Minnesota,27,125,215.0
Redwood County,Minnesota,27,127,593.0
Renville County,Minnesota,27,129,456.0
Rice County,Minnesota,27,131,2900.0
Rock County,Minnesota,27,133,409.0
Roseau County,Minnesota,27,135,754.0
Saint Louis County,Minnesota,27,137,9884.0
Scott County,Minnesota,27,139,5324.0
Sherburne County,Minnesota,27,141,5064.0
Sibley County,Minnesota,27,143,664.0
Stearns County,Minnesota,27,145,6859.0
Steele County,Minnesota,27,147,1735.0
Stevens County,Minnesota,27,149,284.0
Swift County,Minnesota,27,151,446.0
Todd County,Minnesota,27,153,1172.0
Traverse County,Minnesota,27,155,135.0
Wabasha County,Minnesota,27,157,1314.0
Wadena County,Minnesota,27,159,772.0
Waseca County,Minnesota,27,161,970.0
Washington County,Minnesota,27,163,11591.0
Watonwan County,Minnesota,27,165,468.0
