County,State,State_FIPS,County_FIPS,some_college_less_1_year
Winston County,Alabama,01,133,1277.0
Anchorage Municipality,Alaska,02,020,13294.0
Bethel Census Area,Alaska,02,050,753.0
Bristol Bay Borough,Alaska,02,060,34.0
Fairbanks North Star Borough,Alaska,02,090,3840.0
Haines Borough,Alaska,02,100,118.0
Juneau City and Borough,Alaska,02,110,1862.0
Kenai Peninsula Borough,Alaska,02,122,2654.0
Kodiak Island Borough,Alaska,02,150,944.0
Matanuska-Susitna Borough,Alaska,02,170,5018.0
Nome Census Area,Alaska,02,180,473.0
North Slope Borough,Alaska,02,185,450.0
Sitka City and Borough,Alaska,02,220,557.0
Southeast Fairbanks Census Area,Alaska,02,240,278.0
Valdez-Cordova Census Area,Alaska,02,261,675.0
Wade Hampton Census Area,Alaska,02,270,276.0
Northwest Arctic Borough,Alaska,02,188,314.0
Aleutians East Borough,Alaska,02,013,70.0
Aleutians West Census Area,Alaska,02,016,193.0
Dillingham Census Area,Alaska,02,070,298.0
Lake and Peninsula Borough,Alaska,02,164,51.0
Denali Borough,Alaska,02,068,45.0
Yukon-Koyukuk Census Area,Alaska,02,290,320.0
Hoonah-Angoon Census Area,Alaska,02,105,78.0
Skagway Municipality,Alaska,02,230,43.0
Yakutat City and Borough,Alaska,02,282,22.0
Ketchikan Gateway Borough,Alaska,02,130,816.0
Petersburg Borough,Alaska,02,195,161.0
Prince of Wales-Hyder Census Area,Alaska,02,198,253.0
Wrangell City and Borough,Alaska,02,275,125.0
Apache County,Arizona,04,001,2083.0
Cochise County,Arizona,04,003,6795.0
Coconino County,Arizona,04,005,5135.0
Gila County,Arizona,04,007,3818.0
Graham County,Arizona,04,009,2016.0
Greenlee County,Arizona,04,011,466.0
Maricopa County,Arizona,04,013,186166.0
Mohave County,Arizona,04,015,14642.0
Navajo County,Arizona,04,017,4456.0
Pima County,Arizona,04,019,46602.0
Pinal County,Arizona,04,021,23965.0
Santa Cruz County,Arizona,04,023,1333.0
Yavapai County,Arizona,04,025,14242.0
La Paz County,Arizona,04,012,1156.0
Yuma County,Arizona,04,027,10307.0
Arkansas County,Arkansas,05,001,784.0
Ashley County,Arkansas,05,003,1038.0
Baxter County,Arkansas,05,005,2899.0
Benton County,Arkansas,05,007,9040.0
Boone County,Arkansas,05,009,2371.0
Bradley County,Arkansas,05,011,474.0
Calhoun County,Arkansas,05,013,197.0
Carroll County,Arkansas,05,015,1621.0
Chicot County,Arkansas,05,017,462.0
Clark County,Arkansas,05,019,912.0
Clay County,Arkansas,05,021,823.0
Cleburne County,Arkansas,05,023,1601.0
Cleveland County,Arkansas,05,025,296.0
Columbia County,Arkansas,05,027,931.0
Conway County,Arkansas,05,029,1094.0
Craighead County,Arkansas,05,031,4232.0
Crawford County,Arkansas,05,033,3251.0
Crittenden County,Arkansas,05,035,1770.0
Cross County,Arkansas,05,037,637.0
Dallas County,Arkansas,05,039,265.0
Desha County,Arkansas,05,041,539.0
Drew County,Arkansas,05,043,674.0
Faulkner County,Arkansas,05,045,4269.0
Franklin County,Arkansas,05,047,1137.0
Fulton County,Arkansas,05,049,1067.0
Garland County,Arkansas,05,051,5439.0
Grant County,Arkansas,05,053,965.0
Greene County,Arkansas,05,055,1953.0
Hempstead County,Arkansas,05,057,855.0
Hot Spring County,Arkansas,05,059,1602.0
Howard County,Arkansas,05,061,575.0
Independence County,Arkansas,05,063,1681.0
Izard County,Arkansas,05,065,692.0
Jackson County,Arkansas,05,067,849.0
Jefferson County,Arkansas,05,069,3459.0
Johnson County,Arkansas,05,071,989.0
Lafayette County,Arkansas,05,073,229.0
Lawrence County,Arkansas,05,075,921.0
Lee County,Arkansas,05,077,359.0
Lincoln County,Arkansas,05,079,535.0
Little River County,Arkansas,05,081,866.0
Logan County,Arkansas,05,083,1133.0
Lonoke County,Arkansas,05,085,3288.0
Madison County,Arkansas,05,087,642.0
Marion County,Arkansas,05,089,958.0
Miller County,Arkansas,05,091,2116.0
Mississippi County,Arkansas,05,093,1935.0
Monroe County,Arkansas,05,095,338.0
Montgomery County,Arkansas,05,097,601.0
Nevada County,Arkansas,05,099,315.0
Newton County,Arkansas,05,101,328.0
Ouachita County,Arkansas,05,103,1300.0
Perry County,Arkansas,05,105,585.0
Phillips County,Arkansas,05,107,818.0
Pike County,Arkansas,05,109,645.0
Poinsett County,Arkansas,05,111,1195.0
Polk County,Arkansas,05,113,1377.0
Pope County,Arkansas,05,115,2772.0
Prairie County,Arkansas,05,117,346.0
Pulaski County,Arkansas,05,119,15006.0
Randolph County,Arkansas,05,121,852.0
Saint Francis County,Arkansas,05,123,1131.0
Saline County,Arkansas,05,125,5349.0
Scott County,Arkansas,05,127,498.0
Searcy County,Arkansas,05,129,312.0
Sebastian County,Arkansas,05,131,5913.0
Sevier County,Arkansas,05,133,707.0
Sharp County,Arkansas,05,135,1007.0
Stone County,Arkansas,05,137,665.0
Union County,Arkansas,05,139,1774.0
Van Buren County,Arkansas,05,141,852.0
Washington County,Arkansas,05,143,7157.0
White County,Arkansas,05,145,3237.0
Woodruff County,Arkansas,05,147,290.0
Yell County,Arkansas,05,149,969.0
Alameda County,California,06,001,49537.0
Alpine County,California,06,003,63.0
Amador County,California,06,005,2760.0
Butte County,California,06,007,12870.0
Calaveras County,California,06,009,3285.0
Colusa County,California,06,011,697.0
Contra Costa County,California,06,013,44686.0
Del Norte County,California,06,015,1963.0
El Dorado County,California,06,017,10588.0
Fresno County,California,06,019,35906.0
Glenn County,California,06,021,1252.0
Humboldt County,California,06,023,7095.0
Imperial County,California,06,025,5812.0
Inyo County,California,06,027,915.0
Kern County,California,06,029,34460.0
Kings County,California,06,031,6544.0
Lake County,California,06,033,4204.0
Lassen County,California,06,035,2647.0
Los Angeles County,California,06,037,295951.0
Madera County,California,06,039,6110.0
Marin County,California,06,041,8000.0
Mariposa County,California,06,043,1122.0
Mendocino County,California,06,045,5752.0
Merced County,California,06,047,10487.0
Modoc County,California,06,049,765.0
Mono County,California,06,051,612.0
Monterey County,California,06,053,13880.0
Napa County,California,06,055,5766.0
Nevada County,California,06,057,6357.0
Orange County,California,06,059,108550.0
Placer County,California,06,061,19119.0
Plumas County,California,06,063,1275.0
Riverside County,California,06,065,108126.0
Sacramento County,California,06,067,72742.0
San Benito County,California,06,069,2516.0
San Bernardino County,California,06,071,93358.0
San Diego County,California,06,073,121182.0
San Francisco County,California,06,075,20871.0
San Joaquin County,California,06,077,30830.0
San Luis Obispo County,California,06,079,13910.0
San Mateo County,California,06,081,25600.0
Santa Barbara County,California,06,083,16476.0
Santa Clara County,California,06,085,54167.0
Santa Cruz County,California,06,087,9129.0
Shasta County,California,06,089,12210.0
Sierra County,California,06,091,202.0
Siskiyou County,California,06,093,2909.0
Solano County,California,06,095,23408.0
Sonoma County,California,06,097,25242.0
Stanislaus County,California,06,099,25821.0
Sutter County,California,06,101,4881.0
Tehama County,California,06,103,4069.0
Trinity County,California,06,105,657.0
Tulare County,California,06,107,16100.0
Tuolumne County,California,06,109,3996.0
Ventura County,California,06,111,34836.0
Yolo County,California,06,113,6891.0
Yuba County,California,06,115,3883.0
Alamosa County,Colorado,08,003,515.0
Archuleta County,Colorado,08,007,534.0
Baca County,Colorado,08,009,203.0
Bent County,Colorado,08,011,373.0
Chaffee County,Colorado,08,015,797.0
Cheyenne County,Colorado,08,017,84.0
Clear Creek County,Colorado,08,019,417.0
Conejos County,Colorado,08,021,230.0
Costilla County,Colorado,08,023,89.0
Crowley County,Colorado,08,025,265.0
Custer County,Colorado,08,027,322.0
Delta County,Colorado,08,029,1632.0
Dolores County,Colorado,08,033,48.0
Douglas County,Colorado,08,035,9709.0
Eagle County,Colorado,08,037,1048.0
Elbert County,Colorado,08,039,1462.0
El Paso County,Colorado,08,041,31054.0
Fremont County,Colorado,08,043,2888.0
Garfield County,Colorado,08,045,2946.0
Gilpin County,Colorado,08,047,417.0
Grand County,Colorado,08,049,588.0
Gunnison County,Colorado,08,051,312.0
Huerfano County,Colorado,08,055,337.0
Jackson County,Colorado,08,057,86.0
Kiowa County,Colorado,08,061,103.0
Kit Carson County,Colorado,08,063,500.0
Lake County,Colorado,08,065,398.0
La Plata County,Colorado,08,067,2072.0
Larimer County,Colorado,08,069,12526.0
Las Animas County,Colorado,08,071,892.0
Lincoln County,Colorado,08,073,225.0
Logan County,Colorado,08,075,1157.0
Mesa County,Colorado,08,077,7068.0
Moffat County,Colorado,08,081,990.0
Montezuma County,Colorado,08,083,1356.0
Montrose County,Colorado,08,085,2040.0
Morgan County,Colorado,08,087,1586.0
Otero County,Colorado,08,089,1172.0
Ouray County,Colorado,08,091,187.0
Park County,Colorado,08,093,957.0
Phillips County,Colorado,08,095,289.0
Pitkin County,Colorado,08,097,393.0
Prowers County,Colorado,08,099,658.0
Pueblo County,Colorado,08,101,9024.0
Rio Blanco County,Colorado,08,103,349.0
Rio Grande County,Colorado,08,105,615.0
Routt County,Colorado,08,107,989.0
Saguache County,Colorado,08,109,239.0
San Miguel County,Colorado,08,113,139.0
Sedgwick County,Colorado,08,115,216.0
Summit County,Colorado,08,117,888.0
Teller County,Colorado,08,119,1424.0
Washington County,Colorado,08,121,250.0
Yuma County,Colorado,08,125,492.0
Adams County,Colorado,08,001,20260.0
Arapahoe County,Colorado,08,005,25990.0
Boulder County,Colorado,08,013,8190.0
Broomfield County,Colorado,08,014,2200.0
Denver County,Colorado,08,031,20051.0
Jefferson County,Colorado,08,059,25526.0
Weld County,Colorado,08,123,12768.0
Fairfield County,Connecticut,09,001,27649.0
Hartford County,Connecticut,09,003,34501.0
Litchfield County,Connecticut,09,005,8323.0
Middlesex County,Connecticut,09,007,6689.0
New Haven County,Connecticut,09,009,32713.0
New London County,Connecticut,09,011,12234.0
Tolland County,Connecticut,09,013,5777.0
Windham County,Connecticut,09,015,5495.0
Kent County,Delaware,10,001,6998.0
New Castle County,Delaware,10,003,21865.0
Sussex County,Delaware,10,005,9508.0
Alachua County,Florida,12,001,8401.0
Baker County,Florida,12,003,1360.0
Bay County,Florida,12,005,10274.0
Bradford County,Florida,12,007,1501.0
Brevard County,Florida,12,009,33608.0
Broward County,Florida,12,011,67872.0
Calhoun County,Florida,12,013,816.0
Charlotte County,Florida,12,015,11804.0
Citrus County,Florida,12,017,9824.0
Clay County,Florida,12,019,10563.0
Collier County,Florida,12,021,13630.0
Columbia County,Florida,12,023,3879.0
Miami-Dade County,Florida,12,086,74486.0
DeSoto County,Florida,12,027,1390.0
Dixie County,Florida,12,029,925.0
Duval County,Florida,12,031,44569.0
Escambia County,Florida,12,033,14685.0
Flagler County,Florida,12,035,5783.0
Franklin County,Florida,12,037,753.0
Gadsden County,Florida,12,039,2114.0
Gilchrist County,Florida,12,041,740.0
Glades County,Florida,12,043,338.0
Gulf County,Florida,12,045,845.0
Hamilton County,Florida,12,047,733.0
Hardee County,Florida,12,049,902.0
Hendry County,Florida,12,051,1173.0
Hernando County,Florida,12,053,11157.0
Highlands County,Florida,12,055,5956.0
Hillsborough County,Florida,12,057,50792.0
Holmes County,Florida,12,059,1023.0
Indian River County,Florida,12,061,8420.0
Jackson County,Florida,12,063,3096.0
Jefferson County,Florida,12,065,904.0
Lafayette County,Florida,12,067,293.0
Lake County,Florida,12,069,19042.0
Lee County,Florida,12,071,33761.0
Leon County,Florida,12,073,9961.0
Levy County,Florida,12,075,2439.0
Liberty County,Florida,12,077,350.0
Madison County,Florida,12,079,1320.0
Manatee County,Florida,12,081,16666.0
Marion County,Florida,12,083,20013.0
Martin County,Florida,12,085,8294.0
Monroe County,Florida,12,087,4276.0
Nassau County,Florida,12,089,4569.0
Okaloosa County,Florida,12,091,10311.0
Okeechobee County,Florida,12,093,1693.0
Orange County,Florida,12,095,44816.0
Osceola County,Florida,12,097,13346.0
Palm Beach County,Florida,12,099,57189.0
Pasco County,Florida,12,101,26494.0
Pinellas County,Florida,12,103,49280.0
Polk County,Florida,12,105,27193.0
Putnam County,Florida,12,107,3419.0
Saint Johns County,Florida,12,109,9893.0
Saint Lucie County,Florida,12,111,16259.0
Santa Rosa County,Florida,12,113,8608.0
Sarasota County,Florida,12,115,22622.0
Seminole County,Florida,12,117,18068.0
Sumter County,Florida,12,119,9298.0
Suwannee County,Florida,12,121,2137.0
Taylor County,Florida,12,123,1063.0
Union County,Florida,12,125,974.0
Volusia County,Florida,12,127,27394.0
Wakulla County,Florida,12,129,1703.0
Walton County,Florida,12,131,3491.0
Washington County,Florida,12,133,1376.0
Appling County,Georgia,13,001,570.0
Atkinson County,Georgia,13,003,161.0
Bacon County,Georgia,13,005,324.0
Baker County,Georgia,13,007,124.0
Baldwin County,Georgia,13,009,1122.0
Banks County,Georgia,13,011,614.0
Barrow County,Georgia,13,013,3392.0
Bartow County,Georgia,13,015,4050.0
Ben Hill County,Georgia,13,017,846.0
Berrien County,Georgia,13,019,548.0
Bibb County,Georgia,13,021,4700.0
Bleckley County,Georgia,13,023,458.0
Brantley County,Georgia,13,025,849.0
Brooks County,Georgia,13,027,670.0
Bryan County,Georgia,13,029,1337.0
Bulloch County,Georgia,13,031,2066.0
Burke County,Georgia,13,033,753.0
Butts County,Georgia,13,035,1127.0
Calhoun County,Georgia,13,037,231.0
Camden County,Georgia,13,039,2998.0
Candler County,Georgia,13,043,308.0
Carroll County,Georgia,13,045,4400.0
Catoosa County,Georgia,13,047,3245.0
Charlton County,Georgia,13,049,435.0
Chatham County,Georgia,13,051,10049.0
Chattahoochee County,Georgia,13,053,538.0
Chattooga County,Georgia,13,055,908.0
Cherokee County,Georgia,13,057,9620.0
Clarke County,Georgia,13,059,3129.0
Clay County,Georgia,13,061,86.0
Clayton County,Georgia,13,063,9552.0
Clinch County,Georgia,13,065,238.0
Cobb County,Georgia,13,067,24021.0
Coffee County,Georgia,13,069,1344.0
Colquitt County,Georgia,13,071,1555.0
Columbia County,Georgia,13,073,4618.0
Cook County,Georgia,13,075,626.0
Coweta County,Georgia,13,077,5894.0
Crawford County,Georgia,13,079,698.0
Crisp County,Georgia,13,081,1088.0
Dade County,Georgia,13,083,685.0
Dawson County,Georgia,13,085,1083.0
Decatur County,Georgia,13,087,1082.0
DeKalb County,Georgia,13,089,21177.0
Dodge County,Georgia,13,091,703.0
Dooly County,Georgia,13,093,318.0
Dougherty County,Georgia,13,095,3936.0
Douglas County,Georgia,13,097,6373.0
Early County,Georgia,13,099,284.0
Echols County,Georgia,13,101,215.0
Effingham County,Georgia,13,103,2709.0
Elbert County,Georgia,13,105,560.0
Emanuel County,Georgia,13,107,975.0
Evans County,Georgia,13,109,431.0
Fannin County,Georgia,13,111,1090.0
Fayette County,Georgia,13,113,3599.0
Floyd County,Georgia,13,115,3835.0
Forsyth County,Georgia,13,117,7263.0
Franklin County,Georgia,13,119,652.0
Fulton County,Georgia,13,121,24782.0
Gilmer County,Georgia,13,123,1267.0
Glascock County,Georgia,13,125,102.0
Glynn County,Georgia,13,127,4051.0
Gordon County,Georgia,13,129,2195.0
Grady County,Georgia,13,131,868.0
Greene County,Georgia,13,133,595.0
Gwinnett County,Georgia,13,135,27930.0
Habersham County,Georgia,13,137,1798.0
Hall County,Georgia,13,139,6977.0
Hancock County,Georgia,13,141,450.0
Haralson County,Georgia,13,143,1163.0
Harris County,Georgia,13,145,1672.0
Hart County,Georgia,13,147,1136.0
Heard County,Georgia,13,149,351.0
Henry County,Georgia,13,151,9279.0
Houston County,Georgia,13,153,7442.0
Irwin County,Georgia,13,155,452.0
Jackson County,Georgia,13,157,2660.0
Jasper County,Georgia,13,159,562.0
Jeff Davis County,Georgia,13,161,454.0
Jefferson County,Georgia,13,163,402.0
Jenkins County,Georgia,13,165,302.0
Johnson County,Georgia,13,167,385.0
Jones County,Georgia,13,169,1447.0
Lamar County,Georgia,13,171,913.0
Lanier County,Georgia,13,173,467.0
Laurens County,Georgia,13,175,1549.0
Lee County,Georgia,13,177,1609.0
Liberty County,Georgia,13,179,3179.0
Lincoln County,Georgia,13,181,334.0
Long County,Georgia,13,183,492.0
Lowndes County,Georgia,13,185,3922.0
Lumpkin County,Georgia,13,187,1167.0
McDuffie County,Georgia,13,189,655.0
McIntosh County,Georgia,13,191,526.0
Macon County,Georgia,13,193,320.0
Madison County,Georgia,13,195,1140.0
Marion County,Georgia,13,197,541.0
Meriwether County,Georgia,13,199,1077.0
Miller County,Georgia,13,201,314.0
Mitchell County,Georgia,13,205,829.0
Monroe County,Georgia,13,207,1066.0
Montgomery County,Georgia,13,209,216.0
Morgan County,Georgia,13,211,722.0
Murray County,Georgia,13,213,1369.0
Muscogee County,Georgia,13,215,9324.0
Newton County,Georgia,13,217,4817.0
Oconee County,Georgia,13,219,1507.0
Oglethorpe County,Georgia,13,221,619.0
Paulding County,Georgia,13,223,5984.0
Peach County,Georgia,13,225,1142.0
Pickens County,Georgia,13,227,953.0
Pierce County,Georgia,13,229,719.0
Pike County,Georgia,13,231,987.0
Polk County,Georgia,13,233,1844.0
Pulaski County,Georgia,13,235,281.0
Putnam County,Georgia,13,237,1081.0
Quitman County,Georgia,13,239,96.0
Rabun County,Georgia,13,241,691.0
Randolph County,Georgia,13,243,205.0
Richmond County,Georgia,13,245,7957.0
Rockdale County,Georgia,13,247,3332.0
Schley County,Georgia,13,249,119.0
Screven County,Georgia,13,251,450.0
Seminole County,Georgia,13,253,462.0
Spalding County,Georgia,13,255,2606.0
Stephens County,Georgia,13,257,937.0
Stewart County,Georgia,13,259,112.0
Sumter County,Georgia,13,261,1050.0
Talbot County,Georgia,13,263,260.0
Taliaferro County,Georgia,13,265,41.0
Tattnall County,Georgia,13,267,901.0
Taylor County,Georgia,13,269,423.0
Telfair County,Georgia,13,271,277.0
Terrell County,Georgia,13,273,300.0
Thomas County,Georgia,13,275,1932.0
Tift County,Georgia,13,277,1784.0
Toombs County,Georgia,13,279,893.0
Towns County,Georgia,13,281,623.0
Treutlen County,Georgia,13,283,153.0
Troup County,Georgia,13,285,2723.0
Turner County,Georgia,13,287,352.0
Twiggs County,Georgia,13,289,236.0
Union County,Georgia,13,291,1343.0
Upson County,Georgia,13,293,1457.0
Walker County,Georgia,13,295,3307.0
Walton County,Georgia,13,297,3996.0
Ware County,Georgia,13,299,1368.0
Warren County,Georgia,13,301,93.0
Washington County,Georgia,13,303,701.0
Wayne County,Georgia,13,305,1309.0
Webster County,Georgia,13,307,47.0
Wheeler County,Georgia,13,309,108.0
White County,Georgia,13,311,1361.0
Whitfield County,Georgia,13,313,3561.0
Wilcox County,Georgia,13,315,242.0
Wilkes County,Georgia,13,317,338.0
Wilkinson County,Georgia,13,319,204.0
Worth County,Georgia,13,321,872.0
Hawaii County,Hawaii,15,001,6924.0
Honolulu County,Hawaii,15,003,36890.0
Kauai County,Hawaii,15,007,2096.0
Kalawao County,Hawaii,15,005,1.0
Maui County,Hawaii,15,009,6690.0
Ada County,Idaho,16,001,22681.0
Adams County,Idaho,16,003,206.0
Bannock County,Idaho,16,005,4037.0
Bear Lake County,Idaho,16,007,282.0
Benewah County,Idaho,16,009,491.0
Bingham County,Idaho,16,011,2549.0
Blaine County,Idaho,16,013,900.0
Boise County,Idaho,16,015,535.0
Bonner County,Idaho,16,017,2850.0
Bonneville County,Idaho,16,019,5505.0
Boundary County,Idaho,16,021,613.0
Butte County,Idaho,16,023,209.0
Camas County,Idaho,16,025,54.0
Canyon County,Idaho,16,027,10681.0
Caribou County,Idaho,16,029,388.0
Cassia County,Idaho,16,031,1202.0
Clearwater County,Idaho,16,035,578.0
Custer County,Idaho,16,037,289.0
Elmore County,Idaho,16,039,1307.0
Franklin County,Idaho,16,041,758.0
Fremont County,Idaho,16,043,585.0
Gem County,Idaho,16,045,1049.0
Gooding County,Idaho,16,047,791.0
Idaho County,Idaho,16,049,1072.0
Jefferson County,Idaho,16,051,1292.0
Jerome County,Idaho,16,053,1128.0
Kootenai County,Idaho,16,055,9037.0
Latah County,Idaho,16,057,1131.0
Lemhi County,Idaho,16,059,674.0
Lewis County,Idaho,16,061,268.0
Lincoln County,Idaho,16,063,217.0
Madison County,Idaho,16,065,1115.0
Minidoka County,Idaho,16,067,1026.0
Nez Perce County,Idaho,16,069,2473.0
Oneida County,Idaho,16,071,265.0
Owyhee County,Idaho,16,073,590.0
Payette County,Idaho,16,075,1601.0
Power County,Idaho,16,077,371.0
Shoshone County,Idaho,16,079,732.0
Teton County,Idaho,16,081,440.0
Twin Falls County,Idaho,16,083,4241.0
Valley County,Idaho,16,085,485.0
Washington County,Idaho,16,087,706.0
Adams County,Illinois,17,001,4378.0
Alexander County,Illinois,17,003,395.0
Bond County,Illinois,17,005,1092.0
Boone County,Illinois,17,007,2850.0
Brown County,Illinois,17,009,405.0
Bureau County,Illinois,17,011,2036.0
Calhoun County,Illinois,17,013,291.0
Carroll County,Illinois,17,015,929.0
Cass County,Illinois,17,017,877.0
Champaign County,Illinois,17,019,7317.0
Christian County,Illinois,17,021,2108.0
Clark County,Illinois,17,023,1052.0
Clay County,Illinois,17,025,831.0
Clinton County,Illinois,17,027,2486.0
Coles County,Illinois,17,029,2375.0
Cook County,Illinois,17,031,177553.0
Crawford County,Illinois,17,033,1198.0
Cumberland County,Illinois,17,035,743.0
DeKalb County,Illinois,17,037,5132.0
De Witt County,Illinois,17,039,1092.0
Douglas County,Illinois,17,041,1028.0
DuPage County,Illinois,17,043,37091.0
Edgar County,Illinois,17,045,983.0
Edwards County,Illinois,17,047,467.0
Effingham County,Illinois,17,049,2121.0
Fayette County,Illinois,17,051,1138.0
Ford County,Illinois,17,053,842.0
Franklin County,Illinois,17,055,3090.0
Fulton County,Illinois,17,057,2489.0
Gallatin County,Illinois,17,059,379.0
Greene County,Illinois,17,061,1053.0
Grundy County,Illinois,17,063,3212.0
Hamilton County,Illinois,17,065,539.0
Hancock County,Illinois,17,067,1107.0
Hardin County,Illinois,17,069,250.0
Henderson County,Illinois,17,071,383.0
Henry County,Illinois,17,073,2995.0
Iroquois County,Illinois,17,075,1570.0
Jackson County,Illinois,17,077,2067.0
Jasper County,Illinois,17,079,510.0
Jefferson County,Illinois,17,081,2617.0
Jersey County,Illinois,17,083,1427.0
Jo Daviess County,Illinois,17,085,1319.0
Johnson County,Illinois,17,087,890.0
Kane County,Illinois,17,089,20532.0
Kankakee County,Illinois,17,091,6584.0
Kendall County,Illinois,17,093,5519.0
Knox County,Illinois,17,095,2619.0
Lake County,Illinois,17,097,25568.0
LaSalle County,Illinois,17,099,7303.0
Lawrence County,Illinois,17,101,1224.0
Lee County,Illinois,17,103,2285.0
Livingston County,Illinois,17,105,2373.0
Logan County,Illinois,17,107,1973.0
McDonough County,Illinois,17,109,1411.0
McHenry County,Illinois,17,111,16914.0
McLean County,Illinois,17,113,6954.0
Macon County,Illinois,17,115,7020.0
Macoupin County,Illinois,17,117,3157.0
Madison County,Illinois,17,119,15119.0
Marion County,Illinois,17,121,2387.0
Marshall County,Illinois,17,123,769.0
Mason County,Illinois,17,125,958.0
Massac County,Illinois,17,127,904.0
Menard County,Illinois,17,129,771.0
Mercer County,Illinois,17,131,1103.0
Monroe County,Illinois,17,133,2114.0
Montgomery County,Illinois,17,135,1712.0
Morgan County,Illinois,17,137,2017.0
Moultrie County,Illinois,17,139,1045.0
Ogle County,Illinois,17,141,3509.0
Peoria County,Illinois,17,143,9307.0
Perry County,Illinois,17,145,1418.0
Piatt County,Illinois,17,147,858.0
Pike County,Illinois,17,149,999.0
Pope County,Illinois,17,151,355.0
Pulaski County,Illinois,17,153,422.0
Putnam County,Illinois,17,155,345.0
Randolph County,Illinois,17,157,1947.0
Richland County,Illinois,17,159,1052.0
Rock Island County,Illinois,17,161,8891.0
Saint Clair County,Illinois,17,163,13706.0
Saline County,Illinois,17,165,1624.0
Sangamon County,Illinois,17,167,11319.0
Schuyler County,Illinois,17,169,399.0
Scott County,Illinois,17,171,332.0
Shelby County,Illinois,17,173,1528.0
Stark County,Illinois,17,175,375.0
Stephenson County,Illinois,17,177,3434.0
Tazewell County,Illinois,17,179,8849.0
Union County,Illinois,17,181,994.0
Vermilion County,Illinois,17,183,4623.0
Wabash County,Illinois,17,185,960.0
Warren County,Illinois,17,187,1013.0
Washington County,Illinois,17,189,1016.0
Wayne County,Illinois,17,191,1247.0
White County,Illinois,17,193,1089.0
Whiteside County,Illinois,17,195,4260.0
Will County,Illinois,17,197,32753.0
Williamson County,Illinois,17,199,4066.0
Winnebago County,Illinois,17,201,17183.0
Woodford County,Illinois,17,203,1922.0
Adams County,Indiana,18,001,1639.0
Allen County,Indiana,18,003,16364.0
Bartholomew County,Indiana,18,005,3306.0
Benton County,Indiana,18,007,365.0
Blackford County,Indiana,18,009,434.0
Boone County,Indiana,18,011,1885.0
Brown County,Indiana,18,013,771.0
Carroll County,Indiana,18,015,1153.0
Cass County,Indiana,18,017,1968.0
Clark County,Indiana,18,019,6079.0
Clay County,Indiana,18,021,1021.0
Clinton County,Indiana,18,023,1415.0
Crawford County,Indiana,18,025,541.0
Daviess County,Indiana,18,027,1045.0
Dearborn County,Indiana,18,029,2180.0
Decatur County,Indiana,18,031,1175.0
DeKalb County,Indiana,18,033,2113.0
Delaware County,Indiana,18,035,4964.0
