County,State,State_FIPS,County_FIPS,associates_degree
Crittenden County,Arkansas,05,035,2143.0
Cross County,Arkansas,05,037,732.0
Dallas County,Arkansas,05,039,319.0
Desha County,Arkansas,05,041,265.0
Drew County,Arkansas,05,043,951.0
Faulkner County,Arkansas,05,045,5905.0
Franklin County,Arkansas,05,047,912.0
Fulton County,Arkansas,05,049,640.0
Garland County,Arkansas,05,051,5868.0
Grant County,Arkansas,05,053,939.0
Greene County,Arkansas,05,055,1562.0
Hempstead County,Arkansas,05,057,1241.0
Hot Spring County,Arkansas,05,059,1831.0
Howard County,Arkansas,05,061,764.0
Independence County,Arkansas,05,063,2014.0
Izard County,Arkansas,05,065,1069.0
Jackson County,Arkansas,05,067,686.0
Jefferson County,Arkansas,05,069,2943.0
Johnson County,Arkansas,05,071,812.0
Lafayette County,Arkansas,05,073,320.0
Lawrence County,Arkansas,05,075,825.0
Lee County,Arkansas,05,077,300.0
Lincoln County,Arkansas,05,079,554.0
Little River County,Arkansas,05,081,571.0
Logan County,Arkansas,05,083,1012.0
Lonoke County,Arkansas,05,085,4791.0
Madison County,Arkansas,05,087,547.0
Marion County,Arkansas,05,089,935.0
Miller County,Arkansas,05,091,1678.0
Mississippi County,Arkansas,05,093,1898.0
Monroe County,Arkansas,05,095,243.0
Montgomery County,Arkansas,05,097,491.0
Nevada County,Arkansas,05,099,479.0
Newton County,Arkansas,05,101,283.0
Ouachita County,Arkansas,05,103,1242.0
Perry County,Arkansas,05,105,524.0
Phillips County,Arkansas,05,107,987.0
Pike County,Arkansas,05,109,580.0
Poinsett County,Arkansas,05,111,808.0
Polk County,Arkansas,05,113,1394.0
Pope County,Arkansas,05,115,2147.0
Prairie County,Arkansas,05,117,394.0
Pulaski County,Arkansas,05,119,18138.0
Randolph County,Arkansas,05,121,1171.0
Saint Francis County,Arkansas,05,123,1309.0
Saline County,Arkansas,05,125,6942.0
Scott County,Arkansas,05,127,469.0
Searcy County,Arkansas,05,129,487.0
Sebastian County,Arkansas,05,131,6481.0
Sevier County,Arkansas,05,133,686.0
Sharp County,Arkansas,05,135,927.0
Stone County,Arkansas,05,137,843.0
Union County,Arkansas,05,139,1779.0
Van Buren County,Arkansas,05,141,769.0
Washington County,Arkansas,05,143,7487.0
White County,Arkansas,05,145,3660.0
Woodruff County,Arkansas,05,147,308.0
Yell County,Arkansas,05,149,599.0
Alameda County,California,06,001,74613.0
Alpine County,California,06,003,32.0
Amador County,California,06,005,3447.0
Butte County,California,06,007,15195.0
Calaveras County,California,06,009,4239.0
Colusa County,California,06,011,1318.0
Contra Costa County,California,06,013,64293.0
Del Norte County,California,06,015,1611.0
El Dorado County,California,06,017,14847.0
Fresno County,California,06,019,50760.0
Glenn County,California,06,021,1540.0
Humboldt County,California,06,023,8759.0
Imperial County,California,06,025,6870.0
Inyo County,California,06,027,1047.0
Kern County,California,06,029,38465.0
Kings County,California,06,031,8078.0
Lake County,California,06,033,5355.0
Lassen County,California,06,035,2180.0
Los Angeles County,California,06,037,476265.0
Madera County,California,06,039,7644.0
Marin County,California,06,041,12377.0
Mariposa County,California,06,043,1342.0
Mendocino County,California,06,045,4911.0
Merced County,California,06,047,11244.0
Modoc County,California,06,049,771.0
Mono County,California,06,051,727.0
Monterey County,California,06,053,22373.0
Napa County,California,06,055,9084.0
Nevada County,California,06,057,7946.0
Orange County,California,06,059,167740.0
Placer County,California,06,061,29895.0
Plumas County,California,06,063,1811.0
Riverside County,California,06,065,122746.0
Sacramento County,California,06,067,98570.0
San Benito County,California,06,069,3698.0
San Bernardino County,California,06,071,110449.0
San Diego County,California,06,073,181508.0
San Francisco County,California,06,075,36270.0
San Joaquin County,California,06,077,42744.0
San Luis Obispo County,California,06,079,19702.0
San Mateo County,California,06,081,38439.0
Santa Barbara County,California,06,083,21217.0
Santa Clara County,California,06,085,91636.0
Santa Cruz County,California,06,087,15890.0
Shasta County,California,06,089,14628.0
Sierra County,California,06,091,312.0
Siskiyou County,California,06,093,3638.0
Solano County,California,06,095,30391.0
Sonoma County,California,06,097,34129.0
Stanislaus County,California,06,099,26192.0
Sutter County,California,06,101,6794.0
Tehama County,California,06,103,3329.0
Trinity County,California,06,105,779.0
Tulare County,California,06,107,20391.0
Tuolumne County,California,06,109,4457.0
Ventura County,California,06,111,52862.0
Yolo County,California,06,113,8553.0
Yuba County,California,06,115,5210.0
Alamosa County,Colorado,08,003,715.0
Archuleta County,Colorado,08,007,775.0
Baca County,Colorado,08,009,281.0
Bent County,Colorado,08,011,295.0
Chaffee County,Colorado,08,015,1382.0
Cheyenne County,Colorado,08,017,149.0
Clear Creek County,Colorado,08,019,608.0
Conejos County,Colorado,08,021,346.0
Costilla County,Colorado,08,023,129.0
Crowley County,Colorado,08,025,555.0
Custer County,Colorado,08,027,263.0
Delta County,Colorado,08,029,1750.0
Dolores County,Colorado,08,033,108.0
Douglas County,Colorado,08,035,17522.0
Eagle County,Colorado,08,037,3619.0
Elbert County,Colorado,08,039,2139.0
El Paso County,Colorado,08,041,49204.0
Fremont County,Colorado,08,043,3037.0
Garfield County,Colorado,08,045,3528.0
Gilpin County,Colorado,08,047,317.0
Grand County,Colorado,08,049,1065.0
Gunnison County,Colorado,08,051,631.0
Huerfano County,Colorado,08,055,524.0
Jackson County,Colorado,08,057,66.0
Kiowa County,Colorado,08,061,97.0
Kit Carson County,Colorado,08,063,489.0
Lake County,Colorado,08,065,410.0
La Plata County,Colorado,08,067,2894.0
Larimer County,Colorado,08,069,20023.0
Las Animas County,Colorado,08,071,1274.0
Lincoln County,Colorado,08,073,335.0
Logan County,Colorado,08,075,1985.0
Mesa County,Colorado,08,077,8919.0
Moffat County,Colorado,08,081,623.0
Montezuma County,Colorado,08,083,1146.0
Montrose County,Colorado,08,085,2148.0
Morgan County,Colorado,08,087,1651.0
Otero County,Colorado,08,089,1427.0
Ouray County,Colorado,08,091,271.0
Park County,Colorado,08,093,1323.0
Phillips County,Colorado,08,095,375.0
Pitkin County,Colorado,08,097,627.0
Prowers County,Colorado,08,099,968.0
Pueblo County,Colorado,08,101,13002.0
Rio Blanco County,Colorado,08,103,429.0
Rio Grande County,Colorado,08,105,419.0
Routt County,Colorado,08,107,1352.0
Saguache County,Colorado,08,109,237.0
San Miguel County,Colorado,08,113,266.0
Sedgwick County,Colorado,08,115,210.0
Summit County,Colorado,08,117,1704.0
Teller County,Colorado,08,119,2418.0
Washington County,Colorado,08,121,379.0
Yuma County,Colorado,08,125,614.0
Adams County,Colorado,08,001,27536.0
Arapahoe County,Colorado,08,005,36678.0
Boulder County,Colorado,08,013,12906.0
Broomfield County,Colorado,08,014,3888.0
Denver County,Colorado,08,031,26464.0
Jefferson County,Colorado,08,059,32448.0
Weld County,Colorado,08,123,17151.0
Fairfield County,Connecticut,09,001,39621.0
Hartford County,Connecticut,09,003,50911.0
Litchfield County,Connecticut,09,005,12810.0
Middlesex County,Connecticut,09,007,11228.0
New Haven County,Connecticut,09,009,44029.0
New London County,Connecticut,09,011,16354.0
Tolland County,Connecticut,09,013,8215.0
Windham County,Connecticut,09,015,7701.0
Kent County,Delaware,10,001,9511.0
New Castle County,Delaware,10,003,26642.0
Sussex County,Delaware,10,005,15369.0
Alachua County,Florida,12,001,16798.0
Baker County,Florida,12,003,1571.0
Bay County,Florida,12,005,13182.0
Bradford County,Florida,12,007,1584.0
Brevard County,Florida,12,009,50354.0
Broward County,Florida,12,011,131894.0
Calhoun County,Florida,12,013,632.0
Charlotte County,Florida,12,015,13044.0
Citrus County,Florida,12,017,10397.0
Clay County,Florida,12,019,15798.0
Collier County,Florida,12,021,20383.0
Columbia County,Florida,12,023,5013.0
Miami-Dade County,Florida,12,086,179835.0
DeSoto County,Florida,12,027,1167.0
Dixie County,Florida,12,029,872.0
Duval County,Florida,12,031,63464.0
Escambia County,Florida,12,033,28703.0
Flagler County,Florida,12,035,8189.0
Franklin County,Florida,12,037,770.0
Gadsden County,Florida,12,039,2001.0
Gilchrist County,Florida,12,041,1321.0
Glades County,Florida,12,043,555.0
Gulf County,Florida,12,045,946.0
Hamilton County,Florida,12,047,503.0
Hardee County,Florida,12,049,727.0
Hendry County,Florida,12,051,1657.0
Hernando County,Florida,12,053,13917.0
Highlands County,Florida,12,055,6549.0
Hillsborough County,Florida,12,057,88177.0
Holmes County,Florida,12,059,824.0
Indian River County,Florida,12,061,11497.0
Jackson County,Florida,12,063,2354.0
Jefferson County,Florida,12,065,878.0
Lafayette County,Florida,12,067,207.0
Lake County,Florida,12,069,25901.0
Lee County,Florida,12,071,48774.0
Leon County,Florida,12,073,16269.0
Levy County,Florida,12,075,2792.0
Liberty County,Florida,12,077,305.0
Madison County,Florida,12,079,1480.0
Manatee County,Florida,12,081,24045.0
Marion County,Florida,12,083,22093.0
Martin County,Florida,12,085,12147.0
Monroe County,Florida,12,087,5141.0
Nassau County,Florida,12,089,5285.0
Okaloosa County,Florida,12,091,15611.0
Okeechobee County,Florida,12,093,1875.0
Orange County,Florida,12,095,97567.0
Osceola County,Florida,12,097,24246.0
Palm Beach County,Florida,12,099,92804.0
Pasco County,Florida,12,101,39945.0
Pinellas County,Florida,12,103,72410.0
Polk County,Florida,12,105,39101.0
Putnam County,Florida,12,107,4082.0
Saint Johns County,Florida,12,109,15258.0
Saint Lucie County,Florida,12,111,23169.0
Santa Rosa County,Florida,12,113,15779.0
Sarasota County,Florida,12,115,29000.0
Seminole County,Florida,12,117,45621.0
Sumter County,Florida,12,119,8675.0
Suwannee County,Florida,12,121,2111.0
Taylor County,Florida,12,123,1344.0
Union County,Florida,12,125,1023.0
Volusia County,Florida,12,127,42191.0
Wakulla County,Florida,12,129,1881.0
Walton County,Florida,12,131,4068.0
Washington County,Florida,12,133,874.0
Appling County,Georgia,13,001,818.0
Atkinson County,Georgia,13,003,330.0
Bacon County,Georgia,13,005,597.0
Baker County,Georgia,13,007,214.0
Baldwin County,Georgia,13,009,2148.0
Banks County,Georgia,13,011,766.0
Barrow County,Georgia,13,013,4102.0
Bartow County,Georgia,13,015,4928.0
Ben Hill County,Georgia,13,017,963.0
Berrien County,Georgia,13,019,973.0
Bibb County,Georgia,13,021,6682.0
Bleckley County,Georgia,13,023,692.0
Brantley County,Georgia,13,025,1004.0
Brooks County,Georgia,13,027,967.0
Bryan County,Georgia,13,029,2304.0
Bulloch County,Georgia,13,031,3755.0
Burke County,Georgia,13,033,1328.0
Butts County,Georgia,13,035,1064.0
Calhoun County,Georgia,13,037,245.0
Camden County,Georgia,13,039,2724.0
Candler County,Georgia,13,043,447.0
Carroll County,Georgia,13,045,4484.0
Catoosa County,Georgia,13,047,4396.0
Charlton County,Georgia,13,049,658.0
Chatham County,Georgia,13,051,14549.0
Chattahoochee County,Georgia,13,053,375.0
Chattooga County,Georgia,13,055,1070.0
Cherokee County,Georgia,13,057,12814.0
Clarke County,Georgia,13,059,4570.0
Clay County,Georgia,13,061,198.0
Clayton County,Georgia,13,063,14111.0
Clinch County,Georgia,13,065,277.0
Cobb County,Georgia,13,067,35108.0
Coffee County,Georgia,13,069,2054.0
Colquitt County,Georgia,13,071,1769.0
Columbia County,Georgia,13,073,10370.0
Cook County,Georgia,13,075,1130.0
Coweta County,Georgia,13,077,6861.0
Crawford County,Georgia,13,079,625.0
Crisp County,Georgia,13,081,944.0
Dade County,Georgia,13,083,1125.0
Dawson County,Georgia,13,085,1152.0
Decatur County,Georgia,13,087,1546.0
DeKalb County,Georgia,13,089,33184.0
Dodge County,Georgia,13,091,1199.0
Dooly County,Georgia,13,093,589.0
Dougherty County,Georgia,13,095,4805.0
Douglas County,Georgia,13,097,6899.0
Early County,Georgia,13,099,560.0
Echols County,Georgia,13,101,171.0
Effingham County,Georgia,13,103,2985.0
Elbert County,Georgia,13,105,865.0
Emanuel County,Georgia,13,107,994.0
Evans County,Georgia,13,109,369.0
Fannin County,Georgia,13,111,1423.0
Fayette County,Georgia,13,113,6230.0
Floyd County,Georgia,13,115,4711.0
Forsyth County,Georgia,13,117,10053.0
Franklin County,Georgia,13,119,1232.0
Fulton County,Georgia,13,121,40908.0
Gilmer County,Georgia,13,123,1550.0
Glascock County,Georgia,13,125,85.0
Glynn County,Georgia,13,127,4506.0
Gordon County,Georgia,13,129,2458.0
Grady County,Georgia,13,131,1615.0
Greene County,Georgia,13,133,719.0
Gwinnett County,Georgia,13,135,53223.0
Habersham County,Georgia,13,137,1938.0
Hall County,Georgia,13,139,8337.0
Hancock County,Georgia,13,141,304.0
Haralson County,Georgia,13,143,1118.0
Harris County,Georgia,13,145,2330.0
Hart County,Georgia,13,147,1501.0
Heard County,Georgia,13,149,452.0
Henry County,Georgia,13,151,12511.0
Houston County,Georgia,13,153,10333.0
Irwin County,Georgia,13,155,706.0
Jackson County,Georgia,13,157,4288.0
Jasper County,Georgia,13,159,684.0
Jeff Davis County,Georgia,13,161,758.0
Jefferson County,Georgia,13,163,778.0
Jenkins County,Georgia,13,165,379.0
Johnson County,Georgia,13,167,380.0
Jones County,Georgia,13,169,1624.0
Lamar County,Georgia,13,171,906.0
Lanier County,Georgia,13,173,652.0
Laurens County,Georgia,13,175,2812.0
Lee County,Georgia,13,177,2264.0
Liberty County,Georgia,13,179,3703.0
Lincoln County,Georgia,13,181,457.0
Long County,Georgia,13,183,961.0
Lowndes County,Georgia,13,185,5616.0
Lumpkin County,Georgia,13,187,1370.0
McDuffie County,Georgia,13,189,1059.0
McIntosh County,Georgia,13,191,1068.0
Macon County,Georgia,13,193,570.0
Madison County,Georgia,13,195,1721.0
Marion County,Georgia,13,197,328.0
Meriwether County,Georgia,13,199,813.0
Miller County,Georgia,13,201,400.0
Mitchell County,Georgia,13,205,1074.0
Monroe County,Georgia,13,207,1128.0
Montgomery County,Georgia,13,209,443.0
Morgan County,Georgia,13,211,1070.0
Murray County,Georgia,13,213,1293.0
Muscogee County,Georgia,13,215,10955.0
Newton County,Georgia,13,217,5004.0
Oconee County,Georgia,13,219,1912.0
Oglethorpe County,Georgia,13,221,850.0
Paulding County,Georgia,13,223,8953.0
Peach County,Georgia,13,225,1497.0
Pickens County,Georgia,13,227,1808.0
Pierce County,Georgia,13,229,1091.0
Pike County,Georgia,13,231,841.0
Polk County,Georgia,13,233,1923.0
Pulaski County,Georgia,13,235,660.0
Putnam County,Georgia,13,237,1201.0
Quitman County,Georgia,13,239,46.0
Rabun County,Georgia,13,241,739.0
Randolph County,Georgia,13,243,228.0
Richmond County,Georgia,13,245,10773.0
Rockdale County,Georgia,13,247,5600.0
Schley County,Georgia,13,249,302.0
Screven County,Georgia,13,251,613.0
Seminole County,Georgia,13,253,520.0
Spalding County,Georgia,13,255,3153.0
Stephens County,Georgia,13,257,912.0
Stewart County,Georgia,13,259,168.0
Sumter County,Georgia,13,261,1767.0
Talbot County,Georgia,13,263,306.0
Taliaferro County,Georgia,13,265,59.0
Tattnall County,Georgia,13,267,1056.0
Taylor County,Georgia,13,269,292.0
Telfair County,Georgia,13,271,782.0
Terrell County,Georgia,13,273,469.0
Thomas County,Georgia,13,275,2099.0
Tift County,Georgia,13,277,3093.0
Toombs County,Georgia,13,279,1280.0
Towns County,Georgia,13,281,786.0
Treutlen County,Georgia,13,283,271.0
Troup County,Georgia,13,285,3053.0
Turner County,Georgia,13,287,656.0
Twiggs County,Georgia,13,289,411.0
Union County,Georgia,13,291,1480.0
Upson County,Georgia,13,293,1723.0
Walker County,Georgia,13,295,4049.0
Walton County,Georgia,13,297,4931.0
Ware County,Georgia,13,299,2058.0
Warren County,Georgia,13,301,235.0
Washington County,Georgia,13,303,691.0
Wayne County,Georgia,13,305,1916.0
Webster County,Georgia,13,307,108.0
Wheeler County,Georgia,13,309,297.0
White County,Georgia,13,311,1905.0
Whitfield County,Georgia,13,313,3330.0
Wilcox County,Georgia,13,315,347.0
Wilkes County,Georgia,13,317,389.0
Wilkinson County,Georgia,13,319,305.0
Worth County,Georgia,13,321,1552.0
Hawaii County,Hawaii,15,001,14459.0
Honolulu County,Hawaii,15,003,72496.0
Kauai County,Hawaii,15,007,6640.0
Kalawao County,Hawaii,15,005,12.0
Maui County,Hawaii,15,009,11579.0
Ada County,Idaho,16,001,28243.0
Adams County,Idaho,16,003,225.0
Bannock County,Idaho,16,005,5150.0
Bear Lake County,Idaho,16,007,393.0
Benewah County,Idaho,16,009,534.0
Bingham County,Idaho,16,011,2492.0
Blaine County,Idaho,16,013,1185.0
Boise County,Idaho,16,015,736.0
Bonner County,Idaho,16,017,2647.0
Bonneville County,Idaho,16,019,6568.0
Boundary County,Idaho,16,021,684.0
Butte County,Idaho,16,023,197.0
Camas County,Idaho,16,025,30.0
Canyon County,Idaho,16,027,10172.0
Caribou County,Idaho,16,029,525.0
Cassia County,Idaho,16,031,1058.0
Clearwater County,Idaho,16,035,477.0
Custer County,Idaho,16,037,291.0
Elmore County,Idaho,16,039,2140.0
Franklin County,Idaho,16,041,739.0
Fremont County,Idaho,16,043,878.0
Gem County,Idaho,16,045,1263.0
Gooding County,Idaho,16,047,586.0
Idaho County,Idaho,16,049,942.0
Jefferson County,Idaho,16,051,2440.0
Jerome County,Idaho,16,053,1099.0
Kootenai County,Idaho,16,055,11432.0
Latah County,Idaho,16,057,1795.0
Lemhi County,Idaho,16,059,466.0
Lewis County,Idaho,16,061,265.0
Lincoln County,Idaho,16,063,265.0
Madison County,Idaho,16,065,2849.0
Minidoka County,Idaho,16,067,1204.0
Nez Perce County,Idaho,16,069,2807.0
Oneida County,Idaho,16,071,202.0
Owyhee County,Idaho,16,073,584.0
Payette County,Idaho,16,075,1322.0
Power County,Idaho,16,077,290.0
Shoshone County,Idaho,16,079,870.0
Teton County,Idaho,16,081,622.0
Twin Falls County,Idaho,16,083,6739.0
Valley County,Idaho,16,085,471.0
Washington County,Idaho,16,087,427.0
Adams County,Illinois,17,001,3869.0
Alexander County,Illinois,17,003,416.0
Bond County,Illinois,17,005,1258.0
Boone County,Illinois,17,007,2747.0
Brown County,Illinois,17,009,490.0
Bureau County,Illinois,17,011,2475.0
Calhoun County,Illinois,17,013,370.0
Carroll County,Illinois,17,015,1019.0
Cass County,Illinois,17,017,530.0
Champaign County,Illinois,17,019,10054.0
Christian County,Illinois,17,021,2222.0
Clark County,Illinois,17,023,1522.0
Clay County,Illinois,17,025,1171.0
Clinton County,Illinois,17,027,3334.0
Coles County,Illinois,17,029,3685.0
Cook County,Illinois,17,031,234559.0
Crawford County,Illinois,17,033,2420.0
Cumberland County,Illinois,17,035,1003.0
DeKalb County,Illinois,17,037,6879.0
De Witt County,Illinois,17,039,1042.0
Douglas County,Illinois,17,041,1118.0
DuPage County,Illinois,17,043,46924.0
Edgar County,Illinois,17,045,1604.0
Edwards County,Illinois,17,047,889.0
Effingham County,Illinois,17,049,3151.0
Fayette County,Illinois,17,051,1473.0
Ford County,Illinois,17,053,957.0
Franklin County,Illinois,17,055,2984.0
Fulton County,Illinois,17,057,2731.0
Gallatin County,Illinois,17,059,363.0
Greene County,Illinois,17,061,812.0
Grundy County,Illinois,17,063,3149.0
Hamilton County,Illinois,17,065,650.0
Hancock County,Illinois,17,067,1679.0
Hardin County,Illinois,17,069,385.0
Henderson County,Illinois,17,071,491.0
Henry County,Illinois,17,073,4005.0
Iroquois County,Illinois,17,075,2107.0
Jackson County,Illinois,17,077,3129.0
Jasper County,Illinois,17,079,957.0
Jefferson County,Illinois,17,081,3271.0
Jersey County,Illinois,17,083,1889.0
Jo Daviess County,Illinois,17,085,1335.0
Johnson County,Illinois,17,087,764.0
Kane County,Illinois,17,089,25881.0
Kankakee County,Illinois,17,091,6127.0
Kendall County,Illinois,17,093,7624.0
Knox County,Illinois,17,095,3682.0
Lake County,Illinois,17,097,28409.0
LaSalle County,Illinois,17,099,7849.0
Lawrence County,Illinois,17,101,1529.0
Lee County,Illinois,17,103,2792.0
Livingston County,Illinois,17,105,2057.0
Logan County,Illinois,17,107,1882.0
McDonough County,Illinois,17,109,1905.0
McHenry County,Illinois,17,111,19302.0
McLean County,Illinois,17,113,8003.0
Macon County,Illinois,17,115,6543.0
Macoupin County,Illinois,17,117,2835.0
Madison County,Illinois,17,119,19060.0
Marion County,Illinois,17,121,3219.0
Marshall County,Illinois,17,123,854.0
Mason County,Illinois,17,125,1003.0
Massac County,Illinois,17,127,1203.0
Menard County,Illinois,17,129,899.0
Mercer County,Illinois,17,131,1032.0
Monroe County,Illinois,17,133,2404.0
Montgomery County,Illinois,17,135,1968.0
Morgan County,Illinois,17,137,1792.0
Moultrie County,Illinois,17,139,945.0
Ogle County,Illinois,17,141,4022.0
Peoria County,Illinois,17,143,11939.0
Perry County,Illinois,17,145,1652.0
Piatt County,Illinois,17,147,1328.0
Pike County,Illinois,17,149,914.0
Pope County,Illinois,17,151,271.0
Pulaski County,Illinois,17,153,390.0
Putnam County,Illinois,17,155,517.0
Randolph County,Illinois,17,157,2008.0
Richland County,Illinois,17,159,1615.0
Rock Island County,Illinois,17,161,10159.0
Saint Clair County,Illinois,17,163,19965.0
Saline County,Illinois,17,165,2238.0
Sangamon County,Illinois,17,167,10935.0
Schuyler County,Illinois,17,169,585.0
Scott County,Illinois,17,171,310.0
Shelby County,Illinois,17,173,1605.0
Stark County,Illinois,17,175,480.0
Stephenson County,Illinois,17,177,3368.0
Tazewell County,Illinois,17,179,10265.0
Union County,Illinois,17,181,1066.0
Vermilion County,Illinois,17,183,5434.0
Wabash County,Illinois,17,185,1393.0
Warren County,Illinois,17,187,941.0
Washington County,Illinois,17,189,1345.0
Wayne County,Illinois,17,191,1738.0
White County,Illinois,17,193,1233.0
Whiteside County,Illinois,17,195,3813.0
Will County,Illinois,17,197,37351.0
Williamson County,Illinois,17,199,5376.0
Winnebago County,Illinois,17,201,16982.0
Woodford County,Illinois,17,203,2703.0
Adams County,Indiana,18,001,2059.0
Allen County,Indiana,18,003,25112.0
Bartholomew County,Indiana,18,005,4927.0
Benton County,Indiana,18,007,440.0
Blackford County,Indiana,18,009,731.0
Boone County,Indiana,18,011,2906.0
Brown County,Indiana,18,013,952.0
Carroll County,Indiana,18,015,1218.0
Cass County,Indiana,18,017,2604.0
Clark County,Indiana,18,019,8331.0
Clay County,Indiana,18,021,2086.0
Clinton County,Indiana,18,023,1616.0
Crawford County,Indiana,18,025,556.0
Daviess County,Indiana,18,027,2357.0
Dearborn County,Indiana,18,029,3052.0
Decatur County,Indiana,18,031,1529.0
DeKalb County,Indiana,18,033,2905.0
