County,State,State_FIPS,County_FIPS,high_school_grads
Gilpin County,Colorado,08,047,831.0
Grand County,Colorado,08,049,2274.0
Gunnison County,Colorado,08,051,1440.0
Huerfano County,Colorado,08,055,1151.0
Jackson County,Colorado,08,057,300.0
Kiowa County,Colorado,08,061,320.0
Kit Carson County,Colorado,08,063,1641.0
Lake County,Colorado,08,065,1534.0
La Plata County,Colorado,08,067,6462.0
Larimer County,Colorado,08,069,35197.0
Las Animas County,Colorado,08,071,2219.0
Lincoln County,Colorado,08,073,1043.0
Logan County,Colorado,08,075,3548.0
Mesa County,Colorado,08,077,23070.0
Moffat County,Colorado,08,081,2952.0
Montezuma County,Colorado,08,083,4641.0
Montrose County,Colorado,08,085,8273.0
Morgan County,Colorado,08,087,4460.0
Otero County,Colorado,08,089,2494.0
Ouray County,Colorado,08,091,550.0
Park County,Colorado,08,093,3330.0
Phillips County,Colorado,08,095,619.0
Pitkin County,Colorado,08,097,1716.0
Prowers County,Colorado,08,099,1611.0
Pueblo County,Colorado,08,101,25872.0
Rio Blanco County,Colorado,08,103,1244.0
Rio Grande County,Colorado,08,105,1799.0
Routt County,Colorado,08,107,3071.0
Saguache County,Colorado,08,109,1064.0
San Miguel County,Colorado,08,113,756.0
Sedgwick County,Colorado,08,115,393.0
Summit County,Colorado,08,117,3741.0
Teller County,Colorado,08,119,3860.0
Washington County,Colorado,08,121,957.0
Yuma County,Colorado,08,125,1830.0
Adams County,Colorado,08,001,71515.0
Arapahoe County,Colorado,08,005,74060.0
Boulder County,Colorado,08,013,21138.0
Broomfield County,Colorado,08,014,5398.0
Denver County,Colorado,08,031,67664.0
Jefferson County,Colorado,08,059,69243.0
Weld County,Colorado,08,123,41064.0
Fairfield County,Connecticut,09,001,127034.0
Hartford County,Connecticut,09,003,146945.0
Litchfield County,Connecticut,09,005,34642.0
Middlesex County,Connecticut,09,007,29034.0
New Haven County,Connecticut,09,009,162447.0
New London County,Connecticut,09,011,49230.0
Tolland County,Connecticut,09,013,22459.0
Windham County,Connecticut,09,015,21872.0
Kent County,Delaware,10,001,32509.0
New Castle County,Delaware,10,003,100963.0
Sussex County,Delaware,10,005,47566.0
Alachua County,Florida,12,001,28865.0
Baker County,Florida,12,003,5951.0
Bay County,Florida,12,005,30855.0
Bradford County,Florida,12,007,5443.0
Brevard County,Florida,12,009,100958.0
Broward County,Florida,12,011,316921.0
Calhoun County,Florida,12,013,3079.0
Charlotte County,Florida,12,015,41666.0
Citrus County,Florida,12,017,34826.0
Clay County,Florida,12,019,34984.0
Collier County,Florida,12,021,63176.0
Columbia County,Florida,12,023,13363.0
Miami-Dade County,Florida,12,086,486301.0
DeSoto County,Florida,12,027,8486.0
Dixie County,Florida,12,029,3819.0
Duval County,Florida,12,031,144963.0
Escambia County,Florida,12,033,47484.0
Flagler County,Florida,12,035,22681.0
Franklin County,Florida,12,037,2246.0
Gadsden County,Florida,12,039,9422.0
Gilchrist County,Florida,12,041,3834.0
Glades County,Florida,12,043,3437.0
Gulf County,Florida,12,045,3361.0
Hamilton County,Florida,12,047,3099.0
Hardee County,Florida,12,049,6173.0
Hendry County,Florida,12,051,6373.0
Hernando County,Florida,12,053,40898.0
Highlands County,Florida,12,055,23879.0
Hillsborough County,Florida,12,057,210926.0
Holmes County,Florida,12,059,3990.0
Indian River County,Florida,12,061,28888.0
Jackson County,Florida,12,063,9335.0
Jefferson County,Florida,12,065,2523.0
Lafayette County,Florida,12,067,1764.0
Lake County,Florida,12,069,67012.0
Lee County,Florida,12,071,139336.0
Leon County,Florida,12,073,24602.0
Levy County,Florida,12,075,9593.0
Liberty County,Florida,12,077,2126.0
Madison County,Florida,12,079,3719.0
Manatee County,Florida,12,081,70477.0
Marion County,Florida,12,083,78538.0
Martin County,Florida,12,085,25965.0
Monroe County,Florida,12,087,14671.0
Nassau County,Florida,12,089,15863.0
Okaloosa County,Florida,12,091,27336.0
Okeechobee County,Florida,12,093,8724.0
Orange County,Florida,12,095,183891.0
Osceola County,Florida,12,097,58086.0
Palm Beach County,Florida,12,099,228391.0
Pasco County,Florida,12,101,100802.0
Pinellas County,Florida,12,103,174282.0
Polk County,Florida,12,105,134439.0
Putnam County,Florida,12,107,16348.0
Saint Johns County,Florida,12,109,28240.0
Saint Lucie County,Florida,12,111,60678.0
Santa Rosa County,Florida,12,113,25651.0
Sarasota County,Florida,12,115,83536.0
Seminole County,Florida,12,117,57560.0
Sumter County,Florida,12,119,25076.0
Suwannee County,Florida,12,121,10261.0
Taylor County,Florida,12,123,4598.0
Union County,Florida,12,125,3030.0
Volusia County,Florida,12,127,107167.0
Wakulla County,Florida,12,129,5938.0
Walton County,Florida,12,131,9883.0
Washington County,Florida,12,133,5499.0
Appling County,Georgia,13,001,4306.0
Atkinson County,Georgia,13,003,1772.0
Bacon County,Georgia,13,005,2487.0
Baker County,Georgia,13,007,715.0
Baldwin County,Georgia,13,009,8578.0
Banks County,Georgia,13,011,4061.0
Barrow County,Georgia,13,013,12929.0
Bartow County,Georgia,13,015,18407.0
Ben Hill County,Georgia,13,017,4430.0
Berrien County,Georgia,13,019,4489.0
Bibb County,Georgia,13,021,27529.0
Bleckley County,Georgia,13,023,2878.0
Brantley County,Georgia,13,025,4868.0
Brooks County,Georgia,13,027,3676.0
Bryan County,Georgia,13,029,4930.0
Bulloch County,Georgia,13,031,9199.0
Burke County,Georgia,13,033,4680.0
Butts County,Georgia,13,035,5877.0
Calhoun County,Georgia,13,037,1360.0
Camden County,Georgia,13,039,8172.0
Candler County,Georgia,13,043,2025.0
Carroll County,Georgia,13,045,19267.0
Catoosa County,Georgia,13,047,11464.0
Charlton County,Georgia,13,049,3014.0
Chatham County,Georgia,13,051,37984.0
Chattahoochee County,Georgia,13,053,1079.0
Chattooga County,Georgia,13,055,4739.0
Cherokee County,Georgia,13,057,30179.0
Clarke County,Georgia,13,059,11871.0
Clay County,Georgia,13,061,877.0
Clayton County,Georgia,13,063,48527.0
Clinch County,Georgia,13,065,1289.0
Cobb County,Georgia,13,067,80662.0
Coffee County,Georgia,13,069,8278.0
Colquitt County,Georgia,13,071,8965.0
Columbia County,Georgia,13,073,19049.0
Cook County,Georgia,13,075,3553.0
Coweta County,Georgia,13,077,23437.0
Crawford County,Georgia,13,079,2541.0
Crisp County,Georgia,13,081,5096.0
Dade County,Georgia,13,083,3127.0
Dawson County,Georgia,13,085,3665.0
Decatur County,Georgia,13,087,4974.0
DeKalb County,Georgia,13,089,91024.0
Dodge County,Georgia,13,091,4540.0
Dooly County,Georgia,13,093,3150.0
Dougherty County,Georgia,13,095,13543.0
Douglas County,Georgia,13,097,23861.0
Early County,Georgia,13,099,2125.0
Echols County,Georgia,13,101,801.0
Effingham County,Georgia,13,103,11334.0
Elbert County,Georgia,13,105,5067.0
Emanuel County,Georgia,13,107,5173.0
Evans County,Georgia,13,109,2355.0
Fannin County,Georgia,13,111,5786.0
Fayette County,Georgia,13,113,13080.0
Floyd County,Georgia,13,115,15597.0
Forsyth County,Georgia,13,117,19504.0
Franklin County,Georgia,13,119,4777.0
Fulton County,Georgia,13,121,108087.0
Gilmer County,Georgia,13,123,5954.0
Glascock County,Georgia,13,125,718.0
Glynn County,Georgia,13,127,13374.0
Gordon County,Georgia,13,129,10111.0
Grady County,Georgia,13,131,5217.0
Greene County,Georgia,13,133,3270.0
Gwinnett County,Georgia,13,135,113531.0
Habersham County,Georgia,13,137,7338.0
Hall County,Georgia,13,139,27473.0
Hancock County,Georgia,13,141,1973.0
Haralson County,Georgia,13,143,5638.0
Harris County,Georgia,13,145,4786.0
Hart County,Georgia,13,147,5754.0
Heard County,Georgia,13,149,2719.0
Henry County,Georgia,13,151,35832.0
Houston County,Georgia,13,153,23135.0
Irwin County,Georgia,13,155,2309.0
Jackson County,Georgia,13,157,11143.0
Jasper County,Georgia,13,159,2879.0
Jeff Davis County,Georgia,13,161,2581.0
Jefferson County,Georgia,13,163,3795.0
Jenkins County,Georgia,13,165,2134.0
Johnson County,Georgia,13,167,2450.0
Jones County,Georgia,13,169,6194.0
Lamar County,Georgia,13,171,3327.0
Lanier County,Georgia,13,173,1748.0
Laurens County,Georgia,13,175,11995.0
Lee County,Georgia,13,177,4299.0
Liberty County,Georgia,13,179,9088.0
Lincoln County,Georgia,13,181,2178.0
Long County,Georgia,13,183,2835.0
Lowndes County,Georgia,13,185,16299.0
Lumpkin County,Georgia,13,187,4374.0
McDuffie County,Georgia,13,189,4533.0
McIntosh County,Georgia,13,191,2769.0
Macon County,Georgia,13,193,2461.0
Madison County,Georgia,13,195,6123.0
Marion County,Georgia,13,197,1743.0
Meriwether County,Georgia,13,199,4544.0
Miller County,Georgia,13,201,1434.0
Mitchell County,Georgia,13,205,4335.0
Monroe County,Georgia,13,207,5623.0
Montgomery County,Georgia,13,209,1853.0
Morgan County,Georgia,13,211,3648.0
Murray County,Georgia,13,213,6728.0
Muscogee County,Georgia,13,215,28494.0
Newton County,Georgia,13,217,17704.0
Oconee County,Georgia,13,219,4294.0
Oglethorpe County,Georgia,13,221,3085.0
Paulding County,Georgia,13,223,26483.0
Peach County,Georgia,13,225,4221.0
Pickens County,Georgia,13,227,4955.0
Pierce County,Georgia,13,229,4326.0
Pike County,Georgia,13,231,4079.0
Polk County,Georgia,13,233,8408.0
Pulaski County,Georgia,13,235,2686.0
Putnam County,Georgia,13,237,5135.0
Quitman County,Georgia,13,239,508.0
Rabun County,Georgia,13,241,3386.0
Randolph County,Georgia,13,243,1550.0
Richmond County,Georgia,13,245,33642.0
Rockdale County,Georgia,13,247,16682.0
Schley County,Georgia,13,249,955.0
Screven County,Georgia,13,251,3281.0
Seminole County,Georgia,13,253,1864.0
Spalding County,Georgia,13,255,13202.0
Stephens County,Georgia,13,257,4909.0
Stewart County,Georgia,13,259,1459.0
Sumter County,Georgia,13,261,5411.0
Talbot County,Georgia,13,263,1775.0
Taliaferro County,Georgia,13,265,536.0
Tattnall County,Georgia,13,267,4866.0
Taylor County,Georgia,13,269,1653.0
Telfair County,Georgia,13,271,4642.0
Terrell County,Georgia,13,273,1637.0
Thomas County,Georgia,13,275,7812.0
Tift County,Georgia,13,277,7439.0
Toombs County,Georgia,13,279,5305.0
Towns County,Georgia,13,281,2045.0
Treutlen County,Georgia,13,283,1406.0
Troup County,Georgia,13,285,12264.0
Turner County,Georgia,13,287,1795.0
Twiggs County,Georgia,13,289,2007.0
Union County,Georgia,13,291,5071.0
Upson County,Georgia,13,293,5112.0
Walker County,Georgia,13,295,12329.0
Walton County,Georgia,13,297,18459.0
Ware County,Georgia,13,299,7664.0
Warren County,Georgia,13,301,1538.0
Washington County,Georgia,13,303,4477.0
Wayne County,Georgia,13,305,5781.0
Webster County,Georgia,13,307,784.0
Wheeler County,Georgia,13,309,2142.0
White County,Georgia,13,311,4923.0
Whitfield County,Georgia,13,313,14926.0
Wilcox County,Georgia,13,315,2338.0
Wilkes County,Georgia,13,317,2489.0
Wilkinson County,Georgia,13,319,2745.0
Worth County,Georgia,13,321,4358.0
Hawaii County,Hawaii,15,001,40177.0
Honolulu County,Hawaii,15,003,163231.0
Kauai County,Hawaii,15,007,14513.0
Kalawao County,Hawaii,15,005,16.0
Maui County,Hawaii,15,009,33074.0
Ada County,Idaho,16,001,50214.0
Adams County,Idaho,16,003,950.0
Bannock County,Idaho,16,005,11316.0
Bear Lake County,Idaho,16,007,1348.0
Benewah County,Idaho,16,009,2100.0
Bingham County,Idaho,16,011,7273.0
Blaine County,Idaho,16,013,2916.0
Boise County,Idaho,16,015,1252.0
Bonner County,Idaho,16,017,7674.0
Bonneville County,Idaho,16,019,14219.0
Boundary County,Idaho,16,021,2501.0
Butte County,Idaho,16,023,609.0
Camas County,Idaho,16,025,182.0
Canyon County,Idaho,16,027,30229.0
Caribou County,Idaho,16,029,1329.0
Cassia County,Idaho,16,031,3256.0
Clearwater County,Idaho,16,035,1794.0
Custer County,Idaho,16,037,889.0
Elmore County,Idaho,16,039,3623.0
Franklin County,Idaho,16,041,2271.0
Fremont County,Idaho,16,043,2149.0
Gem County,Idaho,16,045,3710.0
Gooding County,Idaho,16,047,2949.0
Idaho County,Idaho,16,049,3523.0
Jefferson County,Idaho,16,051,3782.0
Jerome County,Idaho,16,053,3855.0
Kootenai County,Idaho,16,055,23160.0
Latah County,Idaho,16,057,3446.0
Lemhi County,Idaho,16,059,1543.0
Lewis County,Idaho,16,061,735.0
Lincoln County,Idaho,16,063,1071.0
Madison County,Idaho,16,065,2113.0
Minidoka County,Idaho,16,067,3188.0
Nez Perce County,Idaho,16,069,7344.0
Oneida County,Idaho,16,071,816.0
Owyhee County,Idaho,16,073,2189.0
Payette County,Idaho,16,075,3957.0
Power County,Idaho,16,077,1315.0
Shoshone County,Idaho,16,079,2644.0
Teton County,Idaho,16,081,1019.0
Twin Falls County,Idaho,16,083,12072.0
Valley County,Idaho,16,085,1355.0
Washington County,Idaho,16,087,1870.0
Adams County,Illinois,17,001,13943.0
Alexander County,Illinois,17,003,1319.0
Bond County,Illinois,17,005,3695.0
Boone County,Illinois,17,007,10095.0
Brown County,Illinois,17,009,1616.0
Bureau County,Illinois,17,011,7922.0
Calhoun County,Illinois,17,013,1448.0
Carroll County,Illinois,17,015,3897.0
Cass County,Illinois,17,017,3511.0
Champaign County,Illinois,17,019,22949.0
Christian County,Illinois,17,021,8472.0
Clark County,Illinois,17,023,3604.0
Clay County,Illinois,17,025,2845.0
Clinton County,Illinois,17,027,6990.0
Coles County,Illinois,17,029,8311.0
Cook County,Illinois,17,031,742637.0
Crawford County,Illinois,17,033,3580.0
Cumberland County,Illinois,17,035,2514.0
DeKalb County,Illinois,17,037,13148.0
De Witt County,Illinois,17,039,3577.0
Douglas County,Illinois,17,041,3783.0
DuPage County,Illinois,17,043,105431.0
Edgar County,Illinois,17,045,3773.0
Edwards County,Illinois,17,047,1442.0
Effingham County,Illinois,17,049,7400.0
Fayette County,Illinois,17,051,5247.0
Ford County,Illinois,17,053,3038.0
Franklin County,Illinois,17,055,7359.0
Fulton County,Illinois,17,057,7188.0
Gallatin County,Illinois,17,059,1300.0
Greene County,Illinois,17,061,3254.0
Grundy County,Illinois,17,063,9868.0
Hamilton County,Illinois,17,065,1834.0
Hancock County,Illinois,17,067,4555.0
Hardin County,Illinois,17,069,985.0
Henderson County,Illinois,17,071,2069.0
Henry County,Illinois,17,073,10258.0
Iroquois County,Illinois,17,075,7270.0
Jackson County,Illinois,17,077,6860.0
Jasper County,Illinois,17,079,2199.0
Jefferson County,Illinois,17,081,6816.0
Jersey County,Illinois,17,083,4873.0
Jo Daviess County,Illinois,17,085,5371.0
Johnson County,Illinois,17,087,2238.0
Kane County,Illinois,17,089,66450.0
Kankakee County,Illinois,17,091,21011.0
Kendall County,Illinois,17,093,15494.0
Knox County,Illinois,17,095,10236.0
Lake County,Illinois,17,097,82684.0
LaSalle County,Illinois,17,099,24228.0
Lawrence County,Illinois,17,101,3462.0
Lee County,Illinois,17,103,7426.0
Livingston County,Illinois,17,105,9543.0
Logan County,Illinois,17,107,6021.0
McDonough County,Illinois,17,109,5036.0
McHenry County,Illinois,17,111,48172.0
McLean County,Illinois,17,113,22460.0
Macon County,Illinois,17,115,20772.0
Macoupin County,Illinois,17,117,10531.0
Madison County,Illinois,17,119,48088.0
Marion County,Illinois,17,121,7555.0
Marshall County,Illinois,17,123,3143.0
Mason County,Illinois,17,125,3580.0
Massac County,Illinois,17,127,3024.0
Menard County,Illinois,17,129,2573.0
Mercer County,Illinois,17,131,4018.0
Monroe County,Illinois,17,133,6530.0
Montgomery County,Illinois,17,135,6712.0
Morgan County,Illinois,17,137,8619.0
Moultrie County,Illinois,17,139,2757.0
Ogle County,Illinois,17,141,10282.0
Peoria County,Illinois,17,143,28163.0
Perry County,Illinois,17,145,4484.0
Piatt County,Illinois,17,147,3555.0
Pike County,Illinois,17,149,4014.0
Pope County,Illinois,17,151,928.0
Pulaski County,Illinois,17,153,1305.0
Putnam County,Illinois,17,155,1567.0
Randolph County,Illinois,17,157,7775.0
Richland County,Illinois,17,159,2752.0
Rock Island County,Illinois,17,161,25973.0
Saint Clair County,Illinois,17,163,42751.0
Saline County,Illinois,17,165,4116.0
Sangamon County,Illinois,17,167,32436.0
Schuyler County,Illinois,17,169,1633.0
Scott County,Illinois,17,171,1632.0
Shelby County,Illinois,17,173,6305.0
Stark County,Illinois,17,175,1316.0
Stephenson County,Illinois,17,177,10024.0
Tazewell County,Illinois,17,179,25572.0
Union County,Illinois,17,181,3306.0
Vermilion County,Illinois,17,183,17296.0
Wabash County,Illinois,17,185,1887.0
Warren County,Illinois,17,187,3303.0
Washington County,Illinois,17,189,2952.0
Wayne County,Illinois,17,191,3456.0
White County,Illinois,17,193,3274.0
Whiteside County,Illinois,17,195,12077.0
Will County,Illinois,17,197,104671.0
Williamson County,Illinois,17,199,11142.0
Winnebago County,Illinois,17,201,49862.0
Woodford County,Illinois,17,203,7767.0
Adams County,Indiana,18,001,7607.0
Allen County,Indiana,18,003,59281.0
Bartholomew County,Indiana,18,005,15163.0
Benton County,Indiana,18,007,2262.0
Blackford County,Indiana,18,009,3829.0
Boone County,Indiana,18,011,8309.0
