County,State,State_FIPS,County_FIPS,associates_degree
Yukon-Koyukuk Census Area,Alaska,02,290,158.0
Hoonah-Angoon Census Area,Alaska,02,105,100.0
Skagway Municipality,Alaska,02,230,65.0
Yakutat City and Borough,Alaska,02,282,15.0
Ketchikan Gateway Borough,Alaska,02,130,725.0
Petersburg Borough,Alaska,02,195,167.0
Prince of Wales-Hyder Census Area,Alaska,02,198,260.0
Wrangell City and Borough,Alaska,02,275,151.0
Apache County,Arizona,04,001,3078.0
Cochise County,Arizona,04,003,9956.0
Coconino County,Arizona,04,005,7564.0
Gila County,Arizona,04,007,3414.0
Graham County,Arizona,04,009,2211.0
Greenlee County,Arizona,04,011,563.0
Maricopa County,Arizona,04,013,231276.0
Mohave County,Arizona,04,015,12118.0
Navajo County,Arizona,04,017,5238.0
Pima County,Arizona,04,019,58384.0
Pinal County,Arizona,04,021,25370.0
Santa Cruz County,Arizona,04,023,1529.0
Yavapai County,Arizona,04,025,16265.0
La Paz County,Arizona,04,012,863.0
Yuma County,Arizona,04,027,9148.0
Arkansas County,Arkansas,05,001,732.0
Ashley County,Arkansas,05,003,704.0
Baxter County,Arkansas,05,005,2597.0
Benton County,Arkansas,05,007,9044.0
Boone County,Arkansas,05,009,1942.0
Bradley County,Arkansas,05,011,426.0
Calhoun County,Arkansas,05,013,292.0
Carroll County,Arkansas,05,015,1189.0
Chicot County,Arkansas,05,017,325.0
Clark County,Arkansas,05,019,1050.0
Clay County,Arkansas,05,021,582.0
Cleburne County,Arkansas,05,023,1226.0
Cleveland County,Arkansas,05,025,356.0
Columbia County,Arkansas,05,027,734.0
Conway County,Arkansas,05,029,956.0
Craighead County,Arkansas,05,031,4580.0
Crawford County,Arkansas,05,033,3487.0
Crittenden County,Arkansas,05,035,1975.0
Cross County,Arkansas,05,037,605.0
Dallas County,Arkansas,05,039,332.0
Desha County,Arkansas,05,041,392.0
Drew County,Arkansas,05,043,690.0
Faulkner County,Arkansas,05,045,5664.0
Franklin County,Arkansas,05,047,825.0
Fulton County,Arkansas,05,049,506.0
Garland County,Arkansas,05,051,5578.0
Grant County,Arkansas,05,053,957.0
Greene County,Arkansas,05,055,1540.0
Hempstead County,Arkansas,05,057,1106.0
Hot Spring County,Arkansas,05,059,1863.0
Howard County,Arkansas,05,061,623.0
Independence County,Arkansas,05,063,1863.0
Izard County,Arkansas,05,065,1037.0
Jackson County,Arkansas,05,067,653.0
Jefferson County,Arkansas,05,069,2861.0
Johnson County,Arkansas,05,071,655.0
Lafayette County,Arkansas,05,073,354.0
Lawrence County,Arkansas,05,075,770.0
Lee County,Arkansas,05,077,327.0
Lincoln County,Arkansas,05,079,486.0
Little River County,Arkansas,05,081,580.0
Logan County,Arkansas,05,083,907.0
Lonoke County,Arkansas,05,085,4526.0
Madison County,Arkansas,05,087,559.0
Marion County,Arkansas,05,089,935.0
Miller County,Arkansas,05,091,1437.0
Mississippi County,Arkansas,05,093,2054.0
Monroe County,Arkansas,05,095,218.0
Montgomery County,Arkansas,05,097,517.0
Nevada County,Arkansas,05,099,384.0
Newton County,Arkansas,05,101,300.0
Ouachita County,Arkansas,05,103,1186.0
Perry County,Arkansas,05,105,535.0
Phillips County,Arkansas,05,107,1126.0
Pike County,Arkansas,05,109,551.0
Poinsett County,Arkansas,05,111,826.0
Polk County,Arkansas,05,113,1252.0
Pope County,Arkansas,05,115,2091.0
Prairie County,Arkansas,05,117,459.0
Pulaski County,Arkansas,05,119,17243.0
Randolph County,Arkansas,05,121,1033.0
Saint Francis County,Arkansas,05,123,1301.0
Saline County,Arkansas,05,125,6588.0
Scott County,Arkansas,05,127,431.0
Searcy County,Arkansas,05,129,420.0
Sebastian County,Arkansas,05,131,6847.0
Sevier County,Arkansas,05,133,597.0
Sharp County,Arkansas,05,135,1048.0
Stone County,Arkansas,05,137,757.0
Union County,Arkansas,05,139,1896.0
Van Buren County,Arkansas,05,141,671.0
Washington County,Arkansas,05,143,6703.0
White County,Arkansas,05,145,3699.0
Woodruff County,Arkansas,05,147,263.0
Yell County,Arkansas,05,149,397.0
Alameda County,California,06,001,73976.0
Alpine County,California,06,003,42.0
Amador County,California,06,005,3034.0
Butte County,California,06,007,14816.0
Calaveras County,California,06,009,4102.0
Colusa County,California,06,011,1280.0
Contra Costa County,California,06,013,63297.0
Del Norte County,California,06,015,1703.0
El Dorado County,California,06,017,14291.0
Fresno County,California,06,019,49278.0
Glenn County,California,06,021,1322.0
Humboldt County,California,06,023,8582.0
Imperial County,California,06,025,6974.0
Inyo County,California,06,027,990.0
Kern County,California,06,029,38115.0
Kings County,California,06,031,7580.0
Lake County,California,06,033,5594.0
Lassen County,California,06,035,2124.0
Los Angeles County,California,06,037,470973.0
Madera County,California,06,039,7595.0
Marin County,California,06,041,12179.0
Mariposa County,California,06,043,1159.0
Mendocino County,California,06,045,4818.0
Merced County,California,06,047,11279.0
Modoc County,California,06,049,780.0
Mono County,California,06,051,659.0
Monterey County,California,06,053,21899.0
Napa County,California,06,055,8560.0
Nevada County,California,06,057,8073.0
Orange County,California,06,059,166462.0
Placer County,California,06,061,29504.0
Plumas County,California,06,063,1751.0
Riverside County,California,06,065,119498.0
Sacramento County,California,06,067,96992.0
San Benito County,California,06,069,3403.0
San Bernardino County,California,06,071,108016.0
San Diego County,California,06,073,183059.0
San Francisco County,California,06,075,36288.0
San Joaquin County,California,06,077,41941.0
San Luis Obispo County,California,06,079,18776.0
San Mateo County,California,06,081,39538.0
Santa Barbara County,California,06,083,21029.0
Santa Clara County,California,06,085,89662.0
Santa Cruz County,California,06,087,16153.0
Shasta County,California,06,089,14330.0
Sierra County,California,06,091,253.0
Siskiyou County,California,06,093,3403.0
Solano County,California,06,095,29490.0
Sonoma County,California,06,097,33585.0
Stanislaus County,California,06,099,25667.0
Sutter County,California,06,101,6830.0
Tehama County,California,06,103,3333.0
Trinity County,California,06,105,842.0
Tulare County,California,06,107,19331.0
Tuolumne County,California,06,109,3874.0
Ventura County,California,06,111,50742.0
Yolo County,California,06,113,8198.0
Yuba County,California,06,115,4920.0
Alamosa County,Colorado,08,003,581.0
Archuleta County,Colorado,08,007,741.0
Baca County,Colorado,08,009,295.0
Bent County,Colorado,08,011,395.0
Chaffee County,Colorado,08,015,1328.0
Cheyenne County,Colorado,08,017,181.0
Clear Creek County,Colorado,08,019,551.0
Conejos County,Colorado,08,021,278.0
Costilla County,Colorado,08,023,109.0
Crowley County,Colorado,08,025,470.0
Custer County,Colorado,08,027,252.0
Delta County,Colorado,08,029,1726.0
Dolores County,Colorado,08,033,113.0
Douglas County,Colorado,08,035,16475.0
Eagle County,Colorado,08,037,4113.0
Elbert County,Colorado,08,039,1932.0
El Paso County,Colorado,08,041,48546.0
Fremont County,Colorado,08,043,2929.0
Garfield County,Colorado,08,045,3406.0
Gilpin County,Colorado,08,047,289.0
Grand County,Colorado,08,049,1102.0
Gunnison County,Colorado,08,051,709.0
Huerfano County,Colorado,08,055,495.0
Jackson County,Colorado,08,057,40.0
Kiowa County,Colorado,08,061,67.0
Kit Carson County,Colorado,08,063,512.0
Lake County,Colorado,08,065,402.0
La Plata County,Colorado,08,067,2744.0
Larimer County,Colorado,08,069,19220.0
Las Animas County,Colorado,08,071,1352.0
Lincoln County,Colorado,08,073,232.0
Logan County,Colorado,08,075,1943.0
Mesa County,Colorado,08,077,8542.0
Moffat County,Colorado,08,081,643.0
Montezuma County,Colorado,08,083,1235.0
Montrose County,Colorado,08,085,2234.0
Morgan County,Colorado,08,087,1535.0
Otero County,Colorado,08,089,1449.0
Ouray County,Colorado,08,091,313.0
Park County,Colorado,08,093,1335.0
Phillips County,Colorado,08,095,373.0
Pitkin County,Colorado,08,097,680.0
Prowers County,Colorado,08,099,871.0
Pueblo County,Colorado,08,101,12639.0
Rio Blanco County,Colorado,08,103,492.0
Rio Grande County,Colorado,08,105,441.0
Routt County,Colorado,08,107,1219.0
Saguache County,Colorado,08,109,162.0
San Miguel County,Colorado,08,113,322.0
Sedgwick County,Colorado,08,115,217.0
Summit County,Colorado,08,117,1717.0
Teller County,Colorado,08,119,2088.0
Washington County,Colorado,08,121,346.0
Yuma County,Colorado,08,125,608.0
Adams County,Colorado,08,001,27266.0
Arapahoe County,Colorado,08,005,35392.0
Boulder County,Colorado,08,013,12784.0
Broomfield County,Colorado,08,014,3671.0
Denver County,Colorado,08,031,25807.0
Jefferson County,Colorado,08,059,32388.0
Weld County,Colorado,08,123,16636.0
Fairfield County,Connecticut,09,001,39156.0
Hartford County,Connecticut,09,003,49406.0
Litchfield County,Connecticut,09,005,12717.0
Middlesex County,Connecticut,09,007,10904.0
New Haven County,Connecticut,09,009,43845.0
New London County,Connecticut,09,011,16030.0
Tolland County,Connecticut,09,013,8696.0
Windham County,Connecticut,09,015,7727.0
Kent County,Delaware,10,001,9690.0
New Castle County,Delaware,10,003,26155.0
Sussex County,Delaware,10,005,15183.0
Alachua County,Florida,12,001,16046.0
Baker County,Florida,12,003,1482.0
Bay County,Florida,12,005,13159.0
Bradford County,Florida,12,007,1840.0
Brevard County,Florida,12,009,50238.0
Broward County,Florida,12,011,131796.0
Calhoun County,Florida,12,013,643.0
Charlotte County,Florida,12,015,12844.0
Citrus County,Florida,12,017,9858.0
Clay County,Florida,12,019,15463.0
Collier County,Florida,12,021,20836.0
Columbia County,Florida,12,023,4771.0
Miami-Dade County,Florida,12,086,174965.0
DeSoto County,Florida,12,027,1135.0
Dixie County,Florida,12,029,811.0
Duval County,Florida,12,031,62502.0
Escambia County,Florida,12,033,29290.0
Flagler County,Florida,12,035,7785.0
Franklin County,Florida,12,037,664.0
Gadsden County,Florida,12,039,2198.0
Gilchrist County,Florida,12,041,1332.0
Glades County,Florida,12,043,663.0
Gulf County,Florida,12,045,923.0
Hamilton County,Florida,12,047,557.0
Hardee County,Florida,12,049,470.0
Hendry County,Florida,12,051,1531.0
Hernando County,Florida,12,053,13772.0
Highlands County,Florida,12,055,6370.0
Hillsborough County,Florida,12,057,86195.0
Holmes County,Florida,12,059,676.0
Indian River County,Florida,12,061,11094.0
Jackson County,Florida,12,063,2436.0
Jefferson County,Florida,12,065,987.0
Lafayette County,Florida,12,067,274.0
Lake County,Florida,12,069,24355.0
Lee County,Florida,12,071,46256.0
Leon County,Florida,12,073,16071.0
Levy County,Florida,12,075,2517.0
Liberty County,Florida,12,077,281.0
Madison County,Florida,12,079,1459.0
Manatee County,Florida,12,081,23106.0
Marion County,Florida,12,083,22429.0
Martin County,Florida,12,085,11993.0
Monroe County,Florida,12,087,5334.0
Nassau County,Florida,12,089,5059.0
Okaloosa County,Florida,12,091,14773.0
Okeechobee County,Florida,12,093,1935.0
Orange County,Florida,12,095,93352.0
Osceola County,Florida,12,097,21845.0
Palm Beach County,Florida,12,099,91004.0
Pasco County,Florida,12,101,39289.0
Pinellas County,Florida,12,103,73660.0
Polk County,Florida,12,105,37718.0
Putnam County,Florida,12,107,3546.0
Saint Johns County,Florida,12,109,14664.0
Saint Lucie County,Florida,12,111,22977.0
Santa Rosa County,Florida,12,113,15147.0
Sarasota County,Florida,12,115,27087.0
Seminole County,Florida,12,117,45158.0
Sumter County,Florida,12,119,8355.0
Suwannee County,Florida,12,121,2069.0
Taylor County,Florida,12,123,1385.0
Union County,Florida,12,125,858.0
Volusia County,Florida,12,127,39026.0
Wakulla County,Florida,12,129,1856.0
Walton County,Florida,12,131,3904.0
Washington County,Florida,12,133,994.0
Appling County,Georgia,13,001,692.0
Atkinson County,Georgia,13,003,371.0
Bacon County,Georgia,13,005,627.0
Baker County,Georgia,13,007,229.0
Baldwin County,Georgia,13,009,2082.0
Banks County,Georgia,13,011,750.0
Barrow County,Georgia,13,013,4210.0
Bartow County,Georgia,13,015,4874.0
Ben Hill County,Georgia,13,017,950.0
Berrien County,Georgia,13,019,1225.0
Bibb County,Georgia,13,021,6308.0
Bleckley County,Georgia,13,023,532.0
Brantley County,Georgia,13,025,881.0
Brooks County,Georgia,13,027,825.0
Bryan County,Georgia,13,029,2087.0
Bulloch County,Georgia,13,031,3343.0
Burke County,Georgia,13,033,1341.0
Butts County,Georgia,13,035,895.0
Calhoun County,Georgia,13,037,216.0
Camden County,Georgia,13,039,3006.0
Candler County,Georgia,13,043,485.0
Carroll County,Georgia,13,045,3887.0
Catoosa County,Georgia,13,047,4653.0
Charlton County,Georgia,13,049,718.0
Chatham County,Georgia,13,051,13622.0
Chattahoochee County,Georgia,13,053,393.0
Chattooga County,Georgia,13,055,1135.0
Cherokee County,Georgia,13,057,11731.0
Clarke County,Georgia,13,059,4489.0
Clay County,Georgia,13,061,138.0
Clayton County,Georgia,13,063,13450.0
Clinch County,Georgia,13,065,262.0
Cobb County,Georgia,13,067,34808.0
Coffee County,Georgia,13,069,2279.0
Colquitt County,Georgia,13,071,1835.0
Columbia County,Georgia,13,073,10530.0
Cook County,Georgia,13,075,1020.0
Coweta County,Georgia,13,077,6356.0
Crawford County,Georgia,13,079,532.0
Crisp County,Georgia,13,081,845.0
Dade County,Georgia,13,083,1060.0
Dawson County,Georgia,13,085,1051.0
Decatur County,Georgia,13,087,1305.0
DeKalb County,Georgia,13,089,32091.0
Dodge County,Georgia,13,091,1085.0
Dooly County,Georgia,13,093,631.0
Dougherty County,Georgia,13,095,4388.0
Douglas County,Georgia,13,097,6916.0
Early County,Georgia,13,099,511.0
Echols County,Georgia,13,101,200.0
Effingham County,Georgia,13,103,2883.0
Elbert County,Georgia,13,105,791.0
Emanuel County,Georgia,13,107,1010.0
Evans County,Georgia,13,109,407.0
Fannin County,Georgia,13,111,1403.0
Fayette County,Georgia,13,113,5859.0
Floyd County,Georgia,13,115,4411.0
Forsyth County,Georgia,13,117,9683.0
Franklin County,Georgia,13,119,1182.0
Fulton County,Georgia,13,121,40534.0
Gilmer County,Georgia,13,123,1655.0
Glascock County,Georgia,13,125,111.0
Glynn County,Georgia,13,127,4468.0
Gordon County,Georgia,13,129,2553.0
Grady County,Georgia,13,131,1584.0
Greene County,Georgia,13,133,659.0
Gwinnett County,Georgia,13,135,52070.0
Habersham County,Georgia,13,137,1929.0
Hall County,Georgia,13,139,8249.0
Hancock County,Georgia,13,141,226.0
Haralson County,Georgia,13,143,1072.0
Harris County,Georgia,13,145,2410.0
Hart County,Georgia,13,147,1418.0
Heard County,Georgia,13,149,478.0
Henry County,Georgia,13,151,12181.0
Houston County,Georgia,13,153,9911.0
Irwin County,Georgia,13,155,773.0
Jackson County,Georgia,13,157,3997.0
Jasper County,Georgia,13,159,666.0
Jeff Davis County,Georgia,13,161,767.0
Jefferson County,Georgia,13,163,700.0
Jenkins County,Georgia,13,165,420.0
Johnson County,Georgia,13,167,406.0
Jones County,Georgia,13,169,1503.0
Lamar County,Georgia,13,171,920.0
Lanier County,Georgia,13,173,693.0
Laurens County,Georgia,13,175,2491.0
Lee County,Georgia,13,177,2272.0
Liberty County,Georgia,13,179,3421.0
Lincoln County,Georgia,13,181,421.0
Long County,Georgia,13,183,978.0
Lowndes County,Georgia,13,185,5818.0
Lumpkin County,Georgia,13,187,1279.0
McDuffie County,Georgia,13,189,1039.0
McIntosh County,Georgia,13,191,1091.0
Macon County,Georgia,13,193,532.0
Madison County,Georgia,13,195,1587.0
Marion County,Georgia,13,197,318.0
Meriwether County,Georgia,13,199,770.0
Miller County,Georgia,13,201,361.0
Mitchell County,Georgia,13,205,1047.0
Monroe County,Georgia,13,207,1233.0
Montgomery County,Georgia,13,209,390.0
Morgan County,Georgia,13,211,1020.0
Murray County,Georgia,13,213,1075.0
Muscogee County,Georgia,13,215,11024.0
Newton County,Georgia,13,217,5051.0
Oconee County,Georgia,13,219,1738.0
Oglethorpe County,Georgia,13,221,798.0
Paulding County,Georgia,13,223,8403.0
Peach County,Georgia,13,225,1330.0
Pickens County,Georgia,13,227,1654.0
Pierce County,Georgia,13,229,1093.0
Pike County,Georgia,13,231,802.0
Polk County,Georgia,13,233,1603.0
Pulaski County,Georgia,13,235,577.0
Putnam County,Georgia,13,237,1282.0
Quitman County,Georgia,13,239,47.0
Rabun County,Georgia,13,241,761.0
Randolph County,Georgia,13,243,219.0
Richmond County,Georgia,13,245,10578.0
Rockdale County,Georgia,13,247,4958.0
Schley County,Georgia,13,249,277.0
Screven County,Georgia,13,251,550.0
Seminole County,Georgia,13,253,364.0
Spalding County,Georgia,13,255,2907.0
Stephens County,Georgia,13,257,1208.0
Stewart County,Georgia,13,259,155.0
Sumter County,Georgia,13,261,1606.0
Talbot County,Georgia,13,263,353.0
Taliaferro County,Georgia,13,265,60.0
Tattnall County,Georgia,13,267,1043.0
Taylor County,Georgia,13,269,369.0
Telfair County,Georgia,13,271,638.0
Terrell County,Georgia,13,273,573.0
Thomas County,Georgia,13,275,2537.0
Tift County,Georgia,13,277,3036.0
Toombs County,Georgia,13,279,1116.0
Towns County,Georgia,13,281,728.0
Treutlen County,Georgia,13,283,283.0
Troup County,Georgia,13,285,3073.0
Turner County,Georgia,13,287,433.0
Twiggs County,Georgia,13,289,319.0
Union County,Georgia,13,291,1576.0
Upson County,Georgia,13,293,1586.0
Walker County,Georgia,13,295,3682.0
Walton County,Georgia,13,297,4696.0
Ware County,Georgia,13,299,1769.0
Warren County,Georgia,13,301,218.0
Washington County,Georgia,13,303,785.0
Wayne County,Georgia,13,305,1783.0
Webster County,Georgia,13,307,122.0
Wheeler County,Georgia,13,309,345.0
White County,Georgia,13,311,1853.0
Whitfield County,Georgia,13,313,3149.0
Wilcox County,Georgia,13,315,330.0
Wilkes County,Georgia,13,317,395.0
Wilkinson County,Georgia,13,319,333.0
Worth County,Georgia,13,321,1288.0
Hawaii County,Hawaii,15,001,13798.0
Honolulu County,Hawaii,15,003,71071.0
Kauai County,Hawaii,15,007,6243.0
Kalawao County,Hawaii,15,005,16.0
Maui County,Hawaii,15,009,11768.0
Ada County,Idaho,16,001,26887.0
Adams County,Idaho,16,003,195.0
Bannock County,Idaho,16,005,4793.0
Bear Lake County,Idaho,16,007,350.0
Benewah County,Idaho,16,009,445.0
Bingham County,Idaho,16,011,2468.0
Blaine County,Idaho,16,013,1063.0
Boise County,Idaho,16,015,597.0
Bonner County,Idaho,16,017,2521.0
Bonneville County,Idaho,16,019,6612.0
Boundary County,Idaho,16,021,685.0
Butte County,Idaho,16,023,177.0
Camas County,Idaho,16,025,44.0
Canyon County,Idaho,16,027,10087.0
Caribou County,Idaho,16,029,436.0
Cassia County,Idaho,16,031,1182.0
Clearwater County,Idaho,16,035,511.0
Custer County,Idaho,16,037,285.0
Elmore County,Idaho,16,039,1939.0
Franklin County,Idaho,16,041,724.0
Fremont County,Idaho,16,043,838.0
Gem County,Idaho,16,045,1162.0
Gooding County,Idaho,16,047,643.0
Idaho County,Idaho,16,049,945.0
Jefferson County,Idaho,16,051,2429.0
Jerome County,Idaho,16,053,971.0
Kootenai County,Idaho,16,055,11317.0
Latah County,Idaho,16,057,1829.0
Lemhi County,Idaho,16,059,463.0
Lewis County,Idaho,16,061,240.0
Lincoln County,Idaho,16,063,254.0
Madison County,Idaho,16,065,2746.0
Minidoka County,Idaho,16,067,1181.0
Nez Perce County,Idaho,16,069,2538.0
Oneida County,Idaho,16,071,191.0
Owyhee County,Idaho,16,073,643.0
Payette County,Idaho,16,075,1567.0
Power County,Idaho,16,077,316.0
Shoshone County,Idaho,16,079,843.0
Teton County,Idaho,16,081,604.0
Twin Falls County,Idaho,16,083,6459.0
Valley County,Idaho,16,085,458.0
Washington County,Idaho,16,087,413.0
Adams County,Illinois,17,001,3974.0
Alexander County,Illinois,17,003,453.0
Bond County,Illinois,17,005,1146.0
Boone County,Illinois,17,007,2787.0
Brown County,Illinois,17,009,500.0
Bureau County,Illinois,17,011,2516.0
Calhoun County,Illinois,17,013,345.0
Carroll County,Illinois,17,015,1018.0
Cass County,Illinois,17,017,567.0
Champaign County,Illinois,17,019,10092.0
Christian County,Illinois,17,021,2136.0
Clark County,Illinois,17,023,1453.0
Clay County,Illinois,17,025,1162.0
Clinton County,Illinois,17,027,3108.0
Coles County,Illinois,17,029,3577.0
Cook County,Illinois,17,031,233590.0
Crawford County,Illinois,17,033,2259.0
Cumberland County,Illinois,17,035,945.0
DeKalb County,Illinois,17,037,6657.0
De Witt County,Illinois,17,039,1023.0
Douglas County,Illinois,17,041,1087.0
DuPage County,Illinois,17,043,45287.0
Edgar County,Illinois,17,045,1532.0
Edwards County,Illinois,17,047,910.0
Effingham County,Illinois,17,049,3135.0
Fayette County,Illinois,17,051,1372.0
Ford County,Illinois,17,053,855.0
Franklin County,Illinois,17,055,2839.0
Fulton County,Illinois,17,057,2707.0
Gallatin County,Illinois,17,059,352.0
Greene County,Illinois,17,061,838.0
Grundy County,Illinois,17,063,3008.0
Hamilton County,Illinois,17,065,596.0
Hancock County,Illinois,17,067,1659.0
Hardin County,Illinois,17,069,359.0
Henderson County,Illinois,17,071,466.0
Henry County,Illinois,17,073,3854.0
Iroquois County,Illinois,17,075,2072.0
Jackson County,Illinois,17,077,3034.0
Jasper County,Illinois,17,079,1004.0
Jefferson County,Illinois,17,081,3196.0
Jersey County,Illinois,17,083,1926.0
Jo Daviess County,Illinois,17,085,1277.0
Johnson County,Illinois,17,087,736.0
Kane County,Illinois,17,089,25138.0
Kankakee County,Illinois,17,091,6142.0
Kendall County,Illinois,17,093,7760.0
Knox County,Illinois,17,095,3817.0
Lake County,Illinois,17,097,28651.0
LaSalle County,Illinois,17,099,7375.0
Lawrence County,Illinois,17,101,1572.0
Lee County,Illinois,17,103,2564.0
Livingston County,Illinois,17,105,2083.0
Logan County,Illinois,17,107,1854.0
McDonough County,Illinois,17,109,1665.0
McHenry County,Illinois,17,111,18258.0
McLean County,Illinois,17,113,7699.0
Macon County,Illinois,17,115,6258.0
Macoupin County,Illinois,17,117,2862.0
Madison County,Illinois,17,119,18499.0
Marion County,Illinois,17,121,3266.0
Marshall County,Illinois,17,123,832.0
Mason County,Illinois,17,125,980.0
Massac County,Illinois,17,127,1216.0
Menard County,Illinois,17,129,872.0
Mercer County,Illinois,17,131,984.0
Monroe County,Illinois,17,133,2026.0
Montgomery County,Illinois,17,135,1886.0
Morgan County,Illinois,17,137,1691.0
Moultrie County,Illinois,17,139,972.0
Ogle County,Illinois,17,141,3788.0
Peoria County,Illinois,17,143,12420.0
Perry County,Illinois,17,145,1618.0
Piatt County,Illinois,17,147,1271.0
Pike County,Illinois,17,149,791.0
Pope County,Illinois,17,151,322.0
Pulaski County,Illinois,17,153,374.0
Putnam County,Illinois,17,155,485.0
Randolph County,Illinois,17,157,2072.0
Richland County,Illinois,17,159,1463.0
Rock Island County,Illinois,17,161,9803.0
Saint Clair County,Illinois,17,163,19525.0
Saline County,Illinois,17,165,2160.0
Sangamon County,Illinois,17,167,10685.0
Schuyler County,Illinois,17,169,568.0
Scott County,Illinois,17,171,309.0
Shelby County,Illinois,17,173,1622.0
Stark County,Illinois,17,175,482.0
Stephenson County,Illinois,17,177,3424.0
Tazewell County,Illinois,17,179,10015.0
Union County,Illinois,17,181,1068.0
Vermilion County,Illinois,17,183,5646.0
Wabash County,Illinois,17,185,1358.0
Warren County,Illinois,17,187,1057.0
Washington County,Illinois,17,189,1346.0
Wayne County,Illinois,17,191,1726.0
White County,Illinois,17,193,1173.0
Whiteside County,Illinois,17,195,3663.0
Will County,Illinois,17,197,36656.0
Williamson County,Illinois,17,199,5172.0
Winnebago County,Illinois,17,201,17214.0
Woodford County,Illinois,17,203,2693.0
Adams County,Indiana,18,001,1847.0
Allen County,Indiana,18,003,24393.0
Bartholomew County,Indiana,18,005,4799.0
Benton County,Indiana,18,007,439.0
Blackford County,Indiana,18,009,696.0
Boone County,Indiana,18,011,2808.0
Brown County,Indiana,18,013,877.0
Carroll County,Indiana,18,015,1211.0
Cass County,Indiana,18,017,2511.0
Clark County,Indiana,18,019,7732.0
Clay County,Indiana,18,021,2071.0
Clinton County,Indiana,18,023,1621.0
Crawford County,Indiana,18,025,502.0
Daviess County,Indiana,18,027,2187.0
Dearborn County,Indiana,18,029,3157.0
Decatur County,Indiana,18,031,1534.0
DeKalb County,Indiana,18,033,2847.0
