County,State,State_FIPS,County_FIPS,bachelors_degree
Ouachita County,Arkansas,05,103,1677.0
Perry County,Arkansas,05,105,605.0
Phillips County,Arkansas,05,107,1044.0
Pike County,Arkansas,05,109,637.0
Poinsett County,Arkansas,05,111,1195.0
Polk County,Arkansas,05,113,1130.0
Pope County,Arkansas,05,115,5882.0
Prairie County,Arkansas,05,117,645.0
Pulaski County,Arkansas,05,119,55561.0
Randolph County,Arkansas,05,121,1128.0
Saint Francis County,Arkansas,05,123,1110.0
Saline County,Arkansas,05,125,13707.0
Scott County,Arkansas,05,127,332.0
Searcy County,Arkansas,05,129,502.0
Sebastian County,Arkansas,05,131,11258.0
Sevier County,Arkansas,05,133,788.0
Sharp County,Arkansas,05,135,902.0
Stone County,Arkansas,05,137,775.0
Union County,Arkansas,05,139,4068.0
Van Buren County,Arkansas,05,141,999.0
Washington County,Arkansas,05,143,27237.0
White County,Arkansas,05,145,6568.0
Woodruff County,Arkansas,05,147,413.0
Yell County,Arkansas,05,149,1442.0
Alameda County,California,06,001,305740.0
Alpine County,California,06,003,149.0
Amador County,California,06,005,3910.0
Butte County,California,06,007,25926.0
Calaveras County,California,06,009,4386.0
Colusa County,California,06,011,1571.0
Contra Costa County,California,06,013,203101.0
Del Norte County,California,06,015,1619.0
El Dorado County,California,06,017,29222.0
Fresno County,California,06,019,82089.0
Glenn County,California,06,021,1947.0
Humboldt County,California,06,023,18017.0
Imperial County,California,06,025,10794.0
Inyo County,California,06,027,2127.0
Kern County,California,06,029,57030.0
Kings County,California,06,031,8784.0
Lake County,California,06,033,4759.0
Lassen County,California,06,035,1787.0
Los Angeles County,California,06,037,1416842.0
Madera County,California,06,039,9696.0
Marin County,California,06,041,63261.0
Mariposa County,California,06,043,1997.0
Mendocino County,California,06,045,10087.0
Merced County,California,06,047,14395.0
Modoc County,California,06,049,706.0
Mono County,California,06,051,2336.0
Monterey County,California,06,053,40485.0
Napa County,California,06,055,22549.0
Nevada County,California,06,057,17914.0
Orange County,California,06,059,553419.0
Placer County,California,06,061,68639.0
Plumas County,California,06,063,1922.0
Riverside County,California,06,065,212065.0
Sacramento County,California,06,067,203352.0
San Benito County,California,06,069,5164.0
San Bernardino County,California,06,071,175216.0
San Diego County,California,06,073,521525.0
San Francisco County,California,06,075,236593.0
San Joaquin County,California,06,077,57633.0
San Luis Obispo County,California,06,079,40138.0
San Mateo County,California,06,081,157556.0
Santa Barbara County,California,06,083,54801.0
Santa Clara County,California,06,085,361683.0
Santa Cruz County,California,06,087,42317.0
Shasta County,California,06,089,18432.0
Sierra County,California,06,091,207.0
Siskiyou County,California,06,093,4730.0
Solano County,California,06,095,54826.0
Sonoma County,California,06,097,78692.0
Stanislaus County,California,06,099,39083.0
Sutter County,California,06,101,7345.0
Tehama County,California,06,103,4820.0
Trinity County,California,06,105,1482.0
Tulare County,California,06,107,25710.0
Tuolumne County,California,06,109,5286.0
Ventura County,California,06,111,117739.0
Yolo County,California,06,113,26649.0
Yuba County,California,06,115,5531.0
Alamosa County,Colorado,08,003,1513.0
Archuleta County,Colorado,08,007,2514.0
Baca County,Colorado,08,009,426.0
Bent County,Colorado,08,011,403.0
Chaffee County,Colorado,08,015,3066.0
Cheyenne County,Colorado,08,017,219.0
Clear Creek County,Colorado,08,019,2070.0
Conejos County,Colorado,08,021,790.0
Costilla County,Colorado,08,023,267.0
Crowley County,Colorado,08,025,235.0
Custer County,Colorado,08,027,865.0
Delta County,Colorado,08,029,3034.0
Dolores County,Colorado,08,033,180.0
Douglas County,Colorado,08,035,80558.0
Eagle County,Colorado,08,037,13196.0
Elbert County,Colorado,08,039,4454.0
El Paso County,Colorado,08,041,101417.0
Fremont County,Colorado,08,043,4161.0
Garfield County,Colorado,08,045,7572.0
Gilpin County,Colorado,08,047,1182.0
Grand County,Colorado,08,049,3153.0
Gunnison County,Colorado,08,051,4061.0
Huerfano County,Colorado,08,055,796.0
Jackson County,Colorado,08,057,127.0
Kiowa County,Colorado,08,061,145.0
Kit Carson County,Colorado,08,063,695.0
Lake County,Colorado,08,065,1423.0
La Plata County,Colorado,08,067,10951.0
Larimer County,Colorado,08,069,61002.0
Las Animas County,Colorado,08,071,1312.0
Lincoln County,Colorado,08,073,367.0
Logan County,Colorado,08,075,2026.0
Mesa County,Colorado,08,077,18441.0
Moffat County,Colorado,08,081,1019.0
Montezuma County,Colorado,08,083,3299.0
Montrose County,Colorado,08,085,4680.0
Morgan County,Colorado,08,087,2053.0
Otero County,Colorado,08,089,1427.0
Ouray County,Colorado,08,091,1093.0
Park County,Colorado,08,093,2938.0
Phillips County,Colorado,08,095,494.0
Pitkin County,Colorado,08,097,6549.0
Prowers County,Colorado,08,099,943.0
Pueblo County,Colorado,08,101,16032.0
Rio Blanco County,Colorado,08,103,587.0
Rio Grande County,Colorado,08,105,1109.0
Routt County,Colorado,08,107,5923.0
Saguache County,Colorado,08,109,748.0
San Miguel County,Colorado,08,113,2459.0
Sedgwick County,Colorado,08,115,228.0
Summit County,Colorado,08,117,8624.0
Teller County,Colorado,08,119,3701.0
Washington County,Colorado,08,121,407.0
Yuma County,Colorado,08,125,958.0
Adams County,Colorado,08,001,50871.0
Arapahoe County,Colorado,08,005,116505.0
Boulder County,Colorado,08,013,69525.0
Broomfield County,Colorado,08,014,15880.0
Denver County,Colorado,08,031,145105.0
Jefferson County,Colorado,08,059,113402.0
Weld County,Colorado,08,123,34739.0
Fairfield County,Connecticut,09,001,169677.0
Hartford County,Connecticut,09,003,133988.0
Litchfield County,Connecticut,09,005,27363.0
Middlesex County,Connecticut,09,007,27004.0
New Haven County,Connecticut,09,009,111839.0
New London County,Connecticut,09,011,34426.0
Tolland County,Connecticut,09,013,22565.0
Windham County,Connecticut,09,015,12062.0
Kent County,Delaware,10,001,16999.0
New Castle County,Delaware,10,003,79175.0
Sussex County,Delaware,10,005,24620.0
Alachua County,Florida,12,001,34587.0
Baker County,Florida,12,003,1705.0
Bay County,Florida,12,005,18965.0
Bradford County,Florida,12,007,1433.0
Brevard County,Florida,12,009,77525.0
Broward County,Florida,12,011,269898.0
Calhoun County,Florida,12,013,751.0
Charlotte County,Florida,12,015,20983.0
Citrus County,Florida,12,017,12810.0
Clay County,Florida,12,019,23289.0
Collier County,Florida,12,021,59091.0
Columbia County,Florida,12,023,4936.0
Miami-Dade County,Florida,12,086,350986.0
DeSoto County,Florida,12,027,2119.0
Dixie County,Florida,12,029,777.0
Duval County,Florida,12,031,122437.0
Escambia County,Florida,12,033,36293.0
Flagler County,Florida,12,035,12388.0
Franklin County,Florida,12,037,925.0
Gadsden County,Florida,12,039,3441.0
Gilchrist County,Florida,12,041,1235.0
Glades County,Florida,12,043,719.0
Gulf County,Florida,12,045,1308.0
Hamilton County,Florida,12,047,705.0
Hardee County,Florida,12,049,1232.0
Hendry County,Florida,12,051,1175.0
Hernando County,Florida,12,053,15921.0
Highlands County,Florida,12,055,8431.0
Hillsborough County,Florida,12,057,194532.0
Holmes County,Florida,12,059,1028.0
Indian River County,Florida,12,061,19993.0
Jackson County,Florida,12,063,2836.0
Jefferson County,Florida,12,065,1460.0
Lafayette County,Florida,12,067,515.0
Lake County,Florida,12,069,36214.0
Lee County,Florida,12,071,93362.0
Leon County,Florida,12,073,43915.0
Levy County,Florida,12,075,2417.0
Liberty County,Florida,12,077,507.0
Madison County,Florida,12,079,1153.0
Manatee County,Florida,12,081,49817.0
Marion County,Florida,12,083,33493.0
Martin County,Florida,12,085,25129.0
Monroe County,Florida,12,087,12399.0
Nassau County,Florida,12,089,10310.0
Okaloosa County,Florida,12,091,26377.0
Okeechobee County,Florida,12,093,2375.0
Orange County,Florida,12,095,196676.0
Osceola County,Florida,12,097,31888.0
Palm Beach County,Florida,12,099,234531.0
Pasco County,Florida,12,101,57312.0
Pinellas County,Florida,12,103,147743.0
Polk County,Florida,12,105,61054.0
Putnam County,Florida,12,107,4083.0
Saint Johns County,Florida,12,109,45921.0
Saint Lucie County,Florida,12,111,29173.0
Santa Rosa County,Florida,12,113,21897.0
Sarasota County,Florida,12,115,67548.0
Seminole County,Florida,12,117,81835.0
Sumter County,Florida,12,119,19329.0
Suwannee County,Florida,12,121,3073.0
Taylor County,Florida,12,123,870.0
Union County,Florida,12,125,676.0
Volusia County,Florida,12,127,60637.0
Wakulla County,Florida,12,129,2813.0
Walton County,Florida,12,131,9240.0
Washington County,Florida,12,133,1439.0
Appling County,Georgia,13,001,693.0
Atkinson County,Georgia,13,003,268.0
Bacon County,Georgia,13,005,439.0
Baker County,Georgia,13,007,193.0
Baldwin County,Georgia,13,009,3399.0
Banks County,Georgia,13,011,967.0
Barrow County,Georgia,13,013,6055.0
Bartow County,Georgia,13,015,9131.0
Ben Hill County,Georgia,13,017,843.0
Berrien County,Georgia,13,019,1004.0
Bibb County,Georgia,13,021,15062.0
Bleckley County,Georgia,13,023,702.0
Brantley County,Georgia,13,025,557.0
Brooks County,Georgia,13,027,1165.0
Bryan County,Georgia,13,029,4664.0
Bulloch County,Georgia,13,031,6234.0
Burke County,Georgia,13,033,1111.0
Butts County,Georgia,13,035,1382.0
Calhoun County,Georgia,13,037,285.0
Camden County,Georgia,13,039,5264.0
Candler County,Georgia,13,043,683.0
Carroll County,Georgia,13,045,9708.0
Catoosa County,Georgia,13,047,6259.0
Charlton County,Georgia,13,049,415.0
Chatham County,Georgia,13,051,38921.0
Chattahoochee County,Georgia,13,053,1209.0
Chattooga County,Georgia,13,055,977.0
Cherokee County,Georgia,13,057,41402.0
Clarke County,Georgia,13,059,14604.0
Clay County,Georgia,13,061,76.0
Clayton County,Georgia,13,063,22636.0
Clinch County,Georgia,13,065,277.0
Cobb County,Georgia,13,067,148997.0
Coffee County,Georgia,13,069,2137.0
Colquitt County,Georgia,13,071,1985.0
Columbia County,Georgia,13,073,21266.0
Cook County,Georgia,13,075,1092.0
Coweta County,Georgia,13,077,19140.0
Crawford County,Georgia,13,079,426.0
Crisp County,Georgia,13,081,1383.0
Dade County,Georgia,13,083,1006.0
Dawson County,Georgia,13,085,3149.0
Decatur County,Georgia,13,087,1509.0
DeKalb County,Georgia,13,089,125583.0
Dodge County,Georgia,13,091,1278.0
Dooly County,Georgia,13,093,710.0
Dougherty County,Georgia,13,095,7095.0
Douglas County,Georgia,13,097,15408.0
Early County,Georgia,13,099,709.0
Echols County,Georgia,13,101,166.0
Effingham County,Georgia,13,103,5099.0
Elbert County,Georgia,13,105,875.0
Emanuel County,Georgia,13,107,908.0
Evans County,Georgia,13,109,740.0
Fannin County,Georgia,13,111,2534.0
Fayette County,Georgia,13,113,21605.0
Floyd County,Georgia,13,115,7506.0
Forsyth County,Georgia,13,117,48316.0
Franklin County,Georgia,13,119,1253.0
Fulton County,Georgia,13,121,209426.0
Gilmer County,Georgia,13,123,2687.0
Glascock County,Georgia,13,125,157.0
Glynn County,Georgia,13,127,10406.0
Gordon County,Georgia,13,129,3346.0
Grady County,Georgia,13,131,1409.0
Greene County,Georgia,13,133,1870.0
Gwinnett County,Georgia,13,135,134489.0
Habersham County,Georgia,13,137,3001.0
Hall County,Georgia,13,139,19036.0
Hancock County,Georgia,13,141,353.0
Haralson County,Georgia,13,143,1609.0
Harris County,Georgia,13,145,4221.0
Hart County,Georgia,13,147,1677.0
Heard County,Georgia,13,149,402.0
Henry County,Georgia,13,151,25180.0
Houston County,Georgia,13,153,16067.0
Irwin County,Georgia,13,155,564.0
Jackson County,Georgia,13,157,5952.0
Jasper County,Georgia,13,159,654.0
Jeff Davis County,Georgia,13,161,594.0
Jefferson County,Georgia,13,163,855.0
Jenkins County,Georgia,13,165,305.0
Johnson County,Georgia,13,167,393.0
Jones County,Georgia,13,169,2412.0
Lamar County,Georgia,13,171,1336.0
Lanier County,Georgia,13,173,740.0
Laurens County,Georgia,13,175,2723.0
Lee County,Georgia,13,177,2931.0
Liberty County,Georgia,13,179,4438.0
Lincoln County,Georgia,13,181,532.0
Long County,Georgia,13,183,951.0
Lowndes County,Georgia,13,185,9972.0
Lumpkin County,Georgia,13,187,3076.0
McDuffie County,Georgia,13,189,1182.0
McIntosh County,Georgia,13,191,906.0
Macon County,Georgia,13,193,447.0
Madison County,Georgia,13,195,1990.0
Marion County,Georgia,13,197,434.0
Meriwether County,Georgia,13,199,1049.0
Miller County,Georgia,13,201,334.0
Mitchell County,Georgia,13,205,1141.0
Monroe County,Georgia,13,207,2816.0
Montgomery County,Georgia,13,209,498.0
Morgan County,Georgia,13,211,1526.0
Murray County,Georgia,13,213,1671.0
Muscogee County,Georgia,13,215,20649.0
Newton County,Georgia,13,217,8148.0
Oconee County,Georgia,13,219,5856.0
Oglethorpe County,Georgia,13,221,992.0
Paulding County,Georgia,13,223,16257.0
Peach County,Georgia,13,225,1928.0
Pickens County,Georgia,13,227,3125.0
Pierce County,Georgia,13,229,836.0
Pike County,Georgia,13,231,1089.0
Polk County,Georgia,13,233,1924.0
Pulaski County,Georgia,13,235,619.0
Putnam County,Georgia,13,237,2326.0
Quitman County,Georgia,13,239,117.0
Rabun County,Georgia,13,241,1755.0
Randolph County,Georgia,13,243,311.0
Richmond County,Georgia,13,245,16969.0
Rockdale County,Georgia,13,247,10109.0
Schley County,Georgia,13,249,261.0
Screven County,Georgia,13,251,945.0
Seminole County,Georgia,13,253,496.0
Spalding County,Georgia,13,255,4851.0
Stephens County,Georgia,13,257,2160.0
Stewart County,Georgia,13,259,359.0
Sumter County,Georgia,13,261,1872.0
Talbot County,Georgia,13,263,395.0
Taliaferro County,Georgia,13,265,61.0
Tattnall County,Georgia,13,267,1282.0
Taylor County,Georgia,13,269,405.0
Telfair County,Georgia,13,271,570.0
Terrell County,Georgia,13,273,388.0
Thomas County,Georgia,13,275,3935.0
Tift County,Georgia,13,277,2298.0
Toombs County,Georgia,13,279,1620.0
Towns County,Georgia,13,281,1323.0
Treutlen County,Georgia,13,283,362.0
Troup County,Georgia,13,285,5214.0
Turner County,Georgia,13,287,395.0
Twiggs County,Georgia,13,289,310.0
Union County,Georgia,13,291,2061.0
Upson County,Georgia,13,293,1486.0
Walker County,Georgia,13,295,5071.0
Walton County,Georgia,13,297,7850.0
Ware County,Georgia,13,299,2022.0
Warren County,Georgia,13,301,326.0
Washington County,Georgia,13,303,1360.0
Wayne County,Georgia,13,305,1585.0
Webster County,Georgia,13,307,125.0
Wheeler County,Georgia,13,309,627.0
White County,Georgia,13,311,2693.0
Whitfield County,Georgia,13,313,6864.0
Wilcox County,Georgia,13,315,385.0
Wilkes County,Georgia,13,317,459.0
Wilkinson County,Georgia,13,319,444.0
Worth County,Georgia,13,321,859.0
Hawaii County,Hawaii,15,001,27344.0
Honolulu County,Hawaii,15,003,153306.0
Kauai County,Hawaii,15,007,10342.0
Kalawao County,Hawaii,15,005,13.0
Maui County,Hawaii,15,009,21048.0
Ada County,Idaho,16,001,75370.0
Adams County,Idaho,16,003,342.0
Bannock County,Idaho,16,005,9873.0
Bear Lake County,Idaho,16,007,649.0
Benewah County,Idaho,16,009,637.0
Bingham County,Idaho,16,011,3921.0
Blaine County,Idaho,16,013,3889.0
Boise County,Idaho,16,015,933.0
Bonner County,Idaho,16,017,4913.0
Bonneville County,Idaho,16,019,14052.0
Boundary County,Idaho,16,021,1066.0
Butte County,Idaho,16,023,263.0
Camas County,Idaho,16,025,81.0
Canyon County,Idaho,16,027,16763.0
Caribou County,Idaho,16,029,637.0
Cassia County,Idaho,16,031,1958.0
Clearwater County,Idaho,16,035,800.0
Custer County,Idaho,16,037,550.0
Elmore County,Idaho,16,039,1962.0
Franklin County,Idaho,16,041,971.0
Fremont County,Idaho,16,043,1249.0
Gem County,Idaho,16,045,1186.0
Gooding County,Idaho,16,047,1010.0
Idaho County,Idaho,16,049,1792.0
Jefferson County,Idaho,16,051,2502.0
Jerome County,Idaho,16,053,1511.0
Kootenai County,Idaho,16,055,17712.0
Latah County,Idaho,16,057,5752.0
Lemhi County,Idaho,16,059,830.0
Lewis County,Idaho,16,061,332.0
Lincoln County,Idaho,16,063,244.0
Madison County,Idaho,16,065,3985.0
Minidoka County,Idaho,16,067,1194.0
Nez Perce County,Idaho,16,069,4500.0
Oneida County,Idaho,16,071,329.0
Owyhee County,Idaho,16,073,648.0
Payette County,Idaho,16,075,1588.0
Power County,Idaho,16,077,548.0
Shoshone County,Idaho,16,079,711.0
Teton County,Idaho,16,081,2264.0
Twin Falls County,Idaho,16,083,6970.0
Valley County,Idaho,16,085,1417.0
Washington County,Idaho,16,087,681.0
Adams County,Illinois,17,001,7189.0
Alexander County,Illinois,17,003,404.0
Bond County,Illinois,17,005,1631.0
Boone County,Illinois,17,007,4818.0
Brown County,Illinois,17,009,506.0
Bureau County,Illinois,17,011,3163.0
Calhoun County,Illinois,17,013,266.0
Carroll County,Illinois,17,015,1200.0
Cass County,Illinois,17,017,888.0
Champaign County,Illinois,17,019,26481.0
Christian County,Illinois,17,021,2715.0
Clark County,Illinois,17,023,1281.0
Clay County,Illinois,17,025,1000.0
Clinton County,Illinois,17,027,4191.0
Coles County,Illinois,17,029,4851.0
Cook County,Illinois,17,031,811185.0
Crawford County,Illinois,17,033,1551.0
Cumberland County,Illinois,17,035,858.0
DeKalb County,Illinois,17,037,12014.0
De Witt County,Illinois,17,039,1858.0
Douglas County,Illinois,17,041,1831.0
DuPage County,Illinois,17,043,186489.0
Edgar County,Illinois,17,045,1455.0
Edwards County,Illinois,17,047,453.0
Effingham County,Illinois,17,049,3670.0
Fayette County,Illinois,17,051,1281.0
Ford County,Illinois,17,053,1362.0
Franklin County,Illinois,17,055,2868.0
Fulton County,Illinois,17,057,3066.0
Gallatin County,Illinois,17,059,279.0
Greene County,Illinois,17,061,824.0
Grundy County,Illinois,17,063,5177.0
Hamilton County,Illinois,17,065,595.0
Hancock County,Illinois,17,067,1929.0
Hardin County,Illinois,17,069,266.0
Henderson County,Illinois,17,071,592.0
Henry County,Illinois,17,073,5218.0
Iroquois County,Illinois,17,075,2059.0
Jackson County,Illinois,17,077,5961.0
Jasper County,Illinois,17,079,800.0
Jefferson County,Illinois,17,081,2805.0
Jersey County,Illinois,17,083,2001.0
Jo Daviess County,Illinois,17,085,2558.0
Johnson County,Illinois,17,087,1072.0
Kane County,Illinois,17,089,72952.0
Kankakee County,Illinois,17,091,9536.0
Kendall County,Illinois,17,093,17321.0
Knox County,Illinois,17,095,4247.0
Lake County,Illinois,17,097,120072.0
LaSalle County,Illinois,17,099,9192.0
Lawrence County,Illinois,17,101,1119.0
Lee County,Illinois,17,103,2596.0
Livingston County,Illinois,17,105,2545.0
Logan County,Illinois,17,107,2956.0
McDonough County,Illinois,17,109,3022.0
McHenry County,Illinois,17,111,46461.0
McLean County,Illinois,17,113,30581.0
Macon County,Illinois,17,115,10708.0
Macoupin County,Illinois,17,117,4257.0
Madison County,Illinois,17,119,29941.0
Marion County,Illinois,17,121,2579.0
Marshall County,Illinois,17,123,1091.0
Mason County,Illinois,17,125,977.0
Massac County,Illinois,17,127,1002.0
Menard County,Illinois,17,129,1431.0
Mercer County,Illinois,17,131,1344.0
Monroe County,Illinois,17,133,4865.0
Montgomery County,Illinois,17,135,2022.0
Morgan County,Illinois,17,137,3309.0
Moultrie County,Illinois,17,139,1211.0
Ogle County,Illinois,17,141,4736.0
Peoria County,Illinois,17,143,23116.0
Perry County,Illinois,17,145,1298.0
Piatt County,Illinois,17,147,2113.0
Pike County,Illinois,17,149,1186.0
Pope County,Illinois,17,151,301.0
Pulaski County,Illinois,17,153,287.0
Putnam County,Illinois,17,155,388.0
Randolph County,Illinois,17,157,1967.0
Richland County,Illinois,17,159,1635.0
Rock Island County,Illinois,17,161,15032.0
Saint Clair County,Illinois,17,163,28471.0
Saline County,Illinois,17,165,1956.0
Sangamon County,Illinois,17,167,29457.0
Schuyler County,Illinois,17,169,644.0
Scott County,Illinois,17,171,371.0
Shelby County,Illinois,17,173,1849.0
Stark County,Illinois,17,175,440.0
Stephenson County,Illinois,17,177,4169.0
Tazewell County,Illinois,17,179,17063.0
Union County,Illinois,17,181,1836.0
Vermilion County,Illinois,17,183,5427.0
Wabash County,Illinois,17,185,953.0
Warren County,Illinois,17,187,1820.0
Washington County,Illinois,17,189,1385.0
Wayne County,Illinois,17,191,1266.0
White County,Illinois,17,193,992.0
Whiteside County,Illinois,17,195,4655.0
Will County,Illinois,17,197,97646.0
Williamson County,Illinois,17,199,6341.0
Winnebago County,Illinois,17,201,27293.0
Woodford County,Illinois,17,203,5742.0
Adams County,Indiana,18,001,2242.0
Allen County,Indiana,18,003,44188.0
Bartholomew County,Indiana,18,005,10687.0
Benton County,Indiana,18,007,782.0
Blackford County,Indiana,18,009,611.0
Boone County,Indiana,18,011,12309.0
Brown County,Indiana,18,013,1690.0
Carroll County,Indiana,18,015,1697.0
Cass County,Indiana,18,017,2466.0
Clark County,Indiana,18,019,11396.0
Clay County,Indiana,18,021,2037.0
Clinton County,Indiana,18,023,2394.0
Crawford County,Indiana,18,025,551.0
Daviess County,Indiana,18,027,1857.0
