County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Johnson County,Indiana,18,081,32.7
Knox County,Indiana,18,083,16.9
Kosciusko County,Indiana,18,085,23.3
LaGrange County,Indiana,18,087,10.5
Lake County,Indiana,18,089,22.6
LaPorte County,Indiana,18,091,18.0
Lawrence County,Indiana,18,093,15.8
Madison County,Indiana,18,095,18.4
Marion County,Indiana,18,097,30.9
Marshall County,Indiana,18,099,19.7
Martin County,Indiana,18,101,13.7
Miami County,Indiana,18,103,13.0
Monroe County,Indiana,18,105,45.7
Montgomery County,Indiana,18,107,18.2
Morgan County,Indiana,18,109,17.3
Newton County,Indiana,18,111,11.9
Noble County,Indiana,18,113,13.7
Ohio County,Indiana,18,115,14.7
Orange County,Indiana,18,117,10.9
Owen County,Indiana,18,119,13.1
Parke County,Indiana,18,121,12.0
Perry County,Indiana,18,123,16.1
Pike County,Indiana,18,125,14.1
Porter County,Indiana,18,127,28.4
Posey County,Indiana,18,129,21.9
Pulaski County,Indiana,18,131,12.8
Putnam County,Indiana,18,133,16.8
Randolph County,Indiana,18,135,14.3
Ripley County,Indiana,18,137,18.0
Rush County,Indiana,18,139,13.9
Saint Joseph County,Indiana,18,141,29.6
Scott County,Indiana,18,143,12.0
Shelby County,Indiana,18,145,18.7
Spencer County,Indiana,18,147,15.2
Starke County,Indiana,18,149,11.9
Steuben County,Indiana,18,151,21.8
Sullivan County,Indiana,18,153,12.1
Switzerland County,Indiana,18,155,10.9
Tippecanoe County,Indiana,18,157,38.7
Tipton County,Indiana,18,159,24.7
Union County,Indiana,18,161,18.5
Vanderburgh County,Indiana,18,163,27.0
Vermillion County,Indiana,18,165,14.2
Vigo County,Indiana,18,167,25.1
Wabash County,Indiana,18,169,18.1
Warren County,Indiana,18,171,19.4
Warrick County,Indiana,18,173,30.3
Washington County,Indiana,18,175,13.4
Wayne County,Indiana,18,177,18.2
Wells County,Indiana,18,179,18.2
White County,Indiana,18,181,16.4
Whitley County,Indiana,18,183,20.7
Adair County,Iowa,19,001,18.5
Adams County,Iowa,19,003,15.6
Allamakee County,Iowa,19,005,17.8
Appanoose County,Iowa,19,007,16.3
Audubon County,Iowa,19,009,17.1
Benton County,Iowa,19,011,22.1
Black Hawk County,Iowa,19,013,29.1
Boone County,Iowa,19,015,25.3
Bremer County,Iowa,19,017,30.7
Buchanan County,Iowa,19,019,21.5
Buena Vista County,Iowa,19,021,19.7
Butler County,Iowa,19,023,17.3
Calhoun County,Iowa,19,025,18.7
Carroll County,Iowa,19,027,22.4
Cass County,Iowa,19,029,20.1
Cedar County,Iowa,19,031,22.2
Cerro Gordo County,Iowa,19,033,23.6
Cherokee County,Iowa,19,035,22.2
Chickasaw County,Iowa,19,037,17.2
Clarke County,Iowa,19,039,16.0
Clay County,Iowa,19,041,22.7
Clayton County,Iowa,19,043,17.7
Clinton County,Iowa,19,045,17.9
Crawford County,Iowa,19,047,14.3
Dallas County,Iowa,19,049,50.4
Davis County,Iowa,19,051,19.5
Decatur County,Iowa,19,053,25.0
Delaware County,Iowa,19,055,16.6
Des Moines County,Iowa,19,057,20.1
Dickinson County,Iowa,19,059,33.6
Dubuque County,Iowa,19,061,30.8
Emmet County,Iowa,19,063,18.8
Fayette County,Iowa,19,065,18.3
Floyd County,Iowa,19,067,19.8
Franklin County,Iowa,19,069,18.0
Fremont County,Iowa,19,071,18.9
Greene County,Iowa,19,073,18.7
Grundy County,Iowa,19,075,27.9
Guthrie County,Iowa,19,077,19.8
Hamilton County,Iowa,19,079,24.3
Hancock County,Iowa,19,081,23.8
Hardin County,Iowa,19,083,20.8
Harrison County,Iowa,19,085,19.5
Henry County,Iowa,19,087,19.6
Howard County,Iowa,19,089,15.8
Humboldt County,Iowa,19,091,21.2
Ida County,Iowa,19,093,18.6
Iowa County,Iowa,19,095,18.8
Jackson County,Iowa,19,097,19.2
Jasper County,Iowa,19,099,18.8
Jefferson County,Iowa,19,101,31.5
Johnson County,Iowa,19,103,52.8
Jones County,Iowa,19,105,19.5
Keokuk County,Iowa,19,107,18.3
Kossuth County,Iowa,19,109,17.5
Lee County,Iowa,19,111,16.4
Linn County,Iowa,19,113,33.1
Louisa County,Iowa,19,115,14.9
Lucas County,Iowa,19,117,17.0
Lyon County,Iowa,19,119,20.7
Madison County,Iowa,19,121,24.5
Mahaska County,Iowa,19,123,22.0
Marion County,Iowa,19,125,28.8
Marshall County,Iowa,19,127,18.8
Mills County,Iowa,19,129,24.1
Mitchell County,Iowa,19,131,19.0
Monona County,Iowa,19,133,15.3
Monroe County,Iowa,19,135,17.4
Montgomery County,Iowa,19,137,18.5
Muscatine County,Iowa,19,139,21.5
O'Brien County,Iowa,19,141,18.8
Osceola County,Iowa,19,143,17.9
Page County,Iowa,19,145,20.2
Palo Alto County,Iowa,19,147,25.5
Plymouth County,Iowa,19,149,23.2
Pocahontas County,Iowa,19,151,15.0
Polk County,Iowa,19,153,36.7
Pottawattamie County,Iowa,19,155,21.5
Poweshiek County,Iowa,19,157,26.1
Ringgold County,Iowa,19,159,21.4
Sac County,Iowa,19,161,20.0
Scott County,Iowa,19,163,31.8
Shelby County,Iowa,19,165,22.2
Sioux County,Iowa,19,167,29.1
Story County,Iowa,19,169,51.6
Tama County,Iowa,19,171,15.8
Taylor County,Iowa,19,173,14.5
Union County,Iowa,19,175,18.0
Van Buren County,Iowa,19,177,14.4
Wapello County,Iowa,19,179,18.8
Warren County,Iowa,19,181,31.9
Washington County,Iowa,19,183,21.8
Wayne County,Iowa,19,185,12.7
Webster County,Iowa,19,187,19.9
Winnebago County,Iowa,19,189,21.8
Winneshiek County,Iowa,19,191,30.6
Woodbury County,Iowa,19,193,23.1
Worth County,Iowa,19,195,17.5
Wright County,Iowa,19,197,17.2
Allen County,Kansas,20,001,20.3
Anderson County,Kansas,20,003,18.1
Atchison County,Kansas,20,005,22.0
Barber County,Kansas,20,007,20.7
Barton County,Kansas,20,009,20.9
Bourbon County,Kansas,20,011,21.7
Brown County,Kansas,20,013,21.2
Butler County,Kansas,20,015,29.8
Chase County,Kansas,20,017,25.5
Chautauqua County,Kansas,20,019,15.9
Cherokee County,Kansas,20,021,19.6
Cheyenne County,Kansas,20,023,28.9
Clark County,Kansas,20,025,26.1
Clay County,Kansas,20,027,26.7
Cloud County,Kansas,20,029,24.0
Coffey County,Kansas,20,031,24.5
Comanche County,Kansas,20,033,16.0
Cowley County,Kansas,20,035,21.8
Crawford County,Kansas,20,037,29.9
Decatur County,Kansas,20,039,22.5
Dickinson County,Kansas,20,041,22.9
Doniphan County,Kansas,20,043,21.1
Douglas County,Kansas,20,045,49.6
Edwards County,Kansas,20,047,18.1
Elk County,Kansas,20,049,15.6
Ellis County,Kansas,20,051,36.3
Ellsworth County,Kansas,20,053,19.5
Finney County,Kansas,20,055,17.1
Ford County,Kansas,20,057,17.7
Franklin County,Kansas,20,059,20.4
Geary County,Kansas,20,061,23.2
Gove County,Kansas,20,063,19.7
Graham County,Kansas,20,065,24.7
Grant County,Kansas,20,067,14.9
Gray County,Kansas,20,069,20.2
Greeley County,Kansas,20,071,27.2
Greenwood County,Kansas,20,073,19.9
Hamilton County,Kansas,20,075,18.7
Harper County,Kansas,20,077,16.2
Harvey County,Kansas,20,079,33.2
Haskell County,Kansas,20,081,17.1
Hodgeman County,Kansas,20,083,30.8
Jackson County,Kansas,20,085,20.2
Jefferson County,Kansas,20,087,23.2
Jewell County,Kansas,20,089,19.3
Johnson County,Kansas,20,091,56.0
Kearny County,Kansas,20,093,14.7
Kingman County,Kansas,20,095,24.4
Kiowa County,Kansas,20,097,28.1
Labette County,Kansas,20,099,18.7
Lane County,Kansas,20,101,23.1
Leavenworth County,Kansas,20,103,31.5
Lincoln County,Kansas,20,105,22.8
Linn County,Kansas,20,107,16.2
Logan County,Kansas,20,109,16.6
Lyon County,Kansas,20,111,27.5
McPherson County,Kansas,20,113,28.0
Marion County,Kansas,20,115,25.0
Marshall County,Kansas,20,117,18.9
Meade County,Kansas,20,119,20.3
Miami County,Kansas,20,121,29.8
Mitchell County,Kansas,20,123,26.1
Montgomery County,Kansas,20,125,19.5
Morris County,Kansas,20,127,21.4
Morton County,Kansas,20,129,17.3
Nemaha County,Kansas,20,131,25.4
Neosho County,Kansas,20,133,18.1
Ness County,Kansas,20,135,19.4
Norton County,Kansas,20,137,18.8
Osage County,Kansas,20,139,19.2
Osborne County,Kansas,20,141,23.6
Ottawa County,Kansas,20,143,24.5
Pawnee County,Kansas,20,145,19.6
Phillips County,Kansas,20,147,21.8
Pottawatomie County,Kansas,20,149,33.8
Pratt County,Kansas,20,151,30.3
Rawlins County,Kansas,20,153,24.1
Reno County,Kansas,20,155,20.9
Republic County,Kansas,20,157,25.5
Rice County,Kansas,20,159,22.8
Riley County,Kansas,20,161,45.6
Rooks County,Kansas,20,163,23.1
Rush County,Kansas,20,165,23.7
Russell County,Kansas,20,167,23.1
Saline County,Kansas,20,169,27.3
Scott County,Kansas,20,171,25.1
Sedgwick County,Kansas,20,173,30.9
Seward County,Kansas,20,175,11.0
Shawnee County,Kansas,20,177,30.9
Sheridan County,Kansas,20,179,22.0
Sherman County,Kansas,20,181,21.8
Smith County,Kansas,20,183,22.3
Stafford County,Kansas,20,185,25.2
Stanton County,Kansas,20,187,19.0
Stevens County,Kansas,20,189,13.7
Sumner County,Kansas,20,191,23.3
Thomas County,Kansas,20,193,22.6
Trego County,Kansas,20,195,24.8
Wabaunsee County,Kansas,20,197,24.2
Wallace County,Kansas,20,199,32.4
Washington County,Kansas,20,201,20.3
Wichita County,Kansas,20,203,20.6
Wilson County,Kansas,20,205,16.5
Woodson County,Kansas,20,207,17.2
Wyandotte County,Kansas,20,209,18.1
Adair County,Kentucky,21,001,15.7
Allen County,Kentucky,21,003,16.1
Anderson County,Kentucky,21,005,20.2
Ballard County,Kentucky,21,007,15.9
Barren County,Kentucky,21,009,16.3
Bath County,Kentucky,21,011,14.5
Bell County,Kentucky,21,013,9.2
Boone County,Kentucky,21,015,32.1
Bourbon County,Kentucky,21,017,19.4
Boyd County,Kentucky,21,019,19.4
Boyle County,Kentucky,21,021,25.2
Bracken County,Kentucky,21,023,13.2
Breathitt County,Kentucky,21,025,15.2
Breckinridge County,Kentucky,21,027,11.9
Bullitt County,Kentucky,21,029,14.7
Butler County,Kentucky,21,031,13.9
Caldwell County,Kentucky,21,033,15.3
Calloway County,Kentucky,21,035,28.5
Campbell County,Kentucky,21,037,36.3
Carlisle County,Kentucky,21,039,14.9
Carroll County,Kentucky,21,041,8.2
Carter County,Kentucky,21,043,12.6
Casey County,Kentucky,21,045,12.8
Christian County,Kentucky,21,047,18.1
Clark County,Kentucky,21,049,20.1
Clay County,Kentucky,21,051,9.8
Clinton County,Kentucky,21,053,10.3
Crittenden County,Kentucky,21,055,13.1
Cumberland County,Kentucky,21,057,13.3
Daviess County,Kentucky,21,059,22.9
Edmonson County,Kentucky,21,061,10.3
Elliott County,Kentucky,21,063,9.7
Estill County,Kentucky,21,065,9.9
Fayette County,Kentucky,21,067,43.6
Fleming County,Kentucky,21,069,12.9
Floyd County,Kentucky,21,071,11.3
Franklin County,Kentucky,21,073,29.9
Fulton County,Kentucky,21,075,13.4
Gallatin County,Kentucky,21,077,11.6
Garrard County,Kentucky,21,079,17.6
Grant County,Kentucky,21,081,12.9
Graves County,Kentucky,21,083,17.4
Grayson County,Kentucky,21,085,10.5
Green County,Kentucky,21,087,13.2
Greenup County,Kentucky,21,089,17.1
Hancock County,Kentucky,21,091,11.4
Hardin County,Kentucky,21,093,22.0
Harlan County,Kentucky,21,095,10.8
Harrison County,Kentucky,21,097,14.6
Hart County,Kentucky,21,099,11.4
Henderson County,Kentucky,21,101,18.2
Henry County,Kentucky,21,103,13.1
Hickman County,Kentucky,21,105,15.8
Hopkins County,Kentucky,21,107,16.5
Jackson County,Kentucky,21,109,13.8
Jefferson County,Kentucky,21,111,33.4
Jessamine County,Kentucky,21,113,29.5
Johnson County,Kentucky,21,115,16.3
Kenton County,Kentucky,21,117,31.7
Knott County,Kentucky,21,119,14.9
Knox County,Kentucky,21,121,14.2
Larue County,Kentucky,21,123,12.4
Laurel County,Kentucky,21,125,14.4
Lawrence County,Kentucky,21,127,9.8
Lee County,Kentucky,21,129,8.3
Leslie County,Kentucky,21,131,8.7
Letcher County,Kentucky,21,133,12.1
Lewis County,Kentucky,21,135,9.1
Lincoln County,Kentucky,21,137,13.0
Livingston County,Kentucky,21,139,11.8
Logan County,Kentucky,21,141,16.4
Lyon County,Kentucky,21,143,16.9
McCracken County,Kentucky,21,145,24.2
McCreary County,Kentucky,21,147,7.2
McLean County,Kentucky,21,149,13.5
Madison County,Kentucky,21,151,30.8
Magoffin County,Kentucky,21,153,9.5
Marion County,Kentucky,21,155,12.6
Marshall County,Kentucky,21,157,19.2
Martin County,Kentucky,21,159,11.7
Mason County,Kentucky,21,161,19.5
Meade County,Kentucky,21,163,19.4
Menifee County,Kentucky,21,165,11.2
Mercer County,Kentucky,21,167,18.5
Metcalfe County,Kentucky,21,169,13.0
Monroe County,Kentucky,21,171,14.4
Montgomery County,Kentucky,21,173,15.7
Morgan County,Kentucky,21,175,12.5
Muhlenberg County,Kentucky,21,177,12.6
Nelson County,Kentucky,21,179,18.0
Nicholas County,Kentucky,21,181,8.9
Ohio County,Kentucky,21,183,13.6
Oldham County,Kentucky,21,185,42.4
Owen County,Kentucky,21,187,10.9
Owsley County,Kentucky,21,189,16.2
Pendleton County,Kentucky,21,191,13.2
Perry County,Kentucky,21,193,14.4
Pike County,Kentucky,21,195,13.0
Powell County,Kentucky,21,197,15.9
Pulaski County,Kentucky,21,199,16.5
Robertson County,Kentucky,21,201,16.3
Rockcastle County,Kentucky,21,203,11.4
Rowan County,Kentucky,21,205,25.1
Russell County,Kentucky,21,207,14.7
Scott County,Kentucky,21,209,28.4
Shelby County,Kentucky,21,211,24.9
Simpson County,Kentucky,21,213,14.2
Spencer County,Kentucky,21,215,20.3
Taylor County,Kentucky,21,217,19.6
Todd County,Kentucky,21,219,13.2
Trigg County,Kentucky,21,221,16.6
Trimble County,Kentucky,21,223,14.1
Union County,Kentucky,21,225,11.1
Warren County,Kentucky,21,227,32.2
Washington County,Kentucky,21,229,18.8
Wayne County,Kentucky,21,231,12.3
Webster County,Kentucky,21,233,10.0
Whitley County,Kentucky,21,235,20.4
Wolfe County,Kentucky,21,237,8.7
Woodford County,Kentucky,21,239,33.8
Acadia Parish,Louisiana,22,001,13.3
Allen Parish,Louisiana,22,003,11.3
Ascension Parish,Louisiana,22,005,26.4
Assumption Parish,Louisiana,22,007,9.6
Avoyelles Parish,Louisiana,22,009,12.3
Beauregard Parish,Louisiana,22,011,17.8
Bienville Parish,Louisiana,22,013,12.8
Bossier Parish,Louisiana,22,015,25.2
Caddo Parish,Louisiana,22,017,23.5
Calcasieu Parish,Louisiana,22,019,22.3
Caldwell Parish,Louisiana,22,021,13.8
Cameron Parish,Louisiana,22,023,12.7
Catahoula Parish,Louisiana,22,025,13.8
Claiborne Parish,Louisiana,22,027,12.8
Concordia Parish,Louisiana,22,029,14.1
De Soto Parish,Louisiana,22,031,14.8
East Baton Rouge Parish,Louisiana,22,033,34.9
East Carroll Parish,Louisiana,22,035,8.9
East Feliciana Parish,Louisiana,22,037,12.7
Evangeline Parish,Louisiana,22,039,11.6
Franklin Parish,Louisiana,22,041,12.0
Grant Parish,Louisiana,22,043,8.5
Iberia Parish,Louisiana,22,045,13.6
Iberville Parish,Louisiana,22,047,13.9
Jackson Parish,Louisiana,22,049,14.0
Jefferson Parish,Louisiana,22,051,26.8
Jefferson Davis Parish,Louisiana,22,053,16.9
Lafayette Parish,Louisiana,22,055,33.0
Lafourche Parish,Louisiana,22,057,16.9
LaSalle Parish,Louisiana,22,059,13.6
Lincoln Parish,Louisiana,22,061,35.6
Livingston Parish,Louisiana,22,063,19.7
Madison Parish,Louisiana,22,065,12.8
Morehouse Parish,Louisiana,22,067,13.0
Natchitoches Parish,Louisiana,22,069,19.0
Orleans Parish,Louisiana,22,071,37.6
Ouachita Parish,Louisiana,22,073,24.2
Plaquemines Parish,Louisiana,22,075,19.1
Pointe Coupee Parish,Louisiana,22,077,14.9
Rapides Parish,Louisiana,22,079,20.9
Red River Parish,Louisiana,22,081,13.9
Richland Parish,Louisiana,22,083,13.2
Sabine Parish,Louisiana,22,085,13.3
Saint Bernard Parish,Louisiana,22,087,11.6
Saint Charles Parish,Louisiana,22,089,25.3
Saint Helena Parish,Louisiana,22,091,16.7
Saint James Parish,Louisiana,22,093,16.3
Saint John the Baptist Parish,Louisiana,22,095,15.9
Saint Landry Parish,Louisiana,22,097,14.8
Saint Martin Parish,Louisiana,22,099,14.5
Saint Mary Parish,Louisiana,22,101,10.2
Saint Tammany Parish,Louisiana,22,103,33.8
Tangipahoa Parish,Louisiana,22,105,20.0
Tensas Parish,Louisiana,22,107,11.4
Terrebonne Parish,Louisiana,22,109,15.6
Union Parish,Louisiana,22,111,17.2
Vermilion Parish,Louisiana,22,113,14.2
Vernon Parish,Louisiana,22,115,17.5
Washington Parish,Louisiana,22,117,11.6
Webster Parish,Louisiana,22,119,15.4
West Baton Rouge Parish,Louisiana,22,121,22.0
West Carroll Parish,Louisiana,22,123,11.7
West Feliciana Parish,Louisiana,22,125,24.2
Winn Parish,Louisiana,22,127,13.9
Androscoggin County,Maine,23,001,22.8
Aroostook County,Maine,23,003,19.2
Cumberland County,Maine,23,005,47.6
Franklin County,Maine,23,007,24.8
Hancock County,Maine,23,009,34.1
Kennebec County,Maine,23,011,28.1
Knox County,Maine,23,013,33.5
Lincoln County,Maine,23,015,33.5
Oxford County,Maine,23,017,19.2
Penobscot County,Maine,23,019,27.7
Piscataquis County,Maine,23,021,18.4
Sagadahoc County,Maine,23,023,36.4
Somerset County,Maine,23,025,16.5
Waldo County,Maine,23,027,31.4
Washington County,Maine,23,029,22.0
York County,Maine,23,031,32.5
Allegany County,Maryland,24,001,18.9
Anne Arundel County,Maryland,24,003,41.7
Baltimore County,Maryland,24,005,39.4
Calvert County,Maryland,24,009,32.4
Caroline County,Maryland,24,011,18.4
Carroll County,Maryland,24,013,36.4
Cecil County,Maryland,24,015,23.9
Charles County,Maryland,24,017,28.9
Dorchester County,Maryland,24,019,21.2
Frederick County,Maryland,24,021,41.4
Garrett County,Maryland,24,023,20.9
Harford County,Maryland,24,025,36.7
Howard County,Maryland,24,027,62.6
Kent County,Maryland,24,029,35.1
Queen Anne's County,Maryland,24,035,36.5
Saint Mary's County,Maryland,24,037,31.9
Somerset County,Maryland,24,039,14.4
Talbot County,Maryland,24,041,40.6
Washington County,Maryland,24,043,21.9
Wicomico County,Maryland,24,045,27.2
Worcester County,Maryland,24,047,29.0
Baltimore City,Maryland,24,510,31.9
Montgomery County,Maryland,24,031,58.9
Prince George's County,Maryland,24,033,33.1
Barnstable County,Massachusetts,25,001,43.4
Berkshire County,Massachusetts,25,003,33.6
Bristol County,Massachusetts,25,005,28.7
Dukes County,Massachusetts,25,007,44.9
Essex County,Massachusetts,25,009,39.9
Franklin County,Massachusetts,25,011,37.3
Hampden County,Massachusetts,25,013,27.1
Hampshire County,Massachusetts,25,015,48.3
Middlesex County,Massachusetts,25,017,56.3
Nantucket County,Massachusetts,25,019,52.8
Norfolk County,Massachusetts,25,021,53.6
Plymouth County,Massachusetts,25,023,37.6
Suffolk County,Massachusetts,25,025,46.1
Worcester County,Massachusetts,25,027,36.4
Alcona County,Michigan,26,001,16.9
Alger County,Michigan,26,003,17.4
Allegan County,Michigan,26,005,22.6
Alpena County,Michigan,26,007,18.0
Antrim County,Michigan,26,009,28.8
Arenac County,Michigan,26,011,12.6
Baraga County,Michigan,26,013,15.8
Barry County,Michigan,26,015,21.1
Bay County,Michigan,26,017,19.3
Benzie County,Michigan,26,019,30.3
Berrien County,Michigan,26,021,27.8
Branch County,Michigan,26,023,14.4
Calhoun County,Michigan,26,025,21.0
Cass County,Michigan,26,027,19.2
Charlevoix County,Michigan,26,029,31.1
Cheboygan County,Michigan,26,031,20.7
Chippewa County,Michigan,26,033,21.2
Clare County,Michigan,26,035,12.6
Clinton County,Michigan,26,037,32.1
Crawford County,Michigan,26,039,19.4
Delta County,Michigan,26,041,21.0
Dickinson County,Michigan,26,043,25.7
Eaton County,Michigan,26,045,27.8
Emmet County,Michigan,26,047,33.4
Genesee County,Michigan,26,049,21.2
Gladwin County,Michigan,26,051,13.5
Gogebic County,Michigan,26,053,19.4
Grand Traverse County,Michigan,26,055,36.0
Gratiot County,Michigan,26,057,15.4
Hillsdale County,Michigan,26,059,17.3
Houghton County,Michigan,26,061,32.6
Huron County,Michigan,26,063,16.0
Ingham County,Michigan,26,065,38.9
Ionia County,Michigan,26,067,16.4
Iosco County,Michigan,26,069,15.9
Iron County,Michigan,26,071,18.5
Isabella County,Michigan,26,073,29.1
Jackson County,Michigan,26,075,22.2
Kalamazoo County,Michigan,26,077,38.8
Kalkaska County,Michigan,26,079,11.9
Kent County,Michigan,26,081,35.7
Keweenaw County,Michigan,26,083,32.0
Lake County,Michigan,26,085,11.9
Lapeer County,Michigan,26,087,18.3
Leelanau County,Michigan,26,089,44.7
Lenawee County,Michigan,26,091,21.0
Livingston County,Michigan,26,093,35.4
Luce County,Michigan,26,095,18.4
Mackinac County,Michigan,26,097,23.3
Macomb County,Michigan,26,099,24.9
Manistee County,Michigan,26,101,20.3
Marquette County,Michigan,26,103,32.9
Mason County,Michigan,26,105,23.1
Mecosta County,Michigan,26,107,22.7
Menominee County,Michigan,26,109,16.3
Midland County,Michigan,26,111,35.2
Missaukee County,Michigan,26,113,14.0
Monroe County,Michigan,26,115,20.5
Montcalm County,Michigan,26,117,13.3
Montmorency County,Michigan,26,119,13.7
Muskegon County,Michigan,26,121,19.7
Newaygo County,Michigan,26,123,16.6
Oakland County,Michigan,26,125,47.2
Oceana County,Michigan,26,127,19.5
Ogemaw County,Michigan,26,129,12.2
Ontonagon County,Michigan,26,131,16.5
Osceola County,Michigan,26,133,14.2
Oscoda County,Michigan,26,135,10.6
Otsego County,Michigan,26,137,23.6
Ottawa County,Michigan,26,139,34.1
Presque Isle County,Michigan,26,141,17.9
Roscommon County,Michigan,26,143,15.5
Saginaw County,Michigan,26,145,20.8
Saint Clair County,Michigan,26,147,18.6
Saint Joseph County,Michigan,26,149,16.2
Sanilac County,Michigan,26,151,14.2
Schoolcraft County,Michigan,26,153,15.6
Shiawassee County,Michigan,26,155,17.0
Tuscola County,Michigan,26,157,13.5
Van Buren County,Michigan,26,159,21.7
Washtenaw County,Michigan,26,161,55.9
Wayne County,Michigan,26,163,23.9
Wexford County,Michigan,26,165,18.2
Aitkin County,Minnesota,27,001,18.1
Anoka County,Minnesota,27,003,30.5
Becker County,Minnesota,27,005,25.0
Beltrami County,Minnesota,27,007,29.2
Benton County,Minnesota,27,009,23.6
Big Stone County,Minnesota,27,011,15.4
Blue Earth County,Minnesota,27,013,34.8
Brown County,Minnesota,27,015,22.2
Carlton County,Minnesota,27,017,22.1
Carver County,Minnesota,27,019,48.9
Cass County,Minnesota,27,021,23.2
Chippewa County,Minnesota,27,023,19.0
Chisago County,Minnesota,27,025,21.5
Clay County,Minnesota,27,027,34.2
Clearwater County,Minnesota,27,029,17.1
Cook County,Minnesota,27,031,40.4
Cottonwood County,Minnesota,27,033,20.0
Crow Wing County,Minnesota,27,035,24.7
Dakota County,Minnesota,27,037,42.2
Dodge County,Minnesota,27,039,25.7
Douglas County,Minnesota,27,041,26.0
Faribault County,Minnesota,27,043,18.6
Fillmore County,Minnesota,27,045,22.2
Freeborn County,Minnesota,27,047,17.1
Goodhue County,Minnesota,27,049,26.0
Grant County,Minnesota,27,051,18.8
Hennepin County,Minnesota,27,053,50.1
Houston County,Minnesota,27,055,24.8
Hubbard County,Minnesota,27,057,27.4
Isanti County,Minnesota,27,059,18.5
Itasca County,Minnesota,27,061,23.1
Jackson County,Minnesota,27,063,22.6
Kanabec County,Minnesota,27,065,14.7
Kandiyohi County,Minnesota,27,067,23.3
Kittson County,Minnesota,27,069,25.9
Koochiching County,Minnesota,27,071,15.5
Lac qui Parle County,Minnesota,27,073,18.8
Lake County,Minnesota,27,075,28.8
Lake of the Woods County,Minnesota,27,077,16.7
Le Sueur County,Minnesota,27,079,23.0
Lincoln County,Minnesota,27,081,19.3
Lyon County,Minnesota,27,083,26.1
McLeod County,Minnesota,27,085,17.6
Mahnomen County,Minnesota,27,087,13.2
Marshall County,Minnesota,27,089,19.1
Martin County,Minnesota,27,091,20.5
Meeker County,Minnesota,27,093,19.5
Mille Lacs County,Minnesota,27,095,14.7
Morrison County,Minnesota,27,097,17.3
Mower County,Minnesota,27,099,22.2
Murray County,Minnesota,27,101,20.7
Nicollet County,Minnesota,27,103,33.8
Nobles County,Minnesota,27,105,15.3
Norman County,Minnesota,27,107,19.1
Olmsted County,Minnesota,27,109,44.9
Otter Tail County,Minnesota,27,111,24.9
Pennington County,Minnesota,27,113,19.3
Pine County,Minnesota,27,115,14.9
Pipestone County,Minnesota,27,117,21.3
Polk County,Minnesota,27,119,25.3
Pope County,Minnesota,27,121,22.9
Ramsey County,Minnesota,27,123,42.3
Red Lake County,Minnesota,27,125,16.2
Redwood County,Minnesota,27,127,19.1
Renville County,Minnesota,27,129,15.2
Rice County,Minnesota,27,131,28.3
Rock County,Minnesota,27,133,23.8
Roseau County,Minnesota,27,135,20.3
Saint Louis County,Minnesota,27,137,29.3
Scott County,Minnesota,27,139,39.9
Sherburne County,Minnesota,27,141,26.6
Sibley County,Minnesota,27,143,16.4
Stearns County,Minnesota,27,145,27.5
Steele County,Minnesota,27,147,26.0
Stevens County,Minnesota,27,149,30.5
Swift County,Minnesota,27,151,19.6
Todd County,Minnesota,27,153,15.1
Traverse County,Minnesota,27,155,17.5
Wabasha County,Minnesota,27,157,23.7
Wadena County,Minnesota,27,159,13.8
Waseca County,Minnesota,27,161,21.4
Washington County,Minnesota,27,163,44.3
Watonwan County,Minnesota,27,165,15.5
Wilkin County,Minnesota,27,167,23.8
Winona County,Minnesota,27,169,30.1
Wright County,Minnesota,27,171,29.6
Yellow Medicine County,Minnesota,27,173,17.2
Adams County,Mississippi,28,001,17.4
Alcorn County,Mississippi,28,003,17.1
Amite County,Mississippi,28,005,12.6
Attala County,Mississippi,28,007,13.9
Benton County,Mississippi,28,009,11.5
Bolivar County,Mississippi,28,011,23.6
Calhoun County,Mississippi,28,013,11.8
Carroll County,Mississippi,28,015,12.2
Chickasaw County,Mississippi,28,017,12.4
Choctaw County,Mississippi,28,019,19.1
Claiborne County,Mississippi,28,021,24.0
Clarke County,Mississippi,28,023,12.5
Clay County,Mississippi,28,025,20.4
Coahoma County,Mississippi,28,027,16.5
Copiah County,Mississippi,28,029,14.5
Covington County,Mississippi,28,031,14.7
DeSoto County,Mississippi,28,033,25.0
Forrest County,Mississippi,28,035,27.8
Franklin County,Mississippi,28,037,12.0
George County,Mississippi,28,039,13.8
Greene County,Mississippi,28,041,9.7
Grenada County,Mississippi,28,043,21.3
Hancock County,Mississippi,28,045,22.0
Harrison County,Mississippi,28,047,23.1
Hinds County,Mississippi,28,049,29.0
Holmes County,Mississippi,28,051,10.2
Humphreys County,Mississippi,28,053,12.8
Issaquena County,Mississippi,28,055,3.2
Itawamba County,Mississippi,28,057,13.2
Jackson County,Mississippi,28,059,21.1
Jasper County,Mississippi,28,061,15.1
Jefferson County,Mississippi,28,063,15.9
Jefferson Davis County,Mississippi,28,065,14.1
Jones County,Mississippi,28,067,20.8
Kemper County,Mississippi,28,069,14.7
Lafayette County,Mississippi,28,071,45.6
Lamar County,Mississippi,28,073,34.1
Lauderdale County,Mississippi,28,075,19.7
Lawrence County,Mississippi,28,077,17.6
