County,State,State_FIPS,County_FIPS,bachelors_degree
Cass County,Indiana,18,017,2274.0
Clark County,Indiana,18,019,10434.0
Clay County,Indiana,18,021,1691.0
Clinton County,Indiana,18,023,2110.0
Crawford County,Indiana,18,025,424.0
Daviess County,Indiana,18,027,1457.0
Dearborn County,Indiana,18,029,4224.0
Decatur County,Indiana,18,031,1607.0
DeKalb County,Indiana,18,033,3194.0
Delaware County,Indiana,18,035,9240.0
Dubois County,Indiana,18,037,3412.0
Elkhart County,Indiana,18,039,15156.0
Fayette County,Indiana,18,041,1102.0
Floyd County,Indiana,18,043,8170.0
Fountain County,Indiana,18,045,953.0
Franklin County,Indiana,18,047,1751.0
Fulton County,Indiana,18,049,1168.0
Gibson County,Indiana,18,051,2403.0
Grant County,Indiana,18,053,4692.0
Greene County,Indiana,18,055,1967.0
Hamilton County,Indiana,18,057,66039.0
Hancock County,Indiana,18,059,8245.0
Harrison County,Indiana,18,061,2731.0
Hendricks County,Indiana,18,063,22757.0
Henry County,Indiana,18,065,3458.0
Howard County,Indiana,18,067,7175.0
Huntington County,Indiana,18,069,2749.0
Jackson County,Indiana,18,071,2626.0
Jasper County,Indiana,18,073,2210.0
Jay County,Indiana,18,075,967.0
Jefferson County,Indiana,18,077,2286.0
Jennings County,Indiana,18,079,1324.0
Johnson County,Indiana,18,081,17225.0
Knox County,Indiana,18,083,2343.0
Kosciusko County,Indiana,18,085,7027.0
LaGrange County,Indiana,18,087,1224.0
Lake County,Indiana,18,089,44023.0
LaPorte County,Indiana,18,091,8346.0
Lawrence County,Indiana,18,093,3059.0
Madison County,Indiana,18,095,10546.0
Marion County,Indiana,18,097,108254.0
Marshall County,Indiana,18,099,3430.0
Martin County,Indiana,18,101,441.0
Miami County,Indiana,18,103,1784.0
Monroe County,Indiana,18,105,16985.0
Montgomery County,Indiana,18,107,2695.0
Morgan County,Indiana,18,109,4763.0
Newton County,Indiana,18,111,641.0
Noble County,Indiana,18,113,3090.0
Ohio County,Indiana,18,115,442.0
Orange County,Indiana,18,117,1019.0
Owen County,Indiana,18,119,962.0
Parke County,Indiana,18,121,1182.0
Perry County,Indiana,18,123,785.0
Pike County,Indiana,18,125,638.0
Porter County,Indiana,18,127,18654.0
Posey County,Indiana,18,129,2442.0
Pulaski County,Indiana,18,131,788.0
Putnam County,Indiana,18,133,2140.0
Randolph County,Indiana,18,135,1239.0
Ripley County,Indiana,18,137,2312.0
Rush County,Indiana,18,139,1092.0
Saint Joseph County,Indiana,18,141,28388.0
Scott County,Indiana,18,143,1479.0
Shelby County,Indiana,18,145,3049.0
Spencer County,Indiana,18,147,1288.0
Starke County,Indiana,18,149,1196.0
Steuben County,Indiana,18,151,3197.0
Sullivan County,Indiana,18,153,1320.0
Switzerland County,Indiana,18,155,408.0
Tippecanoe County,Indiana,18,157,19477.0
Tipton County,Indiana,18,159,1332.0
Union County,Indiana,18,161,624.0
Vanderburgh County,Indiana,18,163,18916.0
Vermillion County,Indiana,18,165,1006.0
Vigo County,Indiana,18,167,9036.0
Wabash County,Indiana,18,169,2298.0
Warren County,Indiana,18,171,705.0
Warrick County,Indiana,18,173,6992.0
Washington County,Indiana,18,175,1212.0
Wayne County,Indiana,18,177,4870.0
Wells County,Indiana,18,179,2145.0
White County,Indiana,18,181,1614.0
Whitley County,Indiana,18,183,2548.0
Adair County,Iowa,19,001,630.0
Adams County,Iowa,19,003,304.0
Allamakee County,Iowa,19,005,1139.0
Appanoose County,Iowa,19,007,1155.0
Audubon County,Iowa,19,009,538.0
Benton County,Iowa,19,011,2776.0
Black Hawk County,Iowa,19,013,14572.0
Boone County,Iowa,19,015,3009.0
Bremer County,Iowa,19,017,3247.0
Buchanan County,Iowa,19,019,1847.0
Buena Vista County,Iowa,19,021,1680.0
Butler County,Iowa,19,023,1198.0
Calhoun County,Iowa,19,025,980.0
Carroll County,Iowa,19,027,2003.0
Cass County,Iowa,19,029,1396.0
Cedar County,Iowa,19,031,1890.0
Cerro Gordo County,Iowa,19,033,4833.0
Cherokee County,Iowa,19,035,1271.0
Chickasaw County,Iowa,19,037,919.0
Clarke County,Iowa,19,039,734.0
Clay County,Iowa,19,041,1703.0
Clayton County,Iowa,19,043,1460.0
Clinton County,Iowa,19,045,4693.0
Crawford County,Iowa,19,047,1227.0
Dallas County,Iowa,19,049,15222.0
Davis County,Iowa,19,051,676.0
Decatur County,Iowa,19,053,683.0
Delaware County,Iowa,19,055,1231.0
Des Moines County,Iowa,19,057,3915.0
Dickinson County,Iowa,19,059,2195.0
Dubuque County,Iowa,19,061,11520.0
Emmet County,Iowa,19,063,765.0
Fayette County,Iowa,19,065,1714.0
Floyd County,Iowa,19,067,1408.0
Franklin County,Iowa,19,069,856.0
Fremont County,Iowa,19,071,779.0
Greene County,Iowa,19,073,851.0
Grundy County,Iowa,19,075,1293.0
Guthrie County,Iowa,19,077,965.0
Hamilton County,Iowa,19,079,1442.0
Hancock County,Iowa,19,081,1049.0
Hardin County,Iowa,19,083,1589.0
Harrison County,Iowa,19,085,1414.0
Henry County,Iowa,19,087,2115.0
Howard County,Iowa,19,089,439.0
Humboldt County,Iowa,19,091,891.0
Ida County,Iowa,19,093,704.0
Iowa County,Iowa,19,095,1622.0
Jackson County,Iowa,19,097,1319.0
Jasper County,Iowa,19,099,3599.0
Jefferson County,Iowa,19,101,2078.0
Johnson County,Iowa,19,103,22137.0
Jones County,Iowa,19,105,1778.0
Keokuk County,Iowa,19,107,806.0
Kossuth County,Iowa,19,109,1632.0
Lee County,Iowa,19,111,2723.0
Linn County,Iowa,19,113,30925.0
Louisa County,Iowa,19,115,835.0
Lucas County,Iowa,19,117,622.0
Lyon County,Iowa,19,119,1123.0
Madison County,Iowa,19,121,1717.0
Mahaska County,Iowa,19,123,2520.0
Marion County,Iowa,19,125,3790.0
Marshall County,Iowa,19,127,3907.0
Mills County,Iowa,19,129,1687.0
Mitchell County,Iowa,19,131,847.0
Monona County,Iowa,19,133,694.0
Monroe County,Iowa,19,135,712.0
Montgomery County,Iowa,19,137,829.0
Muscatine County,Iowa,19,139,3650.0
O'Brien County,Iowa,19,141,1457.0
Osceola County,Iowa,19,143,530.0
Page County,Iowa,19,145,1457.0
Palo Alto County,Iowa,19,147,911.0
Plymouth County,Iowa,19,149,2513.0
Pocahontas County,Iowa,19,151,759.0
Polk County,Iowa,19,153,72076.0
Pottawattamie County,Iowa,19,155,8941.0
Poweshiek County,Iowa,19,157,1996.0
Ringgold County,Iowa,19,159,450.0
Sac County,Iowa,19,161,1056.0
Scott County,Iowa,19,163,23042.0
Shelby County,Iowa,19,165,1229.0
Sioux County,Iowa,19,167,3525.0
Story County,Iowa,19,169,13350.0
Tama County,Iowa,19,171,1434.0
Taylor County,Iowa,19,173,512.0
Union County,Iowa,19,175,1144.0
Van Buren County,Iowa,19,177,547.0
Wapello County,Iowa,19,179,2529.0
Warren County,Iowa,19,181,6296.0
Washington County,Iowa,19,183,2168.0
Wayne County,Iowa,19,185,454.0
Webster County,Iowa,19,187,3387.0
Winnebago County,Iowa,19,189,1225.0
Winneshiek County,Iowa,19,191,2230.0
Woodbury County,Iowa,19,193,9419.0
Worth County,Iowa,19,195,608.0
Wright County,Iowa,19,197,1095.0
Allen County,Kansas,20,001,929.0
Anderson County,Kansas,20,003,642.0
Atchison County,Kansas,20,005,1146.0
Barber County,Kansas,20,007,390.0
Barton County,Kansas,20,009,2260.0
Bourbon County,Kansas,20,011,1288.0
Brown County,Kansas,20,013,788.0
Butler County,Kansas,20,015,7976.0
Chase County,Kansas,20,017,319.0
Chautauqua County,Kansas,20,019,332.0
Cherokee County,Kansas,20,021,1518.0
Cheyenne County,Kansas,20,023,284.0
Clark County,Kansas,20,025,375.0
Clay County,Kansas,20,027,904.0
Cloud County,Kansas,20,029,696.0
Coffey County,Kansas,20,031,916.0
Comanche County,Kansas,20,033,232.0
Cowley County,Kansas,20,035,2969.0
Crawford County,Kansas,20,037,4360.0
Decatur County,Kansas,20,039,386.0
Dickinson County,Kansas,20,041,1626.0
Doniphan County,Kansas,20,043,640.0
Douglas County,Kansas,20,045,17316.0
Edwards County,Kansas,20,047,365.0
Elk County,Kansas,20,049,275.0
Ellis County,Kansas,20,051,3704.0
Ellsworth County,Kansas,20,053,697.0
Finney County,Kansas,20,055,2650.0
Ford County,Kansas,20,057,2495.0
Franklin County,Kansas,20,059,2372.0
Geary County,Kansas,20,061,2508.0
Gove County,Kansas,20,063,358.0
Graham County,Kansas,20,065,367.0
Grant County,Kansas,20,067,695.0
Gray County,Kansas,20,069,605.0
Greeley County,Kansas,20,071,136.0
Greenwood County,Kansas,20,073,512.0
Hamilton County,Kansas,20,075,180.0
Harper County,Kansas,20,077,524.0
Harvey County,Kansas,20,079,3963.0
Haskell County,Kansas,20,081,281.0
Hodgeman County,Kansas,20,083,230.0
Jackson County,Kansas,20,085,1125.0
Jefferson County,Kansas,20,087,1826.0
Jewell County,Kansas,20,089,246.0
Johnson County,Kansas,20,091,123857.0
Kearny County,Kansas,20,093,316.0
Kingman County,Kansas,20,095,738.0
Kiowa County,Kansas,20,097,235.0
Labette County,Kansas,20,099,1775.0
Lane County,Kansas,20,101,198.0
Leavenworth County,Kansas,20,103,8785.0
Lincoln County,Kansas,20,105,363.0
Linn County,Kansas,20,107,663.0
Logan County,Kansas,20,109,237.0
Lyon County,Kansas,20,111,3255.0
McPherson County,Kansas,20,113,3651.0
Marion County,Kansas,20,115,1277.0
Marshall County,Kansas,20,117,787.0
Meade County,Kansas,20,119,475.0
Miami County,Kansas,20,121,3581.0
Mitchell County,Kansas,20,123,705.0
Montgomery County,Kansas,20,125,2435.0
Morris County,Kansas,20,127,367.0
Morton County,Kansas,20,129,263.0
Nemaha County,Kansas,20,131,1100.0
Neosho County,Kansas,20,133,1351.0
Ness County,Kansas,20,135,318.0
Norton County,Kansas,20,137,511.0
Osage County,Kansas,20,139,1531.0
Osborne County,Kansas,20,141,401.0
Ottawa County,Kansas,20,143,580.0
Pawnee County,Kansas,20,145,657.0
Phillips County,Kansas,20,147,592.0
Pottawatomie County,Kansas,20,149,3128.0
Pratt County,Kansas,20,151,1044.0
Rawlins County,Kansas,20,153,374.0
Reno County,Kansas,20,155,5714.0
Republic County,Kansas,20,157,520.0
Rice County,Kansas,20,159,879.0
Riley County,Kansas,20,161,8879.0
Rooks County,Kansas,20,163,530.0
Rush County,Kansas,20,165,301.0
Russell County,Kansas,20,167,673.0
Saline County,Kansas,20,169,5801.0
Scott County,Kansas,20,171,564.0
Sedgwick County,Kansas,20,173,64356.0
Seward County,Kansas,20,175,1133.0
Shawnee County,Kansas,20,177,22278.0
Sheridan County,Kansas,20,179,293.0
Sherman County,Kansas,20,181,413.0
Smith County,Kansas,20,183,349.0
Stafford County,Kansas,20,185,440.0
Stanton County,Kansas,20,187,174.0
Stevens County,Kansas,20,189,515.0
Sumner County,Kansas,20,191,2049.0
Thomas County,Kansas,20,193,879.0
Trego County,Kansas,20,195,367.0
Wabaunsee County,Kansas,20,197,743.0
Wallace County,Kansas,20,199,183.0
Washington County,Kansas,20,201,468.0
Wichita County,Kansas,20,203,210.0
Wilson County,Kansas,20,205,522.0
Woodson County,Kansas,20,207,331.0
Wyandotte County,Kansas,20,209,10511.0
Adair County,Kentucky,21,001,1085.0
Allen County,Kentucky,21,003,973.0
Anderson County,Kentucky,21,005,1634.0
Ballard County,Kentucky,21,007,427.0
Barren County,Kentucky,21,009,2536.0
Bath County,Kentucky,21,011,663.0
Bell County,Kentucky,21,013,917.0
Boone County,Kentucky,21,015,15902.0
Bourbon County,Kentucky,21,017,1529.0
Boyd County,Kentucky,21,019,3484.0
Boyle County,Kentucky,21,021,2270.0
Bracken County,Kentucky,21,023,555.0
Breathitt County,Kentucky,21,025,477.0
Breckinridge County,Kentucky,21,027,740.0
Bullitt County,Kentucky,21,029,4548.0
Butler County,Kentucky,21,031,422.0
Caldwell County,Kentucky,21,033,799.0
Calloway County,Kentucky,21,035,3688.0
Campbell County,Kentucky,21,037,10665.0
Carlisle County,Kentucky,21,039,309.0
Carroll County,Kentucky,21,041,460.0
Carter County,Kentucky,21,043,1232.0
Casey County,Kentucky,21,045,481.0
Christian County,Kentucky,21,047,4334.0
Clark County,Kentucky,21,049,3197.0
Clay County,Kentucky,21,051,835.0
Clinton County,Kentucky,21,053,333.0
Crittenden County,Kentucky,21,055,427.0
Cumberland County,Kentucky,21,057,347.0
Daviess County,Kentucky,21,059,7665.0
Edmonson County,Kentucky,21,061,651.0
Elliott County,Kentucky,21,063,197.0
Estill County,Kentucky,21,065,416.0
Fayette County,Kentucky,21,067,45539.0
Fleming County,Kentucky,21,069,668.0
Floyd County,Kentucky,21,071,1687.0
Franklin County,Kentucky,21,073,5802.0
Fulton County,Kentucky,21,075,393.0
Gallatin County,Kentucky,21,077,370.0
Garrard County,Kentucky,21,079,1299.0
Grant County,Kentucky,21,081,1184.0
Graves County,Kentucky,21,083,2573.0
Grayson County,Kentucky,21,085,746.0
Green County,Kentucky,21,087,461.0
Greenup County,Kentucky,21,089,2528.0
Hancock County,Kentucky,21,091,443.0
Hardin County,Kentucky,21,093,8816.0
Harlan County,Kentucky,21,095,1256.0
Harrison County,Kentucky,21,097,1162.0
Hart County,Kentucky,21,099,679.0
Henderson County,Kentucky,21,101,3210.0
Henry County,Kentucky,21,103,774.0
Hickman County,Kentucky,21,105,262.0
Hopkins County,Kentucky,21,107,2471.0
Jackson County,Kentucky,21,109,368.0
Jefferson County,Kentucky,21,111,92375.0
Jessamine County,Kentucky,21,113,5280.0
Johnson County,Kentucky,21,115,854.0
Kenton County,Kentucky,21,117,20256.0
Knott County,Kentucky,21,119,696.0
Knox County,Kentucky,21,121,1139.0
Larue County,Kentucky,21,123,641.0
Laurel County,Kentucky,21,125,2804.0
Lawrence County,Kentucky,21,127,727.0
Lee County,Kentucky,21,129,151.0
Leslie County,Kentucky,21,131,384.0
Letcher County,Kentucky,21,133,1234.0
Lewis County,Kentucky,21,135,510.0
Lincoln County,Kentucky,21,137,978.0
Livingston County,Kentucky,21,139,310.0
Logan County,Kentucky,21,141,1504.0
Lyon County,Kentucky,21,143,669.0
McCracken County,Kentucky,21,145,6115.0
McCreary County,Kentucky,21,147,401.0
McLean County,Kentucky,21,149,356.0
Madison County,Kentucky,21,151,8639.0
Magoffin County,Kentucky,21,153,396.0
Marion County,Kentucky,21,155,1039.0
Marshall County,Kentucky,21,157,2322.0
Martin County,Kentucky,21,159,314.0
Mason County,Kentucky,21,161,799.0
Meade County,Kentucky,21,163,1344.0
Menifee County,Kentucky,21,165,333.0
Mercer County,Kentucky,21,167,1504.0
Metcalfe County,Kentucky,21,169,396.0
Monroe County,Kentucky,21,171,524.0
Montgomery County,Kentucky,21,173,1864.0
Morgan County,Kentucky,21,175,643.0
Muhlenberg County,Kentucky,21,177,979.0
Nelson County,Kentucky,21,179,2948.0
Nicholas County,Kentucky,21,181,392.0
Ohio County,Kentucky,21,183,691.0
Oldham County,Kentucky,21,185,10021.0
Owen County,Kentucky,21,187,696.0
Owsley County,Kentucky,21,189,293.0
Pendleton County,Kentucky,21,191,795.0
Perry County,Kentucky,21,193,1368.0
Pike County,Kentucky,21,195,2780.0
Powell County,Kentucky,21,197,575.0
Pulaski County,Kentucky,21,199,3621.0
Robertson County,Kentucky,21,201,156.0
Rockcastle County,Kentucky,21,203,615.0
Rowan County,Kentucky,21,205,1597.0
Russell County,Kentucky,21,207,854.0
Scott County,Kentucky,21,209,5377.0
Shelby County,Kentucky,21,211,4192.0
Simpson County,Kentucky,21,213,1110.0
Spencer County,Kentucky,21,215,1453.0
Taylor County,Kentucky,21,217,1362.0
Todd County,Kentucky,21,219,504.0
Trigg County,Kentucky,21,221,1019.0
Trimble County,Kentucky,21,223,546.0
Union County,Kentucky,21,225,559.0
Warren County,Kentucky,21,227,11598.0
Washington County,Kentucky,21,229,586.0
Wayne County,Kentucky,21,231,643.0
Webster County,Kentucky,21,233,381.0
Whitley County,Kentucky,21,235,1943.0
Wolfe County,Kentucky,21,237,281.0
Woodford County,Kentucky,21,239,3624.0
Acadia Parish,Louisiana,22,001,2932.0
Allen Parish,Louisiana,22,003,1185.0
Ascension Parish,Louisiana,22,005,13349.0
Assumption Parish,Louisiana,22,007,1317.0
Avoyelles Parish,Louisiana,22,009,1709.0
Beauregard Parish,Louisiana,22,011,2421.0
Bienville Parish,Louisiana,22,013,785.0
Bossier Parish,Louisiana,22,015,12517.0
Caddo Parish,Louisiana,22,017,25234.0
Calcasieu Parish,Louisiana,22,019,18051.0
Caldwell Parish,Louisiana,22,021,398.0
Cameron Parish,Louisiana,22,023,562.0
Catahoula Parish,Louisiana,22,025,647.0
Claiborne Parish,Louisiana,22,027,1047.0
Concordia Parish,Louisiana,22,029,1012.0
De Soto Parish,Louisiana,22,031,1606.0
East Baton Rouge Parish,Louisiana,22,033,60056.0
East Carroll Parish,Louisiana,22,035,334.0
East Feliciana Parish,Louisiana,22,037,1325.0
Evangeline Parish,Louisiana,22,039,1702.0
Franklin Parish,Louisiana,22,041,990.0
Grant Parish,Louisiana,22,043,1032.0
Iberia Parish,Louisiana,22,045,4636.0
Iberville Parish,Louisiana,22,047,2071.0
Jackson Parish,Louisiana,22,049,938.0
Jefferson Parish,Louisiana,22,051,48184.0
Jefferson Davis Parish,Louisiana,22,053,2001.0
Lafayette Parish,Louisiana,22,055,29773.0
Lafourche Parish,Louisiana,22,057,6513.0
LaSalle Parish,Louisiana,22,059,979.0
Lincoln Parish,Louisiana,22,061,5222.0
Livingston Parish,Louisiana,22,063,11648.0
Madison Parish,Louisiana,22,065,639.0
Morehouse Parish,Louisiana,22,067,1782.0
Natchitoches Parish,Louisiana,22,069,2765.0
Orleans Parish,Louisiana,22,071,49225.0
Ouachita Parish,Louisiana,22,073,15041.0
Plaquemines Parish,Louisiana,22,075,1838.0
Pointe Coupee Parish,Louisiana,22,077,1359.0
Rapides Parish,Louisiana,22,079,10503.0
Red River Parish,Louisiana,22,081,474.0
Richland Parish,Louisiana,22,083,1368.0
Sabine Parish,Louisiana,22,085,1556.0
Saint Bernard Parish,Louisiana,22,087,2645.0
Saint Charles Parish,Louisiana,22,089,5178.0
Saint Helena Parish,Louisiana,22,091,377.0
Saint James Parish,Louisiana,22,093,1291.0
Saint John the Baptist Parish,Louisiana,22,095,3065.0
Saint Landry Parish,Louisiana,22,097,4812.0
Saint Martin Parish,Louisiana,22,099,3368.0
Saint Mary Parish,Louisiana,22,101,2746.0
Saint Tammany Parish,Louisiana,22,103,32650.0
Tangipahoa Parish,Louisiana,22,105,10411.0
Tensas Parish,Louisiana,22,107,228.0
Terrebonne Parish,Louisiana,22,109,6494.0
Union Parish,Louisiana,22,111,1228.0
Vermilion Parish,Louisiana,22,113,3858.0
Vernon Parish,Louisiana,22,115,4081.0
Washington Parish,Louisiana,22,117,2408.0
Webster Parish,Louisiana,22,119,3058.0
West Baton Rouge Parish,Louisiana,22,121,2188.0
West Carroll Parish,Louisiana,22,123,463.0
West Feliciana Parish,Louisiana,22,125,1616.0
Winn Parish,Louisiana,22,127,874.0
Androscoggin County,Maine,23,001,10077.0
Aroostook County,Maine,23,003,6127.0
Cumberland County,Maine,23,005,53635.0
Franklin County,Maine,23,007,3303.0
Hancock County,Maine,23,009,8265.0
Kennebec County,Maine,23,011,12486.0
Knox County,Maine,23,013,6079.0
Lincoln County,Maine,23,015,5128.0
Oxford County,Maine,23,017,5183.0
Penobscot County,Maine,23,019,16180.0
Piscataquis County,Maine,23,021,1650.0
Sagadahoc County,Maine,23,023,5301.0
Somerset County,Maine,23,025,4115.0
Waldo County,Maine,23,027,5140.0
Washington County,Maine,23,029,3214.0
York County,Maine,23,031,27411.0
Allegany County,Maryland,24,001,4669.0
Anne Arundel County,Maryland,24,003,83651.0
Baltimore County,Maryland,24,005,114837.0
Calvert County,Maryland,24,009,10394.0
Caroline County,Maryland,24,011,1908.0
Carroll County,Maryland,24,013,23112.0
Cecil County,Maryland,24,015,9575.0
Charles County,Maryland,24,017,16494.0
Dorchester County,Maryland,24,019,2711.0
Frederick County,Maryland,24,021,37058.0
Garrett County,Maryland,24,023,2188.0
Harford County,Maryland,24,025,33678.0
Howard County,Maryland,24,027,61974.0
Kent County,Maryland,24,029,2195.0
Queen Anne's County,Maryland,24,035,7030.0
Saint Mary's County,Maryland,24,037,12100.0
Somerset County,Maryland,24,039,1572.0
Talbot County,Maryland,24,041,4841.0
Washington County,Maryland,24,043,12826.0
Wicomico County,Maryland,24,045,10069.0
Worcester County,Maryland,24,047,6564.0
Baltimore City,Maryland,24,510,60945.0
Montgomery County,Maryland,24,031,182674.0
Prince George's County,Maryland,24,033,102634.0
Barnstable County,Massachusetts,25,001,37716.0
Berkshire County,Massachusetts,25,003,16450.0
Bristol County,Massachusetts,25,005,62729.0
Dukes County,Massachusetts,25,007,3423.0
Essex County,Massachusetts,25,009,114809.0
Franklin County,Massachusetts,25,011,9648.0
Hampden County,Massachusetts,25,013,47473.0
Hampshire County,Massachusetts,25,015,20609.0
Middlesex County,Massachusetts,25,017,279799.0
Nantucket County,Massachusetts,25,019,2115.0
Norfolk County,Massachusetts,25,021,131407.0
Plymouth County,Massachusetts,25,023,75220.0
Suffolk County,Massachusetts,25,025,113723.0
Worcester County,Massachusetts,25,027,115512.0
Alcona County,Michigan,26,001,746.0
Alger County,Michigan,26,003,928.0
Allegan County,Michigan,26,005,10568.0
Alpena County,Michigan,26,007,1989.0
Antrim County,Michigan,26,009,2678.0
Arenac County,Michigan,26,011,829.0
Baraga County,Michigan,26,013,575.0
Barry County,Michigan,26,015,4824.0
Bay County,Michigan,26,017,9499.0
Benzie County,Michigan,26,019,1793.0
Berrien County,Michigan,26,021,15929.0
Branch County,Michigan,26,023,2565.0
Calhoun County,Michigan,26,025,11714.0
Cass County,Michigan,26,027,4098.0
Charlevoix County,Michigan,26,029,3118.0
Cheboygan County,Michigan,26,031,2060.0
Chippewa County,Michigan,26,033,3215.0
Clare County,Michigan,26,035,1568.0
Clinton County,Michigan,26,037,9009.0
Crawford County,Michigan,26,039,1022.0
Delta County,Michigan,26,041,3483.0
Dickinson County,Michigan,26,043,2602.0
Eaton County,Michigan,26,045,11690.0
Emmet County,Michigan,26,047,4888.0
Genesee County,Michigan,26,049,33516.0
Gladwin County,Michigan,26,051,1434.0
Gogebic County,Michigan,26,053,1474.0
Grand Traverse County,Michigan,26,055,11481.0
Gratiot County,Michigan,26,057,2490.0
Hillsdale County,Michigan,26,059,2883.0
Houghton County,Michigan,26,061,3855.0
Huron County,Michigan,26,063,2272.0
Ingham County,Michigan,26,065,33736.0
Ionia County,Michigan,26,067,4310.0
Iosco County,Michigan,26,069,1748.0
Iron County,Michigan,26,071,1229.0
Isabella County,Michigan,26,073,5428.0
Jackson County,Michigan,26,075,14172.0
Kalamazoo County,Michigan,26,077,33150.0
Kalkaska County,Michigan,26,079,985.0
Kent County,Michigan,26,081,84008.0
Keweenaw County,Michigan,26,083,252.0
Lake County,Michigan,26,085,522.0
Lapeer County,Michigan,26,087,6570.0
Leelanau County,Michigan,26,089,3691.0
Lenawee County,Michigan,26,091,8633.0
Livingston County,Michigan,26,093,27279.0
Luce County,Michigan,26,095,441.0
Mackinac County,Michigan,26,097,961.0
Macomb County,Michigan,26,099,88801.0
Manistee County,Michigan,26,101,2152.0
Marquette County,Michigan,26,103,8779.0
Mason County,Michigan,26,105,2624.0
Mecosta County,Michigan,26,107,3482.0
Menominee County,Michigan,26,109,2061.0
Midland County,Michigan,26,111,11012.0
Missaukee County,Michigan,26,113,946.0
Monroe County,Michigan,26,115,12159.0
Montcalm County,Michigan,26,117,3713.0
Montmorency County,Michigan,26,119,493.0
Muskegon County,Michigan,26,121,13657.0
Newaygo County,Michigan,26,123,2781.0
Oakland County,Michigan,26,125,213180.0
Oceana County,Michigan,26,127,1724.0
Ogemaw County,Michigan,26,129,1181.0
Ontonagon County,Michigan,26,131,591.0
Osceola County,Michigan,26,133,1384.0
Oscoda County,Michigan,26,135,422.0
Otsego County,Michigan,26,137,2368.0
Ottawa County,Michigan,26,139,33664.0
Presque Isle County,Michigan,26,141,1074.0
Roscommon County,Michigan,26,143,1618.0
Saginaw County,Michigan,26,145,18097.0
Saint Clair County,Michigan,26,147,11989.0
Saint Joseph County,Michigan,26,149,3766.0
Sanilac County,Michigan,26,151,2148.0
Schoolcraft County,Michigan,26,153,589.0
Shiawassee County,Michigan,26,155,4440.0
Tuscola County,Michigan,26,157,3556.0
Van Buren County,Michigan,26,159,5894.0
Washtenaw County,Michigan,26,161,54494.0
Wayne County,Michigan,26,163,153745.0
Wexford County,Michigan,26,165,2490.0
Aitkin County,Minnesota,27,001,1253.0
Anoka County,Minnesota,27,003,43908.0
Becker County,Minnesota,27,005,3482.0
Beltrami County,Minnesota,27,007,4925.0
Benton County,Minnesota,27,009,3641.0
Big Stone County,Minnesota,27,011,543.0
Blue Earth County,Minnesota,27,013,7938.0
Brown County,Minnesota,27,015,2576.0
Carlton County,Minnesota,27,017,3951.0
Carver County,Minnesota,27,019,19398.0
Cass County,Minnesota,27,021,2821.0
Chippewa County,Minnesota,27,023,1134.0
Chisago County,Minnesota,27,025,5563.0
Clay County,Minnesota,27,027,7967.0
Clearwater County,Minnesota,27,029,613.0
Cook County,Minnesota,27,031,994.0
Cottonwood County,Minnesota,27,033,954.0
Crow Wing County,Minnesota,27,035,6941.0
Dakota County,Minnesota,27,037,73615.0
Dodge County,Minnesota,27,039,2357.0
Douglas County,Minnesota,27,041,4461.0
Faribault County,Minnesota,27,043,1314.0
Fillmore County,Minnesota,27,045,1929.0
Freeborn County,Minnesota,27,047,2326.0
Goodhue County,Minnesota,27,049,5394.0
Grant County,Minnesota,27,051,640.0
Hennepin County,Minnesota,27,053,244479.0
Houston County,Minnesota,27,055,2052.0
Hubbard County,Minnesota,27,057,2493.0
Isanti County,Minnesota,27,059,3091.0
Itasca County,Minnesota,27,061,4706.0
Jackson County,Minnesota,27,063,1018.0
Kanabec County,Minnesota,27,065,951.0
Kandiyohi County,Minnesota,27,067,4231.0
Kittson County,Minnesota,27,069,550.0
Koochiching County,Minnesota,27,071,1332.0
Lac qui Parle County,Minnesota,27,073,762.0
Lake County,Minnesota,27,075,1180.0
Lake of the Woods County,Minnesota,27,077,376.0
Le Sueur County,Minnesota,27,079,2943.0
Lincoln County,Minnesota,27,081,673.0
Lyon County,Minnesota,27,083,3220.0
McLeod County,Minnesota,27,085,3320.0
Mahnomen County,Minnesota,27,087,344.0
Marshall County,Minnesota,27,089,951.0
Martin County,Minnesota,27,091,2047.0
Meeker County,Minnesota,27,093,2097.0
Mille Lacs County,Minnesota,27,095,1947.0
Morrison County,Minnesota,27,097,2588.0
Mower County,Minnesota,27,099,3453.0
Murray County,Minnesota,27,101,780.0
Nicollet County,Minnesota,27,103,4626.0
Nobles County,Minnesota,27,105,1483.0
Norman County,Minnesota,27,107,583.0
Olmsted County,Minnesota,27,109,23818.0
Otter Tail County,Minnesota,27,111,6836.0
Pennington County,Minnesota,27,113,1107.0
Pine County,Minnesota,27,115,1801.0
Pipestone County,Minnesota,27,117,818.0
Polk County,Minnesota,27,119,3183.0
Pope County,Minnesota,27,121,1223.0
Ramsey County,Minnesota,27,123,82059.0
Red Lake County,Minnesota,27,125,366.0
Redwood County,Minnesota,27,127,1382.0
Renville County,Minnesota,27,129,1346.0
Rice County,Minnesota,27,131,7033.0
Rock County,Minnesota,27,133,852.0
Roseau County,Minnesota,27,135,1440.0
Saint Louis County,Minnesota,27,137,24636.0
Scott County,Minnesota,27,139,24065.0
Sherburne County,Minnesota,27,141,10633.0
Sibley County,Minnesota,27,143,1277.0
Stearns County,Minnesota,27,145,16191.0
Steele County,Minnesota,27,147,4430.0
