County,State,State_FIPS,County_FIPS,some_college_less_1_year
Dubois County,Indiana,18,037,1423.0
Elkhart County,Indiana,18,039,8590.0
Fayette County,Indiana,18,041,1215.0
Floyd County,Indiana,18,043,4009.0
Fountain County,Indiana,18,045,811.0
Franklin County,Indiana,18,047,884.0
Fulton County,Indiana,18,049,986.0
Gibson County,Indiana,18,051,1672.0
Grant County,Indiana,18,053,3123.0
Greene County,Indiana,18,055,1388.0
Hamilton County,Indiana,18,057,9628.0
Hancock County,Indiana,18,059,3886.0
Harrison County,Indiana,18,061,2126.0
Hendricks County,Indiana,18,063,6838.0
Henry County,Indiana,18,065,2422.0
Howard County,Indiana,18,067,4595.0
Huntington County,Indiana,18,069,1779.0
Jackson County,Indiana,18,071,1916.0
Jasper County,Indiana,18,073,1711.0
Jay County,Indiana,18,075,875.0
Jefferson County,Indiana,18,077,1710.0
Jennings County,Indiana,18,079,1210.0
Johnson County,Indiana,18,081,6493.0
Knox County,Indiana,18,083,1580.0
Kosciusko County,Indiana,18,085,3998.0
LaGrange County,Indiana,18,087,1264.0
Lake County,Indiana,18,089,21554.0
LaPorte County,Indiana,18,091,5950.0
Lawrence County,Indiana,18,093,2052.0
Madison County,Indiana,18,095,6331.0
Marion County,Indiana,18,097,36691.0
Marshall County,Indiana,18,099,2141.0
Martin County,Indiana,18,101,352.0
Miami County,Indiana,18,103,1755.0
Monroe County,Indiana,18,105,4382.0
Montgomery County,Indiana,18,107,1697.0
Morgan County,Indiana,18,109,3450.0
Newton County,Indiana,18,111,583.0
Noble County,Indiana,18,113,2542.0
Ohio County,Indiana,18,115,206.0
Orange County,Indiana,18,117,961.0
Owen County,Indiana,18,119,1121.0
Parke County,Indiana,18,121,927.0
Perry County,Indiana,18,123,904.0
Pike County,Indiana,18,125,616.0
Porter County,Indiana,18,127,6583.0
Posey County,Indiana,18,129,1377.0
Pulaski County,Indiana,18,131,775.0
Putnam County,Indiana,18,133,1758.0
Randolph County,Indiana,18,135,1255.0
Ripley County,Indiana,18,137,1292.0
Rush County,Indiana,18,139,868.0
Saint Joseph County,Indiana,18,141,11768.0
Scott County,Indiana,18,143,1083.0
Shelby County,Indiana,18,145,2342.0
Spencer County,Indiana,18,147,1080.0
Starke County,Indiana,18,149,1112.0
Steuben County,Indiana,18,151,1816.0
Sullivan County,Indiana,18,153,906.0
Switzerland County,Indiana,18,155,543.0
Tippecanoe County,Indiana,18,157,5455.0
Tipton County,Indiana,18,159,720.0
Union County,Indiana,18,161,348.0
Vanderburgh County,Indiana,18,163,8868.0
Vermillion County,Indiana,18,165,913.0
Vigo County,Indiana,18,167,5171.0
Wabash County,Indiana,18,169,1445.0
Warren County,Indiana,18,171,370.0
Warrick County,Indiana,18,173,3014.0
Washington County,Indiana,18,175,946.0
Wayne County,Indiana,18,177,3378.0
Wells County,Indiana,18,179,1207.0
White County,Indiana,18,181,1116.0
Whitley County,Indiana,18,183,2031.0
Adair County,Iowa,19,001,453.0
Adams County,Iowa,19,003,229.0
Allamakee County,Iowa,19,005,652.0
Appanoose County,Iowa,19,007,1022.0
Audubon County,Iowa,19,009,341.0
Benton County,Iowa,19,011,1500.0
Black Hawk County,Iowa,19,013,5174.0
Boone County,Iowa,19,015,1426.0
Bremer County,Iowa,19,017,1223.0
Buchanan County,Iowa,19,019,1029.0
Buena Vista County,Iowa,19,021,878.0
Butler County,Iowa,19,023,732.0
Calhoun County,Iowa,19,025,616.0
Carroll County,Iowa,19,027,866.0
Cass County,Iowa,19,029,669.0
Cedar County,Iowa,19,031,943.0
Cerro Gordo County,Iowa,19,033,2540.0
Cherokee County,Iowa,19,035,703.0
Chickasaw County,Iowa,19,037,538.0
Clarke County,Iowa,19,039,477.0
Clay County,Iowa,19,041,984.0
Clayton County,Iowa,19,043,906.0
Clinton County,Iowa,19,045,2838.0
Crawford County,Iowa,19,047,698.0
Dallas County,Iowa,19,049,2895.0
Davis County,Iowa,19,051,580.0
Decatur County,Iowa,19,053,398.0
Delaware County,Iowa,19,055,822.0
Des Moines County,Iowa,19,057,2551.0
Dickinson County,Iowa,19,059,1046.0
Dubuque County,Iowa,19,061,4010.0
Emmet County,Iowa,19,063,619.0
Fayette County,Iowa,19,065,989.0
Floyd County,Iowa,19,067,724.0
Franklin County,Iowa,19,069,491.0
Fremont County,Iowa,19,071,416.0
Greene County,Iowa,19,073,575.0
Grundy County,Iowa,19,075,635.0
Guthrie County,Iowa,19,077,785.0
Hamilton County,Iowa,19,079,856.0
Hancock County,Iowa,19,081,516.0
Hardin County,Iowa,19,083,871.0
Harrison County,Iowa,19,085,940.0
Henry County,Iowa,19,087,1015.0
Howard County,Iowa,19,089,459.0
Humboldt County,Iowa,19,091,570.0
Ida County,Iowa,19,093,327.0
Iowa County,Iowa,19,095,819.0
Jackson County,Iowa,19,097,1050.0
Jasper County,Iowa,19,099,2365.0
Jefferson County,Iowa,19,101,920.0
Johnson County,Iowa,19,103,3420.0
Jones County,Iowa,19,105,1241.0
Keokuk County,Iowa,19,107,529.0
Kossuth County,Iowa,19,109,920.0
Lee County,Iowa,19,111,2209.0
Linn County,Iowa,19,113,12131.0
Louisa County,Iowa,19,115,495.0
Lucas County,Iowa,19,117,571.0
Lyon County,Iowa,19,119,675.0
Madison County,Iowa,19,121,784.0
Mahaska County,Iowa,19,123,1168.0
Marion County,Iowa,19,125,1688.0
Marshall County,Iowa,19,127,2166.0
Mills County,Iowa,19,129,863.0
Mitchell County,Iowa,19,131,469.0
Monona County,Iowa,19,133,663.0
Monroe County,Iowa,19,135,396.0
Montgomery County,Iowa,19,137,694.0
Muscatine County,Iowa,19,139,2317.0
O'Brien County,Iowa,19,141,750.0
Osceola County,Iowa,19,143,343.0
Page County,Iowa,19,145,1019.0
Palo Alto County,Iowa,19,147,430.0
Plymouth County,Iowa,19,149,1177.0
Pocahontas County,Iowa,19,151,421.0
Polk County,Iowa,19,153,20003.0
Pottawattamie County,Iowa,19,155,5368.0
Poweshiek County,Iowa,19,157,1099.0
Ringgold County,Iowa,19,159,301.0
Sac County,Iowa,19,161,423.0
Scott County,Iowa,19,163,8998.0
Shelby County,Iowa,19,165,693.0
Sioux County,Iowa,19,167,1236.0
Story County,Iowa,19,169,2554.0
Tama County,Iowa,19,171,1105.0
Taylor County,Iowa,19,173,384.0
Union County,Iowa,19,175,707.0
Van Buren County,Iowa,19,177,442.0
Wapello County,Iowa,19,179,1879.0
Warren County,Iowa,19,181,2646.0
Washington County,Iowa,19,183,1297.0
Wayne County,Iowa,19,185,430.0
Webster County,Iowa,19,187,2140.0
Winnebago County,Iowa,19,189,541.0
Winneshiek County,Iowa,19,191,692.0
Woodbury County,Iowa,19,193,4835.0
Worth County,Iowa,19,195,463.0
Wright County,Iowa,19,197,795.0
Allen County,Kansas,20,001,853.0
Anderson County,Kansas,20,003,523.0
Atchison County,Kansas,20,005,829.0
Barber County,Kansas,20,007,356.0
Barton County,Kansas,20,009,1850.0
Bourbon County,Kansas,20,011,888.0
Brown County,Kansas,20,013,540.0
Butler County,Kansas,20,015,4163.0
Chase County,Kansas,20,017,170.0
Chautauqua County,Kansas,20,019,263.0
Cherokee County,Kansas,20,021,1308.0
Cheyenne County,Kansas,20,023,170.0
Clark County,Kansas,20,025,130.0
Clay County,Kansas,20,027,669.0
Cloud County,Kansas,20,029,581.0
Coffey County,Kansas,20,031,609.0
Comanche County,Kansas,20,033,146.0
Cowley County,Kansas,20,035,2543.0
Crawford County,Kansas,20,037,1925.0
Decatur County,Kansas,20,039,169.0
Dickinson County,Kansas,20,041,1255.0
Doniphan County,Kansas,20,043,495.0
Douglas County,Kansas,20,045,3969.0
Edwards County,Kansas,20,047,206.0
Elk County,Kansas,20,049,198.0
Ellis County,Kansas,20,051,1404.0
Ellsworth County,Kansas,20,053,472.0
Finney County,Kansas,20,055,1663.0
Ford County,Kansas,20,057,1750.0
Franklin County,Kansas,20,059,1650.0
Geary County,Kansas,20,061,2154.0
Gove County,Kansas,20,063,176.0
Graham County,Kansas,20,065,131.0
Grant County,Kansas,20,067,323.0
Gray County,Kansas,20,069,292.0
Greeley County,Kansas,20,071,71.0
Greenwood County,Kansas,20,073,450.0
Hamilton County,Kansas,20,075,103.0
Harper County,Kansas,20,077,481.0
Harvey County,Kansas,20,079,1847.0
Haskell County,Kansas,20,081,177.0
Hodgeman County,Kansas,20,083,103.0
Jackson County,Kansas,20,085,846.0
Jefferson County,Kansas,20,087,1341.0
Jewell County,Kansas,20,089,246.0
Johnson County,Kansas,20,091,22189.0
Kearny County,Kansas,20,093,171.0
Kingman County,Kansas,20,095,672.0
Kiowa County,Kansas,20,097,191.0
Labette County,Kansas,20,099,1311.0
Lane County,Kansas,20,101,109.0
Leavenworth County,Kansas,20,103,4385.0
Lincoln County,Kansas,20,105,205.0
Linn County,Kansas,20,107,606.0
Logan County,Kansas,20,109,216.0
Lyon County,Kansas,20,111,1337.0
McPherson County,Kansas,20,113,1959.0
Marion County,Kansas,20,115,735.0
Marshall County,Kansas,20,117,758.0
Meade County,Kansas,20,119,242.0
Miami County,Kansas,20,121,2113.0
Mitchell County,Kansas,20,123,449.0
Montgomery County,Kansas,20,125,2498.0
Morris County,Kansas,20,127,519.0
Morton County,Kansas,20,129,149.0
Nemaha County,Kansas,20,131,576.0
Neosho County,Kansas,20,133,1238.0
Ness County,Kansas,20,135,204.0
Norton County,Kansas,20,137,326.0
Osage County,Kansas,20,139,1063.0
Osborne County,Kansas,20,141,207.0
Ottawa County,Kansas,20,143,453.0
Pawnee County,Kansas,20,145,436.0
Phillips County,Kansas,20,147,331.0
Pottawatomie County,Kansas,20,149,1095.0
Pratt County,Kansas,20,151,703.0
Rawlins County,Kansas,20,153,191.0
Reno County,Kansas,20,155,4840.0
Republic County,Kansas,20,157,440.0
Rice County,Kansas,20,159,633.0
Riley County,Kansas,20,161,2410.0
Rooks County,Kansas,20,163,320.0
Rush County,Kansas,20,165,219.0
Russell County,Kansas,20,167,417.0
Saline County,Kansas,20,169,3111.0
Scott County,Kansas,20,171,345.0
Sedgwick County,Kansas,20,173,26900.0
Seward County,Kansas,20,175,890.0
Shawnee County,Kansas,20,177,10243.0
Sheridan County,Kansas,20,179,91.0
Sherman County,Kansas,20,181,510.0
Smith County,Kansas,20,183,318.0
Stafford County,Kansas,20,185,309.0
Stanton County,Kansas,20,187,142.0
Stevens County,Kansas,20,189,425.0
Sumner County,Kansas,20,191,1756.0
Thomas County,Kansas,20,193,478.0
Trego County,Kansas,20,195,220.0
Wabaunsee County,Kansas,20,197,437.0
Wallace County,Kansas,20,199,67.0
Washington County,Kansas,20,201,348.0
Wichita County,Kansas,20,203,105.0
Wilson County,Kansas,20,205,642.0
Woodson County,Kansas,20,207,294.0
Wyandotte County,Kansas,20,209,7089.0
Adair County,Kentucky,21,001,647.0
Allen County,Kentucky,21,003,1116.0
Anderson County,Kentucky,21,005,1234.0
Ballard County,Kentucky,21,007,302.0
Barren County,Kentucky,21,009,1783.0
Bath County,Kentucky,21,011,503.0
Bell County,Kentucky,21,013,951.0
Boone County,Kentucky,21,015,5679.0
Bourbon County,Kentucky,21,017,997.0
Boyd County,Kentucky,21,019,3170.0
Boyle County,Kentucky,21,021,1283.0
Bracken County,Kentucky,21,023,274.0
Breathitt County,Kentucky,21,025,436.0
Breckinridge County,Kentucky,21,027,894.0
Bullitt County,Kentucky,21,029,4045.0
Butler County,Kentucky,21,031,526.0
Caldwell County,Kentucky,21,033,670.0
Calloway County,Kentucky,21,035,1758.0
Campbell County,Kentucky,21,037,4221.0
Carlisle County,Kentucky,21,039,241.0
Carroll County,Kentucky,21,041,518.0
Carter County,Kentucky,21,043,1104.0
Casey County,Kentucky,21,045,569.0
Christian County,Kentucky,21,047,3869.0
Clark County,Kentucky,21,049,1965.0
Clay County,Kentucky,21,051,732.0
Clinton County,Kentucky,21,053,343.0
Crittenden County,Kentucky,21,055,501.0
Cumberland County,Kentucky,21,057,286.0
Daviess County,Kentucky,21,059,4826.0
Edmonson County,Kentucky,21,061,576.0
Elliott County,Kentucky,21,063,369.0
Estill County,Kentucky,21,065,489.0
Fayette County,Kentucky,21,067,10043.0
Fleming County,Kentucky,21,069,777.0
Floyd County,Kentucky,21,071,1501.0
Franklin County,Kentucky,21,073,2414.0
Fulton County,Kentucky,21,075,276.0
Gallatin County,Kentucky,21,077,371.0
Garrard County,Kentucky,21,079,800.0
Grant County,Kentucky,21,081,997.0
Graves County,Kentucky,21,083,1625.0
Grayson County,Kentucky,21,085,1026.0
Green County,Kentucky,21,087,567.0
Greenup County,Kentucky,21,089,1952.0
Hancock County,Kentucky,21,091,435.0
Hardin County,Kentucky,21,093,5820.0
Harlan County,Kentucky,21,095,1275.0
Harrison County,Kentucky,21,097,824.0
Hart County,Kentucky,21,099,511.0
Henderson County,Kentucky,21,101,2567.0
Henry County,Kentucky,21,103,666.0
Hickman County,Kentucky,21,105,194.0
Hopkins County,Kentucky,21,107,3018.0
Jackson County,Kentucky,21,109,517.0
Jefferson County,Kentucky,21,111,35180.0
Jessamine County,Kentucky,21,113,1933.0
Johnson County,Kentucky,21,115,1012.0
Kenton County,Kentucky,21,117,8431.0
Knott County,Kentucky,21,119,530.0
Knox County,Kentucky,21,121,1043.0
Larue County,Kentucky,21,123,794.0
Laurel County,Kentucky,21,125,2333.0
Lawrence County,Kentucky,21,127,485.0
Lee County,Kentucky,21,129,125.0
Leslie County,Kentucky,21,131,561.0
Letcher County,Kentucky,21,133,940.0
Lewis County,Kentucky,21,135,496.0
Lincoln County,Kentucky,21,137,964.0
Livingston County,Kentucky,21,139,408.0
Logan County,Kentucky,21,141,1069.0
Lyon County,Kentucky,21,143,457.0
McCracken County,Kentucky,21,145,3618.0
McCreary County,Kentucky,21,147,584.0
McLean County,Kentucky,21,149,465.0
Madison County,Kentucky,21,151,3575.0
Magoffin County,Kentucky,21,153,475.0
Marion County,Kentucky,21,155,675.0
Marshall County,Kentucky,21,157,1411.0
Martin County,Kentucky,21,159,422.0
Mason County,Kentucky,21,161,928.0
Meade County,Kentucky,21,163,1616.0
Menifee County,Kentucky,21,165,300.0
Mercer County,Kentucky,21,167,970.0
Metcalfe County,Kentucky,21,169,301.0
Monroe County,Kentucky,21,171,273.0
Montgomery County,Kentucky,21,173,1075.0
Morgan County,Kentucky,21,175,607.0
Muhlenberg County,Kentucky,21,177,1219.0
Nelson County,Kentucky,21,179,2370.0
Nicholas County,Kentucky,21,181,383.0
Ohio County,Kentucky,21,183,1158.0
Oldham County,Kentucky,21,185,2998.0
Owen County,Kentucky,21,187,370.0
Owsley County,Kentucky,21,189,129.0
Pendleton County,Kentucky,21,191,825.0
Perry County,Kentucky,21,193,1107.0
Pike County,Kentucky,21,195,2761.0
Powell County,Kentucky,21,197,417.0
Pulaski County,Kentucky,21,199,2788.0
Robertson County,Kentucky,21,201,65.0
Rockcastle County,Kentucky,21,203,660.0
Rowan County,Kentucky,21,205,882.0
Russell County,Kentucky,21,207,683.0
Scott County,Kentucky,21,209,2093.0
Shelby County,Kentucky,21,211,2264.0
Simpson County,Kentucky,21,213,1007.0
Spencer County,Kentucky,21,215,966.0
Taylor County,Kentucky,21,217,1039.0
Todd County,Kentucky,21,219,418.0
Trigg County,Kentucky,21,221,970.0
Trimble County,Kentucky,21,223,408.0
Union County,Kentucky,21,225,859.0
Warren County,Kentucky,21,227,4225.0
Washington County,Kentucky,21,229,526.0
Wayne County,Kentucky,21,231,964.0
Webster County,Kentucky,21,233,535.0
Whitley County,Kentucky,21,235,1415.0
Wolfe County,Kentucky,21,237,149.0
Woodford County,Kentucky,21,239,1045.0
Acadia Parish,Louisiana,22,001,2254.0
Allen Parish,Louisiana,22,003,970.0
Ascension Parish,Louisiana,22,005,4136.0
Assumption Parish,Louisiana,22,007,611.0
Avoyelles Parish,Louisiana,22,009,1271.0
Beauregard Parish,Louisiana,22,011,1594.0
Bienville Parish,Louisiana,22,013,514.0
Bossier Parish,Louisiana,22,015,5151.0
Caddo Parish,Louisiana,22,017,8516.0
Calcasieu Parish,Louisiana,22,019,7257.0
Caldwell Parish,Louisiana,22,021,410.0
Cameron Parish,Louisiana,22,023,350.0
Catahoula Parish,Louisiana,22,025,259.0
Claiborne Parish,Louisiana,22,027,605.0
Concordia Parish,Louisiana,22,029,519.0
De Soto Parish,Louisiana,22,031,830.0
East Baton Rouge Parish,Louisiana,22,033,14926.0
East Carroll Parish,Louisiana,22,035,153.0
East Feliciana Parish,Louisiana,22,037,619.0
Evangeline Parish,Louisiana,22,039,1269.0
Franklin Parish,Louisiana,22,041,828.0
Grant Parish,Louisiana,22,043,1258.0
Iberia Parish,Louisiana,22,045,2090.0
Iberville Parish,Louisiana,22,047,976.0
Jackson Parish,Louisiana,22,049,609.0
Jefferson Parish,Louisiana,22,051,16160.0
Jefferson Davis Parish,Louisiana,22,053,1080.0
Lafayette Parish,Louisiana,22,055,8412.0
Lafourche Parish,Louisiana,22,057,3134.0
LaSalle Parish,Louisiana,22,059,411.0
Lincoln Parish,Louisiana,22,061,1116.0
Livingston Parish,Louisiana,22,063,4874.0
Madison Parish,Louisiana,22,065,364.0
Morehouse Parish,Louisiana,22,067,1029.0
Natchitoches Parish,Louisiana,22,069,1530.0
Orleans Parish,Louisiana,22,071,10557.0
Ouachita Parish,Louisiana,22,073,5895.0
Plaquemines Parish,Louisiana,22,075,959.0
Pointe Coupee Parish,Louisiana,22,077,803.0
Rapides Parish,Louisiana,22,079,4838.0
Red River Parish,Louisiana,22,081,184.0
Richland Parish,Louisiana,22,083,748.0
Sabine Parish,Louisiana,22,085,1105.0
Saint Bernard Parish,Louisiana,22,087,1451.0
Saint Charles Parish,Louisiana,22,089,1866.0
Saint Helena Parish,Louisiana,22,091,368.0
Saint James Parish,Louisiana,22,093,592.0
Saint John the Baptist Parish,Louisiana,22,095,1423.0
Saint Landry Parish,Louisiana,22,097,2290.0
Saint Martin Parish,Louisiana,22,099,1883.0
Saint Mary Parish,Louisiana,22,101,1725.0
Saint Tammany Parish,Louisiana,22,103,10287.0
Tangipahoa Parish,Louisiana,22,105,4251.0
Tensas Parish,Louisiana,22,107,237.0
Terrebonne Parish,Louisiana,22,109,3534.0
Union Parish,Louisiana,22,111,1253.0
Vermilion Parish,Louisiana,22,113,2004.0
Vernon Parish,Louisiana,22,115,2351.0
Washington Parish,Louisiana,22,117,1852.0
Webster Parish,Louisiana,22,119,1702.0
West Baton Rouge Parish,Louisiana,22,121,825.0
West Carroll Parish,Louisiana,22,123,355.0
West Feliciana Parish,Louisiana,22,125,442.0
Winn Parish,Louisiana,22,127,496.0
Androscoggin County,Maine,23,001,5055.0
Aroostook County,Maine,23,003,3301.0
Cumberland County,Maine,23,005,10973.0
Franklin County,Maine,23,007,1360.0
Hancock County,Maine,23,009,2163.0
Kennebec County,Maine,23,011,6111.0
Knox County,Maine,23,013,1499.0
Lincoln County,Maine,23,015,1703.0
Oxford County,Maine,23,017,2715.0
Penobscot County,Maine,23,019,6234.0
Piscataquis County,Maine,23,021,951.0
Sagadahoc County,Maine,23,023,1633.0
Somerset County,Maine,23,025,2615.0
Waldo County,Maine,23,027,1404.0
Washington County,Maine,23,029,1392.0
York County,Maine,23,031,9679.0
Allegany County,Maryland,24,001,4085.0
Anne Arundel County,Maryland,24,003,26568.0
Baltimore County,Maryland,24,005,35430.0
Calvert County,Maryland,24,009,5057.0
Caroline County,Maryland,24,011,1540.0
Carroll County,Maryland,24,013,8583.0
Cecil County,Maryland,24,015,5421.0
Charles County,Maryland,24,017,7601.0
Dorchester County,Maryland,24,019,1671.0
Frederick County,Maryland,24,021,11230.0
Garrett County,Maryland,24,023,1537.0
Harford County,Maryland,24,025,13843.0
Howard County,Maryland,24,027,8064.0
Kent County,Maryland,24,029,853.0
Queen Anne's County,Maryland,24,035,2498.0
Saint Mary's County,Maryland,24,037,5018.0
Somerset County,Maryland,24,039,1032.0
Talbot County,Maryland,24,041,2167.0
Washington County,Maryland,24,043,8688.0
Wicomico County,Maryland,24,045,3681.0
Worcester County,Maryland,24,047,2982.0
Baltimore City,Maryland,24,510,22092.0
Montgomery County,Maryland,24,031,27083.0
Prince George's County,Maryland,24,033,35039.0
Barnstable County,Massachusetts,25,001,11271.0
Berkshire County,Massachusetts,25,003,6113.0
Bristol County,Massachusetts,25,005,23216.0
Dukes County,Massachusetts,25,007,315.0
Essex County,Massachusetts,25,009,26454.0
Franklin County,Massachusetts,25,011,3369.0
Hampden County,Massachusetts,25,013,19085.0
Hampshire County,Massachusetts,25,015,4679.0
Middlesex County,Massachusetts,25,017,43376.0
Nantucket County,Massachusetts,25,019,406.0
Norfolk County,Massachusetts,25,021,20395.0
Plymouth County,Massachusetts,25,023,19643.0
Suffolk County,Massachusetts,25,025,16923.0
Worcester County,Massachusetts,25,027,31429.0
Alcona County,Michigan,26,001,720.0
Alger County,Michigan,26,003,394.0
Allegan County,Michigan,26,005,6099.0
Alpena County,Michigan,26,007,1900.0
Antrim County,Michigan,26,009,1366.0
Arenac County,Michigan,26,011,885.0
Baraga County,Michigan,26,013,409.0
Barry County,Michigan,26,015,3721.0
Bay County,Michigan,26,017,6468.0
Benzie County,Michigan,26,019,922.0
Berrien County,Michigan,26,021,7949.0
Branch County,Michigan,26,023,2774.0
Calhoun County,Michigan,26,025,8211.0
Cass County,Michigan,26,027,3688.0
Charlevoix County,Michigan,26,029,1587.0
Cheboygan County,Michigan,26,031,1502.0
Chippewa County,Michigan,26,033,2474.0
Clare County,Michigan,26,035,1959.0
Clinton County,Michigan,26,037,4349.0
Crawford County,Michigan,26,039,947.0
Delta County,Michigan,26,041,2098.0
Dickinson County,Michigan,26,043,1264.0
Eaton County,Michigan,26,045,7229.0
Emmet County,Michigan,26,047,1576.0
Genesee County,Michigan,26,049,23621.0
Gladwin County,Michigan,26,051,1588.0
Gogebic County,Michigan,26,053,1082.0
Grand Traverse County,Michigan,26,055,5835.0
Gratiot County,Michigan,26,057,2471.0
Hillsdale County,Michigan,26,059,2660.0
Houghton County,Michigan,26,061,1324.0
Huron County,Michigan,26,063,1733.0
Ingham County,Michigan,26,065,13014.0
Ionia County,Michigan,26,067,4341.0
Iosco County,Michigan,26,069,1672.0
Iron County,Michigan,26,071,530.0
Isabella County,Michigan,26,073,3054.0
Jackson County,Michigan,26,075,10457.0
Kalamazoo County,Michigan,26,077,12623.0
Kalkaska County,Michigan,26,079,1018.0
Kent County,Michigan,26,081,28199.0
Keweenaw County,Michigan,26,083,99.0
Lake County,Michigan,26,085,887.0
Lapeer County,Michigan,26,087,5476.0
Leelanau County,Michigan,26,089,1033.0
Lenawee County,Michigan,26,091,5992.0
Livingston County,Michigan,26,093,11222.0
Luce County,Michigan,26,095,471.0
Mackinac County,Michigan,26,097,727.0
Macomb County,Michigan,26,099,46262.0
Manistee County,Michigan,26,101,1591.0
Marquette County,Michigan,26,103,3113.0
Mason County,Michigan,26,105,1812.0
Mecosta County,Michigan,26,107,2403.0
Menominee County,Michigan,26,109,1444.0
Midland County,Michigan,26,111,3849.0
Missaukee County,Michigan,26,113,875.0
Monroe County,Michigan,26,115,9478.0
Montcalm County,Michigan,26,117,4259.0
Montmorency County,Michigan,26,119,600.0
Muskegon County,Michigan,26,121,10327.0
Newaygo County,Michigan,26,123,2981.0
Oakland County,Michigan,26,125,53057.0
Oceana County,Michigan,26,127,1496.0
Ogemaw County,Michigan,26,129,1416.0
Ontonagon County,Michigan,26,131,387.0
Osceola County,Michigan,26,133,1385.0
Oscoda County,Michigan,26,135,624.0
Otsego County,Michigan,26,137,1225.0
Ottawa County,Michigan,26,139,12104.0
Presque Isle County,Michigan,26,141,843.0
Roscommon County,Michigan,26,143,1752.0
Saginaw County,Michigan,26,145,10580.0
Saint Clair County,Michigan,26,147,10939.0
Saint Joseph County,Michigan,26,149,3318.0
Sanilac County,Michigan,26,151,2344.0
Schoolcraft County,Michigan,26,153,525.0
Shiawassee County,Michigan,26,155,4356.0
Tuscola County,Michigan,26,157,3235.0
Van Buren County,Michigan,26,159,4277.0
Washtenaw County,Michigan,26,161,11996.0
Wayne County,Michigan,26,163,80987.0
Wexford County,Michigan,26,165,2156.0
Aitkin County,Minnesota,27,001,1126.0
Anoka County,Minnesota,27,003,18382.0
Becker County,Minnesota,27,005,1723.0
Beltrami County,Minnesota,27,007,2056.0
Benton County,Minnesota,27,009,2135.0
Big Stone County,Minnesota,27,011,223.0
Blue Earth County,Minnesota,27,013,2230.0
Brown County,Minnesota,27,015,1049.0
Carlton County,Minnesota,27,017,1799.0
Carver County,Minnesota,27,019,3567.0
Cass County,Minnesota,27,021,1592.0
Chippewa County,Minnesota,27,023,707.0
Chisago County,Minnesota,27,025,3096.0
Clay County,Minnesota,27,027,2560.0
Clearwater County,Minnesota,27,029,409.0
Cook County,Minnesota,27,031,221.0
Cottonwood County,Minnesota,27,033,599.0
Crow Wing County,Minnesota,27,035,3822.0
Dakota County,Minnesota,27,037,16773.0
Dodge County,Minnesota,27,039,938.0
Douglas County,Minnesota,27,041,1786.0
Faribault County,Minnesota,27,043,772.0
Fillmore County,Minnesota,27,045,1270.0
Freeborn County,Minnesota,27,047,1767.0
Goodhue County,Minnesota,27,049,2564.0
Grant County,Minnesota,27,051,333.0
Hennepin County,Minnesota,27,053,45796.0
Houston County,Minnesota,27,055,942.0
Hubbard County,Minnesota,27,057,1196.0
Isanti County,Minnesota,27,059,2167.0
Itasca County,Minnesota,27,061,3145.0
Jackson County,Minnesota,27,063,547.0
Kanabec County,Minnesota,27,065,1150.0
Kandiyohi County,Minnesota,27,067,2113.0
Kittson County,Minnesota,27,069,173.0
Koochiching County,Minnesota,27,071,758.0
Lac qui Parle County,Minnesota,27,073,384.0
Lake County,Minnesota,27,075,725.0
Lake of the Woods County,Minnesota,27,077,211.0
Le Sueur County,Minnesota,27,079,1544.0
Lincoln County,Minnesota,27,081,229.0
Lyon County,Minnesota,27,083,994.0
McLeod County,Minnesota,27,085,1700.0
Mahnomen County,Minnesota,27,087,216.0
Marshall County,Minnesota,27,089,446.0
Martin County,Minnesota,27,091,912.0
Meeker County,Minnesota,27,093,1094.0
Mille Lacs County,Minnesota,27,095,1828.0
Morrison County,Minnesota,27,097,1704.0
Mower County,Minnesota,27,099,2110.0
Murray County,Minnesota,27,101,440.0
Nicollet County,Minnesota,27,103,1388.0
Nobles County,Minnesota,27,105,1049.0
Norman County,Minnesota,27,107,350.0
Olmsted County,Minnesota,27,109,6435.0
Otter Tail County,Minnesota,27,111,3230.0
Pennington County,Minnesota,27,113,671.0
Pine County,Minnesota,27,115,1767.0
Pipestone County,Minnesota,27,117,390.0
Polk County,Minnesota,27,119,1613.0
Pope County,Minnesota,27,121,523.0
Ramsey County,Minnesota,27,123,20177.0
Red Lake County,Minnesota,27,125,185.0
Redwood County,Minnesota,27,127,860.0
Renville County,Minnesota,27,129,645.0
Rice County,Minnesota,27,131,2717.0
Rock County,Minnesota,27,133,417.0
Roseau County,Minnesota,27,135,647.0
Saint Louis County,Minnesota,27,137,10234.0
Scott County,Minnesota,27,139,5452.0
Sherburne County,Minnesota,27,141,4837.0
Sibley County,Minnesota,27,143,670.0
Stearns County,Minnesota,27,145,6381.0
Steele County,Minnesota,27,147,1732.0
Stevens County,Minnesota,27,149,303.0
Swift County,Minnesota,27,151,362.0
Todd County,Minnesota,27,153,1226.0
Traverse County,Minnesota,27,155,154.0
Wabasha County,Minnesota,27,157,1171.0
Wadena County,Minnesota,27,159,739.0
Waseca County,Minnesota,27,161,1204.0
Washington County,Minnesota,27,163,11096.0
Watonwan County,Minnesota,27,165,442.0
Wilkin County,Minnesota,27,167,371.0
Winona County,Minnesota,27,169,1927.0
Wright County,Minnesota,27,171,6815.0
Yellow Medicine County,Minnesota,27,173,502.0
