County,State,State_FIPS,County_FIPS,high_school_grads
Stone County,Arkansas,05,137,2490.0
Union County,Arkansas,05,139,9045.0
Van Buren County,Arkansas,05,141,4248.0
Washington County,Arkansas,05,143,29239.0
White County,Arkansas,05,145,15539.0
Woodruff County,Arkansas,05,147,1909.0
Yell County,Arkansas,05,149,4898.0
Alameda County,California,06,001,184441.0
Alpine County,California,06,003,173.0
Amador County,California,06,005,6519.0
Butte County,California,06,007,27715.0
Calaveras County,California,06,009,8131.0
Colusa County,California,06,011,2633.0
Contra Costa County,California,06,013,123621.0
Del Norte County,California,06,015,4688.0
El Dorado County,California,06,017,24874.0
Fresno County,California,06,019,113448.0
Glenn County,California,06,021,4597.0
Humboldt County,California,06,023,19602.0
Imperial County,California,06,025,19896.0
Inyo County,California,06,027,3716.0
Kern County,California,06,029,120205.0
Kings County,California,06,031,18620.0
Lake County,California,06,033,11195.0
Lassen County,California,06,035,4716.0
Los Angeles County,California,06,037,1264487.0
Madera County,California,06,039,20351.0
Marin County,California,06,041,19823.0
Mariposa County,California,06,043,3524.0
Mendocino County,California,06,045,14294.0
Merced County,California,06,047,32165.0
Modoc County,California,06,049,1582.0
Mono County,California,06,051,1496.0
Monterey County,California,06,053,46453.0
Napa County,California,06,055,16531.0
Nevada County,California,06,057,13241.0
Orange County,California,06,059,334018.0
Placer County,California,06,061,43493.0
Plumas County,California,06,063,3057.0
Riverside County,California,06,065,329859.0
Sacramento County,California,06,067,186165.0
San Benito County,California,06,069,7715.0
San Bernardino County,California,06,071,293702.0
San Diego County,California,06,073,358342.0
San Francisco County,California,06,075,74548.0
San Joaquin County,California,06,077,98388.0
San Luis Obispo County,California,06,079,31017.0
San Mateo County,California,06,081,78944.0
Santa Barbara County,California,06,083,41162.0
Santa Clara County,California,06,085,170779.0
Santa Cruz County,California,06,087,23296.0
Shasta County,California,06,089,27607.0
Sierra County,California,06,091,736.0
Siskiyou County,California,06,093,6864.0
Solano County,California,06,095,58995.0
Sonoma County,California,06,097,60258.0
Stanislaus County,California,06,099,80249.0
Sutter County,California,06,101,13298.0
Tehama County,California,06,103,11347.0
Trinity County,California,06,105,2761.0
Tulare County,California,06,107,57601.0
Tuolumne County,California,06,109,9939.0
Ventura County,California,06,111,94282.0
Yolo County,California,06,113,20759.0
Yuba County,California,06,115,9382.0
Alamosa County,Colorado,08,003,1900.0
Archuleta County,Colorado,08,007,2052.0
Baca County,Colorado,08,009,758.0
Bent County,Colorado,08,011,1293.0
Chaffee County,Colorado,08,015,3062.0
Cheyenne County,Colorado,08,017,379.0
Clear Creek County,Colorado,08,019,1388.0
Conejos County,Colorado,08,021,1565.0
Costilla County,Colorado,08,023,616.0
Crowley County,Colorado,08,025,743.0
Custer County,Colorado,08,027,539.0
Delta County,Colorado,08,029,6775.0
Dolores County,Colorado,08,033,445.0
Douglas County,Colorado,08,035,22402.0
Eagle County,Colorado,08,037,5859.0
Elbert County,Colorado,08,039,4031.0
El Paso County,Colorado,08,041,72386.0
Fremont County,Colorado,08,043,8658.0
Garfield County,Colorado,08,045,8062.0
Gilpin County,Colorado,08,047,836.0
Grand County,Colorado,08,049,1926.0
Gunnison County,Colorado,08,051,1450.0
Huerfano County,Colorado,08,055,1167.0
Jackson County,Colorado,08,057,396.0
Kiowa County,Colorado,08,061,286.0
Kit Carson County,Colorado,08,063,1599.0
Lake County,Colorado,08,065,1559.0
La Plata County,Colorado,08,067,6377.0
Larimer County,Colorado,08,069,32556.0
Las Animas County,Colorado,08,071,2452.0
Lincoln County,Colorado,08,073,1084.0
Logan County,Colorado,08,075,3489.0
Mesa County,Colorado,08,077,23635.0
Moffat County,Colorado,08,081,2831.0
Montezuma County,Colorado,08,083,4542.0
Montrose County,Colorado,08,085,7770.0
Morgan County,Colorado,08,087,4755.0
Otero County,Colorado,08,089,2565.0
Ouray County,Colorado,08,091,584.0
Park County,Colorado,08,093,2755.0
Phillips County,Colorado,08,095,617.0
Pitkin County,Colorado,08,097,1407.0
Prowers County,Colorado,08,099,1683.0
Pueblo County,Colorado,08,101,25845.0
Rio Blanco County,Colorado,08,103,1285.0
Rio Grande County,Colorado,08,105,1998.0
Routt County,Colorado,08,107,2902.0
Saguache County,Colorado,08,109,933.0
San Miguel County,Colorado,08,113,958.0
Sedgwick County,Colorado,08,115,492.0
Summit County,Colorado,08,117,3410.0
Teller County,Colorado,08,119,3759.0
Washington County,Colorado,08,121,962.0
Yuma County,Colorado,08,125,1894.0
Adams County,Colorado,08,001,68749.0
Arapahoe County,Colorado,08,005,69751.0
Boulder County,Colorado,08,013,21313.0
Broomfield County,Colorado,08,014,4964.0
Denver County,Colorado,08,031,64112.0
Jefferson County,Colorado,08,059,68795.0
Weld County,Colorado,08,123,37789.0
Fairfield County,Connecticut,09,001,130027.0
Hartford County,Connecticut,09,003,144969.0
Litchfield County,Connecticut,09,005,35106.0
Middlesex County,Connecticut,09,007,28382.0
New Haven County,Connecticut,09,009,159183.0
New London County,Connecticut,09,011,51507.0
Tolland County,Connecticut,09,013,22621.0
Windham County,Connecticut,09,015,22998.0
Kent County,Delaware,10,001,32201.0
New Castle County,Delaware,10,003,94321.0
Sussex County,Delaware,10,005,47769.0
Alachua County,Florida,12,001,27011.0
Baker County,Florida,12,003,6381.0
Bay County,Florida,12,005,29652.0
Bradford County,Florida,12,007,5409.0
Brevard County,Florida,12,009,98253.0
Broward County,Florida,12,011,312915.0
Calhoun County,Florida,12,013,2777.0
Charlotte County,Florida,12,015,39753.0
Citrus County,Florida,12,017,34474.0
Clay County,Florida,12,019,33339.0
Collier County,Florida,12,021,59976.0
Columbia County,Florida,12,023,13007.0
Miami-Dade County,Florida,12,086,476658.0
DeSoto County,Florida,12,027,7910.0
Dixie County,Florida,12,029,3535.0
Duval County,Florida,12,031,145078.0
Escambia County,Florida,12,033,49349.0
Flagler County,Florida,12,035,21941.0
Franklin County,Florida,12,037,2238.0
Gadsden County,Florida,12,039,8834.0
Gilchrist County,Florida,12,041,3631.0
Glades County,Florida,12,043,3618.0
Gulf County,Florida,12,045,3217.0
Hamilton County,Florida,12,047,2843.0
Hardee County,Florida,12,049,5760.0
Hendry County,Florida,12,051,6181.0
Hernando County,Florida,12,053,41022.0
Highlands County,Florida,12,055,22932.0
Hillsborough County,Florida,12,057,202913.0
Holmes County,Florida,12,059,3754.0
Indian River County,Florida,12,061,27280.0
Jackson County,Florida,12,063,9293.0
Jefferson County,Florida,12,065,2407.0
Lafayette County,Florida,12,067,1677.0
Lake County,Florida,12,069,64143.0
Lee County,Florida,12,071,134919.0
Leon County,Florida,12,073,24527.0
Levy County,Florida,12,075,9545.0
Liberty County,Florida,12,077,1880.0
Madison County,Florida,12,079,3997.0
Manatee County,Florida,12,081,66242.0
Marion County,Florida,12,083,75797.0
Martin County,Florida,12,085,25222.0
Monroe County,Florida,12,087,14614.0
Nassau County,Florida,12,089,15880.0
Okaloosa County,Florida,12,091,27967.0
Okeechobee County,Florida,12,093,7479.0
Orange County,Florida,12,095,180958.0
Osceola County,Florida,12,097,56462.0
Palm Beach County,Florida,12,099,225178.0
Pasco County,Florida,12,101,98477.0
Pinellas County,Florida,12,103,176079.0
Polk County,Florida,12,105,129957.0
Putnam County,Florida,12,107,15440.0
Saint Johns County,Florida,12,109,26178.0
Saint Lucie County,Florida,12,111,57749.0
Santa Rosa County,Florida,12,113,25396.0
Sarasota County,Florida,12,115,82317.0
Seminole County,Florida,12,117,60683.0
Sumter County,Florida,12,119,24016.0
Suwannee County,Florida,12,121,10691.0
Taylor County,Florida,12,123,4345.0
Union County,Florida,12,125,2861.0
Volusia County,Florida,12,127,105834.0
Wakulla County,Florida,12,129,6561.0
Walton County,Florida,12,131,9875.0
Washington County,Florida,12,133,5506.0
Appling County,Georgia,13,001,4419.0
Atkinson County,Georgia,13,003,1784.0
Bacon County,Georgia,13,005,2440.0
Baker County,Georgia,13,007,850.0
Baldwin County,Georgia,13,009,9060.0
Banks County,Georgia,13,011,4433.0
Barrow County,Georgia,13,013,12909.0
Bartow County,Georgia,13,015,18728.0
Ben Hill County,Georgia,13,017,4163.0
Berrien County,Georgia,13,019,3877.0
Bibb County,Georgia,13,021,27684.0
Bleckley County,Georgia,13,023,2870.0
Brantley County,Georgia,13,025,4524.0
Brooks County,Georgia,13,027,3507.0
Bryan County,Georgia,13,029,4913.0
Bulloch County,Georgia,13,031,9123.0
Burke County,Georgia,13,033,5181.0
Butts County,Georgia,13,035,5822.0
Calhoun County,Georgia,13,037,1192.0
Camden County,Georgia,13,039,7780.0
Candler County,Georgia,13,043,1965.0
Carroll County,Georgia,13,045,19971.0
Catoosa County,Georgia,13,047,11179.0
Charlton County,Georgia,13,049,3399.0
Chatham County,Georgia,13,051,38600.0
Chattahoochee County,Georgia,13,053,1116.0
Chattooga County,Georgia,13,055,5033.0
Cherokee County,Georgia,13,057,30015.0
Clarke County,Georgia,13,059,11634.0
Clay County,Georgia,13,061,839.0
Clayton County,Georgia,13,063,45415.0
Clinch County,Georgia,13,065,1333.0
Cobb County,Georgia,13,067,79631.0
Coffee County,Georgia,13,069,8207.0
Colquitt County,Georgia,13,071,8914.0
Columbia County,Georgia,13,073,17489.0
Cook County,Georgia,13,075,3844.0
Coweta County,Georgia,13,077,23391.0
Crawford County,Georgia,13,079,2412.0
Crisp County,Georgia,13,081,4517.0
Dade County,Georgia,13,083,3306.0
Dawson County,Georgia,13,085,3384.0
Decatur County,Georgia,13,087,4920.0
DeKalb County,Georgia,13,089,87326.0
Dodge County,Georgia,13,091,4691.0
Dooly County,Georgia,13,093,3578.0
Dougherty County,Georgia,13,095,14171.0
Douglas County,Georgia,13,097,22617.0
Early County,Georgia,13,099,2351.0
Echols County,Georgia,13,101,782.0
Effingham County,Georgia,13,103,10934.0
Elbert County,Georgia,13,105,5363.0
Emanuel County,Georgia,13,107,4867.0
Evans County,Georgia,13,109,2205.0
Fannin County,Georgia,13,111,5746.0
Fayette County,Georgia,13,113,13714.0
Floyd County,Georgia,13,115,15277.0
Forsyth County,Georgia,13,117,20974.0
Franklin County,Georgia,13,119,4620.0
Fulton County,Georgia,13,121,102621.0
Gilmer County,Georgia,13,123,5625.0
Glascock County,Georgia,13,125,735.0
Glynn County,Georgia,13,127,12983.0
Gordon County,Georgia,13,129,9966.0
Grady County,Georgia,13,131,5182.0
Greene County,Georgia,13,133,3586.0
Gwinnett County,Georgia,13,135,109390.0
Habersham County,Georgia,13,137,7551.0
Hall County,Georgia,13,139,27193.0
Hancock County,Georgia,13,141,2011.0
Haralson County,Georgia,13,143,5569.0
Harris County,Georgia,13,145,5518.0
Hart County,Georgia,13,147,5528.0
Heard County,Georgia,13,149,2616.0
Henry County,Georgia,13,151,35106.0
Houston County,Georgia,13,153,23639.0
Irwin County,Georgia,13,155,2397.0
Jackson County,Georgia,13,157,11045.0
Jasper County,Georgia,13,159,3148.0
Jeff Davis County,Georgia,13,161,3030.0
Jefferson County,Georgia,13,163,3802.0
Jenkins County,Georgia,13,165,1739.0
Johnson County,Georgia,13,167,2141.0
Jones County,Georgia,13,169,5957.0
Lamar County,Georgia,13,171,3412.0
Lanier County,Georgia,13,173,1577.0
Laurens County,Georgia,13,175,11931.0
Lee County,Georgia,13,177,4285.0
Liberty County,Georgia,13,179,9360.0
Lincoln County,Georgia,13,181,2033.0
Long County,Georgia,13,183,2866.0
Lowndes County,Georgia,13,185,15381.0
Lumpkin County,Georgia,13,187,4498.0
McDuffie County,Georgia,13,189,4451.0
McIntosh County,Georgia,13,191,2717.0
Macon County,Georgia,13,193,2864.0
Madison County,Georgia,13,195,6457.0
Marion County,Georgia,13,197,1862.0
Meriwether County,Georgia,13,199,4405.0
Miller County,Georgia,13,201,1385.0
Mitchell County,Georgia,13,205,4800.0
Monroe County,Georgia,13,207,5526.0
Montgomery County,Georgia,13,209,2164.0
Morgan County,Georgia,13,211,3689.0
Murray County,Georgia,13,213,6563.0
Muscogee County,Georgia,13,215,28293.0
Newton County,Georgia,13,217,16577.0
Oconee County,Georgia,13,219,4011.0
Oglethorpe County,Georgia,13,221,3037.0
Paulding County,Georgia,13,223,27211.0
Peach County,Georgia,13,225,4122.0
Pickens County,Georgia,13,227,5238.0
Pierce County,Georgia,13,229,4018.0
Pike County,Georgia,13,231,3807.0
Polk County,Georgia,13,233,8072.0
Pulaski County,Georgia,13,235,2604.0
Putnam County,Georgia,13,237,5407.0
Quitman County,Georgia,13,239,547.0
Rabun County,Georgia,13,241,3450.0
Randolph County,Georgia,13,243,1545.0
Richmond County,Georgia,13,245,32840.0
Rockdale County,Georgia,13,247,15387.0
Schley County,Georgia,13,249,879.0
Screven County,Georgia,13,251,3473.0
Seminole County,Georgia,13,253,1883.0
Spalding County,Georgia,13,255,12369.0
Stephens County,Georgia,13,257,5352.0
Stewart County,Georgia,13,259,1379.0
Sumter County,Georgia,13,261,5071.0
Talbot County,Georgia,13,263,1777.0
Taliaferro County,Georgia,13,265,492.0
Tattnall County,Georgia,13,267,4469.0
Taylor County,Georgia,13,269,1675.0
Telfair County,Georgia,13,271,4612.0
Terrell County,Georgia,13,273,1657.0
Thomas County,Georgia,13,275,8125.0
Tift County,Georgia,13,277,7250.0
Toombs County,Georgia,13,279,5748.0
Towns County,Georgia,13,281,2280.0
Treutlen County,Georgia,13,283,1559.0
Troup County,Georgia,13,285,12349.0
Turner County,Georgia,13,287,1595.0
Twiggs County,Georgia,13,289,2003.0
Union County,Georgia,13,291,4713.0
Upson County,Georgia,13,293,4712.0
Walker County,Georgia,13,295,12022.0
Walton County,Georgia,13,297,16390.0
Ware County,Georgia,13,299,7295.0
Warren County,Georgia,13,301,1375.0
Washington County,Georgia,13,303,4632.0
Wayne County,Georgia,13,305,6273.0
Webster County,Georgia,13,307,761.0
Wheeler County,Georgia,13,309,2146.0
White County,Georgia,13,311,4653.0
Whitfield County,Georgia,13,313,14771.0
Wilcox County,Georgia,13,315,2281.0
Wilkes County,Georgia,13,317,2563.0
Wilkinson County,Georgia,13,319,2837.0
Worth County,Georgia,13,321,4991.0
Hawaii County,Hawaii,15,001,39555.0
Honolulu County,Hawaii,15,003,161252.0
Kauai County,Hawaii,15,007,13449.0
Kalawao County,Hawaii,15,005,20.0
Maui County,Hawaii,15,009,31683.0
Ada County,Idaho,16,001,46918.0
Adams County,Idaho,16,003,831.0
Bannock County,Idaho,16,005,11080.0
Bear Lake County,Idaho,16,007,1392.0
Benewah County,Idaho,16,009,2229.0
Bingham County,Idaho,16,011,6643.0
Blaine County,Idaho,16,013,2530.0
Boise County,Idaho,16,015,1216.0
Bonner County,Idaho,16,017,7923.0
Bonneville County,Idaho,16,019,14586.0
Boundary County,Idaho,16,021,2291.0
Butte County,Idaho,16,023,537.0
Camas County,Idaho,16,025,185.0
Canyon County,Idaho,16,027,29652.0
Caribou County,Idaho,16,029,1344.0
Cassia County,Idaho,16,031,3130.0
Clearwater County,Idaho,16,035,1759.0
Custer County,Idaho,16,037,983.0
Elmore County,Idaho,16,039,3661.0
Franklin County,Idaho,16,041,2252.0
Fremont County,Idaho,16,043,2233.0
Gem County,Idaho,16,045,3695.0
Gooding County,Idaho,16,047,2664.0
Idaho County,Idaho,16,049,3786.0
Jefferson County,Idaho,16,051,4074.0
Jerome County,Idaho,16,053,3161.0
Kootenai County,Idaho,16,055,22812.0
Latah County,Idaho,16,057,3559.0
Lemhi County,Idaho,16,059,1619.0
Lewis County,Idaho,16,061,767.0
Lincoln County,Idaho,16,063,1113.0
Madison County,Idaho,16,065,2150.0
Minidoka County,Idaho,16,067,3210.0
Nez Perce County,Idaho,16,069,7047.0
Oneida County,Idaho,16,071,888.0
Owyhee County,Idaho,16,073,2266.0
Payette County,Idaho,16,075,3570.0
Power County,Idaho,16,077,1466.0
Shoshone County,Idaho,16,079,2596.0
Teton County,Idaho,16,081,1209.0
Twin Falls County,Idaho,16,083,11979.0
Valley County,Idaho,16,085,1646.0
Washington County,Idaho,16,087,1813.0
Adams County,Illinois,17,001,14611.0
Alexander County,Illinois,17,003,1411.0
Bond County,Illinois,17,005,3666.0
Boone County,Illinois,17,007,10436.0
Brown County,Illinois,17,009,1698.0
Bureau County,Illinois,17,011,8294.0
Calhoun County,Illinois,17,013,1400.0
Carroll County,Illinois,17,015,4097.0
Cass County,Illinois,17,017,3669.0
Champaign County,Illinois,17,019,23012.0
Christian County,Illinois,17,021,8790.0
Clark County,Illinois,17,023,3605.0
Clay County,Illinois,17,025,2987.0
Clinton County,Illinois,17,027,7488.0
Coles County,Illinois,17,029,8577.0
Cook County,Illinois,17,031,752799.0
Crawford County,Illinois,17,033,3816.0
Cumberland County,Illinois,17,035,2433.0
DeKalb County,Illinois,17,037,13551.0
De Witt County,Illinois,17,039,3824.0
Douglas County,Illinois,17,041,4017.0
DuPage County,Illinois,17,043,107844.0
Edgar County,Illinois,17,045,4030.0
Edwards County,Illinois,17,047,1527.0
Effingham County,Illinois,17,049,7425.0
Fayette County,Illinois,17,051,5035.0
Ford County,Illinois,17,053,3301.0
Franklin County,Illinois,17,055,8006.0
Fulton County,Illinois,17,057,7961.0
Gallatin County,Illinois,17,059,1280.0
Greene County,Illinois,17,061,3326.0
Grundy County,Illinois,17,063,10708.0
Hamilton County,Illinois,17,065,1758.0
Hancock County,Illinois,17,067,4498.0
Hardin County,Illinois,17,069,890.0
Henderson County,Illinois,17,071,1973.0
Henry County,Illinois,17,073,10441.0
Iroquois County,Illinois,17,075,7321.0
Jackson County,Illinois,17,077,7201.0
Jasper County,Illinois,17,079,2357.0
Jefferson County,Illinois,17,081,7147.0
Jersey County,Illinois,17,083,5080.0
Jo Daviess County,Illinois,17,085,5616.0
Johnson County,Illinois,17,087,2220.0
Kane County,Illinois,17,089,66945.0
Kankakee County,Illinois,17,091,21782.0
Kendall County,Illinois,17,093,16369.0
Knox County,Illinois,17,095,10987.0
Lake County,Illinois,17,097,82923.0
LaSalle County,Illinois,17,099,25218.0
Lawrence County,Illinois,17,101,3022.0
Lee County,Illinois,17,103,8138.0
Livingston County,Illinois,17,105,8936.0
Logan County,Illinois,17,107,5220.0
McDonough County,Illinois,17,109,4636.0
McHenry County,Illinois,17,111,47892.0
McLean County,Illinois,17,113,22666.0
Macon County,Illinois,17,115,21185.0
Macoupin County,Illinois,17,117,10254.0
Madison County,Illinois,17,119,49137.0
Marion County,Illinois,17,121,7600.0
Marshall County,Illinois,17,123,3191.0
Mason County,Illinois,17,125,3446.0
Massac County,Illinois,17,127,2715.0
Menard County,Illinois,17,129,2715.0
Mercer County,Illinois,17,131,4226.0
Monroe County,Illinois,17,133,7007.0
Montgomery County,Illinois,17,135,6848.0
Morgan County,Illinois,17,137,8645.0
Moultrie County,Illinois,17,139,2998.0
Ogle County,Illinois,17,141,10373.0
Peoria County,Illinois,17,143,29803.0
Perry County,Illinois,17,145,4710.0
Piatt County,Illinois,17,147,3600.0
Pike County,Illinois,17,149,4215.0
Pope County,Illinois,17,151,816.0
Pulaski County,Illinois,17,153,1263.0
Putnam County,Illinois,17,155,1644.0
Randolph County,Illinois,17,157,8306.0
Richland County,Illinois,17,159,3037.0
Rock Island County,Illinois,17,161,27067.0
Saint Clair County,Illinois,17,163,41682.0
Saline County,Illinois,17,165,4404.0
Sangamon County,Illinois,17,167,32313.0
Schuyler County,Illinois,17,169,1815.0
Scott County,Illinois,17,171,1666.0
Shelby County,Illinois,17,173,6322.0
Stark County,Illinois,17,175,1437.0
Stephenson County,Illinois,17,177,9945.0
Tazewell County,Illinois,17,179,26216.0
Union County,Illinois,17,181,3252.0
Vermilion County,Illinois,17,183,17417.0
Wabash County,Illinois,17,185,2052.0
Warren County,Illinois,17,187,3514.0
Washington County,Illinois,17,189,3044.0
Wayne County,Illinois,17,191,3312.0
White County,Illinois,17,193,3041.0
Whiteside County,Illinois,17,195,11782.0
Will County,Illinois,17,197,103775.0
Williamson County,Illinois,17,199,11250.0
Winnebago County,Illinois,17,201,53176.0
Woodford County,Illinois,17,203,7490.0
Adams County,Indiana,18,001,8116.0
Allen County,Indiana,18,003,59334.0
Bartholomew County,Indiana,18,005,15573.0
Benton County,Indiana,18,007,2354.0
Blackford County,Indiana,18,009,3854.0
Boone County,Indiana,18,011,9422.0
