County,State,State_FIPS,County_FIPS,some_college_1_plus_year
Clark County,Indiana,18,019,12947.0
Clay County,Indiana,18,021,2276.0
Clinton County,Indiana,18,023,2450.0
Crawford County,Indiana,18,025,861.0
Daviess County,Indiana,18,027,1956.0
Dearborn County,Indiana,18,029,4796.0
Decatur County,Indiana,18,031,2087.0
DeKalb County,Indiana,18,033,3904.0
Delaware County,Indiana,18,035,10700.0
Dubois County,Indiana,18,037,3170.0
Elkhart County,Indiana,18,039,16725.0
Fayette County,Indiana,18,041,1977.0
Floyd County,Indiana,18,043,7484.0
Fountain County,Indiana,18,045,1728.0
Franklin County,Indiana,18,047,1515.0
Fulton County,Indiana,18,049,2077.0
Gibson County,Indiana,18,051,3086.0
Grant County,Indiana,18,053,6077.0
Greene County,Indiana,18,055,3289.0
Hamilton County,Indiana,18,057,24723.0
Hancock County,Indiana,18,059,6746.0
Harrison County,Indiana,18,061,3835.0
Hendricks County,Indiana,18,063,15237.0
Henry County,Indiana,18,065,4580.0
Howard County,Indiana,18,067,9086.0
Huntington County,Indiana,18,069,3125.0
Jackson County,Indiana,18,071,3483.0
Jasper County,Indiana,18,073,3395.0
Jay County,Indiana,18,075,1586.0
Jefferson County,Indiana,18,077,3312.0
Jennings County,Indiana,18,079,2542.0
Johnson County,Indiana,18,081,13374.0
Knox County,Indiana,18,083,3190.0
Kosciusko County,Indiana,18,085,6101.0
LaGrange County,Indiana,18,087,2055.0
Lake County,Indiana,18,089,53304.0
LaPorte County,Indiana,18,091,11424.0
Lawrence County,Indiana,18,093,4321.0
Madison County,Indiana,18,095,13347.0
Marion County,Indiana,18,097,90482.0
Marshall County,Indiana,18,099,3366.0
Martin County,Indiana,18,101,718.0
Miami County,Indiana,18,103,3936.0
Monroe County,Indiana,18,105,10053.0
Montgomery County,Indiana,18,107,3652.0
Morgan County,Indiana,18,109,6182.0
Newton County,Indiana,18,111,1521.0
Noble County,Indiana,18,113,4134.0
Ohio County,Indiana,18,115,506.0
Orange County,Indiana,18,117,1601.0
Owen County,Indiana,18,119,2215.0
Parke County,Indiana,18,121,1532.0
Perry County,Indiana,18,123,1255.0
Pike County,Indiana,18,125,1172.0
Porter County,Indiana,18,127,16838.0
Posey County,Indiana,18,129,2960.0
Pulaski County,Indiana,18,131,1430.0
Putnam County,Indiana,18,133,3522.0
Randolph County,Indiana,18,135,2163.0
Ripley County,Indiana,18,137,2179.0
Rush County,Indiana,18,139,1344.0
Saint Joseph County,Indiana,18,141,24281.0
Scott County,Indiana,18,143,2229.0
Shelby County,Indiana,18,145,3521.0
Spencer County,Indiana,18,147,1779.0
Starke County,Indiana,18,149,1933.0
Steuben County,Indiana,18,151,3242.0
Sullivan County,Indiana,18,153,1781.0
Switzerland County,Indiana,18,155,783.0
Tippecanoe County,Indiana,18,157,15623.0
Tipton County,Indiana,18,159,1291.0
Union County,Indiana,18,161,660.0
Vanderburgh County,Indiana,18,163,18573.0
Vermillion County,Indiana,18,165,1491.0
Vigo County,Indiana,18,167,10817.0
Wabash County,Indiana,18,169,2735.0
Warren County,Indiana,18,171,586.0
Warrick County,Indiana,18,173,6177.0
Washington County,Indiana,18,175,2500.0
Wayne County,Indiana,18,177,6053.0
Wells County,Indiana,18,179,2739.0
White County,Indiana,18,181,2474.0
Whitley County,Indiana,18,183,3016.0
Adair County,Iowa,19,001,644.0
Adams County,Iowa,19,003,362.0
Allamakee County,Iowa,19,005,1181.0
Appanoose County,Iowa,19,007,1277.0
Audubon County,Iowa,19,009,616.0
Benton County,Iowa,19,011,2385.0
Black Hawk County,Iowa,19,013,11901.0
Boone County,Iowa,19,015,2781.0
Bremer County,Iowa,19,017,2274.0
Buchanan County,Iowa,19,019,1917.0
Buena Vista County,Iowa,19,021,1704.0
Butler County,Iowa,19,023,1565.0
Calhoun County,Iowa,19,025,1143.0
Carroll County,Iowa,19,027,1842.0
Cass County,Iowa,19,029,1228.0
Cedar County,Iowa,19,031,1851.0
Cerro Gordo County,Iowa,19,033,5137.0
Cherokee County,Iowa,19,035,1185.0
Chickasaw County,Iowa,19,037,975.0
Clarke County,Iowa,19,039,866.0
Clay County,Iowa,19,041,1895.0
Clayton County,Iowa,19,043,1783.0
Clinton County,Iowa,19,045,4687.0
Crawford County,Iowa,19,047,1513.0
Dallas County,Iowa,19,049,6176.0
Davis County,Iowa,19,051,584.0
Decatur County,Iowa,19,053,623.0
Delaware County,Iowa,19,055,1374.0
Des Moines County,Iowa,19,057,4933.0
Dickinson County,Iowa,19,059,1897.0
Dubuque County,Iowa,19,061,8514.0
Emmet County,Iowa,19,063,966.0
Fayette County,Iowa,19,065,1907.0
Floyd County,Iowa,19,067,1328.0
Franklin County,Iowa,19,069,1078.0
Fremont County,Iowa,19,071,841.0
Greene County,Iowa,19,073,923.0
Grundy County,Iowa,19,075,1318.0
Guthrie County,Iowa,19,077,965.0
Hamilton County,Iowa,19,079,1708.0
Hancock County,Iowa,19,081,1078.0
Hardin County,Iowa,19,083,2011.0
Harrison County,Iowa,19,085,1599.0
Henry County,Iowa,19,087,2002.0
Howard County,Iowa,19,089,810.0
Humboldt County,Iowa,19,091,884.0
Ida County,Iowa,19,093,721.0
Iowa County,Iowa,19,095,1605.0
Jackson County,Iowa,19,097,1584.0
Jasper County,Iowa,19,099,3507.0
Jefferson County,Iowa,19,101,1760.0
Johnson County,Iowa,19,103,11329.0
Jones County,Iowa,19,105,1808.0
Keokuk County,Iowa,19,107,869.0
Kossuth County,Iowa,19,109,1636.0
Lee County,Iowa,19,111,3775.0
Linn County,Iowa,19,113,21246.0
Louisa County,Iowa,19,115,1066.0
Lucas County,Iowa,19,117,782.0
Lyon County,Iowa,19,119,894.0
Madison County,Iowa,19,121,1429.0
Mahaska County,Iowa,19,123,1935.0
Marion County,Iowa,19,125,2870.0
Marshall County,Iowa,19,127,3881.0
Mills County,Iowa,19,129,1528.0
Mitchell County,Iowa,19,131,833.0
Monona County,Iowa,19,133,988.0
Monroe County,Iowa,19,135,639.0
Montgomery County,Iowa,19,137,935.0
Muscatine County,Iowa,19,139,3531.0
O'Brien County,Iowa,19,141,1490.0
Osceola County,Iowa,19,143,511.0
Page County,Iowa,19,145,1607.0
Palo Alto County,Iowa,19,147,982.0
Plymouth County,Iowa,19,149,2912.0
Pocahontas County,Iowa,19,151,690.0
Polk County,Iowa,19,153,43232.0
Pottawattamie County,Iowa,19,155,9308.0
Poweshiek County,Iowa,19,157,1524.0
Ringgold County,Iowa,19,159,481.0
Sac County,Iowa,19,161,1150.0
Scott County,Iowa,19,163,15152.0
Shelby County,Iowa,19,165,980.0
Sioux County,Iowa,19,167,2502.0
Story County,Iowa,19,169,6097.0
Tama County,Iowa,19,171,1471.0
Taylor County,Iowa,19,173,531.0
Union County,Iowa,19,175,1413.0
Van Buren County,Iowa,19,177,653.0
Wapello County,Iowa,19,179,3313.0
Warren County,Iowa,19,181,5043.0
Washington County,Iowa,19,183,1902.0
Wayne County,Iowa,19,185,506.0
Webster County,Iowa,19,187,3846.0
Winnebago County,Iowa,19,189,1106.0
Winneshiek County,Iowa,19,191,1742.0
Woodbury County,Iowa,19,193,8965.0
Worth County,Iowa,19,195,832.0
Wright County,Iowa,19,197,1558.0
Allen County,Kansas,20,001,1548.0
Anderson County,Kansas,20,003,907.0
Atchison County,Kansas,20,005,1672.0
Barber County,Kansas,20,007,600.0
Barton County,Kansas,20,009,2793.0
Bourbon County,Kansas,20,011,1791.0
Brown County,Kansas,20,013,1128.0
Butler County,Kansas,20,015,7458.0
Chase County,Kansas,20,017,364.0
Chautauqua County,Kansas,20,019,375.0
Cherokee County,Kansas,20,021,2567.0
Cheyenne County,Kansas,20,023,295.0
Clark County,Kansas,20,025,277.0
Clay County,Kansas,20,027,948.0
Cloud County,Kansas,20,029,1019.0
Coffey County,Kansas,20,031,1004.0
Comanche County,Kansas,20,033,247.0
Cowley County,Kansas,20,035,4025.0
Crawford County,Kansas,20,037,3856.0
Decatur County,Kansas,20,039,316.0
Dickinson County,Kansas,20,041,2093.0
Doniphan County,Kansas,20,043,912.0
Douglas County,Kansas,20,045,9395.0
Edwards County,Kansas,20,047,387.0
Elk County,Kansas,20,049,285.0
Ellis County,Kansas,20,051,2964.0
Ellsworth County,Kansas,20,053,795.0
Finney County,Kansas,20,055,3039.0
Ford County,Kansas,20,057,2391.0
Franklin County,Kansas,20,059,2882.0
Geary County,Kansas,20,061,3986.0
Gove County,Kansas,20,063,280.0
Graham County,Kansas,20,065,326.0
Grant County,Kansas,20,067,603.0
Gray County,Kansas,20,069,489.0
Greeley County,Kansas,20,071,100.0
Greenwood County,Kansas,20,073,829.0
Hamilton County,Kansas,20,075,230.0
Harper County,Kansas,20,077,477.0
Harvey County,Kansas,20,079,4160.0
Haskell County,Kansas,20,081,436.0
Hodgeman County,Kansas,20,083,276.0
Jackson County,Kansas,20,085,1485.0
Jefferson County,Kansas,20,087,2049.0
Jewell County,Kansas,20,089,358.0
Johnson County,Kansas,20,091,51278.0
Kearny County,Kansas,20,093,425.0
Kingman County,Kansas,20,095,845.0
Kiowa County,Kansas,20,097,266.0
Labette County,Kansas,20,099,2341.0
Lane County,Kansas,20,101,207.0
Leavenworth County,Kansas,20,103,8514.0
Lincoln County,Kansas,20,105,410.0
Linn County,Kansas,20,107,1217.0
Logan County,Kansas,20,109,339.0
Lyon County,Kansas,20,111,3045.0
McPherson County,Kansas,20,113,2992.0
Marion County,Kansas,20,115,1242.0
Marshall County,Kansas,20,117,867.0
Meade County,Kansas,20,119,335.0
Miami County,Kansas,20,121,3920.0
Mitchell County,Kansas,20,123,764.0
Montgomery County,Kansas,20,125,4111.0
Morris County,Kansas,20,127,650.0
Morton County,Kansas,20,129,392.0
Nemaha County,Kansas,20,131,796.0
Neosho County,Kansas,20,133,1968.0
Ness County,Kansas,20,135,414.0
Norton County,Kansas,20,137,685.0
Osage County,Kansas,20,139,1758.0
Osborne County,Kansas,20,141,446.0
Ottawa County,Kansas,20,143,631.0
Pawnee County,Kansas,20,145,860.0
Phillips County,Kansas,20,147,583.0
Pottawatomie County,Kansas,20,149,2086.0
Pratt County,Kansas,20,151,969.0
Rawlins County,Kansas,20,153,316.0
Reno County,Kansas,20,155,7134.0
Republic County,Kansas,20,157,526.0
Rice County,Kansas,20,159,1135.0
Riley County,Kansas,20,161,6765.0
Rooks County,Kansas,20,163,551.0
Rush County,Kansas,20,165,404.0
Russell County,Kansas,20,167,1082.0
Saline County,Kansas,20,169,5698.0
Scott County,Kansas,20,171,474.0
Sedgwick County,Kansas,20,173,53801.0
Seward County,Kansas,20,175,1822.0
Shawnee County,Kansas,20,177,18553.0
Sheridan County,Kansas,20,179,319.0
Sherman County,Kansas,20,181,798.0
Smith County,Kansas,20,183,469.0
Stafford County,Kansas,20,185,488.0
Stanton County,Kansas,20,187,217.0
Stevens County,Kansas,20,189,687.0
Sumner County,Kansas,20,191,2788.0
Thomas County,Kansas,20,193,808.0
Trego County,Kansas,20,195,416.0
Wabaunsee County,Kansas,20,197,720.0
Wallace County,Kansas,20,199,205.0
Washington County,Kansas,20,201,494.0
Wichita County,Kansas,20,203,228.0
Wilson County,Kansas,20,205,1039.0
Woodson County,Kansas,20,207,366.0
Wyandotte County,Kansas,20,209,15374.0
Adair County,Kentucky,21,001,1442.0
Allen County,Kentucky,21,003,1596.0
Anderson County,Kentucky,21,005,2128.0
Ballard County,Kentucky,21,007,1126.0
Barren County,Kentucky,21,009,3562.0
Bath County,Kentucky,21,011,812.0
Bell County,Kentucky,21,013,1967.0
Boone County,Kentucky,21,015,15183.0
Bourbon County,Kentucky,21,017,2086.0
Boyd County,Kentucky,21,019,5567.0
Boyle County,Kentucky,21,021,2801.0
Bracken County,Kentucky,21,023,671.0
Breathitt County,Kentucky,21,025,1250.0
Breckinridge County,Kentucky,21,027,1608.0
Bullitt County,Kentucky,21,029,8066.0
Butler County,Kentucky,21,031,881.0
Caldwell County,Kentucky,21,033,1242.0
Calloway County,Kentucky,21,035,3605.0
Campbell County,Kentucky,21,037,8209.0
Carlisle County,Kentucky,21,039,535.0
Carroll County,Kentucky,21,041,794.0
Carter County,Kentucky,21,043,2761.0
Casey County,Kentucky,21,045,1328.0
Christian County,Kentucky,21,047,7284.0
Clark County,Kentucky,21,049,3456.0
Clay County,Kentucky,21,051,1443.0
Clinton County,Kentucky,21,053,757.0
Crittenden County,Kentucky,21,055,791.0
Cumberland County,Kentucky,21,057,752.0
Daviess County,Kentucky,21,059,9377.0
Edmonson County,Kentucky,21,061,943.0
Elliott County,Kentucky,21,063,834.0
Estill County,Kentucky,21,065,1056.0
Fayette County,Kentucky,21,067,30939.0
Fleming County,Kentucky,21,069,1094.0
Floyd County,Kentucky,21,071,4025.0
Franklin County,Kentucky,21,073,5324.0
Fulton County,Kentucky,21,075,644.0
Gallatin County,Kentucky,21,077,740.0
Garrard County,Kentucky,21,079,1404.0
Grant County,Kentucky,21,081,1972.0
Graves County,Kentucky,21,083,3398.0
Grayson County,Kentucky,21,085,2271.0
Green County,Kentucky,21,087,866.0
Greenup County,Kentucky,21,089,4188.0
Hancock County,Kentucky,21,091,829.0
Hardin County,Kentucky,21,093,11965.0
Harlan County,Kentucky,21,095,2100.0
Harrison County,Kentucky,21,097,1621.0
Hart County,Kentucky,21,099,1302.0
Henderson County,Kentucky,21,101,5079.0
Henry County,Kentucky,21,103,1490.0
Hickman County,Kentucky,21,105,471.0
Hopkins County,Kentucky,21,107,3474.0
Jackson County,Kentucky,21,109,855.0
Jefferson County,Kentucky,21,111,83136.0
Jessamine County,Kentucky,21,113,4265.0
Johnson County,Kentucky,21,115,2133.0
Kenton County,Kentucky,21,117,16667.0
Knott County,Kentucky,21,119,1320.0
Knox County,Kentucky,21,121,2518.0
Larue County,Kentucky,21,123,1369.0
Laurel County,Kentucky,21,125,6020.0
Lawrence County,Kentucky,21,127,1448.0
Lee County,Kentucky,21,129,644.0
Leslie County,Kentucky,21,131,835.0
Letcher County,Kentucky,21,133,1532.0
Lewis County,Kentucky,21,135,887.0
Lincoln County,Kentucky,21,137,2091.0
Livingston County,Kentucky,21,139,897.0
Logan County,Kentucky,21,141,2437.0
Lyon County,Kentucky,21,143,1049.0
McCracken County,Kentucky,21,145,6967.0
McCreary County,Kentucky,21,147,1416.0
McLean County,Kentucky,21,149,1170.0
Madison County,Kentucky,21,151,7923.0
Magoffin County,Kentucky,21,153,1288.0
Marion County,Kentucky,21,155,1236.0
Marshall County,Kentucky,21,157,3448.0
Martin County,Kentucky,21,159,1107.0
Mason County,Kentucky,21,161,1347.0
Meade County,Kentucky,21,163,2942.0
Menifee County,Kentucky,21,165,584.0
Mercer County,Kentucky,21,167,2004.0
Metcalfe County,Kentucky,21,169,983.0
Monroe County,Kentucky,21,171,683.0
Montgomery County,Kentucky,21,173,2985.0
Morgan County,Kentucky,21,175,1339.0
Muhlenberg County,Kentucky,21,177,2498.0
Nelson County,Kentucky,21,179,4532.0
Nicholas County,Kentucky,21,181,444.0
Ohio County,Kentucky,21,183,2083.0
Oldham County,Kentucky,21,185,6681.0
Owen County,Kentucky,21,187,890.0
Owsley County,Kentucky,21,189,298.0
Pendleton County,Kentucky,21,191,1227.0
Perry County,Kentucky,21,193,2714.0
Pike County,Kentucky,21,195,5039.0
Powell County,Kentucky,21,197,1057.0
Pulaski County,Kentucky,21,199,5459.0
Robertson County,Kentucky,21,201,121.0
Rockcastle County,Kentucky,21,203,1233.0
Rowan County,Kentucky,21,205,1816.0
Russell County,Kentucky,21,207,1765.0
Scott County,Kentucky,21,209,5078.0
Shelby County,Kentucky,21,211,5024.0
Simpson County,Kentucky,21,213,1523.0
Spencer County,Kentucky,21,215,1907.0
Taylor County,Kentucky,21,217,1815.0
Todd County,Kentucky,21,219,918.0
Trigg County,Kentucky,21,221,1849.0
Trimble County,Kentucky,21,223,582.0
Union County,Kentucky,21,225,1449.0
Warren County,Kentucky,21,227,11279.0
Washington County,Kentucky,21,229,861.0
Wayne County,Kentucky,21,231,1624.0
Webster County,Kentucky,21,233,1100.0
Whitley County,Kentucky,21,235,3072.0
Wolfe County,Kentucky,21,237,729.0
Woodford County,Kentucky,21,239,2574.0
Acadia Parish,Louisiana,22,001,4976.0
Allen Parish,Louisiana,22,003,2291.0
Ascension Parish,Louisiana,22,005,10552.0
Assumption Parish,Louisiana,22,007,1907.0
Avoyelles Parish,Louisiana,22,009,3843.0
Beauregard Parish,Louisiana,22,011,3380.0
Bienville Parish,Louisiana,22,013,1722.0
Bossier Parish,Louisiana,22,015,15239.0
Caddo Parish,Louisiana,22,017,30379.0
Calcasieu Parish,Louisiana,22,019,22343.0
Caldwell Parish,Louisiana,22,021,919.0
Cameron Parish,Louisiana,22,023,586.0
Catahoula Parish,Louisiana,22,025,909.0
Claiborne Parish,Louisiana,22,027,1905.0
Concordia Parish,Louisiana,22,029,1935.0
De Soto Parish,Louisiana,22,031,2998.0
East Baton Rouge Parish,Louisiana,22,033,49223.0
East Carroll Parish,Louisiana,22,035,691.0
East Feliciana Parish,Louisiana,22,037,2151.0
Evangeline Parish,Louisiana,22,039,2327.0
Franklin Parish,Louisiana,22,041,1612.0
Grant Parish,Louisiana,22,043,2029.0
Iberia Parish,Louisiana,22,045,5905.0
Iberville Parish,Louisiana,22,047,3136.0
Jackson Parish,Louisiana,22,049,1435.0
Jefferson Parish,Louisiana,22,051,53306.0
Jefferson Davis Parish,Louisiana,22,053,2689.0
Lafayette Parish,Louisiana,22,055,24300.0
Lafourche Parish,Louisiana,22,057,7296.0
LaSalle Parish,Louisiana,22,059,1169.0
Lincoln Parish,Louisiana,22,061,3668.0
Livingston Parish,Louisiana,22,063,14370.0
Madison Parish,Louisiana,22,065,973.0
Morehouse Parish,Louisiana,22,067,1764.0
Natchitoches Parish,Louisiana,22,069,2387.0
Orleans Parish,Louisiana,22,071,47160.0
Ouachita Parish,Louisiana,22,073,16423.0
Plaquemines Parish,Louisiana,22,075,2388.0
Pointe Coupee Parish,Louisiana,22,077,2230.0
Rapides Parish,Louisiana,22,079,14654.0
Red River Parish,Louisiana,22,081,773.0
Richland Parish,Louisiana,22,083,2265.0
Sabine Parish,Louisiana,22,085,1877.0
Saint Bernard Parish,Louisiana,22,087,5127.0
Saint Charles Parish,Louisiana,22,089,5989.0
Saint Helena Parish,Louisiana,22,091,900.0
Saint James Parish,Louisiana,22,093,2135.0
Saint John the Baptist Parish,Louisiana,22,095,5249.0
Saint Landry Parish,Louisiana,22,097,5935.0
Saint Martin Parish,Louisiana,22,099,4868.0
Saint Mary Parish,Louisiana,22,101,3765.0
Saint Tammany Parish,Louisiana,22,103,31023.0
Tangipahoa Parish,Louisiana,22,105,13317.0
Tensas Parish,Louisiana,22,107,391.0
Terrebonne Parish,Louisiana,22,109,10424.0
Union Parish,Louisiana,22,111,1984.0
Vermilion Parish,Louisiana,22,113,4320.0
Vernon Parish,Louisiana,22,115,5605.0
Washington Parish,Louisiana,22,117,4248.0
Webster Parish,Louisiana,22,119,3954.0
West Baton Rouge Parish,Louisiana,22,121,2616.0
West Carroll Parish,Louisiana,22,123,949.0
West Feliciana Parish,Louisiana,22,125,1577.0
Winn Parish,Louisiana,22,127,1247.0
Androscoggin County,Maine,23,001,9621.0
Aroostook County,Maine,23,003,7283.0
Cumberland County,Maine,23,005,25963.0
Franklin County,Maine,23,007,2899.0
Hancock County,Maine,23,009,5705.0
Kennebec County,Maine,23,011,11704.0
Knox County,Maine,23,013,4081.0
Lincoln County,Maine,23,015,3510.0
Oxford County,Maine,23,017,5050.0
Penobscot County,Maine,23,019,15219.0
Piscataquis County,Maine,23,021,1780.0
Sagadahoc County,Maine,23,023,3571.0
Somerset County,Maine,23,025,4866.0
Waldo County,Maine,23,027,4202.0
Washington County,Maine,23,029,3231.0
York County,Maine,23,031,20430.0
Allegany County,Maryland,24,001,6221.0
Anne Arundel County,Maryland,24,003,51309.0
Baltimore County,Maryland,24,005,76530.0
Calvert County,Maryland,24,009,10160.0
Caroline County,Maryland,24,011,2598.0
Carroll County,Maryland,24,013,14218.0
Cecil County,Maryland,24,015,9376.0
Charles County,Maryland,24,017,17455.0
Dorchester County,Maryland,24,019,3315.0
Frederick County,Maryland,24,021,21223.0
Garrett County,Maryland,24,023,2193.0
Harford County,Maryland,24,025,24503.0
Howard County,Maryland,24,027,22274.0
Kent County,Maryland,24,029,1734.0
Queen Anne's County,Maryland,24,035,3967.0
Saint Mary's County,Maryland,24,037,10244.0
Somerset County,Maryland,24,039,2372.0
Talbot County,Maryland,24,041,3389.0
Washington County,Maryland,24,043,12935.0
Wicomico County,Maryland,24,045,9360.0
Worcester County,Maryland,24,047,5293.0
Baltimore City,Maryland,24,510,60297.0
Montgomery County,Maryland,24,031,71504.0
Prince George's County,Maryland,24,033,98636.0
Barnstable County,Massachusetts,25,001,22136.0
Berkshire County,Massachusetts,25,003,10923.0
Bristol County,Massachusetts,25,005,46577.0
Dukes County,Massachusetts,25,007,2146.0
Essex County,Massachusetts,25,009,63514.0
Franklin County,Massachusetts,25,011,5956.0
Hampden County,Massachusetts,25,013,39559.0
Hampshire County,Massachusetts,25,015,10388.0
Middlesex County,Massachusetts,25,017,95893.0
Nantucket County,Massachusetts,25,019,1175.0
Norfolk County,Massachusetts,25,021,47176.0
Plymouth County,Massachusetts,25,023,45924.0
Suffolk County,Massachusetts,25,025,56097.0
Worcester County,Massachusetts,25,027,66074.0
Alcona County,Michigan,26,001,1464.0
Alger County,Michigan,26,003,968.0
Allegan County,Michigan,26,005,10747.0
Alpena County,Michigan,26,007,3926.0
Antrim County,Michigan,26,009,2528.0
Arenac County,Michigan,26,011,1696.0
Baraga County,Michigan,26,013,899.0
Barry County,Michigan,26,015,6429.0
Bay County,Michigan,26,017,11774.0
Benzie County,Michigan,26,019,1961.0
Berrien County,Michigan,26,021,15922.0
Branch County,Michigan,26,023,4550.0
Calhoun County,Michigan,26,025,14771.0
Cass County,Michigan,26,027,5446.0
Charlevoix County,Michigan,26,029,2707.0
Cheboygan County,Michigan,26,031,3010.0
Chippewa County,Michigan,26,033,4305.0
Clare County,Michigan,26,035,3639.0
Clinton County,Michigan,26,037,8411.0
Crawford County,Michigan,26,039,1754.0
Delta County,Michigan,26,041,4531.0
Dickinson County,Michigan,26,043,3048.0
Eaton County,Michigan,26,045,13904.0
Emmet County,Michigan,26,047,4337.0
Genesee County,Michigan,26,049,52415.0
Gladwin County,Michigan,26,051,2717.0
Gogebic County,Michigan,26,053,2055.0
Grand Traverse County,Michigan,26,055,10985.0
Gratiot County,Michigan,26,057,4822.0
Hillsdale County,Michigan,26,059,4703.0
Houghton County,Michigan,26,061,2603.0
Huron County,Michigan,26,063,3133.0
Ingham County,Michigan,26,065,28354.0
Ionia County,Michigan,26,067,6535.0
Iosco County,Michigan,26,069,3008.0
Iron County,Michigan,26,071,1155.0
Isabella County,Michigan,26,073,5693.0
Jackson County,Michigan,26,075,17959.0
Kalamazoo County,Michigan,26,077,26658.0
Kalkaska County,Michigan,26,079,1858.0
Kent County,Michigan,26,081,60859.0
Keweenaw County,Michigan,26,083,212.0
Lake County,Michigan,26,085,1135.0
Lapeer County,Michigan,26,087,9816.0
Leelanau County,Michigan,26,089,2559.0
Lenawee County,Michigan,26,091,10776.0
Livingston County,Michigan,26,093,20656.0
Luce County,Michigan,26,095,687.0
Mackinac County,Michigan,26,097,1512.0
Macomb County,Michigan,26,099,101391.0
Manistee County,Michigan,26,101,2582.0
Marquette County,Michigan,26,103,7350.0
Mason County,Michigan,26,105,3185.0
Mecosta County,Michigan,26,107,3458.0
Menominee County,Michigan,26,109,2451.0
Midland County,Michigan,26,111,8057.0
Missaukee County,Michigan,26,113,1384.0
Monroe County,Michigan,26,115,15823.0
Montcalm County,Michigan,26,117,7062.0
Montmorency County,Michigan,26,119,1115.0
Muskegon County,Michigan,26,121,18829.0
Newaygo County,Michigan,26,123,4583.0
Oakland County,Michigan,26,125,130125.0
Oceana County,Michigan,26,127,2801.0
Ogemaw County,Michigan,26,129,2442.0
Ontonagon County,Michigan,26,131,750.0
Osceola County,Michigan,26,133,2169.0
Oscoda County,Michigan,26,135,957.0
Otsego County,Michigan,26,137,2790.0
Ottawa County,Michigan,26,139,24834.0
Presque Isle County,Michigan,26,141,1538.0
Roscommon County,Michigan,26,143,2985.0
Saginaw County,Michigan,26,145,21474.0
Saint Clair County,Michigan,26,147,18445.0
Saint Joseph County,Michigan,26,149,6367.0
Sanilac County,Michigan,26,151,4165.0
Schoolcraft County,Michigan,26,153,790.0
Shiawassee County,Michigan,26,155,9089.0
Tuscola County,Michigan,26,157,5852.0
Van Buren County,Michigan,26,159,8186.0
Washtenaw County,Michigan,26,161,29434.0
Wayne County,Michigan,26,163,206586.0
Wexford County,Michigan,26,165,3369.0
Aitkin County,Minnesota,27,001,1895.0
Anoka County,Minnesota,27,003,37360.0
Becker County,Minnesota,27,005,3583.0
Beltrami County,Minnesota,27,007,4548.0
Benton County,Minnesota,27,009,4428.0
Big Stone County,Minnesota,27,011,522.0
Blue Earth County,Minnesota,27,013,6196.0
Brown County,Minnesota,27,015,2799.0
Carlton County,Minnesota,27,017,4138.0
Carver County,Minnesota,27,019,7940.0
Cass County,Minnesota,27,021,3510.0
Chippewa County,Minnesota,27,023,1327.0
Chisago County,Minnesota,27,025,6449.0
Clay County,Minnesota,27,027,5280.0
Clearwater County,Minnesota,27,029,936.0
Cook County,Minnesota,27,031,720.0
Cottonwood County,Minnesota,27,033,1403.0
Crow Wing County,Minnesota,27,035,7303.0
Dakota County,Minnesota,27,037,41535.0
Dodge County,Minnesota,27,039,2030.0
Douglas County,Minnesota,27,041,3595.0
Faribault County,Minnesota,27,043,1508.0
Fillmore County,Minnesota,27,045,2163.0
Freeborn County,Minnesota,27,047,3396.0
Goodhue County,Minnesota,27,049,5084.0
Grant County,Minnesota,27,051,727.0
Hennepin County,Minnesota,27,053,112173.0
Houston County,Minnesota,27,055,2029.0
Hubbard County,Minnesota,27,057,2393.0
Isanti County,Minnesota,27,059,4523.0
Itasca County,Minnesota,27,061,5936.0
Jackson County,Minnesota,27,063,1190.0
Kanabec County,Minnesota,27,065,1683.0
Kandiyohi County,Minnesota,27,067,4908.0
Kittson County,Minnesota,27,069,600.0
Koochiching County,Minnesota,27,071,1534.0
Lac qui Parle County,Minnesota,27,073,850.0
Lake County,Minnesota,27,075,1114.0
Lake of the Woods County,Minnesota,27,077,498.0
Le Sueur County,Minnesota,27,079,2875.0
Lincoln County,Minnesota,27,081,613.0
Lyon County,Minnesota,27,083,2184.0
McLeod County,Minnesota,27,085,3782.0
Mahnomen County,Minnesota,27,087,633.0
Marshall County,Minnesota,27,089,907.0
Martin County,Minnesota,27,091,2112.0
Meeker County,Minnesota,27,093,2536.0
Mille Lacs County,Minnesota,27,095,2580.0
Morrison County,Minnesota,27,097,3249.0
Mower County,Minnesota,27,099,3990.0
Murray County,Minnesota,27,101,926.0
Nicollet County,Minnesota,27,103,3236.0
Nobles County,Minnesota,27,105,1824.0
Norman County,Minnesota,27,107,649.0
Olmsted County,Minnesota,27,109,13372.0
Otter Tail County,Minnesota,27,111,6282.0
Pennington County,Minnesota,27,113,1533.0
Pine County,Minnesota,27,115,3298.0
Pipestone County,Minnesota,27,117,969.0
Polk County,Minnesota,27,119,3283.0
Pope County,Minnesota,27,121,1253.0
Ramsey County,Minnesota,27,123,46451.0
Red Lake County,Minnesota,27,125,393.0
Redwood County,Minnesota,27,127,1765.0
Renville County,Minnesota,27,129,2108.0
Rice County,Minnesota,27,131,5740.0
Rock County,Minnesota,27,133,929.0
Roseau County,Minnesota,27,135,2108.0
Saint Louis County,Minnesota,27,137,23572.0
Scott County,Minnesota,27,139,13194.0
Sherburne County,Minnesota,27,141,10399.0
