County,State,State_FIPS,County_FIPS,bachelors_degree
Appanoose County,Iowa,19,007,1064
Audubon County,Iowa,19,009,560
Benton County,Iowa,19,011,2562
Black Hawk County,Iowa,19,013,14427
Boone County,Iowa,19,015,2662
Bremer County,Iowa,19,017,3007
Buchanan County,Iowa,19,019,1775
Buena Vista County,Iowa,19,021,1838
Butler County,Iowa,19,023,1248
Calhoun County,Iowa,19,025,1025
Carroll County,Iowa,19,027,2022
Cass County,Iowa,19,029,1171
Cedar County,Iowa,19,031,1821
Cerro Gordo County,Iowa,19,033,4758
Cherokee County,Iowa,19,035,1263
Chickasaw County,Iowa,19,037,977
Clarke County,Iowa,19,039,596
Clay County,Iowa,19,041,1809
Clayton County,Iowa,19,043,1400
Clinton County,Iowa,19,045,4264
Crawford County,Iowa,19,047,1059
Dallas County,Iowa,19,049,13555
Davis County,Iowa,19,051,712
Decatur County,Iowa,19,053,698
Delaware County,Iowa,19,055,1335
Des Moines County,Iowa,19,057,3778
Dickinson County,Iowa,19,059,2422
Dubuque County,Iowa,19,061,10671
Emmet County,Iowa,19,063,832
Fayette County,Iowa,19,065,1625
Floyd County,Iowa,19,067,1244
Franklin County,Iowa,19,069,835
Fremont County,Iowa,19,071,763
Greene County,Iowa,19,073,887
Grundy County,Iowa,19,075,1416
Guthrie County,Iowa,19,077,1100
Hamilton County,Iowa,19,079,1399
Hancock County,Iowa,19,081,975
Hardin County,Iowa,19,083,1530
Harrison County,Iowa,19,085,1367
Henry County,Iowa,19,087,2054
Howard County,Iowa,19,089,524
Humboldt County,Iowa,19,091,875
Ida County,Iowa,19,093,691
Iowa County,Iowa,19,095,1809
Jackson County,Iowa,19,097,1461
Jasper County,Iowa,19,099,3305
Jefferson County,Iowa,19,101,2036
Johnson County,Iowa,19,103,21484
Jones County,Iowa,19,105,1975
Keokuk County,Iowa,19,107,695
Kossuth County,Iowa,19,109,1483
Lee County,Iowa,19,111,2569
Linn County,Iowa,19,113,30273
Louisa County,Iowa,19,115,784
Lucas County,Iowa,19,117,564
Lyon County,Iowa,19,119,944
Madison County,Iowa,19,121,1652
Mahaska County,Iowa,19,123,2245
Marion County,Iowa,19,125,3704
Marshall County,Iowa,19,127,3425
Mills County,Iowa,19,129,1803
Mitchell County,Iowa,19,131,851
Monona County,Iowa,19,133,786
Monroe County,Iowa,19,135,666
Montgomery County,Iowa,19,137,881
Muscatine County,Iowa,19,139,3391
O'Brien County,Iowa,19,141,1545
Osceola County,Iowa,19,143,468
Page County,Iowa,19,145,1460
Palo Alto County,Iowa,19,147,738
Plymouth County,Iowa,19,149,2287
Pocahontas County,Iowa,19,151,733
Polk County,Iowa,19,153,68804
Pottawattamie County,Iowa,19,155,8077
Poweshiek County,Iowa,19,157,1816
Ringgold County,Iowa,19,159,458
Sac County,Iowa,19,161,1031
Scott County,Iowa,19,163,22790
Shelby County,Iowa,19,165,1116
Sioux County,Iowa,19,167,3180
Story County,Iowa,19,169,13410
Tama County,Iowa,19,171,1304
Taylor County,Iowa,19,173,428
Union County,Iowa,19,175,1032
Van Buren County,Iowa,19,177,532
Wapello County,Iowa,19,179,2426
Warren County,Iowa,19,181,6087
Washington County,Iowa,19,183,2142
Wayne County,Iowa,19,185,425
Webster County,Iowa,19,187,3460
Winnebago County,Iowa,19,189,1116
Winneshiek County,Iowa,19,191,2261
Woodbury County,Iowa,19,193,8932
Worth County,Iowa,19,195,657
Wright County,Iowa,19,197,942
Allen County,Kansas,20,001,1074
Anderson County,Kansas,20,003,665
Atchison County,Kansas,20,005,1356
Barber County,Kansas,20,007,493
Barton County,Kansas,20,009,2396
Bourbon County,Kansas,20,011,1561
Brown County,Kansas,20,013,706
Butler County,Kansas,20,015,7522
Chase County,Kansas,20,017,275
Chautauqua County,Kansas,20,019,340
Cherokee County,Kansas,20,021,1284
Cheyenne County,Kansas,20,023,313
Clark County,Kansas,20,025,268
Clay County,Kansas,20,027,866
Cloud County,Kansas,20,029,680
Coffey County,Kansas,20,031,878
Comanche County,Kansas,20,033,212
Cowley County,Kansas,20,035,2872
Crawford County,Kansas,20,037,3867
Decatur County,Kansas,20,039,392
Dickinson County,Kansas,20,041,1798
Doniphan County,Kansas,20,043,662
Douglas County,Kansas,20,045,16834
Edwards County,Kansas,20,047,361
Elk County,Kansas,20,049,256
Ellis County,Kansas,20,051,3620
Ellsworth County,Kansas,20,053,643
Finney County,Kansas,20,055,2700
Ford County,Kansas,20,057,2476
Franklin County,Kansas,20,059,2316
Geary County,Kansas,20,061,2475
Gove County,Kansas,20,063,293
Graham County,Kansas,20,065,320
Grant County,Kansas,20,067,609
Gray County,Kansas,20,069,594
Greeley County,Kansas,20,071,104
Greenwood County,Kansas,20,073,553
Hamilton County,Kansas,20,075,199
Harper County,Kansas,20,077,407
Harvey County,Kansas,20,079,3733
Haskell County,Kansas,20,081,299
Hodgeman County,Kansas,20,083,250
Jackson County,Kansas,20,085,1212
Jefferson County,Kansas,20,087,2001
Jewell County,Kansas,20,089,320
Johnson County,Kansas,20,091,120328
Kearny County,Kansas,20,093,284
Kingman County,Kansas,20,095,729
Kiowa County,Kansas,20,097,205
Labette County,Kansas,20,099,1777
Lane County,Kansas,20,101,166
Leavenworth County,Kansas,20,103,8665
Lincoln County,Kansas,20,105,320
Linn County,Kansas,20,107,730
Logan County,Kansas,20,109,257
Lyon County,Kansas,20,111,3013
McPherson County,Kansas,20,113,3328
Marion County,Kansas,20,115,1172
Marshall County,Kansas,20,117,673
Meade County,Kansas,20,119,485
Miami County,Kansas,20,121,3509
Mitchell County,Kansas,20,123,714
Montgomery County,Kansas,20,125,2809
Morris County,Kansas,20,127,397
Morton County,Kansas,20,129,362
Nemaha County,Kansas,20,131,912
Neosho County,Kansas,20,133,1276
Ness County,Kansas,20,135,305
Norton County,Kansas,20,137,475
Osage County,Kansas,20,139,1548
Osborne County,Kansas,20,141,409
Ottawa County,Kansas,20,143,638
Pawnee County,Kansas,20,145,733
Phillips County,Kansas,20,147,582
Pottawatomie County,Kansas,20,149,2578
Pratt County,Kansas,20,151,945
Rawlins County,Kansas,20,153,326
Reno County,Kansas,20,155,5782
Republic County,Kansas,20,157,468
Rice County,Kansas,20,159,889
Riley County,Kansas,20,161,8501
Rooks County,Kansas,20,163,504
Rush County,Kansas,20,165,297
Russell County,Kansas,20,167,683
Saline County,Kansas,20,169,5684
Scott County,Kansas,20,171,673
Sedgwick County,Kansas,20,173,61360
Seward County,Kansas,20,175,1056
Shawnee County,Kansas,20,177,22090
Sheridan County,Kansas,20,179,250
Sherman County,Kansas,20,181,471
Smith County,Kansas,20,183,297
Stafford County,Kansas,20,185,493
Stanton County,Kansas,20,187,202
Stevens County,Kansas,20,189,401
Sumner County,Kansas,20,191,2154
Thomas County,Kansas,20,193,829
Trego County,Kansas,20,195,304
Wabaunsee County,Kansas,20,197,710
Wallace County,Kansas,20,199,199
Washington County,Kansas,20,201,561
Wichita County,Kansas,20,203,182
Wilson County,Kansas,20,205,497
Woodson County,Kansas,20,207,311
Wyandotte County,Kansas,20,209,10016
Adair County,Kentucky,21,001,1062
Allen County,Kentucky,21,003,934
Anderson County,Kentucky,21,005,1686
Ballard County,Kentucky,21,007,299
Barren County,Kentucky,21,009,2335
Bath County,Kentucky,21,011,739
Bell County,Kentucky,21,013,952
Boone County,Kentucky,21,015,14634
Bourbon County,Kentucky,21,017,1410
Boyd County,Kentucky,21,019,3072
Boyle County,Kentucky,21,021,2505
Bracken County,Kentucky,21,023,612
Breathitt County,Kentucky,21,025,445
Breckinridge County,Kentucky,21,027,718
Bullitt County,Kentucky,21,029,3842
Butler County,Kentucky,21,031,379
Caldwell County,Kentucky,21,033,789
Calloway County,Kentucky,21,035,3638
Campbell County,Kentucky,21,037,10128
Carlisle County,Kentucky,21,039,317
Carroll County,Kentucky,21,041,449
Carter County,Kentucky,21,043,876
Casey County,Kentucky,21,045,476
Christian County,Kentucky,21,047,3825
Clark County,Kentucky,21,049,3042
Clay County,Kentucky,21,051,531
Clinton County,Kentucky,21,053,270
Crittenden County,Kentucky,21,055,423
Cumberland County,Kentucky,21,057,293
Daviess County,Kentucky,21,059,7217
Edmonson County,Kentucky,21,061,534
Elliott County,Kentucky,21,063,221
Estill County,Kentucky,21,065,349
Fayette County,Kentucky,21,067,43826
Fleming County,Kentucky,21,069,747
Floyd County,Kentucky,21,071,1805
Franklin County,Kentucky,21,073,5851
Fulton County,Kentucky,21,075,409
Gallatin County,Kentucky,21,077,372
Garrard County,Kentucky,21,079,1304
Grant County,Kentucky,21,081,1279
Graves County,Kentucky,21,083,2608
Grayson County,Kentucky,21,085,701
Green County,Kentucky,21,087,397
Greenup County,Kentucky,21,089,2359
Hancock County,Kentucky,21,091,426
Hardin County,Kentucky,21,093,7867
Harlan County,Kentucky,21,095,1114
Harrison County,Kentucky,21,097,1167
Hart County,Kentucky,21,099,575
Henderson County,Kentucky,21,101,3153
Henry County,Kentucky,21,103,902
Hickman County,Kentucky,21,105,341
Hopkins County,Kentucky,21,107,2634
Jackson County,Kentucky,21,109,328
Jefferson County,Kentucky,21,111,89622
Jessamine County,Kentucky,21,113,5156
Johnson County,Kentucky,21,115,844
Kenton County,Kentucky,21,117,19109
Knott County,Kentucky,21,119,767
Knox County,Kentucky,21,121,1046
Larue County,Kentucky,21,123,519
Laurel County,Kentucky,21,125,3090
Lawrence County,Kentucky,21,127,536
Lee County,Kentucky,21,129,147
Leslie County,Kentucky,21,131,326
Letcher County,Kentucky,21,133,991
Lewis County,Kentucky,21,135,604
Lincoln County,Kentucky,21,137,779
Livingston County,Kentucky,21,139,335
Logan County,Kentucky,21,141,1329
Lyon County,Kentucky,21,143,612
McCracken County,Kentucky,21,145,5973
McCreary County,Kentucky,21,147,376
McLean County,Kentucky,21,149,378
Madison County,Kentucky,21,151,7752
Magoffin County,Kentucky,21,153,466
Marion County,Kentucky,21,155,856
Marshall County,Kentucky,21,157,2105
Martin County,Kentucky,21,159,421
Mason County,Kentucky,21,161,915
Meade County,Kentucky,21,163,1234
Menifee County,Kentucky,21,165,260
Mercer County,Kentucky,21,167,1506
Metcalfe County,Kentucky,21,169,343
Monroe County,Kentucky,21,171,474
Montgomery County,Kentucky,21,173,1676
Morgan County,Kentucky,21,175,541
Muhlenberg County,Kentucky,21,177,1225
Nelson County,Kentucky,21,179,2535
Nicholas County,Kentucky,21,181,374
Ohio County,Kentucky,21,183,787
Oldham County,Kentucky,21,185,9704
Owen County,Kentucky,21,187,946
Owsley County,Kentucky,21,189,223
Pendleton County,Kentucky,21,191,651
Perry County,Kentucky,21,193,1522
Pike County,Kentucky,21,195,2916
Powell County,Kentucky,21,197,612
Pulaski County,Kentucky,21,199,3503
Robertson County,Kentucky,21,201,100
Rockcastle County,Kentucky,21,203,554
Rowan County,Kentucky,21,205,1519
Russell County,Kentucky,21,207,728
Scott County,Kentucky,21,209,4847
Shelby County,Kentucky,21,211,4204
Simpson County,Kentucky,21,213,1189
Spencer County,Kentucky,21,215,1263
Taylor County,Kentucky,21,217,1119
Todd County,Kentucky,21,219,491
Trigg County,Kentucky,21,221,976
Trimble County,Kentucky,21,223,618
Union County,Kentucky,21,225,557
Warren County,Kentucky,21,227,11654
Washington County,Kentucky,21,229,630
Wayne County,Kentucky,21,231,671
Webster County,Kentucky,21,233,447
Whitley County,Kentucky,21,235,1560
Wolfe County,Kentucky,21,237,245
Woodford County,Kentucky,21,239,3263
Acadia Parish,Louisiana,22,001,3001
Allen Parish,Louisiana,22,003,1028
Ascension Parish,Louisiana,22,005,11482
Assumption Parish,Louisiana,22,007,1070
Avoyelles Parish,Louisiana,22,009,1752
Beauregard Parish,Louisiana,22,011,2463
Bienville Parish,Louisiana,22,013,767
Bossier Parish,Louisiana,22,015,11678
Caddo Parish,Louisiana,22,017,22962
Calcasieu Parish,Louisiana,22,019,17637
Caldwell Parish,Louisiana,22,021,465
Cameron Parish,Louisiana,22,023,545
Catahoula Parish,Louisiana,22,025,463
Claiborne Parish,Louisiana,22,027,1061
Concordia Parish,Louisiana,22,029,958
De Soto Parish,Louisiana,22,031,1407
East Baton Rouge Parish,Louisiana,22,033,58938
East Carroll Parish,Louisiana,22,035,383
East Feliciana Parish,Louisiana,22,037,1407
Evangeline Parish,Louisiana,22,039,1558
Franklin Parish,Louisiana,22,041,1049
Grant Parish,Louisiana,22,043,1060
Iberia Parish,Louisiana,22,045,4257
Iberville Parish,Louisiana,22,047,1975
Jackson Parish,Louisiana,22,049,929
Jefferson Parish,Louisiana,22,051,46446
Jefferson Davis Parish,Louisiana,22,053,1761
Lafayette Parish,Louisiana,22,055,27429
Lafourche Parish,Louisiana,22,057,6388
LaSalle Parish,Louisiana,22,059,974
Lincoln Parish,Louisiana,22,061,5047
Livingston Parish,Louisiana,22,063,11803
Madison Parish,Louisiana,22,065,595
Morehouse Parish,Louisiana,22,067,1590
Natchitoches Parish,Louisiana,22,069,2771
Orleans Parish,Louisiana,22,071,42702
Ouachita Parish,Louisiana,22,073,14719
Plaquemines Parish,Louisiana,22,075,1972
Pointe Coupee Parish,Louisiana,22,077,1555
Rapides Parish,Louisiana,22,079,10629
Red River Parish,Louisiana,22,081,471
Richland Parish,Louisiana,22,083,1172
Sabine Parish,Louisiana,22,085,1467
Saint Bernard Parish,Louisiana,22,087,1985
Saint Charles Parish,Louisiana,22,089,4849
Saint Helena Parish,Louisiana,22,091,509
Saint James Parish,Louisiana,22,093,1268
Saint John the Baptist Parish,Louisiana,22,095,3189
Saint Landry Parish,Louisiana,22,097,5009
Saint Martin Parish,Louisiana,22,099,3182
Saint Mary Parish,Louisiana,22,101,2691
Saint Tammany Parish,Louisiana,22,103,31923
Tangipahoa Parish,Louisiana,22,105,9884
Tensas Parish,Louisiana,22,107,249
Terrebonne Parish,Louisiana,22,109,6675
Union Parish,Louisiana,22,111,1497
Vermilion Parish,Louisiana,22,113,3521
Vernon Parish,Louisiana,22,115,3833
Washington Parish,Louisiana,22,117,2440
Webster Parish,Louisiana,22,119,2855
West Baton Rouge Parish,Louisiana,22,121,1977
West Carroll Parish,Louisiana,22,123,497
West Feliciana Parish,Louisiana,22,125,1663
Winn Parish,Louisiana,22,127,913
Androscoggin County,Maine,23,001,9208
Aroostook County,Maine,23,003,6110
Cumberland County,Maine,23,005,49830
Franklin County,Maine,23,007,2862
Hancock County,Maine,23,009,8103
Kennebec County,Maine,23,011,12823
Knox County,Maine,23,013,5948
Lincoln County,Maine,23,015,4796
Oxford County,Maine,23,017,4918
Penobscot County,Maine,23,019,15613
Piscataquis County,Maine,23,021,1490
Sagadahoc County,Maine,23,023,5066
Somerset County,Maine,23,025,4014
Waldo County,Maine,23,027,4503
Washington County,Maine,23,029,3021
York County,Maine,23,031,26610
Allegany County,Maryland,24,001,4618
Anne Arundel County,Maryland,24,003,79716
Baltimore County,Maryland,24,005,111453
Calvert County,Maryland,24,009,10255
Caroline County,Maryland,24,011,2090
Carroll County,Maryland,24,013,22367
Cecil County,Maryland,24,015,9346
Charles County,Maryland,24,017,16008
Dorchester County,Maryland,24,019,2428
Frederick County,Maryland,24,021,35373
Garrett County,Maryland,24,023,2162
Harford County,Maryland,24,025,31667
Howard County,Maryland,24,027,60143
Kent County,Maryland,24,029,2667
Queen Anne's County,Maryland,24,035,6295
Saint Mary's County,Maryland,24,037,11588
Somerset County,Maryland,24,039,1641
Talbot County,Maryland,24,041,4835
Washington County,Maryland,24,043,11876
Wicomico County,Maryland,24,045,9750
Worcester County,Maryland,24,047,6548
Baltimore City,Maryland,24,510,57421
Montgomery County,Maryland,24,031,177612
Prince George's County,Maryland,24,033,96558
Barnstable County,Massachusetts,25,001,38583
Berkshire County,Massachusetts,25,003,15977
Bristol County,Massachusetts,25,005,62331
Dukes County,Massachusetts,25,007,2851
Essex County,Massachusetts,25,009,109985
Franklin County,Massachusetts,25,011,9579
Hampden County,Massachusetts,25,013,45966
Hampshire County,Massachusetts,25,015,20581
Middlesex County,Massachusetts,25,017,268306
Nantucket County,Massachusetts,25,019,2100
Norfolk County,Massachusetts,25,021,125584
Plymouth County,Massachusetts,25,023,71795
Suffolk County,Massachusetts,25,025,104545
Worcester County,Massachusetts,25,027,111116
Alcona County,Michigan,26,001,744
Alger County,Michigan,26,003,890
Allegan County,Michigan,26,005,9903
Alpena County,Michigan,26,007,1975
Antrim County,Michigan,26,009,2492
Arenac County,Michigan,26,011,808
Baraga County,Michigan,26,013,541
Barry County,Michigan,26,015,4429
Bay County,Michigan,26,017,9601
Benzie County,Michigan,26,019,1706
Berrien County,Michigan,26,021,15504
Branch County,Michigan,26,023,2629
Calhoun County,Michigan,26,025,11185
Cass County,Michigan,26,027,4098
Charlevoix County,Michigan,26,029,2872
Cheboygan County,Michigan,26,031,1933
Chippewa County,Michigan,26,033,2970
Clare County,Michigan,26,035,1485
Clinton County,Michigan,26,037,8462
Crawford County,Michigan,26,039,1054
Delta County,Michigan,26,041,3451
Dickinson County,Michigan,26,043,2361
Eaton County,Michigan,26,045,11671
Emmet County,Michigan,26,047,4356
Genesee County,Michigan,26,049,34116
Gladwin County,Michigan,26,051,1334
Gogebic County,Michigan,26,053,1725
Grand Traverse County,Michigan,26,055,11092
Gratiot County,Michigan,26,057,2480
Hillsdale County,Michigan,26,059,2592
Houghton County,Michigan,26,061,3740
Huron County,Michigan,26,063,2372
Ingham County,Michigan,26,065,33766
Ionia County,Michigan,26,067,4268
Iosco County,Michigan,26,069,1655
Iron County,Michigan,26,071,1046
Isabella County,Michigan,26,073,4830
Jackson County,Michigan,26,075,13872
Kalamazoo County,Michigan,26,077,32614
Kalkaska County,Michigan,26,079,890
Kent County,Michigan,26,081,79563
Keweenaw County,Michigan,26,083,257
Lake County,Michigan,26,085,471
Lapeer County,Michigan,26,087,6768
Leelanau County,Michigan,26,089,3744
Lenawee County,Michigan,26,091,8517
Livingston County,Michigan,26,093,26249
Luce County,Michigan,26,095,507
Mackinac County,Michigan,26,097,963
Macomb County,Michigan,26,099,84022
Manistee County,Michigan,26,101,2021
Marquette County,Michigan,26,103,8738
Mason County,Michigan,26,105,2455
Mecosta County,Michigan,26,107,3377
Menominee County,Michigan,26,109,1764
Midland County,Michigan,26,111,10856
Missaukee County,Michigan,26,113,896
Monroe County,Michigan,26,115,11218
Montcalm County,Michigan,26,117,3317
Montmorency County,Michigan,26,119,452
Muskegon County,Michigan,26,121,12807
Newaygo County,Michigan,26,123,2738
Oakland County,Michigan,26,125,206555
Oceana County,Michigan,26,127,1654
Ogemaw County,Michigan,26,129,1114
Ontonagon County,Michigan,26,131,610
Osceola County,Michigan,26,133,1420
Oscoda County,Michigan,26,135,440
Otsego County,Michigan,26,137,2171
Ottawa County,Michigan,26,139,31638
Presque Isle County,Michigan,26,141,1142
Roscommon County,Michigan,26,143,1834
Saginaw County,Michigan,26,145,16683
Saint Clair County,Michigan,26,147,10613
Saint Joseph County,Michigan,26,149,3734
Sanilac County,Michigan,26,151,2161
Schoolcraft County,Michigan,26,153,488
Shiawassee County,Michigan,26,155,4316
Tuscola County,Michigan,26,157,3359
Van Buren County,Michigan,26,159,5711
Washtenaw County,Michigan,26,161,53301
Wayne County,Michigan,26,163,151468
Wexford County,Michigan,26,165,2206
Aitkin County,Minnesota,27,001,1305
Anoka County,Minnesota,27,003,40947
Becker County,Minnesota,27,005,3334
Beltrami County,Minnesota,27,007,4946
Benton County,Minnesota,27,009,3561
Big Stone County,Minnesota,27,011,436
Blue Earth County,Minnesota,27,013,8009
Brown County,Minnesota,27,015,2409
Carlton County,Minnesota,27,017,3682
Carver County,Minnesota,27,019,17916
Cass County,Minnesota,27,021,2894
Chippewa County,Minnesota,27,023,1161
Chisago County,Minnesota,27,025,4805
Clay County,Minnesota,27,027,7675
Clearwater County,Minnesota,27,029,630
Cook County,Minnesota,27,031,915
Cottonwood County,Minnesota,27,033,964
Crow Wing County,Minnesota,27,035,6732
Dakota County,Minnesota,27,037,70144
Dodge County,Minnesota,27,039,2017
Douglas County,Minnesota,27,041,4224
Faribault County,Minnesota,27,043,1321
Fillmore County,Minnesota,27,045,1933
Freeborn County,Minnesota,27,047,2253
Goodhue County,Minnesota,27,049,5307
Grant County,Minnesota,27,051,609
Hennepin County,Minnesota,27,053,234301
Houston County,Minnesota,27,055,2082
Hubbard County,Minnesota,27,057,2221
Isanti County,Minnesota,27,059,3053
Itasca County,Minnesota,27,061,4640
Jackson County,Minnesota,27,063,1002
Kanabec County,Minnesota,27,065,1050
Kandiyohi County,Minnesota,27,067,4298
Kittson County,Minnesota,27,069,554
Koochiching County,Minnesota,27,071,1399
Lac qui Parle County,Minnesota,27,073,711
Lake County,Minnesota,27,075,1097
Lake of the Woods County,Minnesota,27,077,391
Le Sueur County,Minnesota,27,079,2921
Lincoln County,Minnesota,27,081,587
Lyon County,Minnesota,27,083,3072
McLeod County,Minnesota,27,085,3298
Mahnomen County,Minnesota,27,087,357
Marshall County,Minnesota,27,089,900
Martin County,Minnesota,27,091,2039
Meeker County,Minnesota,27,093,1980
Mille Lacs County,Minnesota,27,095,1927
Morrison County,Minnesota,27,097,2509
Mower County,Minnesota,27,099,3113
Murray County,Minnesota,27,101,778
Nicollet County,Minnesota,27,103,4648
Nobles County,Minnesota,27,105,1421
Norman County,Minnesota,27,107,554
Olmsted County,Minnesota,27,109,23706
Otter Tail County,Minnesota,27,111,6518
Pennington County,Minnesota,27,113,981
Pine County,Minnesota,27,115,1907
Pipestone County,Minnesota,27,117,724
Polk County,Minnesota,27,119,3221
Pope County,Minnesota,27,121,1131
Ramsey County,Minnesota,27,123,79156
Red Lake County,Minnesota,27,125,328
Redwood County,Minnesota,27,127,1353
Renville County,Minnesota,27,129,1400
Rice County,Minnesota,27,131,7140
Rock County,Minnesota,27,133,900
Roseau County,Minnesota,27,135,1414
Saint Louis County,Minnesota,27,137,23759
Scott County,Minnesota,27,139,22893
Sherburne County,Minnesota,27,141,9676
Sibley County,Minnesota,27,143,1177
Stearns County,Minnesota,27,145,15098
Steele County,Minnesota,27,147,4415
Stevens County,Minnesota,27,149,1029
Swift County,Minnesota,27,151,786
Todd County,Minnesota,27,153,1624
Traverse County,Minnesota,27,155,323
Wabasha County,Minnesota,27,157,2026
Wadena County,Minnesota,27,159,881
Waseca County,Minnesota,27,161,1874
Washington County,Minnesota,27,163,42260
Watonwan County,Minnesota,27,165,868
Wilkin County,Minnesota,27,167,522
Winona County,Minnesota,27,169,5254
Wright County,Minnesota,27,171,15756
Yellow Medicine County,Minnesota,27,173,929
Adams County,Mississippi,28,001,2480
Alcorn County,Mississippi,28,003,3105
Amite County,Mississippi,28,005,494
Attala County,Mississippi,28,007,1355
Benton County,Mississippi,28,009,386
Bolivar County,Mississippi,28,011,2665
Calhoun County,Mississippi,28,013,705
Carroll County,Mississippi,28,015,764
Chickasaw County,Mississippi,28,017,844
Choctaw County,Mississippi,28,019,433
Claiborne County,Mississippi,28,021,550
Clarke County,Mississippi,28,023,821
Clay County,Mississippi,28,025,1568
Coahoma County,Mississippi,28,027,1996
Copiah County,Mississippi,28,029,1562
Covington County,Mississippi,28,031,1161
DeSoto County,Mississippi,28,033,15453
Forrest County,Mississippi,28,035,7071
Franklin County,Mississippi,28,037,431
George County,Mississippi,28,039,1105
Greene County,Mississippi,28,041,514
Grenada County,Mississippi,28,043,1582
Hancock County,Mississippi,28,045,4396
Harrison County,Mississippi,28,047,15672
Hinds County,Mississippi,28,049,25485
Holmes County,Mississippi,28,051,841
Humphreys County,Mississippi,28,053,442
Issaquena County,Mississippi,28,055,45
Itawamba County,Mississippi,28,057,1328
Jackson County,Mississippi,28,059,11095
Jasper County,Mississippi,28,061,1169
Jefferson County,Mississippi,28,063,629
Jefferson Davis County,Mississippi,28,065,866
Jones County,Mississippi,28,067,4334
Kemper County,Mississippi,28,069,551
Lafayette County,Mississippi,28,071,5527
Lamar County,Mississippi,28,073,7263
Lauderdale County,Mississippi,28,075,6357
Lawrence County,Mississippi,28,077,751
Leake County,Mississippi,28,079,1141
Lee County,Mississippi,28,081,7654
Leflore County,Mississippi,28,083,2182
Lincoln County,Mississippi,28,085,2152
Lowndes County,Mississippi,28,087,4930
Madison County,Mississippi,28,089,17178
Marion County,Mississippi,28,091,1481
Marshall County,Mississippi,28,093,2182
Monroe County,Mississippi,28,095,2043
Montgomery County,Mississippi,28,097,672
Neshoba County,Mississippi,28,099,1335
Newton County,Mississippi,28,101,1283
Noxubee County,Mississippi,28,103,586
Oktibbeha County,Mississippi,28,105,5460
Panola County,Mississippi,28,107,2296
Pearl River County,Mississippi,28,109,3612
Perry County,Mississippi,28,111,428
Pike County,Mississippi,28,113,2564
Pontotoc County,Mississippi,28,115,1597
Prentiss County,Mississippi,28,117,1126
Quitman County,Mississippi,28,119,457
Rankin County,Mississippi,28,121,17963
Scott County,Mississippi,28,123,1261
Sharkey County,Mississippi,28,125,432
Simpson County,Mississippi,28,127,1709
Smith County,Mississippi,28,129,900
Stone County,Mississippi,28,131,1015
Sunflower County,Mississippi,28,133,1547
Tallahatchie County,Mississippi,28,135,595
Tate County,Mississippi,28,137,1858
Tippah County,Mississippi,28,139,952
Tishomingo County,Mississippi,28,141,841
Tunica County,Mississippi,28,143,748
Union County,Mississippi,28,145,1669
Walthall County,Mississippi,28,147,922
Warren County,Mississippi,28,149,4922
Washington County,Mississippi,28,151,3954
Wayne County,Mississippi,28,153,884
Webster County,Mississippi,28,155,768
Wilkinson County,Mississippi,28,157,440
Winston County,Mississippi,28,159,1458
Yalobusha County,Mississippi,28,161,398
Yazoo County,Mississippi,28,163,1708
Adair County,Missouri,29,001,1985
Andrew County,Missouri,29,003,1495
Atchison County,Missouri,29,005,594
Audrain County,Missouri,29,007,1489
Barry County,Missouri,29,009,2295
Barton County,Missouri,29,011,772
Bates County,Missouri,29,013,806
Benton County,Missouri,29,015,1059
Bollinger County,Missouri,29,017,562
Boone County,Missouri,29,019,25548
Buchanan County,Missouri,29,021,7821
Butler County,Missouri,29,023,2352
Caldwell County,Missouri,29,025,661
Callaway County,Missouri,29,027,4503
Camden County,Missouri,29,029,4165
Cape Girardeau County,Missouri,29,031,8934
Carroll County,Missouri,29,033,715
Carter County,Missouri,29,035,340
Cass County,Missouri,29,037,9973
Cedar County,Missouri,29,039,978
Chariton County,Missouri,29,041,452
Christian County,Missouri,29,043,9605
Clark County,Missouri,29,045,397
Clay County,Missouri,29,047,30168
Clinton County,Missouri,29,049,1723
Cole County,Missouri,29,051,10489
Cooper County,Missouri,29,053,1495
Crawford County,Missouri,29,055,1379
Dade County,Missouri,29,057,387
Dallas County,Missouri,29,059,1268
Daviess County,Missouri,29,061,654
DeKalb County,Missouri,29,063,653
Dent County,Missouri,29,065,712
Douglas County,Missouri,29,067,739
Dunklin County,Missouri,29,069,1218
Franklin County,Missouri,29,071,7224
Gasconade County,Missouri,29,073,1078
Gentry County,Missouri,29,075,397
Greene County,Missouri,29,077,32795
Grundy County,Missouri,29,079,631
Harrison County,Missouri,29,081,477
Henry County,Missouri,29,083,1523
Hickory County,Missouri,29,085,559
Holt County,Missouri,29,087,368
Howard County,Missouri,29,089,924
Howell County,Missouri,29,091,2315
Iron County,Missouri,29,093,456
Jackson County,Missouri,29,095,74923
Jasper County,Missouri,29,097,9962
Jefferson County,Missouri,29,099,16892
Johnson County,Missouri,29,101,4491
Knox County,Missouri,29,103,279
Laclede County,Missouri,29,105,2175
Lafayette County,Missouri,29,107,2620
Lawrence County,Missouri,29,109,2663
Lewis County,Missouri,29,111,618
Lincoln County,Missouri,29,113,3082
Linn County,Missouri,29,115,655
Livingston County,Missouri,29,117,1361
McDonald County,Missouri,29,119,1044
Macon County,Missouri,29,121,1090
Madison County,Missouri,29,123,542
Maries County,Missouri,29,125,694
Marion County,Missouri,29,127,2239
Mercer County,Missouri,29,129,218
