County,State,State_FIPS,County_FIPS,poverty_rate
Jennings County,Indiana,18,079,15.9
Johnson County,Indiana,18,081,9.9
Knox County,Indiana,18,083,15.9
Kosciusko County,Indiana,18,085,11.4
LaGrange County,Indiana,18,087,13.0
Lake County,Indiana,18,089,17.9
LaPorte County,Indiana,18,091,17.4
Lawrence County,Indiana,18,093,13.0
Madison County,Indiana,18,095,17.1
Marion County,Indiana,18,097,21.1
Marshall County,Indiana,18,099,12.1
Martin County,Indiana,18,101,13.0
Miami County,Indiana,18,103,15.2
Monroe County,Indiana,18,105,24.8
Montgomery County,Indiana,18,107,14.2
Morgan County,Indiana,18,109,12.1
Newton County,Indiana,18,111,13.7
Noble County,Indiana,18,113,12.2
Ohio County,Indiana,18,115,7.9
Orange County,Indiana,18,117,17.6
Owen County,Indiana,18,119,15.1
Parke County,Indiana,18,121,16.0
Perry County,Indiana,18,123,13.0
Pike County,Indiana,18,125,10.0
Porter County,Indiana,18,127,11.6
Posey County,Indiana,18,129,11.1
Pulaski County,Indiana,18,131,14.2
Putnam County,Indiana,18,133,10.2
Randolph County,Indiana,18,135,18.0
Ripley County,Indiana,18,137,8.6
Rush County,Indiana,18,139,17.6
Saint Joseph County,Indiana,18,141,17.8
Scott County,Indiana,18,143,17.8
Shelby County,Indiana,18,145,12.2
Spencer County,Indiana,18,147,10.8
Starke County,Indiana,18,149,16.0
Steuben County,Indiana,18,151,10.8
Sullivan County,Indiana,18,153,18.7
Switzerland County,Indiana,18,155,19.6
Tippecanoe County,Indiana,18,157,22.2
Tipton County,Indiana,18,159,10.0
Union County,Indiana,18,161,10.4
Vanderburgh County,Indiana,18,163,16.6
Vermillion County,Indiana,18,165,12.9
Vigo County,Indiana,18,167,20.5
Wabash County,Indiana,18,169,14.4
Warren County,Indiana,18,171,9.1
Warrick County,Indiana,18,173,9.9
Washington County,Indiana,18,175,15.2
Wayne County,Indiana,18,177,21.1
Wells County,Indiana,18,179,12.2
White County,Indiana,18,181,9.6
Whitley County,Indiana,18,183,8.0
Adair County,Iowa,19,001,10.6
Adams County,Iowa,19,003,10.2
Allamakee County,Iowa,19,005,10.9
Appanoose County,Iowa,19,007,13.7
Audubon County,Iowa,19,009,9.7
Benton County,Iowa,19,011,9.6
Black Hawk County,Iowa,19,013,15.7
Boone County,Iowa,19,015,10.1
Bremer County,Iowa,19,017,8.3
Buchanan County,Iowa,19,019,9.5
Buena Vista County,Iowa,19,021,12.6
Butler County,Iowa,19,023,9.0
Calhoun County,Iowa,19,025,14.8
Carroll County,Iowa,19,027,10.1
Cass County,Iowa,19,029,13.9
Cedar County,Iowa,19,031,7.7
Cerro Gordo County,Iowa,19,033,13.4
Cherokee County,Iowa,19,035,11.2
Chickasaw County,Iowa,19,037,8.8
Clarke County,Iowa,19,039,16.4
Clay County,Iowa,19,041,11.5
Clayton County,Iowa,19,043,11.1
Clinton County,Iowa,19,045,13.9
Crawford County,Iowa,19,047,19.8
Dallas County,Iowa,19,049,6.5
Davis County,Iowa,19,051,19.3
Decatur County,Iowa,19,053,20.6
Delaware County,Iowa,19,055,10.0
Des Moines County,Iowa,19,057,15.2
Dickinson County,Iowa,19,059,6.6
Dubuque County,Iowa,19,061,12.2
Emmet County,Iowa,19,063,13.6
Fayette County,Iowa,19,065,12.9
Floyd County,Iowa,19,067,12.4
Franklin County,Iowa,19,069,13.3
Fremont County,Iowa,19,071,11.0
Greene County,Iowa,19,073,12.6
Grundy County,Iowa,19,075,6.2
Guthrie County,Iowa,19,077,11.4
Hamilton County,Iowa,19,079,11.4
Hancock County,Iowa,19,081,8.5
Hardin County,Iowa,19,083,8.8
Harrison County,Iowa,19,085,9.9
Henry County,Iowa,19,087,14.5
Howard County,Iowa,19,089,11.7
Humboldt County,Iowa,19,091,12.2
Ida County,Iowa,19,093,11.7
Iowa County,Iowa,19,095,8.7
Jackson County,Iowa,19,097,12.1
Jasper County,Iowa,19,099,9.6
Jefferson County,Iowa,19,101,15.0
Johnson County,Iowa,19,103,17.9
Jones County,Iowa,19,105,10.2
Keokuk County,Iowa,19,107,13.5
Kossuth County,Iowa,19,109,9.0
Lee County,Iowa,19,111,16.8
Linn County,Iowa,19,113,9.8
Louisa County,Iowa,19,115,12.2
Lucas County,Iowa,19,117,13.1
Lyon County,Iowa,19,119,7.3
Madison County,Iowa,19,121,7.6
Mahaska County,Iowa,19,123,14.7
Marion County,Iowa,19,125,9.9
Marshall County,Iowa,19,127,11.1
Mills County,Iowa,19,129,8.9
Mitchell County,Iowa,19,131,9.6
Monona County,Iowa,19,133,13.9
Monroe County,Iowa,19,135,12.1
Montgomery County,Iowa,19,137,16.8
Muscatine County,Iowa,19,139,12.4
O'Brien County,Iowa,19,141,7.3
Osceola County,Iowa,19,143,8.5
Page County,Iowa,19,145,15.3
Palo Alto County,Iowa,19,147,10.7
Plymouth County,Iowa,19,149,7.8
Pocahontas County,Iowa,19,151,14.2
Polk County,Iowa,19,153,12.9
Pottawattamie County,Iowa,19,155,13.0
Poweshiek County,Iowa,19,157,10.4
Ringgold County,Iowa,19,159,10.6
Sac County,Iowa,19,161,8.2
Scott County,Iowa,19,163,12.1
Shelby County,Iowa,19,165,11.2
Sioux County,Iowa,19,167,8.3
Story County,Iowa,19,169,22.7
Tama County,Iowa,19,171,11.3
Taylor County,Iowa,19,173,14.1
Union County,Iowa,19,175,13.6
Van Buren County,Iowa,19,177,14.9
Wapello County,Iowa,19,179,18.6
Warren County,Iowa,19,181,6.8
Washington County,Iowa,19,183,9.3
Wayne County,Iowa,19,185,13.3
Webster County,Iowa,19,187,15.2
Winnebago County,Iowa,19,189,9.9
Winneshiek County,Iowa,19,191,8.1
Woodbury County,Iowa,19,193,14.6
Worth County,Iowa,19,195,12.0
Wright County,Iowa,19,197,11.1
Allen County,Kansas,20,001,18.0
Anderson County,Kansas,20,003,17.5
Atchison County,Kansas,20,005,19.2
Barber County,Kansas,20,007,10.9
Barton County,Kansas,20,009,15.9
Bourbon County,Kansas,20,011,19.2
Brown County,Kansas,20,013,16.4
Butler County,Kansas,20,015,10.4
Chase County,Kansas,20,017,13.8
Chautauqua County,Kansas,20,019,16.8
Cherokee County,Kansas,20,021,17.0
Cheyenne County,Kansas,20,023,8.1
Clark County,Kansas,20,025,14.9
Clay County,Kansas,20,027,11.4
Cloud County,Kansas,20,029,13.5
Coffey County,Kansas,20,031,10.0
Comanche County,Kansas,20,033,7.2
Cowley County,Kansas,20,035,17.6
Crawford County,Kansas,20,037,22.0
Decatur County,Kansas,20,039,11.2
Dickinson County,Kansas,20,041,10.5
Doniphan County,Kansas,20,043,12.4
Douglas County,Kansas,20,045,19.0
Edwards County,Kansas,20,047,11.7
Elk County,Kansas,20,049,18.3
Ellis County,Kansas,20,051,15.6
Ellsworth County,Kansas,20,053,9.0
Finney County,Kansas,20,055,17.0
Ford County,Kansas,20,057,18.2
Franklin County,Kansas,20,059,13.1
Geary County,Kansas,20,061,12.4
Gove County,Kansas,20,063,8.2
Graham County,Kansas,20,065,11.2
Grant County,Kansas,20,067,10.3
Gray County,Kansas,20,069,10.0
Greeley County,Kansas,20,071,8.1
Greenwood County,Kansas,20,073,15.1
Hamilton County,Kansas,20,075,14.3
Harper County,Kansas,20,077,16.4
Harvey County,Kansas,20,079,13.2
Haskell County,Kansas,20,081,13.8
Hodgeman County,Kansas,20,083,4.6
Jackson County,Kansas,20,085,9.1
Jefferson County,Kansas,20,087,7.5
Jewell County,Kansas,20,089,15.5
Johnson County,Kansas,20,091,6.2
Kearny County,Kansas,20,093,10.7
Kingman County,Kansas,20,095,10.7
Kiowa County,Kansas,20,097,15.5
Labette County,Kansas,20,099,17.8
Lane County,Kansas,20,101,9.0
Leavenworth County,Kansas,20,103,11.4
Lincoln County,Kansas,20,105,11.0
Linn County,Kansas,20,107,13.2
Logan County,Kansas,20,109,8.4
Lyon County,Kansas,20,111,21.5
McPherson County,Kansas,20,113,7.2
Marion County,Kansas,20,115,11.4
Marshall County,Kansas,20,117,11.1
Meade County,Kansas,20,119,11.3
Miami County,Kansas,20,121,9.2
Mitchell County,Kansas,20,123,10.4
Montgomery County,Kansas,20,125,19.0
Morris County,Kansas,20,127,8.9
Morton County,Kansas,20,129,10.8
Nemaha County,Kansas,20,131,11.4
Neosho County,Kansas,20,133,18.6
Ness County,Kansas,20,135,11.7
Norton County,Kansas,20,137,8.5
Osage County,Kansas,20,139,12.6
Osborne County,Kansas,20,141,15.4
Ottawa County,Kansas,20,143,7.9
Pawnee County,Kansas,20,145,7.8
Phillips County,Kansas,20,147,9.2
Pottawatomie County,Kansas,20,149,8.9
Pratt County,Kansas,20,151,12.3
Rawlins County,Kansas,20,153,10.0
Reno County,Kansas,20,155,12.2
Republic County,Kansas,20,157,12.8
Rice County,Kansas,20,159,14.7
Riley County,Kansas,20,161,22.5
Rooks County,Kansas,20,163,14.4
Rush County,Kansas,20,165,9.4
Russell County,Kansas,20,167,12.9
Saline County,Kansas,20,169,16.1
Scott County,Kansas,20,171,6.6
Sedgwick County,Kansas,20,173,15.1
Seward County,Kansas,20,175,19.1
Shawnee County,Kansas,20,177,15.2
Sheridan County,Kansas,20,179,6.6
Sherman County,Kansas,20,181,19.0
Smith County,Kansas,20,183,14.8
Stafford County,Kansas,20,185,16.1
Stanton County,Kansas,20,187,5.3
Stevens County,Kansas,20,189,18.2
Sumner County,Kansas,20,191,12.4
Thomas County,Kansas,20,193,9.7
Trego County,Kansas,20,195,4.1
Wabaunsee County,Kansas,20,197,5.9
Wallace County,Kansas,20,199,8.2
Washington County,Kansas,20,201,11.7
Wichita County,Kansas,20,203,9.9
Wilson County,Kansas,20,205,18.6
Woodson County,Kansas,20,207,22.8
Wyandotte County,Kansas,20,209,23.9
Adair County,Kentucky,21,001,21.6
Allen County,Kentucky,21,003,17.2
Anderson County,Kentucky,21,005,10.3
Ballard County,Kentucky,21,007,16.3
Barren County,Kentucky,21,009,20.4
Bath County,Kentucky,21,011,26.4
Bell County,Kentucky,21,013,38.0
Boone County,Kentucky,21,015,8.2
Bourbon County,Kentucky,21,017,16.6
Boyd County,Kentucky,21,019,20.4
Boyle County,Kentucky,21,021,16.1
Bracken County,Kentucky,21,023,18.5
Breathitt County,Kentucky,21,025,32.9
Breckinridge County,Kentucky,21,027,17.4
Bullitt County,Kentucky,21,029,10.4
Butler County,Kentucky,21,031,29.3
Caldwell County,Kentucky,21,033,20.1
Calloway County,Kentucky,21,035,23.1
Campbell County,Kentucky,21,037,14.6
Carlisle County,Kentucky,21,039,19.8
Carroll County,Kentucky,21,041,27.9
Carter County,Kentucky,21,043,17.6
Casey County,Kentucky,21,045,25.5
Christian County,Kentucky,21,047,19.9
Clark County,Kentucky,21,049,15.4
Clay County,Kentucky,21,051,39.7
Clinton County,Kentucky,21,053,24.3
Crittenden County,Kentucky,21,055,21.9
Cumberland County,Kentucky,21,057,25.1
Daviess County,Kentucky,21,059,15.6
Edmonson County,Kentucky,21,061,19.2
Elliott County,Kentucky,21,063,31.3
Estill County,Kentucky,21,065,29.3
Fayette County,Kentucky,21,067,18.9
Fleming County,Kentucky,21,069,20.1
Floyd County,Kentucky,21,071,30.0
Franklin County,Kentucky,21,073,14.6
Fulton County,Kentucky,21,075,27.4
Gallatin County,Kentucky,21,077,15.3
Garrard County,Kentucky,21,079,21.7
Grant County,Kentucky,21,081,18.4
Graves County,Kentucky,21,083,17.3
Grayson County,Kentucky,21,085,24.0
Green County,Kentucky,21,087,20.1
Greenup County,Kentucky,21,089,17.7
Hancock County,Kentucky,21,091,15.8
Hardin County,Kentucky,21,093,14.3
Harlan County,Kentucky,21,095,31.2
Harrison County,Kentucky,21,097,22.2
Hart County,Kentucky,21,099,24.9
Henderson County,Kentucky,21,101,19.0
Henry County,Kentucky,21,103,18.3
Hickman County,Kentucky,21,105,15.0
Hopkins County,Kentucky,21,107,17.2
Jackson County,Kentucky,21,109,31.4
Jefferson County,Kentucky,21,111,16.4
Jessamine County,Kentucky,21,113,19.1
Johnson County,Kentucky,21,115,26.3
Kenton County,Kentucky,21,117,14.6
Knott County,Kentucky,21,119,28.1
Knox County,Kentucky,21,121,32.6
Larue County,Kentucky,21,123,17.8
Laurel County,Kentucky,21,125,23.1
Lawrence County,Kentucky,21,127,22.7
Lee County,Kentucky,21,129,32.0
Leslie County,Kentucky,21,131,28.5
Letcher County,Kentucky,21,133,28.4
Lewis County,Kentucky,21,135,30.8
Lincoln County,Kentucky,21,137,25.0
Livingston County,Kentucky,21,139,14.7
Logan County,Kentucky,21,141,19.3
Lyon County,Kentucky,21,143,14.3
McCracken County,Kentucky,21,145,16.8
McCreary County,Kentucky,21,147,41.0
McLean County,Kentucky,21,149,21.1
Madison County,Kentucky,21,151,21.0
Magoffin County,Kentucky,21,153,28.6
Marion County,Kentucky,21,155,20.3
Marshall County,Kentucky,21,157,10.8
Martin County,Kentucky,21,159,35.2
Mason County,Kentucky,21,161,18.2
Meade County,Kentucky,21,163,16.7
Menifee County,Kentucky,21,165,29.9
Mercer County,Kentucky,21,167,18.3
Metcalfe County,Kentucky,21,169,21.9
Monroe County,Kentucky,21,171,27.7
Montgomery County,Kentucky,21,173,26.0
Morgan County,Kentucky,21,175,27.7
Muhlenberg County,Kentucky,21,177,19.9
Nelson County,Kentucky,21,179,16.0
Nicholas County,Kentucky,21,181,23.5
Ohio County,Kentucky,21,183,22.0
Oldham County,Kentucky,21,185,6.0
Owen County,Kentucky,21,187,16.8
Owsley County,Kentucky,21,189,37.9
Pendleton County,Kentucky,21,191,15.3
Perry County,Kentucky,21,193,25.4
Pike County,Kentucky,21,195,22.9
Powell County,Kentucky,21,197,28.1
Pulaski County,Kentucky,21,199,26.3
Robertson County,Kentucky,21,201,22.0
Rockcastle County,Kentucky,21,203,24.7
Rowan County,Kentucky,21,205,26.0
Russell County,Kentucky,21,207,25.8
Scott County,Kentucky,21,209,11.0
Shelby County,Kentucky,21,211,13.0
Simpson County,Kentucky,21,213,20.1
Spencer County,Kentucky,21,215,8.4
Taylor County,Kentucky,21,217,23.7
Todd County,Kentucky,21,219,18.5
Trigg County,Kentucky,21,221,17.8
Trimble County,Kentucky,21,223,17.4
Union County,Kentucky,21,225,27.7
Warren County,Kentucky,21,227,18.8
Washington County,Kentucky,21,229,17.6
Wayne County,Kentucky,21,231,27.0
Webster County,Kentucky,21,233,17.6
Whitley County,Kentucky,21,235,26.0
Wolfe County,Kentucky,21,237,43.0
Woodford County,Kentucky,21,239,13.1
Acadia Parish,Louisiana,22,001,20.6
Allen Parish,Louisiana,22,003,16.5
Ascension Parish,Louisiana,22,005,11.8
Assumption Parish,Louisiana,22,007,16.0
Avoyelles Parish,Louisiana,22,009,23.2
Beauregard Parish,Louisiana,22,011,20.2
Bienville Parish,Louisiana,22,013,27.5
Bossier Parish,Louisiana,22,015,14.3
Caddo Parish,Louisiana,22,017,21.5
Calcasieu Parish,Louisiana,22,019,17.1
Caldwell Parish,Louisiana,22,021,21.6
Cameron Parish,Louisiana,22,023,9.7
Catahoula Parish,Louisiana,22,025,20.4
Claiborne Parish,Louisiana,22,027,27.7
Concordia Parish,Louisiana,22,029,30.5
De Soto Parish,Louisiana,22,031,26.4
East Baton Rouge Parish,Louisiana,22,033,19.6
East Carroll Parish,Louisiana,22,035,48.0
East Feliciana Parish,Louisiana,22,037,19.4
Evangeline Parish,Louisiana,22,039,26.6
Franklin Parish,Louisiana,22,041,30.7
Grant Parish,Louisiana,22,043,18.3
Iberia Parish,Louisiana,22,045,19.6
Iberville Parish,Louisiana,22,047,19.1
Jackson Parish,Louisiana,22,049,26.5
Jefferson Parish,Louisiana,22,051,16.8
Jefferson Davis Parish,Louisiana,22,053,21.1
Lafayette Parish,Louisiana,22,055,16.0
Lafourche Parish,Louisiana,22,057,14.8
LaSalle Parish,Louisiana,22,059,21.0
Lincoln Parish,Louisiana,22,061,32.1
Livingston Parish,Louisiana,22,063,14.4
Madison Parish,Louisiana,22,065,38.4
Morehouse Parish,Louisiana,22,067,28.5
Natchitoches Parish,Louisiana,22,069,29.2
Orleans Parish,Louisiana,22,071,27.0
Ouachita Parish,Louisiana,22,073,24.7
Plaquemines Parish,Louisiana,22,075,16.2
Pointe Coupee Parish,Louisiana,22,077,19.6
Rapides Parish,Louisiana,22,079,20.8
Red River Parish,Louisiana,22,081,22.3
Richland Parish,Louisiana,22,083,20.9
Sabine Parish,Louisiana,22,085,19.5
Saint Bernard Parish,Louisiana,22,087,19.3
Saint Charles Parish,Louisiana,22,089,11.8
Saint Helena Parish,Louisiana,22,091,26.9
Saint James Parish,Louisiana,22,093,18.0
Saint John the Baptist Parish,Louisiana,22,095,18.2
Saint Landry Parish,Louisiana,22,097,27.9
Saint Martin Parish,Louisiana,22,099,17.9
Saint Mary Parish,Louisiana,22,101,22.4
Saint Tammany Parish,Louisiana,22,103,11.4
Tangipahoa Parish,Louisiana,22,105,22.2
Tensas Parish,Louisiana,22,107,35.4
Terrebonne Parish,Louisiana,22,109,19.5
Union Parish,Louisiana,22,111,28.1
Vermilion Parish,Louisiana,22,113,17.8
Vernon Parish,Louisiana,22,115,14.7
Washington Parish,Louisiana,22,117,26.4
Webster Parish,Louisiana,22,119,23.6
West Baton Rouge Parish,Louisiana,22,121,19.4
West Carroll Parish,Louisiana,22,123,25.8
West Feliciana Parish,Louisiana,22,125,16.0
Winn Parish,Louisiana,22,127,26.4
Androscoggin County,Maine,23,001,15.7
Aroostook County,Maine,23,003,18.5
Cumberland County,Maine,23,005,11.6
Franklin County,Maine,23,007,14.8
Hancock County,Maine,23,009,13.5
Kennebec County,Maine,23,011,13.8
Knox County,Maine,23,013,11.2
Lincoln County,Maine,23,015,12.1
Oxford County,Maine,23,017,17.5
Penobscot County,Maine,23,019,17.0
Piscataquis County,Maine,23,021,20.9
Sagadahoc County,Maine,23,023,12.1
Somerset County,Maine,23,025,17.6
Waldo County,Maine,23,027,16.4
Washington County,Maine,23,029,19.1
York County,Maine,23,031,9.8
Allegany County,Maryland,24,001,18.0
Anne Arundel County,Maryland,24,003,5.9
Baltimore County,Maryland,24,005,9.4
Calvert County,Maryland,24,009,5.8
Caroline County,Maryland,24,011,15.8
Carroll County,Maryland,24,013,5.6
Cecil County,Maryland,24,015,10.1
Charles County,Maryland,24,017,7.9
Dorchester County,Maryland,24,019,16.5
Frederick County,Maryland,24,021,6.8
Garrett County,Maryland,24,023,12.4
Harford County,Maryland,24,025,8.0
Howard County,Maryland,24,027,5.2
Kent County,Maryland,24,029,11.2
Queen Anne's County,Maryland,24,035,7.5
Saint Mary's County,Maryland,24,037,7.9
Somerset County,Maryland,24,039,24.7
Talbot County,Maryland,24,041,11.2
Washington County,Maryland,24,043,12.9
Wicomico County,Maryland,24,045,15.9
Worcester County,Maryland,24,047,11.0
Baltimore City,Maryland,24,510,23.7
Montgomery County,Maryland,24,031,6.7
Prince George's County,Maryland,24,033,9.6
Barnstable County,Massachusetts,25,001,8.7
Berkshire County,Massachusetts,25,003,13.0
Bristol County,Massachusetts,25,005,12.7
Dukes County,Massachusetts,25,007,11.7
Essex County,Massachusetts,25,009,11.4
Franklin County,Massachusetts,25,011,11.7
Hampden County,Massachusetts,25,013,17.5
Hampshire County,Massachusetts,25,015,14.7
Middlesex County,Massachusetts,25,017,8.3
Nantucket County,Massachusetts,25,019,11.6
Norfolk County,Massachusetts,25,021,6.6
Plymouth County,Massachusetts,25,023,8.2
Suffolk County,Massachusetts,25,025,20.7
Worcester County,Massachusetts,25,027,11.8
Alcona County,Michigan,26,001,15.2
Alger County,Michigan,26,003,14.3
Allegan County,Michigan,26,005,12.7
Alpena County,Michigan,26,007,17.2
Antrim County,Michigan,26,009,14.5
Arenac County,Michigan,26,011,19.9
Baraga County,Michigan,26,013,15.6
Barry County,Michigan,26,015,11.0
Bay County,Michigan,26,017,15.0
Benzie County,Michigan,26,019,11.6
Berrien County,Michigan,26,021,17.7
Branch County,Michigan,26,023,17.7
Calhoun County,Michigan,26,025,17.5
Cass County,Michigan,26,027,14.7
Charlevoix County,Michigan,26,029,12.3
Cheboygan County,Michigan,26,031,18.2
Chippewa County,Michigan,26,033,18.9
Clare County,Michigan,26,035,26.1
Clinton County,Michigan,26,037,11.8
Crawford County,Michigan,26,039,15.2
Delta County,Michigan,26,041,17.2
Dickinson County,Michigan,26,043,13.8
Eaton County,Michigan,26,045,10.8
Emmet County,Michigan,26,047,10.8
Genesee County,Michigan,26,049,20.9
Gladwin County,Michigan,26,051,20.7
Gogebic County,Michigan,26,053,20.2
Grand Traverse County,Michigan,26,055,11.0
Gratiot County,Michigan,26,057,18.9
Hillsdale County,Michigan,26,059,20.1
Houghton County,Michigan,26,061,21.4
Huron County,Michigan,26,063,14.1
Ingham County,Michigan,26,065,22.4
Ionia County,Michigan,26,067,15.1
Iosco County,Michigan,26,069,17.7
Iron County,Michigan,26,071,15.6
Isabella County,Michigan,26,073,30.2
Jackson County,Michigan,26,075,17.0
Kalamazoo County,Michigan,26,077,18.3
Kalkaska County,Michigan,26,079,17.0
Kent County,Michigan,26,081,15.3
Keweenaw County,Michigan,26,083,15.3
Lake County,Michigan,26,085,28.7
Lapeer County,Michigan,26,087,10.6
Leelanau County,Michigan,26,089,10.4
Lenawee County,Michigan,26,091,14.3
Livingston County,Michigan,26,093,5.9
Luce County,Michigan,26,095,19.5
Mackinac County,Michigan,26,097,15.9
Macomb County,Michigan,26,099,12.6
Manistee County,Michigan,26,101,16.9
Marquette County,Michigan,26,103,17.0
Mason County,Michigan,26,105,17.2
Mecosta County,Michigan,26,107,23.1
Menominee County,Michigan,26,109,16.2
Midland County,Michigan,26,111,13.3
Missaukee County,Michigan,26,113,16.8
Monroe County,Michigan,26,115,11.3
Montcalm County,Michigan,26,117,18.2
Montmorency County,Michigan,26,119,16.9
Muskegon County,Michigan,26,121,19.2
Newaygo County,Michigan,26,123,18.2
Oakland County,Michigan,26,125,10.1
Oceana County,Michigan,26,127,20.4
Ogemaw County,Michigan,26,129,21.8
Ontonagon County,Michigan,26,131,15.5
Osceola County,Michigan,26,133,22.0
Oscoda County,Michigan,26,135,19.8
Otsego County,Michigan,26,137,13.8
Ottawa County,Michigan,26,139,10.4
Presque Isle County,Michigan,26,141,13.7
Roscommon County,Michigan,26,143,20.6
Saginaw County,Michigan,26,145,18.3
Saint Clair County,Michigan,26,147,14.6
Saint Joseph County,Michigan,26,149,17.2
Sanilac County,Michigan,26,151,15.7
Schoolcraft County,Michigan,26,153,21.4
Shiawassee County,Michigan,26,155,14.4
Tuscola County,Michigan,26,157,15.7
Van Buren County,Michigan,26,159,18.8
Washtenaw County,Michigan,26,161,15.4
Wayne County,Michigan,26,163,25.0
Wexford County,Michigan,26,165,17.4
Aitkin County,Minnesota,27,001,12.4
Anoka County,Minnesota,27,003,7.7
Becker County,Minnesota,27,005,12.8
Beltrami County,Minnesota,27,007,18.8
Benton County,Minnesota,27,009,14.9
Big Stone County,Minnesota,27,011,14.4
Blue Earth County,Minnesota,27,013,19.1
Brown County,Minnesota,27,015,7.8
Carlton County,Minnesota,27,017,13.7
Carver County,Minnesota,27,019,4.4
Cass County,Minnesota,27,021,16.6
Chippewa County,Minnesota,27,023,12.2
Chisago County,Minnesota,27,025,5.5
Clay County,Minnesota,27,027,12.7
Clearwater County,Minnesota,27,029,16.9
Cook County,Minnesota,27,031,11.4
Cottonwood County,Minnesota,27,033,16.8
Crow Wing County,Minnesota,27,035,11.3
Dakota County,Minnesota,27,037,7.7
Dodge County,Minnesota,27,039,6.7
Douglas County,Minnesota,27,041,9.6
Faribault County,Minnesota,27,043,13.5
Fillmore County,Minnesota,27,045,11.1
Freeborn County,Minnesota,27,047,12.1
Goodhue County,Minnesota,27,049,11.2
Grant County,Minnesota,27,051,9.1
Hennepin County,Minnesota,27,053,12.5
Houston County,Minnesota,27,055,11.0
Hubbard County,Minnesota,27,057,11.6
Isanti County,Minnesota,27,059,7.4
Itasca County,Minnesota,27,061,13.6
Jackson County,Minnesota,27,063,10.8
Kanabec County,Minnesota,27,065,14.2
Kandiyohi County,Minnesota,27,067,11.7
Kittson County,Minnesota,27,069,10.9
Koochiching County,Minnesota,27,071,15.2
Lac qui Parle County,Minnesota,27,073,8.2
Lake County,Minnesota,27,075,13.0
Lake of the Woods County,Minnesota,27,077,9.3
Le Sueur County,Minnesota,27,079,9.1
Lincoln County,Minnesota,27,081,9.3
Lyon County,Minnesota,27,083,14.1
McLeod County,Minnesota,27,085,8.1
Mahnomen County,Minnesota,27,087,24.9
Marshall County,Minnesota,27,089,7.9
Martin County,Minnesota,27,091,11.4
Meeker County,Minnesota,27,093,10.1
Mille Lacs County,Minnesota,27,095,12.2
Morrison County,Minnesota,27,097,11.3
Mower County,Minnesota,27,099,14.0
Murray County,Minnesota,27,101,9.2
Nicollet County,Minnesota,27,103,12.4
Nobles County,Minnesota,27,105,15.6
Norman County,Minnesota,27,107,12.9
Olmsted County,Minnesota,27,109,9.0
Otter Tail County,Minnesota,27,111,10.0
Pennington County,Minnesota,27,113,9.3
Pine County,Minnesota,27,115,14.6
Pipestone County,Minnesota,27,117,12.9
Polk County,Minnesota,27,119,13.1
Pope County,Minnesota,27,121,9.4
Ramsey County,Minnesota,27,123,16.5
Red Lake County,Minnesota,27,125,10.7
Redwood County,Minnesota,27,127,11.8
Renville County,Minnesota,27,129,11.1
Rice County,Minnesota,27,131,11.4
Rock County,Minnesota,27,133,11.4
Roseau County,Minnesota,27,135,10.7
Saint Louis County,Minnesota,27,137,16.0
Scott County,Minnesota,27,139,5.7
Sherburne County,Minnesota,27,141,7.9
Sibley County,Minnesota,27,143,10.7
Stearns County,Minnesota,27,145,13.5
Steele County,Minnesota,27,147,10.4
Stevens County,Minnesota,27,149,18.4
Swift County,Minnesota,27,151,12.5
Todd County,Minnesota,27,153,14.7
Traverse County,Minnesota,27,155,10.2
Wabasha County,Minnesota,27,157,7.3
Wadena County,Minnesota,27,159,16.4
Waseca County,Minnesota,27,161,8.7
Washington County,Minnesota,27,163,5.4
Watonwan County,Minnesota,27,165,10.8
Wilkin County,Minnesota,27,167,9.9
Winona County,Minnesota,27,169,14.7
Wright County,Minnesota,27,171,6.2
Yellow Medicine County,Minnesota,27,173,11.9
Adams County,Mississippi,28,001,30.1
Alcorn County,Mississippi,28,003,21.2
Amite County,Mississippi,28,005,22.4
Attala County,Mississippi,28,007,26.0
Benton County,Mississippi,28,009,21.0
Bolivar County,Mississippi,28,011,37.1
Calhoun County,Mississippi,28,013,25.9
Carroll County,Mississippi,28,015,20.6
Chickasaw County,Mississippi,28,017,26.3
Choctaw County,Mississippi,28,019,26.2
Claiborne County,Mississippi,28,021,42.0
Clarke County,Mississippi,28,023,21.3
Clay County,Mississippi,28,025,26.6
Coahoma County,Mississippi,28,027,34.1
Copiah County,Mississippi,28,029,27.2
Covington County,Mississippi,28,031,27.0
DeSoto County,Mississippi,28,033,9.8
Forrest County,Mississippi,28,035,27.8
Franklin County,Mississippi,28,037,18.9
George County,Mississippi,28,039,18.4
Greene County,Mississippi,28,041,14.5
Grenada County,Mississippi,28,043,22.3
Hancock County,Mississippi,28,045,21.6
Harrison County,Mississippi,28,047,20.8
Hinds County,Mississippi,28,049,25.9
Holmes County,Mississippi,28,051,43.4
Humphreys County,Mississippi,28,053,39.7
Issaquena County,Mississippi,28,055,40.3
Itawamba County,Mississippi,28,057,18.8
Jackson County,Mississippi,28,059,15.4
Jasper County,Mississippi,28,061,23.9
Jefferson County,Mississippi,28,063,48.7
Jefferson Davis County,Mississippi,28,065,34.3
Jones County,Mississippi,28,067,22.7
Kemper County,Mississippi,28,069,30.5
Lafayette County,Mississippi,28,071,25.8
Lamar County,Mississippi,28,073,16.7
Lauderdale County,Mississippi,28,075,22.8
