County,State,State_FIPS,County_FIPS,median_household_income
Adams County,Indiana,18,001,48188.0
Allen County,Indiana,18,003,49092.0
Bartholomew County,Indiana,18,005,55050.0
Benton County,Indiana,18,007,47046.0
Blackford County,Indiana,18,009,38190.0
Boone County,Indiana,18,011,67552.0
Brown County,Indiana,18,013,54615.0
Carroll County,Indiana,18,015,52005.0
Cass County,Indiana,18,017,42290.0
Clark County,Indiana,18,019,51699.0
Clay County,Indiana,18,021,47602.0
Clinton County,Indiana,18,023,48478.0
Crawford County,Indiana,18,025,38695.0
Daviess County,Indiana,18,027,47342.0
Dearborn County,Indiana,18,029,58680.0
Decatur County,Indiana,18,031,49799.0
DeKalb County,Indiana,18,033,48341.0
Delaware County,Indiana,18,035,38830.0
Dubois County,Indiana,18,037,53513.0
Elkhart County,Indiana,18,039,47913.0
Fayette County,Indiana,18,041,39379.0
Floyd County,Indiana,18,043,54914.0
Fountain County,Indiana,18,045,46760.0
Franklin County,Indiana,18,047,51748.0
Fulton County,Indiana,18,049,45332.0
Gibson County,Indiana,18,051,48303.0
Grant County,Indiana,18,053,40294.0
Greene County,Indiana,18,055,45397.0
Hamilton County,Indiana,18,057,86222.0
Hancock County,Indiana,18,059,66606.0
Harrison County,Indiana,18,061,52128.0
Hendricks County,Indiana,18,063,70163.0
Henry County,Indiana,18,065,41855.0
Howard County,Indiana,18,067,44226.0
Huntington County,Indiana,18,069,46945.0
Jackson County,Indiana,18,071,47000.0
Jasper County,Indiana,18,073,55374.0
Jay County,Indiana,18,075,41021.0
Jefferson County,Indiana,18,077,45718.0
Jennings County,Indiana,18,079,44736.0
Johnson County,Indiana,18,081,62147.0
Knox County,Indiana,18,083,42725.0
Kosciusko County,Indiana,18,085,52821.0
LaGrange County,Indiana,18,087,49964.0
Lake County,Indiana,18,089,50135.0
LaPorte County,Indiana,18,091,46872.0
Lawrence County,Indiana,18,093,45875.0
Madison County,Indiana,18,095,44195.0
Marion County,Indiana,18,097,42168.0
Marshall County,Indiana,18,099,48485.0
Martin County,Indiana,18,101,44589.0
Miami County,Indiana,18,103,45184.0
Monroe County,Indiana,18,105,42404.0
Montgomery County,Indiana,18,107,48213.0
Morgan County,Indiana,18,109,55432.0
Newton County,Indiana,18,111,46895.0
Noble County,Indiana,18,113,49331.0
Ohio County,Indiana,18,115,48780.0
Orange County,Indiana,18,117,39812.0
Owen County,Indiana,18,119,43948.0
Parke County,Indiana,18,121,40781.0
Perry County,Indiana,18,123,47470.0
Pike County,Indiana,18,125,44399.0
Porter County,Indiana,18,127,63926.0
Posey County,Indiana,18,129,58101.0
Pulaski County,Indiana,18,131,43836.0
Putnam County,Indiana,18,133,51355.0
Randolph County,Indiana,18,135,40810.0
Ripley County,Indiana,18,137,51170.0
Rush County,Indiana,18,139,45121.0
Saint Joseph County,Indiana,18,141,45471.0
Scott County,Indiana,18,143,44442.0
Shelby County,Indiana,18,145,53584.0
Spencer County,Indiana,18,147,55247.0
Starke County,Indiana,18,149,42208.0
Steuben County,Indiana,18,151,48472.0
Sullivan County,Indiana,18,153,45023.0
Switzerland County,Indiana,18,155,44061.0
Tippecanoe County,Indiana,18,157,45932.0
Tipton County,Indiana,18,159,51613.0
Union County,Indiana,18,161,44277.0
Vanderburgh County,Indiana,18,163,43046.0
Vermillion County,Indiana,18,165,43600.0
Vigo County,Indiana,18,167,40313.0
Wabash County,Indiana,18,169,45649.0
Warren County,Indiana,18,171,56042.0
Warrick County,Indiana,18,173,62185.0
Washington County,Indiana,18,175,41289.0
Wayne County,Indiana,18,177,38494.0
Wells County,Indiana,18,179,51101.0
White County,Indiana,18,181,52154.0
Whitley County,Indiana,18,183,54389.0
Adair County,Iowa,19,001,46526.0
Adams County,Iowa,19,003,48043.0
Allamakee County,Iowa,19,005,45890.0
Appanoose County,Iowa,19,007,41394.0
Audubon County,Iowa,19,009,46979.0
Benton County,Iowa,19,011,60606.0
Black Hawk County,Iowa,19,013,48369.0
Boone County,Iowa,19,015,52985.0
Bremer County,Iowa,19,017,62163.0
Buchanan County,Iowa,19,019,56150.0
Buena Vista County,Iowa,19,021,48195.0
Butler County,Iowa,19,023,52360.0
Calhoun County,Iowa,19,025,44921.0
Carroll County,Iowa,19,027,50559.0
Cass County,Iowa,19,029,43750.0
Cedar County,Iowa,19,031,59047.0
Cerro Gordo County,Iowa,19,033,46122.0
Cherokee County,Iowa,19,035,48599.0
Chickasaw County,Iowa,19,037,47040.0
Clarke County,Iowa,19,039,43327.0
Clay County,Iowa,19,041,50389.0
Clayton County,Iowa,19,043,48007.0
Clinton County,Iowa,19,045,50498.0
Crawford County,Iowa,19,047,48084.0
Dallas County,Iowa,19,049,76320.0
Davis County,Iowa,19,051,48888.0
Decatur County,Iowa,19,053,38560.0
Delaware County,Iowa,19,055,58274.0
Des Moines County,Iowa,19,057,44423.0
Dickinson County,Iowa,19,059,57265.0
Dubuque County,Iowa,19,061,54605.0
Emmet County,Iowa,19,063,47795.0
Fayette County,Iowa,19,065,44928.0
Floyd County,Iowa,19,067,44797.0
Franklin County,Iowa,19,069,48605.0
Fremont County,Iowa,19,071,53324.0
Greene County,Iowa,19,073,46898.0
Grundy County,Iowa,19,075,56750.0
Guthrie County,Iowa,19,077,51013.0
Hamilton County,Iowa,19,079,49813.0
Hancock County,Iowa,19,081,52981.0
Hardin County,Iowa,19,083,51019.0
Harrison County,Iowa,19,085,53567.0
Henry County,Iowa,19,087,49321.0
Howard County,Iowa,19,089,49869.0
Humboldt County,Iowa,19,091,47252.0
Ida County,Iowa,19,093,46993.0
Iowa County,Iowa,19,095,59375.0
Jackson County,Iowa,19,097,49028.0
Jasper County,Iowa,19,099,55033.0
Jefferson County,Iowa,19,101,42899.0
Johnson County,Iowa,19,103,55700.0
Jones County,Iowa,19,105,55060.0
Keokuk County,Iowa,19,107,43838.0
Kossuth County,Iowa,19,109,51496.0
Lee County,Iowa,19,111,43312.0
Linn County,Iowa,19,113,59322.0
Louisa County,Iowa,19,115,51144.0
Lucas County,Iowa,19,117,43962.0
Lyon County,Iowa,19,119,57130.0
Madison County,Iowa,19,121,60060.0
Mahaska County,Iowa,19,123,48726.0
Marion County,Iowa,19,125,54693.0
Marshall County,Iowa,19,127,53351.0
Mills County,Iowa,19,129,63979.0
Mitchell County,Iowa,19,131,49488.0
Monona County,Iowa,19,133,40302.0
Monroe County,Iowa,19,135,46304.0
Montgomery County,Iowa,19,137,42418.0
Muscatine County,Iowa,19,139,53676.0
O'Brien County,Iowa,19,141,55227.0
Osceola County,Iowa,19,143,49448.0
Page County,Iowa,19,145,43912.0
Palo Alto County,Iowa,19,147,47113.0
Plymouth County,Iowa,19,149,57130.0
Pocahontas County,Iowa,19,151,45069.0
Polk County,Iowa,19,153,60061.0
Pottawattamie County,Iowa,19,155,51976.0
Poweshiek County,Iowa,19,157,51006.0
Ringgold County,Iowa,19,159,47042.0
Sac County,Iowa,19,161,49572.0
Scott County,Iowa,19,163,55114.0
Shelby County,Iowa,19,165,50952.0
Sioux County,Iowa,19,167,61627.0
Story County,Iowa,19,169,50438.0
Tama County,Iowa,19,171,55203.0
Taylor County,Iowa,19,173,44246.0
Union County,Iowa,19,175,44351.0
Van Buren County,Iowa,19,177,45111.0
Wapello County,Iowa,19,179,42095.0
Warren County,Iowa,19,181,64447.0
Washington County,Iowa,19,183,56390.0
Wayne County,Iowa,19,185,43358.0
Webster County,Iowa,19,187,42408.0
Winnebago County,Iowa,19,189,47668.0
Winneshiek County,Iowa,19,191,54429.0
Woodbury County,Iowa,19,193,46720.0
Worth County,Iowa,19,195,48459.0
Wright County,Iowa,19,197,43698.0
Allen County,Kansas,20,001,38698.0
Anderson County,Kansas,20,003,40696.0
Atchison County,Kansas,20,005,43581.0
Barber County,Kansas,20,007,51811.0
Barton County,Kansas,20,009,44013.0
Bourbon County,Kansas,20,011,38280.0
Brown County,Kansas,20,013,43724.0
Butler County,Kansas,20,015,58897.0
Chase County,Kansas,20,017,38707.0
Chautauqua County,Kansas,20,019,37993.0
Cherokee County,Kansas,20,021,41388.0
Cheyenne County,Kansas,20,023,44500.0
Clark County,Kansas,20,025,42589.0
Clay County,Kansas,20,027,52066.0
Cloud County,Kansas,20,029,39282.0
Coffey County,Kansas,20,031,57433.0
Comanche County,Kansas,20,033,45288.0
Cowley County,Kansas,20,035,43860.0
Crawford County,Kansas,20,037,36534.0
Decatur County,Kansas,20,039,40657.0
Dickinson County,Kansas,20,041,49096.0
Doniphan County,Kansas,20,043,47209.0
Douglas County,Kansas,20,045,50939.0
Edwards County,Kansas,20,047,47303.0
Elk County,Kansas,20,049,36458.0
Ellis County,Kansas,20,051,45579.0
Ellsworth County,Kansas,20,053,47736.0
Finney County,Kansas,20,055,49227.0
Ford County,Kansas,20,057,50777.0
Franklin County,Kansas,20,059,51081.0
Geary County,Kansas,20,061,43992.0
Gove County,Kansas,20,063,46364.0
Graham County,Kansas,20,065,43826.0
Grant County,Kansas,20,067,55432.0
Gray County,Kansas,20,069,61000.0
Greeley County,Kansas,20,071,47750.0
Greenwood County,Kansas,20,073,38838.0
Hamilton County,Kansas,20,075,45114.0
Harper County,Kansas,20,077,43973.0
Harvey County,Kansas,20,079,51327.0
Haskell County,Kansas,20,081,56484.0
Hodgeman County,Kansas,20,083,54856.0
Jackson County,Kansas,20,085,54077.0
Jefferson County,Kansas,20,087,57236.0
Jewell County,Kansas,20,089,40553.0
Johnson County,Kansas,20,091,76113.0
Kearny County,Kansas,20,093,50506.0
Kingman County,Kansas,20,095,50844.0
Kiowa County,Kansas,20,097,43963.0
Labette County,Kansas,20,099,41439.0
Lane County,Kansas,20,101,56507.0
Leavenworth County,Kansas,20,103,63726.0
Lincoln County,Kansas,20,105,44276.0
Linn County,Kansas,20,107,46964.0
Logan County,Kansas,20,109,46875.0
Lyon County,Kansas,20,111,40021.0
McPherson County,Kansas,20,113,56128.0
Marion County,Kansas,20,115,45927.0
Marshall County,Kansas,20,117,45374.0
Meade County,Kansas,20,119,52250.0
Miami County,Kansas,20,121,60966.0
Mitchell County,Kansas,20,123,48217.0
Montgomery County,Kansas,20,125,41083.0
Morris County,Kansas,20,127,47089.0
Morton County,Kansas,20,129,46028.0
Nemaha County,Kansas,20,131,48653.0
Neosho County,Kansas,20,133,43195.0
Ness County,Kansas,20,135,44904.0
Norton County,Kansas,20,137,47852.0
Osage County,Kansas,20,139,49915.0
Osborne County,Kansas,20,141,40216.0
Ottawa County,Kansas,20,143,52479.0
Pawnee County,Kansas,20,145,43250.0
Phillips County,Kansas,20,147,44170.0
Pottawatomie County,Kansas,20,149,60216.0
Pratt County,Kansas,20,151,49550.0
Rawlins County,Kansas,20,153,41579.0
Reno County,Kansas,20,155,45288.0
Republic County,Kansas,20,157,40449.0
Rice County,Kansas,20,159,48460.0
Riley County,Kansas,20,161,44437.0
Rooks County,Kansas,20,163,43558.0
Rush County,Kansas,20,165,38854.0
Russell County,Kansas,20,167,41102.0
Saline County,Kansas,20,169,47801.0
Scott County,Kansas,20,171,51850.0
Sedgwick County,Kansas,20,173,50657.0
Seward County,Kansas,20,175,47134.0
Shawnee County,Kansas,20,177,50378.0
Sheridan County,Kansas,20,179,49750.0
Sherman County,Kansas,20,181,39029.0
Smith County,Kansas,20,183,43848.0
Stafford County,Kansas,20,185,47377.0
Stanton County,Kansas,20,187,43780.0
Stevens County,Kansas,20,189,55433.0
Sumner County,Kansas,20,191,50141.0
Thomas County,Kansas,20,193,48504.0
Trego County,Kansas,20,195,54000.0
Wabaunsee County,Kansas,20,197,54688.0
Wallace County,Kansas,20,199,47279.0
Washington County,Kansas,20,201,45159.0
Wichita County,Kansas,20,203,57171.0
Wilson County,Kansas,20,205,40306.0
Woodson County,Kansas,20,207,35787.0
Wyandotte County,Kansas,20,209,40113.0
Adair County,Kentucky,21,001,33362.0
Allen County,Kentucky,21,003,41326.0
Anderson County,Kentucky,21,005,53974.0
Ballard County,Kentucky,21,007,42244.0
Barren County,Kentucky,21,009,38370.0
Bath County,Kentucky,21,011,33483.0
Bell County,Kentucky,21,013,22443.0
Boone County,Kentucky,21,015,66730.0
Bourbon County,Kentucky,21,017,45208.0
Boyd County,Kentucky,21,019,42319.0
Boyle County,Kentucky,21,021,39704.0
Bracken County,Kentucky,21,023,36327.0
Breathitt County,Kentucky,21,025,25817.0
Breckinridge County,Kentucky,21,027,43479.0
Bullitt County,Kentucky,21,029,55975.0
Butler County,Kentucky,21,031,33536.0
Caldwell County,Kentucky,21,033,42537.0
Calloway County,Kentucky,21,035,37034.0
Campbell County,Kentucky,21,037,54621.0
Carlisle County,Kentucky,21,039,38829.0
Carroll County,Kentucky,21,041,41439.0
Carter County,Kentucky,21,043,36696.0
Casey County,Kentucky,21,045,32341.0
Christian County,Kentucky,21,047,39521.0
Clark County,Kentucky,21,049,47959.0
Clay County,Kentucky,21,051,21549.0
Clinton County,Kentucky,21,053,28025.0
Crittenden County,Kentucky,21,055,35316.0
Cumberland County,Kentucky,21,057,32019.0
Daviess County,Kentucky,21,059,45989.0
Edmonson County,Kentucky,21,061,41710.0
Elliott County,Kentucky,21,063,28224.0
Estill County,Kentucky,21,065,29770.0
Fayette County,Kentucky,21,067,49778.0
Fleming County,Kentucky,21,069,35469.0
Floyd County,Kentucky,21,071,30096.0
Franklin County,Kentucky,21,073,47964.0
Fulton County,Kentucky,21,075,28359.0
Gallatin County,Kentucky,21,077,48370.0
Garrard County,Kentucky,21,079,44243.0
Grant County,Kentucky,21,081,44824.0
Graves County,Kentucky,21,083,39530.0
Grayson County,Kentucky,21,085,35030.0
Green County,Kentucky,21,087,34982.0
Greenup County,Kentucky,21,089,45370.0
Hancock County,Kentucky,21,091,50476.0
Hardin County,Kentucky,21,093,50765.0
Harlan County,Kentucky,21,095,25814.0
Harrison County,Kentucky,21,097,35681.0
Hart County,Kentucky,21,099,34774.0
Henderson County,Kentucky,21,101,41036.0
Henry County,Kentucky,21,103,46495.0
Hickman County,Kentucky,21,105,41218.0
Hopkins County,Kentucky,21,107,42346.0
Jackson County,Kentucky,21,109,29826.0
Jefferson County,Kentucky,21,111,48695.0
Jessamine County,Kentucky,21,113,50558.0
Johnson County,Kentucky,21,115,35570.0
Kenton County,Kentucky,21,117,54296.0
Knott County,Kentucky,21,119,30411.0
Knox County,Kentucky,21,121,26599.0
Larue County,Kentucky,21,123,38578.0
Laurel County,Kentucky,21,125,36020.0
Lawrence County,Kentucky,21,127,35935.0
Lee County,Kentucky,21,129,22698.0
Leslie County,Kentucky,21,131,25872.0
Letcher County,Kentucky,21,133,30333.0
Lewis County,Kentucky,21,135,28630.0
Lincoln County,Kentucky,21,137,37139.0
Livingston County,Kentucky,21,139,42171.0
Logan County,Kentucky,21,141,38570.0
Lyon County,Kentucky,21,143,46931.0
McCracken County,Kentucky,21,145,44067.0
McCreary County,Kentucky,21,147,19328.0
McLean County,Kentucky,21,149,40770.0
Madison County,Kentucky,21,151,42390.0
Magoffin County,Kentucky,21,153,28500.0
Marion County,Kentucky,21,155,38826.0
Marshall County,Kentucky,21,157,45212.0
Martin County,Kentucky,21,159,25795.0
Mason County,Kentucky,21,161,38824.0
Meade County,Kentucky,21,163,49884.0
Menifee County,Kentucky,21,165,31503.0
Mercer County,Kentucky,21,167,42083.0
Metcalfe County,Kentucky,21,169,32294.0
Monroe County,Kentucky,21,171,31045.0
Montgomery County,Kentucky,21,173,39275.0
Morgan County,Kentucky,21,175,29707.0
Muhlenberg County,Kentucky,21,177,38961.0
Nelson County,Kentucky,21,179,49298.0
Nicholas County,Kentucky,21,181,36097.0
Ohio County,Kentucky,21,183,40189.0
Oldham County,Kentucky,21,185,85452.0
Owen County,Kentucky,21,187,41934.0
Owsley County,Kentucky,21,189,20985.0
Pendleton County,Kentucky,21,191,48353.0
Perry County,Kentucky,21,193,32667.0
Pike County,Kentucky,21,195,33183.0
Powell County,Kentucky,21,197,29736.0
Pulaski County,Kentucky,21,199,34790.0
Robertson County,Kentucky,21,201,31741.0
Rockcastle County,Kentucky,21,203,31555.0
Rowan County,Kentucky,21,205,36860.0
Russell County,Kentucky,21,207,30720.0
Scott County,Kentucky,21,209,63027.0
Shelby County,Kentucky,21,211,60324.0
Simpson County,Kentucky,21,213,39679.0
Spencer County,Kentucky,21,215,63000.0
Taylor County,Kentucky,21,217,33340.0
Todd County,Kentucky,21,219,40497.0
Trigg County,Kentucky,21,221,44083.0
Trimble County,Kentucky,21,223,47409.0
Union County,Kentucky,21,225,40120.0
Warren County,Kentucky,21,227,44911.0
Washington County,Kentucky,21,229,40976.0
Wayne County,Kentucky,21,231,28573.0
Webster County,Kentucky,21,233,38917.0
Whitley County,Kentucky,21,235,31014.0
Wolfe County,Kentucky,21,237,20504.0
Woodford County,Kentucky,21,239,58750.0
Acadia Parish,Louisiana,22,001,37649.0
Allen Parish,Louisiana,22,003,40948.0
Ascension Parish,Louisiana,22,005,70551.0
Assumption Parish,Louisiana,22,007,49167.0
Avoyelles Parish,Louisiana,22,009,33739.0
Beauregard Parish,Louisiana,22,011,45969.0
Bienville Parish,Louisiana,22,013,32876.0
Bossier Parish,Louisiana,22,015,52892.0
Caddo Parish,Louisiana,22,017,41234.0
Calcasieu Parish,Louisiana,22,019,45312.0
Caldwell Parish,Louisiana,22,021,33294.0
Cameron Parish,Louisiana,22,023,64231.0
Catahoula Parish,Louisiana,22,025,34904.0
Claiborne Parish,Louisiana,22,027,32072.0
Concordia Parish,Louisiana,22,029,29654.0
De Soto Parish,Louisiana,22,031,41468.0
East Baton Rouge Parish,Louisiana,22,033,49285.0
East Carroll Parish,Louisiana,22,035,21099.0
East Feliciana Parish,Louisiana,22,037,45520.0
Evangeline Parish,Louisiana,22,039,30009.0
Franklin Parish,Louisiana,22,041,30275.0
Grant Parish,Louisiana,22,043,39914.0
Iberia Parish,Louisiana,22,045,45261.0
Iberville Parish,Louisiana,22,047,45117.0
Jackson Parish,Louisiana,22,049,38029.0
Jefferson Parish,Louisiana,22,051,47947.0
Jefferson Davis Parish,Louisiana,22,053,39063.0
Lafayette Parish,Louisiana,22,055,51869.0
Lafourche Parish,Louisiana,22,057,51030.0
LaSalle Parish,Louisiana,22,059,37310.0
Lincoln Parish,Louisiana,22,061,33467.0
Livingston Parish,Louisiana,22,063,58251.0
Madison Parish,Louisiana,22,065,23854.0
Morehouse Parish,Louisiana,22,067,28003.0
Natchitoches Parish,Louisiana,22,069,31345.0
Orleans Parish,Louisiana,22,071,36792.0
Ouachita Parish,Louisiana,22,073,37754.0
Plaquemines Parish,Louisiana,22,075,50314.0
Pointe Coupee Parish,Louisiana,22,077,43825.0
Rapides Parish,Louisiana,22,079,40734.0
Red River Parish,Louisiana,22,081,38000.0
Richland Parish,Louisiana,22,083,36421.0
Sabine Parish,Louisiana,22,085,38828.0
Saint Bernard Parish,Louisiana,22,087,42753.0
Saint Charles Parish,Louisiana,22,089,59990.0
Saint Helena Parish,Louisiana,22,091,35437.0
Saint James Parish,Louisiana,22,093,51107.0
Saint John the Baptist Parish,Louisiana,22,095,50921.0
Saint Landry Parish,Louisiana,22,097,32625.0
Saint Martin Parish,Louisiana,22,099,42794.0
Saint Mary Parish,Louisiana,22,101,40781.0
Saint Tammany Parish,Louisiana,22,103,62137.0
Tangipahoa Parish,Louisiana,22,105,41302.0
Tensas Parish,Louisiana,22,107,22940.0
Terrebonne Parish,Louisiana,22,109,47826.0
Union Parish,Louisiana,22,111,34992.0
Vermilion Parish,Louisiana,22,113,45374.0
Vernon Parish,Louisiana,22,115,46312.0
Washington Parish,Louisiana,22,117,30705.0
Webster Parish,Louisiana,22,119,33681.0
West Baton Rouge Parish,Louisiana,22,121,53703.0
West Carroll Parish,Louisiana,22,123,31926.0
West Feliciana Parish,Louisiana,22,125,56685.0
Winn Parish,Louisiana,22,127,31087.0
Androscoggin County,Maine,23,001,47537.0
Aroostook County,Maine,23,003,36923.0
Cumberland County,Maine,23,005,60051.0
Franklin County,Maine,23,007,42811.0
Hancock County,Maine,23,009,47030.0
Kennebec County,Maine,23,011,46917.0
Knox County,Maine,23,013,50693.0
Lincoln County,Maine,23,015,50462.0
Oxford County,Maine,23,017,40630.0
Penobscot County,Maine,23,019,44271.0
Piscataquis County,Maine,23,021,37495.0
Sagadahoc County,Maine,23,023,53298.0
Somerset County,Maine,23,025,40066.0
Waldo County,Maine,23,027,44082.0
Washington County,Maine,23,029,38083.0
York County,Maine,23,031,57919.0
Allegany County,Maryland,24,001,40551.0
Anne Arundel County,Maryland,24,003,89860.0
Baltimore County,Maryland,24,005,67095.0
Calvert County,Maryland,24,009,95828.0
Caroline County,Maryland,24,011,52465.0
Carroll County,Maryland,24,013,85385.0
Cecil County,Maryland,24,015,66396.0
Charles County,Maryland,24,017,90607.0
Dorchester County,Maryland,24,019,47093.0
Frederick County,Maryland,24,021,83700.0
Garrett County,Maryland,24,023,45432.0
Harford County,Maryland,24,025,80465.0
Howard County,Maryland,24,027,110238.0
Kent County,Maryland,24,029,58147.0
Queen Anne's County,Maryland,24,035,85963.0
Saint Mary's County,Maryland,24,037,86987.0
Somerset County,Maryland,24,039,35154.0
Talbot County,Maryland,24,041,58228.0
Washington County,Maryland,24,043,56228.0
Wicomico County,Maryland,24,045,52278.0
Worcester County,Maryland,24,047,56773.0
Baltimore City,Maryland,24,510,42241.0
Montgomery County,Maryland,24,031,99435.0
Prince George's County,Maryland,24,033,74260.0
Barnstable County,Massachusetts,25,001,63251.0
Berkshire County,Massachusetts,25,003,49956.0
Bristol County,Massachusetts,25,005,56842.0
Dukes County,Massachusetts,25,007,64222.0
Essex County,Massachusetts,25,009,69068.0
Franklin County,Massachusetts,25,011,55221.0
Hampden County,Massachusetts,25,013,50461.0
Hampshire County,Massachusetts,25,015,61368.0
Middlesex County,Massachusetts,25,017,85118.0
Nantucket County,Massachusetts,25,019,84057.0
Norfolk County,Massachusetts,25,021,88262.0
Plymouth County,Massachusetts,25,023,75459.0
Suffolk County,Massachusetts,25,025,55044.0
Worcester County,Massachusetts,25,027,65313.0
Alcona County,Michigan,26,001,38033.0
Alger County,Michigan,26,003,39300.0
Allegan County,Michigan,26,005,54264.0
Alpena County,Michigan,26,007,38829.0
Antrim County,Michigan,26,009,46845.0
Arenac County,Michigan,26,011,38307.0
Baraga County,Michigan,26,013,39803.0
Barry County,Michigan,26,015,55064.0
Bay County,Michigan,26,017,45583.0
Benzie County,Michigan,26,019,47388.0
Berrien County,Michigan,26,021,44993.0
Branch County,Michigan,26,023,44373.0
Calhoun County,Michigan,26,025,42520.0
Cass County,Michigan,26,027,46570.0
Charlevoix County,Michigan,26,029,46554.0
Cheboygan County,Michigan,26,031,40219.0
Chippewa County,Michigan,26,033,41993.0
Clare County,Michigan,26,035,33015.0
Clinton County,Michigan,26,037,60909.0
Crawford County,Michigan,26,039,41743.0
Delta County,Michigan,26,041,42031.0
Dickinson County,Michigan,26,043,43779.0
Eaton County,Michigan,26,045,54993.0
Emmet County,Michigan,26,047,51018.0
Genesee County,Michigan,26,049,42327.0
Gladwin County,Michigan,26,051,38021.0
Gogebic County,Michigan,26,053,35686.0
Grand Traverse County,Michigan,26,055,52950.0
Gratiot County,Michigan,26,057,41912.0
Hillsdale County,Michigan,26,059,41961.0
Houghton County,Michigan,26,061,37776.0
Huron County,Michigan,26,063,42161.0
Ingham County,Michigan,26,065,45679.0
Ionia County,Michigan,26,067,49124.0
Iosco County,Michigan,26,069,37317.0
Iron County,Michigan,26,071,33663.0
Isabella County,Michigan,26,073,39377.0
Jackson County,Michigan,26,075,46326.0
Kalamazoo County,Michigan,26,077,47476.0
Kalkaska County,Michigan,26,079,40534.0
Kent County,Michigan,26,081,53063.0
Keweenaw County,Michigan,26,083,37813.0
Lake County,Michigan,26,085,30439.0
Lapeer County,Michigan,26,087,52996.0
Leelanau County,Michigan,26,089,56189.0
Lenawee County,Michigan,26,091,48043.0
Livingston County,Michigan,26,093,75204.0
Luce County,Michigan,26,095,37088.0
Mackinac County,Michigan,26,097,38434.0
Macomb County,Michigan,26,099,54582.0
Manistee County,Michigan,26,101,41395.0
Marquette County,Michigan,26,103,45409.0
Mason County,Michigan,26,105,42024.0
Mecosta County,Michigan,26,107,41889.0
Menominee County,Michigan,26,109,40373.0
Midland County,Michigan,26,111,54059.0
Missaukee County,Michigan,26,113,41098.0
Monroe County,Michigan,26,115,55653.0
Montcalm County,Michigan,26,117,41584.0
Montmorency County,Michigan,26,119,36250.0
Muskegon County,Michigan,26,121,42829.0
Newaygo County,Michigan,26,123,43693.0
Oakland County,Michigan,26,125,67465.0
Oceana County,Michigan,26,127,41617.0
Ogemaw County,Michigan,26,129,36063.0
Ontonagon County,Michigan,26,131,34459.0
Osceola County,Michigan,26,133,38999.0
Oscoda County,Michigan,26,135,33021.0
Otsego County,Michigan,26,137,48917.0
Ottawa County,Michigan,26,139,58989.0
Presque Isle County,Michigan,26,141,41213.0
Roscommon County,Michigan,26,143,35133.0
Saginaw County,Michigan,26,145,43042.0
Saint Clair County,Michigan,26,147,49730.0
Saint Joseph County,Michigan,26,149,44449.0
Sanilac County,Michigan,26,151,41100.0
Schoolcraft County,Michigan,26,153,34118.0
Shiawassee County,Michigan,26,155,48233.0
Tuscola County,Michigan,26,157,43768.0
Van Buren County,Michigan,26,159,46008.0
Washtenaw County,Michigan,26,161,61003.0
Wayne County,Michigan,26,163,41210.0
Wexford County,Michigan,26,165,41534.0
Aitkin County,Minnesota,27,001,42252.0
Anoka County,Minnesota,27,003,70873.0
Becker County,Minnesota,27,005,52038.0
Beltrami County,Minnesota,27,007,44757.0
Benton County,Minnesota,27,009,52178.0
Big Stone County,Minnesota,27,011,47794.0
Blue Earth County,Minnesota,27,013,50061.0
Brown County,Minnesota,27,015,52598.0
Carlton County,Minnesota,27,017,53227.0
Carver County,Minnesota,27,019,86323.0
Cass County,Minnesota,27,021,46531.0
Chippewa County,Minnesota,27,023,50858.0
Chisago County,Minnesota,27,025,71001.0
Clay County,Minnesota,27,027,57965.0
Clearwater County,Minnesota,27,029,43421.0
Cook County,Minnesota,27,031,52299.0
Cottonwood County,Minnesota,27,033,46750.0
Crow Wing County,Minnesota,27,035,49435.0
Dakota County,Minnesota,27,037,75567.0
Dodge County,Minnesota,27,039,68116.0
Douglas County,Minnesota,27,041,54531.0
Faribault County,Minnesota,27,043,47540.0
Fillmore County,Minnesota,27,045,51665.0
Freeborn County,Minnesota,27,047,47105.0
Goodhue County,Minnesota,27,049,57062.0
Grant County,Minnesota,27,051,50174.0
Hennepin County,Minnesota,27,053,65834.0
Houston County,Minnesota,27,055,53809.0
Hubbard County,Minnesota,27,057,47486.0
Isanti County,Minnesota,27,059,59865.0
Itasca County,Minnesota,27,061,47761.0
Jackson County,Minnesota,27,063,50574.0
Kanabec County,Minnesota,27,065,47384.0
Kandiyohi County,Minnesota,27,067,52632.0
Kittson County,Minnesota,27,069,52326.0
Koochiching County,Minnesota,27,071,42919.0
Lac qui Parle County,Minnesota,27,073,49903.0
Lake County,Minnesota,27,075,48417.0
Lake of the Woods County,Minnesota,27,077,42263.0
Le Sueur County,Minnesota,27,079,60632.0
Lincoln County,Minnesota,27,081,49575.0
Lyon County,Minnesota,27,083,51600.0
McLeod County,Minnesota,27,085,56128.0
Mahnomen County,Minnesota,27,087,41118.0
Marshall County,Minnesota,27,089,54092.0
Martin County,Minnesota,27,091,51391.0
Meeker County,Minnesota,27,093,55042.0
Mille Lacs County,Minnesota,27,095,49094.0
Morrison County,Minnesota,27,097,50049.0
Mower County,Minnesota,27,099,49427.0
Murray County,Minnesota,27,101,51983.0
Nicollet County,Minnesota,27,103,58640.0
Nobles County,Minnesota,27,105,50625.0
Norman County,Minnesota,27,107,50377.0
Olmsted County,Minnesota,27,109,68023.0
Otter Tail County,Minnesota,27,111,52365.0
