County,State,State_FIPS,County_FIPS,housing_cost_burden
Hancock County,Indiana,18,059,359.0
Harrison County,Indiana,18,061,167.0
Hendricks County,Indiana,18,063,1176.0
Henry County,Indiana,18,065,483.0
Howard County,Indiana,18,067,834.0
Huntington County,Indiana,18,069,504.0
Jackson County,Indiana,18,071,239.0
Jasper County,Indiana,18,073,195.0
Jay County,Indiana,18,075,188.0
Jefferson County,Indiana,18,077,209.0
Jennings County,Indiana,18,079,101.0
Johnson County,Indiana,18,081,1339.0
Knox County,Indiana,18,083,310.0
Kosciusko County,Indiana,18,085,404.0
LaGrange County,Indiana,18,087,103.0
Lake County,Indiana,18,089,4227.0
LaPorte County,Indiana,18,091,942.0
Lawrence County,Indiana,18,093,360.0
Madison County,Indiana,18,095,1568.0
Marion County,Indiana,18,097,14689.0
Marshall County,Indiana,18,099,211.0
Martin County,Indiana,18,101,66.0
Miami County,Indiana,18,103,342.0
Monroe County,Indiana,18,105,1937.0
Montgomery County,Indiana,18,107,415.0
Morgan County,Indiana,18,109,466.0
Newton County,Indiana,18,111,110.0
Noble County,Indiana,18,113,478.0
Ohio County,Indiana,18,115,14.0
Orange County,Indiana,18,117,132.0
Owen County,Indiana,18,119,140.0
Parke County,Indiana,18,121,91.0
Perry County,Indiana,18,123,78.0
Pike County,Indiana,18,125,58.0
Porter County,Indiana,18,127,986.0
Posey County,Indiana,18,129,47.0
Pulaski County,Indiana,18,131,107.0
Putnam County,Indiana,18,133,219.0
Randolph County,Indiana,18,135,165.0
Ripley County,Indiana,18,137,223.0
Rush County,Indiana,18,139,157.0
Saint Joseph County,Indiana,18,141,2293.0
Scott County,Indiana,18,143,272.0
Shelby County,Indiana,18,145,490.0
Spencer County,Indiana,18,147,111.0
Starke County,Indiana,18,149,116.0
Steuben County,Indiana,18,151,379.0
Sullivan County,Indiana,18,153,200.0
Switzerland County,Indiana,18,155,88.0
Tippecanoe County,Indiana,18,157,2662.0
Tipton County,Indiana,18,159,165.0
Union County,Indiana,18,161,67.0
Vanderburgh County,Indiana,18,163,2252.0
Vermillion County,Indiana,18,165,124.0
Vigo County,Indiana,18,167,1231.0
Wabash County,Indiana,18,169,246.0
Warren County,Indiana,18,171,30.0
Warrick County,Indiana,18,173,488.0
Washington County,Indiana,18,175,151.0
Wayne County,Indiana,18,177,993.0
Wells County,Indiana,18,179,195.0
White County,Indiana,18,181,165.0
Whitley County,Indiana,18,183,362.0
Adair County,Iowa,19,001,75.0
Adams County,Iowa,19,003,15.0
Allamakee County,Iowa,19,005,77.0
Appanoose County,Iowa,19,007,117.0
Audubon County,Iowa,19,009,53.0
Benton County,Iowa,19,011,89.0
Black Hawk County,Iowa,19,013,1449.0
Boone County,Iowa,19,015,287.0
Bremer County,Iowa,19,017,144.0
Buchanan County,Iowa,19,019,101.0
Buena Vista County,Iowa,19,021,137.0
Butler County,Iowa,19,023,63.0
Calhoun County,Iowa,19,025,83.0
Carroll County,Iowa,19,027,208.0
Cass County,Iowa,19,029,150.0
Cedar County,Iowa,19,031,82.0
Cerro Gordo County,Iowa,19,033,518.0
Cherokee County,Iowa,19,035,43.0
Chickasaw County,Iowa,19,037,108.0
Clarke County,Iowa,19,039,62.0
Clay County,Iowa,19,041,118.0
Clayton County,Iowa,19,043,157.0
Clinton County,Iowa,19,045,383.0
Crawford County,Iowa,19,047,110.0
Dallas County,Iowa,19,049,720.0
Davis County,Iowa,19,051,57.0
Decatur County,Iowa,19,053,121.0
Delaware County,Iowa,19,055,80.0
Des Moines County,Iowa,19,057,444.0
Dickinson County,Iowa,19,059,117.0
Dubuque County,Iowa,19,061,874.0
Emmet County,Iowa,19,063,65.0
Fayette County,Iowa,19,065,166.0
Floyd County,Iowa,19,067,226.0
Franklin County,Iowa,19,069,52.0
Fremont County,Iowa,19,071,65.0
Greene County,Iowa,19,073,28.0
Grundy County,Iowa,19,075,55.0
Guthrie County,Iowa,19,077,62.0
Hamilton County,Iowa,19,079,84.0
Hancock County,Iowa,19,081,24.0
Hardin County,Iowa,19,083,109.0
Harrison County,Iowa,19,085,126.0
Henry County,Iowa,19,087,115.0
Howard County,Iowa,19,089,51.0
Humboldt County,Iowa,19,091,70.0
Ida County,Iowa,19,093,46.0
Iowa County,Iowa,19,095,112.0
Jackson County,Iowa,19,097,259.0
Jasper County,Iowa,19,099,213.0
Jefferson County,Iowa,19,101,74.0
Johnson County,Iowa,19,103,1460.0
Jones County,Iowa,19,105,156.0
Keokuk County,Iowa,19,107,70.0
Kossuth County,Iowa,19,109,45.0
Lee County,Iowa,19,111,343.0
Linn County,Iowa,19,113,1993.0
Louisa County,Iowa,19,115,51.0
Lucas County,Iowa,19,117,97.0
Lyon County,Iowa,19,119,38.0
Madison County,Iowa,19,121,127.0
Mahaska County,Iowa,19,123,184.0
Marion County,Iowa,19,125,183.0
Marshall County,Iowa,19,127,358.0
Mills County,Iowa,19,129,81.0
Mitchell County,Iowa,19,131,31.0
Monona County,Iowa,19,133,211.0
Monroe County,Iowa,19,135,45.0
Montgomery County,Iowa,19,137,51.0
Muscatine County,Iowa,19,139,243.0
O'Brien County,Iowa,19,141,85.0
Osceola County,Iowa,19,143,21.0
Page County,Iowa,19,145,141.0
Palo Alto County,Iowa,19,147,57.0
Plymouth County,Iowa,19,149,112.0
Pocahontas County,Iowa,19,151,23.0
Polk County,Iowa,19,153,4861.0
Pottawattamie County,Iowa,19,155,860.0
Poweshiek County,Iowa,19,157,174.0
Ringgold County,Iowa,19,159,50.0
Sac County,Iowa,19,161,58.0
Scott County,Iowa,19,163,1815.0
Shelby County,Iowa,19,165,122.0
Sioux County,Iowa,19,167,86.0
Story County,Iowa,19,169,1064.0
Tama County,Iowa,19,171,46.0
Taylor County,Iowa,19,173,78.0
Union County,Iowa,19,175,124.0
Van Buren County,Iowa,19,177,15.0
Wapello County,Iowa,19,179,286.0
Warren County,Iowa,19,181,480.0
Washington County,Iowa,19,183,203.0
Wayne County,Iowa,19,185,28.0
Webster County,Iowa,19,187,456.0
Winnebago County,Iowa,19,189,50.0
Winneshiek County,Iowa,19,191,29.0
Woodbury County,Iowa,19,193,1170.0
Worth County,Iowa,19,195,68.0
Wright County,Iowa,19,197,125.0
Allen County,Kansas,20,001,99.0
Anderson County,Kansas,20,003,81.0
Atchison County,Kansas,20,005,86.0
Barber County,Kansas,20,007,39.0
Barton County,Kansas,20,009,199.0
Bourbon County,Kansas,20,011,107.0
Brown County,Kansas,20,013,106.0
Butler County,Kansas,20,015,672.0
Chase County,Kansas,20,017,20.0
Chautauqua County,Kansas,20,019,20.0
Cherokee County,Kansas,20,021,151.0
Cheyenne County,Kansas,20,023,11.0
Clark County,Kansas,20,025,2.0
Clay County,Kansas,20,027,78.0
Cloud County,Kansas,20,029,74.0
Coffey County,Kansas,20,031,59.0
Comanche County,Kansas,20,033,3.0
Cowley County,Kansas,20,035,375.0
Crawford County,Kansas,20,037,403.0
Decatur County,Kansas,20,039,47.0
Dickinson County,Kansas,20,041,165.0
Doniphan County,Kansas,20,043,20.0
Douglas County,Kansas,20,045,1708.0
Edwards County,Kansas,20,047,11.0
Elk County,Kansas,20,049,16.0
Ellis County,Kansas,20,051,501.0
Ellsworth County,Kansas,20,053,33.0
Finney County,Kansas,20,055,386.0
Ford County,Kansas,20,057,166.0
Franklin County,Kansas,20,059,185.0
Geary County,Kansas,20,061,593.0
Gove County,Kansas,20,063,11.0
Graham County,Kansas,20,065,7.0
Grant County,Kansas,20,067,115.0
Gray County,Kansas,20,069,41.0
Greeley County,Kansas,20,071,4.0
Greenwood County,Kansas,20,073,77.0
Hamilton County,Kansas,20,075,10.0
Harper County,Kansas,20,077,45.0
Harvey County,Kansas,20,079,343.0
Haskell County,Kansas,20,081,4.0
Hodgeman County,Kansas,20,083,5.0
Jackson County,Kansas,20,085,105.0
Jefferson County,Kansas,20,087,55.0
Jewell County,Kansas,20,089,19.0
Johnson County,Kansas,20,091,6338.0
Kearny County,Kansas,20,093,13.0
Kingman County,Kansas,20,095,71.0
Kiowa County,Kansas,20,097,37.0
Labette County,Kansas,20,099,298.0
Lane County,Kansas,20,101,19.0
Leavenworth County,Kansas,20,103,742.0
Lincoln County,Kansas,20,105,36.0
Linn County,Kansas,20,107,66.0
Logan County,Kansas,20,109,39.0
Lyon County,Kansas,20,111,388.0
McPherson County,Kansas,20,113,276.0
Marion County,Kansas,20,115,65.0
Marshall County,Kansas,20,117,144.0
Meade County,Kansas,20,119,8.0
Miami County,Kansas,20,121,268.0
Mitchell County,Kansas,20,123,68.0
Montgomery County,Kansas,20,125,434.0
Morris County,Kansas,20,127,35.0
Morton County,Kansas,20,129,24.0
Nemaha County,Kansas,20,131,45.0
Neosho County,Kansas,20,133,93.0
Ness County,Kansas,20,135,26.0
Norton County,Kansas,20,137,31.0
Osage County,Kansas,20,139,93.0
Osborne County,Kansas,20,141,3.0
Ottawa County,Kansas,20,143,20.0
Pawnee County,Kansas,20,145,35.0
Phillips County,Kansas,20,147,49.0
Pottawatomie County,Kansas,20,149,138.0
Pratt County,Kansas,20,151,33.0
Rawlins County,Kansas,20,153,0.0
Reno County,Kansas,20,155,553.0
Republic County,Kansas,20,157,29.0
Rice County,Kansas,20,159,70.0
Riley County,Kansas,20,161,1478.0
Rooks County,Kansas,20,163,18.0
Rush County,Kansas,20,165,39.0
Russell County,Kansas,20,167,21.0
Saline County,Kansas,20,169,610.0
Scott County,Kansas,20,171,23.0
Sedgwick County,Kansas,20,173,5673.0
Seward County,Kansas,20,175,216.0
Shawnee County,Kansas,20,177,2175.0
Sheridan County,Kansas,20,179,7.0
Sherman County,Kansas,20,181,31.0
Smith County,Kansas,20,183,14.0
Stafford County,Kansas,20,185,17.0
Stanton County,Kansas,20,187,12.0
Stevens County,Kansas,20,189,0.0
Sumner County,Kansas,20,191,132.0
Thomas County,Kansas,20,193,105.0
Trego County,Kansas,20,195,11.0
Wabaunsee County,Kansas,20,197,19.0
Wallace County,Kansas,20,199,0.0
Washington County,Kansas,20,201,17.0
Wichita County,Kansas,20,203,19.0
Wilson County,Kansas,20,205,150.0
Woodson County,Kansas,20,207,26.0
Wyandotte County,Kansas,20,209,2042.0
Adair County,Kentucky,21,001,116.0
Allen County,Kentucky,21,003,60.0
Anderson County,Kentucky,21,005,256.0
Ballard County,Kentucky,21,007,34.0
Barren County,Kentucky,21,009,439.0
Bath County,Kentucky,21,011,166.0
Bell County,Kentucky,21,013,227.0
Boone County,Kentucky,21,015,1047.0
Bourbon County,Kentucky,21,017,176.0
Boyd County,Kentucky,21,019,425.0
Boyle County,Kentucky,21,021,251.0
Bracken County,Kentucky,21,023,66.0
Breathitt County,Kentucky,21,025,111.0
Breckinridge County,Kentucky,21,027,83.0
Bullitt County,Kentucky,21,029,471.0
Butler County,Kentucky,21,031,144.0
Caldwell County,Kentucky,21,033,150.0
Calloway County,Kentucky,21,035,324.0
Campbell County,Kentucky,21,037,824.0
Carlisle County,Kentucky,21,039,40.0
Carroll County,Kentucky,21,041,84.0
Carter County,Kentucky,21,043,122.0
Casey County,Kentucky,21,045,98.0
Christian County,Kentucky,21,047,1357.0
Clark County,Kentucky,21,049,554.0
Clay County,Kentucky,21,051,59.0
Clinton County,Kentucky,21,053,102.0
Crittenden County,Kentucky,21,055,53.0
Cumberland County,Kentucky,21,057,52.0
Daviess County,Kentucky,21,059,1209.0
Edmonson County,Kentucky,21,061,67.0
Elliott County,Kentucky,21,063,44.0
Estill County,Kentucky,21,065,153.0
Fayette County,Kentucky,21,067,4065.0
Fleming County,Kentucky,21,069,97.0
Floyd County,Kentucky,21,071,306.0
Franklin County,Kentucky,21,073,523.0
Fulton County,Kentucky,21,075,27.0
Gallatin County,Kentucky,21,077,45.0
Garrard County,Kentucky,21,079,80.0
Grant County,Kentucky,21,081,167.0
Graves County,Kentucky,21,083,249.0
Grayson County,Kentucky,21,085,207.0
Green County,Kentucky,21,087,57.0
Greenup County,Kentucky,21,089,207.0
Hancock County,Kentucky,21,091,23.0
Hardin County,Kentucky,21,093,1309.0
Harlan County,Kentucky,21,095,212.0
Harrison County,Kentucky,21,097,148.0
Hart County,Kentucky,21,099,91.0
Henderson County,Kentucky,21,101,572.0
Henry County,Kentucky,21,103,209.0
Hickman County,Kentucky,21,105,9.0
Hopkins County,Kentucky,21,107,302.0
Jackson County,Kentucky,21,109,128.0
Jefferson County,Kentucky,21,111,9420.0
Jessamine County,Kentucky,21,113,348.0
Johnson County,Kentucky,21,115,267.0
Kenton County,Kentucky,21,117,1661.0
Knott County,Kentucky,21,119,35.0
Knox County,Kentucky,21,121,449.0
Larue County,Kentucky,21,123,182.0
Laurel County,Kentucky,21,125,593.0
Lawrence County,Kentucky,21,127,89.0
Lee County,Kentucky,21,129,9.0
Leslie County,Kentucky,21,131,36.0
Letcher County,Kentucky,21,133,93.0
Lewis County,Kentucky,21,135,36.0
Lincoln County,Kentucky,21,137,204.0
Livingston County,Kentucky,21,139,56.0
Logan County,Kentucky,21,141,300.0
Lyon County,Kentucky,21,143,67.0
McCracken County,Kentucky,21,145,688.0
McCreary County,Kentucky,21,147,68.0
McLean County,Kentucky,21,149,40.0
Madison County,Kentucky,21,151,844.0
Magoffin County,Kentucky,21,153,87.0
Marion County,Kentucky,21,155,181.0
Marshall County,Kentucky,21,157,96.0
Martin County,Kentucky,21,159,107.0
Mason County,Kentucky,21,161,285.0
Meade County,Kentucky,21,163,236.0
Menifee County,Kentucky,21,165,40.0
Mercer County,Kentucky,21,167,235.0
Metcalfe County,Kentucky,21,169,53.0
Monroe County,Kentucky,21,171,94.0
Montgomery County,Kentucky,21,173,324.0
Morgan County,Kentucky,21,175,104.0
Muhlenberg County,Kentucky,21,177,138.0
Nelson County,Kentucky,21,179,187.0
Nicholas County,Kentucky,21,181,41.0
Ohio County,Kentucky,21,183,138.0
Oldham County,Kentucky,21,185,366.0
Owen County,Kentucky,21,187,90.0
Owsley County,Kentucky,21,189,12.0
Pendleton County,Kentucky,21,191,111.0
Perry County,Kentucky,21,193,87.0
Pike County,Kentucky,21,195,416.0
Powell County,Kentucky,21,197,111.0
Pulaski County,Kentucky,21,199,409.0
Robertson County,Kentucky,21,201,53.0
Rockcastle County,Kentucky,21,203,91.0
Rowan County,Kentucky,21,205,205.0
Russell County,Kentucky,21,207,259.0
Scott County,Kentucky,21,209,532.0
Shelby County,Kentucky,21,211,378.0
Simpson County,Kentucky,21,213,213.0
Spencer County,Kentucky,21,215,20.0
Taylor County,Kentucky,21,217,357.0
Todd County,Kentucky,21,219,84.0
Trigg County,Kentucky,21,221,121.0
Trimble County,Kentucky,21,223,65.0
Union County,Kentucky,21,225,101.0
Warren County,Kentucky,21,227,1297.0
Washington County,Kentucky,21,229,88.0
Wayne County,Kentucky,21,231,158.0
Webster County,Kentucky,21,233,63.0
Whitley County,Kentucky,21,235,515.0
Wolfe County,Kentucky,21,237,53.0
Woodford County,Kentucky,21,239,142.0
Acadia Parish,Louisiana,22,001,405.0
Allen Parish,Louisiana,22,003,227.0
Ascension Parish,Louisiana,22,005,686.0
Assumption Parish,Louisiana,22,007,77.0
Avoyelles Parish,Louisiana,22,009,583.0
Beauregard Parish,Louisiana,22,011,316.0
Bienville Parish,Louisiana,22,013,76.0
Bossier Parish,Louisiana,22,015,1463.0
Caddo Parish,Louisiana,22,017,2781.0
Calcasieu Parish,Louisiana,22,019,1874.0
Caldwell Parish,Louisiana,22,021,62.0
Cameron Parish,Louisiana,22,023,10.0
Catahoula Parish,Louisiana,22,025,65.0
Claiborne Parish,Louisiana,22,027,106.0
Concordia Parish,Louisiana,22,029,136.0
De Soto Parish,Louisiana,22,031,266.0
East Baton Rouge Parish,Louisiana,22,033,5227.0
East Carroll Parish,Louisiana,22,035,114.0
East Feliciana Parish,Louisiana,22,037,144.0
Evangeline Parish,Louisiana,22,039,335.0
Franklin Parish,Louisiana,22,041,161.0
Grant Parish,Louisiana,22,043,168.0
Iberia Parish,Louisiana,22,045,625.0
Iberville Parish,Louisiana,22,047,150.0
Jackson Parish,Louisiana,22,049,154.0
Jefferson Parish,Louisiana,22,051,5237.0
Jefferson Davis Parish,Louisiana,22,053,222.0
Lafayette Parish,Louisiana,22,055,1812.0
Lafourche Parish,Louisiana,22,057,550.0
LaSalle Parish,Louisiana,22,059,31.0
Lincoln Parish,Louisiana,22,061,604.0
Livingston Parish,Louisiana,22,063,577.0
Madison Parish,Louisiana,22,065,132.0
Morehouse Parish,Louisiana,22,067,267.0
Natchitoches Parish,Louisiana,22,069,587.0
Orleans Parish,Louisiana,22,071,6416.0
Ouachita Parish,Louisiana,22,073,2011.0
Plaquemines Parish,Louisiana,22,075,269.0
Pointe Coupee Parish,Louisiana,22,077,106.0
Rapides Parish,Louisiana,22,079,1490.0
Red River Parish,Louisiana,22,081,49.0
Richland Parish,Louisiana,22,083,211.0
Sabine Parish,Louisiana,22,085,176.0
Saint Bernard Parish,Louisiana,22,087,253.0
Saint Charles Parish,Louisiana,22,089,200.0
Saint Helena Parish,Louisiana,22,091,34.0
Saint James Parish,Louisiana,22,093,120.0
Saint John the Baptist Parish,Louisiana,22,095,287.0
Saint Landry Parish,Louisiana,22,097,531.0
Saint Martin Parish,Louisiana,22,099,354.0
Saint Mary Parish,Louisiana,22,101,323.0
Saint Tammany Parish,Louisiana,22,103,1986.0
Tangipahoa Parish,Louisiana,22,105,1013.0
Tensas Parish,Louisiana,22,107,10.0
Terrebonne Parish,Louisiana,22,109,830.0
Union Parish,Louisiana,22,111,105.0
Vermilion Parish,Louisiana,22,113,254.0
Vernon Parish,Louisiana,22,115,755.0
Washington Parish,Louisiana,22,117,424.0
Webster Parish,Louisiana,22,119,318.0
West Baton Rouge Parish,Louisiana,22,121,72.0
West Carroll Parish,Louisiana,22,123,24.0
West Feliciana Parish,Louisiana,22,125,90.0
Winn Parish,Louisiana,22,127,111.0
Androscoggin County,Maine,23,001,1715.0
Aroostook County,Maine,23,003,728.0
Cumberland County,Maine,23,005,3591.0
Franklin County,Maine,23,007,248.0
Hancock County,Maine,23,009,444.0
Kennebec County,Maine,23,011,1517.0
Knox County,Maine,23,013,359.0
Lincoln County,Maine,23,015,207.0
Oxford County,Maine,23,017,581.0
Penobscot County,Maine,23,019,1371.0
Piscataquis County,Maine,23,021,177.0
Sagadahoc County,Maine,23,023,283.0
Somerset County,Maine,23,025,264.0
Waldo County,Maine,23,027,310.0
Washington County,Maine,23,029,354.0
York County,Maine,23,031,2211.0
Allegany County,Maryland,24,001,598.0
Anne Arundel County,Maryland,24,003,4748.0
Baltimore County,Maryland,24,005,9070.0
Calvert County,Maryland,24,009,423.0
Caroline County,Maryland,24,011,324.0
Carroll County,Maryland,24,013,750.0
Cecil County,Maryland,24,015,714.0
Charles County,Maryland,24,017,1074.0
Dorchester County,Maryland,24,019,368.0
Frederick County,Maryland,24,021,2061.0
Garrett County,Maryland,24,023,157.0
Harford County,Maryland,24,025,1494.0
Howard County,Maryland,24,027,2282.0
Kent County,Maryland,24,029,272.0
Queen Anne's County,Maryland,24,035,128.0
Saint Mary's County,Maryland,24,037,713.0
Somerset County,Maryland,24,039,225.0
Talbot County,Maryland,24,041,363.0
Washington County,Maryland,24,043,1504.0
Wicomico County,Maryland,24,045,1272.0
Worcester County,Maryland,24,047,393.0
Baltimore City,Maryland,24,510,10669.0
Montgomery County,Maryland,24,031,11630.0
Prince George's County,Maryland,24,033,11679.0
Barnstable County,Massachusetts,25,001,2075.0
Berkshire County,Massachusetts,25,003,1957.0
Bristol County,Massachusetts,25,005,7220.0
Dukes County,Massachusetts,25,007,163.0
Essex County,Massachusetts,25,009,10190.0
Franklin County,Massachusetts,25,011,855.0
Hampden County,Massachusetts,25,013,7121.0
Hampshire County,Massachusetts,25,015,1817.0
Middlesex County,Massachusetts,25,017,20282.0
Nantucket County,Massachusetts,25,019,99.0
Norfolk County,Massachusetts,25,021,8117.0
Plymouth County,Massachusetts,25,023,3705.0
Suffolk County,Massachusetts,25,025,19665.0
Worcester County,Massachusetts,25,027,9940.0
Alcona County,Michigan,26,001,30.0
Alger County,Michigan,26,003,38.0
Allegan County,Michigan,26,005,401.0
Alpena County,Michigan,26,007,224.0
Antrim County,Michigan,26,009,71.0
Arenac County,Michigan,26,011,86.0
Baraga County,Michigan,26,013,9.0
Barry County,Michigan,26,015,236.0
Bay County,Michigan,26,017,817.0
Benzie County,Michigan,26,019,59.0
Berrien County,Michigan,26,021,1688.0
Branch County,Michigan,26,023,368.0
Calhoun County,Michigan,26,025,1384.0
Cass County,Michigan,26,027,328.0
Charlevoix County,Michigan,26,029,269.0
Cheboygan County,Michigan,26,031,133.0
Chippewa County,Michigan,26,033,254.0
Clare County,Michigan,26,035,221.0
Clinton County,Michigan,26,037,494.0
Crawford County,Michigan,26,039,52.0
Delta County,Michigan,26,041,317.0
Dickinson County,Michigan,26,043,251.0
Eaton County,Michigan,26,045,944.0
Emmet County,Michigan,26,047,207.0
Genesee County,Michigan,26,049,3785.0
Gladwin County,Michigan,26,051,166.0
Gogebic County,Michigan,26,053,127.0
Grand Traverse County,Michigan,26,055,780.0
Gratiot County,Michigan,26,057,268.0
Hillsdale County,Michigan,26,059,284.0
Houghton County,Michigan,26,061,172.0
Huron County,Michigan,26,063,174.0
Ingham County,Michigan,26,065,3795.0
Ionia County,Michigan,26,067,524.0
Iosco County,Michigan,26,069,162.0
Iron County,Michigan,26,071,134.0
Isabella County,Michigan,26,073,776.0
Jackson County,Michigan,26,075,1469.0
Kalamazoo County,Michigan,26,077,3140.0
Kalkaska County,Michigan,26,079,145.0
Kent County,Michigan,26,081,6228.0
Keweenaw County,Michigan,26,083,8.0
Lake County,Michigan,26,085,58.0
Lapeer County,Michigan,26,087,564.0
Leelanau County,Michigan,26,089,78.0
Lenawee County,Michigan,26,091,634.0
Livingston County,Michigan,26,093,967.0
Luce County,Michigan,26,095,41.0
Mackinac County,Michigan,26,097,62.0
Macomb County,Michigan,26,099,8309.0
Manistee County,Michigan,26,101,112.0
Marquette County,Michigan,26,103,936.0
Mason County,Michigan,26,105,259.0
Mecosta County,Michigan,26,107,229.0
Menominee County,Michigan,26,109,242.0
Midland County,Michigan,26,111,646.0
Missaukee County,Michigan,26,113,40.0
Monroe County,Michigan,26,115,1040.0
Montcalm County,Michigan,26,117,307.0
Montmorency County,Michigan,26,119,44.0
Muskegon County,Michigan,26,121,1359.0
Newaygo County,Michigan,26,123,268.0
Oakland County,Michigan,26,125,11011.0
Oceana County,Michigan,26,127,85.0
Ogemaw County,Michigan,26,129,120.0
Ontonagon County,Michigan,26,131,16.0
Osceola County,Michigan,26,133,98.0
Oscoda County,Michigan,26,135,64.0
Otsego County,Michigan,26,137,204.0
Ottawa County,Michigan,26,139,1647.0
Presque Isle County,Michigan,26,141,28.0
Roscommon County,Michigan,26,143,196.0
Saginaw County,Michigan,26,145,1852.0
Saint Clair County,Michigan,26,147,1600.0
Saint Joseph County,Michigan,26,149,456.0
Sanilac County,Michigan,26,151,308.0
Schoolcraft County,Michigan,26,153,60.0
Shiawassee County,Michigan,26,155,518.0
Tuscola County,Michigan,26,157,320.0
Van Buren County,Michigan,26,159,607.0
Washtenaw County,Michigan,26,161,4234.0
Wayne County,Michigan,26,163,18708.0
Wexford County,Michigan,26,165,280.0
Aitkin County,Minnesota,27,001,91.0
Anoka County,Minnesota,27,003,2393.0
Becker County,Minnesota,27,005,114.0
Beltrami County,Minnesota,27,007,515.0
Benton County,Minnesota,27,009,632.0
Big Stone County,Minnesota,27,011,8.0
Blue Earth County,Minnesota,27,013,885.0
Brown County,Minnesota,27,015,137.0
Carlton County,Minnesota,27,017,179.0
Carver County,Minnesota,27,019,511.0
Cass County,Minnesota,27,021,210.0
Chippewa County,Minnesota,27,023,70.0
Chisago County,Minnesota,27,025,292.0
Clay County,Minnesota,27,027,642.0
Clearwater County,Minnesota,27,029,28.0
Cook County,Minnesota,27,031,23.0
Cottonwood County,Minnesota,27,033,87.0
Crow Wing County,Minnesota,27,035,593.0
Dakota County,Minnesota,27,037,3465.0
Dodge County,Minnesota,27,039,75.0
Douglas County,Minnesota,27,041,333.0
Faribault County,Minnesota,27,043,59.0
Fillmore County,Minnesota,27,045,139.0
Freeborn County,Minnesota,27,047,327.0
Goodhue County,Minnesota,27,049,433.0
Grant County,Minnesota,27,051,37.0
Hennepin County,Minnesota,27,053,17377.0
Houston County,Minnesota,27,055,226.0
Hubbard County,Minnesota,27,057,64.0
Isanti County,Minnesota,27,059,298.0
Itasca County,Minnesota,27,061,291.0
Jackson County,Minnesota,27,063,73.0
Kanabec County,Minnesota,27,065,184.0
Kandiyohi County,Minnesota,27,067,296.0
Kittson County,Minnesota,27,069,43.0
Koochiching County,Minnesota,27,071,140.0
Lac qui Parle County,Minnesota,27,073,21.0
Lake County,Minnesota,27,075,107.0
Lake of the Woods County,Minnesota,27,077,34.0
Le Sueur County,Minnesota,27,079,153.0
Lincoln County,Minnesota,27,081,16.0
Lyon County,Minnesota,27,083,314.0
McLeod County,Minnesota,27,085,298.0
Mahnomen County,Minnesota,27,087,47.0
Marshall County,Minnesota,27,089,26.0
Martin County,Minnesota,27,091,307.0
Meeker County,Minnesota,27,093,131.0
Mille Lacs County,Minnesota,27,095,193.0
Morrison County,Minnesota,27,097,260.0
Mower County,Minnesota,27,099,220.0
Murray County,Minnesota,27,101,24.0
Nicollet County,Minnesota,27,103,272.0
Nobles County,Minnesota,27,105,179.0
Norman County,Minnesota,27,107,46.0
Olmsted County,Minnesota,27,109,1386.0
Otter Tail County,Minnesota,27,111,412.0
Pennington County,Minnesota,27,113,114.0
Pine County,Minnesota,27,115,181.0
Pipestone County,Minnesota,27,117,59.0
Polk County,Minnesota,27,119,267.0
Pope County,Minnesota,27,121,94.0
Ramsey County,Minnesota,27,123,7583.0
Red Lake County,Minnesota,27,125,26.0
Redwood County,Minnesota,27,127,86.0
Renville County,Minnesota,27,129,126.0
Rice County,Minnesota,27,131,480.0
Rock County,Minnesota,27,133,44.0
Roseau County,Minnesota,27,135,70.0
Saint Louis County,Minnesota,27,137,2622.0
Scott County,Minnesota,27,139,712.0
Sherburne County,Minnesota,27,141,353.0
Sibley County,Minnesota,27,143,105.0
Stearns County,Minnesota,27,145,1539.0
Steele County,Minnesota,27,147,197.0
Stevens County,Minnesota,27,149,29.0
Swift County,Minnesota,27,151,65.0
Todd County,Minnesota,27,153,162.0
Traverse County,Minnesota,27,155,8.0
Wabasha County,Minnesota,27,157,71.0
Wadena County,Minnesota,27,159,82.0
Waseca County,Minnesota,27,161,204.0
Washington County,Minnesota,27,163,1469.0
Watonwan County,Minnesota,27,165,67.0
Wilkin County,Minnesota,27,167,60.0
Winona County,Minnesota,27,169,443.0
Wright County,Minnesota,27,171,771.0
Yellow Medicine County,Minnesota,27,173,79.0
Adams County,Mississippi,28,001,233.0
Alcorn County,Mississippi,28,003,355.0
Amite County,Mississippi,28,005,43.0
Attala County,Mississippi,28,007,69.0
Benton County,Mississippi,28,009,15.0
Bolivar County,Mississippi,28,011,314.0
Calhoun County,Mississippi,28,013,145.0
Carroll County,Mississippi,28,015,31.0
Chickasaw County,Mississippi,28,017,74.0
Choctaw County,Mississippi,28,019,48.0
Claiborne County,Mississippi,28,021,48.0
Clarke County,Mississippi,28,023,114.0
Clay County,Mississippi,28,025,39.0
Coahoma County,Mississippi,28,027,302.0
Copiah County,Mississippi,28,029,62.0
Covington County,Mississippi,28,031,84.0
DeSoto County,Mississippi,28,033,1576.0
Forrest County,Mississippi,28,035,1015.0
Franklin County,Mississippi,28,037,79.0
George County,Mississippi,28,039,54.0
Greene County,Mississippi,28,041,33.0
Grenada County,Mississippi,28,043,252.0
Hancock County,Mississippi,28,045,466.0
Harrison County,Mississippi,28,047,3305.0
Hinds County,Mississippi,28,049,3300.0
