County,State,State_FIPS,County_FIPS,unemployment_rate
Jackson County,Indiana,18,071,7.3
Jasper County,Indiana,18,073,6.3
Jay County,Indiana,18,075,8.2
Jefferson County,Indiana,18,077,9.2
Jennings County,Indiana,18,079,9.7
Johnson County,Indiana,18,081,6.3
Knox County,Indiana,18,083,6.1
Kosciusko County,Indiana,18,085,6.5
LaGrange County,Indiana,18,087,5.5
Lake County,Indiana,18,089,10.5
LaPorte County,Indiana,18,091,9.8
Lawrence County,Indiana,18,093,6.3
Madison County,Indiana,18,095,9.3
Marion County,Indiana,18,097,10.1
Marshall County,Indiana,18,099,8.3
Martin County,Indiana,18,101,6.1
Miami County,Indiana,18,103,9.4
Monroe County,Indiana,18,105,6.9
Montgomery County,Indiana,18,107,6.9
Morgan County,Indiana,18,109,7.3
Newton County,Indiana,18,111,8.9
Noble County,Indiana,18,113,8.8
Ohio County,Indiana,18,115,7.7
Orange County,Indiana,18,117,6.8
Owen County,Indiana,18,119,8.0
Parke County,Indiana,18,121,7.8
Perry County,Indiana,18,123,5.6
Pike County,Indiana,18,125,5.1
Porter County,Indiana,18,127,7.3
Posey County,Indiana,18,129,5.3
Pulaski County,Indiana,18,131,7.0
Putnam County,Indiana,18,133,7.3
Randolph County,Indiana,18,135,7.8
Ripley County,Indiana,18,137,7.4
Rush County,Indiana,18,139,6.9
Saint Joseph County,Indiana,18,141,8.5
Scott County,Indiana,18,143,11.0
Shelby County,Indiana,18,145,8.3
Spencer County,Indiana,18,147,5.6
Starke County,Indiana,18,149,11.5
Steuben County,Indiana,18,151,6.9
Sullivan County,Indiana,18,153,6.8
Switzerland County,Indiana,18,155,9.6
Tippecanoe County,Indiana,18,157,6.5
Tipton County,Indiana,18,159,6.2
Union County,Indiana,18,161,7.7
Vanderburgh County,Indiana,18,163,6.2
Vermillion County,Indiana,18,165,6.5
Vigo County,Indiana,18,167,8.9
Wabash County,Indiana,18,169,7.0
Warren County,Indiana,18,171,5.5
Warrick County,Indiana,18,173,5.0
Washington County,Indiana,18,175,10.1
Wayne County,Indiana,18,177,9.0
Wells County,Indiana,18,179,4.1
White County,Indiana,18,181,6.0
Whitley County,Indiana,18,183,5.3
Adair County,Iowa,19,001,3.2
Adams County,Iowa,19,003,3.2
Allamakee County,Iowa,19,005,6.0
Appanoose County,Iowa,19,007,6.6
Audubon County,Iowa,19,009,2.6
Benton County,Iowa,19,011,4.7
Black Hawk County,Iowa,19,013,6.6
Boone County,Iowa,19,015,4.7
Bremer County,Iowa,19,017,3.9
Buchanan County,Iowa,19,019,3.9
Buena Vista County,Iowa,19,021,3.7
Butler County,Iowa,19,023,4.0
Calhoun County,Iowa,19,025,4.0
Carroll County,Iowa,19,027,3.3
Cass County,Iowa,19,029,3.2
Cedar County,Iowa,19,031,3.0
Cerro Gordo County,Iowa,19,033,4.4
Cherokee County,Iowa,19,035,3.7
Chickasaw County,Iowa,19,037,3.8
Clarke County,Iowa,19,039,5.0
Clay County,Iowa,19,041,3.8
Clayton County,Iowa,19,043,4.2
Clinton County,Iowa,19,045,4.8
Crawford County,Iowa,19,047,4.8
Dallas County,Iowa,19,049,2.6
Davis County,Iowa,19,051,4.2
Decatur County,Iowa,19,053,7.5
Delaware County,Iowa,19,055,3.6
Des Moines County,Iowa,19,057,6.3
Dickinson County,Iowa,19,059,3.8
Dubuque County,Iowa,19,061,4.3
Emmet County,Iowa,19,063,4.6
Fayette County,Iowa,19,065,5.1
Floyd County,Iowa,19,067,3.5
Franklin County,Iowa,19,069,4.2
Fremont County,Iowa,19,071,3.7
Greene County,Iowa,19,073,5.6
Grundy County,Iowa,19,075,3.9
Guthrie County,Iowa,19,077,5.4
Hamilton County,Iowa,19,079,3.8
Hancock County,Iowa,19,081,1.5
Hardin County,Iowa,19,083,4.9
Harrison County,Iowa,19,085,3.6
Henry County,Iowa,19,087,5.1
Howard County,Iowa,19,089,3.4
Humboldt County,Iowa,19,091,4.8
Ida County,Iowa,19,093,3.7
Iowa County,Iowa,19,095,1.8
Jackson County,Iowa,19,097,4.4
Jasper County,Iowa,19,099,5.4
Jefferson County,Iowa,19,101,6.4
Johnson County,Iowa,19,103,3.5
Jones County,Iowa,19,105,5.0
Keokuk County,Iowa,19,107,5.1
Kossuth County,Iowa,19,109,2.1
Lee County,Iowa,19,111,8.7
Linn County,Iowa,19,113,4.8
Louisa County,Iowa,19,115,4.8
Lucas County,Iowa,19,117,5.8
Lyon County,Iowa,19,119,2.4
Madison County,Iowa,19,121,5.7
Mahaska County,Iowa,19,123,8.0
Marion County,Iowa,19,125,4.0
Marshall County,Iowa,19,127,6.3
Mills County,Iowa,19,129,3.8
Mitchell County,Iowa,19,131,3.2
Monona County,Iowa,19,133,5.5
Monroe County,Iowa,19,135,6.2
Montgomery County,Iowa,19,137,9.6
Muscatine County,Iowa,19,139,4.6
O'Brien County,Iowa,19,141,2.8
Osceola County,Iowa,19,143,3.3
Page County,Iowa,19,145,5.1
Palo Alto County,Iowa,19,147,2.9
Plymouth County,Iowa,19,149,3.4
Pocahontas County,Iowa,19,151,4.9
Polk County,Iowa,19,153,5.8
Pottawattamie County,Iowa,19,155,5.0
Poweshiek County,Iowa,19,157,4.8
Ringgold County,Iowa,19,159,4.8
Sac County,Iowa,19,161,4.0
Scott County,Iowa,19,163,5.4
Shelby County,Iowa,19,165,2.9
Sioux County,Iowa,19,167,1.8
Story County,Iowa,19,169,5.5
Tama County,Iowa,19,171,5.6
Taylor County,Iowa,19,173,4.4
Union County,Iowa,19,175,5.4
Van Buren County,Iowa,19,177,6.6
Wapello County,Iowa,19,179,8.0
Warren County,Iowa,19,181,4.8
Washington County,Iowa,19,183,4.2
Wayne County,Iowa,19,185,4.3
Webster County,Iowa,19,187,8.4
Winnebago County,Iowa,19,189,6.2
Winneshiek County,Iowa,19,191,3.0
Woodbury County,Iowa,19,193,5.2
Worth County,Iowa,19,195,4.7
Wright County,Iowa,19,197,5.7
Allen County,Kansas,20,001,7.0
Anderson County,Kansas,20,003,5.9
Atchison County,Kansas,20,005,7.3
Barber County,Kansas,20,007,3.1
Barton County,Kansas,20,009,6.8
Bourbon County,Kansas,20,011,3.3
Brown County,Kansas,20,013,4.5
Butler County,Kansas,20,015,5.6
Chase County,Kansas,20,017,2.9
Chautauqua County,Kansas,20,019,5.1
Cherokee County,Kansas,20,021,5.8
Cheyenne County,Kansas,20,023,1.9
Clark County,Kansas,20,025,1.4
Clay County,Kansas,20,027,1.9
Cloud County,Kansas,20,029,6.8
Coffey County,Kansas,20,031,5.1
Comanche County,Kansas,20,033,5.4
Cowley County,Kansas,20,035,7.0
Crawford County,Kansas,20,037,5.6
Decatur County,Kansas,20,039,3.8
Dickinson County,Kansas,20,041,6.7
Doniphan County,Kansas,20,043,5.8
Douglas County,Kansas,20,045,6.0
Edwards County,Kansas,20,047,2.0
Elk County,Kansas,20,049,5.3
Ellis County,Kansas,20,051,4.5
Ellsworth County,Kansas,20,053,4.3
Finney County,Kansas,20,055,4.6
Ford County,Kansas,20,057,6.4
Franklin County,Kansas,20,059,6.9
Geary County,Kansas,20,061,9.2
Gove County,Kansas,20,063,1.9
Graham County,Kansas,20,065,2.4
Grant County,Kansas,20,067,7.3
Gray County,Kansas,20,069,2.9
Greeley County,Kansas,20,071,2.1
Greenwood County,Kansas,20,073,3.5
Hamilton County,Kansas,20,075,2.3
Harper County,Kansas,20,077,3.7
Harvey County,Kansas,20,079,4.4
Haskell County,Kansas,20,081,3.9
Hodgeman County,Kansas,20,083,2.5
Jackson County,Kansas,20,085,4.4
Jefferson County,Kansas,20,087,6.9
Jewell County,Kansas,20,089,2.5
Johnson County,Kansas,20,091,4.5
Kearny County,Kansas,20,093,1.8
Kingman County,Kansas,20,095,5.7
Kiowa County,Kansas,20,097,4.0
Labette County,Kansas,20,099,5.3
Lane County,Kansas,20,101,2.4
Leavenworth County,Kansas,20,103,5.9
Lincoln County,Kansas,20,105,6.5
Linn County,Kansas,20,107,8.3
Logan County,Kansas,20,109,3.9
Lyon County,Kansas,20,111,7.2
McPherson County,Kansas,20,113,3.1
Marion County,Kansas,20,115,5.0
Marshall County,Kansas,20,117,3.0
Meade County,Kansas,20,119,2.8
Miami County,Kansas,20,121,5.6
Mitchell County,Kansas,20,123,2.6
Montgomery County,Kansas,20,125,8.7
Morris County,Kansas,20,127,3.2
Morton County,Kansas,20,129,5.8
Nemaha County,Kansas,20,131,1.7
Neosho County,Kansas,20,133,4.7
Ness County,Kansas,20,135,2.7
Norton County,Kansas,20,137,1.7
Osage County,Kansas,20,139,8.2
Osborne County,Kansas,20,141,4.0
Ottawa County,Kansas,20,143,5.3
Pawnee County,Kansas,20,145,1.9
Phillips County,Kansas,20,147,4.3
Pottawatomie County,Kansas,20,149,3.7
Pratt County,Kansas,20,151,5.6
Rawlins County,Kansas,20,153,2.3
Reno County,Kansas,20,155,5.7
Republic County,Kansas,20,157,3.8
Rice County,Kansas,20,159,5.5
Riley County,Kansas,20,161,5.8
Rooks County,Kansas,20,163,4.1
Rush County,Kansas,20,165,5.6
Russell County,Kansas,20,167,6.9
Saline County,Kansas,20,169,5.0
Scott County,Kansas,20,171,5.8
Sedgwick County,Kansas,20,173,6.9
Seward County,Kansas,20,175,9.0
Shawnee County,Kansas,20,177,6.8
Sheridan County,Kansas,20,179,1.2
Sherman County,Kansas,20,181,4.0
Smith County,Kansas,20,183,3.2
Stafford County,Kansas,20,185,2.6
Stanton County,Kansas,20,187,2.4
Stevens County,Kansas,20,189,3.0
Sumner County,Kansas,20,191,7.0
Thomas County,Kansas,20,193,2.7
Trego County,Kansas,20,195,1.0
Wabaunsee County,Kansas,20,197,6.2
Wallace County,Kansas,20,199,5.4
Washington County,Kansas,20,201,3.1
Wichita County,Kansas,20,203,3.1
Wilson County,Kansas,20,205,6.5
Woodson County,Kansas,20,207,4.6
Wyandotte County,Kansas,20,209,11.2
Adair County,Kentucky,21,001,7.7
Allen County,Kentucky,21,003,9.2
Anderson County,Kentucky,21,005,6.9
Ballard County,Kentucky,21,007,6.2
Barren County,Kentucky,21,009,7.6
Bath County,Kentucky,21,011,14.0
Bell County,Kentucky,21,013,11.6
Boone County,Kentucky,21,015,5.6
Bourbon County,Kentucky,21,017,9.9
Boyd County,Kentucky,21,019,10.5
Boyle County,Kentucky,21,021,7.1
Bracken County,Kentucky,21,023,8.3
Breathitt County,Kentucky,21,025,12.4
Breckinridge County,Kentucky,21,027,11.5
Bullitt County,Kentucky,21,029,7.6
Butler County,Kentucky,21,031,6.1
Caldwell County,Kentucky,21,033,8.7
Calloway County,Kentucky,21,035,9.1
Campbell County,Kentucky,21,037,6.8
Carlisle County,Kentucky,21,039,6.8
Carroll County,Kentucky,21,041,13.2
Carter County,Kentucky,21,043,11.1
Casey County,Kentucky,21,045,9.0
Christian County,Kentucky,21,047,12.7
Clark County,Kentucky,21,049,7.9
Clay County,Kentucky,21,051,15.9
Clinton County,Kentucky,21,053,9.3
Crittenden County,Kentucky,21,055,7.1
Cumberland County,Kentucky,21,057,10.2
Daviess County,Kentucky,21,059,6.8
Edmonson County,Kentucky,21,061,8.9
Elliott County,Kentucky,21,063,6.2
Estill County,Kentucky,21,065,11.8
Fayette County,Kentucky,21,067,6.9
Fleming County,Kentucky,21,069,9.7
Floyd County,Kentucky,21,071,9.7
Franklin County,Kentucky,21,073,8.7
Fulton County,Kentucky,21,075,12.0
Gallatin County,Kentucky,21,077,6.0
Garrard County,Kentucky,21,079,11.4
Grant County,Kentucky,21,081,6.8
Graves County,Kentucky,21,083,7.2
Grayson County,Kentucky,21,085,9.3
Green County,Kentucky,21,087,9.0
Greenup County,Kentucky,21,089,10.1
Hancock County,Kentucky,21,091,5.9
Hardin County,Kentucky,21,093,8.2
Harlan County,Kentucky,21,095,9.8
Harrison County,Kentucky,21,097,8.1
Hart County,Kentucky,21,099,9.6
Henderson County,Kentucky,21,101,8.0
Henry County,Kentucky,21,103,6.6
Hickman County,Kentucky,21,105,8.8
Hopkins County,Kentucky,21,107,6.7
Jackson County,Kentucky,21,109,12.3
Jefferson County,Kentucky,21,111,8.4
Jessamine County,Kentucky,21,113,8.8
Johnson County,Kentucky,21,115,9.1
Kenton County,Kentucky,21,117,7.7
Knott County,Kentucky,21,119,14.6
Knox County,Kentucky,21,121,15.7
Larue County,Kentucky,21,123,9.3
Laurel County,Kentucky,21,125,12.4
Lawrence County,Kentucky,21,127,7.8
Lee County,Kentucky,21,129,12.2
Leslie County,Kentucky,21,131,17.0
Letcher County,Kentucky,21,133,12.6
Lewis County,Kentucky,21,135,8.4
Lincoln County,Kentucky,21,137,10.5
Livingston County,Kentucky,21,139,6.7
Logan County,Kentucky,21,141,7.7
Lyon County,Kentucky,21,143,7.6
McCracken County,Kentucky,21,145,6.1
McCreary County,Kentucky,21,147,19.0
McLean County,Kentucky,21,149,8.4
Madison County,Kentucky,21,151,8.6
Magoffin County,Kentucky,21,153,12.2
Marion County,Kentucky,21,155,9.2
Marshall County,Kentucky,21,157,7.7
Martin County,Kentucky,21,159,20.6
Mason County,Kentucky,21,161,6.2
Meade County,Kentucky,21,163,11.5
Menifee County,Kentucky,21,165,14.7
Mercer County,Kentucky,21,167,11.5
Metcalfe County,Kentucky,21,169,7.4
Monroe County,Kentucky,21,171,9.5
Montgomery County,Kentucky,21,173,10.4
Morgan County,Kentucky,21,175,9.6
Muhlenberg County,Kentucky,21,177,10.3
Nelson County,Kentucky,21,179,9.8
Nicholas County,Kentucky,21,181,7.7
Ohio County,Kentucky,21,183,9.6
Oldham County,Kentucky,21,185,4.3
Owen County,Kentucky,21,187,8.6
Owsley County,Kentucky,21,189,8.8
Pendleton County,Kentucky,21,191,6.4
Perry County,Kentucky,21,193,13.9
Pike County,Kentucky,21,195,10.7
Powell County,Kentucky,21,197,8.3
Pulaski County,Kentucky,21,199,9.1
Robertson County,Kentucky,21,201,6.7
Rockcastle County,Kentucky,21,203,11.0
Rowan County,Kentucky,21,205,6.5
Russell County,Kentucky,21,207,11.8
Scott County,Kentucky,21,209,6.9
Shelby County,Kentucky,21,211,5.7
Simpson County,Kentucky,21,213,7.0
Spencer County,Kentucky,21,215,6.4
Taylor County,Kentucky,21,217,9.6
Todd County,Kentucky,21,219,8.5
Trigg County,Kentucky,21,221,8.4
Trimble County,Kentucky,21,223,14.6
Union County,Kentucky,21,225,7.8
Warren County,Kentucky,21,227,7.9
Washington County,Kentucky,21,229,6.1
Wayne County,Kentucky,21,231,12.6
Webster County,Kentucky,21,233,7.2
Whitley County,Kentucky,21,235,10.2
Wolfe County,Kentucky,21,237,9.7
Woodford County,Kentucky,21,239,4.8
Acadia Parish,Louisiana,22,001,10.1
Allen Parish,Louisiana,22,003,8.9
Ascension Parish,Louisiana,22,005,6.4
Assumption Parish,Louisiana,22,007,10.3
Avoyelles Parish,Louisiana,22,009,9.6
Beauregard Parish,Louisiana,22,011,5.7
Bienville Parish,Louisiana,22,013,10.1
Bossier Parish,Louisiana,22,015,5.7
Caddo Parish,Louisiana,22,017,7.0
Calcasieu Parish,Louisiana,22,019,8.3
Caldwell Parish,Louisiana,22,021,10.2
Cameron Parish,Louisiana,22,023,6.3
Catahoula Parish,Louisiana,22,025,8.3
Claiborne Parish,Louisiana,22,027,13.5
Concordia Parish,Louisiana,22,029,11.7
De Soto Parish,Louisiana,22,031,9.3
East Baton Rouge Parish,Louisiana,22,033,7.6
East Carroll Parish,Louisiana,22,035,19.2
East Feliciana Parish,Louisiana,22,037,6.5
Evangeline Parish,Louisiana,22,039,10.4
Franklin Parish,Louisiana,22,041,11.5
Grant Parish,Louisiana,22,043,9.2
Iberia Parish,Louisiana,22,045,10.6
Iberville Parish,Louisiana,22,047,7.9
Jackson Parish,Louisiana,22,049,6.9
Jefferson Parish,Louisiana,22,051,6.7
Jefferson Davis Parish,Louisiana,22,053,9.2
Lafayette Parish,Louisiana,22,055,6.3
Lafourche Parish,Louisiana,22,057,7.0
LaSalle Parish,Louisiana,22,059,6.3
Lincoln Parish,Louisiana,22,061,11.9
Livingston Parish,Louisiana,22,063,7.0
Madison Parish,Louisiana,22,065,16.9
Morehouse Parish,Louisiana,22,067,8.0
Natchitoches Parish,Louisiana,22,069,12.2
Orleans Parish,Louisiana,22,071,10.3
Ouachita Parish,Louisiana,22,073,8.0
Plaquemines Parish,Louisiana,22,075,4.7
Pointe Coupee Parish,Louisiana,22,077,8.3
Rapides Parish,Louisiana,22,079,8.6
Red River Parish,Louisiana,22,081,9.2
Richland Parish,Louisiana,22,083,9.6
Sabine Parish,Louisiana,22,085,10.6
Saint Bernard Parish,Louisiana,22,087,12.2
Saint Charles Parish,Louisiana,22,089,7.7
Saint Helena Parish,Louisiana,22,091,14.4
Saint James Parish,Louisiana,22,093,11.0
Saint John the Baptist Parish,Louisiana,22,095,9.2
Saint Landry Parish,Louisiana,22,097,6.1
Saint Martin Parish,Louisiana,22,099,7.2
Saint Mary Parish,Louisiana,22,101,12.2
Saint Tammany Parish,Louisiana,22,103,7.6
Tangipahoa Parish,Louisiana,22,105,10.7
Tensas Parish,Louisiana,22,107,15.6
Terrebonne Parish,Louisiana,22,109,5.5
Union Parish,Louisiana,22,111,7.7
Vermilion Parish,Louisiana,22,113,8.5
Vernon Parish,Louisiana,22,115,7.5
Washington Parish,Louisiana,22,117,15.0
Webster Parish,Louisiana,22,119,7.6
West Baton Rouge Parish,Louisiana,22,121,6.5
West Carroll Parish,Louisiana,22,123,11.9
West Feliciana Parish,Louisiana,22,125,8.5
Winn Parish,Louisiana,22,127,6.3
Androscoggin County,Maine,23,001,7.2
Aroostook County,Maine,23,003,7.5
Cumberland County,Maine,23,005,5.4
Franklin County,Maine,23,007,7.7
Hancock County,Maine,23,009,7.7
Kennebec County,Maine,23,011,7.7
Knox County,Maine,23,013,5.7
Lincoln County,Maine,23,015,4.2
Oxford County,Maine,23,017,9.2
Penobscot County,Maine,23,019,7.8
Piscataquis County,Maine,23,021,10.5
Sagadahoc County,Maine,23,023,5.7
Somerset County,Maine,23,025,9.5
Waldo County,Maine,23,027,7.5
Washington County,Maine,23,029,9.8
York County,Maine,23,031,5.9
Allegany County,Maryland,24,001,10.0
Anne Arundel County,Maryland,24,003,5.9
Baltimore County,Maryland,24,005,6.9
Calvert County,Maryland,24,009,7.6
Caroline County,Maryland,24,011,8.8
Carroll County,Maryland,24,013,4.6
Cecil County,Maryland,24,015,7.5
Charles County,Maryland,24,017,6.3
Dorchester County,Maryland,24,019,10.4
Frederick County,Maryland,24,021,5.8
Garrett County,Maryland,24,023,7.0
Harford County,Maryland,24,025,6.4
Howard County,Maryland,24,027,4.9
Kent County,Maryland,24,029,7.2
Queen Anne's County,Maryland,24,035,5.3
Saint Mary's County,Maryland,24,037,4.8
Somerset County,Maryland,24,039,8.2
Talbot County,Maryland,24,041,6.7
Washington County,Maryland,24,043,8.5
Wicomico County,Maryland,24,045,8.8
Worcester County,Maryland,24,047,9.9
Baltimore City,Maryland,24,510,13.1
Montgomery County,Maryland,24,031,6.1
Prince George's County,Maryland,24,033,8.7
Barnstable County,Massachusetts,25,001,7.0
Berkshire County,Massachusetts,25,003,8.9
Bristol County,Massachusetts,25,005,9.0
Dukes County,Massachusetts,25,007,5.2
Essex County,Massachusetts,25,009,7.7
Franklin County,Massachusetts,25,011,6.7
Hampden County,Massachusetts,25,013,10.0
Hampshire County,Massachusetts,25,015,7.2
Middlesex County,Massachusetts,25,017,6.1
Nantucket County,Massachusetts,25,019,3.0
Norfolk County,Massachusetts,25,021,6.9
Plymouth County,Massachusetts,25,023,7.9
Suffolk County,Massachusetts,25,025,8.7
Worcester County,Massachusetts,25,027,7.8
Alcona County,Michigan,26,001,12.2
Alger County,Michigan,26,003,10.8
Allegan County,Michigan,26,005,6.1
Alpena County,Michigan,26,007,9.3
Antrim County,Michigan,26,009,9.7
Arenac County,Michigan,26,011,12.0
Baraga County,Michigan,26,013,8.1
Barry County,Michigan,26,015,7.9
Bay County,Michigan,26,017,9.7
Benzie County,Michigan,26,019,8.4
Berrien County,Michigan,26,021,9.4
Branch County,Michigan,26,023,7.0
Calhoun County,Michigan,26,025,10.0
Cass County,Michigan,26,027,9.7
Charlevoix County,Michigan,26,029,7.8
Cheboygan County,Michigan,26,031,13.9
Chippewa County,Michigan,26,033,11.7
Clare County,Michigan,26,035,13.2
Clinton County,Michigan,26,037,6.5
Crawford County,Michigan,26,039,12.0
Delta County,Michigan,26,041,9.2
Dickinson County,Michigan,26,043,7.0
Eaton County,Michigan,26,045,7.8
Emmet County,Michigan,26,047,8.4
Genesee County,Michigan,26,049,13.2
Gladwin County,Michigan,26,051,11.0
Gogebic County,Michigan,26,053,9.5
Grand Traverse County,Michigan,26,055,6.6
Gratiot County,Michigan,26,057,8.5
Hillsdale County,Michigan,26,059,9.0
Houghton County,Michigan,26,061,7.2
Huron County,Michigan,26,063,7.8
Ingham County,Michigan,26,065,9.0
Ionia County,Michigan,26,067,10.4
Iosco County,Michigan,26,069,12.1
Iron County,Michigan,26,071,9.0
Isabella County,Michigan,26,073,11.3
Jackson County,Michigan,26,075,10.3
Kalamazoo County,Michigan,26,077,9.1
Kalkaska County,Michigan,26,079,10.4
Kent County,Michigan,26,081,7.7
Keweenaw County,Michigan,26,083,7.0
Lake County,Michigan,26,085,13.2
Lapeer County,Michigan,26,087,10.5
Leelanau County,Michigan,26,089,7.1
Lenawee County,Michigan,26,091,8.6
Livingston County,Michigan,26,093,5.9
Luce County,Michigan,26,095,11.6
Mackinac County,Michigan,26,097,12.5
Macomb County,Michigan,26,099,9.0
Manistee County,Michigan,26,101,11.5
Marquette County,Michigan,26,103,8.1
Mason County,Michigan,26,105,10.7
Mecosta County,Michigan,26,107,12.2
Menominee County,Michigan,26,109,8.5
Midland County,Michigan,26,111,8.5
Missaukee County,Michigan,26,113,11.0
Monroe County,Michigan,26,115,8.3
Montcalm County,Michigan,26,117,11.2
Montmorency County,Michigan,26,119,16.0
Muskegon County,Michigan,26,121,11.9
Newaygo County,Michigan,26,123,10.1
Oakland County,Michigan,26,125,7.5
Oceana County,Michigan,26,127,8.7
Ogemaw County,Michigan,26,129,12.4
Ontonagon County,Michigan,26,131,13.7
Osceola County,Michigan,26,133,10.3
Oscoda County,Michigan,26,135,13.2
Otsego County,Michigan,26,137,8.2
Ottawa County,Michigan,26,139,6.1
Presque Isle County,Michigan,26,141,13.1
Roscommon County,Michigan,26,143,14.2
Saginaw County,Michigan,26,145,11.1
Saint Clair County,Michigan,26,147,10.4
Saint Joseph County,Michigan,26,149,8.6
Sanilac County,Michigan,26,151,10.7
Schoolcraft County,Michigan,26,153,15.6
Shiawassee County,Michigan,26,155,10.3
Tuscola County,Michigan,26,157,9.3
Van Buren County,Michigan,26,159,8.4
Washtenaw County,Michigan,26,161,7.4
Wayne County,Michigan,26,163,14.9
Wexford County,Michigan,26,165,9.5
Aitkin County,Minnesota,27,001,7.3
Anoka County,Minnesota,27,003,6.2
Becker County,Minnesota,27,005,3.5
Beltrami County,Minnesota,27,007,10.6
Benton County,Minnesota,27,009,6.7
Big Stone County,Minnesota,27,011,3.3
Blue Earth County,Minnesota,27,013,4.9
Brown County,Minnesota,27,015,3.2
Carlton County,Minnesota,27,017,5.4
Carver County,Minnesota,27,019,3.8
Cass County,Minnesota,27,021,7.4
Chippewa County,Minnesota,27,023,2.6
Chisago County,Minnesota,27,025,5.5
Clay County,Minnesota,27,027,4.3
Clearwater County,Minnesota,27,029,7.4
Cook County,Minnesota,27,031,4.0
Cottonwood County,Minnesota,27,033,4.9
Crow Wing County,Minnesota,27,035,5.7
Dakota County,Minnesota,27,037,5.0
Dodge County,Minnesota,27,039,3.5
Douglas County,Minnesota,27,041,4.5
Faribault County,Minnesota,27,043,4.2
Fillmore County,Minnesota,27,045,4.3
Freeborn County,Minnesota,27,047,4.9
Goodhue County,Minnesota,27,049,5.3
Grant County,Minnesota,27,051,3.6
Hennepin County,Minnesota,27,053,6.0
Houston County,Minnesota,27,055,4.9
Hubbard County,Minnesota,27,057,5.0
Isanti County,Minnesota,27,059,7.3
Itasca County,Minnesota,27,061,7.1
Jackson County,Minnesota,27,063,3.2
Kanabec County,Minnesota,27,065,9.8
Kandiyohi County,Minnesota,27,067,4.8
Kittson County,Minnesota,27,069,2.8
Koochiching County,Minnesota,27,071,7.8
Lac qui Parle County,Minnesota,27,073,3.7
Lake County,Minnesota,27,075,4.8
Lake of the Woods County,Minnesota,27,077,4.8
Le Sueur County,Minnesota,27,079,5.3
Lincoln County,Minnesota,27,081,2.8
Lyon County,Minnesota,27,083,5.3
McLeod County,Minnesota,27,085,4.5
Mahnomen County,Minnesota,27,087,9.2
Marshall County,Minnesota,27,089,4.7
Martin County,Minnesota,27,091,3.5
Meeker County,Minnesota,27,093,4.7
Mille Lacs County,Minnesota,27,095,7.7
Morrison County,Minnesota,27,097,5.8
Mower County,Minnesota,27,099,6.5
Murray County,Minnesota,27,101,4.5
Nicollet County,Minnesota,27,103,4.0
Nobles County,Minnesota,27,105,6.9
Norman County,Minnesota,27,107,5.1
Olmsted County,Minnesota,27,109,4.1
Otter Tail County,Minnesota,27,111,4.4
Pennington County,Minnesota,27,113,3.0
Pine County,Minnesota,27,115,7.4
Pipestone County,Minnesota,27,117,4.2
Polk County,Minnesota,27,119,4.6
Pope County,Minnesota,27,121,4.1
Ramsey County,Minnesota,27,123,7.1
Red Lake County,Minnesota,27,125,3.5
Redwood County,Minnesota,27,127,4.0
Renville County,Minnesota,27,129,5.0
Rice County,Minnesota,27,131,5.6
Rock County,Minnesota,27,133,3.7
Roseau County,Minnesota,27,135,2.7
Saint Louis County,Minnesota,27,137,6.9
Scott County,Minnesota,27,139,4.6
Sherburne County,Minnesota,27,141,5.2
Sibley County,Minnesota,27,143,5.5
Stearns County,Minnesota,27,145,5.0
Steele County,Minnesota,27,147,4.9
Stevens County,Minnesota,27,149,3.1
Swift County,Minnesota,27,151,3.9
Todd County,Minnesota,27,153,5.1
Traverse County,Minnesota,27,155,2.9
Wabasha County,Minnesota,27,157,3.6
Wadena County,Minnesota,27,159,5.2
Waseca County,Minnesota,27,161,4.6
Washington County,Minnesota,27,163,4.8
Watonwan County,Minnesota,27,165,2.9
Wilkin County,Minnesota,27,167,2.0
Winona County,Minnesota,27,169,6.2
Wright County,Minnesota,27,171,5.2
Yellow Medicine County,Minnesota,27,173,3.4
Adams County,Mississippi,28,001,11.3
Alcorn County,Mississippi,28,003,9.0
Amite County,Mississippi,28,005,12.7
Attala County,Mississippi,28,007,12.6
Benton County,Mississippi,28,009,17.1
Bolivar County,Mississippi,28,011,15.3
Calhoun County,Mississippi,28,013,10.1
Carroll County,Mississippi,28,015,11.9
Chickasaw County,Mississippi,28,017,12.2
Choctaw County,Mississippi,28,019,14.2
Claiborne County,Mississippi,28,021,17.5
Clarke County,Mississippi,28,023,11.7
Clay County,Mississippi,28,025,16.2
Coahoma County,Mississippi,28,027,20.3
Copiah County,Mississippi,28,029,14.3
Covington County,Mississippi,28,031,13.7
DeSoto County,Mississippi,28,033,7.6
Forrest County,Mississippi,28,035,13.1
Franklin County,Mississippi,28,037,8.9
George County,Mississippi,28,039,9.0
Greene County,Mississippi,28,041,12.6
Grenada County,Mississippi,28,043,9.4
Hancock County,Mississippi,28,045,10.1
Harrison County,Mississippi,28,047,9.7
Hinds County,Mississippi,28,049,10.3
Holmes County,Mississippi,28,051,19.2
Humphreys County,Mississippi,28,053,26.8
Issaquena County,Mississippi,28,055,11.6
Itawamba County,Mississippi,28,057,9.3
Jackson County,Mississippi,28,059,9.1
Jasper County,Mississippi,28,061,7.9
Jefferson County,Mississippi,28,063,15.9
Jefferson Davis County,Mississippi,28,065,12.9
Jones County,Mississippi,28,067,7.4
Kemper County,Mississippi,28,069,10.1
