County,State,State_FIPS,County_FIPS,age_15_to_44_percentage
Jefferson County,Indiana,18,077,80.7
Jennings County,Indiana,18,079,78.4
Johnson County,Indiana,18,081,76.0
Knox County,Indiana,18,083,81.1
Kosciusko County,Indiana,18,085,77.9
LaGrange County,Indiana,18,087,68.4
Lake County,Indiana,18,089,77.2
LaPorte County,Indiana,18,091,81.1
Lawrence County,Indiana,18,093,79.0
Madison County,Indiana,18,095,79.5
Marion County,Indiana,18,097,76.2
Marshall County,Indiana,18,099,76.8
Martin County,Indiana,18,101,79.2
Miami County,Indiana,18,103,81.5
Monroe County,Indiana,18,105,85.4
Montgomery County,Indiana,18,107,78.8
Morgan County,Indiana,18,109,78.7
Newton County,Indiana,18,111,80.0
Noble County,Indiana,18,113,76.4
Ohio County,Indiana,18,115,80.8
Orange County,Indiana,18,117,78.4
Owen County,Indiana,18,119,80.3
Parke County,Indiana,18,121,79.2
Perry County,Indiana,18,123,81.9
Pike County,Indiana,18,125,80.5
Porter County,Indiana,18,127,79.0
Posey County,Indiana,18,129,80.5
Pulaski County,Indiana,18,131,78.8
Putnam County,Indiana,18,133,83.1
Randolph County,Indiana,18,135,79.8
Ripley County,Indiana,18,137,78.6
Rush County,Indiana,18,139,79.2
Saint Joseph County,Indiana,18,141,77.3
Scott County,Indiana,18,143,79.7
Shelby County,Indiana,18,145,78.7
Spencer County,Indiana,18,147,80.0
Starke County,Indiana,18,149,79.8
Steuben County,Indiana,18,151,81.7
Sullivan County,Indiana,18,153,82.6
Switzerland County,Indiana,18,155,76.9
Tippecanoe County,Indiana,18,157,81.6
Tipton County,Indiana,18,159,80.6
Union County,Indiana,18,161,77.8
Vanderburgh County,Indiana,18,163,79.1
Vermillion County,Indiana,18,165,78.8
Vigo County,Indiana,18,167,81.1
Wabash County,Indiana,18,169,81.0
Warren County,Indiana,18,171,80.7
Warrick County,Indiana,18,173,77.4
Washington County,Indiana,18,175,78.9
Wayne County,Indiana,18,177,79.8
Wells County,Indiana,18,179,77.7
White County,Indiana,18,181,78.8
Whitley County,Indiana,18,183,78.1
Adair County,Iowa,19,001,80.7
Adams County,Iowa,19,003,80.6
Allamakee County,Iowa,19,005,79.5
Appanoose County,Iowa,19,007,78.8
Audubon County,Iowa,19,009,81.7
Benton County,Iowa,19,011,77.9
Black Hawk County,Iowa,19,013,79.5
Boone County,Iowa,19,015,80.2
Bremer County,Iowa,19,017,79.3
Buchanan County,Iowa,19,019,76.0
Buena Vista County,Iowa,19,021,77.1
Butler County,Iowa,19,023,78.8
Calhoun County,Iowa,19,025,81.1
Carroll County,Iowa,19,027,77.3
Cass County,Iowa,19,029,78.4
Cedar County,Iowa,19,031,79.5
Cerro Gordo County,Iowa,19,033,81.0
Cherokee County,Iowa,19,035,80.9
Chickasaw County,Iowa,19,037,79.2
Clarke County,Iowa,19,039,76.8
Clay County,Iowa,19,041,78.6
Clayton County,Iowa,19,043,80.2
Clinton County,Iowa,19,045,79.0
Crawford County,Iowa,19,047,77.4
Dallas County,Iowa,19,049,74.0
Davis County,Iowa,19,051,75.0
Decatur County,Iowa,19,053,80.8
Delaware County,Iowa,19,055,78.8
Des Moines County,Iowa,19,057,78.3
Dickinson County,Iowa,19,059,82.1
Dubuque County,Iowa,19,061,79.2
Emmet County,Iowa,19,063,80.7
Fayette County,Iowa,19,065,80.4
Floyd County,Iowa,19,067,79.5
Franklin County,Iowa,19,069,77.1
Fremont County,Iowa,19,071,80.7
Greene County,Iowa,19,073,78.8
Grundy County,Iowa,19,075,78.4
Guthrie County,Iowa,19,077,79.4
Hamilton County,Iowa,19,079,77.9
Hancock County,Iowa,19,081,79.5
Hardin County,Iowa,19,083,80.1
Harrison County,Iowa,19,085,79.6
Henry County,Iowa,19,087,79.9
Howard County,Iowa,19,089,77.5
Humboldt County,Iowa,19,091,79.5
Ida County,Iowa,19,093,79.3
Iowa County,Iowa,19,095,79.1
Jackson County,Iowa,19,097,80.8
Jasper County,Iowa,19,099,80.0
Jefferson County,Iowa,19,101,84.2
Johnson County,Iowa,19,103,81.6
Jones County,Iowa,19,105,80.7
Keokuk County,Iowa,19,107,78.9
Kossuth County,Iowa,19,109,79.7
Lee County,Iowa,19,111,80.2
Linn County,Iowa,19,113,78.0
Louisa County,Iowa,19,115,78.2
Lucas County,Iowa,19,117,80.2
Lyon County,Iowa,19,119,72.9
Madison County,Iowa,19,121,75.8
Mahaska County,Iowa,19,123,77.8
Marion County,Iowa,19,125,78.8
Marshall County,Iowa,19,127,77.5
Mills County,Iowa,19,129,78.7
Mitchell County,Iowa,19,131,77.5
Monona County,Iowa,19,133,81.1
Monroe County,Iowa,19,135,78.1
Montgomery County,Iowa,19,137,79.7
Muscatine County,Iowa,19,139,77.2
O'Brien County,Iowa,19,141,78.9
Osceola County,Iowa,19,143,78.4
Page County,Iowa,19,145,81.8
Palo Alto County,Iowa,19,147,79.0
Plymouth County,Iowa,19,149,77.5
Pocahontas County,Iowa,19,151,80.9
Polk County,Iowa,19,153,76.4
Pottawattamie County,Iowa,19,155,78.2
Poweshiek County,Iowa,19,157,81.4
Ringgold County,Iowa,19,159,75.4
Sac County,Iowa,19,161,79.4
Scott County,Iowa,19,163,77.6
Shelby County,Iowa,19,165,79.7
Sioux County,Iowa,19,167,75.5
Story County,Iowa,19,169,85.0
Tama County,Iowa,19,171,78.9
Taylor County,Iowa,19,173,76.7
Union County,Iowa,19,175,78.7
Van Buren County,Iowa,19,177,78.4
Wapello County,Iowa,19,179,79.1
Warren County,Iowa,19,181,76.3
Washington County,Iowa,19,183,77.6
Wayne County,Iowa,19,185,78.6
Webster County,Iowa,19,187,80.8
Winnebago County,Iowa,19,189,80.8
Winneshiek County,Iowa,19,191,83.2
Woodbury County,Iowa,19,193,76.1
Worth County,Iowa,19,195,82.0
Wright County,Iowa,19,197,78.9
Allen County,Kansas,20,001,78.9
Anderson County,Kansas,20,003,76.9
Atchison County,Kansas,20,005,76.0
Barber County,Kansas,20,007,79.0
Barton County,Kansas,20,009,77.2
Bourbon County,Kansas,20,011,76.4
Brown County,Kansas,20,013,77.6
Butler County,Kansas,20,015,77.0
Chase County,Kansas,20,017,80.1
Chautauqua County,Kansas,20,019,82.4
Cherokee County,Kansas,20,021,78.3
Cheyenne County,Kansas,20,023,79.5
Clark County,Kansas,20,025,76.3
Clay County,Kansas,20,027,78.9
Cloud County,Kansas,20,029,79.6
Coffey County,Kansas,20,031,80.2
Comanche County,Kansas,20,033,79.3
Cowley County,Kansas,20,035,78.1
Crawford County,Kansas,20,037,80.0
Decatur County,Kansas,20,039,83.4
Dickinson County,Kansas,20,041,77.9
Doniphan County,Kansas,20,043,82.3
Douglas County,Kansas,20,045,82.6
Edwards County,Kansas,20,047,79.3
Elk County,Kansas,20,049,80.9
Ellis County,Kansas,20,051,80.0
Ellsworth County,Kansas,20,053,83.7
Finney County,Kansas,20,055,71.5
Ford County,Kansas,20,057,72.4
Franklin County,Kansas,20,059,77.3
Geary County,Kansas,20,061,71.3
Gove County,Kansas,20,063,77.8
Graham County,Kansas,20,065,82.2
Grant County,Kansas,20,067,70.6
Gray County,Kansas,20,069,73.5
Greeley County,Kansas,20,071,77.7
Greenwood County,Kansas,20,073,82.1
Hamilton County,Kansas,20,075,71.9
Harper County,Kansas,20,077,77.3
Harvey County,Kansas,20,079,77.8
Haskell County,Kansas,20,081,73.0
Hodgeman County,Kansas,20,083,79.2
Jackson County,Kansas,20,085,76.9
Jefferson County,Kansas,20,087,78.3
Jewell County,Kansas,20,089,83.1
Johnson County,Kansas,20,091,76.4
Kearny County,Kansas,20,093,71.3
Kingman County,Kansas,20,095,78.7
Kiowa County,Kansas,20,097,81.8
Labette County,Kansas,20,099,77.1
Lane County,Kansas,20,101,83.7
Leavenworth County,Kansas,20,103,79.1
Lincoln County,Kansas,20,105,79.7
Linn County,Kansas,20,107,79.6
Logan County,Kansas,20,109,77.2
Lyon County,Kansas,20,111,79.3
McPherson County,Kansas,20,113,78.5
Marion County,Kansas,20,115,80.5
Marshall County,Kansas,20,117,79.1
Meade County,Kansas,20,119,74.9
Miami County,Kansas,20,121,76.7
Mitchell County,Kansas,20,123,80.3
Montgomery County,Kansas,20,125,77.5
Morris County,Kansas,20,127,82.0
Morton County,Kansas,20,129,80.7
Nemaha County,Kansas,20,131,75.5
Neosho County,Kansas,20,133,77.5
Ness County,Kansas,20,135,82.9
Norton County,Kansas,20,137,83.7
Osage County,Kansas,20,139,77.7
Osborne County,Kansas,20,141,81.0
Ottawa County,Kansas,20,143,77.2
Pawnee County,Kansas,20,145,83.6
Phillips County,Kansas,20,147,79.5
Pottawatomie County,Kansas,20,149,74.0
Pratt County,Kansas,20,151,75.6
Rawlins County,Kansas,20,153,82.4
Reno County,Kansas,20,155,79.4
Republic County,Kansas,20,157,82.4
Rice County,Kansas,20,159,79.8
Riley County,Kansas,20,161,84.8
Rooks County,Kansas,20,163,81.6
Rush County,Kansas,20,165,82.2
Russell County,Kansas,20,167,80.6
Saline County,Kansas,20,169,78.0
Scott County,Kansas,20,171,81.0
Sedgwick County,Kansas,20,173,75.6
Seward County,Kansas,20,175,71.7
Shawnee County,Kansas,20,177,77.3
Sheridan County,Kansas,20,179,74.8
Sherman County,Kansas,20,181,77.6
Smith County,Kansas,20,183,83.8
Stafford County,Kansas,20,185,75.0
Stanton County,Kansas,20,187,80.9
Stevens County,Kansas,20,189,72.1
Sumner County,Kansas,20,191,78.5
Thomas County,Kansas,20,193,78.7
Trego County,Kansas,20,195,81.3
Wabaunsee County,Kansas,20,197,77.3
Wallace County,Kansas,20,199,78.0
Washington County,Kansas,20,201,79.4
Wichita County,Kansas,20,203,74.2
Wilson County,Kansas,20,205,79.5
Woodson County,Kansas,20,207,81.8
Wyandotte County,Kansas,20,209,73.7
Adair County,Kentucky,21,001,81.3
Allen County,Kentucky,21,003,78.0
Anderson County,Kentucky,21,005,78.1
Ballard County,Kentucky,21,007,79.1
Barren County,Kentucky,21,009,78.5
Bath County,Kentucky,21,011,76.5
Bell County,Kentucky,21,013,79.8
Boone County,Kentucky,21,015,75.2
Bourbon County,Kentucky,21,017,79.2
Boyd County,Kentucky,21,019,80.9
Boyle County,Kentucky,21,021,81.0
Bracken County,Kentucky,21,023,77.0
Breathitt County,Kentucky,21,025,80.8
Breckinridge County,Kentucky,21,027,78.5
Bullitt County,Kentucky,21,029,78.9
Butler County,Kentucky,21,031,79.7
Caldwell County,Kentucky,21,033,77.7
Calloway County,Kentucky,21,035,83.3
Campbell County,Kentucky,21,037,80.0
Carlisle County,Kentucky,21,039,81.2
Carroll County,Kentucky,21,041,75.5
Carter County,Kentucky,21,043,79.8
Casey County,Kentucky,21,045,78.9
Christian County,Kentucky,21,047,74.7
Clark County,Kentucky,21,049,78.5
Clay County,Kentucky,21,051,81.8
Clinton County,Kentucky,21,053,78.5
Crittenden County,Kentucky,21,055,79.1
Cumberland County,Kentucky,21,057,79.4
Daviess County,Kentucky,21,059,76.6
Edmonson County,Kentucky,21,061,82.9
Elliott County,Kentucky,21,063,85.6
Estill County,Kentucky,21,065,80.2
Fayette County,Kentucky,21,067,80.3
Fleming County,Kentucky,21,069,76.6
Floyd County,Kentucky,21,071,79.7
Franklin County,Kentucky,21,073,79.8
Fulton County,Kentucky,21,075,80.5
Gallatin County,Kentucky,21,077,76.4
Garrard County,Kentucky,21,079,79.3
Grant County,Kentucky,21,081,74.8
Graves County,Kentucky,21,083,78.0
Grayson County,Kentucky,21,085,78.8
Green County,Kentucky,21,087,81.0
Greenup County,Kentucky,21,089,79.4
Hancock County,Kentucky,21,091,76.7
Hardin County,Kentucky,21,093,77.0
Harlan County,Kentucky,21,095,79.3
Harrison County,Kentucky,21,097,78.9
Hart County,Kentucky,21,099,78.0
Henderson County,Kentucky,21,101,78.2
Henry County,Kentucky,21,103,77.3
Hickman County,Kentucky,21,105,80.9
Hopkins County,Kentucky,21,107,78.3
Jackson County,Kentucky,21,109,78.9
Jefferson County,Kentucky,21,111,78.6
Jessamine County,Kentucky,21,113,76.6
Johnson County,Kentucky,21,115,79.0
Kenton County,Kentucky,21,117,77.7
Knott County,Kentucky,21,119,81.3
Knox County,Kentucky,21,121,77.3
Larue County,Kentucky,21,123,80.2
Laurel County,Kentucky,21,125,78.2
Lawrence County,Kentucky,21,127,77.2
Lee County,Kentucky,21,129,82.2
Leslie County,Kentucky,21,131,79.8
Letcher County,Kentucky,21,133,80.1
Lewis County,Kentucky,21,135,80.3
Lincoln County,Kentucky,21,137,78.5
Livingston County,Kentucky,21,139,83.0
Logan County,Kentucky,21,141,77.7
Lyon County,Kentucky,21,143,88.2
McCracken County,Kentucky,21,145,80.1
McCreary County,Kentucky,21,147,81.2
McLean County,Kentucky,21,149,77.1
Madison County,Kentucky,21,151,80.2
Magoffin County,Kentucky,21,153,78.4
Marion County,Kentucky,21,155,78.0
Marshall County,Kentucky,21,157,81.4
Martin County,Kentucky,21,159,82.9
Mason County,Kentucky,21,161,77.9
Meade County,Kentucky,21,163,77.8
Menifee County,Kentucky,21,165,81.3
Mercer County,Kentucky,21,167,78.9
Metcalfe County,Kentucky,21,169,78.8
Monroe County,Kentucky,21,171,79.1
Montgomery County,Kentucky,21,173,77.4
Morgan County,Kentucky,21,175,83.9
Muhlenberg County,Kentucky,21,177,81.0
Nelson County,Kentucky,21,179,76.4
Nicholas County,Kentucky,21,181,78.9
Ohio County,Kentucky,21,183,78.5
Oldham County,Kentucky,21,185,78.3
Owen County,Kentucky,21,187,78.1
Owsley County,Kentucky,21,189,82.3
Pendleton County,Kentucky,21,191,79.2
Perry County,Kentucky,21,193,79.7
Pike County,Kentucky,21,195,80.3
Powell County,Kentucky,21,197,79.1
Pulaski County,Kentucky,21,199,79.0
Robertson County,Kentucky,21,201,84.4
Rockcastle County,Kentucky,21,203,80.7
Rowan County,Kentucky,21,205,82.2
Russell County,Kentucky,21,207,79.6
Scott County,Kentucky,21,209,76.4
Shelby County,Kentucky,21,211,76.8
Simpson County,Kentucky,21,213,76.3
Spencer County,Kentucky,21,215,78.6
Taylor County,Kentucky,21,217,79.4
Todd County,Kentucky,21,219,74.6
Trigg County,Kentucky,21,221,78.9
Trimble County,Kentucky,21,223,79.4
Union County,Kentucky,21,225,83.1
Warren County,Kentucky,21,227,79.2
Washington County,Kentucky,21,229,79.3
Wayne County,Kentucky,21,231,81.3
Webster County,Kentucky,21,233,79.2
Whitley County,Kentucky,21,235,77.3
Wolfe County,Kentucky,21,237,78.0
Woodford County,Kentucky,21,239,79.3
Acadia Parish,Louisiana,22,001,75.0
Allen Parish,Louisiana,22,003,81.8
Ascension Parish,Louisiana,22,005,74.0
Assumption Parish,Louisiana,22,007,79.5
Avoyelles Parish,Louisiana,22,009,78.1
Beauregard Parish,Louisiana,22,011,77.9
Bienville Parish,Louisiana,22,013,78.6
Bossier Parish,Louisiana,22,015,76.8
Caddo Parish,Louisiana,22,017,76.8
Calcasieu Parish,Louisiana,22,019,77.2
Caldwell Parish,Louisiana,22,021,78.2
Cameron Parish,Louisiana,22,023,80.6
Catahoula Parish,Louisiana,22,025,80.7
Claiborne Parish,Louisiana,22,027,84.8
Concordia Parish,Louisiana,22,029,78.3
De Soto Parish,Louisiana,22,031,77.3
East Baton Rouge Parish,Louisiana,22,033,78.7
East Carroll Parish,Louisiana,22,035,80.1
East Feliciana Parish,Louisiana,22,037,83.8
Evangeline Parish,Louisiana,22,039,77.2
Franklin Parish,Louisiana,22,041,75.7
Grant Parish,Louisiana,22,043,81.8
Iberia Parish,Louisiana,22,045,76.2
Iberville Parish,Louisiana,22,047,80.0
Jackson Parish,Louisiana,22,049,79.3
Jefferson Parish,Louisiana,22,051,79.5
Jefferson Davis Parish,Louisiana,22,053,75.4
Lafayette Parish,Louisiana,22,055,77.7
Lafourche Parish,Louisiana,22,057,78.0
LaSalle Parish,Louisiana,22,059,81.1
Lincoln Parish,Louisiana,22,061,81.4
Livingston Parish,Louisiana,22,063,75.7
Madison Parish,Louisiana,22,065,78.0
Morehouse Parish,Louisiana,22,067,77.6
Natchitoches Parish,Louisiana,22,069,76.5
Orleans Parish,Louisiana,22,071,80.5
Ouachita Parish,Louisiana,22,073,75.4
Plaquemines Parish,Louisiana,22,075,76.3
Pointe Coupee Parish,Louisiana,22,077,78.2
Rapides Parish,Louisiana,22,079,76.4
Red River Parish,Louisiana,22,081,77.2
Richland Parish,Louisiana,22,083,77.3
Sabine Parish,Louisiana,22,085,77.0
Saint Bernard Parish,Louisiana,22,087,74.9
Saint Charles Parish,Louisiana,22,089,76.5
Saint Helena Parish,Louisiana,22,091,78.9
Saint James Parish,Louisiana,22,093,77.5
Saint John the Baptist Parish,Louisiana,22,095,77.2
Saint Landry Parish,Louisiana,22,097,74.1
Saint Martin Parish,Louisiana,22,099,77.2
Saint Mary Parish,Louisiana,22,101,77.5
Saint Tammany Parish,Louisiana,22,103,77.1
Tangipahoa Parish,Louisiana,22,105,76.4
Tensas Parish,Louisiana,22,107,77.3
Terrebonne Parish,Louisiana,22,109,76.8
Union Parish,Louisiana,22,111,79.7
Vermilion Parish,Louisiana,22,113,75.6
Vernon Parish,Louisiana,22,115,76.2
Washington Parish,Louisiana,22,117,77.7
Webster Parish,Louisiana,22,119,78.6
West Baton Rouge Parish,Louisiana,22,121,77.1
West Carroll Parish,Louisiana,22,123,78.2
West Feliciana Parish,Louisiana,22,125,87.0
Winn Parish,Louisiana,22,127,81.8
Androscoggin County,Maine,23,001,79.2
Aroostook County,Maine,23,003,82.8
Cumberland County,Maine,23,005,81.7
Franklin County,Maine,23,007,83.0
Hancock County,Maine,23,009,83.6
Kennebec County,Maine,23,011,81.5
Knox County,Maine,23,013,83.1
Lincoln County,Maine,23,015,83.8
Oxford County,Maine,23,017,81.6
Penobscot County,Maine,23,019,83.0
Piscataquis County,Maine,23,021,83.9
Sagadahoc County,Maine,23,023,82.0
Somerset County,Maine,23,025,82.1
Waldo County,Maine,23,027,81.8
Washington County,Maine,23,029,82.5
York County,Maine,23,031,81.4
Allegany County,Maryland,24,001,84.1
Anne Arundel County,Maryland,24,003,79.3
Baltimore County,Maryland,24,005,79.6
Calvert County,Maryland,24,009,78.0
Caroline County,Maryland,24,011,78.1
Carroll County,Maryland,24,013,79.8
Cecil County,Maryland,24,015,78.1
Charles County,Maryland,24,017,77.1
Dorchester County,Maryland,24,019,79.8
Frederick County,Maryland,24,021,77.9
Garrett County,Maryland,24,023,82.5
Harford County,Maryland,24,025,78.9
Howard County,Maryland,24,027,77.1
Kent County,Maryland,24,029,83.6
Queen Anne's County,Maryland,24,035,80.1
Saint Mary's County,Maryland,24,037,77.3
Somerset County,Maryland,24,039,86.2
Talbot County,Maryland,24,041,83.1
Washington County,Maryland,24,043,80.3
Wicomico County,Maryland,24,045,79.2
Worcester County,Maryland,24,047,83.0
Baltimore City,Maryland,24,510,79.6
Montgomery County,Maryland,24,031,77.8
Prince George's County,Maryland,24,033,78.6
Barnstable County,Massachusetts,25,001,85.3
Berkshire County,Massachusetts,25,003,83.6
Bristol County,Massachusetts,25,005,80.6
Dukes County,Massachusetts,25,007,84.1
Essex County,Massachusetts,25,009,79.4
Franklin County,Massachusetts,25,011,82.8
Hampden County,Massachusetts,25,013,79.2
Hampshire County,Massachusetts,25,015,85.4
Middlesex County,Massachusetts,25,017,81.1
Nantucket County,Massachusetts,25,019,82.5
Norfolk County,Massachusetts,25,021,79.9
Plymouth County,Massachusetts,25,023,79.3
Suffolk County,Massachusetts,25,025,83.9
Worcester County,Massachusetts,25,027,80.0
Alcona County,Michigan,26,001,88.4
Alger County,Michigan,26,003,87.7
Allegan County,Michigan,26,005,77.5
Alpena County,Michigan,26,007,82.0
Antrim County,Michigan,26,009,82.7
Arenac County,Michigan,26,011,84.0
Baraga County,Michigan,26,013,86.5
Barry County,Michigan,26,015,79.3
Bay County,Michigan,26,017,80.5
Benzie County,Michigan,26,019,82.6
Berrien County,Michigan,26,021,79.2
Branch County,Michigan,26,023,78.9
Calhoun County,Michigan,26,025,78.6
Cass County,Michigan,26,027,80.7
Charlevoix County,Michigan,26,029,81.9
Cheboygan County,Michigan,26,031,84.1
Chippewa County,Michigan,26,033,84.6
Clare County,Michigan,26,035,82.4
Clinton County,Michigan,26,037,79.5
Crawford County,Michigan,26,039,83.1
Delta County,Michigan,26,041,81.3
Dickinson County,Michigan,26,043,82.4
Eaton County,Michigan,26,045,80.0
Emmet County,Michigan,26,047,81.6
Genesee County,Michigan,26,049,78.0
Gladwin County,Michigan,26,051,82.7
Gogebic County,Michigan,26,053,87.0
Grand Traverse County,Michigan,26,055,80.8
Gratiot County,Michigan,26,057,83.0
Hillsdale County,Michigan,26,059,79.7
Houghton County,Michigan,26,061,83.2
Huron County,Michigan,26,063,82.5
Ingham County,Michigan,26,065,81.2
Ionia County,Michigan,26,067,79.8
Iosco County,Michigan,26,069,85.3
Iron County,Michigan,26,071,86.2
Isabella County,Michigan,26,073,83.8
Jackson County,Michigan,26,075,80.3
Kalamazoo County,Michigan,26,077,79.6
Kalkaska County,Michigan,26,079,81.4
Kent County,Michigan,26,081,76.8
Keweenaw County,Michigan,26,083,85.2
Lake County,Michigan,26,085,85.5
Lapeer County,Michigan,26,087,80.6
Leelanau County,Michigan,26,089,85.0
Lenawee County,Michigan,26,091,80.6
Livingston County,Michigan,26,093,79.5
Luce County,Michigan,26,095,86.8
Mackinac County,Michigan,26,097,84.6
Macomb County,Michigan,26,099,79.7
Manistee County,Michigan,26,101,84.3
Marquette County,Michigan,26,103,83.8
Mason County,Michigan,26,105,80.4
Mecosta County,Michigan,26,107,82.7
Menominee County,Michigan,26,109,82.4
Midland County,Michigan,26,111,80.2
Missaukee County,Michigan,26,113,78.8
Monroe County,Michigan,26,115,80.0
Montcalm County,Michigan,26,117,79.7
Montmorency County,Michigan,26,119,86.3
Muskegon County,Michigan,26,121,78.6
Newaygo County,Michigan,26,123,79.4
Oakland County,Michigan,26,125,79.6
Oceana County,Michigan,26,127,78.9
Ogemaw County,Michigan,26,129,83.1
Ontonagon County,Michigan,26,131,88.3
Osceola County,Michigan,26,133,78.8
Oscoda County,Michigan,26,135,81.7
Otsego County,Michigan,26,137,81.0
Ottawa County,Michigan,26,139,77.2
Presque Isle County,Michigan,26,141,86.5
Roscommon County,Michigan,26,143,86.4
Saginaw County,Michigan,26,145,79.6
Saint Clair County,Michigan,26,147,80.1
Saint Joseph County,Michigan,26,149,77.5
Sanilac County,Michigan,26,151,80.0
Schoolcraft County,Michigan,26,153,83.4
Shiawassee County,Michigan,26,155,80.3
Tuscola County,Michigan,26,157,80.5
Van Buren County,Michigan,26,159,78.2
Washtenaw County,Michigan,26,161,82.2
Wayne County,Michigan,26,163,77.4
Wexford County,Michigan,26,165,78.7
Aitkin County,Minnesota,27,001,84.7
Anoka County,Minnesota,27,003,77.8
Becker County,Minnesota,27,005,78.0
Beltrami County,Minnesota,27,007,76.7
Benton County,Minnesota,27,009,78.0
Big Stone County,Minnesota,27,011,81.6
Blue Earth County,Minnesota,27,013,82.2
Brown County,Minnesota,27,015,79.9
Carlton County,Minnesota,27,017,79.6
Carver County,Minnesota,27,019,74.7
Cass County,Minnesota,27,021,80.4
Chippewa County,Minnesota,27,023,78.2
Chisago County,Minnesota,27,025,79.3
Clay County,Minnesota,27,027,77.9
Clearwater County,Minnesota,27,029,77.5
Cook County,Minnesota,27,031,85.3
Cottonwood County,Minnesota,27,033,78.2
Crow Wing County,Minnesota,27,035,79.3
Dakota County,Minnesota,27,037,77.2
Dodge County,Minnesota,27,039,75.3
Douglas County,Minnesota,27,041,80.4
Faribault County,Minnesota,27,043,79.7
Fillmore County,Minnesota,27,045,77.7
Freeborn County,Minnesota,27,047,79.8
Goodhue County,Minnesota,27,049,79.4
Grant County,Minnesota,27,051,79.6
Hennepin County,Minnesota,27,053,79.4
Houston County,Minnesota,27,055,79.9
Hubbard County,Minnesota,27,057,81.2
Isanti County,Minnesota,27,059,78.1
Itasca County,Minnesota,27,061,80.9
Jackson County,Minnesota,27,063,79.7
Kanabec County,Minnesota,27,065,81.1
Kandiyohi County,Minnesota,27,067,78.2
Kittson County,Minnesota,27,069,81.6
Koochiching County,Minnesota,27,071,82.8
Lac qui Parle County,Minnesota,27,073,82.5
Lake County,Minnesota,27,075,83.7
Lake of the Woods County,Minnesota,27,077,85.5
Le Sueur County,Minnesota,27,079,78.1
Lincoln County,Minnesota,27,081,79.1
Lyon County,Minnesota,27,083,76.8
McLeod County,Minnesota,27,085,78.3
Mahnomen County,Minnesota,27,087,69.8
Marshall County,Minnesota,27,089,79.9
Martin County,Minnesota,27,091,80.1
Meeker County,Minnesota,27,093,77.8
Mille Lacs County,Minnesota,27,095,77.6
Morrison County,Minnesota,27,097,78.7
Mower County,Minnesota,27,099,77.4
Murray County,Minnesota,27,101,81.2
Nicollet County,Minnesota,27,103,79.9
Nobles County,Minnesota,27,105,76.2
Norman County,Minnesota,27,107,80.0
Olmsted County,Minnesota,27,109,76.7
Otter Tail County,Minnesota,27,111,80.6
Pennington County,Minnesota,27,113,79.2
Pine County,Minnesota,27,115,82.5
Pipestone County,Minnesota,27,117,77.1
Polk County,Minnesota,27,119,78.4
Pope County,Minnesota,27,121,80.2
Ramsey County,Minnesota,27,123,78.1
Red Lake County,Minnesota,27,125,76.9
Redwood County,Minnesota,27,127,77.8
Renville County,Minnesota,27,129,79.9
Rice County,Minnesota,27,131,80.5
Rock County,Minnesota,27,133,77.8
Roseau County,Minnesota,27,135,78.2
Saint Louis County,Minnesota,27,137,82.7
Scott County,Minnesota,27,139,74.0
Sherburne County,Minnesota,27,141,75.8
Sibley County,Minnesota,27,143,78.0
Stearns County,Minnesota,27,145,79.5
Steele County,Minnesota,27,147,77.4
Stevens County,Minnesota,27,149,81.4
Swift County,Minnesota,27,151,79.6
Todd County,Minnesota,27,153,78.5
Traverse County,Minnesota,27,155,82.8
Wabasha County,Minnesota,27,157,80.2
Wadena County,Minnesota,27,159,77.6
Waseca County,Minnesota,27,161,79.0
Washington County,Minnesota,27,163,77.3
Watonwan County,Minnesota,27,165,77.3
Wilkin County,Minnesota,27,167,78.7
Winona County,Minnesota,27,169,83.6
Wright County,Minnesota,27,171,73.7
Yellow Medicine County,Minnesota,27,173,79.6
Adams County,Mississippi,28,001,80.1
Alcorn County,Mississippi,28,003,77.3
Amite County,Mississippi,28,005,77.9
Attala County,Mississippi,28,007,76.3
Benton County,Mississippi,28,009,77.6
Bolivar County,Mississippi,28,011,76.0
Calhoun County,Mississippi,28,013,76.6
Carroll County,Mississippi,28,015,83.0
Chickasaw County,Mississippi,28,017,76.7
Choctaw County,Mississippi,28,019,78.7
Claiborne County,Mississippi,28,021,79.2
Clarke County,Mississippi,28,023,78.9
Clay County,Mississippi,28,025,77.4
Coahoma County,Mississippi,28,027,73.9
Copiah County,Mississippi,28,029,77.4
Covington County,Mississippi,28,031,78.0
DeSoto County,Mississippi,28,033,75.1
Forrest County,Mississippi,28,035,77.8
Franklin County,Mississippi,28,037,75.6
George County,Mississippi,28,039,76.5
Greene County,Mississippi,28,041,85.3
Grenada County,Mississippi,28,043,77.3
Hancock County,Mississippi,28,045,80.7
Harrison County,Mississippi,28,047,77.4
Hinds County,Mississippi,28,049,75.8
Holmes County,Mississippi,28,051,72.7
Humphreys County,Mississippi,28,053,73.3
Issaquena County,Mississippi,28,055,90.9
Itawamba County,Mississippi,28,057,79.1
Jackson County,Mississippi,28,059,77.5
Jasper County,Mississippi,28,061,78.9
Jefferson County,Mississippi,28,063,79.2
Jefferson Davis County,Mississippi,28,065,80.4
Jones County,Mississippi,28,067,75.2
Kemper County,Mississippi,28,069,83.9
Lafayette County,Mississippi,28,071,83.2
Lamar County,Mississippi,28,073,76.0
