County,State,State_FIPS,County_FIPS,median_household_income
Grand County,Colorado,08,049,66489.0
Gunnison County,Colorado,08,051,52651.0
Huerfano County,Colorado,08,055,35801.0
Jackson County,Colorado,08,057,45994.0
Kiowa County,Colorado,08,061,39250.0
Kit Carson County,Colorado,08,063,45881.0
Lake County,Colorado,08,065,46176.0
La Plata County,Colorado,08,067,62533.0
Larimer County,Colorado,08,069,64980.0
Las Animas County,Colorado,08,071,40586.0
Lincoln County,Colorado,08,073,44725.0
Logan County,Colorado,08,075,44876.0
Mesa County,Colorado,08,077,51971.0
Moffat County,Colorado,08,081,53010.0
Montezuma County,Colorado,08,083,45645.0
Montrose County,Colorado,08,085,44865.0
Morgan County,Colorado,08,087,51456.0
Otero County,Colorado,08,089,35051.0
Ouray County,Colorado,08,091,61333.0
Park County,Colorado,08,093,61644.0
Phillips County,Colorado,08,095,50076.0
Pitkin County,Colorado,08,097,67755.0
Prowers County,Colorado,08,099,41740.0
Pueblo County,Colorado,08,101,42386.0
Rio Blanco County,Colorado,08,103,57991.0
Rio Grande County,Colorado,08,105,38534.0
Routt County,Colorado,08,107,67472.0
Saguache County,Colorado,08,109,34765.0
San Miguel County,Colorado,08,113,62243.0
Sedgwick County,Colorado,08,115,49583.0
Summit County,Colorado,08,117,73538.0
Teller County,Colorado,08,119,66809.0
Washington County,Colorado,08,121,51458.0
Yuma County,Colorado,08,125,44668.0
Adams County,Colorado,08,001,64087.0
Arapahoe County,Colorado,08,005,69553.0
Boulder County,Colorado,08,013,75669.0
Broomfield County,Colorado,08,014,85639.0
Denver County,Colorado,08,031,60098.0
Jefferson County,Colorado,08,059,75170.0
Weld County,Colorado,08,123,66489.0
Fairfield County,Connecticut,09,001,89773.0
Hartford County,Connecticut,09,003,69936.0
Litchfield County,Connecticut,09,005,76438.0
Middlesex County,Connecticut,09,007,81673.0
New Haven County,Connecticut,09,009,64872.0
New London County,Connecticut,09,011,69411.0
Tolland County,Connecticut,09,013,81312.0
Windham County,Connecticut,09,015,62553.0
Kent County,Delaware,10,001,57647.0
New Castle County,Delaware,10,003,68336.0
Sussex County,Delaware,10,005,57901.0
Alachua County,Florida,12,001,45478.0
Baker County,Florida,12,003,59506.0
Bay County,Florida,12,005,50283.0
Bradford County,Florida,12,007,46106.0
Brevard County,Florida,12,009,51536.0
Broward County,Florida,12,011,54895.0
Calhoun County,Florida,12,013,36237.0
Charlotte County,Florida,12,015,46511.0
Citrus County,Florida,12,017,40574.0
Clay County,Florida,12,019,61971.0
Collier County,Florida,12,021,62407.0
Columbia County,Florida,12,023,43504.0
Miami-Dade County,Florida,12,086,46338.0
DeSoto County,Florida,12,027,35435.0
Dixie County,Florida,12,029,35910.0
Duval County,Florida,12,031,51296.0
Escambia County,Florida,12,033,47361.0
Flagler County,Florida,12,035,51049.0
Franklin County,Florida,12,037,41267.0
Gadsden County,Florida,12,039,39830.0
Gilchrist County,Florida,12,041,42934.0
Glades County,Florida,12,043,37385.0
Gulf County,Florida,12,045,44647.0
Hamilton County,Florida,12,047,36209.0
Hardee County,Florida,12,049,39063.0
Hendry County,Florida,12,051,37966.0
Hernando County,Florida,12,053,44324.0
Highlands County,Florida,12,055,36374.0
Hillsborough County,Florida,12,057,53742.0
Holmes County,Florida,12,059,37474.0
Indian River County,Florida,12,061,49009.0
Jackson County,Florida,12,063,36944.0
Jefferson County,Florida,12,065,47599.0
Lafayette County,Florida,12,067,41512.0
Lake County,Florida,12,069,49734.0
Lee County,Florida,12,071,52052.0
Leon County,Florida,12,073,49941.0
Levy County,Florida,12,075,36554.0
Liberty County,Florida,12,077,36741.0
Madison County,Florida,12,079,31816.0
Manatee County,Florida,12,081,53408.0
Marion County,Florida,12,083,41964.0
Martin County,Florida,12,085,55588.0
Monroe County,Florida,12,087,63030.0
Nassau County,Florida,12,089,64294.0
Okaloosa County,Florida,12,091,59955.0
Okeechobee County,Florida,12,093,39059.0
Orange County,Florida,12,095,51586.0
Osceola County,Florida,12,097,47343.0
Palm Beach County,Florida,12,099,57256.0
Pasco County,Florida,12,101,48289.0
Pinellas County,Florida,12,103,48968.0
Polk County,Florida,12,105,45988.0
Putnam County,Florida,12,107,33619.0
Saint Johns County,Florida,12,109,73640.0
Saint Lucie County,Florida,12,111,47132.0
Santa Rosa County,Florida,12,113,62731.0
Sarasota County,Florida,12,115,55236.0
Seminole County,Florida,12,117,60739.0
Sumter County,Florida,12,119,54771.0
Suwannee County,Florida,12,121,40600.0
Taylor County,Florida,12,123,37188.0
Union County,Florida,12,125,37460.0
Volusia County,Florida,12,127,43838.0
Wakulla County,Florida,12,129,57866.0
Walton County,Florida,12,131,50619.0
Washington County,Florida,12,133,36989.0
Appling County,Georgia,13,001,37089.0
Atkinson County,Georgia,13,003,33063.0
Bacon County,Georgia,13,005,38824.0
Baker County,Georgia,13,007,43867.0
Baldwin County,Georgia,13,009,37008.0
Banks County,Georgia,13,011,42182.0
Barrow County,Georgia,13,013,56119.0
Bartow County,Georgia,13,015,52393.0
Ben Hill County,Georgia,13,017,32344.0
Berrien County,Georgia,13,019,38297.0
Bibb County,Georgia,13,021,38183.0
Bleckley County,Georgia,13,023,40688.0
Brantley County,Georgia,13,025,36812.0
Brooks County,Georgia,13,027,34890.0
Bryan County,Georgia,13,029,68589.0
Bulloch County,Georgia,13,031,39305.0
Burke County,Georgia,13,033,38707.0
Butts County,Georgia,13,035,39655.0
Calhoun County,Georgia,13,037,29617.0
Camden County,Georgia,13,039,53687.0
Candler County,Georgia,13,043,33125.0
Carroll County,Georgia,13,045,46844.0
Catoosa County,Georgia,13,047,54537.0
Charlton County,Georgia,13,049,43257.0
Chatham County,Georgia,13,051,52215.0
Chattahoochee County,Georgia,13,053,46096.0
Chattooga County,Georgia,13,055,35718.0
Cherokee County,Georgia,13,057,75477.0
Clarke County,Georgia,13,059,34557.0
Clay County,Georgia,13,061,23315.0
Clayton County,Georgia,13,063,44106.0
Clinch County,Georgia,13,065,21838.0
Cobb County,Georgia,13,067,72004.0
Coffee County,Georgia,13,069,36572.0
Colquitt County,Georgia,13,071,34503.0
Columbia County,Georgia,13,073,74162.0
Cook County,Georgia,13,075,35539.0
Coweta County,Georgia,13,077,67570.0
Crawford County,Georgia,13,079,41032.0
Crisp County,Georgia,13,081,33194.0
Dade County,Georgia,13,083,43163.0
Dawson County,Georgia,13,085,62284.0
Decatur County,Georgia,13,087,36934.0
DeKalb County,Georgia,13,089,55876.0
Dodge County,Georgia,13,091,35290.0
Dooly County,Georgia,13,093,33389.0
Dougherty County,Georgia,13,095,34541.0
Douglas County,Georgia,13,097,59333.0
Early County,Georgia,13,099,29493.0
Echols County,Georgia,13,101,34315.0
Effingham County,Georgia,13,103,64279.0
Elbert County,Georgia,13,105,35207.0
Emanuel County,Georgia,13,107,33089.0
Evans County,Georgia,13,109,38736.0
Fannin County,Georgia,13,111,43344.0
Fayette County,Georgia,13,113,84861.0
Floyd County,Georgia,13,115,46096.0
Forsyth County,Georgia,13,117,96445.0
Franklin County,Georgia,13,119,39246.0
Fulton County,Georgia,13,121,61336.0
Gilmer County,Georgia,13,123,46211.0
Glascock County,Georgia,13,125,45273.0
Glynn County,Georgia,13,127,47546.0
Gordon County,Georgia,13,129,43452.0
Grady County,Georgia,13,131,39462.0
Greene County,Georgia,13,133,45069.0
Gwinnett County,Georgia,13,135,64496.0
Habersham County,Georgia,13,137,44474.0
Hall County,Georgia,13,139,55622.0
Hancock County,Georgia,13,141,29268.0
Haralson County,Georgia,13,143,43663.0
Harris County,Georgia,13,145,69539.0
Hart County,Georgia,13,147,41216.0
Heard County,Georgia,13,149,44897.0
Henry County,Georgia,13,151,64752.0
Houston County,Georgia,13,153,55965.0
Irwin County,Georgia,13,155,34677.0
Jackson County,Georgia,13,157,57999.0
Jasper County,Georgia,13,159,42067.0
Jeff Davis County,Georgia,13,161,37267.0
Jefferson County,Georgia,13,163,29640.0
Jenkins County,Georgia,13,165,27197.0
Johnson County,Georgia,13,167,36423.0
Jones County,Georgia,13,169,55110.0
Lamar County,Georgia,13,171,41157.0
Lanier County,Georgia,13,173,31109.0
Laurens County,Georgia,13,175,35202.0
Lee County,Georgia,13,177,65018.0
Liberty County,Georgia,13,179,43493.0
Lincoln County,Georgia,13,181,37711.0
Long County,Georgia,13,183,53083.0
Lowndes County,Georgia,13,185,39911.0
Lumpkin County,Georgia,13,187,43039.0
McDuffie County,Georgia,13,189,40469.0
McIntosh County,Georgia,13,191,43285.0
Macon County,Georgia,13,193,30851.0
Madison County,Georgia,13,195,47653.0
Marion County,Georgia,13,197,39015.0
Meriwether County,Georgia,13,199,36368.0
Miller County,Georgia,13,201,37255.0
Mitchell County,Georgia,13,205,34122.0
Monroe County,Georgia,13,207,50666.0
Montgomery County,Georgia,13,209,40308.0
Morgan County,Georgia,13,211,59572.0
Murray County,Georgia,13,213,41617.0
Muscogee County,Georgia,13,215,43239.0
Newton County,Georgia,13,217,52784.0
Oconee County,Georgia,13,219,77388.0
Oglethorpe County,Georgia,13,221,43938.0
Paulding County,Georgia,13,223,63669.0
Peach County,Georgia,13,225,43645.0
Pickens County,Georgia,13,227,61542.0
Pierce County,Georgia,13,229,39863.0
Pike County,Georgia,13,231,52377.0
Polk County,Georgia,13,233,40652.0
Pulaski County,Georgia,13,235,38750.0
Putnam County,Georgia,13,237,48340.0
Quitman County,Georgia,13,239,26750.0
Rabun County,Georgia,13,241,39297.0
Randolph County,Georgia,13,243,30640.0
Richmond County,Georgia,13,245,39430.0
Rockdale County,Georgia,13,247,54175.0
Schley County,Georgia,13,249,41267.0
Screven County,Georgia,13,251,36556.0
Seminole County,Georgia,13,253,33999.0
Spalding County,Georgia,13,255,42398.0
Stephens County,Georgia,13,257,39756.0
Stewart County,Georgia,13,259,22413.0
Sumter County,Georgia,13,261,34219.0
Talbot County,Georgia,13,263,37226.0
Taliaferro County,Georgia,13,265,30500.0
Tattnall County,Georgia,13,267,36355.0
Taylor County,Georgia,13,269,29875.0
Telfair County,Georgia,13,271,28044.0
Terrell County,Georgia,13,273,32219.0
Thomas County,Georgia,13,275,41336.0
Tift County,Georgia,13,277,38728.0
Toombs County,Georgia,13,279,35750.0
Towns County,Georgia,13,281,41182.0
Treutlen County,Georgia,13,283,39375.0
Troup County,Georgia,13,285,43597.0
Turner County,Georgia,13,287,42622.0
Twiggs County,Georgia,13,289,30629.0
Union County,Georgia,13,291,42767.0
Upson County,Georgia,13,293,35375.0
Walker County,Georgia,13,295,43581.0
Walton County,Georgia,13,297,55876.0
Ware County,Georgia,13,299,36962.0
Warren County,Georgia,13,301,32860.0
Washington County,Georgia,13,303,38097.0
Wayne County,Georgia,13,305,41534.0
Webster County,Georgia,13,307,36658.0
Wheeler County,Georgia,13,309,28490.0
White County,Georgia,13,311,43944.0
Whitfield County,Georgia,13,313,43871.0
Wilcox County,Georgia,13,315,35457.0
Wilkes County,Georgia,13,317,34234.0
Wilkinson County,Georgia,13,319,38711.0
Worth County,Georgia,13,321,40369.0
Hawaii County,Hawaii,15,001,56395.0
Honolulu County,Hawaii,15,003,80078.0
Kauai County,Hawaii,15,007,72330.0
Kalawao County,Hawaii,15,005,61750.0
Maui County,Hawaii,15,009,72762.0
Ada County,Idaho,16,001,60151.0
Adams County,Idaho,16,003,42727.0
Bannock County,Idaho,16,005,47390.0
Bear Lake County,Idaho,16,007,50603.0
Benewah County,Idaho,16,009,43472.0
Bingham County,Idaho,16,011,51307.0
Blaine County,Idaho,16,013,58835.0
Boise County,Idaho,16,015,49964.0
Bonner County,Idaho,16,017,45607.0
Bonneville County,Idaho,16,019,54150.0
Boundary County,Idaho,16,021,39512.0
Butte County,Idaho,16,023,43207.0
Camas County,Idaho,16,025,36667.0
Canyon County,Idaho,16,027,46426.0
Caribou County,Idaho,16,029,58750.0
Cassia County,Idaho,16,031,48162.0
Clearwater County,Idaho,16,035,41122.0
Custer County,Idaho,16,037,37976.0
Elmore County,Idaho,16,039,45154.0
Franklin County,Idaho,16,041,51583.0
Fremont County,Idaho,16,043,51806.0
Gem County,Idaho,16,045,42888.0
Gooding County,Idaho,16,047,42626.0
Idaho County,Idaho,16,049,40299.0
Jefferson County,Idaho,16,051,58055.0
Jerome County,Idaho,16,053,46421.0
Kootenai County,Idaho,16,055,53189.0
Latah County,Idaho,16,057,43310.0
Lemhi County,Idaho,16,059,36031.0
Lewis County,Idaho,16,061,40313.0
Lincoln County,Idaho,16,063,46383.0
Madison County,Idaho,16,065,33620.0
Minidoka County,Idaho,16,067,48021.0
Nez Perce County,Idaho,16,069,51804.0
Oneida County,Idaho,16,071,43491.0
Owyhee County,Idaho,16,073,36092.0
Payette County,Idaho,16,075,48447.0
Power County,Idaho,16,077,47602.0
Shoshone County,Idaho,16,079,39835.0
Teton County,Idaho,16,081,55986.0
Twin Falls County,Idaho,16,083,49118.0
Valley County,Idaho,16,085,54015.0
Washington County,Idaho,16,087,37521.0
Adams County,Illinois,17,001,48454.0
Alexander County,Illinois,17,003,31014.0
Bond County,Illinois,17,005,54393.0
Boone County,Illinois,17,007,62701.0
Brown County,Illinois,17,009,56289.0
Bureau County,Illinois,17,011,54271.0
Calhoun County,Illinois,17,013,53641.0
Carroll County,Illinois,17,015,50555.0
Cass County,Illinois,17,017,50156.0
Champaign County,Illinois,17,019,49586.0
Christian County,Illinois,17,021,50668.0
Clark County,Illinois,17,023,52068.0
Clay County,Illinois,17,025,47427.0
Clinton County,Illinois,17,027,64543.0
Coles County,Illinois,17,029,41907.0
Cook County,Illinois,17,031,59426.0
Crawford County,Illinois,17,033,47468.0
Cumberland County,Illinois,17,035,50680.0
DeKalb County,Illinois,17,037,58343.0
De Witt County,Illinois,17,039,55411.0
Douglas County,Illinois,17,041,52261.0
DuPage County,Illinois,17,043,84442.0
Edgar County,Illinois,17,045,47873.0
Edwards County,Illinois,17,047,49632.0
Effingham County,Illinois,17,049,54655.0
Fayette County,Illinois,17,051,44541.0
Ford County,Illinois,17,053,50851.0
Franklin County,Illinois,17,055,39454.0
Fulton County,Illinois,17,057,48599.0
Gallatin County,Illinois,17,059,42450.0
Greene County,Illinois,17,061,44502.0
Grundy County,Illinois,17,063,71598.0
Hamilton County,Illinois,17,065,47293.0
Hancock County,Illinois,17,067,51460.0
Hardin County,Illinois,17,069,39524.0
Henderson County,Illinois,17,071,47428.0
Henry County,Illinois,17,073,55755.0
Iroquois County,Illinois,17,075,48857.0
Jackson County,Illinois,17,077,36008.0
Jasper County,Illinois,17,079,56523.0
Jefferson County,Illinois,17,081,46109.0
Jersey County,Illinois,17,083,56320.0
Jo Daviess County,Illinois,17,085,55532.0
Johnson County,Illinois,17,087,45743.0
Kane County,Illinois,17,089,74862.0
Kankakee County,Illinois,17,091,56542.0
Kendall County,Illinois,17,093,89860.0
Knox County,Illinois,17,095,41972.0
Lake County,Illinois,17,097,82613.0
LaSalle County,Illinois,17,099,54693.0
Lawrence County,Illinois,17,101,44504.0
Lee County,Illinois,17,103,58319.0
Livingston County,Illinois,17,105,54339.0
Logan County,Illinois,17,107,58271.0
McDonough County,Illinois,17,109,42911.0
McHenry County,Illinois,17,111,82230.0
McLean County,Illinois,17,113,64573.0
Macon County,Illinois,17,115,49052.0
Macoupin County,Illinois,17,117,53890.0
Madison County,Illinois,17,119,56536.0
Marion County,Illinois,17,121,44679.0
Marshall County,Illinois,17,123,55173.0
Mason County,Illinois,17,125,44695.0
Massac County,Illinois,17,127,42168.0
Menard County,Illinois,17,129,62368.0
Mercer County,Illinois,17,131,55649.0
Monroe County,Illinois,17,133,74410.0
Montgomery County,Illinois,17,135,47807.0
Morgan County,Illinois,17,137,49353.0
Moultrie County,Illinois,17,139,53979.0
Ogle County,Illinois,17,141,57655.0
Peoria County,Illinois,17,143,53063.0
Perry County,Illinois,17,145,45864.0
Piatt County,Illinois,17,147,67360.0
Pike County,Illinois,17,149,41387.0
Pope County,Illinois,17,151,41139.0
Pulaski County,Illinois,17,153,34655.0
Putnam County,Illinois,17,155,64741.0
Randolph County,Illinois,17,157,49717.0
Richland County,Illinois,17,159,46454.0
Rock Island County,Illinois,17,161,51426.0
Saint Clair County,Illinois,17,163,51103.0
Saline County,Illinois,17,165,40722.0
Sangamon County,Illinois,17,167,58687.0
Schuyler County,Illinois,17,169,47321.0
Scott County,Illinois,17,171,48542.0
Shelby County,Illinois,17,173,49807.0
Stark County,Illinois,17,175,52284.0
Stephenson County,Illinois,17,177,46427.0
Tazewell County,Illinois,17,179,60874.0
Union County,Illinois,17,181,46716.0
Vermilion County,Illinois,17,183,44930.0
Wabash County,Illinois,17,185,49716.0
Warren County,Illinois,17,187,47278.0
Washington County,Illinois,17,189,54520.0
Wayne County,Illinois,17,191,46405.0
White County,Illinois,17,193,46279.0
Whiteside County,Illinois,17,195,51969.0
Will County,Illinois,17,197,80782.0
Williamson County,Illinois,17,199,48600.0
Winnebago County,Illinois,17,201,51110.0
Woodford County,Illinois,17,203,69507.0
Adams County,Indiana,18,001,48290.0
Allen County,Indiana,18,003,51091.0
Bartholomew County,Indiana,18,005,57331.0
Benton County,Indiana,18,007,49183.0
