County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Johnson County,Indiana,18,081,31.8
Knox County,Indiana,18,083,16.4
Kosciusko County,Indiana,18,085,22.7
LaGrange County,Indiana,18,087,10.4
Lake County,Indiana,18,089,22.1
LaPorte County,Indiana,18,091,17.9
Lawrence County,Indiana,18,093,15.5
Madison County,Indiana,18,095,18.0
Marion County,Indiana,18,097,30.4
Marshall County,Indiana,18,099,20.5
Martin County,Indiana,18,101,13.4
Miami County,Indiana,18,103,12.7
Monroe County,Indiana,18,105,45.6
Montgomery County,Indiana,18,107,18.1
Morgan County,Indiana,18,109,16.9
Newton County,Indiana,18,111,11.2
Noble County,Indiana,18,113,14.3
Ohio County,Indiana,18,115,13.7
Orange County,Indiana,18,117,12.3
Owen County,Indiana,18,119,12.6
Parke County,Indiana,18,121,12.2
Perry County,Indiana,18,123,14.9
Pike County,Indiana,18,125,13.7
Porter County,Indiana,18,127,28.2
Posey County,Indiana,18,129,20.7
Pulaski County,Indiana,18,131,12.5
Putnam County,Indiana,18,133,16.1
Randolph County,Indiana,18,135,14.3
Ripley County,Indiana,18,137,18.1
Rush County,Indiana,18,139,13.0
Saint Joseph County,Indiana,18,141,29.2
Scott County,Indiana,18,143,11.9
Shelby County,Indiana,18,145,19.4
Spencer County,Indiana,18,147,14.9
Starke County,Indiana,18,149,10.8
Steuben County,Indiana,18,151,20.6
Sullivan County,Indiana,18,153,10.8
Switzerland County,Indiana,18,155,9.9
Tippecanoe County,Indiana,18,157,37.7
Tipton County,Indiana,18,159,23.0
Union County,Indiana,18,161,16.9
Vanderburgh County,Indiana,18,163,26.3
Vermillion County,Indiana,18,165,13.4
Vigo County,Indiana,18,167,24.5
Wabash County,Indiana,18,169,18.4
Warren County,Indiana,18,171,18.9
Warrick County,Indiana,18,173,29.6
Washington County,Indiana,18,175,13.2
Wayne County,Indiana,18,177,18.2
Wells County,Indiana,18,179,18.1
White County,Indiana,18,181,16.8
Whitley County,Indiana,18,183,20.9
Adair County,Iowa,19,001,15.4
Adams County,Iowa,19,003,17.7
Allamakee County,Iowa,19,005,18.5
Appanoose County,Iowa,19,007,17.1
Audubon County,Iowa,19,009,14.6
Benton County,Iowa,19,011,22.6
Black Hawk County,Iowa,19,013,28.6
Boone County,Iowa,19,015,24.8
Bremer County,Iowa,19,017,30.3
Buchanan County,Iowa,19,019,20.6
Buena Vista County,Iowa,19,021,19.6
Butler County,Iowa,19,023,17.5
Calhoun County,Iowa,19,025,19.5
Carroll County,Iowa,19,027,22.2
Cass County,Iowa,19,029,19.6
Cedar County,Iowa,19,031,23.0
Cerro Gordo County,Iowa,19,033,22.7
Cherokee County,Iowa,19,035,21.4
Chickasaw County,Iowa,19,037,16.9
Clarke County,Iowa,19,039,16.9
Clay County,Iowa,19,041,22.6
Clayton County,Iowa,19,043,17.2
Clinton County,Iowa,19,045,19.1
Crawford County,Iowa,19,047,12.8
Dallas County,Iowa,19,049,49.4
Davis County,Iowa,19,051,20.5
Decatur County,Iowa,19,053,23.5
Delaware County,Iowa,19,055,16.6
Des Moines County,Iowa,19,057,20.5
Dickinson County,Iowa,19,059,31.3
Dubuque County,Iowa,19,061,30.5
Emmet County,Iowa,19,063,20.2
Fayette County,Iowa,19,065,19.8
Floyd County,Iowa,19,067,19.9
Franklin County,Iowa,19,069,17.7
Fremont County,Iowa,19,071,19.3
Greene County,Iowa,19,073,20.1
Grundy County,Iowa,19,075,28.0
Guthrie County,Iowa,19,077,19.8
Hamilton County,Iowa,19,079,24.3
Hancock County,Iowa,19,081,23.1
Hardin County,Iowa,19,083,19.8
Harrison County,Iowa,19,085,18.8
Henry County,Iowa,19,087,20.1
Howard County,Iowa,19,089,14.9
Humboldt County,Iowa,19,091,20.8
Ida County,Iowa,19,093,19.0
Iowa County,Iowa,19,095,19.1
Jackson County,Iowa,19,097,18.8
Jasper County,Iowa,19,099,17.9
Jefferson County,Iowa,19,101,31.6
Johnson County,Iowa,19,103,53.0
Jones County,Iowa,19,105,18.4
Keokuk County,Iowa,19,107,18.2
Kossuth County,Iowa,19,109,18.3
Lee County,Iowa,19,111,15.7
Linn County,Iowa,19,113,33.0
Louisa County,Iowa,19,115,14.2
Lucas County,Iowa,19,117,17.0
Lyon County,Iowa,19,119,21.4
Madison County,Iowa,19,121,23.9
Mahaska County,Iowa,19,123,22.3
Marion County,Iowa,19,125,26.4
Marshall County,Iowa,19,127,19.0
Mills County,Iowa,19,129,23.7
Mitchell County,Iowa,19,131,17.7
Monona County,Iowa,19,133,16.7
Monroe County,Iowa,19,135,16.6
Montgomery County,Iowa,19,137,17.5
Muscatine County,Iowa,19,139,22.0
O'Brien County,Iowa,19,141,19.9
Osceola County,Iowa,19,143,18.1
Page County,Iowa,19,145,21.3
Palo Alto County,Iowa,19,147,25.0
Plymouth County,Iowa,19,149,21.0
Pocahontas County,Iowa,19,151,14.7
Polk County,Iowa,19,153,36.1
Pottawattamie County,Iowa,19,155,21.2
Poweshiek County,Iowa,19,157,25.1
Ringgold County,Iowa,19,159,20.6
Sac County,Iowa,19,161,20.6
Scott County,Iowa,19,163,31.9
Shelby County,Iowa,19,165,20.8
Sioux County,Iowa,19,167,28.1
Story County,Iowa,19,169,51.1
Tama County,Iowa,19,171,16.1
Taylor County,Iowa,19,173,14.9
Union County,Iowa,19,175,17.2
Van Buren County,Iowa,19,177,14.1
Wapello County,Iowa,19,179,18.0
Warren County,Iowa,19,181,31.7
Washington County,Iowa,19,183,21.5
Wayne County,Iowa,19,185,13.0
Webster County,Iowa,19,187,19.6
Winnebago County,Iowa,19,189,22.4
Winneshiek County,Iowa,19,191,29.7
Woodbury County,Iowa,19,193,23.0
Worth County,Iowa,19,195,15.5
Wright County,Iowa,19,197,17.7
Allen County,Kansas,20,001,20.4
Anderson County,Kansas,20,003,17.5
Atchison County,Kansas,20,005,21.9
Barber County,Kansas,20,007,18.3
Barton County,Kansas,20,009,18.4
Bourbon County,Kansas,20,011,20.6
Brown County,Kansas,20,013,21.8
Butler County,Kansas,20,015,29.0
Chase County,Kansas,20,017,21.6
Chautauqua County,Kansas,20,019,16.8
Cherokee County,Kansas,20,021,19.1
Cheyenne County,Kansas,20,023,26.3
Clark County,Kansas,20,025,31.5
Clay County,Kansas,20,027,27.2
Cloud County,Kansas,20,029,22.5
Coffey County,Kansas,20,031,22.9
Comanche County,Kansas,20,033,18.6
Cowley County,Kansas,20,035,20.1
Crawford County,Kansas,20,037,29.5
Decatur County,Kansas,20,039,23.5
Dickinson County,Kansas,20,041,22.1
Doniphan County,Kansas,20,043,19.3
Douglas County,Kansas,20,045,50.4
Edwards County,Kansas,20,047,17.9
Elk County,Kansas,20,049,15.0
Ellis County,Kansas,20,051,34.8
Ellsworth County,Kansas,20,053,20.4
Finney County,Kansas,20,055,17.1
Ford County,Kansas,20,057,17.6
Franklin County,Kansas,20,059,19.5
Geary County,Kansas,20,061,21.9
Gove County,Kansas,20,063,22.7
Graham County,Kansas,20,065,26.2
Grant County,Kansas,20,067,15.4
Gray County,Kansas,20,069,21.0
Greeley County,Kansas,20,071,29.0
Greenwood County,Kansas,20,073,19.6
Hamilton County,Kansas,20,075,18.2
Harper County,Kansas,20,077,17.1
Harvey County,Kansas,20,079,31.0
Haskell County,Kansas,20,081,16.3
Hodgeman County,Kansas,20,083,28.4
Jackson County,Kansas,20,085,21.3
Jefferson County,Kansas,20,087,21.9
Jewell County,Kansas,20,089,16.9
Johnson County,Kansas,20,091,55.3
Kearny County,Kansas,20,093,15.9
Kingman County,Kansas,20,095,24.2
Kiowa County,Kansas,20,097,27.9
Labette County,Kansas,20,099,17.8
Lane County,Kansas,20,101,21.6
Leavenworth County,Kansas,20,103,31.7
Lincoln County,Kansas,20,105,22.6
Linn County,Kansas,20,107,16.0
Logan County,Kansas,20,109,17.6
Lyon County,Kansas,20,111,27.3
McPherson County,Kansas,20,113,29.0
Marion County,Kansas,20,115,25.1
Marshall County,Kansas,20,117,18.6
Meade County,Kansas,20,119,20.1
Miami County,Kansas,20,121,27.7
Mitchell County,Kansas,20,123,25.3
Montgomery County,Kansas,20,125,18.2
Morris County,Kansas,20,127,20.1
Morton County,Kansas,20,129,17.1
Nemaha County,Kansas,20,131,24.5
Neosho County,Kansas,20,133,20.6
Ness County,Kansas,20,135,18.9
Norton County,Kansas,20,137,15.9
Osage County,Kansas,20,139,18.6
Osborne County,Kansas,20,141,23.0
Ottawa County,Kansas,20,143,23.5
Pawnee County,Kansas,20,145,18.8
Phillips County,Kansas,20,147,22.3
Pottawatomie County,Kansas,20,149,34.5
Pratt County,Kansas,20,151,28.1
Rawlins County,Kansas,20,153,25.1
Reno County,Kansas,20,155,20.5
Republic County,Kansas,20,157,24.5
Rice County,Kansas,20,159,23.2
Riley County,Kansas,20,161,46.0
Rooks County,Kansas,20,163,24.0
Rush County,Kansas,20,165,23.1
Russell County,Kansas,20,167,25.9
Saline County,Kansas,20,169,26.2
Scott County,Kansas,20,171,24.9
Sedgwick County,Kansas,20,173,30.9
Seward County,Kansas,20,175,11.1
Shawnee County,Kansas,20,177,30.8
Sheridan County,Kansas,20,179,21.4
Sherman County,Kansas,20,181,19.1
Smith County,Kansas,20,183,19.1
Stafford County,Kansas,20,185,23.9
Stanton County,Kansas,20,187,19.3
Stevens County,Kansas,20,189,12.2
Sumner County,Kansas,20,191,22.2
Thomas County,Kansas,20,193,25.5
Trego County,Kansas,20,195,22.8
Wabaunsee County,Kansas,20,197,23.3
Wallace County,Kansas,20,199,30.9
Washington County,Kansas,20,201,20.3
Wichita County,Kansas,20,203,21.1
Wilson County,Kansas,20,205,14.4
Woodson County,Kansas,20,207,13.5
Wyandotte County,Kansas,20,209,17.4
Adair County,Kentucky,21,001,16.3
Allen County,Kentucky,21,003,14.6
Anderson County,Kentucky,21,005,20.3
Ballard County,Kentucky,21,007,13.3
Barren County,Kentucky,21,009,16.0
Bath County,Kentucky,21,011,12.4
Bell County,Kentucky,21,013,8.9
Boone County,Kentucky,21,015,31.6
Bourbon County,Kentucky,21,017,18.9
Boyd County,Kentucky,21,019,20.2
Boyle County,Kentucky,21,021,23.4
Bracken County,Kentucky,21,023,13.7
Breathitt County,Kentucky,21,025,14.3
Breckinridge County,Kentucky,21,027,11.1
Bullitt County,Kentucky,21,029,14.2
Butler County,Kentucky,21,031,12.6
Caldwell County,Kentucky,21,033,15.3
Calloway County,Kentucky,21,035,29.0
Campbell County,Kentucky,21,037,33.5
Carlisle County,Kentucky,21,039,14.8
Carroll County,Kentucky,21,041,8.8
Carter County,Kentucky,21,043,13.7
Casey County,Kentucky,21,045,13.3
Christian County,Kentucky,21,047,17.3
Clark County,Kentucky,21,049,20.1
Clay County,Kentucky,21,051,9.5
Clinton County,Kentucky,21,053,10.1
Crittenden County,Kentucky,21,055,13.1
Cumberland County,Kentucky,21,057,13.1
Daviess County,Kentucky,21,059,22.9
Edmonson County,Kentucky,21,061,10.8
Elliott County,Kentucky,21,063,8.3
Estill County,Kentucky,21,065,9.9
Fayette County,Kentucky,21,067,42.9
Fleming County,Kentucky,21,069,12.7
Floyd County,Kentucky,21,071,11.2
Franklin County,Kentucky,21,073,29.8
Fulton County,Kentucky,21,075,13.3
Gallatin County,Kentucky,21,077,11.6
Garrard County,Kentucky,21,079,16.8
Grant County,Kentucky,21,081,13.6
Graves County,Kentucky,21,083,16.3
Grayson County,Kentucky,21,085,10.4
Green County,Kentucky,21,087,12.0
Greenup County,Kentucky,21,089,17.2
Hancock County,Kentucky,21,091,11.0
Hardin County,Kentucky,21,093,23.0
Harlan County,Kentucky,21,095,10.8
Harrison County,Kentucky,21,097,14.8
Hart County,Kentucky,21,099,11.8
Henderson County,Kentucky,21,101,17.9
Henry County,Kentucky,21,103,12.2
Hickman County,Kentucky,21,105,17.6
Hopkins County,Kentucky,21,107,16.0
Jackson County,Kentucky,21,109,12.2
Jefferson County,Kentucky,21,111,32.7
Jessamine County,Kentucky,21,113,29.5
Johnson County,Kentucky,21,115,14.9
Kenton County,Kentucky,21,117,30.4
Knott County,Kentucky,21,119,12.9
Knox County,Kentucky,21,121,13.1
Larue County,Kentucky,21,123,10.1
Laurel County,Kentucky,21,125,13.4
Lawrence County,Kentucky,21,127,10.0
Lee County,Kentucky,21,129,10.3
Leslie County,Kentucky,21,131,9.7
Letcher County,Kentucky,21,133,11.7
Lewis County,Kentucky,21,135,11.0
Lincoln County,Kentucky,21,137,11.1
Livingston County,Kentucky,21,139,11.4
Logan County,Kentucky,21,141,15.0
Lyon County,Kentucky,21,143,15.9
McCracken County,Kentucky,21,145,24.6
McCreary County,Kentucky,21,147,6.9
McLean County,Kentucky,21,149,12.0
Madison County,Kentucky,21,151,30.5
Magoffin County,Kentucky,21,153,9.7
Marion County,Kentucky,21,155,13.2
Marshall County,Kentucky,21,157,18.8
Martin County,Kentucky,21,159,8.5
Mason County,Kentucky,21,161,18.9
Meade County,Kentucky,21,163,18.2
Menifee County,Kentucky,21,165,11.3
Mercer County,Kentucky,21,167,17.5
Metcalfe County,Kentucky,21,169,13.1
Monroe County,Kentucky,21,171,12.9
Montgomery County,Kentucky,21,173,16.3
Morgan County,Kentucky,21,175,13.6
Muhlenberg County,Kentucky,21,177,11.1
Nelson County,Kentucky,21,179,17.2
Nicholas County,Kentucky,21,181,10.2
Ohio County,Kentucky,21,183,13.3
Oldham County,Kentucky,21,185,42.2
Owen County,Kentucky,21,187,9.9
Owsley County,Kentucky,21,189,16.2
Pendleton County,Kentucky,21,191,11.3
Perry County,Kentucky,21,193,12.3
Pike County,Kentucky,21,195,13.0
Powell County,Kentucky,21,197,14.7
Pulaski County,Kentucky,21,199,15.3
Robertson County,Kentucky,21,201,16.0
Rockcastle County,Kentucky,21,203,10.6
Rowan County,Kentucky,21,205,26.6
Russell County,Kentucky,21,207,12.9
Scott County,Kentucky,21,209,28.6
Shelby County,Kentucky,21,211,24.2
Simpson County,Kentucky,21,213,14.2
Spencer County,Kentucky,21,215,20.2
Taylor County,Kentucky,21,217,19.2
Todd County,Kentucky,21,219,12.9
Trigg County,Kentucky,21,221,16.9
Trimble County,Kentucky,21,223,12.0
Union County,Kentucky,21,225,11.0
Warren County,Kentucky,21,227,30.6
Washington County,Kentucky,21,229,17.7
Wayne County,Kentucky,21,231,12.8
Webster County,Kentucky,21,233,9.8
Whitley County,Kentucky,21,235,19.2
Wolfe County,Kentucky,21,237,7.6
Woodford County,Kentucky,21,239,32.9
Acadia Parish,Louisiana,22,001,13.4
Allen Parish,Louisiana,22,003,12.7
Ascension Parish,Louisiana,22,005,26.8
Assumption Parish,Louisiana,22,007,10.2
Avoyelles Parish,Louisiana,22,009,12.1
Beauregard Parish,Louisiana,22,011,17.5
Bienville Parish,Louisiana,22,013,12.4
Bossier Parish,Louisiana,22,015,25.6
Caddo Parish,Louisiana,22,017,23.5
Calcasieu Parish,Louisiana,22,019,21.9
Caldwell Parish,Louisiana,22,021,14.2
Cameron Parish,Louisiana,22,023,11.6
Catahoula Parish,Louisiana,22,025,11.7
Claiborne Parish,Louisiana,22,027,14.7
Concordia Parish,Louisiana,22,029,12.8
De Soto Parish,Louisiana,22,031,14.2
East Baton Rouge Parish,Louisiana,22,033,34.7
East Carroll Parish,Louisiana,22,035,8.5
East Feliciana Parish,Louisiana,22,037,12.6
Evangeline Parish,Louisiana,22,039,12.8
Franklin Parish,Louisiana,22,041,11.9
Grant Parish,Louisiana,22,043,8.4
Iberia Parish,Louisiana,22,045,12.7
Iberville Parish,Louisiana,22,047,14.5
Jackson Parish,Louisiana,22,049,13.5
Jefferson Parish,Louisiana,22,051,26.1
Jefferson Davis Parish,Louisiana,22,053,15.9
Lafayette Parish,Louisiana,22,055,32.1
Lafourche Parish,Louisiana,22,057,16.6
LaSalle Parish,Louisiana,22,059,12.2
Lincoln Parish,Louisiana,22,061,36.5
Livingston Parish,Louisiana,22,063,18.3
Madison Parish,Louisiana,22,065,12.6
Morehouse Parish,Louisiana,22,067,13.0
Natchitoches Parish,Louisiana,22,069,17.8
Orleans Parish,Louisiana,22,071,36.8
Ouachita Parish,Louisiana,22,073,24.3
Plaquemines Parish,Louisiana,22,075,19.6
Pointe Coupee Parish,Louisiana,22,077,15.2
Rapides Parish,Louisiana,22,079,20.5
Red River Parish,Louisiana,22,081,13.9
Richland Parish,Louisiana,22,083,13.5
Sabine Parish,Louisiana,22,085,13.1
Saint Bernard Parish,Louisiana,22,087,12.3
Saint Charles Parish,Louisiana,22,089,24.2
Saint Helena Parish,Louisiana,22,091,13.9
Saint James Parish,Louisiana,22,093,14.3
Saint John the Baptist Parish,Louisiana,22,095,16.3
Saint Landry Parish,Louisiana,22,097,14.2
Saint Martin Parish,Louisiana,22,099,14.4
Saint Mary Parish,Louisiana,22,101,10.6
Saint Tammany Parish,Louisiana,22,103,33.5
Tangipahoa Parish,Louisiana,22,105,19.4
Tensas Parish,Louisiana,22,107,10.5
Terrebonne Parish,Louisiana,22,109,15.8
Union Parish,Louisiana,22,111,14.6
Vermilion Parish,Louisiana,22,113,14.2
Vernon Parish,Louisiana,22,115,16.8
Washington Parish,Louisiana,22,117,11.7
Webster Parish,Louisiana,22,119,15.1
West Baton Rouge Parish,Louisiana,22,121,20.6
West Carroll Parish,Louisiana,22,123,12.6
West Feliciana Parish,Louisiana,22,125,22.2
Winn Parish,Louisiana,22,127,14.4
Androscoggin County,Maine,23,001,22.2
Aroostook County,Maine,23,003,18.9
Cumberland County,Maine,23,005,46.7
Franklin County,Maine,23,007,25.4
Hancock County,Maine,23,009,32.3
Kennebec County,Maine,23,011,27.1
Knox County,Maine,23,013,31.0
Lincoln County,Maine,23,015,32.7
Oxford County,Maine,23,017,19.0
Penobscot County,Maine,23,019,27.1
Piscataquis County,Maine,23,021,18.3
Sagadahoc County,Maine,23,023,35.5
Somerset County,Maine,23,025,16.5
Waldo County,Maine,23,027,29.6
Washington County,Maine,23,029,20.8
York County,Maine,23,031,31.4
Allegany County,Maryland,24,001,18.3
Anne Arundel County,Maryland,24,003,40.9
Baltimore County,Maryland,24,005,38.6
Calvert County,Maryland,24,009,31.1
Caroline County,Maryland,24,011,16.9
Carroll County,Maryland,24,013,35.6
Cecil County,Maryland,24,015,22.8
Charles County,Maryland,24,017,28.9
Dorchester County,Maryland,24,019,20.8
Frederick County,Maryland,24,021,40.6
Garrett County,Maryland,24,023,20.1
Harford County,Maryland,24,025,35.8
Howard County,Maryland,24,027,61.4
Kent County,Maryland,24,029,34.2
Queen Anne's County,Maryland,24,035,34.9
Saint Mary's County,Maryland,24,037,31.5
Somerset County,Maryland,24,039,15.7
Talbot County,Maryland,24,041,38.6
Washington County,Maryland,24,043,21.4
Wicomico County,Maryland,24,045,26.8
Worcester County,Maryland,24,047,30.4
Baltimore City,Maryland,24,510,31.2
Montgomery County,Maryland,24,031,59.0
Prince George's County,Maryland,24,033,32.7
Barnstable County,Massachusetts,25,001,42.8
Berkshire County,Massachusetts,25,003,33.4
Bristol County,Massachusetts,25,005,28.0
Dukes County,Massachusetts,25,007,44.2
Essex County,Massachusetts,25,009,39.4
Franklin County,Massachusetts,25,011,37.2
Hampden County,Massachusetts,25,013,27.2
Hampshire County,Massachusetts,25,015,46.5
Middlesex County,Massachusetts,25,017,55.2
Nantucket County,Massachusetts,25,019,51.7
Norfolk County,Massachusetts,25,021,53.0
Plymouth County,Massachusetts,25,023,36.7
Suffolk County,Massachusetts,25,025,44.8
Worcester County,Massachusetts,25,027,35.9
Alcona County,Michigan,26,001,15.7
Alger County,Michigan,26,003,17.4
Allegan County,Michigan,26,005,22.7
Alpena County,Michigan,26,007,17.5
Antrim County,Michigan,26,009,28.2
Arenac County,Michigan,26,011,11.8
Baraga County,Michigan,26,013,14.5
Barry County,Michigan,26,015,20.1
Bay County,Michigan,26,017,18.9
Benzie County,Michigan,26,019,29.3
Berrien County,Michigan,26,021,27.7
Branch County,Michigan,26,023,14.2
Calhoun County,Michigan,26,025,21.2
Cass County,Michigan,26,027,19.1
Charlevoix County,Michigan,26,029,31.0
Cheboygan County,Michigan,26,031,20.5
Chippewa County,Michigan,26,033,21.0
Clare County,Michigan,26,035,12.1
Clinton County,Michigan,26,037,31.4
Crawford County,Michigan,26,039,18.8
Delta County,Michigan,26,041,21.5
Dickinson County,Michigan,26,043,26.5
Eaton County,Michigan,26,045,26.8
Emmet County,Michigan,26,047,33.7
Genesee County,Michigan,26,049,20.9
Gladwin County,Michigan,26,051,13.8
Gogebic County,Michigan,26,053,19.8
Grand Traverse County,Michigan,26,055,35.1
Gratiot County,Michigan,26,057,14.0
Hillsdale County,Michigan,26,059,17.0
Houghton County,Michigan,26,061,33.2
Huron County,Michigan,26,063,15.5
Ingham County,Michigan,26,065,38.5
Ionia County,Michigan,26,067,16.1
Iosco County,Michigan,26,069,16.3
Iron County,Michigan,26,071,18.8
Isabella County,Michigan,26,073,29.2
Jackson County,Michigan,26,075,21.4
Kalamazoo County,Michigan,26,077,38.1
Kalkaska County,Michigan,26,079,11.9
Kent County,Michigan,26,081,35.2
Keweenaw County,Michigan,26,083,30.4
Lake County,Michigan,26,085,11.3
Lapeer County,Michigan,26,087,17.8
Leelanau County,Michigan,26,089,42.8
Lenawee County,Michigan,26,091,20.9
Livingston County,Michigan,26,093,34.8
Luce County,Michigan,26,095,16.3
Mackinac County,Michigan,26,097,21.8
Macomb County,Michigan,26,099,24.5
Manistee County,Michigan,26,101,20.0
Marquette County,Michigan,26,103,31.5
Mason County,Michigan,26,105,23.2
Mecosta County,Michigan,26,107,21.9
Menominee County,Michigan,26,109,16.7
Midland County,Michigan,26,111,34.0
Missaukee County,Michigan,26,113,13.2
Monroe County,Michigan,26,115,19.1
Montcalm County,Michigan,26,117,13.0
Montmorency County,Michigan,26,119,12.8
Muskegon County,Michigan,26,121,19.1
Newaygo County,Michigan,26,123,15.9
Oakland County,Michigan,26,125,46.4
Oceana County,Michigan,26,127,18.8
Ogemaw County,Michigan,26,129,12.1
Ontonagon County,Michigan,26,131,17.5
Osceola County,Michigan,26,133,13.8
Oscoda County,Michigan,26,135,10.7
Otsego County,Michigan,26,137,24.2
Ottawa County,Michigan,26,139,33.5
Presque Isle County,Michigan,26,141,17.3
Roscommon County,Michigan,26,143,14.9
Saginaw County,Michigan,26,145,21.1
Saint Clair County,Michigan,26,147,18.3
Saint Joseph County,Michigan,26,149,15.7
Sanilac County,Michigan,26,151,14.2
Schoolcraft County,Michigan,26,153,15.8
Shiawassee County,Michigan,26,155,17.2
Tuscola County,Michigan,26,157,13.6
Van Buren County,Michigan,26,159,20.9
Washtenaw County,Michigan,26,161,55.2
Wayne County,Michigan,26,163,23.3
Wexford County,Michigan,26,165,17.9
Aitkin County,Minnesota,27,001,17.4
Anoka County,Minnesota,27,003,29.7
Becker County,Minnesota,27,005,24.5
Beltrami County,Minnesota,27,007,28.1
Benton County,Minnesota,27,009,22.6
Big Stone County,Minnesota,27,011,15.0
Blue Earth County,Minnesota,27,013,33.6
Brown County,Minnesota,27,015,20.4
Carlton County,Minnesota,27,017,22.5
Carver County,Minnesota,27,019,48.1
Cass County,Minnesota,27,021,22.4
Chippewa County,Minnesota,27,023,19.1
Chisago County,Minnesota,27,025,20.5
Clay County,Minnesota,27,027,33.5
Clearwater County,Minnesota,27,029,16.1
Cook County,Minnesota,27,031,42.4
Cottonwood County,Minnesota,27,033,21.2
Crow Wing County,Minnesota,27,035,24.3
Dakota County,Minnesota,27,037,41.8
Dodge County,Minnesota,27,039,24.4
Douglas County,Minnesota,27,041,25.4
Faribault County,Minnesota,27,043,17.8
Fillmore County,Minnesota,27,045,21.1
Freeborn County,Minnesota,27,047,16.7
Goodhue County,Minnesota,27,049,25.0
Grant County,Minnesota,27,051,19.4
Hennepin County,Minnesota,27,053,49.2
Houston County,Minnesota,27,055,24.0
Hubbard County,Minnesota,27,057,27.2
Isanti County,Minnesota,27,059,17.7
Itasca County,Minnesota,27,061,22.7
Jackson County,Minnesota,27,063,22.0
Kanabec County,Minnesota,27,065,14.6
Kandiyohi County,Minnesota,27,067,23.4
Kittson County,Minnesota,27,069,23.9
Koochiching County,Minnesota,27,071,17.6
Lac qui Parle County,Minnesota,27,073,19.1
Lake County,Minnesota,27,075,29.8
Lake of the Woods County,Minnesota,27,077,19.3
Le Sueur County,Minnesota,27,079,22.4
Lincoln County,Minnesota,27,081,18.4
Lyon County,Minnesota,27,083,25.4
McLeod County,Minnesota,27,085,17.9
Mahnomen County,Minnesota,27,087,12.2
Marshall County,Minnesota,27,089,19.0
Martin County,Minnesota,27,091,20.1
Meeker County,Minnesota,27,093,18.8
Mille Lacs County,Minnesota,27,095,15.3
Morrison County,Minnesota,27,097,17.1
Mower County,Minnesota,27,099,21.7
Murray County,Minnesota,27,101,18.9
Nicollet County,Minnesota,27,103,32.6
Nobles County,Minnesota,27,105,15.3
Norman County,Minnesota,27,107,18.4
Olmsted County,Minnesota,27,109,44.0
Otter Tail County,Minnesota,27,111,25.1
Pennington County,Minnesota,27,113,20.1
Pine County,Minnesota,27,115,14.5
Pipestone County,Minnesota,27,117,21.4
Polk County,Minnesota,27,119,24.1
Pope County,Minnesota,27,121,21.9
Ramsey County,Minnesota,27,123,41.9
Red Lake County,Minnesota,27,125,16.9
Redwood County,Minnesota,27,127,18.6
Renville County,Minnesota,27,129,14.4
Rice County,Minnesota,27,131,27.5
Rock County,Minnesota,27,133,23.0
Roseau County,Minnesota,27,135,19.3
Saint Louis County,Minnesota,27,137,28.7
Scott County,Minnesota,27,139,39.3
Sherburne County,Minnesota,27,141,27.4
Sibley County,Minnesota,27,143,16.7
Stearns County,Minnesota,27,145,27.8
Steele County,Minnesota,27,147,25.0
Stevens County,Minnesota,27,149,29.3
Swift County,Minnesota,27,151,18.0
Todd County,Minnesota,27,153,15.5
Traverse County,Minnesota,27,155,17.0
Wabasha County,Minnesota,27,157,21.9
Wadena County,Minnesota,27,159,13.6
Waseca County,Minnesota,27,161,20.5
Washington County,Minnesota,27,163,43.2
Watonwan County,Minnesota,27,165,15.3
Wilkin County,Minnesota,27,167,23.5
Winona County,Minnesota,27,169,29.8
Wright County,Minnesota,27,171,28.4
Yellow Medicine County,Minnesota,27,173,16.1
Adams County,Mississippi,28,001,17.8
Alcorn County,Mississippi,28,003,16.4
Amite County,Mississippi,28,005,13.1
Attala County,Mississippi,28,007,13.6
Benton County,Mississippi,28,009,10.3
Bolivar County,Mississippi,28,011,23.8
Calhoun County,Mississippi,28,013,11.3
Carroll County,Mississippi,28,015,14.5
Chickasaw County,Mississippi,28,017,12.4
Choctaw County,Mississippi,28,019,17.7
Claiborne County,Mississippi,28,021,19.1
Clarke County,Mississippi,28,023,11.7
Clay County,Mississippi,28,025,20.1
Coahoma County,Mississippi,28,027,17.1
Copiah County,Mississippi,28,029,14.2
Covington County,Mississippi,28,031,17.4
DeSoto County,Mississippi,28,033,24.1
Forrest County,Mississippi,28,035,27.6
Franklin County,Mississippi,28,037,15.3
George County,Mississippi,28,039,12.6
Greene County,Mississippi,28,041,8.6
Grenada County,Mississippi,28,043,19.7
Hancock County,Mississippi,28,045,23.2
Harrison County,Mississippi,28,047,22.3
Hinds County,Mississippi,28,049,29.1
Holmes County,Mississippi,28,051,9.9
Humphreys County,Mississippi,28,053,14.4
Issaquena County,Mississippi,28,055,6.7
Itawamba County,Mississippi,28,057,13.4
Jackson County,Mississippi,28,059,20.8
Jasper County,Mississippi,28,061,14.5
Jefferson County,Mississippi,28,063,15.0
Jefferson Davis County,Mississippi,28,065,13.9
Jones County,Mississippi,28,067,20.5
Kemper County,Mississippi,28,069,11.0
Lafayette County,Mississippi,28,071,43.9
Lamar County,Mississippi,28,073,35.2
Lauderdale County,Mississippi,28,075,20.0
Lawrence County,Mississippi,28,077,15.6
